csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
37338.015625	-174.55078125	30467.97523498535	1394127410.812744	23580.619140625	31.244140625	556045599.0552101	976.1963233947754	24205.541015625	-55.421875	585908215.8591043	3071.584228515625	1.482692	28.853619	0.091300155	0.0046095919	-0.051899267199999995	-0.1707486618	-0.0379762927	0.0733224048	0.0615374637	-0.1517541605	-0.0853146243	-0.0986264769	0.20899186309999998	0.0388620499	-0.0472233492	0.0744985258	0.1201504618	0.1142740511	-0.051291811500000006	0.1153681907	-0.0241381958	-0.0513683978	0.051701453	-0.045365231799999996	-0.1259491705	0.0440202589	-0.0039391024	0.1330317961	-0.1015262844	0.08712361140000001	0.0790902756	0.00069085	-0.0233245217	0.0003467392	-0.1478752858	0.10293107630000001	-0.0061014784	0.0619590938	-0.0384050941	0.031153857099999998	0.0916762782	-0.014067194	0.0138040382	-0.1593155775	0.1228364668	0.0671416091	0.0672348143	-0.005392671999999999	-0.0762762905	-0.0383195476	-0.0232129544	0.11233818039999999	-0.0653002358	-0.09940680310000001	-0.09396608619999999	-0.18214387140000002	0.0234135303	0.0410263279	-0.0863600117	-0.072120093	0.1372747382	-0.08248311629999999	0.192932892	-0.012450341100000002	0.0276579044	0.14194814039999998	0.0740518128	0.0325250085	-0.0160871966	-0.0004585314	-0.0439765243	-0.006837771899999999	0.1665858833	0.0048000651	0.1087608382	-0.044620227199999994	-0.036422568599999997	-0.10542246039999999	0.15114633560000001	-0.1046789762	0.1461277638	0.069284358	0.063696746	0.1082519508	0.0005101692	0.059856788499999994	-0.0414831816	-0.1009771926	-0.08181704299999999	-0.0898008468	0.11130603210000001	0.0902105342	0.0657967827	0.0419190345	0.0525162583	-0.0074376114	0.06386950429999999	0.027159238999999998	0.1040394767	0.0803860294	-0.015536046599999999	-0.1009072399	-0.00697844	0.01116466	4.86986248336e-05	0.0001246496329156	-0.065022	0.026971800000000004	0.0007274779952400002	0.004227860484000001	0.0299138	0.041923400000000006	0.0008948354304399998	0.00175757146756	-0.0006866530000000001	-1.846500000000006e-05	4.714923424090001e-07	3.4095622500000224e-10	0.0009655140000000002	5.1149000000000015e-05	9.322172841960005e-07	2.616220201000001e-09	6.38016e-05	0.0001551919	4.0706441625599985e-09	2.4084525825610003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37266.84375	-71.171875	5065.435791015625	1388817643.086914	23538.625	-41.994140625	554066866.890625	1763.5078468322754	24227.568359375	22.02734375	586975068.6081886	485.20387268066406	1.505157	29.290783	0.11172935	0.0019482768	-0.1325024131	-0.0345573458	-0.12434051380000001	0.11291735789999999	0.0551920137	-0.0133129763	-0.023575300499999997	-0.0722037244	-0.10262332589999999	0.0608059841	0.0300022139	-0.0091924846	0.0401815212	0.0481799992	-0.029919538199999998	-0.012015116499999999	-0.053402911399999996	0.012433799399999999	0.0501716925	0.089347568	-0.0945988772	0.10847174539999999	0.013309650800000001	-0.08199130730000001	-0.017548483700000003	0.0581380528	-0.010764162399999999	0.0669361147	-0.0333143317	-0.1184685987	0.0002972594	-0.0767892869	0.1418436488	0.0740903525	0.1675113593	-0.0192636384	0.0097367826	0.0013216634	-0.1156753393	0.011800338999999998	0.0966276975	0.14652033109999998	-0.1007661764	0.10294724429999999	0.0237209202	-0.1089231116	-0.0655434224	-0.0163167623	0.0325207571	0.0078750255	0.004058379799999999	-0.0708178522	-0.12223040519999999	0.014177663100000001	-0.0114169596	-0.1440124023	0.024317868700000002	-0.0007813139	-0.0473959829	-0.0751450018	-0.0649698351	0.0331423738	0.0067325675	0.0971408598	-0.0534135399	0.020322031299999998	-0.0891530099	-0.1129169955	-0.0007145239	0.028280759500000002	-0.0411448344	-0.0854196235	-0.0590122335	0.0876802954	0.08261343480000001	0.1050763021	-0.056007187699999995	0.059602893899999995	-0.0001487183	0.0552899558	-0.030994820699999998	0.0545613682	0.0289689181	0.0265396445	0.0978656959	0.025597103399999998	-0.0600492522	-0.0073749137	0.1727814907	-0.0932410843	-0.033526260499999995	-0.14364441619999999	0.0804533127	0.0116502124	-0.1950507121	0.07823761629999999	-0.0211357831	-0.10540925529999999	-0.0183397	-0.01136126	0.00033634459609000004	0.00012907822878760006	-0.07483589999999997	-0.009813899999999973	9.631263320999946e-05	0.005600411928809996	-0.0144526	-0.0443664	0.00020887764676000005	0.00196837744896	-0.000361486	0.0003251670000000001	1.30672128196e-07	1.0573357788900003e-07	0.000522117	-0.0004433970000000002	2.72606161689e-07	1.9660089960900015e-07	-9.13902e-05	-0.0001551918	8.352168656040001e-09	2.408449478724e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37501.09765625	234.25390625	54874.89259338379	1406332325.4235992	23598.896484375	60.271484375	556907915.2802467	3632.651828765869	24279.0	51.431640625	589469841.0	2645.2136573791504	1.065479	20.734535	0.086805	-0.12505017529999998	0.0064177718	-0.156590911	0.0314182204	0.082190605	0.045060737000000003	-0.000433629	-0.0023070195	-0.08890428210000001	0.0286263932	0.0611761813	-0.09472089119999999	0.1109564833	0.09972063769999999	-0.1550610211	-0.0087378132	-0.0342667093	-0.036454990699999995	-0.0810881704	-0.013489414	0.1364632214	-0.17612222859999999	0.0992243976	0.002681989	0.0758658052	0.0059407261999999995	-0.1292096385	0.0123254947	-0.0489018272	0.0691218067	0.0192913568	-0.0528242415	0.1047339032	-0.12342033529999999	0.13276241119999999	0.1280823036	0.052109752	-0.1012410643	-0.0817725434	0.0195211355	0.09490862679999999	0.031414615099999994	-0.0694179199	-0.0384924158	-0.0244061836	0.0347150015	0.08258237809999999	-0.0863052024	0.026222809500000003	0.0444464613	0.11966737599999999	0.06579859190000001	-0.14747565210000002	0.070000602	-0.0058171517	-0.0002612633	-0.0666272171	0.0188321446	-0.08065817809999999	0.0356399094	-0.0439693588	-0.1100935466	0.1745561624	0.18881296050000002	0.0401088252	0.015195033799999999	-0.043046708499999996	-0.08117819059999999	0.0207948788	-0.010249622199999999	-0.0088667196	-0.2171340736	-0.0857026565	-0.0199248988	-0.003401223	0.0039608439	-0.0497277742	0.0340823273	0.1384616343	0.2231594663	0.006082134499999999	0.0773897261	0.09376760199999999	-0.0508681853	0.07318805980000001	0.0384685629	0.0642937712	-0.0710168874	-0.106569901	-0.0450941886	0.0958987097	-0.0327212776	0.0259341882	-0.2234951834	-0.0202089209	0.0326398617	0.0760468362	-0.0266897442	-0.1093977275	-0.0183397	0.0	0.00033634459609000004	0.0	-0.0650832	0.009752699999999977	9.511515728999952e-05	0.004235822922239999	0.0364336	0.050886200000000006	0.0013274072089600002	0.002589405350440001	-0.0008848079999999998	-0.0005233219999999999	7.828851968639997e-07	2.7386591568399987e-07	0.000522117	0.0	2.72606161689e-07	0.0	-9.13902e-05	0.0	8.352168656040001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37398.38671875	-102.7109375	10549.536682128906	1398639329.1651766	23581.3359375	-17.560546875	556079404.597229	308.37280654907227	24234.697265625	-44.302734375	587320551.5564919	1962.7322731018066	1.18989	23.155602	0.14034269	0.0128046642	-0.0408791541	-0.0274256017	-0.0727935219	-0.037289367999999996	0.12064022099999999	0.1333597605	-0.012646736799999999	-0.0984627984	0.1271296016	0.1157223558	0.0157422988	-0.1287782232	0.00397756	-0.16908218260000002	-0.052547520099999995	0.0007239131	0.028706454	0.18739688289999998	0.0140594546	-0.0180717675	-0.0363337377	-0.1038351593	-0.0037622804	-0.022115944900000004	-0.0322229342	-0.0520570638	-0.0099546079	-0.037957324900000006	0.0726132959	0.1345011008	-0.1189865825	0.021468999500000002	0.0050531721	0.05645145	0.0874704649	-0.06877828429999999	0.048373909699999995	-0.0028880136	0.0060220706	0.0731166293	-0.1205298735	-0.046528579199999996	-0.018788173300000002	0.08863157529999999	0.0096004532	-0.0523297067	-0.0072105229	-0.1504921954	0.0751667801	0.09808747949999999	-0.0222170669	-0.05117777849999999	-0.06829817190000001	-0.1560118025	-0.033438372599999995	0.0277421557	0.0211699368	-0.09148585779999999	0.1002443221	-0.0474840153	-0.1283748121	-0.13193232119999998	0.0508586766	0.0252744008	0.0829321162	0.0631994944	0.0989408153	-0.08836219140000001	-0.0163375108	0.1461550264	0.022076734	0.1043603682	-0.0317903507	-0.10756273429999999	0.0382762298	0.0271618512	-0.0955685818	-0.006249173100000001	0.033691990899999996	0.0521468405	0.1166894247	-0.0325579021	-0.0782825413	0.0179186011	-0.028813086499999998	0.03261619	0.04811140059999999	-0.11230610220000001	-0.0122648808	0.0171679435	-0.0964987975	0.131146652	-0.034217116	-0.0177375179	0.0732306761	0.0738148754	-0.0321859012	-0.11285322490000001	-0.0183067	3.299999999999831e-05	0.00033513526489000015	1.0889999999998884e-09	-0.114582	-0.0494988	0.00245013120144	0.013129034723999998	-0.0143838	-0.050817400000000006	0.00020689370243999995	0.00258240814276	-0.000285769	0.0005990389999999997	8.1663921361e-08	3.5884772352099966e-07	0.000522117	0.0	2.72606161689e-07	0.0	-0.000292221	-0.00020083080000000002	8.539311284099999e-08	4.0333010228640005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37556.7734375	158.38671875	25086.3526763916	1410511231.0357056	23604.59375	23.2578125	557176846.1025392	540.9258422851561	24252.2734375	17.576171875	588172766.8872682	308.921817779541	1.272856	24.770134	0.153882685	-0.0065192259999999995	0.1473054495	-0.20655256730000002	0.000486279	-0.072803188	-0.04627408190000002	0.0410652186	0.0046889352	-0.1266754055	-0.07461561309999999	-0.1348683022	-0.0806893668	-0.027051668900000003	-0.0083760906	9.2312e-05	0.0345440532	-0.09584764119999999	-0.0608626241	0.0477317038	0.0128108812	0.0824849475	-0.0357105271	-0.0705548687	0.09992291589999999	-0.0051085804999999995	0.1002456964	-0.107160536	-0.1033556209	-0.0323532294	0.11543047619999999	-0.1256744033	0.0240570558	0.10177435300000001	0.1642026172	0.12649956869999998	-0.16403049109999998	0.1070031434	-0.1118220391	0.0107347369	-0.06657374370000001	-0.1620396631	0.05597315940000002	0.0192950368	0.12705879890000002	-0.003085081	0.0590186684	0.11816884960000001	0.0922460331	-0.025772804500000003	0.14659843349999999	0.008516151500000001	0.019501653	-0.1986992755	0.0253763402	-0.0091104036	-0.0098713064	0.0748732694	-0.0674446868	-0.1411989554	-0.0846066833	-0.0368079517	0.1124885347	-0.1092491475	0.0470402794	0.0210177229	0.033869851	-0.025377975	-0.059679440099999995	-0.1402180422	0.0331956639	-0.0485933658	-0.02395067	-0.0393153251	0.0899627702	0.0773973742	-0.1373377723	-0.0295204078	-0.0654888402	0.0783083434	0.026750644	0.013259571999999999	-0.0717480561	0.2340646286	0.1403281939	0.0278812279	-0.038784831	-0.2457334189	-0.053891637400000005	-0.0312827396	-0.0916797822	-0.0368010336	0.047524696799999995	-0.07997516910000001	-0.08834325539999999	-0.0285287978	0.0610129575	0.07154294259999999	-0.0376123508	-0.11575891279999999	-0.01835	-4.329999999999959e-05	0.00033672250000000014	1.8748899999999648e-09	-0.0481172	0.06646479999999999	0.004417569639039999	0.00231526493584	0.0332577	0.0476415	0.00110607460929	0.0022697125222500003	-0.000612822	-0.00032705299999999995	3.75550803684e-07	1.0696366480899995e-07	0.0007888949999999999	0.00026677799999999985	6.223553210249997e-07	7.117050128399992e-08	-9.13903e-05	0.0002008307	8.352186934090002e-09	4.033297006249001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37264.4375	-292.3359375	85460.30035400389	1388638302.1914062	23557.62890625	-46.96484375	554961879.6845857	2205.696548461914	24141.7578125	-110.515625	582824470.2774048	12213.703369140625	1.176942	22.903633	0.069908245	0.0753174433	0.0380579276	-0.018527516299999998	-0.038555311	-0.055595805	-0.0213883936	-0.041953118899999996	-0.1097395349	-0.0745243995	0.044384498200000004	-0.0669669837	0.0771403415	-0.1337614478	-0.0702957929	0.025016445499999998	-0.021826114	0.0781338297	0.11822923869999999	-0.0524182343	-0.082636082	-0.1243220283	0.124981035	0.0811942322	-0.0480112972	0.0273398788	-0.0939700638	-0.0168693623	0.0289008293	-0.0612798861	0.08937597650000001	-0.1789232408	0.0168827732	-0.0086373856	-0.022912612000000002	0.1375938752	-0.0954085055	-0.0031803936	-0.1716766814	-0.057634173899999995	0.1143215885	0.0544863672	0.1426810916	0.0366071828	-0.1762566478	0.0056282719	-0.034220256	-0.0406178605	0.0635878413	-0.013475693700000001	-0.0064223380000000005	-0.25553572420000004	0.0216371583	-0.0197474069	-0.028993881200000002	0.0167169199	-0.1352265043	0.0908525254	0.0671463252	-0.0524494633	-0.053911071100000006	0.0691489398	0.0238371553	-0.1083488359	-0.0421593313	-0.0233408983	0.021263306000000003	-0.027254985099999997	0.0608262119	0.1598006703	0.11463525720000001	0.1018039951	-0.007880792	-0.0391669848	0.0138069737	-0.058426222300000004	0.052093661900000005	-0.037981290699999996	0.1535466955	-0.10287643949999999	0.0757634504	-0.0523226281	-0.1472268756	0.11484150800000001	-0.0066844387	-0.09535433289999999	0.0329548221	-0.0017428087	-0.14542471640000001	-0.0058149735	-0.041148679	0.0918353393	-0.18484041910000001	0.1092013343	0.0682457029	-0.019593535	-0.09275568990000001	0.069232268	-0.0429573403	-0.1181006348	-0.00355596	0.01479404	1.26448515216e-05	0.00021886361952160006	-0.0205713	0.0275459	0.0007587766068099999	0.00042317838369	0.0190283	-0.014229400000000003	0.00036207620088999986	0.00020247582436000008	-0.000612822	0.0	3.75550803684e-07	0.0	0.000522117	-0.00026677799999999985	2.72606161689e-07	7.117050128399992e-08	-9.13902e-05	1.0000000000699551e-10	8.352168656040001e-09	1.0000000001399106e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37375.38671875	110.94921875	12309.729141235352	1396919532.3761141	23585.484375	27.85546875	556275073.2033691	775.9271392822266	24247.072265625	105.314453125	587920513.4544411	11091.134037017822	1.108904	21.579584	0.13222833	0.0602405864	0.008673258199999999	-0.1633872267	-0.1444248033	-0.0212973186	-0.04154739	-0.0421886078	0.06224782070000001	-0.0443535145	0.1376543771	0.14941206640000002	-0.09451436460000001	-0.0149569057	0.0810751021	0.0453682001	-0.1227206123	-0.0117588501	-0.1200746807	-0.0974615189	-0.0229640305	0.1056481149	-0.0561339222	0.0721149589	-0.037022425	-0.1164070058	-0.0462324438	-0.0631028366	-0.1314009556	-0.0361142326	0.0008127508	-0.0768738446	0.1483781591	-0.06560914129999999	0.0725434419	0.0655648777	-0.0091815922	0.0816566221	-0.021816839900000003	0.019789646	-0.0166938341	-0.10249341640000001	-0.142788828	0.1255064102	-0.001362238	0.0016855659	0.055942040400000004	-0.0374378558	0.0430183321	0.033802576699999996	0.0501650725	-0.0090200708	0.0208330335	-0.194669476	-0.1082561136	0.010202926	0.040217575400000004	0.0866099314	0.06653221690000001	-0.023024221299999998	0.1408633505	-0.15827309720000002	-0.024127782099999998	0.0708438887	-0.013951573799999999	0.1522269584	-0.0464403657	0.0176038146	-0.0571713325	0.028831645899999998	0.0043417796	-0.0050831913000000005	-0.1478727492	-0.0312422366	-0.08623787720000001	0.0950005165	-0.1474532565	0.1329775623	-0.025371920099999997	-0.07459611669999999	-0.026850918300000002	0.062324945300000004	-0.0887887905	0.0785579678	0.0801045624	-0.0291454581	-0.009556121899999999	-0.1226502677	-0.025248046	-0.030584415299999997	-0.027899516	-0.0073462724	-0.0431196726	-0.0779820636	0.065495842	0.087427381	-0.055876546	0.0668841029	-0.0482092939	-0.1198669825	-0.0187625	-0.01520654	0.00035203140625000005	0.00023123885877160004	-0.0906228	-0.0700515	0.004907212652250001	0.00821249187984	0.0114633	-0.007564999999999999	0.00013140724688999998	5.722922499999998e-05	-0.000107213	0.000505609	1.1494627369e-08	2.55640460881e-07	0.000522117	0.0	2.72606161689e-07	0.0	-0.000373887	-0.00028249680000000003	1.3979148876900002e-07	7.980444201024e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37348.46875	-26.91796875	724.5770416259766	1394908117.9697266	23531.869140625	-53.615234375	553748865.2514992	2874.5933570861816	24177.037109375	-70.03515625	584529123.3880959	4904.923110961914	1.265528	24.627546	0.06980679999999999	0.078223874	-0.08666805679999999	0.0446979526	-0.06590008230000001	0.0202921361	0.07200265389999999	-0.10643891119999999	-0.0547476157	-0.11820710470000001	0.011509609099999998	0.1588977792	0.0779525042	-0.0156873505	-0.0628140695	0.047237717199999994	-0.118468418	0.1090240467	-0.0057292805	-0.0959167812	-0.0046151992	-0.1005550672	-0.0700538044	-0.0045002738	-0.0313585285	-0.0746770827	0.08295441370000001	-0.1011663217	0.0611547307	0.0007613101	0.0460322163	0.0597669444	0.0341283252	0.07906639900000001	-0.06212651230000001	0.0888924228	0.1288198024	-0.21688584660000002	0.0021276909	0.0613875626	0.0252276685	-0.1240509254	0.035528867799999996	0.1918352974	-0.0840065676	0.0035983575	-0.027626429900000003	-0.117389159	0.0014516823999999998	0.0482083513	0.0325407713	0.005441179399999999	0.0740542866	0.030573696299999998	-0.0570788687	-0.0161534756	-0.1162297605	-0.0293923991	0.1396221684	-0.0483537492	-0.0529730719	-0.0212422452	-0.1287889156	0.0071783025	-0.0455050364	0.1004362675	-0.0687892717	0.06960485849999999	0.0391987911	0.0887535954	0.1482737243	0.0092586277	-0.0955039756	0.1111399889	0.020558428700000003	-0.1047386724	0.045125915999999995	-0.0386729107	0.0118416675	0.056116179	-0.0413931352	0.0004956468	0.0679690567	0.0709288827	-0.0164398047	-0.0697856525	0.0670683902	0.0853269534	0.0214879392	0.1398087028	-0.0084842451	0.10045986650000001	0.027391070099999998	0.0302361833	-0.0157266591	-0.2542512486	-0.1664188804	0.0644997188	-0.053356836799999995	-0.12104935019999999	-0.0187579	4.600000000000437e-06	0.00035185881241000004	2.116000000000402e-11	-0.0551656	0.035457200000000015	0.0012572130318400006	0.00304324342336	0.019075400000000003	0.0076121000000000045	0.00036387088516000017	5.7944066410000064e-05	-0.000459939	-0.00035272600000000004	2.1154388372100003e-07	1.2441563107600004e-07	0.000462273	-5.984399999999998e-05	2.1369632652900006e-07	3.581304335999997e-09	-0.000495975	-0.00012208799999999996	2.4599120062499994e-07	1.490547974399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37365.0078125	16.5390625	273.54058837890625	1396143808.828186	23549.130859375	17.26171875	554561564.2319679	297.9669342041016	24216.37890625	39.341796875	586433007.3310701	1547.7769813537598	1.396503	27.176359	0.12217893999999994	-0.0063374879	-0.11183418519999999	0.1953276527	0.015074631000000003	0.0118409681	0.1320832287	0.0816028256	0.0501435412	-0.0751204533	-0.0467318296	0.1269423237	0.1030087449	-0.1364376621	0.1524071434	0.0167228355	0.09718630980000001	-0.0910400631	0.0862545899	-0.0808602786	-0.045254227699999997	0.1249554189	0.0722600788	-0.0272115349	-0.019356488300000002	-0.0698277584	0.05730807950000001	-0.0525786603	0.048650691399999994	-0.2482597585	-0.1245763177	0.1066432276	0.0033847341	-0.041323949	-0.0192396734	0.005719061	-0.13997359869999998	0.0769293534	-0.0406813979	0.045077102599999995	-0.00047954540000000003	-0.015986930400000002	-0.1309091691	0.028273592	0.026704069	0.0079051198	-0.0342246774	-0.0720292998	-0.0635438998	-0.049019341900000006	0.1357927679	-0.014531023300000001	0.0045797526000000005	0.1893627255	-0.035632061	-0.16924073350000002	-0.0012054367999999999	-0.0872644078	0.025852960699999997	0.0450702405	0.032885117900000004	-0.15664945630000002	-0.1518255474	-0.12037427140000001	0.0543575883	-0.041076072799999995	-0.10665372470000001	-0.18654628350000002	0.009209336	0.0573093685	-0.11996223619999999	-0.1080498712	-0.0230232073	-0.015374237800000001	-0.1033571939	-0.025005879300000002	-0.0371541156	-0.1537224451	-0.0759263923	-0.2208561632	-0.0276008943	-0.0404182681	-0.0121598528	0.09140697449999999	0.0293774815	0.031340918100000004	-0.0709571732	-0.0268878035	0.0634805004	0.0286110363	-0.0779225547	0.0201874793	-0.028569607400000002	-0.0295909689	-0.0237707011	-0.0651549632	0.0358346331	0.062080407000000004	-0.0583888207	-0.1216419777	-0.026148200000000003	-0.0073903000000000016	0.0006837283632400001	5.4616534090000043e-05	-0.117479	-0.06231340000000001	0.0038829598195600007	0.013801315441	-0.00981049	-0.028885890000000008	9.62457140401e-05	0.0008343946410921003	-0.000148224	0.0003117150000000001	2.1970354175999998e-08	9.716624122500003e-08	0.000599178	0.000136905	3.59014275684e-07	1.8742979025e-08	-0.000519142	-2.3167000000000044e-05	2.69508416164e-07	5.36709889000002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37584.66015625	219.65234375	48247.152114868164	1412606679.0608065	23563.23046875	14.099609375	555225830.1234283	198.7989845275879	24220.869140625	4.490234375	586650501.9272804	20.16220474243164	1.364674	26.556942	0.18269818	-0.1294185947	0.1321731565	-0.041803362999999996	0.1250587148	-0.0320325848	-0.1086140748	-0.0190465092	-0.0174729965	-0.0697113326	0.0411814912	0.0774305152	-0.0152512942	-0.1099778282	0.09493057519999999	0.0866047732	0.0797190347	0.143281496	0.0020390986	0.025947032000000002	-0.1348983943	-0.0534613267	0.1128466897	0.0593294503	0.0565916875	0.024033378199999997	0.1564956716	-0.0402877679	0.0835884533	0.1253412725	-0.09436675300000001	0.056188652199999994	-0.0076582874	0.23270212559999998	0.0155157814	0.0259477113	-0.1615077642	0.0260865677	0.1268240883	0.0649373051	0.18190281719999998	-0.0351873791	-0.06889238519999999	-0.0542312173	0.0795538683	0.0009180426	0.1325165698	0.19858158829999997	-0.0103104392	0.0028032478000000003	-0.0016577832	-0.0774935643	-0.0635431747	-0.0045485456	0.1097605785	0.10781600300000001	0.0090528467	0.0732900715	0.0515293767	-0.0273297855	0.056907593	-0.103613408	-0.0203828373	-0.050857921699999996	0.0358929261	-0.031514775	-0.12283090070000001	0.11810355759999999	-0.0353525004	0.1301327387	0.0392798744	-0.013339176599999999	0.09870966449999999	-0.0546952037	0.1965046904	-0.1281250271	-0.048994979	-0.09415845269999999	0.1282405141	0.0399835402	-0.18581120559999997	-0.0319517062	0.1872748715	-0.054265435599999995	0.14163931189999998	0.0709004546	-0.1194726631	-0.0675280133	-0.0726171458	0.0760917203	-0.07782432660000001	-0.12291837789999999	-0.015260954399999999	0.0027024659999999997	0.0790414583	-0.06838736150000001	-0.0210818723	0.0596274776	-0.0632943475	-0.1216419777	-0.008794009999999998	0.017354190000000002	7.733461188009996e-05	0.00030116791055610016	-0.044023900000000005	0.07345510000000001	0.005395651716009999	0.0019381037712100004	0.0561688	0.06597929	0.00315493409344	0.004353266708904099	-0.000589023	-0.0004407990000000001	3.469480945290001e-07	1.9430375840100007e-07	0.000576668	-2.251e-05	3.3254598222399996e-07	5.067000999999999e-10	-0.000574025	-5.4883000000000044e-05	3.29504700625e-07	3.012143689000004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
