csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
33560.55859375	-125.56640625	1126311093.124527	15766.922378540039	19619.34375	-45.0390625	384918649.18066406	2028.5171508789065	20218.486328125	-126.875	16097.265625	408787189.4005776	1.131849	29.976612	0.163224395	-0.0030339363	0.027813368199999997	0.0187540342	-0.0366926644	-0.0367084198	-0.0110772393	0.0521091171	-0.1664836494	-0.063249116	-0.04968171019999999	-0.05411961480000002	0.0564889067	-0.0198829047	0.0095396852	0.0922892705	0.011620731799999999	-0.1165100671	-0.0115040101	-0.1233938679	-0.031128208900000006	-0.0367545295	-0.007634826099999999	0.10876036380000001	-0.13618936380000002	0.0540433231	-0.0356273183	-0.0038096872999999996	0.0232130647	0.032091547799999995	-0.0607462182	0.0133602935	-0.044509987	-0.0422422056	0.0307835476	0.0157564621	0.0656611588	-0.06997996179999999	0.2739586211	-0.055635198	0.1517694811	-0.08433208140000001	0.1466290533	0.0480031138	0.0748572384	-0.0270543367	0.0506283621	0.0688119324	0.0495241404	0.0713349375	0.07841688320000001	-0.0193239817	0.040165147400000004	-0.05344593190000002	-0.0471992105	-0.10636072699999999	-0.1288981938	-0.0212813614	0.0545151167	0.0481726496	-0.0143544373	0.034151834	0.0419249383	0.0034335832	-0.0105735629	-0.0330756144	-0.041746431800000004	-0.1088710128	0.1087255653	-0.0216473462	-0.025085838500000002	0.08617620220000001	-0.0702687093	0.0254059856	-0.0718638894	-0.162366237	0.0987904568	0.098701114	-0.023012510299999997	-0.037788720899999996	-0.0184031923	0.0225120698	0.0803329747	-0.010437387099999999	0.0474409379	-0.275978214	0.0043275928	-0.019198771599999997	0.0008019016	-0.060274194	-0.051956469000000005	0.0998469314	0.030088152799999997	0.1202921913	-0.1752091556	0.1511240163	0.007535757	-0.11008893369999999	-0.0224686191	0.10704120869999999	-0.117033	-0.0039399999999999435	0.013696723089000001	1.5523599999999554e-05	-0.0434699	-0.04962906	0.00188963220601	0.0024630435964836	0.198065	0.06351600000000003	0.039229744225000016	0.004034282256000003	-0.00248094	0.00037360000000000003	6.155063283600001e-06	1.3957696e-07	-0.000343171	-0.0004002867	1.6022944219689e-07	1.1776633524099998e-07	-0.00117512	0.00014890000000000001	2.2171209999999998e-08	1.3809070144e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33357.8515625	-202.70703125	1112746260.8657837	41090.140518188484	19604.09765625	-15.24609375	384320644.91578674	232.44337463378903	20209.861328125	-8.625	74.390625	408438494.9020424	0.976596	25.86479	0.07651215000000001	0.0383887477	0.0823288791	-0.0128434936	-0.0014549367000000002	0.0234685215	-0.0862522192	0.12698048609999998	-0.031757043	0.022898369	0.0328090621	-0.10301387460000001	0.0542004757	0.0973005379	0.0395198113	0.047061488	0.0242884712	0.0642619933	0.0066886206	0.0124865809	0.0533308676	-0.08634857359999999	0.029732601299999998	0.0147291998	-0.0750605213	-0.0698808894	-0.12317524810000001	0.0633869588	-0.18663290370000002	-0.0024315919	-0.011218136	-0.0503170562	-0.0179373108	-0.024258057799999996	0.031077922999999997	-0.071624841	-0.1498839949	0.0547427444	0.12114995740000001	0.10201294150000001	-0.0182981595	0.0938415897	0.044450797	0.1050230178	-0.185416275	0.0477409766	0.0092488955	0.04301537019999999	-0.08235752240000001	-0.0070898011	-0.0281758786	-0.0009318203999999999	0.0455156878	-0.1291866549	-0.0094998992	-0.0929677274	-0.065099778	-0.0441924342	-0.025675700899999997	-0.0628021527	0.0221720171	-0.0914536623	0.0607362968	0.0817664319	-0.0666078642	0.020300641799999998	0.0147748025	-0.0037659772	0.0794933907	0.122543993	0.123149359	-0.0406667342	0.0388549431	0.0151642554	0.0287999495	-0.08354934879999999	-0.0134534304	0.0674996043	-0.0501301822	-0.1376366866	-0.0262546035	0.08762689789999999	-0.10264717429999999	0.09973997720000001	0.0499629633	-0.0083882677	-0.025875408199999998	-0.0365404698	-0.140343352	-0.1548796729	0.1350451345	0.0218102387	0.0352766018	0.0074174494	-0.059739842599999995	0.045736956100000004	0.0053847087	-0.1105891995	-0.016103539899999998	0.1090283678	-0.119539	-0.002506000000000008	0.014289572521000004	6.280036000000041e-06	-0.06478400000000001	-0.02131410000000001	0.004196966656000001	0.00045429085881000037	0.206639	0.00857399999999997	0.042699676321	7.351347599999949e-05	-0.00211714	0.0003638000000000001	4.4822817796e-06	1.3235044000000005e-07	-0.00015306	0.000190111	3.614219232099999e-08	2.34273636e-08	-0.00150357	-0.00032845000000000015	1.0787940250000007e-07	2.2607227449e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33669.578125	311.7265625	1133640491.1154785	97173.4497680664	19616.84375	12.74609375	384820558.71191406	162.46290588378906	20307.767578125	97.90625	9585.6337890625	412405424.00714487	1.144691	30.316742	0.21659375	-0.1096980712	0.0384933331	-0.0416594218	-0.0950759659	-0.0216813106	0.0657319613	-0.014504231000000001	-0.1348382263	0.0054786015	0.0754112729	-0.13753242529999998	0.13093197539999998	0.0226089602	-0.0469091872	0.009184436800000001	0.0047963318	-0.039502715	-0.22326446149999998	0.014488561799999999	0.030451471400000006	-0.09183418980000001	0.082781417	-0.033213754399999997	-0.07039670599999999	0.0578813147	0.054857714	0.0010055160000000001	-0.0269980637	0.0651730813	0.023630997400000003	0.0114499628	0.0188353333	0.1545123869	0.032624065099999995	0.0521058877	-0.038565835699999995	0.0203111155	0.1210918963	-0.0653728192	0.0722400038	-0.0678643514	0.09247249380000001	-0.016807578899999998	-0.0947269365	-0.11202765880000001	-0.017692615	0.0630481533	0.0199239407	-0.0116980552	-0.06459154339999999	-0.0716127486	-0.0168417024	0.0373398705	-0.0567017766	-0.0875817558	-0.1368151766	-0.1245953804	0.0093836297	-0.0863368592	-0.13092842359999998	0.0974464493	0.057446167699999995	0.0543560684	-0.1604443226	0.0086723221	-0.0093437603	-0.0498452721	0.1103128284	0.004513308	-0.0395784328	0.0503652088	-0.0757868195	-0.0293204673	-0.0288337044	-0.0063969315	0.0285259988	0.039915013199999995	0.0279006342	0.0248111493	0.1352943958	0.1010733304	-0.0757015985	0.007811367	0.048338335499999996	-0.10441013880000001	0.0804395447	-0.0703645235	0.0618889267	0.0713409885	-0.15603407960000001	0.12872300679999998	0.0086664828	0.0433933039	0.11754620560000001	-0.012524498799999999	0.0032316353999999998	-0.1109231287	-0.0096839714	0.1103598175	-0.140444	-0.02090500000000001	0.019724517136000003	0.0004370190250000003	-0.116697	-0.051913	0.013618189809000002	0.0026949595689999997	0.309988	0.103349	0.096092560144	0.010681015801	-0.00230318	-0.00018604000000000016	5.3046381124000005e-06	3.4610881600000066e-08	-0.000747665	-0.000594605	3.53555106025e-07	5.59002952225e-07	-0.0015314599999999995	-2.7889999999999382e-05	7.778520999999657e-10	2.3453697315999983e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33430.03125	-239.546875	1117566989.3759766	57382.705322265625	19639.591796875	22.748046875	385713565.94787985	517.4736366271974	20337.740234375	29.97265625	898.3601226806641	413623677.8409157	1.021728	27.060101	0.27164625	-0.057768950300000003	-0.0206008049	0.023077514	-0.051423498	0.0288984415	-0.0059840323	0.024549513	0.021254426099999998	0.1341476902	0.005814597800000001	0.019213751299999998	0.0663933974	0.0744615391	0.0322442382	0.0633793445	-0.163591964	-0.0137773694	0.0079595006	0.031107999100000002	0.1146195891	-0.0540229134	-0.0153233862	-0.0264820673	-0.053774992300000005	0.0086191312	0.0215108998	-0.0493662935	-0.005597569100000001	-0.07402816429999999	-0.1150271054	-0.1621360351	0.09318078519999999	-0.0587008405	0.0258767872	0.1265482417	0.0486244658	-0.0712359028	-0.0790633977	0.1140057385	0.005781093199999999	0.0173380849	-0.1562668236	0.0814039895	0.012398223600000001	-0.0373951754	-0.045633658099999995	-0.0183940495	-0.0522788196	-0.0008436221000000001	0.0116991751	-0.0679771819	-0.0077368561	0.0032828433000000002	0.0199953677	-0.0879722577	0.09410907630000001	-0.062170326	0.0209412145	-0.041262583	-0.0016810460999999999	-0.10698312970000001	0.1626305957	-0.0096091935	-0.057824016299999996	0.12690189289999998	0.0511189629	0.0106231129	0.025609037400000003	0.0096422935	-0.0193982525	0.0552852326	-0.0328407213	-0.057258188099999996	-0.0923220669	-0.0388538496	-0.0409943316	0.058982115599999996	0.031842395	0.1856474631	-0.0087545637	-0.0037807814	0.036245659	0.028818051299999998	0.12297336449999999	0.2151397989	-0.0086123555	0.1542046036	0.023610182	-0.10376808189999999	0.1307866127	0.0028251184000000003	0.0503409621	0.0633424511	-0.022603303999999998	0.09344077419999999	0.0010773469	-0.11109021890000001	-0.0032316353999999998	0.1110275503	-0.118982	0.021462000000000026	0.014156716323999997	0.00046061744400000096	0.0525306	0.1692276	0.002759463936360001	0.028637980601760007	0.260194	-0.049794000000000005	0.06770091763599999	0.0024794424360000005	-0.00240538	-0.00010219999999999976	5.7858529444e-06	1.0444839999999954e-08	-0.000296202	0.00045146300000000004	2.03818840369e-07	8.773562480400003e-08	-0.00160105	-6.959000000000045e-05	4.842768100000063e-09	2.5633611025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33575.51953125	145.48828125	1127315511.7933502	21166.839981079098	19630.619140625	-8.97265625	385361207.8442726	80.50856018066406	20349.060546875	11.3203125	128.14947509765622	414084265.1403847	0.946404	25.065178	0.08363869999999997	-0.038913849199999996	-0.045042732599999996	-0.027708796400000003	-0.0485047922	-0.038046398700000005	-0.0020475531	0.1078667352	-0.026286155	0.1167359084	-0.0692037737	-0.0244894363	0.0706144255	0.1424291393	0.0846257474	0.028069786200000002	-0.014922846799999999	-0.0413820882	-0.010575430700000001	0.0837942156	0.0457700997	0.0251732171	0.1325234604	0.0862176181	0.0330612218	0.1298346429	-0.0004980212	0.0920179384	0.031278910800000004	0.0251598045	0.0862226862	0.0065984680000000006	0.0875007955	0.0407255373	0.039940924700000005	0.1596148685	0.1875519794	-0.0562542013	-0.0406239308	0.085568954	-0.045433308	-0.0307814577	-0.011030939299999999	0.0006855224000000001	-0.0061022961	-0.0293586794	-0.0903984475	0.0005627103	-0.0204999368	-0.0261339705	-0.0797909323	-0.0525630437	0.056775887699999986	-0.025923326099999998	-0.0341594511	-0.1581422526	0.016595421399999997	-0.015001501799999999	0.051121621500000006	-0.0366863162	-0.0511498263	-0.0572107151	-0.062291009	-0.0308245807	-0.054969378099999994	0.1088811892	0.0095877673	-0.0266164369	0.1275281574	0.0356868901	-0.0130758829	0.0506254816	0.09849719009999999	0.0426565239	-0.0070298024	0.0097883854	-0.0064711066	-0.052227547400000005	-0.12861842380000002	0.09441179570000001	0.0367421727	0.0659527952	0.11623781359999999	0.0938930433	0.055310464299999994	0.024008807400000002	0.10387309859999999	-0.012735838400000001	0.1765059585	-0.0440102358	0.1481435957	-0.10405130509999999	0.0115899343	-0.037649897599999996	-0.11367302160000001	-0.0476639204	-0.0010773469	-0.11109021890000001	0.0032316353999999998	0.1110275503	-0.117829	0.0011529999999999876	0.013883673241	1.329408999999971e-06	0.0154203	-0.037110300000000006	0.00023778565209	0.0013771743660900007	0.233726	-0.026467999999999964	0.054627843076000014	0.0007005550239999981	-0.00233239	7.298999999999977e-05	5.440043112100002e-06	5.327540099999967e-09	-0.00052776	-0.00023155799999999995	5.361910736399997e-08	2.785306175999999e-07	-0.00167465	-7.360000000000005e-05	5.4169600000000086e-09	2.8044526225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33621.05859375	45.5390625	1130375580.9643707	2073.8062133789067	19638.984375	8.365234375	385689707.2814941	69.97714614868164	20368.8984375	19.837890625	393.5419044494629	414892023.55718994	1.00103	26.511925	0.14077349999999994	-0.0942621523	-0.0693543123	0.0337497396	-0.105272942	-0.0387103212	0.0832369132	0.0381921482	-0.1014180491	0.00036510059999999997	-0.06736919799999999	-0.0359158552	0.046536169800000006	0.06345867	0.0622251237	0.043210309100000004	-0.1407039401	-0.035687665699999996	-0.0856255342	-0.06101852820000001	0.0085233941	0.017034765	0.030502426200000002	0.0374705223	-0.0013891682000000002	0.1018888482	0.024146496200000003	0.0735616496	0.0731153567	-0.044862345199999994	-0.0265718014	0.0117205226	0.0634420664	0.11045547160000001	-0.15961603259999999	0.0818678484	0.052525982	0.1213398176	0.0216370385	-0.014274196599999999	0.0501247245	-0.1006125023	-0.18796593239999998	0.0416584779	0.07025637259999999	-0.1079077618	-0.0544803917	0.013244765	0.072196992	0.0425875332	0.08687260720000001	-0.0861668043	-0.0107576549	0.031628479300000005	-0.103967072	-0.139316204	-0.074691438	0.0037524188000000003	0.0655477049	0.0029659082000000002	-0.0016615156	-0.0430165212	0.0714909639	-0.10002441320000001	-0.0056490149	-0.0252338754	0.027580573599999998	0.0104493228	0.1041121758	-0.0263064931	-0.0790871065	0.0919570564	0.093741208	-0.0014331012	-0.0629765942	0.029896705699999998	-0.0552168166	-0.0720920438	-0.0641060722	0.1636807749	0.1418250599	-0.0563400335	-0.1726186587	0.0069952172	0.006595600300000001	0.049902220899999995	0.0362077845	0.0133675317	0.11261619460000001	-0.0379000153	0.0097772022	-0.0291033261	-0.206971651	0.0564159454	0.0736583014	0.1240017261	-0.0032316353999999998	-0.1109231287	0.0096839714	0.1103598175	-0.140531	-0.022701999999999986	0.019748961961	0.0005153808039999995	0.0252774	0.0098571	0.00063894695076	9.716242040999996e-05	0.301359	0.06763299999999997	0.09081724688100001	0.004574222688999996	-0.0029387	-0.0006063099999999997	8.635957689999999e-06	3.676118160999996e-07	-0.000322452	0.000205308	4.215137486399999e-08	1.0397529230399998e-07	-0.00167466	-9.999999999940612e-09	9.999999999881223e-17	2.8044861156e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33892.90625	271.84765625	1148729094.071289	73901.14820861816	19721.1328125	82.1484375	388923079.40826416	6748.365783691406	20466.05859375	97.16015625	9440.095962524414	418859554.3628082	1.541674	40.830692	0.70230905	-0.1503906286	-0.0638102782	-0.0679604997	-0.1019231509	-0.1630161187	0.3417968247	-0.1685442873	0.0237782274	-0.1263905558	0.1374663041	-0.07668730730000001	-0.0046895145	0.1502563667	0.0341202819	0.0819232271	0.08333576919999999	0.2330499874	-0.098753732	0.1463388772	0.0458454957	0.2184011214	-0.1175970616	-0.049283586	-0.1333639928	0.035173129500000004	0.1994134796	0.021632511200000003	0.20142791989999997	0.0410500184	-0.054535246600000004	-0.0960871814	0.0391823725	-0.0808057118	0.0183994803	-0.0183145709	-0.162161889	-9.54466e-05	-0.012558990800000001	-0.0624863228	0.0659561419	0.0588445074	0.0097684048	0.0207607088	0.1682124821	-0.1512688663	-0.18505863820000001	0.0362723554	0.0850124874	0.0674954365	-0.0344100748	-0.0781103695	-0.0870605059	0.3098588053	-0.2965121765	0.12640171039999998	-0.15977250310000002	-0.0937056906	-0.024951087	0.0004038466	0.09518877529999999	-0.0799590067	-0.0169394876	0.1537939269	-0.1879366768	0.010816125800000001	0.1736782998	0.0660094044	-0.0964730487	-0.2438210579	-0.12362926380000001	-0.0457719639	-0.0236431688	-0.06783851980000001	0.0128731118	0.10085051980000001	0.18114821739999998	-0.1448252521	-0.07395140110000001	-0.08564394300000001	-0.0059605887	-0.0403471257	0.052802740099999995	-0.1172665894	0.07588795059999999	0.11943501960000001	-0.10213410310000001	0.0393686494	-0.1085311573	-0.1602651314	-0.0536624567	0.067546832	-0.1107491408	-0.0339440263	-0.065989137	0.0369206171	-0.0053847087	-0.1105891995	0.016103539899999998	0.1090283678	-0.163229	-0.022698	0.026643706441	0.0005151992039999998	-0.352522	-0.3777994	0.124271760484	0.14273238664035998	0.458228	0.15686899999999998	0.209972899984	0.024607883161	-0.00304027	-0.00010157000000000003	9.2432416729e-06	1.0316464900000007e-08	0.00173494	0.002057392	4.232861841664e-06	3.0100168036e-06	-0.000934769	0.000739891	5.47438691881e-07	8.737930833609998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33551.2109375	-341.6953125	1125683755.3726196	116755.68658447266	19676.501953125	-44.630859375	387164729.111332	1991.9136085510254	20679.982421875	213.923828125	45763.40423965454	427661672.969059	2.931301	77.63448299999997	1.171057245	0.2056156403	-0.09465865279999999	-0.40646066950000004	0.3676588456	0.1334598926	0.2456092262	-0.0842968664	0.185727497	-0.0999704126	-0.2413231561	-0.041900486699999996	0.28802439690000003	-0.053813677000000004	0.1863369182	-0.2949712034	-0.2062298712	0.16400756119999998	0.0637729991	-0.18903924460000002	-0.1501934541	0.0222287668	0.0432228425	-0.13835219210000002	0.07128070980000001	0.0777803945	0.0632690776	0.0809129246	0.0630514773	0.1906919984	-0.0379395089	-0.0189187392	-0.11574931029999999	-0.0130015679	0.071875742	-0.007753782099999999	-0.0020609457	0.0389664608	-0.0258509087	0.0269281045	-0.010069013100000001	-0.0525105604	0.0486696529	-0.013657676399999999	-0.08725312240000001	0.217338996	-0.10463446480000001	-0.1996442134	-0.0129712522	0.1360742385	-0.19189966239999998	0.3652757654	-0.2880366546	0.114093791	0.0692313957	0.027420552999999997	-0.0025168007000000003	0.1680452036	0.19515991670000002	-0.11406452449999999	-0.3985641138	-0.3287786431	0.019470434	-0.1443473495	0.1545937415	-0.1998425923	-0.09804812880000001	0.0250508731	0.0126563778	-0.20353602	0.0283457174	-0.0881182965	0.0355632408	0.137864904	0.1075502634	0.0675088755	0.12533925	0.0413196826	-0.0011313657	-0.0291384589	0.021989714700000003	0.0602207025	-0.0464698785	-0.13636235160000001	0.0042228717	0.006830252199999999	-0.0869053169	-0.0423916222	0.025683360099999997	-0.0392465484	0.0347137581	0.0066044973	0.09489727369999999	0.018254911999999998	0.0341912732	-0.0060856098999999995	-0.007535757	-0.11008893369999999	0.0224686191	0.10704120869999999	0.0742798	0.23750879999999996	0.005517488688040001	0.05641043007744	-0.470696	-0.118174	0.221554724416	0.013965094276	0.030132	-0.428096	0.000907937424	0.183266185216	0.000605025	0.003645295	3.660552506250001e-07	1.3288175637024996e-05	-0.00150433	-0.00323927	1.0492870132899997e-05	2.2630087489e-06	-7.37651e-05	0.0008610038999999999	7.413277158152099e-07	5.44128997801e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33109.421875	-441.7890625	1096233816.8967283	195177.5757446289	19625.859375	-50.642578125	385174356.2072754	2564.6707191467285	20443.7578125	-236.224609375	55802.06607437134	417947233.49615484	3.380033	89.518997	1.202267305	0.1858875024	-0.23610921969999998	-0.0948536426	0.43282353219999997	0.2725626396	0.07064101219999999	-0.2326514777	-0.1027882221	-0.0138394801	-0.1988594665	-0.1491204322	-0.026232346400000002	-0.030070268100000002	-0.3497144722	0.059238441100000004	0.2443579322	-0.18627430899999997	0.1609091909	0.02377189	0.11268132900000001	-0.0274344342	0.0060311399	0.1815040091	-0.1778690936	0.10667411869999999	0.045792921699999996	0.0546164163	0.0301145214	-0.0687857385	0.0978904166	0.0011201753	0.0836413197	0.068682435	-0.02469633	0.0370342298	-0.104283184	0.0380022019	-0.0355879122	-0.0005657696	-0.0722726766	0.0315186263	-0.0743429878	-0.0743219548	0.09641491460000001	0.2030823696	0.1181831489	-0.40390730880000003	0.1849729564	-0.1483618223	0.0022758897	0.4323046866	-0.29789471559999997	0.09594448039999999	0.22872272600000002	-0.0474422591	-0.1567325458	0.134383839	0.0167533694	-0.1548656588	0.2531067559	0.3245065993	-0.1224707807	0.1524488468	0.200094503	0.2809969646	0.0478448518	-0.14508368189999998	0.1323054286	-0.013247923200000001	-0.0259315487	0.135327844	-0.0097411524	-0.0853219342	-0.03660768	0.0263841604	-0.0148614012	-0.11034443619999999	0.0795710258	0.029931320299999998	0.1472365912	-0.0089949004	-0.022606047200000003	0.050750353899999996	-0.0055754166	0.0711267407	0.0153769206	0.0269282656	-0.019449663	-0.0120652775	-0.038858444	0.0111547233	-0.033699094900000004	0.051050487400000004	-0.0115925378	0.010392185	-0.0096839714	-0.10942308369999999	0.0287576717	0.10441029119999999	0.14905099999999996	0.07477119999999995	0.022216200600999988	0.005590732349439994	-0.931381	-0.4606849999999999	0.8674705671609998	0.21223066922499992	-0.0459701	-0.0761021	0.00211325009401	0.00579152962441	0.00808791	0.007482885	6.54142881681e-05	5.5993567923225e-05	0.00150097	0.0030053000000000002	9.03182809e-06	2.2529109408999995e-06	0.00125223	0.0013259951	1.75826300522401e-06	1.5680799729e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33479.15234375	369.73046875	1120853641.656021	136700.61952209473	19654.85546875	28.99609375	386313343.4974518	840.7734527587891	20412.509765625	-31.248046875	976.4404335021973	416670554.931736	2.874243	76.123306	1.94856555	0.0011425033000000001	-0.1477870594	0.06909684940000001	0.0703327089	-0.0697300357	0.0318593456	-0.1575091127	-0.2259756676	-0.2182942318	0.0464536071	0.06440807559999999	-0.0678764118	0.1318306663	-0.0697362746	0.0698084412	-0.1928064315	-0.018630964399999998	-0.11508443039999999	0.1513620768	-0.06297908719999999	-0.04409394	-0.1170507508	0.2819910375	0.1625846269	-0.158229805	0.11679161369999999	0.1367304813	-0.0290036711	0.0944553458	-0.0346998764	0.0841999739	-0.09407220050000001	-0.0558063454	0.1550891027	-0.0396450541	0.0088325511	-0.021450128	0.021353119	0.04654361519999999	-0.077382885	-0.032594947799999996	-0.112081204	0.0790783078	-0.0402658351	-0.0175785751	0.20173456239999998	-0.0635865185	0.2531157585	0.0493722144	0.0617967288	0.0724781437	0.023120920299999997	0.1087283186	-0.1482885791	0.045012581600000004	-0.1619089457	-0.0823242671	0.17196168969999998	0.044412916	0.1763723843	0.1231065224	-0.0745164246	-0.2433265698	-0.1016060885	-0.09307825509999999	0.013124268	0.0538109585	-0.009781726999999999	-0.1534855426	0.037545493900000004	0.1594450121	0.081471112	-0.2623409274	0.1945038687	-0.0257821107	-0.0166356483	0.1731885121	0.0086675599	-0.0582549254	-0.09991247439999999	0.040232483199999995	0.1035383056	0.09754458640000001	-0.0794005876	-0.006380705	0.1250996008	-0.016242780800000002	-0.0506990564	0.0425757758	0.0142774645	0.045387597	0.0183561547	-0.0031770125	0.026017726	0.0441289852	-0.0118285441	-0.1085926509	0.0349494174	0.10115143789999999	-0.0669442	-0.21599519999999994	0.0044815259136400006	0.046653926423039976	-0.208066	0.7233149999999999	0.04329146035599999	0.5231845892249999	0.23795500000000006	0.28392510000000004	0.056622582025000014	0.08061346241001002	-0.00207779	-0.010165700000000001	4.3172112841e-06	0.00010334145649	-0.00101701	-0.00251798	6.3402232804e-06	1.0343093401e-06	-0.000570695	-0.001822925	3.323055555625e-06	3.2569278302499995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
