csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32
28644.333984375	166.400390625	820497869.4084206	27689.090000152588	22328.3828125	-37.869140625	498556679.0215454	1434.0718116760254	21686.052734375	77.529296875	6010.791873931885	470284883.19809335	0.997731	33.865208	0.56729541	0.0929034334	0.0006209287999999999	0.0021941885	0.10936172220000001	-0.0351480378	0.0200503052	0.0249436698	0.010451275	0.07114503009999999	0.0887734991	-0.014292033899999999	-0.028675815099999998	0.0108846278	-0.0013489005999999999	0.10896808150000001	-0.0454061312	0.0121419444	0.021146637200000002	-0.0757172829	0.0332631	-0.0010773469	-0.11109021890000001	0.0032316353999999998	0.1110275503	0.009924090000000005	-0.01824431	0.0003328548473761	9.848756232810012e-05	-0.0390719	0.08224210000000001	0.006763763012410003	0.00152661336961	-0.679054	-0.20807100000000006	0.043293541041000035	0.4611143349160001	0.0262568	0.0028159999999999986	7.929855999999995e-06	0.0006894195462399999	0.0112621	0.0014604200000000007	0.00012683489641	2.1328265764000016e-06	0.00225702	-0.0008983399999999996	8.070147555999993e-07	5.0941392804000006e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28432.71484375	-211.619140625	808419273.3860017	44782.660678863525	22276.6328125	-51.75	496248369.46295166	2678.0625	21546.66796875	-139.384765625	19428.11288833618	464258900.55555725	2.135936	72.49839	0.47444696	0.0838826829	0.0340369888	0.0313651067	0.1243755833	0.0206559153	-0.088869751	-0.0595300733	-0.0567356975	0.0575133149	0.1119257202	-0.0080923973	0.027955116699999998	-0.09287273160000001	0.0293516476	0.1266655967	0.016539141	-0.0896443725	-0.0717239086	-0.021532646800000003	0.0712132821	-0.0032316353999999998	-0.1109231287	0.0096839714	0.1103598175	0.0204841	0.010560009999999993	0.00011151381120009982	0.00041959835281	-0.154105	-0.11503310000000001	0.013232614095610001	0.023748351025	-0.699605	-0.020550999999999986	0.0004223436009999994	0.4894471560250001	0.0227351	-0.003521699999999996	1.2402370889999969e-05	0.0005168847720100001	0.011192	-7.010000000000002e-05	0.00012526086400000002	4.914010000000003e-09	-0.000717237	-0.002974257	8.846204702049e-06	5.14428914169e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28605.029296875	172.314453125	818247701.0750769	29692.270755767822	22297.9765625	21.34375	497199758.7817993	455.5556640625	21715.541015625	168.873046875	28518.105960845947	471564721.60129166	2.096458	71.15843199999998	1.1500058700000002	0.1083794335	0.037307871299999996	0.0381341142	0.11184706039999999	0.0973813951	0.0157762823	-0.024377886499999998	-0.0502947091	-0.0715178315	0.12102478929999999	0.004544134	-0.0481422274	-0.08585485890000001	0.0379913735	0.1165833748	0.0850451424	0.021662735699999998	-0.036712606	0.0851896493	-0.0012914619000000001	-0.0053847087	-0.1105891995	0.016103539899999998	0.1090283678	0.00306973	-0.01741437	0.0003032602824969	9.4232422729e-06	-0.241991	-0.08788599999999999	0.007723948995999998	0.058559644080999985	-0.521522	0.178083	0.031713554889000004	0.27198519648400005	0.00907822	-0.01365688	0.00018651037133440005	8.24140783684e-05	0.00917143	-0.002020570000000001	8.411512824489999e-05	4.082703124900005e-06	0.000937763	0.001655	2.7390249999999996e-06	8.79399444169e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28488.798828125	-116.23046875	811611658.6693764	13509.521865844728	22262.27734375	-35.69921875	495608992.53004456	1274.4342193603516	21562.59765625	-152.943359375	23391.6711769104	464945617.685318	0.756039	25.661629	0.41825943	0.09810641490000001	0.036215021800000004	0.0382276254	0.1118382325	0.08980024380000001	0.0048173859	0.0025263754	-0.0461559383	-0.06433946089999999	0.0988744077	0.0013351126	-0.0819180469	-0.0881311924	0.0371627642	0.11917881539999994	0.07669708	0.0030015421000000003	-0.0025655049	0.0834625366	0.0001975037	-0.007535757	-0.11008893369999999	0.0224686191	0.10704120869999999	-0.0178543	-0.02092403	0.0004378150314409	0.00031877602849	-0.117934	0.124057	0.015390139248999997	0.013908428356	-0.582072	-0.060549999999999986	0.003666302499999999	0.33880781318400005	0.0102666	0.0011883799999999993	1.4122470243999985e-06	0.00010540307555999998	0.0115264	0.00235497	0.00013285789696	5.545883700899998e-06	0.000226545	-0.000711218	5.058310435239999e-07	5.1322637025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28442.01171875	-46.787109375	808948030.6095122	2189.033603668213	22259.11328125	-3.1640625	495468124.06752014	10.01129150390625	21517.263671875	-45.333984375	2055.170139312744	462992635.9249916	0.572816	19.442642000000006	0.2553112499999999	0.1178136076	0.0175729095	0.0262605962	0.1338059535	0.08864863390000001	0.019990056000000003	0.021465511	-0.0421430222	-0.0433471535	0.11446698529999999	-0.011550618700000001	-0.06485192299999999	-0.08836012830000001	0.025624535099999998	0.1433280069	0.0745696801	0.022109247400000004	0.012742324	0.0694942203	0.0101228003	-0.0096839714	-0.10942308369999999	0.0287576717	0.10441029119999999	-0.0229405	-0.005086199999999999	2.586943043999999e-05	0.0005262665402500001	-0.148342	-0.030408000000000008	0.0009246464640000004	0.022005348964	-0.641237	-0.05916499999999991	0.003500497224999989	0.411184890169	0.0124865	0.0022199000000000003	4.927956010000001e-06	0.00015591268224999998	0.012062	0.0005356000000000007	0.000145491844	2.868673600000007e-07	-0.000230996	-0.000457541	2.09343766681e-07	5.3359152016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28392.748046875	-49.263671875	806148141.6533241	2426.909366607666	22227.96484375	-31.1484375	494082421.094986	970.2251586914062	21494.7109375	-22.552734375	508.6258277893066	462022598.2866821	0.536989	18.226608	0.0851688499999999	0.11368589890000001	0.0269832442	0.0331100854	0.1366370647	0.0911687506	-0.0023333329	0.0256622804	-0.044015022699999996	-0.050828570999999996	0.1133333425	0.0009731324000000001	-0.066826999	-0.085163246	0.0325059526	0.14672903439999999	0.07571948889999999	-0.0019758761999999997	0.017741925800000002	0.0701354863	0.0050382642	-0.0118285441	-0.1085926509	0.0349494174	0.10115143789999999	-0.0188715	0.004069	1.6556760999999994e-05	0.00035613351225	-0.167005	-0.018662999999999985	0.00034830756899999947	0.027890670024999998	-0.614472	0.026764999999999928	0.0007163652249999961	0.377575838784	0.012032	-0.0004545	2.0657025000000004e-07	0.00014476902399999998	0.0120336	-2.839999999999961e-05	0.00014480752896	8.065599999999776e-10	-0.000461533	-0.00023053700000000006	5.3147308369000015e-08	2.1301271008900004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28418.87109375	26.123046875	807632234.2431793	682.4135780334473	22266.7109375	38.74609375	495806415.9741821	1501.259780883789	21499.71484375	5.00390625	25.039077758789066	462237738.36256415	0.528262	17.930384	0.21921135	0.0856393066	0.053375403700000004	0.0377315603	0.1161026225	0.10039509869999999	-0.0044419	-0.0203035413	-0.0396057425	-0.0478927401	0.09300152490000001	0.0086039213	-0.10548545150000001	-0.039268378799999996	0.0381665169	0.12435378050000001	0.0881945049	-0.0024968855	-0.0259365417	0.0651839147	0.0103499175	-0.013968668500000002	-0.10759888449999999	0.041022905299999995	0.0972842479	-0.0279509	-0.0090794	8.243550436000002e-05	0.0007812528108099999	-0.120671	0.04633399999999999	0.002146839555999999	0.014561490241000001	-0.585917	0.028555	0.0008153880249999997	0.34329873088900004	0.0101425	-0.0018894999999999988	3.570210249999996e-06	0.00010287030624999999	0.01147	-0.0005635999999999992	0.00013156090000000006	3.1764495999999907e-07	-0.000209774	0.00025175900000000005	6.338259408100003e-08	4.4005131076e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28314.32421875	-104.546875	801700955.9644928	10930.049072265623	22274.896484375	8.185546875	496171013.3896217	67.00317764282228	21527.78515625	28.0703125	787.9424438476562	463445533.7336578	0.487209	16.536957	0.2018699	0.1134772188	0.0245619609	0.033764989100000004	0.1359086789	0.11409040150000001	0.0161354657	0.0116787622	-0.0308524652	-0.0430552941	0.1132607987	0.00040113970000000003	-0.08138366030000001	-0.08955115289999999	0.034299316	0.1492477902	0.09903957960000001	0.0221016189	0.0028206147999999998	0.0496534199	-0.0005764645	-0.016103539899999998	-0.1064432791	0.0469575846	0.09283197900000001	-0.0152405	0.0127104	0.00016155426816000002	0.00023227284025	-0.180348	-0.059677000000000015	0.003561344329000001	0.032525401104000005	-0.657302	-0.07138500000000003	0.005095818225000005	0.4320459192040001	0.0111551	0.001012599999999999	1.0253587599999977e-06	0.00012443625601	0.0115514	8.139999999999883e-05	0.00013343484196	6.6259599999998095e-09	-0.000277724	-6.795000000000003e-05	4.617202500000003e-09	7.713062017600003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28427.169921875	112.845703125	808103989.7671548	12734.152713775637	22268.466796875	-6.4296875	495884613.4835243	41.34088134765625	21544.279296875	16.494140625	272.0566749572754	464155970.4217568	0.428024	14.528076	0.15934950000000006	0.11231881210000001	0.023846492400000002	0.0324448155	0.1299446452	0.11805935599999999	0.0099727088	-0.002465516	-0.022170918900000003	-0.0552694149	0.1158914078	-0.0009682489999999999	-0.0793329482	-0.09090172810000001	0.033240157799999996	0.1397318501	0.1078598201	0.0207522091	-0.008281491700000001	0.06025785650000001	-0.0156677415	-0.0182323554	-0.105127573	0.052733374400000005	0.08782140769999999	-0.0253522	-0.0101117	0.00010224647689000002	0.00064273404484	-0.155999	0.02434900000000001	0.0005928738010000004	0.024335688001	-0.6829529999999999	-0.02565099999999987	0.0006579738009999933	0.4664248002089999	0.0125263	0.0013711999999999995	1.8801894399999986e-06	0.00015690819168999998	0.011682	0.0001305999999999998	0.000136469124	1.7056359999999953e-08	0.000205232	0.000482956	2.3324649793600007e-07	4.2120173824000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28504.37109375	77.201171875	812499171.4502107	5960.020938873291	22298.263671875	29.796875	497212562.7804604	887.853759765625	21604.220703125	59.94140625	3592.972183227539	466742352.18933487	0.497389	16.882498000000002	0.14818625000000002	0.0966171338	0.0344327129	0.0341460285	0.1212702768	0.11586988570000001	0.021160601400000003	-0.0079776289	-0.0136087318	-0.031457778799999996	0.09967385109999999	0.0048302087	-0.0978949752	-0.0416433834	0.0343401479	0.13182160880000002	0.1024720318	0.0268638103	-0.017905713	0.0346003092	-0.0064495348	-0.020354314499999998	-0.103653745	0.05833073110000001	0.0822826681	-0.0251066	0.0002456000000000056	6.031936000000273e-08	0.0006303413635599997	-0.128049	0.027950000000000003	0.0007812025000000001	0.016396546401	-0.6137699999999999	0.06918300000000001	0.004786287489	0.3767136128999999	0.0118678	-0.0006584999999999994	4.3362224999999926e-07	0.00014084467683999998	0.012032	0.0003499999999999996	0.00014476902399999998	1.2249999999999973e-07	0.00019757900000000005	-7.65299999999999e-06	5.856840899999985e-11	3.9037461241000017e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28551.744140625	47.373046875	815202093.471714	2244.2055702209477	22293.943359375	-4.3203125	497019910.5110207	18.66510009765625	21564.0625	-40.158203125	1612.6812782287598	465008791.5039063	0.567851	19.274109	0.10338940000000006	0.09323060470000001	0.0452436857	0.0389504097	0.1230764651	0.1094362337	-0.0058013972	-0.0279229134	-0.026722550299999998	0.0057114712	0.09933331199999999	-0.0016647620000000002	-0.09210373880000004	-0.0677559239	0.039215098	0.1316686266	0.0976197237	-0.0023659631	-0.0302611548	0.0018897093	0.0270801812	-0.0224686191	-0.10202401189999999	0.0637307152	0.0762490709	-0.0271705	-0.0020639000000000005	4.259683210000002e-06	0.0007382360702499997	-0.189778	-0.06172900000000001	0.0038104694410000008	0.036015689284	-0.650375	-0.03660500000000011	0.001339926025000008	0.4229876406250001	0.011871799999999998	3.999999999998796e-06	1.599999999999037e-11	0.00014093963523999995	0.0120401	8.100000000002203e-06	0.00014496400801000006	6.561000000003568e-11	0.000149849	-4.773000000000003e-05	2.278152900000003e-09	2.2454722800999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28369.669921875	-182.07421875	804838171.4761392	33151.02113342285	22290.1640625	-3.779296875	496851413.9331665	14.283084869384766	21552.25390625	-11.80859375	139.44288635253906	464499648.4394684	0.539036	18.296076	0.20237925	0.12398191730000001	0.0187728855	0.0313254578	0.149321062	0.1160911167	0.0117207879	-0.004432463	-0.0335359412	-0.013510951299999999	0.12833485779999998	-0.012802693899999999	-0.063199383	-0.10726582949999999	0.031114169100000002	0.1620664067	0.099452173	0.0169792037	-0.0083398414	0.025579442200000004	0.0141989718	-0.024574474300000003	-0.100240825	0.0689150546	0.0697569027	-0.0254782	0.0016922999999999973	2.8638792899999914e-06	0.0006491386752399999	-0.248786	-0.05900800000000001	0.0034819440640000004	0.061894473795999994	-0.721813	-0.071438	0.005103387844	0.521014006969	0.012535	0.0006632000000000008	4.3983424000000113e-07	0.000157126225	0.0117508	-0.0002893000000000028	0.00013808130063999998	8.36944900000016e-08	0.000602168	0.00045231900000000007	2.045924777610001e-07	3.6260630022400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28450.384765625	80.71484375	809424393.3121071	6514.886001586914	22287.19921875	-2.96484375	496719249.0162506	8.790298461914062	21556.75390625	4.5	20.25	464693638.97462463	0.567815	19.272882	0.30638628999999995	0.12216799310000001	0.0159896509	0.0221200461	0.14568250060000001	0.10517084439999999	0.0280139181	0.0124168995	-0.0106754611	0.004186242	0.12376698970000001	-0.0100229067	-0.061518127	-0.0845218372	0.023330011600000002	0.15662072130000002	0.0875003987	0.035044592	0.0136596075	0.0080414759	0.0022248576	-0.0266710879	-0.09830686640000001	0.0738662073	0.0628452084	0.00633594	0.03181414	0.0010121395039396	4.01441356836e-05	-0.203197	0.04558899999999999	0.0020783569209999997	0.041289020809000015	-0.748216	-0.026402999999999958	0.0006971184089999974	0.5598271826560001	0.0157997	0.003264700000000001	1.0658266090000003e-05	0.00024963052008999996	0.0125028	0.0007520000000000009	0.00015632000784	5.655040000000014e-07	0.000637071	3.490299999999997e-05	1.2182194089999982e-09	4.05859459041e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28553.54296875	103.158203125	815304816.0682527	10641.61487197876	22297.6171875	10.41796875	497183732.2402954	108.53407287597656	21594.650390625	37.896484375	1436.1435279846191	466328925.49332047	1.204152	40.871582	0.30835439	0.0910510562	0.0424516408	0.021503339700000002	0.13515433570000002	0.0699043287	-0.0067374942	-0.001234942	0.0005880379	0.0429767206	0.0986924166	-0.0062343804000000004	-0.0933005337	-0.0175465496	0.021134796400000003	0.1416115385	0.0565647814	-0.0063795137	0.0022663874	-0.0341322458	0.024320228500000002	-0.0287576717	-0.0962250449	0.0785674201	0.055555555599999994	-0.016259299999999997	-0.02259524	0.0005105448706575998	0.00026436483648999994	-0.13494500000000004	0.06825199999999998	0.0046583355039999975	0.01821015302500001	-0.738178	0.010037999999999991	0.00010076144399999985	0.544906759684	0.0189755	0.0031757999999999995	1.0085705639999997e-05	0.00036006960025	0.013037200000000002	0.0005344000000000027	0.00016996858384000005	2.855833600000028e-07	0.000197888	-0.00043918300000000005	1.92881707489e-07	3.9159660544e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29151.828125	598.28515625	849829083.029541	357945.12818908686	22419.38671875	121.76953125	502628900.8448639	14827.818740844728	21678.353515625	83.703125	7006.213134765625	469951011.14841086	2.524652	85.692284	2.4968556000000004	0.0186800322	-0.1326031447	-0.1433748937	-0.036341554	-0.0695600373	0.0398640663	-0.1687896067	0.0819263847	-0.15879659699999998	-0.0402877408	-0.1477573833	-0.0695601164	0.2022537333	-0.14041898279999998	-0.0432907793	-0.062109795599999996	0.0289721361	-0.15783611460000002	0.0980842775	-0.1462171216	-0.0308334408	-0.0939984918	0.0830027857	0.0479317851	-0.0111012	0.005158099999999997	2.660599560999997e-05	0.00012323664144	0.0907204	0.2256654	0.05092487275716	0.008230190976159998	-0.578277	0.15990099999999996	0.025568329800999986	0.334404288729	0.0591705	0.040195	0.0016156380249999999	0.0035011480702499998	0.01369	0.0006527999999999985	0.0001874161	4.2614783999999813e-07	0.00147271	0.001274822	1.6251711316839996e-06	2.1688747441e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28392.48046875	-759.34765625	806132947.1683503	576608.8630523682	22383.26953125	-36.1171875	501010754.90858465	1304.4512329101562	21543.18359375	-135.169921875	18270.907779693604	464108759.3540192	0.8861540000000001	30.078012	0.32065269999999985	0.05883304070000001	-0.0939398791	-0.1245370613	0.000161898	-0.0904658517	-0.0189622442	-0.1264636934	0.1048484042	-0.1456561128	0.0152540089	-0.0884392925	0.0215281817	0.101967041	-0.12491508119999999	-0.0151219996	-0.08617233310000001	-0.029966333900000006	-0.13838286589999998	0.0613393113	-0.16576459710000002	-0.0328976148	-0.091630556	0.08715729609999999	0.040019747200000004	-0.0139537	-0.0028525000000000013	8.136756250000005e-06	0.00019470574369000006	0.0344791	-0.0562413	0.0031630838256899987	0.00118880833681	-0.63613	-0.057852999999999925	0.0033469696089999928	0.4046613769	0.0563675	-0.002803000000000007	7.85680900000004e-06	0.0031772950562499987	0.014429399999999997	0.0007393999999999978	0.00020820758435999994	5.467123599999964e-07	0.000940992	-0.0005317179999999999	2.82724031524e-07	8.85465944064e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28487.12109375	94.640625	811516068.2099763	8956.847900390625	22409.50390625	26.234375	502185865.324234	688.242431640625	21576.310546875	33.126953125	1097.3950233459473	465537176.81518936	0.571303	19.3913	0.25178393000000004	0.060856386100000014	-0.0690773994	-0.1101343844	0.00797852	-0.09127155880000001	-0.0189867277	-0.1078645805	0.1223034117	-0.0727216562	0.0283688149	-0.077006028	0.0269576723	0.1223316	-0.1092331612	-0.007905003	-0.0875894016	-0.025162789900000003	-0.11132129699999999	-0.0106664936	-0.1485192242	-0.0349494174	-0.0891247992	0.09101689380000001	0.0318670259	-0.0102164	0.0037373000000000007	1.3967411290000006e-05	0.00010437482896	0.00992737	-0.02455173	0.0006027874459929001	9.85526751169e-05	-0.6121810000000001	0.023948999999999887	0.0005735546009999947	0.3747655767610001	0.0538212	-0.0025462999999999944	6.483643689999971e-06	0.00289672156944	0.0139984	-0.00043099999999999736	0.00019595520256000004	1.8576099999999766e-07	0.00195461	0.001013618	1.027421449924e-06	3.8205002521e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28604.087890625	116.966796875	818193844.0545998	13681.23157119751	22383.373046875	-26.130859375	501015388.9555702	682.8218116760254	21575.49609375	-0.814453125	0.6633338928222656	465502031.6914215	0.505977	17.173964	0.13024263000000005	0.0390150344	-0.0717317828	-0.1041845801	-0.0005861989	-0.085835251	-0.016404576	-0.10615942130000001	0.1178321109	-0.066007263	0.005773218100000001	-0.0868017091	-0.016738115300000002	0.1266015432	-0.10140797539999999	-0.012838606499999999	-0.0802083471	-0.028879638399999998	-0.11022132300000001	-0.0077967515	-0.14327565009999998	-0.0369880768	-0.0864849902	0.09456851919999999	0.0235226525	-0.020515	-0.010298600000000002	0.00010606116196000003	0.00042086522500000016	0.0215864	0.011659030000000004	0.00013593298054090006	0.0004659726649600001	-0.652209	-0.04002799999999995	0.0016022407839999962	0.4253765796810001	0.053287199999999986	-0.0005340000000000067	2.8515600000000714e-07	0.002839525683839999	0.0145464	0.0005479999999999981	0.00021159775296	3.0030399999999795e-07	0.00167147	-0.0002831399999999999	8.016825959999991e-08	2.7938119609e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28594.884765625	-9.203125	817667434.7593727	84.697509765625	22387.94140625	4.568359375	501219920.4096832	20.86990737915039	21540.11328125	-35.3828125	1251.9434204101562	463976480.1690826	0.587825	19.952072	0.09720230000000013	0.06296749459999999	-0.0681191844	-0.1006246568	0.0114291529	-0.0949276351	-0.0153616069	-0.1122653596	0.1230700416	-0.0748372343	0.0351838991	-0.0753625603	0.0222413708	0.1077930089	-0.100036086	-0.0041015465999999995	-0.09271066289999999	-0.0273241546	-0.1081380679	-0.0099412356	-0.146179742	-0.0390128266	-0.0837150996	0.09780015460000001	0.0150368111	-0.0233129	-0.002797899999999999	7.828244409999994e-06	0.0005434913064099999	-0.021002	-0.0425884	0.00181377181456	0.000441084004	-0.619129	0.03308	0.0010942863999999998	0.383320718641	0.0530791	-0.0002080999999999958	4.3305609999998245e-08	0.00281739085681	0.014494299999999996	-5.21000000000011e-05	0.00021008473248999995	2.714410000000115e-09	0.00178599	0.00011452000000000012	1.3114830400000029e-08	3.1897602801000006e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28567.544921875	-27.33984375	816104622.8633461	747.4670562744141	22399.927734375	11.986328125	501756762.50522226	143.67206192016604	21579.333984375	39.220703125	1538.2635536193848	465667655.2092019	0.5821529999999999	19.759546	0.13735599999999998	0.05930588780000001	-0.0539155655	-0.08443751460000001	0.012549238400000001	-0.0730956621	0.0016885301000000002	-0.1188493297	0.1637376814	-0.0491618433	0.0347272082	-0.0629723917	0.0189946383	0.1435552321	-0.08415896310000001	0.0002462901	-0.06665610599999999	-0.0058357159	-0.1193978173	-0.0567765115	-0.1743636882	-0.041022905299999995	-0.0808192935	0.10070086519999999	0.0064605365	-0.0269403	-0.0036274	1.3158030759999996e-05	0.0007257797640900001	-0.0494336	-0.028431599999999998	0.0008083558785600001	0.0024436808089600003	-0.595621	0.023508000000000084	0.0005526260640000039	0.35476437564099994	0.051633800000000014	-0.0014452999999999894	2.0888920899999703e-06	0.002666049302440001	0.0144249	-6.939999999999898e-05	0.00020807774001	4.8163599999998574e-09	0.00190707	0.00012107999999999995	1.4660366399999991e-08	3.6369159849e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
