csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
31789.5703125	28.134765625	1010576780.6533812	791.5650367736816	22064.712890625	-6.35546875	486851554.945713	40.39198303222656	22141.91796875	24.076171875	490264531.3348541	579.662052154541	1.144849	17.851531999999995	0.115503555	0.10189726589999999	-0.0422280775	-0.027814448399999997	0.0661289125	0.0039027543	-0.1179605087	0.0509622883	0.0042137547999999995	-0.0384409113	-0.19418495440000005	-0.0490565353	0.034363867299999996	0.010573046499999999	0.0818386334	0.040538619399999996	-0.0053558773999999995	0.0058766497	-0.0470274482	-0.0280647025	-0.0137214924	-0.035463296400000004	-0.0249221762	0.0707684546	-0.0578931958	-0.0768003017	-0.1219957166	0.1830924341	-0.0361565358	-0.0242750052	0.1111518357	-0.0506730041	-0.038496479300000004	-0.1546240361	0.12341832900000001	-0.0483939996	0.0921559606	0.0351970821	-0.0519168643	0.024588852799999998	0.0117844102	0.0840202364	-0.045249563799999996	0.17639033980000002	-0.07518299490000001	-0.0685425958	0.0408459734	-0.0209313626	0.2909738541	-0.069268841	0.1195897632	-0.0095617009	0.0075569769	-0.028185020800000002	-0.0562297522	-0.045487499699999996	0.0597417987	-0.013611733300000001	-0.0199380658	-0.0550084413	-0.027643484500000003	0.048538140099999995	-0.11357153560000001	0.0670386874	-0.15324637800000002	-0.12104675699999999	0.0409551153	-0.1175994288	0.0353036417	0.0278656764	0.005468589100000001	0.051533196600000004	-0.0186886746	0.01147126	0.1046370266	-0.1111906268	0.0083174531	0.07133430660000001	-0.096651185	0.0381036864	-0.07322940780000001	0.09850746310000001	-0.029633994	-0.0246373152	0.0606321911	0.035692124900000004	0.027297444	0.07671218169999999	0.029701162200000002	-0.048097635300000004	0.0077404508	-0.0540021758	-0.0246111572	-0.0987969055	0.16866971420000001	-0.1358541362	0.0637683933	0.08409530230000001	-0.0588934804	0.1489261316	-0.0607913042	-0.26564563690000004	-0.1325440597	0.0968846748	0.1067968184	0.065696358	0.0084904876	-0.0012290300000000005	-0.00734198	1.5105147409000014e-06	5.3904670320400015e-05	0.0555215	0.06640639999999999	0.0030826369622500003	0.004409809960960001	-0.0179259	-0.020048700000000003	0.00040195037169000016	0.00032133789081000014	-7.56947e-05	-0.0002789057	5.729687608090001e-09	7.778838949249e-08	-2.17832e-05	4.602839999999999e-05	2.1186136065599988e-09	4.745078022400001e-10	-6.71722e-05	-0.00010919540000000002	4.512104452839999e-09	1.192363538116e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31709.0	-80.5703125	1005460681.0	6491.575256347656	22097.853515625	33.140625	488315129.99802023	1098.301025390625	22138.021484375	-3.896484375	490091995.24264914	15.18259048461914	0.993288	15.488256	0.021718405	0.0170362075	0.0339925087	-0.1059036133	-0.012791751799999999	-0.0423659317	0.0040881234	0.008044687	0.0456680026	-0.0414887096	-0.0386727167	-0.0423727222	-0.10717997	0.0051901181	0.0005838455999999999	0.0454118415	0.0632763757	-0.0879811491	0.1687232437	0.0886915025	0.0420331637	0.011011143000000001	-0.005939454300000001	-0.1162714739	0.0100537199	-0.13546098369999998	0.0236701614	0.037677234500000004	-0.0491900091	0.0330509399	-0.1434827507	-0.037259485	0.17830516359999998	0.0217964458	-0.032564952700000004	-0.1106883258	-0.06690460820000001	-0.0006739284	0.1241751083	-0.056106902199999996	0.058774140999999995	0.047313701500000006	-0.0954363084	-0.0273797039	0.08039831509999999	0.0982046254	-0.11398030099999999	-0.1533246071	0.044656847199999995	0.1629879388	0.00025687990000000004	0.072247054	0.0687230028	-0.0803353709	-0.0639677201	-0.0152833136	-0.0787333158	-0.0740694159	0.0389368928	0.0183018071	0.021135482200000003	0.0207682192	0.043891920599999995	0.0268885011	-0.0121505632	-0.1355974257	-0.0282200839	-0.07141723259999999	0.0102447163	-0.0060869811	-0.0294416254	-0.0036304718	-0.19066132489999998	-0.0752198969	-0.20042242670000002	0.047431878399999995	0.11386115769999999	0.008701579000000001	-0.0444227286	-0.08554741460000001	-0.020986403100000002	-0.1197895027	0.043133411100000005	-0.014615294099999999	0.10407914130000001	0.052471119000000004	0.0155877257	0.09177393310000001	-0.00912533	0.0083665644	0.0535359657	0.007037346500000001	-0.1180381168	-0.011157837299999999	-0.10732935019999999	0.1057614586	0.055498034	-4.63284e-05	0.12761434730000001	0.0261715314	-0.0391579055	0.0064121225	0.025405576800000003	0.0230179921	0.10540925529999999	0.0608580619	0.0	0.0061171	0.007346130000000002	3.741891241e-05	5.396562597690002e-05	0.0555264	4.900000000002125e-06	0.0030831810969600003	2.4010000000020825e-11	-0.0148165	0.0031094000000000017	9.66836836000001e-06	0.00021952867225000003	8.534779999999997e-05	0.00016104249999999995	7.284246964839995e-09	2.593468680624999e-08	4.23338e-05	6.4117e-05	4.1109896890000004e-09	1.7921506224399995e-09	-6.71722e-05	0.0	4.512104452839999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31712.7734375	3.7734375	1005699999.0982057	14.23883056640625	22097.42578125	-0.427734375	488296226.1578522	0.18295669555664065	22146.37109375	8.349609375	490461752.62208563	69.71597671508789	0.956194	14.909857999999998	0.033522900000000015	0.0907142531	-0.0148543941	-0.031529000099999996	-0.1104607492	-0.1414514088	-0.08795020460000001	-0.1175970304	0.0305450759	-0.033516357999999996	-0.0398412012	-0.014136921499999996	0.06474915120000001	-0.057011738099999994	0.1566626344	0.0738431096	0.029669899700000002	0.0258402067	0.026343850800000002	-0.014000339799999999	-0.0428916659	0.012536344	-0.055252857999999995	0.110677179	-0.0491639882	-0.135552597	0.049711751900000004	0.07759136309999999	0.20885834760000002	-0.0322113549	-0.0240509892	-0.0243536364	0.0385433071	0.058902693799999996	-0.051087544699999994	-0.1581460652	-0.0178924917	0.036647778	0.1363705703	0.2483986752	-0.042897617	-0.0685629138	-0.07344633589999999	-0.0196262096	0.146942902	-0.0040392614	0.0493454931	-0.11019505869999999	-0.0947637268	-0.07241201	0.0866063967	0.0172237207	0.0293313366	-0.0258101306	-0.0333299499	-0.0268625252	0.026835307200000002	-0.0551425401	0.046698637300000005	0.1150625682	0.1860996122	-0.0377278365	-0.0995785679	0.08912049400000001	-0.042853256900000004	-0.0778508118	0.11415653869999999	-0.09066072369999999	0.0202871276	-0.0379890486	-0.079585853	-0.0511069142	-0.0327745916	0.0488951484	0.08353600900000001	-0.0776518376	-0.0022358673	-0.0338424565	-0.06254660570000001	0.0260010286	0.1155590088	-0.0351795961	0.1633588516	-0.0340938083	-0.042554514800000005	0.0652725966	-0.0432797024	-0.1575247417	-0.1436882795	0.062300779199999996	0.0333806829	0.0860082957	0.065956363	0.0908575231	-0.0056041604000000005	0.16834166050000002	-0.0198844274	0.2392466742	0.0806478824	-0.1359716018	-0.008387516	-0.0313874496	-0.0852685295	0.09117312720000001	0.10396461130000001	0.0558879609	-0.0084904876	0.00612355	6.449999999999859e-06	3.74978646025e-05	4.160249999999818e-11	0.0601845	0.0046580999999999975	0.00362217404025	2.1697895609999983e-05	-0.0147971	1.939999999999928e-05	3.76359999999972e-10	0.00021895416841	-0.000230324	-0.00031567179999999995	5.3049144976000014e-08	9.964868531523998e-08	0.000303441	0.0002611072	6.817696989184e-08	9.2076440481e-08	-6.71722e-05	0.0	4.512104452839999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31684.24609375	-28.52734375	1003891450.5293119	813.8093414306641	22069.56640625	-27.859375	487065761.35987854	776.144775390625	22169.56640625	23.1953125	491489674.6411285	538.0225219726561	1.353455	21.104307	0.062261839999999985	0.011602389199999999	0.1070156558	-0.035204823999999996	0.038218173599999995	-0.019366605500000002	0.0447018483	0.0768094006	-0.0032706621	-0.06143028110000001	0.0418746511	0.0640121111	0.0077658452000000005	-0.040390462	0.006731499100000001	-0.0768097364	0.1504542483	0.0625526186	0.0347812887	-0.0068135349	0.030499869300000006	-0.1663739901	0.0309013465	0.11500668060000001	0.08031026150000001	0.2067036397	-0.04457157900000002	0.0734332255	-0.1278067784	0.1412696842	-0.0969090548	-0.0132197516	-0.0049549191	0.0776732533	-0.1252543045	0.067606485	0.0144842453	-0.0223442346	-0.1166108969	0.0288461304	-0.068781205	-0.1570268589	0.0393012619	0.13915443119999998	-0.0245726229	0.0970833432	0.0383309322	-0.07738869599999999	-0.0096339365	-0.18722682850000005	-0.024044421099999998	0.078634049	0.0022892479	-0.0529356706	-0.07709212389999999	0.01767451	0.016560255	-0.154315995	-0.0593846898	-0.0339830175	-0.013701494299999999	0.0381825667	0.0936162791	-0.027759627999999998	0.06629648440000001	0.0831191402	0.0059522561	-0.0491333593	0.0840409162	0.0662713722	0.06607576429999999	0.0284407642	0.1349268915	0.0203653749	0.09313397679999999	-0.1389652592	-0.018841853500000002	-0.11831913919999999	0.0924181794	-0.0894000466	0.0940977541	0.031363479	-0.1510123927	0.1761728158	-0.1728263406	0.0107263425	0.0546295738	0.16184717939999999	-0.1003692591	-0.0111441187	0.18858782920000008	0.0809855114	0.1347295315	0.0101781685	-9.22416e-05	0.0754530568	0.07605357830000001	-0.080697217	0.006855635400000001	0.036866997	-0.0510345506	0.1849711355	0.0299221827	0.035939722	0.1024636685	0.05079681900000002	-0.0169396104	0.00614154	1.7989999999999843e-05	3.77185135716e-05	3.236400999999945e-10	0.0300581	-0.030126400000000005	0.00090348937561	0.0009075999769600002	-0.00893499	0.00586211	3.436433365210001e-05	7.98340463001e-05	-3.94524e-05	0.0001908716	1.5564918657599995e-09	3.643196768656002e-08	0.00039341	8.996900000000002e-05	8.094420961000004e-09	1.5477142810000002e-07	0.000177094	0.0002442662	3.1362284836000003e-08	5.966597646244e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31795.736328125	111.490234375	1010968848.6476481	12430.072360992432	22102.994140625	33.427734375	488542349.98050314	1117.4134254455566	22197.5	27.93359375	492729006.25	780.2856597900391	1.215606	18.954836	0.104211425	-0.0026062157999999997	0.1128079032	-0.060282261	0.0420562195	-0.0191046489	0.0914773246	0.2015428189	0.150150752	-0.1675965416	-0.0129024307	0.0267574735	-0.1013568909	0.1271824218	0.0107205715	-0.0768392934	0.0128661765	0.0003316434	0.0641887931	0.1455217707	0.0411558296	0.0793956663	0.0389179317	-0.0018267338000000001	-0.24147149629999998	0.0166677757	0.0887204737	0.0883852408	0.006438211700000001	0.0077260773	0.0064248944	-0.0597851716	0.043603636900000006	-0.0696258324	0.0089972305	0.06853372320000001	-0.0400178985	0.0697206718	-0.05279787230000002	-0.0275882427	0.11381350900000001	0.0500679238	0.1238885179	0.1937697193	0.06259585690000001	-0.0270116527	-0.05207004639999999	0.0475415964	-0.0822742172	0.0726959129	-0.025660990499999998	0.1180748683	0.021232959500000002	-0.10127944970000001	-0.1649535962	-0.0249269815	-0.0278587439	-0.1086674169	-0.059429527	-0.0346219655	-0.046264420099999995	0.1214971508	0.2236368357	0.14928872199999998	-0.0079101199	-0.0804122386	-0.1042664509	-0.0020137992	0.0260420331	0.06919838240000001	-0.0429679861	-0.11085273720000001	-0.014835320700000001	0.127270408	-0.2352051599	0.0237437712	-0.0641671899	-0.09773248970000001	-0.0796118837	0.0240629896	0.0771938227	0.040608494	0.0780976765	0.0603680349	0.0227988975	0.018272871399999998	0.011496687299999999	0.0749877741	0.1336897121	-0.0452187079	0.1400399795	-0.0049689533000000004	-0.043463219000000004	0.025919996400000003	0.0071601869	-0.11682057119999999	0.1027488265	0.043771903	-0.0332936037	0.1586334325	0.076804281	0.0944506035	-0.0734605611	-0.0080728249	0.1009072399	0.0455956625	-0.025306205099999996	0.002073	-0.00406854	4.2973290000000005e-06	1.6553017731599994e-05	-0.03849	-0.06854810000000001	0.0014814800999999995	0.004698842013609999	-0.0147832	-0.00584821	3.4201560204099994e-05	0.00021854300224	-0.000289448	-0.0002499956	8.378014470399999e-08	6.249780001935997e-08	0.000248637	-0.000144773	2.0959221528999998e-08	6.1820357769e-08	5.69311e-05	-0.0001201629	3.2411501472099994e-09	1.4439122536410005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31795.216796875	-0.51953125	1010935811.160282	0.2699127197265625	22079.318359375	-23.67578125	487496299.21463394	560.5426177978517	22159.103515625	-38.396484375	491025868.6161842	1474.2900123596191	1.2176559999999998	18.986797	0.057983615	-0.0340630476	0.12267670720000001	-0.0117343932	-0.006215053000000001	0.0072437628	0.0977171585	0.08386877870000001	0.0419208317	-0.1224092509	0.0188166077	0.09174904910000001	0.110240307	0.0845875383	0.1173292593	0.0499799079	0.00040975809999999996	0.1007874334	0.0680340285	0.007825343299999999	-0.0367779879	-0.2326177666	-0.0037143026000000003	0.0826152035	-0.02216931	-0.056357791799999994	0.0045619081	-0.0636482534	0.1271004093	0.2193596434	0.0016081899	-0.0027556006	-0.0045501281	-0.0448623557	-0.0709126271	-0.0603777641	-0.09503309859999999	-0.09743095880000001	-0.2023580022	0.0295425784	0.0049043074	-0.0309287006	0.0780952206	-0.030952335	0.038863588399999996	-0.0574180794	0.024098872400000002	0.1464249841	-0.0460497079	-0.0654943799	-0.053104532	0.09305912400000001	-0.0398565183	-0.035792079500000004	-0.0680816757	-0.056755712800000004	-0.029057460400000002	-0.1142712841	-0.0436359577	0.0089541395	-0.050230494400000006	0.029687010299999997	0.1335519647	0.015474451100000003	0.0146573296	0.08592401460000001	-0.010748131499999999	-0.2070398972	0.0498361612	-0.0664335947	-0.10888690949999999	-0.0767472673	-0.0198752219	-0.0404025831	0.0810563507	-0.0757030617	-0.004062985	0.0410910518	-0.0233747014	0.1664717562	0.1054953159	-0.0156860916	0.08616418599999999	0.10812576019999999	-0.10436705210000001	0.014376618300000001	-0.1025931105	0.0716971904	-0.2107389782	-0.0785624029	0.1578755154	-0.11793246199999999	0.0141199815	-0.0310448023	-0.0422860923	-0.0801378419	0.0427741323	0.0293543606	-0.0806082348	-0.0805196271	-0.0437770783	0.008020935699999999	0.1500338652	-0.108971132	0.0992961682	0.040295756	-0.0335495105	0.00412522	0.00205222	1.7017440048399998e-05	4.211606928399999e-06	-0.00959735	0.02889265	9.21091270225e-05	0.0008347852240225	-0.0147678	1.5400000000000486e-05	2.3716000000001493e-10	0.00021808791684	-0.000157784	0.00013166399999999998	2.4895790656e-08	1.7335408895999995e-08	0.000461854	0.00021321700000000006	4.5461489089000015e-08	2.1330911731600004e-07	0.000252517	0.0001955859	6.3764835289e-08	3.825384427881e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31873.587890625	78.37109375	1015925605.0213966	6142.028335571289	22074.41796875	-4.900390625	487279928.6590729	24.01382827758789	22168.865234375	9.76171875	491458585.77988046	95.29115295410156	1.038718	16.196638	0.0358679	-0.10767978859999999	0.1066719437	-0.0386013537	0.06704466440000001	0.0423367288	0.11680692529999999	0.1556974251	0.0558296686	-0.014914138300000001	0.075933865	-0.028110845899999997	-0.012396571	0.1909054952	0.1796318981	0.0024209001999999998	-0.011231520600000001	0.0992437095	-0.12157231199999999	0.0092810145	0.01138816	0.0071290536	-0.042965355	-0.0238218417	0.11012974369999999	-0.1307093706	-0.11052908859999999	-0.1316429922	0.042039509800000006	-0.014509138999999999	0.10059071439999999	0.0644468437	0.116803409	0.09915935210000001	-0.1125811015	0.0540416147	0.059137448499999995	-0.029748928900000002	-0.0202276079	0.021417686499999998	-0.0726586978	0.0011556171	-0.18162831969999998	0.1111120557	0.0202913172	-0.17183194940000002	0.0685738188	0.0154777118	-0.14488404929999998	0.0502368025	-0.1212853595	0.0923739809	0.0019446769	-0.07534278400000001	-0.0117245889	-0.22336103370000002	0.04736251440000002	-0.0928116013	-0.0132285975	-0.0695824778	-0.0730972828	0.07719440940000001	0.08748775199999999	0.0064820716	0.1020825548	0.0097833351	-0.1438562132	-0.1232583533	0.0239762544	-0.1484125775	-0.0113318278	-0.0380996424	-0.011602224099999999	0.0650066309	0.0639038807	-0.0514509416	-0.1286161967	0.0077686286	0.09679560970000001	0.0413588445	-0.08102158	0.0750756116	0.0359803756	0.048019447300000004	0.157167971	0.05556241730000002	-0.0979576209	-0.115481511	-0.18403976579999998	0.11598963960000001	-0.0709233053	0.12024821890000001	0.026472446299999997	0.0232808821	-0.0340815904	-0.0638935926	-0.0232528231	-0.0815913042	0.0620220307	0.1563863032	0.0060761586	0.0013743104	-0.1432259344	0.026234349599999998	0.0976313259	0.0349085778	-0.041629366099999995	0.00614102	0.0020158000000000003	3.77121266404e-05	4.06344964e-06	-0.0242348	-0.014637449999999996	0.0005873255310399997	0.00021425494250249994	-0.0147699	-2.099999999999672e-06	4.40999999999862e-12	0.00021814994601	-0.000276076	-0.00011829199999999997	7.6217957776e-08	1.3992997263999995e-08	0.000248673	-0.00021318100000000009	4.544613876100002e-08	6.1838260929e-08	0.000305295	5.2778000000000015e-05	9.3205037025e-08	2.785517284000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31821.4921875	-52.095703125	1012607365.0391237	2713.962284088135	22095.234375	20.81640625	488199382.0861816	433.3227691650391	22159.486328125	-9.37890625	491042834.3263588	87.96388244628906	1.323181	20.632252	0.05458843	-0.0814236989	0.0114381506	0.1670867959	0.052665945	0.11830621820000001	0.08547420509999999	0.0984530916	-0.0304421896	-0.1345878275	-0.046190205899999996	0.005580020400000001	0.07973417940000001	0.1031709539	-0.20708360480000002	0.0527140871	-0.0942154817	0.006426333	0.1697571062	0.021228887400000004	-0.011354046699999999	0.0724631386	0.1489382568	-0.045961575899999996	0.0879847725	0.0082842701	-0.1575613874	0.062148775999999996	0.1816758537	-0.0093816194	0.060529658499999986	-0.1356411952	-0.0089414996	0.1795655977	-0.1293823404	-0.0191728731	0.0431725714	0.0607220058	0.0553154056	-0.19926532789999998	0.1099752246	-0.021233381800000003	-0.0365325163	-0.083181119	-0.0487091054	-0.022780289	0.022091148799999998	-0.07091417650000001	-0.028358705699999997	0.0835096742	-0.054296502999999996	-0.0297240008	-0.165739708	-0.0897436991	0.0462574479	-0.1477641433	-0.19610834079999998	-0.0204997177	0.0881580617	-0.0528816817	-0.122774775	0.045887556600000004	0.22469432079999999	-0.012464755400000001	-0.0548274613	0.0861424116	-0.0720484884	0.0098358439	-0.0780089534	0.0700904434	-0.1400112168	-0.0867022971	0.1121025389	-0.1348331034	-0.0260348044	0.1201260747	0.0504562823	0.034008189700000004	-0.2337735434	-0.0264672988	-0.1566493751	-0.01191915	0.0231718997	-0.12173439970000001	-0.091328189	-0.1473412454	0.0147561638	-0.0545485476	-0.0311437238	0.0456259589	0.0193307004	-0.0450056017	0.031127239100000002	-0.0058180456	-0.0976731115	0.19770552260000002	-0.0588822915	-0.1960198434	0.0304574873	-0.0011587361	-0.0183901073	0.0074613905000000015	0.0050445844	0.0390871304	0.0959136145	0.0294457954	-0.049506407599999996	0.00613846	-2.559999999999542e-06	3.76806911716e-05	6.553599999997653e-12	0.00595656	0.03019136	3.5480607033599994e-05	0.0009115182186495998	-0.00791589	0.006854009999999999	4.697745308009998e-05	6.266131449210001e-05	-0.000226039	5.003699999999998e-05	5.109362952100001e-08	2.5037013689999987e-09	0.000386852	0.000138179	1.9093436041e-08	1.4965446990399994e-07	0.000142701	-0.000162594	2.0363575401000005e-08	2.6436808836000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31828.220703125	6.728515625	1013035633.1268348	45.27292251586914	22087.013671875	-8.220703125	487836172.9415932	67.57995986938478	22144.609375	-14.876953125	490383724.3713379	221.32373428344727	1.068296	16.65785	0.01653461	-0.14796271490000001	0.08601200029999999	0.08123356179999999	0.030253592200000002	0.0943904535	0.18754702329999998	0.0084718646	0.0095184825	-0.0134530742	0.17004865449999998	0.1760397279	0.0269725348	0.055737305	-0.0532322844	0.0287916956	0.1171434329	-0.1100886464	0.1077120283	0.0328749178	-0.2196959554	0.0720952853	-0.1208661449	0.039878412200000005	-0.0567601908	-0.0430650401	-0.0015328975	-0.046818627599999996	0.026472064500000003	-0.0387188536	0.113959403	-0.029811239	-0.0295766354	-0.1365180325	-0.0220496923	0.0431529045	0.0287173454	-0.0026187373	0.0160263409	0.10388483220000001	-0.1419315801	-0.0821805922	0.0392992529	-0.0614601745	-0.10219284470000001	0.0070300314	-0.052362682599999995	0.045632125999999995	0.12233101449999999	0.0967887566	-0.1487493469	0.0411569007	-0.13049692710000002	-0.0489905171	-0.0403217868	-0.17212910739999998	0.0419546829	-0.08761869789999999	-0.010354251	-0.0382371283	-0.0961036574	-0.0932972436	0.16623331289999999	-0.054227061900000005	0.1388913192	0.1977555898	-0.0156327688	-0.058492706799999995	0.0377442665	-0.0809589422	-0.0410014974	-0.0172858354	-0.1511805589	0.133548566	0.0272132118	0.05928610700000001	0.12316691869999999	-0.0342932845	-0.030848897200000006	0.0030003798	0.0314398418	0.0824154721	-0.0474843411	-0.10684636730000001	0.004252713	-0.0907823975	0.0402184148	-0.1380041851	0.0724557409	0.12330725099999999	0.0530624381	0.057108272	0.0244855835	0.023342690899999997	0.0782702759	0.0142335705	0.0339733042	0.028622537599999998	-0.11252779289999999	-0.0238755875	0.0182461228	0.017024272	0.1134202134	-0.0578347094	0.0941439642	0.02391924	-0.0571422589	0.0020433	-0.0040951600000000005	4.17507489e-06	1.6770335425600005e-05	0.00595633	-2.2999999999950146e-07	3.54778670689e-05	5.2899999999770657e-14	-0.00664452	0.00127137	1.6163816769e-06	4.41496460304e-05	-0.000396653	-0.000170614	1.5733360240899998e-07	2.9109136995999996e-08	0.0004273530000000001	4.050100000000008e-05	1.6403310010000065e-09	1.8263058660900004e-07	0.000154943	1.2241999999999984e-05	2.4007333249e-08	1.4986656399999956e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31779.375	-48.845703125	1009928675.390625	2385.902713775635	22050.318359375	-36.6953125	486216539.74979025	1346.5459594726562	22136.0546875	-8.5546875	490004917.1279907	73.18267822265625	1.069034	16.66935	0.05600161	-0.1001463192	0.0290162017	0.1578557397	0.07510511980000001	0.12382705990000001	0.0668816658	0.0032764759000000004	-0.0995796761	-0.0285330909	0.0369799649	0.1093653185	0.1747198213	0.017901085	-0.09441288449999999	0.0702033594	-0.013787635500000001	-0.0178226999	0.053060454800000004	-0.0502408879	-0.0696196416	-0.080966655	0.1173889984	0.045886938200000005	-0.027188787599999997	-0.1038234699	-0.1144865615	0.004420610300000001	0.16821366289999998	-0.1091185159	0.0802374805	-0.0901788173	-0.1317728389	0.066453955	0.008397689	0.0108456473	-0.10474110880000001	-0.131669073	0.0268487393	-0.0127400897	-0.17539416600000002	-0.0477318205	0.043328101900000006	0.0231306061	-0.0752642006	0.1183442745	0.2143442863	-0.0969371332	-0.09340430699999999	-0.00301469	-0.0589103703	-0.0441497893	-0.1715420937	-0.07890126809999999	0.017583677199999998	-0.1082096646	0.0178793899	-0.098692507	0.0617377387	-0.0834883267	-0.0981267499	-0.030703496400000002	0.0451176612	-0.0838569596	-0.0213923946	0.1894294956	0.11216583050000001	-0.0929111735	-0.0176584396	-0.0119874985	-0.0930855058	0.0403207357	0.0152440279	-0.110331634	0.08615366220000001	-0.0526978684	0.017795083	-0.0471277811	-0.1299714841	0.0991030343	-0.0566402454	0.0969132799	0.114644911	-0.13591993230000002	-0.043861305499999996	0.0230369887	-0.0155927856	0.0317543773	-0.0269970563	0.0382319742	-0.1977116984	-0.022484264500000004	0.015451544499999999	0.16000220099999998	0.0293432775	0.08232222559999999	-0.07502639559999999	-0.0099158049	-0.1526789704	-0.100380968	0.2352856391	0.14556631949999999	0.0161475289	-0.0953124019	0.0923233333	0.0183408808	-0.0644997188	0.00106836	-0.00097494	1.1413930896e-06	9.505080036000002e-07	0.0228741	0.01691777	0.0005232244508099999	0.0002862109417729	0.00543798	0.0120825	0.00014598680625	2.95716264804e-05	-0.00018829	0.00020836299999999998	3.54531241e-08	4.3415139769000014e-08	0.000719857	0.00029250399999999985	8.555859001599995e-08	5.181941004489998e-07	0.00017460400000000002	1.9661000000000027e-05	3.0486556816000014e-08	3.865549210000011e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
