csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
39176.58203125	31.09375	966.8212890625	1534804579.6512606	24736.953125	-12.154296875	147.72693252563474	611916849.9084473	25197.3203125	-29.98046875	634904950.9307251	898.8285064697266	1.046061	15.879197	0.103224944	0.0025526388	0.0017973514000000001	-0.0380508251	-0.0570778214	0.0178916411	-0.0342079865	0.0065003191000000005	-0.140429437	0.0613689271	-0.11360735640000001	0.0336811166	0.0251397585	0.0774476529	-0.13382036419999999	0.12887420019999998	-0.0393557557	0.032748289300000004	-0.050015950499999996	-0.1031158794	0.1757798814	0.0260784891	-0.1371651399	-0.107312033	0.0126038404	0.1937616002	-0.1190664392	0.0171471404	0.0786941267	-0.1459963435	0.060263155199999995	-0.0937531221	0.0304905794	-0.1424189887	-0.2881965085	-0.0264255064	-0.14778087310000002	-0.0008269877000000001	-0.074904151	0.1270354404	-0.0080754433	-0.0361644861	-0.0179905785	0.07486672650000001	-0.0187137194	-0.0439641041	-0.010104205699999999	0.1472879859	-0.06677294389999999	-0.0349135354	-0.015263793700000004	-0.0167749297	0.0363227127	0.010478932600000001	0.0708106565	-0.0536782934	-0.0364369022	0.1550599848	-0.0999162309	0.0508809257	0.07445019280000001	0.1026516698	-0.0993128026	0.1103594101	-0.0047727721	-0.121591907	-0.045293861	-0.055185832000000004	0.0764705706	0.10785448730000001	0.2706858455	0.0930037383	0.13570558189999998	0.0369650761	-0.0717187007	0.0808903242	0.0827354567	-0.0714514646	0.0540764163	0.12263738980000001	0.0107607148	0.035875851800000004	-0.0671121791	0.0100451202	0.0122219619	-0.0208997153	0.0716541004	0.0530948021	0.0095614861	0.0057332314	-0.0901947609	-0.1650179538	-0.1764035024	0.0936543497	-0.11720969619999999	0.034708672	0.1079852131	0.0355275294	0.19659530079999998	-0.0051156619	0.059224935	0.12739482189999998	-0.0438810272	-0.027642945099999996	-0.23552061489999998	-0.0779188626	-0.1033040993	0.0230374984	-0.1677396944	0.1024636685	0.05079681900000002	-0.0169396104	0.000447805	0.0008530289999999999	2.00529318025e-07	7.276584748410001e-07	-0.00903957	0.05398773000000001	0.0029146749905529013	8.171382578490001e-05	0.00574592	0.01160586	0.00013469598633959994	3.30155966464e-05	-0.000113349	-0.000456693	2.0856849624900004e-07	1.2847995801e-08	-0.00013926800000000004	1.5513999999999977e-05	1.939557582400001e-08	2.406841959999992e-10	-4.09765e-05	-0.0002633595	1.6790735522499993e-09	6.935822624024997e-08	0.0	0.0	0.0
39117.44921875	-59.1328125	3496.6895141601562	1530174833.381485	24729.783203125	-7.169921875	51.40777969360352	611562177.2735634	25162.826171875	-34.494140625	633167820.9559975	1189.8457374572756	1.006256	15.274957999999998	0.076804901	-0.028679771	-0.0527855458	-0.1306446329	-0.0658745392	0.09923480890000001	-0.0918622808	-0.0119717981	0.0044628891	0.0465670804	-0.15680595390000002	0.0342670126	0.0195250827	-0.0511550412	0.137623133	-0.0580982288	-0.0923275341	0.0315646171	0.0742201696	0.001824979	-0.0608991388	0.1532290175	0.0038351609999999997	0.0634855398	-0.0050455471000000005	0.0175125548	0.1008464689	0.04546489980000002	0.024272828	0.033414981	-0.0013196034	-0.0974567249	-0.024920209	-0.0502303224	-0.1498461748	0.0504946113	0.021308339199999998	0.0796871454	0.0316300828	-0.16057093949999998	0.008117274300000001	0.1387334367	-0.0400964546	0.0416774655	-0.08925276929999999	0.0059127926	0.11852974359999999	-0.2269022487	-0.1362153582	-0.0653792231	-0.09139413119999999	-0.09704804560000001	-0.0402925065	0.0794555404	0.1044420527	-0.0493264183	-0.0186710616	0.0743402004	0.0777339985	0.0089340361	0.013048716299999999	0.021341394	-0.022033806	-0.0630518536	0.080475308	-0.0772783149	0.0360957207	0.060679480599999995	0.06514467389999999	0.1127983116	-0.1556257151	-0.0181800184	0.0212540346	-0.0067655702	0.0265964619	0.228614867	0.0084212401	-0.0495480405	0.0203226428	0.008737851	0.050857699699999995	0.0257861058	0.25240199480000003	0.039781634100000005	-0.0293523807	-0.0481836761	-0.0117322525	0.085437222	0.1025360551	-0.10331383039999999	0.0027424186999999997	-0.056410746399999996	0.0726990545	-0.13049532949999998	0.0668805098	0.014135304	-0.0160023522	-0.042378990899999996	-0.1894052946	-0.1420225276	-0.079632482	-0.052148952400000004	0.0167459608	-0.00032570669999999996	-0.1631414756	0.042143864100000004	-0.0145117335	0.1549371574	0.042630250099999996	0.1009072399	0.0455956625	-0.025306205099999996	0.000725356	0.00027755099999999996	5.261413267360001e-07	7.703455760100001e-08	-0.047574800000000014	-0.03853523	0.0014849639511529005	0.0022633615950400005	0.00493465	-0.0008112700000000003	6.581590129000003e-07	2.4350770622499995e-05	0.00035659300000000005	0.0004699420000000001	2.2084548336400004e-07	1.2715856764900006e-07	-5.42595e-05	8.500850000000002e-05	2.94409334025e-09	7.2264450722500055e-09	-0.000229643	-0.00018866650000000002	5.2735907449e-08	3.5595048222249995e-08	0.0	0.0	0.0
39146.015625	28.56640625	816.0395660400391	1532410539.312744	24732.388671875	2.60546875	6.7884674072265625	611691049.4166907	25161.158203125	-1.66796875	633083882.1226845	2.7821197509765625	1.176224	17.855055	0.06565047	0.0092063411	-0.048259987000000004	-0.1565269795	-0.0122596634	-0.012726893799999998	-0.0650088288	-0.0632455136	-0.1779198978	-0.0053573039	-0.189350049	0.0073987905	-0.007992092099999999	-0.09340432539999999	-0.026944151099999997	-0.0398272787	-0.0361309823	0.0360460278	0.1197775691	0.1483086408	-0.0036917099	-0.007514225899999998	0.0828609854	0.10555007279999999	0.0175783984	0.0676196555	0.0023561285	0.0391692954	-0.2010318143	-0.0781331934	0.1651351658	-0.006653334	-0.0737519798	0.0983322875	-0.1247624415	-0.0654689274	-0.0282248275	-0.0623065704	-0.0719681771	0.1310734805	0.0177846497	-0.038745981	-0.1087860464	0.0756426166	-0.0087916125	-0.0035271073	-0.0320139881	-0.0626537439	0.2204167041	0.19158557620000002	-0.0070300108	-0.0532794458	0.0095097212	0.0170490687	0.1493850359	0.021362425	-0.0290326057	0.1024530733	-0.0444080517	-0.017412621899999998	0.06154709980000001	-0.0522986791	0.0852809424	-0.1193654126	-0.045962359	-0.1672833802	-0.0630823824	-0.022437585099999997	0.0448497169	0.1155993488	-0.0891207407	0.12437949699999999	-0.029088606	-0.0858096438	0.0090581075	-0.0530319456	0.0759095959	-0.0127892047	0.07090485769999999	-0.0029153074	0.07354613730000001	0.21721533129999998	-0.044684365999999996	-0.0015587787	0.09281127410000001	0.13955528890000002	0.0751818155	-0.0061483933	-0.1473002544	0.161499916	0.0072780431	0.0009122005	-0.1070445617	-0.0976921224	0.0679307842	-0.0069149109	-0.21403742679999999	0.0515885829	-0.0065089158999999995	-0.0925279534	-0.1270338433	-0.0193325503	0.0677029123	-0.0429916584	0.098318109	0.0003164878	0.024213756	0.0362675688	-0.1908014024	0.0992961682	0.040295756	-0.0335495105	0.0007967859999999997	7.14299999999997e-05	6.348679297959996e-07	5.102244899999959e-09	-0.022024	0.025550800000000002	0.0006528433806400003	0.0004850565760000001	0.0190913	0.01415665	0.0002004107392225	0.00036447773569	9.88639e-05	-0.00025772910000000003	6.642428898681003e-08	9.77407072321e-09	-0.00017166	-0.0001174005	2.94671556e-08	1.3782877400249996e-08	-8.73408e-05	0.00014230219999999998	7.62841534464e-09	2.0249916124839996e-08	0.0	0.0	0.0
39012.1796875	-133.8359375	17912.058166503906	1521950163.9697876	24714.1015625	-18.287109375	334.4183692932129	610786816.0415651	25133.6328125	-27.525390625	631699498.3535768	757.6471290588379	1.0127370000000002	15.373332	0.06307054899999999	0.0646188959	-0.09111554349999999	-0.13764269269999999	0.027402738599999997	0.1350521235	-0.047594688200000006	-0.0212596709	-0.010576639099999998	-0.0321700281	-0.1198869392	0.0319605773	0.013581982099999999	-0.11854345150000001	-0.1102125504	-0.0238916169	0.0447666017	-0.003991203400000001	0.12312437150000001	-0.045635776600000004	0.0418098846	0.05870165860000001	-0.1065757214	-0.0574137367	0.0948510023	0.0107056567	-0.1340692342	0.0349750884	0.033544745	0.0733003058	0.0779819575	0.16311747740000002	-0.1062859128	-0.1464719478	-0.0987173817	-0.044211235099999996	-0.0627047273	-0.0371638877	-0.0137140375	-0.064137664	-0.1305384336	-0.0041908208	-0.11176584939999999	0.062377952300000004	-0.0160114925	-0.034966604500000005	-0.0918957838	0.016447596499999998	0.0684915854	-0.0048459232	0.1131361324	-0.0528088671	-0.09002664839999999	0.0534003892	0.162756806	0.05709185	-0.0220320064	0.026330149	0.0207423169	0.060904496399999994	-0.049149329699999994	-0.0181741784	0.0348682289	-0.0821805412	0.1368974176	-0.0533041145	0.0197626337	-0.0096488245	0.027494098300000002	0.1060212659	0.0653673924	0.050597664400000006	-0.029404814799999998	-0.0930368401	0.1819692966	0.0162551155	0.0174810735	-0.0980481277	-0.1515998638	0.2289472695	0.0357693513	0.0675269555	-0.1049504951	-0.07824613030000001	-0.0522609491	0.1012798505	0.0108421183	0.1125975582	0.0529396954	-0.0610028955	-0.0401784873	0.013869153700000001	0.0151915404	0.006825004599999999	-0.0375632718	0.0992484642	-0.08604153	-0.137492064	0.08357093759999999	-0.0108764274	0.0388948773	-0.0413103519	0.2112434466	0.031553711899999996	-0.1286192108	0.056261924500000005	-0.0065055026	-0.0669560324	-0.0075591537	0.0976313259	0.0349085778	-0.041629366099999995	0.00158858	0.0007917940000000003	2.5235864164e-06	6.269377384360003e-07	-0.0403838	-0.018359800000000003	0.0003370822560400001	0.0016308513024400006	0.007431959999999999	-0.01165934	0.0001359402092356	5.5234029441599976e-05	0.000469506	0.0003706421	1.3737556629240995e-07	2.2043588403600002e-07	-0.000303908	-0.00013224799999999998	9.2360072464e-08	1.7489533503999996e-08	-0.000229643	-0.00014230219999999998	5.2735907449e-08	2.0249916124839996e-08	0.0	0.0	0.0
39078.84765625	66.66796875	4444.6180572509775	1527156334.140396	24687.32421875	-26.77734375	717.0261383056641	609463977.0816803	25152.2109375	18.578125	632633715.0444946	345.146728515625	1.038872	15.770066	0.08612871999999999	0.1206914361	-0.0241877803	-0.0797416304	0.0446654178	0.19160925539999998	0.0343231545	0.0382983558	0.0413107499	-0.1326719841	-0.0487418841	0.006526609300000001	0.07402694259999999	-0.17189854059999998	0.011842060900000001	-0.0273141902	0.0494569371	-0.060513939	0.07308933620000001	0.0756958401	-0.0560649392	-0.0571837566	0.021594582	0.023000943	-0.0264166885	0.0188935325	-0.1997128585	-0.0095040851	-0.08652938710000001	0.1330051202	-0.0449131755	0.1495348993	0.0187662963	-0.0184127957	-0.0087095719	-0.0135686826	0.0981458015	0.14879800810000002	-0.0866587418	0.030134999300000007	-0.1282348215	-0.1175940099	0.055488109800000004	0.0024038704	-0.0351281787	0.0733601235	0.1918830958	0.0965070788	0.0549995766	0.1266856169	-0.035033175699999995	0.032012094399999996	-0.051723133899999996	0.0418569726	0.1088031644	0.1023159649	-0.0322698992	0.1101870491	0.0126973259	0.0841366763	0.0451867049	-0.17032600190000002	-0.11785155289999999	-0.1126529786	0.245852307	0.0281126867	-0.011642971299999999	0.0242354048	0.0293848214	0.0295871371	-0.0839486215	0.006539081899999999	-0.036653440499999995	-0.06298879190000001	0.055287775	-0.1044977835	-0.0453456983	0.0501282454	-0.0731707092	0.0932213898	0.1502896239	0.0206103819	-0.1286920425	0.0705370673	-0.0529925171	0.0174092315	-0.075347527	-0.072602998	-0.0706051659	-0.028319132	-0.017341310500000002	-0.0427060642	0.1424999729	0.0391794386	-0.012608306100000001	0.089865452	-0.06310495599999999	0.09974729339999999	-0.049175743	-0.014965973600000003	-0.0140762005	0.1027579137	-0.0438440597	-0.0088993992	0.0054080273	-0.18204107390000002	-0.0301472856	-0.0085983806	-0.0205134589	0.0959136145	0.0294457954	-0.049506407599999996	-0.0027643	-0.00435288	7.64135449e-06	1.89475642944e-05	0.0137786	0.054162400000000006	0.0029335655737600013	0.00018984981796	0.0144252	0.006993240000000002	4.890540569760003e-05	0.00020808639504	0.000130728	-0.00033877800000000003	1.1477053328399999e-07	1.7089809983999996e-08	-0.000230282	7.362599999999998e-05	5.3029799524e-08	5.420787875999997e-09	-0.000229643	0.0	5.2735907449e-08	0.0	0.0	0.0	0.0
39052.39453125	-26.453125	699.767822265625	1525089518.6244051	24723.412109375	36.087890625	1302.3358497619631	611247106.3299904	25156.333984375	4.123046875	632841139.5334206	16.999515533447266	1.159903	17.607306	0.14157489999999998	0.0155942283	-0.052110094100000004	-0.1631519736	0.0883334178	0.1417894179	-0.0384991809	-0.0277748006	-0.0071215784	-0.0365622533	-0.049602576399999994	-0.0029138795	-0.1036684075	-0.1023949483	-0.0404234164	0.0558253883	0.014794702199999999	0.078893477	0.0529601621	0.020951529099999998	-0.0575178372	-0.028819554100000002	0.0039723067	0.060661802199999997	-0.0397897529	-0.0418639624	-0.0230024531	-0.0241753079	0.1848894136	-0.0169836419	0.0556268336	0.061679995099999996	0.1151372284	-0.0645100715	-0.0481069325	0.0758744291	0.0610104387	0.0373321475	0.1109237767	0.0697398821	-0.1081934727	-0.030390262799999998	0.08744363570000001	-0.0562147245	-0.07555942019999999	-0.058743292999999995	-0.1641828865	0.0086302951	-0.0087392289	0.09801174859999999	0.0713261177	-0.06043448410000001	-0.0803552743	0.1171187745	0.1190277071	0.075933755	-0.007750314300000002	-0.0723559124	-0.013971298899999998	0.048356083700000004	-0.0408817729	-0.10290358919999999	0.0405516577	-0.0630843465	0.1219684902	-0.0419209589	-0.007092300699999998	0.0161407363	-0.0192563181	-0.0056599914	0.0254040871	0.0236759762	-0.12322757949999999	-0.0470297067	-0.0683234885	-0.0361338934	-0.1560122144	-0.0531897904	-0.0240902092	0.0113251096	-0.0135073308	0.0366937403	0.1007489536	-0.0028601190000000004	-0.1594931521	0.0458831138	0.0168193505	0.0048231386	0.09340423630000001	-0.0576806562	0.0198321889	-0.1418066528	-0.1402110269	0.0789578054	0.0525358346	0.0720586029	-0.062194328	-0.077205736	0.0168148407	-0.0316453074	-0.0007957697	0.044695763799999996	-0.0911281117	0.1097072139	0.11765985960000001	0.1376845565	-0.062353335999999995	-0.08666986480000001	0.1401857201	0.0941439642	0.02391924	-0.0571422589	0.00178473	0.00454903	3.1852611729e-06	2.06936739409e-05	-0.0751242	-0.0889028	0.00790370784784	0.00564364542564	-0.00725022	-0.02167542	0.0004698238321764	5.25656900484e-05	0.000609981	0.000479253	2.2968343800900002e-07	3.7207682036100003e-07	-0.000279982	-4.9700000000000015e-05	7.8389920324e-08	2.470090000000001e-09	-0.000229643	0.0	5.2735907449e-08	0.0	0.0	0.0	0.0
39093.984375	41.58984375	1729.715103149414	1528339614.312744	24730.0078125	6.595703125	43.50329971313477	611573286.406311	25181.849609375	25.515625	634125549.7491798	651.047119140625	1.283518	19.483791	0.14025382	0.1799714001	0.0019912857	-0.030630638199999997	-0.0022182851	0.05111635269999999	0.07346952	0.0202393564	-0.11857889630000001	-0.0191413477	-0.0170624441	0.0727944111	0.06242475400000001	-0.1044386991	0.051987787	-0.0159368735	0.06315389769999999	-0.052794617099999996	0.057132339299999994	0.098079376	-0.13682373650000001	0.0607524267	0.093592566	0.05316298269999999	-0.0416078678	-0.0168482366	-0.05857418320000001	-0.0590367209	0.0907543296	-0.14362939130000002	-0.1309770528	0.0045739885999999995	-0.0736212916	0.0334266404	0.0061077295999999994	0.137707052	0.06646961009999999	-0.0722054703	-0.09681213150000001	-0.0618028542	-0.12323562789999999	-0.0039174807	-0.1424690164	0.0233026058	-0.1812560343	-0.0487584592	-0.0099991386	-0.0789534693	0.0717463465	0.0189944338	0.1514370661	0.11702303619999999	-0.0406000537	0.018266381499999998	0.0910777609	0.0380297551	-0.030555399100000002	0.1446468678	-0.0552824097	0.045095168	-0.0607826017	-0.017044276299999998	0.0043734958	-0.0926135176	0.0316360459	-0.0718936295	-0.03400894	-0.0948037799	-0.0630154635	-0.022658130699999997	-0.1483148173	-0.053070403200000005	-0.06507591759999999	-0.09403436009999999	0.0313780656	-0.13004686669999999	-0.0702077426	-0.0411532368	-0.1046861999	0.0812585716	-0.031206659100000006	0.0336269726	0.0973904864	-0.14514225109999998	-0.0704185325	0.1395257177	0.001093666	-0.027470399500000003	-0.07829482780000001	-0.0034250709999999996	-0.0325421013	-0.048985061600000004	0.19573959929999998	0.0187414554	-0.0295554151	0.1349291692	0.052450585300000005	0.1154957628	0.0124438203	-0.0815495899	0.0324714248	0.0820656521	-0.031435250899999996	0.0937083157	-0.0178176533	-0.033339302700000004	-0.0013671123	0.07132049559999999	-0.11217103269999999	0.0923233333	0.0183408808	-0.0644997188	-0.00221361	-0.00399834	4.9000692321e-06	1.5986722755599993e-05	0.0145315	0.0896557	0.008038144542490001	0.00021116449225	0.00346625	0.01071647	0.0001148427292609	1.20148890625e-05	-5.55262e-05	-0.0006655072	4.428998332518401e-07	3.08315888644e-09	-0.000227823	5.2159000000000034e-05	5.1903319329e-08	2.720561281000003e-09	-0.000229643	0.0	5.2735907449e-08	0.0	0.0	0.0	0.0
39088.3046875	-5.6796875	32.25885009765625	1527895563.3428345	24738.126953125	8.119140625	65.92044448852539	611974925.1489296	25213.013671875	31.1640625	635696058.4181558	971.1987915039062	1.14135	17.325669999999995	0.14459999899999998	0.0660922379	0.013114643300000001	-0.029583832	-0.0044762854	0.10819687130000001	-0.0117131527	0.0643437109	-0.0766166246	0.0317552637	-0.0638979014	0.0673466836	-0.08959355640000001	-0.0339167227	-0.06525664980000001	0.09580870710000004	0.0237554625	-0.051684576399999994	-0.1256167138	0.1563599861	-0.063796773	0.0614526339	0.0935878581	0.0969462409	0.1494245634	0.1230539695	0.0427788028	-0.007347597900000002	0.0500289587	0.0768602211	-0.0118131365	-0.0582608342	-0.0121634713	-0.036938416	0.05747745570000001	-0.1087688858	0.1413686696	0.0368491403	0.0126919605	-0.1733860424	-0.027439976600000002	-0.0383741269	-0.0126230995	0.1272370605	0.0863043413	-0.0690597269	-0.1343816844	-0.1428226845	0.08467062269999999	-0.17311991329999998	0.0094985132	0.0272359721	-0.0339464158	0.08063177049999999	0.0335240772	-0.0124912992	-0.0062724344	0.046617543399999996	-0.1167168869	0.0573929071	-0.0637595954	0.1136144298	-0.0962372629	0.0020502552	0.1003386669	-0.0811598029	0.0218479723	-0.11132917	-0.0124114102	0.1143960085	-0.1270682444	0.0591341672	-0.08147021559999999	0.061827253799999995	0.0039153206	-0.1133915791	0.000503682	0.1000691494	0.0007470622999999999	-0.15371756039999998	-0.2036709971	0.15441020619999998	0.0748127862	-0.0190757977	0.1434984307	0.0580413433	0.0815958196	-0.1167904893	0.086617159	-0.004048494000000001	0.0360823894	-0.0925131511	0.047642568499999996	-0.11582042050000001	-0.1139929777	0.0335595058	-0.0721143947	0.0003638186	0.054355537999999995	0.055913127	-0.0118377365	-0.1788926061	-0.1302582048	-0.13419144060000002	-0.0365593259	-0.1050619803	-0.1196216568	-0.024617314700000004	0.0424726879	0.0904527076	0.0127227994	-0.07154294259999999	-0.000586961	0.001626649	3.44523215521e-07	2.645986969201e-06	-0.07523250000000001	-0.08976400000000001	0.008057575696000002	0.0056599290562500005	-0.007242939999999998	-0.01070919	0.00011468675045609995	5.246017984359997e-05	0.000635745	0.0006912712	4.7785587194944e-07	4.04171705025e-07	-0.000287215	-5.9392000000000024e-05	8.2492456225e-08	3.5274096640000023e-09	-0.000130303	9.934e-05	1.6978871808999998e-08	9.8684356e-09	0.0	0.0	0.0
39137.3828125	49.078125	2408.662353515625	1531734733.4121704	24737.544921875	-0.58203125	0.3387603759765625	611946128.7617836	25217.92578125	4.912109375	635943780.7086334	24.12881851196289	1.056908	16.043848	0.08745231099999998	0.051849247599999995	0.0592652991	-0.0759153419	-0.0681978364	0.0792773406	-0.0370067622	0.1378180294	-0.0312211552	-0.0144552039	-0.0388210153	0.0136919613	0.011867475700000001	-0.0474047833	-0.0782209581	0.1302695512	0.0497230854	0.0295229596	0.0807573805	0.0857237027	-0.09927322949999999	0.111053568	-0.0110636907	0.031805179100000004	-0.0381201951	-0.0286993451	-0.0361242314	-0.0196650647	-0.0005877472	0.0149692775	-0.0231226077	-0.0330620983	-0.1428900965	0.1160244126	-0.0015491804000000002	0.20566576609999998	-0.0400100661	-0.028439464100000002	0.1206474004	0.1282852293	-0.055136192599999995	0.0714996432	0.0479438786	-0.0765803508	0.1400106416	-0.0046337107	0.1684595198	-0.064300107	-0.036747581800000005	-0.1226701275	0.0417125995	0.023279314	0.05005067690000002	0.0711010453	0.07600556929999999	-0.0394600643	-0.047855126799999995	0.0718943416	-0.02269624	0.0146267528	0.0205099774	-0.0360533969	-0.13724531369999998	-0.0982035858	0.09054208550000001	-0.0333113406	0.0820794814	-0.1017390209	-0.0196245669	0.0181151398	0.1282833313	0.0411961707	-0.0589763212	-0.1064935524	0.047717314299999994	-0.0154130967	-0.1254868452	-0.016296535	0.1053536441	0.0121357464	-0.0030742308	0.0611011093	0.18189034980000002	-0.0117704096	-0.1470112131	0.064320239	-0.0935456489	-0.0999071792	-0.0831698241	-0.07736762059999999	-0.0046721926	0.0264012052	-0.0080023705	0.0354926651	0.1275091974	-0.0236108282	0.0544502373	-0.1348725889	-0.042687177199999995	0.18753717050000002	0.0717722533	-0.11581688679999999	0.0642690259	0.014892061299999999	0.10420766769999999	-0.025078761	0.0840191675	0.0883345807	-0.0441180584	0.08853310029999999	0.007077163199999998	-0.07823761629999999	0.00169059	0.002277551	2.8580945481e-06	5.1872385576010004e-06	-0.0249543	0.050278200000000016	0.002527897395240001	0.0006227170884900001	-0.007270419999999999	-2.748000000000073e-05	7.551504000000403e-10	5.2859006976399984e-05	0.0001662	-0.0004695449999999999	2.2047250702499992e-07	2.762244e-08	-0.000459812	-0.00017259699999999995	2.11427075344e-07	2.9789724408999992e-08	-7.506339999999997e-05	5.5239600000000026e-05	5.634514019559995e-09	3.051413408160002e-09	0.0	0.0	0.0
39105.1796875	-32.203125	1037.041259765625	1529215078.3916626	24731.162109375	-6.3828125	40.74029541015625	611630379.2801857	25201.5625	-16.36328125	635118752.4414062	267.7569732666016	0.910532	13.821865	0.057720097599999985	0.048479524100000004	0.0145377808	-0.1105467467	-0.0639599084	0.1537798184	-0.0289766538	0.0713758382	0.0219657031	-0.0626897781	-0.0402573503	0.10514609550000001	0.0104298887	-0.021790474100000002	0.0548905221	0.18410600370000002	-0.0243473227	-0.0101491899	0.0339838652	-0.014832980400000001	-0.0077621106	0.035075009500000004	0.0652551967	-0.154168588	-0.1116729768	0.0977674176	0.0756510641	-0.033417417799999995	0.046627804	0.0189212642	-0.0661241734	0.0327387197	0.0303941875	0.0046397314	-0.053438624500000004	-0.083113732	0.0288480168	-0.0300394327	-0.09789486300000001	0.0679631587	0.12597087740000001	0.0337441451	0.1983173712	-0.0193246933	-0.0185710859	0.1327552964	0.0744160023	-0.0808084812	-0.0015540839999999998	-0.0638718941	-0.0859551965	-0.0022519559	-0.0270297866	0.110527684	0.0769299827	0.0248575331	0.0244250365	0.0923802354	0.0327525233	0.0102259613	-0.0400215929	-0.057654243499999994	-0.113068586	-0.0921035013	0.17280334239999998	-0.0133197455	0.054153924000000006	-0.0925729831	-0.0729538725	0.083217609	0.035912645099999994	-0.0791592451	-0.0553553164	-0.0786468366	-0.024266756	0.0421493305	0.044915833499999995	0.0557793979	0.1340264609	0.042732989900000004	-0.13916316480000002	0.0225824558	0.0151575398	0.1608544684	-0.0150546824	-0.0810959625	0.030690930099999996	0.0002232318	-0.0093355551	-0.154758058	-0.188842615	-0.0337563892	-0.1370151484	-0.0178702181	-0.0328781959	-0.0708144723	-0.002166324	0.13673833130000002	-0.0740246601	-0.0087800587	-0.045053734000000005	0.1248825833	0.0173871224	0.12287811189999999	-0.09134095869999999	-0.061869895599999995	0.0784409787	-0.2074192709	0.0347939538	0.08656555070000001	0.0014161995	-0.0845511243	0.00147464	-0.00021595000000000013	2.1745631296e-06	4.6634402500000056e-08	4.088760000000001e-05	0.024995187600000003	0.0006247594031591939	1.6717958337600005e-09	-0.0130632	-0.005792780000000003	3.355630012840002e-05	0.00017064719424	0.000266036	9.983599999999997e-05	9.967226895999996e-09	7.077515329599999e-08	-0.00017990400000000002	0.00027990799999999994	3.2365449216000006e-08	7.834848846399998e-08	-0.000229643	-0.00015457960000000005	5.2735907449e-08	2.389485273616001e-08	0.0	0.0	0.0
