csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
33300.17578125	48.6640625	1108901707.062149	2368.1909790039067	25119.888671875	14.9453125	223.36236572265625	631008806.8873941	23939.67578125	12.341796875	573108076.5113678	152.31995010375974	0.985003	14.972807	0.04901216	0.0661948824	0.06641865400000001	-0.069167296	-0.0171262724	-0.060271472699999995	0.0386733738	-0.0649170773	0.0513596712	-0.0586266433	-0.0681843828	0.1443748393	0.1655912903	0.0636888278	0.0008562335	-0.009345690600000001	-0.010974346299999998	0.0997633567	-0.0263638065	-0.1205598602	-0.1031993576	0.0807176049	0.09367895650000001	0.0038408949	0.0929843305	0.1142484341	0.0197406811	0.0690903258	0.1300827385	0.09880985460000001	-0.13931455269999998	-0.1949654608	0.046634858200000004	-0.0131655241	0.0035036824	-0.1323130482	-0.0935601008	0.1200255224	-0.0029262787	-0.0708483531	-0.0049937265	0.0931179254	0.0089836664	-0.0004083267	-0.0789610005	-0.0649776863	-0.0577116647	0.0442861684	-0.0978621283	0.07086346240000001	0.06990817190000001	0.0734814647	0.0225719635	0.0473129736	-0.079312826	-0.0230023929	-0.080490586	-0.051133835499999995	0.0766333205	0.0825390667	0.07071577400000001	-0.0231731189	0.07330955019999999	-0.12100553900000001	-0.13860161470000001	0.0826369641	0.022377707200000003	-0.0020775471	0.0451166069	-0.0560952054	0.065681536	0.01760994	-0.1264922816	0.25061670210000003	-0.140405749	-0.0055086809	0.028060848700000002	-0.0273127161	0.0611953083	-0.033329375	-0.0689299825	0.08482387849999999	-0.09138528679999999	-0.1148532456	0.0186812316	0.0030663634999999996	-0.0320551731	-0.1989104405	-0.0513377009	-0.1181455142	0.0008950728	-0.119963611	-0.0023861760000000003	-0.047922529000000005	-0.09254599	-0.033008416400000004	-0.08657389300000001	-0.045176594	-0.16793033429999998	-0.0027896395	-0.011045094299999999	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-0.0110559	0.0	0.00012223292481000002	0.0	0.00293255	0.02701955	0.0007300560822025	8.5998495025e-06	-0.00720991	-0.00842331	7.09521513561e-05	5.19828022081e-05	-0.000407467	-0.000271386	1.6602935608899993e-07	7.365036099599999e-08	-2.96481e-05	0.0	8.790098336099999e-10	0.0	4.21742e-05	0.0	1.77866314564e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33192.640625	-107.53515625	1101751391.6604004	11563.809829711914	25108.92578125	-10.962890625	120.18497085571288	630458153.8883209	23930.6328125	-9.04296875	572675186.8067018	81.77528381347656	0.936216	14.231198999999998	0.096257485	0.0062038492	0.1494925655	-0.049242357699999996	-0.0188376655	-0.074287142	-0.032116245099999996	-0.1174516868	-0.0021808988	-0.028462522	-0.0541836803	0.0304684781	0.0741974529	0.1450331737	0.0991813619	0.06592276700000001	-0.0565306594	0.09064107390000001	-0.0633111661	-0.15371475380000002	-0.11324367710000001	0.0383126542	-0.052378617599999996	0.026376550800000002	0.0793370557	-0.0792939984	-0.0050751055	-0.1281079397	0.0068945740000000005	-0.1664695065	-0.058938754100000004	-0.1279905314	0.0263063135	-0.0791584413	-0.0346831303	-0.0703555562	-0.1245224487	0.0117089111	0.0717423004	0.0937189858	0.008068088900000001	0.0707990183	0.037776184500000004	-0.08910496529999999	-0.0762498812	0.11095751820000001	0.0641743063	-0.051570220199999996	0.058610459000000004	-0.0187937557	0.1145431717	0.1140678911	-0.0182374116	-0.0106019671	-0.043998126500000005	-0.1025612819	-0.053557877999999996	-0.07504868599999999	0.0112943628	0.1211627905	0.0134801981	-0.011959222299999999	0.0455932271	-0.0006786441	-0.0640430164	0.2000893415	0.017522454399999998	-0.11440998289999996	0.013318219099999999	-0.0871928176	0.0574048942	0.08295283980000001	-0.044975622300000004	0.0219388926	-0.17510599329999998	-0.005763510699999999	-0.024804402000000003	0.0482823897	-0.0063425194	-0.1529748346	0.0663064345	-0.1073686976	-0.1455271516	0.0920498839	-0.005672745799999999	0.0132118332	0.0315091895	-0.076152025	-0.0034903825	-0.1044913983	0.118091633	-0.049490626600000004	-0.0363413067	-0.051014495099999994	-0.0692145408	-0.1014373836	0.0714268097	-0.0221955066	-0.1334496543	-0.0028278488	-0.0324032083	0.08656555070000001	0.0014161995	-0.0845511243	-0.0110552	6.999999999993123e-07	0.00012221744704000006	4.899999999990372e-13	-0.0654633	-0.06839585000000001	0.004677992297222501	0.004285443646890001	-0.0145739	-0.007363990000000002	5.422834872010002e-05	0.00021239856121000006	-0.000235814	0.00017165299999999996	5.5608242596000005e-08	2.946475240899998e-08	-0.000267934	-0.0002382859	7.178862835599999e-08	5.678017013881e-08	4.21742e-05	0.0	1.77866314564e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33227.41015625	34.76953125	1104060785.6916656	1208.9203033447266	25099.130859375	-9.794921875	95.94049453735352	629966369.8960304	23970.8125	40.1796875	574599851.9101562	1614.4072875976562	1.0154729999999998	15.435973	0.07642066400000001	-0.07744288070000001	0.1030972834	-0.0475736893	-0.0161313007	-0.0677178985	-0.0486368973	-0.13893894880000002	-0.0673223205	-0.0572431412	0.005839445899999999	-0.0106632647	-0.0645775784	0.0766888038	0.1087767164	0.0420165828	-0.0803143263	0.0011219162	0.14078857949999998	-0.027476550899999997	-0.0165133384	0.10606072779999999	0.0640295558	0.074556732	-0.027862152	-0.044121798399999995	-0.0802651485	-0.2021028614	-0.1122448832	-0.0603918462	-0.09574948039999999	0.062274001600000004	0.061929720599999995	-0.0693755055	0.0184683194	-0.0082972512	0.0730704449	0.053242221500000006	-0.1384647134	-0.1096312374	-0.018833967	-0.0269135752	-0.1175292388	0.1487938883	-0.0538662632	0.0180580946	-0.0076513547	0.05925981950000001	-0.0475945596	-0.090318626	0.0817943321	0.0866716603	-0.061729644800000004	0.0319469931	-0.0305818559	0.006676395799999999	0.0688174688	-0.0705493604	-0.0181330119	0.1289137559	-0.0833290641	-0.030256215	-0.0736869272	-0.025285066000000002	0.0087171319	0.0629015851	-0.0155079099	-0.0551567659	0.1355071689	0.042209212999999995	-0.0914369536	-0.072261802	0.0164013065	-0.0831151389	-0.0643478258	-0.039564582599999995	0.0782423272	0.0945860456	-0.0486463106	-0.0910823918	0.09923679710000001	0.1056240215	0.027012941600000003	0.0229299228	-0.049512859000000006	-0.13972769880000002	-0.008031449	-0.0459797591	0.0701396181	0.1944868053	0.16983828980000001	0.0364887078	-0.1875520966	0.0215364142	-0.0009320689999999999	-0.017962848400000002	0.0039700471000000005	0.1214097654	0.0008798001	0.01090738	0.022277179700000004	0.0845511243	-0.0042478315	-0.0904527076	-0.0007047360000000001	0.010350464	4.966528296960001e-07	0.000107132105015296	-0.0270958	0.038367500000000006	0.0014720650562500006	0.0007341823776399997	-0.0316383	-0.0170644	0.00029119374736000003	0.00100098202689	-0.000395591	-0.00015977699999999994	1.56492239281e-07	2.552868972899999e-08	-0.000214945	5.2989e-05	4.6201353025e-08	2.8078341210000005e-09	4.21742e-05	0.0	1.77866314564e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33453.73828125	226.328125	1119152604.9903717	51224.420166015625	25130.42578125	31.294921875	979.3721351623536	631538299.9469148	23989.578125	18.765625	575499858.6154785	352.148681640625	1.383047	21.023378	0.045346771	-0.0981287655	-0.0589085693	0.009618586	0.0683255262	0.0308727399	0.10078716369999999	-0.0930862863	0.174922154	0.10681929359999999	0.0730307771	-0.0093921662	-0.0801668247	0.0204222846	-0.0416075287	-0.064150585	0.05402422230000002	-0.016134118700000002	0.0454338508	0.0460287276	0.0163059016	0.0696297369	-0.0921095574	-0.0246176947	0.0291440413	0.0748136458	-0.0752845556	0.0039341333	-0.07330974929999999	-0.0225924948	-0.196196502	-0.013910093600000001	-0.0631187558	-0.11810127699999999	-0.0940833634	-0.0787517447	-0.0502490791	0.15813416460000002	-0.0530437699	0.225045594	-0.1700345239	0.0914613771	-0.057559120199999994	0.0555245785	-0.1371568024	-0.09023131779999999	-0.1912510136	0.0001509348	0.0504065016	-0.0977757633	-0.0796259545	-0.0259021418	-0.0354506692	0.12051988429999999	-0.0191767366	0.04694298190000002	0.0188573623	0.0044325097	0.150163759	-0.011518335400000001	0.1382166466	0.082437154	-0.0520940991	0.0369392628	0.0758403519	-0.0099808075	0.0555786157	0.1175471993	0.0382262361	-0.0029454630999999998	-0.0357285175	-0.053144479800000005	-0.0059281548	-0.057900197	0.049205724299999996	0.11128735949999999	-0.030862007	-0.0804828328	-0.0182418663	-0.048323303399999996	0.055415846799999995	0.0371138704	0.0017937212	-0.001857435	-0.21843245530000002	0.0864739069	0.1266820884	-0.0945232078	-0.07979301700000001	-0.1117879111	0.0756872016	-0.0465204438	-0.20287970579999998	-0.11264140439999999	-0.1319199935	-0.037117850200000004	-0.1005765625	-0.09273758050000001	-0.0936320672	-0.08661950730000001	-0.024238518799999997	0.082490912	-0.0099026625	-0.0959136145	0.00716405	0.007868786	5.13236124025e-05	6.1917793113796e-05	-0.0202849	0.006810899999999996	4.638835880999993e-05	0.0004114771680100001	-0.0143362	0.017302099999999997	0.00029936266441	0.00020552663044	-0.000395591	0.0	1.56492239281e-07	0.0	-2.96481e-05	0.00018529689999999998	8.790098336099999e-10	3.433494114961e-08	0.000124177	8.200280000000001e-05	1.5419927329e-08	6.724459207839998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33276.3515625	-177.38671875	1107315573.3110962	31466.0479888916	25134.703125	4.27734375	18.295669555664066	631753301.1818848	23956.974609375	-32.603515625	573936632.4342384	1062.9892311096194	0.988772	15.030087	0.035641389999999995	-0.11149149109999999	0.01513222	0.0281340866	0.0789999089	-0.0193628229	-0.085311775	-0.1083970315	0.1229919357	0.0023936115	0.07031507320000001	-0.0852655178	0.0187523375	-0.0536398372	0.0279136863	0.0150685526	-0.010825591899999999	0.0006128845999999999	0.10568540369999999	-0.09063572060000001	0.0913471283	-0.1483599222	-0.0084559361	0.141315484	0.1116915402	-0.1269139187	-0.0807255683	-0.056281207300000004	0.0631177096	-0.0478175297	0.11243632029999999	0.1254831383	0.0017579739000000002	0.0804085963	-0.0395242649	-0.055314265599999995	0.0219419185	-0.050221215300000004	-0.0884595758	0.1256986437	0.0334783909	0.0568290633	0.0686570786	0.1783593268	0.0019156664	-0.10510776779999999	0.1115071063	0.1606334885	-0.028359781	-0.10155272039999999	-0.0123095379	0.0077984783	-0.133367325	0.0296060227	-0.1535841839	-0.0486960106	0.1836551213	-0.005856131600000001	-0.026895911600000003	0.1033717388	0.0985571317	0.049289068	-0.08697929759999999	0.0777256643	-0.0293738653	-0.09810098630000001	-0.0467777287	-0.0159582809	-0.0651160062	0.1512214228	0.0642043728	-0.049698947599999994	0.0673698323	-0.1277116535	-0.129816182	0.026836086600000003	-0.09365412990000001	-0.0058866894	-0.0591445641	-0.0223418198	-0.0631074425	0.0727081054	0.0569158098	0.0789084949	-0.0772097521	-0.194696817	-0.0097329547	0.1795491568	0.0183950328	-0.0304155383	0.17044591879999998	-0.1109019205	0.1050815695	-0.0810064438	0.0751107928	0.0440368954	0.0677176979	0.06256373280000001	-0.0692882953	0.0988777856	0.0507921245	0.0803860294	-0.015536046599999999	-0.1009072399	0.00167116	-0.00549289	2.7927757456e-06	3.0171840552100006e-05	-0.0426548	-0.0223699	0.00050041242601	0.0018194319630399998	-0.020267	-0.0059308	3.517438864e-05	0.000410751289	-0.000395591	0.0	1.56492239281e-07	0.0	-2.96481e-05	0.0	8.790098336099999e-10	0.0	0.000161133	3.695599999999999e-05	2.5963843688999998e-08	1.3657459359999993e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33319.66015625	43.30859375	1110199752.9279938	1875.634292602539	25096.31640625	-38.38671875	1473.5401763916016	629825097.1626129	23960.587890625	3.61328125	574109772.0643654	13.055801391601562	1.000645	15.210575	0.01101346	0.0274903262	-0.0165566419	0.1288373073	0.1658590109	-0.1071555645	-0.0739952007	0.0212713735	0.0172345855	0.046090560999999995	0.037218797000000005	-0.1457628189	-0.0215583316	-0.0794173646	-0.0184606949	0.1468123308	-0.0085548592	0.146188546	0.0046092308	0.0529292796	0.1307167264	-0.0262606779	0.0055426989	-0.1005468152	-0.10973471380000001	0.18801837329999999	-0.06049396610000001	0.07774029860000001	0.14907119259999999	0.1031967342	0.1056391332	0.24400075289999998	0.1115807833	0.0844735326	0.0424064314	0.0311488779	-0.157987558	0.0699984451	-0.0225413956	-0.10188560699999999	-0.0002166959	0.15270858710000002	-0.0138184176	-0.0857551419	-0.0256811863	0.13388209939999998	-0.0016363258	-0.157018709	-0.0337414386	0.016153925	-0.0056859256999999995	-0.1176870295	-0.1541398046	-0.019027235400000002	-0.0487923096	-0.0254217031	0.0150229921	-0.09911634279999999	-0.092224464	-0.0092183764	0.0279765815	0.022098236099999998	-0.054602478899999994	0.1139377039	-0.0018355713000000001	-0.0782070076	-0.0341368952	0.057911993499999995	-0.1242816441	-0.1502827934	-0.0882744258	-0.20221879260000009	0.053569508700000004	0.0685136171	0.011602583400000002	-0.2142410655	0.0841553749	-0.0300981981	-0.061935850199999996	0.0928462962	-0.2843043534	0.0600144217	0.12198795330000001	-0.0742172879	0.0051891847	0.0498969687	0.0736236022	-0.0039587845000000005	-0.0727098303	0.0525764326	0.0715842812	0.039884649700000004	0.0834500242	0.11809938449999999	-0.07051441480000001	-0.0091774191	-0.1321508749	0.0663849433	0.012768373700000002	-0.10755351869999999	0.006259899	0.07823761629999999	-0.0211357831	-0.10540925529999999	-0.00154205	-0.00321321	2.3779182025000005e-06	1.03247185041e-05	-0.0387968	0.003858	1.4884164000000004e-05	0.00150519169024	-0.023580700000000003	-0.003313700000000003	1.098060769000002e-05	0.0005560494124900001	-0.000395591	0.0	1.56492239281e-07	0.0	-2.96481e-05	0.0	8.790098336099999e-10	0.0	0.000173704	1.2571000000000012e-05	3.0173079616e-08	1.5803004100000032e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33398.453125	78.79296875	1115456671.1428225	6208.331924438477	25103.626953125	7.310546875	53.44409561157226	630192086.201664	23973.3359375	12.748046875	574720835.972229	162.5126991271973	0.9827880000000002	14.939129	0.04748005999999999	-0.0435899642	-0.0472406113	0.1427843995	0.057085998099999986	-0.0346158499	-0.098316954	0.1280080545	0.0014185728	0.08756126	0.0493617682	-0.1054229149	0.04633348	0.0513606969	0.0667289087	0.014182412	-0.1349682338	0.020541837099999998	0.1211151643	0.02327588	-0.029150882799999996	-0.0539847617	0.08836907470000001	0.0996370977	-0.1578502367	-0.0005231198999999999	-0.0445300909	-0.00641302	-0.041047939900000004	-0.0224789402	0.08807966769999999	-0.1228533223	-0.09082931949999999	-0.0362521838	-0.036510674	0.039064947999999995	-0.0155268873	-0.047163916900000005	0.007290139599999999	0.0251931367	-0.034689551299999996	0.0149573446	0.20415444289999998	0.0554461378	0.05450694019999999	-0.11513713710000001	-0.0675752529	0.0078801594	0.020966148700000003	-0.048326856200000004	-0.035004377	-0.1392903323	-0.0242521455	0.027719818700000003	-0.016395113899999997	0.08950558369999999	-0.10617232550000001	-0.046748535099999995	-0.1610130719	-0.09949659699999999	0.0164354723	0.0260570622	-0.0450314221	0.0789266087	-0.0445273174	0.0212957298	-0.0548889338	-0.0456784212	0.0605975193	0.1030827066	-0.0526105933	0.0821227036	0.045824177	0.024206613	-0.052756751399999996	0.0457900764	0.09462593890000001	0.0958113401	-0.06088591030000001	0.048608237	0.0002997204	-0.1129963898	-0.057664340099999996	0.0723435843	-0.0254833285	0.0905259076	-0.035469365	0.023006559300000003	-0.0537349958	-0.0855686063	0.1403192638	0.048742382599999995	0.048723175099999995	-0.012723313899999998	0.051422021	0.05798120900000001	-0.1001751249	-0.022131984	0.0803140007	0.09559540009999999	-0.10778750919999999	0.0760468362	-0.0266897442	-0.1093977275	0.00716527	0.00870732	5.13410941729e-05	7.58174215824e-05	-0.0550269	-0.016230100000000004	0.0002634161460100001	0.0030279597236100003	-0.0117317	0.011849000000000002	0.00014039880100000005	0.00013763278489000005	-0.000477934	-8.234300000000002e-05	2.28420908356e-07	6.780369649000004e-09	-2.96481e-05	0.0	8.790098336099999e-10	0.0	4.21742e-05	-0.0001315298	1.77866314564e-09	1.730008828804e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33355.5625	-42.890625	1112593549.6914062	1839.605712890625	25111.52734375	7.900390625	62.41617202758789	630588805.5359039	23968.896484375	-4.439453125	574507998.6786842	19.708744049072266	1.1605530000000002	17.6413	0.08547763199999997	0.1932345677	-0.015983033799999997	-0.023799773599999997	0.0766315612	-0.1028206422	-0.0600773133	0.1874254539	0.0307016637	-0.0949040575	-0.0051404304	0.0059530179	0.0325212098	-0.0964334211	0.0177956121	0.0366943713	0.042033723200000005	-0.0476918675	0.0661850601	-0.044075113099999993	0.0354241843	0.0933398091	0.2727605769	0.14836388849999999	-0.0301397648	-0.10741148019999999	-0.0255247877	-0.0625069085	0.1273672819	-0.0063344177	0.1074008916	-0.08872360800000001	-0.09528669599999999	-0.0199764221	0.07890642	-0.1334284905	-0.0866267077	0.010675370600000001	-0.0345928155	-0.0389427086	-0.055707334299999994	0.056316208099999994	-0.1342596895	0.0227199323	0.032692032200000005	0.043501894400000005	-0.0147153715	-0.0485146001	0.1135026874	0.2095749792	0.0297788673	-0.0456219157	-0.051464449599999997	-0.03876132	-0.0573129555	0.114029058	0.212197235	-0.0665580006	-0.1236455425	-0.1014593792	0.056696045199999996	-0.1376958834	-0.0135509842	0.0138678817	-0.07234444429999999	-0.1486503374	-0.023519197999999998	-0.0562575252	0.0586205032	-0.006659910799999999	0.0404470908	-0.0446852015	-0.19896667969999998	0.07034086469999999	-0.0193539306	0.057339377999999996	0.10330462900000001	0.2615721419	0.07008169780000001	0.0804122629	-0.08135246980000001	0.0810838679	-0.0233007089	0.1444919639	-0.044224060999999995	-0.087807814	-0.0841905807	-0.0701152538	-0.0912591874	-0.029470338399999997	0.0333324002	-0.045727208899999996	-0.0333345003	0.1414362015	-0.0710560884	0.0770857704	0.17163191390000002	0.0392874594	0.0449126934	-2.90204e-05	-0.1808357963	0.0738148754	-0.0321859012	-0.11285322490000001	0.00714413	-2.1139999999999357e-05	5.10385934569e-05	4.468995999999727e-10	-0.00034819800000000003	0.054678702	0.0029897604524048048	1.2124184720400002e-07	-0.0117175	1.4200000000000672e-05	2.0164000000001901e-10	0.00013729980625000002	-0.000242618	0.00023531599999999998	5.8863493924e-08	5.5373619856000006e-08	-2.96481e-05	0.0	8.790098336099999e-10	0.0	0.00042213	0.0003799558	1.781937369e-07	1.4436640995364e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33218.3359375	-137.2265625	1103457842.456604	18831.12945556641	25100.416015625	-11.111328125	123.46161270141602	630030884.157444	23974.58984375	5.693359375	574780958.1760406	32.41434097290039	1.184719	18.008635	0.092222792	0.05959710400000001	0.0784415018	0.0011952267	-0.0426274404	-0.0326130302	0.0439900201	0.0535310404	-0.0015057063	0.1097825432	0.0060484837	0.10507560369999999	-0.0478415595	-0.12279512320000001	0.0054933644999999994	0.10292834529999999	-0.0235573471	0.063152845	-0.061969163499999994	0.1561939061	-0.0812468288	0.0607002147	0.0255234122	0.047801231799999996	-0.0689005009	0.0096439275	-0.0213318188	0.032952806099999996	-0.09055414869999999	-0.037863381200000004	0.1206680444	-0.11143244640000001	0.083788497	-0.11863891650000001	-0.1512633264	-0.0948965481	0.022015863700000003	0.0316534608	-0.033126983799999996	0.0746179371	0.12753816699999998	0.1472226086	0.0929941636	-0.0086495263	-0.0712157288	-0.0719833188	-0.111128508	0.020542325	0.027372882400000003	0.027336095699999997	0.1206924825	0.0119576634	0.0554068273	0.025388892799999997	0.0460071986	0.06468265990000001	0.0060736945	-0.028577307599999997	0.0034817977000000003	-0.08652886060000001	0.0158628309	0.0997999544	0.045631446299999996	-0.053146473799999996	0.0152589626	-0.1016538007	0.010094315100000001	-0.0253965665	-0.024898590699999997	-0.1429708334	-0.1194108063	0.0760460525	0.0535350371	0.0666937856	0.0193585864	0.1211422132	0.0593545866	0.11209197039999999	-0.0615113151	-0.0126272521	-0.0556256068	-0.055919448899999995	-0.2059868477	-0.0768350307	0.0334951773	0.0629193899	0.1766215504	0.0276765303	0.1012745145	-0.0205363375	0.17347642	-0.035479183399999996	-0.07487255599999999	0.0039266217	0.0346151723	-0.0775798115	-0.0089105728	-0.18396721929999998	0.1100398686	0.0462823796	-0.0306748281	0.07154294259999999	-0.0376123508	-0.11575891279999999	0.00714159	-2.540000000000528e-06	5.10023077281e-05	6.4516000000026816e-12	-0.0493831	-0.049034902000000005	0.002404421614149604	0.00243869056561	0.0118211	0.0235386	0.00055406568996	0.00013973840520999998	0.00014552	0.000388138	2.11760704e-08	1.50651107044e-07	-2.96481e-05	0.0	8.790098336099999e-10	0.0	0.000417333	-4.796999999999961e-06	1.7416683288900007e-07	2.3011208999999625e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33328.68359375	110.34765625	1110801150.0923004	12176.605239868164	25090.41015625	-10.005859375	100.1172218322754	629528681.8088531	23992.84375	18.25390625	575656551.2119142	333.20509338378906	1.2697379999999998	19.300987	0.17440910999999998	-0.0280755444	0.0878776675	-0.0130884045	-0.0752875152	-0.0901982971	-0.0642505345	-0.0740377153	-0.0278224731	-0.0286668844	-0.140053917	0.0427247716	-0.0747101068	0.0709923288	-0.100986158	-0.0383693284	0.0539347855	-0.1228023981	-0.0698624261	0.1851738422	-0.08388752199999999	-0.13727646640000002	0.0735884077	0.0714663983	0.051239180599999996	-0.0320446364	-0.051811058300000004	-0.0207781672	-0.0375175659	0.1133972667	0.135970226	-0.1183526425	0.1029719157	-0.1348061427	-0.159925127	0.0076214015000000005	-0.0099852396	0.045226040599999996	0.0484592732	-0.04680448190000002	0.0639908509	-0.1664141491	-0.0132223107	-0.0770877412	0.0661837887	0.0417799108	0.058441874500000004	0.0636577161	-0.083171067	-0.030161865299999997	0.0833169151	0.0693019549	0.0623074203	-0.08462091449999999	-0.1264582871	0.0063459624	0.1103561466	-0.07119820240000001	-0.0558457555	0.13004481140000002	-0.058161126500000014	-0.045591569900000004	0.1189279502	0.0117659055	0.1307592625	0.0411365573	-0.0117376516	0.0776155149	0.0251162323	0.0019939561	0.022477577999999998	0.2136913907	0.0798171681	0.0162820603	0.1242752508	0.0810427012	0.0331119794	0.014891062	0.0344174921	0.008717615	-0.1309998685	0.15486308029999998	-0.21297695239999997	0.0489674722	0.1117882335	-0.056603844	-0.014443837900000001	0.04384167889999999	0.1666791143	0.0162376622	-0.084484814	0.0071179937	-0.0426797481	-0.019507998500000002	0.08554880029999999	-0.1216068961	0.0445125735	0.12786712109999998	0.048282963899999996	0.09017700699999999	-0.0080659307	0.069232268	-0.0429573403	-0.1181006348	0.027555	0.02041341	0.0007592780250000001	0.0004167073078281	0.0413237	0.0907068	0.00822772356624	0.0017076481816899998	-0.0239206	-0.035741699999999994	0.00127746911889	0.0005721951043600001	-0.000141886	-0.00028740600000000003	2.0131636996e-08	8.260220883600001e-08	-2.96481e-05	0.0	8.790098336099999e-10	0.0	0.0006808710000000001	0.0002635380000000001	4.6358531864100006e-07	6.945227744400004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
