csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
32824.09765625	70.27734375	4938.905044555664	1077421386.9470367	18542.3046875	49.87109375	343817063.12408453	2487.125991821289	20004.0703125	50.103515625	400162829.0674439	2510.362277984619	0.904886	21.028826	0.2747406000000002	0.040397160099999996	0.0909839509	-0.048646374900000004	0.10839335050000001	0.0532806384	0.07004306	-0.0832513429	-0.021401652400000002	0.058650043	-0.010215335400000001	0.0276896748	-0.0812640606	-0.0354149385	0.066058591	-0.0679399383	-0.0313790333	0.0670448558	-0.028037256899999998	0.0198726145	0.023286484399999998	0.0015432051	-0.0894474648	0.0476731183	-0.0125728507	0.0132774282	0.0190857765	-0.0835781521	0.0580080375	0.0179791508	0.0324356164	-0.0033442594	-0.04952902519999999	0.0284331642	0.1043993912	-0.0876579955	0.0095832754	-0.0778925016	0.0098203253	0.023165560699999997	-0.044489462699999996	0.0965120997	-0.078013341	-0.0460232325	0.053690044299999996	-0.059936988499999996	-0.0380000074	-0.0676856756	-0.026504429	-0.1163008035	-0.0476958105	0.11711255699999999	0.0672615405	-0.0379630125	0.1172017054	0.0369719855	-0.029725656	0.0456729473	-0.0422377885	-0.0780679232	0.021607707400000002	-0.0543349972	0.015089078899999999	0.0486505285	0.0333392049	0.0481287442	0.0492128731	-0.0205801185	0.06509979540000001	-0.0533141841	0.0934412209	-0.0378750127	0.0345859144	-0.037800908700000004	-0.0184953029	-0.0112352289	-0.0480882822	0.0499054485	-0.1589428272	0.028946632799999997	-0.012432196299999998	0.0281597584	-0.0320925087	0.0682965852	0.0473619562	0.0097910866	-0.008483533199999999	-0.0754072749	0.0497448946	-0.029886575800000002	0.0160594178	0.0138200959	0.0973384867	-0.0003731618	-0.0218171788	-0.0201081113	-0.0523685202	0.0578970392	-0.0333774118	-0.09644936189999999	-0.07802568139999999	0.0063263989	0.0	-0.034376800000000006	-0.007090600000000002	0.0011817643782400006	5.027660836000004e-05	0.589982	-0.11662899999999997	0.348078760324	0.013602323640999996	2.15546	0.08747999999999978	4.646007811599999	0.007652750399999963	0.0147798	0.0005650000000000013	3.1922500000000143e-07	0.00021844248804	0.00458009	0.0004160100000000005	2.09772244081e-05	1.7306432010000046e-07	-0.00347534	0.0002898100000000001	1.20779881156e-05	8.398983610000009e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32870.32421875	46.2265625	2136.8950805664067	1080458214.2457428	18529.615234375	-12.689453125	343346640.73398215	161.0222206115723	19963.7109375	-40.359375	398549754.3960571	1628.879150390625	0.92163	21.417952	0.16150890000000032	0.0477356217	0.0488398799	-0.04472011	0.0573646424	0.06359034150000001	0.0371165891	-0.0181255795	-0.12855479390000002	0.0127884728	-0.0609689608	-0.0385751343	-0.0542713497	0.0281626301	0.0335944756	-0.1416183953	0.045511194299999995	0.06446073570000001	-0.0161385064	0.0058052821	-0.0363201343	0.011178748799999999	-0.058518046399999996	0.005141305200000001	0.017441952900000002	0.0895312561	0.0094227051	-0.040757518900000005	-0.0292211912	0.059900598	0.045763893300000004	0.06796313429999999	-0.0306656506	-0.0768830791	-0.0065997354	-0.0301932341	-0.085354132	-0.0894794127	0.0360122405	0.0458894754	-0.0446705436	0.0226909495	0.0045617796	-0.1064133053	-0.030863276600000007	0.06383276480000001	-0.0396305554	-0.0439029413	-0.040008290099999996	0.049936046	-0.0462043996	0.056409270199999986	0.0668413157	-0.014865836499999997	0.079921206	0.1064129825	0.024187281600000003	0.0109746776	0.0537807434	-0.0955624748	-0.043367117000000004	0.012857246599999999	-0.0203686003	-0.07080371070000001	-0.0413482664	-0.0299568575	-0.013116271200000001	-0.015498141100000001	-0.0250862677	-0.0169039868	0.1482565729	-0.026551089	0.0398003692	-0.042401634	-0.0317193457	0.0400774037	0.0177032158	-0.0248582594	-0.11023544710000001	-0.0370710859	-0.0790608952	-0.0347080816	0.0362459575	0.0150138725	0.0499290109	-0.1140755573	-0.022654247599999996	-0.023899476200000002	0.047498207199999996	0.1921027082	0.11942606369999999	0.0559289512	0.0309017809	0.0026424574	-0.117272363	-0.2256358809	-0.0988177622	0.056597840199999985	-0.0363449977	-0.0976358263	-0.073897895	0.014195986399999999	0.0	-0.0433027	-0.008925899999999994	0.00187512382729	7.967169080999989e-05	0.683719	0.09373699999999996	0.467471670961	0.008786625168999992	2.1398200000000003	-0.015639999999999432	4.5788296324000015	0.00024460959999998217	0.0153234	0.0005436	2.9550096000000006e-07	0.00023480658756000006	0.00451082	-6.927000000000062e-05	2.0347497072399995e-05	4.798332900000086e-09	-0.00372659	-0.00025125000000000017	1.38874730281e-05	6.312656250000009e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32895.015625	24.69140625	609.6655426025392	1082082052.968994	18520.951171875	-8.6640625	343025632.31097794	75.06597900390625	19946.58984375	-17.12109375	397866446.39479065	293.13185119628906	0.780736	18.143688	0.08875160000000022	0.0573407711	0.0550775333	-0.0635211899	0.0567953278	-0.0114075098	0.0477809342	-0.0517921937	-0.09254222570000001	0.0440927493	-0.0137745002	0.0503563728	0.047063561500000003	-0.0363773472	-0.024851168	-0.025797915299999998	-0.0788392667	0.004314553	-0.039366859	-0.0414342478	0.0338193171	-0.006016258399999999	-0.0434827759	-0.023639488599999998	0.01919852	0.0574373404	-0.032898642400000004	0.0372061293	-0.0204173691	-0.0158656732	-0.109353719	-0.13492132269999998	0.0561602268	-0.0721979165	0.011436563	-0.0281258058	-0.0484717096	0.027697967799999997	0.0349078942	0.1113150643	-0.0152445545	0.11522739	0.08968873050000001	-0.2452500533	0.1750291345	-0.011398241100000001	-0.05825448480000001	-0.0439137434	-0.050481933	-0.014471165	-0.0564348456	0.058666720599999986	-0.0055446488	-0.017147935	0.0918403217	0.0199882692	-0.0363623847	-0.0132333126	-0.092108875	-0.0558319966	0.0183715324	-0.0169568611	-0.0691230357	0.007518321800000002	0.026512042200000002	-0.026529503399999998	-0.0297457333	0.0527728524	0.0202667235	0.016264322	0.1034213782	-0.063281622	-0.11109275699999999	0.011158039	0.0467197503	0.0295878288	0.0856258673	0.10445992050000001	0.059665852199999994	0.0810028291	0.0444944534	0.016273764	-0.1291021107	-0.0271035308	-0.0016077014000000001	0.0689696343	-0.0760126984	-0.0721587804	0.018303751200000003	0.0406136589	0.033953072599999995	0.16920753649999998	0.21540069010000001	-0.1654029998	-0.0254395433	0.0624910577	-0.1031425391	0.055284535700000005	-0.0392763541	-0.098603331	-0.0694755299	0.0219771695	0.0	-0.0319556	0.0113471	0.00102116037136	0.00012875667840999994	0.646077	-0.03764199999999995	0.417415489929	0.0014169201639999964	2.16249	0.022669999999999742	4.6763630001	0.0005139288999999885	0.0153632	3.979999999999956e-05	1.5840399999999649e-09	0.00023602791424000004	0.00471774	0.0002069200000000002	2.22570707076e-05	4.281588640000008e-08	-0.00363146	9.513000000000013e-05	1.31875017316e-05	9.049716900000024e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32824.94140625	-70.07421875	4910.3961334228525	1077476778.3237457	18471.845703125	-49.10546875	341209083.6800575	2411.3470611572266	19926.259765625	-20.330078125	397055828.2471657	413.3120765686035	0.923603	21.463789	0.1134900999999999	0.054526880800000004	0.0161062841	-0.0620788709	-0.0036073939000000003	-0.1177883983	-0.0505182823	0.021349543	-0.0277611976	-0.0634411349	-0.0085575137	0.0300845587	0.0604401595	-0.0483088842	0.0691354594	0.0111672041	-0.0288828712	-0.0788767845	0.1233193195	-0.0765294369	0.0145398255	0.0329712498	-0.1195317752	-0.0045450588	-0.0315952217	-0.0116335218	0.0317555976	-0.0686907906	-0.0398792043	-0.017815443400000002	-0.0243159765	0.10031772789999999	0.0792151089	-0.06451527480000001	-0.0187738109	-0.1100341366	0.1271412387	0.015200413500000001	0.0357730788	0.0976016627	0.06531220410000001	0.0400255059	0.006835475400000001	-0.0169235648	0.08976680710000001	-0.1450879489	-0.051361370999999996	-0.0248323329	-0.008824843399999999	0.0562693721	-0.06595473190000001	-0.0024811211	-0.1241023393	0.0489994483	-0.0338965101	0.026775392599999996	-0.029487195499999997	-0.0902245089	0.0040556109	-0.010232429	0.0637540949	-0.0274671136	-0.0055897876	0.003845582	0.0322353347	-0.1162068686	-0.0405070644	0.0540483016	0.050297448	-0.0632527249	-0.0224557183	-0.0854579733	0.0426002632	0.0989246877	-0.0011147495	-0.11343958779999999	-0.045842147199999995	-0.0075624544	0.08625943609999999	-0.0343973633	-0.08428910449999999	-0.0008141756	0.012058983300000001	0.043678593099999996	-0.0554871413	0.0727856549	-0.1502507888	0.0090477726	0.012662284199999999	-0.06342686360000001	0.0176229813	0.04621738	0.1653777726	0.1082426232	0.0176614472	0.031463587599999995	-0.0076368063	0.053957453200000005	-0.042168559	-0.0993497063	-0.0647762149	0.0296214915	0.0	-0.0300725	0.0018830999999999989	0.00090435525625	3.5460656099999947e-06	0.663642	0.017564999999999942	0.4404207041639999	0.00030852922499999795	2.09904	-0.06345	4.4059689216	0.004025902500000001	0.0156186	0.00025539999999999943	6.522915999999969e-08	0.00024394066596	0.00455688	-0.00016085999999999962	2.07651553344e-05	2.5875939599999888e-08	-0.00382704	-0.00019557999999999989	1.46462351616e-05	3.8251536399999955e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32758.53515625	-66.40625	4409.7900390625	1073121625.5832672	18453.048828125	-18.796875	340515011.05316544	353.322509765625	19874.95703125	-51.302734375	395013916.9940338	2631.9705543518066	0.911048	21.172039	0.08530129999999991	0.0762495046	0.0051147838	-0.08139271719999999	-0.0062331405000000005	-0.0566816063	-0.07224715059999999	-0.00436043	0.08811214640000001	-0.11940479609999999	-0.010699935800000001	0.0009948767	0.0844848959	-0.0572808313	-0.0450193096	-0.0485668185	-0.024644588	-0.060178561100000014	-0.0197436446	0.0072659497	-0.07575775559999999	-0.1366956761	-0.0229084523	0.0370178407	0.0344063914	-0.077577058	-0.039826120699999995	0.0876865066	-0.0995121192	-0.0426805143	0.0451163798	0.083568487	-0.0795446987	-0.0662469724	-0.0307620218	-0.0433645594	0.1247069294	0.0252601731	0.007311472399999999	-0.0064854925	-0.005791724399999999	-0.0464932236	0.0122450274	-0.050911594299999995	-0.0358704918	0.0414533116	-0.0704144661	-0.0044950807	0.0002838864	0.054317389	-0.0827800234	-0.0096726863	-0.0591138765	0.1191623472	-0.11833675269999999	-0.0702859928	-0.006646806	0.0046531571	-0.0448029151	-0.011278322	0.06284642509999999	-0.0712617131	0.029497632000000006	0.0535508735	-0.0023438593	-0.059023471200000004	0.0741473884	-0.055618312	-0.057472177199999995	0.0368640318	-0.1009282563	0.038474438	0.056704256900000014	0.0518796799	-0.0030992948999999997	-0.1367380426	-0.0518540875	0.043559207999999995	-0.0666065119	-0.024057498700000002	-0.0403418266	-0.0667265165	0.0232916944	-0.0005986587	0.0137651634	-0.0396633878	0.09284281289999999	0.0043927865	0.014768331899999999	-0.0481352989	-0.0145945437	0.0538284928	0.0775940687	-0.032358010699999995	0.0345310796	0.012356656399999999	-0.06751989309999999	0.0526169234	-0.0450187293	-0.0998732783	-0.0598186829	0.0370813481	0.0	-0.0279807	0.0020918000000000013	0.00078291957249	4.375627240000006e-06	0.713753	0.05011100000000002	0.5094433450089999	0.0025111123210000016	2.10974	0.010699999999999932	4.4510028676	0.00011448999999999856	0.0157929	0.00017429999999999876	3.0380489999999565e-08	0.00024941569041	0.00468917	0.00013229000000000019	2.1988315288900006e-05	1.7500644100000046e-08	-0.00396842	-0.0001413800000000004	1.5748357296400002e-05	1.998830440000012e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32836.5703125	78.03515625	6089.485610961914	1078240349.8877563	18498.255859375	45.20703125	342185469.8389015	2043.6756744384768	19907.59375	32.63671875	396312288.9150391	1065.1554107666016	0.8519100000000001	19.797716	0.11612310000000002	0.08407349130000001	-0.015916054	-0.0799155832	-0.015576101100000003	0.0373720579	-0.0006109567	0.0287915194	-0.0006034666000000001	-0.027048387400000002	-0.0429106078	0.13974790039999999	0.0707613678	0.0701406602	0.025996352200000003	0.0589561434	0.015752741100000002	0.051469713099999995	-0.0793568394	0.11548096699999999	0.006437750600000001	-0.0667007829	0.0524842425	-0.0706245288	0.07603338429999999	0.0313044231	-0.030008307999999997	-0.0678883086	-0.048990324	0.0269329527	-0.0149633492	0.0332463519	-0.0232676773	-0.041899178599999996	0.0437176149	0.0665767553	0.0641701816	0.0040517301	0.0156592579	-0.032751870499999995	0.0718293287	0.025518510299999998	-0.0263301309	0.0170058416	0.0596023547	0.0239902908	-0.0834511293	0.0140981486	-0.0277302257	0.0042420718	-0.0812735142	-0.0183150724	0.0367674081	0.0222263765	-0.0384263093	0.0413361977	-0.09172822230000001	0.019942603	-0.0196072677	-0.0526722672	-0.0760430339	0.18466570710000002	0.047145197199999996	0.1167432132	-0.018441416000000002	0.030405335699999998	-0.0170023996	-0.1072633515	-0.051870414100000005	-0.0047610012	-0.0346972522	-0.0961474043	-0.0687274209	-0.0161566768	0.0181835493	0.0316210258	-0.0430784427	0.0672967396	0.0196491204	-0.0439786511	0.0014759698999999998	0.0201132814	0.0230275925	0.0858770502	0.049239578	-0.07731389030000001	-0.047291571399999996	0.0042389385	-0.0722416454	-0.0719236771	0.054236593300000004	0.1274333957	-0.0762455233	-0.0417720043	0.13429892470000002	0.0663129752	0.016159763400000002	0.0512632804	-0.04782402400000002	-0.10017287289999999	-0.0546226962	0.0443102836	0.0	-0.033646300000000004	-0.005665600000000003	0.0011320735036900002	3.209902336000004e-05	0.6283489999999999	-0.08540400000000004	0.394822465801	0.0072938432160000065	2.09903	-0.010709999999999996	4.4059269409	0.00011470409999999996	0.015847299999999998	5.4399999999999594e-05	2.959359999999955e-09	0.00025113691728999993	0.00491164	0.00022246999999999976	2.41242074896e-05	4.94929008999999e-08	-0.00397842	-9.999999999999593e-06	1.58278256964e-05	9.999999999999184e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32810.5390625	-26.03125	677.6259765625	1076531473.5718384	18517.71875	19.462890625	342905907.7041016	378.8041114807129	19925.345703125	17.751953125	397019401.3890419	315.13183975219727	1.083604	25.182106	0.2476185	0.1041162592	0.0666108072	-0.1155608645	0.0578540507	-0.08149522740000001	0.0414017319	-0.0678663526	0.10049554320000001	0.0394538872	0.0389800384	0.0241455502	-0.0703134492	-0.0540732143	-0.0134276558	-0.0102382064	-0.1526356969	0.06655309429999999	-0.0539425165	0.0144503886	0.010612818700000002	-0.06988883929999999	0.0202462382	0.0367724046	-0.026389884500000002	-0.0481399624	-0.0953552625	-0.12068016029999999	0.12103693310000001	0.1024544243	-0.1091537817	-0.0577691205	-0.0975864182	0.1840771104	0.0760402029	-0.12406882150000001	0.1072013994	-0.025226492599999997	0.030144868	-0.0269538963	0.0164948211	-0.046052665199999995	-0.0520419765	-0.0685711929	-0.13766995199999998	-0.0209513012	-0.10732618460000001	-0.050424378799999996	-0.0241498425	-0.10633556220000001	-0.1132130294	0.0684400944	-0.06468703099999999	-0.023097558799999997	0.0328176054	-0.073221135	-0.015761236499999998	0.10308805160000001	-0.0863691124	-0.050025819900000004	0.034088414	-0.031176728100000002	-0.0571207674	0.1150641108	0.06907769	0.093814652	0.0825723374	-0.1020947147	0.11740809199999999	-0.055720375499999995	0.0028310707	0.0296551326	-0.0928569572	-0.09176235880000001	0.053668034100000005	0.06795330690000001	0.056038715700000005	0.0045979179	-0.1169778734	-0.1771635107	0.015759121299999998	-0.0218417456	-0.0727888515	-0.030745262599999997	-0.0713213385	-0.1112397884	0.0472784421	0.0273706715	0.1307935677	-0.0791210931	-0.0911456782	-0.0104225907	-0.006988591999999999	0.0348116714	-0.019570079599999998	-0.0438086966	0.0301716452	0.0498968614	-0.050581646699999996	-0.1002478183	-0.0492089673	0.0512632804	0.0	-0.0192778	0.014368500000000006	0.00037163357283999984	0.0002064537922500002	0.710952	0.08260300000000009	0.5054527463040001	0.006823255609000016	2.19155	0.09251999999999994	4.8028914024999985	0.008559950399999988	0.015813999999999998	-3.33e-05	1.1088899999999997e-09	0.00025008259599999994	0.00402336	-0.00088828	1.61874256896e-05	7.890413584e-07	-0.00421938	-0.0002409600000000001	1.78031675844e-05	5.806172160000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32857.5390625	47.0	2209.0	1079617873.2437134	18551.62109375	33.90234375	344162645.20606995	1149.368911743164	19971.90234375	46.556640625	398876883.22828674	2167.5207862854004	1.083706	25.184464	0.17844670000000012	0.1162482605	0.0259122771	-0.1230972692	0.0562415063	-0.0192043447	0.10609749789999999	-0.0003481581	-0.12501251800000002	0.0667621616	0.0145991999	0.0808095039	0.027564324100000002	-0.0347379774	-0.0290872269	-0.0430727838	-0.0037815505	0.0735282804	-0.0768873856	0.0313317693	0.029045074900000002	-0.0012040711	-0.0655905602	0.08745428720000001	0.013849684899999999	0.039735852200000005	-0.0699862576	-0.0466937131	0.0294678029	0.08965856789999999	-0.0295857194	-0.008060767	-0.0699285383	0.1069788839	-0.0171193192	0.1151079112	0.0809983298	-0.18702594760000002	0.0445428243	0.0581848081	0.0062615875	0.0355447436	-0.035735756800000004	0.10405814460000001	-0.0373743121	-0.0935133802	-0.11855781779999999	-0.0165525595	-0.049452578899999995	-0.0160377984	-0.11936130910000001	0.0726563574	-0.011211199	-0.10200962220000001	0.1054206969	0.0329863789	-0.0939969447	-0.025471668700000002	-0.0710500198	-0.0098503414	0.0137742229	-0.0126773252	-0.0571700767	0.0136991403	-0.0598217891	-0.056658185800000004	-0.047066974500000004	-0.1837535025	0.06920285849999999	0.06770394440000001	0.0748874692	0.0084841663	0.036555782099999996	-0.036108045899999996	0.08996947949999999	0.0257064171	0.031577807400000005	-0.0805170605	-0.023764535899999998	-0.0009670168	0.0386588598	-0.1074462242	0.0397315514	0.1130892663	-0.0639114012	-0.0299974061	-0.031555366800000005	-0.05704532740000001	-0.0754964444	-0.0013879032	-0.0772883488	-0.1254220967	-0.041287827799999996	-0.0368378122	-0.0042304705	0.0916447492	0.0620496484	0.048518007099999996	-0.0532888484	-0.1000979463	-0.043599077	0.0578970392	0.0	-0.025295	-0.0060171999999999995	0.0006398370249999999	3.620669584000001e-05	0.600387	-0.11056500000000002	0.36046454976899994	0.012224619225000006	2.19936	0.0078100000000000955	4.8371844096	6.0996100000001474e-05	0.0166173	0.0008033000000000032	6.452908900000055e-07	0.00027613465929000007	0.00417859	0.00015523000000000012	1.7460614388100002e-05	2.4096352900000038e-08	-0.00434194	-0.00012255999999999986	1.88524429636e-05	1.5020953599999965e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32789.41015625	-68.12890625	4641.547866821289	1075145418.3947906	18513.341796875	-38.279296875	342743824.48791885	1465.3045692443848	19932.01171875	-39.890625	397285091.1563873	1591.261962890625	1.095846	25.466585	0.19058640000000032	0.11529632640000001	0.08517914509999999	-0.1308830101	0.041177560499999995	0.038462286400000004	0.014037956599999998	-0.0726745661	0.0161588303	0.0140550117	-0.0003008579	0.09613298529999999	-0.0229803345	0.0875239493	0.0883110845	-0.09653198980000001	-0.0837026503	-0.0524275853	-0.0378257863	-0.0560197779	0.06858018490000001	0.012264293	0.0748250922	0.1792414882	-0.056286339000000005	0.0719561107	0.0094361998	-0.078261679	-0.0290222908	-0.050692695700000005	-0.0343043192	0.0647040924	-0.0078211535	-0.06930884309999999	0.050687690099999995	-0.037502867	-0.0015549849	-0.0899726856	-0.0026164324	-0.1256326632	-0.027713909100000003	-0.0086382239	-0.058190276299999996	0.0364508547	-0.0426177328	-0.0651872622	-0.1231474339	-0.0574415654	-0.0316650826	-0.11567732439999999	-0.126591865	0.0388914438	0.037647656099999996	0.024167592400000003	0.0452470562	0.0243535419	-0.0686457158	0.049472544800000004	0.017575478999999998	-0.1477232502	-0.0070457501	-0.0215869318	-0.1095342715	0.017008687800000002	0.0428748343	0.0159525628	-0.13323336019999998	0.028394439	0.0753236812	0.0030272813000000003	-0.033803848399999996	0.0694928497	-0.0066577104	0.0463053326	0.0405178436	-0.0493606	-0.1628393436	0.0482374697	0.012157108600000001	0.0126940601	-0.1137632936	-0.0007282341000000001	0.0214091169	-0.0086803182	0.07497764259999999	-0.1010261319	-0.0265690796	-0.0397915836	0.0747582767	-0.0070614092	-0.0232004332	-0.005420364499999999	-0.0249765864	0.0698826256	-0.0551222637	-0.1165463907	0.0335852885	0.047127061100000006	-0.055942930700000004	-0.09972359300000001	-0.0378153881	0.064170249	0.0	-0.0208661	0.0044289	0.0004353941292099999	1.9615155209999995e-05	0.7259770000000001	0.1255900000000001	0.5270426045290001	0.015772848100000018	2.19945	9.000000000014552e-05	4.8375803025	8.100000000026193e-09	0.01571	-0.0009073000000000034	8.231932900000058e-07	0.0002468041	0.00407964	-9.895000000000044e-05	1.6643462529599998e-05	9.791102500000084e-09	-0.00454524	-0.00020329999999999998	2.06592066576e-05	4.1330890000000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32811.1328125	21.72265625	471.87379455566406	1076570436.4395142	18500.611328125	-12.73046875	342272619.51434714	162.06483459472656	20003.232421875	71.220703125	400129307.3235512	5072.388553619385	1.029813	23.932026	0.27349640000000025	0.11177469949999999	0.0187189552	-0.1122460883	-0.0306019757	-0.0981342657	-0.043250043099999996	-0.0167211419	-0.0359111826	-0.0721413382	0.010928451399999999	-0.0052566465	-0.0758520183	-0.0171764422	0.0299505673	-0.1362194539	0.0080519637	0.0538937585	0.0311247988	-0.1017821783	0.050865762599999996	0.1348081602	-0.0464064441	0.1327600285	-0.0658916856	0.0161704321	-0.0552440282	0.0614253122	-0.0261896911	0.0063577926	0.0194432746	0.0269784567	0.0796804011	-0.0497056686	-0.0482948594	-0.007572535799999999	-0.0770379558	-0.0493193247	0.0958034157	-0.0455759325	-0.0643573616	0.02504173	-0.08287206309999999	-0.060358960499999996	0.1100565642	-0.0195587809	-0.1191925837	-0.006611381899999999	0.0097201632	0.0185169531	-0.1094625162	-0.0267029694	-0.0979954514	0.027114677900000002	0.0184801367	0.044692841500000004	-0.0541967192	-0.0060222753	0.059550057300000014	-0.042305702699999996	0.052900585	-0.0176871898	-0.1095890741	-0.1437478179	0.0447217374	0.018842726100000002	0.03356765	0.0586001209	0.0765995057	0.06665429190000001	0.1221202274	0.0055061763	0.0561650008	-0.0584768912	0.008920673	-0.1015940402	-0.0082196719	0.0071643802	0.0243503806	0.0873630201	0.0068293581	-0.0125088841	0.024465446800000002	0.013556603300000001	0.007507204	-0.087764669	-0.0750160387	-0.0988426614	0.0102407957	0.0054560914	-0.0721397738	-0.0581314172	-0.027391269399999998	-0.0350411989	-0.0708288921	0.0539997818	-0.054358835	0.045724370099999995	-0.0585412479	-0.09912559800000001	-0.0318809559	0.0700438436	0.0	-0.028333	-0.0074668999999999985	0.0008027588889999997	5.5754595609999975e-05	0.6830729999999999	-0.042904000000000164	0.4665887233289999	0.0018407532160000144	2.04662	-0.15283000000000024	4.188653424399999	0.023357008900000076	0.0159417	0.00023170000000000132	5.3684890000000634e-08	0.00025413779889	0.00475409	0.00067445	2.26013717281e-05	4.548828025000001e-07	-0.00404548	0.0004997600000000001	1.63659084304e-05	2.4976005760000016e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
