csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
26207.494140625	-22.41015625	502.21510314941406	686832749.1308937	19930.31640625	18.5546875	344.27642822265625	397217512.0532379	19841.041015625	-5.783203125	393666908.58371353	33.44543838500977	0.912984	18.046152	0.120101331	0.3437538715	0.018541197	0.044214558499999994	0.04321019809999999	0.0295580085	-0.0715598265	-0.129595305	-0.2797537653	-0.06287759379999999	0.0362972358	0.2073206787	0.1165069816	0.0962612191	0.0861777157	0.12859688689999998	0.0210571997	-0.12177709369999999	0.11885341949999999	0.0217935172	-0.0145326113	0.0313728698	-0.0932382732	-0.1474145865	0.14911961099999999	0.0394387417	-0.0076963169	0.0409124696	0.0532025948	-0.0866663413	0.0930127349	0.1042043052	0.0315294247	0.0800840872	-0.1255590857	-0.0945418019	-0.0439823821	0.0677655617	-0.0784946628	-0.0611313951	-0.0483568629	-0.0320272615	0.1294968712	-0.2437098164	-0.0206356947	0.1175413049	0.3392093068	-0.0048154827	-0.007085291999999998	0.053590349100000004	-0.0670039222	-0.058461854800000004	0.091019554	0.0296771322	-0.058645456900000004	-0.1011019865	-0.1405628926	-0.2699041095	-0.09295217369999999	0.0327997611	0.1697485901	0.09496410640000001	0.1374784773	-0.1274921593	0.0075931538	-0.10856971189999999	0.0445799099	-0.038050213900000004	-0.0607826176	-0.0359223403	0.0596104724	-0.022320336099999998	0.08459105410000001	-0.1807549573	0.041870659500000004	0.1357193182	0.0098349896	0.1173224018	-0.14415917109999998	-0.1912266606	0.10192175029999999	0.0533791262	0.013177745	0.0093716854	-0.1397086319	-0.0462963465	0.1411389868	0.012737221100000001	0.1518592835	0.0820293218	-0.0621996826	-0.0657086129	-0.0796418968	-0.0579745713	-0.0265687354	0.0731248182	0.08656555070000001	0.0014161995	-0.0845511243	0.08101179999999998	0.01349599999999998	0.006562911739239997	0.0001821420159999995	-0.00229864	-0.001974881	3.900154964161e-06	5.283745849599999e-06	-0.293387	-0.06806700000000003	0.0046331164890000024	0.08607593176900001	-0.00166662	-0.0003532799999999999	1.248067583999999e-07	2.7776222244e-06	0.00124343	-0.00014948	2.23442704e-08	1.5461181649e-06	-0.00030802	0.000228509	9.48763204e-08	5.2216363081e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26569.134765625	361.640625	130783.94165039062	705918922.193943	20004.181640625	73.865234375	5456.072849273683	400167283.1111183	19878.61328125	37.572265625	395159265.9854889	1411.6751441955566	1.176165	23.248201	0.26811796000000004	0.1438824543	0.1378750428	-0.0609052847	0.1038829635	-0.0477632195	0.08422230019999999	-0.0432816287	-0.2389184694	0.1847466512	-0.0247592429	-0.040256094900000004	-0.0581825141	-0.0084684741	-0.1321867139	0.0789293926	-0.0951446961	0.026377364599999998	0.053578348399999996	0.0920620103	-0.0032614061999999997	-0.0053521337	-0.0743149217	-0.014234990500000001	0.128691156	0.0400800408	0.0161730914	0.09156589009999999	0.107114501	0.0252883944	-0.0160113019	-0.1975133922	-0.1850083727	-0.018103768200000002	-0.057359639800000015	0.0036246096	0.08158289690000001	-0.0016394478	0.1641927132	0.0080826708	-0.0806068472	-0.056039446799999997	-0.19857557609999998	-0.0658888034	0.1674604026	0.0229918583	0.1524427189	0.1393783616	-0.1038406266	0.1025726684	-0.0312734174	-0.15701794560000001	-0.04570998230000002	0.21141343070000002	-0.0326437465	0.0584737815	-0.0658364855	-0.2424869816	0.17460095809999998	-0.019504183	-0.0428165437	-0.08649153009999999	0.0552362553	-0.0196442038	0.1460413965	0.0733395151	0.0211051491	0.1200398225	-0.0332185068	-0.022714207400000002	-0.1060784211	-0.0695178766	0.0410952375	-0.0040081644	-0.0180451975	0.08629968630000001	0.0852257857	0.0457967124	-0.027113434900000004	0.1634331825	0.1497461011	0.1527565145	0.0096782189	-0.1672214342	0.031223659700000007	0.0832292357	0.022537042099999998	-0.0511696445	0.0407345618	0.1527518842	0.0284500038	0.0373499266	-0.013409056200000002	0.2368927421	-0.028485385699999997	0.0471457981	0.0845511243	-0.0042478315	-0.0904527076	0.0371014	-0.04391039999999998	0.00137651388196	0.0019281232281599984	-0.0305822	-0.02828356	0.0007999597662736	0.00093527095684	-0.14441699999999996	0.14897000000000005	0.02219206090000001	0.020856269888999992	-0.00109447	0.00057215	3.273556225e-07	1.1978645809e-06	0.0008765000000000001	-0.00036692999999999985	1.3463762489999993e-07	7.682522500000002e-07	-0.00030802	0.0	9.48763204e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26497.755859375	-71.37890625	5094.948257446289	702131065.5830421	19945.470703125	-58.7109375	3446.9741821289062	397821801.5692177	19880.087890625	1.474609375	395217894.5389748	2.17447280883789	1.074999	21.24855	0.044948349999999984	0.1604316151	0.1377454648	-0.0803839225	0.05153597730000002	-0.012721601599999998	-0.014753518500000003	-0.0218714982	-0.259554975	0.027991175899999998	0.0253905106	0.0023523284	0.0234461031	-0.0946191211	0.0292362542	0.08769320060000001	0.0736943791	-0.1199228771	-0.0190155923	-0.171538145	0.0776298346	-0.0401822431	0.0120397467	0.046033121600000004	-0.060286047599999996	-0.262145996	0.0507887976	0.055172207699999996	-0.0076543205000000015	0.10032170050000001	0.0348000567	-0.08870940779999999	0.0041780578	0.0779829826	0.0093619542	0.0412668632	0.0804601677	0.0273518069	0.0768698863	0.0925980138	0.0746420336	-0.0044531389000000005	-0.0153707216	-0.0016659438	-0.1199203709	-0.0493988892	0.17081112629999998	0.154308157	-0.07332575059999999	0.0417145311	0.0750514659	-0.0521722283	-0.0225921938	-0.02978073	-0.1951822238	-0.027410454900000002	-0.0398811466	-0.2437280827	0.018251682800000002	0.012002128400000001	-0.0126253272	0.0066253569	-0.0339271787	-0.077325009	0.0799243003	-0.10407573519999999	0.0173645906	-0.178368721	0.0307107584	0.0318477821	-0.1232586953	0.0494553982	0.0031971878000000005	-0.0183658833	0.067344381	-0.2334840353	-0.0588925104	-0.0264169689	-0.11810658800000001	0.10610929	0.0549927204	-0.0327893909	0.0014381037	-0.0126412916	-0.0166685453	0.0773120142	0.0401948039	-0.0011791323	-0.10817163449999999	0.05962582690000001	-0.0346083954	0.0334592075	0.1380266189	-0.16231503449999998	0.1301298042	0.0276777127	0.082490912	-0.0099026625	-0.0959136145	0.046885400000000015	0.009784000000000008	0.0021982407331600008	9.572665600000015e-05	-0.0502003	-0.019618100000000003	0.0003848698476100001	0.00252007012009	-0.142521	0.001895999999999953	3.594815999999823e-06	0.020312235441	-0.00113838	-4.391000000000009e-05	1.9280881000000074e-09	1.2959090244000002e-06	0.000900949	2.444899999999985e-05	5.977536009999925e-10	8.117091006009998e-07	-0.000103374	0.00020464599999999998	1.0686183875999998e-08	4.1879985316e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26492.705078125	-5.05078125	25.51039123535156	701863422.3565103	19986.404296875	40.93359375	1675.559097290039	399456356.71814346	19874.0546875	-6.033203125	394978049.72174066	36.39953994750977	1.000237	19.770803	0.12482235000000005	0.12060217919999999	0.1302228608	-0.0804520169	0.0212455613	-0.10999097029999999	0.049850574800000005	-0.0281797362	-0.2219180916	0.1788884782	-0.027732976	-0.0580916167	-0.0093324632	-0.1409271851	-0.0066062034999999995	0.17833156260000002	0.12042260960000001	0.0069127447	0.0422946945	-0.0335618205	0.05395343	0.048864395899999996	-0.0098093204	0.0258433302	-0.2488344407	-0.1362201069	0.0368459599	-0.0388596565	-0.0055358644	-0.08964070060000001	0.0652203777	-0.028382990099999998	-0.0120742625	0.0415973098	-0.0045706743	-0.129094344	0.1066294697	-0.10182607800000001	0.12020552720000001	0.00744697	0.051382522800000004	-0.021537119599999998	0.1360137179	0.0559195861	-0.18253229370000001	0.1005064862	0.1089649407	0.1608892627	-0.1144477261	-0.0174951386	0.0963622365	0.0376761966	-0.012144390500000001	0.0664318492	-0.1738757688	0.0345660089	-0.0478045004	-0.22771290100000002	0.1654841618	-0.0319196675	-0.09224041109999999	-0.046819525599999995	-0.0102525825	-0.1043820986	0.19302252379999998	0.10875988269999999	-0.032105639	-0.1328333491	-0.04306703059999999	0.0158692008	0.0027179455	0.0178718726	0.025458247599999997	0.1105489889	0.11050365220000001	-0.2898801519	-0.025024097000000002	-0.0302507719	0.051277219000000006	-0.036138104	0.0043442533	0.0221362464	-0.0031047532	0.0424813484	0.0282566664	-0.027579632000000003	-0.10096673210000001	-0.0149695895	0.1050462721	0.1224395142	0.1091652004	0.0619575509	-0.1039867156	-0.2219526517000001	0.2039466878	-0.0912211842	0.0803860294	-0.015536046599999999	-0.1009072399	0.0237767	-0.02310870000000001	0.0005653314628900001	0.0005340120156900002	-0.030548500000000006	0.0196518	0.00038619324324	0.00093321085225	-0.085549	0.056972000000000016	0.003245808784000001	0.007318631401	-0.00131334	-0.00017496000000000005	3.0611001600000016e-08	1.7248619556000004e-06	0.0007787579999999997	-0.00012219100000000025	1.4930640481000054e-08	6.064640225639996e-07	-0.00030802	-0.00020464599999999998	9.48763204e-08	4.1879985316e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26569.560546875	76.85546875	5906.763076782227	705941547.6540565	19968.517578125	-17.88671875	319.9347076416016	398741694.2678871	19869.294921875	-4.759765625	394788880.69244766	22.65536880493164	0.92533	18.290178	0.09553660000000004	0.10697670949999999	0.16837812440000002	-0.0793658442	-0.0660465454	-0.0787753913	0.0377706694	-0.0374870213	-0.1790028442	0.0961621154	-0.042163285	-0.0753482555	-0.0819456727	-0.1061757006	-0.014872250200000001	0.0532404167	-0.050546430999999996	0.0476936862	-0.0472571833	0.053100099299999995	-0.11018950150000001	-0.1751380717	0.1167095091	-0.1127958232	0.07989125400000001	-0.2067788849	0.11330955039999999	-0.0635030213	0.021302772299999998	0.060865767599999995	0.017622449	0.2474271129	0.06365178269999999	0.1056946363	0.0820838139	-0.030052882599999997	-0.0003231742	-0.0007120095	0.127881813	0.0498665412	-0.0832782321	0.0182084362	0.0804949267	0.0702985381	-0.09231643699999999	-0.0420211419	0.08206949200000001	0.17965989300000001	-0.0673597128	-0.0838147573	0.0070307292	-0.025310577999999997	-0.1040131386	0.042708747000000005	0.041939933900000004	0.0291546442	-0.031461418399999996	-0.1827671282	0.09077037369999999	-0.06280908019999999	-0.051750184299999995	-0.0778904139	-0.07404011190000001	-0.0183194073	0.0553005038	0.1279610867	0.0911766825	0.0242819684	0.0210947815	-0.07098743440000001	-0.0877881065	0.1623580426	0.0009518178	0.05214958	-0.0964358124	-0.0115223199	-0.23236167870000002	0.08407591960000001	-0.1392558797	0.0727150035	0.0106023395	-0.1522253131	0.0710779522	0.18480179719999998	0.013740319499999999	-0.07163864910000001	-0.1020879313	-0.000398953	0.0681124056	0.0168666447	0.0692158601	-0.10330106	-0.0554772324	0.0825477763	-0.037378375299999995	-0.0174585683	0.07823761629999999	-0.0211357831	-0.10540925529999999	0.0230209	-0.0007558000000000009	0.00052996183681	5.712336400000015e-07	-0.060120500000000014	-0.029572000000000005	0.0008745031840000002	0.003614474520250001	-0.0432203	0.0423287	0.0017917188436899997	0.00186799433209	-0.0010666400000000002	0.0002466999999999999	6.086088999999994e-08	1.1377208896000004e-06	0.000654208	-0.00012454999999999975	1.5512702499999938e-08	4.2798810726399997e-07	-0.000394372	-8.635199999999999e-05	1.5552927438399998e-07	7.456667903999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26579.162109375	9.6015625	92.19000244140624	706451858.4364357	19957.1875	-11.330078125	128.37067031860352	398289332.91015625	19844.205078125	-25.08984375	393792475.1826821	629.5002593994142	0.957954	18.93502	0.14717358	0.1054300592	0.1242362775	-0.0541839155	-0.1495376492	0.0064003093	-0.0007800319	-0.0687572538	-0.1969480596	0.0172850109	-0.2795966386	-0.0506288288	-0.0793936914	0.0747325142	0.0328794725	0.0987414806	-0.0575022713	0.1356169524	-0.0536759209	0.0232814438	-0.1071935831	-0.06620279059999999	-0.03916223	-0.2410626474	0.012395182900000001	0.021275770899999998	-0.133335916	0.1105540619	-0.1473872526	0.1036617718	-0.057106806600000004	0.015377151499999997	0.1531004026	-0.048106626500000006	0.07492356780000001	-0.08287006570000001	-0.012382751200000002	-0.0872084832	0.017341531299999997	-0.11091019199999999	0.0345920539	0.0949990127	-0.0936580776	-0.0962851676	-0.0670530128	0.0171863249	0.0838476064	0.14490010279999999	-0.0894948398	-0.1132382467	-0.059674515899999996	-0.0439295021	-0.11968578839999999	0.0045161118	0.0719414032	-0.0063357801000000005	-0.0638143669	-0.1951659869	0.014027593	-0.2766487557	-0.0366425037	-0.066853169	0.067297087	-0.0360234811	0.0030630015000000003	0.12177172259999999	0.0812360145	0.046013962199999994	0.1002299209	-0.0139432643	0.0457927741	0.129044057	0.1144108533	-0.0187900756	-0.0908721919	0.08010082019999999	0.14611840339999999	0.154279201	0.0858788748	0.1259987032	0.0394809396	-0.1072280783	0.0795422787	0.0778281359	-0.1437137705	-0.1226207392	-0.12069950509999999	0.011480813999999999	0.0702007129	-0.0551876446	-0.10135519929999999	-0.0423585916	0.0052046989000000005	-0.1573056757	-0.0701249698	-0.0068244835	0.0760468362	-0.0266897442	-0.1093977275	0.00792362	-0.01509728	6.27837539044e-05	0.00022792786339840006	0.0254422	0.08556269999999999	0.007320975631290002	0.0006473055408399999	-0.0432256	-5.2999999999928105e-06	2.808999999992379e-11	0.00186845249536	-0.000549393	0.0005172470000000002	2.675444590090002e-07	3.0183266844900003e-07	0.000563205	-9.100299999999998e-05	8.281546008999997e-09	3.17199872025e-07	-0.000716288	-0.00032191600000000005	5.130684989440001e-07	1.0362991105600004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26458.978515625	-120.18359375	14444.096206665039	700077544.0903053	19953.611328125	-3.576171875	12.789005279541016	398146605.0338783	19854.373046875	10.16796875	394196129.08447653	103.38758850097656	1.2854930000000002	25.409195	0.21273545	0.14102198800000001	0.0506232915	-0.038242629300000004	-0.0991881014	0.1817341657	0.0296535419	-0.0232841946	-0.10957065789999999	-0.07941553650000001	0.061719990999999995	0.0978441225	-0.057367383499999994	-0.1160149737	0.0302086958	0.078476672	-0.0942592341	0.1291880949	-0.0202727391	-0.1337884621	0.061307119199999996	-0.031846163999999996	-0.0052364578	-0.08247524440000001	-0.2290664614	-0.09192667130000001	0.0681355984	-0.0789825027	-0.0838031453	-0.0296690225	-0.0337861556	0.1152758535	-0.0896326659	-0.0108988282	0.1360093336	-0.1025152346	0.1931943772	-0.0750777899	-0.20564036100000002	0.034639172999999995	-0.038110695800000004	0.017435655	-0.1532031208	-0.0851831233	0.1190689941	-0.0988789548	0.1184250082	0.09999547240000001	-0.0302791473	-0.027960894500000003	-0.187242095	0.091291981	-0.1053637297	-0.1200220169	-0.0384274027	0.034568113399999996	-0.0437847547	-0.1120727241	-0.0857566192	0.0738923607	0.09705029609999999	-0.09015468609999999	-0.0654310392	-0.0574561092	0.06745020480000001	0.1326660418	0.1000449036	0.0547499568	0.2217955852	-0.0025128251000000002	-0.013323989199999999	0.1408253878	-0.0637298911	0.0917719553	0.27488385320000003	-0.1014937883	-0.04808787230000002	0.0873682093	0.1296855359	-0.0006214834	-0.0137385805	-0.0196139124	0.1191445241	-0.0101700118	0.08981411689999999	0.0902263843	0.010805931299999998	0.21906942769999999	-0.12039641890000001	-0.16235070740000002	-0.0706304351	-0.0020679403	0.063228274	-0.008124765400000001	-0.0980050123	0.2113184816	0.0738148754	-0.0321859012	-0.11285322490000001	-0.00773008	-0.0156537	5.9754136806400014e-05	0.00024503832369	0.0411778	0.015735600000000002	0.00024760910736000005	0.0016956112128399998	0.107565	0.1507906	0.02273780504836	0.011570229225	-0.000124959	0.000424434	1.8014422035599999e-07	1.5614751681000002e-08	0.000527995	-3.5210000000000044e-05	1.2397441000000029e-09	2.7877872002499994e-07	-0.000867755	-0.00015146699999999996	7.52998740025e-07	2.294225208899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26643.0390625	184.060546875	33878.284915924065	709851530.4859009	19924.484375	-29.126953125	848.3793983459473	396985077.6096192	19845.83203125	-8.541015625	393857049.0125885	72.94894790649414	1.6751509999999998	33.111214000000004	0.44945132	-0.1989133596	-0.0702483425	-0.0030174853000000004	-0.1410326466	-0.053133571399999996	0.0288957068	0.0672700113	0.10730644199999999	-0.10676672179999999	0.0304005919	-0.0622276772	0.0471692032	-0.1148462842	-0.020249608	0.029795675299999998	0.058025364	0.0617110378	-0.0747038926	0.0351367628	0.0167161283	-0.1753023306	0.02210228	-0.0595685163	0.0164500357	0.0880502604	0.0998806754	0.0285003994	-0.1628184509	0.12008310039999999	-0.0777503025	0.0635920917	-0.0683617018	-0.071974153	0.0534589463	0.1157134446	0.0380341409	-0.1377512193	0.0482777979	0.0087225753	0.0421789157	0.0040052296	0.10995715130000001	0.0447794716	-0.0281499803	0.10524896619999999	-0.2234366145	-0.042649317	-0.11372877519999999	-0.1664317006	-0.0875496921	-0.20689825760000002	-0.0667418922	0.1069002776	-0.2098925582	0.0584276201	0.0711899459	0.1181419269	-0.0939801918	0.0570369145	-0.08647023300000001	0.0745479718	-0.044892353600000004	-0.0255084385	0.0945381198	0.0616753332	-0.1111277605	-0.0482278509	0.0721436828	0.0322079635	-0.0892070347	0.1532282731	0.0456144509	-0.015032586399999999	-0.09925146189999999	0.0965670419	-0.0830270998	0.0044469651	0.1077019762	0.1267504389	-0.0052451817000000005	0.061919509299999995	0.1486332144	0.06598936009999999	0.0378807477	-0.09995084050000001	0.1055269392	0.0453220372	0.007811503000000002	-0.0543283913	0.0467334316	-0.0596752833	-0.1522315377	0.041999718	-0.0518793638	0.0988157494	0.07154294259999999	-0.0376123508	-0.11575891279999999	-0.06664780000000001	-0.058917720000000014	0.0044419292448400005	0.003471297729998401	0.12189100000000005	0.08071320000000005	0.006514620654240009	0.014857415881000013	0.292517	0.184952	0.034207242304000005	0.08556619528900003	0.00167997	0.001804929	3.257768695041e-06	2.8222992009e-06	0.0008679089999999999	0.000339914	1.1554152739599998e-07	7.532660322809999e-07	-0.00122028	-0.000352525	1.4890832784e-06	1.24273875625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
26486.763671875	-156.275390625	24421.997714996338	701548649.8097572	19959.84765625	35.36328125	1250.5616607666016	398395518.4607086	19805.1875	-40.64453125	392245451.91015625	1651.9779205322266	1.045479	20.66506	0.24483524999999995	-0.151447826	-0.1054819758	-0.0533672226	-0.0353588932	-0.0390712888	0.0206723717	0.0026247252	0.12274722960000001	0.061448192699999994	0.0446045852	-0.0544265441	0.0796513309	-0.0438663068	0.0222264834	-0.0497364192	0.0691705849	-0.029666694900000002	-0.033980674700000005	0.0356205311	0.23599918890000002	0.0385636996	0.0694276397	-0.11896099980000001	0.0105892391	-0.026661836	0.1430579172	0.10156001320000001	-0.0708764677	-0.0444520708	0.0257182747	0.0362142222	-0.0320222196	-0.037939182200000005	-0.107567509	0.1276263893	0.0825105148	-0.0047185564	-0.1110609467	-0.20674806	0.0441371901	0.0049469409	-0.0501435396	0.07352575	-0.1030402587	-0.0047629313	-0.1476365532	-0.1337390584	-0.0778944789	-0.0463473409	-0.0953003007	-0.09159630630000001	-0.0565964531	0.055526389100000004	-0.0975211384	0.0224517196	0.0144822376	0.1366286649	0.0728218108	0.0377970595	-0.0323192701	0.0726723269	-0.06580035599999999	-0.0166160499	-0.0212994992	0.045917691	-0.2293549728	0.022238692999999997	0.0460402418	0.1120710238	-0.0514366764	0.0815194753	-0.1895220014	-0.1623960019	-0.0348508234	-0.05815907	-0.0150787241	0.1167394643	0.0182031078	0.0821126422	0.138023266	0.0337938652	0.15011145310000001	-0.0103653515	0.0585537346	0.0035987048999999998	0.0182567411	0.0658399321	0.1443905434	-0.0864632095	-0.10385317279999999	0.1307442891	-0.0002315275	0.155024888	-0.0589709304	-0.21587127960000002	0.069232268	-0.0429573403	-0.1181006348	-0.0369092	0.02973860000000001	0.0013622890446399994	0.0008843843299600006	0.0407376	-0.08115340000000006	0.00658587433156001	0.0016595520537599998	0.345356	0.05283899999999997	0.002791959920999997	0.119270766736	0.000676964	-0.001003006	1.006021036036e-06	4.5828025729599993e-07	0.00033874	-0.0005291689999999999	2.800198305609999e-07	1.1474478760000002e-07	-0.00131019	-8.99099999999999e-05	1.7165978361e-06	8.083808099999983e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26526.9140625	40.150390625	1612.053867340088	703677169.6792603	19942.126953125	-17.720703125	314.0233192443848	397688427.41455466	19799.974609375	-5.212890625	392038994.5318947	27.17422866821289	0.941548	18.610733	0.06024605	-0.132537324	-0.1572522621	-0.1099302117	-0.025713278	0.0486049542	0.021187439199999998	0.011099701699999999	0.1655629842	-0.0571920705	0.04900681230000002	0.028374235499999997	0.1590640984	-0.050285504	-0.0116432509	0.1348018638	-9.308270000000001e-05	0.024413326200000002	0.0174198708	0.0137268474	0.0494958246	-0.1576023963	-0.0398264074	0.0087032672	0.0633691312	-0.0927328064	-0.0687683298	0.0959341256	0.1380763686	0.174295301	0.0521078491	-0.0605966722	0.0980868395	-0.0646314876	-0.0909399628	0.1940588788	-0.0007909791000000001	-0.08664291519999999	-0.0147303849	-0.0705385791	0.2183382266	-0.1274769832	-0.10888539789999999	-0.07260750269999999	-0.059334798	-0.047109522	-0.1392820722	-0.1381792846	-0.1192198198	-0.0045226707	-0.0735732799	-0.0459575366	-0.0608375995	-0.0031567504	0.0351424634	0.0288334729	0.0029417191	0.1640813958	-0.038633815099999996	0.0514307692	0.031355208100000004	0.1682759275	0.0272268235	-0.056937259800000015	0.0898216375	0.0104077349	-0.0037687646999999998	-0.0598404936	-0.012569642399999999	0.020784195800000002	-0.1870503182	0.020925448200000002	0.0246804344	-0.0309656146	-0.0124091871	0.05563810860000002	0.0365832846	0.020620418600000003	-0.0688809957	0.0446523842	0.1613443314	0.1384527331	0.1010074034	0.1440189136	-0.11338953269999999	0.019965728999999998	0.077126522	0.0484408508	-0.1677431876	-0.041548135099999994	-0.0660564151	0.2037609146	0.0415532764	0.0283999123	-0.0179958083	0.0154168906	0.0668841029	-0.0482092939	-0.1198669825	-0.0514793	-0.014570100000000002	0.00265011832849	0.00021228781401000008	0.0257074	-0.015030199999999997	0.0002259069120399999	0.0006608704147600001	0.358476	0.01312000000000002	0.00017213440000000057	0.128505042576	0.0005894359999999999	-8.752800000000002e-05	7.661150784000003e-09	3.4743479809599993e-07	0.000203973	-0.00013476700000000005	1.816214428900001e-08	4.1604984729e-08	-0.00118197	0.00012821999999999983	1.3970530809000002e-06	1.6440368399999962e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
