csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
32829.9140625	298.794921875	89278.40533828734	1077803257.3511353	20804.96484375	1.423828125	432846562.1496735	2.027286529541016	21552.421875	-24.521484375	601.3031959533691	464506888.6779785	1.243595	20.97377	0.06463804999999996	-0.0930128496	0.1426910131	0.07312671650000001	-0.1037441901	-0.009197871	0.2047332489	-0.0179335386	-0.000342019	-0.045514784	0.044955921600000004	-0.0209478432	-0.0112962406	0.0313732001	-0.008799024499999999	0.058131475999999994	0.0943095336	-0.042173246399999996	0.1374112771	0.1152009258	0.0898827802	0.0401132193	0.014395088799999999	-0.0013292378	0.114486802	-0.1156700189	0.0427920305	0.021578934700000003	0.037088641	0.143110799	0.0511078046	-0.0083158861	-0.0204505011	0.13325842599999999	-0.235452353	-0.0051160468	0.0067218329	-0.0319876598	-0.15498321210000002	-0.16880104899999998	0.0317388091	-0.023895773500000002	0.1245900681	-0.057646222699999985	-0.0739994771	-0.0673797445	0.12388216630000001	-0.12223085199999999	0.11969567460000001	-0.0037516466999999998	-0.0141552407	0.0248834638	-0.1126761542	0.1036711557	-0.0674585687	-0.08877782869999999	0.08173492980000001	-0.0023746143	-0.044031936900000006	0.0721773815	-0.0481204312	-0.067567868	0.0344315014	0.0473895291	-0.0147989427	0.0338015558	-0.0046834533	0.013340204199999999	-0.0992357243	-0.0035035764	-0.1742514359	0.1154042051	-0.1037689253	-0.1183486383	-0.0805843765	-0.09322375599999999	0.0545420946	-0.077529583	0.0366949987	0.0080509851	0.1617259114	-0.1551903493	0.0891558376	-0.2631745289	-0.020674253700000002	-0.0527135503	-0.0631305272	0.0711979471	0.08568393199999999	-0.0958262162	-0.0447673898	0.0359235151	-0.014733775800000001	-0.08492568619999999	0.0264119886	0.1044523349	0.053038062999999996	-0.014780418200000001	0.0	0.0	0.0	0.0	-0.102252	-0.0028516999999999852	0.010455471504	8.132192889999913e-06	0.053968	-0.0001126000000000113	1.2678760000002543e-08	0.002912545024	0.25261300000000003	0.029057000000000024	0.0008443092490000016	0.06381332776900002	-0.00196334	-0.00041238	1.7005726439999996e-07	3.8547039556e-06	-0.000970185	0.0002399549999999999	5.757840202499996e-08	9.41258934225e-07	-0.00157807	0.0	2.4903049249e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32789.13671875	-40.77734375	1662.791763305664	1075127486.7608798	20784.599609375	-20.365234375	431999580.9220314	414.74277114868164	21497.6640625	-54.7578125	2998.4180297851562	462149560.144104	1.177761	19.863441	0.09225675	-0.1521777534	-0.1200973078	0.0207473455	0.045073681399999996	0.0366978491	0.0158416147	0.12847190960000002	0.0234419617	-0.2724062804	0.058364590099999995	-0.1395053246	0.0091835341	-0.08663030029999999	-0.09326393050000001	0.015453085900000003	-0.08885605279999999	-0.1595639589	0.024933526400000003	-0.0424239367	0.0227919375	-0.083471419	0.0841139901	0.020726816000000002	0.1249547786	0.0443198333	0.1860373751	0.031134371299999998	0.1551243219	-0.0166672816	-0.015182503200000001	0.0286157039	-0.2073820263	0.0404070821	0.0360397692	-0.0671418025	0.01565808	0.0767405144	0.0614227651	0.1125287032	0.022572435	-0.0143462359	-0.1150264433	0.0374107402	0.016596464	-0.1124525117	0.0418055198	-0.12382516699999999	-0.1084656076	-0.056998521399999995	0.0813356167	-0.0450205297	0.0025179967	-0.026444437400000003	-0.0875949574	-0.07336225440000001	-0.1695591806	0.16944002760000001	-0.0781932502	0.090719391	0.0503604842	0.1166483876	0.0616277817	-0.0242044187	0.078800846	0.0926101935	-0.14195275970000001	0.1409385779	-0.060967107300000004	0.047149076799999995	0.0310739808	-0.0444653282	0.025027752799999997	-0.1245931368	-0.0540117603	-0.0277491382	-0.0033643991999999998	-0.1614052593	0.0214517691	0.1304448433	-0.006151559399999999	-0.0683965354	-0.16963869059999998	0.2068305586	0.1926118029	0.0367428761	-0.0804847747	0.09393967689999999	0.0858188998	0.0697937117	0.0002425439	0.0414379884	-0.0017293719	-0.14188493359999998	0.054354426	0.10283950380000001	0.0476265124	-0.0235602783	0.0	0.0	0.0	0.0	-0.102249	2.9999999999891225e-06	0.010454858001	8.999999999934735e-12	0.136375	0.08240700000000001	0.006790913649	0.018598140625	0.260166	0.007552999999999976	5.7047808999999645e-05	0.067686347556	-0.00196334	0.0	0.0	3.8547039556e-06	-0.00101606	-4.587500000000002e-05	2.1045156250000016e-09	1.0323779236e-06	-0.00157807	0.0	2.4903049249e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32476.974609375	-312.162109375	97445.18252944945	1054753879.7779883	20768.67578125	-15.923828125	431337893.7066803	253.56830215454102	21530.13671875	32.47265625	1054.473403930664	463546787.128067	1.545241	26.061163	0.15336079999999996	0.0767944541	-0.021813983	0.006590610500000001	-0.0143214536	0.11361819599999999	-0.012657287199999999	-0.047338466100000004	-0.10106619050000001	-0.11975761130000001	0.012050345300000001	0.1547223579	-0.046449017599999996	0.0094309552	-0.0226294398	0.027397215099999997	-0.1433299288	-0.0027873743	-0.1511905539	0.052159113300000004	0.06659945269999999	-0.0205956679	0.0593735845	0.0859216423	-0.0177967056	-0.1511380756	0.051608593200000004	0.05683210690000001	-0.037077227000000004	-0.0641436847	0.0654445279	0.053980307199999994	0.0492595333	0.0032244296	0.07300180469999999	0.094196114	-0.0996426905	0.2364868662	-0.013144824199999999	-0.0051841381	0.1178531962	-0.011255895	-0.16787712629999998	0.0935934481	0.08472441509999999	-0.0531087439	0.0649574706	0.05374156769999999	0.047282841299999996	-0.054054368600000006	0.2623631769	0.1050988018	0.0108002748	0.0245092861	-0.1048727108	0.0686250266	-0.0045054243	0.1460949972	0.0488310044	-0.0044715795000000004	-0.0970036507	-0.023300616099999998	-0.0615781274	-0.0467378013	0.1264665785	-0.1404591785	-0.013836524199999999	-0.0808648267	0.0724210337	-0.0259176388	0.044609414900000005	0.0220906034	-0.1359605368	0.0413587012	-0.0215419654	0.0658121478	0.028156701699999998	0.0787146347	-0.0967009946	-0.0777144394	0.0218337236	-0.040970093	-0.1107638148	-0.0886093364	0.23755531989999998	0.025230327900000002	0.1715979396	0.1521280607	-0.099848929	0.049350800300000004	0.13259125230000002	0.0039782415	0.052544144699999996	0.0777417317	0.0578177863	0.1011675308	0.0421054194	-0.0322182416	0.0	0.0	0.0	0.0	-0.102172	7.700000000000762e-05	0.010439117584	5.929000000001174e-09	0.0386112	-0.0977638	0.009557760590440001	0.0014908247654399998	0.29030700000000004	0.030141000000000032	0.0009084798810000016	0.08427815424900002	-0.00196334	0.0	0.0	3.8547039556e-06	-0.00121014	-0.0001940799999999999	3.766704639999997e-08	1.4644388195999996e-06	-0.00126457	0.0003135	1.5991372849e-06	9.828225e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32634.837890625	157.86328125	24920.8155670166	1065032644.1473732	20776.8515625	8.17578125	431677560.8501587	66.84339904785156	21576.943359375	46.806640625	2190.8616065979004	465564484.73367685	1.445292	24.375465	0.04011679999999996	0.10747463689999999	0.028733614700000007	-0.1728455203	-0.0040978816	0.20548973480000002	0.0387543986	-0.045797507300000005	-0.0623667785	0.08273742099999999	-0.024371266200000002	-0.1643434885	-0.0558249275	0.07589044730000001	0.2161534327	-0.0236184313	-0.0900029942	-0.0697172048	0.0826148755	-0.08092107009999999	0.0487316213	0.06940102940000001	0.10604250009999999	-0.0058707675	0.0242210841	-0.033798241	0.015620792	-0.0195743972	0.0182980014	-0.0181526153	-0.0239445248	0.055075160199999994	0.0462666	0.0481517328	0.1053933068	0.0274248614	-0.0220948969	-0.0758926612	-0.1501021986	0.07774197769999999	-0.039087640699999995	-0.0893996943	0.0114956429	0.0187318982	0.0651753793	-0.17631665859999998	-0.062765536	0.12017346960000001	0.0124422847	0.1858984	0.0547534171	-0.005439630799999999	0.0015626272	-0.002601556	-0.1745487556	0.0460208282	0.0918442673	-0.0609411419	-0.0753889496	-0.1382759754	-0.07469526530000001	0.0031600383	-0.019123919099999998	-0.058281745	-0.0825752032	0.0633238911	-0.0076279573	0.2216199381	-0.0970270375	-0.0958394657	0.0362254417	0.0205999545	-0.1112853403	0.017871363799999998	-0.0368476359	0.0177028711	0.0132137607	-0.0037623513000000003	-0.038902831400000004	-0.1499694777	0.08327347339999999	0.0390918031	-0.1231346475	-0.018334434099999998	-0.0178323755	0.0207386324	0.027782979500000003	-0.0635262347	0.1452139651	0.0814408485	0.0390918352	0.048115445199999995	-0.08446711970000001	0.013010694199999999	-0.0119728227	0.09943737720000001	0.0364874825	-0.0407095131	0.0	0.0	0.0	0.0	-0.105596	-0.0034240000000000104	0.011150515216000002	1.1723776000000073e-05	0.047239	0.008627799999999998	7.443893283999997e-05	0.0022315231209999995	0.266531	-0.02377600000000002	0.0005652981760000009	0.07103877396100003	-0.00196334	0.0	0.0	3.8547039556e-06	-0.00121014	0.0	0.0	1.4644388195999996e-06	-0.00135035	-8.577999999999993e-05	1.8234451225e-06	7.358208399999987e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32549.41796875	-85.419921875	7296.563053131103	1059464610.1043854	20790.873046875	14.021484375	432260402.05127335	196.60202407836914	21615.22265625	38.279296875	1465.3045692443848	467217850.4792633	1.141842	19.257654	0.044829400000000005	0.1222969053	0.10201702859999999	-0.17531504579999999	0.1112370183	0.21441139239999998	0.0172322993	-0.0389809842	0.0619016456	0.1399480383	0.0382682312	-0.0881546024	0.0340173774	0.0169620539	-0.2132353775	-0.1419764584	-0.0800651758	-0.21118250370000002	-0.014096265	0.1133212697	-0.022670990099999996	-0.0498019646	0.1196279176	-0.0773828059	-0.1008549682	0.0015350539	-0.0246264445	0.10417579539999999	0.062150139199999996	-0.006413979100000001	0.034370854900000004	0.0429993325	-0.198530497	0.13596071699999998	0.1193827384	0.0630406575	0.005860960699999999	-0.1350848153	0.1180077018	-0.0353091681	0.0589371417	-0.09081573609999999	-0.0451921661	0.12325904859999999	-0.1456468106	0.11557509369999999	-0.0498620378	0.1500689728	0.0835258513	0.16825059109999999	-0.0779986455	0.0678659861	0.09517457550000001	-0.1218479285	-0.1880301518	0.0426211372	0.0073471951	-0.1251814732	-0.0695534833	0.0566560107	0.0718750416	0.0447274724	0.013206816000000001	0.09531756429999999	0.15726756349999998	-0.1649826501	-0.1365680773	-0.021737283	-0.234123886	0.0243010885	0.0086035888	-0.09451120710000001	0.0234966052	-0.11011074779999999	-0.1093924908	0.1200467036	0.033582124	-0.0665806853	0.09151448699999999	0.0076126796	0.1351036001	0.09560470970000001	-0.08102600410000001	0.0364836484	-0.0292933017	0.15565661449999998	0.0127361604	0.1137908377	-0.10072358630000001	0.09306122300000001	-0.0849326974	-0.0410152201	0.1561565508	0.2550565328	0.0248411602	0.0976500381	0.030785623300000002	-0.0489901604	0.0	0.0	0.0	0.0	-0.102139	0.003457000000000016	0.010432375320999998	1.1950849000000107e-05	0.0646529	0.017413900000000003	0.00030324391321000016	0.00417999747841	0.26244	-0.004091000000000011	1.6736281000000094e-05	0.0688747536	-0.00196334	0.0	0.0	3.8547039556e-06	-0.0012602	-5.0059999999999985e-05	2.5060035999999997e-09	1.5881040400000001e-06	-0.00100306	0.00034728999999999983	1.0061293636e-06	1.206103440999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32923.29296875	373.875	139782.515625	1083943219.9061432	20813.322265625	22.44921875	433194383.7327614	503.9674224853516	21590.466796875	-24.755859375	612.8525733947754	466148256.5069618	1.340443	22.607143	0.11905234999999995	-0.1389321333	0.1450897693	-0.0235881808	0.18325587850000002	0.0631186785	0.1219041811	-0.0350130624	0.0738663527	-0.0001149048	0.0648621587	-0.0411575468	0.0903994666	-0.0615218642	-0.15868118220000002	0.0552997241	-0.051914500599999996	-0.0856102331	0.0394060653	0.1211475099	0.0382912096	0.0390542798	0.0334540835	-0.0466365302	0.1129824883	-0.0600971392	0.0398910846	-0.005090987700000001	-0.15465259580000001	-0.0775910001	-0.0902358445	-0.0602524092	0.1629459912	-0.14065490560000002	0.0314220219	-0.0318891551	-0.0903469325	0.028142325699999998	-0.0626687778	0.0359070815	0.1550710338	-0.054917069299999996	0.0679069683	-0.14991420130000002	0.0104288057	-0.0187044812	0.0172192543	-0.1572402384	0.091156929	0.0636117082	-0.0894925322	0.0522874501	-0.0180454547	-0.18865955850000002	-0.1086961895	-0.0128051024	0.0204040074	-0.0716866141	-0.06254577509999999	0.0555129866	0.1160093282	0.0537783122	0.1037330403	0.0632718104	0.09933793199999999	-0.008564562900000001	-0.0110332096	-0.0414790417	-0.058080863600000004	-0.0456455083	-0.0413517485	0.09001633269999999	-0.067436075	0.0675059928	-0.026704039900000004	0.116819095	-0.2158634118	0.039267099900000005	-0.1344359787	-0.0070383455	-0.0538968781	-0.0073027237	-0.0751867526	-0.054193983	-0.056651827099999996	0.015621581399999999	0.0138916157	0.0180818168	-0.0537123782	-0.0196822628	0.1130496503	0.0962080769	-0.026261234799999998	-0.0741404019	-0.012066163700000002	0.0958065414	0.025012956099999997	-0.0570173409	0.0	0.0	0.0	0.0	-0.090924	0.011214999999999987	0.008267173776000001	0.00012577622499999975	-0.00306895	-0.06772185	0.0045862489674225	9.4184541025e-06	0.245691	-0.016749000000000014	0.00028052900100000044	0.060364067481000004	-0.00210965	-0.00014630999999999976	2.140661609999993e-08	4.4506231224999985e-06	-0.00103048	0.0002297199999999999	5.2771278399999946e-08	1.0618890304e-06	-0.00109436	-9.129999999999987e-05	1.1976238096e-06	8.33568999999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32651.072265625	-272.220703125	74104.11120986937	1066092520.0950661	20784.51953125	-28.802734375	431996252.1449127	829.5975074768066	21513.732421875	-76.734375	5888.164306640625	462840682.7200356	1.29722	21.878176	0.10989965	-0.0782624005	-0.1398277727	-0.0078238289	-0.1254104022	-0.025785865800000002	0.0405432546	0.1389683231	-0.08640541199999999	-0.0730774962	-0.0525940524	-0.0383923547	0.173520724	-0.0287359356	0.004700028	-0.0637902133	-0.0025110995000000003	-0.13496289449999999	-0.0418274123	-0.027973089	0.144440779	0.0004069478	0.031028861	-0.0144878756	-0.0242235746	0.1655679144	0.014381120800000001	-0.0532104687	-0.0239497357	-0.0332382257	-0.1196833661	-0.1023906722	0.11152340880000004	0.0125456448	-0.2348325028	0.0295833375	0.07304598030000001	-0.054518337300000004	-0.0523222976	0.0243596806	-0.042202152300000004	0.08646379970000001	0.014304798799999999	0.043019303499999995	-0.0358885458	-0.19942514960000002	0.0288901061	-0.0412596701	-0.1478935052	-0.044336383	0.0280031744	0.025086527400000003	-0.08354584820000001	0.1252091099	-0.0121159119	-0.1092453215	-0.017578976200000002	0.0909841774	0.0375404799	0.0076015326000000005	-0.0498357775	0.2898606976	0.0851355517	0.0686705603	0.0325654107	0.0205193375	-0.08383409019999999	0.0461301639	0.0342925371	-0.0327877526	-0.0009652517999999999	-0.17192160280000002	-0.0510853474	0.0686681805	-0.046709382300000005	-0.052700280499999995	-0.1451234297	0.0038373939	0.0568165296	-0.0059638496	0.0744525808	-0.0230829175	-0.024677499500000002	-0.06227114070000001	-0.0051674441	-0.11234531619999999	-0.1414503514	-0.1019817245	0.030605585600000002	-0.0737366584	0.0518794261	0.1262343491	0.0494121612	-0.0207143819	-0.0043065638	0.09390794720000001	0.0191827583	-0.0647495232	0.0	0.0	0.0	0.0	-0.102213	-0.011288999999999992	0.010447497369	0.00012744152099999982	0.0654617	0.06853065	0.0046964499894225	0.00428523416689	0.253157	0.007466000000000028	5.5741156000000414e-05	0.06408846664900003	-0.00241455	-0.0003049000000000003	9.296401000000019e-08	5.830051702500002e-06	-0.00109371	-6.322999999999984e-05	3.9980328999999795e-09	1.1962015641e-06	-0.00101021	8.414999999999985e-05	1.0205242441000002e-06	7.081222499999975e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32492.388671875	-158.68359375	25180.48292541504	1055755321.6041908	20777.177734375	-7.341796875	431691114.60580826	53.90198135375977	21522.1328125	8.400390625	70.56656265258789	463202200.7988892	1.248531	21.057011	0.059054849999999964	0.0843657575	-0.020559743300000002	0.0389613863	0.0366916356	0.0883342358	-0.039221810499999996	-0.0603784148	-0.0950663305	-0.0024479989	0.0726184325	0.1397201158	-0.0372981047	-0.1311427327	0.0724664609	-0.0974324734	0.0316039809	0.013828791699999999	0.01096997	0.0856785833	-0.18025332370000002	-0.0518467531	0.0594632032	-0.1255195703	0.0122803107	-0.0205089834	-0.0063024688	-0.013399483500000002	0.10222390949999999	-0.0026341532000000003	-0.021214434100000002	-0.0342296388	0.0336357744	-0.0124740401	0.11149079419999999	-0.006942363000000001	0.174662342	-0.1119096753	0.0464993706	0.1006400959	0.1013785191	-0.17715690920000002	0.1721337193	0.0936464671	0.0115962442	-0.043961981100000005	0.07755876860000001	0.0627590675	0.0267943533	-0.05328656019999999	0.034172087999999996	0.0646758534	-0.0400622262	-0.051589754	-0.0677997714	0.0819960134	0.0461055109	0.1061796948	-0.0737557888	-0.013264801100000001	0.1113436472	0.0186786124	-0.2422105472	0.0818322511	-0.0810857429	-0.11504174880000001	0.049057581399999994	-0.027064581	-0.0058985259	0.0698486833	0.0821044058	0.0219181375	0.1331858043	-0.020664234099999998	-0.1057171221	-0.008210975799999999	0.0029073535	0.0083938855	-0.0378098751	-0.0310889554	-0.0458355488	0.0994005738	0.0902697231	0.0337734052	0.1011188808	-0.0036212609	0.0047929837	-0.0692233196	0.0303471893	-0.0327594691	-0.21333486920000005	0.1457246465	-0.0819731222	0.09190335279999999	0.0596887171	0.0919553475	0.0133084396	-0.0721467023	0.0	0.0	0.0	0.0	-0.0911039	0.011109099999999995	0.00829992059521	0.00012341210280999992	0.054501199999999986	-0.010960500000000005	0.00012013256025000013	0.0029703808014399998	0.264115	0.01095799999999997	0.00012007776399999929	0.06975673322499999	-0.00200261	0.00041194	1.6969456359999996e-07	4.0104468121e-06	-0.00107296	2.0749999999999932e-05	4.305624999999973e-10	1.1512431616e-06	-0.000922355	8.785500000000007e-05	8.507387460250002e-07	7.718501025000013e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32567.4921875	75.103515625	5640.538059234619	1060641547.3828737	20766.703125	-10.474609375	431255958.6818848	109.71744155883788	21513.591796875	-8.541015625	72.94894790649414	462834632.0025673	1.5067959999999998	25.412764000000006	0.05521334999999999	0.0392023355	0.1234617664	0.064598355	0.0046116316999999995	0.08802637810000001	0.0507671175	-0.1441700785	0.0382712534	-0.0366997502	0.0372572873	0.0754406398	0.0896676443	0.049990020700000005	0.0708573873	0.17299749920000002	-0.19521498980000002	0.0048000637	0.0184641976	-0.07103691940000001	-0.0591370837	0.138857179	0.0719144783	-0.0310800097	0.0884752041	0.14830593460000002	-0.023927435499999997	0.1040178361	-0.142181159	0.0817033772	-0.0128040472	0.0574323211	-0.2425709797	-0.0343747829	-0.1568579041	0.0980192225	0.131846875	0.06685267190000001	0.0292018984	0.0353705463	-0.028981997599999997	0.0445798418	0.1661429666	0.0688201047	0.0102968852	0.0163359553	0.0018892410999999999	-0.0011676869000000001	0.1284405286	-0.035052912400000004	0.0303031623	0.0281607156	-0.0718255482	-0.0025405402	-0.10881240390000001	0.1070481183	0.09100638259999999	-0.0519457588	0.0123099366	0.0277614531	-0.061268554800000014	0.11880130289999999	-0.0620691491	-0.08427469619999997	0.1712982985	0.10863929619999999	0.11998274980000001	0.0593027865	-0.0542588133	0.011480641100000001	0.16648657630000002	0.11433661519999999	0.0058272274	0.07629893230000001	-0.07688851049999999	0.0036638409999999997	0.04882906099999999	-0.2589153437	0.25524732510000003	-0.11173120480000001	-0.1357050913	-0.046336030800000004	0.0878305692	-0.0680420684	0.012547626899999999	-0.0083855916	-0.0286846646	0.0027987135999999998	0.044306124800000006	-0.045564683499999994	-0.054775497400000005	-0.1172356383	-0.0408855707	0.0580205947	-0.086357967	0.0899498651	0.007403511	-0.0791706065	0.0	0.0	0.0	0.0	-0.102202	-0.011098100000000001	0.010445248804	0.00012316782360999998	0.0731967	0.01869550000000001	0.00034952172025000036	0.005357756890890001	0.26923400000000003	0.00511900000000004	2.620416100000041e-05	0.07248694675600001	-0.00230891	-0.0003062999999999998	9.381968999999988e-08	5.3310653881e-06	-0.00108482	-1.1860000000000039e-05	1.4065960000000094e-10	1.1768344324e-06	-0.00101021	-8.785500000000007e-05	1.0205242441000002e-06	7.718501025000013e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32737.1640625	169.671875	28788.545166015625	1071721910.8550416	20784.564453125	17.861328125	431998119.5061073	319.027042388916	21514.53515625	0.943359375	0.8899269104003906	462875222.9895172	1.173324	19.788622	0.09983879999999998	-0.10832297560000001	-0.0030729570000000003	0.0533743979	0.027009875899999997	0.0178419824	0.0193373123	0.025979909300000003	0.126637778	-0.12211659779999999	-0.0833511494	-0.06446517759999999	0.1956596753	0.027648707999999998	0.0069860778000000005	0.0124099249	-0.008774379799999999	0.0088242322	0.0775081146	-0.0344452472	-0.1103012308	-0.035747791	-0.16953020800000002	-0.080176673	-0.0499592858	-0.0663548769	-0.0666570144	0.0182316415	0.0962143414	-0.0261777916	0.0097582795	-0.0465850663	0.0936677464	0.1402578302	-0.0079669533	0.0657818396	0.1485721234	0.005091672	-0.0240494271	-0.0194806801	-0.0631511728	-0.0752679515	-0.1418763982	0.1300414355	0.0566482933	-0.0341757377	0.0503231531	-0.11464030160000001	-0.0020148553	-0.0527226286	-0.0043127631	-0.1492555327	0.0993469692	-0.010954803899999999	-0.0598324675	0.0092847989	-0.0875588469	-0.0963717118	0.0877500866	0.11201647	-0.0671912538	0.1385152652	0.0477211203	-0.0424087545	-0.0077081215	0.054037649400000005	0.0702041707	0.052180854000000006	-0.0075671742	0.1469620827	-0.1380730471	-0.027010824500000002	0.1265446002	-0.0263003609	-0.1065911703	-0.054566294800000005	-0.0083852262	0.0087409382	0.0218338154	0.0582567163	0.1629340189	0.0133472774	0.0557136616	0.08704076050000001	0.14262035779999999	-0.0230951902	0.0669602932	-0.1079346298	0.053261324000000006	0.0805184816	0.1397513899	-0.010446203000000001	0.0610689459	0.0131434206	-0.1041922943	0.0878926533	0.0014815541	-0.0857848953	0.0	0.0	0.0	0.0	-0.0892678	0.012934200000000009	0.00796874011684	0.00016729352964000018	0.0319981	-0.0411986	0.0016973246419600002	0.00102387840361	0.248147	-0.02108700000000005	0.0004446615690000022	0.06157693360899999	-0.00241455	-0.00010564000000000016	1.1159809600000034e-08	5.830051702500002e-06	-0.00087464	0.00021018	4.417563240000001e-08	7.649951296e-07	-0.00118677	-0.00017655999999999987	1.4084230329e-06	3.117343359999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
