csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
32141.26953125	-42.19140625	1780.114761352539	1033061207.0804596	22266.205078125	11.265625	126.914306640625	495783888.58111954	22439.955078125	-1.9921875	503551583.908268	3.96881103515625	0.874692	16.504036	0.08241184	0.04927043230000002	-0.0175797858	-0.1066867144	0.026386126	0.15418893890000002	-0.096581504	0.028768265600000002	-0.004147547	0.06668177089999999	-0.0066151662	0.109565256	-0.08972655269999999	-0.048505676	0.013695309199999998	0.0388681475	0.0304785835	0.1470403201	-0.004057911500000001	0.1288834391	0.0018921207	-0.2025578036	0.0215728396	-0.0532242678	-0.0688844637	0.0236308028	-0.0890249707	-0.041857317000000005	0.1456231539	0.0779280536	-0.048741726799999996	0.016950394599999998	-0.0418751719	0.054738446399999995	-0.0187299524	-0.0366819493	0.0015982160999999998	0.235767633	0.08922543279999999	-0.0650318941	0.0053340446	0.0874094652	-0.10947729949999999	-0.1968805409	-0.045045370300000005	0.113086354	0.0246558995	0.027561841	0.0394914698	0.08965678460000001	0.0452249174	0.10272906609999999	-0.13829174019999999	0.044126526799999996	0.1329330711	-0.0747992905	-0.10226931	-0.1010565733	-0.027885012	0.10372697310000001	-0.0424088797	-0.0363680479	0.07430906309999999	-0.0006876638000000001	-0.0097829454	0.0812601015	0.0305005191	-0.0476365176	0.1072549415	-0.0736968504	0.0194903725	-0.0534396827	-0.12279651050000001	-0.0611555767	0.0015160845000000002	0.0523280449	-0.0465701755	-0.0058564459	0.0769145825	-0.0991610062	0.0664078722	0.045576248099999994	-0.11945503210000001	0.0779910273	-0.2931509618	-0.0350378379	-0.09017248550000001	0.085003785	-0.23117448210000002	-0.0669115009	-0.0110857769	0.1238886507	0.1465173373	-0.07283688940000001	0.031830574199999996	0.0546129745	-0.0892808109	-0.0415030587	-0.0197396682	-0.11531344710000001	0.0571422589	0.00402086	-4.614000000000007e-05	1.6167315139600006e-05	2.1288996000000064e-09	-0.0806235	-0.0312791	0.0009783820968099998	0.00650014875225	-0.0468704	-0.016117600000000003	0.00025977702976	0.0021968343961599997	0.0006272469999999999	0.000226706	5.139561043599999e-08	3.9343879900899993e-07	0.000304675	0.00013368700000000004	1.787221396900001e-08	9.2826855625e-08	0.000552481	0.00033898699999999985	3.05235255361e-07	1.1491218616899994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32359.904296875	218.634765625	47801.16073989868	1047163406.1029092	22290.2265625	24.021484375	577.0317115783691	496854200.20758057	22547.900390625	107.9453125	508407812.02554697	11652.190490722656	1.078432	20.348299	0.06683640000000003	0.0403360241	-0.0179708793	-0.0167215398	0.0067740848999999995	0.0445167719	-0.0342407193	0.050645344800000006	0.062762343	0.11588347480000001	-0.0900514444	-0.06724830000000001	0.0193598502	-0.1083269843	0.0358872962	0.0564738281	-0.0056151065000000005	0.0169886292	0.0384124326	-0.008385719100000001	0.0847261515	-0.011621996200000002	0.024988986600000002	-0.0226524028	-0.0895572476	0.0685788099	0.0160214332	-0.2112525249	-0.0553503837	0.026316094300000002	0.0263116606	0.031348609	0.042661729800000006	0.0544294046	0.0721571893	-0.042294297800000005	-0.0628849487	-0.0202912633	-0.0725884323	-0.0878060107	-0.0755144852	0.132665541	0.004256519	0.0372089591	-0.0312617306	0.0159010335	0.1095385867	0.0270091594	-0.0121611201	0.010998011499999998	0.10848651960000001	0.1003088991	-0.0445521702	0.0285152764	0.028207566899999998	-0.0393420124	-0.0842391648	0.0321526458	-0.047804962699999995	0.0040928069	-0.15641011859999998	0.0845211808	-0.0075357935	-0.0102322237	-0.0197205262	0.0423581832	0.0081291712	-0.066267355	-0.0728728949	0.038252164	0.0643556995	0.0905510044	0.0516536092	-0.0136057894	0.0691363681	0.0382646059	0.1822496347	-6.576100000000001e-05	0.0288185986	0.021333843199999997	0.1034259609	-0.0058337	0.0034675187	-0.0534520037	-0.0077677623	-0.0196054541	-0.0822914047	-0.13009478359999999	-0.1326713596	0.0873866059	0.0641643196	-0.0257835473	-0.0288642117	-0.09207053470000001	0.0356181778	0.0402407021	0.0616939127	-0.0005807855000000001	-0.0225290366	-0.1133761033	0.0644997188	0.00401811	-2.750000000000148e-06	1.61452079721e-05	7.562500000000816e-12	-0.0525365	0.028087	0.000788879569	0.00276008383225	-0.06696770000000002	-0.02009730000000002	0.00040390146729000077	0.004484672843290002	0.000325999	-0.00030124799999999995	9.075035750399996e-08	1.06275348001e-07	0.000232936	-7.173900000000003e-05	5.146484121000004e-09	5.4259180096e-08	0.000552481	0.0	3.05235255361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32216.97265625	-142.931640625	20429.45389175415	1037933327.1335602	22301.7890625	11.5625	133.69140625	497369795.3882446	22541.91015625	-5.990234375	508137713.4924469	35.88290786743164	0.9571980000000002	18.060793	0.08684696500000001	0.09335109890000001	-0.07031611730000001	-0.0314789452	-0.0259338407	-0.011918332	-0.1341576623	0.0111107767	0.0513592418	0.087670239	-0.0678023146	-0.0157999628	0.0039347415	-0.154874859	-0.2123062724	-0.0360119178	-0.0115595074	0.040142895899999996	-0.0253355904	-0.08701755779999999	0.0016616876999999998	-0.1919088737	-0.0567639949	-0.1347842797	-0.0771832163	0.056784697599999996	0.0088754052	-0.0675829498	-0.1005365303	0.015700806799999998	-0.024728951000000002	0.0109750871	0.10429039179999999	-0.0127575418	0.023060252599999997	0.1723938163	0.048857783200000005	-0.0175312782	0.0304487679	-0.0051702495	-0.0763606103	0.0869978632	-0.0108058763	0.0024105848999999998	0.1431970284	0.0266151537	-0.1453918224	0.08947616109999999	0.049505474400000006	0.026949482599999998	0.0626408649	0.1039838967	-0.1534645884	-0.004422429	-0.0413109681	-0.0550555826	-0.1372649971	-0.0451864939	0.0402760239	0.012336226100000002	-0.0158104195	0.1330710212	-0.13185747609999998	-0.0297212207	-0.19308608600000002	0.10083735460000001	0.0815932491	0.025574828100000002	-0.1279365883	0.0024547519	0.0013906	0.0012888413	-0.1169711581	0.0365184394	0.1860067152	-0.0116438826	0.053930756399999995	0.0268427517	0.0093536131	-0.059909958	0.0588701674	0.0676647814	0.0162689028	-0.0172285421	-0.0241193602	0.0649001549	-0.0843011624	0.0224771248	0.0209500797	0.014341568700000001	-0.0899034324	-0.07354461080000001	-0.0149886569	0.126288228	0.0947057065	-0.1336224025	-0.0276794756	0.0662599792	-0.025306205099999996	-0.11119321210000001	0.07154294259999999	0.007993659999999998	0.003975549999999998	6.389860019559997e-05	1.5804997802499984e-05	-0.00118081	0.05135569	0.0026374068953761	1.3943122561e-06	-0.046893800000000006	0.020073900000000013	0.0004029614612100005	0.0021990284784400007	0.000326	9.999999999615353e-10	9.999999999230703e-19	1.0627599999999997e-07	4.1005e-06	-0.0002288355	5.236568606025e-08	1.6814100249999998e-11	0.000552481	0.0	3.05235255361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32241.94921875	24.9765625	623.8286743164062	1039543289.4244537	22324.98046875	23.19140625	537.8413238525392	498404752.93006897	22537.50390625	-4.40625	507939082.324234	19.4150390625	1.008311	19.025229	0.037104355000000006	-0.0071041164	-0.1562643997	-0.07327166360000001	0.05054641519999999	-0.1329732749	-0.1857490029	-0.0825071467	0.057965881500000004	0.0089524189	0.0243015839	0.023913441400000002	-0.10329358300000001	-0.0824102377	0.04439532190000001	-0.0696539344	-0.0832603517	-0.0742618409	-0.08397342210000001	0.0336647198	0.0800818678	-0.0676705381	-0.012874584599999999	-0.0199632415	0.0069939682	0.0684120038	0.054408114199999996	0.0074808665	-0.0471983405	0.009923081700000001	0.092069401	0.12116560679999999	0.0470615005	0.0690470291	-0.0551864221	-0.0045047093	-0.10541727349999999	0.12313181599999999	0.0176123649	-0.0438079441	0.005019682	0.11188915529999999	-0.1713346164	0.013454841100000002	-0.0811505151	0.0217514152	-0.1172896574	-0.0047075615000000005	0.14338970550000002	0.0159073695	0.052806236500000006	0.0435924913	-0.05434741059999999	0.0604232027	-0.1629869212	0.0007766714999999999	-0.1417787009	-0.1053733687	0.054481124699999994	0.0002021945	0.0591777438	-0.0035059307000000002	0.1562278261	-0.0217389403	-0.0338639702	-0.044635876399999996	-0.0291298174	-0.1277144607	-0.034205501299999996	0.0076807501	-0.0328163853	-0.1148129648	0.033276751800000004	0.0167298126	-0.0204240172	0.054831032800000006	0.060476880199999986	-0.1094194425	0.0346984905	0.0784652902	0.049426128300000004	-0.0594407004	-0.07558055429999999	-0.0214636983	-0.1498644891	0.0318294136	-0.1160066938	-0.0051672163	-0.11999926890000001	0.0216417355	-0.014002164899999999	0.10298456480000001	-0.0915772091	0.1761387002	0.055884018	-0.016567901399999998	-0.0671095629	-0.0326931705	-0.028069669900000004	-0.1087695012	0.07823761629999999	0.00402148	-0.003972179999999998	1.61723013904e-05	1.5778213952399983e-05	-0.00118081	0.0	0.0	1.3943122561e-06	-0.06657100000000002	-0.019677200000000013	0.00038719219984000047	0.004431698041000002	0.000326	0.0	0.0	1.0627599999999997e-07	0.0002732	0.00026909950000000003	7.241454090024999e-08	7.463823999999998e-08	0.000552481	0.0	3.05235255361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32319.28125	77.33203125	5980.243057250977	1044535940.5166016	22296.080078125	-28.900390625	835.2325782775879	497115186.8501625	22536.615234375	-0.888671875	507899026.22226334	0.7897377014160156	1.024353	19.327913	0.058619694999999986	-0.0808480028	-0.142993835	0.0197115986	0.041665026699999996	0.0039165826	-0.0742128047	-0.1475953492	-0.0348289055	-0.024062148	-0.08499336369999999	-0.0519893854	0.1346597979	0.1365866466	0.0153589015	0.0320859794	-0.042116149900000004	-0.16374989539999998	0.0679241734	-0.0827488267	0.0282555036	-0.0037537609999999996	-0.0923093704	-0.012136183	-0.0345103706	0.1018294849	0.23569065309999998	0.1294776636	0.1828934806	-0.0788180375	0.010533668400000001	0.0551759455	-0.07947247389999999	-0.011280266899999999	-0.0236087115	0.0272725838	-0.0185030223	-0.0113697122	-0.14939884650000002	0.1066530458	-0.027442107400000002	0.10382253779999999	-0.0180451016	-0.0518286122	-0.1022656366	-0.11670331029999999	0.0453958875	-0.0485759019	0.15908965419999999	-0.0784289106	-0.057977174900000004	-0.0030543227	0.1318530801	0.0326198936	0.0102330654	0.0374573068	-0.059127774	-0.0485837916	0.1153714592	-0.048369397599999996	-0.006024702	-0.0347778787	-0.077202155	0.0782896699	0.07297186530000001	-0.0051402406	0.0076357089000000005	0.1020718073	-0.0960402048	-0.0673334445	-0.1499215948	-0.1705098707	0.2312654087	0.1445222866	-0.2195139798	-0.1517512537	0.0716966256	-0.0431832685	0.0671136282	-0.1384591583	-0.0355160617	-0.014983661499999999	-0.016464571100000002	0.0059008953	0.0941117794	-0.0559064245	-0.07351468309999999	0.0325001722	-0.010725689699999999	0.0998415134	0.10025028109999999	0.1188251622	-0.0160113059	-0.058439798	-0.0153737087	-0.059738474800000003	0.1057262984	0.0030204812	-0.0308179344	-0.10611021970000001	0.0845511243	0.00400837	-1.3110000000000205e-05	1.60670300569e-05	1.7187210000000537e-10	-0.00115229	2.8519999999999974e-05	8.133903999999988e-10	1.3277722441e-06	-0.08307349999999998	-0.016502499999999958	0.00027233250624999876	0.006901206402249997	-8.06567e-05	-0.0004066567	1.6536967165488993e-07	6.505503254890001e-09	4.60944e-05	-0.0002271056	5.1576953551359984e-08	2.12469371136e-09	0.000344732	-0.000207749	1.18840151824e-07	4.315964700099998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32243.982421875	-75.298828125	5669.913516998291	1039674402.422184	22293.130859375	-2.94921875	8.697891235351562	496983683.51321787	22494.650390625	-41.96484375	506009296.1964455	1761.048110961914	1.063273	20.062271	0.098015835	-0.10768807779999999	-0.0329026611	0.040608605299999996	0.0713471511	-0.1431074239	-0.061647274400000014	-0.057581289	-0.1074058245	-0.0292159658	-0.07925786509999999	0.0833429158	-0.0488917692	0.0628184114	-0.07528914440000001	0.1392983186	0.0610039891	0.0029913799	-0.0377089925	0.0238414052	-0.062071030199999995	0.0494939204	-0.0733020568	0.0170025491	0.0076309323	0.0749755203	-0.054505498799999996	0.0796244633	0.0347089295	0.0709720979	0.007650133000000002	0.0169036631	0.0065863105	-0.0722507743	-0.0168911245	0.0062834724	-0.0134728269	-0.1075953769	0.12030979900000001	-0.0124684698	0.1431489782	-0.0304614412	-0.13573345720000002	-0.0878538934	0.0470070032	0.1117955635	-0.022696643199999998	-0.0658580351	0.060621315999999995	-0.1077448017	-0.15736681449999998	-0.0030726313000000002	-0.0499120954	0.0843694301	-0.1304367301	-0.006039691999999999	0.011878083700000002	-0.1108681486	0.1036180456	0.0292339621	-0.0080245542	-0.109623001	-0.027133342400000003	0.0809215435	-0.1183309117	-0.05778591280000001	-0.033410568	0.0685470285	0.059680673	-0.012362018700000001	0.0460681793	-0.030894065699999997	-0.0086614239	0.0668617732	0.0798218532	-0.0297683192	-0.0908910226	-0.0101178004	0.0231153232	0.018494646200000003	-0.0740567679	-0.0431825297	0.1496371421	0.0547876174	-0.1601956297	0.1037044016	0.1330455403	0.1283821992	-0.0648808232	0.0331717933	-0.040659358	0.0794854737	0.0177592933	0.0065256822	-0.018807484	0.0184580466	0.0718629774	-0.09353435660000001	-0.0335495105	-0.1032211271	0.0904527076	0.00400463	-3.739999999999473e-06	1.6037061436900007e-05	1.3987599999996054e-11	-0.021001	-0.01984871	0.0003939712886641	0.000441042001	-0.041416900000000006	0.04165659999999997	0.0017352723235599975	0.0017153596056100006	0.00044173	0.0005223867	2.7288786433689003e-07	1.951253929e-07	4.60944e-05	0.0	0.0	2.12469371136e-09	0.000552481	0.000207749	3.05235255361e-07	4.315964700099998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32207.03515625	-36.947265625	1365.1004371643064	1037293113.5559236	22292.30078125	-0.830078125	0.6890296936035156	496946674.12171936	22481.837890625	-12.8125	505433034.940342	164.16015625	1.000056	18.869457	0.06824770000000001	-0.1593761773	0.12244992619999999	0.0068037236	0.1466489432	-0.1464100223	0.0800487593	0.0914195938	-0.0759130242	-0.058853363	-0.0130682457	0.0280802739	-0.051772196500000006	0.0136775585	0.0950701481	-0.037833082000000004	0.0144908694	0.0407159849	-0.0180209078	0.0244032506	0.023068669500000003	-0.0034344531	0.0242097823	-0.0705114426	0.1135147314	0.07100860519999999	-0.0628512049	0.0439877033	0.0313733673	0.1140686783	-0.06896752610000001	0.046606778499999994	0.0057106134999999995	-0.0762992623	0.1353308359	0.035923352	0.006494120999999999	-0.1377369117	0.0939027723	0.1925818305	-0.012669975	0.1071405602	0.0316562482	0.0326348111	0.12950087710000002	-0.039985829300000005	0.0725747233	-0.16684073859999998	-0.0798743079	-0.0097686399	-0.08051341599999999	-0.0281735357	-0.0209583388	0.1364589549	-0.11884555279999999	-0.0290017505	0.17384983850000002	0.0461334597	0.0231489598	0.0326872285	-0.04255849900000002	-0.0559583818	0.0586281291	-0.0275485866	0.0652031161	-0.0330089788	-0.0071283763	-0.0498778143	-0.0059525137	0.0705291911	0.0038911365	-0.06895575849999999	-0.11568514519999999	0.07271139019999999	0.0496291399	-0.1593668562	-0.023895387599999998	0.1754760971	-0.0040824636	-0.0245732225	0.0061442973	0.0448813718	0.2033466414	-0.0860344182	-0.0216982681	0.0731715107	-0.0299790107	-0.0059705289	0.0077716403	-0.08731674699999999	-0.068980672	0.0344269091	-0.052974249400000006	-0.053676686900000006	0.0302108327	-0.0758639676	0.0575294268	0.0603924865	-0.036262919	-0.10010848060000001	0.0959136145	0.014509200000000003	0.01050457	0.00021051688464000004	0.00011034599088490005	-0.0330625	-0.012061500000000005	0.00014547978225000008	0.00109312890625	-0.054085	-0.012668099999999995	0.00016048075760999986	0.0029251872249999996	0.000187377	-0.000254353	6.469544860899997e-08	3.5110140129000014e-08	0.000452012	0.00040591760000000004	1.6476909798975998e-07	2.04314848144e-07	0.000552481	0.0	3.05235255361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32140.9921875	-66.04296875	4361.6737213134775	1033043378.7969359	22237.2578125	-55.04296875	3029.728408813477	494495635.0195923	22443.62890625	-38.208984375	503716478.48146063	1459.9264869689941	1.276065	24.077312	0.09160179	0.0352472062	0.1353220502	-0.045497644000000004	0.0018343359	0.0699172408	0.0114136365	0.18519959460000002	-0.054161809500000005	0.014381545400000001	-0.0507351956	0.0517654549	-0.080226212	0.15900647240000002	-0.0472496291	0.0287920971	0.0119761015	-0.0373029611	-0.0854997028	-0.0142717085	0.016742735	-0.0034107754999999997	-0.0818622092	0.0703389393	0.179391682	0.035643670499999995	-0.13480160089999998	0.0689181824	0.151698426	0.10592322539999999	0.005375704499999999	-0.0186707376	0.0384918547	0.062396878600000004	-0.066461474	0.0009735828999999999	0.0070325658	-0.1450236127	0.015222386599999999	0.11657633939999999	0.1090992843	-0.13588358080000001	0.106492012	0.1068293523	-0.0980380549	0.0461554392	-0.0169013082	0.0038867635	-0.12024556539999999	0.0762058067	-0.016177527	0.0689463166	0.0792055743	0.0017195514	0.06756994549999999	-0.1616693826	0.044301093	0.0476125217	-0.0112434948	0.0656460994	-0.0884529799	-0.2082638509	-0.0444722751	-0.0066225013	-0.0821751251	-0.09076523210000001	-0.1008193826	0.07387409860000001	0.013629522	0.018746979	0.0345737338	-0.16380306220000002	-0.0709537528	0.0163287322	0.0232003969	-0.0061781447	-0.1219996346	0.0399882109	0.0629040278	-0.0005510674	0.093384447	0.0049239565999999995	0.0144721154	-0.0666733178	0.06463579629999999	0.0770644523	0.2168860562	-0.11232284890000001	0.1277927275	-0.07082080889999999	0.11988345730000001	0.038152773	0.0130704355	0.0420876036	-0.0544440319	0.11338645369999999	-0.0423585573	-0.0319206253	-0.0389566904	-0.09677902140000001	0.1009072399	0.0200961	0.005586899999999997	0.00040385323521	3.121345160999997e-05	-0.0270755	0.005987000000000003	3.5844169000000034e-05	0.0007330827002499999	-0.00515139	0.04893361	0.0023944981876321	2.65368189321e-05	0.00023537400000000005	4.7997000000000015e-05	2.3037120090000013e-09	5.540091987600001e-08	4.60944e-05	-0.00040591760000000004	1.6476909798975998e-07	2.12469371136e-09	0.00038451	-0.00016797099999999994	1.478479401e-07	2.8214256840999978e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32120.7265625	-20.265625	410.695556640625	1031741074.9028932	22293.486328125	56.228515625	3161.645969390869	496999532.6622963	22479.68359375	36.0546875	505336174.4751129	1299.9404907226562	1.448898	27.338396000000003	0.21756922	0.1102113882	0.0607755116	-0.0733421013	-0.1229961527	-0.0074814388	0.0476739567	0.0638447066	-0.0302045026	0.031911605600000004	0.07648854299999999	0.0171926511	-0.0581498204	0.0086640723	0.1303279692	0.13351354710000002	-0.07779547070000001	0.06197551690000001	0.0835613244	0.1145490091	-0.09342554869999999	-0.0759805112	-0.1563773883	-0.2014207298	-0.033167968799999996	-0.0893762109	-0.09366774580000001	0.035838099	-0.1353789351	0.0020675757	0.012544078	-0.12474459939999999	0.037488073	0.1212912071	-0.0950965716	0.0563628318	-0.0432766991	-0.0817574808	-0.0352902433	-0.0486425197	-0.2127763225	0.0236576253	0.1231509751	-0.16997033260000002	0.035789587799999995	-0.0431193567	0.1889865322	0.1017418392	-0.0381826704	0.0651016971	-0.0833616822	0.011800047900000001	0.0495571491	-0.1256407154	-0.00344399	-0.0172582966	0.09110500220000001	-0.020489098600000002	-0.1576734732	0.0011287589	-0.0998975692	0.0100139657	0.087228002	0.0196836394	-0.0995100476	0.0991188817	0.10853486550000001	-0.060635677699999994	0.014941366000000001	-0.209233749	-0.0786497148	0.0792632059	-0.07022671379999999	0.0623871494	0.091267473	-0.044426728799999995	-0.09612777800000001	-0.022596783500000002	-0.004689758499999999	0.013819216499999998	0.11574351880000001	-0.0276953588	-0.1362947202	-0.15056145210000002	0.0359342473	-0.0378575609	-0.22039192859999998	0.050671585400000003	0.1641187493	0.0037656196	-0.1562208192	-0.0854686469	-0.012116934	-0.07897497980000001	0.0178819086	0.0810795223	0.0429658214	0.05185871190000002	-0.041629366099999995	-0.0932399603	0.10540925529999999	0.0146442	-0.0054518999999999965	0.00021445259364000004	2.9723213609999968e-05	0.00685975	0.03393525	0.0011516011925625	4.70561700625e-05	0.126523	0.13167439	0.0173381449818721	0.016008069529	0.000652888	0.000417514	1.7431794019600002e-07	4.26262740544e-07	0.000390763	0.0003446686	1.1879644382595999e-07	1.5269572216900002e-07	0.000552481	0.00016797099999999994	3.05235255361e-07	2.8214256840999978e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32329.021484375	208.294921875	43386.774478912346	1045165630.1371804	22332.080078125	38.59375	1489.4775390625	498721800.6157875	22568.263671875	88.580078125	509326525.16327286	7846.430240631103	1.590646	30.012949	0.1959595	0.101799986	0.010418485699999999	0.11519118910000001	-0.1142259517	-0.1238104324	0.058371490899999996	-0.0006215729	-0.0158352775	0.2122694121	0.0768634218	-0.1331868759	-0.0284604445	-0.0344122781	0.0054677586	0.06008633820000001	0.119639455	0.0466472939	-0.000180268	0.0341701787	0.0061541728000000006	-0.0643870923	-0.0544757536	-0.0225349927	0.0370292117	0.11144144369999999	0.1883454776	-0.0521928162	-0.1314494116	-0.005075894	-0.045024182999999995	-0.1769017971	0.0546224795	0.150180326	-0.1724553804	0.0154564193	-0.0908145347	0.1543090137	-0.0357442937	0.06694542490000001	-0.1290698566	-0.0515624529	-0.1246876368	-0.0551152484	0.013091563300000001	-0.058303206600000004	-0.023479120299999996	0.11175166199999999	-0.07113373440000001	-0.14419999630000002	0.0402946242	0.148736429	-0.0980081134	-0.1160892673	-0.11175573539999999	0.0429111296	0.0585568555	-0.0816951724	-0.18227870370000002	-0.1475111935	-0.14772929199999998	0.12833070060000001	-0.0466477067	-0.0269500183	0.0042211612	0.0364656374	-0.0721402826	0.0372708343	-0.0235642602	0.0639132979	0.0283171042	-0.029192237700000002	0.028821780699999997	0.13985915599999998	0.0435038725	0.0014378582	0.0601316833	-0.029241649900000007	0.0178748412	-0.036560386800000004	0.0006976361999999999	-0.0019484025	-0.2844202474	-0.0501282833	-0.17279027870000002	-0.15221029630000002	-0.0418231605	0.0311597959	-0.051169329400000005	-0.0179595543	-0.0985964334	0.0906165349	-0.0600444138	0.1248397543	-0.009271354499999999	-0.0200411875	-0.0643590797	-0.0446031871	-0.0442794988	-0.0894989623	0.1093977275	0.0200975	0.0054533	0.00040390950624999997	2.9738480889999993e-05	0.055218600000000014	0.048358850000000016	0.002338578373322501	0.003049093785960001	0.0642918	-0.0622312	0.0038727222534399998	0.004133435547239999	-0.000879595	-0.0015324829999999998	2.3485041452889997e-06	7.736873640250002e-07	0.000456603	6.584e-05	4.334905600000001e-09	2.08486299609e-07	0.000552481	0.0	3.05235255361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
