csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106
29526.517578125	-210.794921875	44434.49908828735	871815240.2913246	25089.3671875	-106.728515625	11390.97604751587	629476345.8692018	17336.333984375	-26.6328125	300548476.0177956	709.3067016601562	1.627857	34.732609000000004	0.118229148	-0.0099315274	0.0238593375	-0.0559541548	0.036107521600000005	0.046514007	0.048878224000000005	-0.0277554959	-0.052954489699999996	-0.11437936539999999	-0.0115135483	-0.05710383	0.0229250624	0.0037065685999999997	-0.013564943999999999	0.0057154686	0.0170362679	-0.043359956399999997	-0.0922299526	0.0295555692	0.0235310964	-0.0229178921	-0.0787243335	0.0628554682	0.0468371782	-0.0866163981	-0.0028958853999999997	0.000694002	-0.003087948	4.81638776004e-07	9.535422850703999e-06	0.00936479	-0.042151409999999986	0.0017767413649880995	8.769929174409999e-05	0.08719249999999999	-0.02280950000000001	0.0005202732902500005	0.007602532056249998	-0.000264466	0.0007977740000000001	6.364433550760002e-07	6.994226515599999e-08	-3.32253e-05	0.0	0.0	1.1039205600900002e-09	0.000241095	0.0002058318	5.812679902500001e-08	4.2366729891240015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29518.822265625	-7.6953125	59.21783447265625	871360867.9495583	25112.0546875	22.6875	514.72265625	630615290.6279907	17329.7578125	-6.576171875	300320505.83990484	43.246036529541016	1.40924	30.068111	0.084401011	0.053706762400000004	-0.0267203472	0.0247528775	-0.0633159911	-0.0318250666	0.0638548468	0.044350938099999994	0.0436510622	0.0920822649	0.0016194219	-0.0939945908	0.05098932690000001	-0.028965055299999997	-0.0332375409	-0.0160196535	-0.026642854900000002	-0.0762227599	0.0817223024	-0.0381145628	0.020564593500000002	-0.024036639199999998	-0.07756152690000001	0.0653050872	0.04281440809999999	-0.0880855073	0.0040535729	0.000359091	-0.00033491099999999997	1.2894634628099996e-07	1.1216537792100001e-07	0.032765	0.02340021	0.0005475698280440999	0.0010735452249999995	0.110007	0.0228145	0.00052050141025	0.012101540049000001	-0.000815662	-0.000551196	3.0381703041599996e-07	6.653044982439999e-07	-3.32253e-05	0.0	0.0	1.1039205600900002e-09	3.5263200000000005e-05	-0.0002058318	1.2434932742400005e-09	4.2366729891240015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29410.22265625	-108.599609375	11793.875156402588	864961196.6902008	25061.20703125	-50.84765625	2585.484146118164	628064097.8631744	17260.078125	-69.6796875	297910296.8811035	4855.258850097656	1.484141	31.66621	0.11681184899999998	0.0287299545	0.0341344373	0.086105624	0.067511847	-0.044586873799999996	-0.027814927599999997	-0.044433161799999996	-0.0497790839	-0.0023990364	-0.07540864309999999	0.0373334194	0.0407125321	-0.0116635655	-0.0785538498	-0.0902703415	0.0346025843	0.0832629993	0.003907625	0.0204614322	-0.023253281299999998	-0.0251514342	-0.076347711	0.067658078	0.0386790267	-0.0891926543	0.0109790487	0.0146814	0.014322308999999997	0.00021554350596	0.0002051285350914809	0.067601	0.034836	0.001213546896	0.0045698952010000005	0.0837066	-0.026300399999999988	0.0006917110401599994	0.0070067948835600006	-0.000478476	0.000337186	1.13694398596e-07	2.2893928257600003e-07	-3.32253e-05	0.0	0.0	1.1039205600900002e-09	0.00052514	0.0004898768	2.7577201960000003e-07	2.3997927917824e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29873.93359375	463.7109375	215027.8335571289	892451908.3637848	25243.138671875	181.931640625	33099.12186050415	637216050.0075111	17283.787109375	23.708984375	298729296.84219736	562.1159400939941	1.230086	26.245609	0.109759965	-0.058455365599999996	0.014354668400000001	-0.044939039199999996	0.018545811000000002	-0.011684545400000001	-0.0412887904	0.0425512781	0.0180507669	0.028992264900000002	0.0057892687	-0.06591441469999999	-0.0481626102	0.0242065714	0.0652877295	-0.038645744700000005	0.030135727999999997	0.0519462812	-0.0024454414	-0.084040352	0.045879452300000005	-0.026262093700000003	-0.0750836839	0.0699109591	0.0344419108	-0.0899332895	0.0178395682	-0.00274929	-0.01743069	7.5585955041e-06	0.0003038289538761	0.040939300000000005	-0.02666169999999999	0.0007108462468899994	0.0016760262844900005	0.0968839	0.013177299999999987	0.00017364123528999968	0.00938649007921	-0.000416839	6.163699999999998e-05	3.799119768999996e-09	1.73754751921e-07	-0.000531517	-0.0004982917	2.4829461828889e-07	2.8251032128899997e-07	3.5263200000000005e-05	-0.0004898768	1.2434932742400005e-09	2.3997927917824e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29773.494140625	-100.439453125	10088.083744049072	886460953.3418312	25087.7109375	-155.427734375	24157.78061294556	629393240.0835571	17223.90625	-59.880859375	296662946.50878906	3585.717319488525	1.518012	32.388901000000004	0.18468686	-0.0612396071	0.0367274763	0.013669164199999998	0.0974993834	0.0378609209	0.0478555085	0.0535189076	0.0249576973	0.08090458219999999	-0.0767559593	-0.059317794000000014	-0.0297248798	0.0578792549	-0.012883665400000001	-0.1012545875	0.015432671100000003	-0.0675572936	-0.0083382819	-0.0184604027	0.0211032742	-0.027368435099999998	-0.073770277	0.072060397	0.0301142051	-0.0903043695	0.024594542200000003	0.0236609	0.026410190000000004	0.0005598381888100001	0.0006974981358361001	0.00387987	-0.03705943	0.0013734013519249007	1.50533912169e-05	0.054305200000000005	-0.04257869999999999	0.0018129456936899992	0.002949054747040001	-0.000658057	-0.000241218	5.818612352399999e-08	4.33039015249e-07	0.000216775	0.000748292	5.599409172640001e-07	4.6991400625e-08	0.000618524	0.0005832608	3.8257193857599993e-07	3.4019316081664e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29448.5	-324.994140625	105621.19144058226	867214152.25	25323.931640625	236.220703125	55800.220584869385	641301513.739048	17189.30859375	-34.59765625	295472329.9311676	1196.997817993164	2.118387	45.198734	0.23800482	0.0301659585	-0.0379031456	-0.0838313538	-0.020376840400000002	0.0587486993	0.0090677439	0.0713345878	-0.0992946869	-0.0380923553	0.023864452799999998	-0.1602606119	0.023947405499999998	0.0303558768	0.1013491531	0.07432818669999999	0.050089315999999995	0.0160818172	0.005120598	-0.010532525800000001	0.07631954769999999	-0.0284702765	-0.0724083541	0.0741032114	0.0257072923	-0.0903043695	0.0312040056	0.00385865	-0.01980225	1.48891798225e-05	0.0003921291050625	0.0749434	0.07106353	0.0050500252960609	0.00561651320356	0.135053	0.08074780000000001	0.006520207204840001	0.018239312809000003	-0.000603393	5.466399999999995e-05	2.9881528959999944e-09	3.6408311244899996e-07	-0.000473125	-0.0006899	4.7596201e-07	2.2384726562500006e-07	3.5263200000000005e-05	-0.0005832608	1.2434932742400005e-09	3.4019316081664e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29514.89453125	66.39453125	4408.2337799072275	871128999.1908113	25114.4453125	-209.486328125	43884.521671295166	630735363.3545532	17183.556640625	-5.751953125	295274618.82156754	33.084964752197266	1.247761	26.622717	0.03800417	0.06941564730000001	-0.0704190355	0.0649525654	0.0042454786	0.0896592056	-0.074924536	-0.062085681	0.026610109700000002	-0.0023348151	0.1380988266	-0.064787307	0.011674063899999998	-0.0099550272	-0.039635703700000004	0.0842402709	-0.036930784	0.08825231900000001	-0.0092359381	-0.0654915112	0.0714197169	-0.029567436800000006	-0.0709988108	0.0760363796	0.0212327637	-0.0899332895	0.0376288543	0.00380558	-5.307000000000011e-05	1.4482439136399996e-05	2.816424900000012e-09	0.0749205	-2.289999999999237e-05	5.244099999996507e-10	0.005613081320250001	0.113213	-0.021840000000000002	0.0004769855999999999	0.012817183369000002	-0.0007379249999999997	-0.0001345319999999997	1.809885902399992e-08	5.445333056249996e-07	-0.000285893	0.000187232	3.5055821824e-08	8.1734807449e-08	3.5263200000000005e-05	0.0	1.2434932742400005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30614.712890625	1099.818359375	1209600.4236183169	937260645.3754004	25083.0546875	-31.390625	985.371337890625	629159632.4561157	17295.166015625	111.609375	299122767.50802994	12456.652587890625	1.318424	28.130419	0.13615456	-0.10335982960000001	-0.1477916651	0.0266379118	0.07243050849999999	-0.0241825892	-0.0711012771	0.023401096	0.054200195199999995	0.06256134740000001	0.1517719535	0.0481344056	-0.1567384759	-0.0784785912	-0.052075576	0.0113507523	0.05679149820000001	0.0234898936	-0.0185159818	-0.091048895	0.031810125099999996	-0.030659735499999997	-0.06954257429999999	0.0778570412	0.0167023882	-0.0891926543	0.043831076600000005	-0.0030159	-0.00682148	9.09565281e-06	4.6532589390399985e-05	0.00493826	-0.06998224	0.0048975139154176	2.43864118276e-05	0.07881010000000001	-0.0344029	0.00118355952841	0.00621103186201	-0.00107048	-0.0003325550000000002	1.1059282802500017e-07	1.1459274304e-06	-0.00018255	0.00010334300000000003	1.0679775649000004e-08	3.33245025e-08	9.8324e-05	6.30608e-05	9.667608976e-09	3.976664496639999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30402.611328125	-212.1015625	44987.072814941406	924318775.5690346	25166.0078125	82.953125	6881.220947265625	633327949.218811	17418.080078125	122.9140625	303389513.607975	15107.866760253906	1.936314	41.313957	0.19265806	-0.0944311573	-0.1263300086	-0.0843862068	0.1061508439	-0.018762266399999998	0.1166200741	-0.0022992093	0.0916076784	-0.0746557435	0.13586715289999998	0.038859017	-0.1174559949	-0.091826807	0.0052573664	-0.0370536804	-0.046383792300000004	-0.10626690609999999	-0.0776618525	0.030514509	0.0492922108	-0.031746993	-0.0680406021	0.0795625022	0.0121280816	-0.0880855073	0.0497739776	0.00376361	0.006779510000000001	1.4164760232100003e-05	4.596175584010001e-05	-0.0244798	-0.02941806	0.0008654222541635999	0.00059926060804	-0.0612645	-0.14007460000000002	0.01962089356516	0.0037533389602500003	-0.00132831	-0.00025783000000000007	6.647630890000006e-08	1.7644074561000004e-06	-0.000175723	6.826999999999994e-06	4.6607928999999924e-11	3.0878572729e-08	3.5263200000000005e-05	-6.30608e-05	1.2434932742400005e-09	3.976664496639999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29661.47265625	-741.138671875	549286.5309486389	879802960.1374664	25109.982421875	-56.025390625	3138.844394683838	630511217.2268715	17345.576171875	-72.50390625	300869012.73431784	5256.816421508789	2.4797	52.90786	0.155641175	0.0387137459	-0.117631623	0.0260029021	0.0251947502	-0.0446846712	0.0944294575	-0.0237450413	-0.0269364058	-0.0388175359	-0.0037080222999999997	0.08524775650000001	0.017224837399999998	-0.09312664080000001	-0.0446182552	-0.0222339415	-0.0943895874	-0.0002136337	-0.040732262799999995	0.11313175449999999	-0.0242162333	-0.0328290307	-0.0664938821	0.0811502393	0.007521875600000002	-0.0866163981	0.0554223971	0.0158226	0.01205899	0.00025035467075999995	0.00014541923982009996	-0.029198400000000006	-0.004718600000000003	2.226518596000003e-05	0.0008525465625600001	-0.0333566	0.0279079	0.0007788508824099999	0.0011126627635599999	0.000748306	0.002076616	4.312334011455999e-06	5.59961869636e-07	-3.32253e-05	0.0001424977	2.030559450529e-08	1.1039205600900002e-09	3.5263200000000005e-05	0.0	1.2434932742400005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29548.142578125	-113.330078125	12843.706607818604	873092729.8172035	25250.70703125	140.724609375	19803.415683746334	637598205.5780183	17401.59375	56.017578125	302815465.04003906	3137.9690589904785	1.781594	38.012787	0.16098929	0.0870672848	-0.0643660258	0.025762817099999998	-0.1065031603	-0.0755275301	-0.0245493302	-0.004806891	0.0136258205	0.0989579646	0.11296979089999999	-0.0265439771	0.0565451122	-0.0915505051	0.005731900799999999	0.0123314674	0.0135749893	0.025613802999999997	0.1155890598	-0.04572196480000002	0.0798480199	-0.0339056705	-0.0649034315	0.0826179031	0.0028958853999999997	-0.08479136359999999	0.060742916699999996	0.0196015	0.0037788999999999982	0.00038421880224999986	1.4280085209999984e-05	-0.0380634	-0.008865000000000001	7.858822500000002e-05	0.0014488224195600002	0.032181	0.06553760000000002	0.00429517701376	0.001035616761	-0.00055433	-0.001302636	1.6968605484959999e-06	3.072817489e-07	-3.32253e-05	0.0	0.0	1.1039205600900002e-09	0.000388783	0.00035351980000000006	1.51152221089e-07	1.2497624899203998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29374.19921875	-173.943359375	30256.2922706604	862843579.7428131	25218.73046875	-31.9765625	1022.5005493164062	635984366.4554597	17378.865234375	-22.728515625	302024956.834568	516.5854225158691	1.6032	34.206509000000004	0.047795049999999985	0.0043149270000000005	0.0183460098	0.016457706399999997	-0.0566230775	0.0386736451	-0.0519511509	0.0671743822	0.0672126311	-0.0444022108	-0.1011926466	-0.0467918795	0.0405280233	0.0026711967	0.0130664224	0.0750075516	-0.0020094987	-0.045491227300000006	-0.08817196449999999	-0.0532474777	-0.0824634892	-0.0349767354	-0.0632702963	0.08396332210000003	-0.0017377217	-0.0826179031	0.0657040584	0.0307024	0.011100900000000006	0.0009426373657599999	0.0001232299808100001	-0.0427592	-0.004695799999999993	2.2050537639999934e-05	0.00182834918464	0.040758800000000005	0.008577800000000003	7.357865284000006e-05	0.0016612797774400005	-0.00031241900000000003	0.000241911	5.852093192099999e-08	9.760563156100002e-08	-3.32253e-05	0.0	0.0	1.1039205600900002e-09	0.000615283	0.0002265	3.7857317008899997e-07	5.1302249999999985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29977.77734375	603.578125	364306.5529785156	898667134.4714508	25195.263671875	-23.466796875	550.6905555725099	634801311.4953041	17384.84765625	5.982421875	302232928.0310211	35.78937149047852	1.127453	24.055779	0.049456815	-0.06346219	0.0152985855	0.037750256600000004	0.006649154599999999	-0.0664856414	-0.1019593345	0.0732429272	-0.087369473	0.09928174470000001	-0.1309915189	-0.0720920996	-0.055272414299999996	0.0312382521	-0.0233164934	-0.0653257029	0.1499019306	0.0423042966	0.110006172	-0.0598187195	-0.0644101512	-0.0360420494	-0.0615955505	0.08518450539999999	-0.006366758199999999	-0.080104948	0.0702764701	0.0236109	-0.0070915000000000014	0.0005574745988099999	5.028937225000001e-05	-0.0302566	0.0125026	0.00015631500675999995	0.00091546184356	0.0209935	-0.019765300000000003	0.0003906670840900001	0.00044072704225000007	-0.000197421	0.00011499800000000005	1.3224540004000012e-08	3.8975051241e-08	-8.877159999999998e-05	-5.554629999999997e-05	3.0853914436899973e-09	7.880396966559997e-09	0.000646687	3.140399999999996e-05	4.18204075969e-07	9.862112159999974e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
