csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34
40370.03515625	-277.16796875	76822.08290100098	1629739738.516861	23569.689453125	-83.875	555530260.9167519	7035.015625	24829.447265625	-231.87890625	616501451.5164528	53767.82716369629	0.942308	28.805279	0.10833845	0.0429423284	0.051761494400000004	-0.10155239099999999	-0.0063598667	0.0045763094	0.1341060023	-0.08748461169999999	0.07055333230000001	0.0876826492	-0.09886811220000001	0.1768795268	0.0009239385000000001	0.0689715495	-0.0656894566	0.052462316200000005	0.027073509300000003	-0.0016281476000000001	-0.0980261358	-0.0140380003	-0.1490883241	-0.1195309697	0.1544990966	-0.0061197187	0.07042678150000001	-0.0017134344	0.06927944330000001	-0.0284123171	0.0712133626	0.0162370851	0.1098898041	0.009436990400000001	-0.1653611353	-0.0068983772999999995	-0.061358688	0.0617578564	-0.0713166167	0.054933738600000004	-0.179300005	-0.0736021319	-0.0817184314	-0.11000629810000001	0.0030467860999999997	-0.011873616699999999	0.12219621	-0.1066183367	0.0170514919	0.028757905099999998	0.023687134500000002	-0.0288338702	-0.1896348921	0.1192877781	0.0416431028	0.1031716057	-0.0004201143	0.076884192	-0.1476781445	-0.031724	0.014806566399999999	0.0685542708	-0.126288022	-0.074867191	-0.0242825575	0.047188335899999996	0.0047962731	-0.0163805902	-0.009877953100000001	-0.1376122022	-0.019534309099999998	0.0756685364	0.0141760251	0.0813284672	-0.0786158842	0.0802640677	-0.0022333532999999997	0.0887079466	0.053977777000000005	0.0160197705	0.1399092341	0.0822640518	0.0353474844	-0.0241075061	-0.07501110700000001	-0.09930684570000001	-0.0560288	0.011825000000000002	0.00313922642944	0.00013983062500000004	-0.0431267	-0.0322574	0.0010405398547599998	0.00185991225289	0.242052	0.034155999999999985	0.0011666323359999994	0.058589170703999986	-0.00701461	0.0003018500000000002	4.92047534521e-05	9.111342250000012e-08	-0.00268705	-4.524999999999972e-05	7.220237702499998e-06	2.0475624999999746e-09	0.00044875	0.000254901	6.497451980099999e-08	2.013765625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40033.24609375	-336.7890625	113426.8726196289	1602660792.8027494	23558.533203125	-11.15625	555004486.6827432	124.4619140625	24707.4375	-122.009765625	610457467.8164062	14886.382907867432	0.974826	29.799303	0.07654965400000001	0.0065036880000000005	0.1111264534	-0.09154651109999999	-0.0165992305	-0.021158957599999997	0.12508366880000002	-0.0761208256	0.045913536799999995	0.0425111871	-0.1311595344	0.0957137413	0.1177560095	0.0076660987	-0.034940672	0.0086666484	-0.0962965481	0.029199749100000002	0.0346408336	0.0066064925	-0.0487550035	-0.052929085	0.18993328210000002	0.0848501757	0.0711259205	0.0181168555	-0.0731675001	-0.0068490695	0.0806003309	0.061297867199999995	-0.0571906363	-0.039425846699999996	0.0966253016	-0.06885328730000001	0.0235537519	-0.1149914733	-0.1316949205	0.0283551632	-0.1541945096	-0.1149448084	0.0425346805	-0.093919164	-0.0081133962	-0.026842494300000002	0.1073729542	-0.0868507568	0.019879465500000002	0.0794494542	0.0047764552	0.0426388922	-0.1844945263	0.09860805449999999	0.11507041009999999	0.0075408905	0.053548892599999995	-0.044738219	-0.0537681284	-0.1295140256	0.020354188999999998	0.0406387074	0.039616617	0.0080252265	-0.1663550869	0.0098278861	0.08487309189999999	0.058883372	0.0514412046	0.0046147543	0.0448793867	-0.0501589229	0.035327061	-0.08926470369999999	-0.0382646181	0.13425132050000002	-0.0034429107000000002	-0.0790917324	0.0022358595	-0.1176638856	-0.0376135104	0.081360845	0.0323917418	-0.028652455299999997	-0.0790155012	-0.09992290359999999	-0.0565943	-0.0005654999999999966	0.0032029147924899997	3.1979024999999607e-07	-0.000773296	0.042353404000000004	0.001793810830387216	5.97986703616e-07	0.263004	0.020952000000000026	0.0004389863040000011	0.069171104016	-0.00709555	-8.093999999999983e-05	5.03468298025e-05	6.5512835999999715e-09	-0.00263965	4.739999999999996e-05	6.9677521225e-06	2.246759999999996e-09	0.000323515	-0.00012523499999999996	1.568380522499999e-08	1.0466195522500002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40041.25390625	8.0078125	64.12506103515625	1603302014.3847811	23466.234375	-92.298828125	550664155.7424316	8519.073673248291	24695.37890625	-12.05859375	609861739.3232574	145.40968322753906	0.621007	18.983473	0.07353354599999998	0.0034253999	0.1241338292	-0.062222282000000004	-0.0683944958	-0.0386071937	0.1673269689	-0.014272906100000001	-0.0878076272	0.0411095576	-0.1155201444	0.056005487699999995	0.0648731037	0.0240324536	-0.056180247999999995	-0.0094080313	0.0126113876	0.093951853	0.0248766411	-0.0836496394	0.0474302587	0.0180198009	-0.001994095	-0.009815494499999999	0.0292942739	0.0390640304	-0.0742568407	0.0241983929	0.00714248	0.13811648880000002	-0.0782513206	0.0372726269	0.1018395666	0.0031229002	-0.014561506799999999	-0.045925867	-0.0125540119	0.027717174	-0.1077355983	-0.1163793941	0.1053073624	-0.0958450409	-0.0723264737	-0.0539809126	0.1567828058	-7.49865e-05	-0.10091883880000001	0.0840190806	-0.0405967453	0.0180906911	-0.12312143800000001	0.0425306437	-0.015044421899999999	0.04766223519999999	0.0777140206	-0.028626337999999998	-0.022606719700000003	0.047470308499999996	-0.0640879377	0.0034055215	0.0281457222	-0.0227657268	-0.0188449241	-0.0262296974	0.0687066441	0.1190744014	-0.0174360831	0.0580414087	-0.019633956299999998	0.0379015655	0.017972771999999998	-0.034975444700000004	0.044231588200000005	0.0401958138	0.029343175699999998	-0.0678729845	-0.037263423	-0.0127314577	-0.1856556025	0.08043756349999999	0.0294040325	-0.0331337888	-0.0827080574	-0.09992290359999999	-0.0544984	0.0020958999999999978	0.0029700756025599997	4.3927968099999904e-06	0.0409106	0.041683896	0.001737547185738816	0.0016736771923599998	0.258747	-0.004257000000000011	1.8122049000000093e-05	0.066950010009	-0.0067191	0.00037644999999999953	4.514630481000001e-05	1.4171460249999964e-07	-0.0026479	-8.25000000000001e-06	7.01137441e-06	6.806250000000017e-11	0.00044875	0.00012523499999999996	1.568380522499999e-08	2.013765625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40175.96484375	134.7109375	18147.036682128903	1614108151.126236	23470.13671875	3.90234375	550847317.596817	15.228286743164062	24750.609375	55.23046875	612592664.4338379	3050.4046783447266	0.554083	16.937691	0.1443242	0.010592990900000002	0.0986185613	-0.0249273292	-0.0641207856	-0.0511386234	0.1517044643	0.0050004839	-0.0986319135	-0.0162575683	-0.08983949849999999	0.0050686281	0.0481962726	0.0265450785	-0.0569934331	0.0021623663	0.0472310262	0.0451119802	0.019297031	-0.1110103745	0.009485713100000001	0.0024709097	-0.04371570809999999	-0.0321134025	0.1147595919	-0.015848419199999998	-0.1145520216	0.0029527703999999997	-0.0247786293	0.0728063192	-0.07909833200000001	0.0502863831	-0.0462065951	0.1200280394	-0.1081641539	-0.0721129421	-0.0528254351	0.0321845958	-0.0620213663	-0.10154615980000001	0.1287397762	-0.0760877177	-0.0724563775	-0.062106666	0.1369561775	0.0179148224	-0.1048994431	0.08386197690000001	-0.036597574300000005	0.023717617000000003	-0.050439293600000004	-0.0289261444	-0.054433109400000006	0.0206430139	0.027785442200000003	-0.052566414000000006	-0.0643765139	0.0349267385	-0.1037838725	-0.0783629341	-0.0031139418	-0.1134610665	-0.015581946499999999	-0.044803477300000005	-0.0041665098	0.1163824613	0.0795032308	-0.1163750819	-0.073622005	-0.05568898059999999	0.053624877	0.0671564669	0.0238135083	-0.012415351299999999	-0.16791125420000005	-0.12611897630000002	-0.0070377984999999985	0.0073741279	-0.1486069884	0.0794944353	0.026387305	-0.0375415571	-0.08607420269999999	-0.09930684570000001	-0.0529012	0.001597200000000007	0.00279853696144	2.5510478400000217e-06	-0.0422304	-0.08314099999999999	0.006912425880999999	0.00178340668416	0.234886	-0.023860999999999997	0.0005693473209999997	0.055171432996	-0.00616572	0.00055338	3.801610311840001e-05	3.062294244e-07	-0.00280902	-0.00016112000000000027	7.890593360400001e-06	2.595965440000009e-08	0.00044875	0.0	0.0	2.013765625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40287.390625	111.42578125	12415.704727172852	1623073843.3713381	23517.40625	47.26953125	553068396.7275392	2234.4085845947266	24826.052734375	75.443359375	616332894.3699684	5691.7004737854	0.584728	17.874456	0.06084820000000001	-0.0434752741	0.0834024123	0.01520175	-0.0416628128	-0.0429474583	0.10176011630000001	-0.0045151956	-0.0326490123	-0.0851757668	-0.1028603169	-0.0638521917	0.045823017699999996	0.0386647657	-0.10814143550000001	-0.0724962524	0.0341075676	0.0798880097	0.00519541	-0.0464016826	0.0634156398	0.0267640316	-0.08410648289999999	0.10375529800000001	-0.0058910872	-0.0197440592	-0.024040397	-0.0820316416	-0.0358458455	-0.0590253946	0.0222687779	-0.0033340697999999997	0.1161382074	-0.0175290569	-0.0201841235	-0.006877348399999999	0.08963920880000001	-0.025319003700000002	-0.0148992597	-0.0642417406	0.122885219	-0.0773014509	-0.040925187599999996	-0.046024731299999996	0.08532868869999999	-0.0105230897	-0.0294649575	0.14881523859999998	-0.051116481799999995	0.07337865910000001	-0.0273845842	-0.1133655023	-0.0587678769	0.0359232472	0.08235466799999999	-0.025398482799999997	0.0619835632	0.043745192300000006	0.0084433282	-0.1022330044	0.0402670862	0.07022373650000001	-0.0496551844	0.054762114	0.0533215786	-0.09621659980000001	0.039308398	0.0529874595	-0.0340350364	-0.036136492799999996	0.0641917514	0.0343174838	0.029058873199999998	-0.1322734515	-0.103031703	-0.0017165488	-0.029018711200000002	-0.0648574997	-0.050915782699999995	0.0785316931	0.0233445364	-0.0418659738	-0.08910065240000001	-0.09807852800000001	-0.05704780000000001	-0.004146600000000014	0.0032544514848400013	1.7194291560000117e-05	-0.0159743	0.026256099999999997	0.0006893827872100001	0.00025517826049	0.260718	0.025831999999999997	0.0006672922239999996	0.067973875524	-0.00607345	9.227000000000021e-05	3.68867949025e-05	8.513752900000036e-09	-0.00280902	0.0	7.890593360400001e-06	0.0	0.00044875	0.0	0.0	2.013765625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40346.62109375	59.23046875	3508.2484283447266	1627849833.6826324	23557.552734375	40.146484375	554958290.832859	1611.7402076721191	24960.45703125	134.404296875	623024415.2088777	18064.51501846313	0.8444530000000001	25.813959	0.26212187	-0.0470785195	0.0300905085	0.0751571515	-0.0205681159	-0.0119638314	0.12609297960000002	0.0150521163	-0.0359207777	-0.1124946951	0.055670104299999995	-0.0375797286	-0.0178101039	0.0103121284	-0.2719169444	0.1579175625	0.0828585256	-0.0695728709	-0.023071401000000002	0.09374418179999999	-0.022506935699999998	-0.068372746	-0.1203537885	0.0209027035	0.055851393	0.0707843237	-0.0005119356	-0.1396596862	0.09353014550000001	-0.0852285274	0.2091813175	0.0547610295	0.0547858763	-0.0693753316	0.0654744742	-0.0324539333	-0.0675920159	-0.022174524700000003	0.041871786	-0.0068643846	0.1777491186	-0.0614368624	-0.018565509299999998	-0.0171422608	0.12443498130000001	-0.0230815723	-0.0468709241	0.022567485800000002	0.0399826228	0.0325928827	-0.029562913700000002	-0.1154782324	-0.2822643616	-0.0217655961	-0.0472767933	0.032110041	0.0282193356	-0.0141685657	0.1720487238	-0.0354547561	-0.014157945600000001	-0.118236052	-0.0552604021	0.10201166240000001	0.039775592799999995	-0.13272076859999998	0.1582016742	0.046154719500000004	0.1518405588	0.1191551265	-0.0267261918	-0.0781929634	-0.027715242299999998	0.0620355946	-0.1205943968	0.0691880885	-0.1087375906	-0.032416762	0.0139992266	0.0775495743	0.0202787295	-0.0460974375	-0.0917754626	-0.0962455236	0.00498137	0.062029170000000015	2.48140470769e-05	0.003847617930888901	-0.0131351	0.0028392	8.06105664e-06	0.00017253085201000002	0.213315	-0.047403	0.002247044409	0.045503289225	-0.008518259999999998	-0.0024448099999999982	7.256075342759998e-05	5.977095936099988e-06	-0.00280902	0.0	7.890593360400001e-06	0.0	0.00100095	0.0005522000000000001	3.049248400000001e-07	1.0019009025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40436.29296875	89.671875	8041.045166015625	1635093789.0545807	23575.1171875	17.564453125	555786150.4043579	308.51001358032227	25102.43359375	141.9765625	630132172.3286285	20157.34429931641	0.945211	28.894007	0.26076347	-0.026161272599999997	-0.0341055994	0.1269971799	-0.0081566083	-0.0299543613	0.11652163039999999	0.0279577998	0.0096726788	-0.12426070609999999	0.1202853899	-0.031453616499999996	0.00029711310000000003	0.0158711344	-0.0749264176	-0.0222170628	-0.0187755137	-0.1794880825	-0.010622328899999998	-0.098426355	0.0020863442	-0.012583939099999998	-0.0502886547	0.09753840550000001	0.0720595535	-0.0859016559	0.2501838072	0.0391991993	0.0060892141	-0.048523862599999995	0.0720948137	-0.1116222525	-0.0815545753	-0.12840885119999998	0.06249812480000001	0.013790723999999999	0.0595546571	-0.0237585971	0.0998385235	0.0569756536	0.1172599724	0.0322397571	-0.0138299922	-0.038318618900000004	0.1211294443	-0.0212596086	0.0209610292	-0.0043469782	0.099735302	0.0725926474	0.062371462	-0.0944870174	-0.038887393799999996	-0.023924296299999998	-0.0799093837	-0.1197255383	-0.0405460687	0.1150844173	0.0627842712	-0.032405783199999996	-0.2163561698	0.13983906	0.0043978326	0.0206684135	-0.013848508	-0.0889390142	-0.0087069747	0.0086300225	0.0773200755	-0.1187287038	-0.0330282571	0.0205553702	-0.054130833899999994	-0.051430732400000005	0.0632494567	0.16871615350000002	-0.030960259599999998	0.06824606059999999	0.0802384107	0.0765483213	0.01719291	-0.050226553300000004	-0.0940880769	-0.0938191336	-0.0756033	-0.08058467	0.005715858970889999	0.0064938890390089	-0.044347500000000005	-0.031212400000000005	0.0009742139137600004	0.0019667007562500006	0.187196	-0.026119000000000003	0.0006822021610000001	0.035042342415999995	-0.00776076	0.0007574999999999978	6.022939577760001e-05	5.738062499999965e-07	-0.0033002	-0.0004911799999999995	1.0891320039999998e-05	2.4125779239999947e-07	-0.000207318	-0.001208268	1.4599115598239999e-06	4.2980753124e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40286.375	-149.91796875	22475.397354125977	1622992010.640625	23586.84375	11.7265625	556339198.0869142	137.51226806640622	25128.560546875	26.126953125	631444555.1579628	682.6176795959473	0.635702	19.432688	0.11536019999999997	0.0078945149	-0.0302974106	0.0771594871	0.007706797	-0.0282880645	0.09694877460000001	0.025011773799999998	0.023556450899999998	-0.0044883099	0.0835667101	-0.0026214329000000002	0.042302222	-0.0616019754	0.008613852	-0.029582565099999996	0.0519082797	-0.10410940960000001	-0.0271641777	-0.10712585869999999	0.0591889483	-0.0412439473	-0.0002608247	-0.046106296	0.0227393125	-0.053288227800000004	0.1563131224	-0.0110566805	0.0555415533	0.0594075749	-0.035276623	-0.09492985890000001	-0.0553356042	0.000274833	-0.0349359681	-0.0831729772	-0.0811303785	0.0051312319	0.044453384699999994	0.021199326400000003	0.0488034428	0.060435626900000004	0.0046977315999999995	-0.0267384998	0.09351974029999999	-0.0049479102	0.0390530897	-0.0513247618	0.059890787699999996	0.0099485463	0.0102960461	-0.0680708968	-0.016509607199999998	0.0266762362	-0.0722293354	-0.0214987746	-0.0480908612	0.1306019613	-0.0010224095	0.0442637813	-0.11826820960000001	0.054323694400000004	-0.0114562555	0.008652618	-0.0049299109	0.053025106600000003	-0.0061033597999999994	0.00309368	0.0226036076	-0.1407186765	-0.034854216	0.059914538899999994	-0.0179411726	0.065272175	-0.048031655599999994	-0.025084206499999998	-0.1060049441	-0.030353033300000002	0.0549712392	0.0755281812	0.0140901232	-0.0542441537	-0.0960293686	-0.0908143174	-0.07565169999999999	-4.839999999999012e-05	0.005723179712889998	2.3425599999990428e-09	-0.0448192	-0.0004716999999999916	2.2250088999999205e-07	0.00200876068864	0.133873	-0.05332300000000001	0.0028433423290000013	0.017921980129	-0.00706998	0.0006907800000000003	4.99846172004e-05	4.771770084000003e-07	-0.00330191	-1.7100000000002532e-06	1.09026096481e-05	2.924100000000865e-12	0.000330534	0.000537852	2.89284773904e-07	1.0925272515599999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40388.0859375	101.7109375	10345.114807128906	1631197485.6948853	23577.35546875	-9.48828125	555891690.8997955	90.02748107910156	25164.701171875	36.140625	633262185.069767	1306.144775390625	0.598741	18.302834	0.14350935999999995	0.0268347067	-0.0069449818000000005	0.0555400921	0.0027546618	-0.0187601457	0.0797618129	0.0185945363	-0.0057660778	-0.0664102329	0.0589545765	0.0148802369	0.0392251947	-0.0358682035	0.0758633833	-0.0194919096	0.0203234598	-0.0695400152	-0.0211340398	-0.1478493331	-0.0262960339	-0.0348926847	-0.0659257599	-0.0010951075	-0.1090038486	-0.0971450868	0.1220625694	-0.0042111305	-0.08625488630000001	-0.029714448100000002	-0.1198975458	-0.0572361401	-0.0355139115	0.027534325499999998	0.007656982	0.0788991793	-0.1053999417	0.019829207800000002	0.0442006655	0.0194270996	0.039005711299999996	0.041920663999999996	-0.0019131520000000002	-0.0253531402	0.0776722366	0.0027089276	0.0071334074	0.009170737	0.0802026721	0.0161367413	0.0673726033	-0.038210336	-0.0315455614	-0.0400561751	-0.050058889599999996	-0.0016834751	-0.139587025	0.1131773251	-0.0325604939	0.0111619048	0.0124616859	0.12909515970000002	0.0200534599	-0.059767071799999995	-0.1066221115	-0.0907048576	-0.08568183119999999	-0.0814286655	-0.1535900094	-0.1190006409	0.0200754358	-0.0216940483	-0.0071553584999999986	0.0086627554	-0.0567038562	0.021047276299999997	0.0546830833	0.0530676613	-0.1134526416	0.0744894057	0.010973431100000002	-0.058141318399999996	-0.09759167619999999	-0.0872496007	-0.08046799999999997	-0.004816299999999982	0.006475099023999995	2.3196745689999826e-05	-0.00377784	0.04104136	0.0016843932306496	1.42720750656e-05	0.115019	-0.018853999999999985	0.0003554733159999993	0.013229370361000005	-0.00632902	0.0007409599999999997	4.00564941604e-05	5.490217215999996e-07	-0.00276321	0.0005387	7.635329504099999e-06	2.9019769000000003e-07	3.424e-05	-0.000296294	8.779013443600001e-08	1.1723776e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40537.85546875	149.76953125	22430.912490844727	1643317726.0052645	23581.79296875	4.4375	556100959.6209869	19.69140625	25196.296875	31.595703125	634853376.2131348	998.2884559631348	0.7828189999999999	23.929873	0.17805921	-0.0090698862	-0.0099717515	0.0461572941	0.0052104790000000005	-0.022746269399999998	0.041912197400000004	0.0131447032	0.0374609344	0.0036069318	0.040319384	0.0393571009	-0.0042958885	0.007668786199999999	-0.038228984	-0.0137673398	0.046824302000000005	0.0067992268000000005	-0.11035981980000001	0.0355487361	0.0043488623999999995	0.0786674901	-0.12985387269999998	-0.0433901646	-0.08448730439999999	0.0084485302	0.0544950525	-0.0746420668	-0.052951644699999995	0.0182240607	-0.0723121453	0.0208100107	0.0010320741	0.0174465164	-0.10188271089999999	0.0452939121	0.0127182997	-0.0100869933	0.0331344129	0.0169954917	-0.0715859654	-0.011849206000000001	-0.0008285928	-0.0312204768	0.0440138298	-0.0094521036	0.0305267956	-0.0228409216	0.044368403	-0.0001127475	-0.0366752603	-0.0247877541	-0.049605683399999996	-0.0290984953	-0.0208296299	0.0829887579	0.0519860512	0.0693080134	0.0458563575	0.0157062464	-0.0540895984	-0.0748941023	0.0881505182	0.0313559535	-0.0414397099	-0.0469237409	-0.0632936705	0.0173396067	-0.1413004249	-0.020434275	0.0893408119	-0.006975060799999999	0.012836397	-0.0793384318	0.0030346762	-0.12317526779999999	0.009203758900000001	0.004316151	0.032431997000000004	0.0734322509	0.0078459096	-0.06190939490000001	-0.09876883410000001	-0.08314696120000001	-0.0443341	0.03613389999999997	0.0019655124228099997	0.0013056587292099976	-0.0302123	-0.02643446	0.0006987806754915997	0.00091278307129	0.102881	-0.01213800000000001	0.00014733104400000023	0.010584500160999998	-0.00545248	0.0008765400000000003	2.97295381504e-05	7.683223716000005e-07	-0.00203833	0.0007248799999999997	4.1547891889e-06	5.254510143999997e-07	0.0004998769999999999	0.0004656369999999999	2.168178157689999e-07	2.498770151289999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40458.73046875	-79.125	6260.765625	1636908871.1429596	23569.65234375	-12.140625	555528511.6052399	147.394775390625	25163.724609375	-32.572265625	633213036.216465	1060.9524879455566	0.777479	23.766621	0.25817545	0.0145140519	0.0206734522	0.0177684105	-0.0040669430999999995	-0.036915928	0.0078452691	0.0581424138	-0.0069684657	0.024031329100000002	0.0473363503	-0.02918992	-0.0045057796999999995	0.0272181219	0.0278652414	-0.0414288265	0.0038578962	-0.1403984229	0.059774602	0.0302477806	0.0455033873	-0.0531038509	-0.10597781449999999	-0.1091208201	-0.1760334938	0.0991813416	0.1214476039	0.0789139167	0.0910938492	0.0352968682	-0.0822560128	-0.10284320890000001	0.087538459	0.075888787	-0.0609655853	0.0372511452	-0.16552843609999998	0.0014077960999999998	0.040765921000000004	-0.008371092	-0.0204929814	0.019003323	-0.007858075899999999	-0.0356860191	0.0159410086	0.0535097076	0.016249966100000002	-0.0433341209	-0.0090784695	0.032448813300000004	0.0803978689	-0.0374254333	0.0135478908	0.0069662471	-0.1165855135	-0.023896489700000002	-0.0357013488	0.09604981609999999	0.1352131791	0.0956559474	0.0624920816	0.0316266896	0.1603252671	-0.0157293945	-0.09802621369999999	0.071778672	-0.1540518733	0.1669988244	-0.09401793619999999	0.006871403000000001	-0.0335475248	0.0360702741	-0.049315377300000005	0.1897005655	-0.027629682200000002	-0.044518742400000005	0.002648975	-0.1015293785	-0.0741263479	0.0723569779	0.0047106451	-0.0655400171	-0.0995561965	-0.0785316931	-0.047506	-0.0031718999999999983	0.002256820036	1.0060949609999987e-05	0.0271641	0.0573764	0.0032920512769599995	0.0007378883288099999	0.06353009999999999	-0.039350900000000015	0.0015484933308100009	0.004036073606009999	-0.00307971	0.00237277	9.4846136841e-06	5.630037472900001e-06	-0.00212389	-8.555999999999972e-05	4.510908732099998e-06	7.320513599999949e-09	-0.000207318	-0.0007071949999999999	5.001247680249998e-07	4.2980753124e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
