csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
38693.953125	87.2734375	1497222008.4396973	7616.652893066406	23829.52734375	26.470703125	700.6981239318848	567846373.4265289	24361.58203125	32.9375	1084.87890625	593486679.0653229	1.417491	25.429142	0.137784956	-0.0790762622	0.1073129755	0.0058493336	-0.08484833119999999	0.0220040936	-0.1665500803	0.0624845279	0.0176818361	-0.034885860299999995	-0.0120010333	0.023348383599999998	0.0634519118	0.0360613947	-0.021186925699999998	0.0020470001000000002	0.025816042	0.0238827478	0.17425001920000002	0.0760114767	-0.0900254667	0.038987713199999996	0.0459179391	-0.1422799031	-0.0566092462	0.056162489100000004	-0.0445231778	0.0076906621	0.1104887295	0.0918191593	0.0041272614	0.0249607947	-0.0063251802	-0.087355221	-0.003687337	0.0433712169	0.043724358	0.039385075	-0.0202694648	-0.0070625185	-0.0807480835	0.0638238959	0.1571972117	0.0360993702	-0.1284927472	0.012619691399999999	0.09548263480000001	-0.1325618565	-0.0376922807	0.1239389614	0.0084746132	0.11142989980000001	0.0316898102	0.008950775400000001	0.0795880108	0.09538583869999999	-0.05813517610000001	-0.0418200469	0.10526979269999999	0.0627344791	-0.1579084292	0.0352057625	0.027687873300000002	-0.08388830929999999	-0.0529444417	-0.033750672200000005	0.0243766566	-0.028660095899999998	-0.0847671133	0.0925873654	-0.0464511242	0.1218743242	0.0357712866	-0.031099990600000002	-0.0252253408	-0.040599386	0.0555146109	0.0002286092	0.1495102141	0.0606207717	-0.045390714000000006	0.052448495199999993	0.1024930517	0.0599208942	-0.030772994799999998	-0.0336333668	0.0785513528	-0.036024413	-0.0649678354	-0.0856566809	0.010174333	-0.0334855973	0.0750271114	0.0092526195	-0.0224505794	-0.0790645137	-0.05692761	0.0014812217999999999	-0.0390099141	0.1215476055	0.021236576200000003	0.0152786303	0.006785892900000001	0.0217020175	0.08853310029999999	0.007077163199999998	-0.07823761629999999	0.00189759	-0.00534016	3.6008478081e-06	2.85173088256e-05	0.000525004	-0.07446859600000001	2.7562920001599997e-07	0.005545571790211218	-0.0484352	-0.020089099999999995	0.0004035719388099998	0.00234596859904	0.0005354019999999999	0.000656708	2.866553016039999e-07	4.3126539726400005e-07	0.000573917	0.00010103399999999997	1.0207869155999991e-08	3.2938072288899996e-07	-0.00021663400000000005	0.0	0.0	4.693028995600001e-08	0.0	0.0	0.0
38693.47265625	-0.48046875	1497184826.1999664	0.2308502197265625	23829.58984375	0.0625	0.00390625	567849352.1213531	24338.029296875	-23.552734375	554.7312965393066	592339670.0555457	1.3285110000000002	23.832878	0.07279950600000001	0.12268541710000001	-0.056699406200000003	0.0823361777	0.0784575922	0.1541379876	-0.09671469710000001	-0.1553126158	-0.0380837829	0.08829824480000001	0.0316400738	-0.1196885914	0.0504819987	-0.1154098965	-0.1458165218	0.10631006609999999	-0.1509424955	-0.0838805013	-0.0806100508	0.06543220450000001	-0.0033080805	-0.1635981122	-0.0049087416	-0.1556170002	0.058632875599999995	-0.0372151998	-0.1069247573	0.0538829193	-0.030531512200000006	-0.070627362	0.10317517359999999	-0.1462996405	0.1311188771	0.0029525391999999998	0.0577833709	0.015783755400000002	0.0165933409	0.0885982334	-0.0268295629	-0.051391947199999996	0.054956096600000004	0.055078628399999996	0.0147364374	0.1072380676	-0.0539891554	0.1422887819	-0.0584709634	0.12113744	0.1036689628	-0.0784365459	-0.10191404220000001	-0.035857879	0.139367129	0.0455461358	0.0508220305	0.10643333740000001	0.0397502367	0.0392594511	0.0010854198	-0.11929651320000001	-0.1782417431	0.0652308395	-0.1193652408	0.1167927109	0.045250681699999996	-0.0016244137	-0.0918918474	0.0332954049	0.0482238882	-0.22702023079999997	0.1229409653	-0.1210590674	-0.026937962200000002	-0.0001070084	0.1401080551	-0.0626593894	0.1691537986	0.09674718210000001	0.057155042	0.0674675925	0.054283871799999994	-0.1350353551	0.074013476	0.0810761165	-0.1619114857	0.0679940888	-0.0785699904	0.0262970906	0.0015810954000000002	0.0164281186	-0.0631496321	0.06407999610000001	0.062314241799999996	-0.0024714755	0.11045129390000001	-0.1130688302	0.0535379678	-0.0445142827	0.0056749608	0.030001501	-0.0089301884	-0.0001294524	0.221811072	-0.15304160519999999	0.08656555070000001	0.0014161995	-0.0845511243	0.00190165	4.059999999999958e-06	3.6162727225e-06	1.6483599999999652e-11	0.0253823	0.024857296	0.0006442611532899999	0.0006178851644316159	-0.0427945	0.005640699999999999	3.181749648999998e-05	0.00183136923025	-0.000232226	-0.0007676279999999999	5.3928915076e-08	5.89252746384e-07	0.0006522380000000001	7.832100000000012e-05	6.134179041000019e-09	4.254144086440001e-07	-0.00021663400000000005	0.0	0.0	4.693028995600001e-08	0.0	0.0	0.0
38551.2421875	-142.23046875	1486198274.1992798	20229.50624084473	23794.287109375	-35.302734375	1246.2830543518064	566168099.0433693	24310.80859375	-27.220703125	740.9666786193848	591015414.4819489	1.4305139999999998	25.662756	0.06318571	-0.1175081502	-0.0009881343	-0.12008807269999999	-0.1428218555	-0.0431043315	-0.1336544039	-0.0411678066	0.0340226609	-0.023748470299999998	-0.029046661	-0.01959295	0.0494036423	0.11428352720000001	0.028303445299999997	-0.009473901	-0.0004458025	0.1194846074	0.21541685440000002	0.12930292599999998	0.0821345765	0.036356956	0.018895740600000002	-0.0744853178	-0.0685120823	0.1545560222	-0.0943785273	-0.0293367563	-0.0462003095	-0.0612322016	0.101618982	-0.10250843859999999	-0.0081361186	-0.1588363082	0.1700952303	-0.1570289429	-0.0473213925	0.09456662730000001	-0.050871556	-0.035062517599999996	0.19255118670000002	-0.0611737007	0.011075660800000001	0.0009500475	0.036360791499999996	0.0187732901	-0.003180615	0.0767251229	-0.1400924736	0.0240806393	0.0584305193	0.1091776123	0.0126850025	0.1427605181	0.058192005199999994	0.1147414771	0.040219608999999996	-0.0044231602	0.0344598609	0.049622000199999995	-0.1293626705	-0.0584863295	0.039028710099999996	-0.054629926100000004	-0.0753780269	0.0640946129	-0.0410864776	-0.110879085	-0.0038573659	0.054849636900000005	-0.0278300919	0.1310369875	-0.0418622923	-0.1822514785	0.026033115899999997	-0.0610416436	-0.0808240135	0.0188748665	0.177855496	-0.135418598	-0.1087974325	-0.056606847	-0.028340465	-0.0550186942	-0.25944576199999997	0.1548790572	0.013078573400000001	0.0420491549	-0.049731633600000005	-0.07378002139999999	-0.050975094500000005	0.0895263518	0.1036165307	-0.0091518334	-0.0377186312	0.1380138891	-0.1285841849	-0.0045102864	0.0403127685	0.011532375	0.0704694753	0.0454797977	0.0084969746	0.0234618719	0.0845511243	-0.0042478315	-0.0904527076	0.00189229	-9.359999999999924e-06	3.5807614441000007e-06	8.760959999999858e-11	0.015537	-0.009845299999999996	0.000241398369	9.692993208999992e-05	-0.0747561	-0.031961600000000014	0.0010215438745600003	0.005588474487210001	1.5808e-05	0.000248034	2.4989286399999995e-10	6.152086515599999e-08	0.000472883	-0.00017935500000000007	3.216821602500003e-08	2.23618331689e-07	-0.00021663400000000005	0.0	0.0	4.693028995600001e-08	0.0	0.0	0.0
38679.5546875	128.3125	1496107950.8233032	16464.09765625	23827.61328125	33.326171875	1110.633731842041	567755154.6808014	24319.173828125	8.365234375	69.97714614868164	591422215.68256	1.448399	25.983614000000006	0.12933061	0.1099396765	-0.051903470099999995	0.0738322958	0.016911540200000002	0.1514261137	0.0782189924	0.0760523701	-0.0155617365	0.10356413210000001	0.0065049603	-0.15335225130000002	-0.0338294534	-0.1369904871	0.0239632173	0.0171241824	0.023204087999999998	0.0655163078	0.048283832	-0.08518154050000001	0.0148837232	-0.1740011689	-0.0007585152	0.0977348429	-0.18040007660000001	0.0985992573	-0.0807339157	-0.0994852984	-0.10848981880000001	-0.060796561299999996	-0.0040066502000000006	-0.0411487637	-0.0762938064	0.09431947119999999	-0.0090044893	0.0050981308000000005	-0.0246073218	0.1759016801	-0.025627368799999998	0.0308856678	-0.0430082434	0.015266168200000001	-0.20809245739999999	-0.0082944822	-0.0873573466	0.1084274058	0.09381825390000001	0.0203646803	0.10604254130000001	-0.0571713918	-0.05466087309999999	-0.063621892	0.1603803703	0.0200268718	-0.0036165525	0.0631381749	0.0819653041	-0.0290664677	0.0100740011	0.0635372866	0.0270427715	0.1778117718	-0.0984936567	0.0955674433	0.1064255618	0.0046929834000000005	0.010629186100000002	0.06696932280000001	0.1246264084	-0.0302421473	-0.1096737806	-0.0009257480999999999	-0.030794287599999998	0.0700298338	0.1423457699	0.0310463596	0.0078847639	-0.005111353	0.086191609	-0.1519860339	0.0660790408	-0.1506155377	-0.1633251625	-0.0758304202	-0.12214358019999999	-0.0485577608	0.07892730790000001	0.017580676200000003	0.0869252978	0.1013341284	-0.0753370984	-0.0992808009	-0.050519641799999994	-0.1236121375	-0.1131755998	-0.0461236255	0.0549455763	0.1547069934	-0.0788845945	-0.0074020268	-0.0769188099	-0.18372176739999999	-0.0366212053	0.0099198259	0.082490912	-0.0099026625	-0.0959136145	0.00459915	0.00270686	2.11521807225e-05	7.327091059599999e-06	-0.023048	-0.038585	0.0005312103039999999	0.0014888022250000002	-0.0277707	0.04698540000000001	0.0022076278131600013	0.00077121177849	-0.000525063	-0.000540871	2.7569115396900003e-07	2.92541438641e-07	0.0007530789999999999	0.0002801959999999999	7.850979841599996e-08	5.671279802409999e-07	-0.00021663400000000005	0.0	0.0	4.693028995600001e-08	0.0	0.0	0.0
38703.546875	23.9921875	1497964540.7053225	575.6250610351562	23824.05859375	-3.5546875	12.63580322265625	567585767.8784332	24320.8046875	1.630859375	2.65970230102539	591501540.647522	1.221273	21.909075	0.04856457	-0.08721320460000001	0.1131135813	-0.0057213783	-0.0226164766	0.0217606337	-0.194301721	-0.0096231809	0.0690056348	-0.0382749456	-0.041735187400000005	-0.0453172851	0.0924913818	-0.0466529301	0.0181705655	-0.0233894794	0.12766605609999998	-0.109733286	0.1439178069	-0.0315053255	-0.0669909407	-0.1811577046	-0.0250081702	0.17042857579999998	0.0809908059	0.09668353029999999	0.12222310039999999	0.0704051572	0.06375042480000001	-0.0793407757	0.1012937986	-0.0725957807	0.0142048554	-0.1282807951	-0.029123151899999998	0.0144221746	-0.083457367	-0.0366663726	-0.1549700216	-0.0742020187	0.0148950537	0.0090056748	0.0034293590000000003	-0.0020212907	-0.0513489067	0.14270367720000002	-0.0352921859	-0.15770933869999998	-0.037102284900000004	0.1304575217	0.0383096277	0.1053594519	-0.0137350267	0.0377669798	0.0042611589	0.0576879358	-0.0311010758	-0.0796117818	0.065438268	-0.0250374704	-0.1641802053	-0.009029902099999999	-0.0104843999	-0.0733684859	-0.0470092058	0.0646224408	0.0360064879	-0.006387058199999999	0.1237051583	0.0524330014	0.0203369261	0.027933075	0.0337298223	0.1643164615	0.1383203188	-0.11542631390000001	-0.0439652679	0.0527240788	-0.0979695459	-0.1134780069	-0.164089719	-0.1271175391	0.0135905471	0.0300202654	0.0093956196	0.0445244547	0.0467926103	-0.0565106304	0.0146597801	-0.006699708299999999	0.0678418635	-0.0133888345	0.040378345	0.0010305502	0.0352441406	-0.1714748548	-0.0441806151	0.0636291827	-0.0288894107	-0.1954375474	0.0343593606	0.15413491470000001	-0.0871264382	-0.0083333587	0.0803860294	-0.015536046599999999	-0.1009072399	0.00400842	-0.0005907299999999994	1.6067430896400006e-05	3.489619328999993e-07	-0.00531856	0.01772944	2.82870804736e-05	0.0003143330427136	-0.0403499	-0.012579200000000002	0.00015823627264000006	0.00162811443001	-0.000180541	0.000344522	3.2595052681e-08	1.1869540848399999e-07	0.0007618609999999999	8.78199999999993e-06	7.712352399999878e-11	5.804321833209998e-07	-0.00021663400000000005	0.0	0.0	4.693028995600001e-08	0.0	0.0	0.0
38701.984375	-1.5625	1497843594.562744	2.44140625	23827.32421875	3.265625	10.664306640625	567741379.4254303	24339.046875	18.2421875	332.77740478515625	592389202.7834473	1.238594	22.219799	0.10658219	0.0534388346	-0.1247844994	0.1725010287	-0.0022660232	0.0994184343	0.0265010358	0.008879259300000001	-0.137466382	0.1004587126	0.034038759	-0.1551378661	0.0669086663	0.0055798220999999995	0.0077728497	0.0455730379	-0.0711225728	-0.0285194994	0.0178909984	0.0480839363	0.0526413945	0.08893454619999999	0.0008627378	-0.0882057986	-0.1059291877	-0.031413891	-0.0058850704	-0.12643064029999998	0.08493096650000001	0.1083839657	0.129948215	0.06102781	-0.11752229880000001	-0.0291224658	-0.1071277526	0.0077911234999999985	-0.0475790708	0.029847861	0.19479858739999997	0.0921877873	-0.05356675599999999	-0.0907364833	0.0027974203000000002	0.051274191399999995	0.0067717666000000004	0.0016775534	-0.026255939	-0.0707037349	0.0510715437	-0.09495032960000001	-0.1596787002	-0.0438020606	0.11506344859999999	-0.0379399229	-0.0453594075	0.053806378700000004	0.0019051691	0.0559695009	-0.0400098744	0.0021770474	-0.027900443599999998	0.1773509369	0.0024461262	0.07339594519999999	0.0086732633	-0.0339924787	-0.1070735419	-0.0955489347	0.0918691086	-0.031639340499999995	0.1076600731	0.063699517	0.0691508122	-0.0191127009	-0.0068121865	0.0659129805	0.012603483799999999	-0.0416037928	0.18993559969999999	0.126531427	-0.0426234118	-0.0255521335	-0.036691913300000004	-0.0467270979	0.0389523225	-0.1000291728	0.1076494861	-0.1288977264	0.0109361781	-0.0535133037	0.0474562218	-0.055342680199999994	0.1293829974	-0.10854874380000001	0.067352635	0.027493552799999998	0.0737857301	0.1336430305	-0.0301237707	0.2250089015	-0.0323546453	-0.0606044268	-0.0611888688	-0.0211887461	0.07823761629999999	-0.0211357831	-0.10540925529999999	0.00680725	0.0027988299999999995	4.63386525625e-05	7.833449368899997e-06	-0.0568191	-0.05150054	0.003228410124810001	0.0026523056202916004	-0.00404318	0.03630672	0.0013181779171584	1.6347304512400008e-05	-0.000205771	-2.523e-05	4.2341704441e-08	6.365529e-10	0.00097596	0.00021409900000000012	4.5838381801000064e-08	9.524979216e-07	-0.000136441	8.019300000000002e-05	6.430917249000004e-09	1.8616146481e-08	0.0	0.0	0.0
38599.4765625	-102.5078125	1489919590.8989868	10507.851623535156	23808.537109375	-18.787109375	352.9554786682129	566846439.2884865	24300.673828125	-38.373046875	1472.4907264709473	590522748.5009192	1.2720479999999998	22.819956	0.15128626999999994	-0.0814421241	0.0667189176	0.013001524399999999	-0.0304107694	-0.0164523037	-0.0911634953	0.0727823217	0.0657155766	0.05838726	0.0806086379	-0.0471553725	0.028526485499999997	-0.0461168188	0.0376008581	0.272464504	0.048816854400000005	-0.07727500450000001	0.19162443839999999	-0.0102682476	0.060098615099999995	0.0545781406	-0.1116334414	0.030267813799999998	0.062267509699999994	-0.1016924548	0.0832231606	0.18876964649999997	0.0118729666	-0.044062117000000005	0.10981476400000001	0.022942957000000003	-0.15037738039999998	-0.0493349966	-0.0394957234	0.0103692279	0.1051297469	-0.153619875	0.0727188787	-0.0093772337	-0.0299387002	-0.0308846578	-0.1043214192	0.0023868724	0.1405802763	-0.1391793748	0.1210227892	0.15551443980000001	-0.037636952	0.09164335	-0.0067847548	0.0048909258	0.0373748395	0.09402043210000001	0.12044561990000001	-0.018238898899999998	-0.0204533004	-0.0127260003	-0.1047326359	0.048032002000000004	-0.0524186348	0.021859059500000003	-0.0629297422	-0.0784010838	0.11889183710000001	-0.0720878359	0.08599995699999999	-0.0445490546	0.0281021419	-0.0300146058	0.0698534841	0.1489961648	0.2695286053	0.1474342442	0.1861610838	-0.056187467000000005	-0.0507573208	0.0368975677	-0.08823641900000001	0.0322482086	0.0976188639	0.012209061200000001	0.08155516559999999	-0.07210860059999999	0.0012873073	0.0873663359	0.1494522422	0.029048112	-0.029975720600000002	-0.1020666581	0.1647943721	-0.0191909431	-0.11449437539999999	-0.07774633019999999	0.0537951138	0.1099263256	-0.0224555004	0.0064006797	0.14884551570000001	-0.0548184921	0.046634351799999994	-0.0616534403	0.2473099355	-0.06554975860000001	0.0760468362	-0.0266897442	-0.1093977275	0.00191125	-0.004896	3.6528765625e-06	2.3970816e-05	0.0267323	0.08355139999999998	0.0007146158632899999	0.00698083644196	-0.0420357	-0.03799252	0.0014434315759503994	0.0017670000744899996	0.000210963	0.00041673400000000004	4.4505387369e-08	1.7366722675599998e-07	0.00097596	0.0	0.0	9.524979216e-07	-0.00021663400000000005	-8.019300000000002e-05	6.430917249000004e-09	4.693028995600001e-08	0.0	0.0	0.0
38661.71484375	62.23828125	1494728194.659439	3873.6036529541016	23815.52734375	6.990234375	48.86337661743164	567179342.6609039	24293.54296875	-7.130859375	50.84915542602539	590176229.9745027	1.244779	22.330753	0.06041655000000001	0.1179194975	-0.0523204262	0.0111698361	-0.0011394524000000001	0.13462636960000002	-0.0077861199	-0.0742607721	-0.0492677245	0.0356030315	-0.0038173982	0.0207279938	0.0536018995	-0.0993303111	0.0756493217	0.0484190195	0.0034392202000000003	0.08007951440000001	0.0752564114	0.0540763567	-0.08434676519999999	-0.0368414626	-0.034319413	0.009735106700000001	-0.1284509582	0.1323621209	-0.0253758061	-0.06096486280000001	-0.0735436726	0.048771357300000005	-0.0204967488	0.0732500608	-0.056242034100000005	0.0359707037	0.0879629058	0.0101675088	-0.0523510906	0.0788135396	-0.0360405473	-0.0728643296	-0.0267732275	0.10150302859999999	-0.11597369460000001	-0.1138243033	0.139756005	-0.09853639230000001	-0.2315803541	-0.1029574531	0.0766274187	-0.1052884798	-0.030812214900000006	0.0254337468	0.0855129811	0.0606119913	0.0816191755	0.1189826722	0.127747911	0.0248670375	0.0325125339	-0.0159997475	-0.0848067607	0.0717299188	-0.082326704	0.08856627689999999	-0.0436534888	-0.0511033891	0.0402669991	0.0482682059	0.0154779546	0.049932272300000004	-0.094233469	0.0113828677	0.0482659554	-0.0528604323	0.071016862	-0.1316226014	0.0122834799	-0.0392760691	0.1060057051	-0.144592996	-0.0988296957	0.02610481	-0.058445312	0.0066436661999999995	-0.049924345499999995	-0.1015463965	-0.1373100098	0.0988904352	-0.019467693600000002	0.0696304528	0.021998422799999997	0.0321818286	-0.09826440560000001	-0.0037974275	0.12213538300000001	0.114813963	-0.0394189796	-0.1274304833	-0.1582568673	0.043548736799999994	-0.0048688566	0.041617847799999996	-0.045171400599999995	0.16811674210000002	0.0738148754	-0.0321859012	-0.11285322490000001	0.00680833	0.00489708	4.63533573889e-05	2.39813925264e-05	-0.00703999	-0.03377229	4.956145920010001e-05	0.0011405675718440995	-0.040998900000000005	0.0010367999999999905	1.0749542399999806e-06	0.0016809098012100007	7.09654e-05	-0.00013999759999999998	5.036087997160001e-09	1.9599328005759997e-08	0.00125017	0.0002742100000000001	7.519112410000005e-08	1.5629250289000003e-06	-0.00021663400000000005	0.0	0.0	4.693028995600001e-08	0.0	0.0	0.0
38587.125	-74.58984375	1488966215.765625	5563.644790649414	23822.228515625	6.701171875	44.905704498291016	567498571.4506569	24315.373046875	21.830078125	476.5523109436035	591237366.4086952	1.274876	22.870691	0.21879433	-0.0946900401	-0.0020779092000000002	0.0142227869	-0.0143891643	-0.057620008099999995	-0.065629171	0.0413683575	0.1666508843	0.1617174473	-0.1072197691	-0.0615951654	0.046803795999999995	-0.10411548429999999	0.1147534815	0.038647896099999995	0.1222223623	-0.0102796906	-0.1295831208	0.0578832629	0.0357914414	0.0767591268	0.012562707900000001	-0.0724093196	-0.059325480599999994	-0.067477544	-0.0653318789	-0.0527768757	-0.1129927712	-0.0047532890999999996	-0.1018525916	-0.0719850638	0.0124839567	0.0591950924	-0.0543417388	-0.088427355	0.044356331799999996	0.035773843199999995	0.09219026820000001	0.0050936109	-0.0550303525	0.08088140320000001	0.0669144998	-0.0479790317	0.015089091499999999	-0.004537694	0.07310934	-0.0646500332	-0.062443243499999995	0.047345674299999994	-0.005287776700000001	-0.1109241985	-0.1271840292	0.19191739230000002	0.031723029300000004	0.1020369472	0.0356479677	0.0159357653	-0.06272285009999999	0.0012180297	-0.0095319307	-0.0091127376	-0.1172702492	-0.2323171593	0.0570114479	0.013831996000000001	0.0305277354	0.0304138969	0.1608386755	-0.0475076235	-0.0447645376	0.0165047455	-0.0028844773	-0.0115989657	-0.12238254380000001	0.009714568199999999	-0.0400767152	0.0061127428	0.06716450139999999	0.1305723099	0.15182260460000002	-0.0093651387	-0.0673482893	0.0112163608	0.055305843099999995	-0.09201294900000001	0.0085774002	0.0583601717	-0.0598991657	0.0051096658000000005	-0.0842389652	0.19210881829999998	-0.0239983298	0.044084009199999996	0.0428332376	0.0051890432	0.0448569685	0.0218347151	-0.1463254747	0.06699480299999999	0.0896050925	-0.0935047722	-0.033403201699999996	-0.1102623599	0.07154294259999999	-0.0376123508	-0.11575891279999999	0.0237745	0.016966170000000003	0.00056522685025	0.0002878509244689001	0.126636	0.13367599	0.016036676495999998	0.0178692703024801	-0.0393502	0.0016487000000000099	2.7182116900000325e-06	0.0015484382400399995	-0.000207368	-0.0002783334	4.3001487423999986e-08	7.746948155555999e-08	0.00097596	-0.0002742100000000001	7.519112410000005e-08	9.524979216e-07	0.000560892	0.0007775260000000001	6.045466806760001e-07	3.14599835664e-07	0.0	0.0	0.0
38647.20703125	60.08203125	1493606611.3162994	3609.850479125977	23819.642578125	-2.5859375	6.68707275390625	567375372.5496254	24318.2578125	2.884765625	8.321872711181639	591377663.0352173	1.191435	21.373796	0.11859850000000002	0.1196312885	0.030886188399999997	-0.0092582856	0.020982819700000002	0.09667021599999999	-0.0048844875	-0.060745582	0.14143236039999998	-0.0308194879	-0.006100970799999999	-0.08219712230000001	0.026456998500000002	-0.130191216	0.0182323595	0.0080519565	0.0837292149	-0.05982124	-0.0734244977	-0.0008149403999999999	0.0765047984	-0.1453163012	0.047030403600000006	-0.05277000230000002	0.0728125981	0.0156597797	0.0384600732	0.014071529	0.074637539	-0.0216923795	0.07068572	0.0552807376	0.0569502021	0.025974164700000003	0.0243990094	0.23556835510000002	-0.055650368	-0.1499302956	0.1908152411	0.030050809300000002	0.0482180221	-0.07029678290000001	0.0324019802	0.056584812199999994	0.043558927000000004	-0.1880918136	-0.1301582295	0.009396805	0.0978797801	-0.0469373576	0.07641098019999999	-0.0109668176	-0.0757124941	-0.0062616924	0.05619344	0.1107856233	0.0142936836	-0.011014203899999998	-0.010798464499999999	0.0108972124	-0.0687860434	-0.0043257370000000005	-0.1388848814	0.0012702683	0.022448477799999998	0.0954340969	0.0800404894	0.083611943	0.1299669185	-0.1290514146	-0.0018331729999999998	-0.0254008216	0.0204773707	0.0029084684999999997	0.0404453846	0.1147748535	-0.076270869	0.08738113310000001	-0.0691104894	-0.0416433627	0.0010528991	-0.075434883	0.08512412720000001	0.1708057288	0.1466450368	-0.085754082	-0.085052339	-0.049929363399999996	0.0108930698	-0.0352716517	0.0641349987	-0.1456703775	0.0518030244	-0.0558169898	0.0402426442	0.047792384699999996	-0.05924202870000001	-0.1728365541	-0.0263573816	0.0702397975	0.1324092531	0.0281903194	-0.0164156923	0.040019481600000004	0.069232268	-0.0429573403	-0.1181006348	0.0168975	-0.006877000000000001	0.00028552550625	4.7293129000000016e-05	0.0802409	-0.0463951	0.00643860203281	0.0021525053040099998	-0.0704946	-0.031144400000000013	0.0009699736513600006	0.00496948862916	0.000147824	0.00035519199999999994	2.1851934975999995e-08	1.2616135686399995e-07	0.00097596	0.0	0.0	9.524979216e-07	0.00023244400000000005	-0.000328448	1.0787808870399997e-07	5.4030213136000013e-08	0.0	0.0	0.0
