csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
35673.515625	98.359375	9674.566650390623	1272599717.0471194	22008.8359375	58.896484375	484388859.3237915	3468.795871734619	22308.2734375	91.234375	8323.711181640625	497659063.76226807	1.037968	23.614727	0.3397876	0.0085763878	0.06027819230000001	0.026193264900000002	0.0511942771	0.1003485609	-0.1368708001	0.09969204109999999	0.0096184618	0.048442674500000005	-0.07111919	-0.18337943710000001	0.0548086114	-0.0267788642	0.0427577016	-0.0341739856	-0.0898132951	0.0291783164	0.11146558390000001	0.08901048980000001	0.0102329376	-0.028493691499999998	0.060985785	-0.0147709112	0.0156222116	0.0663471882	-0.0158843688	-0.1589633711	-0.021484523399999997	0.12075866130000001	0.0622960986	-0.1305144013	-0.0139252921	0.0001802753	-0.16276056490000002	-0.0497495871	-0.0357765958	0.022409346200000003	0.0156453477	0.0764127779	0.039058271299999996	0.0173351162	-0.028405342000000007	0.0784122593	0.12400385800000001	-0.1238779722	0.0831819384	-0.0851473093	-0.05600319769999999	0.065011912	-0.005968046899999999	-0.0040031764	-0.1985969336	0.0179778433	0.0240701134	0.0861084148	0.0077778588	-0.0849839282	-0.0639967555	-0.0826273007	-0.0902195542	-0.009413526	-0.0670846892	0.0270417632	-0.0480161108	0.22328765109999998	-0.1205863587	-0.0419154515	0.12345183859999999	0.0996471141	-0.0711126459	0.0063989222	-0.027195055200000002	0.0137925693	-0.08828809550000001	-0.0177958514	0.021951569	0.0845511243	-0.0042478315	-0.0904527076	0.0956561	0.03802380000000001	0.001445809366440001	0.009150089467210002	0.049479	0.12862939999999998	0.0024481714410000003	0.016545522544359998	-0.0163034	0.0932516	0.008695860902559999	0.00026580085156	-0.0032414	0.00055295	3.057537025e-07	1.0506673960000004e-05	0.0008745239999999999	-0.00037975600000000014	1.4421461953600006e-07	7.647922265759998e-07	0.0018629	0.0006649500000000003	4.421585025000004e-07	3.4703964100000014e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35518.66015625	-154.85546875	23980.216201782227	1261575219.2951813	21938.58984375	-70.24609375	481301724.33229065	4934.513687133789	22282.318359375	-25.955078125	673.6660804748535	496501711.46854025	0.939084	21.365011	0.18339822	-0.023848631000000002	0.003792034	-0.055750229000000005	0.0230229558	0.0172649614	-0.007768868000000002	0.0211704542	-0.0081787599	0.1089676867	0.030131879	0.036117489100000004	0.0072382477	-0.1180229536	-0.0032801163	-0.0689767569	-0.08895502699999999	0.0576748095	-0.064756657	-0.0807111925	0.0866653052	-0.0297519321	0.0006198352	0.06648277179999999	0.0177230833	-0.1253101337	0.09010843269999999	-0.16905706809999999	0.0993457989	-0.0453072179	-0.1906186972	-0.0054994212	-0.0074485587	-0.0031303899	-0.025696071	0.0803268449	-0.1505837306	-0.020314571200000003	-0.031419767700000004	0.0082460812	0.0098019778	0.036698385800000004	0.058812701399999986	0.027017722999999997	0.0148249278	0.0103892979	0.0801225322	0.0066732564	0.0750151376	-0.0502562696	-0.0087047723	0.09656770939999999	-0.0437179339	0.0392217989	0.053628474	0.13752769880000001	-0.052347086699999996	0.0468957113	-0.0737803095	0.10341795220000001	-0.033170338199999996	-0.1393523417	0.0091039425	-0.1092794541	-0.12712524050000001	-0.1289745316	-0.1450754931	0.10524211800000001	0.0258451823	0.050750335199999996	0.10974205390000001	-0.0367926871	0.0172545127	0.0153930092	0.1114956832	0.0007820933	-0.0105689825	0.082490912	-0.0099026625	-0.0959136145	0.0707984	-0.02485770000000001	0.0006179052492900005	0.005012413442559999	0.008623479999999998	-0.040855520000000006	7.436440731039996e-05	0.0016691735144704007	-0.0441681	-0.0278647	0.0007764415060899997	0.00195082105761	-0.00311989	0.00012151000000000002	1.4764680100000006e-08	9.7337136121e-06	0.00215771	0.0012831860000000006	1.6465663105960008e-06	4.6557124441000015e-06	0.00147119	-0.0003917100000000002	1.5343672410000016e-07	2.1644000161000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35703.28125	184.62109375	34084.94825744629	1274724292.0166016	22037.091796875	98.501953125	485633414.8638954	9702.634769439695	22259.8671875	-22.451171875	504.055118560791	495501687.2051392	1.2714299999999998	28.926199	0.25777767	0.0264515081	0.0272658509	0.0568993877	0.10689163939999999	0.1286496008	-0.17927551989999999	0.1190571553	0.071565052	0.0582351685	-0.081821224	-0.0591208629	-0.1097632902	-0.0288083931	-0.0106414108	-0.1069350865	0.17704293510000002	-0.0600154559	-0.0033626185999999997	0.0446114732	-1.59773e-05	-0.1373734578	0.035436385099999995	-0.0677583833	-0.0348721263	0.057400077199999996	0.09256899019999999	0.074427127	0.0084452895	0.09431256810000001	-0.2734774999	-0.0691928431	-0.1399952095	-0.14907214359999998	0.0381313364	0.1502354918	0.0103517816	0.0480426251	-0.0044130459999999995	0.0495244001	0.0606624175	0.078220459	-0.0600147177	0.1413750643	0.1494400246	-0.1505591913	0.0442451668	-0.1648634148	0.030869429500000007	0.0381610422	0.1125770777	0.0083741731	0.0322512079	0.1330497957	-0.1038489519	-0.1056959999	0.0120689378	0.0649928529	-0.0957202866	-0.0319442085	0.122775241	0.0194230744	-0.034481919	-0.1760991761	0.06707076349999999	0.019057023	-0.0023393087	0.1274331345	0.09588877609999999	0.0839168949	0.08518188199999999	-0.2255711719	0.0402086504	0.2018202006	-0.043055506699999996	0.0396219259	-0.1947684347	0.0803860294	-0.015536046599999999	-0.1009072399	0.07430839999999997	0.0035099999999999715	1.2320099999999801e-05	0.005521738310559995	-0.00427859	-0.012902069999999998	1.8306332388099995e-05	0.00016646341028489996	0.11908	0.16324809999999998	0.026649942153609992	0.014180046399999997	-0.00275682	0.0003630700000000001	1.3181982490000006e-07	7.6000565124e-06	0.0012316400000000006	-0.0009260699999999996	8.576056448999993e-07	1.5169370896000015e-06	0.0017444000000000006	0.0002732100000000003	7.464370410000017e-08	3.042931360000001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35806.81640625	103.53515625	10719.528579711914	1282128101.1508944	22030.935546875	-6.15625	485362121.07056046	37.8994140625	22427.96484375	168.09765625	28256.822036743164	503013607.032486	1.972467	44.875423	0.19289979	0.1109016575	0.1168202954	0.1642141416	0.0792458583	0.0090833406	0.0101685407	0.1275590254	0.0541853309	0.024908802	0.1112191381	-0.0165526329	0.1092588529	0.0184047744	-0.08293907019999999	0.0102091618	-0.0779968071	0.0510795596	-0.08393628439999999	0.0506692704	-0.09015967890000001	-0.15996359289999998	0.1847568632	0.0453809249	0.24759911269999998	-0.0869735742	0.021905642200000002	-0.1860668832	-0.1608566371	-0.0444148781	0.1221193327	0.0646301493	0.0691881549	-0.15949204919999999	0.02552137	0.0604971724	0.0493175752	0.1005559358	0.08934162009999999	0.132200035	0.0079736936	0.042759515199999994	-0.1554259883	0.082987212	-0.0007827755	0.0250716515	0.14987938	-0.0844415682	-0.0498661974	0.033524345	-0.09635941960000001	0.049210929	0.0147266431	0.0358161345	0.16912782640000001	0.125135884	-0.0899707454	-0.0809824759	-0.1204570981	-0.022773236699999998	-0.08286994	0.0497945431	0.1745644679	-0.0536673769	-0.0651665177	0.1301714626	0.0229406133	0.149533326	-0.0325152679	-0.22473288870000002	-0.0783031322	-0.0645171404	-0.0462333466	-0.036883442599999997	-0.10732855390000001	0.0527557631	0.0640457363	0.07823761629999999	-0.0211357831	-0.10540925529999999	0.0744495	0.0001411000000000329	1.9909210000009278e-08	0.005542728050250001	0.008627799999999998	0.012906389999999995	7.443893283999997e-05	0.00016657490283209991	0.12977	0.010690000000000005	0.0001142761000000001	0.016840252899999998	-0.00104224	0.00171458	2.9397845764e-06	1.0862642176e-06	0.000310564	-0.0009210760000000008	8.483809977760013e-07	9.6449998096e-08	0.00249199	0.0007475899999999996	5.588908080999993e-07	6.2100141600999985e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35747.7109375	-59.10546875	3493.4564361572266	1277898837.2710571	22017.310546875	-13.625	484761963.7175331	185.640625	22470.361328125	42.396484375	1797.4618873596191	504917138.2164955	1.8481	42.045967	0.48199055	0.0086959379	-0.0662739404	0.0649058519	0.0284892208	0.0730188963	-0.0509986599	-0.0085599083	-0.1607940324	0.0403153943	-0.12585791300000002	-0.2402833629	0.0529918896	-0.10459066210000001	0.2111373993	-0.0567758198	-0.044723566799999996	0.027266362599999996	-0.0110523129	-0.0856884009	0.0074017486	0.0016510354999999999	0.0628986996	-0.0704905299	-0.0902966207	0.013261600000000002	0.0540387013	-0.068913285	-0.0119486688	-0.11736493619999999	-0.0117660548	0.0369705211	-0.1783529237	-0.0094950061	-0.0378458963	-0.28381022710000003	0.0458254901	-0.0023842603	-0.0899294784	-0.0684472859	0.0107589214	-0.1388240463	-0.0674419982	0.040425519300000004	0.0897296641	-0.0705556774	0.0156281583	0.11732077169999999	-0.076243968	0.0459259762	0.0163651122	-0.0179945406	-0.23282736769999998	0.0436690321	-0.1631749414	0.1356532896	0.08914154210000001	-0.0081647113	-0.0021859425	-0.1996226081	-0.0185273606	0.0086262673	-0.08456414300000001	-0.1203806633	-0.0527881447	0.0682043354	-0.0143562919	0.0504976946	0.0738429097	-0.016456371100000002	0.007488405999999999	0.1042656873	0.2516696952	-0.060130947000000004	0.11337591529999999	0.0205806692	0.11115632439999999	0.0760468362	-0.0266897442	-0.1093977275	0.07449960000000001	5.010000000001125e-05	2.5100100000011267e-09	0.005550190400160002	0.144867	0.1362392	0.020986447689	0.018561119616639997	-0.0947556	-0.2245256	0.05041174505536	0.008978623731360002	-0.00327988	-0.00223764	5.0070327696e-06	1.07576128144e-05	0.000496437	0.000185873	3.454877212899998e-08	2.46449694969e-07	0.00249199	0.0	0.0	6.2100141600999985e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35594.43359375	-153.27734375	23493.944107055664	1266963702.8598785	21958.326171875	-58.984375	482168088.2704506	3479.156494140625	22333.119140625	-137.2421875	18835.41802978516	498768210.54935074	1.173801	26.705046000000007	0.14022015	0.040293192900000004	-0.0552393926	-0.030924204500000007	0.0098772547	0.0432373996	-0.0467717951	-0.012967158500000001	-0.0837427609	0.0463712829	0.1066010317	-0.1442956061	0.023604581	0.0253969953	0.140645944	0.0314654739	0.141868459	0.0109820977	0.0339852006	0.0548939587	-0.0788168203	-0.032816602	-0.0412758045	-0.1523148407	-0.0048192477	-0.035499603399999996	0.1389076568	-0.0791049263	0.09456081720000001	-0.0777591094	-0.030667326	-0.0155324569	0.0631276278	-0.024207772000000002	0.0197102998	-0.0005475381	0.0947063357	0.0180145354	-0.005274465999999999	-0.060533594100000004	-0.059199521799999995	0.033116172799999996	0.0318371166	0.0151246966	0.0526236087	-0.0441814669	0.0953713541	0.0869760327	0.0206118064	0.14556149710000002	-0.0804810462	-0.0927350214	0.0063213243	-0.0337285716	-0.1527245072	-0.0182572859	0.0452126065	0.1101935956	0.0263133015	-0.1171366237	-0.059893407999999995	0.0719780656	-0.0797198985	0.008718157399999999	-0.11330269300000001	-0.00013072690000000002	-0.08650072119999999	0.0805173292	-0.0718328267	0.04269153	0.0654174963	-0.0553722345	0.08227715349999999	0.011578047	0.0321940617	-0.0899898556	0.058983463099999994	0.0738148754	-0.0321859012	-0.11285322490000001	0.07452160000000001	2.1999999999994246e-05	4.839999999997469e-10	0.005553468866560002	0.0611658	-0.08370119999999999	0.0037412550896399996	0.007005890881440001	-0.0764181	0.01833750000000001	0.00033626390625000023	0.005839726007609999	-0.00380859	-0.0005287099999999999	2.7953426409999994e-07	1.45053577881e-05	0.0007309159999999999	0.0002344789999999999	5.498040144099995e-08	5.342381990559998e-07	0.00249199	0.0	0.0	6.2100141600999985e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35634.140625	39.70703125	1576.6483306884766	1269791978.0822756	21929.64453125	-28.681640625	480909309.26698303	822.6365089416504	22258.1640625	-74.955078125	5618.2637367248535	495425867.4331665	0.8039689999999999	18.291033	0.08979785	-0.0141503879	-0.057944307199999996	-0.0412160526	-0.0075865115	-0.0013698879	-0.059796200099999995	-0.0558187425	0.0160722194	-0.0061778301	0.0767527076	-0.0825212448	0.0589962243	0.086496214	0.089868716	0.121515027	0.0194512049	-0.10058386539999999	0.1798975075	-0.09326894279999999	-0.0666592466	0.0799648634	-0.0439386649	0.0177749649	-0.0863588175	-0.0552675694	0.0647514218	-0.0103839265	0.08967435119999999	0.0919470882	0.080676071	-0.0180670748	0.0749228121	-0.1030327061	-0.0525655333	-0.0353609392	0.0302604764	-0.026377652400000003	0.066708068	-0.0350752192	-0.049945849900000006	0.0548871367	0.0389061831	0.0023031696	0.0026887720000000003	-0.0530648816	-0.027460583700000003	0.0346531818	0.0324468604	0.0803630286	-0.1324326701	-0.11446907949999999	-0.1281825755	-0.145955953	-0.002758659	0.0150520054	0.1849370959	0.1101953079	0.027100896699999998	0.1072278076	0.0425391036	0.0922338135	-0.0731965446	0.0499695524	0.0036708407	0.0623887046	-0.015190258799999997	-0.09266378189999999	-0.0319197813	-0.0481931421	0.023636923599999998	-0.0783158595	-0.0319746417	-0.049524440700000005	-0.1417804588	0.0275088659	-0.1137861133	0.07154294259999999	-0.0376123508	-0.11575891279999999	0.0619914	-0.012530200000000005	0.00015700591204000013	0.00384293367396	0.0181948	-0.042970999999999995	0.00033105074703999984	0.0018465068410000005	-0.0638828	0.0125353	0.00015713374608999998	0.00408101213584	-0.00379373	1.486000000000022e-05	2.208196000000065e-10	1.43923873129e-05	0.000978083	0.0002471670000000002	6.109152588900008e-08	9.56646354889e-07	0.00231879	-0.0001732000000000001	2.999824000000003e-08	5.3767870641e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35633.21484375	-0.92578125	0.8570709228515625	1269726000.1008453	21939.044921875	9.400390625	481321692.0840492	88.36734390258789	22170.861328125	-87.302734375	7621.767429351807	491547092.03094864	0.90523	20.594822	0.098241	-0.037082048900000004	-0.0549602668	-0.0577558369	-0.039847915899999996	0.013480198999999998	-0.1084153208	-0.007653269200000002	0.09413685599999999	-0.072010932	0.13034916359999998	-0.0442932641	-0.016512337	0.0925742731	-0.0014837205	0.0378611615	0.1618535681	-0.024934519	0.061227826299999996	0.0104606851	0.0296389153	0.038307742799999996	0.09766449529999999	-0.1045213638	0.0333639451	0.0619911946	-0.11745623820000001	-0.0194298225	0.0811708114	-0.0982710465	0.0011141538	-0.1191974225	0.1146809984	-0.0335508225	0.0372669743	-0.1549462839	-0.09598002900000001	-0.0514329833	0.108056681	-0.011784868	-0.0319971207	0.1175896871	0.0600685552	-0.016795078300000002	0.027046842	-0.0857625624	-0.032656601800000004	-0.0434066311	0.0274565968	0.1526671214	-0.05677197780000001	-0.05858519	0.117925024	-0.0348766472	-0.0642053281	-0.0468279255	0.0692832713	-0.0023845326	-0.017420252	-0.061710687599999994	0.0650283007	-0.0221634731	0.0897237099	0.16997979100000002	0.0744468671	0.0401296273	-0.1371772318	0.0243445502	-0.016810754299999998	0.1576262656	-0.0052362974	-0.0099897976	-0.0139659023	0.0053698325	-0.0144694727	0.1424334231	-0.10503442369999999	0.069232268	-0.0429573403	-0.1181006348	0.061304	-0.0006874000000000048	4.725187600000064e-07	0.003758180416	0.00936045	-0.008834349999999998	8.761802420249999e-05	7.804573992249995e-05	-0.0538999	0.009982900000000005	9.965829241000006e-05	0.0029051992200100005	-0.00493652	-0.00114279	1.3059689840999997e-06	2.43692297104e-05	0.0012289000000000002	0.0002508170000000002	6.29091674890001e-08	1.5101952100000006e-06	0.00213767	-0.0001811199999999999	3.280445439999996e-08	4.5696330289e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35422.69140625	-210.5234375	44320.117736816406	1254767066.4624176	21922.849609375	-16.1953125	480611334.99527365	262.28814697265625	22038.54296875	-132.318359375	17508.14822769165	485697376.18544006	0.88185	20.062889	0.0964193	-0.0983492474	0.010582581	-0.0595501085	-0.0659730575	-0.0174791011	-0.0797790273	-0.0080318581	0.1220787539	-0.0540432645	0.0798349012	-0.060694575099999995	0.0546292864	0.0709922855	0.058828408600000014	0.0146751974	0.11905342220000001	-0.060262377699999994	0.0971052792	-0.0151900045	-0.0133922951	0.0826989563	0.08848153269999999	-0.0137671654	-0.1177724674	0.05077692809999999	-0.0184727049	-0.0325672915	-0.0599632346	0.011614071	-0.0402644172	-0.024313707799999997	-0.0391890035	0.021211385099999997	0.08083357740000001	-0.0252076289	0.0047352442	-0.0936895166	0.0654244153	0.0441490618	-0.0331780889	0.1039763762	0.0570293484	-0.0452742429	-0.0033604390000000002	-0.0776404154	-0.0419356035	-0.0689707854	0.0051863321000000006	0.1039961097	-0.1205459485	-0.0736972072	0.0297818679	-0.042973106	-0.0656761555	-0.053844449	0.11572597529999999	0.006648862199999999	0.0318481345	0.0028102409999999998	0.1183765626	-0.1312950761	-0.020746672600000002	-0.0182805897	0.0490188124	0.056154198499999995	0.014682423500000001	0.022915300299999997	0.0099606864	0.1148447008	-0.11145433240000001	-0.11805659119999999	-0.0118158278	-0.13263300279999998	0.04638289599999999	-0.020591538700000002	0.1074724795	0.0668841029	-0.0482092939	-0.1198669825	0.07452799999999997	0.013223999999999972	0.00017487417599999926	0.005554422783999996	0.0544661	0.04510565	0.00296655604921	0.0020345196619225	-0.0530375	0.0008623999999999992	7.437337599999988e-07	0.00281297640625	-0.00505613	-0.00011961000000000004	1.4306552100000006e-08	2.55644505769e-05	0.000812215	-0.0004166850000000002	1.7362638922500017e-07	6.59693206225e-07	0.00234592	0.0002082500000000001	4.336806250000004e-08	5.5033406464e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35403.27734375	-19.4140625	376.9058227539063	1253392046.678482	21885.869140625	-36.98046875	478991268.04056174	1367.5550689697266	21967.01953125	-71.5234375	5115.602111816406	482549947.08631897	0.972868	22.133638	0.0525872	-0.1307087173	0.040823886600000005	-0.0999201982	-0.060752725999999986	-0.0805942199	-0.0487953907	0.0281181138	0.1172324509	0.0018856332000000001	0.0793969388	-0.011124988700000001	0.0046423428	-0.0122805466	0.0043753845	-0.016975651799999998	-0.0785064922	-0.0656066242	0.0187420087	-0.0176313981	0.0066608271999999994	0.0773683907	0.19128002309999997	0.0074452937	-0.0793342174	0.011341616899999999	0.006233663	-0.0190879647	-0.1239335383	-0.0014410807999999998	0.041963437400000005	0.0011284622999999999	-0.0638747616	0.1807017521	-0.025203037400000003	-0.0504832215	0.11700207509999999	-0.1204716708	0.057094247699999996	0.0847232317	-0.0203223932	0.0792639269	0.1027951455	-0.042129969100000005	-0.0744369854	-0.055491037400000005	0.0048609957	-0.0761557787	0.056545417199999996	0.06701780339999999	-0.0755906747	0.035238157400000004	-0.0143962114	0.0077784567	0.0922370217	0.0656900075	0.08285428019999999	-0.0718351927	-0.0170945555	-0.057076622800000004	0.1059554006	-0.1503876546	-0.0166985809	-0.0816380062	0.014482685300000001	0.0368196847	0.0064012473	-0.0407103623	-0.06997137490000001	0.010268803299999999	-0.0286668835	0.0701593535	0.102501725	-0.20795872010000002	-0.0152444228	-0.1073906008	0.0887829596	0.0644997188	-0.053356836799999995	-0.12104935019999999	0.07447519999999999	-5.2799999999977865e-05	2.7878399999976626e-09	0.00554655541504	0.045287	-0.009179099999999996	0.002050912369	8.425587680999992e-05	-0.0700653	-0.017027799999999996	0.00028994597283999986	0.00490914626409	-0.00526523	-0.00020910000000000023	4.37228100000001e-08	2.77226469529e-05	0.000812215	0.0	0.0	6.59693206225e-07	0.00202847	-0.00031744999999999994	1.0077450249999997e-07	4.1146905409e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35348.42578125	-54.8515625	3008.6939086914062	1249511205.2125394	21898.09765625	12.228515625	479526680.96266174	149.5365943908691	21953.5390625	-13.48046875	181.72303771972656	481957877.3687134	1.112781	25.316786	0.38164875	-0.1367644458	0.1210231537	-0.0481747392	-0.0812325166	-0.0232950718	-0.0952413757	0.09702362369999999	0.10527049470000001	0.0576179877	0.0379105971	0.1164652085	0.1760224436	0.0665572217	-0.050416782699999996	0.047574792000000005	0.0453770495	-0.0294666652	-0.0045038472	-0.05939584150000001	-0.1306936418	-0.0081428462	-0.1295013145	0.0234388411	-0.0637465921	0.0170810723	0.0229914869	-0.0635791668	-0.1847415323	-0.0449096897	0.0807769921	-0.0025113983	-0.091304662	0.1688365487	0.0104402384	-0.12227617810000001	0.0806260559	-0.1194932892	0.0553184015	0.1428200358	0.019912598700000003	0.0789744864	0.0469540529	-0.0677939026	-0.0059306457	-0.1036039948	0.0647186237	-0.1111922121	0.029994337599999997	-0.1083905126	-0.21553815010000002	-0.0099998561	0.1061813209	-0.0078460228	0.0293560097	-0.0794502654	-0.007477472	0.1479892013	0.0770475759	0.0721664419	-0.06801083969999999	-0.0591073076	-0.0775320891	-0.0436534559	-0.0123138823	0.0913406502	0.040461778399999995	-0.0017474553	0.0322726828	-0.0571109297	0.0473798951	0.14400256449999999	0.08890964720000001	-0.1395410943	-0.0322988435	-0.0475548533	-0.1127815628	0.062080407000000004	-0.0583888207	-0.1216419777	0.08499729999999997	0.01052209999999998	0.00011071458840999955	0.007224541007289995	-0.0538688	-0.0991558	0.00290184761344	0.00983187267364	-0.0368087	0.0332566	0.0011060014435599998	0.0013548803956900002	-0.00188987	0.00337536	1.13930551296e-05	3.5716086169e-06	0.0011697700000000005	0.0003575550000000005	1.2784557802500036e-07	1.3683618529000013e-06	0.00306984	0.0010413699999999998	1.0844514768999997e-06	9.4239176256e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35368.02734375	19.6015625	384.2212524414063	1250897358.1882474	21890.650390625	-7.447265625	479200574.52457047	55.46176528930664	21977.306640625	23.767578125	564.8977699279785	483002007.17605966	0.942109	21.433838	0.25841220000000004	-0.12370778130000001	0.1551069387	-0.0468635601	-0.05682333320000001	-0.0645917189	0.02015273	0.156523297	-0.0061872725	0.0657513824	0.022501842999999997	0.0060954718	0.20854812120000002	0.0320947605	-0.08666206480000001	0.0506610508	-0.0199922787	-0.0349832744	-0.0026747587	0.07249837	-0.09691852140000001	0.0618945397	-0.0726802275	0.10434513470000001	-0.0325291644	0.09303119789999999	0.139703661	0.0575998761	0.1037360784	-0.1448532142	-0.0613101683	0.008636999	-0.1122839601	0.0544112594	0.0173006551	0.0967481434	0.1400272185	-0.09420028050000001	-0.055193024699999996	0.1528283857	0.0720238112	0.0235884183	0.0455054717	-0.0730266811	-0.0680356715	-0.0122832393	0.1528919834	-0.051515381799999996	-0.095954753	-0.0789036135	-0.1481783717	0.0059921276	-0.0446532896	-0.041367541699999996	0.10758980800000001	-0.1335513203	-0.0745141805	0.0944692209	0.1740164412	-0.0093840887	0.046758576100000004	-0.0051948239	-0.0471633942	0.020594045800000002	0.0289590635	-0.0678175041	-0.045305675499999996	0.0572918513	0.0078770908	0.0432496409	0.0245053386	-0.09364930070000001	0.012194413700000002	-0.1220529774	0.0035023355	-0.003565964	-0.0021727194	0.0596274776	-0.0632943475	-0.1216419777	0.121292	0.03629470000000004	0.001317305248090003	0.014711749264000004	0.0276423	0.08151110000000002	0.0007640967492900001	0.006644059423210001	-0.0273008	0.009507900000000005	9.040016241000006e-05	0.0007453336806399997	-0.00174328	0.00014659000000000004	2.1488628100000014e-08	3.0390251584000008e-06	0.00261744	0.0014476699999999994	2.0957484288999984e-06	6.8509921536e-06	0.00409755	0.0010277100000000005	1.0561878441000006e-06	1.67899160025e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
