Measure:volume	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter	lhCerebralWhiteMatterVol	rhCerebralWhiteMatterVol	CerebralWhiteMatterVol	MaskVol	EstimatedTotalIntraCranialVol
sub-0168	2916.6	3185.3	7292.2	3929.7	771.6	7756.9	12006.1	8933.4	4410.0	13341.8	8004.4	6910.7	3825.3	7531.7	1814.7	4744.9	4192.8	1328.4	3713.4	4983.8	7728.6	5608.9	14581.0	11490.6	2800.0	15489.0	23634.1	14500.6	10374.9	10172.8	337.0	790.6	929.5	11615.3	3273.2	3045.8	7594.7	3357.7	1191.1	7305.3	13047.4	7280.4	3989.2	14422.7	9198.3	6531.5	5071.4	7815.8	1848.3	5235.7	3113.2	1755.9	4217.0	4335.1	8284.2	5026.2	14817.8	12960.0	2332.2	17959.1	22294.1	13559.5	8075.5	9330.7	576.9	775.0	870.3	10620.0	43565.6	43405.4	285798.191096	285373.185678	571171.376773	1772709.0	1642326.665107
sub-0169	2539.7	2646.1	6872.3	2871.4	967.1	7024.6	12773.0	6707.1	4021.0	11768.1	6841.7	5416.1	2679.2	5920.4	1676.5	3451.9	3553.2	1128.2	3226.4	2966.7	5639.1	4515.2	10948.4	9992.1	2981.6	13406.3	19670.3	12538.8	9325.2	8649.2	304.6	692.9	682.1	9956.5	2805.8	2529.8	5645.8	1790.2	667.4	6329.4	11431.5	7394.5	3503.2	12396.7	6903.8	5349.0	3812.8	6280.6	1549.1	4739.4	3276.8	1169.3	2888.8	2218.0	5345.0	4221.9	9880.3	8240.6	2171.7	13783.9	19648.4	10409.8	7281.1	8727.1	444.2	532.8	516.6	9135.6	29591.8	28007.1	233393.047745	222680.318588	456073.366333	1494385.0	1592950.809898
sub-0170	2906.9	3067.0	7391.7	2334.4	1078.8	6668.6	9872.5	6629.9	3400.8	9021.6	6974.7	4858.4	3764.8	6077.6	1610.7	3954.7	3276.8	905.2	3011.7	3990.8	6822.3	5023.5	13926.5	7688.8	2305.1	12888.3	18793.8	10417.3	7673.2	7156.3	268.8	615.0	907.8	11834.3	3229.1	2957.9	5836.5	2430.8	680.1	5901.5	11723.6	5436.4	3872.3	9273.0	6876.7	5996.4	4010.1	6499.3	1790.2	4601.4	2975.0	1338.0	3008.5	3291.2	6462.0	4933.4	12422.9	8737.6	1826.2	13746.6	16596.6	11038.3	7151.2	8144.2	352.2	491.5	603.0	11017.4	26855.0	26704.3	225886.20922	223582.414022	449468.623242	1442985.0	1368473.641263
sub-0171	2506.9	2247.9	5325.2	2477.9	1165.3	6881.5	8452.4	5575.4	3441.0	9922.0	6837.4	4839.1	3746.1	4189.5	1660.2	3611.5	2444.2	895.6	2664.4	2797.9	6380.4	4177.0	11175.0	9220.9	2074.5	12057.9	15658.0	11349.5	7696.6	9169.2	256.3	661.3	633.4	8021.6	2809.4	2432.3	4725.0	2747.2	937.7	6704.7	9794.3	6056.7	3407.0	10546.4	6853.7	4871.9	3624.0	5975.1	1644.7	4441.7	2487.3	1141.0	2965.7	2876.2	6119.0	3785.9	12209.2	9362.3	1879.7	11107.5	15349.8	10423.3	5400.6	7000.0	373.2	688.2	638.1	9042.6	33230.4	31270.4	214716.338252	212524.338842	427240.677094	1413526.0	1408471.73881
sub-0172	2629.7	2297.8	5730.4	1871.5	774.3	5711.4	9089.6	5186.7	3868.4	7416.0	6269.9	4552.5	3433.3	4817.0	1506.8	3652.8	3549.3	809.8	2796.4	2557.1	6760.5	4343.7	11055.3	8738.8	1981.3	10976.3	16191.8	13080.5	6741.4	9112.2	188.9	471.7	660.4	8701.4	2641.8	2542.4	5617.0	1990.4	634.0	5438.5	10772.0	4739.4	3853.6	9052.7	6721.9	4395.9	3243.3	5619.4	1429.2	4416.8	2857.6	1126.1	2986.5	2628.4	6809.9	4323.0	11590.5	8801.9	1943.8	12582.6	14452.8	11958.5	5338.5	8244.8	273.0	514.6	757.9	8247.8	26443.7	26302.4	203364.590601	206611.716188	409976.30679	1349790.0	1256739.005345
sub-0173	4046.0	2925.9	6107.5	2674.5	1092.2	8036.0	12906.6	8377.6	4967.6	11460.7	8434.4	6202.0	3839.6	7371.7	1834.2	4072.9	3623.1	1371.9	4126.0	2824.6	8599.8	5911.4	14238.4	13099.0	3649.8	16805.2	23518.0	15949.4	9786.9	8793.2	245.9	704.8	998.8	12440.6	4011.3	3569.2	6543.3	2757.9	978.3	7269.5	13848.9	8392.5	3918.9	10413.3	8174.1	5968.4	4167.3	8689.2	1508.3	4851.5	4379.3	1700.6	4293.2	2867.1	8424.0	4948.8	15290.9	14934.3	2330.2	15565.2	19727.3	15883.6	7724.9	10498.7	437.5	597.3	776.8	12280.2	33714.8	33121.1	274630.837978	272374.988388	547005.826366	1775466.0	1505148.555506
sub-0174	3680.8	2759.3	6576.7	3101.7	808.3	5867.6	10377.2	6264.6	4312.1	9717.4	7455.7	5985.1	3435.4	5630.8	1735.1	4623.5	3762.6	1117.0	3110.6	3513.1	7482.4	5304.0	12428.1	10527.3	3143.3	13136.3	19531.4	14410.6	7097.3	9649.5	239.4	571.7	987.9	10736.4	3138.9	2382.7	4912.8	2928.3	893.7	5615.8	11347.9	5776.2	3593.0	10402.9	7081.3	5662.9	4113.1	7334.4	1672.1	5510.4	3755.3	1210.4	3339.3	3133.2	7139.8	4103.9	13061.4	11032.1	1889.5	14584.8	19417.3	14038.5	7082.4	9222.8	361.2	639.9	573.3	10892.6	30545.7	30403.5	239455.292011	238367.809492	477823.101503	1549550.0	1505026.016838
sub-0175	2591.2	2760.0	6865.2	1781.8	753.7	6028.3	8944.2	6469.0	3820.0	7204.1	7084.6	3753.6	4557.0	5608.7	1360.5	3909.7	3238.5	1066.1	3291.1	2129.1	6618.8	3875.9	11994.7	9006.1	2749.5	12985.0	17011.6	12675.9	6286.2	8442.9	352.7	634.1	492.6	9473.6	2870.8	2883.4	6558.0	2292.6	735.0	6136.1	11014.1	6418.5	3031.4	8082.3	7235.5	4467.6	4061.0	7082.1	1382.4	4460.3	3277.2	1588.5	3564.3	2553.4	6560.8	4120.5	12334.7	9115.3	2040.0	13032.6	16591.1	9284.5	5303.6	8330.2	444.9	642.8	528.1	9070.0	26451.5	25575.9	213218.656386	214947.817616	428166.474002	1367095.0	1219229.961137
sub-0176	2663.8	2234.2	6105.6	2974.0	768.6	7055.2	12055.7	6711.7	3745.7	11906.7	6686.2	5763.9	3869.2	6472.0	1402.5	3777.9	3411.5	1161.3	3185.9	3590.3	6713.0	4203.1	12788.2	9596.9	2145.2	12685.8	16146.7	13352.6	8207.0	9013.7	304.5	626.9	773.9	9784.3	2346.2	3463.3	5074.8	3179.1	658.2	6657.7	13285.2	6517.9	3609.6	11800.9	7823.4	6747.8	4365.8	6670.1	1756.5	4485.9	3345.7	1523.4	3321.7	3834.9	6854.0	4017.9	12695.3	10851.7	1937.0	12927.3	13878.6	12469.0	7237.3	8911.9	329.2	669.2	786.3	9568.8	29742.6	31243.8	233427.733328	235205.270729	468633.004057	1490126.0	1369065.557594
sub-0177	2413.5	3151.1	4989.5	2463.6	872.0	7338.2	9238.3	6615.0	3249.5	10847.0	6548.7	4961.3	2874.1	4438.3	1369.4	4046.8	3122.4	888.9	3052.0	3129.6	6114.2	4458.4	11244.5	8281.3	2540.5	13088.0	15233.4	12389.5	7056.1	7311.8	245.7	667.2	828.0	9918.5	2732.7	2462.5	5713.5	2627.2	773.5	6786.1	8261.0	6500.2	3436.7	10259.4	6549.9	5528.8	3765.2	5776.1	1420.2	4727.3	2885.0	1153.1	2859.7	2627.8	6696.2	4010.8	11436.2	8301.1	2106.3	11612.1	15138.3	12753.8	6147.7	8601.9	362.5	571.0	618.8	8951.2	32071.3	30620.0	217326.990381	217147.450877	434474.441258	1415450.0	1236126.400688
sub-0178	2813.4	1986.1	7175.8	2565.4	610.7	5270.9	10006.4	5839.3	3725.3	8499.8	5681.0	5013.5	4220.2	5134.5	1324.3	3303.1	2540.0	675.7	2085.5	3670.2	6244.8	4885.1	11683.6	8289.2	2911.0	10601.3	15860.5	10447.6	6680.6	6755.1	283.7	520.0	595.1	8477.5	3437.5	3331.6	5616.2	2513.7	722.2	4275.7	9489.7	5790.1	2585.6	8286.1	5986.3	6123.9	3010.0	5783.2	1354.9	6173.2	2686.3	895.6	2533.0	3367.7	7422.9	3140.7	13236.4	8006.2	1715.1	10284.2	17576.9	9909.9	5761.5	7174.2	300.9	468.0	486.0	7973.0	22312.7	21074.7	197949.250182	199826.633235	397775.883417	1413052.0	1278199.850986
sub-0179	3061.4	2563.3	6263.8	3026.5	1010.7	7130.2	7714.9	6065.4	3477.5	12909.3	7400.4	5380.5	4668.4	6067.7	1759.4	3138.2	3321.0	1062.3	3568.0	3665.1	7838.0	4943.7	13127.4	8157.6	1988.7	14596.8	17222.5	10941.9	8145.6	8903.3	283.1	677.4	689.8	10151.9	2368.9	2553.8	6183.2	2944.5	731.5	6453.1	9189.0	5864.3	3413.4	12053.3	8291.1	6371.3	3602.5	6121.5	2035.4	5220.1	3183.2	1429.5	4272.7	4221.3	7931.3	4203.3	13261.5	8679.2	2230.6	14261.7	16528.1	12509.8	6511.8	8542.6	438.6	655.3	617.2	9864.2	28565.1	28377.7	229474.352551	231796.115104	461270.467655	1500393.0	1539951.066193
sub-0180	1918.5	2829.0	6243.0	2993.5	934.4	6189.2	7473.6	5812.3	3687.6	10590.1	6765.4	5760.0	2781.2	5242.0	1599.4	4246.8	3389.3	992.0	2942.7	3911.7	7373.8	4391.3	12106.7	8848.1	2412.0	11274.0	18637.2	11182.7	7856.4	8016.8	272.0	666.3	796.6	10280.5	2020.3	2600.9	5105.1	2678.4	725.8	6996.0	9620.0	6262.8	3033.0	10086.7	6531.4	6012.4	3680.8	5328.9	1553.2	4440.0	2831.9	1401.1	3237.7	3861.0	6710.2	4222.7	11402.5	9698.2	1946.6	13735.2	18510.0	9509.7	5873.8	8053.9	292.4	624.2	633.8	10408.9	31774.4	32333.4	223250.565944	223425.925898	446676.491843	1400629.0	1220714.112255
sub-0181	2595.3	2747.9	6279.1	3230.0	1105.9	6389.6	11825.9	6612.2	4142.5	11846.7	7190.2	5518.7	4081.1	6085.1	1644.6	4246.8	3849.7	1104.8	2889.7	4096.2	7971.7	4441.0	14787.2	9828.1	2860.2	13043.6	21163.2	12867.1	8842.8	9340.3	283.8	536.3	900.3	10712.2	2890.5	2723.9	5747.9	3650.1	932.8	6487.1	14334.7	6394.7	3382.8	10100.7	7945.7	6169.0	4374.2	5903.9	1460.0	4747.4	3979.6	1261.1	3320.5	4520.8	8144.9	4967.1	14329.8	9519.0	1776.2	14646.9	17549.5	13016.4	6887.0	8547.6	324.3	588.3	553.0	10342.5	38739.7	37995.0	253743.599712	252492.733513	506236.333225	1518445.0	1260620.308723
sub-0182	1404.8	2390.5	5642.8	2815.3	1162.0	5842.6	7693.3	5399.5	3600.9	9808.6	6885.3	4010.7	3438.9	4969.0	1286.7	3453.9	3386.0	856.0	2862.1	3197.2	6761.5	4505.7	12139.2	9364.9	2286.6	11362.6	17768.4	9629.8	6263.8	8935.9	256.5	556.8	926.8	9175.3	3445.6	2833.7	5966.9	2801.7	653.8	5539.9	10455.3	5382.0	3161.5	10358.0	6542.4	3989.0	3364.0	6049.5	1403.2	4680.2	2673.0	1236.5	2723.7	3195.7	5717.7	4261.9	12122.7	9089.6	1526.3	10306.4	16586.5	10036.9	5560.9	5921.3	245.3	659.6	814.6	9123.0	29487.9	29469.7	211710.364297	209604.64021	421315.004507	1337417.0	1115338.365317
sub-0183	2385.8	3173.2	5226.2	2605.8	1162.7	7795.9	11192.4	7163.2	4003.1	12007.4	6884.5	5579.2	4389.1	5885.0	1557.0	3073.1	2990.0	906.5	3247.1	2723.7	8561.1	4681.7	13451.7	8951.4	2475.0	13777.7	17830.9	11721.8	8272.8	9930.6	338.1	808.0	644.5	9061.1	2135.6	2799.5	5797.3	2247.6	1043.2	6986.4	15052.7	7774.6	3640.9	10721.6	7071.7	5825.7	4142.0	6362.5	1391.2	4631.6	2851.2	1366.7	2995.8	3019.7	7593.0	4337.0	11772.9	10425.5	2315.9	13498.8	17805.7	11165.0	6521.7	8599.4	470.5	704.5	879.9	9440.4	37956.0	37023.9	243375.628564	241947.402653	485323.031218	1562086.0	1419483.508407
sub-0184	2799.4	4542.0	8797.3	2411.5	1235.5	6497.7	10267.5	7846.7	4340.0	8489.7	7658.7	5817.6	3600.5	6308.3	1769.1	4365.4	4412.6	1148.9	3599.1	3676.4	8250.2	4945.0	14653.1	8181.3	3071.9	12592.7	21184.5	12112.8	8903.6	10282.1	274.8	744.3	973.9	11882.5	3006.3	3461.8	7666.3	2155.1	1038.1	7464.5	11917.4	7715.9	3221.5	10806.5	8331.6	4868.1	3972.2	7316.8	1685.5	4879.2	3812.8	1340.7	3642.9	2635.7	8341.7	4377.7	16764.5	10702.4	2807.0	13510.7	21377.7	12241.9	6802.1	9122.4	437.2	726.5	763.4	10331.9	35324.5	34878.5	253472.909338	256493.40637	509966.315708	1655491.0	1583717.934061
sub-0185	2602.6	2861.8	6843.1	2570.6	749.5	7616.6	10142.5	6836.8	3866.1	8660.1	6935.8	5545.5	3198.7	8025.0	1719.6	4302.3	3101.4	1080.9	3043.2	3440.9	6964.5	4063.3	14860.9	11064.0	2763.9	12228.8	20674.1	13030.7	9107.9	11145.1	305.6	684.6	844.2	10848.9	4447.2	3487.0	6740.5	2886.8	742.0	7343.1	14737.0	6497.2	2895.6	11040.4	8029.6	6120.9	4154.3	7882.4	1612.6	5863.3	3249.1	1220.6	3492.6	3715.1	6863.9	4710.9	14145.5	9033.6	2136.2	13783.7	19967.0	10941.1	7367.0	8077.4	270.7	522.1	566.2	9442.3	30722.6	31369.7	242977.960921	245177.232427	488155.193348	1608335.0	1652330.028091
sub-0186	2953.8	2687.2	6597.0	3223.7	832.5	6403.2	8719.4	5550.5	4286.6	10802.2	6710.7	5639.0	3706.6	4674.0	1214.6	3756.4	3704.8	873.3	2912.9	3243.2	7214.4	4656.9	10792.8	9348.7	2732.2	13487.3	16968.1	11649.4	8741.8	9658.3	264.5	637.7	774.2	9351.1	3256.1	2804.9	5625.5	2914.8	790.8	5663.8	13624.6	6585.0	4149.6	11498.0	6372.0	5938.9	3254.2	5881.9	1217.0	5520.6	2811.4	1134.4	3369.6	3516.3	6395.9	4443.8	10789.0	8447.2	2171.8	14773.0	16754.6	12166.3	6367.2	7417.3	393.6	536.1	690.2	9079.7	32944.2	31138.1	227066.53425	229200.817697	456267.351947	1549663.0	1512209.915563
sub-0187	2510.1	3085.3	7847.5	3240.9	1069.7	7558.5	13141.5	8473.0	3982.6	16171.3	7911.4	6823.8	4384.0	7439.7	1585.9	3735.0	4537.1	1441.2	3380.7	3476.7	9240.3	4412.7	15307.7	10047.6	3141.6	13281.1	20805.2	12117.6	10070.7	9203.4	315.8	804.0	861.5	10668.8	2478.7	2706.1	6958.6	3630.9	901.6	8106.7	10960.3	8178.0	3998.5	15547.8	7511.5	6563.2	4229.7	8070.9	1871.6	4397.3	3434.5	1628.1	4147.9	3792.5	9491.3	4982.1	14867.0	9599.5	2660.7	14237.4	20700.2	12107.8	8533.5	11453.4	330.6	767.6	619.5	11375.6	39899.7	38507.7	272552.146218	270091.619295	542643.765514	1680510.0	1767804.677934
sub-0188	2883.6	2417.2	7482.0	2390.0	708.1	6411.9	9458.3	6781.2	3298.6	10524.7	6212.5	5211.7	2956.4	5628.2	1230.2	3677.5	3083.3	901.3	3062.3	2783.1	7162.6	4568.4	12810.0	9191.0	2748.9	12467.5	15135.0	13418.9	8048.0	8618.8	226.6	594.1	885.7	10484.9	2426.0	2605.5	5307.2	2498.9	571.2	6518.9	10376.0	5716.8	2851.1	10909.0	6822.6	5066.9	3746.4	5964.3	1425.4	4708.6	3617.0	1257.3	3810.1	2930.0	6537.8	4450.7	12296.3	9193.6	1819.7	12211.3	15937.8	12361.8	6928.3	7503.4	307.2	516.9	605.6	9169.1	31290.8	28557.1	225892.781613	219555.425491	445448.207105	1399462.0	1476345.936567
sub-0189	3235.3	2753.9	6718.9	1906.7	788.6	6085.7	9135.3	6013.9	3236.9	6797.4	6383.0	4936.9	2668.3	4895.1	1382.9	3309.7	3271.0	845.7	2837.0	2563.6	6327.6	4059.3	12129.2	8112.0	2253.5	12704.0	16766.8	10823.0	6414.7	8195.4	195.0	617.6	948.2	10232.7	2983.2	2748.5	7499.6	2090.2	514.1	5809.0	10044.1	5473.0	3604.1	8001.4	6471.9	5201.7	3099.0	5600.8	1520.0	3889.4	3222.8	965.8	2657.3	2983.0	6149.7	4380.7	10889.9	7802.9	1682.7	11742.5	16942.6	9952.0	5609.0	8064.6	264.4	580.6	566.9	8826.3	30158.0	29616.5	210877.291577	210612.748971	421490.040549	1395065.0	1313718.823216
sub-0190	2826.2	2360.0	6307.4	1641.8	958.1	5302.5	10164.4	5534.5	2889.1	7614.8	5443.7	4362.9	2405.1	5073.4	1259.9	3274.9	2759.5	797.5	2595.7	2150.4	6144.9	3741.5	10436.4	9484.9	2372.2	9078.5	15160.1	11804.7	6484.7	7297.4	275.5	512.6	748.1	8866.4	2621.4	2497.0	5201.8	1785.5	702.6	4430.9	12910.4	5212.0	2629.1	7421.8	5933.3	4506.9	3120.4	5464.3	1264.7	4734.5	2630.1	1272.3	2696.0	2388.3	6149.6	3697.2	10934.3	8493.5	1771.9	9973.4	15923.0	11051.1	5167.6	7463.2	306.5	583.1	485.0	8191.7	21433.9	21986.3	190292.63479	191741.334018	382033.968808	1337234.0	1151732.153181
sub-0191	3395.0	2878.8	6632.2	2603.7	1151.2	6653.3	11912.2	6881.9	4683.6	10843.5	7780.4	5902.7	3681.9	6054.0	1616.3	3946.7	3552.1	1299.3	3759.8	3454.5	8986.0	4929.9	13740.7	11099.0	2528.4	13080.6	17870.5	12857.5	8645.8	12434.6	359.6	808.7	672.1	11264.8	2164.0	2273.7	6348.7	3273.8	863.1	6241.2	14185.4	7742.6	3786.7	12878.1	8537.6	6323.5	4089.2	6439.9	1571.4	4147.2	2858.1	1335.1	3408.4	3682.2	8123.9	4616.1	15525.0	11946.2	1916.2	11893.6	19581.9	12535.6	8006.9	9396.1	348.7	710.5	594.8	10152.2	38826.3	40681.5	257115.95104	260367.001077	517482.952117	1575632.0	1388287.289127
sub-0192	3504.7	2381.5	5384.7	2362.3	921.7	6655.1	9793.1	6315.2	3579.8	8799.7	6735.3	5224.6	3163.0	5315.7	1533.5	3589.1	3056.1	1156.9	3160.3	2846.3	6051.5	3953.3	11286.7	8809.8	2758.1	13081.1	15772.0	11075.9	6452.2	5991.4	190.8	802.3	821.3	8579.7	3771.6	2781.0	4798.4	2033.2	809.9	6079.2	10746.4	6127.0	3223.9	7837.4	6307.8	4732.4	3257.9	6016.0	1337.4	3949.8	2609.6	1281.1	3281.6	2536.2	6085.9	3585.7	11623.8	9784.5	1866.9	12591.8	14947.0	11108.8	5949.5	6499.3	248.5	627.2	699.7	9177.2	25341.0	23733.8	206849.232598	204519.807049	411369.039647	1388185.0	1162406.586257
sub-0193	3762.7	3148.1	7096.3	2787.1	1141.0	8870.9	10450.8	7584.9	3957.3	12309.5	6921.0	5997.0	3876.1	6283.3	1869.0	4054.2	3771.0	1013.3	2998.2	3220.5	7159.4	5262.9	13217.3	9236.4	2662.7	13159.9	18508.8	12029.7	7376.6	7621.0	279.9	634.7	918.2	9383.6	3790.0	2845.6	5495.4	2424.8	934.6	7155.4	13766.4	6449.9	3812.7	11027.0	7215.2	6711.5	3610.8	7234.2	1626.7	4641.4	3181.2	1319.8	3582.6	3258.9	7613.0	4649.2	14079.4	10561.7	2183.7	13403.3	17637.8	10515.4	6822.2	8404.1	361.6	738.1	841.8	9009.7	30026.1	27773.3	238380.533983	236658.873031	475039.407014	1627678.0	1332789.425083
sub-0194	2337.5	2708.6	5928.7	2684.9	842.4	6018.0	8637.2	5950.9	3482.9	9627.7	5960.6	5009.5	3467.7	4991.5	1570.5	3681.3	3158.8	745.8	2853.3	3368.8	5798.1	4462.9	11125.1	8722.5	2374.9	11829.0	16809.2	11618.6	6801.7	7849.7	248.2	670.6	541.1	9265.0	2600.6	2371.8	5837.0	2539.2	774.5	5858.2	8931.3	5739.3	3015.6	9885.9	6927.2	5103.8	3854.7	5580.0	1520.1	4607.2	2604.8	998.8	2611.3	3155.6	6366.6	4162.4	11230.0	9622.9	1953.2	11218.9	18822.5	10292.2	5575.3	7899.9	427.4	682.2	532.2	8549.9	24984.6	23018.4	206429.825838	206592.377569	413022.203407	1352115.0	1285366.890815
sub-0195	2096.0	2233.2	5545.8	2068.3	909.1	5994.9	8591.2	6251.3	3507.2	8508.2	6116.9	4699.6	3353.4	4313.0	1439.4	3312.8	3413.8	962.4	3238.9	3019.1	6528.9	3579.4	11570.5	8590.4	1783.2	11489.0	15213.9	11500.9	6413.0	8665.2	309.8	560.6	547.0	10156.3	2281.9	2761.1	4663.6	2442.2	952.5	5024.9	9675.7	5893.9	3360.1	8579.4	6987.4	5416.6	3391.5	5957.1	1296.6	4288.4	3156.7	1193.4	3349.4	3329.4	6802.8	3830.3	11484.2	7366.4	1722.1	12075.0	13695.9	10109.7	4862.3	6932.3	416.6	552.1	509.9	8905.8	27347.7	28140.0	205202.193126	201802.643703	407004.836829	1380398.0	1243040.5666
sub-0196	2710.4	2569.2	6232.1	2406.6	531.8	5359.8	8192.6	5901.2	3544.7	9284.3	6651.7	3570.8	3345.3	4951.3	1251.7	3581.6	2964.3	969.4	3320.3	2217.1	5843.1	3547.6	11620.5	6638.3	1986.7	12087.4	15610.4	10737.2	7892.7	8817.1	303.9	450.2	721.6	8857.7	2617.9	2920.3	5975.3	2286.6	746.0	5732.7	9954.7	5077.4	3160.8	9214.3	6243.4	3383.6	3024.1	6103.0	1366.7	3950.5	3446.2	1030.6	2704.3	2172.1	6321.3	3651.2	10993.5	7577.5	1855.4	11680.1	17390.0	10078.9	6548.7	7159.6	299.3	463.2	583.8	8622.5	27950.1	27070.6	202764.508857	201365.041988	404129.550845	1417193.0	1489571.166021
sub-0197	2906.8	2599.6	6566.9	1683.5	564.3	5895.6	9894.9	5698.3	4094.1	8057.8	5927.1	3257.9	3399.0	4830.1	1371.1	3771.9	3765.4	1141.7	2718.9	1871.9	7319.4	4154.6	11940.0	9786.3	2638.4	10935.9	17385.2	13056.5	7332.2	8478.9	375.5	619.0	716.4	9137.4	2099.4	2069.9	7134.3	2014.1	862.9	5332.0	10157.8	5274.7	3084.4	8152.1	6211.0	3285.9	3683.0	6024.8	1158.2	4105.2	2793.7	1076.5	2938.0	1951.4	7116.5	3791.6	11910.9	10126.0	2214.1	12411.9	18891.2	11569.1	6189.8	7717.4	402.2	658.8	476.5	8254.3	22687.8	22165.4	206533.444739	204858.492584	411391.937324	1474317.0	1416704.752566
sub-0198	2241.8	2303.4	5589.0	2269.3	1496.1	6934.5	11047.2	6762.8	4620.0	9886.6	6367.1	4305.8	3592.0	5921.3	1718.1	4237.4	3153.9	872.8	2741.4	2599.1	6930.0	4253.4	11521.5	10168.1	3006.1	11125.1	15703.4	12796.8	7135.1	8090.4	345.0	677.1	756.2	9422.0	2147.3	2633.6	5556.8	2491.7	1269.7	6236.1	10710.3	6537.2	3347.7	10210.0	6980.6	4913.2	3728.5	5682.8	1433.1	5543.7	2984.4	1217.0	2716.6	3060.3	6652.6	4320.7	11700.7	11084.9	1884.4	11923.8	14874.7	11576.9	6342.1	7885.0	451.7	583.1	509.6	10002.3	20913.2	20089.7	211324.312235	209961.307918	421285.620153	1522181.0	1383827.423432
sub-0199	3347.6	2720.8	6351.5	2590.0	699.4	6717.9	8467.4	5108.4	3698.7	10089.0	6983.4	4859.0	3374.5	5113.7	1483.7	3796.2	3624.3	1157.7	2950.7	3197.9	6813.9	4298.8	11362.4	7326.6	2164.6	13181.4	19051.1	11091.4	7009.2	8452.4	398.0	537.4	912.6	9368.6	2081.1	2709.6	5437.5	2487.6	869.9	6046.9	9376.6	6011.1	3102.8	9431.4	8492.3	5136.7	3824.0	6202.7	1557.8	4581.4	2806.8	1337.9	2779.7	3074.2	6235.9	4417.2	12188.3	7446.8	1840.4	12671.9	19031.8	9951.9	6079.8	7661.4	435.8	706.1	648.2	8359.6	27575.8	28686.6	217362.250274	215010.565206	432372.815481	1384266.0	1233451.763895
sub-0200	2728.5	2272.9	6422.9	2783.0	936.4	5557.6	7585.8	5590.2	3875.4	10817.2	5823.8	4917.6	2988.9	4588.9	1427.7	3377.7	3801.7	904.3	2682.7	3775.8	8011.4	3494.4	14136.7	8128.1	2019.4	10061.3	14074.0	12605.2	7382.6	7887.8	402.4	583.9	713.5	9152.4	3269.5	2324.6	5842.0	2645.1	817.4	5485.7	9864.7	5163.8	3221.8	9679.5	6700.8	6077.7	3493.8	5132.8	1333.0	4620.4	2823.9	1205.6	2868.4	3436.0	7249.9	3601.5	13743.6	7516.5	1582.0	10428.7	14172.9	11827.6	5925.0	6416.8	372.8	672.7	661.2	9095.7	26672.7	26040.1	209410.345537	206819.022704	416229.368241	1367937.0	1173940.763711
sub-0201	2878.1	3190.5	7347.1	2463.2	967.7	6864.1	10582.3	6300.8	3437.6	9811.9	6563.1	6028.4	4037.6	5694.6	1394.6	4121.3	3206.9	1020.2	2801.1	2625.5	7867.8	4814.0	13856.5	9161.7	2747.3	12545.5	20536.5	13051.9	6765.1	8148.5	245.1	572.4	902.4	9427.1	2673.1	3183.5	6298.9	2822.4	896.7	5562.6	9743.2	5833.5	3180.8	10477.2	6917.4	5786.1	3493.0	6602.6	1392.7	4454.5	2788.5	1568.0	2859.7	2228.0	7444.4	5003.2	12458.9	10079.6	2059.5	14305.3	18511.5	13522.2	6231.2	8301.4	407.0	734.9	502.0	9451.2	33393.6	34711.8	236272.267942	234001.360518	470273.62846	1472461.0	1545884.798646
