csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
32338.0	-275.888671875	76114.55926895143	1045746244.0	23500.85546875	-15.94140625	552290207.7630769	254.12843322753903	23545.24609375	-123.369140625	554378613.6152496	15219.944858551024	1.15762	26.599203000000006	0.12769260000000002	-0.1186254156	0.1100449135	-0.0125633871	0.132972702	0.1207883983	-0.0178701322	0.0236375161	0.0391960364	-0.0619297797	-0.0611996842	0.1771453381	0.0783433778	-0.08656796289999999	0.1287908187	-0.0034635487	-0.00903553	-0.0975523665	-0.08715272939999999	-0.0439900122	0.0309927794	0.0406001629	0.0174367185	0.026694467700000002	0.0999516417	0.0856688847	-0.0506981891	0.07297890309999999	-0.0042809128999999994	0.024981449300000003	-0.0921916059	0.0067119334	0.08375881639999999	-0.0405118249	-0.0648021756	-0.1267538787	-0.07287765110000001	-0.1253591082	0.088774113	0.0779638058	0.0050055668	0.1239795008	-0.11660034529999999	0.0175178402	-0.0110398272	0.0209774302	0.1686156589	0.109668595	-0.0943515445	0.057768690899999996	0.1044247616	-0.0748772863	-0.038700560499999995	0.0792684578	-0.0194096448	0.00041491339999999996	0.071335285	-0.0743698592	0.0206427731	-0.1350102432	-0.0760236129	0.0037981579	0.01259919	-0.0590899767	-0.1059505934	-0.0412624822	0.0329273971	0.0323018953	-0.0039313792	0.08724373880000001	-0.0506405636	-0.0256945398	0.0081323444	-0.041976614800000006	-0.0183752078	0.0672120005	-0.029796957000000002	-0.103260836	-0.09512965550000001	-0.0535095	-0.021444700000000004	0.0004598751580900002	0.00286326659025	-0.0978843	-0.006765900000000004	0.009581336186490002	4.577740281000007e-05	-0.221899	-0.023172	0.049239166201	0.0005369415839999999	-0.00797751	-0.0012070700000000002	6.36406658001e-05	1.4570179849000005e-06	0.00229479	0.00031912999999999993	5.2660611441000015e-06	1.0184395689999996e-07	-0.0016158	0.0	2.6108096400000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32434.12890625	96.12890625	9240.766616821287	1051972717.9072418	23512.1484375	11.29296875	552821124.1470337	127.53114318847656	23574.02734375	28.78125	555734765.2038727	828.3603515625	1.05124	24.154856	0.16937390000000002	-0.0211827684	0.0738672067	0.0197288532	0.0784638184	0.0303045203	-0.0582355925	-0.0231227445	0.007603456999999998	-0.008750138000000001	0.09969401859999999	0.09552936570000001	0.1049000917	0.0292126907	0.1073191775	-0.0331391733	-0.054499026	-0.108767974	-0.0361977952	0.1416275035	-0.0168696443	0.0179095647	-0.0141382026	-0.0456999578	0.0907231036	0.087239946	-0.068692698	-0.017487164399999998	0.09527894640000001	-0.15593045349999998	0.0081865388	0.0668866976	-0.0219903277	-0.0206185445	-0.06539130139999999	-0.0308776052	-0.0101013781	-0.0717799065	-0.013763302	0.0671257089	0.0276752117	0.073159948	-0.028464628199999998	0.0662951578	0.0437640977	0.035981136000000004	0.1235500023	-0.049364335599999996	-0.0517762643	0.0700441545	-0.0364970068	0.011136598000000001	-0.0732203421	0.1040554922	-0.022033663999999998	-0.1460431884	0.0764369474	0.0054049521	-0.038331181299999996	-0.0032254936	-0.1064533723	0.0422492636	0.0109020414	0.029514655	0.026355626200000003	0.0921660236	-0.0959612525	-0.10218084919999999	0.1436593916	0.0847547807	0.0537852779	-0.0653028537	-0.017215703	0.06791930389999999	0.016859196200000003	0.0654836707	-0.0339251109	-0.1054714048	-0.0903946745	-0.0534895	2.0000000000006124e-05	4.0000000000024496e-10	0.00286112661025	-0.0709784	0.02690590000000001	0.005037933266559999	0.0007239274548100006	-0.119798	0.10210099999999997	0.014351560804000001	0.010424614200999995	-0.007586339999999999	0.0003911700000000015	5.7552554595599975e-05	1.5301396890000113e-07	0.00247965	0.0001848599999999998	6.1486641225e-06	3.4173219599999935e-08	-0.00184671	-0.00023091	3.410337824100001e-06	5.331942809999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32400.240234375	-33.888671875	1148.442081451416	1049775567.2452127	23500.75	-11.3984375	552285250.5625	129.92437744140622	23513.435546875	-60.591796875	552881651.2170448	3671.3658485412598	0.896009	20.588039	0.07060809999999998	-0.005855124000000001	0.0924143192	0.0297733302	0.0828328474	0.0441736615	0.0101583297	-0.0068221479000000005	-0.045797598499999995	-0.0207466743	0.040730101	0.1193988008	0.0677126012	0.051201795599999995	0.0278437341	-0.05897994860000001	0.0301474002	-0.1116149874	0.014386904099999999	0.14670292529999998	0.026720323799999997	0.1034235663	-0.12344154730000001	0.0131742778	0.1070231669	-0.025878798999999997	0.0233762142	0.0746147711	0.0764217834	0.0030638496	-0.034224	0.1736119383	0.023092368500000002	-0.021176137299999998	0.0601721486	-0.0215997259	-0.012873091599999999	-0.0860116915	-0.0322411787	0.0877244848	0.0415712743	0.0756838415	-0.0423907595	-0.0025840533	0.0160224941	-0.023499357599999996	0.10462926789999999	-0.0143491344	-0.1103893602	-0.0015140594	-0.030435096600000006	0.043856803	-0.024733312900000002	0.0747923629	-0.1261237508	-0.1451017983	-0.04978399730000002	0.0330293805	-0.1182902126	-0.0524427157	-0.0733608247	-0.0416857753	0.010228630899999999	-0.1645970402	-0.0281882375	0.0275594157	-0.023359406699999998	-0.12019230980000001	0.0203439755	-0.067387957	0.0412936574	0.007499648	-0.0712984978	-0.055431292800000004	-0.0769634447	0.0637307152	-0.0380022381	-0.1073250918	-0.0851160492	-0.050945300000000006	0.002544199999999989	6.4729536399999476e-06	0.002595423592090001	-0.0410775	0.0299009	0.0016873610062499995	0.0008940638208100002	-0.126398	-0.0066000000000000095	0.015976454404	4.356000000000011e-05	-0.00792627	-0.00033993000000000044	6.282575611289999e-05	1.1555240490000028e-07	0.00230451	-0.00017513999999999982	5.3107663401e-06	3.0674019599999954e-08	-0.00173052	0.00011619000000000017	2.9946994704e-06	1.3500116100000042e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32428.0546875	27.814453125	773.6438026428223	1051578730.8154908	23496.02734375	-4.72265625	552063300.9382477	22.303482055664066	23534.138671875	20.703125	553855683.0270424	428.619384765625	0.95224	21.880083	0.08357629999999995	-0.0342514927	0.1136098168	0.0279271215	0.0970889111	0.08086812389999999	0.1150675889	0.026001255600000002	0.020992748199999998	-0.0074587701000000005	-0.0607419503	0.1273235375	0.1117258426	-0.0346811056	0.0529306554	0.0228735076	0.0399992794	-0.0268170657	0.0124687223	0.06984450980000001	-0.0279842333	0.0801459912	0.0220489057	-0.1009214568	0.0219918252	-0.020547362	-0.0137395049	-0.050142855099999994	-0.0185766777	0.0941723	0.0062006748	0.053579477	-0.048428821399999995	-0.0345220272	-0.0448109559	-0.0531048899	-0.032666251	-0.1214563583	0.0576014142	0.050193629100000005	0.0391521932	0.0918422031	-0.08986430570000001	-0.1201582841	-0.021837215299999997	0.0131734728	0.1073637305	0.0899800855	-0.0726164109	0.0886483707	-0.0320391967	-0.0403200525	-0.0276635111	0.034562821800000004	-0.0116097625	-0.06905352740000001	0.0471226743	-0.036184420099999996	-0.09334715539999999	0.0506621066	-0.007757026899999998	0.0265297807	0.0591677544	-0.0670103331	-0.0365935458	-0.0754592801	-0.0349380164	0.0086500503	0.0198992429	-0.0013210569	0.0531347697	0.0135751069	-0.0490194346	0.058099903099999996	-0.1317740378	0.061953793099999994	-0.042022206500000006	-0.10881562460000001	-0.0793255261	-0.0535573	-0.002611999999999989	6.822543999999944e-06	0.0028683843832899994	-0.0962483	-0.05517080000000001	0.00926373525289	0.0030438171726400016	-0.132429	-0.006030999999999981	0.017537440040999996	3.637296099999977e-05	-0.007873009999999998	5.326000000000115e-05	6.198428646009998e-05	2.836627600000123e-09	0.00253178	0.0002272699999999999	6.4099099684e-06	5.1651652899999955e-08	-0.0016158	0.00011471999999999981	2.6108096400000003e-06	1.3160678399999952e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32584.857421875	156.802734375	24587.097507476807	1061772933.2039225	23502.119140625	6.091796875	552349604.100132	37.10998916625977	23560.962890625	26.82421875	555118972.3334084	719.5387115478516	1.0861610000000002	24.957256	0.13563039999999998	0.0110025892	0.083426555	0.048476192300000005	0.0738328551	-0.0088392369	0.0384453486	-0.0238104021	0.0392725052	-0.0355163452	0.055121959400000003	0.0595832691	0.0786707796	-0.1223497269	0.1313023907	0.0005459845	-0.1292587573	-0.011357148000000001	-0.080572793	0.1080976103	0.1262604072	-0.00473526	0.0046815239	-0.0394217293	0.1066060043	0.0376672889	-0.052462137	-0.068337465	0.026966804	-0.0197273237	0.0772829624	0.10331817160000001	-0.11416674619999999	0.10457871310000001	-0.0513272677	0.0177083722	-0.0165672649	-0.0742749261	0.0381705392	0.018258038100000002	0.0564660738	0.0743983062	0.0081382559	-0.043229165199999996	0.044235874	0.014006870800000001	0.0935140986	0.0024363147	-0.0318004197	0.1033424651	0.0931947242	-0.046077986200000004	-0.09953337970000001	0.0449463728	-0.0053385565	-0.1494933617	0.06291593	-0.1123656865	0.0667892444	-0.0598967859	-0.1266284877	-0.011243921	-0.0460436367	0.044701731200000004	0.058963901799999996	0.038496286	-0.07158499559999999	-0.1296750123	0.06609376759999999	0.0149377366	0.114743551	0.1313032589	-0.0892545494	0.10592248609999999	0.1020183609	0.0601535728	-0.04597896940000002	-0.1099379598	-0.0730579298	-0.053559400000000014	-2.1000000000118146e-06	4.410000000049621e-12	0.0028686093283600013	-0.0720706	0.02417770000000001	0.00519417138436	0.0005845611772900005	-0.0723489	0.06008009999999999	0.005234363331209999	0.00360961841601	-0.008214509999999998	-0.0003414999999999998	6.747817454009996e-05	1.1662224999999983e-07	0.00315657	0.0006247900000000001	9.9639341649e-06	3.903625441000001e-07	-0.00167692	-6.11199999999998e-05	2.8120606864e-06	3.7356543999999745e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32582.07421875	-2.783203125	7.7462196350097665	1061591560.3961334	23518.48828125	16.369140625	553119291.0352937	267.9487648010254	23555.51171875	-5.451171875	554862132.3321687	29.715274810791016	0.93192	21.413177	0.17283569999999998	0.0650696635	0.09246247029999999	0.0718471244	0.05444528690000002	-0.09923302369999999	0.06527987889999999	-0.0718595472	0.005437449499999999	0.0151248719	0.1636939249	-0.009929745	0.1063127824	0.0284831492	0.1183058126	0.002953243	0.0036079514	0.010301507199999999	-0.0115329324	0.10793318390000001	0.0991872396	0.0262524025	-0.0108347029	0.0167232685	0.0253560062	-0.0682137971	-0.0181154946	-0.06854162	0.042729461100000005	0.0047998817	-0.0293561947	0.1039074676	-0.0793768282	0.0047335936	0.019768408799999998	0.050492743	0.0253171296	-0.0802919622	-0.059439227699999986	0.019393416200000003	0.0738826776	0.052616427699999996	0.0942476218	-0.07167415490000001	0.1123768985	0.0164374101	0.0471425063	-0.11599510019999999	0.014615023799999996	0.1152110133	-0.0538588343	0.0361891965	-0.1265394157	-0.024774335800000002	-0.0762659428	-0.1278705065	-0.0188898731	-0.013037913600000001	0.0220123383	-0.036257067999999996	-0.0206281857	-0.0398042834	0.0835537242	0.024663563599999997	0.037104455099999996	0.020668978600000002	-0.013786148400000002	-0.053749930599999995	-0.1636990548	0.047167834000000006	-0.09732291539999999	0.1573253826	-0.0280837104	0.10925184289999999	-0.0775774725	0.05833073110000001	-0.0498665756	-0.1106882998	-0.0663509546	-0.05352280000000001	3.6599999999997745e-05	1.339559999999835e-09	0.0028646901198400012	-0.0869085	-0.0148379	0.007553087372250001	0.00022016327641000006	0.0291313	0.1014802	0.0008486326396900001	0.01029823099204	-0.00886466	-0.0006501500000000021	7.85821969156e-05	4.2269502250000274e-07	0.00344014	0.00028356999999999986	1.18345632196e-05	8.041194489999997e-08	-0.00187282	-0.00019590000000000013	3.5074547524000008e-06	3.8376810000000065e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32413.1015625	-168.97265625	28551.758560180664	1050609152.9009401	23478.833984375	-39.654296875	551255645.2658424	1572.4632606506348	23488.609375	-66.90234375	551714770.3713379	4475.923599243164	0.981664	22.55617	0.07303270000000002	0.0686505791	0.1285938277	0.07027810820000001	0.082617346	-0.10839003960000004	0.1159562594	-0.017398923700000003	0.0064427508999999996	-0.054155277	0.0904525223	-0.020527193200000002	0.0738226445	-0.0580422527	0.023779461800000002	0.048309409000000005	0.1294271491	-0.0250139914	0.1009355293	0.111644472	0.149800351	0.1070594927	-0.011973665500000001	-0.1408227269	-0.03898746	-0.0785592789	0.035343711	0.07620553570000001	-0.013841434199999999	0.0221814114	0.1397640932	-0.056200581799999996	-0.11644352869999999	-0.012255193700000002	0.1054683409	0.03820357	-0.017116666000000003	-0.1089554467	-0.060636101799999995	-0.046183416399999996	0.0743732415	0.07633519059999999	0.10076745449999999	-0.1239851741	0.053030507000000005	-0.0474659125	0.032579557	-0.0745174684	0.0473883234	0.0807849413	-0.0184216647	-0.0540463222	-0.0157923452	-0.0394126214	-0.124764341	-0.1201246106	-0.0770941034	-0.10911877130000001	-0.1032571359	0.1518997565	0.0760810072	0.0055721788	0.0364241349	-0.0735036294	0.010980955700000001	-0.1152023398	-0.063237718	0.0216212628	0.0197965308	-0.13806397980000001	-0.012912834299999999	0.0610982667	0.11640038039999999	-0.0133835873	0.0825591571	0.0564859537	-0.0536791777	-0.1110641056	-0.059244937000000004	-0.0535612	-3.8399999999987056e-05	1.474559999999006e-09	0.00286880214544	-0.0699758	0.0169327	0.004896612585640001	0.00028671632928999985	0.0297654	0.0006341000000000019	0.0008859790371600002	4.020828100000026e-07	-0.00980511	-0.0009404500000000008	9.614018211210003e-05	8.844462025000014e-07	0.00360804	0.0001678999999999999	1.30179526416e-05	2.819040999999997e-08	-0.00187262	2.0000000000011328e-07	3.5067056644e-06	4.000000000004531e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32458.74609375	45.64453125	2083.4232330322266	1053570197.9785306	23479.193359375	0.359375	551272520.8069191	0.129150390625	23528.388671875	39.779296875	553585073.4948158	1582.3924598693848	1.0369910000000002	23.827457	0.13362969999999993	0.061240965099999996	0.1178278051	0.0779676609	0.08023440820000001	-0.1584763633	-0.0081781402	-0.0100003588	0.027051233199999997	-0.11061003789999999	0.1616555411	-0.018638601799999998	0.0900702292	-0.1521381074	0.0336197709	0.1602752479	0.0221896006	-0.0808808597	0.0051806158	0.039754458900000005	0.0250304183	0.0558661854	-0.0708726761	-0.1288615745	-0.0195675179	0.09686739960000001	-0.016894287	0.0174917297	0.09855342980000001	0.10918864589999999	0.0947370462	-0.0216024305	0.015963273400000002	0.0292647227	-0.1303844624	0.051188617400000004	-0.09267222779999999	-0.1197459461	-0.0352196937	-0.1183106535	0.08333901099999999	0.08063141019999999	0.1566378058	-0.0011495044000000001	0.0578518902	-0.059433045999999996	0.0801080534	-0.1202252886	0.0523623655	0.1563539795	-0.0073850265	-0.18892460030000002	0.0293136151	0.06765637769999999	-0.0439131124	-0.0643608738	0.0489607763	-0.0437460966	-0.1010006525	0.0857728842	0.007465900699999998	0.0074879002000000005	-0.0316294856	-0.011823407	-0.1006835433	0.1398852526	0.0369713271	0.0200930855	0.0795142886	0.0911675959	0.0566501454	0.1949930507	0.0460776916	-0.1678003272	0.0572775051	0.0546199342	-0.0574110412	-0.1110641056	-0.0517826133	-0.0534492	0.000112000000000001	1.254400000000022e-08	0.00285681698064	-0.143345	-0.0733692	0.020547789025000002	0.005383039508639999	0.0526194	0.022854	0.00276880125636	0.0005223053159999999	-0.0100714	-0.00026628999999999894	0.00010143309796	7.091036409999941e-08	0.00339343	-0.00021461000000000006	1.15153671649e-05	4.605745210000003e-08	-0.00213761	-0.0002649899999999999	4.569376512099998e-06	7.021970009999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32449.826171875	-8.919921875	79.56500625610352	1052991218.5849037	23490.5703125	11.376953125	551806893.6065063	129.4350624084473	23571.5	43.111328125	555615612.25	1858.586612701416	1.024517	23.540833	0.1511138999999999	0.11483866039999999	0.10232716189999999	0.0869763674	0.0444701488	-0.1939957711	0.0763941747	-0.0622496723	-0.049513375400000004	-0.0033136676	0.1090502941	-0.0200673783	0.0949619798	-0.08621790900000001	0.0375823895	0.0862255752	0.061369738	-0.0556885862	-0.0864533282	0.053557468899999995	-0.0646076983	0.0285573373	0.031680684199999996	0.0233355663	-0.0248589221	-0.013676933700000001	-0.08332250969999999	0.0522933175	0.131757545	-0.10257797810000001	-0.0191654622	-0.1032699594	0.0548754779	0.0922985932	0.0368707181	0.09677411150000001	0.0123995296	-0.10412902660000001	-0.15241658859999999	-0.0497139446	0.0846530723	0.0401486131	0.183312261	-0.08959988880000001	0.09587196140000001	-0.0319723541	0.0079958052	-0.0687648865	-0.0033821208	0.1488882716	-0.021586542099999998	-0.0624748354	0.0401975054	0.0044649107	0.0013784632999999998	-0.07765005030000001	0.0714804445	0.038532083599999996	-0.027609202700000002	-0.025991122000000002	0.0322417746	0.0133721616	0.14870724300000002	0.0670958101	-0.0558719677	0.030590756400000002	0.0058495231	0.061729531500000004	0.0923049583	-0.0036127338	-0.1044000157	-0.0431520131	-0.011028641499999998	0.1278890985	0.0495857142	0.052733374400000005	-0.061056553099999994	-0.1106882998	-0.0440088629	-0.0464318	0.007017399999999993	4.9243902759999895e-05	0.0021559120512400004	-0.0524264	0.0909186	0.00274852741696	0.008266191825960001	0.0845703	0.031950900000000004	0.007152135642090001	0.0010208600108100002	-0.00993714	0.0001342599999999989	9.87467513796e-05	1.8025747599999707e-08	0.00330059	-9.283999999999984e-05	1.08938943481e-05	8.619265599999971e-09	-0.00194017	0.0001974399999999999	3.7642596289e-06	3.8982553599999956e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32811.64453125	361.818359375	130912.52518081664	1076604016.845108	23503.369140625	12.798828125	552408360.9604836	163.81000137329104	24014.41796875	442.91796875	576692270.3778229	196176.327041626	3.938913	90.506348	1.7535536	-0.2578656645	-0.41864655549999996	-0.3180202969	-0.1281107747	0.0017512035999999998	-0.047825128099999996	-0.09000331460000001	0.3557484636	0.677498077	0.09098951820000001	-0.0890791676	0.112569766	-0.1387202153	-0.17207296989999998	0.1799943054	-0.1046843601	-0.0031941369	0.08649132970000001	0.1355226711	0.0145481013	-0.0370913284	0.09061427679999999	-0.0266225262	0.017475657	0.0804738029	0.0468158891	0.0867641842	-0.0138283118	0.0469991356	-0.043022973099999993	0.020607194	-0.0156152763	-0.0203328179	-0.09779134560000001	-0.1757807536	0.1442510776	0.35576363689999996	0.0321212083	0.1291337497	-0.3341712254	-0.0851589849	0.0023007254999999997	0.0217145638	0.0083047749	0.7074976475	-0.1966183055	-0.057998940599999986	0.0544507995	0.228799345	-0.1458290321	-0.0855238941	0.1933413246	0.0336970405	0.1310788052	-0.0673656731	-0.1893622565	-0.020182336699999998	0.0530794398	0.0324605971	-0.0287435804	0.0318320858	-0.091229906	-0.08916769050000001	-0.10525606550000001	0.0106272574	0.0241336638	-0.0114525376	0.007677015699999999	0.023315691800000003	0.0216789897	0.0277902157	0.0197652826	0.0749629156	-0.0716547554	0.0508269837	-0.0646102301	-0.1099379598	-0.035970438	-0.0401301	0.0063016999999999995	3.971142289e-05	0.00161042492601	-0.0730945	-0.02066810000000001	0.005342805930250001	0.0004271703576100004	-0.644962	-0.7295323	0.4159759814440001	0.5322173767432901	0.00845792	0.01839506	7.153641072640001e-05	0.00033837823240360007	0.00190879	-0.0013918	3.6434792641e-06	1.93710724e-06	-0.001786	0.00015416999999999991	3.189796e-06	2.376838889999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32110.583984375	-701.060546875	491485.8903846741	1031089603.8176004	23482.0546875	-21.314453125	551406892.3467407	454.3059120178223	23608.171875	-406.24609375	557345779.279541	165035.88868713382	3.483543	80.043091	1.0948487999999998	-0.1472081807	-0.107917451	-0.2550039773	-0.1126821018	-0.0901568158	-0.052230236799999996	-0.135330847	-0.06412088099999999	0.0239388435	-0.024831430699999997	0.1450183578	-0.4712517919	0.023974265699999997	0.1804237301	-0.0761218879	0.0626500931	-0.3159419066	0.0068985125	0.071630344	0.0543043456	0.030610678399999997	0.0148803778	-0.1677119416	-0.052218187699999995	0.0194619247	-0.047975340400000004	-0.046865421100000006	-0.1275062471	0.0118550553	0.0686706309	-0.064379114	0.027146362599999998	0.026386724900000002	0.0702509548	-0.17336490570000002	0.1611004285	0.2091781549	-0.09523593050000001	-0.0439980475	-0.259044765	-0.0974315393	0.09511216980000001	0.0448073133	0.1465357549	0.0747395845	-0.1312623581	-0.0052770759999999995	-0.1997011571	-0.3632429083	0.10899896419999999	-0.1160179023	-0.127380823	0.2106430906	-0.2091000361	-0.0711413247	0.1181316755	-0.1107548599	-0.017275478400000002	0.1461484457	0.0016725817	0.067403563	-0.0215942365	0.092254529	0.0092236032	-0.1129796963	-0.0813161937	0.0748211783	-0.0031860956	-0.0583750947	0.014483780600000001	0.0085189429	-0.042116416399999995	-0.1564580746	0.0194809799	0.0489014791	-0.0680667272	-0.10881562460000001	-0.0277156827	-0.06713039999999999	-0.02700029999999999	0.0007290162000899996	0.004506490604159999	-0.147328	-0.07423349999999998	0.021705539584	0.0055106125222499965	-0.95783	-0.3128679999999999	0.9174383089	0.09788638542399997	0.0211283	0.012670379999999998	0.00044640506089	0.00016053852934439994	0.00155942	-0.00034937000000000016	2.4317907364e-06	1.2205939690000004e-07	-0.00238119	-0.00059519	5.670065816100001e-06	3.542511361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32370.740234375	260.15625	67681.2744140625	1047864823.3213844	23461.951171875	-20.103515625	550463152.7914467	404.1513404846192	23556.5390625	-51.6328125	554910532.6030884	2665.947326660156	1.1518620000000002	26.466892	0.5028197	-0.14667105960000001	-0.1294753808	-0.23679640289999998	-0.10600135880000001	-0.0256734744	0.0017664101000000004	-0.058098875	-0.0707425307	0.0325732598	-0.0065606914	0.0035984306	-0.2927427094	0.0008132016	0.11691456689999999	0.0043557416	0.0046490712	-0.1421269464	0.0380981207	0.01582581	0.0389774332	0.0261855494	0.024736507	0.015054588700000001	-0.0409876499	-0.1102980942	-0.096737186	-0.0017160278	0.0480175403	0.0408484394	0.0022169145	-0.020519961399999998	0.009772832	0.023036512999999998	0.08823552230000001	-0.14515876560000002	0.1198233841	0.2062217831	-0.0192695836	0.00018356889999999998	-0.2414923704	-0.0853178085	0.0258821898	-0.001391476	0.0614762777	0.0206175227	-0.166668401	-0.023608125299999998	-0.0760057244	-0.1965658875	0.0331405211	-0.0986394977	-0.1016236686	0.116300129	-0.10769297650000001	-0.0105154635	0.0342911173	0.0029128343	0.0118817772	0.0026401951	0.0713288395	-0.002316779	0.1377775576	0.0289831847	-0.017815996100000002	0.0022805119	-0.0403258835	0.0406187711	0.016699643400000002	-0.0647145977	-0.0210589966	-0.0269955665	-0.1048358993	0.0386300799	-0.0375607172	0.0469575846	-0.0714208455	-0.1073250918	-0.019294242	-0.0373442	0.029786200000000002	0.0008872177104400001	0.0013945892736399994	-0.110465	0.03686299999999998	0.012202516225	0.0013588807689999985	-0.79191	0.16591999999999996	0.6271214481	0.027529446399999987	0.0174351	-0.0036932000000000006	0.00030398271200999995	1.3639726240000005e-05	0.00255505	0.0009956300000000002	6.5282805025000015e-06	9.912790969000004e-07	-0.00166501	0.0007161800000000001	2.7722583001e-06	5.129137924000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
