csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
35900.1484375	119.16796875	1288820657.8345337	14201.004776000977	21984.96875	17.833984375	318.05099868774414	483338850.93847656	22996.986328125	30.06640625	528861380.17596817	903.9887847900392	1.057335	16.72839	0.038205855	-0.040150655099999995	-0.048568377999999995	-0.08522340910000001	-0.0366896742	-0.0034201834999999996	-0.033995362700000004	-0.0413665631	-0.0121262907	0.024758186	-0.1188050056	-0.0439064535	-0.0607307117	0.044282214	-0.008430495500000001	-0.2095309088	0.10734357359999999	0.0039771938	0.0401061335	0.0621868829	-0.12337223289999999	0.0365872137	0.10660495519999999	0.0711091264	-0.0407992057	-0.0731460486	-0.1441800516	-0.11032702050000001	-0.015439739	0.0132054032	0.0824571815	-0.040380217999999996	-0.0682291131	-0.1110040307	-0.1763151819	0.011773243999999999	-0.056670325599999995	-0.0278765338	0.0274437275	0.0907700567	0.0413652951	-0.0800011954	-0.0326440602	0.1180638784	0.0307240853	-0.058894782300000004	-0.0362462426	0.039439743199999995	0.060815550999999995	0.0226433923	-0.0436628416	-0.051534815899999996	-0.0356499918	0.032809379799999996	0.007365496999999999	0.0172360624	-0.1130984958	-0.0806718493	-0.10891823630000001	0.032794032	0.1496703511	0.0334557236	0.0278151577	-0.0967074168	0.0112664555	0.050702052000000004	0.0830786203	0.0066476508	-0.0518421521	-0.0485416892	0.1231027122	-0.1121985561	-0.008320199399999999	0.0214799312	0.0877402259	-0.012670184499999999	-0.05753678690000001	-0.0855973387	-0.0382619271	-0.20775727670000002	0.1568468434	0.006174300000000001	-0.0662954463	-0.0026337803999999998	0.1663005915	-0.0563830818	-0.12554565550000002	0.0054659823	0.0111412888	0.009717444799999999	0.104245133	-0.0942583244	0.0730333881	-0.09957422869999999	-0.0998019709	0.0728764984	0.0078238425	0.1469640287	-0.0083106137	0.0375922017	-0.0484820169	-0.0623875446	0.08439731630000001	0.110211233	0.07841737019999999	-0.0047919599	0.0347759132	0.0544527182	0.1009072399	0.0455956625	-0.025306205099999996	-0.00231504	-7.689999999999867e-06	5.913609999999796e-11	5.3594102016e-06	0.06707769999999999	1.2199999999989995e-05	0.004499417837289999	1.488399999997559e-10	0.00669564	-0.008051659999999999	6.482922875559998e-05	4.48315950096e-05	-0.000127397	0.00027576900000000004	1.6229995609000002e-08	7.604854136099999e-08	9.85011e-05	0.0002435361	9.70246670121e-09	5.930983200321001e-08	-0.000247329	8.338100000000001e-05	6.117163424100001e-08	6.952391160999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35930.890625	30.7421875	1291028901.1057131	945.0820922851562	22007.06640625	22.09765625	488.30641174316406	484310971.8090973	22972.705078125	-24.28125	527745178.60651016	589.5791015625	1.116107	17.658241	0.02184391	-0.0416860307	-0.0222840144	-0.0353718296	-0.0772705826	0.0189718329	-0.0708368362	-0.0561516503	0.07765603780000001	-0.0040015589	-0.0122742949	0.06274795450000001	-0.1358798234	-0.0084604203	-0.0061136593	-0.0381515612	-0.0847386099	0.032153722999999995	-0.12404847769999999	-0.010875844499999999	-0.10737297609999999	0.0716432834	0.01840726	0.073352545	-0.012883333500000002	-0.0846538681	0.0362611646	0.1491077476	0.2940843352	-0.0259252799	0.0273204444	-0.0121698032	0.0842180624	-0.12352432279999999	-0.042708042599999996	0.061352178099999995	0.0358002542	-0.012938385	-0.051948079800000005	0.0651313691	0.0069215549	0.0435575843	-0.2236207218	-0.0317104608	-0.0374481547	-0.050382782300000005	-0.027478887400000002	0.0126260215	0.043101729500000005	0.088394405	-0.09216580640000001	0.1701400363	-0.043915087199999994	0.0677299169	-0.10037506289999999	0.0024006362	0.0306304529	0.0727695268	0.0757044982	0.050245392400000005	0.0934692726	-0.0228707421	0.014568681399999997	0.0721151278	0.0930951356	0.08835188710000001	0.0307564815	0.0121974974	-0.05508842	0.0068859603000000005	0.007395063	-0.08839757	0.0873793397	-0.0859946819	0.149942004	-0.0322508173	0.1348965178	0.0153521483	0.0524497746	-0.1215996644	0.1012375875	0.0353705848	0.118861303	-0.11600220160000001	-0.1548285994	-0.0253120905	0.1901926303	-0.0777287521	-0.1084216542	-0.048731268700000004	-0.0404403385	-0.10592665039999999	-0.0067862281000000005	0.030947286400000006	-0.1081085661	-0.0741487087	0.021134266800000003	0.0876850369	-0.1526750597	0.0556186263	0.1888645231	0.0263339869	0.1178459226	0.0095926541	-0.09859733130000001	0.1603393549	-0.0464058655	-0.0383419243	0.0992961682	0.040295756	-0.0335495105	-0.00231504	0.0	0.0	5.3594102016e-06	0.0670676	-1.009999999998512e-05	0.00449806296976	1.0200999999969944e-10	0.014741	0.008045359999999998	6.472781752959997e-05	0.000217297081	-0.000403166	-0.00027576900000000004	1.62542823556e-07	7.604854136099999e-08	9.85011e-05	0.0	9.70246670121e-09	0.0	-0.000247329	0.0	6.117163424100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35834.91796875	-95.97265625	1284141345.8270414	9210.750747680664	22012.751953125	5.685546875	32.325443267822266	484561248.5498085	23009.552734375	36.84765625	529439517.035984	1357.749771118164	1.256774	19.883768	0.11395003	0.023190646000000002	-0.007926625500000001	-0.1003771256	0.0134373745	-0.0342183817	0.0871845735	-0.051923490499999995	-0.0015469676	0.0319074971	0.0599082721	-0.1053624941	-0.11179042630000001	-0.08534122720000001	-0.11267723310000001	-0.039926399700000004	0.20058531440000002	0.0734230545	0.2380605225	-0.0803732575	0.0044060478	0.0504235385	-0.0536025235	-0.1617570442	0.029654267400000007	-0.062022143700000004	-0.19999632579999999	0.0219724481	0.0033422701	0.0138161846	-0.049495067000000004	0.0632782735	-0.058704969100000004	0.0546872361	0.1430407948	-0.11661628380000001	-0.0694354937	-0.060415562199999995	0.1367095341	0.1239562477	0.12626169980000002	0.041535361800000004	-0.1867223068	-0.10064765279999999	0.056940195	0.0136710727	-0.1416545609	0.0057028634	-0.0242503551	0.0167992397	-0.0086884766	-0.020538032	0.0334022816	0.014126933000000001	0.0707163252	0.0067814719	-0.0094050135	0.0016067929999999998	-0.17937134649999995	0.08939190820000001	0.1152814812	0.1179584706	-0.058310016	0.0395862305	-0.0295412982	0.195486761	0.0951883602	-0.0410992024	0.2288335712	0.014760086499999997	-0.12296456789999999	-0.0704821683	-0.2099241539	-0.0465421624	0.0130307327	-0.0051028848	-0.043615274100000004	-0.094360468	-0.11604084460000001	-0.004066649	-0.1065082551	0.13259357089999999	0.1663918301	-0.0027417078	0.0519850188	0.0951047383	0.0104303865	0.0699083101	0.0371492243	-0.0779092329	0.10321790800000001	-0.003684798	-0.0898026906	-0.0857237075	0.2231421942	0.0297163186	0.1550342962	0.0197282168	-0.0229118363	0.030203317900000002	0.012256841999999999	-0.0386253618	-0.0289777927	-0.0944512941	0.0295615961	0.0072055185	-0.012858663400000001	0.038871966800000005	0.0976313259	0.0349085778	-0.041629366099999995	-0.022066	-0.01975096	0.00039010042092159987	0.000486908356	-0.0017610499999999997	-0.06882865	3.101297102499999e-06	0.004737383060822501	0.0147484	7.4000000000011565e-06	5.476000000001711e-11	0.00021751530256000002	2.36673e-05	0.0004268333	5.601410892900001e-10	1.8218666598889e-07	1.8074e-05	-8.04271e-05	3.26669476e-10	6.46851841441e-09	-0.000247329	0.0	6.117163424100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35908.40625	73.48828125	1289413639.415039	5400.5274810791025	22008.060546875	-4.69140625	22.009292602539066	484354729.0349159	23042.662109375	33.109375	530964277.08682626	1096.230712890625	1.354465	21.429377	0.085713585	-0.0240746565	-0.024098412000000003	0.07895648799999999	-0.09861510550000001	-0.0101778386	0.0393633609	0.0853809075	0.04547671650000002	-0.1153930484	-0.0201849085	-0.11213226800000001	-0.2514446953	-0.1016653084	0.0152682752	-0.0132432114	0.0667834905	-0.09920231310000001	0.0181556506	-0.009787397199999999	-0.06517752190000001	0.0350744174	0.119532833	-0.11200813849999999	-0.0170174355	-0.091537614	-0.0550516595	0.0200938935	0.07156469830000001	0.088409465	0.0297366771	-0.0917165099	0.025643512	0.1112687834	0.0321634009	-0.10015749439999999	0.1443462158	0.0329890414	-0.0105923419	-0.07397694469999999	-0.036898131800000004	-0.05951771	0.1779585334	0.131753573	-0.0074585873	0.1679771618	0.0856557977	-0.0201077687	0.0306528629	0.06768147620000001	-0.0354968933	0.0440281262	-0.0082166844	-0.0903833169	-0.0074682185	-0.1020320552	0.0180009648	0.0147980686	0.0689578745	0.20094141079999997	0.09018487789999999	0.030720764100000002	-0.0048856003	0.07733506679999999	-0.0338051107	0.0758213492	0.19867645820000002	0.0621148155	0.189773594	-0.030962294100000006	0.06201587400000001	-0.1097383551	0.0365914416	0.0097659852	0.013950861	-0.0483318163	0.0931533689	-0.1229404899	-0.0696469348	0.0302741875	0.034591050299999995	0.046481137400000004	-0.21011863649999998	0.0442899426	0.0618843809	-0.0656611309	0.0780673172	-0.1097055028	0.1343241616	0.0205877989	0.060483724100000004	-0.0218625646	0.046713782999999995	-0.0625936913	0.0070534703000000015	-0.0147710223	0.10021546460000001	-0.09888595	0.018154987	-0.0449277111	-0.0312546527	0.1103187006	-0.0947454575	-0.1053434389	-0.027298738	0.0624584151	-0.14967272380000002	0.07344586480000001	0.0959136145	0.0294457954	-0.049506407599999996	-0.015100799999999998	0.0069652	4.851401104000002e-05	0.0002280341606399999	0.0334847	0.03524575	0.00112122513409	0.0012422628930625	-0.0023334	-0.017081799999999998	0.00029178789124000004	5.444755559999999e-06	0.000400367	0.0003766997	1.60293734689e-07	1.4190266398009e-07	-0.000133643	-0.000151717	1.7860451449e-08	2.3018048089e-08	-0.000247329	0.0	6.117163424100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36058.1015625	149.6953125	1300186688.291565	22408.686584472656	22046.943359375	38.8828125	1511.8731079101562	486067711.49148935	23036.302734375	-6.359375	530671243.66977316	40.441650390625	1.2867620000000002	20.358221	0.109605455	-0.1468031612	-0.0868119643	0.0635820751	-0.09499805189999999	0.14581990179999998	0.0997293978	0.0938985679	0.0613366521	-0.0330270207	-0.07541359269999999	0.10001064970000001	0.0299335942	-0.0953738384	-0.0816852847	-0.1316354227	0.0873126787	-0.033877169500000005	0.06182014950000001	-0.0274635803	-0.0568721244	0.1342631011	-0.0191103712	-0.0592420187	0.0027342876	-0.19371303260000008	-0.0016146389000000001	0.006152606	0.0444457635	-0.1308333318	-0.0161400388	0.0157542054	0.141688087	0.0246920505	-0.085005587	-0.0521024499	-0.1449763976	0.1732093869	-0.13996270460000002	-0.0560024432	0.022926869500000002	-0.034573252	-0.0099345631	-0.0205731956	0.015226323799999997	0.0487195602	-0.1086561529	0.1661833344	0.092884884	-0.0095257448	0.1979492661	-0.1069118387	-0.1326989145	-0.09343599640000001	0.002083124	-0.0779630304	-0.030523057000000006	0.0323172959	-0.042428079699999996	0.0813708866	0.016155858999999998	-0.0219025633	-0.1665093769	0.0098047974	-0.0393336483	-0.013632818799999998	-0.0341275174	0.048508162599999995	0.016474909	-0.0361146425	-0.08567562769999999	-0.06667862969999999	0.1203909422	-0.10819023300000001	0.0359517923	0.0221542098	-0.06533089019999999	-0.2095374411	-0.0434267844	-0.18485977480000002	0.0186497425	0.1546663401	0.0546298151	-0.0096903638	-0.0798141233	-0.0508769384	0.0587429175	-0.0312105758	0.0057636954	-0.0636550828	-0.11516209890000001	0.0737520513	-0.1207413091	0.021212494100000003	0.035399771499999996	-0.0285522802	-0.1165260175	0.0073027857999999985	0.041887449300000004	-0.1612996725	0.0026529079	0.13683473029999998	-0.1022346556	0.037269641400000005	-0.04565914	0.18673052489999997	-0.0903879246	-0.0572527379	0.0941439642	0.02391924	-0.0571422589	-0.0151001	6.999999999975776e-07	4.899999999966086e-13	0.00022801302001	-0.0421279	-0.07561260000000002	0.0017747599584100003	0.00571726527876	-0.0227831	-0.0204497	0.00041819023009	0.0005190696456100001	0.000439072	3.870499999999999e-05	1.9278422118399998e-07	1.4980770249999993e-09	9.85011e-05	0.0002321441	9.70246670121e-09	5.389088316481e-08	-0.000247329	0.0	6.117163424100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36012.4296875	-45.671875	1296895091.9971313	2085.920166015625	21987.447265625	-59.49609375	3539.785171508789	483447837.25864035	22982.697265625	-53.60546875	528204373.60336685	2873.5462799072266	1.276689	20.198854	0.132171685	-0.0260277966	-0.0107024526	0.0704844452	-0.0632215891	0.0263684383	0.054447672999999995	0.098265491	-0.0569983175	-0.0038620063	-0.0436202888	-0.052975136500000006	-0.17605788739999995	-0.026860242599999997	-0.1269909599	-0.0003228883	0.0321550685	0.0935534172	-0.1164680419	-0.0601640855	-0.0204644391	-0.1045990516	-0.0030486421000000003	0.030814135	-0.119218615	-0.1349834276	0.1295085184	0.0530547445	-0.0004785943	-0.0852847343	0.11153726480000001	0.1117898207	0.0597051145	-0.17746443260000005	0.15365138550000002	0.1217239624	0.0808136465	-0.1362926038	-0.0853266669	-0.0223961043	-0.022325776600000003	-0.10521393009999999	0.1252255031	-0.055711139699999995	0.0247793491	-0.0358467046	-0.07040667240000001	0.0459169272	-0.0011752871000000002	-0.0379213297	-0.0405085589	-0.0683886288	-0.0316987902	-0.0603367262	0.025644693599999997	-0.0669213428	0.08418805019999999	0.0324537038	0.122899955	0.1399012704	-0.0838093958	-0.014642159699999999	-0.0324624578	-0.0825901919	-0.0225302688	0.0068302384	0.10688785099999999	0.0042059876	0.0307709581	-0.123970121	0.0390658765	-0.1070587812	0.07080319730000001	0.04739264940000002	0.0003108174	-0.1796106754	-0.012047374599999999	-0.046101671100000005	-0.09842997519999999	0.0516226746	0.1540211761	-0.0827773981	-0.0444821517	0.0320526744	-0.2190327238	0.0807521381	0.1631059505	-0.0581873471	-0.1797363249	-0.0240205318	-0.060578761399999986	0.0758992378	0.0181528532	-0.0438939115	0.09911317689999999	0.037462351899999996	-0.045623381500000004	-0.05476443190000002	0.0310380119	0.017352381	0.0111702465	0.005442686899999999	-0.0450277591	0.0935350027	0.0787449383	-0.0390483806	-0.029795851	-0.10022788460000001	0.0923233333	0.0183408808	-0.0644997188	-0.0151013	-1.1999999999998123e-06	1.4399999999995496e-12	0.00022804926169	0.0330734	0.0752013	0.0010938497875599999	0.005655235521689999	-0.00439871	0.01838439	0.0003379857956721	1.93486496641e-05	-0.000186446	-0.000625518	3.4762110916000004e-08	3.9127276832400007e-07	-4.76768e-05	-0.0001461779	2.2730772582400003e-09	2.136797844841e-08	-0.000247329	0.0	6.117163424100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35875.43359375	-136.99609375	1287046735.539566	18767.929702758793	21976.703125	-10.744140625	115.4365577697754	482975480.2443848	22946.14453125	-36.552734375	526525548.84901434	1336.1023902893064	1.113517	17.617262	0.05348457	0.022346744100000003	0.0819926317	0.06745932660000001	0.050032262	-0.0610149693	-0.0351071127	0.0665077084	-0.08138375190000001	-0.0808695682	0.007802078100000002	0.0204779881	-0.11649057869999999	-0.1479828584	-0.0242997622	0.06598987320000001	0.053768919299999995	0.0849086134	0.09277731380000001	-0.1168528717	0.0098205736	0.048518670599999994	-0.0232640621	-0.1144671572	-0.0989598167	-0.020690148000000002	0.1306248693	0.0318163213	-0.1691302833	-0.0926515587	-0.0875252724	0.0647588388	-0.1653594685	-0.007881781899999999	-0.04348574400000002	0.0340876218	0.1610347995	-0.0106620817	0.11339071699999999	0.0242281	-0.1134876823	-0.0663313058	0.056626594599999996	-0.1467594855	-0.1019135995	-0.0835782365	0.0468858504	-0.0502436752	0.0974645653	-0.025003637000000002	-0.0369384396	-0.0100388284	0.0452372782	-0.0704377586	0.04994984400000002	0.0531664653	0.07595763009999999	0.010443715899999999	0.1766188462	-0.0156616893	-0.005029602	0.0132072599	0.0899760557	0.0299902479	-0.0671681608	-0.0371776194	0.1046755	-0.012271549199999999	0.2422145192	-0.0540372411	-0.1700311948	0.1010353316	0.0103024874	-0.0904536227	-0.0031877682	0.011191748400000001	-0.0742795915	-0.0658520162	-0.05875109940000001	0.0166580045	0.0667873895	-0.1125627858	-0.0400135057	-0.0637846262	0.0350877301	-0.0130811208	-0.0374111788	-0.1043350147	-0.07002358339999999	-0.0023538415	0.06614151480000001	0.0746715127	0.0898266016	-0.053032255099999995	-0.1080317262	0.1016773032	-0.0740123468	0.0624115818	0.0803769733	-0.0556652475	-0.0475085978	-0.0951908166	-0.14293354519999998	-0.05357979190000002	-0.08074256839999999	-0.0421266867	0.10855860099999999	-0.0669696227	0.0904527076	0.0127227994	-0.07154294259999999	-0.0151017	-3.999999999993592e-07	1.5999999999948733e-13	0.00022806134289	-0.00534507	-0.03841847	2.8569773304900007e-05	0.0014759788371409002	0.00643463	0.01083334	0.0001173612555556	4.14044632369e-05	-0.000186446	0.0	3.4762110916000004e-08	0.0	-0.000132324	-8.464719999999999e-05	1.7509640975999997e-08	7.16514846784e-09	-0.000247329	0.0	6.117163424100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35881.69921875	6.265625	1287496338.8248446	39.258056640625	21974.44140625	-2.26171875	5.1153717041015625	482876075.1167145	22999.34375	53.19921875	528969812.93066406	2830.156875610352	1.1940540000000002	18.891464000000006	0.067807441	0.011539901000000002	0.050832202300000004	0.0610507291	-0.021859521200000002	-0.0733266124	-0.0305936	0.058769621200000004	-0.1095647519	-0.1538111691	-0.0852066907	0.13569325869999999	0.0189074374	-0.0456215043	0.035767807400000004	-0.0081579701	0.0685887401	-0.1528199852	0.1809970098	-0.002491529	0.039656059	0.012160454099999999	-0.0384488355	0.0258561161	-0.0729816945	0.042629216799999994	0.0727022746	-0.0275619238	-0.09482492140000001	-0.0434782867	0.0462628795	-0.009677617900000001	-0.0180053823	-0.0077014938	0.0378470255	0.0399565009	0.0803706491	-0.0468735617	0.0103253237	-0.0771374156	-0.06317773780000001	0.001727032	-0.1552496457	0.0415339877	0.054837745099999995	0.1807611063	-0.008711004599999999	-0.1345605567	0.0346469102	-0.2008019966	-0.038341745499999996	-0.0407330787	0.0341714173	-0.1158422709	0.0336273436	-0.057635508499999995	-0.1710400375	-0.0202538805	0.0735616825	-0.06167749440000001	0.058230946900000004	0.0903840175	0.1041724478	-0.014011755400000001	-0.05753040650000001	0.0161369134	-0.1679197419	0.0644558211	0.2228798956	-0.0320632719	-0.0838830016	0.0555638297	-0.0162953943	-0.044614636	-0.1307499029	0.018772397	-0.0081566734	0.017953223600000002	0.0225256798	-0.049144954299999995	0.0282569107	0.0509325038	-0.11156368369999999	0.047481422800000006	0.0313261512	-0.0804862149	0.015449958799999997	-0.0226896207	0.0023958978	0.0394460712	0.0311051348	-0.0789680745	0.0235553304	-0.1776606387	-0.0739074671	0.0339973672	-0.0009888242	0.0088780224	0.0394478836	0.15125207599999999	0.07938101639999999	-0.034748957999999996	0.0097129221	0.1071894656	0.1812124478	-0.1139595515	-0.0783617773	-0.1023268801	0.08853310029999999	0.007077163199999998	-0.07823761629999999	0.000298116	0.015399815999999997	0.00023715433283385602	8.887314945599998e-08	-0.0224298	-0.01708473	0.0005030959280399999	0.0002918879991729	-0.00255645	-0.00899108	8.083951956640001e-05	6.5354366025e-06	-8.74132e-05	9.903280000000001e-05	7.64106753424e-09	9.807495475839999e-09	9.85011e-05	0.0002308251	9.70246670121e-09	5.328022679001e-08	-5.05506e-05	0.0001967784	2.5553631603600008e-09	3.8721738706560014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35958.328125	76.62890625	1293001361.545166	5871.989273071289	21980.517578125	6.076171875	36.919864654541016	483143153.0022621	23009.6796875	10.3359375	529445359.3213501	106.83160400390624	1.051688	16.639046	0.068046749	0.103452954	0.0313560506	-0.0175894449	-0.112565736	-0.1411423732	-0.010292160699999999	-0.0241545596	-0.0469745066	-0.154358066	-0.0209334409	0.0495666154	-0.0019526164999999999	-0.06637211	0.1884700925	-0.0626282086	0.0078984548	0.025111974	-0.0001407571	-0.083178295	0.022870647	-0.0330168879	0.1443769379	0.006916109399999999	0.1910613021	-0.0013124379000000002	-0.1469114245	-0.0704939454	-0.13716825359999998	-0.0377260414	-0.0829049872	0.010988467	-0.0927889724	-0.0646918949	0.0398506785	0.18897767370000002	-0.0688506998	-0.0143967149	-0.10329616429999999	-0.0792792905	-0.0354496834	0.08478634019999999	0.0807398717	-0.027195726099999998	-0.0185207208	-0.0918097329	0.0047880054	0.0037363868	0.0858264208	-0.0024400979	-0.0950203384	0.0866024592	0.1062671134	0.0082884723	0.0405500758	-0.048943525099999996	-0.014563206499999997	0.19772575120000002	0.1047391265	-0.025770460499999998	-0.0705103372	0.0378891637	0.1179658799	0.0232175419	-0.09622014849999999	0.0746590056	-0.1320004669	-0.0595277688	0.056699426399999996	-0.0276603264	0.0769160802	0.1290489098	0.11366661230000001	0.164012724	0.10220045779999999	0.12742380009999998	-0.062010398499999994	-0.1142365645	-0.0991287977	0.07229131650000001	-0.0095936387	0.0051603939	0.0646733775	0.0447209474	0.1550205662	-0.0141798049	-0.07679234509999999	0.0351580402	0.014276281799999999	-0.0908745034	-0.18779071739999997	-0.024207020899999997	0.060201522	-0.061549470099999996	-0.0495357152	0.0597445175	0.0862051675	0.0695930595	0.0667812524	-0.12181339029999999	0.0139843458	0.0005015373	-0.1036651115	0.1457837595	-0.0147737047	-0.0296836881	0.0681970461	0.0684575516	0.08656555070000001	0.0014161995	-0.0845511243	0.00229095	0.001992834	3.971387351555999e-06	5.2484519024999985e-06	0.013854600000000005	0.036284400000000015	0.00019194994116000013	0.0013165576833600006	-0.0020078	0.0005486499999999999	3.010168224999999e-07	4.03126084e-06	-0.000186446	-9.903280000000001e-05	3.4762110916000004e-08	9.807495475839999e-09	-0.000283738	-0.0003822391	8.0507252644e-08	1.4610672956881002e-07	-0.000153696	-0.00010314540000000003	2.3622460416e-08	1.0638973541160004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35932.0859375	-26.2421875	1291114799.8198853	688.6524047851562	22024.236328125	43.71875	1911.3291015625	485066985.837101	22988.41796875	-21.26171875	528467360.7059479	452.0606842041016	1.3515720000000002	21.383598000000006	0.075142925	0.0768457538	0.0165775877	-0.057514756500000014	-0.0395553369	-0.0185880213	0.042587744299999994	-0.0717524593	0.0043213954	-0.0459942379	0.10056583570000001	0.09415277080000001	0.0275979306	-0.1545698274	-0.0129700772	0.027446136200000002	-0.001210656	-0.0665466225	0.0146157704	-0.0664877719	-0.21752600600000002	-0.1181425168	0.0206917771	0.10975576990000001	0.0648097218	0.09775049529999999	0.09460103539999999	0.0109306383	0.0816938163	0.0998319748	-0.0248421538	0.0972664458	-0.0681168471	-0.10034566029999999	-0.0217312938	0.040633800000000005	0.0498963669	0.0360564319	0.057549696799999994	-0.0535402725	0.0573597706	0.0909861526	0.032180550499999995	-0.1428527021	-0.0334742375	-0.0407384077	-0.1762684595	0.05253029	-0.0200550855	0.09198987880000001	-0.012948633000000001	0.0493636215	0.052192322699999995	0.0346475696	0.06665813450000001	0.0181290788	0.0330067937	0.19897575329999997	0.043656170700000003	-0.0536035605	0.0027409272	-0.0080147759	-0.023516723700000002	0.089221091	0.1247050654	0.11088449140000001	-0.0073244488	-0.0155711246	-0.09486582800000001	-0.010678776499999999	-0.0683329028	0.0684620166	0.0126922586	0.0655672483	-0.0080732665	-0.2041355816	-0.0864643943	-0.0201254423	-0.07525990169999999	0.0868454952	-0.1574653523	0.0103655605	-0.1125793956	-0.01547015	0.0104814537	-0.0266254683	0.092488322	-0.0059168908	-0.049999490300000005	0.0639466977	-0.0347104409	0.0284828118	-0.1428416626	-0.045818715999999995	0.0535096604	0.0634823667	0.1486744749	0.1516091177	-0.0425622957	-0.0750243741	0.1246303732	0.06125302730000001	0.06060076320000001	0.0211636867	-0.026979945099999996	-0.0337963679	0.1964237698	0.11188619820000001	0.0845511243	-0.0042478315	-0.0904527076	-0.00315568	-0.00544663	2.96657783569e-05	9.9583162624e-06	-0.00534934	-0.01920394000000001	2.8615438435600006e-05	0.00036879131152360025	0.0228205	0.024828299999999998	0.0006164444808900001	0.00052077522025	-0.000311082	-0.00012463600000000002	9.6772010724e-08	1.5534132496000006e-08	9.85011e-05	0.0003822391	9.70246670121e-09	1.4610672956881002e-07	-0.00014729	6.406000000000006e-06	2.16943441e-08	4.103683600000008e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
