csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
35061.46484375	259.578125	67380.80297851562	1229306316.9895172	24878.15625	43.36328125	618922658.3994142	1880.3741607666016	25250.16796875	23.259765625	637570982.4500885	541.0166969299316	1.520081	26.782679	0.189591815	-0.074080847	-0.1182115474	-0.1232996299	0.018145326200000002	0.21419615649999998	-0.0474184719	0.0645893904	0.003744002	0.056113608200000005	0.078025145	0.034679535899999996	-0.101685963	-0.0491176653	0.0532550452	-0.0565510213	0.0033897535	-0.0838059472	-0.0507408096	0.0830900925	0.0012044066	-0.1386086319	0.0166761799	0.1067872106	0.1490969566	-0.1078766608	0.0663278	-0.1195240701	-0.0138728769	0.006625244399999999	0.1502135619	0.0389121169	0.023380727200000003	-0.0190884381	-0.0786852492	-0.1560473447	0.13376924880000002	0.050566056100000006	0.1870264368	-0.182700946	0.098403393	0.0659406109	0.0862494499	-0.10319829470000001	0.0206804808	-0.17592639780000002	0.0494888844	0.0033065001	0.0171409244	-0.0335008864	-0.1277065068	-0.1076154426	0.0087146374	0.13369746119999998	-0.0514599705	0.0384340626	-0.2118834982	0.063668025	-0.0531243163	-0.0130070324	0.0505512996	0.05710142150000001	0.057634877	-0.0556955918	-0.063499433	0.0822729828	-0.054419685700000005	0.0444403591	-0.06239480150000001	-0.032589280400000004	-0.1582024689	0.0159677992	-0.046851507800000004	-0.0333534897	0.028634324300000007	-0.0756358934	-0.24445129329999998	-0.006656678199999999	0.0046235426	0.0830873841	-0.1296104841	-0.0264192761	0.08398715949999999	0.1061454299	0.0714090485	0.1373208508	-0.0421957888	0.0061012699	0.053149547400000004	-0.1141989984	0.0355845749	0.0867445786	-0.015587771200000001	0.0330822332	0.0075672756	0.22904868109999998	-0.0796442561	0.1457038292	0.1049349216	-0.08685278630000001	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-0.017740799999999998	-0.01877033	0.00035232528830889993	0.00031473598463999987	0.0208206	0.0814319	0.006631154337609999	0.00043349738435999986	0.0597525	0.0336921	0.0035703612562499997	0.0011351576024099994	1.1428900000000005e-05	0.0001057707	1.3061975521000012e-10	1.118744097849e-08	0.00054609	0.0009211439999999999	8.485062687359999e-07	2.9821428810000003e-07	-0.00104174	-8.703499999999997e-05	1.0852222276e-06	7.575091224999991e-09	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34867.51171875	-193.953125	37617.814697265625	1215743373.4571686	24808.94921875	-69.20703125	615483961.3385162	4789.6131744384775	25130.26953125	-119.8984375	631530446.7132722	14375.635314941406	1.776344	31.297848	0.07650121500000001	0.0815528842	0.0655810946	-0.0803216736	0.0638649239	0.047923582	0.056299789800000014	0.1603490852	0.0381128638	0.044067729400000005	-0.054532324699999996	-0.011453422	-0.150465316	0.068302023	0.1055799498	-0.0804500029	-0.0996067287	-0.0923227935	0.0407609743	-0.06317834110000001	-0.0581159997	-0.013810703999999998	0.1144847651	0.0029844632	0.11877662289999999	0.040746781600000004	0.0188199624	-0.09438238939999999	-0.0704999374	0.14479786220000002	0.0061325848	0.1134169884	0.1175030447	-0.1645070985	0.08974565039999999	0.0420157757	-0.0616763295	0.053458039400000004	-0.026192991800000003	0.1427059656	0.0046099403	-0.0093085751	-0.0725762775	-0.0815452634	0.0584388529	-0.0360605642	-0.0917170932	-0.0947442426	0.020423615	0.07712162610000001	0.050945553600000006	-0.1281458333	0.0427847549	-0.153435041	0.1656735123	0.06477638620000001	-0.0641330777	-0.0436736932	-0.1499581136	-0.0172134589	0.051712823399999996	-0.055449463899999996	0.0263739471	-0.1381092454	0.0357383041	0.0612595802	-0.0838831537	-0.06084220269999999	0.1356300766	0.0357180942	-0.0996191477	0.0632865772	-0.1082106416	-0.0084459273	0.0717823957	-0.0783451068	-0.0642036233	-0.036906623900000005	-0.0358828919	0.058562305499999995	-0.17124450100000002	0.09725225189999999	-0.1027611978	0.0028430566	0.0900562849	0.0541335453	-0.0743569182	-0.007800716999999999	-0.1462121625	0.036319743	-0.0729647516	-0.022999112599999996	0.044054490599999996	-0.0053865516	-0.1095104731	-0.1950301952	-0.0339586908	-0.030456961499999997	-0.0528797811	0.03541051	0.08656555070000001	0.0014161995	-0.0845511243	0.00215044	0.01989124	0.00039566142873759984	4.6243921936e-06	-0.00717827	-0.02799887	0.0007839367212768999	5.1527560192899985e-05	0.064511	0.004758499999999999	0.004161669121	2.264332224999999e-05	0.000154886	0.0001434571	2.3989672996e-08	2.057993954041e-08	0.000398294	-0.00014779600000000006	2.184365761600002e-08	1.58638110436e-07	-0.000855941	0.00018579899999999995	7.32634995481e-07	3.4521268400999983e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34747.71875	-119.79296875	14350.355361938477	1207403958.3291016	24759.6171875	-49.33203125	613038643.2715454	2433.649307250977	25136.462890625	6.193359375	631841766.6517677	38.35770034790039	1.407746	24.803417	0.09095453	-0.06495813809999999	-0.009465292	0.1281971602	0.0166713173	-0.0263924023	-0.07694019349999999	0.0229252222	0.06382852879999999	-0.1698700736	-0.093578582	0.05230576730000002	-0.0838281659	-0.011794179299999999	0.0292563634	0.1260819692	0.0581736758	-0.1287652223	0.051447159000000006	-0.08783405150000001	-0.13955816740000002	-0.0077781590000000015	0.0560492483	0.0181071361	0.1262809074	-0.008198095899999999	0.0397398522	-0.0417993841	-0.0500586545	0.1289271355	-0.0911434637	-0.027981355899999998	-0.11877571140000001	-0.044126968899999994	-0.00605012	0.1282535934	0.024903092400000004	0.1844566107	-0.0315829907	0.056250576399999995	0.0188031974	0.0998430998	-0.0415742319	0.0103786039	-0.09333594769999999	0.08942507710000001	-0.0248958545	-0.001897777	-0.078754833	0.0003952854	-0.0368286793	0.0998532758	-0.052766992199999994	-0.12149064050000001	0.0023472075	0.0435899534	0.0267244759	0.09298949150000001	-0.05239827440000002	-0.0309800224	-0.1537934143	-0.1272959551	0.024658008999999998	-0.0737456157	-0.0322997321	-0.0086335396	0.1094965042	0.08227282799999999	0.1302419768	0.1022843091	-0.0128581661	0.0341113631	-0.14057413359999998	-0.0722476608	0.0153335082	-0.051179057	-0.061167960300000004	0.0595316172	-0.06495678190000001	0.0498736425	-0.0114539111	0.06852677480000001	-0.0740576776	0.0029002605999999998	-0.038928104500000005	0.0008829702	0.07658770919999999	0.05657630900000001	0.0555215679	0.033147469900000004	-0.06285330759999999	-0.0646708545	-0.0026989034000000005	0.1968051729	-0.0629087332	-0.0933212481	0.1672094437	0.0528619806	0.0350104802	0.0663683944	0.0845511243	-0.0042478315	-0.0904527076	0.00068089	-0.00146955	2.1595772025e-06	4.636111921e-07	-0.0390011	-0.03182283	0.0010126925092088998	0.0015210858012099993	0.0767681	0.012257100000000009	0.00589334117761	0.00015023650041000018	-0.000284642	-0.000439528	8.1021068164e-08	1.9318486278399998e-07	0.000686118	0.000287824	8.2842654976e-08	4.7075790992399997e-07	-0.00103669	-0.000180749	1.0747261561e-06	3.2670201001000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34688.171875	-59.546875	3545.830322265625	1203269268.029541	24696.3984375	-63.21875	609912095.7837523	3996.6103515625	25155.5	19.037109375	632799180.25	362.4115333557129	1.336549	23.548988	0.10895241	0.1534727008	-0.0865100237	0.0331439927	0.022972018900000002	-0.1934827515	-0.0551293212	0.0398808316	-0.0024663032	-0.005583115400000001	0.10540711330000001	0.0455091084	-0.0087392511	0.0288129895	0.0374855458	-0.0560169705	-0.0417165168	-0.1627952222	0.0728347449	0.0808607926	0.0042711559	-0.0152453578	-0.022507026200000002	0.0168879904	-0.0076629516000000005	-0.0606788191	0.0080983801	-0.1595269761	0.0361769237	0.018881398400000002	0.1312079199	-0.0175842252	0.0336514068	-0.2069866487	-0.08934927220000001	0.0428270296	0.045984826	0.09541618439999999	-0.1241364893	-0.0015733804999999998	0.11121450039999999	-0.1550481811	-0.014148646899999999	0.04694954639999999	-0.0108108249	0.1213133483	-0.0573591794	0.09873227779999999	0.0017667698000000001	-0.1359108156	0.0936632159	-0.0569660897	-0.0572798267	-0.0096037136	0.0492036579	0.0457750412	0.1863529364	0.053087448499999995	-0.035820084599999996	-0.0077933165	-0.0538606753	0.11564460609999999	0.06006769450000001	0.0148538776	4.123060000000001e-05	0.0087742163	-0.08399041980000001	0.0029862384999999997	0.1146750518	0.024876487200000002	-0.0729390505	-0.0990231412	0.032937487200000004	0.0153195348	-0.0315271035	0.0100403721	-0.1173491319	-0.077110502	-0.0465778866	0.2527049773	-0.0485538058	-0.0274666668	-0.0607084418	-0.0432709058	0.0415159014	0.04919336480000002	0.0560014032	-0.0025692058	-0.0043829324	-0.052181243700000005	0.17432944690000002	0.0910044475	-0.0160245716	0.0410015002	0.010263955699999999	-0.0581576379	0.0595749534	0.024576680299999997	0.0075827975	-0.0452666657	0.082490912	-0.0099026625	-0.0959136145	0.0191676	0.01848671	0.0003417584466241	0.00036739688976	0.026653500000000004	0.06565460000000001	0.004310526501160001	0.0007104090622500001	0.0768017	3.3599999999994745e-05	0.005898501122890001	1.1289599999996468e-09	-0.000368825	-8.418299999999999e-05	1.36031880625e-07	7.086777488999999e-09	0.0004555	-0.00023061800000000006	5.3184661924000016e-08	2.0748025e-07	-0.000855941	0.000180749	7.32634995481e-07	3.2670201001000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34821.7578125	133.5859375	17845.202697753906	1212554817.1524048	24743.638671875	47.240234375	612247654.724308	2231.639743804932	25226.818359375	71.318359375	636392364.5368996	5086.3083839416495	1.233742	21.737606	0.04548465	-0.0531468841	0.044554965	0.0255363277	-0.0746942614	-0.10554941279999999	0.050267163	0.060742607699999986	0.025080273599999998	-0.10073775619999999	0.0004784999	0.14016143179999999	0.0692830917	0.044954027800000004	-0.0196522799	0.09717542550000001	-0.0489078335	0.0044487584999999994	-0.0290952038	-0.1132722773	0.1891321104	-0.0595609625	0.16252173	-0.0715167319	0.0620808255	-0.12346466119999999	-0.1006697932	0.0113110626	0.1253131399	-0.0391626379	0.10552222859999999	0.0174392761	-0.06837102610000001	-0.0241353539	0.0486640807	-0.057740806299999996	-0.277257926	-0.017493829	-0.09377901109999999	0.0127637771	-0.0137096409	0.074789196	0.012872751399999998	-0.1293248917	0.1532781063	0.059380779400000014	0.0546994686	0.0223904653	0.042282441100000005	0.0258580074	-0.009307542299999999	0.0951226427	0.0270652621	0.0180481769	-0.0529779585	-0.11934932949999999	0.11096170699999999	-0.0286425348	-0.0723050816	-0.0044193649	-0.0825139599	-0.0663136425	0.1445120356	0.0731475021	0.0141687772	-0.0321051616	0.1689077789	-0.0778742062	0.0394917112	-0.1011620567	0.0707085332	0.0321333883	-0.024895245099999998	0.25015879550000003	0.1267574588	0.0012585814	-0.0781443937	0.1646483973	0.0427790892	0.1293333416	-0.024081062400000002	-0.0630803969	-0.0681228012	-0.1771539812	0.0071582788	0.0160726354	0.0164915367	-0.0008848241	0.0196924485	0.1671997975	-0.1006068166	0.0562480675	0.0693221688	-0.1197792301	-0.0405438504	-0.0163790953	0.023870078	0.0691266485	-0.07272179299999999	-0.006377273399999999	0.0803860294	-0.015536046599999999	-0.1009072399	0.0191584	-9.200000000000874e-06	8.464000000001608e-11	0.00036704429056	0.0169213	-0.009732200000000005	9.471571684000008e-05	0.00028633039369	0.0560203	-0.020781400000000002	0.0031382740120899995	0.00043186658596000013	-0.000554618	-0.000185793	3.0760112592399995e-07	3.4519038849000014e-08	0.000447328	-8.171999999999921e-06	6.67815839999987e-11	2.0010233958400003e-07	-0.000961213	-0.000105272	9.239304313690001e-07	1.1082193984000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34822.2421875	0.484375	0.234619140625	1212588550.9649048	24820.455078125	76.81640625	616054990.2852211	5900.760269165039	25227.671875	0.853515625	636435428.232666	0.7284889221191406	1.265515	22.297422	0.037305050000000006	0.0445915083	-0.1181758832	-0.0853212706	0.042631462	0.0687804469	-0.0752285397	0.05758880490000001	-0.0625666377	0.0840581613	0.10468091800000001	0.0481612127	-0.0398330413	0.020355328500000002	-0.007031461	0.0834259579	-0.0267320262	-0.1272611377	0.025410557	-0.0317120724	-0.0102486321	-0.0983868567	0.044930659299999995	-0.10226576970000001	-0.0373392388	-0.08028301980000001	0.01692298	0.2174153438	-0.0355077226	-0.058900769400000004	0.0106377659	0.015320520800000001	-0.0403114087	-0.0488041371	-0.0310514931	-0.0283495835	-0.0177648194	-0.0093454542	-0.0441003652	0.15488784	-0.1164935102	-0.11668567789999999	-0.1496785799	-0.039692612	0.0660844783	0.0042797797	0.0960795575	-0.014597158300000001	0.016187893300000002	-0.0821783398	-0.0013412648999999999	-0.12737239919999999	0.0080814032	0.0922045538	-0.024604306800000003	-0.0607957987	-0.0652001519	0.0635532672	-0.0514394427	0.05743604	0.0510057763	0.1317776544	0.0715103038	-0.0201401264	-0.0178979139	0.026506196699999998	0.1144526233	-0.0031555988	0.08316173860000001	-0.009232181899999999	-0.11701130300000001	0.0659832866	-0.051250475499999996	0.09095140560000001	-0.0229820635	0.0701769223	-0.0074577248	0.1055994067	0.0948066538	0.0184593368	0.12829194359999999	-0.08562276369999999	0.0198846746	0.0772095034	0.0003113312	0.0935685299	0.0204890647	-0.00038431230000000004	-0.1083043623	-0.0601161725	0.04357203690000002	-0.0814444975	0.1101573802	-0.052846196799999995	-0.1818404687	-0.1667615008	-0.06868809599999999	-0.0690127459	0.0598467945	0.0049150375	0.07823761629999999	-0.0211357831	-0.10540925529999999	0.0191425	-1.5899999999999245e-05	2.528099999999761e-10	0.00036643530625	0.00273795	-0.01418335	0.0002011674172225	7.4963702024999985e-06	0.0583371	0.0023168000000000012	0.00340321723641	5.367562240000004e-06	-0.00041529	0.00013932799999999998	1.724657841e-07	1.9412291583999997e-08	0.000643413	0.000196085	3.8449327224999986e-08	4.13980288569e-07	-0.00104158	-8.036700000000003e-05	1.0848888964000002e-06	6.4588546890000035e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34893.171875	70.9296875	5031.020568847656	1217533443.498291	24791.189453125	-29.265625	614603074.5007362	856.476806640625	25146.228515625	-81.443359375	632332808.5600319	6633.0207862854	1.475943	26.004999	0.045508700000000006	0.0553940443	0.0830569167	-0.1312346068	0.1077315706	0.0397118591	-0.0116674232	0.0579704614	0.0399492422	0.12744686060000002	0.0358646084	0.0349212084	-0.029389819900000006	-0.0355503635	-0.0833452452	-0.014847475800000001	-0.0094860627	-0.11161124720000001	-0.2262471095	0.0510225725	-0.0067258787	0.12029763710000001	0.1279974545	-0.0660029913	0.0769115039	0.0496885843	-0.1330112882	0.1745519206	0.2319301477	0.0021657912	0.1010208648	0.0023547998	0.0289096446	0.0601742228	0.0457684578	0.022534349500000002	0.10059127699999999	-0.1300252934	0.0680871321	0.09217656630000001	-0.0291446805	-0.0355128975	-0.0957418642	0.0305416441	0.010067345600000001	-0.0895905365	0.1440655233	-0.0112318518	0.2093255138	0.1277811569	0.0596635921	-0.1017117434	0.0259499389	0.0291084791	0.1260469303	-0.0124280997	-0.0335517513	0.0126633294	-0.0652302979	-0.0383849148	0.1298480836	0.051922061	0.0452812959	0.0181058975	-0.0009984679	-0.0921806395	0.0027056791	-0.043662207300000005	-0.048816822999999995	-0.025930879599999998	0.0615895987	-0.18990709670000008	-0.2234371881	0.018088526100000002	0.0596264233	0.0485432775	0.1924401953	0.0814065991	0.1754658958	0.1224368885	-0.0403816696	-0.0251590108	0.0841675023	-0.0381227541	-0.085496154	0.058491392999999996	-0.1046431076	-0.1098518333	-0.1153218689	-0.0073551137	0.0626197269	-0.043662933499999994	-0.0350049782	-0.0893388691	-0.2005830428	0.0988280124	0.1487101572	-0.1144888059	-0.0439437894	-0.16839115710000002	0.0760468362	-0.0266897442	-0.1093977275	0.00905913	-0.01008337	0.0001016743505569	8.206783635690001e-05	0.00851903	0.005781080000000001	3.342088596640001e-05	7.257387214090001e-05	0.050213199999999986	-0.008123900000000003	0.0025213654542399987	6.599775121000006e-05	-0.000705382	-0.00029009199999999993	4.975637659239998e-07	8.415336846399996e-08	0.0007077769999999999	6.436399999999991e-05	4.142724495999989e-09	5.009482817289999e-07	-0.000965629	7.59510000000001e-05	9.324393656409999e-07	5.768554401000016e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34874.140625	-19.03125	362.1884765625	1216205684.3322756	24780.73828125	-10.451171875	614084989.7638093	109.22699356079102	25189.6953125	43.466796875	634520749.9365845	1889.3624305725095	1.346009	23.715668	0.10043045	-0.0900974147	-0.0626900272	0.1251304418	0.0260823308	-0.0118303207	0.0057921870999999995	0.0195190478	-0.018672768200000002	-0.1252260484	0.0417419244	-0.0986233173	-0.0411382931	0.0431717918	-0.21265315129999998	0.14065734970000002	-0.12282485300000001	0.0021002249	-0.052928526	0.1167606301	0.06667593849999999	0.08398506630000001	0.0634482042	0.164508829	-0.0131985076	0.0220105974	0.0428499712	0.0191923823	0.0233338797	0.0596535445	-0.006787833	-0.0411395985	-0.0083389836	-0.0792146083	-0.0085409106	-0.1114755903	0.077614747	0.1497893344	0.1872610871	0.0720059046	-0.0147890947	-0.11386808779999999	0.0962500433	-0.0941997759	0.0047075944	-7.49462e-05	0.0517453133	0.0182980704	0.0627048367	-0.0275687366	-0.1043413415	0.074361933	-0.09469598060000001	-0.0627795946	0.0995869598	0.0403398093	0.005978580799999999	0.0001766514	-0.018407789	0.018487200500000002	-0.09566822050000001	0.0555371823	-0.14288028449999998	-0.0600894287	-0.0015398591	-0.148011279	0.12436944679999999	-0.015136438	-0.07072579400000001	-0.11666897050000001	-0.007207368299999998	-0.18354439079999998	-0.0103096786	-0.007297886	-0.022956094700000002	-0.0749944828	0.0443625221	0.0103296472	-0.0651064031	0.0355700428	-0.0117788775	-0.044692162699999996	-0.1362790298	0.1354200255	-0.0829466028	0.0773192711	-0.11130077199999999	0.0982296533	0.10002803369999999	-0.038406491800000005	0.0540239966	0.139765702	0.06775209360000001	0.0169401577	-0.0945805521	-0.019372224599999998	-0.0644726564	-0.0066114085	-0.0024310913	-0.11173012859999999	0.0738148754	-0.0321859012	-0.11285322490000001	0.0145719	0.005512769999999998	3.039063307289999e-05	0.00021234026960999995	-0.0381894	-0.04670843	0.0021816774330648994	0.00145843027236	0.0730668	0.02285360000000001	0.00533875726224	0.0005222870329600004	-0.000554618	0.00015076399999999995	3.0760112592399995e-07	2.2729783695999987e-08	0.000458029	-0.00024974799999999994	6.237406350399997e-08	2.0979056484100002e-07	-0.00107223	-0.000106601	1.1496771729e-06	1.1363773201e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34822.56640625	-51.57421875	2659.900039672852	1212611131.117691	24781.65625	0.91796875	614130486.4931642	0.8426666259765625	25271.25	81.5546875	638636076.5625	6651.167053222656	1.485384	26.171345	0.09202912	0.10762452539999999	-0.024116464100000002	0.0815545978	-0.1053742966	-0.0127001142	-0.0480664824	0.027107892	-0.014065537900000001	0.1098025118	0.117933435	0.1155927847	-0.0112475525	0.009590005	-0.0330474745	0.046903008499999996	-0.08262590019999999	-0.005912599	0.082790977	0.0381766611	-0.0057504483	-0.07992688769999999	0.1009009167	0.1357818948	0.1753232756	0.011266503899999999	0.0436124232	0.053422152	0.0564927594	0.0572552483	-0.0579218901	0.0350506248	-0.0112107368	0.0591541474	0.0357244136	-0.0229880323	0.0085992962	-0.0732290318	0.0887664141	0.0319024121	-0.0738842208	-0.051959983499999994	0.10985920119999999	0.0795137863	-0.015424070500000001	0.14066725189999998	-0.12323981490000001	0.2027784389	-0.1752865009	-0.11499473560000001	0.09740080539999996	0.1011763869	0.0396228588	0.0592075633	0.0283264477	0.0729105895	0.0179232893	0.0478281981	-0.0263044162	0.0027667106	0.0678292643	0.12504140560000002	0.14091164720000002	-0.014048463700000001	-0.0264745404	-0.016445500000000002	0.10006083119999999	-0.0308732628	0.0148878746	-0.0710552122	-0.1188603715	0.0555442973	-0.09264240609999999	-0.0302842039	0.0318999656	-0.0944952068	0.035841770099999996	0.1778614734	-0.06153072480000001	-0.0210564575	0.0658123495	0.0496227659	-0.0063748523	0.025100739900000002	-0.0489277357	0.06675947900000001	-0.08852598880000001	-0.0023925133	-0.0105976127	-0.0580231607	-0.016732266000000003	0.0640497681	-0.0510084051	0.1352141127	0.2550598363	-0.0447296329	-0.054735522300000006	0.0378815423	-0.1520303357	-0.098263171	0.07154294259999999	-0.0376123508	-0.11575891279999999	0.0221751	0.007603199999999997	5.7808650239999966e-05	0.0004917350600099999	0.00518982	0.04337922	0.0018817567278084	2.6934231632400004e-05	0.0469785	-0.0260883	0.00220697946225	0.0006805993968900001	-0.000447929	0.00010668899999999998	2.00640389041e-07	1.1382542720999996e-08	0.00029815	-0.00015987899999999998	2.5561294640999992e-08	8.889342250000002e-08	-0.00110483	-3.2600000000000033e-05	1.2206493289e-06	1.0627600000000022e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34916.4375	93.87109375	8811.782241821289	1219157607.6914062	24828.564453125	46.908203125	616457612.8029822	2200.37952041626	25219.79296875	-51.45703125	636037957.3866119	2647.826065063477	1.388698	24.467821	0.20334897	-0.0697154522	0.10271782980000001	-0.0506230002	0.011470838899999999	0.0877171975	-0.0279812587	-0.008507718499999999	-0.007564849399999999	-0.0021980537	-0.1290315316	0.0700752372	0.0274465583	0.1818174301	-0.1101439868	0.0628420073	-0.072094431	-0.056006259100000004	0.0671955506	-0.0835680181	0.19146326739999997	0.0239650753	-0.1838553818	-0.0391321011	-0.055185011500000006	-0.2274648410000001	0.1334789193	-0.0651408147	0.0225944546	-0.16977491260000002	0.1006334175	0.016888307800000002	0.022374437999999996	0.0073486774	-0.041990665	0.068646496	0.0756854673	0.0480226624	0.010778401699999999	-0.0018308074	-0.046767601900000004	-0.1132325114	0.1042976603	-0.0246072308	0.038954849799999997	0.1306570373	-0.0658648952	-0.1381622802	0.0093820413	0.0987190043	-0.0358806887	0.011465313700000002	0.043563969800000005	-0.0119739454	0.046497383600000004	-0.0996211226	-0.0803142709	0.0463798333	0.0327598231	0.0547445721	-0.0240980579	-0.09903543390000001	0.0396972532	0.0291257075	0.22454396670000001	0.0015295076999999999	0.1239013933	-0.0480402682	0.1028096822	-0.0326694678	0.1620269291	-0.0344239006	0.1541425379	0.048443124500000004	-0.20823048519999998	0.0283873661	-0.24595533690000002	0.063846548	-0.14980552449999998	0.0435852771	0.057992254000000014	-0.0836874437	0.0362928579	0.0311218619	-0.046866274299999996	0.0301723463	0.017190961	-0.1628472719	0.07837617150000001	-0.0296353871	0.075587753	0.0795691211	0.0564017863	-0.06276758019999999	0.0089581361	-0.0600817266	0.08403303349999999	-0.0825713876	0.09682307949999999	-0.0507604716	0.069232268	-0.0429573403	-0.1181006348	0.014487	-0.0076880999999999955	5.910688160999994e-05	0.00020987316900000002	-0.0924902	-0.09768002	0.009541386307200398	0.008554437096039999	0.0992441	0.052265599999999995	0.00984939138481	0.0027316929433600003	-0.000929387	-0.00048145799999999993	8.637601957689998e-07	2.3180180576399993e-07	0.0006128269999999999	0.00031467699999999986	9.902161432899996e-08	3.755569319289999e-07	-0.001223	-0.00011817000000000012	1.4957290000000003e-06	1.396414890000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
