csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
32699.3125	103.556640625	10723.9778175354	1069245037.9726562	22765.130859375	15.73828125	247.6934967041016	518251183.04446787	22466.505859375	58.6171875	504743885.52933115	3435.9746704101562	1.273264	22.521183	0.08712468000000001	-0.07274059179999999	0.0387923633	-0.0104172021	-0.0730676165	0.017160002	-0.1385028181	-0.09499305699999999	0.0026195665	-0.0766469942	0.0732367476	0.10188439810000001	0.0406684537	0.11673531109999999	0.0219241367	0.033364739500000004	-0.11451149949999999	0.0082842382	0.092299649	-0.039528618599999996	0.056291099299999994	-0.0886633621	0.075539517	-0.044101166100000005	0.1697692193	-0.0351853525	0.0553606735	0.0071128986	-0.1274579901	0.1545493548	0.1118624241	0.0122964594	0.0001062135	-0.0081069165	0.0067605802000000005	0.0592139987	0.053417457	0.0506253946	0.057940798700000004	0.0457695771	-0.1999485909	-0.010888358600000002	-0.054887337	0.0058102579	8.536549999999999e-05	-0.06380607769999999	-0.0122862123	-0.0602643213	-0.0095474247	-0.0483653582	0.0722784622	-0.1696281552	-0.0850867591	0.0604656842	0.080033495	-0.1316275352	-0.0430446855	-0.11000541529999999	0.102187326	0.055530362	-0.0952829985	0.0364552572	-0.0014643125	-0.0070280648	0.10791443949999999	-0.1208646557	-0.0867190601	0.060668560499999996	-0.0658941108	-0.0847406961	-0.0576656304	-0.0438853332	-0.0936053234	0.035335301	-0.17854349809999998	0.0158881029	-0.0073576453	0.0695799966	0.0562656166	-0.045311160499999996	0.11821908460000001	-0.1840999352	-0.0013440214999999999	0.011012748700000002	-0.063253488	-0.1134971134	0.0201749323	-0.0015461312	-0.0605209772	0.0333763226	-0.0238848548	-0.0849187174	-0.127251331	-0.0043664069	0.0723104106	0.1152813213	0.0923233333	0.0183408808	-0.0644997188	0.0144702	0.00938243	8.802999270489998e-05	0.00020938668804	0.06903510000000003	0.034638500000000016	0.0047658450320100035	0.0011998256822500011	0.14983	-0.0016539999999999886	0.0224490289	2.735715999999963e-06	0.00224779	-0.0006679200000000003	4.461171264000003e-07	5.0525598841e-06	9.40502e-05	0.0	0.0	8.845440120040003e-09	-0.000248227	0.00016107499999999994	2.594515562499998e-08	6.161664352899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32671.947265625	-27.365234375	748.8560523986816	1067456138.1277807	22788.3359375	23.205078125	538.4756507873535	519308254.800354	22439.994140625	-26.51171875	503553337.03128433	702.8712310791016	1.093441	19.340527	0.1670949	-0.035988055299999995	0.0671944653	-0.0098703742	-0.0312696858	0.0101319626	0.0161519555	-0.08075884059999999	-0.0282292382	-0.1414622439	-0.021997526899999998	-0.0088122253	-0.0592237325	0.020829950700000002	0.047049616600000004	-0.0616523454	0.0324317186	0.0020814234	-0.149261428	-0.0752126097	-0.1737243937	0.020800261299999998	0.151934985	-0.10143061619999999	-0.0605432669	0.0295845675	0.1736182843	0.0995757933	0.0350066873	0.17566874440000002	0.057120849400000014	-0.060797349	0.0354872344	-0.09147868220000001	-0.0370215642	0.0542062804	0.0374057572	0.09621492539999996	-0.0071695812	-0.1355260918	0.0423172359	0.0893871922	-0.021602763900000002	0.0006891547999999999	0.0655410111	-0.05313924	0.0760783307	-0.0325133982	-0.035333751499999996	-0.0493564448	-0.1233281289	-0.0543579412	0.0130384556	0.021395878700000003	0.026289978399999997	0.0144185131	-0.06747738959999999	-0.0448061754	0.1377948816	-0.0928974449	-0.0398343246	0.06158617650000001	-0.0456465053	0.0135622459	-0.192586591	-0.0188346722	0.0205264117	0.09259228259999999	-0.07154578519999999	-0.09988177279999999	0.1790905404	-0.0877693722	-0.0831734744	-0.017989135	-0.023858132	-0.1964495334	0.16652337720000002	0.024549709	-0.0953330278	0.018442753200000002	0.005777101800000001	0.017478456	0.10783168439999999	0.1300458119	-0.0527861488	-0.0615730574	0.0414459047	-0.027527182999999997	-0.0186572598	0.0392973235	-0.025116555899999997	0.07549407400000001	0.1861350575	-0.014785336999999999	-0.11029764019999999	0.018846043899999998	0.0904527076	0.0127227994	-0.07154294259999999	-0.00346221	-0.01793241	0.0003215713284081	1.19868980841e-05	-0.0181438	-0.08717890000000003	0.00032919747843999995	0.0076001606052100035	0.185423	0.035593000000000014	0.034381688928999996	0.0012668616490000009	0.00197392	-0.00027386999999999984	7.500477689999991e-08	3.8963601664000005e-06	0.000347992	0.0002539418	6.448643778723999e-08	1.2109843206399998e-07	-0.000248227	0.0	0.0	6.161664352899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32874.65234375	202.705078125	41089.348697662346	1080742766.7224274	22801.017578125	12.681640625	160.82400894165042	519886402.5979653	22517.279296875	77.28515625	507027866.9334755	5972.995376586914	1.11732	19.762877	0.07777210999999999	-0.10313808769999999	-0.018732926100000002	0.0371712435	0.0142338551	-0.06064485820000001	0.0058193212	-0.1088425842	-0.09023979359999999	-0.0340624839	0.0523260648	-0.0321343091	-0.1674822285	-0.120159509	-0.1618013127	0.0820460785	0.0338022509	-0.0848007156	-0.105053311	-0.019069446599999998	0.0761118149	0.09747462550000001	0.0786957533	-0.0949933519	0.14313017449999998	0.1591665441	-0.0082212687	-0.0851882181	0.0132932695	-0.0519874184	-0.0995898817	0.035442909	-0.054998243200000005	-0.0023620472	-0.176317762	-0.015632764099999998	-0.0342591738	0.0680357173	-0.0963734443	0.1383451505	0.0267094504	0.0111511466	-0.0555544526	0.034608366099999996	-0.0234132966	-0.0137676006	0.0687929942	-0.0957516519	0.0229163325	0.0277826325	-0.0247903084	0.0729407887	0.09079063	-0.0243923577	-0.0345399266	0.0068714045999999996	-0.1239300937	-0.0912576336	0.0809877598	0.0625950937	0.0549685154	-0.0547804438	-0.0226404511	0.2362270717	-0.0708646142	0.0020194006	0.1891035897	0.0069144435	0.06832109019999999	-0.1858157884	-0.0498873443	-0.055215849500000004	0.0078775049	-0.0396182348	-0.1164438149	0.050600459900000005	0.025218947599999996	0.0506340192	2.4910599999999998e-05	0.0386438215	-0.1239701444	0.0665798005	0.033867469500000004	0.0406408391	-0.08525138380000001	-0.1296680796	-0.0760909112	-0.1022268051	0.1755906058	0.037425583	-0.0365146712	0.0041152389	-0.04711436559999999	-0.12248872029999999	0.0726146866	0.1594656258	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-0.00359372	-0.00013151000000000005	1.7294880100000013e-08	1.29148234384e-05	-0.0181833	-3.950000000000134e-05	0.00033063239888999994	1.5602500000001053e-09	0.241722	0.05629899999999999	0.058429525283999986	0.0031695774009999986	0.00188222	-9.170000000000013e-05	8.40889000000002e-09	3.5427521284e-06	0.0006823339999999999	0.00033434199999999995	1.1178457296399997e-07	4.6557968755600004e-07	-0.000248227	0.0	0.0	6.161664352899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32777.77734375	-96.875	9384.765625	1074382687.5964508	22773.16796875	-27.849609375	775.6007423400879	518617179.332901	22537.458984375	20.1796875	507937057.47238535	407.21978759765625	1.145672	20.26437	0.17345377999999995	-0.120816164	0.0552773046	0.1308545073	-0.1019171484	-0.08314501	0.0913678236	-0.1055236851	-0.0077200108	-0.019490214	0.1240199574	0.022199899900000004	0.053299621799999995	0.051358517199999995	-0.199405048	-0.0396699288	0.0724072221	0.0067083513	-0.06808277139999999	0.041026227900000004	0.0847525769	-0.024116083700000002	0.1384626679	0.1325328999	0.0651362663	0.0254478988	0.0552928461	-0.043916793200000005	0.0578648722	-0.0425910003	0.0073586666	-0.1097712373	0.031122164700000007	0.1393721668	0.087305366	0.0346278248	-0.0290719802	-0.07270089769999999	-0.0162232402	0.0344995645	0.0856481872	0.052186198600000004	-0.1322978728	-0.0218590491	-0.1005399463	-0.0842261648	-0.108600542	-0.1470228641	-0.0819996437	0.09994428050000001	0.10587665210000001	0.00023142720000000002	-0.0061329144	0.0937085272	-0.061180484000000014	0.0662030512	-0.07013525799999999	-0.1262880193	0.0484983071	0.0782734868	-0.0286298329	-0.1375980911	-0.1841875225	0.033371591	-0.027236403500000003	1.78939e-05	-0.0051343505	-0.0050711021000000005	0.0846004262	-0.0772396228	0.10351634789999999	-0.026209900499999998	-0.0010429474000000002	0.24396301739999998	0.07527921259999999	0.0622958204	0.0253384852	0.0672535257	0.035594756	-0.11636253769999999	-0.0452882178	-0.0042214989000000005	0.0637937507	-0.0794540583	-0.057968080400000004	0.150295956	-0.0789799155	-0.052457817000000004	-0.0558341507	-0.0687835114	0.1321563998	0.099921435	0.032626541099999996	0.031741834	-0.0399449906	-0.0632993447	0.08656555070000001	0.0014161995	-0.0845511243	-0.0101699	-0.006576179999999999	4.324614339239999e-05	0.00010342686600999998	0.0694577	0.087641	0.004824372089289999	0.007680944881	0.19489	-0.04683199999999999	0.0379821121	0.0021932362239999986	0.00139116	-0.00049106	2.411399236e-07	1.9353261456e-06	0.0006823339999999999	0.0	0.0	4.6557968755600004e-07	-0.000405259	-0.00015703199999999998	2.4659049023999995e-08	1.6423485708099999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32865.46875	87.69140625	7689.782730102539	1080139036.1572266	22835.1796875	62.01171875	3845.4532623291016	521445431.3604126	22567.5703125	30.111328125	509295229.80963135	906.692081451416	1.242184	21.971441	0.17670389999999994	-0.044894883200000006	-0.1175988191	0.11582868939999999	0.0699722855	-0.1345162753	0.10404142029999999	-0.0906721434	-0.0956001093	-0.058732926500000004	0.09491672039999999	-0.0086371573	0.17022512190000005	0.1304125044	0.0690346676	0.0714943475	-0.037639009	-0.0736292345	0.1214368131	0.19531224	-0.011077301000000001	-0.030161059	0.0565106612	0.0044768791	0.10443412560000001	0.08522989800000001	-0.0839856573	-0.024420595	0.0710491991	-0.0614798243	-0.0683954648	-0.1029370726	0.0433648357	-0.0899207422	0.0092648275	-0.0480851445	0.008708203199999999	-0.1593944662	0.1437059826	-0.0305140537	0.18276007309999998	0.17279753960000002	0.0553153509	-0.1161441775	0.012183373999999999	0.013245498100000001	-0.09928030859999999	-0.0607679488	0.0869806061	0.138803846	0.0156674755	-0.19491102850000008	0.1144263474	-0.0625938405	-0.1318906431	0.059599444	-0.1217490986	-0.0957212808	0.11329279390000001	-0.0019045344	-0.043152187300000006	0.0685375999	-0.0685872746	-0.2214465238	0.1892885527	0.0966426239	0.0679001112	0.0075961775	0.1162642283	-0.0275638164	0.016071664399999998	0.0002272252	0.0665417147	0.16244169630000002	-0.1270877605	0.022354997999999997	-0.0142225293	-0.08796852779999999	0.0630225157	0.0731083396	-0.0484851901	0.061597885199999994	0.0349686614	0.0012548678	0.13428922570000001	0.1569248749	-0.0726892234	-0.1245587647	-0.0238908742	-0.0507408454	-0.0202904072	0.18371074980000002	0.0684586801	0.1270192891	-0.047498101699999996	-0.0179428505	0.0845511243	-0.0042478315	-0.0904527076	0.0131431	0.023313	0.000543495969	0.00017274107761000004	0.0599406	-0.0095171	0.00359287552836	9.057519241e-05	0.215243	0.020352999999999986	0.046329549049	0.00041424460899999933	0.000344287	-0.001046873	1.095943078129e-06	1.18533538369e-07	0.00128614	0.0006038060000000001	3.6458168563600017e-07	1.6541560996e-06	0.000414478	0.0008197370000000001	6.71968749169e-07	1.7179201248400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32756.25	-109.21875	11928.7353515625	1072971914.0625	22822.90234375	-12.27734375	150.73316955566406	520884871.3923493	22560.17578125	-7.39453125	508961531.2808991	54.67909240722656	1.200083	21.226772	0.127589915	-0.0624613112	-0.0018748254	0.09537210369999999	0.0478516499	-0.0277551435	0.1211980248	-0.10657453830000001	-0.012183351499999998	0.0894117509	-0.09747000210000001	0.0668900014	0.0584976255	-0.009487066700000001	-0.0427750775	0.019516170700000002	0.0738651709	0.0248990754	-0.0266032963	0.133903572	0.0497028825	0.0476305009	-0.0363469882	0.09542552210000001	-0.0057649974	0.029675924399999998	0.021867186299999997	0.0251492298	0.029301450299999997	-0.0301677324	0.0695618033	0.0684213661	0.08857634789999999	-0.0387773732	0.043301701	0.06713358059999999	0.0857093914	0.008218884000000001	-0.0862990645	-0.0744479013	0.056177753899999995	-0.0370429706	-0.11395257460000001	0.08529228380000001	0.0269643512	0.0840683051	0.0459241547	-0.0778519989	-0.0510771324	0.0863707808	-0.1712757922	0.0394113044	0.0298836813	-0.0650500978	-0.0298254965	0.1195485727	-0.037399820800000004	-0.0774031364	-0.0586781385	0.018869188999999998	-0.11627783	-0.08609579029999999	0.023895235600000002	-0.0184831969	0.0203841994	0.07927262730000001	0.0537667847	-0.0871955464	0.06376557320000001	0.1438691334	0.02086006	0.034518512	0.0008151664	0.0935668225	0.024178019900000004	-0.0037379101	-0.0041225906	0.022823421400000002	-0.0057102643	0.023621187999999998	0.0197147425	-0.0828913697	-0.0251387117	-0.0098925211	0.0660243145	-0.07405422219999999	-0.0437691813	0.0051691622	-0.0076039479000000005	0.028816476400000002	-0.053191909	-0.0483265495	0.0682201601	-0.1155007625	-0.043810303700000004	0.0452113376	0.082490912	-0.0099026625	-0.0959136145	-0.00604693	-0.01919003	0.0003682572514009	3.65653624249e-05	0.0492836	-0.010656999999999993	0.0024288732289600005	0.00011357164899999983	0.209281	-0.005961999999999995	0.043798536961	3.554544399999994e-05	0.00167702	0.0013327329999999998	1.776177249289e-06	2.8123960804e-06	0.00143123	0.00014508999999999982	2.1051108099999954e-08	2.0484193129e-06	5.66833e-05	-0.0003577947	1.2801704734809e-07	3.21299649889e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32946.671875	190.421875	36260.490478515625	1085483187.638916	22850.62890625	27.7265625	768.7622680664062	522151241.41114813	22545.912109375	-14.263671875	508318152.8436623	203.45233535766602	1.089592	19.272429	0.12719373500000006	0.0750875397	-0.08352218759999999	0.15025825880000002	0.1324832243	0.0682104113	0.04670622309999999	-0.0754253519	-0.0241597211	0.077928135	0.0690348601	0.18216078	0.042843949000000006	-0.070377898	-0.1549830187	0.024163556099999997	-0.0535537212	0.0085608778	0.1167464606	0.0203867362	0.023827291	0.12349214189999999	-0.0411955949	0.1049274547	0.10641060470000001	0.0195186113	0.09750584080000001	-0.034349572200000004	-0.0994366081	0.029709574199999998	-0.1604673358	-0.050284677699999995	0.0909373491	-0.055307912300000005	-0.1641099032	-0.0418450537	-0.0662403926	0.06243176230000001	0.10193527150000001	0.0153556615	-0.0089614467	-0.0611148154	0.0749624089	-0.032913137200000005	0.0044895025	-0.015111578899999999	0.0348501521	0.04539175559999999	0.01403876	0.176630055	-0.026267871600000003	0.0771437034	0.0469649167	-0.1445987646	0.0839595482	0.0744138069	-0.0052129726	-0.0530471387	0.0083942712	0.2371034766	-0.0442530913	-0.1261201915	-0.0176014632	0.0461105121	0.1368280499	-0.006666859399999999	0.07185303059999999	0.0167496404	-0.09470762529999999	-0.0402617296	-0.07285258730000001	-0.0498004759	0.0791714546	0.10973363230000001	-0.0018505145	-0.1241152854	0.037739592999999995	0.0658480609	0.1337297523	0.1572845332	-0.0516066776	-0.12281111880000001	0.007268760999999999	0.0182919421	-0.0119999653	-0.0451646899	0.0360519745	0.02803773	0.044929844100000005	0.0567349699	0.0589364833	0.034853380499999996	-0.0790444285	0.1223634243	0.1076819698	-0.0280093302	0.0803860294	-0.015536046599999999	-0.1009072399	-0.00591731	0.00012961999999999956	1.6801344399999887e-08	3.50145576361e-05	0.0905119	0.04122829999999999	0.008192404041609999	0.001699772720889999	0.240209	0.03092800000000001	0.057700363681	0.0009565411840000008	0.00163267	-4.435000000000008e-05	1.9669225000000067e-09	2.6656113289e-06	0.0006823339999999999	-0.0007488960000000001	5.60845218816e-07	4.6557968755600004e-07	-0.000248227	-0.00030491030000000003	9.297029104609002e-08	6.161664352899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32893.6875	-52.984375	2807.343994140625	1081994677.3476562	22797.34765625	-53.28125	2838.8916015625	519719060.15992737	22517.208984375	-28.703125	507024700.44601816	823.869384765625	1.375858	24.335848	0.17473864	0.12255119210000001	-0.0460890528	0.0096890655	0.0352507229	0.057749109699999995	0.2169140021	0.1392823638	-0.07027829690000001	-0.0050229312	0.0072583794	0.0223596686	-0.0870589653	0.0103121642	0.008122215	0.0376308635	-0.056308162	-0.1596815134	0.0098172907	0.035436026	0.0191626173	0.0690039357	-0.0101541856	0.0589530504	-0.1065707677	-0.0242717615	0.099667764	0.0440254872	0.2994924283	-0.0275105539	-0.1473242908	0.06283808860000001	0.1441575099	-0.09812646380000001	0.1354270085	-0.0716861222	-0.0379969176	-0.0062334863	0.11538707869999999	0.0913351142	-0.0981475669	0.1258099959	-0.017962789	0.0013296635	-0.0766119456	-0.1817611079	-0.042039945599999996	0.1194786511	0.0201190739	0.04988636269999999	0.006752032	0.05211061	0.1235680041	-0.0081160561	-0.015222069099999999	0.21187647010000002	-0.0109316921	0.17067836320000002	-0.0065447707999999995	0.041753051299999996	-0.015900975300000002	0.1083336576	0.0724740854	-0.07602312879999999	0.0171448925	-0.070913955	0.1311552689	-0.1657048601	-0.0392395148	-0.018083177	-0.041563924700000004	-0.0666283753	0.0630739916	0.1236783672	0.0499387246	0.015071362	0.1286392788	0.025818609500000003	-0.15301554439999998	0.0904169215	0.010985688300000001	0.1357942579	0.06612185849999999	-0.2684979663	-0.0741970475	-0.030075617599999997	0.12256181140000001	-0.0889809426	-0.1294181922	-0.18742795129999998	-0.026674072599999998	0.08370318339999999	-0.0063906952	0.0543553347	0.0902817464	0.1420546854	0.07823761629999999	-0.0211357831	-0.10540925529999999	-0.00601275	-9.54399999999996e-05	9.108793599999923e-09	3.61531625625e-05	-0.007697	-0.0982089	5.9243809e-05	0.009644988039209998	0.217609	-0.02259999999999998	0.04735367688100001	0.0005107599999999991	0.0008593289999999999	-0.0007733410000000001	5.980563022809999e-07	7.384463302409999e-07	0.000985679	0.000303345	9.2018189025e-08	9.71563091041e-07	-0.000248227	0.0	0.0	6.161664352899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32784.3984375	-109.2890625	11944.099182128906	1074816780.9087524	22762.6484375	-34.69921875	1204.0357818603516	518138163.8892212	22519.107421875	1.8984375	507110199.0779457	3.60406494140625	1.298104	22.960539	0.15118647	0.050799068200000005	-0.026339280899999998	-0.0558553329	-0.036589497799999995	-0.00024885259999999997	0.0030301635	0.0868892968	-0.0256427647	0.0294140918	0.076969861	0.018334251	0.0525132543	0.044582662099999996	-0.10913994910000001	0.0089022233	-0.0750650318	-0.0857286483	0.0764166812	-0.007762945	0.0316596204	-0.06984892820000001	0.0734641329	0.1459464045	-0.017372099199999998	-0.12245515800000001	-0.0480716213	0.0733468353	0.0273834806	-0.1040456885	0.0094914559	-0.0128070783	-0.0113056351	-0.1507248892	0.0462585243	-0.0268167272	0.0475900957	-0.057072449500000004	0.0456724961	-0.0806883709	0.0137751219	-0.0799516342	-0.0369725085	-0.024015430299999998	-0.13104898869999998	-0.047429505999999996	0.0011831381	0.050363864800000005	0.0302302466	0.0070811571999999995	0.08772167970000001	-0.032001580099999996	0.0109330921	0.0456611938	-0.022982238	-0.0175964737	-0.015630529599999998	0.0778813339	-0.0396288837	0.09922872519999999	0.0047685999	-0.054940410499999995	-0.0269342342	-0.034540092	0.0882587778	-0.0802309125	-0.034001515	0.0025318937	-0.0015119882999999998	-0.054525828600000006	-0.0180526316	-0.07824512269999999	0.0613613167	0.1357277556	0.029501425	0.0773408176	-0.1349275323	-0.1736207688	-0.0620649575	-0.0255534299	0.1121342971	-0.0012230622	0.0172688448	-0.1137888668	0.09046937810000001	-0.0638774944	0.0858007308	0.0314391511	-0.08074481559999999	0.0047187087	0.0664627619	0.0277666108	0.0086333864	-0.0737594261	0.1304125982	0.0121565045	0.0760468362	-0.0266897442	-0.1093977275	-0.00608652	-7.376999999999991e-05	5.442012899999988e-09	3.70457257104e-05	0.0933281	0.1010251	0.008710134249610002	0.01020607083001	0.232875	0.015265999999999976	0.054230765625	0.00023305075599999917	0.00103727	0.00017794100000000017	3.1662999481000054e-08	1.0759290529e-06	0.00117346	0.00018778100000000012	3.526170396100005e-08	1.3770083716e-06	-0.000578937	-0.00033071	1.0936910409999995e-07	3.3516804996899994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32758.330078125	-26.068359375	679.5593605041504	1073108189.5073893	22769.0078125	6.359375	40.441650390625	518427716.7656861	22498.86328125	-20.244140625	506198848.9483795	409.8252296447754	1.150868	20.356272	0.14722628	0.0161904577	-0.0485738159	-0.0898175939	-0.0268053769	-0.0271677266	0.0396328796	0.1187548414	-0.0582876472	-0.1466174858	-0.06398674110000001	0.0876404949	0.114734103	-0.1275644134	-0.0558140508	0.0070844541	0.06050444820000001	-0.1305954668	-0.054885912	0.0721826988	-0.0977590749	-0.1272565526	-0.1456538822	0.0581276142	0.012643246799999999	0.0762924807	-0.0297763064	0.0270743938	-0.0352983257	0.033025	0.042639353899999996	-0.1219394078	-0.1439065223	0.051719608099999995	-0.0764969249	-0.1699008787	0.0390229178	-0.0140630464	0.0062863699	0.0252636824	-0.0395717242	-0.06918505429999999	0.010669326399999998	0.1069758892	-0.0956842673	-0.09772514560000001	0.0161849321	0.0449504058	0.0755436367	-0.0873488118	-0.1040173629	-0.0929021134	0.045567156399999996	0.0501471453	-0.047145358	0.0205227679	-0.0166589317	0.14517755599999999	0.14422822470000002	0.013016291299999998	-0.044420402000000005	-0.18262047879999999	0.061232929299999996	-0.0878812132	-0.0778305816	0.0380012614	0.04924568	0.1712549851	0.0888131194	0.00037756169999999997	-0.0629000372	0.141489842	0.0049407111	-0.016271441799999998	0.0275221233	-0.09089389839999999	-0.0597112804	-0.0645956209	0.1297742679	-0.1808428643	0.0318298433	0.1180215875	-0.0466906484	-0.0098557023	0.073066068	-0.0137598068	-0.0178666457	0.0744334497	0.028410749500000002	-0.013258173100000001	0.1044799371	0.0363669141	-0.1166642724	-0.002603275	0.0167865241	0.06602824639999999	0.0738148754	-0.0321859012	-0.11285322490000001	-0.00379444	0.00229208	5.2536307263999984e-06	1.43977749136e-05	0.0023452	-0.09098289999999999	5.4999630400000005e-06	0.00827788809241	0.251542	0.01866699999999999	0.063273377764	0.0003484568889999996	0.00162721	0.00058994	3.480292036e-07	2.6478123841e-06	0.00112449	-4.8970000000000177e-05	2.398060900000017e-09	1.2644777600999998e-06	-0.000512161	6.677599999999994e-05	4.459034175999993e-09	2.62308889921e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
