csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
31769.701171875	-42.59375	1814.2275390625	1009313912.5502355	21606.654296875	14.537109375	466847509.9046669	211.3275489807129	20948.796875	-19.068359375	438852090.51000977	363.6023292541504	1.140837	17.284246	0.15570232349999996	-0.014110346599999999	0.1099313598	0.0301606937	-0.0531918588	-0.062832357	0.0613840213	0.0314854633	0.028932711	0.0582503849	0.0140142257	-0.025226265600000002	-0.0218827838	0.1030926775	-0.0728134034	0.1202664697	0.0334525998	-0.0632781838	-0.0869408214	-0.0706735577	0.0635220604	0.21231415050000002	-0.0293384533	0.0709465692	-0.014085433999999999	0.0263937681	-0.1525341989	-0.0884799982	-0.0273612745	-0.0431435784	-0.0688535584	0.0537290301	-0.11387280849999999	-0.1209973663	-0.2028229216	-0.057163848499999996	-0.0598187506	-0.0880816666	0.14961636539999998	-0.0860639376	0.0977415189	0.1063362233	-0.0605410797	0.12366101310000001	0.05444477650000002	-0.0807292225	-0.0665412544	0.0473704795	-0.035551156800000004	0.0361392969	0.073917126	0.013982421299999999	0.1194813123	-0.030754982099999998	0.0355598302	-0.0828777875	-0.0470851996	-0.0977038939	0.0089688607	0.0279950748	-0.06654744679999999	0.0550979061	-0.0853718835	-0.005177584099999999	0.0068981797	0.003411645	-0.020500153	0.0069759407	0.039739327799999995	-0.0677554467	-0.0868341155	0.0387618918	0.18934377940000002	-0.1114448514	-0.0326100773	-0.0480347673	-0.1260595853	-0.0268268392	0.0063446208	0.0632350567	0.019673688	0.024823004	0.069483312	-0.09558024039999999	-0.1108575777	0.0007462414	0.0459457385	0.018413738	-0.1358811254	0.1412845199	-0.1082159695	-0.1515300443	0.037241665800000004	0.13910129289999998	-0.0828133793	0.0370679392	0.1161236219	0.076481233	0.1513868709	-0.011026005	-0.010747875	-0.11252509570000001	0.05057525349999999	0.1262530012	-0.0462778816	-0.1201982073	0.0806116026	0.0976313259	0.0349085778	-0.041629366099999995	-0.00020396	2.6740999999999994e-05	4.15996816e-08	7.150810809999998e-10	0.0423012	-0.06831480000000001	0.0017893915214399997	0.004666911899040002	0.027699900000000003	0.034315740000000004	0.0007672844600100003	0.0011775700117476007	-0.0007665619999999999	-0.0007264270999999999	5.87617299844e-07	5.276963316144097e-07	-4.15975e-06	-7.478784999999999e-05	1.7303520062500007e-11	5.5932225076225014e-09	7.26589e-05	0.00025968590000000004	6.743676665881003e-08	5.2793157492100006e-09	0.0	0.0	0.0	0.0	0.0
31864.041015625	94.33984375	8900.006118774414	1015317109.8454324	21582.099609375	-24.5546875	465787023.54898447	602.9326782226562	20916.51171875	-32.28515625	437500462.4806061	1042.331314086914	0.98216	14.880218	0.033564013000000004	-0.12359149380000001	0.0036379388	0.1190836659	-0.1420211146	-0.0105539768	0.059136014699999996	0.1025446331	0.0730045413	0.2065673832	-0.035752909	-0.041445079700000005	-0.0337594224	-0.1306277106	-0.085898334	0.10913711179999999	0.0743748442	-0.052446636	0.0060866068999999995	0.0882472626	0.12503414599999998	0.08997884619999999	0.0356605573	0.1029706519	0.0029467020000000003	0.04402367980000002	-0.08659327230000001	0.171942432	-0.0254198081	-0.0028446344	0.0658025287	0.09125096740000001	-0.0281911437	-0.1138282792	-0.0670239943	0.0050664129	0.0579718825	0.19403333879999998	0.16931245579999998	-0.0097738395	-0.0344523917	0.1586437786	-0.0722473042	-0.0605518217	-0.0140166056	0.0890256564	-0.0353560529	0.15481204869999998	0.1353895374	-0.0984595882	-0.058649637699999986	0.0062523441	-0.1823786423	0.13374498099999999	-0.049970506399999996	-0.10142959060000001	-0.0781698533	-0.09384813089999999	-0.0096155558	0.015409326499999999	-0.047395905	-0.012349911299999999	-0.1165720866	-0.0789954697	0.20409634170000002	-0.0090821996	-0.10873964779999999	-0.0116929927	0.1795890568	0.0887664665	-0.044364792300000004	0.0286222896	0.1484523033	-0.0230823908	0.0074635952	-0.09103514550000001	-0.0473429158	-0.1639692656	0.08759572189999999	0.0716439993	0.1089251711	-0.027607207400000004	0.007791584200000002	0.0269988864	-0.0883738609	-0.0543045137	0.1501639837	0.029667955	0.0326216435	0.06244758070000001	-0.0648664811	0.0264567273	0.15057692039999998	0.17789506170000002	-0.082905826	-0.0722851271	0.0118446729	-0.077921078	-0.0703462301	-0.0659290645	-0.0828152303	0.111364978	-0.0884551167	-0.1472467625	-0.0804649779	0.0588581887	0.0719342349	0.0959136145	0.0294457954	-0.049506407599999996	-0.000215013	-1.1052999999999989e-05	4.6230590169e-08	1.221688089999998e-10	0.0512706	0.008969400000000002	0.0026286744243600004	8.045013636000004e-05	0.0242165	-0.0034834000000000045	0.0005864388722499999	1.2134075560000032e-05	-0.00106414	-0.00029757800000000017	1.1323939396e-06	8.85526660840001e-08	-4.15975e-06	0.0	1.7303520062500007e-11	0.0	-5.17663e-05	-0.00012442520000000002	1.5481630395040004e-08	2.67974981569e-09	0.0	0.0	0.0	0.0	0.0
31685.12109375	-178.919921875	32012.338443756104	1003946898.7256012	21583.857421875	1.7578125	465862901.2078285	3.08990478515625	20884.080078125	-32.431640625	436144800.7095375	1051.8113136291504	1.101253	16.684535999999998	0.053255562	0.0309676521	-0.0173624897	0.056753913499999996	0.061806665199999986	0.021680740299999997	-0.0892632124	0.1558083961	-0.005698843	-0.0344806239	-0.043865135300000004	-0.0977104881	0.1232849748	0.0014958722	0.0010666954	0.060085880999999994	-0.0149819591	0.0292433258	0.0572677808	0.0198559996	-0.029479548900000006	0.2663885766	-0.0320327582	-0.1140312169	0.0455900822	0.0767723008	-0.0433508284	0.15548350730000002	-0.0616887704	-0.032819051	-0.1658215039	0.061376065999999986	-0.0785131193	-0.0388982994	-0.024836973199999998	0.1062927068	-0.0494339732	0.0545699904	-0.0867852508	0.1121265323	-0.09640206539999999	-0.0246449932	-0.0060020725	0.051655463	-0.0637864365	-0.1019970199	-0.0916064445	0.1016578573	-0.0288269985	0.0697007587	0.16586067599999998	0.0387685405	-0.0980199611	-0.0061444227	-0.044191063899999994	0.016233706599999998	0.08259748110000001	-0.10411725720000001	0.0084547305	0.0213137868	0.0011683175999999999	-0.026957438900000002	0.0768843074	-0.1774065505	0.0169613554	0.012061877700000001	-0.0341914386	0.0735844086	-0.0740230202	-0.0114150618	-0.022488136000000002	-0.0084013178	0.021820334700000003	0.0498710786	-0.0548817241	0.1021376852	-0.0455255633	-0.0071821596	-0.150892613	0.1780468507	0.044499127699999995	0.014048150300000001	0.1050397808	0.030083066000000002	-0.06974604940000001	0.23698311170000005	0.0628213911	-0.0066902271	-0.177667417	-0.0188885124	0.0050092306	0.1116480652	-0.0232931096	0.1505798253	-0.0740719479	-0.0637019652	0.0148556758	0.07023814980000001	0.018824688200000002	-0.114640261	-0.053678717199999997	0.1295457559	-0.12356201929999999	0.056631986399999994	-0.0727928346	0.0239419019	-0.030287170099999997	0.0941439642	0.02391924	-0.0571422589	-0.000203961	1.1052000000000004e-05	4.1600089521e-08	1.2214670400000005e-10	0.026896	-0.024374600000000003	0.0007233948159999997	0.0005941211251600003	0.039375400000000005	0.015158900000000006	0.0015504221251600005	0.0002297922492100002	-0.000914345	0.0001497950000000001	8.36026779025e-07	2.2438542025000028e-08	-4.15975e-06	0.0	1.7303520062500007e-11	0.0	7.26589e-05	0.00012442520000000002	1.5481630395040004e-08	5.2793157492100006e-09	0.0	0.0	0.0	0.0	0.0
31779.3671875	94.24609375	8882.326187133789	1009928178.8379515	21591.208984375	7.3515625	466180305.40695566	54.04547119140625	20892.513671875	8.43359375	436497127.5294838	71.12550354003906	1.197956	18.149624	0.039282584	-0.0567750513	-0.0838397776	-0.037683277700000004	0.15419598550000002	0.010525543100000001	0.038871797	0.1219333635	0.1449824509	-0.1786135482	-0.0023287578	0.0950455924	-0.0003287385	-0.0539678171	0.0743450235	-0.12477254269999999	0.048388020700000006	-0.1550042753	0.08806930310000001	-0.0430875823	0.218495036	-0.071484401	0.07663781509999999	-0.0813843237	0.014577189499999999	0.0542700789	0.000812972	0.1563236322	-0.1152344131	-0.028401953799999997	-0.0013085937	0.0329159959	0.0155710213	0.0482360578	-0.0695129887	0.0371807406	0.09559055970000001	-0.024551040899999998	-0.0660787124	-0.0163318601	0.034767595	0.10621028130000001	-0.0764143487	-0.0295019345	0.0392837376	-0.0071143041000000014	0.0046231792999999995	-0.0193296724	0.050136840999999994	0.1576918144	-0.059064527	0.0191629683	0.0720118684	0.08166843509999999	0.0199644017	0.12841873880000002	0.1814282132	-0.0185901577	0.1421229313	0.024792093799999998	-0.098137028	-0.028591096200000006	-0.0652090953	-0.10479163039999999	-0.10373712060000001	0.1569725067	0.0464770509	-0.0855932813	-0.011380373000000001	0.0762454345	-0.008828241899999999	0.041207799100000005	-0.0683295079	0.0634558479	-0.1148726855	-0.1064480638	0.0875812844	-0.0923546978	0.1562589496	0.1583926654	-0.1809080772	-0.0231031698	-0.0143860819	0.1078140292	-0.0657089697	-0.0103482382	0.0799649805	0.0096401435	-0.0267563835	0.0101307678	-0.0292146503	0.12100746400000001	-0.0691201456	-0.0414245401	0.047877776399999995	-0.1390867103	0.022890975499999997	-0.0077336198	0.08364224	-0.11846708449999999	0.0070402627	-0.0974401958	0.0649702459	0.0355930384	0.0104189501	0.0521996951	0.05614929019999999	0.0923233333	0.0183408808	-0.0644997188	-0.00692153	-0.0067175690000000005	4.790757754090001e-05	4.512573326976101e-05	0.0200899	-0.006806099999999996	0.00040360408201	4.632299720999994e-05	0.0352846	-0.0040908000000000055	0.00124500299716	1.6734644640000047e-05	-0.0006028440000000001	0.00031150099999999994	3.634208883360001e-07	9.703287300099996e-08	-4.15975e-06	0.0	1.7303520062500007e-11	0.0	-4.92024e-05	-0.0001218613	1.4850176437689999e-08	2.42087616576e-09	0.0	0.0	0.0	0.0	0.0
31865.515625	86.1484375	7421.553283691406	1015411086.0471194	21572.447265625	-18.76171875	465370481.02817154	352.0020904541016	20896.76953125	4.255859375	436674976.8421784	18.11233901977539	1.0387670000000002	15.737838	0.05269118600000002	-0.1344565576	-0.065228103	0.0630416231	0.026842822000000002	0.0433390103	0.11548548269999999	0.0063682056	0.20798072480000002	0.0631524371	0.0237530976	0.1045264992	-0.010559946	-0.0444149262	0.0725977925	0.0390195355	0.0053940437	0.052048464	0.006241793000000001	-0.0626531206	-0.027806613100000002	-0.0207975223	0.0654431624	-0.0769100808	0.0734340804	0.043667955999999994	0.0958758115	-0.0031640326	0.0035805402	0.1283210968	-0.020612384299999998	0.123240028	0.13895725849999999	0.0162609071	0.1895543391	0.1340920098	-0.0322834023	0.0175959423	0.0168946253	0.0122620529	-0.0481430504	-0.0603898442	0.0352682919	-0.0892570551	-0.0410346848	-0.0376508906	-0.0557186817	0.0633883574	-0.16578650609999998	0.0077546828	0.1428568398	0.0064803959	0.0048937758	0.1572196897	-0.0049071688	-0.0321448914	0.051448524800000006	0.1021323253	-0.014439435700000001	0.0197045123	-0.0333163851	-0.06778818519999999	-0.1588559322	0.053204926900000005	0.03428307	0.14176797230000002	-0.038420342	-0.08020370480000001	0.029872386299999998	0.0249002265	0.07802190440000001	-0.0132815033	-0.0609336932	0.08614275119999999	-0.027622818700000003	0.0255439995	0.064439711	0.049144567699999996	-0.122065848	-0.0670544404	0.0111928262	-0.038462299	-0.1278249703	-0.0372868934	0.0701681805	0.1263556827	-0.14188005880000001	0.1219116172	-0.1137635226	0.0045854106	0.1040232489	0.1625006375	0.0564713196	-0.0526642629	-0.1200481933	-0.0466334352	0.0176583527	0.042671078	-0.0580862711	-0.0336406714	-0.1509353542	-0.0119227062	-0.0957065318	0.015124266499999999	-0.0031597425	0.030007974700000002	0.019083353799999998	0.0904527076	0.0127227994	-0.07154294259999999	-0.000209079	0.0067124509999999995	4.3714028241000004e-08	4.505699842740101e-05	0.0362571	0.01616719999999999	0.0013145773004099993	0.00026137835583999976	0.0253924	-0.0098922	0.00064477397776	9.785562084e-05	-0.000975352	-0.00037250799999999986	9.513115239040001e-07	1.387622100639999e-07	-4.15975e-06	0.0	1.7303520062500007e-11	0.0	-7.50811e-05	-2.587870000000001e-05	6.697071136900004e-10	5.63717157721e-09	0.0	0.0	0.0	0.0	0.0
31689.673828125	-175.841796875	30920.337528228763	1004235427.3329506	21583.328125	10.880859375	465840052.951416	118.3931007385254	20875.3671875	-21.40234375	435780955.21295166	458.06031799316406	1.075971	16.301495000000006	0.0644350275	0.0499376038	-0.0366809996	-0.1885464807	-0.0107317918	0.0072371901	0.11414745960000001	0.0462821104	-0.0029241367999999998	-0.1359480263	0.0082738436	-0.100046976	-0.0344607839	0.1417411126	-0.1181291325	0.0652041568	0.031097794900000007	0.0839104631	0.021297712000000003	-0.023628355099999998	-0.0342887051	-0.0956939707	-0.03157919	-0.012725755600000001	0.015698976	0.06489080030000001	0.13307255380000002	0.0838159611	0.1239363881	-0.023965501200000003	0.0035031347999999996	0.1347531707	0.1152865669	0.0336926877	0.0142906434	0.0371963165	0.0087464836	0.0726941363	0.0324922235	-0.0854027864	0.09158314529999999	0.059994497199999997	-0.0472876453	0.07600884549999999	-0.050480582999999996	-0.030741781200000002	0.08504699269999999	0.0117345902	0.1795850211	-0.0172167851	0.04453614	0.0976560926	0.075425402	-0.0649312131	0.0604168358	0.18171946260000002	-0.035834974900000004	0.1167688311	-0.055071712	-0.0518272621	0.0148027367	-0.026233918999999998	-0.1142424355	-0.06839947440000001	-0.0906219444	0.009166757	-0.027465006	0.10687946949999999	-0.056413692	-0.10986017220000001	-0.0220053704	0.09996341210000001	0.0032703767	0.0218780896	0.0703024294	-0.059327655300000004	0.049898082	0.0671825024	-0.0064996441	0.027477473	0.08697190140000001	-0.0253141353	0.0158485452	0.0451276864	0.1414431691	-0.1187173644	-0.0509346047	-0.0986446356	-0.0294914902	0.1260946244	0.1002940598	0.058684237699999996	-0.0355102437	0.0225226902	-0.0027527734	0.0100675064	0.030547395699999997	-0.0007398641	0.1133270094	0.0338950182	-0.069176481	-0.0074259679	0.1253863705	0.0686609525	-0.021220449300000003	-0.008716905300000001	0.0932555361	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-0.000206334	2.744999999999988e-06	4.257371955600001e-08	7.535024999999935e-12	0.0847403	0.04848320000000001	0.007180918444090001	0.0023506206822400014	0.0352976	0.009905200000000001	0.0012459205657599998	9.811298703999997e-05	-0.00091687	5.8482e-05	8.406505968999998e-07	3.420144324e-09	-6.00899e-05	-5.5930150000000005e-05	3.6107960820100004e-09	3.1281816790225e-09	-6.861560000000001e-05	6.465499999999994e-06	4.1802690249999923e-11	4.708100563360001e-09	0.0	0.0	0.0	0.0	0.0
31617.09765625	-72.576171875	5267.300724029541	999640864.2048492	21609.294921875	25.966796875	466961627.0205727	674.2745399475098	20903.466796875	28.099609375	436954924.12805563	789.5880470275879	1.164915	17.649038	0.069596077	0.082684908	0.0777259623	-0.0276987748	-0.0376680437	-0.0604930235	-0.0207416221	0.08427181449999999	-0.1705312898	-0.060952703399999995	0.024104854199999998	-0.0013150906	-0.0265001338	0.126760758	0.044571827800000005	0.014838398000000001	-0.1233040232	-0.009308144300000001	0.006691209	-0.0855004015	0.2464210154	-0.1275055791	-0.0415620438	0.11888128630000001	0.0799046085	0.059341682300000004	-0.0768804967	-0.021402723	7.35776e-05	0.059409254400000014	-0.0106786574	0.09492274960000001	0.0080863155	0.2008599285	0.0601937355	0.06084627820000001	0.0279307961	-0.06284991	0.0732311574	0.060396787800000004	-0.055204163	-0.0607088905	0.0394491888	0.08033127129999999	-0.0055842227000000005	-0.07009770059999999	0.1455825716	0.0294512869	-0.1010659759	0.0112922145	-0.1916379114	0.0081714768	0.036164116600000004	-0.1177077924	0.0101122999	-0.0441195386	-0.0250878335	-0.045566620099999997	0.0015270071	0.017192508500000002	-0.0201716507	0.0674238735	0.0496170367	-0.10435329970000001	-0.0416030123	-0.0632215628	0.031228749	0.07345541530000001	-0.0344406906	-0.1427181411	-0.0807806821	-0.0283497365	-0.0171845615	0.0009919969999999999	-0.09322777210000001	-0.1114305942	0.1901582776	-0.0251114799	0.1786637314	0.0263037754	0.04309873349999999	0.1609896575	-0.10900445199999999	0.026462484100000003	-0.052811118399999996	0.0366775035	-0.0164555913	-0.1259380994	-0.0575362133	-0.034867261600000005	0.1271007793	-0.0241701759	0.1117299991	-0.1916153962	-0.0840762375	0.0685865584	-0.12238371769999999	0.0094104723	0.0073127738	0.08515793199999999	-0.0192973421	0.0384245574	0.0610542024	0.014242577	-0.0164177336	-0.1016688368	0.0852649153	0.08656555070000001	0.0014161995	-0.0845511243	-0.000213191	-6.8569999999999786e-06	4.5450402481e-08	4.701844899999971e-11	0.0643183	-0.02042200000000001	0.004136843714889999	0.0004170580840000004	0.021964	-0.0133336	0.0004824172959999999	0.00017778488896000002	-0.000587376	0.00032949399999999995	3.45010565376e-07	1.0856629603599997e-07	5.88521e-05	0.000118942	3.4635696744099995e-09	1.4147199363999998e-08	-0.00033685199999999995	-0.0002682364	7.195076628495997e-08	1.1346926990399995e-07	0.0	0.0	0.0	0.0	0.0
31743.607421875	126.509765625	16004.720798492432	1007656612.1541176	21611.498046875	2.203125	467056847.83008194	4.853759765625	20951.388671875	47.921875	438960687.27997214	2296.506103515625	1.090509	16.521754999999995	0.06870127399999999	0.0112127761	0.1171016718	0.051379304800000004	0.0028539368	-0.04420146480000001	0.007079549100000001	0.055927128799999996	-0.12028874810000001	0.0731382654	0.0110271201	0.0534566124	0.0672011864	0.1644403546	0.0490434037	-0.030115725	-0.047977721699999996	0.11550187070000001	-0.1529063964	0.0246641307	-0.0623907895	0.112849503	0.08704370119999999	0.0773141502	-0.0227786236	-0.0625816152	0.0772813792	0.0594001785	-0.0548052997	-0.0436836075	0.0402838587	-0.1545916118	0.062920357	0.0561402173	0.0517874651	0.0625905426	-0.0180875531	-0.1200416406	-0.0368559957	0.0170457439	0.0032208857	-0.07229595330000001	3.0195500000000013e-05	0.0663923857	0.11912789039999999	-0.0189231685	-0.0739169087	-0.0002644973	-0.2275178482	-0.12861374	0.1544144641	0.1461776507	0.1872320862	-0.0677850088	0.0511279045	-0.1311626286	-0.014708090900000003	-0.0497119186	-0.071904386	-0.0190015292	-0.0330618564	0.056086835099999996	0.0184390928	-0.037715490899999995	0.0332624362	-0.0636820729	-0.0239755875	-0.0287486026	-0.11663305869999999	-0.1229891652	0.0386264248	-0.044497048399999996	-0.0179815286	-0.0060492653	0.1272277789	-0.018435735	-0.057141855599999986	-0.08944021619999999	-0.1540047017	-0.1105720699	-0.0393328953	-0.059305465	0.0483018954	-0.0872156054	-0.057283035999999996	0.013218703200000001	-0.0706395464	-0.04896399269999999	0.0172262714	-0.1317855	0.0035805228000000008	0.0283673484	-0.0787168321	-0.011729128	-0.0809135815	0.1757985224	-0.0405838811	-0.11980396619999999	0.0365739625	-0.032599067200000005	-0.0536438981	-0.0171481981	-0.1125134997	-0.1267023571	-0.0269130707	-0.017177218799999998	0.0326478011	0.0845511243	-0.0042478315	-0.0904527076	-0.00949086	-0.009277669	9.00764235396e-05	8.607514207356101e-05	0.0411038	-0.023214499999999992	0.0016895223744400002	0.0005389130102499997	0.0121435	-0.009820499999999998	0.00014746459225	9.644222024999997e-05	-0.000765055	-0.00017767900000000006	5.853091530250001e-07	3.156982704100001e-08	-0.000191537	-0.0002503891	3.6686422369e-08	6.269470139881e-08	-0.000436556	-9.970400000000003e-05	9.940887616000009e-09	1.90581141136e-07	0.0	0.0	0.0	0.0	0.0
31612.95703125	-130.650390625	17069.524570465088	999379052.2596588	21629.94921875	18.451171875	467854703.2057037	340.445743560791	20916.009765625	-35.37890625	437479464.5157204	1251.667007446289	1.129255	17.108782	0.08174262500000001	0.019901381	-0.028996010099999997	0.0659009323	0.0326465644	-0.1251645784	-0.0951616166	0.1128000324	-0.0173816075	0.0349122565	-0.035233649	-0.009014678100000001	0.0099206166	0.0675484395	-0.0365325446	-0.0505599725	0.0934237734	-0.1043542827	-0.0901109142	0.06144215860000001	-0.009740299000000001	0.0078062283	-0.1221449498	0.1407159882	-0.0159182672	-0.1650894841	-0.049250958600000005	0.025396237400000004	0.08590608289999999	0.1025112281	-0.0440607136	-0.0664072659	-0.06208404	0.0325702168	0.0359336093	-0.007200267	0.1381022229	-0.0260436195	0.0853701425	0.045103377	-0.0638969845	0.0683435127	-0.18394629170000001	-0.0296104063	0.232075427	0.0190947348	0.1448293583	0.003195482	0.0313461184	-0.0336871907	0.0348239312	-0.07477215570000001	0.0153279975	0.013900686200000002	-0.0482095855	-0.0271205832	0.0494000608	-0.1278810205	0.0124009354	-0.1379679553	-0.0627618394	0.1446272736	0.0838522446	-0.0803071515	0.10013214990000001	0.036379015	0.0108622006	-0.010784156100000001	0.0250864087	0.010688017099999999	-0.0591353005	0.0717317606	0.0321021917	-0.22206426280000002	-0.016527158400000002	-0.011183116000000002	-0.0225808647	-0.0986900913	-0.0464461739	-0.048818081799999996	-0.010007412700000001	0.111414512	0.042253688	-0.0206993758	0.0448061122	0.0141239924	0.0561060441	-0.035126640099999995	0.0487364442	0.005934826	0.0445515145	0.0243163284	0.0681630051	0.0184151016	0.1529221995	-0.0990530039	-0.0171549775	-0.1333005729	-0.0011789264	0.06133058900000001	0.11907774439999999	-0.0365402531	-0.0479165495	-0.1073111956	0.206272005	-0.0113825515	0.1811824275	0.082490912	-0.0099026625	-0.0959136145	-0.0127291	-0.00323824	0.00016202998681	1.04861982976e-05	0.016102499999999995	-0.02500130000000001	0.00025929050624999984	0.0006250650016900004	0.0326419	0.0204984	0.00106549363561	0.00042018440256	-0.0004438030000000001	0.000321252	1.9696110280900004e-07	1.03202847504e-07	4.76007e-05	0.0002391377	2.26582664049e-09	5.7186839561290015e-08	-0.00033685199999999995	9.970400000000003e-05	9.940887616000009e-09	1.1346926990399995e-07	0.0	0.0	0.0	0.0	0.0
31644.216796875	31.259765625	977.1729469299316	1001356456.687626	21580.47265625	-49.4765625	465716800.06715393	2447.9302368164067	20892.025390625	-23.984375	436476724.9225197	575.250244140625	1.013918	15.361358	0.068003621	-0.0127695077	-0.0567536522	0.1504492667	-0.0109839232	0.009874639000000001	-0.0580588732	0.0006332830999999999	0.1236918318	0.1106465392	0.046859568399999996	-0.064562562	-0.0642508373	0.1258753362	-0.0468515278	-0.1038504835	-0.0020199261	0.07442681400000001	-0.013648331000000001	-0.0649716753	0.0063991377	-0.0096840309	-0.1425669622	-0.1048935168	-0.19129332649999997	0.0147302977	-0.0381032263	-0.010357923	-0.07163125299999999	-0.09402195470000001	0.0757768395	0.045820470599999996	0.1553875783	0.0242049546	-0.0511982365	-0.06320233809999999	-0.0475288918	0.0136173593	-0.2133676982	-0.0051442069	0.23910221210000002	-0.0309979692	-0.009158875300000001	0.0826632262	-0.0475841015	-0.1521470226	-0.1137020851	0.1258867549	-0.044694615800000004	0.0958922566	-0.0845991124	-0.0504390312	0.046026621	0.0784655252	-0.1260222593	-0.0714663534	0.0504700605	-0.0514397384	-0.0386846669	-0.0704549028	-0.07014403059999999	0.0055789041000000004	0.014903733600000003	0.0636964229	0.0735294101	0.09500766210000001	-0.07797931129999999	0.0393561994	-0.0467774671	-0.06539917440000001	-0.0862420317	0.1209880978	-0.0507425927	0.0729138595	-0.032353694	-0.0016456175	-0.1760131137	0.1245733405	0.0878350056	0.0142822718	0.0168099418	-0.0195675101	0.0655053925	0.0048495661	-0.164669398	-0.11165180890000001	-0.0824999213	-0.1476429394	-0.0137025469	0.0173179356	0.14038282470000002	0.0854122182	-0.1590040876	-0.017465991599999998	0.07567060219999999	-0.013028367800000001	0.1172023556	0.0476186974	0.0286723992	0.066669429	-0.09423473560000001	0.0010252205	-0.12989050800000002	0.05499969230000002	-0.1047690593	-0.0633345953	-0.1527494533	0.0803860294	-0.015536046599999999	-0.1009072399	-0.000267394	0.012461706000000001	7.1499551236e-08	0.00015529411643043598	0.0351554	0.019052900000000008	0.0012359021491600002	0.0003630129984100003	0.0325083	-0.00013360000000000458	0.0010567895688899998	1.7848960000001215e-08	-0.0008159969999999997	-0.0003721939999999997	6.658511040089995e-07	1.3852837363599976e-07	0.000272541	0.0002249403	7.4278596681e-08	5.059813856409001e-08	-0.000206878	0.00012997399999999996	1.689324067599999e-08	4.2798506884e-08	0.0	0.0	0.0	0.0	0.0
