csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
35790.45703125	12.05078125	1280956814.5057526	145.22132873535156	21294.70703125	-7.23828125	52.39271545410156	453464547.5467682	22530.91015625	139.767578125	19534.975894927982	507641912.4690094	1.136176	25.427532	0.18191847	0.0303593162	-0.016485513700000003	-0.0382769134	-0.10739145970000001	-0.0458059943	-0.0098176398	0.0348781104	0.0002617527	0.0240144258	0.028926913999999998	0.0041708553	0.0370753157	0.022902276099999997	-0.0765677705	0.005031878300000001	0.1406200795	0.042195579000000004	0.05871453240000001	0.0791567985	0.0445018664	-0.0570264213	0.0447383223	-0.0744498731	0.0643075588	-0.0258776554	-0.056251397599999996	0.024099782900000002	0.0621225422	0.0590862808	-0.0101398063	-0.1117388151	0.065772438	0.09658859539999999	0.015515825	-0.0676817098	0.0938083669	-0.0234508858	-0.0178958043	-0.0030152283	-0.1749286359	-0.0151056324	-0.15180517970000001	-0.0712537409	0.0167595954	0.014122003000000001	-0.1074081695	-0.033273425	0.0266434467	0.0656599367	0.0944484483	-0.0803963948	0.06714522099999999	-0.0303310192	-0.0276759813	-0.061912954900000004	-0.0031656503000000004	-0.0465649835	0.0027397083	-0.046019401900000007	-0.0223529495	0.0409904815	0.0039731485	0.14792733630000002	-0.0046146335	-0.0249527607	-0.0510663353	-0.0368332078	-0.0518384633	-0.014103103799999999	-0.041937738100000004	0.0052922041000000005	-0.0672373324	-0.0756410187	-0.1176454399	0.022317390899999998	-0.0078138706	-0.0034539424	-0.049710415599999995	0.10104077789999999	0.04827369	-0.0718890632	0.0265992346	-0.126498319	-0.067845764	0.0987038147	-0.09760094400000001	-0.076268023	-0.0323936486	-0.0116467701	0.04373334	-0.2169856725	-0.0046141405	-0.0885530342	0.0087866923	0.0154707134	0.005813409499999999	-0.1269684924	0.046123816799999995	-0.0038524552000000004	0.0037689939000000003	0.0938191336	0.0760405966	0.0488621241	0.015643446499999998	-0.0195090322	0.013906300000000005	0.019774260000000002	0.0003910213585476002	0.00019338517969000012	-0.0400572	-0.0520798	0.0016045792718399994	0.0027123055680399995	-0.0752585	-0.07987046	0.005663841822250001	0.0063792903806116005	-0.000129558	0.0006038789999999997	1.6785275363999994e-08	3.646698466409997e-07	6.81235e-05	0.0	0.0	4.640811252250001e-09	6.09661e-05	0.0	0.0	3.71686534921e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36023.41015625	232.953125	1297686079.2854154	54267.158447265625	21325.328125	30.62109375	937.6513824462892	454769619.638916	22564.259765625	33.349609375	1112.1964454650881	509145818.77060324	0.977673	21.880232	0.23431828	-0.04880171690000002	0.0744399918	0.045113945	-0.12943070480000002	-0.0357888471	0.1406557393	0.0002742895	0.0146586354	-0.0660977687	-0.047227583200000006	0.052494945599999995	-0.0013440670999999998	0.09607179589999999	-0.0700174214	0.05957120730000001	0.0184075415	0.07946181299999999	-0.053426328700000005	-0.0164836506	-0.1136710063	-0.0596715758	0.13570024630000002	-0.07495235360000001	0.0208555853	-0.029761209700000006	0.0840186778	0.0377194808	0.0227831329	0.0582536936	0.1101244185	0.025783621800000003	0.1311410157	0.0177409233	0.061128809699999995	-0.0662780594	0.043817626299999995	0.047211965999999994	-0.0333320168	0.0288573345	-0.07085860620000001	-0.0404249368	-0.14620965689999998	0.0717959992	-0.0624014106	-0.0799296756	-0.0349954218	0.0569859588	-0.0147341402	0.0906541402	0.0259249758	0.0270904877	0.0115731554	-0.1461294551	0.10173274800000001	-0.0620361762	0.0068490742	0.0230803863	0.0096140602	-0.0010040005999999999	-0.053451299	0.047647611900000005	0.21058851539999998	0.023622345899999998	0.0498024025	-0.0077164614	0.0757655959	0.0707866761	0.014327531499999999	0.0171842419	0.1140392826	-0.012046066000000001	-0.048876905	0.030405477099999998	-0.0595333519	0.0403037228	-0.1565119622	-0.0584472993	-0.12899992289999998	-0.0829242416	-0.0489990021	-0.1293227501	0.024210150899999998	-0.1438142653	0.0129935225	0.0739616161	-0.0927037625	-0.043300751900000004	0.015952429299999998	0.0032043151	0.0053299004	-0.019262426399999998	-0.046690032199999995	-0.0029814919	-0.10420037310000001	0.1305925538	-0.024428912200000003	-0.0515778481	0.1452176301	-0.035581938199999996	0.0205143731	0.0932639023	0.0739631095	0.0446978621	0.0094108313	-0.027144045	-0.0022208	-0.016127100000000002	0.0002600833544100002	4.9319526400000005e-06	0.07723189999999999	0.11728909999999998	0.0059647663776099995	0.013756732978809996	0.00667863	0.08193713000000001	4.4604098676899986e-05	0.006713693272636902	-0.0005088569999999999	-0.0003792989999999999	2.58935446449e-07	1.4386773140099996e-07	6.81235e-05	0.0	0.0	4.640811252250001e-09	6.09661e-05	0.0	0.0	3.71686534921e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35778.6328125	-244.77734375	1280110565.9317017	59915.948013305664	21318.62109375	-6.70703125	44.98426818847656	454483605.3388825	22492.12109375	-72.138671875	5203.987979888916	505895511.2959137	1.07072	23.96262	0.16485239999999998	0.0444770753	0.0217543296	-0.0624372333	-0.0344300392	-0.0225122094	-0.012598472099999999	0.0439446291	-0.0204903162	0.0037830771	0.0321641258	0.0153766123	-0.0050049292	0.05709646400000001	-0.040930677799999995	0.014207833400000001	0.0372949938	0.010256304499999999	0.0705535533	-0.1035425109	0.0185048885	-0.023172506699999998	-0.0108925661	-0.051453455700000005	0.033963389	0.0950879176	0.0273019911	-0.047623453499999996	0.0310817407	-0.060702558899999995	-0.0374112012	-0.0287585706	0.0864843889	0.0144862013	0.0866289717	0.0315481796	-0.0376271631	-0.0986240809	-0.0875570211	0.016243301499999998	0.0406886429	-0.1323424131	0.056071271500000006	-0.0185422292	-0.0840956519	-0.0140912186	-0.1257507914	-0.049452601799999996	0.0110735602	0.0483522642	0.0299812021	-0.026707352799999997	0.06559684959999999	0.0242771504	0.0072243249	-0.0476265433	0.07662211740000001	-0.013593751000000001	-0.03766891	-0.0089574757	-0.08988958699999999	-0.0722085178	0.0651333274	-0.0036488076	0.0038355759000000002	0.0031366884000000005	-0.0122090062	-0.0838775175	-0.011923113999999999	-0.028789991600000002	0.039097186	0.0334008462	0.030605167599999997	-0.015012109	0.1055330498	0.0506298617	0.06552837389999999	-0.08630837359999999	-0.0451763268	-0.055495786	0.027801376099999997	-0.0841650167	-0.0149507524	0.05328937190000002	-0.0506668121	-0.1132687149	-0.060831165	0.06326454320000001	-0.014398611100000003	-0.0933050225	-0.0535470989	-0.044290311900000004	0.0987268391	0.026398015	0.1770772482	0.1031431187	-0.11334826619999999	0.0475174985	-0.1066200992	0.022736575099999996	-0.023667291400000002	0.09268565960000001	0.0718126298	0.0404343596	0.0031410759000000004	-0.034611705699999995	0.00864485	0.01086565	0.00011806234992250003	7.473343152250003e-05	0.017943899999999995	-0.05928799999999999	0.00032198354720999983	0.0035150669439999987	-0.0584127	-0.06509133	0.00341204352129	0.0042368812411689005	-7.87442e-05	0.00043011279999999986	6.200649033640001e-09	1.8499702072383989e-07	-9.391209999999997e-05	-0.00016203559999999998	2.6255535667359992e-08	8.819482526409997e-09	6.09661e-05	0.0	0.0	3.71686534921e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35916.23046875	137.59765625	1289975611.0843658	18933.115005493164	21313.42578125	-5.1953125	26.99127197265625	454262118.5328522	22556.966796875	64.845703125	4204.965213775635	508816751.0753212	1.03755	23.220282	0.06578226000000001	0.0306498952	0.0448126539	-0.014261371200000001	-0.1310034514	-0.0414429954	0.0776114642	0.0081835785	-0.0084506988	-0.10371889140000001	-0.0194064128	0.0901355836	-0.0353894235	0.0600561578	-0.0784840541	-0.06742335299999999	0.0181532228	-0.016912501200000003	-0.0078271548	-0.0551454213	-0.0680446775	0.013282613799999999	-0.0017733213000000001	-0.0978813057	0.1471509798	0.059214399699999996	-0.0674976329	0.0766012932	0.053908045300000006	0.0501238586	-0.0634405712	-0.034194375	0.054860090300000004	-0.0770318252	-0.0160200993	0.0181417374	0.0006948543	-0.085864599	-0.0020725392	-0.0372090334	-0.0225719002	0.0618693741	-0.0827691899	0.014599147	0.1260550543	0.10968739220000001	-0.22016002489999997	-0.011582081999999999	-0.0255735965	0.09291368779999999	0.0399779421	0.0285126075	0.051750166900000005	-0.112719612	0.0712769144	-0.0579771479	0.0364614718	0.0473447512	-0.0632787487	-0.0115182131	-0.0439695786	0.042396732400000005	0.0478822569	-0.0684156143	0.0149471783	0.018119633700000002	0.007217258299999999	-0.0927137608	-0.049756560199999994	-0.0365163205	-0.0314361738	0.0163798842	-0.0778612481	0.077777825	-0.020250328300000002	0.0353559852	-0.004619907	-0.047100536500000005	-0.1404496921	0.0766135549	0.1052333141	-0.08271886349999999	0.07224387389999999	0.0259082044	-0.0452824356	0.040231437599999996	0.0099523352	0.0738592143	0.0127728634	0.1437831291	0.0057844359	0.017356952	0.029405187200000002	-0.0451174476	0.0533517015	0.0358330923	-0.0047906612	0.07007549519999999	-0.0003265769	0.0825099093	0.1080506104	0.092084548	0.0695912797	0.036081082599999995	-0.0031410759000000004	-0.0418659738	0.00312725	-0.005517600000000001	3.0443909760000013e-05	9.779692562499996e-06	0.00336824	-0.014575659999999997	1.13450406976e-05	0.00021244986443559987	-0.07016549999999999	-0.011752799999999994	0.004923197390249999	0.00013812830783999986	-0.000376216	-0.00029747179999999995	1.4153847865599999e-07	8.848947179523999e-08	0.00011854600000000005	0.00021245810000000004	4.513844425561002e-08	1.4053154116000012e-08	-0.000107828	-0.0001687941	2.8491448194809998e-08	1.1626877584e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35973.29296875	57.0625	1294077807.0155182	3256.12890625	21390.08203125	76.65625	5876.1806640625	457535609.3036041	22577.71875	20.751953125	430.64355850219727	509753383.9541016	1.137858	25.46517	0.08668811500000001	-0.0714194379	0.0983351491	0.0292578265	0.09046444320000001	-0.11544358119999999	-0.00024734700000000003	0.1046572474	-0.0028272056	0.1483031127	-0.0838983521	0.0416733389	0.0277943488	-0.0071851456999999985	-0.0415960361	-0.0042581903	-0.0259963783	0.08042443690000001	0.0751450166	-0.05915420690000001	-0.1369740742	0.011970752	-0.003291371	-0.010603471299999999	0.010736695800000001	0.025864451	0.1134825437	0.0659364117	0.056797746100000004	0.027328649	-0.11480536779999999	-0.036379362799999995	-0.0325267658	-0.10138853140000001	0.0277508352	-0.0355062743	-0.0535476624	-0.0251610154	-0.0042618082	-0.089193115	-0.0763674722	-0.0410045069	0.0916943496	-0.0728556839	-0.09072517570000001	-0.06694064150000001	-0.10057179050000001	0.0720662825	-0.0088313423	0.0840025873	0.072363745	0.1472761634	-0.0848418583	0.11657321650000001	-0.021551240699999998	-0.0732731492	-0.0133665802	-0.0797586049	0.1149296212	-0.0760952864	-0.0517324204	-0.0206968952	0.1251334588	-0.053453543	-0.051732784000000004	0.0316399969	0.006994633199999999	-0.0010368236	0.0015460377	-0.045066360599999994	-0.0705038764	0.09251314669999999	-0.028904712200000002	0.0786793815	0.0081019722	-0.0059073864	0.007804905999999999	-0.1710692679	-0.0088606447	0.0390698605	0.0204527817	-0.0026328122999999997	0.0071475226	0.0969054391	0.010684827	-0.0132487795	0.0175230313	-0.1423211003	0.0762934277	-0.0102238977	0.0596398896	-0.0144793996	0.013980438400000001	0.17026754800000002	0.1010144749	0.048687134900000005	-0.0871583836	0.041486893500000004	-0.10899500449999999	0.0352246354	-0.013264471100000001	0.091460716	0.0673012514	0.0316476967	-0.0094108313	-0.0488621241	-0.0022216	-0.00534885	2.86101963225e-05	4.935506559999999e-06	-0.028429400000000007	-0.03179764	0.0008082307843600003	0.0010110899095696	-0.033346100000000004	0.03681939999999999	0.0011119623852100002	0.0013556682163599991	-0.000555307	-0.00017909100000000004	3.08365864249e-07	3.207358628100001e-08	6.81235e-05	-5.042250000000005e-05	2.542428506250005e-09	4.640811252250001e-09	-0.000132759	-2.493100000000001e-05	6.215547610000005e-10	1.7624952081000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35973.51171875	0.21875	1294093545.3790436	0.0478515625	21388.03125	-2.05078125	4.2057037353515625	457447880.75097656	22577.912109375	0.193359375	0.03738784790039063	509762115.2186623	1.219089	27.283106	0.14594543	0.1207345949	0.1332966224	-0.10672624609999999	0.0442792406	-0.0188754854	0.0936873652	0.1135850427	-0.0148089118	-0.0020351124	-0.018175178400000002	-0.015520059899999999	0.11531010779999999	-0.0009410150999999999	-0.00035290019999999997	-0.0006381386	0.0965869695	-0.026888835	0.0883189292	0.0002993831	-0.0090705995	0.0091114084	-0.09591546	0.0539028732	0.049939233300000004	0.11145071460000001	-0.0645143576	-0.0088989759	0.1809105262	0.0618912021	-0.08784198650000001	-0.09722219289999999	0.0293311469	-0.0254068521	0.0039969175	-0.015465016399999996	-0.0335750011	-0.0849850293	-0.0036621848	-0.0104542145	0.0680821099	0.0683941475	-0.0200547771	0.0734918655	-0.0076646613	0.0886645059	0.0607791513	-0.10424655199999999	-0.063595521	0.1355995009	-0.034020807	-0.036515917	0.030094809500000007	0.08952168939999999	0.1318975559	-0.055873730700000006	0.0371181935	-0.0016204478	0.064526342	-0.0299183278	-0.0413516679	-0.0663324533	-0.0378301696	0.0405834049	-0.1075667266	-0.0373295058	-0.0216221944	-0.12201935369999999	-0.0777627075	-0.12747447609999998	0.0047064787	-0.057898140099999995	-0.0877578728	0.042321938499999996	-0.0354397327	-0.1091135475	0.011673518	-0.0222334873	0.1282555517	-0.0142072847	0.0309319827	-0.08963868380000001	0.0282689924	0.061812909299999996	-0.0344501072	-0.0144365437	0.1016632573	0.0920505883	0.0130282289	0.0259640522	0.047666313700000004	-0.0678036221	0.08342571139999999	-0.0775156738	-0.068788872	-0.036207307	0.1106096682	-0.036947778	-0.033723977599999996	0.10114539970000001	0.0004366761	0.0908143174	0.0649448048	0.027144045	-0.015643446499999998	-0.0555570233	0.00271149	0.004933089999999999	2.4335376948099992e-05	7.3521780201e-06	-0.0421689	-0.013739499999999998	0.00177821612721	0.00018877386024999994	-0.108865	-0.0755189	0.011851588225	0.0057031042572099995	0.000134395	0.0006897019999999999	1.8062016025e-08	4.756888488039999e-07	-8.352819999999999e-05	-0.0001516517	2.299823811289e-08	6.976960195239998e-09	6.09661e-05	0.00019372509999999999	3.752941437001e-08	3.71686534921e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35966.81640625	-6.6953125	1293611882.4008944	44.82720947265625	21371.6015625	-16.4296875	269.93463134765625	456745353.3462525	22523.009765625	-54.90234375	3014.267349243164	507285968.9024392	1.028212	23.011307	0.11857931	0.071816742	0.0566343917	-0.0715950867	0.0777015927	0.015193393700000004	0.0774366145	0.0278091483	-0.0320912642	-0.09020868609999999	0.0163149712	0.0319565936	0.0732917136	-0.0361925761	0.051277043499999994	0.0245833937	0.0705582895	0.0576884846	0.1429082981	-0.0392864221	0.0308471426	0.11788132400000001	-0.1383282639	0.0448762266	0.1116759349	-0.0867017781	0.0414429327	-0.09465898810000001	-0.0284434253	0.1150476901	-0.0050603926	-0.1027032855	0.043415781900000006	0.0438025851	0.08028246509999999	0.0585306109	0.008962526	-0.009728290300000001	-0.0832653124	0.012084935	0.0923894014	0.06345961929999999	0.0788904562	-0.0109098627	0.12096053119999994	0.0560734038	0.0563929163	-0.0632441165	-0.0869873966	0.0125143177	-0.058910017	0.0182102204	0.016424248	0.0704043918	0.0956334593	-0.0305691456	0.0266204709	0.038673618300000004	-0.061194283899999986	-0.0240379779	-0.0272743853	-0.0902890228	-0.1281965425	0.07601299	0.0117942343	0.0214450117	0.0257544334	-0.1052533207	-0.00023059650000000002	-0.0534281877	-0.04924740650000002	-0.043385646900000005	-0.0461783417	0.0165542161	-0.0371940907	-0.1269917406	0.0535245945	-0.0259049667	0.1301692996	0.0225446646	0.0357809448	0.0162648762	-0.0607974976	0.08261610679999999	-0.125826835	-0.1637440403	0.1206598638	-0.0591683663	0.08567760619999999	0.06338203190000001	0.0557452529	-0.0267691427	-0.10017197650000001	-0.09000265449999999	0.037616825	0.0425353803	0.0206787653	0.011166051000000001	0.1239061143	-0.053655933600000004	0.0263230235	0.0901455117	0.06252426559999999	0.022580126699999998	-0.0218143241	-0.06190939490000001	0.00486698	0.00215549	4.6461371401e-06	2.36874943204e-05	-0.00182172	0.04034718	3.3186637584e-06	0.0016278949339524002	-0.0495736	0.0592914	0.00245754181696	0.00351547011396	-0.00014207	-0.000276465	2.01838849e-08	7.6432896225e-08	-0.000142768	-5.92398e-05	3.50935390404e-09	2.0382701824000002e-08	6.09661e-05	0.0	0.0	3.71686534921e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35774.8203125	-191.99609375	1279837768.3916626	36862.50001525879	21335.259765625	-36.341796875	1320.7262001037598	455193309.2666969	22401.208984375	-121.80078125	14835.430313110352	501814163.96164316	1.112279	24.89271	0.100052925	-0.008515231	-0.0639368978	-0.0119086282	0.010967571399999999	-0.0275662309	0.0378175744	-0.049706593	0.0107982641	-0.0172861247	-0.0399898053	0.0591233492	-0.034249520299999996	0.0855046265	0.0421500303	0.0323503682	0.0659975431	0.00816957	0.1101074246	-0.0920864775	-0.0745925486	-0.0099519401	0.0327095174	0.06861932400000001	-0.03803183	-0.028720338300000002	0.131861289	-0.0161739259	-0.057056092	-0.035192856099999996	0.061118307000000004	-0.0660102522	0.10921337119999999	0.0356189398	0.0824227138	-0.0474985338	0.1123053793	-0.1090944017	-0.0022042948999999997	0.0758493719	0.134155545	-0.0091741843	-0.0606069757	-0.0157628189	0.1211824333	-0.0289327767	-0.08149208849999999	0.005740374	-0.032769512599999995	-0.0656635312	0.04618311519999999	0.0231199158	-0.0041950191999999996	0.0089238038	0.0379502185	-0.0529825922	-0.003767343	-0.023617811699999998	-0.0620063733	0.032185596600000005	-0.0072430038	-0.1331844207	0.07432847690000001	-0.0262914504	-0.0512845924	-0.0090846139	0.0067423036	0.0534091349	0.0421741569	-0.0456780228	0.0971152118	0.061280577300000014	0.0022528806	-0.0632540474	-0.09356782570000001	0.047757097000000005	-0.0275550948	-0.0607541095	0.0849799117	-0.0409564612	0.035856268	-0.0534412901	-0.0308744659	-0.0392585621	0.0566854925	-0.1653955915	0.0646424155	-0.1040333854	-0.0101715329	0.104290525	-0.0357900165	-0.22027164800000001	-0.2005228254	0.0325174848	0.09161104490000001	0.0656374598	-0.2215931959	-0.0549953694	0.07809759179999999	0.0634206428	-0.08764860619999999	0.089454464	0.0600420225	0.0179660749	-0.0278991106	-0.06788007459999999	-0.00222409	-0.00709107	5.02832737449e-05	4.9465763281000014e-06	0.0382533	0.04007502	0.0014633149608900002	0.0016060072280004007	-0.0364681	0.013105500000000006	0.0013299223176099998	0.00017175413025000017	-0.0007493219999999999	-0.0006072519999999999	5.614834596839997e-07	3.6875499150399976e-07	-9.29112e-05	4.985679999999998e-05	2.485700506239998e-09	8.632491085440002e-09	0.000199484	0.0001385179	1.9187208620410002e-08	3.9793866256000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35750.46484375	-24.35546875	1278095736.5442047	593.1888580322267	21306.08984375	-29.169921875	850.8843421936035	453949464.4299469	22456.755859375	55.546875	3085.455322265625	504305883.72757334	1.0906280000000002	24.408163	0.137728785	0.090114722	-0.0031119528999999997	-0.0941470623	0.0174463914	0.0174122956	-0.0547464254	-0.0234006954	-0.0196888287	0.0756610754	0.08544585589999999	-0.0022416907	-0.087925561	-0.07967597309999999	-0.1206617348	-0.0680236343	0.09176998789999999	0.0554075383	0.11800412269999999	-0.040736913900000005	0.0805676368	0.066477871	0.0096733933	0.1396990763	0.0182838377	0.0314459709	-0.0056970713	0.063367468	0.0256896229	0.0009197903999999999	-0.1166438633	0.0233227913	0.0536163949	0.040808298	-0.0245223194	0.066990633	0.049110950800000004	0.1291865224	0.05350109	0.065080179	0.0183036219	0.1193784374	-0.0113800462	-0.019165765300000002	0.010747873100000001	0.0226207651	0.07107042150000001	-0.08302799940000001	-0.0349007202	-0.0044686295	-0.018160265800000002	0.025745031	0.1048217603	0.06200791570000001	-0.044883521100000004	0.034813408500000004	-0.0051901829	-0.1113403576	-0.0131597317	0.0111138924	0.0395667302	-0.0525292577	0.024499653599999997	0.19791334800000002	-0.0174142585	0.0873389026	-0.0391162872	-0.1454466179	-0.1256496427	0.0378366221	-0.0469995795	0.0538636745	0.0349481722	0.1153067765	-0.0183455272	-0.008675713199999999	0.0730554975	0.0200431623	-0.0230550626	0.0182087498	0.1198656948	0.1184437831	0.0167133438	0.0470430287	0.1500489459	0.0812189338	0.024482551800000002	0.1679207902	0.0585342961	0.1557164059	-0.11136649720000001	0.0685940532	0.0197819725	0.049533183499999994	0.0182274904	0.043188515499999997	0.0363569857	-0.0729832541	0.1080579631	-0.0808971756	-0.1032550742	0.0887413447	0.057500525199999986	0.013312133899999998	-0.033873792	-0.0734322509	-0.00222793	-3.8399999999997455e-06	1.4745599999998052e-11	4.9636720849e-06	-0.037638300000000006	-0.0758916	0.0014166416268900006	0.005759534950560001	-0.0553096	-0.018841500000000004	0.00305915185216	0.0003550021222500001	1.39168e-05	0.0007632387999999999	1.9367732224e-10	5.825334658254397e-07	-7.05761e-05	2.23351e-05	4.988566920100002e-10	4.980985891210001e-09	0.000125221	-7.4263e-05	5.5149931690000016e-09	1.5680298841000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35866.9921875	116.52734375	1286441128.578186	13578.621841430664	21315.3046875	9.21484375	84.91334533691406	454342213.9209595	22535.986328125	79.23046875	6277.467178344727	507870679.7814369	1.352331	30.265051	0.146902395	-0.0187007785	0.037890852200000005	-0.0102501495	-0.0307813488	-0.0316532989	-0.0510875369	-0.0017153688	-0.0159447993	0.07192648530000001	0.1099275666	0.0356282494	-0.021548572599999996	-0.0784531639	-0.0352243123	0.012215561100000001	-0.0361231427	0.21046467370000002	0.03506834	-0.0385979427	-0.08965641630000001	0.0003777551	0.0733298689	0.054415163899999994	0.06807910889999999	0.075655419	-0.0299374504	-0.0331552403	0.0106194062	0.0139220485	-0.12013060240000001	0.0196202962	0.009921514000000001	-0.050591399599999996	0.019433298	0.0390966434	0.0861573738	-0.0083785805	-0.0035017505	-0.07041326	-0.0035738693	-0.0077659298	-0.0026319209	-0.0543065185	0.0797377849	0.044824781200000004	-0.035033696	0.012200332099999999	-0.0033479739	0.0212165657	0.04870773230000002	0.0703951021	0.0397323489	0.0048956896	-0.0941480862	0.0046249668	0.0340423097	-0.08833742630000001	-0.0255354179	0.002763453	-0.023517581200000002	0.0225095129	0.0884745785	0.0936405925	-0.0276690892	0.1242601058	0.017965505700000002	0.0738185749	-0.04546468	-0.051694235	-0.0259300792	-0.08516766	0.0554790138	0.0561834134	0.06821875849999999	-0.048206237400000004	-0.0110015477	-0.046615025	-0.0409895147	0.0810661119	-0.0147474803	0.05923489410000001	0.07299773309999999	0.06098536230000001	-0.0119407078	-0.0772577042	-0.0739641702	0.033936488	-0.09906896539999999	-0.0137097626	-0.05342614230000002	-0.0688950376	-0.0758241154	0.0394031632	-0.065634128	-0.0436782878	0.0074689452	-0.12596542119999998	0.055343435700000006	-0.0176609121	0.0656316102	0.0880063298	0.054902281799999994	0.0086286366	-0.0397147891	-0.0785316931	-0.0022208	7.1299999999997225e-06	5.083689999999605e-11	4.9319526400000005e-06	0.0476945	0.08533280000000001	0.0022747653302500003	0.007281686755840002	-0.0251818	0.030127800000000007	0.0006341230512399999	0.0009076843328400002	-0.000411822	-0.0004257388	1.6959735968399995e-07	1.8125352582543995e-07	6.81235e-05	0.00013869959999999998	1.9237579040160004e-08	4.640811252250001e-09	6.09661e-05	-6.425490000000001e-05	4.128692174010001e-09	3.71686534921e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
