csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
29455.703125	-1.36328125	867638446.5881348	1.8585357666015625	19722.4609375	-1.314453125	388975465.4312134	1.7277870178222656	19896.541015625	-23.26953125	541.4710845947267	395872344.38644785	1.504752	30.398556	0.11518239999999998	-0.0801763115	0.0818307721	-0.07755241730000001	-0.0452984625	-0.0762336729	0.0357944792	0.09160678970000001	-0.0051642282	-0.0936841055	-0.0398953729	0.0426989743	-0.0580233588	0.0510867783	-0.020087558000000002	0.0959708613	-0.009563019	0.0717479817	0.022640870499999997	-0.064820201	-0.1191762044	0.066195497	-0.1536064051	0.0231757038	-0.0957287894	-0.0520417571	0.0542607347	0.09535575210000001	0.0010816814999999999	-0.0616412746	0.0360257189	0.0020807756	0.040027756	0.0353399033	-0.0045254101	-0.09310175960000001	-0.0599754516	0.0293530519	-0.0932543748	-0.0758611179	0.026595081899999998	-0.0703398692	-0.0395772862	0.1817319663	0.0592792667	-0.09546777529999999	-0.1025817881	-0.0421666493	-0.0243402295	0.0302209639	0.0210271	-0.039650378199999996	-0.0786444455	0.0251219625	-0.0925665447	-0.0143102897	0.06094183490000001	0.034560632599999995	-0.1147613046	0.0059561833	-0.017700080400000002	0.0914480167	-0.053051634800000004	-0.0326404204	-0.057665254299999996	0.0834224993	0.023060289700000004	0.017236458200000002	0.0014140914999999999	-0.1045387493	0.0445508353	0.1538429114	0.0847352627	0.044305482	0.0083321514	-0.000924997	-0.0455085793	0.0599243426	-0.042077881100000006	-0.1078966837	-0.0015886591000000001	0.020157851299999998	-0.1071510298	-0.11478958119999999	0.086794717	-0.048523320099999996	-0.1020961256	-0.061379536	-0.0021175279	-0.043118074699999995	-0.10284412470000001	0.04921057190000002	0.081455792	0.007606002	-0.07033831230000001	-0.11041753859999999	0.0	-0.066326	0.0015473999999999904	0.004399138275999999	2.39444675999997e-06	0.481467	0.0004149999999999987	1.7222499999999896e-07	0.231810472089	1.27408	-0.048210000000000086	0.0023242041000000077	1.6232798463999998	0.0236207	0.0009366999999999986	8.774068899999973e-07	0.0005579374684899999	0.00166932	0.00034191	2.7866292624e-06	1.1690244809999998e-07	-0.00555687	2.159000000000015e-05	3.08788041969e-05	4.661281000000067e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29420.46484375	-35.23828125	865563751.6223298	1241.7364654541016	19713.83203125	-8.62890625	388635173.3563385	74.45802307128906	19879.984375	-16.556640625	274.1223487854004	395213778.75024414	1.578385	31.886072	0.2321592	-0.0719454551	0.0753203029	-0.0432527508	-0.0535749502	-0.0956333957	-0.02453266	0.031133715899999997	0.1303097906	0.0471467411	0.0277428705	-0.007235130500000002	0.027616333700000002	0.08268627490000001	-0.1327360011	-0.0249427664	-0.0693917257	-0.04904191980000002	-0.041020335299999995	-0.048962856900000004	0.039064146800000005	-0.0200175681	-0.050415176900000004	-0.059996321799999995	-0.1332609319	-0.0586494276	0.0571709174	0.05452838559999999	-0.0266808517	0.0049442565999999995	0.0335200074	-0.1296729851	0.0099003185	0.0495488342	-0.035868355899999996	0.1454221194	-0.0055207716	-0.028761895699999998	0.1329369798	-0.021176528599999998	-0.0206920148	-0.1153112025	0.0810527107	0.1766493445	0.0139089737	-0.0759340792	-0.06742194559999999	-0.0420713337	-0.0421780722	-0.053314795199999994	-0.013865456299999999	-0.0494544332	-0.0966537842	-0.0317921774	-0.0247037366	-0.1089709556	-0.02810618	-0.0209512949	0.0392886729	0.0179828022	-0.1442355454	0.0044826613	0.0753184023	0.0474246214	0.061767644299999994	0.0670220352	-0.0071318776	0.0744532609	-0.0428523809	0.0327400111	0.11675054789999999	0.1064311451	0.0821076764	0.0862466457	0.049756627000000005	-0.053190799299999994	-0.014471631100000003	0.0266947287	-0.0095703724	0.10897232609999999	0.047636423399999996	-0.0128993151	0.049540154100000004	-0.0653248459	-0.0207745708	-0.1716291818	-0.0372045829	-0.1841872959	0.0638956064	-0.0218455631	0.0850715248	-0.0991369415	0.0799559396	0.0032617847999999996	-0.07527606769999999	-0.11126472820000001	0.0	-0.07696019999999999	-0.010634199999999995	0.0059228723840399995	0.00011308620963999992	0.565788	0.08432099999999992	0.007110031040999987	0.320116060944	1.30709	0.033009999999999984	0.0010896600999999988	1.7084842680999996	0.0224635	-0.0011572000000000006	1.3391118400000015e-06	0.0005046088322499999	0.00114078	-0.0005285399999999999	1.3013790084e-06	2.7935453159999986e-07	-0.00595501	-0.00039814	3.54621441001e-05	1.5851545959999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29479.048828125	58.583984375	869014319.8109778	3432.083225250244	19722.68359375	8.8515625	388984248.1391754	78.35015869140625	19888.0546875	8.0703125	65.12994384765625	395534719.25299066	1.276521	25.787897	0.19014549999999966	-0.0217614421	0.0026249005	0.1005625885	-0.015282011399999997	0.0083050041	0.1018129899	-0.0252547201	-0.1305060251	0.0343311316	0.0772778957	-0.0817025758	-0.06897009700000001	-0.0483244875	-0.08801491980000001	0.0038892853000000002	-0.041946688499999996	-0.0588832699	0.039600557	0.0898532819	-0.0570326167	0.0194239772	0.0160907752	-0.0691925068	-0.053820303300000004	-0.013818833999999999	-0.0078024535	0.1259668059	-0.0783510538	-0.0939880895	0.0935569764	0.063506731	-0.0613136851	0.05456821059999999	-0.0204099299	-0.0037125993	-0.1262663681	-0.0167916328	-0.029502679	-0.0269721693	-0.034625293	0.048463638600000004	-0.063754499	0.0722936995	0.0045614478	0.0025288412	0.0618441658	-0.0427819359	-0.011254464799999999	-0.13246762480000002	-0.080141525	-0.0098046644	0.0017521726000000002	0.1007081426	0.0043856866	0.1367369936	0.0101919225	-0.0333568352	0.014401340700000001	-0.1130437376	-0.0837734089	-0.0726140442	-0.0482087502	0.0083004654	0.028541573799999997	-0.07033144059999999	0.0145911783	0.0149378597	0.0116870661	-0.0319792578	0.1594465566	0.0488739734	0.14502512039999998	0.0190374799	-0.0176901999	0.0059061096	0.0799715988	0.0709042998	-0.07409117400000001	-0.0919843266	-0.06448106719999999	-0.0409529009	-0.0075658906999999985	0.0131016743	0.0245838415	0.09539290130000001	0.0189043961	0.0323615408	0.0427641063	-0.0234312713	0.0761100546	-0.088219851	0.0784256445	-0.0010873996000000002	-0.0799559396	-0.1114344244	0.0	-0.0771102	-0.00015000000000001124	0.0059459829440400005	2.2500000000003368e-08	0.456318	-0.10946999999999996	0.011983680899999993	0.208226117124	1.34653	0.039440000000000135	0.0015555136000000114	1.8131430409	0.0229329	0.00046940000000000176	2.2033636000000162e-07	0.00052591790241	0.00139544	0.0002546599999999999	1.9472527936e-06	6.485171559999992e-08	-0.00585736	9.765000000000034e-05	3.43086661696e-05	9.535522500000066e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29491.759765625	12.7109375	869763894.0733376	161.56793212890625	19776.6875	54.00390625	391117368.47265625	2916.421890258789	19879.693359375	-8.361328125	69.91180801391603	395202208.06277853	1.330567	26.879721000000004	0.16751629999999992	-0.043683910199999995	0.0432753457	-0.045169511100000004	-0.0526138265	0.007484613	-0.0526417462	-0.0340655812	-0.1091838377	0.000712027	-0.1440254143	0.0399439457	-0.1141760711	0.08621144800000001	0.021964985	0.0516788047	0.0083733656	-0.1571415509	-0.074961705	0.0512593057	0.0443287171	-0.0488197312	0.031960799500000005	0.04943580349999999	0.023052278399999997	0.035362381400000004	0.0449974583	0.0016861695000000001	0.031090264300000007	0.1112834325	-0.1547584461	0.06293385580000001	0.044131009900000004	0.0069032991	-0.1365605134	0.0943533248	-0.039167927799999995	-0.0329025291	-0.0078203953	-0.0004366805	-0.0678934483	0.029812001400000007	-0.0347190329	0.028370955099999998	-0.0795749095	-0.050237504800000006	-0.0715252388	-0.0139463472	0.017239946399999997	0.0271797238	-0.1384863602	-0.0582417012	0.017614102	-0.0387982039	0.039004136200000004	0.1206125275	0.0120123385	0.0464447364	-0.18043499289999998	-0.0190604245	-0.030145263500000002	0.0991017892	0.0687961503	-0.1371396716	0.17017402420000002	-0.0608072266	0.019807083700000002	-0.0184929881	0.012373621699999999	0.05751121820000001	-0.0438910913	-0.0264663351	-0.0666753192	0.05900348900000001	-0.0076753725	-0.013888816799999999	-0.0021787772	-0.0671462364	0.1027664548	-0.013792141599999998	0.12456713960000006	-0.0811790868	0.046195018	0.0909986345	-0.061212013499999995	-0.0667019248	0.0397197958	0.0509810833	0.1631662937	0.0445453843	0.0069249704	-0.0248401321	0.0768654892	-0.005434928100000001	-0.08436189570000001	-0.1109255941	0.0	-0.0768094	0.00030080000000000384	0.005899683928359999	9.048064000000232e-08	0.411467	-0.04485099999999997	0.0020116122009999978	0.16930509208900002	1.40312	0.05659000000000014	0.003202428100000016	1.9687457344000003	0.0222179	-0.0007150000000000004	5.112250000000007e-07	0.0004936350804099999	0.00128915	-0.00010629	1.6619077225e-06	1.1297564099999998e-08	-0.00536316	0.0004942000000000002	2.8763485185599995e-05	2.442336400000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29532.43359375	40.673828125	872164633.9692535	1654.360294342041	19719.748046875	-56.939453125	388868463.0322304	3242.1013221740723	19870.021484375	-9.671875	93.545166015625	394817753.78952414	1.365975	27.59502	0.28981980000000024	-0.0176020885	0.0046891538	-0.0456147026	-0.017930588600000002	0.0020881557	0.0024323825	0.0030126951	0.0359407453	-0.136856715	0.0193178682	-0.0648193386	-0.010843892800000001	-0.0034878028	-0.0392727281	-0.1759560597	-0.0700938365	-0.0771929141	-0.0024356562	0.0597753311	-0.1381009212	-0.024520022000000002	0.1087280835	-0.1127732023	-0.0117653779	0.05334262	0.08589433169999999	-0.1435957637	-0.0039848461	-0.0287111695	0.0374477477	-0.0159422551	0.1273183997	-0.075478738	0.09754814349999999	-0.0013181725	-0.018948336200000002	-0.0176014665	0.0616442882	-0.096779549	-0.0046771401	0.16765854619999998	-0.027280214100000002	-0.019876702	-0.1553077003	-0.0301447303	-0.039341054900000005	0.020726035	-0.0029944231	-0.0407590584	0.07514980339999999	-0.0171715174	-0.0050420297	0.0099542073	-0.0114641176	-0.0608557463	0.1537252306	-0.0484727762	0.064733761	-0.07096561900000001	0.009549317	-0.038611612999999996	0.08240871940000001	0.0367819052	0.0187857478	-0.1639453908	-0.0527801516	0.0675078987	0.041342716200000004	0.1438927271	-0.0682606293	0.0892183791	-0.0189537024	0.0717811794	0.0661802137	0.0666310024	0.0634469019	0.1297116519	-0.1021438322	0.0456412859	-0.0017812282	0.1292838873	0.0138088152	0.110921517	-0.0012911967	0.025518305499999998	-0.0901615779	0.19174667059999997	0.0387536162	-0.1288525444	0.032585760899999996	-0.013742068500000001	0.07527606769999999	-0.00977418	-0.0884788418	-0.10974133550000001	0.0	-0.0603286	0.016480800000000004	0.00363953997796	0.0002716167686400001	0.506163	0.094696	0.008967332416	0.25620098256900004	1.463	0.059879999999999926	0.0035856143999999923	2.1403689999999997	0.0243182	0.0021003000000000033	4.411260090000012e-06	0.0005913748512400001	0.00125485	-3.4299999999999905e-05	1.5746485225e-06	1.176489999999994e-09	-0.0051225	0.0002406599999999993	2.624000625e-05	5.7917235599999667e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29438.224609375	-94.208984375	866609068.1520119	8875.332736968994	19712.76171875	-6.986328125	388592974.58021545	48.80878067016602	19862.865234375	-7.15625	51.2119140625	394533415.318943	1.119273	22.611217	0.13616720000000002	-7.93747e-05	-0.0287614823	0.0216781159	-0.0024879718	0.0047997896	-0.0016295431	0.0078629372	0.08544232449999999	-0.10125501630000001	0.0736055925	-0.0419308058	-0.0958889938	0.0117650328	0.005407203	-0.0632231198	-0.1047381045	0.012560223	0.049238614900000005	-0.1457466282	-0.07476756080000001	0.0018510095000000002	0.0414775248	0.0597989882	-0.013523282	-0.0094281189	0.0233247532	0.044059929500000004	0.0055415	0.08495624859999999	0.0342541033	0.061478030499999996	-0.028042010200000002	-0.0620169516	0.0498832335	0.019750185700000002	0.1029141581	-0.056664449900000004	-0.0460189418	-0.0820234589	-0.0575751566	-0.0908412648	0.10699192960000001	-0.0261720071	-0.0194461636	0.0087973937	0.0183580562	0.012244563200000001	-0.055378007800000004	-0.0717986531	0.0815258861	0.0057930614000000005	0.0056703476	-0.0007923814999999999	-0.0068575065	-0.0899019244	0.0989200379	-0.022573047000000002	0.048938492800000004	-0.1465121013	0.017625266100000002	0.027977921800000003	-0.05731257150000001	0.0851922495	0.0358947323	0.0914315684	-0.0321769068	0.1171432366	0.0701689789	-0.07054607610000001	0.0173486666	-0.0930173906	0.0632217753	0.0142868419	0.1067868858	0.0420220671	0.0115775238	0.0003141554	0.0172056053	-0.0785992327	0.0717644204	0.0306331117	0.0323326809	-0.0407112978	0.0583312663	-0.054302371399999994	-0.0790333924	-0.0953709317	-0.09564047210000001	-0.241945845	0.0185110271	0.07482268610000001	0.0736579852	-0.0140985475	-0.092292674	-0.10788885960000001	0.0	-0.07705979999999997	-0.016731199999999974	0.005938212776039995	0.00027993305343999907	0.5616770000000001	0.05551400000000006	0.003081804196000007	0.3154810523290001	1.48091	0.01790999999999987	0.0003207680999999953	2.1930944281	0.0241744	-0.00014379999999999948	2.067843999999985e-08	0.0005844016153600001	0.00153016	0.00027531	2.3413896256e-06	7.579559609999997e-08	-0.00562363	-0.0005011299999999998	3.1625214376900004e-05	2.511312768999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29406.841796875	-31.3828125	864762344.4664345	984.8809204101562	19751.646484375	38.884765625	390127538.8437233	1512.0249977111816	19854.296875	-8.568359375	73.41678237915039	394193104.4006348	1.2277650000000002	24.802958	0.07311480000000001	-0.018923904199999998	0.0335144021	-0.0513312536	-0.0317789982	0.0292452662	-0.0100253957	0.1112509261	0.0450516678	0.0848235516	0.025181324100000003	0.1074659914	-0.16660997060000002	-0.056094037	-0.0676972936	0.0524862105	0.0159619987	0.0046947556	-0.012047036200000001	-0.0822914504	-0.0334872327	-0.1014948655	-0.0911323776	0.0138814743	0.0230551081	-0.0034119463	-0.022441970699999998	0.0780457271	-0.0230855583	0.0527711647	-0.0117213202	0.044597512199999995	0.0328259021	0.0531449287	-0.031067249100000006	-0.07929086219999999	0.0197568173	0.0965415173	0.0472648689	0.0380006184	0.0391426316	-0.0684358846	-0.0392042583	-0.1238104786	0.0158740933	-0.0369586935	-0.0607102077	-0.0031030144	-0.0535203065	-0.0280551163	-0.0401823	-0.036319843	0.047473836500000005	0.010780223600000001	-0.11203826929999999	-0.059230498	-0.09877651380000001	0.1259469925	-0.0576788029	-0.1087383048	-0.042283108099999994	-0.0675609273	-0.0351871764	-0.0091153444	0.0164307964	0.0539190605	0.0202775538	0.089488875	-0.0686024727	-0.1007797497	-0.0368502383	-0.0247360195	0.0696031569	0.0017505536	0.0519680016	-0.0893347226	-0.037114860699999995	-0.012394071299999998	-0.0387495275	-0.0782683904	0.0321081469	0.0121209046	0.0296936976	0.0411903016	0.058758455099999995	0.037634756	0.1153387423	-0.055737113600000006	0.1405842785	0.0544549441	-0.0531189718	-0.023679943999999998	0.07201185780000001	-0.0184014453	-0.0957903267	-0.1053794461	0.0	-0.08333960000000001	-0.006279800000000044	0.0069454889281600025	3.943588804000055e-05	0.547457	-0.014220000000000118	0.00020220840000000344	0.29970916684899995	1.46284	-0.01807000000000003	0.00032652490000000114	2.1399008656	0.0246873	0.0005128999999999967	2.630664099999966e-07	0.00060946278129	0.00144221	-8.795000000000005e-05	2.0799696841e-06	7.735202500000011e-09	-0.00571368	-9.00499999999995e-05	3.2646139142399987e-05	8.10900249999991e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29541.515625	134.673828125	872701145.4221191	18137.03998184204	19734.029296875	-17.6171875	389431912.2899208	310.36529541015625	19867.689453125	13.392578125	179.36114883422852	394725084.2058144	1.10549	22.33279	0.08357929999999998	-0.0130545846	0.0382842819	-0.0561792222	-0.0189833751	0.0050444068	-0.0438015012	0.05886475400000001	0.0494575894	0.1240035974	-0.0682793733	0.032170339	-0.0746792361	-0.0635003761	-0.09960697660000001	0.0352481139	0.0918623227	-0.0546772568	-0.0617750899	0.0339653335	-0.0290368319	-0.012058779399999999	0.128062382	0.0330527168	-0.032585058199999996	-0.019078269499999998	0.0671383297	-0.04266662809999999	0.0009544936	-0.0011214833999999999	0.0163893614	0.0272219237	0.1121005099	0.023958037999999997	-0.0007606607	0.0233781344	0.0122644166	0.0430936209	-0.0853246342	-0.054171472400000004	0.1501021338	0.0497059336	0.10678326980000001	0.0762492569	0.0402645	-0.0211423977	-0.0701485696	0.0020178938	0.0384181817	-0.0710576579	-0.060921977	-0.024797550499999998	0.013022230800000001	-0.029078026899999998	-0.0411617607	-0.0515510342	-0.1304031185	0.0086147723	-0.1017046777	-0.0610972084	-0.0647522426	-0.1082806425	0.0500576716	-0.1063909422	-0.025665974900000003	-0.0178554784	-0.0078987337	0.0201099018	0.1219546973	0.0756738835	0.0260857289	0.024942662	-0.0720943188	0.0468621364	0.0498822391	-0.062380587	-0.0476810025	0.0503183833	-0.022982877999999998	-0.0545467498	0.0376927254	0.0128993489	-0.1016264853	0.0037170893	0.0559716113	-0.09461374119999999	-1.90255e-05	0.0785425251	-0.0889476941	0.0937690537	-0.0437361212	0.0212989684	0.07033831230000001	-0.0226763207	-0.0989598175	-0.1022283749	0.0	-0.0769143	0.00642530000000001	0.005915809544490001	4.128448009000011e-05	0.531273	-0.016183999999999976	0.00026192185599999916	0.28225100052900004	1.46976	0.006920000000000036	4.788640000000052e-05	2.1601944576	0.0238483	-0.0008389999999999995	7.03920999999999e-07	0.00056874141289	0.00130975	-0.00013246000000000004	1.7154450624999996e-06	1.7545651600000012e-08	-0.00582322	-0.00010953999999999997	3.39098911684e-05	1.1999011599999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29623.412109375	81.896484375	877546545.0018654	6707.034152984619	19737.80859375	3.779296875	389581088.08351135	14.283084869384766	19911.19921875	43.509765625	1893.0997047424319	396455854.3287506	1.24224	25.095367	0.07566040000000014	0.020181273	-0.0632024095	0.0692855139	0.0116892073	0.0387814745	-0.0096185033	-0.0881637644	-0.0392180419	-0.0477152719	0.002164633	-0.0477309047	0.0105626691	0.022609439900000004	-0.20563951579999998	0.13056384669999999	0.1292770343	-0.1171298706	0.1265514114	-0.042186808	-0.0403675084	-0.0010475547999999999	0.06596333830000001	-0.0530785201	0.0135149733	0.09356990119999999	0.007205202900000002	-0.0252752802	0.0278111419	-0.0155452845	0.06140539	-0.10580321460000001	-0.0735038163	-0.132425334	0.036897290299999996	-0.11319368640000001	0.014543851100000001	0.0333408827	-0.008065690300000001	0.028007933	-0.0753188821	0.2081161514	0.006063538	0.053590198799999995	0.0298633345	0.046255435	0.0911587735	0.0276971924	0.0668489267	-0.0298125638	-0.0905636594	0.0019697372	0.029327796200000002	-0.0022862743	0.0694809857	0.054694983899999994	0.1047520367	-0.0212016298	-0.0170016073	-0.0021979401000000003	-0.25606121260000003	-0.0165172268	0.0031255871	-0.1098404727	-0.0954527051	-0.0217975652	0.1296060117	0.0346589462	0.010631987800000001	-0.0190410287	-0.0785033839	-0.0468568771	0.055706164	-0.0065570402	-0.0658918974	0.16786924239999998	0.0619689533	0.0015755439	0.033386768500000004	0.07920310009999999	-0.1240401547	0.1580741555	-0.0041726969	0.0559307914	0.0170200938	0.1135538063	-0.0080381159	0.0519286287	-0.0678064992	0.042724955	0.07290393769999999	0.0261588599	0.0686379858	-0.026916663700000003	-0.1017902883	-0.098454833	0.0	-0.0741109	0.0028034000000000114	0.005492425498809999	7.859051560000066e-06	0.516659	-0.014614000000000016	0.0002135689960000005	0.26693652228099995	1.49842	0.02866000000000013	0.0008213956000000074	2.2452624963999996	0.0241988	0.00035050000000000017	1.2285025000000008e-07	0.0005855819214400001	0.00149372	0.0001839700000000001	2.2311994384e-06	3.384496090000004e-08	-0.00576603	5.71899999999995e-05	3.32471019609e-05	3.270696099999943e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29500.98046875	-122.431640625	870307848.6175691	14989.50662612915	19782.76171875	44.953125	391357661.22084045	2020.783447265625	19938.005859375	26.806640625	718.5959815979004	397524077.64847183	1.221329	24.672932	0.06352360000000011	0.0024665495	-0.0735516224	0.0621148929	-0.0318531825	0.070064303	-0.0416270299	-0.0356986551	-0.0921104655	-0.12200173689999999	0.11437685539999999	0.1039588036	-0.025365154100000002	-0.030335188500000002	-0.056341856600000004	0.0099570337	0.07735026910000001	-0.0392053062	0.0051774047	-0.015586826699999999	0.007354891	0.031977435400000004	0.15059927550000002	0.0324465418	-0.0170524873	-0.1067979409	0.0045795108000000005	-0.1827263728	0.0120310577	0.09020231529999999	0.1572190716	0.0180408485	-0.067844215	0.0082932629	-0.12157023380000001	-0.0483455462	-0.018034216999999998	-0.1319689143	0.0173744083	-0.0489910171	-0.036897761	-0.0713995127	0.005481000600000001	0.0686236859	0.0918642006	0.0093437115	0.1038734152	0.0077104880000000015	-0.0165731296	0.0949674358	0.0805526815	-0.0307313245	0.0751890264	-0.0342451474	0.0044799314000000005	0.0761927195	0.1128425356	0.16881192879999998	0.039910244500000004	-0.052255377699999994	-0.025693973300000002	-0.07562629	0.057414236500000014	-0.0197947849	-0.044143214400000005	0.07026504230000001	-0.0667226491	0.001510791	0.104975931	-0.0126968801	0.059078226399999996	-0.042700220899999995	-0.1162863382	0.0389019953	0.050086739400000004	0.0939349166	0.16807860719999998	-0.022596480800000002	0.1103082184	0.0369843105	-0.0850445791	0.11349289230000001	0.0829393133	-0.08730687570000001	-0.0360815458	-0.0831882831	-0.06418973089999999	-0.013391997099999999	0.0142054212	0.10049257810000001	-0.0253817127	0.09105050279999999	0.0669115258	-0.031116017200000002	-0.1042720423	-0.0940817976	0.0	-0.083828	-0.009717100000000006	0.007027133584	9.442203241000012e-05	0.510968	-0.0056910000000000025	3.238748100000001e-05	0.261088297024	1.4805700000000002	-0.017849999999999918	0.00031862249999999715	2.1920875249000007	0.0247539	0.0005551000000000028	3.081360100000031e-07	0.0006127555652100001	0.00144847	-4.524999999999994e-05	2.0980653409000004e-06	2.047562499999994e-09	-0.00576107	4.960000000000034e-06	3.31899275449e-05	2.4601600000000333e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
