csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
30294.556640625	-124.244140625	917760162.0520363	15436.606479644775	20265.353515625	-24.865234375	410684553.11325455	618.2798805236816	20744.16015625	-59.97265625	3596.719497680664	430320180.58815	1.553986	29.396732	0.09743179999999996	-0.10475375630000001	-0.0101820885	0.06844089440000001	-0.1589257641	-0.1846729472	-0.0860365901	0.0088918397	-0.1018935582	-0.1706881602	0.022347352999999997	0.0182403339	0.0408394132	-0.0815992622	0.1457627243	-0.0248247435	-0.0497243173	-0.0186589861	0.0951423349	-0.0149598745	0.119276189	0.0730387924	-0.165549894	-0.0060703773	0.0579910137	-0.042381929400000004	0.1302943351	-0.0900148842	-0.0385174419	0.0772333221	-0.2347733082	0.029870198900000002	-0.0253476548	0.1429713263	-0.0470098586	-0.0800391893	0.0069547575	0.042049797199999996	0.053774755300000004	-0.054817987699999994	-0.009312865	-0.026452757200000003	0.07963332070000001	0.0425453836	-0.0424656171	-0.0131861069	0.0540677166	-0.054371175099999995	-0.0209469361	-0.0042255916	-0.1031000571	-0.0350012569	-0.17227898960000002	0.0130878629	-0.0308060069	-0.061959669400000014	-0.147639754	0.0044788186	0.2001328261	-0.047772788200000006	-0.0085048475	-0.10433912320000001	-0.1370498524	0.1336784461	-0.0628251969	0.0851399735	-0.1225481683	0.0581348854	0.012518	0.031851017599999996	-0.06340406929999999	0.10606871609999999	0.046292411900000004	0.0204336729	0.026268203900000002	-0.1039073626	-0.21510765399999998	0.083729733	0.080981318	0.0335082894	-0.123793211	0.1017438439	-0.0277033175	0.1527749747	-0.0250853282	-0.1016904641	0.035759299700000004	-0.0307602618	0.0093397948	-0.0403572577	0.0052503853	-0.050874628	0.1166080649	-0.053755990999999996	-0.0449070952	-0.045072	-0.0049507468	-0.0058603379	-0.0174776266	-0.06816330179999999	0.032305902000000004	-0.0088158873	0.016450013700000002	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-0.0159731	-0.0018022000000000003	0.00025513992361	3.247924840000001e-06	-0.08471820000000001	-0.04753120000000001	0.002259214973440001	0.0071771734112400015	-0.032560200000000004	-0.012231300000000004	0.0001496046996900001	0.0010601666240400002	0.00027277	0.0005133729999999999	2.635518371289999e-07	7.44034729e-08	0.000436184	0.0	1.9025648185599999e-07	0.0	0.000532231	0.00020396900000000005	2.83269837361e-07	4.160335296100001e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30224.837890625	-69.71875	913540825.5145607	4860.7041015625	20292.705078125	27.3515625	411793879.38776016	748.1079711914062	20720.20703125	-23.953125	573.752197265625	429326979.41786194	1.327969	25.121166	0.052816535	-0.12465366970000001	0.2080184987	-0.0019603617	-0.12078431380000001	0.0201519117	0.09994120150000001	-0.1345095647	-0.1869670794	-0.0877112384	0.0070733472999999995	0.1011014872	0.049780132000000005	-0.0192295944	-0.0150409299	-0.0705720544	0.0030625125	0.1344100014	-0.1113656767	0.0402575542	0.0023999672	0.16142042439999998	0.0325747241	0.0048983632	0.0693660053	0.0722039528	-0.0071991889	-0.1006713853	0.027719977599999997	-0.0010745625	0.04626964150000002	0.1076274265	-0.0230872875	0.041358173399999996	0.0910329772	0.0339029874	-0.1308119232	-0.0985574694	0.0164844198	-0.085572433	-0.0137609055	-0.2218194854	0.0127157774	-0.0866299624	-0.0028218256	0.0236877843	-0.0738898538	-0.1820711428	0.1580169085	0.0696045782	-0.17042461260000002	-0.17607318649999998	-0.0083981241	0.08909679289999999	-0.083164985	-0.007731712099999999	-0.0427189015	-0.0730247575	-0.055126783	0.065445214	-0.14535323630000002	-0.18152804079999998	-0.0741459338	0.0991107909	-0.0748210104	-0.0392571618	0.0527767918	-0.0593458447	0.0134869542	-0.0647581003	0.1353861292	-0.08294698860000001	0.1319845029	0.057551721500000014	0.0006275281	-0.010678471699999999	-0.0010957985	-0.0638191915	0.0565894281	-0.0377237354	-0.0400663454	-0.07749474440000001	0.0291743386	0.0137404513	0.1223625257	0.0086622339	-0.0251957684	-0.10123032039999999	-0.17990069449999999	0.042456359000000006	-0.00605509	-0.0075521884	0.0480553816	-0.0255405054	0.0501468725	0.09994201859999999	-0.1533551248	-0.0349763799	0.060333325800000004	0.0861234108	0.0011172539	-0.0489733491	0.0018220532	0.08656555070000001	0.0014161995	-0.0845511243	-0.015912100000000002	6.099999999999856e-05	0.0002531949264100001	3.720999999999824e-09	-0.07852730000000001	0.006190899999999999	3.8327242809999985e-05	0.0061665368452900006	-0.043511699999999986	-0.010951499999999987	0.00011993535224999975	0.0018932680368899996	4.55473e-05	-0.0002272227	5.163015539529e-08	2.07455653729e-09	0.000180295	-0.00025588900000000003	3.2506287025e-08	6.5479180321e-08	0.00030308	-0.000229151	9.18574864e-08	5.251018080099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30221.505859375	-3.33203125	913339416.4082377	11.102432250976562	20267.33984375	-25.365234375	410765064.3420563	643.3951148986816	20724.76953125	4.5625	20.81640625	429516072.12342834	1.458048	27.581873	0.101899525	0.062453261399999994	0.12375280570000001	0.07221681860000001	0.10351209980000001	0.08167469599999999	-0.0063601739	-0.08064486400000001	0.0086922415	-0.0292405923	0.02360219	0.07743637980000001	-0.026865194300000002	-0.08391343529999999	0.014697321000000001	-0.140213712	0.1606771494	-0.0692437265	0.0349220171	-0.16738288199999998	-0.0817811109	0.0180400171	0.0631252286	-0.0619465808	0.1425749673	-0.0296912932	0.1847774539	-0.0984477655	-0.0373240892	-0.022479621800000002	-0.10073486599999999	0.0028724109000000005	0.0798867486	-0.122067055	0.1208375057	0.0360996265	-0.0165264858	-0.0636609608	-0.0081533701	-0.0117277003	-0.1791317954	0.1039781618	0.0233014375	0.0421343171	-0.16826696579999995	-0.0289095913	0.0157785857	0.1197861244	-0.1681963212	-0.0086382699	0.0429402299	-0.0259210991	0.0965923241	0.1853533105	-0.0831732295	0.026953892599999998	0.0115483561	-0.0452067378	-0.07570553719999999	-0.0310560213	-0.07504509940000001	-0.0414377986	-0.0409036854	0.055299643899999994	0.0496464013	-0.0466747808	-0.0435662545	-0.2150649707	-0.0073814992000000015	0.09490636949999999	-0.0846810214	-0.0255958725	-0.0763953692	0.10521789029999999	-0.042553872699999995	0.0721870677	-0.12486842699999999	0.0067124318999999995	0.08811086130000001	-0.0641679732	-0.058236273399999997	0.0416139769	0.1502918211	0.112794166	-0.10022623289999999	0.07097322360000001	0.003597884000000001	0.0693901719	-0.012585038799999998	0.1128483192	0.0014926063	0.021024553300000002	0.1205611293	0.1966749369	-0.17677244809999998	-0.0885330053	0.1384355502	-0.0008275396000000001	0.1738066622	0.1888126218	-0.033693798399999995	-0.011428631699999999	0.0878452846	0.0845511243	-0.0042478315	-0.0904527076	-0.00125314	0.014658960000000004	1.5703598596e-06	0.00021488510828160005	-0.0293384	0.049188900000000015	0.002419547883210001	0.0008607417145600001	-0.0292701	0.014241599999999997	0.0002028231705599999	0.0008567387540099997	-0.000380248	-0.00042579529999999997	1.8130163750209005e-07	1.4458854150399998e-07	0.000159655	-2.0639999999999996e-05	2.5489719025e-08	4.2600959999999973e-10	0.00027331400000000003	-2.976599999999997e-05	7.470054259600002e-08	8.860147559999982e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30346.90234375	125.396484375	920934481.8610992	15724.27829360962	20314.91015625	47.5703125	412695574.6565094	2262.934631347656	20769.18359375	44.4140625	1972.6089477539065	431358987.15089417	1.326625	25.095739	0.09608253	0.0154911052	-0.1108945926	0.0501022343	0.07676429679999999	0.1198455945	0.0652911677	0.0373254627	0.05031164269999999	-0.1297922767	-0.2123510649	-0.0362290886	-0.011472264199999999	-0.0585349733	-0.09142392	-0.062387222400000004	0.0767701361	0.0372749313	-0.0811551851	0.0721874054	-0.1275568909	-0.0194296979	-0.0502184906	-0.048457209400000006	0.2205854088	0.0847560743	-0.0572110886	-0.0168248553	-0.0669446042	0.14194523480000001	0.0629035463	-0.0764212462	0.014341473600000001	-0.039078759	-0.0885948229	-0.1401812582	-0.0249317868	0.0462597183	-0.1176466861	0.12022790259999999	-0.0277623521	-0.0588629854	-0.0247727238	0.0031709424	-0.0774787165	0.1850337088	-0.010746347600000001	0.0100280871	0.077567548	-0.06085922570000001	0.0417082554	0.0710505208	-0.025215941800000002	0.0604396836	-0.036011424199999996	-0.2089405002	0.0252160192	0.0439296467	-0.1200780143	0.049417331200000005	0.0548561958	-0.0005486352	-0.212212122	-0.1312427936	0.0169893869	0.0230105872	0.0805430256	-0.1657444435	-0.0153572762	-0.0165527893	0.0545448327	-0.1897393944	-0.0155057074	-0.145444365	0.0062389344999999995	0.1938459622	-0.0105354823	-0.053013779500000004	-0.0178978628	0.061588344800000014	-0.0305502902	0.051320770599999996	0.02799647	-0.059689240199999986	0.011534481999999999	-0.0609021598	4.46572e-05	-0.0402808161	0.0828277679	-0.0270310086	-0.0972267873	-0.2679191878	0.0499578513	-0.0352845254	0.0727792309	-0.18075369649999998	0.012832709	-0.0945393933	-0.08300975070000001	0.0101116821	0.0429739099	0.1124536797	-0.1021181185	0.082490912	-0.0099026625	-0.0959136145	-0.00728755	-0.0060344100000000005	5.31083850025e-05	3.64141040481e-05	-0.0375216	-0.008183200000000002	6.696476224000002e-05	0.00140787046656	-0.007882679999999998	0.02138742	0.0004574217342563999	6.213664398239996e-05	0.00027262900000000004	0.0006528770000000001	4.262483771290001e-07	7.432657164100004e-08	0.00045648	0.000296825	2.083739904e-07	8.810508062500002e-08	0.000533162	0.000259848	2.84261718244e-07	6.752098310399997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30390.322265625	43.419921875	923571687.4085426	1885.2896156311035	20251.623046875	-63.287109375	410128236.03271866	4005.258213043213	20779.63671875	10.453125	109.267822265625	431793302.16322327	1.3602459999999998	25.731758	0.08926842999999997	-0.0225468975	-0.0458097853	-0.0981894795	-0.1306108968	-0.09176304699999999	-0.1550534466	0.0093503776	-0.1069348936	0.020810786499999998	-0.085299319	-0.0331708675	0.027026811	0.0064923178	-0.1395120034	-0.061268819400000014	-0.0947310765	0.1692157639	-0.045729431200000004	0.044030982	-0.0678035156	-0.0048846612	-0.2223222308	-0.055543445999999996	0.0359925596	0.11274978779999999	0.0162336839	-0.0421528217	-0.0511392357	-0.1719093914	-0.010044668100000001	0.047551456	0.0348540212	0.049393743	-0.0127827319	0.0654616286	-0.0256190228	-0.11348782619999999	0.1551716897	0.0536333666	0.012108166699999999	-0.0624273801	-0.28059883739999997	-0.0336109711	0.0480695222	0.11289706039999994	0.0495586845	-0.0152493046	-0.1197434402	-0.1093749649	-0.010499408100000001	-0.0686828689	-0.09922767710000001	-0.1407582402	0.0280364097	-0.0803909764	0.0050809119	-0.0134603474	0.1090389854	-0.136119037	0.025940829199999998	-0.1176653817	0.0142551802	-0.049328030999999994	-0.0175438711	0.0393124829	0.11091927859999999	0.0010411361999999999	-0.06718503969999999	-0.1880080526	0.1281134162	0.018799404	0.0812055531	-0.1533385026	0.030473704900000002	0.0097185749	-0.0692403447	0.012755468899999999	0.107435042	-0.0704029631	0.0075965829	-0.0051632499	0.0740764897	0.1396952814	0.1599551984	0.0305201573	-0.1281401216	0.1704263686	-0.0038355735	-0.092645399	-0.0915400961	-0.09617045210000001	0.1264177792	-0.0437162684	0.0692612459	0.10049081439999999	0.1211921169	0.0760614722	0.0516308954	-0.0271284009	0.027472297599999997	0.0442081047	-0.0263163492	0.0803860294	-0.015536046599999999	-0.1009072399	-0.015871700000000002	-0.008584150000000002	0.0002519108608900001	7.368763122250004e-05	-0.0591453	-0.0216237	0.0004675844016899998	0.00349816651209	-0.0194526	-0.01156992	0.0001338630488064	0.0003784036467599999	4.295810000000001e-05	-0.0002296709	5.2748722306810006e-08	1.8453983556100003e-09	0.000324897	-0.000131583	1.05558060609e-07	1.7314085888999998e-08	-5.53973e-05	-0.0005885593	3.06886084729e-09	3.4640204961649e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30318.2890625	-72.033203125	919198651.6773072	5188.782352447511	20331.880859375	80.2578125	413385379.2798195	6441.316467285156	20760.3828125	-19.25390625	370.71290588378906	430993494.52154535	1.336057	25.274174	0.110384445	0.0978536891	0.0648368284	0.0706687509	-0.0011710667	0.1409359523	0.11681955710000001	0.1235416335	-0.0414400911	0.057023894299999996	0.11074744060000001	-0.012307987099999999	0.019727326899999998	0.0236243869	-0.0451670801	0.0179250545	0.0167088048	0.023954845699999998	0.0374446979	0.08245478190000001	-0.1696557114	-0.09409129529999999	-0.127287297	0.0363435704	-0.0177176441	-0.0238791824	0.0071355074	-0.0754612675	0.09943315039999999	-0.04944930769999999	-0.0470852619	-0.1145182045	0.0516658237	-0.0051270012	0.0079642498	0.0596525521	-0.0043284621	-0.1498454275	-0.0278645762	-0.0280665446	0.068139289	-0.0687351533	-0.034153709	0.1240194408	-0.0256749584	0.0412905773	-0.0531918341	0.1159940741	-0.056924944400000003	0.11477674449999999	0.0954268256	-0.0215240967	-0.0036667681	0.0439635312	0.0360870887	0.1294323966	-0.10800639869999999	0.078019155	-0.1514897692	0.1238001929	0.1144915825	-0.022902677000000003	0.11512758470000001	0.055390444500000004	0.012057019399999999	-0.012441960600000001	-0.0275195643	0.0523563946	-0.0037185435999999997	-0.11334467289999994	0.0162209274	-0.0615185656	-0.0756614725	-0.1129997239	0.013448278300000002	-0.10742408640000001	-0.0658118236	-0.0399473037	-0.0352387517	-0.1059745468	-0.042119362300000004	0.0986098944	0.1855587126	-0.038522251	0.11774308439999999	0.039397026	-0.0763297398	-0.0306706368	0.017870355600000002	-0.0914469545	0.1112481497	-0.009205765999999999	-0.0972269867	0.0806027499	0.032274359100000004	-0.025181602799999998	-0.0072096125	-0.0764882762	0.0345765637	0.0881210395	0.1473881346	0.0609068604	-0.0556200381	0.07823761629999999	-0.0211357831	-0.10540925529999999	0.00484523	0.02071693	2.34762537529e-05	0.00042919118862490014	-0.00176667	0.05737863	0.0032923071806769	3.1211228889e-06	-0.0106578	0.008794799999999998	7.734850703999997e-05	0.00011358870083999995	5.51225e-05	1.2164399999999995e-05	1.479726273599999e-10	3.03849000625e-09	0.000385987	6.108999999999997e-05	1.4898596416899994e-07	3.731988099999997e-09	0.00034123	0.00039662730000000003	1.164379129e-07	1.5731321510529002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30282.97265625	-35.31640625	917058432.8991852	1247.248550415039	20301.6875	-30.193359375	412158515.34765625	911.6389503479004	20734.064453125	-26.318359375	692.6560401916504	429901428.7463417	1.532883	28.997538	0.056244015	-0.1393949253	0.1122115558	0.09830614050000001	0.032902092200000004	0.0087611709	0.1839970296	-0.09173140240000001	-0.058319801399999996	0.0323309313	-0.0018246289	0.0239872858	0.0346645925	0.0074355451000000005	0.0686850903	-0.0251417512	-0.1012640245	0.1023657223	0.09551534130000001	-0.0560083299	-0.0249650964	-0.1299631378	0.0427548458	0.021505983399999998	-0.0828784321	-0.1688314299	-0.0272185385	-0.04527270110000002	0.0800288014	-0.1086785147	-0.06745175169999999	0.0211660544	0.0498682738	0.1540338483	0.0647540137	-0.0039787341999999995	0.0323836791	0.0270314651	-0.1077164359	0.0061883699	-0.1730737135	0.09561139910000001	-0.0421069004	0.0847141387	-0.11543320609999999	-0.0302864415	-0.061461230599999986	-0.0773351932	-0.1976242747	0.0363327953	-0.1447864174	-0.0395059041	0.0391710075	0.08520047609999999	0.1691223116	0.021935806800000002	0.0151464083	-0.10395863720000001	-0.0452620012	0.1403118779	-0.1512691273	-0.044696081299999996	0.015473736799999999	-0.0027749940000000002	0.0037677124	-0.06936982259999999	0.0006469119	0.0815837858	0.024434346000000003	-0.008533524399999999	0.13476088449999998	0.21554803649999998	-0.1091623241	0.0063699873	-0.0572066212	-0.0884780701	-0.0236669333	0.0880449768	-0.0546787625	-0.1369067991	-0.005935904499999999	-0.0327647947	-0.0572958637	0.048836268200000005	0.1212979673	-0.0360072374	0.0327433382	0.0888417802	0.06797607900000001	0.0507087259	0.015312376899999999	-0.1263037844	0.0260211397	0.2076720161	-0.0705893131	0.005478200999999999	0.1271913825	0.1154088068	-0.2082539717	-0.0067404036	-0.054252427	0.09902464550000001	0.0032898117	0.0760468362	-0.0266897442	-0.1093977275	0.00482171	-2.3519999999999968e-05	2.32488873241e-05	5.531903999999983e-10	0.0275296	0.02929627	0.0008582714359128999	0.0007578788761599997	-0.0194381	-0.008780299999999998	7.709366808999996e-05	0.00037783973160999984	0.000244578	0.0001894555	3.589338648025e-08	5.981839808400002e-08	0.00030451	-8.147699999999994e-05	9.272634010000003e-08	6.63850152899999e-09	0.000433176	9.194599999999998e-05	1.87641446976e-07	8.454066915999996e-09	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30199.76171875	-83.2109375	912025607.869278	6924.060119628906	20277.36328125	-24.32421875	411171461.63978577	591.6676177978517	20723.990234375	-10.07421875	101.48988342285156	429483771.2344704	1.519458	28.743568	0.06619835099999999	-0.0419970088	-0.011809689699999999	0.207922384	0.0774980425	-0.0316218464	0.0445744298	-0.0490836864	0.07754431440000001	-0.041820302999999996	-0.053804740700000006	0.1148301266	0.186266278	0.0762182956	-0.0370507932	-0.0264664766	0.0051316676	0.0379268197	-0.1505660978	-0.2645877951	0.0088288611	0.0442002076	0.0471883938	0.0453972334	0.217468157	0.10628563630000001	-0.0141652171	-0.004451465999999999	-0.0782823395	0.0641031945	0.0942020074	-0.029334051899999998	-0.0412805781	-0.086635635	0.0237063588	0.048611408200000004	0.0971170373	0.0234755463	0.0310556821	-0.0600285358	-0.0245911844	-0.034581230299999995	0.0871328001	-0.0180329838	0.10378222919999999	0.0115845432	-0.0882797036	-0.071932085	0.0893672534	0.1187188766	-0.0265270321	0.0728417715	0.0072670832	0.18830133870000001	0.1338838363	-0.011810388	0.0657989952	0.0580586799	0.0210099386	0.0313848282	-0.0503414692	0.0399146443	-0.07315323139999999	0.021452407000000003	-0.1953270205	-0.08822155570000001	0.0526510878	-0.07485419410000001	-0.1128028823	0.0883657242	0.0821221021	-0.0387391742	-0.026225497200000003	0.1426437179	0.1052302874	0.34517360490000004	-0.0704917977	-0.0815084451	0.08644928029999999	0.009163549699999999	0.0119961253	0.0003643242	0.083608148	-0.0026146912	-0.0607608184	0.0366668665	-0.0080564588	0.031266535899999996	-0.0259361221	0.0096692785	0.0183203103	0.1711987564	-0.0303295869	0.0162767525	-0.0628373466	0.060280453899999996	-0.0824709611	0.005012532199999999	-0.0407478013	-0.1202384118	-0.1039989223	-0.0093394833	-0.10542527539999999	0.0738148754	-0.0321859012	-0.11285322490000001	0.00482023	-1.479999999999884e-06	2.32346172529e-05	2.190399999999657e-12	0.0048053	-0.0227243	0.0005163938104899998	2.3090908090000007e-05	-0.037448400000000014	-0.01801030000000001	0.0003243709060900004	0.0014023826625600005	5.51225e-05	-0.0001894555	3.589338648025e-08	3.03849000625e-09	-1.4809200000000004e-06	-0.00030599092	2.1931240464000007e-12	9.363044312244641e-08	0.000419377	-1.3798999999999994e-05	1.7587706812899998e-07	1.9041240099999985e-10	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30224.94140625	25.1796875	913547083.0112457	634.0166625976562	20295.650390625	18.287109375	411913424.7784767	334.4183692932129	20735.869140625	11.87890625	141.10841369628906	429976269.0171242	1.2933940000000002	24.467127	0.09822414099999996	0.1478938993	0.0513091829	0.1211410705	-0.0854918855	0.11999917859999999	-0.0405738527	0.1047273323	0.006120815999999999	-0.0260689385	-0.0029169206	0.0178849672	0.09473796970000001	0.1166192812	0.06231026730000001	0.0058115179	0.0992577317	0.0823201235	-0.0827284811	0.0372837557	0.23713662370000002	0.08829989390000001	0.21679989510000008	-0.18883243510000008	-0.0385359916	0.0327982548	-0.0938136167	0.1532085291	-0.0629758074	-0.042241803700000004	0.0754060537	0.1099520164	-0.0246104491	-0.2090202146	0.0807765739	0.1679804425	-0.0126476453	0.1359785296	-0.0743004593	-0.0878861509	-0.0492011558	0.0304585026	0.029952399100000002	0.17490431050000002	0.027003621800000002	-0.0839815125	-0.0071022263	0.1387102483	0.1011379303	-0.0524936004	0.1395904997	-0.0403487323	-0.1184792076	0.1187441341	0.0601684547	0.0823764523	0.1639574047	-0.0683902193	-0.0995165175	-0.023190734700000003	0.1022059803	0.0166931678	0.0237729672	-0.0517689412	-0.0746307121	-0.1168019518	-0.0180722299	0.0082839715	0.2356537648	0.0580351194	0.0061211858	-0.0038140446	0.2634301065	0.1381482738	-0.0086944634	0.1355211616	0.2051328732	0.0408318814	-0.048238845999999995	0.1328249407	0.08445553160000001	-0.0363341656	-0.0033393326	0.0327347088	-0.1236881068	0.2092989037	-0.0456761741	-0.11187436099999999	0.0288772594	0.1359234726	-0.0937863072	0.1352831695	-0.0312985862	0.0708028186	-0.097044677	0.08377485059999999	0.0802172954	-0.0834573656	-0.06979138110000001	-0.06001349230000001	-0.0518246667	-0.0300747762	0.012490961399999998	0.07154294259999999	-0.0376123508	-0.11575891279999999	0.0199888	0.01516857	0.00039955212544	0.00023008551584490004	0.00307136	-0.0017339400000000002	3.0065479236000007e-06	9.4332522496e-06	0.00115961	0.038608010000000005	0.0014905784361601007	1.3446953521e-06	-0.00037037	-0.0004254925	1.8104386755625004e-07	1.3717393690000002e-07	0.000394872	0.00039635292	1.5592389638399998e-07	1.570956371925264e-07	0.000451804	3.2427000000000074e-05	2.0412685441600002e-07	1.0515103290000047e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30242.59375	17.65234375	914614476.7275393	311.60523986816406	20295.35546875	-0.294921875	411901453.6029205	0.08697891235351562	20753.509765625	17.640625	311.191650390625	430708167.5918922	1.454944	27.523149	0.09366566999999998	-0.07494286559999999	0.1058495466	-0.0364486915	0.0671403684	0.0385175223	0.09633968849999999	-0.0942465006	-0.10146009289999999	0.0151720975	-0.11016730960000001	0.1031897672	-0.0062524832	-0.052597850300000006	-0.0036979154999999997	-0.0580015315	0.0858641137	0.1421057249	0.11351138300000001	0.1225422817	-0.09011384310000001	-0.024566759	0.024252461800000003	-0.1011399493	-0.2702846527	-0.1243342781	-0.0241513221	0.0626786699	-0.1330550614	0.0041837175	0.0538077449	0.030097724	0.0660259434	-0.0009487642	0.0036562315999999996	0.0571191766	0.0994195218	-0.0102402513	-0.0723250532	0.19130859239999998	-0.021723117400000002	-0.024275431400000002	0.10631942650000001	-0.0200058257	0.0389159156	0.10675530039999999	0.11082461769999999	-0.11172126880000001	0.0213390117	0.046038771500000006	-0.0932141806	-0.091020802	0.0913810194	0.0336467834	-0.0016647459	-0.0586074085	-0.010613326000000001	-0.07804128440000001	-0.055809299400000005	0.0559102004	-0.1054937684	-0.08695732460000001	-0.0539447283	-0.1293256111	0.0391390284	-0.17239368859999998	0.0347592544	-0.049815034400000006	0.1534811368	-0.1532646047	0.050890009699999995	0.0104520967	-0.0694210823	0.017895143500000002	-0.0420040963	-0.1305012416	0.0587044876	0.11739021820000001	0.01473719	0.10242164050000001	0.1023602694	-0.1017034517	0.10825279060000001	-0.0197269665	-0.0724717052	-0.0328308051	-0.0668422732	0.14433070380000002	0.0005973723	0.175729415	0.1516902678	-0.0108861609	0.0332570841	-0.1372438671	0.0181929708	-0.0253727409	-0.2213090113	0.03693267	-0.0840140932	0.0173764758	0.0065140369	0.0735277466	0.0861649595	0.069232268	-0.0429573403	-0.1181006348	0.0135748	-0.006414	0.00018427519504	4.113939600000002e-05	-0.0222858	-0.02535716	0.0006429855632656	0.0004966568816400001	-0.0240936	-0.025253209999999998	0.0006377246153040997	0.0005805015609599997	0.000145927	0.000516297	2.6656259220900004e-07	2.1294689329000004e-08	0.00019996	-0.00019491200000000002	3.99840016e-08	3.7990687744e-08	0.000430187	-2.1617000000000088e-05	1.8506085496900002e-07	4.672946890000038e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
