csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34
39912.12890625	-319.265625	101930.53930664062	1592978033.8291168	23887.943359375	-21.140625	446.926025390625	570633837.9407082	23931.298828125	-41.935546875	572707063.601017	1758.5900917053225	0.863562	27.426449	0.15096842	-0.001984035	-0.0694586113	-0.0024602639999999998	-0.008364937099999999	-0.0633182668	0.0169667183	-0.0048381265000000005	-0.035880012200000005	0.0591202771	-0.0657273989	0.0349022016	-0.0076106248	0.0119727794	-0.12660833230000001	0.0257538364	-0.09870771119999999	0.0407028118	-0.012614039799999999	0.0209231769	0.0466596256	-0.0754577202	0.0890205125	0.1136906651	0.0499355325	-0.1397957943	-0.1440481158	-0.0078312477	-0.0243517532	-0.04895858610000002	-0.1219131887	-0.0105820257	-0.0682927924	-0.1260711538	-0.0079619997	0.0317948538	0.0103047966	0.0798256361	0.1045128991	-0.0300919523	-0.0082617209	-0.0172905136	-0.069798687	0.0085976551	-0.0111201534	-0.0728445363	0.012143794	0.0172667755	0.0358180944	-0.0275221285	0.015840381	0.0817095936	-0.124358505	0.0365843342	0.0090144797	0.054997719199999996	0.019747161000000003	0.0047232858	0.0168344203	-0.1773840723	-0.041797845800000004	-0.07857058230000001	0.022318865499999996	0.1220452221	0.0043529931	-0.0410604284	0.048361741500000006	-0.051723486900000004	0.046938559000000005	0.038816716099999996	-0.1749582409	-0.0765470402	-0.042091408399999995	0.07059219259999999	-0.0214124734	-0.09780015460000001	-0.10285821880000001	0.00527333	0.01702303	2.78080092889e-05	0.00028978355038090004	0.00803451	-0.03611709	0.0013044441900680998	6.45533509401e-05	0.240643	-0.025654999999999983	0.057909053449	0.0006581790249999992	0.00663214	0.0006935500000000002	4.39852809796e-05	4.810116025000004e-07	-0.000973403	0.0006083569999999999	3.700982394489999e-07	9.475134004090002e-07	-0.00112618	-0.00014155900000000009	1.2682813924e-06	2.0038950481000023e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39970.9921875	58.86328125	3464.8858795166016	1597680216.453186	23861.70703125	-26.236328125	688.344913482666	569381062.4452058	23991.037109375	59.73828125	575569861.5834084	3568.6622467041016	0.7818069999999999	24.829952	0.05490030999999998	-0.013123663300000001	-0.0365808838	-0.013517341399999999	-0.0545679329	-0.0665270933	0.10574753529999999	-0.0465197589	0.0429547343	0.0097487042	-0.020391488899999997	0.0016318187	0.022505313399999997	-0.0097675025	0.0034621935	0.0443249287	-0.0041718017999999996	-0.054545988399999995	0.022738236000000002	0.0408167052	-0.0525591468	0.072368898	-0.0230638981	-0.033869548	-0.0146820201	-0.07642080379999999	0.0057213274	0.0037150025	-0.0515203704	-0.0446543619	0.0468630971	-0.0574072211	0.074803044	0.10300152539999999	-0.017217433100000002	0.0282988226	-0.02103845	0.0377503936	0.0435533595	0.0150864704	-0.015009471000000003	-0.052852051799999994	-0.0757533628	0.0922405759	-0.0467022155	0.0025957428	0.0258253573	0.0103116879	0.0406510693	-0.011743836200000001	-0.0477486062	-0.004008389199999999	0.0135590369	-0.020590856100000002	-0.0495469058	-0.0045011087	0.043226014800000004	-0.0571869523	-0.0760750682	-0.0686307737	0.033982668199999996	-0.1092537558	-0.0400641587	-0.08392102789999999	0.0045172334	-0.0195516935	-0.068657425	0.10528991830000001	0.0509874561	0.043994846	0.03043932	0.0654376659	-0.0374223583	0.0689150546	-0.0256239856	-0.10070086519999999	-0.0992925156	0.013529499999999998	0.008256169999999998	0.00018304737024999994	6.816434306889998e-05	0.0190338	0.01099929	0.0001209843805041	0.00036228554244	0.234619	-0.0060240000000000024	0.055046075161	3.628857600000002e-05	0.00631894	-0.0003131999999999996	3.99290027236e-05	9.809423999999975e-08	-0.00104258	-6.917699999999991e-05	4.785457328999988e-09	1.0869730564e-06	-0.00133622	-0.00021003999999999988	1.7854838883999995e-06	4.4116801599999954e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40112.21484375	141.22265625	19943.838638305664	1608989779.6711578	23882.751953125	21.044921875	442.8887367248535	570385840.854496	24039.658203125	48.62109375	577905166.5230751	2364.010757446289	0.806104	25.601606	0.17622649999999998	0.0155403185	-0.0719341912	-0.0143092365	-0.0449096627	-0.08645072949999999	0.05444625769999999	0.0240173968	0.0449443283	0.0032654945	0.0397824179	-0.0367239075	0.0826804128	-0.0216591548	0.0509786725	-0.036250459900000004	-0.026269561400000002	-0.0643182268	-0.0515010329	-0.0273245438	0.0784500226	-0.066653819	-0.0470151274	-0.07867964549999999	0.07528642719999999	0.024948767099999998	-0.0024356782	0.038262179300000004	-0.0391436537	0.2241851681	-0.0294642569	-0.08896006769999999	0.0610671222	-0.0051825918	0.0012389563000000001	0.0761327113	-0.0188792391	0.027386436099999998	-0.0400753466	-0.034457006299999995	-0.0219995942	-0.0374162904	-0.077039836	0.0065988035	-0.0796351481	0.0056852802	0.0354197486	-0.0254751775	-0.0598458614	-0.0652640554	0.0015516004000000001	-0.07853825440000001	-0.0024507455	0.0002705995	-0.06709907799999999	-0.0339935475	-0.016698488799999998	0.0350659053	0.0029516742999999997	0.0776496743	0.0641118484	-0.0164520763	0.11482166769999999	0.068666079	-0.16251538880000002	-0.0563634524	-0.075093173	-0.0412972888	0.0318229626	-0.0600055046	0.056134807	-0.09087434289999999	0.0424031521	0.0672120005	-0.029796957000000002	-0.103260836	-0.09512965550000001	0.0193093	0.0057798	0.00037284906649	3.340608804e-05	0.135016	0.1159822	0.013451870716839998	0.018229320256	0.243472	0.008852999999999972	0.059278614783999976	7.83756089999995e-05	0.00682438	0.0005054399999999994	4.65721623844e-05	2.554695935999993e-07	-0.00143902	-0.00039644000000000013	1.5716467360000005e-07	2.0707785604e-06	-0.00132587	1.0349999999999901e-05	1.7579312569e-06	1.0712249999999793e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40145.59765625	33.3828125	1114.4121704101562	1611669011.1775055	23895.6953125	12.943359375	167.53055191040042	571004254.4678345	24019.025390625	-20.6328125	576913580.7154884	425.71295166015625	0.8129149999999999	25.817928	0.0900311	0.0014614201999999998	-0.045879135999999994	-0.012404778200000001	-0.0178188222	-0.054894338499999994	0.012811941200000001	-0.0364011103	0.09189113289999999	0.077083546	-0.0272647822	-0.0425497513	-0.0207219438	-0.0351693974	0.12600880109999998	0.038079617999999996	0.0100687252	0.06052368280000001	0.0434785325	0.0679903457	0.0215555505	0.0870634426	0.0150379754	-0.1186281366	0.0058874976	-0.08604586	0.048335959500000004	-0.10807437519999999	0.048646470899999995	0.18120164519999998	0.0435126128	-0.0290048573	-0.056657136799999994	-0.0506928371	-0.00096472	0.058370200899999995	0.0028021887	-0.0229521078	0.0337971263	0.0046711439	-0.0153794827	-0.0176956155	-0.052399048200000006	0.038346804	-0.0325592203	-0.0484472168	0.1141903798	0.039453390299999995	0.046514819400000004	0.027096598399999998	-0.0063512413	-0.0920153576	0.0607767587	-0.0948065973	-0.012055931399999999	-0.0593197357	-0.0961034131	0.019748271100000003	0.0055628901000000005	-0.021146450299999998	0.0973938759	-0.0368544609	0.0226850718	0.0669313451	0.0134004258	-0.09412107119999999	0.06201237530000001	0.042434464000000005	0.1101884859	0.0129202939	0.0486649427	0.005945913000000001	-0.1221769101	0.0654836707	-0.0339251109	-0.1054714048	-0.0903946745	0.013518	-0.0057912999999999975	0.00018273632400000005	3.353915568999997e-05	0.0805337	-0.0544823	0.00296832101329	0.00648567683569	0.25417199999999995	0.010699999999999987	0.06460340558399998	0.00011448999999999973	0.00672126	-0.00010311999999999996	4.51753359876e-05	1.063373439999999e-08	-0.00136284	7.618000000000013e-05	5.803392400000019e-09	1.8573328656e-06	-0.00152772	-0.00020184999999999995	2.3339283984e-06	4.074342249999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40104.9765625	-40.62109375	1650.073257446289	1608409145.0786743	23917.201171875	21.505859375	462.5019874572754	572032511.8959389	23990.248046875	-28.77734375	575532001.3505898	828.1355133056641	0.774475	24.597071	0.1143538	-0.0096398579	-0.0197000527	-0.022832772299999998	0.0051108895	-0.0177268779	-0.022789796299999998	-0.0097923613	0.044844444500000004	0.0890534258	-0.0134283073	-0.024584067799999998	-0.0218955557	-0.0367320503	0.0714244626	-0.0470503116	-0.0189175034	0.01425711	0.0239345818	-0.0337946221	0.023065250099999997	0.0088827909	0.0478334246	-0.0202247817	0.0452931674	0.0117606406	0.0220582625	-0.1411765242	-0.0321685299	0.0038039928000000002	-0.06726634179999999	-0.0737439325	-0.24630550899999998	0.0895372266	-0.0165366857	0.0263154695	0.0084917679	0.0207367884	0.0339022648	0.00041855260000000003	-0.0233780433	0.0087033917	0.0059109563	0.010652761100000002	-0.019146303400000002	-0.0772425824	0.05089827190000002	0.05720450110000001	0.0118503365	-0.0354366207	0.058055889900000004	-0.0481881989	0.0269604916	-0.05574330190000002	-0.004097418	0.0252452417	-0.021898366000000002	0.0573218368	0.046620597199999995	-0.0227090798	0.028811979900000007	0.0295025341	0.0111727448	0.0315915697	-0.0039721551	-0.17772076739999998	-0.025859277799999997	0.0682426859	0.12475981539999999	-0.0560660722	-0.1273472433	0.0107111757	0.0485161683	0.0637307152	-0.0380022381	-0.1073250918	-0.0851160492	0.013582599999999998	6.459999999999799e-05	0.00018448702276	4.17315999999974e-09	0.08524389999999997	0.00471019999999997	2.218598403999972e-05	0.0072665224872099955	0.227379	-0.02679299999999996	0.051701209641	0.0007178648489999976	0.0056313000000000005	-0.0010899599999999992	3.1711539690000015e-05	1.1880128015999982e-06	-0.0014877	-0.00012486000000000008	1.5590019600000022e-08	2.21325129e-06	-0.00108682	0.00044089999999999993	1.1811777124e-06	1.9439280999999996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39953.546875	-151.4296875	22930.950256347656	1596285907.8928225	23898.63671875	-18.564453125	344.63891983032227	571144837.0147858	24042.345703125	52.09765625	578034386.9085733	2714.165786743164	0.8773549999999999	27.864506	0.1990243	-0.002878665	-0.0472073356	-0.034799565899999996	-0.011429591000000001	-0.028847246200000006	0.053245344800000004	0.0337873385	0.0283091948	0.0402837693	0.0540977685	-0.012418989699999999	0.0797728469	0.0238885874	0.0455931186	-0.060774888099999994	0.0197324051	0.0561079204	-0.0786836038	-0.10338580730000001	0.0567670733	0.1634335371	0.0686352156	-0.005393152900000001	-0.0431006253	-0.012344578600000001	-0.0047120363	0.0627004952	-0.1508434692	0.1573445665	0.015490885900000001	0.0901200428	0.0243420048	0.04397232400000002	-0.008343528900000001	0.023683216400000002	-0.0409259216	0.0708039617	0.0275487367	0.054897221600000004	-0.037495866	-0.0066406595999999995	-0.0199843325	0.0229938948	-0.0813443969	-0.0287471865	-0.018583793	-0.0552716015	-0.0324274488	-0.023306916299999998	0.0317486542	-0.0481566695	0.0297982121	-0.035045474	0.005291542	-0.06408102660000001	-0.082563047	0.0052120411	0.0189431673	-0.1074043795	-0.0072531293	0.062693898	0.0630762257	-0.0210197739	-0.19682574809999998	-0.0838040975	-0.0201885901	0.1136600849	-0.07797387360000001	-0.0878620823	0.0350766915	-0.028727377400000007	-0.0088829763	0.061953793099999994	-0.042022206500000006	-0.10881562460000001	-0.0793255261	0.0110209	-0.0025616999999999984	0.00012146023681	6.5623068899999924e-06	0.141605	0.05636110000000004	0.003176573593210005	0.020051976025	0.176479	-0.0509	0.031144837441	0.00259081	0.00711347	0.0014821699999999995	5.060145544090001e-05	2.196827908899999e-06	-0.00120468	0.00028301999999999993	8.010032039999996e-08	1.4512539024e-06	-0.00106798	1.8840000000000006e-05	1.1405812804e-06	3.5494560000000015e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40083.08203125	129.53515625	16779.356704711914	1606653465.1239164	23959.5234375	60.88671875	3707.1925201416016	574058763.3521117	24120.091796875	77.74609375	581778828.2896768	6044.455093383789	1.29537	41.140545	0.6555491999999999	-0.0694763102	-0.0265657156	-0.0754686309	-0.1009684789	0.0640458572	-0.0860262369	0.1157169533	-0.094011725	-0.0227101969	0.0593985032	0.005082936	0.08464732259999999	0.076690275	0.1075221735	0.1615465247	0.012332523100000001	-0.013160601999999999	-0.028093322599999998	-0.139615241	-0.0308082113	0.1011920977	0.0109769977	-0.068347415	-0.0532497924	0.11501659439999999	-0.0666404625	0.06835413679999999	-0.011154104299999999	-0.161723432	0.1455615836	0.0674176312	0.027864217099999998	0.1821121979	-0.0443595582	0.023029833599999997	-0.0456440087	0.0548432735	-0.1300958118	-0.0030052692999999998	-0.0784784172	-0.0992654173	0.06427722799999999	-0.1475326885	0.0128532199	-0.0096456786	-0.11042534470000001	-0.0876556691	0.031539870299999995	0.0142604901	-0.1030657228	-0.1449877692	-0.0012257597000000001	0.10446900810000001	0.0491189092	-0.0408596283	-0.08367570419999999	-0.08916359189999999	-0.0838072326	0.0079435129	-0.015595758500000001	0.1633757353	-0.1077694301	0.019295908400000002	0.0011770157	-0.0052875482	-0.0370370629	0.1868619308	-0.11367029599999999	0.11779851300000001	0.0024111092000000003	0.0637540196	0.098099956	0.0601535728	-0.04597896940000002	-0.1099379598	-0.0730579298	0.0136429	0.0026219999999999998	0.00018612872041	6.874883999999997e-06	0.0424125	-0.09919250000000003	0.009839152056250005	0.00179882015625	0.0943316	-0.0821474	0.00889845075856	0.00674819532676	0.016007499999999997	0.008894029999999997	0.0002562400562499999	7.910376964089995e-05	-0.0008411639999999999	0.00036351600000000014	1.3214388225600008e-07	7.075568748959998e-07	-0.00124218	-0.0001742	1.5430111524000004e-06	3.0345640000000004e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40414.12890625	331.046875	109592.03344726562	1633301815.2509918	23992.26171875	32.73828125	1071.7950592041016	575628622.3809968	24107.099609375	-12.9921875	581152251.5763283	168.79693603515625	1.084136	34.431808000000004	0.5567077899999999	-0.0601688879	0.0533686689	-0.0730851022	-0.0493322783	0.08824272359999999	-0.11601737349999999	0.037275048399999997	-0.0843062064	0.12721089730000001	-0.0544910757	0.0647198533	0.040664349700000005	0.0514779289	0.0380806865	0.1597027983	-0.0628364148	-0.0109883111	-0.0025259304999999998	-0.0550384216	0.0035479832000000007	-0.0458662716	0.013356888	-0.0778410014	-0.0203028714	-0.021119773999999997	-0.020842861100000002	-0.048176229400000006	0.21269608550000002	-0.12763837050000001	0.0653427536	-0.0201982619	0.1039440733	0.0696967882	-0.0643504694	-0.0449668922	0.0671090268	-0.1148893816	-0.0759504022	-0.07170751780000001	-0.0760479291	-0.0538031829	0.0871436308	-0.0917157327	0.06031366110000001	-0.14559402	-0.025833737599999997	0.0188710277	0.1467636514	-0.0448679624	-0.1121566111	-0.0845684895	-0.1092047191	0.06006139360000001	0.0167231928	-0.0068723248	-0.10954295369999999	-0.058791116	-0.1013938375	-0.0012775826	0.0400504134	0.0021235439	-0.0049855311	0.0472675952	0.2594327685	0.105117974	-0.0650396493	-0.07399778280000001	-0.0670469773	0.0221674283	0.1362468184	0.0378597304	0.0748251448	0.05833073110000001	-0.0498665756	-0.1106882998	-0.0663509546	0.0007264599999999997	-0.01291644	5.277441315999996e-07	0.0001668344222736	-0.0665814	-0.10899389999999999	0.011879670237210002	0.00443308282596	0.20587800000000006	0.11154640000000003	0.04238575088400001	0.012442599352960007	0.010108700000000002	-0.005898799999999996	0.00010218581569000004	3.4795841439999954e-05	-0.000737473	0.00010369099999999994	1.0751823480999988e-08	5.43866425729e-07	-0.00170471	-0.0004625299999999998	2.9060361841e-06	2.1393400089999984e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40102.375	-311.75390625	97190.4980621338	1608200480.640625	23883.75390625	-108.5078125	11773.945373535156	570433700.6543121	23903.75	-203.349609375	571389264.0625	41351.06363296509	0.988265	31.386988	0.358838764	-0.0376639464	-0.0239118457	-0.0598367037	-0.051459047	-0.046132695599999995	0.037430612	0.011047231299999998	-0.028559463700000006	0.06437578099999999	-0.12500736029999998	0.043499334900000006	-0.037302885099999995	0.09568334099999999	0.0612094276	-0.061934063899999996	-0.0224129573	0.0773556742	0.023074339	0.064882897	-0.024963536499999998	0.1019429542	-0.020493250600000002	-0.0204178977	0.0026260392	-0.0720979904	0.0735432113	-0.043311584900000005	-0.013726659099999998	-0.0396520444	0.0360913498	0.0303187585	0.10839620230000001	-0.10639147130000001	-0.0382667152	0.0037311271999999995	0.0127206966	-0.0352441488	0.1295754102	-0.044836305300000004	-0.0624738813	-0.0515554378	-0.0500388659	0.026009013900000003	-0.035265185	-0.0707701484	-0.0254038979	0.00011218389999999999	0.1347929665	0.0581731044	0.091634218	-0.0185674991	0.0063960413	-0.08652406630000001	-0.008726259699999999	-0.023186100499999997	-0.014353854499999999	-0.0762126885	0.0574827709	-0.0756688965	0.0397953712	-0.003561123400000001	0.0024686618	-0.0805654718	0.0466332784	0.0227235533	0.0090526188	-0.0543451877	-0.0317781611	-0.0288181733	0.08630270470000001	-0.051049602199999995	-0.0508820616	0.0564859537	-0.0536791777	-0.1110641056	-0.059244937000000004	0.000600946	-0.00012551399999999975	3.61136094916e-07	1.5753764195999934e-08	0.1547	0.2212814	0.048965457985960005	0.02393209	0.238664	0.032785999999999954	0.056960504895999985	0.001074921795999997	0.008878989999999998	-0.0012297100000000034	7.883646342009997e-05	1.512186684100009e-06	-0.00109832	-0.00036084700000000013	1.3021055740900006e-07	1.2063068224e-06	-0.00120235	0.0005023599999999999	1.4456455225e-06	2.5236556959999986e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40019.203125	-83.171875	6917.560791015625	1601536618.7600098	23875.65234375	-8.1015625	65.63531494140625	570046774.8396149	23862.43359375	-41.31640625	569415737.0161285	1707.045425415039	0.8244909999999999	26.18556	0.103326026	-0.045995933200000005	0.0134338978	-0.0575756609	-0.0597112808	-0.0383623467	0.0625261305	-0.011691243899999999	-0.008476946800000001	0.07693754280000001	-0.1615219327	0.101510188	-0.0309159028	0.0459839521	-0.0105618299	0.0219724923	-0.006303555799999999	-0.0148084249	-0.0189904208	0.1153581141	0.1217674542	0.0392136148	0.020820798	0.0778728194	-0.0185630123	0.0673331641	0.034637407099999996	0.0256442515	0.0021145232999999998	-0.0611575445	-0.032064559900000004	0.1412167513	-0.024641500400000002	-0.0050933806	-0.0540435466	-0.0345352466	0.049444339500000004	-0.025465495299999998	0.1591736261	-0.0861937066	-0.060934262999999995	-0.0557793639	-0.0523775862	0.0536254406	-0.0465342633	-0.051705212599999995	-0.0169305044	0.018990376899999998	0.1694008111	0.0115109184	0.0142002239	0.0533908496	0.019814694	-0.029624698300000002	-0.0592590285	-0.0921283637	0.0586548111	0.0316268939	0.011704587800000001	-0.0211720527	-0.017265256	0.0722442048	0.0702603624	-0.013070403100000001	0.025336758199999997	-0.022101589799999998	0.0175277715	-0.0037983719	-0.11774610740000001	0.0505968509	-0.0947147207	0.08748793029999999	0.0118488347	0.0546199342	-0.0574110412	-0.1110641056	-0.0517826133	0.00027612	-0.000324826	7.624225439999999e-08	1.05511930276e-07	0.0831193	-0.07158070000000001	0.0051237966124900005	0.006908818032489999	0.225984	-0.012679999999999969	0.051068768256000006	0.00016078239999999918	0.008928399999999998	4.940999999999973e-05	7.971632655999997e-05	2.441348099999973e-09	-0.0014009	-0.00030258	9.15546564e-08	1.96252081e-06	-0.00122517	-2.282e-05	1.5010415289e-06	5.207524000000001e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39991.0078125	-28.1953125	794.9756469726562	1599280705.859436	23834.94921875	-40.703125	1656.744384765625	568104804.2603912	23889.35546875	26.921875	570701304.7122955	724.787353515625	0.947805	30.101967	0.117735211	-0.0312705721	-0.1263679577	-0.0476121128	-0.0636181453	-0.1199892195	0.13385707019999998	0.0080484145	0.0267075655	-0.0029940462	-0.0709103315	0.0138298008	0.0102949894	0.067357008	-0.0121051367	-0.046946382099999996	0.0632030931	0.0180210245	0.0082851379	-0.0057194489	-0.046433097300000004	0.0527538543	-0.046092785899999995	0.0597068732	-0.0638690313	-0.0180980992	0.037626633	-0.0911645823	0.0377779246	0.0441061596	-0.0031410131	0.0980437008	0.0598510731	0.0474739305	-0.0358417498	0.08139407309999999	-0.07941939440000001	0.09005147990000001	0.1251677038	0.0262586525	-0.054380499299999996	-0.056832616100000004	-0.1240832723	0.071406027	-0.10919443720000001	0.0153096738	-0.0168561536	-0.055551381799999994	0.0384207775	0.0251690127	0.0410859118	0.0287679272	0.0790617533	-0.0002584954	-0.0280329902	-0.0383069364	0.022046429	-0.0896217173	0.0312366182	0.0114297147	-0.0325015368	0.0699214258	-0.0856419024	-0.0492526975	-0.004392985	-0.0223907879	0.1550135403	0.0107041402	-0.0562722999	0.0739703	-0.01171067	0.0699571029	-0.1489533445	0.052733374400000005	-0.061056553099999994	-0.1106882998	-0.0440088629	-0.000145391	-0.000421511	2.1138542881e-08	1.7767152312099995e-07	0.136201	0.0530817	0.0028176668748899998	0.018550712401	0.264746	0.03876199999999996	0.07009044451600001	0.0015024926439999972	0.00874062	-0.0001877799999999985	7.639843798439999e-05	3.526132839999944e-08	-0.00118607	0.00021483000000000008	4.615192890000002e-08	1.4067620449e-06	-0.00133196	-0.00010679000000000004	1.7741174416000004e-06	1.140410410000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
