csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
31963.455078125	-95.427734375	1021662460.5313148	9106.452487945555	21428.248046875	-13.74609375	188.95509338378903	459169814.3584023	21838.5625	43.861328125	476922812.0664063	1923.816104888916	0.823486	21.975241	0.11353285	-0.0003079298	0.0870346749	-0.0105790408	0.0825989679	-0.035845112799999995	0.0321299985	0.06222594	-0.0323021642	-0.0235552848	0.0003266316	-0.0476250092	-0.0538825401	-0.080045475	-0.0090658921	-0.0372615152	-0.1462788658	-0.0057602126	0.023412739199999998	-0.0043266914	0.0445782501	0.09203827949999999	0.0231757418	0.0149455674	0.0379966177	0.09836806199999999	-0.012958362900000001	-0.051469927199999994	0.0395688712	0.0821875225	0.1360952482	0.0420874575	-0.055046856500000005	-0.1634616941	-0.0285549352	-0.0030605126000000002	0.0838693908	0.0775575907	-0.0464197534	-0.043063836200000004	-0.0096639521	0.07913144150000001	0.0495516233	-0.012091793600000001	-0.027765938700000003	0.053455430899999996	0.0266864794	0.0369215694	-0.0381335806	0.0384347785	-0.024653284700000003	-0.11975906800000001	0.1536265434	-0.0512578218	0.0430889725	0.003363343	0.0542084561	-0.040300795699999996	-0.0481557937	0.0454008937	0.024700017400000003	-0.06336862	0.09096078640000001	-0.0414409667	0.0556604766	-0.0818662216	-0.140563805	0.12503354519999998	0.044557525599999995	-0.1336828765	0.070593005	-0.2307493719	0.0663416007	0.0050259012	-0.1786535244	-0.0963783113	0.0830027857	0.0128992127	-0.0637307152	-0.1081160967	0.0377938	2.9200000000007e-05	8.526400000004087e-10	0.0014283713184400002	0.28015300000000004	-0.01327299999999998	0.07848570340900002	0.00017617252899999945	0.212056	-0.036504000000000016	0.044967747136000005	0.0013325420160000007	-0.00304951	0.0010543599999999998	9.2995112401e-06	1.1116750095999998e-06	0.00191517	7.385999999999981e-05	3.6678761289e-06	5.455299599999971e-09	-0.0007506969999999999	0.0001463129999999999	5.635459858089999e-07	2.1407493968999974e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32151.154296875	187.69921875	1033696722.6214637	35230.99671936035	21448.89453125	20.646484375	426.2773170471192	460055076.61268616	21881.79296875	43.23046875	478812863.52723694	1868.8734283447266	1.2322799999999998	32.884155	0.26583395	-0.0298822137	0.0015744878	-0.0363240437	-0.0275331396	-0.042572959699999996	-0.0065395254	0.0828575248	0.0016681975	-0.0537381333	0.015170231599999999	0.0150254849	-0.0688674315	0.032547820299999995	-0.0689622296	0.0013692454999999998	-0.001541396	-0.09198491800000001	-0.0837944446	-0.0616771221	-0.0653390477	-0.06517009530000001	-0.0418524834	-0.11610433460000001	0.0486615241	-0.0098873933	-0.205754794	-0.1129120027	-0.1322615908	-0.06764520610000001	0.1282873977	0.032842494900000005	-0.1152665269	0.1203144186	-0.0182510705	-0.054906304	-0.011701278600000002	0.0802147806	-0.11197626470000001	0.0128317902	-0.0374280836	-0.027857931800000003	0.0422994942	0.0182263543	-0.0708787397	0.018021504299999998	0.045426737300000006	0.0027363947	0.06476272570000001	-0.016560343999999998	0.0742110018	0.0080347227	0.0263865106	0.142664244	-0.10114129449999999	0.0573839189	-0.013264432900000001	-0.0030500141	0.0415183705	-0.035532914900000004	0.05753051190000001	-0.143860168	-0.1507955295	-0.041354280099999995	-0.1035037685	0.0066814825	-0.08791610650000001	0.06684287559999999	0.092727097	0.0317979681	-0.0892311318	0.0298842788	0.053255338799999996	0.0710817495	-0.08483292419999999	0.3132272056	0.0815548146	0.008610269	-0.0689150546	-0.10977664990000001	0.021450200000000003	-0.0163436	0.00026711326096	0.0004601110800400001	0.248418	-0.03173500000000007	0.061711502723999986	0.0010071102250000044	0.0727913	-0.13926470000000002	0.005298573355690001	0.01939465666609	-0.00191667	0.00113284	3.6736238889e-06	1.2833264655999998e-06	0.00192369	8.520000000000142e-06	3.7005832161e-06	7.259040000000242e-11	-0.00117915	-0.000428453	1.3903947224999997e-06	1.8357197320899999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32173.4609375	22.306640625	1035131588.6968383	497.5862159729004	21478.267578125	29.373046875	862.7758827209473	461315978.1575356	21914.19921875	32.40625	480232127.3990631	1050.1650390625	0.988768	26.385895	0.27104565	-0.0487847329	0.037491137599999995	-0.0368830877	0.0242521129	0.0218379097	-0.0178447568	0.0747281108	-0.09894015130000001	-0.0393794572	0.0413343225	0.042918922699999994	-0.0295358798	-0.081013059	0.032095396899999996	-0.0781939521	-0.021845120099999997	-0.0847286835	-0.1314520981	0.1655044318	-0.0254880595	-0.108749256	0.0688366612	-0.151446093	-0.1058722309	0.09270618300000001	-0.0063728585	-0.06667099509999999	0.17151559649999998	-0.057332738700000004	0.0555242142	-0.0374097964	0.0274887505	0.118646655	-0.0163059934	-0.0608433455	0.0262186159	0.1301087274	-0.0031971082000000002	-0.0300440395	-0.0350008753	0.027460513500000002	-0.0195875932	0.052106981600000005	-0.026295900499999997	0.0819656195	0.0966489055	0.0036132293	-0.0436716974	0.0312177906	-0.042366352	0.022260326299999997	0.14772958460000002	0.129279436	-0.0739265393	-0.16847661149999998	-0.1233968525	-0.0016593604	-0.058911182199999995	-0.2134163566	0.1506869484	0.0719162128	-0.0003141341	-0.19646739859999998	0.0660759067	0.0650910814	-0.0397281374	0.0714396899	0.023147017599999997	0.0470995209	-0.0789408516	0.0236843431	-0.0437203614	0.0735694744	0.019181369	4.82993e-05	0.080076174	0.0043083746000000004	-0.0738662073	-0.11077699349999999	0.0375593	0.0161091	0.00025950310281000005	0.0014107010164900002	0.18232	-0.06609799999999996	0.0332405824	0.004368945603999995	0.170827	0.0980357	0.029181863928999997	0.00961099847449	-0.0023285	-0.00041182999999999975	5.421912249999998e-06	1.6960394889999975e-07	0.00304379	0.0011201000000000002	9.2646575641e-06	1.2546240100000003e-06	-0.000895023	0.00028412699999999985	8.01066170529e-07	8.072815212899993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32106.9453125	-66.515625	1030855937.2998656	4424.328369140625	21457.50390625	-20.763671875	431.130069732666	460424473.886734	21859.52734375	-54.671875	477838935.69215393	2989.013916015625	0.783996	20.921423	0.16683470000000006	-0.0513948274	0.0375659259	-0.0314744566	0.0354432815	-0.0125860832	-0.0333715568	0.0456412627	-0.0929728049	-0.0526516208	0.039619406600000004	0.0013506266	0.0370442659	0.0126758604	-0.06397616730000001	-0.010373151899999999	-0.10251259119999999	0.0643801306	0.0780164532	0.034666311	-0.0255431789	-0.0341232324	-0.0404719127	-0.0848153693	0.0992339249	0.1006066578	0.0639560098	-0.0867701565	0.08878367050000001	-0.1117679685	-0.1108667285	0.0329107572	0.0852738502	0.169926883	-0.0183190184	-0.068833306	0.0281729955	0.0784095113	-0.0535224706	0.0317224952	-0.026069662400000002	0.031459220499999996	0.0093721247	0.050529629000000006	0.0175332902	0.0685374985	0.0785649554	0.0230272888	-0.0271736064	-0.0303961121	0.0549526449	-0.0967264561	0.05181035690000002	-0.1081756752	-0.0065488602	0.0056447207	-0.042218907199999996	0.1033670114	0.0561740051	-0.075851632	-0.0173409263	-0.0187601153	0.0858024536	-0.1969252437	-0.0851502538	0.1853128464	-0.008431205	-0.0564269519	0.0059573334	0.004754303400000001	-0.1264492207	0.1947747932	-0.09752295970000001	-0.0650786284	0.1143362075	-0.0379567512	0.0785674201	0.0	-0.0785674201	-0.11111111109999999	0.0449291	0.007369799999999995	5.4313952039999936e-05	0.00201862402681	0.258131	0.07581099999999999	0.066631613161	0.005747307720999999	0.191754	0.020927	0.036769596516	0.000437939329	-0.00326291	-0.00093441	1.06465816681e-05	8.731220481000002e-07	0.00297488	-6.891000000000015e-05	8.8499110144e-06	4.748588100000021e-09	-0.000643805	0.000251218	4.14484878025e-07	6.3110483524e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32007.869140625	-99.076171875	1024503686.9233742	9816.08783340454	21434.55078125	-22.953125	526.845947265625	459439967.193985	21822.78515625	-36.7421875	476233951.9758453	1349.9883422851562	0.8390860000000001	22.391535	0.07558924999999997	-0.0372719065	0.0683184885	-0.0331764547	0.048501873499999994	-0.0379900723	-0.0007203307000000001	0.0417046659	-0.0336855032	0.0320248401	0.023875468599999998	0.005271183100000001	0.066563636	0.060230418	0.0372648129	0.0725877585	-0.1469228652	-0.0736150978	0.09473492539999999	0.12382063970000001	-0.07824392849999999	0.0337991814	0.0332358956	-0.0638784568	-0.0117396871	0.059026514100000003	-0.07082064469999999	0.0070994491	0.0360515029	-0.0045597936	-0.1578800661	-0.11307942509999999	0.1274913527	0.061117023099999994	-0.1216558911	-0.0357632906	0.0495921084	0.0205806358	0.0519742829	0.09096783230000001	-0.0309394642	0.040773242200000004	0.0511550255	0.009029811700000001	-0.0254488738	0.0572137153	-0.0090464279	0.0140534857	0.0029579881	-0.0457180338	0.0301759492	-0.0815022504	-0.0078996289	0.0182617825	0.1498857113	-0.0174248858	0.10378861369999999	0.0196706551	0.0286735284	-0.1608992762	0.1317375327	-0.0781003673	0.0173607308	-0.0775123332	0.038585506400000004	0.04680055599999999	-0.0061074119999999996	-0.1305637965	-0.12473158150000001	-0.0743077635	-0.0518385434	0.0325097992	-0.1115004309	0.016218136100000002	0.12134083080000001	0.12083482529999999	0.0770291202	-0.0043083746000000004	-0.0830027857	-0.11077699349999999	0.0553269	0.0103978	0.00010811424483999996	0.0030610658636100003	0.234077	-0.024053999999999992	0.054792041929	0.0005785949159999996	0.208407	0.016653	0.043433477649000005	0.00027732240900000003	-0.0031155	0.00014740999999999973	9.706340249999999e-06	2.172970809999992e-08	0.00321632	0.0002414399999999999	1.03447143424e-05	5.829327359999994e-08	-0.0007446439999999999	-0.00010083899999999992	5.54494686736e-07	1.0168503920999984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32140.912109375	133.04296875	1033038231.2225684	17700.431533813477	21438.93359375	4.3828125	19.20904541015625	459627873.6372223	21787.107421875	-35.677734375	474678049.8123207	1272.9007301330564	0.789194	21.060141	0.08481604999999999	-0.059293550999999986	0.039411443	-0.055350492599999995	0.0514078391	0.005823370400000001	-0.0116386409	-0.033059975400000004	-0.0099061656	0.11634187609999999	-0.0490044839	0.1199997107	0.0720803926	0.0546503237	0.0505934732	0.015543501999999999	-0.035599126200000004	-0.0218656404	0.1300818014	0.1500012794	0.02361519	0.10292611369999999	-0.0202381734	-0.0103807248	0.0199935622	0.1288757918	0.1209640651	-0.0051360584	-0.015276682	-0.1059447435	0.033378192200000004	0.0031458513	-0.1060517377	0.0866760318	-0.111968032	-0.0431191722	-0.0030695248	-0.0027603642	0.2097462299	-0.0199434493	-0.055053828	0.0548601458	0.014916426699999999	-0.0061508598	0.0272891082	0.0556013212	-0.036901244300000004	0.0173853756	-0.0014751671	-0.013078463799999999	0.0300894257	0.06451917360000001	-0.039473003	-0.0570069657	0.180250832	-0.0680232107	0.1628886488	0.030837280800000002	-0.0410408442	-0.016433603	0.037446081	0.0681742127	0.10184503689999999	-0.1060190065	-0.1124268892	0.005075594	0.053449091399999996	0.0039036264	-0.044031867	0.1217089661	-0.024992163799999998	-0.06860987240000001	-0.056529583700000004	-0.09454370529999999	-0.0528727725	0.1742252175	0.0754618528	-0.008610269	-0.08715729609999999	-0.10977664990000001	0.0500053	-0.005321599999999996	2.8319426559999956e-05	0.0025005300280900003	0.279725	0.045648	0.078246075625	0.002083739904	0.224376	0.01596900000000001	0.05034458937600001	0.00025500896100000037	-0.00291748	0.0001980200000000001	8.5116895504e-06	3.9211920400000055e-08	0.00315763	-5.869000000000013e-05	9.9706272169e-06	3.4445161000000157e-09	-0.000643805	0.00010083899999999992	4.14484878025e-07	1.0168503920999984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31957.2890625	-183.623046875	1021268324.224182	33717.423343658455	21430.869140625	-8.064453125	65.03540420532228	459282152.12259287	21773.38671875	-13.720703125	474080369.2042389	188.2576942443848	0.8301859999999999	22.154024	0.1090883	-0.0766472563	-0.0007591001	-0.0496652032	0.0209710447	-0.056804513	-0.0612827691	0.050484565099999996	-0.0139946157	-0.0826586317	-0.024881669	0.046507678200000006	0.0180247701	-0.10975287339999999	-0.0035041127	-0.1814549212	-0.0054677237	-0.0076433273	0.0386500716	0.09827755839999999	0.060947059299999995	0.07303798389999999	-0.030335982799999998	-0.0094120505	-0.0334664557	0.0199756493	0.0922537033	0.1091515739	0.0888587027	0.0886838259	-0.0512861408	0.0046992376	-0.0926147123	0.0107084737	0.1673444102	-0.0735853281	0.0056943409999999995	-0.0210376668	0.0039007143	-0.12813159130000001	-0.0428455904	0.0154416521	0.056562979699999995	0.0877113068	-0.0412232841	-0.0126224676	0.0832538902	0.0639321289	-0.1053061616	-0.019811362199999998	0.0160799344	0.053691553600000004	0.1278341673	-0.0190496099	-0.0379533087	-0.0867736892	0.082768886	0.0504534817	-0.06754368820000001	0.04584830559999999	-0.082488348	0.08724944970000001	0.058100659699999994	-0.0434099786	0.0399990792	-0.17577424379999998	0.17643203850000005	-0.0794596674	-0.0062365112	0.061328959599999996	0.0745681289	0.11335925	0.0718858669	0.0759368988	-0.0224919219	0.039030924	0.0738662073	-0.0128992127	-0.09101689380000001	-0.1081160967	0.0484635	-0.0015418000000000027	2.3771472400000092e-06	0.00234871083225	0.182776	-0.096949	0.033407066176	0.009399108601	0.2244	2.399999999996849e-05	0.05035536	5.759999999984876e-10	-0.0028516	6.588000000000037e-05	8.131622559999999e-06	4.340174400000049e-09	0.00301204	-0.0001455899999999997	9.0723849616e-06	2.1196448099999916e-08	-0.000643805	0.0	4.14484878025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31950.25390625	-7.03515625	1020818724.6738434	49.49342346191406	21417.109375	-13.759765625	189.33115005493164	458692573.9807129	21810.275390625	36.888671875	475688112.61490256	1360.774112701416	0.981333	26.187492	0.08288070000000003	-0.0552631705	0.0739939452	-0.042294865300000005	0.0587552992	-0.0686063604	-0.0352452983	0.06380787269999999	-0.0272824867	-0.0851253954	0.0511114512	-0.057616584400000004	0.050194027800000006	-0.06780585089999999	0.021684394300000003	-0.09014139880000001	-0.08945902359999999	0.0405444198	0.10330630269999999	0.1355494552	-0.053626117599999995	0.06938787269999999	0.022400438999999998	-0.0534421446	0.0212294983	0.0255706043	0.0576836168	-0.10941537650000001	-0.0373272712	-0.0387373511	-0.022409235299999997	0.1406173707	0.1903752126	-0.013292192	-0.0322203991	-0.0530510675	0.0710238996	0.0272397479	-0.040995770099999995	0.0087048184	-0.0367941709	0.055486114	0.0782252687	0.0575401591	-0.032121347599999996	-0.001279303	0.074204394	0.0393204358	-0.10099199980000001	-0.046381101699999996	-0.0444998283	-0.10262366769999999	0.1146237707	-0.0796723122	-0.0031666489	-0.1005076871	0.12196768289999999	0.0738186367	-0.0846143691	-0.0566467272	-0.024984537400000003	0.0384841687	0.0071983714	-0.0216566986	-0.0631879085	0.2585206779	-0.0352933957	-0.0385669739	-0.023410201600000003	0.0054862826000000005	0.1470370932	-0.0725334263	0.1752184927	0.07271866540000001	0.037105516899999996	-0.0014750317000000002	0.07224278370000001	-0.017168754799999998	-0.09456851919999999	-0.1058053206	0.0671842	0.0187207	0.00035046460849	0.00451371672964	0.163709	-0.019066999999999997	0.026800636681	0.000363550489	0.242292	0.01789200000000002	0.05870541326399999	0.0003201236640000006	-0.00250564	0.00034595999999999976	6.2782318096e-06	1.1968832159999984e-07	0.0032101	0.0001980599999999999	1.030474201e-05	3.9227763599999957e-08	-0.000643805	0.0	4.14484878025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32052.126953125	101.873046875	1027338842.219242	10378.117679595949	21444.478515625	27.369140625	749.0698585510254	459865658.80710214	21836.123046875	25.84765625	476816269.71826553	668.1013336181642	1.098459	29.31307	0.27471835	-0.0395174425	0.1235108426	-0.0589188162	0.0773270905	-0.024980174900000002	0.0546067654	0.0252690198	-0.1028364623	0.1307620615	-0.002086249	-0.1277796713	0.0027765067	0.10069643660000001	0.0043252345000000005	0.0290145003	-0.169416945	0.07662945019999999	-0.0874866398	0.008560836700000001	0.0091945716	0.08582251800000001	-0.1052035981	0.0775141363	-0.0334703175	-0.0024492666	-0.11770724210000001	-0.0335889272	-0.056980022699999994	-0.1358773748	-0.0224887458	-0.015026750600000001	0.0260861344	-0.0666340894	-0.12403594970000001	-0.0388135357	0.1063570034	0.1239834806	-0.0462266578	0.0726596711	-0.0607343221	0.06348393179999999	0.0378184777	-0.0462334814	0.0373357225	0.1556940192	-0.122864557	-0.029520921000000002	-0.0212167513	-0.062364678	0.0181986816	-0.0681452661	0.0021305806	-0.10511912400000001	0.045849583799999996	-0.09925251480000001	0.002919841	-0.1388061044	0.12457161380000001	0.0531258936	0.07326204509999999	-0.1777253546	-0.0674914863	0.0597850532	-0.043178108099999994	0.0387481019	-0.0195320397	0.0296054798	-0.0215629937	0.0493839768	-0.0654937425	-0.0088159984	-0.0699901238	-0.106380429	-0.10137324710000001	0.0522005732	0.07059219259999999	-0.0214124734	-0.09780015460000001	-0.10285821880000001	0.0374156	-0.0297686	0.0008861695459600001	0.00139992712336	0.29346	0.129751	0.0861187716	0.016835322001000002	0.234456	-0.00783600000000001	0.054969615936	6.140289600000015e-05	-0.00306529	-0.0005596500000000001	9.3960027841e-06	3.132081225000001e-07	0.00246465	-0.0007454499999999999	6.0744996225000016e-06	5.556957024999998e-07	-0.00148596	-0.0008421549999999999	2.2080771216e-06	7.092250440249998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32222.94921875	170.822265625	1038318456.3541412	29180.246433258057	21513.33984375	68.861328125	4741.882511138916	462823791.23268133	21931.912109375	95.7890625	481008768.77334976	9175.544494628906	1.206939	32.207916	0.28778990000000004	-0.1132480121	-0.103486039	-0.0750057397	-0.09908155029999999	0.0380532902	-0.1210562424	-0.0135968822	-0.039210088399999996	0.0623328731	0.057076295	0.12639003810000002	-0.0098684105	0.1556882298	-0.0720489384	-0.0708257764	0.08619032199999999	-0.24745512579999998	-0.1697453401	-0.0583220944	0.0719444446	-0.1552893272	-0.0662763062	-0.0154794619	-0.0444131065	0.0352810979	-0.09610917699999999	-0.0300137395	-0.09283177279999999	-0.21629238899999997	-0.1073424598	-0.1246752011	0.029147498100000002	-0.1492432383	-0.0768423734	-0.1143663699	-0.1382104692	-0.08178418030000001	0.044974711900000006	0.0988064927	-0.0760326478	-0.08626845890000001	-0.0561874156	0.1215679826	0.036549279	0.0621806155	0.0240809738	-0.093974112	0.0738111068	-0.09875505890000001	0.1338534422	0.1872571229	-0.002044712	0.2342290229	0.0030039006	-0.0266365956	-0.14932426599999998	-0.0662646804	0.11674732539999999	0.0400997852	0.054403275599999995	-0.1298962967	-0.0725602751	-0.034472321	-0.1257770283	0.025651203900000003	-0.0390591317	-0.0131381858	-0.21810671129999998	-0.0700912538	0.042115789199999996	-0.0315459245	0.0008362682000000001	-0.052574946100000006	-0.0496464088	0.0396508446	0.0689150546	-0.0256239856	-0.10070086519999999	-0.0992925156	0.032949400000000004	-0.0044661999999999966	1.994694243999997e-05	0.0010856629603600003	0.190253	-0.103207	0.036196204009000005	0.010651684849	0.0748288	-0.15962720000000002	0.0055993493094400005	0.02548084297984	-0.00303125	3.403999999999994e-05	9.1884765625e-06	1.158721599999996e-09	0.00243	-3.465000000000022e-05	5.904899999999998e-06	1.2006225000000152e-09	-0.00114486	0.0003411	1.3107044196e-06	1.1634921e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31940.982421875	-281.966796875	1020226358.0745275	79505.27453994751	21448.123046875	-65.216796875	4253.230594635011	460021982.2338905	21817.576171875	-114.3359375	476006630.0155678	13072.706604003906	1.095203	29.226187	0.2892305000000001	-0.09719617859999999	-0.0341482418	-0.0803718254	-0.030329207400000002	-0.0263042228	-0.0476563599	-0.0286744081	0.0087698642	-0.0202993375	0.0324257852	0.1043589512	0.0028696993	-0.1138940298	-0.0729699597	0.0064352218999999995	0.1316183465	-0.133780238	0.0139661522	0.0030933888	0.0243578506	0.0267654065	0.0663795969	0.1192305808	-0.007446244	-0.0072515739	0.047770974	-0.1086757248	0.0862190868	0.1197463443	0.053326983099999996	0.0823221634	-0.0578743425	0.062754545	-0.0677417658	-0.0806692145	-0.0164081242	-0.0636749445	0.0385230455	-0.10338690449999999	-0.0764306995	-0.0325552745	0.0198036475	0.0635031151	0.0370696535	-0.0469257194	0.0884137761	-0.0299686864	0.011486886100000001	0.11258319789999999	0.0705596733	0.0783521219	-0.0258167287	0.1447764313	0.0348822663	0.019335823000000002	0.0528955359	0.0081399719	-0.1503813175	0.0840632833	-0.0378204513	0.0411617912	0.0385180963	-0.0385289995	0.0940168039	0.0051799278	-0.1152260061	0.0979651316	0.08650128230000001	0.0250702281	-0.0770820112	-0.051873390199999994	0.1381235566	-0.0166667509	-0.0069160567	0.1880675004	0.0672120005	-0.029796957000000002	-0.103260836	-0.09512965550000001	0.0439617	0.011012299999999996	0.00012127075128999992	0.00193263106689	0.334361	0.14410799999999999	0.11179727832100002	0.020767115664000003	0.128901	0.05407219999999999	0.016615467800999997	0.0029238028128399985	-0.00224825	0.0007830000000000003	5.0546280625e-06	6.130890000000003e-07	0.00310097	0.0006709700000000003	9.6160149409e-06	4.502007409000005e-07	-0.0012916500000000005	-0.0001467900000000006	1.6683597225000014e-06	2.1547304100000166e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31860.0078125	-80.974609375	1015060097.8125609	6556.887363433838	21436.421875	-11.701171875	136.91742324829102	459520182.8029785	21755.251953125	-62.32421875	473290987.5439491	3884.308242797852	1.042783	27.827312	0.15997319999999998	-0.0632343258	0.047770952699999994	-0.0763963597	0.0271930957	-0.0317608184	0.007294200600000002	-0.0192135553	-0.0687730294	0.0460952876	0.0652614423	-0.0250335445	0.051744695599999994	-0.1027493699	-0.0819122952	0.07864519730000001	0.0031636464	0.1327084975	0.0863735978	-0.0199332042	-0.0064708023	0.07775165	0.0469872067	0.037643582599999996	-0.0264284482	0.050677997999999995	-0.0092902613	-0.15573101960000002	0.10491463279999999	-0.022413953900000002	0.0246543379	0.2162422884	0.124264155	0.2363724284	-0.0267155458	-0.0613556351	0.060448071900000004	-0.0127818967	-0.030861944500000002	0.0147284583	-0.0736182831	0.017466843200000002	0.031650522	0.0080118028	0.071353288	0.0676065445	0.041803524700000004	-0.046823665800000004	-0.032444324100000005	0.11691484699999999	0.0219741538	-0.08889901859999999	-0.0694773753	-0.1257183653	-0.0080145956	0.0685028625	0.0960140427	0.0020243274	-0.0633621929	0.0570262334	0.0476655685	0.0278186971	0.006374665799999999	-0.1518262423	0.0207912809	0.2759330816	0.0157767119	0.0069996632	0.14250477	0.0395424854	-0.0879445433	0.0174096233	-0.0388685927	0.0788905866	0.0216510331	0.0103086211	0.0654836707	-0.0339251109	-0.1054714048	-0.0903946745	0.051607900000000005	0.007646200000000007	5.8464374440000085e-05	0.0026633753424100005	0.298752	-0.035608999999999995	0.08925275750400001	0.0012680008810000002	0.175636	0.046735000000000006	0.030848004496	0.002184160225	-0.00290134	-0.0006530900000000003	8.417773795600001e-06	4.2652654810000036e-07	0.00363871	0.0005377399999999997	1.32402104641e-05	2.891643075999997e-07	-0.00108282	0.00020883000000000056	1.1724991524e-06	4.360996890000024e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
