csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
33232.23046875	-21.765625	473.742431640625	1104381141.9281158	20947.404296875	6.24609375	39.01368713378906	438793746.7767372	21924.45703125	-15.109375	228.293212890625	480681816.1151276	1.247326	21.494251	0.0674183	0.058694776399999996	0.1286679277	-0.0232388531	0.1797032474	-0.0338719877	-0.0501136545	-0.0091246826	0.0206930131	0.0249932402	0.0605940684	0.0397678454	0.0507372929	-0.0288633121	0.1436015966	0.0400721282	0.218127105	-0.0548744904	0.0699743523	-0.023888147599999996	0.0428208009	-0.11609436960000001	-0.008178912	0.097717901	0.1435239415	-0.0548861181	0.06710745280000001	0.0437248434	0.1187200221	-0.0316616946	-0.026200297	0.054112266299999996	0.04791853099999999	-0.09722313519999999	0.15171467019999998	-0.11110799	-0.0624003891	-0.0557295295	-0.12285758199999999	-0.12110229269999999	-0.1343458302	0.0927741027	0.066002018	0.1135035783	0.0174168131	-0.0755266805	0.0309944942	0.0373226338	0.1186751226	0.0307460041	0.0384306857	0.1619762824	-0.0355784908	-0.0990243352	-0.0280859099	-0.0839702715	0.1481311568	-0.0547862421	-0.0116248795	-0.0366876617	-0.0083348068	-0.0517888016	-0.0267063029	-0.0537671245	0.1457394265	0.13327889140000002	0.1816954627	0.022903541800000003	0.11162815279999999	-0.0686801179	0.055070855499999995	0.0049376107	0.0396510808	-0.04822214440000002	0.0652821779	-0.1233364535	0.050584359599999996	0.1246211598	-0.0511400655	0.1604367434	-0.0608464265	0.0238770065	-0.052514316	-0.0490021745	-0.11114385140000001	-0.0926889825	-0.0402212772	-0.0328835511	0.0242727737	-0.0085542424	0.00518025	-0.098752983	-0.18833155440000002	-0.0230371463	0.1456412422	-0.0666088553	0.0092160663	0.0086077784	0.055207725199999995	0.0289997746	0.0419450275	0.0275332592	0.0941439642	0.02391924	-0.0571422589	-0.0201697	0.004406700000000003	1.9419004890000028e-05	0.00040681679809	0.0509271	0.0244274	0.0005966978707599997	0.0025935695144099994	0.025421	-7.099999999999468e-06	0.000646227241	5.0409999999992436e-11	0.000972856	-0.000388834	9.464487967360001e-07	1.51191879556e-07	0.000371392	-0.000263122	6.923318688400001e-08	1.3793201766399993e-07	-0.000353734	0.00011958599999999998	1.4300811395999996e-08	1.2512774275599998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33288.2734375	56.04296875	3140.814346313477	1108109148.449768	20966.353515625	18.94921875	359.0728912353516	439587979.7421608	21911.57421875	-12.8828125	165.96685791015625	480117084.7437897	1.2534	21.598921	0.09615024	0.14807038279999998	0.0184701029	0.08989144939999999	0.1091047447	0.028658271800000006	-0.038866546	-0.0473913579	0.1452996926	0.0684851454	-0.0227602244	0.034442425299999996	0.15467648380000001	-0.046719852699999995	0.0595460274	0.12991299109999999	-0.0714627319	0.0972663443	0.1892628584	0.0859114827	-0.0671167104	-0.0651997425	0.0659725944	-0.033481489100000004	-0.0807797784	-0.0562026712	-0.0178682267	-0.068380817	0.0001826431	0.0711234609	-0.09820421720000001	-0.08302178360000001	-0.01316085	-0.0115757883	0.055913865199999996	0.210709568	0.0670570906	-0.09415603060000001	0.0896113372	0.0297851133	-0.06811988440000001	-0.1668834959	-0.10493022619999999	-0.0176424412	0.071609262	0.1226612205	0.0357256912	-0.0233995319	0.0132900717	0.12039754039999999	0.1325821595	0.052541917800000004	0.0965636803	-0.0843864137	-0.0801106184	-0.12779189970000002	0.0173878989	-0.0826314441	0.0037689486	-0.1140246749	0.0988410732	0.0650665686	-0.0049703945	-0.1310076413	0.1508987561	-0.08658657369999999	-0.0629103662	0.200607394	-0.06784261700000001	0.0043389972	0.1923959962	-0.0014466354	-0.0799432633	-0.0319602707	0.0216438629	0.0653494239	-0.0118992918	0.0758740782	-0.0374088465	-0.0809830412	0.0808014899	-0.0540134884	-0.008006215799999999	0.0510211588	-0.1286480174	0.1078280401	0.011999589299999999	0.1721096597	0.0143904328	-0.094661501	-0.068512904	0.0672574609	0.012960023400000001	0.055207789400000006	-0.13449528089999999	-2.0636599999999998e-05	0.08559872199999999	0.1756462812	0.0449258092	-0.125914304	0.065232407	0.0124703785	0.0923233333	0.0183408808	-0.0644997188	-0.0130032	0.007166499999999998	5.135872224999997e-05	0.00016908321024000004	0.00219481	-0.04873229	0.0023748360886441	4.817190936100002e-06	0.030668	0.0052470000000000025	0.000940526224	2.7531009000000013e-05	0.0014369	0.000464044	2.0646816100000003e-06	2.1533683393600007e-07	0.000156951	-0.00021444099999999995	4.598494248099998e-08	2.4633616401000006e-08	-0.00033213	2.160400000000005e-05	4.667328160000018e-10	1.1031033689999997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33368.37109375	80.09765625	6415.634536743164	1113448189.4502106	20943.205078125	-23.1484375	535.8501586914061	438617838.94440085	21925.04296875	13.46875	181.4072265625	480707509.1815338	1.227589	21.15414	0.06789716	-0.046295795199999996	-0.141476386	0.0999446426	-0.068168384	-0.0413321206	0.1127130477	-0.07105314780000001	0.15145527039999998	0.11698263699999999	0.018168478300000002	0.0180239525	0.0178078213	-0.1530297594	-0.0991033083	0.043346461399999994	0.0542374979	0.05902790030000001	-0.1855701407	0.0827648342	0.093685981	0.1398644934	0.0223782566	0.055896254900000004	-0.0701112816	0.0375310196	0.0036341349	-0.1675515704	-0.0141424916	-0.063433455	-0.0473371258	-0.053862533399999996	0.11286604310000001	-0.0428649433	0.21783120079999999	-0.0218821891	-0.0617269383	0.0517764914	-0.0334332927	0.0098444488	-0.09062175369999999	0.0349652022	-0.0160717556	-0.0169313778	-0.0196730053	-0.1063943105	0.0592957633	0.0715180114	-0.043964272	-0.1399044591	-0.008832245899999999	-0.1683221804	0.1401522915	-0.0598397184	-0.1032616415	-0.0399025308	-0.0628201787	0.0623093193	0.1423448785	-0.024884665299999997	0.10440773099999999	-0.0049612651	-0.055361452900000004	-0.0233208506	-0.031459094	-0.15724725720000002	0.0314866203	0.1040475865	0.062292587999999996	0.053731735999999995	-0.22961353620000002	-0.0870872064	0.022467961	0.1450331003	-0.0018082732999999999	-0.0013938887	-0.07994292139999999	0.0058228165	-0.11731734960000001	0.1176051217	0.19713266350000005	-0.040336387200000004	0.06583435309999999	-0.0517578303	-0.0563505433	-0.0398745975	-0.0055586663	-0.008665827	0.057852398099999994	0.013646443400000001	0.21712666690000001	-0.025010772200000003	-0.0740272065	0.0991268028	-0.0846308506	0.0016114020999999999	-0.034456049700000005	0.0675878455	0.0271963631	0.1996140939	0.0218546554	-0.064871042	0.0904527076	0.0127227994	-0.07154294259999999	-0.0268227	-0.013819500000000005	0.0001909785802500001	0.0007194572352900003	-0.014699	-0.016893810000000002	0.0002854008163161001	0.000216060601	0.0117936	-0.018874400000000003	0.00013908900096000002	0.00035624297536	0.00173472	0.00029781999999999986	3.0092534784e-06	8.869675239999992e-08	0.000156951	0.0	0.0	2.4633616401000006e-08	-0.000400499	-6.836900000000004e-05	4.6743201610000055e-09	1.6039944900100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33313.32421875	-55.046875	3030.158447265625	1109777570.5035553	20919.904296875	-23.30078125	542.9264068603517	437642395.79040915	21974.740234375	49.697265625	2469.8182106018066	482889208.3682594	1.128978	19.454857	0.03755051	-0.0232473704	-0.0519098764	0.028525827200000006	-0.1261510226	0.0545674094	-0.0213908565	-0.1501970466	-0.1202024314	0.0327943188	-0.2073803111	-0.0162463183	0.044200424800000006	0.0109619481	0.08032156110000001	0.030477336	0.0613750154	-0.1309280019	-0.0393209583	0.10811266230000001	-0.0894282637	-0.028455826200000006	-0.1237533203	0.0105258865	0.1108058337	-0.1094517485	-0.039799757000000005	-0.0536345802	0.010384808399999999	-0.057190966100000004	-0.0211614489	0.0596160609	-0.0539038268	0.10392434210000001	-0.0333774597	-0.1103485533	0.0152757317	0.0380721681	0.103307606	-0.0675263915	0.0533594984	0.1443958156	-0.162317741	0.0167122127	-0.1322704406	0.1443824213	0.0324132058	0.0663970693	0.0510204875	-0.182051665	-0.014390431499999997	-0.028059513799999998	-0.0771191359	-0.0825526419	-0.054949085099999996	0.026892364199999998	-0.158570291	0.032327162400000005	0.09198508279999999	-0.10802673980000001	-0.152973205	0.17611439420000002	0.0636151108	0.0270376018	-0.0204411496	0.0381905013	0.11709567369999999	0.052434218399999996	0.10767480089999999	0.0030223987	-0.0083318358	0.046046683399999996	-0.014969972199999999	-0.1765897065	0.0064094426	0.020891701699999998	-0.0779803713	0.024565621200000002	0.0282594488	0.0175720407	-0.0631131349	-0.087057966	0.0970423111	-0.0603591667	0.0797947623	-0.1438580469	0.0447058022	-0.1381977094	0.0818399427	-0.0172098092	-0.0032643728999999996	0.10892077439999999	0.08745125869999999	-0.017387289099999998	0.0593220899	-0.0430255492	-0.0964308399	0.2040865429	-0.0022517707	0.0152203405	0.052483134800000004	0.0712656401	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-0.030249900000000007	-0.0034271999999999983	1.1745699839999988e-05	0.0009150564500100002	-0.0149379	-0.0002388999999999985	5.707320999999927e-08	0.00022314085641	0.00375964	-0.008033960000000001	1.4134892929599997e-05	6.454451328160003e-05	0.0021438000000000004	0.00040908000000000047	4.595878440000002e-06	1.6734644640000038e-07	0.000229876	7.292499999999997e-05	5.318055624999997e-09	5.284297537599999e-08	-0.000435503	-3.5003999999999985e-05	1.2252800159999994e-09	1.89662863009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33365.453125	52.12890625	2717.422866821289	1113253462.2365725	20909.509765625	-10.39453125	108.04627990722656	437207598.6387672	22036.962890625	62.22265625	3871.658950805664	485627733.44278336	1.109332	19.116308	0.09718554	-0.12261379789999999	0.045589442599999995	-0.10928589640000001	-0.029687487599999996	-0.0231603262	0.005533290400000001	-0.08921026539999999	-0.13095469380000002	0.0286786383	-0.05919921	-0.055554300300000005	0.1931402368	-0.0530415443	0.0579408917	-0.0035675629999999997	0.043243689800000006	0.010232593	0.1465761741	-0.042486938700000004	0.0127576075	-0.0376159894	0.0639687172	-0.18875559890000002	0.0160670377	0.0133024577	-0.1379401475	0.0778820833	-0.0995148658	0.0867403281	0.0955366253	0.0483192559	-0.013483214399999999	0.012211416499999999	0.0462139141	-0.1056757637	-0.018868730400000002	-0.079875396	-0.11413150279999999	0.0662746896	0.045284986	0.009515905	-0.0121750092	0.1385651507	0.09077692279999999	0.0648141684	-0.144858397	-0.0313545603	-0.1479327889	-0.0062548267000000005	-0.121367009	0.032975963500000004	-0.12962805089999999	0.044086343099999994	-0.058989806799999996	0.11325971189999999	0.0564977616	0.015706743999999998	0.0531429667	-0.0236599004	-0.1348717419	0.0861596617	0.0850197998	-0.0874532798	0.1461804807	-0.0428769196	-0.0046043772	0.0021037917	0.009923417700000001	-0.076794531	0.103240389	0.050806267300000006	0.09454085039999999	0.031032176	0.065206903	-0.0007607557	0.0099960202	-0.09893029	0.0101192201	-0.0939864226	-0.030612911	-0.0822703053	-0.1090728953	-0.0783669655	0.0960763876	0.0523070517	-0.058367725499999995	0.0854332725	0.157427971	0.0268224752	-0.1214393316	-0.0094751352	-0.14549574099999998	-0.0027436171000000003	0.0647185821	-0.0642338982	0.0109181608	-0.0890272228	-0.0670029343	-0.1269933983	0.026462329500000003	-0.0716477923	0.08656555070000001	0.0014161995	-0.0845511243	-0.0311186	-0.0008686999999999932	7.54639689999988e-07	0.0009683672659599996	0.0182681	0.033206	0.001102638436	0.00033372347761	-0.0247114	-0.028471040000000006	0.0006106532899600001	0.0008106001186816003	0.00183723	-0.00030657000000000037	3.3754140729e-06	9.398516490000024e-08	0.000156951	-7.292499999999997e-05	5.318055624999997e-09	2.4633616401000006e-08	-0.00012220200000000002	0.000313301	9.8157516601e-08	1.4933328804000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33300.3984375	-65.0546875	4232.112365722656	1108916536.0962524	20946.279296875	36.76953125	1351.9984283447266	438746616.38269424	22020.10546875	-16.857421875	284.1726722717285	484885044.85487366	1.277176	22.008642	0.11972852999999994	-0.0116719161	0.1072449743	-0.054156844800000006	0.07354627429999999	0.0719798213	-0.1236217468	-0.0316601974	0.041306033900000004	0.0334380465	-0.036744143	-0.0636897756	0.07215605650000001	0.0109087752	-0.09018762949999999	0.0062316866	0.114373603	0.1838080255	0.0115359991	0.1095248746	-0.09619087230000001	4.9962299999999994e-05	-0.00019351259999999997	0.0139428951	-0.05894557900000001	0.0758076055	-0.1096744878	0.030653664100000002	0.0822118241	0.049254211500000006	-0.0059791102	0.09914986390000001	0.0097460411	-0.018608076	0.0177600664	0.004349148	0.0416809671	-0.0806457798	-0.037596353799999996	-0.0365914899	0.04518075690000002	-0.0062828239	0.030607796899999998	0.0641763748	-0.0758108943	-0.0874559358	0.0634265215	0.0239778669	-0.0832324954	-0.0923452022	-0.0339668134	0.11616688929999999	-0.07616902769999999	0.0444367224	-0.019938808	0.0010779661	0.0352633897	-0.09916188890000001	-0.0800313779	-0.1130072269	-0.023905069100000002	0.0352693334	0.049615927000000004	0.010529795500000001	-0.0597521822	-0.1341461947	0.0029066718	0.2138765189	-0.0345420994	-0.09072038730000001	-0.0813677785	0.0420485625	0.011525731599999998	0.11803485949999999	-0.0191392955	0.015756348	0.0736857009	0.0628260293	0.0756463811	-0.0224173867	-0.1147888874	0.07924907219999999	-0.0943630326	0.007988155	-0.0070400982999999995	-0.1203698894	0.0427989959	-0.0182686133	0.029595249100000002	-0.07697324629999999	0.027777037799999998	0.0009051265	-0.0904740803	0.054366222699999994	0.0080252512	0.0280786686	-0.0609717944	-0.1327634225	-0.0908670162	-0.004054591	-0.059165431399999996	-0.0015072044	0.0845511243	-0.0042478315	-0.0904527076	-0.0206047	0.010513899999999996	0.00011054209320999993	0.00042455366209	-0.0433757	-0.0616438	0.00379995807844	0.00188145135049	0.00152898	0.02624038	2.3377798404000003e-06	0.0006885575425444	0.00204295	0.00020571999999999995	4.1736447025e-06	4.2320718399999975e-08	0.000156951	0.0	0.0	2.4633616401000006e-08	-0.000343091	-0.00022088900000000002	4.8791950321e-08	1.1771143428099999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33347.59765625	47.19921875	2227.766250610352	1112062269.4431305	20955.7890625	9.509765625	90.43564224243164	439145095.2319946	21969.70703125	-50.3984375	2540.0025024414067	482668027.0389557	1.128825	19.452215	0.06187357000000001	0.0691753068	0.0622047259	-0.008327201800000001	0.0344767276	0.1434937844	-0.0636221337	-0.0104883734	0.183777375	0.011831616000000001	0.0574729025	0.0535737376	-0.0444085404	0.0676064624	-0.018491482	0.0086262875	-0.0904272211	0.1560598373	-0.0094327359	0.10750018300000001	-0.0595745928	0.0434680697	-0.0984358962	0.0423178295	0.1694633285	0.050046610899999996	-0.1339882587	0.2083788727	-0.0475738587	0.06898530000000001	0.1203156485	-0.0458108187	0.0768281926	-0.0895261623	0.1386205663	-0.0310327423	-0.010243495200000001	0.1561064558	-0.023775061299999997	0.0870658625	0.0566641586	-0.075659697	-0.0379154135	-0.0651633015	-0.12321131810000001	-0.0516697304	-0.0036859882	0.0851631367	-0.11641087650000001	0.0407095441	0.0619317822	0.0655604474	0.0006924214	0.0264452238	-0.015601704199999997	0.0094072119	-0.0576140574	-0.1443604348	-0.0640396924	-0.0843596042	0.1169873024	-0.0302835379	-0.10531015789999999	0.0185470121	-0.0822025199	-0.08267674900000001	-0.1102900413	0.0622198935	-0.0361037172	0.0337592174	-0.0663555275	0.031754323	0.0815428145	-0.2025650934	-0.0350707493	0.0031854717	0.1267020882	-0.010635259099999999	0.0540233013	0.0070558165	-0.1707712381	0.0148921685	-0.052033621399999994	-0.0490728601	0.0943826683	0.0260851434	-0.0369320418	0.0820851357	-0.021054908599999998	-0.0180516109	0.1987447873	-0.04430660769999999	-0.1357708294	0.101118665	0.010386422900000001	-0.1044306033	-0.0510987241	-0.09813659710000001	0.11838592939999999	0.0205865994	-0.014977681000000001	0.1149361031	0.082490912	-0.0099026625	-0.0959136145	-0.026353	-0.005748299999999998	3.3042952889999985e-05	0.0006944806089999999	-0.0146982	0.028677499999999995	0.0008223990062499997	0.00021603708324	0.0118457	0.01031672	0.00014032060849000002	0.00010643471155840004	0.00218999	0.0001470400000000002	4.796056200100002e-06	2.1620761600000052e-08	0.000156951	0.0	0.0	2.4633616401000006e-08	-0.000538672	-0.00019558099999999998	3.8251927561e-08	2.90167523584e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33337.484375	-10.11328125	102.27845764160156	1111387864.4533694	20947.9140625	-7.875	62.015625	438815103.56988525	21954.912109375	-14.794921875	218.88971328735352	482018165.73038095	1.082857	18.660089000000006	0.04769010999999999	0.0654037249	0.021214128999999998	0.054658791100000007	-0.0099320898	0.1635244061	0.0739363838	0.09836974009999999	0.1540754207	0.0687105945	-0.12637934609999998	0.0332932094	-0.084832313	0.0743092771	0.0375826341	-0.0833370848	-0.0362634944	-0.0200642211	-0.0670448273	-0.054441467199999996	-0.044406207	0.0568032577	0.0314804154	0.0393527938	-0.0890417713	0.0119282321	-0.033437612799999995	0.0888755593	-0.021081232000000002	0.15361337349999998	0.0269551423	0.0923676235	-0.0307492273	0.0347532963	-0.006818444399999999	-0.003197824	0.0310825498	0.10109777589999999	0.0708883941	-0.08647385279999999	-0.0092850495	-0.0282194275	0.099194023	-0.0336505022	0.0668538039	0.0165957965	-0.0612182671	-0.0094296616	0.07066876400000001	0.026196917400000002	0.0445882346	0.0050756126	0.0828299193	0.055909712599999994	0.0207076086	-0.0179488832	-0.1126869908	-0.15100657720000002	-0.0190275284	0.0997031156	0.12924107880000002	0.1473382587	-0.1307918061	0.047676616399999996	-0.068405494	0.019845291799999998	0.051483485499999995	-0.1079415691	-0.0245568373	0.070926525	-0.0401900991	0.0622262871	0.0027065046999999996	0.1068438535	-0.0002213335	0.0318382188	0.0070473838	-0.011802426299999998	0.0245765083	-0.011547520700000001	-0.1376337614	-0.0506056955	-0.129109847	0.0680335999	-0.0048302081	0.021723285099999996	0.0276116706	0.0542497181	-0.0847227333	0.0058773314000000005	0.051090038899999995	-0.0589552216	0.10154662	-0.0494696175	0.0715146747	0.0040372712	-0.0111632023	-0.002539355	0.059530215199999986	-0.0215325335	0.0465436309	-0.0055264953	0.0803860294	-0.015536046599999999	-0.1009072399	-0.031129	-0.0047760000000000025	2.2810176000000025e-05	0.000969014641	-0.0333982	-0.018699999999999998	0.00034968999999999983	0.0011154397632399998	-0.00436781	-0.01621351	1.90777641961e-05	0.0002628779065201	0.00227026	8.026999999999992e-05	5.1540804676e-06	6.4432728999999854e-09	0.000236693	7.9742e-05	6.358786564e-09	5.6023576249e-08	-0.000538672	0.0	0.0	2.90167523584e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33445.203125	107.71875	11603.3291015625	1118581612.0725098	20920.345703125	-27.568359375	760.0144386291504	437660864.3382607	21969.697265625	14.78515625	218.6008453369141	482667597.94321066	1.2159879999999998	20.954235	0.14948154	0.0956170858	-0.0475438336	0.07426851570000001	0.0617549716	-0.0242158333	0.2087819653	0.0646109415	-0.1013627268	0.0594938557	0.1013143886	-0.0628513389	-0.0558421533	-0.022081535899999997	0.0509206485	0.0155080253	0.0515463988	-0.1037829069	0.1179534948	0.0816940875	0.16949521039999998	0.07922710940000001	-0.1166276948	0.12829934939999998	0.0036426333000000003	0.1304994829	-0.08181226280000001	-0.024742870099999998	0.0827778949	0.03660414	0.0311832633	-0.06239705440000001	-0.1179273616	-0.043824704299999996	0.0327557385	0.1512971793	0.0786778898	0.0293535925	0.0785248511	0.0235114546	0.0888247967	0.06562714160000001	0.0068396326	-0.0636447587	0.0269214033	-0.0589328823	0.0030320219	0.0882521096	0.010558868	-0.053890550999999995	0.08302012519999999	-0.0490886995	0.1147988006	0.0914980497	0.0261595672	-0.0630805237	0.0482713897	-0.0319674602	0.1499762991	0.1647618165	-0.044428029400000006	-0.0953499107	-0.029885964100000002	0.06187190030000001	0.053496096900000005	-0.0502120775	0.0264609843	-0.0294785054	0.17898713440000005	0.042097267800000004	0.08605990449999999	-0.22396188109999998	-0.0169147205	0.0722515255	-0.14844496	-0.0620738174	0.0287405441	0.0221781258	0.0137544473	-0.078079996	-0.10458054369999999	0.0068470802	0.050721280199999996	0.0706151041	-0.05685991360000001	-0.0440543524	0.070443326	0.091714743	0.0384757552	0.023656079700000002	0.0739631008	0.0566959307	0.0114379229	-0.0167200798	0.0500978135	0.0463375554	0.0666121634	-0.0578272099	0.05540682190000002	0.0063847352	0.0088693539	0.0094685984	0.07823761629999999	-0.0211357831	-0.10540925529999999	-0.0311129	1.609999999999806e-05	2.592099999999375e-10	0.00096801254641	0.07861089999999997	0.11200909999999996	0.012546038482809994	0.0061796735988099965	-0.015824	-0.011456190000000002	0.00025039897600000004	0.00013124428931610005	0.0021029	-0.00016736000000000008	4.42218841e-06	2.8009369600000025e-08	0.000156951	-7.9742e-05	6.358786564e-09	2.4633616401000006e-08	-0.000265771	0.00027290100000000004	7.447495580100003e-08	7.063422444099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33444.89453125	-0.30859375	0.0952301025390625	1118560970.2064364	20905.2890625	-15.056640625	226.7024269104004	437031110.7866821	21983.3046875	13.607421875	185.1619300842285	483265684.9834595	1.11628	19.236044	0.138552385	-0.02405514	-0.1560526594	0.0507364014	-0.12901858089999999	0.026484486	0.1346554992	-0.0202894136	-0.0156883539	-0.0667133401	-0.0076031014	-0.017524939099999998	-0.0759970046	0.0044069012	-0.06426265589999999	-0.0389420104	-0.0282494673	0.0919126369	0.0397952952	-0.1063504332	0.08761074220000001	0.0620645649	0.1651339379	-0.024382797400000003	0.050525263200000003	0.20907524	-0.035102901	0.0113686352	0.0777436382	-0.0449173878	-0.0360144898	0.0598118401	-0.0849968002	-0.107495478	0.0807865476	-0.024561461	0.0999696416	0.0500965162	0.0599140291	-0.0157517779	-0.052092550099999996	-0.15078150710000002	-0.0265730226	0.0417831408	-0.0319781454	0.1169462831	0.1306694521	-0.0313292929	0.09310142689999999	-0.0371109578	0.013319901200000001	-0.1452302693	0.0075579963	-0.0220244915	0.0279878362	0.0498550961	-0.1155570548	0.0442661928	0.1334861366	0.06752229059999999	0.0127727732	-0.008676714	0.006463120699999999	0.0213486884	-0.0990371583	0.0108936455	-0.043962042400000005	-0.0731230361	-0.1015903263	0.0612237673	0.0719170766	-0.1420082863	0.10551038130000001	0.11481684730000001	-0.0023197282999999997	-0.0171962561	0.17446848280000002	-0.0217153185	-0.0312592925	0.0062376262	0.037348558500000004	0.0635878711	-0.1077947439	0.0742470461	-0.060054163099999995	-0.0942002024	0.09519943	-0.10990980550000001	-0.055435145899999996	-0.1503482179	0.11687183710000001	0.0632037605	-0.0814847847	-0.044781067699999996	-0.1089851275	0.0657214189	-0.1265958878	0.1153663555	0.0541845066	-0.1320594827	0.0341851745	0.056947942	0.0760468362	-0.0266897442	-0.1093977275	-0.0311454	-3.249999999999781e-05	1.0562499999998577e-09	0.0009700359411599999	-0.0263303	-0.10494119999999996	0.011012655457439994	0.00069328469809	-0.0242364	-0.008412399999999999	0.0005874030849600001	7.076847376e-05	0.00231613	0.00021323	5.3644581769e-06	4.5467032900000005e-08	0.000156951	0.0	0.0	2.4633616401000006e-08	2.43247e-05	0.0002900957	8.415551515849e-08	5.916910300899998e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
