csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
32453.548828125	164.63671875	27105.2491607666	1053232831.5394936	22694.720703125	-21.890625	479.199462890625	515050347.7928505	22804.373046875	35.35546875	1250.0091705322266	520039430.061039	1.384756	26.772057	0.167802	0.0533598948	-0.044431312	0.0676381837	-0.0411939995	0.1081719666	-0.0682485201	0.0394015067	-0.0883713114	0.08511663	-0.0426053829	0.1373278065	0.0675997256	-0.00211814	-0.17081660920000002	0.07603100780000001	-0.0647644607	-0.0584524769	-0.0827402569	-0.0840706343	-0.1506420293	-0.0112576836	0.030697527999999998	0.0366474334	-0.10637641960000001	0.0073973889	-0.0356054888	-0.028741825099999996	-0.0226388036	0.1324338831	-0.0558276479	-0.021832725299999998	-0.045195373600000005	0.17160783699999999	-0.058290638	0.0715142344	-0.0013000127	-0.0153958026	-0.1191812627	-0.0031070620000000003	-0.17669507739999998	-0.0191078158	0.0416430986	0.020741048300000002	0.11644121210000001	-0.10397514320000001	-0.0712779187	-0.071446573	0.1078102355	-0.0470849624	0.1106832271	-0.034158354	-0.0554309638	-0.0716255039	0.08014882549999999	-0.036856946200000004	0.106796995	-0.0903970093	-0.0322729175	-0.055927041100000005	0.0418941032	0.0202993803	-0.0058193863	0.1205280851	-0.0672959357	-0.0200208789	-0.168560568	-0.1979736946	-0.12068506720000001	-0.103906234	0.0508020075	0.033112566	0.0270347453	-0.0431543361	0.1466807755	0.0147567854	-0.068370113	-0.0853168391	-0.0390308066	-0.085593788	-0.1800736734	0.036545266800000004	-0.1077868609	-0.0408055633	0.11092849	0.08705948300000001	0.07823761629999999	-0.0211357831	-0.10540925529999999	0.00600504	0.00214057	4.582039924899999e-06	3.60605054016e-05	0.0335056	0.048832199999999985	0.0011226252313599997	0.0023845837568399987	0.052827	0.07006210000000002	0.004908697856409999	0.0027906919290000003	-0.000300508	-0.000431368	1.86078351424e-07	9.0305058064e-08	8.14624e-05	-0.0003148866	6.63612261376e-09	9.915357085956e-08	-0.000387342	0.000189088	1.5003382496400002e-07	3.575427174399998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32388.3984375	-65.150390625	4244.573398590088	1049008353.3462523	22682.998046875	-11.72265625	137.42066955566406	514518400.3945351	22773.93359375	-30.439453125	926.5603065490724	518652051.3325348	1.34183	25.942142	0.07040717000000002	0.0255977185	0.0377760145	0.0417750062	0.006226296700000001	0.047688754699999995	-0.0355216794	-0.0408147008	0.09230926140000001	-0.06688057230000001	0.0360749451	0.1328699746	0.0056420659	0.0423099375	-0.0152285779	-0.0087820963	0.029888651800000002	0.0439819059	-0.13109387150000001	-0.0974317007	-0.12824214960000002	-0.1030994618	0.0637410561	-0.1542687079	-0.052149807400000005	-0.0369406096	-0.050086690700000006	-0.023523370499999998	-0.013620401200000002	-0.0335128828	0.0646224201	-0.0483556347	0.0071025522999999995	-0.1156012593	0.039725482799999996	-0.15343372060000002	-0.0436619234	-0.10303372460000004	-0.0130171778	-0.07863253	0.0784265157	-0.046983765999999996	0.0363725034	0.0696538667	0.0318427726	0.138624184	0.018520068	-0.0471067746	0.009872269	-0.0187588214	0.051089621200000004	-0.010701690900000001	0.0057217347	0.0022045858	0.0990730876	-0.0465201522	-0.0617502169	0.0651255673	-0.0679872111	-0.0320403749	0.17208410300000002	-0.009036981500000001	-0.0514949017	0.0012203002	0.1183181209	0.1068834676	-0.1703747807	0.1496624872	-0.1074824651	0.010854009599999999	-0.1125593553	-0.0249196062	0.1246050123	0.035538817400000006	-0.014589848	0.0419426595	0.1295475757	0.029265572400000002	-0.0685159075	-0.1215991093	0.0756372448	-0.0593335966	-0.0311401703	-0.0107326781	0.0560699028	0.0358427504	0.0760468362	-0.0266897442	-0.1093977275	0.00599996	-5.079999999999321e-06	2.5806399999993107e-11	3.599952000160001e-05	-0.00211862	-0.03562422	4.4885507044e-06	0.0012690850506084	0.043511	-0.009315999999999998	8.678785599999996e-05	0.001893207121	1.96414e-05	0.00032014939999999996	1.0249563832036e-07	3.8578459396000007e-10	8.14624e-05	0.0	6.63612261376e-09	0.0	-0.00057643	-0.000189088	3.322715449e-07	3.575427174399998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32380.587890625	-7.810546875	61.00464248657226	1048502472.1424904	22663.5078125	-19.490234375	379.8692359924317	513634586.3672485	22811.130859375	37.197265625	1383.6365699768066	520347691.08353037	1.295128	25.039232	0.142566	0.018023928300000002	-0.022155050099999997	0.0297570181	-0.0137804949	-0.0158119439	-0.0249044756	0.0702705362	-0.0832008526	0.0776755946	-0.0007035405000000001	0.013395736399999999	-0.0305765331	0.10441318039999999	-0.1076725184	0.001777309	0.0423329738	0.06864371799999999	0.0227365731	0.1715914675	-0.0101097163	0.0798429602	-0.1280070986	0.0828655511	-0.16130374890000002	-0.1041472235	-0.11162681449999999	-0.0194804337	0.0376227633	-0.0778432097	-0.003935393	0.1937447401	0.0498798288	0.1496105427	0.06327546	-0.0989139281	0.0317628341	0.0068626129000000004	0.0073764065	-0.0071317763	-0.0004894111	-0.021920029700000003	0.0123816398	-0.0093688201	0.066005831	-0.1429998218	-0.0042704333	-0.035145902400000005	-0.0031925667	0.0292427185	0.028330903799999998	0.0666411191	-0.0012757458999999999	-0.0209988818	0.0049016853	0.037378202400000005	9.24622e-05	-0.1472555385	0.0970899991	-0.0016885286	0.009137348	-0.0350779929	0.15757110189999998	-0.019625131	0.0172910759	-0.2390183518	0.0020347778	-0.0856165527	0.0428158604	0.0350065233	-0.0253346716	0.0665944017	0.0310761211	-0.014415922099999999	-0.0145012251	-0.0163582239	0.059614738	0.014232708600000001	-0.2276913167	-0.0753646222	0.0470090008	0.0645290321	-0.1613192367	-0.0052643987	-0.0626989614	0.13882905269999998	0.0738148754	-0.0321859012	-0.11285322490000001	-0.00268711	-0.00868707	7.54651851849e-05	7.220560152099998e-06	0.0466158	0.04873442	0.0021730328096399997	0.0023750436927364	0.00565611	-0.03785489	0.0014329926969121002	3.1991580332099995e-05	-9.67607e-05	-0.0001164021	1.3549448884409997e-08	9.36263306449e-09	0.000350492	0.0002690296	1.2284464206400002e-07	7.237692567615999e-08	-1.6069299999999995e-05	0.0005603607	2.5822240248999987e-10	3.1400411410449e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32332.3359375	-48.251953125	2328.250980377197	1045379947.1753539	22690.734375	27.2265625	741.2857055664062	514869426.4768066	22819.376953125	8.24609375	67.99806213378906	520723964.5288124	1.296782	25.071215	0.10471046	0.060572249400000014	0.054267072199999995	0.0216802125	0.1376255333	-0.024602018700000002	0.026920289500000003	-0.0441334287	0.1176934627	-0.0156312089	0.045857315700000005	0.1094393761	-0.0112353533	-0.0155777994	-0.1402112156	-0.015810605800000002	-0.0796725019	-0.0498475159	0.023649897799999996	0.0121894307	-0.0264939866	0.0249738789	-0.09533690449999999	0.0310741098	0.0836525344	0.041578581600000004	-0.1334145747	0.051463296	-0.0439474636	-0.0166651798	0.023964835099999998	-0.050469579900000006	-0.0742351921	0.1608162417	0.1073860275	-0.059913185999999986	-0.11358353970000001	0.1135642403	-0.0358291453	-0.0487063048	0.0767501629	-0.0592245886	0.0597126475	0.0789501552	0.0043622229	0.07817386700000001	0.0601220341	0.0074464181	-0.1044409754	-0.0792527366	0.0269452723	-0.0321928745	0.0501473779	0.1163246168	0.20107488980000002	0.025398687200000002	0.1097659057	-0.052430290899999996	-0.1253743146	-0.11551302570000001	-0.0302140373	0.08937314140000001	0.0090119352	-0.0159900299	0.018327499	-0.026142713199999997	0.043890125999999995	-0.0138356675	0.0576936923	-0.0158442199	-0.0195486148	0.0740282736	0.053113329800000005	0.027626397599999998	0.1006723226	0.020995610699999997	-0.0381769209	-0.0027813334999999997	-0.1229575225	-0.0569114347	-0.0707285686	0.0255748078	0.1210022793	-0.0337598572	0.08958494880000001	0.17867630780000002	0.07154294259999999	-0.0376123508	-0.11575891279999999	0.0100223	0.01270941	0.00016152910254809994	0.00010044649729000001	0.0102135	-0.036402300000000005	0.00010431558225	0.00132512744529	0.0222239	0.016567790000000002	0.0002744916654841001	0.00049390173121	-1.49542e-05	8.180649999999999e-05	6.6923034422500005e-09	2.2362809764e-10	0.000859099	0.000508607	7.38051091801e-07	2.5868108044900003e-07	-0.000206275	-0.0001902057	4.2549375625000005e-08	3.617820831249e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32415.185546875	82.849609375	6864.057773590088	1050744254.038334	22714.841796875	24.107421875	581.1677894592285	515964037.8570595	22900.3828125	81.005859375	6561.949253082275	524427532.9590454	1.943448	37.573467	0.33079416	-0.14446415210000002	0.0890063749	-0.1973475934	0.0327104758	-0.0193503134	-0.051440395800000004	-0.0357929325	-0.2638827648	-0.0944543076	0.0338345428	-0.06511349849999999	-0.1646578802	0.1805059064	0.13964905519999998	-0.0755451662	-0.4207076356	-0.19118623129999998	0.165360996	-0.1146245826	0.12469422210000004	0.1312095391	0.0020096527	0.0993428676	-0.18046210440000002	-0.0357056548	-0.081368733	0.0121637325	-0.1657153882	-0.0171084371	-0.0152524059	0.0702758811	0.1046720575	0.0299507687	0.0034327028000000004	-0.079959559	-0.0206619231	-0.0464315495	-0.2050500077	-0.1034556633	0.0337836072	-0.012887165400000001	-0.1142797508	0.029713609199999998	-0.022782591	-0.1397288411	-0.0551416762	0.2053668168	0.0283584101	-0.0311818875	-0.1429116029	0.2175641741	-0.115620779	-0.0357201037	-0.0444558713	0.0558541443	-0.095408898	0.1067835041	0.021812885499999997	0.0086891773	0.060742761	-0.0211596552	-0.1532993408	0.019930933600000002	-0.0713084089	-0.266463816	-0.0735206765	-0.081765115	0.1862382666	0.0672761246	-0.0092786595	-0.1730495609	-0.1763632993	0.004254519	0.089443883	-0.0249202762	0.12407384240000001	-0.105402157	0.0731956734	0.0194757449	-0.21166445960000002	0.1245320188	-0.030739019300000007	-0.0679845414	-0.051314834299999994	0.09612308720000001	0.069232268	-0.0429573403	-0.1181006348	0.00109652	-0.00892578	7.966954860839999e-05	1.2023561103999998e-06	-0.0456694	-0.055882900000000006	0.00208569409636	0.00312289851241	-0.110114	-0.13233789999999998	0.017513319776409998	0.012125092996	0.00221474	0.0022296942	4.97153622551364e-06	4.905073267600001e-06	0.00114354	0.000284441	1.3076837316e-06	8.090668248099998e-08	-4.74586e-05	0.00015881640000000002	2.25231871396e-09	2.522264890896001e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32289.439453125	-125.74609375	15812.080093383789	1042607900.1970252	22685.267578125	-29.57421875	874.6344146728516	514621365.0911293	22789.212890625	-111.169921875	12358.751529693604	519348224.1742287	2.946476	56.965412	0.721949785	-0.2137330014	0.3280749086	-0.3986624568	0.0374740566	0.1466338206	0.1085983177	0.053624314900000004	0.0397626317	0.0049527775	0.1301707524	0.1095697834	0.17714124469999998	0.028045592299999998	-0.0074267831999999985	0.1139691699	-0.0056748219999999995	-0.2168332458	0.12895370890000002	0.0017057128	0.047911369100000004	-0.0829039966	0.19827225510000002	-0.0498706621	0.2805269896	0.0706380449	0.077650476	-0.1623228142	0.0060301877	-0.1267368486	-0.0900069486	0.0167601479	-0.0523943214	0.2171198918	0.2400538924	-0.070715052	0.056116324100000003	-0.0121042003	-0.077003991	0.035257645	0.0134186779	-0.0448818042	-0.17828851690000005	0.17968368129999998	-0.29655406370000004	-0.1034079904	0.18923210570000001	0.3911354809000001	0.0951416861	0.08934705109999999	0.0328520927	-0.056763866100000004	-0.09536605050000001	0.1046642709	0.1607729084	-0.1258265029	0.010378819000000001	-0.0893857325	-0.19996937239999998	0.0751104753	-0.06253242440000001	0.1654271656	-0.0309440243	0.030890793399999998	-0.1548755932	0.0839813433	-0.0310386938	0.08817993980000001	-0.013701799399999999	0.0714220039	0.0842457573	0.044532793099999995	-0.1368819926	-0.0406769756	0.0816764353	0.0179098649	-0.132471372	0.1362922186	0.18932087530000002	-0.1249800745	-0.0699537551	0.09466924460000001	-0.021661344300000003	-0.1267567356	-0.09489481949999999	0.0788095593	0.0668841029	-0.0482092939	-0.1198669825	0.016612499999999995	0.015515979999999997	0.00024074563536039984	0.00027597515624999984	-0.051677699999999986	-0.006008299999999993	0.0026705846772899994	3.6099668889999935e-05	-0.347972	-0.23785799999999999	0.05657642816400001	0.121084512784	0.00891576	0.00670102	4.490366904040001e-05	7.94907763776e-05	0.00365723	0.00251369	1.33753312729e-05	6.318637416099998e-06	-1.08185e-05	3.66401e-05	1.1703994225e-10	1.34249692801e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32621.37109375	331.931640625	110178.61404800416	1064153852.0361481	22730.126953125	44.859375	2012.363525390625	516658671.3051796	22931.1875	141.974609375	20156.78970718384	525839360.16015625	2.5418130000000003	49.141903000000006	0.719164675	0.033399714500000004	0.0571730541	-0.0695267904	0.1670220302	-0.0439292652	0.21062705760000008	-0.1992584606	-0.06308533690000001	0.1435672015	0.0718207671	-0.0859070563	0.2268094571	-0.0185288765	0.0156449962	-0.0334987418	0.0025469081	0.0445037629	-0.1517766397	0.1237186425	-0.0063630913	0.0779721658	0.025956020899999998	-0.0144958961	-0.11600853039999999	0.052400856399999994	-0.156623996	0.1381343251	0.0595738625	-0.0483372575	-0.0019507917000000001	-0.0572502377	0.0182208329	-0.0326012526	0.0527081501	0.0129570673	0.0829007943	-0.0014616492	-0.1255130576	0.054020173	0.0650742289	0.0214447554	0.00045340800000000003	0.19114236350000002	0.005660420500000001	-0.0423776376	0.0291874444	0.10016476199999999	-0.1023176859	-0.0967275865	-0.1986327036	-0.2142395896	-0.0139793547	0.0477220359	-0.11962278230000001	-0.0294412025	-0.0049741596	-0.1022849159	-0.143559209	0.00048768589999999994	-0.0061001563	-0.039661567200000004	-0.0117472268	0.0326236357	0.1594757054	0.0355412233	0.024533369	0.0489051646	0.0371520733	-0.11325630589999999	-0.1098700964	-0.0427303883	0.0857881192	-0.0302951602	0.10309502539999996	-0.028643728599999998	0.1421756454	0.06427902099999999	0.0377632746	-0.1392695041	-0.0697377087	-8.76386e-05	-0.1174807502	0.037182098999999996	-0.1918564459	-0.1450274698	0.0644997188	-0.053356836799999995	-0.12104935019999999	0.0105307	-0.006081799999999996	3.698829123999993e-05	0.00011089564248999999	0.0216508	0.07332849999999999	0.0004687571406399999	0.005377068912249997	-0.156386	0.19158599999999998	0.036705195396	0.024456580996	0.00182319	-0.00709257	5.0304549204900014e-05	3.324021776099999e-06	0.00205098	-0.00160625	4.2065189604e-06	2.5800390625e-06	0.000253729	0.0002645475	6.437840544100001e-08	6.998537975625001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32691.373046875	70.001953125	4900.273441314697	1068725871.6899453	22739.642578125	9.515625	90.547119140625	517091344.5808754	22897.458984375	-33.728515625	1137.6127662658694	524293627.94113535	1.416027	27.376629	0.17739461999999998	-0.0796920598	-0.001714633	-0.0799446689	0.0558474347	-0.0695973599	0.037395205099999995	-0.18383993210000002	-0.1441785417	0.10477399470000001	-0.12353474460000001	-0.1643681619	-0.009943748399999999	-0.0820929304	-0.0169822079	0.12789525029999999	0.0988106857	-0.0629785843	-0.00770223	0.017628714099999998	0.0232418875	0.0042091013	0.12335323029999999	0.0419276964	-0.0361501258	-0.1558585505	0.028791130800000002	-0.0390208346	0.07059240809999999	0.0375461074	0.15356320939999998	0.1541773405	0.093530112	-0.0041950629	-0.0816437231	0.1433419518	0.080209756	0.2152445609	-0.0511816994	0.1298448948	0.1294475984	0.027369245099999998	-0.10175584060000001	0.1381162349	0.0885293915	-0.0435039865	-0.1433890871	0.08653890560000001	-0.0231860537	-0.11175034269999999	-0.17791893120000002	-0.0758322479	0.051917253600000005	-0.1071043585	-0.1718729175	-0.08394295689999999	0.0143071513	-0.0212856396	0.0821621425	-0.0353877806	-0.1446495854	0.0694066233	-0.0169504018	0.189343323	-0.1242959465	-0.0072261668	-0.09506966730000001	-0.0652734878	-0.0537074876	0.012694800800000001	-0.0945560921	-0.0362139296	0.0069199572	0.11544807509999999	-0.0204487119	-0.1510379	-0.024533945	-0.0514147626	-0.0229543481	0.038314294	0.20470372260000005	0.2115223483	-0.17036746309999998	0.0021403421	0.0812017077	-0.0452960913	0.062080407000000004	-0.0583888207	-0.1216419777	0.00239248	-0.00813822	6.62306247684e-05	5.723960550400001e-06	0.0219718	0.00032100000000000184	0.00048275999524	1.0304100000000117e-07	-0.0723508	0.08403519999999999	0.007061914839039999	0.005234638260640001	0.000831813	-0.000991377	9.828283561289998e-07	6.919128669690001e-07	0.00195043	-0.00010055000000000003	3.8041771849e-06	1.0110302500000006e-08	-0.00035234800000000005	-0.000606077	1.2414911310400002e-07	3.67329329929e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32406.67578125	-284.697265625	81052.53305435179	1050192635.1910553	22703.47265625	-36.169921875	1308.2632484436035	515447670.6530914	22801.333984375	-96.125	9240.015625	519900831.4670144	1.266242	24.480776	0.06034126	-0.0247277839	0.09171256039999999	-0.0401260629	0.0033194903999999997	0.0320670372	0.10586231539999999	-0.14387361810000002	0.0691939548	-0.049837936	-0.0777558297	-0.058013192699999994	-0.0406400155	-0.058654612	0.148638479	0.058078770999999994	0.0312680891	-0.1162575385	0.015998631	0.0460801304	0.046315248899999995	0.0012898321000000001	0.057785555	0.0535510243	0.0058542487	-0.030491869300000002	-0.01712618	1.15685e-05	-0.0638823151	-0.0332549418	0.11323853460000001	-0.0844175476	-0.1067572271	-0.1166437509	0.027594647200000003	-0.18290217949999998	0.01938204	0.0083686248	0.0306146046	-0.09016648810000001	-0.025389766499999997	0.1272370604	-0.0113885429	0.0924627759	-0.084045463	0.1362855765	-0.08983115439999999	0.0387954818	0.0475357219	0.0057281815	-0.15161626849999998	-0.0742201196	0.1185506737	0.0263106414	-0.044738087	0.0432170907	-0.113486411	0.049846870700000004	-0.0161298441	-0.0169957979	-0.109391614	-0.0091690524	-0.119088086	0.0367088921	0.0326884227	0.0797640904	-0.0695204698	0.0507195532	-0.08024032190000001	0.0008838802	0.0785019801	-0.00016778110000000002	-0.0322485292	0.035508189700000005	0.1571492792	-0.0634260455	-0.040529962999999995	0.1474047735	-0.033397125699999995	0.0470486017	0.14524553099999998	-0.0815298975	-0.0399022105	0.0570935859	-0.042105338099999993	0.021661953199999997	0.0596274776	-0.0632943475	-0.1216419777	0.00193522	-0.0004572600000000001	2.0908670760000007e-07	3.7450764484e-06	0.021997	2.5199999999999532e-05	0.000483868009	6.350399999999762e-10	-0.0375632	0.034787600000000016	0.0012101771137600005	0.00141099399424	0.000431729	-0.000400084	1.6006720705600006e-07	1.86389929441e-07	0.00184909	-0.00010133999999999991	3.4191338281e-06	1.0269795599999978e-08	-0.00035234800000000005	0.0	1.2414911310400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32390.794921875	-15.880859375	252.2016944885254	1049163595.6709633	22695.79296875	-7.6796875	58.97760009765625	515099018.48036194	22788.3203125	-13.013671875	169.35565567016604	519307542.6651001	1.3815670000000002	26.710396000000006	0.04730174	-0.1324621833	0.055188998200000006	-0.12304628890000001	-0.0847111857	-0.0579400521	0.0644931348	-0.0110629146	-0.1068697997	-0.0030131777000000004	-0.0504039216	-0.2553776437	-0.11502572679999999	0.0337595773	0.014328906200000003	0.1429160084	0.0698064037	-0.1058637237	0.0476439549	0.0773317613	-0.004257031	-0.1377669399	-0.1100508547	0.0795959569	0.020884902099999998	-0.0310566631	-0.1106816769	-0.0729226736	0.0412678986	0.012432671000000001	-0.022909424900000003	-0.0732743257	-0.0291302835	-0.076719467	-0.0536186141	-0.1057856333	0.197257381	-0.0501294901	0.075929438	-0.1078731539	-0.2778106692	-0.0803855741	-0.1324245957	-0.0169824276	-0.1435840211	-0.1154140419	-0.1322514709	0.0883802201	0.0176313655	0.052444872999999996	-0.1268544772	0.0238901232	0.07588155740000001	-0.043983992199999995	-0.1612606665	-0.0715984965	-0.0410708557	-0.0650451733	0.1618122745	0.0373275233	-0.0825918742	-0.015574401299999999	-0.0255386638	-0.051860297699999995	-0.06773379110000001	-0.0591720936	0.0871410183	-0.10682504150000001	0.0388130212	-0.09331570119999999	0.16838931769999999	-0.0806554123	-0.034603152400000003	-0.0088750654	-0.06488059	0.0555527692	-0.014848121399999999	0.1419251275	0.0260224308	-0.2607006963	-0.1171512747	0.0148130791	-0.046902315199999996	0.1344814895	0.0408665835	0.0291621718	0.0571422589	-0.0680627927	-0.12104935019999999	-0.00262122	-0.00455644	2.07611454736e-05	6.8707942884e-06	0.0418277	0.0198307	0.0017495564872899994	0.0003932566624899999	-0.0211543	0.016408899999999997	0.0002692519992099999	0.0004475044084900001	0.000431729	0.0	0.0	1.86389929441e-07	0.00183716	-1.1930000000000055e-05	3.3751568656e-06	1.4232490000000136e-10	-0.000234164	0.00011818400000000005	5.4832778896e-08	1.3967457856000009e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32258.236328125	-132.55859375	17571.780776977543	1040593811.0011637	22685.466796875	-10.326171875	106.62982559204102	514630403.7921182	22756.572265625	-31.748046875	1007.9384803771973	517861581.28061295	1.454049	28.111727	0.15555572	0.0182070266	0.0199916976	-0.029653081	0.09394918769999999	-0.1125275346	0.1036260344	-0.0452744173	0.17249695539999998	-0.1159214143	0.056092692	-0.1444974765	0.0481180258	0.0769002562	-0.0414317848	-0.0404581841	0.139675824	0.0095352056	-0.019477903799999998	0.0245419329	0.0174932473	-0.17777545109999998	0.008700702	-0.009873013100000001	-0.044265219800000005	0.0261379871	0.1055590154	0.10509177130000001	-0.0414958312	0.0351027749	0.060832865199999996	-0.0575926046	0.1701008963	-0.055374542400000004	-0.049865241399999996	0.11141784449999999	-0.0353728389	0.020655649499999998	-0.2080544568	0.1394144084	-0.058249634400000014	0.0965124549	0.0156015236	0.0017990541	-0.0578606044	0.15262065589999999	-0.0100168082	0.0454818434	-0.147191316	0.0064253431000000005	-0.07504365	-0.0029741571000000003	0.1121115741	0.2373142475	-0.0834250424	0.0438130688	0.046456535199999996	-0.0282155482	0.0404690779	-0.0318735392	-0.0058476856	0.0349929239	-0.07126100469999999	0.0897770493	0.0417163025	0.1190168806	0.0757825655	-0.0087194214	-0.0863656295	-0.03360551	-0.004528522	-0.0394999703	0.0287039304	0.1853243212	-0.0083727499	0.09285178220000001	0.0992889963	-0.08745317679999999	-0.0130197969	0.1388003129	-0.1266246945	0.028953078599999998	-0.028996456400000002	0.0159489536	-0.0818813388	-0.028432098700000002	0.0546260966	-0.0726838291	-0.1198669825	0.02053	0.02315122	0.0005359789874884	0.0004214809	-0.0160847	-0.0579124	0.00025871757409000004	0.00335384607376	0.0134191	0.034573400000000004	0.0011953199875600006	0.00018007224481000002	-0.000229301	-0.00066103	4.369606609e-07	5.257894860099999e-08	0.001818	-1.916000000000005e-05	3.305124e-06	3.6710560000000205e-10	-0.00035234800000000005	-0.00011818400000000005	1.2414911310400002e-07	1.3967457856000009e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
