csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31
33493.73046875	-81.94140625	1121829980.713272	6714.394058227539	22535.740234375	-27.279296875	507859587.91122824	744.1600379943848	23082.86328125	-58.27734375	3396.248794555664	532818577.2608795	0.5851890000000001	17.232123999999995	0.06173114000000001	0.0184535647	-0.06715774969999999	0.0289871783	-0.0515000714	-0.015579071399999997	0.0189595351	-0.030194116899999998	0.07911195509999999	0.0102513065	0.0520563074	-0.0288740387	0.0160565178	-0.08593657730000001	0.0317078692	0.0007806482000000001	0.050456551100000004	0.0108452048	-0.0033204932	0.013766158799999999	-0.023507461299999997	0.1308123467	-0.0344164623	0.020358405	-0.0284494968	-0.0393387785	0.0020246908	0.0050930968	0.10377299400000001	0.06503003519999999	0.0151197843	0.0665690599	-0.0029827948	-0.0197686514	0.036838734500000005	0.0395121349	-0.053382504000000004	-0.0068020264	0.013145466399999998	0.029368318900000006	-0.0818672559	-0.015495173400000001	-0.0382674732	0.0311153852	0.0006782021000000001	0.08680996099999999	2.40427e-05	0.027499561800000002	-0.033016867400000004	-0.009282554	0.0371498919	-0.0129166452	-0.047148523899999996	-0.022897342299999998	-0.113571744	-0.0164262129	-0.0109713324	0.0520141346	0.0070263991000000005	-0.0209312549	-0.0596117775	0.008604455799999999	0.05694541440000001	-0.0319599252	-0.0363691827	-0.0007853901	-0.09998766320000001	0.0023559765	0.099950656	-0.0039259816	-0.014862	-0.002365600000000001	5.596063360000003e-06	0.00022087904399999998	-0.206156	-0.03151200000000001	0.042500296336000006	0.0009930061440000008	-0.346576	0.0005000000000000004	0.120114923776	2.500000000000005e-07	-0.000225309	0.00030309799999999985	5.0764145481e-08	9.186839760399996e-08	0.00189142	-5.491999999999997e-05	3.5774696164e-06	3.016206399999997e-09	-0.00016712200000000002	-0.0001890528	2.792976288400001e-08	3.5740961187840005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33474.078125	-19.65234375	1120513906.3186038	386.21461486816406	22515.166015625	-20.57421875	506932700.7111549	423.2984771728516	23075.69140625	-7.171875	51.435791015625	532487533.8764801	0.6726409999999999	19.807333	0.10548186999999996	0.046651799800000004	-0.0194977305	0.029159759500000007	-0.040950127999999995	0.011262113600000002	0.0287382394	0.0103151636	0.0555445417	-0.046816922000000004	0.0195169123	0.0231950054	-0.0069305328	-0.0147475585	-0.0301467841	0.0237944635	0.0464018516	-0.0129150878	-0.0424134781	0.0218516008	-0.0548651104	0.07998056320000001	-0.0465341943	0.015779714099999998	0.0595276141	0.0105672056	-0.0897254368	0.032404265099999996	0.0720505663	-0.0085205982	0.0462093074	0.017867830600000002	0.0083341563	-0.0367157514	-0.022518627200000002	-0.07635208480000001	-0.0407331119	0.0141246106	0.0286471915	-0.0082324298	-0.0614854817	0.036586295899999996	-0.032927986299999996	-0.0095282635	0.025905328199999998	0.0027613594	0.0307087574	0.0330873453	-0.0532362791	0.0213507384	0.0521374221	-0.034384119500000004	-0.0409548306	-0.0306128065	-0.0325251962	0.053006514000000005	0.032295311800000004	-0.0105613696	-0.11074650890000001	0.0031175904999999997	-0.0290463814	0.08542125	0.001342232	-0.0513959231	-0.044771136100000004	-0.0023559765	-0.0998889875	0.0070626986	0.0995561965	-0.0117537397	-0.00903868	0.00582332	3.39110558224e-05	8.169773614240001e-05	-0.18932	0.01683599999999999	0.035842062400000006	0.00028345089599999965	-0.306381	0.04019499999999998	0.093869317161	0.0016156380249999984	-0.00107786	-0.0008525509999999999	1.1617821796e-06	7.268432076009998e-07	0.00189142	0.0	3.5774696164e-06	0.0	-0.00016712200000000002	0.0	2.792976288400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33437.0	-37.078125	1118032969.0	1374.787353515625	22497.744140625	-17.421875	506148491.41702646	303.521728515625	23106.01953125	30.328125	919.795166015625	533888138.57850647	0.714086	21.027786	0.07991789499999992	0.053371338	0.0007338083000000001	0.0276458773	-0.0257508092	0.028380072200000002	0.0291352616	0.0310768411	0.0456904854	-0.0719743374	-0.004980142	0.0368902864	-0.011627458799999999	0.0269614753	-0.016108181699999998	-0.009380125500000001	-0.0136306617	-0.031141832999999997	-0.0046077938	0.010373277299999999	-0.0844832565	0.0324213353	-0.0405126631	0.056745163	0.038023966	0.1416139294	-0.0046326414	0.018642431	0.027971885499999998	0.0060071726	0.0481884758	4.6454899999999995e-05	0.0460125449	-0.033947249	-0.012060664399999999	-0.0773924721	-0.0242421013	0.0304642419	0.024141257000000003	-0.033719895	-0.0536815969	0.0605107655	-0.0217603054	-0.024527086899999998	0.015504573999999997	-0.04217698809999999	0.0136017975	0.012732428200000001	0.0143534322	0.0176326308	0.045837981900000005	-0.059562162	0.0051875904999999995	-0.0874229542	-0.0435283334	-0.0274583856	-0.0808274356	-0.045166367699999994	-0.09482345060000001	0.046547531399999995	-0.06457113	-0.0255760507	0.0602218831	-0.0317801518	0.0509094954	-0.0039259816	-0.0996917334	0.0117537397	0.09876883410000001	-0.0195090322	-0.013958000000000005	-0.004919320000000005	2.419970926240005e-05	0.00019482576400000012	-0.15876800000000002	0.030552	0.02520727782400001	0.0009334247039999998	-0.320889	-0.014507999999999962	0.102969750321	0.000210482063999999	-0.00155996	-0.0004821000000000001	2.4334752016e-06	2.324204100000001e-07	0.00189142	0.0	3.5774696164e-06	0.0	-5.04505e-05	0.00011667150000000003	2.5452529502500002e-09	1.3612238912250004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33497.95703125	60.95703125	1122113125.2674713	3715.759658813477	22538.37109375	40.626953125	507978171.55958563	1650.5493202209473	23127.849609375	21.830078125	476.5523109436035	534897427.55386734	0.773526	22.778107	0.16154367500000005	0.0211943593	-0.0180680959	0.0636148119	-0.0222779687	0.0456400538	0.0807536477	0.0073325693	-0.0419409348	-0.0079011915	0.0154487557	0.0010590349	0.0296837731	0.0255946695	-0.0165810482	0.0437609875	0.0155448036	-0.0209967587	0.0016392879	0.025221649500000002	-0.0193753859	-0.0100086732	-0.0165577592	0.0741838974	-0.0083480963	0.1231075599	-0.0694858486	-0.0312521936	-0.0002510644	0.041950916100000006	0.0213638649	0.0266279938	0.056478268099999986	-0.0102391645	0.0437794543	0.0422490913	-0.021427598	0.051706236100000004	0.0748079495	-0.0058353647	0.0366306051	0.007548255699999998	-0.026748628700000002	-0.0141423193	-0.0260225813	-0.0196998608	0.023650335699999997	-0.0193077837	-0.0418489806	0.031714280299999995	-0.0230973075	0.009287011099999999	-0.00091516	-0.0781557446	-0.025942394900000002	-0.0277616372	-0.0717461242	0.0013818289000000002	-0.0770942071	0.0540727701	-0.0320630663	-0.08329274860000001	0.0464152249	-0.0072705808	0.0026834457000000003	-0.005495018000000001	-0.0993960955	0.0164186847	0.09759167619999999	-0.027144045	-0.013819899999999998	0.00013810000000000731	1.9071610000002017e-08	0.00019098963600999995	-0.170684	-0.01191599999999998	0.029133027856	0.00014199105599999956	-0.27270700000000003	0.04818199999999995	0.07436910784900001	0.002321505123999995	-0.00346944	-0.00190948	1.2037013913599997e-05	3.6461138703999993e-06	0.00189142	0.0	3.5774696164e-06	0.0	-0.00016712200000000002	-0.00011667150000000003	2.792976288400001e-08	1.3612238912250004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33439.8359375	-58.12109375	1118222627.5269165	3378.061538696289	22534.884765625	-3.486328125	507821031.39999765	12.154483795166016	23087.763671875	-40.0859375	1606.8823852539062	533044831.368351	0.767468	22.599712	0.09340916000000002	0.0249276204	-0.0137128126	0.016177821000000002	-0.0234547238	0.0404694682	0.0424837602	0.018807015700000002	-0.0071490011	-0.025955660800000002	0.0322483042	-0.0597243855	0.042321533499999994	0.0799301337	-0.0064327023999999995	0.0347781136	-0.013841655900000001	-0.047718114000000006	0.0022293947	-0.0479836724	0.0323995819	-0.0647277146	-0.0485426581	-0.0287554198	0.024988934100000002	0.076087875	-0.0542938054	-0.0501268067	0.06775673530000001	0.0716995619	0.0192786168	0.007728704499999998	0.0045258567	-0.0507804916	0.0532554183	-0.0042037255	-0.0232568986	0.0449248009	0.0398238936	-0.013309554	0.0103254499	0.0161348297	-0.0215506318	0.049038717999999995	-0.0851599337	-0.056876982699999995	-0.0021136159	-0.0413193759	-0.0099310171	-0.06582259230000001	-0.015325152	-0.0067370647	0.0004601137	-0.0033007007	0.0423747314	0.032225359	-0.0629682921	-0.022125359100000002	-0.030846402000000002	-0.044776261	-0.16027163490000002	-0.022556871000000003	0.0200433908	-0.026658853	-0.1127477583	-0.0070626986	-0.0990023658	0.021047176	0.0960293686	-0.034611705699999995	-0.00883674	0.0049831599999999995	2.483188358559999e-05	7.808797382759998e-05	-0.10568	0.06500399999999999	0.011168262399999998	0.004225520016000001	-0.272771	-6.399999999995298e-05	0.07440401844099999	4.095999999993982e-09	-0.0039366	-0.0004671600000000003	1.5496819560000006e-05	2.1823846560000033e-07	0.00189142	0.0	3.5774696164e-06	0.0	-0.00016712200000000002	0.0	2.792976288400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33488.07421875	48.23828125	1121451114.8805084	2326.9317779541016	22547.91015625	13.025390625	508408252.4143219	169.66080093383792	23087.46484375	-0.298828125	0.08929824829101562	533031032.9113922	0.760548	22.395937	0.14445176	0.009563378	-0.0247459209	0.0302386683	-0.0261210992	0.0260075318	0.047434952999999995	-0.0072262491	-0.0006740078999999999	-0.0072263564	0.041828085699999996	-0.0717923116	0.0710370988	0.030735405299999997	-0.0275757094	0.0128244254	0.0805964927	-0.0029693071999999997	0.0199098504	-0.053938135	-0.0354367248	-0.0241963323	0.0173508834	-0.005886505500000001	0.038738460499999995	-0.0024187131	0.0054687886	-0.0166040707	0.1304791277	0.050546985700000005	0.0037994291999999996	0.0291338728	-0.0094775013	-0.0344584508	0.1019389782	0.048192291	-0.0255645468	0.0363346118	0.044761566600000004	0.0114325282	0.0037253825	0.0011847282	-0.025916847599999997	0.0485428693	-0.0975771842	0.0015730546	0.0359792573	0.0535837681	-0.0667432781	-0.0410986602	0.047260900300000006	-0.045885036399999996	0.0418054245	-0.0015600262	0.0241377728	-0.044540695199999994	0.010370939499999999	0.0072602977	-0.0828342774	-0.0944665319	-0.08394971779999999	0.1029771941	-0.022553962799999997	0.0519590995	-0.11515267539999999	-0.0086286366	-0.0985109326	0.0256289373	0.0940880769	-0.0418659738	-0.0117285	-0.00289176	8.3622758976e-06	0.00013755771224999998	-0.178551	-0.07287099999999999	0.031880459600999986	0.005310182640999999	-0.26485	0.007921000000000011	0.07014552249999999	6.274224100000018e-05	-0.00298061	0.0009559900000000004	8.884035972099999e-06	9.139168801000006e-07	0.00163205	-0.0002593700000000001	2.6635872025e-06	6.727279690000005e-08	-0.00016712200000000002	0.0	2.792976288400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33526.62109375	38.546875	1124034321.9638824	1485.861572265625	22548.91796875	1.0078125	508453701.5614166	1.01568603515625	23111.06640625	23.6015625	557.0337524414061	534121390.4340973	0.82914	24.415781	0.04800549999999997	0.027952238900000002	-0.0006844748	0.059104152800000004	-0.025763781099999997	0.0510238973	0.044885334299999996	0.0038153221999999995	-0.0076939575	-0.0129563831	0.0381664302	-0.0060168255000000006	0.06487753	-0.0631261847	0.0067023753000000005	0.0207610176	0.010916421200000002	0.1070327319	5.8499e-06	0.0042512706	0.0835157488	0.0045505558	-0.1106306263	-0.0097374765	-0.0364070075	0.0811346562	0.016809122	-0.0130079658	-0.0086814407	0.062680955	0.0223054577	0.012212009099999999	0.0008828015	-0.0595629568	0.0476644417	0.0620628286	-0.0257019984	0.0597119501	0.0363335324	-0.0009429269	0.005286215699999999	0.011870763999999999	-0.045804138099999996	-0.0074427841000000005	-0.0368619438	0.0751991531	0.0164035403	-0.025982175899999998	-0.0056372272	0.0435655243	0.0518020264	0.1055466518	-0.1493629723	-0.009996015300000001	0.0770624459	0.0196080724	-0.0414725825	0.0296548905	-0.012407699599999999	-0.0127882146	-0.0339292824	-0.0223341077	0.0319366555	0.1081211218	-0.0505221671	-0.0101924456	-0.0979222811	0.030153796	0.0917754626	-0.0488621241	-0.014369	-0.0026405000000000005	6.972240250000003e-06	0.000206468161	-0.16736099999999998	0.011190000000000005	0.028009704320999997	0.00012521610000000013	-0.243973	0.020876999999999982	0.059522824729	0.0004358491289999992	-0.00319111	-0.00021050000000000018	1.01831830321e-05	4.431025000000008e-08	0.0015765899999999995	-5.5460000000000455e-05	2.4856360280999984e-06	3.0758116000000497e-09	-0.00016712200000000002	0.0	2.792976288400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33438.5546875	-88.06640625	1118136939.5889282	7755.691909790039	22530.42578125	-18.4921875	507620085.8844147	341.96099853515625	23127.119140625	16.052734375	257.69028091430664	534863639.7446632	0.723781	21.313282	0.061924699999999985	0.0382928857	0.0195849383	0.060754048399999996	-0.0119974476	0.0539327432	0.0499836068	0.0292887088	-0.0106107116	-0.0450723247	-0.006129448399999999	0.0141927879	0.0130131809	0.0521814795	-0.0157716838	-0.0042720142	-0.09834979880000001	0.032462865800000004	0.0041656113	0.031808057	0.12240867050000001	0.0119222226	-0.0260350284	-0.012813944399999999	0.0082695596	-0.0151996005	0.0182613843	0.0146002378	0.0092283539	0.0417038245	0.030969717799999998	-0.005283178299999999	0.0344243936	-0.0831841527	0.0143938177	-0.0439701384	-0.0087811713	0.056796275	0.0429201996	-0.0263876575	0.012967706599999998	0.0516811225	-0.013207773600000002	-0.007732167299999999	-0.0208671018	-0.0801810833	-0.021769057799999998	-0.0551875009	0.056211398600000004	-0.004898453400000001	-0.0493984598	0.09800752789999999	-0.0458387919	-0.0007053728	0.0556164254	0.012101325100000001	0.0464339446	-0.0326708252	-0.027100925499999998	0.0080545928	-0.0427429222	-0.0263519773	-0.0138601665	0.0692298105	0.042906904	-0.0117537397	-0.097236992	0.034611705699999995	0.08910065240000001	-0.0555570233	-0.017928699999999995	-0.0035596999999999955	1.2671464089999968e-05	0.00032143828368999983	-0.141027	0.026334	0.019888614728999998	0.0006934795559999997	-0.238725	0.0052480000000000035	0.056989625625	2.7541504000000032e-05	-0.00271571	0.0004754	7.375080804100002e-06	2.2600516e-07	0.00151633	-6.0259999999999474e-05	2.2992566689e-06	3.631267599999937e-09	-0.00016712200000000002	0.0	2.792976288400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33552.40625	113.8515625	1125763965.165039	12962.178283691406	22546.24609375	15.8203125	508333212.91993713	250.28228759765625	23137.34765625	10.228515625	104.62253189086914	535336856.56617737	0.627314	18.472591	0.024207100000000027	0.043592684400000005	0.0247293026	0.0371225262	-0.019523513899999997	0.0581435726	0.0430395704	0.0229727331	-0.0218792125	-0.0225291408	-0.0071647924	-0.0222976251	-0.0361391109	0.0319708982	-0.0530125721	0.0066881542	-0.055881455499999996	0.0199688432	-0.044675239400000004	0.0081650744	0.082147549	0.0140548604	0.0267473467	0.0461423179	0.0561651519	0.028890883500000002	-0.012924171100000001	0.0030394159999999996	0.0027648190999999996	-0.0421572114	0.041614494700000004	-0.024627117400000002	0.0220001868	-0.046087460700000006	0.014526134199999999	-0.051902967	-0.0170850551	0.058110061799999994	0.0419247186	-0.0253685243	0.022435185299999997	0.0232967435	0.0133281431	0.0363637784	0.0248087603	-0.0569261067	0.0318503587	-0.0273483242	0.035128133799999996	0.0209618131	-0.0254594442	0.0820739551	-0.0283991666	-0.0596086495	0.0860798016	-0.0271229765	0.0044302637	-0.0406241401	-0.0531633412	-0.0600910342	-0.0137426157	-0.1354193715	0.0674316679	-0.0452348807	0.0576234301	-0.013312133899999998	-0.0964557418	0.0389927688	0.08607420269999999	-0.06190939490000001	-0.0150821	0.002846599999999996	8.103131559999977e-06	0.00022746974041	-0.154513	-0.013486000000000026	0.023874267169000003	0.00018187219600000068	-0.241492	-0.0027670000000000194	0.05831838606400001	7.656289000000106e-06	-0.00263528	8.043000000000026e-05	6.9447006783999985e-06	6.4689849000000406e-09	0.00153805	2.172000000000003e-05	2.3655978025e-06	4.717584000000013e-10	-0.00016712200000000002	0.0	2.792976288400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33604.6015625	52.1953125	1129269246.1743774	2724.350646972656	22541.943359375	-4.302734375	508139210.41727066	18.51352310180664	23142.67578125	5.328125	28.388916015625	535583442.3160553	0.6972189999999999	20.531105	0.054868300000000016	0.0142868245	-0.0118044377	0.037732680299999995	-0.0075913831999999985	0.0302419198	0.0599450864	0.006027035500000001	-0.0036150632	-0.0315324208	0.0163758336	-0.0167415571	0.0120938205	0.0732033317	0.0227820297	0.0658636213	-0.0023767767	0.0007264153999999999	0.005796539	0.0133585492	-0.0147137401	0.0759389108	0.0587189641	0.0593971908	0.0018149791	0.0615808172	0.0120966929	0.0275107019	0.038164868500000004	0.0073254981	0.0108094984	0.018614072199999998	0.05796254610000001	0.016220645500000002	0.0269345828	-0.010911338999999999	-0.006875923000000001	0.0378401207	0.058315452000000004	-0.0101325169	0.0032025752	0.0271610527	-0.0251219219	0.024486101099999998	-0.0289018698	-0.0538603826	-0.0146385845	-0.0433315529	-0.0361208444	0.0291433943	0.0205276899	-0.0071119558999999995	-0.0235589615	-0.0591135495	-0.056965749100000004	-0.1089582494	-0.0052236908	-0.011230983200000001	-0.07279260530000001	0.0065962403	0.025265740499999998	-0.0385352042	-0.00010559770000000001	-0.0564508772	-0.0096317238	-0.0148672434	-0.0955793015	0.043287258200000005	0.0827080574	-0.06788007459999999	-0.016132899999999995	-0.0010507999999999956	1.1041806399999911e-06	0.00026027046240999983	-0.126605	0.027908000000000016	0.016028826024999998	0.0007788564640000008	-0.249032	-0.00753999999999999	0.06201693702400001	5.685159999999987e-05	-0.0028716	-0.00023631999999999996	8.24608656e-06	5.5847142399999976e-08	0.00166912	0.00013107000000000006	2.7859615744e-06	1.7179344900000014e-08	-0.00016712200000000002	0.0	2.792976288400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33557.1015625	-47.5	1126079065.27594	2256.25	22565.97265625	24.029296875	509223121.9226227	577.4071083068848	23154.388671875	11.712890625	137.19180679321292	536125714.7682533	0.640554	18.862471	0.05708691999999997	0.0124804877	-0.0093834271	0.0091852807	-0.0059947852	0.031181574700000006	0.049356087	-0.0079287977	-0.018787264799999998	-0.0012370673	0.021727134199999998	-0.0311166641	-0.010871581000000002	0.0991892474	0.0016136314999999999	0.0412838073	-0.012972651699999999	-0.0188268017	0.0390809031	-0.031530269	-0.0468750491	0.0066476387	-0.0263261316	-0.030502206299999998	0.0844683245	0.1190130661	-0.0093237236	0.0509667158	-0.051386347199999995	-0.006081794000000001	0.0109601569	0.0088680087	0.050873596900000005	0.005163432	0.0216695359	-0.0323798655	-0.0060188643	0.0380798086	0.04650456360000002	0.0103670827	0.0214029169	-0.0082623762	-0.011148031499999999	0.0385657228	-0.0171221401	-0.0923125889	-0.0098081123	-0.0382844737	-0.0162229531	-0.015504629099999999	0.1007130834	-0.0175137686	0.0161888832	-0.0171639941	0.01940217	-0.013015657199999999	-0.0818689072	-0.11892175769999999	-0.046308063	0.050608015	0.0280370907	-0.09032464230000001	-0.029803230099999998	-0.0427346831	-0.0267181859	-0.0164186847	-0.0946085359	0.047485639	0.0790155012	-0.0734322509	-0.0159601	0.00017279999999999382	2.9859839999997855e-08	0.00025472479200999997	-0.11285	0.013754999999999991	0.0127351225	0.00018920002499999967	-0.276129	-0.02709700000000001	0.076247224641	0.0007342474090000006	-0.00301633	-0.00014473000000000006	9.0982466689e-06	2.0946772900000008e-08	0.00169361	2.4489999999999842e-05	2.8683148321e-06	5.997600999999923e-10	-1.50996e-05	0.0001520224	2.2799792015999997e-10	2.311081010176e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33539.55859375	-17.54296875	1124901990.6635897	307.75575256347656	22559.78515625	-6.1875	508943906.2961578	38.28515625	23144.67578125	-9.712890625	94.34024429321288	535676017.0191803	0.847456	24.955149	0.11939941999999998	0.0030121475	-0.015227466499999997	0.0124443317	-0.0088640871	0.0270383773	0.045387071200000004	-0.009447981	-0.0211272846	0.011480656499999999	0.0488825591	-0.08431041859999999	0.0077945773	0.054448501600000004	-0.0519335902	0.0224873819	0.0642022868	-0.0417674237	0.0127760075	0.0492802566	-0.0335509803	0.0151140341	-0.0022595201	-0.0475689129	0.0040358654	0.0642515082	-0.0704638749	-0.0027094375	-0.0554421184	0.0574431693	0.004529754600000001	0.0099908073	0.0124601624	-0.0099385983	0.0702604917	0.021325902999999997	-0.0083782877	0.0337285708	0.0474780888	0.0119120847	0.021299330099999996	-0.022718100499999998	-0.0266519738	0.0861297462	-0.044265300199999996	-0.0606020638	0.0499288414	0.0243378191	-0.077949326	0.0227488431	0.0195507135	0.0046068804999999996	0.005346936899999999	0.0275623583	-0.0533714433	0.0306777209	-0.0313580204	-0.0200932177	-0.0356978138	0.0719941766	0.0111503182	-0.0868165055	0.028869537200000007	0.0068062960999999995	-0.14862186019999998	-0.0179660749	-0.0935444031	0.051578589800000005	0.07501110700000001	-0.0785316931	-0.0152363	0.0007238000000000019	5.238864400000028e-07	0.00023214483769	-0.16028299999999998	-0.047432999999999975	0.025690640089	0.0022498894889999978	-0.247759	0.028370000000000006	0.061384522081	0.0008048569000000004	-0.00239308	0.0006232499999999997	5.726831886400002e-06	3.884405624999996e-07	0.00161143	-8.217999999999984e-05	2.5967066449e-06	6.753552399999974e-09	-0.00016712200000000002	-0.0001520224	2.792976288400001e-08	2.311081010176e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
