csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
32277.412109375	121.6484375	14798.342346191406	1041831332.4784279	20684.81640625	35.2109375	1239.8101196289062	427861629.7602692	22042.318359375	-0.400390625	0.16031265258789062	485863798.65604025	1.299395	19.515266	0.055354944800000014	-0.09860713859999999	-0.0678283068	0.012907689699999999	0.048487192400000004	-0.05312907150000002	-0.065810699	-0.0971330497	-0.0188328837	0.0311811585	-0.0723654904	-0.1124188701	-0.0201247672	0.09210458220000001	-0.0887843217	-0.0940402767	-0.031985909300000004	0.023182557599999997	0.0487173398	-0.047391449100000003	-0.15095613830000001	0.0007892823	-0.0648847575	0.0628589059	0.0086304602	-0.08763479980000001	0.0158979837	-0.024853271899999998	0.015892797099999998	0.06936322889999999	-0.12200799109999999	-0.0889694967	-0.0217409673	-0.1045822346	0.029165405	0.09258099869999999	-0.08537937710000001	-0.0105026882	0.3121961214	0.1387260295	-0.13199476400000001	0.11584450199999999	0.0312152409	-0.10093987369999999	0.0899207618	0.0103247922	0.0971633443	-0.0375350286	0.0404829146	0.04014407	0.0044035251	-0.17082002829999998	0.1165054394	-0.0853396877	0.0413579577	0.09471987220000001	-0.022804066	0.0349583956	-0.031127425099999998	-0.0390411348	0.0855517551	-0.0349588013	0.0913832027	0.0836158215	0.0780362226	0.0396656981	-0.022460398599999997	0.09868678869999999	0.1023386049	0.1030427278	-0.08821425890000001	0.09638916480000001	0.09890128640000001	0.0783089831	-0.022048286400000002	0.032277888399999996	0.1001179961	0.0325380125	0.0830194572	-0.058583683399999996	-0.031061815	-0.0617995111	-0.0407740682	-0.040516533199999996	0.0817602512	-0.021282943399999997	0.1550580801	-0.025633681800000002	0.031222964	0.0870782655	0.1187237209	0.0139931872	-0.1853496233	0.0718214455	0.0310641683	0.0130669724	0.21006608559999998	0.16460006900000002	0.019326544299999998	-0.06653377320000001	-0.0389371024	-0.12465344939999999	0.2279083675	-0.0036647304	0.1054582977	-0.08579999630000001	-0.1454655138	0.0019315842000000001	-0.0344840946	0.0976313259	0.0349085778	-0.041629366099999995	-9.79389e-05	-2.8397999999999923e-06	9.592028133209998e-09	8.064464039999959e-12	0.0522	-0.016501899999999983	0.00027231270360999934	0.0027248400000000005	-0.014645600000000003	-0.00047230000000000183	2.2306729000000181e-07	0.00021449359936000006	2.40309e-05	0.0003427029	1.1744527766841e-07	5.7748415481e-10	-5.42802e-05	-0.0004248552	1.8050194096704e-07	2.94634011204e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32231.98046875	-45.431640625	2064.0339698791504	1038900564.9378816	20682.7109375	-2.10546875	4.4329986572265625	427774531.7241821	22040.9375	-1.380859375	1.9067726135253904	485802925.8789063	1.134788	17.043081	0.044362794	-0.0452880941	0.06358302889999999	0.0380479481	0.096006075	-0.0155434416	-0.0404863538	-0.13818108029999998	0.011498201999999999	-0.0452293888	0.0260120261	-0.1679147185	0.070904108	-0.0434488621	-0.0198906953	-0.1739665377	0.0273489035	-0.058039860199999994	0.11667610070000001	0.0468167149	0.21650607100000002	-0.0608720966	-0.0058669883	-0.15022517130000002	-0.0584673775	0.0115015971	0.0088859832	-0.18695042809999998	-0.110481106	-0.0480505231	-0.1049706577	0.0256519261	0.11628704949999999	0.0190051637	-0.0273012131	0.052957656299999996	0.0574800917	0.043745960199999996	-0.0584645772	-0.07546830730000001	0.033346103599999996	-0.012681281599999998	-0.09657954279999999	-0.0053397087	-0.08177881299999999	-0.040133385099999995	0.0046894633	-0.0748352649	-0.0693208864	-0.08364023820000001	-0.0450106903	0.053277574800000005	0.027616810699999998	-0.048325994299999994	-0.07377714169999999	0.0634152263	0.0460612797	-0.10265295279999999	0.005308617900000001	-0.1033558227	-0.042537726100000006	0.0833410788	0.11823498980000001	0.0433978157	0.13434806130000002	-0.0331089978	0.0461098063	-0.034486044199999996	0.1904492491	-0.0936677304	-0.021877073700000003	-0.042636149400000004	0.1006585733	0.0747062891	0.022906542599999996	-0.1330624118	-0.0354625638	-0.005769528	-0.0006965349	0.2273478662	0.17669552030000002	-0.1396744049	0.0724107331	0.0481529058	-0.11209757570000001	0.014361903300000001	0.13302839730000002	-0.0128238354	-0.0498637043	0.08540514710000001	0.0357373008	0.0746375536	0.0414326277	0.0474543107	-0.021410975699999998	0.030547735299999997	0.0173357172	-0.016932539	-0.0298167594	0.0227211565	-0.050466041100000004	0.055371406100000006	-0.10936738859999999	-0.0126559842	-0.036889323599999996	0.1369609448	0.045524359	-0.0267808181	-0.1782951196	0.0959136145	0.0294457954	-0.049506407599999996	-9.76199e-05	3.1899999999999474e-07	9.529644876010001e-09	1.0176099999999665e-13	0.07945219999999999	0.027252199999999983	0.0007426824048399991	0.006312652084839998	-0.0162075	-0.001561899999999998	2.439531609999994e-06	0.00026268305625	8.49042e-05	6.08733e-05	3.7055586528899996e-09	7.20872317764e-09	0.000195814	0.00025009420000000004	6.254710887364003e-08	3.8343122596000017e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32235.98828125	4.0078125	16.06256103515625	1039158940.4688873	20690.99609375	8.28515625	68.64381408691406	428117319.35157776	22054.314453125	13.376953125	178.94287490844727	486392785.9973183	1.105575	16.604336	0.1070132091	0.007181440799999998	0.1234861364	0.0393486097	0.027728740099999996	-0.0732009229	-0.09708101720000001	-0.1258445453	0.0210134454	-0.0356957854	0.0912010804	-0.0511370691	0.013110549099999999	0.0109314866	-0.1302860307	0.0634810704	-0.07068506620000001	-0.0143492887	0.09190702	0.0742677101	0.1296891002	0.045515534	0.0900848866	-0.0079645324	-0.1383608285	-0.033128648999999996	-0.004497847	-0.0316415125	0.0425862501	0.0825310945	-0.1185990343	-0.0752690837	-0.1627516174	-0.10379153460000001	-0.0891425797	-0.1424640984	-0.021424747	0.03002046	0.06522288379999999	0.004748089699999999	0.0357921485	-0.010606803100000001	0.10102884390000001	-0.0336570883	-0.0030057069000000002	0.1198260325	-0.0505138218	-0.1038303426	0.031213276800000002	0.015329780800000001	-0.22499144489999998	0.0986459324	0.0209732808	-0.0114712143	-0.1261721967	-0.0093653417	0.0649741468	0.028082481	-0.1182602298	0.0581639055	0.0385812363	-0.0071951691	0.1345159938	0.1043430706	0.1207188498	-0.0411296383	0.006230425699999999	-0.0493820037	0.0070334891	-0.0289231519	-0.0042655717999999995	0.21425252949999998	-0.032518089	-0.0251445652	0.1436050907	0.0024087813	-0.0464536251	0.042643900000000005	0.08903660869999999	0.0728373727	0.011357196000000002	-0.0374842246	0.1047449096	0.0615216808	0.20280044690000001	-0.0024784129	0.0562074101	-0.1250650696	0.0198188158	-0.1106493649	0.0517127201	-0.0394135019	-0.025424756	0.022593207999999997	0.1264159169	0.12393248550000001	0.0228775574	-0.0494124105	-0.0515534896	0.1012460674	0.0168413021	-0.046428719800000004	-0.0103129045	-0.045689498499999995	-0.1195823811	-0.051259339400000006	0.0968393666	-0.0381730121	0.0167203673	0.0941439642	0.02391924	-0.0571422589	-0.00691267	-0.0068150501	4.77850065289e-05	4.644490786551001e-05	0.0203356	-0.059116599999999984	0.003494772395559999	0.0004135366273599999	-0.0299218	-0.013714300000000002	0.00018808202449000007	0.0008953141152400002	3.84022e-06	-8.106398000000001e-05	6.571368853440399e-09	1.47472896484e-11	-5.42802e-05	-0.00025009420000000004	6.254710887364003e-08	2.94634011204e-09	-0.000216187	-0.000216187	4.6736818969000006e-08	4.6736818969000006e-08	0.0	0.0	0.0
32306.28125	70.29296875	4941.1014556884775	1043695808.2041016	20658.611328125	-32.384765625	1048.7730445861816	426778222.00653464	22038.49609375	-15.818359375	250.2204933166504	485695310.074234	1.242542	18.661404	0.07984062419999999	0.0601677242	0.015212624	0.0156526819	-0.0756024279	-0.031197810299999996	0.0796233707	-0.0414499766	0.0292466396	-0.0643003229	0.0088025794	-0.09535560970000001	0.0925546374	0.07683494860000001	0.05938189980000001	0.034246655099999995	-0.11429766	-0.11937454730000001	0.0180337652	-0.04700927480000002	-0.1783720173	0.0280095811	0.0558567859	0.0543087451	-0.036631188599999996	-0.011284510800000001	-0.0619574832	0.015035381899999999	0.09880622189999999	-0.047258786799999994	-0.12910202369999998	-0.095788458	0.0909199296	0.0341478564	0.1132014358	-0.050615422199999996	0.060815881900000014	0.157317495	0.1093766122	0.0035962724	-0.0327783527	-0.1156461734	0.1480960184	-0.058964923899999994	-0.006275131800000001	-0.2551941229	-0.0210867709	-0.0433666572	-0.1732695327	-0.1351818504	-0.0267696596	0.0139720181	-0.0872868869	0.051597654900000005	-0.0294531663	-0.0554889134	0.0103931357	0.10018791449999999	0.1691825188	-0.0634895139	0.1475167399	0.046722579400000006	0.0227150112	-0.0846423217	0.0527303436	-0.0426428735	0.0421681033	0.0353892302	0.1192511663	0.0776990145	-0.0370593852	0.045414998	-0.0775389169	0.0312097022	0.09027508140000001	-0.055318961500000007	0.0691073165	-0.0549560923	0.0649857878	-0.1424129114	-0.030151602000000007	0.026270910800000002	0.0146688071	0.046065413099999994	0.0628208287	-0.0675643535	0.019048692199999998	0.17764432730000002	0.0805757237	0.1352412882	0.096524413	0.1051757377	-0.0387625719	0.14794010470000002	0.1632791825	-0.1174739812	-0.0784683198	0.0665992811	0.0216324356	0.09102233359999999	0.10954530529999999	0.0066490086	-0.2065258517	0.026524347200000003	-0.0400878686	-0.0306092658	-0.0307095378	0.163487051	-0.025444788	0.0923233333	0.0183408808	-0.0644997188	-8.449479999999997e-05	0.0068281752	7.139371227039994e-09	4.662397656189504e-05	0.044964	0.0246284	0.0006065580865599999	0.002021761296	-0.026773	0.0031488	9.914941440000004e-06	0.0007167935290000001	0.000304904	0.00030106378	9.06393996278884e-08	9.2966449216e-08	0.000333174	0.0003874542	1.5012075709764e-07	1.11004914276e-07	0.0	0.000216187	4.6736818969000006e-08	0.0	0.0	0.0	0.0
32278.43359375	-27.84765625	775.4919586181641	1041897275.2661283	20656.71875	-1.892578125	3.581851959228516	426700029.5166016	22042.84765625	4.3515625	18.93609619140625	485887132.7966461	1.143307	17.171028	0.0385778219	-0.0978221416	0.04432836	0.008172722299999999	-0.0892107668	-0.0037898007	0.0007583899	0.0157432305	0.1004834596	0.031796712799999995	-0.10910567539999999	-0.0410991321	0.0049327244000000004	0.0687270542	-0.0610763939	0.1768441698	-0.0348854991	-0.11667491990000001	0.0274708384	-0.0033302337	-0.0177776907	0.0454371383	0.007810952199999999	0.0641533872	0.050233991	0.0475817651	0.1274489834	-0.069567959	-0.1304468445	0.2132840348	0.1243683765	-0.029343709300000007	0.0232765123	0.0657078654	-0.1040827161	-0.12208425099999999	-0.10698465310000001	-0.056658805300000004	0.1113780114	-0.10984591279999999	-0.0711442183	-0.1192716651	0.0639047419	0.019610971100000003	-0.1355438133	-0.0077056501	-0.0713088284	0.12132613689999999	-0.0849840315	0.0327390926	0.0356555966	0.010416859399999999	0.09388336439999999	-0.1091932518	0.055764559000000005	-0.0680413349	0.041996119400000004	0.0256766933	-0.0580711354	0.0291191833	-0.1303748939	0.036466632	0.043662395599999994	0.0063615788	-0.0085258488	-0.0741767835	-0.058848087199999996	0.11690016660000001	-0.0095089424	0.0626893684	-0.0096364797	0.0719788255	-0.0807800009	-0.028427231600000002	0.1254613591	-0.047307271799999995	0.0453594503	-0.041470681	0.025006628	0.0174830553	-0.17993684100000001	0.0029805171000000003	-0.1688100507	0.11549274609999999	-0.0240331579	0.0959910756	-0.0255142175	-0.1692129203	-0.0547850025	0.0511586123	-0.15859498619999998	-0.0399039985	0.0170057432	0.10659915310000001	0.0555648589	0.1035954915	0.052822977199999996	-0.0827188843	0.1741976436	-0.10946138849999999	-0.0594292624	0.10968290189999999	-0.010125528	0.042719763099999995	-0.0671487293	0.04657726809999999	0.0442866121	0.091093225	0.012984063600000002	0.0904527076	0.0127227994	-0.07154294259999999	-9.30567e-05	-8.561900000000037e-06	8.659549414890002e-09	7.330613161000066e-11	0.008560939999999998	-0.03640306	0.0013251827773636	7.328969368359996e-05	-0.026771	2.000000000002e-06	4.000000000008001e-12	0.0007166864410000001	0.000304904	0.0	0.0	9.2966449216e-08	0.000376458	4.328400000000004e-05	1.8735046560000034e-09	1.4172062576400002e-07	-1.3234899999999996e-23	-1.3234899999999996e-23	1.751625780099999e-46	1.751625780099999e-46	0.0	0.0	0.0
32287.740234375	9.306640625	86.61355972290039	1042498169.4424783	20639.751953125	-16.966796875	287.87219619750977	425999360.68652725	22038.169921875	-4.677734375	21.88119888305664	485680933.505436	1.091099	16.386925	0.1375092022	-0.006211136	-0.09222609960000001	0.008198779100000001	-0.0342803849	0.0467683155	0.08671641460000001	0.052070587800000005	0.0987954386	0.014222403799999997	-0.0380254319	-0.0102363142	0.0574869575	-0.0111443136	-0.1416653775	-0.030087202900000002	-0.0287964964	-0.055612670999999995	-0.0902409885	-0.0031238404	-0.1107604182	-0.0897872062	0.08869319390000001	-0.0384199911	-0.0453445753	-0.0719778843	0.0774767886	0.0072685764	-0.1143393022	0.0015325626	-0.052480016399999996	0.0856097791	-0.0388186736	-0.0673402646	-0.0383491942	0.0593299074	-0.1280712584	0.121044956	-0.2405651991	0.013920518	0.0885566568	-0.0440243712	-0.143571963	-0.120124365	0.0094985743	0.1442653067	0.033653846099999996	0.1966835709	-0.08369569019999999	0.0587141213	-0.0422400817	-0.1129565334	-0.0467105705	-0.0027551665999999996	0.0867857601	0.0083694948	-0.0450345953	0.0660425599	0.0030327855	0.16764012609999998	0.0389307471	0.0822773713	-0.015782304	-0.1095649551	-0.0482098986	-0.1145178353	-0.0234282054	0.1135800207	0.0114908554	-0.0603154678	-0.0087891263	0.013494913	0.06497941759999999	-0.025528818300000002	-0.0015715644	-0.1129035717	0.1157479857	-0.0134166425	0.1435229919	-0.0802138489	-0.03270246	0.0275880711	0.0704337116	-0.113359234	-0.0207805842	0.0102038727	0.055092636900000005	-0.0471649945	-0.0291231404	-0.0104277945	-0.053138249500000005	0.0314612625	0.0556495	-0.2053313528	-0.0477182772	0.0119562933	0.013018664	-0.0146399216	-0.125500896	0.029405712799999997	-0.10348261199999999	0.092769361	0.05927220940000001	-0.2178879875	-0.0237000925	0.0942864415	0.1073639677	0.240863286	0.1823954529	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-9.79389e-05	-4.882199999999984e-06	9.592028133209998e-09	2.3835876839999853e-11	0.07847989999999999	0.06991895999999999	0.0048886609674816	0.006159094704009997	-0.023012	0.0037589999999999993	1.4130080999999988e-05	0.0005295521439999999	-0.000540885	-0.0008457889999999999	7.15359032521e-07	2.92556583225e-07	-5.42802e-05	-0.0004307382	1.8553539693924e-07	2.94634011204e-09	3.30872e-24	1.6543619999999994e-23	2.7369136270439977e-46	1.0947628038399994e-47	0.0	0.0	0.0
32289.48828125	1.748046875	3.0556678771972656	1042611053.4649812	20649.01171875	9.259765625	85.74325942993164	426381684.9610748	22026.296875	-11.873046875	140.9692420959473	485157754.0256348	1.226068	18.413984	0.0560302612	-0.1290139365	-0.0746250611	-0.0111437324	-0.0164505045	-0.10624256189999999	0.1001227065	0.023831287200000002	0.0643913162	-0.0042813541	-0.1292960591	0.0683842315	-0.0258299665	-0.065691318	-0.1018284014	0.0297547449	-0.0062509573	0.0218014358	-0.0911147675	-0.1001016507	-0.030490443399999997	-0.09963694710000001	0.0527324417	0.0188365811	-0.1057203884	-0.09905213410000001	-0.1024265131	-0.0006628134	-0.1536033577	-0.0218062179	0.0888809295	-0.1721897357	-0.2653418854	0.0368008669	-0.0721009687	0.0344709308	0.0378517721	-0.0807532557	0.0534479011	-0.0851268202	-0.065257415	-0.1271135717	-0.0516586297	0.122694236	0.1403017211	0.0457616079	0.0164806904	0.023989250400000002	0.0940994742	-0.1405505696	-0.1463958557	-0.0414357718	-0.029745894900000007	-0.11760906800000001	0.0202428477	0.059687106	-0.0517781166	0.005795450400000001	-0.1138528645	-0.0178033822	0.0494825449	-0.0126724276	-0.0323350218	-0.09159899980000001	-0.023312085099999998	-0.060929284199999996	0.0380272465	0.11578205720000001	-0.1179797959	-0.039053303399999996	-0.025451621	0.034209562	0.0606315922	-0.10622140740000001	0.0313715066	0.0811277933	0.1530753538	-0.004153304	-0.073959485	-0.12390525720000001	-0.0227747786	-0.11137634310000001	0.135531383	-0.0309487233	-0.0393425055	-0.0455522391	-0.04645478	-0.2719367815	0.0645968643	-0.056865596500000004	-0.0148370519	-0.0240667523	-0.0197354015	0.029249326699999998	0.047616984	-0.004686345	-0.09597456720000001	-0.0217096475	0.1860873962	0.0518854147	-0.0059418191000000006	0.08632973669999999	0.10378060869999996	-0.0665571645	0.0793820108	-0.0637052966	0.0458790736	0.1162858908	-0.1612833887	0.08656555070000001	0.0014161995	-0.0845511243	-9.84881e-05	-5.491999999999981e-07	9.699905841609998e-09	3.0162063999999785e-13	0.0462713	-0.03220859999999999	0.0010373939139599994	0.0021410332036900003	-0.00941598	0.013596020000000002	0.00018485175984040005	8.866067936039999e-05	-0.0006937110000000001	-0.00015282600000000008	2.3355786276000033e-08	4.812349515210001e-07	-2.60436e-06	5.167584e-05	2.6703924397056e-09	6.7826910095999995e-12	0.0	-3.30872e-24	1.0947628038399994e-47	0.0	0.0	0.0	0.0
32298.79296875	9.3046875	86.57720947265625	1043212027.2381744	20651.607421875	2.595703125	6.7376747131347665	426488889.10724264	22047.025390625	20.728515625	429.67136001586914	486071328.5748634	1.05161	15.793852	0.0564066411	-0.0817253094	-0.028765908399999998	0.0089760196	0.046494769400000004	-0.0612757087	-0.0087577347	-0.0059002317	0.0281188147	-0.131362342	-0.0346452562	-0.13659738	-0.0393254744	-0.0713200033	0.0213181877	0.0784257124	-0.071665958	-0.0841789251	0.0280455025	0.0868338156	0.0377108331	0.0053581871	-0.0774481429	-0.069550334	-0.0809649803	-0.0339144479	0.0418033807	0.1332722302	0.0626358791	-0.062460609	0.12076306839999999	-0.0775034911	-0.0658005851	0.047897859400000006	-0.0758229776	-0.0173173045	0.0224404704	-0.0780807947	0.1098040099	0.1012893277	0.0396164099	0.1459429235	-0.0023925498	0.0970173248	-0.0248809502	-0.0411104046	-0.08653773640000001	0.047268577699999995	-0.07432947349999999	0.036451906	-0.08475407789999999	0.007572191	0.01584098	-0.0771958115	0.0018849168	0.071892843	-0.011210506799999999	0.0047033824	0.0118456787	-0.10084660849999999	0.1397908024	0.025827734300000002	0.0337714839	0.0079711341	0.002458832	-0.0736070595	0.13652717539999998	-0.0085275674	0.0018343843	-0.0025264351	-0.13127345199999998	-0.0022527804	-0.1043549663	-0.0137546751	0.060824719900000004	-0.0582004676	-0.066261851	0.009517674	0.0211642969	0.0696742874	0.05513581099999999	0.0418485014	0.070061239	-0.0779367534	0.0138200435	0.088836125	-0.14500512529999998	-0.0104061946	0.1193027883	-0.0012219049	0.025273925200000002	-0.110493892	-0.0098780492	0.0197741984	0.0374619859	0.0374268201	0.21216423420000002	0.0134646233	0.0500496962	-0.0695320662	0.050773828099999994	0.11231801220000001	-0.0090329144	0.0541335789	-0.021164240299999998	-0.0750984185	-0.0036580901	-0.028189406400000002	0.0444521616	0.0845511243	-0.0042478315	-0.0904527076	0.00636032	0.0064588081	4.04536705024e-05	4.171620207262561e-05	0.0221651	-0.024106200000000005	0.0005811088784400003	0.0004912916580099998	-0.006562999999999999	0.00285298	8.139494880399997e-06	4.3072969e-05	-0.00028530200000000003	0.000408409	1.6679791128100006e-07	8.139723120400001e-08	4.87597e-05	5.136406e-05	2.6382666596836004e-09	2.3775083440900004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32178.3046875	-120.48828125	14517.425918579102	1035443292.5615844	20659.837890625	8.23046875	67.74061584472656	426828901.6669045	22032.33203125	-14.693359375	215.8948097229004	485423654.7352448	1.108137	16.642813	0.0518625562	0.09828920039999996	0.0763507131	0.0048861376	-0.0031673899	-0.08977720039999999	0.104627951	-0.0313007153	-0.0298700613	-0.0573103506	0.09696142460000001	0.1471080649	-0.0177394021	-0.0531636824	-0.055719726	0.0769633282	-0.030021305699999997	-0.10573142320000001	-0.0018494731	0.0645829695	0.006257088199999999	-0.1523287542	0.0779086992	0.0135798577	-0.0758815826	0.0940920202	-0.0656010892	0.0343535795	0.0009308035000000001	-0.0611259713	-0.0239016858	-0.1544137355	-0.125973225	-0.1290419817	0.133428502	0.1583137228	0.0205402165	0.0955306308	0.0577117693	0.17880389530000002	-0.1016688053	-0.1430002303	-0.0529845084	0.0571873158	-0.1479647961	0.0422175417	0.0541712941	-0.0801280064	0.0195162862	-0.0134783126	0.1214517993	-0.0484749543	-0.0463480613	0.0734004779	-0.1333337689	-0.0353695818	0.025617314	-0.06748289889999999	-0.1806898596	0.0117919319	0.12722404369999998	0.09944954619999999	-0.028328205699999998	-0.1080423417	0.0467287776	0.0187689889	0.0540157425	-0.0674018063	-0.1369583086	-0.0925405693	0.0786706791	0.0210842195	-0.005592506800000001	-0.1267072733	0.0756625739	-0.07431538110000001	0.0677601711	-0.1444518116	0.0046334993	0.0132909243	-0.0273944521	0.0909579042	0.17663265179999998	-0.0404969118	0.0449945573	-0.1317117083	0.0182188039	-0.0409275247	0.025460260800000002	0.05876797280000001	0.1461877595	0.0799322669	-0.1162772207	-0.0341129758	0.0758945566	-0.1961773598	0.0383843085	0.0649102738	0.021933943100000002	0.0012090606	-0.13323758	-0.12386143460000001	0.09653275289999999	0.10209388859999999	-0.0738102427	0.044955359400000006	0.0435742453	-0.0281926873	0.0452540295	0.082490912	-0.0099026625	-0.0959136145	-9.81212e-05	-0.0064584412	9.62776988944e-09	4.171146273385744e-05	0.0370187	0.014853599999999996	0.00022062943296	0.0013703841496899994	-0.00150437	0.00505863	2.55897374769e-05	2.2631290969e-06	-0.00052181	-0.000236508	5.593603406400001e-08	2.7228567610000007e-07	-0.00022457	-0.0002733297	7.470912490209001e-08	5.04316849e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32215.83203125	37.52734375	1408.301528930664	1037859833.4657136	20663.783203125	3.9453125	15.56549072265625	426991936.2657509	22008.48828125	-23.84375	568.5244140625	484373556.42591864	1.233832	18.530586	0.0593998912	0.076866213	0.058673944299999996	-0.083384699	-0.0330927407	-0.0057734535	0.0100806891	-0.010955246	-0.0066202195	-0.1259372432	-0.062225389299999996	0.037359324	0.0173127008	-0.16355523800000002	0.009927386600000001	0.0974564084	-0.170785372	-0.0207191652	-0.1701384809	-0.0871329451	-0.1147242982	-0.0575008517	-0.0652265637	-0.0394201645	-0.006941189699999999	-0.2126862547	-0.042208077999999996	-0.015341969099999997	0.001729396	-0.040301569700000005	-0.073389953	0.08742142550000001	0.10592873960000004	0.0028575441999999997	-0.1531184404	0.0106839328	0.1385882606	0.1225922767	0.057455958099999996	-0.0172607129	0.0773406701	0.0050515113	0.0265500844	-0.023908082400000003	-0.19194342	0.0760818761	-0.0003873101	-0.022297124300000002	0.0723078051	0.1112247905	0.1435815965	-0.09582519910000001	-0.07655263030000001	0.0498578127	-0.0532772123	-0.0805832081	-0.0369108545	-0.003307144	0.1438279675	-0.0882962696	0.14112205460000002	0.0540191768	0.0048976208	-0.0047253195	0.011080201100000001	-0.018068987800000002	0.1418652484	0.047591645700000004	-0.1221138919	-0.013680092900000001	-0.1276481847	-0.008714317	-0.0474981412	-0.0822668847	0.0567799372	0.0539393721	0.1206444194	0.06391844969999999	0.0913044235	-0.206052051	0.147120215	-0.1077068804	-0.0463562796	-0.0456062273	-0.129437635	0.0657621813	0.023616584700000002	0.1004859107	0.0378314929	-0.0415518245	0.19409287109999998	-0.0038192083000000003	0.0677169996	-0.0129373357	0.0679358119	0.0230238261	-0.0047443573	-0.1816843048	-0.157079095	-0.12571618099999998	-0.1348038529	-0.0512121251	-0.0372924063	0.012989263300000001	-0.059487710599999986	-0.0820834623	0.0264930804	0.0943441066	0.0633957057	0.0803860294	-0.015536046599999999	-0.1009072399	0.00280197	0.0029000912	7.8510358809e-06	8.410528968317439e-06	0.0704225	0.033403800000000004	0.0011158138544400003	0.00495932850625	0.00141619	0.00292056	8.5296707136e-06	2.0055941161e-06	-0.0007550289999999999	-0.0002332189999999999	5.4391101960999956e-08	5.700687908409999e-07	-5.42802e-05	0.00017028979999999998	2.8998615984040004e-08	2.94634011204e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
