csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
36213.0859375	-37.609375	1414.465087890625	1311387593.1167605	26744.3984375	11.828125	139.904541015625	715262847.7837523	26039.94140625	22.787109375	519.2523536682129	678078548.4409332	0.698477	21.01021	0.10070074999999996	0.0231752776	0.042965708600000006	-0.0095165629	0.0603416961	-0.009355431800000001	-0.0045370865	0.0364822736	-0.0193668832	0.0813113793	0.0884318145	0.0015462289	0.0107428374	-0.0413544479	0.0394524833	-0.006924229699999999	-0.055753866500000006	-0.0052442106	0.0641099964	-0.0576644346	0.0224060827	0.0397441725	0.047818552599999994	-0.047865449299999994	0.08610625	0.038230564	-0.1279780468	0.0291632732	0.0297237435	-0.008034651	0.027117263399999997	0.0410570012	0.0236660381	0.0138472895	0.012260968700000001	0.0603577201	-0.021852916400000002	0.0011733664	0.0427722304	-0.008495919499999999	0.08661893529999999	0.0706927988	0.0246529928	0.031228651899999998	-0.0022694073000000003	-0.05964110440000001	-0.0332576864	0.0156735038	0.0341621626	-0.0168505011	0.09439968359999999	0.0470455367	-0.0407622422	0.0604311754	0.0368634191	-0.09160098650000001	0.062783547	-0.0685683696	0.09565166359999999	0.0023803725	-0.0489996671	0.05941387450000001	0.0922356034	0.042022206500000006	-0.0224686191	-0.0793255261	0.0137986	-0.0021496	0.00019040136196	4.620780159999998e-06	0.0615722	0.0275608	0.0007595976966399997	0.0037911358128400003	0.277855	-0.03271599999999997	0.077203401025	0.001070336655999998	-0.00218859	0.00025905000000000025	6.710690250000013e-08	4.789926188099998e-06	-0.000572397	-0.000430379	1.8522608364100002e-07	3.27638325609e-07	0.000278993	-7.6058e-05	7.7837094049e-08	5.784819363999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36278.13671875	65.05078125	4231.6041412353525	1316103203.784317	26718.3359375	-26.0625	679.25390625	713869475.269104	26006.75	-33.19140625	1101.669448852539	676351045.5625	0.774381	23.293392	0.14501124999999998	0.0291605939	0.013707861799999999	-0.0137592683	0.0406145178	0.005524495799999999	-0.0400993379	0.056838103499999994	0.0242331281	0.1271375024	0.1015049224	-0.0341356367	-0.036487601099999996	-0.0197442727	0.041344035099999996	0.0153692879	-0.0196974865	-0.0249742669	0.0087356224	0.0124688414	0.014256805	0.0111710969	0.0405621968	0.0631757647	0.0139659304	-0.0461105854	-0.016048371000000002	-0.0344736005	-0.0125955398	-0.0532316065	0.026260056299999997	0.016942733	0.0199419774	-0.001078301	0.0036884323	0.0421292664	-0.011232531499999998	0.0310340924	0.0587701403	0.0333315655	0.1500361784	0.0739009705	-0.009582416600000001	-0.006380475300000001	0.0249066889	-0.034292232	-0.0067086796	0.0447798545	0.0181971599	-0.023131821299999997	0.024949705	-0.0070268454000000004	-0.0710041042	-0.0161630769	-0.0400057155	-0.051899389299999994	-0.0144021723	0.0667671861	0.0664306475	0.0518799372	-0.042854878799999996	0.0624403931	0.09101689380000001	0.0380022381	-0.0287576717	-0.0851160492	0.019511	0.005712400000000001	0.000380679121	3.263151376000001e-05	0.051676	-0.0098962	9.793477444000002e-05	0.0026704089760000004	0.35225500000000004	0.07440000000000002	0.12408358502500005	0.005535360000000003	-0.00280026	-0.0006116700000000004	3.741401889000005e-07	7.841456067600001e-06	-0.000572396	1.0000000000157452e-09	1.0000000000314906e-18	3.2763718081599996e-07	0.000767375	0.0004883820000000001	5.888643906250001e-07	2.385169779240001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36133.39453125	-144.7421875	20950.30084228516	1305622200.3509676	26711.91796875	-6.41796875	41.19032287597656	713526561.5692291	25967.974609375	-38.775390625	1503.530918121338	674335705.3131447	0.7327599999999999	22.041443	0.10290375	0.0227288917	0.0082840755	-0.026002886800000003	0.0373563663	2.1713800000000002e-05	-0.0311144075	0.0403379497	-0.0293777895	0.077399912	0.047805674299999996	-0.018768768300000002	-0.030879367	-0.009284241300000001	0.0527077027	0.017980077	0.0388297695	0.0092217148	-0.001231135	-0.09497472609999999	0.0312236969	-0.021695768900000002	0.0900162732	0.056476717	0.003133934	-0.020182616599999998	-0.0730895479	0.08463756929999999	0.0371279418	-0.024286378100000002	0.0214781683	0.014040702	0.035655197400000005	0.0295634155	-0.0476904534	0.0398523125	-0.0111350253	0.0280276767	0.057396130499999996	-0.0152897803	0.0783947085	0.032698552	-0.012593266499999999	0.0098520721	0.0300493905	-0.0226232761	0.0382297703	-0.0317649932	0.0336025547	0.0242363271	0.083335551	-0.032695164	-0.0492280279	-0.0505756931	0.0178034073	-0.0408410085	0.0806372603	0.0774281133	0.061768915999999986	0.011500791000000002	-0.0112872578	-0.044324977300000006	0.0897639565	0.0339251109	-0.0349494174	-0.0903946745	0.0250213	0.005510299999999999	0.00062606545369	3.0363406089999993e-05	0.0283495	-0.0233265	0.00054412560225	0.0008036941502499999	0.380721	0.028465999999999936	0.14494847984099998	0.0008103131559999962	-0.00210752	0.0006927400000000003	4.798887076000004e-07	4.4416405503999985e-06	-0.000471716	0.00010067999999999996	1.0136462399999992e-08	2.22515984656e-07	0.000885974	0.00011859899999999995	7.84949928676e-07	1.4065722800999988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36244.8671875	111.47265625	12426.153091430664	1313690397.4395142	26721.36328125	9.4453125	89.21392822265625	714031255.6085358	26007.09765625	39.123046875	1530.6127967834473	676369128.5017242	0.7552	22.716427	0.13308085	0.0105862973	0.041201356099999996	-0.0042674892	0.0313624326	-0.0148017143	-0.0057946807	0.0297962567	0.0025975762	0.0594224347	0.0935754192	-0.0230750114	-0.0437838556	-0.0134830123	0.0310300698	0.0642973016	0.035232394199999996	0.0051073861	-0.0664851842	0.0087516563	0.034859757799999995	0.047052669299999995	0.0215667896	0.025130898199999998	-0.033989061800000005	-0.138850093	-0.0749774383	-0.0867990931	0.11765883220000001	-0.0317410118	0.0087552306	0.0551951669	0.001127612	0.0034860463	-0.0051223646	0.033218413100000004	-0.0191993089	0.0048696718	0.0260640807	0.0227237277	0.0858549663	0.08046325559999999	-0.0110764248	0.0031050577000000003	0.0599566496	0.011149841	0.057943682300000014	0.0133197582	-0.048792063899999995	-0.0087339464	0.0633282877	-0.0162688195	-0.0722221057	0.1194604016	-0.1331654539	0.0553425621	-0.0133351752	0.0856177424	0.10134398359999999	0.0330680054	-0.0329191324	-0.10337178	0.0884772626	0.029796957000000002	-0.041022905299999995	-0.09512965550000001	0.0277626	0.0027412999999999986	0.0007707619587599999	7.514725689999992e-06	0.0608568	0.0325073	0.0010567245532899995	0.0037035501062399993	0.336113	-0.04460799999999998	0.112971948769	0.0019898736639999983	-0.00293068	-0.0008231600000000003	6.775923856000003e-07	8.588885262400001e-06	-0.000572396	-0.00010067999999999996	1.0136462399999992e-08	3.2763718081599996e-07	0.0007453289999999997	-0.0001406450000000003	5.555153182409995e-07	1.9781016025000093e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36178.0234375	-66.84375	4468.0869140625	1308849379.8442993	26721.427734375	0.064453125	0.004154205322265625	714034700.1634254	25973.466796875	-33.630859375	1131.0347023010256	674620977.4483682	0.731418	22.001072	0.10444495	0.011082198400000002	0.0348451769	-0.028829922999999997	0.0327984291	0.0036572014000000003	-0.0066770961	0.0138904479	-0.051122213799999996	-0.0156669106	0.034219872900000003	0.0227397783	-0.0325232535	0.0165981926	0.0313932243	0.006557615699999999	0.0289982687	0.1042508809	-0.09675987400000001	0.0011613518	0.0291118383	-0.0791799647	0.06862926700000001	0.0414013813	0.0353575138	-0.0722477168	0.10351909210000004	-0.0284398623	0.09251852640000001	-0.0105179918	0.007033838000000001	0.0392299509	0.0185056324	0.015915445900000002	-0.029469544	0.035585964399999996	0.005768476	0.010115954699999999	0.0240544731	-0.039835243799999996	-0.0144118934	0.0440522478	-0.00020320650000000005	-0.020519088300000002	0.0301972917	-0.0142894976	0.0361484859	-0.0829975047	-0.0720237955	0.0717806025	0.0231953206	-0.053073329800000006	-0.1116423845	-0.0309367892	-0.0365262867	0.0474847712	0.0509233818	0.08045988230000001	-0.13093099689999999	-0.0691198502	0.0743024213	-0.0143984685	0.08715729609999999	0.0256239856	-0.0469575846	-0.0992925156	0.040394	0.0126314	0.001631675236	0.00015955226596000002	0.0248887	-0.0359681	0.0012937042176099998	0.0006194473876900001	0.361481	0.025368	0.13066851336100002	0.0006435354240000001	-0.00274348	0.00018720000000000019	3.504384000000008e-08	7.5266825104e-06	-0.000978285	-0.000405889	1.64745880321e-07	9.570415412249998e-07	0.0007288689999999999	-1.6459999999999717e-05	5.31250019161e-07	2.709315999999907e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36383.0	204.9765625	42015.391174316406	1323722689.0	26734.00390625	12.576171875	158.16009902954104	714706964.8593903	25984.658203125	11.19140625	125.24757385253906	675202461.9332314	0.655094	19.705242	0.08090399999999999	0.0158907559	0.026172981	-0.0380108662	0.0316848389	0.0001258628	-0.010817535500000001	-0.0011825871000000002	-0.0027299741999999997	0.0672866085	0.0260757723	-0.0055101470999999996	0.0012830849	0.0050363552	0.059442705599999986	-0.07051066339999999	0.0439043502	-0.0023579642000000002	-0.0366830155	-0.0571598806	0.06903466280000001	0.0677446977	0.11414826130000001	0.020316622700000002	0.0354848858	-0.0017237791	-0.0039293722	0.0223633252	0.0002135617	-0.043479150300000005	0.018271828400000002	0.012292468	0.0416965324	-0.0005062985	-0.0019049661	0.034476849	-0.0046894433	0.012028647	-0.000163528	-0.0111218694	0.0684664213	0.0038589596	0.0349171973	-0.015177791299999997	-0.0113909024	-0.0573516748	-0.00018749259999999997	-0.08602963640000001	0.0750562326	0.051100302599999994	0.09102337029999999	0.0011935276	-0.1129581397	-0.036245057000000004	0.04764258230000002	0.0696106645	-0.0545408034	-0.015274201000000001	-0.0658572693	0.0192927663	0.0038720240999999996	-0.1078085843	0.0858045533	0.0214124734	-0.052733374400000005	-0.10285821880000001	0.0446978	0.004303800000000004	0.0019978933248399997	1.852269444000003e-05	-0.0163762	-0.0412649	0.00170279197201	0.00026817992644000003	0.370923	0.009442000000000006	0.137583871929	8.915136400000012e-05	-0.00265156	9.192000000000012e-05	8.44928640000002e-09	7.0307704336e-06	-0.00083818	0.00014010499999999996	1.9629411024999987e-08	7.025457124e-07	0.00101471	0.00028584100000000017	1.0296363841000002e-06	8.170507728100005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36222.046875	-160.953125	25905.908447265625	1312036679.8146973	26704.513671875	-29.490234375	869.6739234924316	713131050.4513588	25950.52734375	-34.130859375	1164.9155616760256	673429869.4187164	0.645528	19.417509	0.09101499999999996	0.011247508400000002	0.0105830912	-0.0022470537	0.0157181653	0.0072161563	-0.0112098475	0.017810131899999998	-0.022406722	0.0220227019	-0.0121709972	0.002285432	-0.0731086792	0.0095289788	-0.0055183963	0.0001240694	0.0319054621	0.0153718842	-0.0874168582	-0.0239862561	-0.014240561799999999	-0.0398061714	-0.0446940675	0.0496785301	-0.0866559898	0.007679059100000002	-0.019297595	0.006249401700000001	-0.0034297317	0.051207988899999994	0.0140856308	0.0142786675	0.0026921444	0.0213084171	-0.014251906200000001	0.0100882508	0.0045265306	0.0129997446	0.0226010035	-0.0245866691	0.020273723700000003	-0.023776887599999998	-0.015196773600000001	-0.043550757999999995	0.0710114364	0.022498688399999998	0.0124116205	-0.025190046299999998	-0.026537613999999998	0.0915979141	-0.0387590873	-0.010926628999999998	0.0851553211	-0.0026313949	-0.06666286269999999	0.0390518695	0.0652175263	-0.0676582067	-0.0090550661	-0.0497550522	-0.08184054519999999	0.0060563402	0.0844195428	0.017168754799999998	-0.05833073110000001	-0.1058053206	0.0478949	0.0031971000000000013	0.00229392144601	1.0221448410000008e-05	0.0243981	0.040774300000000006	0.0016625435404899998	0.00059526728361	0.393234	0.022311000000000025	0.15463297875600002	0.0004977807210000012	-0.00304685	-0.00039529	1.5625418409999997e-07	9.283294922499996e-06	-0.000819288	1.8891999999999954e-05	3.5690766399999825e-10	6.712328269440001e-07	0.00109518	8.047000000000002e-05	1.1994192324e-06	6.4754209000000036e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36157.6328125	-64.4140625	4149.171447753906	1307374410.6035767	26706.591796875	2.078125	4.318603515625	713242045.404911	25942.64453125	-7.8828125	62.13873291015625	673020805.2747955	0.6875829999999999	20.682514	0.1064389	-0.0006155576000000001	0.037983945299999995	-0.0107663501	0.0259517671	-0.0037125659000000004	0.0089360236	0.0109228851	-0.0637379804	-0.1193913523	-0.050621740400000004	0.0935571597	-0.0357186906	0.0094027701	0.0837380937	-0.0049909911	0.0677468148	-0.046877467199999995	-0.0873356876	-0.06799810049999999	0.12727705050000002	-0.0284205235	0.0717905144	-0.0344348428	-0.0322181293	-0.0521928292	-0.1109743492	-0.0027311977	0.0632452896	0.054817915700000004	0.0046927989000000005	0.0439219933	0.020502471799999998	0.02908269	-0.028277455400000002	0.0224930715	-0.009994135999999999	-0.0028803204999999998	0.015424858	-0.0539869183	-0.1505738684	-0.0207232389	0.037187615	-0.025454261699999998	0.06576823379999999	-0.039103716000000004	0.1159361198	-0.0435781554	0.0655148015	0.1017413843	0.08070839860000001	-0.09586399599999999	-0.0730863891	0.0910367776	-0.0433113487	-0.038507118300000004	-0.0173633264	-0.0748638721	-0.0661911521	-0.0581949456	-0.0667368021	-0.055056189000000005	0.0830027857	0.0128992127	-0.0637307152	-0.1081160967	0.0518691	0.003974199999999997	0.00269040353481	1.579426563999998e-05	0.0650292	0.0406311	0.0016508862872099998	0.004228796852639999	0.402974	0.009739999999999973	0.162388044676	9.486759999999944e-05	-0.00276754	0.0002793099999999997	7.801407609999981e-08	7.659277651600003e-06	-0.00129061	-0.0004713219999999999	2.2214442768399996e-07	1.6656741721e-06	0.0008039399999999997	-0.00029124000000000034	6.463195235999995e-07	8.48207376000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36278.125	120.4921875	14518.367248535156	1316102353.515625	26737.369140625	30.77734375	947.2448883056641	714886908.562046	25976.9921875	34.34765625	1179.761489868164	674804123.109436	0.727539	21.884399	0.15833974999999995	0.012200828	-0.0053184568	-0.0218214344	0.0139885346	0.0247814803	0.0161379732	0.0020738246	-0.0473355549	-0.0453313989	-0.0286451975	0.0376123215	-0.0044315089000000005	0.0440888378	0.0510471669	0.0057800996	0.0749984587	-0.0038874107000000002	-0.16358687759999999	0.0126515147	0.0079073659	-0.0111197214	0.0181344268	0.0248801434	-0.008569543	-0.0392236038	0.1272898328	0.032650218700000004	0.021283472	0.19991765809999998	0.0051791606	-0.0136981749	0.026161975299999998	0.0054928215	-0.016488350500000002	0.011876837900000001	0.0295286263	-0.0030205063	0.0099536268	-0.060008150499999996	-0.0586748814	-0.023429456600000002	0.0074227458	-0.0248598113	-0.0070243264	-0.0438277204	0.11779768410000001	-0.0475353099	-0.019396191299999997	0.1145117812	-0.044704191500000004	-0.0145050751	0.0505095817	0.0490373517	-0.0083131914	-0.0261481923	0.000907293	0.033890231800000004	-0.0754105227	-0.1332173601	0.2016099086	-0.062026787699999995	0.0815548146	0.008610269	-0.0689150546	-0.10977664990000001	0.0487357	-0.003133400000000001	0.00237516845449	9.818195560000007e-06	0.035017400000000004	-0.030011799999999988	0.0009007081392399994	0.0012262183027600005	0.46121	0.05823600000000001	0.2127146641	0.003391431696000001	-0.00346878	-0.0007012399999999997	4.917375375999996e-07	1.2032434688399997e-05	-0.00188542	-0.0005948100000000001	3.537989361000001e-07	3.5548085764000007e-06	0.0007608189999999999	-4.312099999999981e-05	5.788455507609997e-07	1.8594206409999835e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36177.9140625	-100.2109375	10042.231994628906	1308841465.9136353	26729.0078125	-8.361328125	69.91180801391603	714439858.640686	26000.693359375	23.701171875	561.745548248291	676036055.1682472	0.730527	21.974279	0.12089034999999998	-0.014478099599999999	0.0430397849	0.0178048523	0.0179009137	-0.011450926200000001	0.0204591824	0.0039034690999999997	-0.052121252400000005	-0.010447159499999999	-0.006560301700000001	0.0327784395	-0.0304563998	0.0723098154	0.017591731399999998	-0.0309007225	0.027338337799999998	0.010419717299999999	0.0599594412	0.029298615299999997	-0.0065454473999999995	-0.1118703843	0.1115026908	-0.023717749500000003	0.0356878276	0.057187410999999994	-0.0803043445	0.0156673222	0.021048854	0.049331599299999994	-0.006875611899999999	0.0538292897	-0.010125884699999999	0.027508692	0.0402758358	0.0149644872	-0.011540263899999998	-0.021156124199999998	0.011942059599999999	-0.0560324403	-0.032304423900000004	-0.0074470537	0.0050515572	-0.0992567292	-0.025434093900000003	-0.0272614448	0.0673969207	-0.023031117599999998	0.045570063499999994	-0.0277345579	-0.0777932568	-0.0253828121	-0.1164924253	-0.0303475307	0.0763443179	-0.0360285908	0.0415393494	-0.09496226390000001	-0.0002703898	-0.0276327478	-0.0653071019	-0.009260344	0.080076174	0.0043083746000000004	-0.0738662073	-0.11077699349999999	0.0571492	0.008413499999999997	0.0032660310606399995	7.078698224999996e-05	0.059794000000000014	0.024776600000000003	0.0006138799075600001	0.003575322436000001	0.402637	-0.058573000000000035	0.16211655376899994	0.003430796329000005	-0.00337763	9.114999999999991e-05	8.308322499999984e-09	1.14083844169e-05	-0.0014636	0.0004218200000000001	1.7793211240000005e-07	2.1421249599999997e-06	0.0006912439999999999	-6.9575e-05	4.77818267536e-07	4.840680625e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36432.6484375	254.734375	64889.60180664063	1327337872.1704712	26726.41015625	-2.59765625	6.747817993164063	714300999.8401031	25998.845703125	-1.84765625	3.4138336181640625	675939977.8949013	0.6969920000000001	20.965521	0.0584959	1.3590799999999999e-05	0.033792622200000004	-0.030779360899999997	0.0029558587	-0.0086463413	0.0076769640000000005	0.0128573956	0.0122064373	0.11721382609999999	0.0358758764	-0.049738886100000004	-0.0205541623	0.0017600018	0.023326664900000002	0.0124448683	0.0454010087	-0.10260112939999999	-0.06721063299999999	0.0598100249	0.0097564135	0.0474852401	0.015327538500000001	0.0034374821999999996	-0.0499764385	-0.0592607053	-0.045051016500000006	-0.0572065137	0.0292419312	0.069479637	-0.0001053265	0.0142306784	0.041900465	-0.025991729900000003	0.0445388919	0.0024644938	-0.0092484117	-0.0083976235	0.021967766	0.0166626267	0.1265496864	-0.0074049771	0.0020219643	-0.007570487299999999	0.0142172251	-0.0070639582	0.060653422400000004	0.0168889941	0.0594501264	0.0665844278	-0.0228387421	0.0157567919	-0.0190285496	0.102728715	-0.0675170995	0.0057183268	0.0026934956	-0.002968761	-0.0911275417	-0.11291814300000001	-0.0092229801	0.0427336061	0.0785674201	0.0	-0.0785674201	-0.11111111109999999	0.0450125	-0.0121367	0.00202612515625	0.00014729948688999998	0.0479661	-0.01182790000000001	0.0001398992184100002	0.00230074674921	0.420001	0.017364000000000046	0.176400840001	0.0003015084960000016	-0.00337763	0.0	0.0	1.14083844169e-05	-0.00164185	-0.00017825000000000002	3.177306250000001e-08	2.6956714225e-06	0.00085634	0.0001650960000000001	7.333181956000002e-07	2.725668921600004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36238.48046875	-194.16796875	37701.200088500984	1313227466.6839752	26707.173828125	-19.236328125	370.036319732666	713273133.885685	25942.640625	-56.205078125	3159.010807037353	673020602.5979004	0.663858	19.968874	0.13693700000000006	-0.006620931899999999	0.008297167	-0.0273210249	-0.0063942067	0.0067137202	-0.0039346998	-0.0013327868	-0.0237815998	0.011007567900000001	-0.0565769271	-0.0141631081	-0.0380644745	0.0290371056	-0.0183858924	0.0213073105	0.0258562469	-0.012414131399999999	0.0980404718	0.0690774553	0.0223175923	-0.0722254838	0.1259377517	0.0946922829	-0.051929984699999994	0.12480689910000001	0.034417833700000004	0.049172909400000006	0.0173377907	0.1190932301	-0.0079417138	0.0039891025	0.019305159	0.0018167398	-0.025410364300000002	-0.0061928699	0.0133088294	-8.31759e-05	0.0127222928	-0.0287931092	0.0070837189	-0.06327693	-0.0157025877	-0.033761539199999996	0.012350526	0.0356134932	0.038983429900000005	0.0403478591	0.0608265147	-0.104544913	-0.0740339473	-0.0564759506	-0.08141861110000001	-0.0619365361	-0.0374706012	-0.1176194392	0.12494859609999999	-0.0106181756	-0.026269627099999998	-0.03303579	0.088185327	-0.0939038711	0.0770291202	-0.0043083746000000004	-0.0830027857	-0.11077699349999999	0.0605761	0.015563599999999997	0.00366946389121	0.0002422256449599999	0.082919	0.034952900000000016	0.0012217052184100006	0.006875560561000001	0.4794310000000001	0.05943000000000004	0.2298540837610001	0.0035319249000000047	-0.00350035	-0.0001227200000000002	1.5060198400000047e-08	1.2252450122500004e-05	-0.0014636	0.00017825000000000002	3.177306250000001e-08	2.1421249599999997e-06	0.00109518	0.00023884000000000004	1.1994192324e-06	5.7044545600000026e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36245.89453125	7.4140625	54.96832275390625	1313764870.370499	26709.1875	2.013671875	4.0548744201660165	713380696.9101562	25969.6640625	27.0234375	730.2661743164062	674423451.519104	0.740587	22.276859	0.09367850000000004	-0.0077835136	0.0199550025	-0.0038885678	0.0056613346999999994	-0.0085943554	0.015109853000000001	0.0133077522	-0.0444227314	-0.0888371307	-0.07042487900000001	0.04242446230000002	-0.02841153	0.021139278199999997	0.0021233531	0.017810201	0.0227599442	-0.0894667626	-0.0409199384	0.0318020585	0.1432187705	0.0413079519	0.1009868984	0.035754598900000004	-0.0547788129	-0.0383532682	0.0389651376	-0.09151511179999999	0.0015676171	0.027941264	-0.0078440178	0.0161137937	-0.0029152534	0.0010101398	-0.013451099099999999	0.0014496004	-0.0123766152	-0.0114711558	0.021196353199999997	-0.038037729900000004	-0.11841562609999999	-0.0401318952	-0.0092118512	-0.0229779761	0.0194118173	0.009864674	0.013899367900000001	0.0413758341	0.0360750271	0.0220715631	0.061302626799999996	-0.053534959699999995	-0.1293006825	0.07809608330000001	-0.1119038014	-0.0730287172	0.0016703035	0.0551323198	0.0928728967	-0.0816994217	0.14203544210000002	-0.021956704599999998	0.0754618528	-0.008610269	-0.08715729609999999	-0.10977664990000001	0.06366770000000001	0.0030916000000000138	0.004053576023290001	9.557990560000083e-06	0.0556156	-0.02730340000000001	0.0007454756515600008	0.0030930949633599988	0.436976	-0.04245500000000002	0.190948024576	0.0018024270250000015	-0.00344162	5.873000000000033e-05	3.449212900000039e-09	1.1844748224399997e-05	-0.00175194	-0.00028834	8.31399556e-08	3.0692937636e-06	0.00116468	6.94999999999999e-05	1.3564795024e-06	4.8302499999999855e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
