csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73
35123.3671875	-256.8125	65952.66015625	1233650922.5879517	26610.150390625	-15.693359375	246.2815284729004	708100103.8116798	25448.189453125	20.630859375	425.6323585510254	647610346.4421425	0.611711	24.997227	0.2467500425	0.0376551646	0.0068220194	0.0356589479	0.0544699666	-0.0402673142	0.0285419066	-0.008692522099999999	0.041531208	0.0326671356	0.043117075	-0.0731647403	-0.0785740478	0.1761137741	0.015195126599999999	-0.0663955783	0.0629418132	0.0096863535	-0.0580596952	-0.0076207572	0.0286539012	0.038819093900000004	0.0787672938	-0.0023785742999999997	0.0384669699	0.0202368885	-0.0039272628	-0.032008007000000005	0.0525571225	-0.0395802257	0.0286013421	-0.0219760219	0.0287264914	0.038964774	0.0130639973	-0.0750528673	-0.0913428215	0.170491605	0.0133391436	-0.0971020923	-0.0008602296000000001	0.001695202	-0.06050964480000001	0.0359975207	0.0048180645	0.0696742223	-0.0129820626	-0.055939574400000004	-0.0004028321	0.0916052369	0.0671593453	0.031129725	-0.010269189599999999	-0.0498968614	0.0	-0.0114494	-0.0229993	0.00013108876036	0.00052896780049	0.038698	-0.0472525	0.0022327987562499995	0.0014975352040000002	-0.272575	-0.10218100000000004	0.07429713062500001	0.010440956761000009	-0.01424	-0.0005707999999999997	3.2581263999999976e-07	0.00020277760000000006	-0.001295	0.0008455800000000001	7.150055364000002e-07	1.6770249999999996e-06	-7.406039999999999e-05	-6.996484999999999e-05	5.484942848159999e-09	4.895080235522498e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35397.36328125	273.99609375	75073.85939025879	1252973327.2647858	26640.654296875	30.50390625	930.4882965087892	709724461.3656044	25476.890625	28.701171875	823.757266998291	649071955.9182129	0.604961	24.721399	0.27584176	0.0225989134	0.06486949410000001	0.0011309324	0.0600813125	-0.0293652407	-0.0188815126	-0.0422850183	0.0534626676	-0.0292080854	0.0065803379	-0.0608615049	-0.022100526800000003	0.1112878854	-0.0027905932	-0.0551380312	0.0618085195	0.0402571093	-0.0883891338	0.038640905	0.0343858236	0.0418269078	0.1066637015	-0.0100299751	0.0215003415	0.064600136	-0.0374775843	-0.0189545198	0.0631333625	-0.027331262400000004	-0.0257479661	-0.0379641077	0.055163843	-0.0197829713	0.009574626800000001	-0.040202107200000003	-0.0119788151	0.1066758367	-0.0093213801	-0.09282303019999999	0.0217392794	0.0451969312	-0.08950331210000001	-0.013520976799999999	0.027693482999999998	0.08502006449999999	0.045020951	-0.100224486	0.0026805857	0.09095088720000001	0.0647762149	0.026583255299999997	-0.0165418419	-0.056597840199999985	0.0	0.00575374	0.01720314	3.31055239876e-05	0.0002959480258596	0.08052669999999999	0.04182869999999999	0.0017496401436899991	0.006484549412889999	-0.161851	0.11072400000000003	0.026195746201	0.012259804176000005	-0.0152769	-0.0010369000000000003	1.0751616100000006e-06	0.00023338367361000004	-0.0021855	-0.0008904999999999999	7.929902500000002e-07	4.7764102499999986e-06	0.00012025800000000005	0.00019431840000000005	1.4461986564000014e-08	3.775964057856002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35407.98046875	10.6171875	112.72467041015624	1253725080.8753815	26692.404296875	51.75	2678.0625	712484447.147831	25354.609375	-122.28125	14952.7041015625	642856216.5588379	1.047012	42.785599	0.26585321	0.07609233230000001	-0.05600762980000002	-0.06716368190000001	0.0679873875	-0.0361797289	-0.0328239137	0.0047795381	0.1826603416	0.0609677441	-0.0887605886	-0.050470604	-0.0935950069	0.20292106199999999	0.016670900500000002	-0.091107775	0.0963135017	0.0830100787	-0.0280728744	0.015342076100000001	-0.0067913973	-0.016205797	0.047928737400000004	0.0761485771	0.07042298799999999	-0.080569729	0.006063388	0.059690424299999996	0.0685994482	-0.026683783500000002	-0.0355837632	-0.0043809111999999996	0.1756320318	0.0383383119	-0.1182404821	-0.0402358025	-0.1055155557	0.16902554670000006	-0.0177743458	-0.1541154708	-0.0057070716	0.0739873096	-0.0535822401	-0.0237560066	0.0105713947	0.0189203636	-0.0996557148	-0.038638814	0.0298048367	0.09027387070000001	0.0623285141	0.0219771695	-0.0227485535	-0.0629463604	0.0	0.0205555	0.01480176	0.00042252858025	0.0002190920990976	0.049866900000000006	-0.030659799999999987	0.0009400233360399992	0.0024867077156100004	-0.107066	0.05478499999999999	0.011463128356000002	0.0030013962249999986	-0.0142689	0.001008000000000002	1.016064000000004e-06	0.00020360150721	-0.00404755	-0.00186205	3.4672302024999986e-06	1.6382661002499996e-05	0.000562341	0.0004420829999999999	3.16227400281e-07	1.9543737888899988e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35332.1953125	-75.78515625	5743.389907836914	1248364025.600647	26602.904296875	-89.5	8010.25	707714517.0286902	25530.296875	175.6875	30866.09765625	651796058.5256348	1.381945	56.472427	0.58632888	0.049217156799999995	-0.0314078941	0.039825409	0.0611146317	0.012246806599999998	0.021696326600000003	-0.0303033589	0.008060959599999999	0.039258241	-0.0388934246	-0.0120226835	-0.0204188944	-0.04807740519999999	0.0182069617	-0.05395346349999999	0.0644765281	-0.0489223483	0.0432363175	0.0541982909	0.0231263923	0.056973301	0.13433924490000002	0.0366583148	0.0511311175	-0.0051502640999999995	0.037820359	-0.015518591200000001	0.06471029610000001	0.0122253198	0.0196103709	-0.044309232000000004	0.0006853883	0.0305616315	-0.0479606405	-0.0257013463	0.0029237038	-0.059936251600000004	0.0048746826	-0.0817275839	0.0663272187	-0.03640914	0.046992065300000004	-0.0320866785	0.0517103196	0.071191178	-0.0749464693	-0.1059305771	0.0506905316	0.08957435609999999	0.0598186829	0.0173217973	-0.028864582799999997	-0.06890288730000001	0.0	0.00604087	-0.01451463	3.649211035690001e-05	0.0002106744840369	-0.0519049	-0.10177180000000001	0.010357499275239998	0.0026941186440099995	-0.320623	-0.21355700000000002	0.102799108129	0.045606592249	-0.0166799	-0.0024110000000000017	5.8129210000000074e-06	0.00027821906401	-0.00201617	0.00203138	4.126504704399998e-06	4.0649414689e-06	0.00124967	0.0006873290000000001	1.5616751089000004e-06	4.7242115424100024e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35317.99609375	-14.19921875	201.6178131103516	1247360848.0781405	26540.89453125	-62.009765625	3845.211032867432	704419082.5189363	25417.103515625	-113.193359375	12812.7366065979	646029151.1239967	1.022141	41.769238	0.6543673299999999	0.046301349900000004	0.0294205656	0.036719443399999996	0.0606504026	0.019025845700000002	-0.011816641299999998	-0.039627274	-0.0509158822	0.0274587199	-0.020272548300000002	0.0140987392	0.0023476862	0.061478123600000004	0.0296675067	-0.0158080659	0.027419728799999998	-0.035640265899999996	-0.057160895999999996	0.0307427581	0.05998293900000001	-0.0035096508000000003	0.0911568825	0.0126440416	0.045735291399999996	0.0551299321	0.024993391400000002	0.0077609439	0.059197449900000004	0.028391457400000007	-0.019890298100000002	-0.038346054	-0.055387735199999996	0.0031204282000000002	-0.0265493986	0.0252638927	-0.023137542	0.056052018700000004	0.0141458759	-0.045970209500000005	0.0314736111	-0.0196777102	-0.070162931	0.0028940339	0.0585061671	-0.0128629499	-0.0618201401	-0.0793866803	0.0600406153	0.0888525176	0.05724922320000001	0.012627579	-0.0348655494	-0.0744303271	0.0	0.0642978	0.05825693	0.0041342070848400005	0.0033938698930249	0.126557	0.17846189999999998	0.03184864975161	0.016016674249	-0.275267	0.045356000000000014	0.075771921289	0.002057166736000001	-0.0197792	-0.0030992999999999997	9.605660489999997e-06	0.00039121675263999997	0.00153336	0.00354953	1.25991632209e-05	2.3511928896000004e-06	0.00204669	0.0007970199999999997	4.1889399560999985e-06	6.352408803999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35464.19921875	146.203125	21375.353759765625	1257709426.227188	26593.328125	52.43359375	2749.281753540039	707205100.763916	25389.294921875	-27.80859375	773.3178863525391	644616296.6299478	0.575395	23.513205	0.39583562	0.0339919131	0.078804876	-0.0165915406	0.0535817438	0.017655005	-0.0410336924	-0.064509021	0.015361481399999996	-0.0327200339	-0.042059316299999996	0.0039002462	-0.0529157232	0.0404583598	0.0161038673	0.0067570482999999995	0.0095846085	0.0433431308	-0.0608057975	-0.014583224799999999	0.0151182088	0.0560433122	-0.0012371382	-0.0121628353	0.029150777200000002	0.0710026734	-0.0621113308	-0.0068537715	0.0549264121	0.026069600699999997	-0.055938133499999994	-0.052612176100000005	0.025920913599999998	-0.0479935166	-0.025279901	-0.0013491867	-0.06725515309999999	0.022791901099999998	-0.0070320325	-0.0178693489	-0.013646586799999999	0.04842837690000002	-0.060577723	0.0429323945	0.0370056541	0.0654337279	0.0047936903	-0.0166978249	0.0850818283	0.0881085353	0.0546226962	0.0079050419	-0.0407275316	-0.079494258	0.0	0.06796310000000001	0.00366530000000001	0.004618982961610002	1.3434424090000075e-05	-0.00262842	-0.12918542	0.0166888727405764	6.908591696399998e-06	-0.08414810000000003	0.1911189	0.0070809027336100035	0.03652643393721	-0.0200028	-0.0002235999999999974	4.999695999999884e-08	0.00040011200783999986	0.00111666	-0.00041670000000000015	1.736388900000001e-07	1.2469295556e-06	0.00124967	-0.0007970199999999997	1.5616751089000004e-06	6.352408803999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35176.0078125	-288.19140625	83054.28663635254	1237351525.625061	26572.994140625	-20.333984375	413.4709205627442	706124017.5976906	25365.185546875	-24.109375	581.261962890625	643392637.8273964	0.633151	25.873369	0.33269788	0.0557638585	0.0085599496	0.0544103524	0.0806275739	0.0054293734	0.007060380400000002	-0.031170676600000002	-0.043015476600000005	0.0179033091	-0.0179465415	-0.0144047384	-0.0349483865	-0.023662596400000003	0.041056250600000004	-0.0414102927	0.0194783844	-0.008795117199999999	-0.0160159925	0.0021113968	0.0023275410000000002	0.069937205	-0.0513851271	-0.0027670124	0.05909408190000001	0.027557846400000002	0.0390647011	-0.0055838334	0.0802276058	0.0111467246	0.0010093002	-0.0264673191	-0.0356786265	0.008096651600000001	-0.0278046148	-0.0188807717	-0.0229004475	-0.0504666166	0.0319353902	-0.0527838828	-0.008233483100000001	-0.0146616617	-0.036045623799999996	0.0126706054	-0.0206920926	0.0614057115	0.0432213063	0.094853109	0.0634429873	0.0873425944	0.05194172	0.0031647768	-0.046427162	-0.0840631448	0.0	0.0442199	-0.023743200000000013	0.00195539955601	0.0005637395462400008	-0.0141075	-0.01147908	0.0001317692776464	0.00019902155625	-0.293758	-0.2096099	0.08629376256400001	0.043936310178010016	-0.0204147	-0.00041190000000000324	1.6966161000000264e-07	0.0004167599760900001	0.000265956	-0.0008507040000000001	7.236972956160001e-07	7.073259393599999e-08	0.00174438	0.00049471	3.0428615844e-06	2.447379841e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35325.6953125	149.6875	22406.34765625	1247904749.3115845	26568.388671875	-4.60546875	21.21034240722656	705879276.6198157	25380.548828125	15.36328125	236.0304107666016	644172258.8168372	0.620628	25.361635	0.27263769000000004	0.0494459696	0.0493910226	-0.0038284264	0.0636220442	0.006083375899999999	-0.0459748612	-0.0475834281	-0.045052402400000004	-0.0546700001	-0.0046817019	-0.0481580812	0.0453710119	-0.1068092083	0.0427484984	0.0087625414	-0.0118069882	-0.029453626099999998	0.002295845	0.050579694	0.0804827972	0.1129045171	0.0670057518	-0.0052712698	0.0427481562	0.0408501019	-0.049094153499999994	-0.010704911899999999	0.0641729828	0.0113819335	-0.0598891227	-0.0318877035	-0.034385458199999996	-0.0615153183	0.0433827408	-0.038228776400000004	0.0670825817	-0.1017678124	0.0441385086	0.030000249	0.050614976900000004	-0.039119153999999996	-0.02697797	-0.0208598593	0.0491610196	0.1092748022	0.058697115	-0.026864946	-0.026832750099999997	0.0865548859	0.0492089673	-0.0015825856	-0.05194172	-0.0881085353	0.0	0.0558245	0.011604600000000001	0.00311637480025	0.00013466674116	0.00815779	0.02226529	0.0004957431387841	6.654953768409999e-05	-0.10843	0.185328	0.0117570649	0.034346467584000014	-0.0204368	-2.209999999999712e-05	4.884099999998728e-10	0.00041766279423999985	0.0006209319999999999	0.000354976	1.2600796057599994e-07	3.8555654862399995e-07	0.00105266	-0.00069172	1.1080930756e-06	4.784765584e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35040.9296875	-284.765625	81091.46118164062	1227866753.3643188	26528.916015625	-39.47265625	1558.090591430664	703783384.9640846	25289.48828125	-91.060546875	8292.023197174072	639558217.5274812	0.558339	22.816233	0.19519781000000008	0.0719027476	0.0005300419000000001	0.047015397800000004	0.07906850950000001	0.0181033717	-0.011985862	-0.0127275274	-0.0710905223	0.006214443399999999	-0.023257657	-0.001041622	0.0106368285	-0.0277586654	0.051922980199999996	-0.0158896349	-0.010578720900000001	-0.0031836924	-0.049673555099999996	0.0001090163	0.0430047599	0.1225003549	0.0517687298	6.80507e-05	0.07503295900000001	0.0196399135	0.0187529693	-0.0245573509	0.0760723611	0.0229179348	-0.0112293848	-0.0031548115	-0.0694481009	-0.0053080861	-0.0200322879	0.008223925	0.014146501399999999	-0.0400776849	0.060435166299999996	-0.017419383400000002	-0.016676255900000003	-0.0069786765	-0.040462285	0.021961573300000002	0.04621288269999999	0.0925337997	0.0182091143	-0.0269316696	0.0570174083	0.08574560619999999	0.046427162	-0.0063263989	-0.05724922320000001	-0.0916052369	0.0	0.0466374	-0.009187099999999995	0.00217504707876	8.440280640999994e-05	0.0374889	0.02933111	0.0008603140138321	0.0014054176232099998	-0.215514	-0.10708399999999997	0.046446284195999984	0.011466983055999995	-0.0200989	0.0003378999999999986	1.1417640999999907e-07	0.00040396578121	0.00020062	-0.000420312	1.7666217734399996e-07	4.02483844e-08	0.00128636	0.0002337000000000001	1.6547220496e-06	5.461569000000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35102.765625	61.8359375	3823.683166503906	1232204154.5236814	26560.2578125	31.341796875	982.3082313537598	705447295.0664673	25245.578125	-43.91015625	1928.101821899414	637339214.8654785	0.5198229999999999	21.242296	0.1700426500000001	0.08218361519999999	-0.0051502224	0.0096263925	0.085695341	0.002304878	-0.04365141559999999	-0.0029050279	-0.0646477593	0.0122886099	-0.022537232999999997	-0.0369298584	-0.0072891665	-0.1068279935	0.032982927599999996	-0.0168650214	-0.0239903319	0.0092949689	0.0053130999	-0.0100271937	0.0077657148	0.1302959708	0.000950487	0.049860526100000004	0.08096363549999999	-0.0086464199	-0.0056818113	-0.012011096	0.08496319999999999	0.009133086	-0.04196986019999999	0.017021238799999998	-0.0601880691	8.29589e-05	-0.023053409700000003	-0.035504419100000004	0.0154606828	-0.1151084429	0.0361231338	0.002128459	-0.021529485299999998	0.0006750694000000001	0.0043597047	0.018884463400000003	0.0071039676	0.10775654550000001	-0.0371759537	0.054479071500000004	0.050363976500000004	0.0849149568	0.043599077	-0.0110560246	-0.0623285141	-0.0945314743	0.0	0.0458408	-0.0007966000000000015	0.00210137894464	6.345715600000023e-07	0.0033244	-0.0341645	0.00116721306025	1.105163536e-05	-0.116422	0.099092	0.013554082083999998	0.009819224463999998	-0.0202125	-0.00011360000000000191	1.2904960000000433e-08	0.00040854515625	-0.000335941	-0.000536561	2.87897706721e-07	1.12856355481e-07	0.00121673	-6.963e-05	1.4804318929000004e-06	4.8483369e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35145.03515625	42.26953125	1786.7132720947266	1235173496.1340485	26523.755859375	-36.501953125	1332.3925819396973	703509624.8877296	25356.91015625	111.33203125	12394.821182250977	642972892.6721344	0.6365529999999999	26.012383	0.12625272050000005	0.0699563843	0.0415179343	0.0268383255	0.08668490359999999	-0.0014648794	-0.028196679	-0.009045737199999999	-0.0744979576	-0.027397306	0.0060469564	-0.0394132355	0.0194819517	-0.0540498192	0.022097267599999998	-0.0270560075	-0.0179515701	-0.0148233491	-0.0255531542	0.0030996359	0.0486334743	0.0880826926	0.0631669567	0.0408366236	0.0707800373	0.0377135716	-0.0338928051	-0.0247471047	0.08616651869999999	0.008427449200000001	-0.0343906062	0.012458587	-0.07274862139999999	-0.0351878939	0.0305918063	-0.035001545099999996	0.0372104677	-0.0515080771	0.0362100192	-0.0158962473	0.0078268993	-0.0182240204	-0.0429817406	0.0304609844	0.0741366966	0.0945494194	-0.0741787724	-0.0636554329	0.089843171	0.0840631448	0.0407275316	-0.0157608558	-0.0671593453	-0.0968690246	0.0	0.0437142	-0.0021265999999999998	0.00191093128164	4.522427559999997e-06	0.0203075	0.016983099999999998	0.00028842568561	0.00041239455625	-0.14388299999999998	-0.027460999999999985	0.020702317688999997	0.0007541065209999993	-0.0193877	0.0008248000000000005	6.802950400000009e-07	0.00037588291129	-7.683589999999996e-06	0.00032825741	1.0775292721990807e-07	5.903755528809994e-11	0.0007761469999999999	-0.0004405830000000002	6.024041656089999e-07	1.941133798890001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35043.265625	-101.76953125	10357.037490844728	1228030465.6643064	26526.1328125	2.376953125	5.6499061584472665	703635721.9863893	25399.7421875	42.83203125	1834.5829010009768	645146903.1914673	0.644876	26.352512	0.30753718049999984	0.0809074357	0.0229493781	0.05321066519999999	0.0885933226	0.0103229114	-0.0030602295	-0.0072016798	-0.0713578874	0.0202026686	-0.0109677907	-0.012091835700000001	-0.0353909704	-0.0045434269000000005	0.0060834009	-0.0319866298	-0.0038231432000000003	-0.010955538899999999	-0.073181414	-0.0011614985000000001	0.050091018099999995	0.0643089127	0.1074344631	0.068551373	0.0884152961	0.0441572553	0.0223346951	-0.0116466537	0.08417747769999999	0.0198808416	-8.961079999999999e-05	-0.0124032929	-0.0769751011	-0.0046176259	-0.0168383765	-0.0200711567	-0.026969139399999998	0.0042524254	-0.0043430078000000006	-0.011868916200000001	-0.009408725500000001	0.0015689432999999998	-0.085550294	0.022863914500000002	0.0621484349	0.0783361041	-0.09964992660000001	-0.0638430467	0.0012439191	0.0831903826	0.0378153881	-0.020430341499999997	-0.07172245969999999	-0.098603331	0.0	0.00445489	-0.03925931	1.98460449121e-05	0.0015412934216761	-0.0200669	-0.040374400000000005	0.0016300921753600005	0.00040268047561000015	-0.207727	-0.06384400000000001	0.043150506529	0.004076056336000003	-0.020881200000000003	-0.0014935000000000018	2.2305422500000053e-06	0.0004360245134400001	-0.00153392	-0.00152623641	2.3293975792096884e-06	2.3529105664000003e-06	0.0010376	0.0002614529999999999	1.0766137599999997e-06	6.835767120899996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
