csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
36702.44140625	-150.21875	22565.6728515625	1347069205.1792145	27002.55078125	-22.03125	485.3759765625	729137748.693985	26241.875	-149.916015625	22474.811740875244	688636003.515625	2.17207	49.269848	0.5636958999999999	0.0612825748	-0.0652954637	0.1261469187	0.0134053817	-0.0195030699	-0.0631301154	0.10925002660000001	0.050856372000000004	0.2701175743	-0.18469880789999998	0.061965012800000004	-0.1842729817	0.1306045449	0.0126315919	0.1997296285	0.0774729381	-0.0685587558	-0.075572915	-0.0333748508	0.1261773246	0.1196018856	-0.07768519360000001	-0.0103884697	0.0597113721	-0.0903344837	-0.0068192847999999995	0.0300877406	-0.1550432094	0.096703915	0.0057800147	-0.0565291888	-0.06763916889999999	0.0914531052	-0.0833218827	0.0652941061	-0.0449213086	0.1295572005	-0.0429691989	-0.00042785349999999997	0.1134792166	0.0681460183	0.06332549929999999	0.0588931177	0.09005293029999999	-0.054493643099999996	0.06210300110000001	0.0086063383	-0.0157218997	-0.0613314134	0.127685355	0.021919335499999998	0.2926056163	-0.014061087	0.2754480868	-0.0193060624	-0.1103280467	-0.0327580164	0.2016298291	-0.0461356599	0.015342608700000001	0.1000489923	-0.029601288700000002	-0.10083471449999999	-0.11725577710000001	-0.11530359359999999	-0.0648714799	-0.0676035042	-0.0595451204	0.0300844714	-0.116325564	-0.0020581371	-0.0858521559	0.0061626173	-0.1425815127	-0.0854615802	0.038197987	-0.04973527690000002	-0.0570575455	-0.1840820269	0.1911960651	0.0339661825	0.09489902550000001	0.16580130810000002	0.0923233333	0.0183408808	-0.0644997188	-0.162686	-0.049691	0.026466734596	0.0024691954810000002	0.0774447	0.22419570000000003	0.05026371189848999	0.005997681558090001	0.041028	0.159824	0.0016832967839999994	0.025543710976	0.00192084	0.00070863	5.021564769000001e-07	3.6896263056e-06	0.00253842	0.00012240999999999988	1.4984208099999966e-08	6.4435760964e-06	-0.00259606	-0.0017686639999999997	6.7395275236e-06	3.1281723448959987e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36830.02734375	127.5859375	16278.171447753906	1356450914.1413727	27014.07421875	11.5234375	132.78961181640622	729760205.8961334	26275.400390625	33.525390625	1123.9518165588381	690396665.6876564	1.203929	27.309151	0.2492421	0.045294150199999994	-0.0422088632	-0.067859109	0.0108106423	-0.0141858621	0.09456693070000001	0.07909611429999999	-0.011708116299999998	0.18020138460000001	-0.004816166	-0.0542699221	-0.19620761609999998	0.0378986442	-0.0983421956	0.124790136	-0.07728429120000001	-0.0825001474	-0.1925061969	0.0681704446	0.029782433100000002	0.112635079	0.1498391325	-0.08812972570000001	0.11401757960000004	0.1525423111	0.0103888796	0.17484902579999995	-0.060253634199999996	0.108145684	0.054995032699999995	-0.015548461299999997	0.0060914412	-0.0590885533	-0.0050294021	0.1050261035	-0.1305183898	0.0397146626	0.0372232968	-0.1066941638	-0.1209159393	0.043310560899999996	0.0464028194	-0.0082190802	-0.08834005619999999	0.0349124197	0.0028958857	0.007744273	-0.0038540174	0.09946513539999999	0.059263302300000015	-0.0379177085	0.1953053492	-0.10548788320000001	0.20853757190000002	0.09109789189999999	-0.11173751380000001	0.135348115	0.12059221349999999	0.0279128892	-0.13978003630000002	-0.0377732748	-0.1381459155	0.0424275287	0.043179056900000005	0.0499976955	-0.1357412479	-0.0471501658	0.1025162983	-0.0800705307	-0.1033260684	0.1220815362	0.0806051625	0.1416785153	-0.0189446324	0.1991778427	-0.059116936399999986	-0.1109079633	-0.055022633700000004	-0.0755021905	-0.0887906599	-0.17053736760000002	-0.0575562502	-0.04980728809999999	0.0904527076	0.0127227994	-0.07154294259999999	-0.128665	0.034021	0.016554682225	0.0011574284409999998	-0.026332	-0.1037767	0.01076960346289	0.0006933742239999997	0.0516434	0.010615400000000004	0.00266704076356	0.00011268671716000007	0.00166592	-0.0002549200000000001	6.498420640000002e-08	2.7752894464e-06	0.0015785	-0.00095992	9.214464064e-07	2.4916622500000003e-06	-0.00179432	0.0008017399999999997	3.2195842624e-06	6.427870275999997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36804.31640625	-25.7109375	661.0523071289062	1354557706.1313632	27015.412109375	1.337890625	1.7899513244628906	729832491.4393654	26236.86328125	-38.537109375	1485.108798980713	688372994.8390045	1.109688	25.17145	0.2027552	0.0654530074	-0.0391646704	0.0861697828	0.001191655	-0.046331060099999995	0.11927228699999999	0.1087690396	0.040349400699999996	0.1862256012	-0.07728038129999999	0.0945882666	-0.0910569083	-0.0565264788	-0.008277386	0.22003946789999998	0.031270724900000005	-0.08859125109999999	-0.1688056063	-0.0172564222	-0.1028707984	-0.08124742	-0.1157303562	-0.0502285165	0.1462915751	-0.0184203158	0.0583223014	-0.0719047051	-0.0464325478	-0.0875895423	-0.1209717634	-0.0596279226	0.10246205300000001	0.043695939100000004	0.0657910385	-0.011886846299999998	0.10188799650000001	0.1405091935	0.0396750375	-0.0589831517	0.0220405609	0.06688066940000001	0.0430812331	0.0630892896	0.060861393300000004	-0.014052015400000001	0.1040159674	-0.0005976594	-0.0344397105	0.119763817	0.124881614	0.014780574199999999	0.17293717	-0.0649508921	0.1290895077	0.0733887144	0.0454081893	0.0550115327	0.2410658937	-0.0431485355	-0.05032206980000002	-0.044313638200000005	0.0785581857	0.18000664870000002	0.055497084	-0.1427377581	0.0531943172	-0.1119240099	0.0327530446	0.06555364030000001	-0.019976683500000002	-0.0977423707	-0.1143750181	0.0832841359	-0.0376686656	0.0031269632	0.1416343428	0.1480392859	0.04967940269999999	-0.0558158294	0.0096536156	0.1164038632	-0.0018827881	0.0799500556	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-0.105024	0.023640999999999995	0.011030040575999999	0.0005588968809999998	0.0154949	0.0418269	0.00174948956361	0.00024009192601	0.0983919	0.046748500000000005	0.00968096598561	0.0021854222522500006	0.00096599	-0.00069993	4.899020049e-07	9.331366801e-07	0.000945484	-0.0006330160000000001	4.0070925625600024e-07	8.939399942559998e-07	-0.00131649	0.0004778300000000001	1.7331459201e-06	2.2832150890000005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36965.078125	160.76171875	25844.3302154541	1366417000.7873535	27002.021484375	-13.390625	179.308837890625	729109164.2426491	26239.03515625	2.171875	4.717041015625	688486965.9309236	1.156291	26.228559000000004	0.14314525	0.1061880182	-0.0688840577	-0.0656192784	7.75647e-05	-0.059665957	0.0141724554	0.0208635842	0.0299652126	0.1882304421	-0.0385732145	0.049145919100000005	-0.004331174	-0.14458468	-0.0468809986	-0.0552317037	0.1166385353	-0.1040975319	-0.10217649390000001	-0.0390308023	-0.1660518968	-0.10107294050000001	0.15901139150000002	-0.0004348455	0.0071664645999999985	0.0772047968	-0.013788548000000001	-0.1010582394	0.032817326699999996	0.05920071530000001	0.0730982392	-0.007097146400000001	-0.2015082493	0.1312642825	-0.1151136242	-0.1063331292	0.0789863977	-0.0748538533	0.2042899907	0.1057685335	-0.0308392483	0.1117815009	0.09583145130000001	-0.1106359709	-0.012262601399999998	-0.011980071699999999	0.021159655899999998	0.0023099292	-0.0537480736	0.0166322167	0.0293810703	0.0007179672	0.16677778099999999	-0.13297909730000002	-0.043365353899999994	0.0397279986	0.09995324970000001	0.09834371439999999	0.0449365679	-0.095801805	0.0054196878000000006	0.0540562157	0.1384042936	0.1162487922	0.1651809335	0.0896722207	-0.0778608227	-0.12598148480000002	-0.1216150834	0.021025085899999997	0.1227269089	0.0754409486	0.0596503504	-0.21012162850000002	-0.042340816399999995	-0.1004762278	-0.0247799442	-0.1675965736	-0.07996996469999999	0.0685287296	-0.1012152219	0.0007895607	0.0572850589	0.1495733648	0.08656555070000001	0.0014161995	-0.0845511243	-0.07899359999999997	0.02603040000000004	0.006239988840959995	0.0006775817241600018	-0.0262333	-0.041728199999999986	0.0017412426752399994	0.0006881860288899999	0.121678	0.02328609999999999	0.014805535684	0.0005422424532099995	0.00139699	0.0004310000000000001	1.8576100000000007e-07	1.9515810601000003e-06	0.0007135189999999999	-0.000231965	5.3807761225e-08	5.091093633609997e-07	-0.000937444	0.0003790460000000001	8.788012531359999e-07	1.4367587011600005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36791.05078125	-174.02734375	30285.516372680664	1353581417.5885162	26942.4375	-59.583984375	3550.251194000244	725894938.4414062	26201.365234375	-37.669921875	1419.0230140686035	686511540.1451149	1.079174	24.4793	0.16041029999999998	0.0012022187	0.014774612900000001	0.09220384570000001	-0.01263689	-0.016599149599999998	0.1089522614	0.029581996699999998	-0.20390412730000002	0.1656480778	-0.030650059	-0.0429819379	-0.11250578539999999	-0.1156332361	0.0102730176	0.054222446900000006	0.0246663516	-0.1298721706	-0.0391894713	-0.0193709051	0.0172609195	-0.1492633303	0.0078780611	0.0099979824	-0.0409436265	-0.027306544900000004	0.0821076007	-0.117904636	0.048319130700000004	-0.0050789486	0.0164054672	-0.055863146600000003	0.0596933383	-0.0537375661	0.07213792179999999	-0.0428343766	-0.02165962	0.03412956	0.028893111099999997	0.0028162985	-0.1638452502	0.001113939	0.0057905493	0.1136038721	-0.0177995364	-0.0220998348	0.08079546509999999	-0.013702826100000001	-0.0050711066	0.09686845050000001	0.0092980709	-0.2232135003	0.1268957849	-0.0195849396	0.026773246299999998	0.1382397145	0.014057126999999999	0.0325598284	0.0424372735	0.0214018885	-0.10033823089999999	0.0443783482	0.0672166251	-0.0598919425	0.0623197534	-0.0758971451	0.1164328462	-0.1727597256	-0.0476531009	0.0899172171	0.10254736099999999	-0.0015208106	-0.0161115486	0.1163643163	0.11513836029999999	0.0033521234999999996	-0.10874510849999999	0.0732316743	-0.0802585973	0.0406167986	-0.1034084718	-0.1843376384	-0.0314015655	-0.1184979259	0.0845511243	-0.0042478315	-0.0904527076	-0.0713794	0.007614199999999974	0.00509501874436	5.7976041639999596e-05	0.0570232	0.08325650000000001	0.00693164479225	0.0032516453382399994	0.0857345	-0.03594349999999999	0.007350404490250002	0.0012919351922499993	0.00117243	-0.00022456000000000014	5.042719360000008e-08	1.3745921048999997e-06	0.000280318	-0.00043320099999999987	1.8766310640099992e-07	7.8578181124e-08	-0.000923283	1.4160999999999948e-05	8.52451498089e-07	2.0053392099999846e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36973.91796875	182.8671875	33440.40826416016	1367070609.959854	27028.04296875	85.60546875	7328.296279907227	730515106.7205963	26215.947265625	14.58203125	212.63563537597656	687275891.0340309	1.402629	31.816336	0.4374728	0.1547286213	-0.085597151	0.030900017400000007	-0.023621659500000003	-0.1378009186	0.1323665492	0.0888079598	0.1303776338	0.2557383861	0.024279515	-0.0613326347	0.1595208447	0.0175354896	0.1007428422	-0.0273391921	-0.1085438362	0.060375002699999986	0.0074744829	0.0733497704	-0.0538544292	-0.06790098900000001	0.0315635501	-0.047460034500000005	-0.0373886431	0.12311326800000001	-0.07636546820000001	-0.0765847414	0.2073186461	0.0559531995	0.0820672106	0.1538258888	-0.05041602269999999	-0.1214824439	0.0185964911	-0.0403047453	0.024475682599999996	0.073822456	0.0203313303	-0.13635752240000001	0.0625475366	0.1620589419	0.1372955017	-0.0781536677	0.0335908226	-0.1308149303	0.0031711125	-0.018033770600000002	-0.1263710701	0.15264289150000002	0.0830698645	0.0736937935	0.22315940410000001	-0.0709696263	-0.1339818241	-0.061062800999999986	-0.0118470877	0.041613315899999996	-0.06250054990000001	0.1636898865	0.0407233804	-0.1277742295	0.0143558925	0.0514723801	0.0932002131	0.024174704900000003	-0.025346676800000002	0.0718627213	0.0162790214	0.037043234700000004	0.2123309611	-0.012558328300000001	0.1290482806	-0.10073163269999999	0.0605866107	0.0839389426	0.07393725799999999	0.08479886789999999	0.06600829309999999	-0.0034721459	0.042513554	-0.0082493747	-0.0128031247	0.07562489900000001	0.082490912	-0.0099026625	-0.0959136145	-0.055121400000000015	0.016257999999999988	0.0030383687379600013	0.0002643225639999996	-0.14231	-0.19933320000000002	0.03973372462224	0.020252136100000002	0.241217	0.15548250000000002	0.05818564108900001	0.02417480780625001	0.00106815	-0.00010428	1.08743184e-08	1.1409444225e-06	-0.000504326	-0.0007846439999999999	6.156662067360001e-07	2.543447142760001e-07	-0.000484225	0.00043905800000000004	2.34473850625e-07	1.9277192736400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36632.9140625	-341.00390625	116283.6640777588	1341970392.7105105	26993.525390625	-34.517578125	1191.4631996154785	728650413.0143166	26226.89453125	10.947265625	119.84262466430664	687849996.7533113	1.308337	29.677485	0.3026382	0.0087060837	0.005902485	0.11085653349999999	-0.010287396800000001	-0.042141192800000005	0.0042364471	0.020485188999999997	-0.0766291256	0.0704418164	-0.0203968176	-0.0780162315	-0.1688132563	-0.037957979700000005	0.0343252383	-0.02510653	-0.1117263371	-0.10217639349999999	-0.0498477768	0.1074250299	-0.0874419025	0.0355781119	-0.1428159223	0.0130512463	-0.0929770483	-0.19220673559999998	0.0012832861	-0.1105856474	0.07998750889999999	-0.12273756150000001	-0.007966429	0.07857286549999999	0.06495830400000001	0.0455012038	0.1518475011	-0.0772503237	-0.1309898577	-0.14584327019999999	-0.1150079348	-0.11873983789999999	-0.0120661485	0.0065953612	0.0083526264	0.18015785980000001	-0.048120202300000005	-0.0267159343	-0.0381572858	-0.018084628300000002	-0.034056515	-0.023025681099999997	0.0015526879000000002	-0.075330947	0.059757922699999994	-0.006491296999999999	0.0716377918	0.130136164	-0.0453712426	0.011611924499999999	-0.0625598027	0.11188442	-0.1928936174	-0.10066439279999999	0.05123164980000002	0.024695444100000002	-0.15620681	-0.014982299099999999	0.0439163642	-0.0380686349	-0.0271863794	-0.0078670304	0.0656132378	-0.0561077241	-0.0886012217	-0.06796551690000001	0.1578169872	0.0172947525	-0.0581990779	0.07134616519999999	0.0136408336	0.0694475981	0.0131998416	-0.0303129956	-0.16166985080000001	0.021615139	0.0803860294	-0.015536046599999999	-0.1009072399	-0.0554704	-0.00034899999999999515	0.0030769652761600003	1.2180099999999658e-07	-0.0324915	0.1098185	0.012060102942249995	0.00105569757225	0.08281430000000001	-0.1584027	0.006858208284490001	0.025091415367290003	0.00112437	5.622000000000006e-05	3.1606884000000063e-09	1.2642078969e-06	-0.000254326	0.0002500000000000001	6.250000000000002e-08	6.468171427599999e-08	-0.0008593649999999997	-0.0003751399999999997	7.385082032249995e-07	1.4073001959999982e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36752.80859375	119.89453125	14374.698623657228	1350768939.528824	26995.08203125	1.556640625	2.42313003540039	728734453.8739166	26161.07421875	-65.8203125	4332.313537597656	684401804.2789459	1.177215	26.703203	0.19171575	0.0288956282	-0.0171921323	-0.0306041098	-0.033918331	-0.0843491807	0.0141621002	0.0420201968	-0.023241344	0.0922611053	-0.0119860978	0.051959477000000004	0.0803489476	-0.0914727213	0.0407592207	-0.019166120800000002	-0.033752719900000006	0.0637719581	-0.0529182891	0.1812725636	-0.0817182296	-0.0009253374000000001	0.0445246232	0.0227566952	0.0687114646	0.0322365944	0.0747147675	-0.09157343859999999	-0.0090552563	-0.1568276002	-0.0495324431	0.0274026968	0.039211765	-0.0904969835	0.0511882892	0.0198669427	0.1253593124	-0.0681602464	0.06408377629999999	0.0728757322	-0.033616053199999996	0.0334507545	0.0025195626999999997	-0.0845425293	0.036373902400000005	-0.0042277731	-0.0020357274	-0.036371554	-0.0867963434	0.028232557400000007	0.0411897954	-0.0349908787	0.09641393960000001	-0.011685853700000002	-0.0533618829	-0.028544270299999997	0.08474325	0.0495491951	-0.0031072845000000003	0.09998717050000001	-0.0341532193	0.0720579809	-0.039396723599999996	0.21354525600000002	0.023241168	0.10417546220000001	0.022626396200000003	-0.0155919249	0.0892193024	0.0210990147	0.000246413	-0.09752021710000001	-0.0068375925	-0.0459130964	0.1015936791	0.038250067400000004	-0.0235084466	0.0619062059	0.0657717724	0.0011369356	0.0019852195	0.011790608000000001	0.1614754453	-0.0741973779	0.07823761629999999	-0.0211357831	-0.10540925529999999	-0.052901300000000005	0.0025690999999999978	0.002798547541690001	6.600274809999988e-06	0.015837200000000003	0.048328699999999995	0.00233566324369	0.0002508169038400001	0.132383	0.049568699999999986	0.017525258688999998	0.0024570560196899988	-0.000258058	-0.0013824279999999998	1.9111071751840002e-06	6.659393136399999e-08	-0.00039117	-0.000136844	1.8726280336000002e-08	1.530139689e-07	-0.000553652	0.00030571299999999983	3.0653053710399994e-07	9.346043836899986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36753.41796875	0.609375	0.371337890625	1350813732.3856356	26947.7265625	-47.35546875	2242.5404205322266	726179966.8872682	26120.23046875	-40.84375	1668.2119140625	682266439.7406157	1.024007	23.227922	0.13183270000000002	0.05136751480000002	-0.0220226561	-0.11145008140000001	-0.0313444768	-0.0643889666	0.042668352300000004	0.0287141339	-0.1550872186	0.0980961115	0.0021657151	-0.0299884213	0.0124559025	-0.018625771	-0.16241678710000002	-0.1458732676	0.0134646076	0.0214072648	0.0422355415	0.0755549195	-0.043168637	-0.0854683877	0.0891500393	0.0296668356	-0.1252955148	-0.1255629725	0.0706200747	0.0675010338	-0.0373175158	0.0771694961	-0.10532697	-0.0401715262	0.0333668666	0.0067095098	-0.19818250989999997	0.0208808404	-0.0042103722	-0.24861979	-0.0045244642	-0.0429256997	0.0397014064	0.0406443998	0.0528179161	-0.10230877599999999	-0.0596957591	-0.0013387851000000001	-0.1622729285	-0.0357305902	-0.0599550009	0.0345252569	-0.0079200517	-0.167363457	0.0706282725	-0.0208516096	-0.043355461100000006	0.0376365038	0.03426589	-0.1003740551	-0.18304553510000002	-0.0163033476	-0.08933523619999999	0.0201909767	-0.005737796	-0.0159164075	-0.0987998693	0.0311853731	0.0228252261	-0.0708434122	-0.0544536459	-0.1238089043	-0.0345784686	0.090608005	0.0289908505	0.0909925122	-0.0136263055	-0.025267977900000002	-0.1372939324	-0.10983249199999999	-0.027982879199999998	0.0743924098	-0.0590878545	-0.0157227352	0.1344701689	0.0851159879	0.0760468362	-0.0266897442	-0.1093977275	-0.0489833	0.003918000000000005	0.00239936367889	1.5350724000000038e-05	-0.046112400000000005	-0.061949600000000014	0.003837752940160001	0.00212635343376	0.147133	0.014749999999999984	0.021648119689	0.0002175624999999996	0.000303769	0.000561827	3.15649577929e-07	9.2275605361e-08	-0.00015182799999999998	0.000239342	5.7284592964e-08	2.3051741583999998e-08	-0.00033051900000000004	0.00022313299999999995	1.0924280936100003e-07	4.978833568899997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36588.9765625	-164.44140625	27040.97608947754	1338753205.8911743	26932.849609375	-14.876953125	221.32373428344727	725378388.0812111	26120.7578125	0.52734375	0.2780914306640625	682293988.6992798	0.929022	21.073341	0.061192150000000015	0.0106359775	0.00038377800000000004	0.1018187708	-0.0499373184	-0.0554006777	-0.1458693126	0.0380302476	-0.1604793236	0.041150195099999995	-0.0008024367	-0.0409275457	-0.0932950669	-0.11039196539999999	0.041522050299999995	-0.1439983845	-0.0738818333	0.0533990508	0.061321273499999995	0.11333893119999999	0.0562352361	0.027840854900000003	-0.1828786599	0.0239671722	-0.09927181269999999	-0.0969524609	0.044532289100000004	-0.08546796949999999	-0.0103639507	-0.1508141289	-0.0680156182	0.045862788499999994	9.537559999999999e-05	0.1692806489	-0.0339033268	0.1571673756	-0.0216254275	0.0663363179	0.0952292658	0.0310385154	0.0069814812	0.0037262984999999996	-0.0020506743	0.1481581667	0.0065266079	-0.0438535149	-0.10443814289999999	-0.0546495052	-0.057574975599999995	-0.1499778809	0.0363559806	-0.1806264085	0.045433424900000005	0.023962866200000002	-0.0185895196	0.1151361254	0.0554330187	-0.039234722799999996	-0.1205265133	0.1374929697	-0.0746138308	0.0066721459	-0.0321216617	0.0005256243	-0.21751365890000002	-0.016253223600000002	0.1206246927	0.0400432678	0.0120874003	0.0754324458	0.053389022599999995	-0.06577447759999999	-0.0714191427	-0.08739734939999999	-0.0686963505	-0.1029410303	-0.0155799686	-0.0092052677	-0.1348534293	0.0108351653	-0.1659709932	0.0435735395	-0.0043969326	0.022270871600000002	0.0738148754	-0.0321859012	-0.11285322490000001	-0.0530019	-0.004018599999999997	0.0028092014036100003	1.6149145959999977e-05	-0.0464523	-0.00033989999999999715	1.1553200999999804e-07	0.0021578161752900003	0.123679	-0.023453999999999992	0.015296495041	0.0005500901159999995	-0.000150179	-0.000453948	2.0606878670400003e-07	2.2553732041e-08	-0.000254326	-0.000102498	1.0505840004e-08	6.468171427599999e-08	-0.000441666	-0.00011114699999999996	1.9506885555599999e-07	1.2353655608999992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36734.09375	145.1171875	21058.99810791016	1349393643.633789	26991.92578125	59.076171875	3489.994083404541	728564057.3805084	26129.5234375	8.765625	76.836181640625	682751995.0708617	1.07884	24.471729	0.15073599999999998	0.1150453805	-0.0810641085	0.0220703804	-0.0476840552	-0.10537223960000001	0.052946300000000016	0.0642988884	0.085963879	0.1538506607	-0.0022884866	0.0857856432	0.099417391	0.0241516736	0.1037525296	-0.1465782043	-3.56267e-05	0.19778126699999998	0.0554974958	-0.0011627958	0.013225599	-0.0108538675	0.0283347697	-0.0301572604	0.0272990156	-0.054837538899999996	-0.1130213258	-0.17603231219999999	0.05549414230000002	0.0500882032	-0.028187544100000007	0.1451270274	0.0178978468	0.0830192424	0.025973587000000003	-0.0747612058	0.0286059216	0.0868847587	0.016329488899999998	-0.013567259	0.0829583008	0.1101782169	0.0720128278	-0.0444938878	0.0614163633	-0.031110647999999998	-0.0733591126	-0.054595201600000004	-0.1123760384	0.0603778175	0.0672808225	0.0524005027	0.1664702964	-0.0344820781	-0.0421870337	-0.1367568513	0.09875939480000001	0.0497084377	-0.1605111516	0.0597215343	0.2259476434	0.010773903500000001	-0.0399679709	-0.0497631292	0.0375739102	-0.055845055899999996	-0.0383452242	0.0539465009	-0.108327937	0.0353086891	0.0941592316	-0.1052867443	0.0803153836	-0.1217769474	0.0748094923	0.0091075944	0.0675154338	0.10701024699999999	-0.1417284675	-0.0377807326	-0.0549325032	0.11634389449999999	-0.0016672051999999998	0.0548879972	0.07154294259999999	-0.0376123508	-0.11575891279999999	-0.0530813	-7.940000000000029e-05	0.00281762440969	6.3043600000000475e-09	-0.109673	-0.0632207	0.00399685690849	0.012028166929000002	0.182617	0.058938	0.033348968689	0.003473687844000001	-0.000543983	-0.00039380400000000015	1.5508159041600007e-07	2.9591750428900004e-07	-0.000254326	0.0	0.0	6.468171427599999e-08	-0.00026551200000000003	0.00017615399999999998	7.0496622144e-08	3.1030231715999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
