csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38
30592.89453125	36.97265625	935925195.8001863	1366.977310180664	20263.677734375	-0.287109375	410616635.32260513	0.08243179321289062	19660.03125	-80.9375	6550.87890625	386516828.75097656	1.09112	25.977911	0.17035089999999992	0.0026575215999999997	-0.0383379605	0.0149573256	0.0030675923999999998	0.016458201999999998	-0.0027651723	0.031756273	-0.0945752228	-0.016925376000000002	-0.0161701717	0.0309888772	0.0643321708	0.030623199	0.045582276399999996	0.038444765	0.1338849196	-0.015005712	-0.0205455628	0.1031585292	-0.0343675844	0.0568827994	-0.011617810400000001	0.0044836033	-0.0788533322	-0.11615382949999999	-0.0291957027	-0.0237897155	-0.0243820363	0.0814650687	-0.042471028499999994	-0.0069813159	-0.057158008899999994	0.0340160516	-0.0438622132	0.0163129573	-0.11070557710000001	-0.0160858614	-0.0209324198	-0.0485350058	-0.0136154054	-0.0294567987	0.0119501323	0.0065378508	-0.0118197076	-0.0127494577	-0.0046571474	0.10778127609999999	0.0637074775	0.0780326746	-0.0229641636	-0.013831421000000002	0.04928050230000002	0.055581096600000005	0.0261117978	-0.014893488600000001	-0.0542592976	0.0608189832	0.0605595525	-0.0016651167000000001	-0.033920167700000003	-0.0281861562	-0.0666993223	-0.09337140869999999	0.090544161	-0.07988068849999999	-0.030266996600000002	-0.0006265004	0.019118241100000002	0.019555729299999998	-0.0350831916	0.0032282203999999997	-0.0670950264	0.06044072230000001	-0.0456196104	-0.06700088650000001	0.0058242584	-0.0396581118	0.0784256445	-0.0010873996000000002	-0.0799559396	-0.1114344244	0.0	0.15981800000000002	0.01961300000000002	0.025541793124000005	0.0003846697690000008	-0.08588839999999999	0.0008344000000000129	0.007376817254559999	6.962233600000214e-07	1.58271	0.12163999999999996	0.014796289599999991	2.5049709441	-0.00753922	-0.0003124299999999998	5.68398382084e-05	9.761250489999988e-08	-0.00123715	8.642000000000003e-05	7.468416400000005e-09	1.5305401225e-06	0.00340914	0.00016642000000000002	2.7695616400000012e-08	1.16222355396e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30460.556640625	-132.337890625	927845510.8567238	17513.317295074463	20232.568359375	-31.109375	409356822.4167824	967.793212890625	19609.251953125	-50.779296875	2578.536991119385	384522762.1611366	0.926097	22.048971	0.1582140499999999	0.00188467	-0.0518840421	0.0282735252	0.0236308534	-0.0027989943	0.0101817043	-0.0287193425	0.1007642703	-0.1032655275	-0.0110617471	-0.0360361306	0.0589677776	-0.09891221550000001	0.0339828208	0.012160376499999999	0.0504988339	0.006188505600000001	-0.0920439351	0.030052211800000006	0.06538878349999999	0.10813878460000001	-0.0463927108	-0.0536365454	-0.0011544729	-0.1558289202	0.011663966599999999	-0.06722343900000001	0.0034491677	0.1250423342	0.017053828400000002	-0.0205682416	-0.0959546402	-0.1280635377	-0.1456500242	0.10157931619999999	-0.0696308741	-0.0188567373	-0.0422990982	-0.011992853799999998	0.003847298	0.02896219	0.0312334054	-0.021322224700000003	0.0077643716	-0.018751145900000002	0.017959588500000002	-0.1115023942	0.0628897715	0.0029217957000000003	0.0421778073	0.0240481781	0.0773446398	0.0321303455	-0.007286454	0.0434220859	-0.10540350189999999	-0.007073135600000001	-0.0131671646	-0.026540687799999997	-0.0745635694	0.005569149399999999	-0.0753660322	-0.0386314625	0.1307359173	-0.0572445566	0.053565068099999995	0.0008928228	-0.0501113822	0.1320842209	0.0670489381	0.0817907138	-0.081301321	0.1524017272	-0.0689644502	-0.0365073503	0.0877811121	0.0074661527	0.0768654892	-0.005434928100000001	-0.08436189570000001	-0.1109255941	0.0	0.15373699999999998	-0.006081000000000031	0.023635065168999998	3.697856100000038e-05	-0.12346300000000003	-0.037574600000000034	0.015243112369000004	0.001411850565160002	1.62581	0.043099999999999916	0.0018576099999999926	2.6432581561	-0.008277299999999998	-0.0007380799999999977	6.851369528999996e-05	5.447620863999968e-07	-0.0008196409999999998	0.00041750900000000026	1.7431376508100025e-07	6.718113688809995e-07	0.00313556	-0.00027358000000000026	7.484601640000012e-08	9.8317365136e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30404.33203125	-56.224609375	924423406.2664948	3161.206699371338	20207.44140625	-25.126953125	408340688.187027	631.3637733459473	19604.20703125	-5.044921875	25.45123672485352	384324933.324112	1.184246	28.195108	0.24652975	-0.0413743164	-0.0151148749	0.0150564251	-0.0830867857	0.0881938946	0.043460570700000006	-0.049946233300000004	0.0532470669	-0.08283993099999999	-0.0030404263000000003	-0.046283035199999996	0.0243061827	0.0328492734	0.055586914400000006	-0.008373601999999999	0.027762431	0.0107458994	-0.084393516	0.0197936306	-0.0718074791	0.0631974952	-0.0074885351	-0.0030362278	0.0359534209	-0.17258731800000002	-0.0052158353	-0.1025223344	0.0059977901	0.050382215300000005	0.1005380267	-0.0357528638	0.0354066212	0.0158282005	-0.0713882591	0.0698879673	-4.39165e-05	-0.04477489849999999	-0.0158141633	0.07527025059999999	0.0515577075	-0.0232991384	0.017868287	0.0734278071	-0.10224219650000001	-0.0406004221	0.0633718185	-0.0535403645	0.06427349730000001	0.0124614976	-0.0356159421	-0.0449084991	0.085058662	-0.0133785085	0.0087941661	-0.0018025252	-0.09777051789999999	-0.029646758999999998	-0.055068963	-0.04926090599999999	-0.028982645699999997	0.0171960274	-0.031268813900000005	-0.165252916	0.0444730574	-0.11296615609999999	-0.0685659092	0.0198514746	-0.08404825980000001	0.0389176808	0.007598890600000002	-0.035370383	-0.0267548914	0.0159644335	-0.08961268509999999	-0.10114684410000001	0.0165090255	0.0368647461	0.07527606769999999	-0.00977418	-0.0884788418	-0.10974133550000001	0.0	0.160195	0.006458000000000018	0.025662438025	4.170576400000025e-05	-0.0647682	0.058694800000000026	0.004194919731239999	0.003445079547040002	1.4875	-0.13830999999999993	0.019129656099999986	2.21265625	-0.00834253	-6.523000000000291e-05	6.959780680090002e-05	4.254952900000382e-09	-0.00152043	-0.0007007890000000003	4.911052225210003e-07	2.3117073848999995e-06	0.00323088	9.532000000000029e-05	9.085902400000058e-09	1.0438585574400004e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30376.78125	-27.55078125	922748839.1103516	759.0455474853516	20197.1328125	-10.30859375	407924173.84576416	106.26710510253906	19638.017578125	33.810546875	1143.1530799865725	385651734.3987465	1.005388	23.936769	0.1915458	0.0180533625	-0.009099178199999999	0.04363217230000002	-0.0284512182	0.0412564548	0.000961607	-0.1370943188	0.0148676001	-0.0255818595	-0.0185208502	-0.0257932147	0.0281864244	0.023851294199999998	0.0517822633	-0.00041855699999999996	-0.0056712536	0.026412110899999997	0.0327580355	-0.0364128062	-0.0463245021	0.0642016457	0.1142377025	0.0408266407	-0.0090245837	-0.131172812	0.0470155154	-0.1251307599	0.15038831630000002	-0.0489213742	0.0131574931	-0.015997844599999998	-0.0459202328	0.0596674425	0.0794926948	0.1108241807	-0.0048485915	0.019643212900000002	-0.0182377729	0.033239916200000004	0.011769583	0.041981581399999995	0.0359066292	0.0179663313	-0.036446598999999996	0.0215995031	0.1362719426	-0.0340142643	0.0090979617	0.025875566200000002	-0.0205093367	-0.0028171466999999998	0.0338915772	-0.053223390700000005	-0.0269301632	-0.0654492781	0.054806964400000005	-0.0822009538	-0.0258434123	-0.0330439346	0.0700107701	-0.1281495993	-0.0280536008	-0.1411682595	-0.0148455908	0.004482589	-0.0494328893	-0.0957320101	0.0432198012	0.0999258449	0.0470117358	0.0061442913	-0.026275412999999997	0.0143309427	0.0177681674	-0.0186955539	-0.0637851782	0.025365400000000003	0.0736579852	-0.0140985475	-0.092292674	-0.10788885960000001	0.0	0.15983	-0.0003650000000000042	0.025545628900000002	1.3322500000000307e-07	-0.122206	-0.057437800000000004	0.014934306436000001	0.00329910086884	1.56798	0.08047999999999987	0.006477030399999982	2.4585612804	-0.00763075	0.0007117800000000004	5.8228345562500014e-05	5.066307684000007e-07	-0.00127432	0.0002461099999999999	6.057013209999995e-08	1.6238914624e-06	0.00333825	0.00010736999999999986	1.1528316899999971e-08	1.11439130625e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30419.5859375	42.8046875	925351208.6089476	1832.241271972656	20227.419921875	30.287109375	409148516.6958656	917.3089942932128	19667.95703125	29.939453125	896.3708534240723	386828533.7830963	0.721959	17.188766	0.11811199999999986	0.0081138623	-0.015419017	0.0259505563	-0.0162418929	0.0287146729	-0.0010265285	-0.1051077129	0.0235816231	-0.0645694901	-0.042222202599999994	0.0625785948	0.0111227273	0.0118086252	0.0441645576	0.0140155418	-0.0259759547	-0.0557847765	0.12682085769999998	0.023771844900000002	0.0703366305	0.1140336217	0.0833204102	0.019629988799999998	0.13199222970000002	-0.0386856745	0.059923062	-0.0023841761	0.1149789376	0.0998047165	-0.0155513753	-0.18018458199999998	-0.0568482358	0.083972592	0.0547442505	-0.0707247087	-0.0510254563	0.0051163054	-0.0206646826	0.025925504199999998	-0.0180677717	-0.013609681299999999	0.0222827204	0.008248496800000001	-0.019868416	0.0003422305	0.0928099766	-0.071537584	0.021498491499999998	0.0735134754	-0.011627523899999999	0.028462776800000002	0.028557071099999998	-0.0555497905	0.025782257599999997	-0.0774764522	0.1308500926	0.0030805847999999998	-0.012377332900000001	-0.0380978656	-0.09466035130000001	-0.10975737949999999	0.0027788208000000003	-0.012223831299999998	0.1236697617	-0.024847936400000003	0.07974758030000001	-0.1257216374	-0.0326407811	0.09661054890000001	-0.0397607548	-0.1041396525	-0.045765705999999996	0.048075609299999995	0.0732941928	0.1039650081	0.0169295002	-0.1351418563	0.07201185780000001	-0.0184014453	-0.0957903267	-0.1053794461	0.0	0.150038	-0.009791999999999995	0.022511401444	9.588326399999991e-05	-0.0760295	0.0461765	0.00578048487025	0.0021322691522499995	1.56648	-0.0015000000000000568	2.2500000000001707e-06	2.4538595904	-0.0087202	-0.0010894500000000005	7.604188804000001e-05	1.1869013025000009e-06	-0.0013853	-0.00011097999999999988	1.2316560399999976e-08	1.91905609e-06	0.00335069	1.2439999999999847e-05	1.547535999999962e-10	1.12271234761e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30510.732421875	91.146484375	930904792.9192543	8307.681613922121	20278.380859375	50.9609375	411212730.2778664	2597.0171508789067	19653.701171875	-14.255859375	203.2295265197754	386267969.7533608	0.992828	23.637739	0.21092075	0.027006256099999997	-0.0283286788	-0.0007292389	0.035368650099999996	-0.0320140796	-0.0156260204	0.004703777	0.0067072434	-0.0104633483	-0.0350481182	-0.0054130685	0.0333870431	0.040254258700000004	-0.0303298288	0.0007479387	0.031165505099999997	-0.0226686498	0.026529059700000003	0.10497046689999999	0.0703757152	-0.010808071399999999	0.0085150322	0.09896323929999999	-0.0517412973	0.0440067734	-0.1406205523	0.0409123463	0.0269485594	0.0206959404	-0.06857649639999999	0.0930297728	0.0114503021	-0.1674195305	0.0017136659	0.027027108199999997	-0.1185433456	0.0105326051	-0.0157663269	-0.0523171109	-0.0226140433	-0.0077475852000000005	-0.0028575328999999997	-0.0263984562	0.0409974855	-0.0042245280999999996	-0.00576654	-0.0173492553	0.0230680574	0.0516874376	0.0085006751	-0.0581289937	-0.030154739399999998	0.024021010699999998	-0.0588128104	-0.0177648057	0.0009645217999999999	0.10589181060000001	0.0889560069	-0.0381053717	0.1099796583	-0.0965042374	0.0151259904	0.1136512066	0.0144480474	0.0797366467	-0.0936977249	-0.0419244643	-6.22497e-05	0.11440708390000001	0.09687292230000001	0.0855409803	0.052620589	0.07774312679999999	-0.1330926051	0.0621272109	-0.027005554100000002	-0.14523636539999998	0.07033831230000001	-0.0226763207	-0.0989598175	-0.1022283749	0.0	0.109593	-0.040445	0.012010625649000002	0.0016357980249999994	-0.104264	-0.028234500000000013	0.010870981696	0.0007971869902500006	1.5980299999999998	0.03154999999999997	0.0009954024999999976	2.5536998809	-0.006992699999999999	0.0017275000000000016	4.889785328999999e-05	2.984256250000005e-06	-0.000958805	0.0004264949999999999	1.8189798502499994e-07	9.19307028025e-07	0.00329086	-5.9829999999999866e-05	3.5796288999999843e-09	1.08297595396e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30392.296875	-118.435546875	923691709.3381348	14026.978763580322	20229.60546875	-48.775390625	409236937.4212799	2379.038730621338	19745.783203125	92.08203125	8479.100479125977	389895954.3048134	2.826207	67.28772	0.50226225	-0.015757151100000002	-0.1869285093	0.0448461856	0.1416485679	0.1836690895	0.3853777835	0.055933188700000004	0.013428324299999999	0.4060304384	0.1957936115	0.0704002787	-0.1153554324	-0.5078360712	-0.0647092219	-0.1236568552	-0.23108913399999997	-0.055155435999999995	0.014470026799999999	0.0022030495	-0.1321071218	-0.045634887199999995	-0.0891485901	-0.0663142308	0.020788481299999998	-0.0069497203	-0.0341808206	-0.005464148	0.047181938	-0.046729670099999995	0.0440641258	-0.042821235199999995	-0.0315110422	-0.0333292859	0.004713253	-0.044072022999999995	0.0047659895	-0.1170535784	-0.1954658057	0.0470511343	0.0157387066	0.0500330081	0.054376539800000005	-0.1568017706	-0.16159598109999998	-0.40015253289999997	0.0365221877	0.052473563499999994	-0.4623571407	-0.28422062989999997	0.3208061876	0.2848589822	-0.0377491982	-0.1075075957	-0.038739334300000004	0.2151479718	0.07618661480000001	0.06690127230000001	-0.0657113242	-0.0314535729	0.0526191383	0.1612027324	0.011630251599999999	-0.1329566517	-0.046551108499999994	-0.015815353	-0.0354477613	-0.05986062740000001	-0.0204812219	-0.0145616064	-0.025044986	-0.0981660163	0.0332421372	0.0138484108	-0.1493345144	0.0184487532	-0.0452404312	-0.0490790965	0.0686379858	-0.026916663700000003	-0.1017902883	-0.098454833	0.0	0.126167	0.01657399999999999	0.015918111889	0.0002746974759999997	-0.147014	-0.04275	0.021613116196000003	0.0018275625	1.94381	0.34578000000000003	0.1195638084	3.778397316099998	-0.008293099999999998	-0.0013003999999999984	6.877550760999996e-05	1.691040159999996e-06	-0.00111673	-0.00015792500000000006	2.4940305625000014e-08	1.2470858929e-06	0.0037757	0.0004848399999999998	2.3506982559999986e-07	1.425591049e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30374.6796875	-17.6171875	922621166.1182252	310.36529541015625	20261.541015625	31.935546875	410530044.32785416	1019.8791542053224	19693.333984375	-52.44921875	2750.920547485352	387827403.4201393	2.721937	64.805222	0.44192420000000004	0.030771984300000006	-0.036710265	0.015032373600000001	0.0612508621	-0.0398278453	0.0249588308	-0.0621115654	0.0627716226	-0.081692181	0.0009212602000000001	0.04929094690000002	0.0415126932	0.052623840899999996	0.0689725904	-0.06663709429999999	-0.17398949149999998	0.037722330299999995	0.0738521858	0.0360359889	-0.0138185297	0.070270574	-0.10907456119999999	-0.0497400833	-0.0523035651	-0.1471784029	-0.08474535289999999	-0.0291384606	0.059288315099999996	-0.1605735188	-0.13285493369999998	0.0724621932	-0.22339825559999998	0.0540111004	0.0287827023	0.012246563799999999	-0.0155339048	0.0064527401	-0.049741811500000004	0.0318091999	-0.0078492136	0.0587642767	0.0073187880000000006	-0.0597551204	0.0329138694	-0.0212894654	0.042878119400000005	-0.056296187699999986	0.07416276769999999	0.0121180753	-0.0280837258	0.026617911600000002	0.0158809166	-0.13640386529999998	-0.09141896960000001	-0.0114884747	0.09393417789999996	0.048985975	0.0415482473	-0.054724262	-0.06257305980000001	0.0571321193	-0.0397379227	-0.1574918876	-0.032529949	-0.0645117087	-0.051288164000000004	-0.0008706861999999999	0.2144179901	0.041837067900000004	0.0818006704	0.0502693656	-0.060623721	0.20415726210000001	0.058022877	0.08627703199999999	-0.0245437631	0.0705548519	0.0669115258	-0.031116017200000002	-0.1042720423	-0.0940817976	0.0	0.12641	0.00024299999999999322	0.015979488099999998	5.904899999999671e-08	-0.0607778	0.08623620000000001	0.00369394097284	0.0074366821904400015	1.65245	-0.29135999999999984	0.08489064959999991	2.7305910025	-0.00929577	-0.0010026700000000024	8.64113398929e-05	1.0053471289000047e-06	-0.00107612	4.060999999999995e-05	1.6491720999999961e-09	1.1580342544000002e-06	0.00353728	-0.00023842000000000004	5.684409640000003e-08	1.25123497984e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30609.48828125	234.80859375	936940772.8399812	55135.07569885254	20296.541015625	35.0	411949577.19894785	1225.0	19887.01171875	193.677734375	37511.064792633064	395493235.1016998	2.231428	53.126938	0.6145241499999997	0.07567928360000001	0.1467637449	-0.0288737286	0.0598804141	-0.2585649682	-0.19980603600000002	0.0798336486	-0.1336394716	-0.0781098785	0.2788072172	-0.06027094700000001	-0.2462779168	0.047938612	0.035378121	-0.21113267460000001	-0.1170852194	0.0408980722	-0.2732993885	-0.07469039549999999	0.1585165311	-0.1221453312	-0.144317815	0.1502168828	-0.13306598039999998	0.09505860029999999	0.0030251119	-0.0177342138	0.187086838	-0.0190150143	-0.0043959927	-0.088208039	-0.013832961299999998	9.11968e-05	0.047843263399999995	0.0387297151	-0.057331303499999986	0.1378248642	0.13957354	-0.1399186079	-0.148021226	-0.008850016899999999	-0.045022107900000004	-0.046446865899999995	0.25697740480000003	0.19080548390000002	-0.0905087319	0.1412493819	0.0038006203000000003	-0.3154793902	-0.1930481735	0.081406181	-0.0083460359	-0.1757712441	-0.2370312471	0.1733316127	-0.2626834516	-0.1257179128	0.1864868905	-0.0630170057	0.06652446669999999	0.0559174291	0.17871452780000002	0.0384110467	-0.0163597714	0.0629294574	0.09135690949999999	-0.19288187010000002	0.0336305244	-0.0716080783	0.0438711084	-0.0489028233	0.0082451941	-0.0440371968	0.0151177902	0.012497609	-0.0561229686	0.0447939288	0.0651595895	-0.035267986099999996	-0.1063965774	-0.0891358961	0.0	0.0897338	-0.036676199999999985	0.008052154862439998	0.0013451436464399994	-0.16530899999999998	-0.1045312	0.027327065480999998	0.010926771773439998	1.3057	-0.3467499999999999	0.12023556249999992	1.7048524900000002	-0.0100816	-0.0007858299999999995	0.00010163865856000001	6.175287888999992e-07	0.000408405	0.001484525	2.203814475625e-06	1.6679464402499998e-07	0.003276300000000001	-0.00026097999999999914	6.811056039999957e-08	1.0734141690000003e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31326.689453125	717.201171875	981361472.0925332	514377.5209388733	20343.3359375	46.794921875	413851317.065979	2189.764713287353	19804.583984375	-82.427734375	6794.331394195557	392221546.7941628	2.33511	55.595451	0.8243780999999999	-0.2587571414	0.0317408325	-0.22415771059999998	-0.1379993881	0.049611807699999996	-0.0004892859	0.1144255774	-0.1155221272	-0.1300956463	-0.1561004584	-0.040514434	-0.0866463074	-0.1371062277	0.0308368009	-0.015085671200000001	-0.0787818765	0.0334761915	-0.026989053	0.041500493900000004	0.1251671806	-0.0100639393	-0.1764572816	-0.0118086893	0.11652634939999999	0.06937179610000001	-0.0909291342	-0.14036211939999998	0.000430253	0.0264405479	-0.0097607322	0.1233187345	-0.1404650761	-0.0586635393	-0.1444258213	-0.2506808779	0.1052180317	-0.2383562012	0.1978876146	-0.12517445789999998	0.09932303869999999	-0.0858642424	-0.21091177079999998	0.144977313	-0.051506629500000005	-0.0325619477	-0.05254679	0.0439266699	0.1850876654	-0.0259126785	0.0262073123	0.1275399156	0.0082233472	-0.0318675697	-0.005895325799999999	0.0339110462	-0.0211222625	0.061876199999999985	0.08002240299999999	-0.09218320519999999	-0.1038951477	0.0627643418	0.017569746299999998	0.0318351299	-0.064354493	0.107641747	0.10099634130000001	0.0649217142	-0.0642635171	0.150696978	-0.173131956	0.0007327282	-0.012352773000000001	-0.033839114100000005	-0.2377993356	0.130505811	0.1621292508	-0.0451538048	0.06338284400000001	-0.0393662476	-0.10815661539999999	-0.0836472442	0.0	0.114235	0.024501199999999987	0.013049635224999998	0.0006003088014399995	-0.0396141	0.12569489999999997	0.00156927691881	0.01579920788601	0.977283	-0.3284170000000001	0.10785772588900004	0.955082062089	-0.0034764	0.0066052	1.208535696e-05	4.362866703999999e-05	0.000126755	-0.00028165	7.932672249999999e-08	1.6066830025e-08	0.00330475	2.844999999999931e-05	8.094024999999608e-10	1.09213725625e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30236.74609375	-1089.943359375	914260814.337906	1187976.5266456604	20273.111328125	-70.224609375	410999042.9225502	4931.495761871338	19595.533203125	-209.05078125	43702.22914123535	383984921.5147743	1.680091	40.000431	0.6185669999999999	-0.0098346049	0.054365179900000005	-0.0388430662	-0.027098897900000002	-0.022050842200000004	-0.0158400246	0.0346766352	0.069485953	0.059615879000000004	0.1104552143	-0.0243700414	0.0682078642	0.1087141048	-0.000111605	0.15040556619999998	0.046542281799999995	-0.1211138922	-0.0240289	-0.0678333417	0.08866708460000003	-0.0322336885	-0.0712630321	0.0047697584	0.011217816200000001	-0.0063668532	0.1224313414	0.1187082173	-0.0655517684	-0.0173646029	-0.1295915214	-0.004982874	-0.0611918767	0.0863828391	-0.0641961803	0.0482192678	-0.043123099299999995	0.024542194	0.0213505461	0.0793086553	-0.0322563927	-0.0338367069	-0.0407434506	0.0335151558	-0.0034938448999999997	0.009779614399999999	-0.078283027	-0.0170054275	-0.059336477900000004	0.0052029394	-0.045399897599999996	-0.1180224708	0.0183938967	0.0810388733	0.0371709928	0.0505632729	0.0098796657	-0.053280076600000004	0.040886688	0.0130481704	-0.0636291721	-0.0096992088	0.10749096960000001	0.0761269148	0.06560731730000001	-0.17716651120000002	0.1116118654	0.0655251779	0.1856503456	0.0017362388	-0.029443081800000007	0.0289477852	0.005792795600000001	-0.0723302867	-0.011572818799999999	0.0845036719	0.0735528556	0.0692415102	0.0615819658	-0.0434045609	-0.1095461267	-0.0776492625	0.0	0.0944703	-0.0197647	0.008924637582089999	0.0003906433660899999	-0.0274799	0.012134199999999994	0.0007551449040100003	0.00014723880963999982	1.35296	0.3756769999999999	0.14113320832899995	1.8305007616	-0.00676051	-0.00328411	4.57044954601e-05	1.07853784921e-05	-0.0005333569999999999	-0.0006601119999999999	4.3574785254399993e-07	2.8446968944899987e-07	0.00302915	-0.00027560000000000003	7.595535999999999e-08	9.1757497225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
