csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32
31726.04296875	142.787109375	1006541802.4549713	20388.158603668213	21608.4140625	55.6015625	3091.5337524414062	466923558.29644775	21902.06640625	-88.841796875	7892.86487197876	479700512.8637848	1.464949	33.826443	0.2068273	-0.0080593073	-0.12273033300000001	-0.07619740009999999	-0.1346352032	0.0477783645	0.0062478279	0.0143807251	-0.0170782802	0.0330085574	0.1537789212	-0.049917453	0.0556710147	0.0528063477	-0.1608819611	0.0585527491	0.0159160812	0.0527259863	-0.037732809900000004	0.10309782640000001	-0.09644757550000001	0.037268065499999996	-0.0176035496	-0.0285516079	0.0026371419	-0.0217557428	0.0164168601	-0.0323264214	-0.006274618399999999	-0.1304351742	0.0027751441	-0.1063295262	0.0608041037	0.036151998500000004	0.0330221779	0.150320956	0.12125261080000001	-0.0473055054	-0.0627627284	-0.1251046988	0.0517789691	-0.015067123799999999	0.0095840691	-0.023963272799999998	0.0634960224	0.043202181799999996	0.12724110730000002	-0.0786992742	0.0976108207	-0.075553189	0.10996557369999999	0.0321972425	0.0785141541	-0.0093981733	-0.0796008898	-0.0998649015	-0.0735408599	-0.0610264725	-0.09501198109999999	0.061961432000000004	-0.0508592371	-0.1001111091	0.06790220870000001	-0.1001625649	0.0666216283	-0.07906373679999999	-0.0023270944	-0.1329996427	-0.0998160388	0.0863868426	0.0	-0.0863868426	0.0	0.00358443	-0.0002412199999999999	5.818708839999994e-08	1.28481384249e-05	0.12559	0.11806598	0.0157728481	0.0139395756333604	0.185061	-0.042795	0.001831412025	0.034247573721	0.00379364	-0.00028232	7.970458239999997e-08	1.43917044496e-05	-0.00271055	0.00025617999999999995	6.562819239999997e-08	7.3470813025e-06	0.0006643780000000001	-0.000376002	4.413981268840001e-07	1.4137750400399994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31333.875	-392.16796875	981811722.515625	153795.71571350098	21604.873046875	-3.541015625	12.53879165649414	466770539.37158585	21766.576171875	-135.490234375	18357.60361099243	473783838.2460365	1.354902	31.285404	0.14708337299999996	0.0832644394	-0.1701031744	-0.0947380991	-0.07368918990000001	0.1408300344	-0.0016263606	-0.0137671844	0.0071204031000000004	0.0391884086	0.0143985828	-0.08560811089999999	-0.0128896884	0.1141251336	0.06831765320000001	0.0640835593	-0.1006776538	-0.031225883399999998	0.06281906059999999	0.08890365830000001	-0.043246056	0.0277319786	-0.0184500913	-0.1246465508	-0.0813113375	-0.1090502225	0.0571863925	-0.1626648449	0.072091658	0.0442320609	0.029918757999999997	0.0013787266	0.0063777524	-0.0806097963	0.1408661122	0.1311994849	0.0087797034	-0.038351856600000005	-0.08043307940000001	-0.0656942487	0.1414552566	-0.0206031688	-0.0235698869	0.0028152856	0.051754498899999994	0.0602218063	0.019833891699999998	0.0010650358	0.0317560902	0.1348754197	-0.08814853140000001	-0.013423006699999998	0.145619155	0.1110746409	0.0136610827	-0.0473328808	0.011021046100000001	-0.0602364692	0.108731397	0.0841216847	-0.1011819109	-0.09290405300000001	0.0759686295	0.0637444764	0.028508299700000007	0.0340413289	-0.0194525278	-0.0224127073	-0.027401704300000003	0.08433797230000001	-0.0057263583	-0.09224419539999999	0.0	-0.000992143	-0.004576573	2.0945020424329003e-05	9.84347732449e-07	0.0567443	-0.06884570000000001	0.00321991558249	0.004739730408490002	0.189497	0.004435999999999996	1.967809599999996e-05	0.035909113009	0.00473918	0.00094554	8.940458915999998e-07	2.24598270724e-05	-0.00302797	-0.00031742000000000017	1.0075545640000008e-07	9.1686023209e-06	0.0007859199999999997	0.00012154199999999966	6.176702463999995e-07	1.4772457763999915e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30992.83203125	-341.04296875	960555637.317276	116310.30653381348	21626.126953125	21.25390625	451.72853088378906	467689366.9926796	21670.205078125	-96.37109375	9287.387710571287	469597788.12799454	1.126318	26.007282	0.17015215699999994	0.1712238586	-0.0680519423	-0.1234968931	-0.127581988	0.048801217	-0.1079763834	-0.1320271546	0.0064261537	0.0298590994	-0.0769281349	-0.08072837440000001	-0.07719352809999999	0.0657789346	-0.0254176698	0.030762328399999997	-0.03502124	0.06823885519999999	-0.1078267293	0.0376908969	0.1654691289	0.0172083966	0.021506261699999998	-0.1788290629	-0.0340724202	0.0099774484	0.0724937215	0.0109292496	0.1515608465	-0.0636201428	-0.1404772526	0.08466247210000001	-0.0697226953	0.10395742279999999	0.210838616	0.013527438999999999	0.042590072400000005	-0.0039856586	-0.1236452782	-0.1320016959	0.0335466732	-0.0909462001	-0.1210760561	-0.0710754247	0.028812213599999997	0.0594427162	-0.021836337999999997	0.054142292300000006	0.0811477862	0.08584796199999999	-0.0204750275	-0.023355979500000002	0.1071922272	-0.1092454442	-0.0983382968	0.054005893	0.0810235723	-0.0982768226	0.1278330897	0.1393894416	0.0108667743	-0.0890471707	-0.0619594933	-0.0141211605	-0.0241592886	-0.0489571163	-0.1319476089	0.11501206970000001	0.0104667425	0.0822427473	-0.011440128700000001	-0.097645414	0.0	-0.0019416	-0.000949457	9.014685948490006e-07	3.769810560000001e-06	0.07706569999999999	0.02032139999999999	0.005939122116489998	0.0004129592979599996	0.22575100000000006	0.036254000000000036	0.0013143525160000027	0.05096351400100002	0.00327093	-0.00146825	2.1557580625e-06	1.06989830649e-05	-0.00365645	-0.0006284799999999997	3.949871103999998e-07	1.33696266025e-05	0.000630104	-0.00015581599999999968	3.97031050816e-07	2.4278625855999907e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31192.619140625	199.787109375	972979488.8520851	39914.88907241821	21574.4375	-51.689453125	2671.7995643615727	465456353.4414063	21713.21484375	43.009765625	1849.8399391174319	471463698.8508453	1.084398	25.03933	0.13988255500000002	0.1545600174	-0.042032858099999994	-0.0285590126	-0.059017306299999996	0.09340220199999999	-0.0259761924	-0.0934498459	-0.0287285794	0.0136508265	-0.1068038433	0.0475455563	0.074982914	0.142150846	-0.05623349440000002	0.0212773008	0.059567631399999994	-0.0324881709	0.0163726875	-0.1841210128	0.0318635795	-0.0018901699	-0.0107501729	0.020977195299999998	-0.10965080320000001	-0.0654081572	0.005954568	-0.0930275571	0.1855820498	-0.0488837228	-0.0496250725	-0.0167432168	-0.0506028163	0.0498133778	0.1523532672	-0.0044691385	0.0028491533	0.057771988600000004	-0.0205625613	-0.062421109100000004	0.0784715844	-0.0198909183	-0.0643199566	-0.073141888	-0.0015370689999999998	-0.0673602658	-0.0817566887	-0.0365120553	0.1998207081	0.005620679	-0.0455404355	0.0239694658	-0.0927690694	-0.0064812685999999994	0.135319663	0.0638915992	0.0145997405	-0.0241516048	0.018686018500000002	0.0927239457	0.044854066100000006	-0.0622320015	0.1174925666	-0.0059036638	0.07788231059999999	-0.0009268221	-0.2006366252	0.0800411775	-0.1060160401	0.0801023193	-0.017128751299999998	-0.1025637901	0.0	0.000459055	0.002400655	5.763144429025002e-06	2.10731493025e-07	0.0439651	-0.03310059999999999	0.00193293001801	0.001095649720359999	0.158237	-0.06751400000000005	0.004558140196000007	0.025038948169	0.00298806	-0.00028287000000000017	8.00154369000001e-08	8.928502563599999e-06	-0.00365645	0.0	0.0	1.33696266025e-05	0.00108458	0.0004544759999999999	1.1763137763999995e-06	2.065484345759999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31153.3515625	-39.267578125	970531313.5767213	1541.9426918029785	21533.248046875	-41.189453125	1696.5710487365725	463680771.448246	21723.22265625	10.0078125	100.15631103515624	471898402.5730133	0.999846	23.086971	0.116942445	0.168639437	0.005805782099999999	0.046312263099999994	-0.0880509219	0.0550046035	-0.1041689235	-0.1281083846	-0.022553524900000003	0.0361205604	-0.0575947342	-0.038740985299999996	-0.011512501299999998	0.028508785499999998	-0.0173883134	-0.042596975499999995	0.05300416	0.0781962635	-0.0542795187	-0.1104184017	0.039268321	0.0039167175	-0.0241253589	0.0101618991	-0.0826331521	-0.054515708200000006	0.0330136971	-0.1294721033	-0.0725046855	0.0071536478	0.0743175324	-0.0042463401	0.0171826844	0.0882065584	0.1633805368	-0.0700472261	-0.0208653418	-0.0534970527	0.049618525700000006	-0.0908912542	0.0210175788	-0.09322519609999999	-0.0928031193	-0.1070434509	0.0215308443	0.0412592501	-0.0184966354	-0.0064774593	0.0441722408	-0.0157216014	-0.008971984	-0.0367700399	-0.1125542132	-0.1346903952	0.0393178567	0.057716305999999995	-0.0297655318	0.0036747584000000003	0.0263835777	0.11109911859999999	-0.07714485730000001	-0.0180931613	0.0825613314	0.1541624905	0.051609485999999996	-0.0689956513	0.0869532574	0.0910608411	0.0632390456	0.0779178646	-0.022779721200000002	-0.10697500310000001	0.0	-0.00228334	-0.002742395	7.520730336024998e-06	5.2136415556000005e-06	0.0999555	0.05599039999999999	0.009991101980249998	0.003134924892159999	0.15788	-0.0003569999999999962	1.2744899999999732e-07	0.0249260944	0.002036	-0.0009520599999999998	9.064182435999996e-07	4.145296e-06	-0.00365645	0.0	0.0	1.33696266025e-05	0.0008795869999999999	-0.000204993	7.736732905689999e-07	4.2022130049e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31116.11328125	-37.23828125	968212505.7315826	1386.6895904541016	21497.654296875	-35.59375	1266.9150390625	462149140.26794815	21807.09765625	83.875	7035.015625	475549508.1892242	1.004816	23.201733	0.16262424	0.1505519864	0.0013772928	0.1154887306	-0.0564178854	0.0913124291	-0.07979728030000001	-0.07282534639999999	-0.0172673296	0.021803157000000004	-0.033177179	0.0069553945999999995	-0.0224474802	0.0684114821	-0.0239724877	-0.0136365142	-0.0722829219	-0.0211165096	0.0748080954	0.0657247212	0.013900514199999998	0.0133174343	-0.035499629399999996	0.1143238754	-0.20122922140000002	-0.0491013916	-0.0342924044	-0.0704062581	0.1324804442	-0.0712056252	-0.12801486869999998	-0.006966605	0.0090207362	-0.011071493	0.1271784724	-0.073263361	-0.050529583499999996	0.0277833898	0.1221097431	-0.049952870499999996	0.054967849900000004	-0.08544089	-0.0599842955	-0.0638736743	0.0016627052999999999	-0.0097859095	-0.024323013199999997	0.014458643200000001	0.06834961839999999	0.0157605725	-0.07176496730000001	-0.031262353300000004	0.046601116500000005	0.0703772894	-0.0200565597	-0.0044398364	-0.04789464190000002	0.07485755919999999	-0.0200614563	0.16027389220000002	0.0070228423	-0.0172388827	0.12032005330000001	-0.0749448458	0.0312305493	0.0395841286	-0.11455391599999999	0.0054673377	-0.0473177739	0.075690584	-0.028380616299999998	-0.1108572402	0.0	0.0021709	0.00445424	1.98402539776e-05	4.71280681e-06	-0.035116800000000004	-0.13507229999999998	0.0012331896422400005	0.018244526227289996	0.155682	-0.002198000000000005	4.831204000000023e-06	0.024236885124	0.002036	0.0	0.0	4.145296e-06	-0.00336788	0.0002885699999999997	8.327264489999984e-08	1.1342615694400004e-05	0.000750163	-0.00012942399999999995	5.62744526569e-07	1.6750571775999985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31366.888671875	250.775390625	983881704.9538002	62888.29654312134	21502.955078125	5.30078125	28.09828186035156	462377077.0918617	21961.583984375	154.486328125	23866.025577545166	482311171.10275656	1.201588	27.745312	0.13733022	0.1128589049	0.0800765021	0.18265546629999999	-0.0121359307	0.0215846019	0.0342438086	-0.0023944925	0.0169044327	-0.06981433620000001	-0.0616335396	-0.1472506757	-0.0957208942	-0.0063523562	-0.0240119493	-0.006179925699999999	-0.0007708134	0.18037217670000005	0.0608547854	-0.08520163609999999	-0.1138561368	0.1238652382	0.027457207400000003	0.0844770458	0.027966692999999997	-0.0256720857	-0.1062144234	0.030608168199999997	0.014594223500000001	0.1022687358	0.0236343175	0.0459466559	0.0029940411	-0.1334453298	0.0768034851	-0.1337059218	-0.08699473029999999	-0.1882044456	0.1739375452	-0.0091752452	0.0189033905	0.0386267609	0.0052600264	0.0114286045	-0.055479715199999995	0.17112646920000002	-0.023231039300000002	0.0848434906	0.0178151152	-0.05093770809999999	0.0328320736	-0.12156831259999999	0.000169545	-0.0832490551	0.1332762127	0.0243345602	-0.1300067548	0.031433903900000004	-0.1504682109	-0.1002662277	-0.028640468399999997	-0.0029157041	-0.0572790838	-0.0119521901	-0.05819745780000001	0.19056788	-0.0522410946	-0.0946520419	0.12402697	0.0734217015	-0.033919124700000004	-0.1141913042	0.0	-0.00452677	-0.00669767	4.48587834289e-05	2.0491646632900007e-05	-0.135809	-0.10069219999999998	0.018444084481	0.010138919140839996	0.157906	0.0022240000000000038	4.9461760000000165e-06	0.024934304836	0.00212765	9.164999999999998e-05	8.399722499999997e-09	4.5268945225e-06	-0.00365645	-0.0002885699999999997	8.327264489999984e-08	1.33696266025e-05	0.00092427	0.00017410700000000006	8.542750329000002e-07	3.031324744900002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31554.10546875	187.216796875	995661571.9329988	35050.12903213502	21654.849609375	151.89453125	23071.948623657227	468932511.60464865	22123.50390625	161.919921875	26218.061100006104	489449425.089859	1.1652380000000002	26.905973	0.20895889	0.0080032599	0.17152582489999998	-0.0607485249	0.007138368199999998	-0.2176801916	-0.11264366279999999	-0.0714173132	-0.07817336429999999	0.0022543770999999997	-0.0033013159000000003	-0.0948853987	0.0139979682	0.1228352171	-0.1912934629	0.0291905464	-0.1231499182	0.042832341100000004	-0.1346699141	0.0201955176	0.057101293899999996	0.0007294463	0.0331665874	0.0575899835	-0.0213101391	-0.0881947074	-0.0829006929	0.0650979085	-0.0550966824	-0.0099480301	0.0355773988	0.1057625907	0.1219793066	-0.0277155265	-0.036122854100000004	-0.1531178731	0.0326401686	0.0047517401	-0.08947301869999999	-0.0096178062	-0.22474644230000002	-0.062725792	0.029177330699999997	-0.09425552220000001	0.0056637289000000006	0.048327352999999997	-0.0237661575	-0.061265080300000004	0.18652909480000002	-0.106993126	-0.0138546503	0.047804027400000004	0.14549514970000002	-0.1101332015	-0.046981240599999995	-0.0133806185	0.0760348117	0.1200822433	-0.0734740198	-0.0841762584	0.021908225899999998	-0.0139463376	0.11490494550000001	-0.0172489568	-0.10310201210000004	0.1170469887	-0.0916128269	0.056812287300000014	0.11884391009999999	0.0711124644	-0.0393830715	-0.11696070869999999	0.0	-0.00681146	-0.00228469	5.219808396099998e-06	4.63959873316e-05	0.0440767	0.17988569999999998	0.00194275548289	0.03235886506448999	0.16392699999999996	0.006020999999999971	3.625244099999965e-05	0.026872061328999983	0.00238159	0.0002539399999999998	6.448552359999992e-08	5.6719709281e-06	-0.0037136	-5.714999999999974e-05	3.2661224999999692e-09	1.3790824959999998e-05	0.00102853	0.0001042599999999999	1.0578739609e-06	1.0870147599999978e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31525.74609375	-28.359375	993872666.7675934	804.254150390625	21641.744140625	-13.10546875	171.75331115722656	468365089.44827646	22096.541015625	-26.962890625	726.9974708557129	488257124.85519785	1.068299	24.667591	0.18377434	-0.0414729562	0.0476985538	-0.0998483454	0.0704200329	-0.0697080075	0.016651653	0.0090262847	-0.0793787443	0.1132808917	-0.0631154653	-0.0275219693	-0.2110781	-0.1473758567	0.0102557214	-0.0147437719	-0.0892877432	0.0704145512	-0.136118977	-0.0128042651	0.0313337073	-0.1319954251	0.0632109116	0.0031991501	0.0210796983	0.0351317962	-0.046791263300000004	0.000152705	-0.1076033325	-0.1196316418	-0.0766615318	0.0318096362	0.0541667275	-0.128586174	-0.047719017300000006	-0.053817677	-0.09745781199999999	0.110993823	-0.1111085485	0.0594973244	-0.0520623134	0.047459411900000005	0.0606996987	-0.0531398726	0.1066505606	0.0413888673	0.0058381506000000005	0.197720239	-0.1356414792	-0.07887574730000001	-0.0276520509	-0.0104245708	-0.0154637045	-0.16985523670000002	-0.0493675738	-0.10149574480000001	0.0505530265	0.0790510487	0.0029918066	-0.0887677689	0.0019360053	0.0667289333	0.0848160092	-0.0417935509	-0.143174592	-0.1329217788	-0.0236158788	0.0033188118	0.0648396309	0.0687641417	-0.044760445700000005	-0.11915175929999999	0.0	-0.0171022	-0.01029074	0.00010589932974760003	0.00029248524484000004	0.076439	0.0323623	0.005842920720999999	0.0010473184612899997	0.107529	-0.05639799999999996	0.0031807344039999955	0.011562485841000001	0.00152243	-0.0008591599999999999	7.381559055999998e-07	2.3177931049e-06	-0.00316738	0.0005462199999999996	2.983562883999996e-07	1.00322960644e-05	0.0007394439999999999	-0.00028908600000000003	5.46777429136e-07	8.3570715396e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31734.08984375	208.34375	1007052458.2111967	43407.1181640625	21623.39453125	-18.349609375	336.7081642150879	467571191.0540924	22102.12109375	5.580078125	31.13727188110352	488503756.8427887	1.21683	28.09725	0.17454689999999998	-0.0753083007	-0.0196071311	-0.09632449800000001	0.09641324359999999	-0.0067358106	0.0180092769	-0.0242134318	-0.0560093428	-0.0028449540000000002	0.0063389058	0.0057724689	0.030255921800000002	-0.0162311259	-0.10345620380000001	-0.2074573393	0.08023270889999999	-0.0284934715	-0.0098221078	-0.11814114519999999	-0.06893750139999999	-0.010515898000000001	0.0662393019	0.0205978295	0.0022263461999999998	-0.0200710171	-0.048615487699999994	-0.0768679823	0.0034038462	0.05761852820000001	-0.1375987918	-0.012104603	0.0192401284	-0.051246649400000004	-0.06989040519999999	0.049861795599999995	-0.0099166067	0.1318492493	-0.09878587890000001	0.0962726381	-0.0073575601000000004	0.012284356399999998	0.0114497205	-0.0620452259	-0.025863400699999997	0.028017693599999997	-0.0014506494	-0.05750016440000001	-0.007897308	-0.17727171760000002	-0.061134002	-0.0086914744	-0.2077277871	0.040684255600000004	0.052577302199999995	-0.0114627051	0.073178065	-0.0934332104	0.0083800066	-0.0206806348	-0.0804834871	0.0722437963	0.014514321100000003	-0.0561135734	-0.050226748700000004	0.07445687	-0.082582395	-0.0803203225	0.0984929531	0.0663780241	-0.0500394267	-0.1207536218	0.0	-0.0170476	5.460000000000187e-05	2.981160000000204e-09	0.00029062066576	-0.0216271	-0.0980661	0.00046773145441	0.009616959969209998	0.0817553	-0.0257737	0.0006642836116899999	0.0066839290780900005	0.00204641	0.0005239799999999998	2.745550403999998e-07	4.187793888099999e-06	-0.00365645	-0.0004890699999999999	2.3918946489999985e-07	1.33696266025e-05	0.0007394439999999999	0.0	5.46777429136e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31500.234375	-233.85546875	992264765.6799316	54688.38026428223	21572.7265625	-50.66796875	2567.243057250977	465382531.34039307	22101.99609375	-0.125	0.015625	488498231.32814026	1.151129	26.580189	0.039479300000000016	-0.015962092	-0.0187167999	-0.019555365	0.0974795439	0.0487100593	0.0082564813	-0.0028501807	-0.1037419258	0.028092383500000002	-0.056770346	0.0528579288	-0.09234169019999999	-0.053155501900000006	0.0690756418	-0.13895939640000002	-0.0297608921	-0.07431954860000001	0.0992241368	-0.0520361483	0.0172479358	-0.0089290887	-0.056988884299999994	-0.0330007969	0.0095000782	0.05835954650000001	-0.11835062539999999	0.0076541524	0.1365878445	0.0083829923	-0.0489026671	-0.0782721849	-0.0817949776	-0.0793233638	-0.0209640478	-0.011524732	-0.1099250506	0.0501173013	-0.0178739991	0.0966536433	0.044632699500000005	0.010026464	0.0567940669	-0.09136949609999999	-0.0011301561999999999	-0.042712697699999996	-0.021414289	0.1137335676	-0.0621560009	-0.024523485600000002	-0.1517325178	-0.0710212529	-0.0781111558	0.0661435297	0.0544623202	-0.0019634972	-0.0449226789	0.0623205909	0.12226818380000001	-0.0997965074	-0.054291800599999995	0.008010053199999999	-0.0665736312	-0.051735760199999994	0.0928684151	0.06852917139999999	-0.0889816959	-0.0974397716	-0.0008286042999999999	0.0639554233	-0.0552084103	-0.121758375	0.0	-0.0170449	2.699999999997843e-06	7.289999999988353e-12	0.00029052861601000014	-0.0341291	-0.012502000000000004	0.0011647954668099999	0.00015630000400000007	0.0621077	-0.0196476	0.0003860281857600001	0.00385736639929	0.00212735	8.094000000000027e-05	6.5512836000000435e-09	4.5256180225e-06	-0.00372205	-6.56000000000003e-05	4.303360000000038e-09	1.38536562025e-05	0.0007394439999999999	0.0	5.46777429136e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31764.318359375	264.083984375	1008971920.8357276	69740.35080337523	21594.83984375	22.11328125	488.9972076416016	466337107.8772125	22146.369140625	44.373046875	1968.9672889709475	490461666.11282736	0.99315	22.93235	0.06316240000000001	-0.0683907691	-0.0252342658	-0.026756336600000003	0.1024640024	0.0147967801	-0.0816828089	-0.0165422805	-0.0985539117	-0.0331221626	0.0489483908	-0.0271693817	-0.0331258783	0.0407313081	-0.0557974537	-0.1418074389	0.0782953426	-0.0383489836	0.10139462560000001	0.1638778394	0.05645012820000001	0.17759715469999998	0.039723531299999996	0.0827858656	0.09377708470000001	-0.023395588300000002	-0.0243354836	0.0490218019	-0.0775613249	-0.0009208939	0.0538237259	0.0910512473	0.052545448700000004	0.0176599844	-0.0692099412	0.0371705018	-0.07817590769999999	0.005044285999999999	-0.030028827799999998	0.100324185	0.0042306812	-0.08698562779999999	0.047503213600000004	-0.1092259857	-0.0456117813	0.0257248802	-0.0118639467	0.06179160440000001	0.0802303669	-0.011180565900000002	-0.045072555	-0.11028820880000001	-0.030537655	0.175864808	-0.16942407420000002	0.0990560133	-0.0487043804	-0.0200510731	-0.1471265567	-0.0633015833	0.0026839446000000004	-0.0129047114	-0.0098832876	0.1371788063	-0.07588121099999999	-0.0345881988	0.06638821190000001	0.0511653737	0.0992321328	0.0614976706	-0.0602560337	-0.1221610506	0.0	-0.0263467	-0.009301799999999995	8.652348323999992e-05	0.0006941486008899999	-0.0667349	-0.0326058	0.00445354687801	0.0010631381936399998	0.06371929999999999	0.0016115999999999908	2.5972545599999704e-06	0.0040601491924899995	0.00221864	9.128999999999996e-05	8.33386409999999e-09	4.9223634496e-06	-0.00359496	0.00012709000000000028	1.615186810000007e-08	1.29237374016e-05	0.00056496	-0.00017448399999999992	3.191798016e-07	3.044466625599997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
