csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
37590.359375	185.7421875	1413035117.9416506	34500.16021728516	24563.060546875	-15.873046875	603343943.4294473	251.95361709594727	25278.546875	-21.150390625	447.3390235900879	639004932.1115723	1.225269	20.868084	0.094056615	0.0628522871	0.015199811	-0.11299601150000001	-0.0679720991	-0.027323649	-0.091961048	-0.153374175	-0.09996305119999999	0.0188850118	-0.044553917900000004	0.17837213010000005	-0.0056009319999999994	-0.0584041282	-0.13125182900000001	0.0130049092	-0.14745702119999998	0.11456084849999999	0.0375367754	-0.0726956043	-0.09035908	0.0659916915	0.046299278	-0.0966869011	-0.074188506	0.0698842281	-0.0281891167	-0.1289984063	0.12792606539999998	0.1270599426	-0.0679351513	0.0675062616	0.0517537608	0.1306022757	-0.19950724329999997	0.0391525623	-0.028538289300000002	-0.0311463302	0.048166077300000006	0.0394387336	0.0052412246	-0.0349668682	0.0275515437	0.0085583719	-0.0623572689	0.1290686606	-0.1224147814	-0.0679316519	-0.054098491799999995	0.0044420391	0.0262074966	0.0845356467	-0.0802362685	0.0709884511	0.085262671	0.0786429157	0.17001993399999998	0.0833753438	-0.0467340979	-0.0122057017	-0.034132091499999996	0.006284204	0.0796750203	0.1621276854	-0.1030891067	0.0367791805	0.1186923387	-0.0837267572	-0.16875512980000001	-0.0423322814	0.0095443951	-0.012021678999999999	0.1221285754	-0.1599443065	-0.0086701946	0.0521805969	0.07383495799999999	-0.057282159299999996	-0.1524794674	0.0692663751	0.1422630256	0.0532618645	0.0683451152	0.0217568442	0.0444269937	-0.09254239480000001	0.0463637953	0.0782789769	0.0919905032	-0.1189720959	-0.0482895768	0.0356897385	0.0177940748	-0.0861201899	0.0426655458	-0.07503989700000001	-0.1041688458	-0.0122904684	0.1205280613	-0.0274773877	-0.0796281013	-0.0931508068	0.08419099669999999	0.10268530990000001	-0.0311913716	-0.035472039	-0.056620172300000014	0.0923233333	0.0183408808	-0.0644997188	-0.0203385	7.5000000000005635e-06	0.00041365458225	5.6250000000008414e-11	-0.0455444	-0.0566709	0.00321159090681	0.00207429237136	0.00874677	0.01576984	0.0002486878536256	7.650598543289998e-05	0.000196815	-0.000136686	3.8736144225000005e-08	1.8683062595999995e-08	-0.0008108989999999999	-0.00014902899999999996	2.2209642840999988e-08	6.575571882009997e-07	-3.78215e-05	0.0001464525	1.4304658622500002e-09	2.144833475625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37461.37109375	-128.98828125	1403354324.223648	16637.976699829098	24514.2734375	-48.787109375	600949602.1685182	2380.182041168213	25234.75390625	-43.79296875	1917.8241119384768	636792804.7089996	1.235702	21.045765	0.106392255	0.0019548962	-0.0701397693	-0.1262655891	0.0480246732	-0.117112125	0.0046001346	-0.11356064630000001	-0.0206998875	-0.042650710300000005	-0.0339916968	0.0885902516	0.0156060048	-0.12564226480000001	0.0232110788	-0.0928160837	-0.0052827023	0.19174994350000002	0.0580639758	0.061907196500000004	-0.131032236	-0.0632046009	-0.22683900440000002	-0.071713549	-0.0209591219	0.0128434484	0.1072660913	-0.0756213866	-0.19037463440000002	0.0754100979	0.0288732797	-0.1066452363	0.022786291400000002	0.1639656281	0.07895387179999999	-0.0606037025	0.017568946499999998	0.070717485	0.0922816283	-0.0274144786	0.007476023199999998	0.102901676	-0.0831594195	0.0335383302	0.16144626210000002	0.09625334630000001	0.10501576230000001	-0.0569067192	0.0881427028	-0.05983069570000001	-0.10943501859999999	0.0146299469	-0.0931258331	0.0849483681	0.1023361626	-0.05397709269999999	-0.0120891378	-0.0766787387	-0.1294879149	-0.0134065088	-0.0368158605	0.1109047615	-0.00042878800000000004	0.0872988619	-0.0533565288	-0.0081050673	0.089912089	-0.1568705386	0.023914396299999998	0.0266547779	-0.0036086414000000002	0.046620607800000005	0.1431313982	-0.0168976242	0.092663265	0.0991743361	-0.1331486066	0.1116339961	-0.0248456405	-0.1319395102	0.0261508137	-0.2866362628	-0.0360184058	-0.0567608604	0.0764990856	-0.1828211022	-0.0245123048	-0.0203522602	0.15631229189999998	0.11582548390000001	0.0673455468	0.15137318859999999	-0.0030310377	-0.0854225722	-0.037635668500000004	0.11715787890000001	-0.1460132837	0.0064116041	0.1550498663	0.0108206369	0.0084436328	-0.0286609396	0.0126994629	0.0163910444	0.0647154238	0.0215633092	0.08435059660000001	0.0904527076	0.0127227994	-0.07154294259999999	-0.0203413	-2.800000000000718e-06	0.00041376848569	7.840000000004022e-12	0.0193035	0.0648479	0.004205250134409999	0.0003726251122500001	-0.00701419	-0.015760959999999997	0.00024840786012159994	4.91988613561e-05	0.000344151	0.000147336	1.18439910801e-07	2.1707896896e-08	-0.00046688	0.00034401899999999993	1.1834907236099994e-07	2.179769344e-07	-1.35646e-05	2.42569e-05	1.8399837316000002e-10	5.883971976100002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37337.5546875	-123.81640625	1394092990.0420532	15330.502456665039	24518.25390625	3.98046875	601144774.6113434	15.844131469726562	25233.595703125	-1.158203125	1.3414344787597656	636734352.1087685	0.986544	16.80225	0.033182013	-0.0240219869	0.0022259273	-0.1592784471	0.025091253199999997	-0.0555009432	0.0393696419	-0.1270530148	0.011461670600000001	-0.0650815054	0.0167206367	-0.028722547799999998	-0.1067810624	0.0762635808	-0.019107573500000002	0.0211900392	-0.07501585870000001	0.0484225604	-0.0092276838	0.1813436459	-0.0217846808	-0.0132240507	-0.018844748600000003	0.054259563200000006	0.0162877954	0.0688671447	-0.0500448344	-0.1373738262	-0.0239518271	0.0340546065	-0.0366612865	0.0147201096	0.0312855347	0.1019245467	0.1498889068	-0.0458053146	-0.0162105621	0.0050612458	-0.046018288399999996	0.09485797720000001	-0.10718717	-0.0797756355	0.2233688388	0.0051708201	-0.0746061143	0.0318590208	-0.0333820648	0.1302671263	0.101290831	0.0782057453	-0.0325363219	0.0024047726	-0.0795995578	0.0879281122	0.0367869651	-0.0029477228999999997	-0.10003555830000001	-0.0049581022	-0.00033280260000000003	-0.0650179267	-0.0931373462	0.0445787796	-0.0557700359	0.0802055639	-0.0025870319	0.0574755929	-0.10253745619999999	-0.0663416512	-0.0047522106	-0.0661424194	0.1096215585	-0.10570561949999999	0.1047011153	0.054651016	0.0007529861999999999	0.0650056238	-0.06088574240000001	0.0906350728	-0.043283511	0.14576998759999998	-0.0186436142	0.1106146972	0.016310589	0.0426703344	-0.0761652489	-0.0978251502	-0.060843347	0.062621018	0.0729063484	0.0797562174	-0.1451768832	0.1436458503	0.1089414678	0.0689511845	0.0480632749	-0.062679635	-0.0139072159	0.0415463495	-0.0357490671	-0.022883283100000002	-0.0283085158	-0.0688381647	0.021416328300000002	-0.0831742405	-0.0117520872	0.1041575484	-0.1111838877	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-0.0118958	0.0084455	0.00014151005763999997	7.132647024999999e-05	0.019301	-2.5000000000025002e-06	6.250000000012501e-12	0.000372528601	0.0006761030000000001	0.007690293000000001	5.9140606425848996e-05	4.571152666090001e-07	0.00032584	-1.8311000000000025e-05	1.061717056e-07	3.3529272100000083e-10	-0.000311325	0.00015555499999999998	2.4197358025e-08	9.6923255625e-08	-0.000180573	-0.00016700839999999998	3.2606608328999994e-08	2.7891805670559995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37409.0625	71.5078125	1399437957.1289062	5113.367248535156	24492.826171875	-25.427734375	599898533.885685	646.5696754455566	25189.908203125	-43.6875	1908.59765625	634531475.2818643	1.08045	18.401609	0.059844352	0.043088471399999995	0.018249041299999998	-0.063196002	0.11992565359999999	-0.0782190925	0.0492830245	-0.0831222646	0.07665195309999999	-0.0727426279	-0.0481214432	0.0414322794	0.0943935576	-0.0063493068	-0.043776971	-0.0656161199	-0.1674015911	0.0183151639	-0.013321571	-0.0508388262	-0.2113667009	0.1412809745	-0.09262269039999999	-0.0395779519	0.13962983939999998	-0.032578405899999996	-0.09329439630000001	0.0759735207	0.0277677352	-0.1128275577	-0.0225495491	0.0306549804	-0.0199237828	0.029222382999999998	-0.042577353	0.1016703591	-0.0289022937	-0.1981359838	-0.1228386995	0.1729128508	0.0008807224	-0.12977145269999998	-0.1752474339	-0.017587371100000002	0.0073367109	-0.0702042176	0.1202015476	0.0778291265	0.025456949399999998	0.0825885671	0.0171169706	0.0872282677	-0.0802784753	0.0446129505	-0.0641261962	-0.0728914365	-0.1380700286	0.11358355199999999	-0.0878632508	0.206879482	0.0754874014	0.07369854370000001	-0.0858614861	0.0194972378	-0.042669963	0.0940789101	0.1002146662	-0.0850746864	-0.0092484601	-0.0024222171	-0.0888188032	-0.0294669561	0.1397986882	-0.02329607	0.0023551151	0.14738101609999998	-0.1641940021	-0.1939516689	-0.0380215665	0.055972839100000005	-0.0462069143	0.0097196158	-0.082614242	0.0060194561	-0.13088554300000002	0.0527937079	0.0050724509999999995	0.08683327199999999	0.0576074154	-0.0923161253	0.0196332158	-0.0437607083	-0.2382815783	0.0731721658	0.0100803425	-0.0005308312999999999	0.1306159472	0.0301429251	-0.1554978278	0.18416907	0.03121881	-0.0331379943	-0.07061926019999999	-0.17671107739999994	0.052843765599999995	-0.053628568099999996	-0.0511997418	0.08656555070000001	0.0014161995	-0.0845511243	-0.0130583	-0.0011625000000000006	0.00017051919888999998	1.3514062500000007e-06	0.0192911	-9.900000000000186e-06	9.801000000000369e-11	0.00037214653921	0.00986198	0.009185877	8.438033625912897e-05	9.72586495204e-05	-4.28767e-05	-0.0003687167	1.8384114028900002e-09	1.3595200485888994e-07	-0.000771303	-0.00045997800000000005	2.11579760484e-07	5.94908317809e-07	-1.95462e-05	0.00016102680000000001	3.8205393443999996e-10	2.5929630318239995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37342.9296875	-66.1328125	1394494397.6455688	4373.548889160156	24496.505859375	3.6796875	600078799.3183937	13.54010009765625	25182.640625	-7.267578125	52.81769180297852	634165388.8479004	0.9063310000000002	15.436111	0.07258595000000001	-0.0367460758	0.0270386101	-0.0098802322	0.1165058502	-0.0316159093	0.0813697709	-0.0486295095	0.0433296124	-0.0931627451	-0.1297193548	-0.060034493499999994	0.080894388	0.109037475	-0.1217037624	-0.018551887	-0.0071063377000000014	0.18268144	-0.0244866202	0.005717770600000001	0.0808928431	-0.0008461861	-0.09747087539999999	0.0208523347	-0.0912489344	0.030318442400000006	-0.0881741213	-0.0399173401	-0.12391126029999999	0.10053269640000001	0.048445366	0.0475104512	0.10780970599999999	-0.0302691054	0.10684524460000001	0.0709781566	-0.0505335461	-0.0107088651	-0.1023099897	-0.0046310699	-0.1499259704	-0.0223351851	-0.1999852915	-0.0086873586	0.0456551422	0.0784239422	0.0477431766	-0.0352720759	-0.1304157475	-0.0091291756	-0.0666545203	-0.0167170452	-0.060840212699999986	0.060693982699999996	-0.08686621470000001	-0.10301432140000001	-0.0236172329	0.0961303016	-0.0080860949	0.1481896419	0.0046421946	0.0293279377	-0.1043259767	0.005299004499999999	-0.059201518	0.2103692615	0.0069875933999999995	-0.0378034133	-0.0024278151000000003	-0.1168790376	0.0965161101	-0.0053858102000000005	0.0944609834	-0.0121113198	0.0132056601	0.029241037799999998	0.1358446208	0.0686883367	-0.0386273352	0.055499464000000005	-0.048367319900000004	-0.17363452010000002	-0.016940469099999998	-0.055649466200000004	0.19112300670000001	-0.09147305369999999	-0.0869270133	-0.0507921899	-0.0040557465000000004	0.059668195199999996	-0.0367374815	-0.051809585400000004	-0.045886892699999994	-0.0144149384	-0.12115305900000001	0.0151801422	0.1506597412	-0.0537452905	-0.0460086907	0.0405147088	-0.058854069	-0.1469257888	-0.08544375539999999	-0.0299786008	-0.0483299583	-0.1448703067	-0.20780047129999998	0.0845511243	-0.0042478315	-0.0904527076	-0.0040646	0.008993700000000002	1.652097316e-05	8.088663969000001e-05	-0.018204	-0.0374951	0.0014058825240099995	0.00033138561599999994	0.0123175	0.002455520000000001	6.0295784704000036e-06	0.00015172080625	8.36901e-05	0.0001265668	7.0040328380099996e-09	1.601915486224e-08	-0.0005500619999999999	0.00022124100000000009	4.894758008100003e-08	3.0256820384399986e-07	-0.000144571	-0.0001250248	2.0900774040999998e-08	1.563120061504e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37288.4140625	-54.515625	1390425823.2964478	2971.953369140625	24481.72265625	-14.783203125	599354744.2175447	218.54309463500977	25230.115234375	47.474609375	2253.838535308838	636558714.7398415	1.036345	17.650433	0.053569435	-0.0382552274	0.020634116	-0.1302974462	-0.0453451287	-0.1636913442	0.0729518462	0.0342600307	-0.01404677	-0.1400706845	-0.0712993349	0.0126718447	0.0330102825	0.10824936689999999	0.0625809553	-0.1429463867	-0.013819806100000002	0.1097023885	0.013207763700000002	0.0708460691	0.2244236305	-0.0652187808	0.056257164400000004	-0.019451013200000002	-0.021487909	0.1890489626	0.1039754659	-0.0455255762	0.0572409771	0.1146733273	-0.0686295282	0.0477942624	0.0009863372	-0.21756176800000002	-0.0690008303	-0.103155367	0.1486844802	-0.0233629281	0.1432094937	0.1371914216	-0.0489971087	0.0163325926	0.0280340475	0.056100961500000004	-0.0095598895	-0.1146916368	-0.0963684647	0.1127158323	-0.06671478389999999	-0.037271284700000004	-0.0296842593	-0.0058763615	0.0258005933	0.09894423220000001	0.0120069499	-0.0067019517	-0.2279089027	0.020805934499999998	0.0548155667	-0.0968883189	0.05464722	0.1622294175	-0.0732362042	-0.0337033194	-0.1270467733	0.1275374157	0.025926082000000003	-0.025278913599999998	0.035567582599999994	0.0676472719	0.0298440442	0.018216841	0.061483623700000004	0.0459557347	-0.0198955854	-0.0805328463	0.1299158374	0.16788375960000002	-0.0358097705	-0.0030420733000000003	-0.0570523539	0.1281237658	0.190954231	-0.0366224227	0.11526524769999999	0.0103513615	-0.0011286945	-0.020050321	0.1976886448	0.026348836299999998	-0.1505567388	-0.1406199581	-0.0286128732	0.0127810602	0.12893264869999999	0.0341123428	-0.046774063399999996	-0.0195382951	0.1542366873	-0.023788141699999998	0.1479561853	-0.07855006839999999	0.025564782999999997	0.0842666125	-0.0745737356	0.128049623	-0.0009903738	0.082490912	-0.0099026625	-0.0959136145	0.0133984	0.017463	0.00017951712256000004	0.000304956369	-0.025624900000000003	-0.007420900000000005	5.5069756810000076e-05	0.0006566355000100001	0.00728811	-0.00502939	2.52947637721e-05	5.311654737210001e-05	0.00014367200000000002	5.998190000000002e-05	2.0641643584000004e-08	3.597828327610002e-09	-0.000388209	0.00016185299999999992	2.6196393608999965e-08	1.5070622768100007e-07	0.000106717	0.000251288	1.1388518089e-08	6.3145658944e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37343.69140625	55.27734375	1394551287.84523	3055.584732055664	24482.314453125	0.591796875	599383720.9816933	0.3502235412597656	25257.224609375	27.109375	734.918212890625	637927394.9684181	1.094041	18.63308	0.055556424999999986	-0.09330888050000001	-0.0030353316	-0.0466063931	-0.043686333499999994	-0.25745158690000003	0.0750936731	0.12835477480000002	-0.07352168690000001	-0.0891086063	-0.0063293696	-0.029236157599999996	-0.08377356030000001	0.0983602331	0.138344724	-0.0145567119	0.0040086068	0.0574158427	0.0808957882	0.0094017033	0.0517285668	0.0974555497	-0.0520260247	-0.11260016839999999	-0.07337420019999999	-0.0182513926	0.016318873	0.1085923575	0.0273458106	0.0999794013	0.1049668383	-0.0165802895	-0.0684333295	-0.1345396353	-0.1527248959	0.0102459194	-0.027164478199999998	-0.0731269043	-0.20778482399999998	-0.0176039547	0.12800010609999998	-0.0123727423	0.18364987230000002	0.0639209407	0.0198423505	0.2134165346	-0.008898385699999999	0.053472399000000004	0.1161053119	0.085464612	-0.0091592722	-0.0848468648	0.0354170131	0.014556678899999996	0.017182311999999998	-0.0191485654	-0.1595816803	0.0638983744	0.0635699428	-0.06492941940000001	0.08180751230000001	0.2733730746	-0.032353720499999995	-0.1099994009	-0.09342719869999999	0.0225675016	-0.1057108344	0.0467561855	0.043563005599999996	0.1719914995	0.1506321018	-0.004229482	-0.0678463469	0.0376299341	0.0317625666	0.0555657908	-0.0107861202	-0.0479802663	-0.0929077724	-0.07052415	0.035449472	0.0384650085	0.0922800261	-0.0399202018	0.0400680485	-0.0139334455	-0.0359816448	0.07530426900000001	0.0264822275	-0.22669508670000002	0.040369602000000004	-0.042533555599999995	-0.0014717971	-0.0043218334	-0.2672057275	0.0208058071	0.0518549979	-0.0683709638	0.0337565668	-0.2175331347	-0.025925708	0.057605362300000004	0.0702683816	-0.1125210972	0.0835718411	0.07187528139999999	-0.0824720127	0.0803860294	-0.015536046599999999	-0.1009072399	0.008687119999999998	-0.004711280000000004	7.546605389439998e-05	2.2196159238400032e-05	0.00325761	0.028882510000000007	0.0008341993839001003	1.0612022912100004e-05	0.0174607	0.01017259	0.00010348158730809996	0.00030487604449000005	8.36901e-05	-5.998190000000002e-05	7.0040328380099996e-09	3.597828327610002e-09	-0.000532173	-0.000143964	2.0725633296000003e-08	2.832081019290001e-07	0.000138572	3.1855e-05	1.9202199184e-08	1.014741025e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37380.59375	36.90234375	1397308789.102539	1361.782974243164	24525.015625	42.701171875	601476391.4064941	1823.390079498291	25255.86328125	-1.361328125	1.853214263916016	637858630.081192	0.995205	16.949762	0.02342198	-0.010358615500000001	-0.064594794	-0.05651068610000001	-0.0536872963	-0.1262424092	-0.0440330279	-0.018365966299999998	-0.098227643	-0.0605458107	0.074236089	0.0020241403	-0.1571163506	0.0701386269	0.0153527541	-0.0611077603	0.0568068104	-0.0315923124	0.0029154419	-0.1874258661	0.12113012050000001	-0.07119114780000001	0.0001582098	-0.0013292695	0.10243112230000001	0.0587890959	0.11497348789999999	0.0063818252	-0.061404973499999994	-0.0265100182	-0.1354594887	-0.0355424586	0.1420407566	0.0423177963	0.0539510171	-0.16669286789999999	-0.101403923	-0.1205294086	-0.1412800924	-0.007703349	0.0414176637	0.0967525382	0.0181648478	0.0543941408	0.0251558931	-0.1271170179	0.087906733	0.0264343233	0.1746985888	0.11869100789999999	0.08613029779999999	0.0032907495	0.0027676296999999996	-0.014481698999999999	0.0790452311	0.0787792891	-0.116873928	0.0339267994	0.13215516830000001	0.0533076012	0.018706766	0.1250260903	0.0519902343	0.040726341	-0.1278482745	-0.0453996001	-0.11191449380000001	-0.0583621751	-0.0085332196	0.0195940973	0.1087708768	0.0366315898	-0.07668861490000001	-0.1180012602	-0.0708157566	-0.0534828052	-0.0011001218	-0.0005442564	0.0817845833	-0.0637903915	-0.1243735697	0.1269089879	-0.0189026141	-0.0635644725	-0.1021267418	-0.0202714128	0.0244131375	-0.1526458627	0.020380735	0.1990440691	0.13042410289999998	0.035614671699999996	-0.1031614091	-0.0523612351	0.046840186299999996	0.031375127	-0.0378993611	0.0777816197	-0.2243938718	-0.0627941917	-0.0555855137	-0.009917427099999999	-0.045871389400000004	0.049450495	0.1009095748	0.1743588052	0.1045063716	0.07823761629999999	-0.0211357831	-0.10540925529999999	0.0159017	0.007214580000000003	0.0002528640628900001	5.2050164576400046e-05	-0.00350714	-0.00676475	4.57618425625e-05	1.2300030979600003e-05	0.015064700000000004	-0.002395999999999997	5.740815999999986e-06	0.0002269451860900001	8.36901e-05	0.0	7.0040328380099996e-09	0.0	-0.000509743	2.243000000000004e-05	5.031049000000018e-10	2.59837926049e-07	0.000257075	0.00011850299999999999	6.6087555625e-08	1.4042961009000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37529.69921875	149.10546875	1408478323.4498446	22232.440811157227	24538.87890625	13.86328125	602156577.9756013	192.1905670166016	25231.775390625	-24.087890625	580.2264747619629	636642489.3629494	1.331768	22.68191	0.04037204	0.0834967172	-0.1068872779	-0.0563101605	0.079313559	-0.0036045703	-0.0876360529	-0.1141076867	-0.025424261299999997	-0.10042147439999999	0.0219601054	-0.0908721167	-0.124575972	-0.0179310176	-0.0730212757	0.0632231788	-0.023288180099999996	0.0054902423999999995	0.09637517820000001	-0.17124319850000005	0.0731426609	-0.040902682	0.1235069504	0.0384820087	0.06300806099999999	-0.1120008027	0.03426156	0.1014941865	-0.0204593232	0.0249833442	0.013329838	0.0602302266	0.0193699148	0.038822173	0.2409920644	0.0463939008	0.0919579423	0.0555215057	-0.1271034034	-0.0751270218	-0.1237668125	0.141689782	0.0980647512	0.0245364452	0.0019823814	0.0313916571	-0.22111828449999998	0.0913910384	-0.0521335095	0.013113931399999999	-0.11000899230000001	0.0968361916	-0.1138270038	-0.0046263723	0.0647002033	-0.0194840571	-0.045141689299999996	-0.022122445299999998	-0.010604695400000001	0.1478107404	0.13170909990000002	-0.015873668	0.0626074989	0.041016017599999996	-0.0793890099	0.0090495509	-0.1517944241	-0.0813466964	-0.0389691188	-0.016067251	-0.058135449400000004	0.0041280207	-0.1066908116	-0.21355194940000002	0.0859346663	0.0146228629	0.09770645189999999	-0.0007066987	0.0977954488	-0.02184172	-0.0186839989	0.0398169326	-0.0569759653	-0.0827686966	-0.0094789539	0.1552180174	-0.097676555	0.049845855300000005	-0.0062972591	0.1587242741	-0.1235057478	0.12419952949999999	0.1373517175	0.0015787559	-0.2003063999	-0.0567659622	0.050008390300000004	0.15627233210000002	-0.0441284218	0.025114107000000004	-0.052140318600000006	-0.0477100328	0.0371780302	0.0174290124	0.0869342318	0.0817892748	-0.0354767196	0.0760468362	-0.0266897442	-0.1093977275	0.010595	-0.005306700000000001	0.000112254025	2.8161064890000013e-05	-0.0243822	-0.02087506	0.0004357681300036	0.00059449167684	0.0150577	-7.000000000001796e-06	4.9000000000025144e-11	0.00022673432929	-6.046850000000001e-05	-0.0001441586	3.6564394922500006e-09	2.0781701953960005e-08	-0.000487762	2.1981000000000022e-05	4.831643610000009e-10	2.37911768644e-07	0.000374601	0.00011752599999999995	1.4032590920099996e-07	1.381236067599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37472.453125	-57.24609375	1404184743.2053225	3277.115249633789	24512.564453125	-26.314453125	600865816.0686072	692.4504432678223	25190.791015625	-40.984375	1679.718994140625	634575951.9928932	1.285157	21.888067000000003	0.07558248	0.0161831813	0.054750482	0.0279454254	0.1444807128	-0.13019774550000002	-0.0433320814	-0.0401856669	0.0718149641	0.0202321221	-0.0298155498	-0.0672037273	0.1085420938	0.0273250037	-0.12209960630000001	0.1062606077	0.0171409732	0.0055924512	-0.042031064800000004	0.0065673866	-0.0021371848	-0.1402016751	0.21279029510000005	-0.0920294785	0.0043780888	-0.0903519587	-0.0468945462	-0.0191243321	-0.0940680575	-0.08808891529999999	-0.0085481582	-0.0051720168	0.0886090815	-0.013043213100000001	0.0456485397	0.0731156349	0.1310868953	0.0781346305	-0.070865832	-0.1696919355	0.06460223400000001	0.050689755700000005	0.1159635649	-0.0862707968	-0.08647614449999999	-0.0633324487	-0.10752516460000001	0.0695206736	0.1074199679	0.0308250197	-0.024230532200000002	0.0464743678	-0.0866202852	-0.024457117599999998	-0.12220559710000001	-0.0953931604	0.08802455199999999	0.0224734321	0.0063428027000000005	0.0235130758	0.10124373269999999	0.1213127727	0.050473053899999995	0.0404996412	0.0506317778	0.11463278369999999	0.0308351206	0.0251616938	0.0341336036	-0.1486882453	-0.045112852099999996	-0.0222848573	-0.0729240983	-0.0556994795	0.081430234	-0.1385954973	-0.0021692912	0.0707293991	-0.0615333826	-0.0216490574	-0.017408942	0.0960882443	-0.0727679033	-0.021095196899999998	-0.0905319992	-0.0029413036	0.0226006502	0.030306278199999998	-0.16414160000000005	0.030089769199999998	-0.09614841939999999	0.0045050987	0.1513335885	0.0226541363	-0.1605484778	-0.1127808068	-0.0890198091	0.0041996659999999995	-0.0667373144	0.080627521	0.051589935700000006	0.1213180955	-0.0417867618	0.0209337003	0.0089155935	-0.0143698102	0.07692318570000001	0.0738148754	-0.0321859012	-0.11285322490000001	0.015898699999999998	0.005303699999999998	0.00025276866168999994	2.8129233689999983e-05	0.00111415	0.02549635	0.0006500638633225001	1.2413302225e-06	0.029771	0.0147133	0.00021648119689	0.000886312441	8.36901e-05	0.0001441586	7.0040328380099996e-09	2.0781701953960005e-08	-0.000192589	0.000295173	8.712709992899997e-08	3.7090522921e-08	0.00021255	-0.00016205099999999994	4.51775025e-08	2.626052660099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
