csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
28686.408203125	144.19140625	20791.161636352543	822910015.5963173	18779.61328125	19.646484375	385.9843482971192	352673874.9933014	18767.623046875	53.67578125	2881.089492797852	352223674.82959366	1.181986	21.144012	0.05036450000000001	0.0926243659	-0.0075537845999999985	-0.0851318722	0.029445952400000006	-0.0555129521	-0.0327290152	0.0818313658	-0.0518181641	0.036912736200000004	-0.0682485583	-0.0132106106	-0.025201233700000002	0.12873820560000002	-0.0422705307	0.0216889038	0.0675325842	0.037911351600000004	0.1608745636	0.15072072150000002	0.18867298920000009	0.038665151200000004	-0.0037900048	-0.07932425280000001	0.1682903334	0.0322089172	-0.08712086289999997	-0.06245830860000001	-0.0759342524	0.07329749370000001	-0.025099001099999997	0.0687008358	-0.0034949753	0.10105529140000001	0.025614511800000003	0.0726764763	0.0404907355	-0.1384619584	0.0015420525	0.0893382898	0.0666204321	0.0842954941	-0.0108098881	0.1053814773	0.011588424699999999	-0.044895568399999995	0.0050330871	0.0403464457	0.023956155099999998	-0.0479345178	-0.027631629300000002	0.0034603002	0.08641832619999999	-0.0720464108	-0.0087336027	0.0188329432	0.0191147979	-0.027812272000000002	-0.0815116306	-0.042981491399999995	0.0013121973	0.0458067904	-0.007492555600000002	0.0624007085	0.0576759814	-0.0481884548	0.0925186097	-0.0557786192	0.1190225906	-0.0652212505	-0.0111697819	0.0349635935	-0.1239275526	-0.030368792400000007	-0.0265209125	0.1701842607	0.0721367287	0.202616493	0.1178279809	0.21917629149999998	-0.0347707975	0.0631364017	-0.069682308	-0.0059727549	-0.0199230724	0.0390576293	-0.0140936502	0.09620344300000001	-0.0139256884	0.0196590675	-0.0527414515	-0.09355369470000001	-7.38081e-05	-0.050822107000000005	0.011968415900000001	0.05111943769999999	0.054073702599999995	0.015365641299999996	-0.0454360596	0.0669379852	-0.015874246499999998	-0.0855636036	-0.005942252800000001	0.0099941207	-0.08112903219999999	-0.0274986173	0.053276253499999995	0.08656555070000001	0.0014161995	-0.0845511243	-0.0143807	0.009934	0.00020680453249000006	9.8684356e-05	0.0541488	0.012973900000000005	0.0029320925414400003	0.0001683220812100001	0.0141107	-0.005075899999999998	0.00019911185449	2.5764760809999977e-05	-0.000553389	-5.7901000000000075e-05	3.0623938532100004e-07	3.352525801000008e-09	-0.000333849	0.00012738799999999998	1.1145515480099999e-07	1.6227702543999994e-08	-0.000332555	0.000262325	1.10592828025e-07	6.8814405625e-08	0.0	0.0	0.0	0.0	0.0
28663.072265625	-23.3359375	544.5659790039061	821571711.7044411	18787.716796875	8.103515625	65.66696548461914	352978302.439579	18765.140625	-2.482421875	6.1624183654785165	352130502.6760254	0.953492	17.056578	0.058655579999999985	0.0221582756	-0.0460946617	0.0403770362	-0.014669791100000001	-0.0288019352	0.042501277999999997	0.0444394924	-0.0565023792	-0.032919942599999995	0.0033890496999999997	-0.05069475230000002	-0.1342089561	-0.039474864900000003	-0.0323226885	-0.0580310557	0.1451139227	0.096461263	0.054705478099999996	-0.0367919782	-0.0239573831	-0.0825495185	-0.0262728023	0.0387257125	-0.0281689454	-0.07788973639999999	-0.008516363	-0.1414391166	-0.0109997365	0.06984262150000001	0.11328604140000001	-0.1474221999	0.09607685880000001	-0.1315719166	-0.0193628526	-0.0005082553	-0.0004073026	0.023844410899999998	0.0964969381	-0.0207861945	-0.035022587599999995	-0.0550120204	-0.0914514091	-0.0456347706	-0.0078187976	-0.09750741800000001	0.0742685302	-0.1863658745	-0.03501311	-0.0322703377	-0.0162893986	-0.07562508059999999	0.0141618421	0.027199146299999998	0.0490494477	-0.012918047	0.037700053500000004	-0.0374574102	0.0558172065	0.0038434399	-0.08611909109999999	0.0346682156	0.0479824892	0.031417231600000005	0.0086160434	-0.037565081800000004	0.0618588666	-0.1558192122	-0.0159005376	0.025018702599999998	-0.0011104253999999999	0.0819890413	0.0058320119	-0.002892876	0.0988753943	-0.05629818440000001	-0.045923985599999995	-0.080326309	0.021607883799999998	0.033235105	0.0997441797	-0.1077202889	-0.13007202199999998	-0.1328164024	0.100051296	-0.11148465769999999	0.1628055289	-0.021370169300000002	0.1321897942	-0.0682478101	-0.0282770141	-0.0368829803	0.0200340569	-0.0425195997	0.0177018803	-0.008746544200000001	-0.08098900099999999	0.0375574058	-0.0275667467	0.0105634907	0.119843169	0.025398959500000002	-0.11458045619999999	-0.10017428449999999	0.1232087951	-0.027591664300000002	0.1604171494	0.0845511243	-0.0042478315	-0.0904527076	-0.0243158	-0.009935099999999995	0.0005912581296399999	9.870621200999994e-05	0.0411751	-0.012973700000000005	0.00169538886001	0.0001683168916900001	0.00271282	-0.01139788	7.3593923524e-06	0.00012991166849440002	-0.000885065	-0.00033167599999999993	7.83340054225e-07	1.1000896897599995e-07	-0.00021859	0.000115259	4.77815881e-08	1.3284637080999995e-08	-0.000372598	-4.0043000000000016e-05	1.3882926960400006e-07	1.603441849000002e-09	0.0	0.0	0.0	0.0	0.0
28682.259765625	19.1875	368.16015625	822672025.2627907	18790.6796875	2.962890625	8.778720855712889	353089643.11822516	18727.58984375	-37.55078125	1410.0611724853516	350722621.35572815	1.065811	19.0658	0.1024632	-0.0331620953	0.055038677300000005	0.0860080891	0.0546334171	-0.0342109469	0.0902427016	0.0121355135	-0.14334346539999998	-0.10023811	0.12244076359999999	-0.022052912799999998	0.0301878868	-0.0799014511	-0.1613022449	0.0688135441	0.0373890032	0.0347811387	0.09699189800000001	-0.016086226000000002	0.0097590945	-0.0182998404	-0.11794949999999997	-0.0280252501	0.0097220931	0.0301921965	-0.0680971549	0.0176314024	0.22985970690000002	0.1525321711	-0.0699486102	-0.08128810780000001	0.0758361177	-0.0012942441	-0.0339948598	-0.0074418376	-0.0674670901	0.0514992529	-0.17193839809999995	0.0227244729	-0.0094822189	-0.0040293226	0.0309160112	0.0212881607	0.076656872	0.08980504	-0.0403593076	-0.0851948526	-0.0397578727	0.0287850567	0.09771703080000001	0.0803232297	-0.055156178	0.07144532769999999	0.0057651034	-0.030705503399999997	0.032806253199999996	0.058085525	-0.0490403362	0.043439753899999996	0.021852978	0.044261174800000004	0.08834337210000001	-0.0264125566	0.1428414085	0.0752652866	-0.0958472223	-0.1172407286	-0.0225090122	-0.0504168528	0.1745935882	0.0505132883	-0.0144419328	-0.0406749242	0.040004075699999996	0.021401482000000003	0.0477631233	-0.0660166674	-0.0129993571	-0.0146737893	-0.006418965600000001	-0.0642003682	-0.0750555348	0.0050677537	-0.1172490854	0.0025113154	-0.0773008826	-0.0526338955	0.2220281974	-0.0726923199	-0.07426391339999999	-0.1072999011	-0.0866018143	0.1397023571	0.0093674342	0.0983890476	-0.0694371341	0.0797858037	0.0043219048999999995	-0.043441262800000005	-0.1485659943	-0.0684137313	0.0236869877	-0.1039403384	0.0652437804	0.07859510389999999	-0.0513110546	0.082490912	-0.0099026625	-0.0959136145	-0.012843	0.011472799999999998	0.00016494264900000002	0.00013162513983999995	0.0149547	-0.0262204	0.00022364305209000002	0.0006875093761599997	0.00999357	0.007280750000000002	9.98714413449e-05	5.300932056250002e-05	-5.02549e-05	0.0008348101	2.52555497401e-09	6.969079030620099e-07	-9.80921e-05	0.00012049790000000003	9.622060082409995e-09	1.4519743904410004e-08	-0.000178121	0.00019447700000000006	3.1727090641000004e-08	3.782130352900001e-08	0.0	0.0	0.0	0.0	0.0
28652.2734375	-29.986328125	899.179874420166	820952773.1372682	18740.263671875	-50.416015625	2541.774631500244	351197482.49139786	18694.271484375	-33.318359375	1110.1130714416504	349475786.33151627	1.066444	19.077137	0.11221958	-0.0217982094	0.0523626216	0.1246041632	0.0725740956	-0.0042535159	-0.050904189800000006	-0.018339503899999998	-0.0166074283	-0.1813057791	-0.114829586	0.042693851500000005	-0.0026684747	0.0288110949	0.0133490769	-0.12128698939999999	0.0519313804	0.0371421824	0.1492590262	0.0005975733999999999	-0.0051377073	-0.024765513399999998	0.0542468535	-0.0026349525	-0.0894520065	0.049996308200000006	-0.1347198203	0.0882809274	0.12081852	0.0552189178	0.0790159692	0.1597856855	-0.04821592139999999	-0.0384856842	-0.057086995	-0.0368272344	0.0547579251	0.0518468183	0.10905805789999999	-0.053095492	0.0240557677	0.0013222902	0.1433927367	-0.0011853534	0.0050298031	0.1138651384	0.0158091241	0.1266806599	0.0119716502	0.1354753613	0.0773079033	-0.075717147	-0.0415528358	0.11164312650000001	0.0163492246	-0.0845627061	-0.0457913937	0.0412034962	-0.0044032648999999995	0.0113276033	-0.0155707474	-0.028885345299999997	-0.05348099940000002	0.048985212	0.0031939634000000003	0.1391539935	0.1313600191	-0.0586272487	0.017803776299999997	0.1533486266	-0.007249539	0.0375753218	-0.0521402729	0.1037421716	0.017167769	-0.0019051416	0.12253130050000001	0.0660165314	-0.0355807779	-0.0179759767	-0.0622134478	-0.1451259153	-0.071887021	-0.043609525999999996	-0.1010902809	0.0101280035	-0.04440147059999999	-0.0179383552	-0.0463477957	-0.09300263550000001	-0.0387605122	0.0668472824	0.0725903613	0.0273268904	0.0365755393	-0.1319068833	-0.0333009777	-0.0365558232	0.0099454109	-0.011738208500000001	-0.07270990990000001	-0.01918862	-0.12114888689999999	0.1255387032	0.1066072729	-0.039999208599999996	0.051287554299999996	0.0803860294	-0.015536046599999999	-0.1009072399	-0.0130421	-0.00019909999999999893	0.00017009637240999998	3.964080999999957e-08	0.07795599999999997	0.06300129999999997	0.006077137935999995	0.003969163801689996	0.0154078	0.005414230000000001	0.00023740030084000004	2.931388649290001e-05	-0.000686839	-0.0006365841000000001	4.71747811921e-07	4.0523931637280996e-07	-0.000333607	-0.00023551490000000002	1.11293630449e-07	5.546726812201e-08	-0.000178121	0.0	3.1727090641000004e-08	0.0	0.0	0.0	0.0	0.0	0.0
28629.494140625	-22.779296875	518.8963661193849	819647934.7480812	18741.544921875	1.28125	1.6416015625	351245506.05865866	18708.912109375	14.640625	214.347900390625	350023392.3163185	1.093792	19.566349	0.1076739	0.0187480465	0.0356289241	0.0057189248	0.0947471443	0.051963897599999996	-0.0798646709	-0.058130372699999995	-0.020012898	0.0355537837	0.009381644100000001	0.0445938443	0.10572940189999999	-0.0813873023	-0.0632919708	-0.09375604119999999	-0.1053505278	0.11921682689999999	0.0794382669	-0.270831769	0.011452479599999999	-0.0021406099	-0.0252066171	0.0159898489	0.1174920556	0.10670114730000001	-0.1616842435	-0.0521799545	0.0523694143	-0.0892943265	0.0299270287	-0.0686052411	0.032993464199999996	-0.0203226419	0.0011253148	0.0417274918	-0.0436200755	0.0207518798	0.0497596442	0.0736428234	0.0809428086	0.0579329619	0.0065489199	-0.019129003999999998	-0.1547211601	-0.2055542818	-0.007148236999999998	-0.0040731523	-0.0226494262	0.047844732699999996	-0.1897673036	0.1747220525	0.0209050218	0.0163845254	-0.014304289199999999	-0.0450706794	-0.08063651940000001	0.1121089851	0.039171509900000005	0.02846467	-0.0611411143	-0.0737089193	-0.0730895999	-0.0655293187	0.0410498791	0.0613746912	-0.0120991494	0.07584120059999999	0.0009419580999999999	0.0239773642	0.1981645715	0.1013702315	0.24226886179999998	0.0907921057	0.058792345499999996	-0.1389015441	0.11497529150000001	0.11752362849999999	0.0085572088	0.12239402460000001	-0.0416100814	-0.0657417152	-0.09355010970000001	0.1530478634	0.114166271	0.0098196929	-0.057475979299999994	-0.077897773	0.0160859785	0.1235654565	-0.0542918037	0.0160850861	-0.0183790087	-0.053127803700000004	-0.0466115828	0.0928208452	0.0004989177	0.0522092084	-0.014853471299999999	-0.09882944619999999	0.1447103474	0.120610825	-0.0073036315	0.0434647013	-0.0665608954	-0.027599452000000003	0.1055131418	0.07823761629999999	-0.0211357831	-0.10540925529999999	-0.014664600000000003	-0.0016225000000000026	0.00021505049316000008	2.632506250000008e-06	0.0255422	-0.05241379999999997	0.00065240398084	0.002747206430439997	0.0367637	0.0213559	0.0013515696376899995	0.0004560744648099999	-0.000495488	0.000191351	2.45508358144e-07	3.661520520099999e-08	0.000120676	0.00045428300000000004	1.4562696976000002e-08	2.0637304408900002e-07	-0.000178121	0.0	3.1727090641000004e-08	0.0	0.0	0.0	0.0	0.0	0.0
28663.5546875	34.060546875	1160.1208534240725	821599367.3233032	18729.119140625	-12.42578125	154.40003967285156	350779903.78372574	18671.53515625	-37.376953125	1397.0366249084473	348626225.0910797	1.161519	20.777884	0.04284922	-0.0647162694	0.0771523101	0.12258469640000001	0.0390937423	-0.092145655	-0.11250430189999999	-0.1452765939	0.0009551262	-0.1142566526	-0.021835444	0.0317425262	0.0549754608	0.0087394975	0.0069067196	-0.1602933924	0.0536628438	-0.0746012475	0.054574999699999995	0.0234343	-0.1379448355	-0.048142685899999996	-0.1573823418	-0.0096791453	-0.0353682768	0.019660447	-0.0992023683	0.0498541341	-0.0218680281	0.0783547493	0.1346957235	0.0552802984	-7.179900000000001e-06	0.1259716825	0.08663011890000001	0.0866042672	0.0531250766	-0.047782571399999994	0.16893901329999994	-0.1370511669	0.006580542900000001	0.13992552619999998	-0.0662907546	-0.02798258	0.1397456161	0.0299424081	0.0617525533	-0.0288969585	-0.011550651100000002	-0.0256508648	-0.0376903466	-0.07834490200000001	-0.080977538	0.0962867916	-0.0220912446	-0.0227134648	0.0197519921	0.0224307031	-0.0733369364	-0.1436807836	-0.0391783052	0.064552779	-0.1738460075	-0.0510487228	-0.010643108	0.1465546396	0.0086250887	0.0232443884	-0.032826550600000004	0.1076917181	0.0231359838	0.1108810361	-0.0877540972	0.00801751	0.1391319026	0.1086642724	0.17274011050000002	-0.0500113617	-0.0773203962	-0.0020503767000000003	-0.0868262067	-0.0836761849	0.0593388739	-0.11116414710000001	-0.0104688092	-0.0764568393	0.0631318282	0.0761833117	-0.0672559846	0.0916375595	0.0281556754	-0.0244944644	-0.015365536599999997	-0.0788271911	-0.022940821400000002	-0.0234079947	-0.058231033700000004	-0.1793772411	-0.09801118550000001	0.10184951269999999	0.003982408	-0.055164131100000006	0.0329029168	-0.0686614809	0.0127791955	0.0123445626	0.0507975317	0.0760468362	-0.0266897442	-0.1093977275	-0.00666183	0.008002770000000003	4.43799789489e-05	6.404432767290004e-05	0.0459464	0.0204042	0.00211107167296	0.0004163313776399999	0.0353538	-0.0014098999999999989	0.00124989117444	1.9878180099999963e-06	-0.000234841	0.000260647	5.5150295280999996e-08	6.793685860900001e-08	0.000120676	0.0	1.4562696976000002e-08	0.0	-0.000178121	0.0	3.1727090641000004e-08	0.0	0.0	0.0	0.0	0.0	0.0
28520.255859375	-143.298828125	20534.55414199829	813404994.284214	18757.23046875	28.111328125	790.246768951416	351833694.85780334	18670.1953125	-1.33984375	1.7951812744140625	348576193.00689703	1.04524	18.697824	0.08171910999999997	0.1209500767	0.175399232	-0.0083361978	0.0197601432	-0.021804264500000003	-0.0780782443	-0.051583045	-0.024251251	0.09294558300000001	-0.0054401062	-0.087328365	-0.0762365712	-0.0884452893	-0.09313182910000001	-0.0344933385	0.0579952629	0.0308331293	-0.0118497768	0.0528807374	-0.0002323095	-0.0350524575	-0.1030378204	0.07421395110000001	0.0645110815	0.0193523166	0.18482418679999998	0.10789175210000004	0.072946763	0.018332249	0.0273448554	-0.0236080178	-0.0409298149	0.0851028543	0.08762391060000001	-0.0490622478	-0.056808900499999995	-0.1398241751	0.0754471009	-0.0748423774	-0.0476873955	0.2120415402	-0.017703466799999998	0.049467291	-0.0446758515	0.0326503796	0.04347633150000002	-0.07667837450000001	-0.1441262782	0.0314753737	0.0462771142	0.050686394	0.0884372036	0.0717053193	-0.1775287816	0.014166811599999999	-0.0409664629	0.0666860948	-0.0537653735	0.029515314900000002	-0.0806604256	-0.0080275885	-0.0751251748	-0.0790662213	-0.039847775	-0.12164626	0.0365796833	-0.0786223894	-0.0169791824	-0.0181758279	0.0430845417	0.0787298927	-0.046499928600000004	-0.11038459800000001	0.0294276123	0.0693552095	-0.0002012146	-0.09620230380000001	-0.0606544556	-0.04594523	0.07615765990000001	0.0013031611	-0.0021092835999999998	0.0638655952	-0.0907877856	-0.0800208428	-0.1038465048	0.16413749390000001	-0.2297026178	0.027272317200000003	0.0216833162	-0.0748783571	-0.0723271014	-0.0271422013	-0.1356324866	-0.007811535699999999	-0.0654088249	-0.1244410588	-0.0192420533	-0.0030934019	-0.1037238173	0.1271716725	-0.0600801792	-0.1196469842	-0.0235807074	-0.0960468503	-0.11225055390000001	0.0738148754	-0.0321859012	-0.11285322490000001	-0.00705189	-0.0003900600000000001	4.97291525721e-05	1.5214680360000017e-07	0.0160486	-0.029897800000000002	0.00025755756196	0.0008938784448399998	0.060439199999999985	0.025085399999999997	0.0036528968966399993	0.0006292772931599997	-0.000340436	-0.00010559500000000002	1.15896670096e-07	1.1150304025000005e-08	-4.1146e-05	-0.000161822	1.692993316e-09	2.6186359684000002e-08	-0.000437621	-0.0002595	1.9151213964100002e-07	6.734024999999999e-08	0.0	0.0	0.0	0.0	0.0
28545.64453125	25.388671875	644.584659576416	814853821.704483	18759.861328125	2.630859375	6.9214210510253915	351932397.0504799	18712.32421875	42.12890625	1774.844741821289	350151077.6676178	0.952185	17.033201000000002	0.06949865	0.0685941307	0.1119505397	-0.015713669	0.038938774700000005	-0.058320687	-0.055428339400000005	-0.0369604059	-0.0301258112	0.031155567999999998	-0.0064949356000000005	-0.031109959399999998	0.051760226299999997	0.0625710216	0.051505720899999996	0.0143616157	-0.0491813079	-0.0683035298	0.1879827632	0.0079239525	0.015825513500000003	-0.0096792611	0.06035747900000001	-0.0785637796	0.0176414809	-0.0164009791	0.026490309700000002	0.05752791	0.0717566961	0.0691753352	0.0544798545	-0.0318519149	-0.1543332121	0.0392772372	-0.0687377886	0.1011468753	0.056435426799999994	0.0554652352	0.15841206789999998	-0.0115415192	0.043810125199999994	-0.13636742710000002	-0.0359730038	0.0958301101	0.0193997478	-0.0669574597	0.0971430922	-0.0007399011	-0.0116099867	-0.0788788078	0.0780083756	-0.0873534761	0.0474039567	0.0112425197	-0.0994767186	-0.0387929171	0.0458352333	0.019787735	-0.024153353	-0.0382577304	-0.0671557492	0.036993417	-0.0611299665	-0.0441846528	0.0369034827	-0.0071699677	-0.0196009252	0.0394215937	0.0337354371	-0.0249677685	-0.014218816200000001	0.0490370845	-0.0498766978	0.1485832014	0.0484431079	0.045414199800000006	-0.0410454347	0.1259160424	0.023485279300000002	0.057260534	-0.0975848675	-0.015064673	0.0285981464	-0.0375831742	-0.0615797026	-0.0947841825	-0.0040823059	-0.0599416669	-0.0162004452	-0.1467662323	0.0162393344	-0.021796831099999997	0.0606364767	-0.16424941699999998	0.1328544255	-0.0186546384	0.0196624727	-0.11969366699999999	-0.0157146159	-0.1488909477	-0.09678189890000001	0.1402688804	-0.0190066539	-0.0321464532	0.0764325928	0.026827244700000002	0.0213340314	0.07154294259999999	-0.0376123508	-0.11575891279999999	-0.00071104	0.00634085	5.055778816e-07	4.02063787225e-05	0.0199323	0.003883699999999997	0.0003972965832899999	1.5083125689999976e-05	0.039462300000000006	-0.020976899999999986	0.0015572731212900007	0.00044003033360999943	-0.000685058	-0.000344622	4.69304463364e-07	1.1876432288399999e-07	0.000120676	0.000161822	1.4562696976000002e-08	2.6186359684000002e-08	-0.000178121	0.0002595	3.1727090641000004e-08	6.734024999999999e-08	0.0	0.0	0.0	0.0	0.0
28584.4921875	38.84765625	1509.140396118164	817073193.6172485	18774.02734375	14.166015625	200.67599868774414	352464102.7038727	18731.27734375	18.953125	359.220947265625	350860750.92848206	1.0362129999999998	18.536345	0.12686661	0.1492050935	0.0317154464	-0.0726279826	-0.0344406123	0.1303259939	-0.051740432	0.104533452	-0.0481593009	0.1071057312	-0.1112555001	-0.0434760978	0.1997523433	0.1269808101	-0.0075045148	-0.0535909625	-0.053728840599999994	0.0298910053	0.043152227800000005	0.1441006871	0.077248777	-0.0068611803	9.679690000000001e-05	-0.0214696673	0.0367262929	-0.0971633122	-0.0190854681	0.042882507199999996	-0.1728220694	0.015418708400000003	-0.0207733059	0.1079734643	-0.0002404634	0.0249027146	0.048886627099999996	0.07985369120000001	-0.026825797599999996	0.09905474339999999	0.025697916	-0.10695409880000001	0.08579709349999999	0.0247236394	-0.051557602800000005	-0.1671913883	-0.052349189299999994	-0.0643752962	-0.1246769601	0.0036902064000000003	-0.1158463652	-0.0517658869	-0.0064578608	-0.0325598921	0.1528394834	0.0020407386	-0.0692208665	0.0117556233	-0.04335628440000002	0.0061858402	0.0279992107	0.161674491	0.0140226923	-0.12438804960000001	0.0301453807	0.0593293874	0.09517985949999999	-0.0163656522	0.042015639900000006	0.1848479002	0.17972724280000002	-0.0387005096	0.013548893000000001	0.1035604612	-0.0953595591	-0.031140990299999997	-0.0775697871	0.0748225431	0.0401124648	0.07936867980000001	0.1234121182	-0.045251436500000006	-0.08184996509999999	0.0638346248	0.0710876964	-0.042916732400000004	0.0213593189	-0.053050759100000004	0.0568372841	0.0371093857	-0.052206377199999994	0.1194638267	0.1562820107	0.1493347048	-0.0866539485	-0.0811442129	0.1084403667	-0.011448707800000001	-0.0379079695	-0.059245244	-0.0197071797	-0.1037671539	0.0923451148	-0.0361428048	-0.028357094	0.0370141323	0.0779831698	-0.0979875157	-0.0978700576	0.069232268	-0.0429573403	-0.1181006348	-0.016253899999999998	-0.01554286	0.0002641892652099999	0.00024158049697959994	0.06893820000000002	0.04900590000000002	0.004752475419240003	0.002401578234810002	0.0618619	0.0223996	0.0038268946716100006	0.0005017420801600001	-0.00133924	-0.000654182	1.7935637776e-06	4.27954089124e-07	0.000120676	0.0	1.4562696976000002e-08	0.0	-0.00032230400000000004	-0.00014418300000000004	1.0387986841600002e-07	2.078873748900001e-08	0.0	0.0	0.0	0.0	0.0
28664.919921875	80.427734375	6468.620456695557	821677634.1275063	18791.044921875	17.017578125	289.5979652404785	353103369.25592417	18737.857421875	6.580078125	43.29742813110352	351107300.762516	1.042189	18.643246	0.12663923	-0.0160693017	-0.0340325547	0.019996355900000002	-0.0117693847	0.18640330510000008	0.061589133899999995	0.0695994963	-0.084627479	-0.0659705619	-0.0417062188	0.0002723144	-0.0312077588	-0.033581224900000005	-0.0022804710999999997	-0.0394633374	-0.0315714586	-0.0871424009	0.016220459399999998	-0.028408677599999998	0.0621025019	-0.0558636478	0.043323615700000005	0.012914583600000001	0.1436688572	0.0068764661999999995	0.0603084272	0.0301678219	-0.0017048841	-0.1267174856	0.0495789729	-0.0831412665	0.0866296096	0.0414842667	-0.1532971612	0.043075822	-0.0062538762	0.2030363789	-0.0981190717	0.0125592244	0.0991611535	0.0742129628	0.0083135986	-0.149650013	0.0288302906	0.0809699692	0.12245092980000001	-0.0482875778	0.0652848722	0.08907770109999999	0.0543943194	-0.0409530152	-0.0188843379	0.0287990079	0.0348345818	0.0035890742	0.0703105854	-0.0302346119	0.046360089199999996	0.1045057373	0.0038032708000000004	-0.164693849	0.11320530390000001	0.0340132021	0.0640643933	0.031093298	0.0547228158	-0.0460897761	-0.0133710272	0.0303817281	0.028557292	-0.0613637242	0.0175352868	0.0626153778	-0.0631223227	0.0181215024	-0.0656597751	-0.0352315467	-0.0662354277	0.053900309800000004	-0.0172034395	0.1336110097	-0.02584002	0.072085833	-0.0248804103	-0.1529344849	-0.046478051799999996	-0.0278886715	0.0603791486	0.0352727362	-0.102807417	0.07214630000000001	0.1507979872	-0.0252079269	0.0802005437	0.2195695332	-0.051698553200000004	0.0035697439	0.1126579054	0.09580109640000001	0.014054180900000001	0.0391643193	-0.096870909	0.016118179	-0.0227332939	-0.0036707166	-0.04306257769999999	0.0668841029	-0.0482092939	-0.1198669825	-0.00708902	0.00916488	5.02542045604e-05	8.399502541439998e-05	0.0417801	-0.02715810000000002	0.00174557675601	0.000737562395610001	0.0331161	-0.0287458	0.00109667607921	0.0008263210176400001	-0.00034858	0.00099066	1.2150801640000002e-07	9.814072356e-07	2.411e-05	-9.6566e-05	5.812921e-10	9.324992356000002e-09	-0.000178121	0.00014418300000000004	3.1727090641000004e-08	2.078873748900001e-08	0.0	0.0	0.0	0.0	0.0
