csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
29672.591796875	-105.935546875	880462703.9439734	11222.340091705322	19263.087890625	-9.4453125	89.21392822265625	371066555.0819435	19937.287109375	7.740234375	59.91122817993164	397495417.28165054	1.182701	23.333929	0.08775721500000001	0.07599933639999999	0.0139073058	-0.014534576200000001	0.0831528475	0.0636840016	-0.0012466323	-0.0333389106	-0.0055566063	0.1493215957	-0.1297130249	0.0755116253	-0.001320425	-0.027435972599999997	-0.0254982434	-0.1043047839	0.0165713965	0.0108048469	0.1025790786	0.030258576000000002	-0.0159990677	-0.096948748	-0.0379582871	0.0609391737	0.0277195612	-0.014724206200000001	-0.033004754500000004	-0.0527631307	0.16908339379999998	0.1148707639	-0.1663411214	-0.06465340280000001	0.0557266851	0.146410232	-0.0331749152	0.1216231883	0.1085585817	-0.1058189548	-0.1052928609	0.0642859821	-0.138391155	0.0138718229	-0.0601361766	-0.007019569200000001	-0.0610844778	0.0982790158	-0.0577980387	0.0613984308	0.0286820754	0.0686520929	-0.0248890011	0.035019891000000004	0.0167341924	-0.1290863165	0.1362927899	-0.0417757754	-0.0214251321	-0.0164600829	-0.159492759	0.007585529699999999	0.0631851209	-0.0550896918	0.1362413408	0.057954648	-0.0042035309	0.1641642733	0.022906512	0.00022047240000000001	0.0052807265	-0.009697498	0.0142600907	0.022028348599999997	-0.0419798378	-0.17714146050000001	-0.06680254599999999	0.1671903746	-0.0434847104	0.015478491200000001	-0.1165516005	0.004325268	-0.0041336662	0.21722927739999998	-0.1078579858	-0.063988774	-0.0030146254999999997	-0.0786075435	0.0768238681	0.0845511243	-0.0042478315	-0.0904527076	0.00102888	0.00236866	5.610550195599998e-06	1.0585940544e-06	0.0274513	-0.049855800000000006	0.002485600793640001	0.0007535738716899999	0.0367617	-0.0015249999999999984	0.0013514225868899994	2.3256249999999956e-06	0.00120393	-0.00014256000000000013	2.032335360000004e-08	1.4494474449e-06	-0.0005	0.0	0.0	2.5e-07	0.000526005	0.0005375951	2.7668126002499994e-07	2.8900849154401003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29774.310546875	101.71875	886509568.541752	10346.7041015625	19262.259765625	-0.828125	0.685791015625	371034651.2784157	20023.248046875	85.9609375	7389.282775878906	400930462.3466835	1.197184	23.619678	0.07736852999999999	0.0559545431	0.14327028519999999	-0.1161255735	0.1208595013	0.040203035	-0.09218027699999999	0.13815918160000001	0.0652595377	0.1350739752	-0.0209508817	0.0119978605	-0.0569503858	-0.0100132199	-0.0210178081	-0.0160817247	0.1118989824	0.068926566	-0.1129573528	0.0768723016	-0.0204405457	-0.1106249539	0.099666437	0.019491165	-0.0886566346	0.0350501113	-0.0694104916	-0.1183113407	0.1077293377	0.1418474169	0.0692685037	-0.0355178596	0.011330763300000001	0.0633975077	0.2026625336	0.1055452261	0.0828503107	0.009334116600000001	-0.0429695618	0.0606575899	-0.1048095966	0.1275261657	-0.0350520854	-0.1535950497	-0.0105904674	0.0498427607	-0.0085559364	-0.0248442413	0.11356507730000001	0.10371023300000001	-0.1603114417	0.11827956699999999	0.037550048100000004	-0.051786004299999994	0.0842316712	0.0254839277	0.1019726415	0.032742855099999996	0.11260643619999999	-0.19203337190000005	-0.0322401075	-0.0161479246	-0.025247390699999997	0.0664557962	-0.22502584829999997	0.013767577900000001	-0.1311476313	0.013885493999999998	0.047873747300000005	0.0796748233	0.0526344303	-0.0715451274	-0.0626426889	-0.015290325700000001	0.0171759394	0.09276468019999999	-0.0516165707	0.0164206642	0.08997042460000003	0.064442047	-0.0993054945	-0.070952351	-0.0865574936	0.0708546273	-0.0921124405	-0.1263826349	0.0525574098	0.082490912	-0.0099026625	-0.0959136145	0.00103175	2.8699999999998688e-06	8.236899999999251e-12	1.0645080624999997e-06	0.0379459	0.0104946	0.00011013662916	0.00143989132681	0.0235026	-0.013259099999999996	0.0005523722067599999	0.0001758037328099999	0.000659615	-0.000544315	2.96278819225e-07	4.35091948225e-07	-0.000407854	9.214599999999998e-05	8.490885315999997e-09	1.6634488531600002e-07	9.02268e-05	-0.0004357782	8.14087543824e-09	1.8990263959523995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29734.365234375	-39.9453125	884132475.8912086	1595.6279907226562	19341.091796875	78.83203125	6214.489151000977	374077831.89514536	20021.0	-2.248046875	5.0537147521972665	400840441.0	1.066668	21.044683	0.05839796	0.0335014997	0.1354372365	-0.1145703142	-0.051392064800000005	0.0460024306	-0.0681332271	0.2100425952	-0.024949207400000003	0.0098998642	0.04701659230000002	-0.018919535	0.006898454	-0.0028470296000000003	-0.11019098279999999	-0.1219637049	0.0310739021	-0.1354969954	0.045824331600000004	0.146512792	-0.0716011483	-0.14337513429999998	0.0441544529	-0.0374895674	0.14880642560000001	0.026913104500000003	0.0169302066	-0.0358098372	-0.2287229557	0.0462992831	0.09131307	-0.1117635909	-0.030632782999999997	0.0067399674	0.0753185163	0.1050108595	-0.05692390360000001	-0.0936895466	0.011880246899999999	0.0387357489	-0.0318756366	0.1133397701	-0.025676288199999998	-0.0045919815	0.1065459624	0.047015862199999994	0.0436515833	-0.1568133605	-0.0451087115	0.0389560799	-0.1206537896	0.1051099847	0.0157292097	0.04384516769999999	-0.0929740849	0.0101286475	-0.062771035	-0.0925224984	-0.057942988099999995	-0.1216135317	-0.027313010800000002	0.0246000494	-0.1176658505	0.0835708974	0.0071616651	0.09700941630000001	-0.0846565509	-0.0382938684	-0.18706181239999997	-0.1167484749	0.039615437	-0.0488613954	0.1499243461	-0.154072444	0.0424741896	0.09780312039999996	-0.0914736504	0.0832377575	0.19763196719999998	0.0246455284	-0.0839546645	0.007768748499999999	0.11446597119999999	0.0157571208	-0.0537519868	0.1152273035	-0.046706307300000006	0.0803860294	-0.015536046599999999	-0.1009072399	0.00102088	-1.0869999999999847e-05	1.181568999999967e-10	1.0421959744e-06	0.0513911	0.013445199999999996	0.00018077340303999996	0.00264104515921	0.0157618	-0.007740799999999998	0.00024843433924	5.991998463999999e-05	0.00101947	0.000359855	1.2949562102499998e-07	1.0393190809e-06	-0.0005999040000000001	-0.00019205000000000006	3.688320250000001e-08	3.5988480921600006e-07	-0.00010189	-0.0001921168	1.03815721e-08	3.690886484224e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29799.01171875	64.646484375	887981099.4141998	4179.167942047119	19309.951171875	-31.140625	969.738525390625	372874214.2601967	20073.09765625	52.09765625	2714.165786743164	402929249.5173493	1.013373	19.99321	0.06831111999999999	-0.014759253100000001	0.1059715966	-0.043155411	0.0450099997	0.015125126599999997	-0.10663158119999999	-0.0113596982	0.1148169565	-0.0483117042	0.040831247700000003	0.0952191927	0.006704909100000001	0.0330757944	-0.1254058164	-0.0754511576	-0.0485146255	-0.1216939456	0.11281661300000001	0.00766737	-0.0351413839	-0.0403319876	0.12518832400000002	0.0223692481	0.1197328223	0.1229100733	-0.1688082552	0.1812095867	0.0231893212	0.0887256251	0.0081529923	-0.1232731125	0.0324624855	-0.21309582870000002	-0.0839893841	0.048424973499999996	-0.021880084900000003	-0.0476567607	-0.029857204300000002	0.09164752890000001	-0.002704242	0.0751579496	0.0275527168	-0.0699447521	0.1151219457	0.0771745366	-0.0040191308	0.0067838531999999995	0.0119999975	0.09610446380000001	0.0474228143	0.0657026037	0.1685569729	0.0804167041	0.000131898	0.0727793783	0.030884484500000007	-0.0187735728	-0.1445013382	0.087094771	0.005289321800000001	0.0651655108	0.0294954331	0.160152983	-0.1152574077	0.2165757671	-0.0354025876	-0.14122501640000001	-0.1766332055	-0.0924116472	-0.1379481245	0.0605289721	0.16902883370000002	0.1008156309	0.011556071599999999	0.028685163599999997	0.006955278299999999	-0.0594995764	0.018165451699999998	-0.029001206600000006	-0.084954776	0.056996719	-0.1083601109	-0.058990864299999994	0.0387077227	-0.0984546585	0.081774818	0.07823761629999999	-0.0211357831	-0.10540925529999999	0.00101831	-2.570000000000133e-06	6.6049000000006824e-12	1.0369552560999995e-06	0.08135349999999998	0.029962399999999983	0.0008977454137599992	0.006618391962249997	-0.0124657	-0.028227500000000006	0.00015539367649000004	0.0007967917562500003	0.000917821	-0.00010164899999999988	1.0332519200999977e-08	8.423953880410002e-07	-0.000500001	9.990300000000004e-05	9.980609409000008e-09	2.5000100000100004e-07	-0.00010271100000000004	-8.210000000000384e-07	1.0549549521000009e-08	6.74041000000063e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30064.783203125	265.771484375	903891189.0509073	70634.48190689088	19317.86328125	7.912109375	62.60147476196289	373179841.753067	20063.931640625	-9.166015625	84.01584243774414	402561352.879673	1.151163	22.711708	0.04629461000000002	-0.1645002261	0.08771903869999999	-0.0506309194	-0.09328336699999999	-0.054263621500000005	-0.019989574	-0.0024895781	0.1459660516	-0.1463141118	0.013900253100000001	0.0987586643	0.0119589199	0.0566022706	0.0876222241	-0.0772182899	-0.0188276345	0.0851995936	0.0115439767	-0.14557099699999998	-0.0377272227	0.044231850499999996	-0.0045431765	0.0603071545	-0.0425165153	0.0725167071	-0.1033573692	0.051789952400000006	0.0420569011	-0.0090596066	-0.1512318664	-0.056355067	-0.011154798600000002	-0.0163109397	-0.0963911385	-0.0670110412	-0.120552285	0.0583034637	0.0347678181	-0.19226646460000002	0.0234857859	0.070858768	0.18199986280000002	0.0916010736	0.14226011119999998	0.0258782923	0.0531426123	-0.0584883417	-0.0229457487	-0.0092285615	0.048520064800000005	-0.0397794775	0.1562277057	0.0996883634	-0.020653857	0.0418511543	0.0778370682	0.08110402259999999	0.0050638156	0.0388808509	0.0483087421	0.061586810199999995	0.10320602039999999	0.12230491289999999	0.059203945999999986	0.0947171705	0.0035404014	-0.0303436371	0.043833179900000005	-0.0394695004	-0.0076182163	-0.016968221999999998	-0.0983895076	0.0766041096	-0.09822600769999999	-0.0743758631	0.0317326774	-0.0910310341	0.0409617862	0.0968888784	-0.14201111689999998	-0.059195724400000004	0.1403755344	-0.0047055549	-0.023437871800000003	-0.1121349974	0.0118816619	0.0760468362	-0.0266897442	-0.1093977275	0.00103198	1.3670000000000133e-05	1.8686890000000358e-10	1.0649827204e-06	0.099012	0.017658500000000018	0.00031182262225000083	0.009803376144	-0.0267563	-0.0142906	0.0007158995896899999	0.00020422124836	0.0008400789999999998	-7.774200000000033e-05	6.04381856400005e-09	7.057327262409995e-07	-0.000484044	1.5957000000000034e-05	2.546258490000012e-10	2.3429859393600003e-07	9.02268e-05	0.00019293780000000004	8.14087543824e-09	3.7224994668840014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29882.826171875	-181.95703125	892983300.0184975	33108.361221313484	19343.84765625	25.984375	675.187744140625	374184442.1482086	19963.900390625	-100.03125	10006.2509765625	398557318.806797	1.587589	31.322113	0.17565377999999998	-0.0601789173	-0.0793131834	0.0085015079	-0.1588833319	-0.0072552129	0.13467275880000001	-0.0464733374	0.0094854239	0.0141165189	0.0284168959	-0.0962651617	-0.1008270436	0.061663094	0.0398527939	-0.1649076879	-0.0729416034	0.0600806559	-0.0325926241	0.0336237963	-0.0557554907	-0.0201471401	-0.0631446467	0.035164428	0.0518252357	0.15631247439999998	-0.08416558939999999	-0.011011366299999999	0.0740365333	0.0385956919	-0.0686267358	-0.058723218099999995	-0.1801479305	-0.0815061465	-0.087394012	-0.0143492784	-0.0001318572	0.022767764300000003	0.0336514237	-0.1396831613	-0.09161219289999999	-0.0694338286	0.058020838899999996	0.0831407066	-0.11181620130000001	-0.0056039525	-0.0646121182	-0.1185423868	-0.0922885675	-0.0452190254	0.0322078887	-0.131241558	-0.0372862521	0.0467955864	0.0377050721	-0.134484419	-0.015037689	-0.0033286704	-0.0097577372	-0.09547425429999999	0.1774382295	0.0101991789	-0.0151016995	0.0773882649	-0.0171374145	0.1578382229	0.0589486609	-0.0097480998	0.0705304975	0.034501153799999996	0.0395551277	-0.0222634356	0.21245920210000002	0.0527013325	-0.0453792966	0.121083639	-0.0062519578	-0.11514835359999999	0.1346870781	0.10962913699999999	-0.0783826766	0.08260854690000001	-0.1407816978	-0.008268692099999999	0.058565062	-0.0446621659	-0.07586544769999999	0.0738148754	-0.0321859012	-0.11285322490000001	-0.0011918	-0.00222378	4.9451974883999985e-06	1.42038724e-06	0.00601797	-0.09299403	0.008647889615640902	3.62159629209e-05	-0.00147367	0.02528263	2.1717032689000003e-06	0.0006392113797169001	0.00147084	0.0006307610000000003	3.9785943912100026e-07	2.1633703056e-06	-0.000436017	4.802700000000002e-05	2.3065927290000023e-09	1.9011082428900002e-07	-0.000334052	-0.0004242788	1.11590738704e-07	1.8001250012944e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29759.849609375	-122.9765625	885648648.7726172	15123.234924316406	19264.125	-79.72265625	6355.701919555664	371106512.015625	19947.103515625	-16.796875	282.135009765625	397886938.6630592	1.093373	21.571545	0.127550685	0.0165562783	-0.0247827989	0.0484176447	0.0548298554	0.0682852394	0.0205223157	-0.0471590028	0.10023389320000001	0.06365061	0.0049867043	0.1223767026	0.0410850438	0.037111369	0.0104066105	-0.12090718869999999	-0.054189882	-0.0156656929	0.1229927203	0.0063599196	0.1272283703	-0.06529463	-0.0067200074	0.0044246201	-0.0251988333	-0.09281699859999999	0.0656589478	-0.104074289	0.1141481282	0.0190901511	-0.08791027929999999	-0.1560562684	-0.0642307577	-0.0005513244	-0.0954095287	-0.0712599724	0.0487372961	-0.0921893683	-0.046866119500000004	-0.0093485971	0.0233398288	-0.0340085338	-0.0103522271	-0.0382166449	-0.042365005899999995	0.1259133036	0.059228727	0.085880514	0.0244413673	0.10867195699999999	0.0069362652000000006	-0.04944627769999999	0.10374526449999999	-0.0454781296	0.0330678138	-0.015100084599999999	0.06645177349999999	0.08736526289999999	-0.1472535492	-0.04884678889999999	0.0845424152	0.015266253200000001	0.0801352585	-0.027496036600000003	0.19842098809999997	0.0800894174	-0.0550962775	0.040365138599999996	0.0835551417	0.033563743300000004	-0.0921325389	0.12263632039999996	-0.0646028099	-0.0593316935	0.0527829881	-0.0034690796999999997	0.011676582900000001	0.0599711729	0.024672759500000002	-0.057273531399999994	-0.0415175948	-0.0123431145	-0.045124840599999994	0.024788743999999998	-0.0409047757	0.0011759995	-0.0183912723	0.07154294259999999	-0.0376123508	-0.11575891279999999	0.00101948	0.00221128	4.8897592383999985e-06	1.0393394703999998e-06	0.0975401	0.09152213	0.008376300279736902	0.00951407110801	0.000739755	0.002213425	5.47237460025e-07	4.899250230625002e-06	0.0010562700000000002	-0.0004145699999999997	1.7186828489999976e-07	1.1157063129000005e-06	-0.00021851	0.000217507	4.730929504899999e-08	4.77466201e-08	-0.000334052	0.0	1.11590738704e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29729.162109375	-30.6875	883823079.7254982	941.72265625	19282.0546875	17.9296875	321.47369384765625	371797632.97174066	19919.958984375	-27.14453125	736.8255767822266	396804765.93918234	1.043391	20.585443	0.08257036599999999	0.025112291000000002	0.0626924556	-0.030111884199999998	0.0499467651	0.060596433	0.0159480002	0.0393856737	0.0096880356	-0.0269943225	0.0200685487	0.1116920491	-0.023200272	0.07189171650000001	0.0120846757	-0.00022093099999999998	0.027538946600000003	-0.0214086427	0.0586806825	0.161678169	-0.0468527309	-0.034451603	-0.1137594218	-0.007753161999999998	0.1332311681	-0.0349976464	0.0421651383	0.0918108291	0.0464687955	0.0866474744	-0.0600110168	0.0017167844	0.0104186857	0.0594772992	0.105734989	-0.067275041	0.0772130422	0.0290191605	-0.0331953742	0.0351046728	0.057181809800000004	0.0657191257	-0.0338225058	0.0355741255	0.028723106800000002	0.0127076075	0.0823350805	0.0007450924000000001	0.027437985699999997	0.06402141230000001	0.005410819599999999	-0.0013678510999999998	-0.0040523327	0.0232173904	0.057719125999999996	0.0166301214	0.0468497506	0.0015600749	-0.10128241029999999	-0.0889140011	-0.0697826546	-0.077239945	-0.0702006624	0.1070723604	-0.0119051073	0.0782360726	-0.1588163391	0.0783782688	-0.0960485116	0.0778551819	0.0316319036	-0.1052433422	-0.1304234987	-0.1390131743	-0.1502272034	-0.0223053904	0.10431300240000001	0.0094194412	-0.1039021844	-0.015480763600000001	0.035596978700000004	-0.1275459842	0.0649674488	-0.0958720694	0.1102836243	-0.13364713	0.0966121414	0.069232268	-0.0429573403	-0.1181006348	-0.00663331	-0.00765279	5.85651947841e-05	4.40008015561e-05	0.0365514	-0.060988700000000014	0.003719621527690001	0.0013360048419599998	0.0007074939999999999	-3.2261000000000124e-05	5.00547760036e-07	1.0407721210000074e-09	0.000966507	-8.976300000000019e-05	8.057396169000036e-09	9.34135781049e-07	-8.543769999999997e-05	0.00013307230000000002	1.7708237027290007e-08	7.299600581289994e-09	-0.000389149	-5.509700000000005e-05	1.5143694420100004e-07	3.035679409000005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29650.70703125	-78.455078125	879164427.4530183	6155.1992835998535	19299.001953125	16.947265625	287.20981216430664	372451476.38672256	19917.59765625	-2.361328125	5.5758705139160165	396710696.3962555	0.833665	16.44768	0.092432776	0.0746272721	0.026281737000000003	-0.0350339199	0.0457806114	0.0325769554	-0.0057375152	0.004509112	-0.10308059630000001	-0.0853938883	0.0686840151	0.028751318199999997	0.011758691000000002	0.049173424800000004	-0.0832058054	-0.083936648	0.0719246138	-0.09497218789999999	-0.1159814891	0.18922220609999998	0.056972505300000004	-0.061961965999999986	-0.050079631299999997	0.018515313000000002	-0.0742025116	-0.049570820700000004	0.0042631485	-0.0787307205	-0.0787586628	-0.06561371889999999	-0.0545089764	0.1650951128	-0.048955831799999995	-0.010957159	0.0361478763	-0.059447369699999995	-0.14454668939999998	-0.0933992057	-0.0775052038	-0.1314303225	-0.0051405957	0.0488578869	-0.071125733	0.0271063932	0.027705599100000002	-0.0023743413	0.045522302	-0.011906792099999999	0.0392622677	0.022342053900000002	0.0212411758	0.0637904992	-0.0715941984	0.1151663211	-0.026941834799999998	0.0514174472	0.0560060136	-0.0023026188	-0.0271141887	-0.20546907620000002	0.1183047976	-0.0008760161999999999	0.021127359300000002	-0.0774418057	-0.0696159258	-0.089506896	0.0849211998	0.10539749640000001	-0.0065908489	0.0331262223	0.0444133205	-0.0361851473	0.0101034477	-0.056070717199999995	-0.0775439322	-0.0712895094	0.050686424199999996	0.0612597661	0.011318821399999998	-0.07275239730000001	-0.1285182137	0.0136617079	0.053931790199999996	-0.0031776671999999995	0.0716954525	-0.0318773407	-0.0208867072	0.0668841029	-0.0482092939	-0.1198669825	-0.0224748	-0.01584149	0.0002509528054201	0.0005051166350400001	0.0153909	-0.0211605	0.00044776676025	0.00023687980281	0.0220981	0.021390606	0.00048832602361	0.00045755802504723604	0.00129597	0.00032946300000000005	1.08545868369e-07	1.6795382409e-06	2.78299e-05	0.00011326759999999995	1.2829549209759992e-08	7.7450333401e-10	-0.000627222	-0.00023807299999999994	3.9340743728400003e-07	5.667875332899997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29850.162109375	199.455078125	891032177.955967	39782.328189849846	19270.646484375	-28.35546875	804.0326080322266	371357815.92575455	19922.33984375	4.7421875	22.48834228515625	396899624.8498688	1.088918	21.48365	0.064692287	-0.0685330203	-0.0707075707	0.043151881100000004	-0.0142970622	0.0041887581	0.0131050304	0.0079685313	0.059600622	-0.10182865599999999	-0.13025110310000002	-0.016019513500000002	0.0618895703	-0.0093006382	0.007564990600000002	0.08935823779999999	0.16153396220000002	-0.0537616304	0.0066937635	0.0633800416	0.050880170599999996	-0.1080951991	0.0005194641999999999	-0.14043874679999999	0.0628549499	-0.1674323705	-0.0861877019	0.0629505517	-0.0474280528	0.033817338599999996	-0.2796293393	-0.0172919233	0.196375515	0.0662242199	-0.09545692869999996	-0.0779273766	0.0339731407	-0.0472139529	0.21628529559999998	-0.038338762400000004	0.0198522163	-0.0450879476	0.060904888	0.0704551163	0.042806829000000005	-0.0929412716	-0.1329775614	0.0711008203	-0.017128718799999998	0.020320963	-0.0326804673	-0.011189113600000002	0.049720833	-0.004570869	-0.0625677102	-0.0521988357	0.0285103893	0.0168651392	-0.026940539	0.0803436805	-0.0307135932	-0.026274818300000002	0.020568006	0.0838573199	0.0671989441	-0.1175880842	0.1661135459	-0.0848931419	-0.166590196	-0.05153017	0.0436187274	0.0412074695	-0.0803894827	-0.17913538510000002	-0.1102389675	-0.0379571524	0.0037441573	-0.0166175368	-0.019860138200000002	-0.0911457443	0.0643567963	0.032489975899999995	-0.07367205269999999	0.12772940970000002	0.0823552067	-0.011301943600000001	-0.08659838019999999	0.0644997188	-0.053356836799999995	-0.12104935019999999	-0.022216	0.0002588	6.697744e-08	0.000493550656	0.0153942	3.300000000001218e-06	1.0890000000008043e-11	0.00023698139363999998	0.000684958	-0.021413142000000003	4.69167461764e-07	0.000458522650312164	0.000878463	-0.00041750699999999996	1.7431209504900002e-07	7.716972423690002e-07	-0.000199841	-0.0002276709	5.183403870680999e-08	3.993642528099999e-08	-0.000412059	0.000215163	1.69792619481e-07	4.6295116569e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29717.15625	-133.005859375	883109375.5869141	17690.558628082275	19307.384765625	36.73828125	1349.7013092041016	372775106.48788834	19925.060546875	2.720703125	7.4022254943847665	397008037.7966347	0.955576	18.8529	0.08380249199999999	0.0519828723	-0.0438543437	-0.0035608479999999997	0.010906714	0.0158598284	0.014065746899999999	-0.048784813200000006	-0.040594832000000004	0.1058890341	0.015235712700000001	-0.10939536890000001	0.0133966649	-0.011774741299999999	0.061893509699999995	-0.08830385589999999	-0.0372539128	-0.0506630606	0.1269242303	0.013814829499999999	0.0300183293	-0.0005962539	-0.0415715399	-0.0731909204	0.048419993099999996	-0.1019566041	-0.0581588884	-0.14356012699999998	-0.10923973099999999	-0.1324281323	-0.0079687111	-0.0002801393	0.1012722899	-0.1169383019	-0.0025932068	-0.0479811024	0.0838348105	0.0386927135	-0.11995760189999999	-0.0964065457	0.0792868737	-0.025104908999999998	-0.0505997549	-0.0641525175	-0.11908057720000001	-0.037031904500000004	-0.0772318462	-0.0114153622	0.0076311673	0.000882683	0.0320302973	0.0005147438	-0.0211815708	-0.0783883207	-0.09589256970000001	-0.0667141643	-0.0956475161	-0.0005392322	-0.07457788280000001	-0.06364087730000001	0.0184296276	-0.0565034788	0.1020914887	-0.0828410293	0.107661425	-0.026739562999999997	-0.0091930041	-0.0287141759	0.06475227089999999	-0.057536163200000004	-0.0441791947	-0.042446551299999996	0.0101533951	-0.0143477202	0.0729356421	-0.19043297539999998	-0.010715390900000002	0.2245043604	0.0081170958	0.0368817423	0.0142368079	-0.0497538878	-0.1238848934	-0.0511660671	-0.0538954963	0.0633072929	0.17142609649999999	0.062080407000000004	-0.0583888207	-0.1216419777	-0.015605	0.006610999999999999	4.370532099999999e-05	0.00024351602500000005	-0.0270364	-0.0424306	0.0018003558163599998	0.0007309669249600001	0.0178587	0.017173742000000002	0.00031893316569000005	0.0002949374142825641	0.000697369	-0.000181094	3.2795036836000014e-08	4.86323522161e-07	-0.000199841	0.0	0.0	3.993642528099999e-08	-0.000582708	-0.00017064900000000004	3.3954861326400004e-07	2.912108120100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
