csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
30836.39453125	166.400390625	950883227.6869047	27689.090000152588	22878.869140625	-19.58203125	383.45594787597656	523442653.15384287	22536.451171875	-3.12109375	507891631.42230606	9.741226196289062	1.239619	18.465294	0.08124648029999999	0.0375282775	-0.153231079	0.0003411916	0.1255365041	-0.0027412715999999998	-0.041500586	0.0429827014	-0.0907079038	-0.0515202633	0.0428462033	0.06757354019999999	-0.1885869029	-0.0657001621	0.0732019974	0.0134266722	0.0147047889	0.2206732122	0.1341527966	0.1553702601	-0.0179874152	0.067214623	0.0176454913	-0.0256263348	-0.0398315262	0.031828084900000005	0.0145928275	0.002141183	-0.0781168076	0.0830971892	-0.09362229080000001	0.0013450099	0.0950349072	0.0003147836	0.0330319748	-0.0257407011	-0.0722589709	-0.014383288400000001	-0.1439720861	-0.0793377487	0.0653267466	-0.0034738633000000003	-0.025152139599999998	0.015535535100000001	0.2098796661	0.11632493349999999	0.0708168269	-0.1370971724	-7.5804e-05	-0.0844752008	0.040358672400000004	-0.13075279439999998	0.038159213	0.0370526101	-0.0003352461	-0.1041966387	-0.0794878749	-0.1079245108	0.039004513	0.0498567001	-0.056023214800000005	0.07509348	0.0631856089	0.0234404863	-0.0377429002	-0.0269011246	0.038234272400000005	0.1027610293	0.30340409329999996	0.0637201714	-0.1357920053	0.0302738999	0.0439595525	-0.0831517101	0.0159407084	-0.011794653300000001	0.0920844992	0.06717882	-0.024048138900000002	-0.022817479100000003	0.1604756525	0.0927658296	-0.09306861300000001	0.056231146399999994	-0.0335205683	0.040130023	0.0455181426	-0.06346157059999999	0.029857921699999998	0.0896503275	-0.0416992835	-0.1712747221	0.0289220867	0.0172347932	0.0618595588	0.0237298298	0.0585744296	-0.0980676893	0.0333201497	-0.1825758638	-0.1995490163	0.07945913389999999	0.10396461130000001	0.0558879609	-0.0084904876	-0.00939401	-0.0093283953	8.824742388009999e-05	8.70189588730621e-05	-0.00630091	-0.04058001	3.97014668281e-05	0.0016467372116001	-0.0041542	-0.0010191100000000002	1.725737764e-05	1.0385851921000002e-06	0.000162546	0.000300764	2.6421202116e-08	9.045898369600002e-08	-2.0593e-05	0.00017028999999999994	4.2407164900000003e-10	2.8998684099999987e-08	-8.968929999999998e-05	-0.00013532530000000002	1.831293682009e-08	8.044170534489996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30405.51953125	-430.875	924495617.9652252	185653.265625	22868.220703125	-10.6484375	113.38922119140624	522955518.12683487	22491.138671875	-45.3125	505851318.7575112	2053.22265625	1.333784	19.867973000000006	0.0735586047	-0.064964479	0.0235826449	-0.1059794921	0.1225450701	0.016503157	0.0174191438	-0.006628179499999999	-0.1114872525	0.0670134739	0.19023607480000002	-0.0399606461	0.0085212251	0.20453048899999998	0.006886480899999999	0.0147409509	0.0175635651	-0.041871782999999996	-0.0083715059	0.053568913499999996	-0.0824153567	0.021221442599999998	-0.0069787148	-0.0922349892	-0.07357267719999999	0.0960353066	-0.0088558035	-0.111384839	-0.0372402924	-0.0383972329	0.0964026153	-0.0401295987	0.11270819230000001	0.0336986036	-0.14756701630000002	-0.0842620848	0.078341676	0.22983416059999998	0.015705078799999998	0.0394863161	0.0405275033	0.0338010704	-0.0467508397	-0.0301346925	-0.0802559514	-0.0416403193	0.1128179205	0.062188747300000013	0.0175691431	-0.0528106706	-0.0846866036	0.0060573312	-0.0990005266	0.012522695700000001	-0.034805133599999996	0.09486001699999999	0.0155046898	-0.1027970969	0.0550925543	0.0042466236	-0.0266299136	0.1658506074	0.0061496914	0.050922465800000004	0.058110780599999995	-0.0025731429	0.17351553670000006	-0.1285960309	0.0191298796	0.0523118112	0.11658088539999999	-0.0259955211	-0.0156276129	-0.0711383946	0.1123062091	0.0264724622	-0.0157045307	-0.1256023558	0.0130417796	0.0281389202	0.008891943900000001	0.0968077915	0.0616880197	0.0034664281	0.0676905123	0.09298896300000001	-0.0034315009000000004	-0.0869883646	0.0114409788	0.0668632746	0.1517203407	0.000798378	0.1512972005	-0.1353544865	0.1097416312	-0.08466493929999999	0.1109747227	0.0416989665	0.1000072499	0.1262776894	0.0618584752	0.1008967608	0.1024636685	0.05079681900000002	-0.0169396104	-7.55003e-05	0.0093185097	5.70029530009e-09	8.683462302899408e-05	0.036162900000000005	0.042463810000000005	0.0013077553364100006	0.0018031751597161003	0.00123137	0.00538557	1.5162720769000004e-06	2.90043642249e-05	2.40994e-05	-0.0001384466	5.807810803600002e-10	1.9167461051560004e-08	-2.0593e-05	0.0	4.2407164900000003e-10	0.0	-0.000279057	-0.0001893677	3.586012580329e-08	7.787280924899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30569.533203125	164.013671875	934496360.2569617	26900.484561920166	22842.75	-25.470703125	648.7567176818848	521791227.5625	22452.767578125	-38.37109375	504126771.9173012	1472.340835571289	1.083233	16.135781999999995	0.02470504	0.0107171197	-0.0008824451	-0.1054810487	0.0697788085	0.12178639570000001	-0.0315654771	-0.08533431550000001	-0.1086476898	0.0421837121	-0.078636077	-0.055869504699999996	0.0407512636	0.055277685300000004	0.1589987313	-0.0073374636	0.0526493901	0.0195704042	-0.06068912200000001	-0.0856220891	-0.047558378600000006	-0.0702987893	0.051791830899999995	0.0011932701	-0.0360849544	-0.0071115887	0.044069215700000004	-0.044314918499999995	-0.0734829633	-0.08415050199999999	0.0640603862	0.0174454908	-0.10271757	-0.1613452117	-0.0188953747	0.052427809900000004	-0.0381355933	0.0911278844	0.0127122296	0.029480318999999998	-0.055107254	0.1010810835	-0.010520011299999998	-0.0609662474	-0.069063079	-0.10726155429999999	0.1017645767	-0.0382036865	-0.0473677405	-0.0853594444	0.014560910500000001	-0.0171836206	-0.1315817189	-0.0711980791	-0.0406485257	-0.0219525035	0.0411744514	-0.11750258640000001	-0.0831300459	-0.0421198142	0.0471767841	0.0804810302	-0.056875215	-0.1024817008	-0.035379007000000004	0.17469397420000002	0.061865207900000004	0.022591841499999998	0.005020522899999999	-0.033199558	0.0029111996999999995	0.0168117807	-0.0094667784	0.0950885989	-0.050128102599999995	0.1746057556	0.0056577308	-0.126563562	-0.0199635489	-0.0028485944	-0.0091729454	-0.0040425652	0.0542041954	-0.0852804481	0.0782721979	0.019258253200000002	0.0245694905	0.13271507300000002	-0.0573988113	-0.0327132413	0.024652854	0.0156092795	-0.0243388744	0.0184916402	0.14099106320000002	-0.0545379457	0.0723755968	-0.09861940289999999	-0.040455648999999996	0.018266476299999997	0.0680818472	-0.0175560154	0.1009072399	0.0455956625	-0.025306205099999996	-7.55003e-05	0.0	5.70029530009e-09	0.0	0.0521106	0.015947699999999995	0.0027155146323600003	0.0002543291352899998	0.00998871	0.008757339999999999	9.97743274641e-05	7.669100387559997e-05	2.40994e-05	0.0	5.807810803600002e-10	0.0	-2.0593e-05	0.0	4.2407164900000003e-10	0.0	-0.000279057	0.0	0.0	7.787280924899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30337.4296875	-232.103515625	920359640.0440065	53872.04196548462	22850.10546875	7.35546875	54.10292053222656	522127319.93299866	22437.083984375	-15.68359375	503422737.7218972	245.97511291503903	1.479476	22.0382	0.1088517697	-0.0888465245	0.0932304901	-0.0621030896	-0.0444106608	0.1278003183	0.0351878377	-0.034906034	0.05596947309999999	0.058712825499999996	-0.0703070038	-0.1034191441	0.1137330916	0.017800900300000002	-0.0907743926	0.100928343	0.10235791220000001	0.12162587609999999	-0.0333272501	0.0475422999	0.0286025286	-0.1258424816	-0.0175457539	0.08524543300000001	0.0165781812	0.0596479439	0.0084495758	0.0104355577	-0.0812187335	0.1117569336	-0.0773094521	-0.0272786594	-0.023253677799999997	-0.09233232029999999	0.024289355800000002	0.0248490559	0.0701040552	0.0335363184	0.0257054196	-0.17617888059999998	-0.0561313772	0.0683916757	-0.1449673245	0.0107556054	-0.058097915099999994	-0.1218743829	-0.1315345148	-0.0862891456	0.09610474349999999	-0.1316228751	-0.0769779964	0.10843651789999999	-0.07677886839999999	-0.0071683388	0.0081106662	-0.0507735785	0.18030042920000008	-0.0087035075	-0.129214291	-0.0662754494	0.0328929993	-0.061377922599999996	-0.0703437183	-0.08080097730000001	0.08676591560000001	0.036639563300000004	-0.10950261480000001	-0.146057905	0.0703736874	0.0338744494	-0.0279031752	-0.0757899903	-0.0344265531	0.1238809253	-0.0408666276	0.0599880025	0.0454173509	0.1083086164	-0.054369189500000005	-0.036693901200000004	0.025656452599999997	0.1311459095	-0.1101749542	-0.011362300300000001	0.0308930042	-0.0896851322	0.0666909087	0.0484812643	0.1028664368	0.1237506752	0.11376148130000001	0.15399403539999998	-0.050367620300000006	0.1828788184	-0.043916942	0.0005062194000000001	-0.0089805515	-0.1923470052	-0.1112690341	-0.034397625099999996	-0.0071257366	0.0696348398	0.0992961682	0.040295756	-0.0335495105	-0.0205329	-0.0204573997	0.00042159998241	0.0004185052024855601	-0.00934277	-0.06145337	8.72873512729e-05	0.0037765166843569	0.00509204	-0.00489667	2.59288713616e-05	2.39773770889e-05	0.00032435200000000003	0.00030025259999999997	1.0520421990400002e-07	9.015162380676002e-08	-2.0593e-05	0.0	4.2407164900000003e-10	0.0	-0.000138423	0.000140634	1.9777921956000002e-08	1.9160926929e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30482.68359375	145.25390625	929193999.0766754	21098.697280883793	22880.0625	29.95703125	897.4237213134766	523497260.0039063	22494.978515625	57.89453125	506024058.41843027	3351.7767486572266	1.270869	18.930796	0.05416645	-0.0569302109	0.0352710269	0.008604265500000001	-0.0428349721	0.0452054932	0.0045342776	-0.0179302313	0.0161716681	0.0553041429	-0.11246214800000001	0.07348120429999999	0.0129125019	0.0827040651	0.0653097069	0.0647561543	0.21235580210000002	0.1061247691	-0.09513792730000001	-0.044532166399999996	-0.0986293916	0.0060518005	-0.1947479047	0.0416306286	0.1338465941	-0.0949775311	-0.1114252089	0.1722659972	-0.0858193253	0.007681031800000002	0.0165866546	0.07935789110000001	-0.0251297719	-0.0280899888	-0.0591158958	-0.102615651	0.0293803073	0.013887428700000001	0.09440958740000001	0.0780886941	0.18348488030000001	0.028384885800000002	0.0885689802	0.0950762711	0.0064034204	0.1140209664	-0.0126091971	0.1379078487	0.1348085051	0.08789859470000001	-0.0420731579	0.0463964034	-0.0015813710999999999	-0.0647340237	-0.0027725065000000003	-0.035507885600000004	0.12155563130000001	0.0201648258	-0.0722250073	-0.017533188600000003	-0.0146418932	-0.0166744004	-0.07739373969999999	-0.038535232999999995	-0.1307237497	0.1354270338	-0.0770843908	-0.1460376673	0.11016064060000001	0.0832010979	0.0001437047	-0.0641110926	0.1238932635	-0.08424823599999999	-0.1150228752	0.1088219638	-0.1814393303	0.1313543198	0.0092287014	-0.1248513081	-0.0394417315	0.013038066499999999	0.1847516117	-0.025017426699999998	-0.0018772581	0.0083839394	-0.12081007960000001	0.11272643800000001	-0.022532331699999998	0.0085727174	-0.0254484956	0.0152953768	0.016667931299999997	-0.1281148825	0.0433384088	0.1671793759	-0.09565669060000001	-0.0361624318	0.0511323523	0.0501327985	0.0557459436	0.1379070949	0.0976313259	0.0349085778	-0.041629366099999995	-0.0152733	0.0052596000000000006	0.00023327369288999997	2.7663392159999995e-05	0.0127963	0.02213907	0.00016374529369	0.0004901384204649	0.0100025	0.004910460000000001	0.00010005000625000002	2.4112617411600008e-05	-1.77611e-05	-0.00034211310000000004	3.1545667321e-10	1.1704137319161005e-07	-2.0593e-05	0.0	4.2407164900000003e-10	0.0	-4.33897e-05	9.503329999999998e-05	9.031328108889995e-09	1.88266606609e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30490.146484375	7.462890625	929649032.6386453	55.69473648071289	22909.681640625	29.619140625	877.2934913635254	524853512.87479025	22510.650390625	15.671875	506729381.0089455	245.607666015625	1.399673	20.849463	0.07203506	0.0350969801	0.0879174536	0.07119883099999999	-0.0927832583	-0.1325574209	-0.011999248700000001	-0.0017744389000000005	0.030923556600000002	0.1081305196	0.046601439800000005	-0.0829050739	-0.0398561032	0.0363807881	-0.023614259199999998	-0.11450901220000001	0.0347166414	0.0524870867	-0.0946607032	-0.0104888102	0.030191058700000002	0.0014730537	-0.0147104501	-0.065123666	0.027071660299999998	0.028117167599999996	0.030678522000000007	-0.0652734104	-0.0251413882	0.1186489731	0.0330802894	-0.014097883500000003	-0.16285156439999998	0.0320129734	0.0650068166	-0.132527241	-0.016554251000000002	0.018945629	-0.055613813399999996	-0.1172174325	-0.0573431445	-0.0111001503	-0.037410725299999996	-0.10060401109999999	0.0823491326	0.0791870804	-0.0953128166	0.017789521399999998	0.043268478099999994	-0.029224197200000007	0.0392336969	0.0927318182	0.0481960563	-0.008874158100000001	0.0732627344	-0.0215436399	0.0218460293	0.1405560054	0.09151660869999999	0.0496387961	0.0441361526	0.0013076824	-0.09666354699999999	0.0206239181	0.0456764999	-0.0766639817	0.1085820594	-0.031482437099999996	0.0381154956	0.0115760106	-0.012836482199999999	-0.06225231730000001	0.06465262299999999	0.1141239343	0.018766767900000002	0.0021981799	-0.07365255400000001	0.0646377318	-0.1062511932	0.052036726500000005	0.006740234300000001	0.0353696273	0.0281960596	-0.07181787349999999	0.0529272863	0.08811652800000001	0.0618793767	0.1105362736	0.0337754703	0.1617975679	0.1085687241	-0.0410196116	-0.0628541272	0.0145186571	-0.1649706173	-0.058604781900000014	-0.0751723511	0.0881216787	-0.0231662468	-0.08787587640000001	-0.046812569400000004	-0.1670513848	0.0959136145	0.0294457954	-0.049506407599999996	-0.020534	-0.0052607	0.000421645156	2.7674964489999998e-05	-0.00936829	-0.02216459	8.77648575241e-05	0.0004912690498680999	-0.0114599	-0.021462400000000003	0.00013132930800999995	0.00046063461376	0.000209519	0.00022728009999999999	4.3898211361000014e-08	5.1656243856010005e-08	-2.0593e-05	0.0	4.2407164900000003e-10	0.0	-0.000279057	-0.0002356673	5.5539076289289984e-08	7.787280924899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30683.27734375	193.130859375	941463508.553482	37299.528842926025	22917.701171875	8.01953125	64.31288146972656	525221027.0033608	22495.240234375	-15.41015625	506035833.20224386	237.4729156494141	1.170222	17.431561	0.07027098999999999	0.0951854991	0.0307979329	0.09977212490000001	-0.0977504067	-0.171805603	-0.003179485	-0.028227694100000002	0.0344108443	-0.0537769866	-0.1004623166	0.09451122990000001	0.06628055940000001	0.0161518208	0.07812693820000001	0.012096118400000001	-0.0012597953999999999	0.0094674625	-0.020002621499999998	-0.0091430893	0.0181829984	0.0089352536	-0.0167011124	0.0746492985	0.016153027	-0.046868037	-0.035583392900000003	0.0210084488	-0.0525184437	-0.19803951620000002	0.014780409	-0.09417711890000001	-0.0829050994	0.0146432256	0.1484094383	-0.0763801018	-0.0488038832	0.1206487052	0.0605414643	-0.0324929755	0.0905776447	0.09024661839999999	-0.08401254699999999	-0.057459144800000014	-0.019658902199999998	-0.0367129968	0.0348258908	-0.1525196031	0.06562903610000001	0.1251249064	0.122052395	0.038518379900000004	0.0782633588	-0.07138947080000001	0.0551028525	-0.0494427076	-0.0328837571	0.1510525937	0.121872619	0.036102135099999995	0.0670165393	-0.0570598035	0.026740199500000002	0.0160719795	-0.1202612447	0.09988280599999999	-0.040133345699999996	0.0066218504000000004	-0.0192485863	-0.0424984671	-0.0278449575	0.023739616499999998	0.0024394170999999997	0.0133350144	-0.0462044112	0.021265251699999998	0.0201004692	-0.0425275947	0.0480420887	-0.0993454461	-0.0629738535	-0.07338073490000001	0.1176107735	-0.0992691985	0.130296445	0.1300790751	0.1182964957	0.014718936799999999	0.14279730470000002	0.0474206154	0.004128877	0.0065818877000000005	0.0875803137	-0.011648981599999999	-0.08022887570000001	-0.0774113167	0.0777920248	-0.074973666	0.1787932878	0.0236202613	-0.0603315965	-0.1476414937	0.0941439642	0.02391924	-0.0571422589	-0.0205262	7.79999999999878e-06	0.0004213248864400001	6.083999999998097e-11	0.0281721	0.03754039	0.0007936672184100001	0.0014092808813521	0.010002	0.021461900000000003	0.00010004000399999997	0.00046061315161	0.000154591	-5.4928000000000013e-05	2.3898377281e-08	3.017085184000001e-09	-0.000190883	-0.00017028999999999994	3.6436319689e-08	2.8998684099999987e-08	-0.000279057	0.0	0.0	7.787280924899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30571.193359375	-112.083984375	934597863.416294	12562.819553375244	22906.6328125	-11.068359375	122.5085792541504	524713826.80670166	22475.55078125	-19.689453125	505150382.9205475	387.67456436157227	1.0616450000000002	15.814213	0.049468129999999985	0.0740076296	0.0380128483	0.057288945599999995	-0.18327355350000002	-0.06741651900000001	-0.1076483621	0.0445358405	0.10052972199999999	0.0295309327	0.0573720108	-0.0378009637	-0.041952804	-0.041958414900000005	-0.1958520911	-0.0168048002	0.0318857554	0.1051231641	-0.0793844467	0.0650330751	0.0200978946	-0.1614441124	-0.0207329128	0.0020100338	0.137450002	-0.0682696177	0.1363764894	-0.181770844	0.0862593035	-0.0785882936	-0.035440946099999995	0.030839708700000006	-0.11262236310000001	0.1030935816	-0.11914043949999999	-0.0199660653	-0.0482982333	-0.0919104774	-0.0301472848	-0.0189876158	0.0740859413	-0.0889821373	-0.11876311839999999	0.10424686890000001	-0.0381541469	0.0709785852	-0.0398515274	0.039932611	-0.049739607000000005	0.0695194359	0.0772715781	0.0357607573	0.041256258	0.040122729700000005	0.0011369257	0.0209178502	-0.06632987679999999	0.1912250268	-0.0520244362	0.1370197001	0.0181623063	-0.0820746425	-0.004915508	0.035262029300000004	0.1148741542	-0.1870433973	-0.0633616433	-0.1200348958	0.11456376800000001	0.0408730443	-0.0295007829	-0.1552968954	-0.023425803399999997	0.026294699100000003	-0.0172685427	-0.0208637044	-0.0355704129	-0.0317465446	-0.0869962661	0.0765985364	0.13469336210000002	-0.22993313710000002	-0.0041685103999999995	-0.0942699283	0.0468757467	-0.053533757599999995	-0.1200439397	-0.0080069076	-0.18428554	0.0073813613	-0.0146601422	0.0375462071	0.041657831299999996	0.0290417734	-0.10905570380000001	0.0957359117	0.0095822419	0.0325998424	0.0769360161	0.0377554837	0.0779389689	-0.088291063	0.0923233333	0.0183408808	-0.0644997188	-0.0205326	-6.399999999996687e-06	0.00042158766276	4.095999999995758e-11	-0.00936682	-0.03753892	8.77373169124e-05	0.0014091705147664002	0.009998590000000005	-3.4099999999936265e-06	9.99718019881001e-05	1.1628099999956534e-11	0.000154591	0.0	2.3898377281e-08	0.0	-2.0593e-05	0.00017028999999999994	4.2407164900000003e-10	2.8998684099999987e-08	-0.000210959	6.809799999999997e-05	4.637337603999996e-09	4.4503699681000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30807.9453125	236.751953125	949129494.3779908	56051.4873085022	22880.849609375	-25.783203125	664.7735633850098	523533278.84683615	22482.369140625	6.818359375	505456922.17532736	46.49002456665039	0.9735450000000002	14.501874	0.06357683500000001	0.0957951495	-0.0654479562	0.1394780006	0.0576516519	-0.072932078	-0.0812709815	0.037403559100000004	0.050139107800000006	0.1008674133	-0.0858857929	-0.0271193237	0.0741974646	0.0171990644	-0.0871231534	-0.1325587029	0.079202556	0.0019950164	0.1196723178	-0.042115850499999996	0.009027484	-0.0288745247	0.1012797282	-0.0009899909	0.005417462099999999	-0.0538747209	0.16111653480000002	-0.0577150158	-0.1795095935	-0.013482786200000001	0.0792550702	0.0292679517	0.163211553	0.0037975501000000003	0.227354585	0.0476202536	0.060894986	0.1078466702	0.0345879487	-0.04871276	0.0429961707	-0.147669246	0.0407689032	0.1264074591	-0.0299003241	-0.0791192229	-0.1288998982	0.1812642894	-0.1341684991	-0.0274126304	0.1085322275	-0.0314148976	0.1336607971	0.046134426	-0.10580008210000001	-0.0074455952	0.0100542016	-0.0328576213	0.0744502522	0.0856915251	0.003950052	-0.0046264876000000005	-0.12404008109999999	-0.0477203039	0.0109330177	-0.029102758399999998	0.0539731191	-0.0903391712	-0.09462860669999999	-0.0146121847	-0.2688563298	0.0098140459	0.0014132654	0.06438390849999999	-0.0284316772	0.020664009599999998	0.11367708730000001	-0.1398651881	-0.0011258972	-0.0328357421	0.09695283029999999	-0.025892622	0.12010447810000001	0.0841662006	-0.2272731436	0.0213223494	0.0080332332	-0.12081823650000001	0.1252014673	-0.1256289221	0.0515629967	0.07098925240000001	0.0597292002	0.12224674529999999	0.0140093127	0.1538243957	-0.0271500119	0.0740755823	-0.10891595779999999	0.0118147245	0.045939782900000004	-0.0763763003	0.0904527076	0.0127227994	-0.07154294259999999	-0.020523	9.5999999999985e-06	0.000421193529	9.215999999997115e-11	0.037185	0.04655182	0.0013827242250000005	0.0021670719453124	0.0184465	0.008447909999999996	0.0003402733622500001	7.136718336809993e-05	0.000154591	0.0	2.3898377281e-08	0.0	-2.0593e-05	0.0	4.2407164900000003e-10	0.0	-3.96089e-05	0.00017135009999999997	2.936085677001e-08	1.56886495921e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30704.517578125	-103.427734375	942767399.7053874	10697.296237945555	22873.939453125	-6.91015625	47.75025939941406	523217106.1052284	22477.279296875	-5.08984375	505228084.5897255	25.906509399414066	1.117679	16.648883999999995	0.094156805	0.021180496400000002	-0.0797926961	0.0088360999	-0.0458818834	0.003239832	-0.10684740849999999	0.0490781823	0.0435876204	-0.0575078483	0.0591807237	-0.09792894460000001	0.08709643130000001	-0.0590492487	0.051834600999999994	0.0522759954	0.0163636162	0.05134831559999999	0.0015744703	0.030420131099999997	0.0624673295	0.0130694855	-0.0909600991	-0.0783217662	0.0073037763	0.1153681574	0.010963163	-0.0214807425	0.0467177497	0.05679019110000001	0.0123720887	0.19647268780000002	-0.0029489427	0.0955227201	-0.0660337765	0.0948713875	-0.0666404865	0.14063911869999998	-0.0847189705	0.043394148	-0.0434703751	0.1069522708	0.1586843837	0.0202436677	-0.0851634438	0.0103911587	-0.0472340147	-0.15360410859999998	-0.0292886595	0.066043324	0.0131357676	-0.064482441	0.0370340873	0.0994967985	-0.0110316199	0.0005042251999999999	-0.0632488037	0.0297124068	-0.029477079700000002	0.11428507789999999	-0.047614278499999996	-0.0557127251	0.0328583067	-0.0226143	0.1585913875	0.10042719789999999	-0.0320941945	-0.009197457099999999	0.0343081118	-0.0332934391	0.0403359589	-0.018154524	0.0143549178	-0.055576050099999996	0.0602153051	-0.0808356055	-0.0430223012	0.023649679700000002	-0.058182018899999986	0.0222852752	-0.0195800816	0.0159574219	0.008707503	-0.0737410541	-0.13928521259999999	-0.0694347801	0.05866364	-0.0816581127	-0.09534578980000001	0.041711652	-0.072193443	0.050928202699999994	-0.1055649724	-0.06853940879999999	0.1326022396	-0.156463152	0.007777646899999998	-0.0030161138000000002	0.07507027570000001	0.1846748965	-0.11248502789999999	-0.1423887416	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-0.0232634	-0.0027404000000000005	0.0005411857795599999	7.509792160000002e-06	-0.0143542	-0.051539200000000014	0.00020604305764	0.002656289136640001	0.0100154	-0.008431100000000002	0.00010030823715999996	7.108344721000004e-05	0.000544065	0.000389474	2.9600672422500005e-07	1.51689996676e-07	-2.0593e-05	0.0	4.2407164900000003e-10	0.0	-0.000279057	-0.00023944810000000002	5.733539259361e-08	7.787280924899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
