csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
33773.39453125	100.62890625	10126.176773071287	1140642178.1634676	21864.56640625	14.365234375	478059264.133316	206.35995864868164	21952.890625	56.283203125	481929406.7932129	3167.7989540100098	1.210636	21.893167	0.062755913	-0.0460580651	-0.005741490699999999	0.053781853399999996	-0.1405598579	0.0740623923	-0.010464654399999999	0.0898190224	-0.0255974146	0.022719826600000003	0.0126395225	-0.0033762797999999997	0.15608662880000002	0.0072995892000000005	0.1535347587	0.0046232139	-0.0892459617	0.053540811900000006	-0.0160023838	-0.021644823599999998	-0.0776009438	-0.049775698300000004	-0.005557579	-0.10396869480000001	0.09855849970000001	-0.027202302299999998	0.0381675763	-0.07607229110000001	-0.12300302869999999	-0.0934552724	-0.082188526	0.08720304960000001	-0.2885277241	0.05539570480000002	-0.0907657506	0.0091173122	-0.0185372548	-0.0904401808	-0.0354016292	0.0917969803	0.0046650298	-0.043886004299999996	-0.031565123	0.0708044808	0.0911726026	0.1645150535	0.08390214289999999	0.0362642834	0.039311142599999994	-0.012529881999999999	0.11857456599999999	0.034920224300000004	-0.1391376429	-0.07779278469999999	-0.011652186799999999	-0.0777866956	0.0192836783	0.05327580639999999	-0.0275263863	0.0234218777	0.0284359749	-0.0238473072	0.1470383777	-0.0428181946	-0.0255602943	0.052011479000000006	-0.0268640823	0.006563120600000001	0.1564230275	0.0466171446	0.094409939	-0.0287523673	0.1156941732	-0.1027513992	0.0367378338	0.1706509294	0.0453559658	-0.0199042611	-0.1357229285	0.08151911190000001	-0.07941751820000001	0.054486530400000004	0.144053977	0.0249915271	-0.060356874299999995	-0.0038920327000000004	-0.0077651838	0.040315263399999995	-0.023844160099999998	-0.1075539216	0.0347968465	-0.0522543165	0.047890085199999995	-0.1658818176	0.0379257505	0.0458205892	-0.0609849665	0.031088373199999998	0.0992961682	0.040295756	-0.0335495105	0.000167435	1.2210000000000077e-06	1.4908410000000183e-12	2.8034479225000007e-08	-0.0124138	-0.011745092	0.00015410243043999998	0.00013794718608846397	0.0143215	0.031572	0.00020510536225000004	0.0009967911840000005	0.000140231	0.00027638799999999997	1.9664733361e-08	7.639032654400003e-08	-0.000199466	0.000112364	1.2625668496e-08	3.978668515599999e-08	0.000169817	0.0	0.0	2.8837813489e-08	0.0	0.0	0.0	0.0
33700.15234375	-73.2421875	5364.418029785156	1135700267.9919586	21852.8828125	-11.68359375	477548487.2168579	136.50636291503906	21930.140625	-22.75	480931067.8322754	517.5625	1.179364	21.327646	0.0475364395	-0.0990235913	-0.0920862676	-0.0080440589	0.1655541951	0.1002661833	0.055864913499999995	-0.0475323192	-0.035988674500000005	-0.0479216882	0.027720008100000002	-0.055670561900000005	-0.0543410492	-0.10000453849999999	-0.0854006082	0.0230144579	-0.0767708679	-0.0554324432	0.0148738413	0.0016794610000000001	0.0388281325	-0.0357317885	-0.021861203399999998	0.0080292035	0.1456578649	-0.011642756200000002	-0.012158149299999999	-0.1079466255	0.108199934	0.17264079	-0.0289292617	0.0841910416	0.020169743799999997	-0.0184503479	0.0648625716	0.0226534743	0.018637966399999997	-0.0746798365	-0.0330423029	-0.0545853782	0.0243480435	0.046766590999999996	-0.0366854304	-0.0767201626	0.1328199313	0.053561582	-0.1024272876	0.0071055443999999985	0.0784532453	-0.0254564926	-0.1425702298	-0.0719363822	-0.0246541525	-0.0888753041	-0.0698624081	0.057673546299999996	0.030695820800000002	0.0700706497	0.0569034219	-0.1024393556	-0.1204180765	0.0215307859	0.0400734326	0.014836316100000004	0.0161218762	-0.0276665225	0.0543384383	-0.0304394995	0.09787911960000001	-0.0815854031	0.0274674279	-0.0950895237	0.0078602675	0.0036195946999999997	-0.0322070272	0.07387175879999999	-0.0014061914000000001	-0.0132656715	-0.0947737842	-0.0144665153	-0.054618126100000004	-0.0700286708	-0.06728241389999999	-0.0090542427	0.0837010897	-0.0687408895	-0.09211039730000001	0.09872910380000001	0.0864709322	0.0275073862	0.1507258353	0.0659197984	-0.2025822246	0.077300275	0.1368198191	0.03867062	0.0688545198	0.12417150029999999	0.0976313259	0.0349085778	-0.041629366099999995	0.000170759	3.3239999999999973e-06	1.1048975999999982e-11	2.9158636081000007e-08	-0.00404844	0.008365359999999999	1.6389866433600002e-05	6.997924792959998e-05	-0.00213796	-0.016459460000000002	4.5708729615999985e-06	0.0002709138234916001	4.801770000000001e-05	-9.22133e-05	2.305699513290001e-09	8.503292696889997e-09	-0.000390411	-0.000190945	3.645999302499999e-08	1.5242074892099994e-07	-1.1906100000000002e-06	-0.00017100761	2.9243602677912105e-08	1.4175521721000005e-12	0.0	0.0	0.0	0.0
33693.37109375	-6.78125	45.9853515625	1135243255.661148	21828.111328125	-24.771484375	476466444.15301895	613.6264381408691	21918.19921875	-11.94140625	480407456.9928131	142.59718322753906	1.257496	22.740591	0.0243833825	-0.0183335843	-0.060630612	0.0078442683	0.023191621000000003	0.140068542	0.00018168759999999997	-0.0635859677	0.026905437	0.0118008734	-0.06331265629999999	0.0274314321	0.07866650780000001	-0.24432912399999998	-0.032742374	-0.0205953156	-0.0350253829	0.0893966347	-0.049257895700000005	-0.05276266190000002	0.007378830699999998	-0.0068719390000000005	0.0080945113	-0.0161795695	-0.1302756808	0.0365449375	-0.0683181463	-0.0459423037	0.0566652755	0.0385220131	0.08605448630000001	0.0380572068	-0.0177509948	-0.0348576703	-0.12127811289999996	0.0062605926	-0.0435580976	0.11423563490000001	0.0193118189	0.16653283160000001	0.0543233318	-0.0614779809	-0.0292081602	-0.0017577082	-0.0308664708	0.0862241341	-0.0613652129	-0.0332286552	-0.0136336449	0.1340921303	0.023781634	-0.0488684432	-0.1297358827	-0.1421117399	0.0195421205	0.09318118689999999	0.027341075899999998	-0.0068794333	0.0377390541	-0.0405481605	0.11743290630000001	-0.1441113116	-0.058586700599999986	0.0079545042	-0.0213026203	0.09946858539999999	0.0616817035	-0.0291645486	0.0734144471	0.030683349199999998	-0.10473128529999999	-0.0632861911	-0.1036100556	-0.023651250899999997	-0.0705869743	0.0897465098	0.0084770961	-0.0173196159	-0.018707763500000002	-0.09027390880000001	-0.0780931603	-0.175025813	0.0439635797	-0.0122470475	-0.047463856	0.0692644081	0.0217892847	-0.010833905800000002	-0.0204409301	-0.1654684186	-0.0241131787	0.0715137975	0.0060828903	-0.0636670961	0.05072925599999999	0.0668917036	0.1332930694	-0.0420070665	0.0959136145	0.0294457954	-0.049506407599999996	0.000172607	1.8479999999999864e-06	3.41510399999995e-12	2.9793176449e-08	-0.000807161	0.003241279000000001	6.51508879921e-07	1.0505889555841003e-05	-0.0122908	-0.01015284	0.00015106376463999994	0.0001030801600656	-0.000118449	-0.00016646669999999998	1.4030165600999996e-08	2.7711162208890002e-08	-0.000390411	0.0	0.0	1.5242074892099994e-07	5.209100000000001e-05	5.328161000000001e-05	2.838929964192101e-09	2.7134722810000005e-09	0.0	0.0	0.0	0.0
33823.6875	130.31640625	16982.365737915043	1144041836.0976562	21852.404296875	24.29296875	477527573.55408096	590.1483306884767	21888.134765625	-30.064453125	479090443.51816183	903.8713417053224	1.163763	21.045517	0.07444441899999997	-0.0810094587	0.0493905489	-0.10460385189999999	-0.023451532200000003	0.0908097018	0.0354292517	0.0069891612	0.0776044388	0.0178256025	0.0733156705	0.0912322348	5.589e-05	-0.0474642954	0.042235918899999995	-0.0125415997	-0.127971194	-0.055368935599999995	-0.0419851192	-0.0199465473	-0.1164304982	0.1672157336	0.0227658426	0.0007551263000000001	-0.04780534980000002	0.0111735617	0.0805042017	0.0829880103	-0.07541523879999999	-0.0735836739	-0.07677100519999999	0.0151163916	0.015486356699999999	-0.0605435761	-0.0594256467	0.0713355976	-0.044708957599999995	0.106091891	0.0012646375999999999	0.009191847900000001	-0.1038481259	-0.10537491939999999	0.0837385026	0.0046606756	0.15182938810000002	-0.0970137783	-0.0125585691	-0.0757575802	0.0024505107999999998	-0.1020117725	0.0385694647	0.0911489541	-0.191799477	-0.0885108684	-0.0470072282	0.04238547769999999	-0.0408851877	0.0273806763	-0.0520929818	-0.0441605012	-0.0354110036	-0.026060884500000003	0.0035744813	-0.0067883262	-0.065514169	0.1778365553	-0.047262246200000003	-0.1496048423	-0.0749376556	-0.0637429458	0.0124985299	0.062008810899999996	0.0206371421	0.0187639312	0.0738024174	0.0189395246	0.0946460866	-0.035020105499999996	-0.0087935464	0.0037404656	-0.052030787599999996	-0.045242525	-0.15054316199999998	0.0026580040000000003	-0.0041804419	0.0094242265	-0.0225809578	-0.0691300445	-0.030872837900000002	0.1093169061	0.0563244544	-0.0414523834	0.0839789424	0.028705845600000002	-0.1021717064	0.07480244030000001	0.14130255490000002	-0.0153830402	0.0941439642	0.02391924	-0.0571422589	0.000177187	4.580000000000014e-06	2.0976400000000127e-11	3.1395232969000006e-08	-0.0249487	-0.024141539	0.0006224376316900001	0.000582813905288521	0.014265000000000003	0.026555800000000004	0.0002034902250000001	0.0007052105136400003	0.000185183	0.000303632	3.4292743489000004e-08	9.219239142399998e-08	-0.000443904	-5.349300000000005e-05	2.8615010490000052e-09	1.97050761216e-07	0.000169816	0.00011772499999999995	1.3859175624999994e-08	2.8837473856e-08	0.0	0.0	0.0	0.0
33676.359375	-147.328125	21705.576416015625	1134097180.7541506	21830.890625	-21.513671875	476587785.4807129	462.838077545166	21878.828125	-9.306640625	478683120.123291	86.61355972290039	1.237262	22.374672	0.047407235	0.0153381247	-0.12075358039999999	0.014933605	0.1287505829	0.1344500221	0.056689982199999996	-0.0985805596	-0.056712489299999995	0.042759220599999995	0.032163167299999997	-0.0910755675	-0.026170421200000002	-0.084410401	-0.0672919204	0.0018522648999999998	-0.0888618248	0.0160017691	-0.0286532013	0.0136572781	-0.0080838165	0.13146439769999999	-0.0240145884	-0.0154870796	-0.1476141734	0.0161593648	-0.0676134659	0.12173710130000001	-0.010378852	0.0426128484	-0.0948257758	0.0441728697	0.0660998622	-0.0883939101	0.028275263199999998	0.10315010220000001	0.0902979159	-0.1538132041	0.0961917544	-0.046570212400000005	0.09325777880000001	-0.1716006478	0.1403171475	0.0462244825	0.053983900700000004	0.0284641118	-0.11889893300000001	0.060325650700000004	-0.030594022000000002	0.07053090940000001	-0.09512354199999999	-0.0718532045	-0.1080009183	-0.11202505380000001	-0.0725688513	0.0936029949	0.0663137452	0.0195854362	0.1205042258	-0.0986013646	0.0028303526	-0.0475110397	-0.09866565029999999	0.10275887410000001	0.0553631339	0.0646833988	-0.0072858591	0.0256703643	-0.0010254537	0.0644235303	-0.004957577800000001	0.15429745109999998	-0.002251522	0.22796635640000001	-0.0106923498	-0.0577064787	0.0586906832	-0.0837475676	-0.054885068099999997	-0.0153975969	-0.21677638579999997	-0.014449545800000001	-0.0407582446	0.0805567217	-0.1555438193	0.06979354019999999	0.0822734826	-0.025013759	0.12789851730000001	0.09671937359999999	0.0806851694	-0.0567082313	0.0685416937	-0.10214834449999999	-0.0642614666	0.1349050181	-0.044629647	-0.1623455479	0.0923233333	0.0183408808	-0.0644997188	0.000173382	-3.8050000000000085e-06	1.4478025000000065e-11	3.0061317924e-08	-0.016903099999999997	0.008045600000000003	0.00028571478960999984	6.473167936000006e-05	-0.00212603	-0.016391030000000004	4.5200035609000014e-06	0.0002686658644609001	-0.00015735600000000002	-0.000342539	2.4760910736000004e-08	1.17332966521e-07	-0.000560701	-0.00011679700000000005	1.3641539209000006e-08	3.14385611401e-07	0.000169816	0.0	0.0	2.8837473856e-08	0.0	0.0	0.0	0.0
33724.265625	47.90625	2295.0087890625	1137326091.9455564	21859.556640625	28.666015625	477840216.5246925	821.7404518127441	21896.96875	18.140625	479477240.43847656	329.082275390625	1.222263	22.103426	0.04964359200000002	-0.0388287114	0.0096572268	-0.0363941825	-0.104690885	0.104707294	-0.0102900929	0.0034607061	0.07730216940000001	0.015298695	0.0626870009	0.0972883991	0.10710475050000001	0.0175782479	0.0557279293	0.018678388100000002	-0.1185388334	-0.06327104160000001	-0.11627776869999999	-0.1279339403	0.0541121071	0.12291686439999999	-0.1557397451	0.0753331652	0.0312444594	0.055758525999999996	-0.0697728137	-0.0288429131	0.006745388000000001	-0.014140966699999999	-0.0172332657	0.12378712970000001	-0.0008178597	0.022943747900000002	-0.0133790682	0.049315587699999996	-0.0987587901	-0.09004363259999999	-0.1283186785	0.05790129030000001	-0.0840120558	0.0875151024	0.1465867713	0.0276975425	0.12180106310000001	-0.2571830699	0.023376148500000003	-0.0029864271000000003	-0.0077913165	-0.0788663922	0.12145877990000001	0.0016911838	-0.1626190477	-0.0957554836	-0.0149104935	0.0363780284	-0.0370414213	0.0064784347	-0.1130052676	0.0006005581	0.0157033731	-0.0027104685	0.024338479399999998	-0.025098019	0.0564108819	0.23249993230000002	0.056973801399999996	-0.0394665201	0.0249574329	0.1104999841	-0.051387191500000005	0.099212734	-0.0150969328	0.0367130114	0.011380421100000001	0.2338493541	0.0534998063	0.0853278352	0.1820000196	0.1290437738	-0.10302428400000001	0.0111448555	0.0480190983	-0.0712188185	0.0804686639	0.0125862529	0.1347215998	0.034711363599999996	0.08732148140000001	0.1766108581	0.1112290097	-0.022183707400000002	0.0267318983	0.1404887199	0.0065828181	-0.11673603939999999	-0.1253242169	0.027288430699999998	0.0904527076	0.0127227994	-0.07154294259999999	-0.003671	-0.003844382	1.4779272961924006e-05	1.3476241000000004e-05	-0.018221	-0.0013179000000000038	0.0003320048410000001	1.73686041000001e-06	0.0250334	0.02715943	0.0006266711155599999	0.0007376346379249001	1.87916e-05	0.00017614760000000002	3.5312423056000013e-10	3.1027976985760014e-08	-0.000390411	0.00017029000000000008	2.899868410000003e-08	1.5242074892099994e-07	0.000169816	0.0	0.0	2.8837473856e-08	0.0	0.0	0.0	0.0
33692.76171875	-31.50390625	992.4961090087892	1135202192.2364655	21885.998046875	26.44140625	478996910.5078163	699.1479644775391	21891.84375	-5.125	479252822.77441406	26.265625	1.226995	22.189007	0.05032045	-0.0260024167	-0.1432664534	-0.0005255679	0.1382633193	0.08943278730000001	0.0847485266	-0.0361669051	-0.0313372392	-0.0657497527	0.0407043833	-0.1407160062	-0.0421065834	0.0024085121	0.0159180444	-0.10090428679999999	-0.013517190200000001	-0.0157892725	0.118453436	-0.0353780158	0.0406834031	0.0111463825	-0.0051237115	0.0113339267	0.0088337681	0.1343045475	-0.075750515	-0.1128350799	0.13409567349999998	0.046644338099999995	0.052140434299999996	-0.028210744300000007	0.051942736399999995	0.0902283394	-0.0744112552	0.0655603984	0.06861262480000001	0.0519350984	-0.115045601	-0.08723628630000001	-0.05711408320000001	-0.058941523899999994	0.026261737	-0.025930201899999998	0.09889777220000001	-0.0956688844	-0.1273223151	0.0592197746	0.0195066126	0.0270751504	-0.0921033821	-0.08252330000000001	-0.0882459175	-0.0695381418	-0.12635247900000002	0.0318650348	-0.0393111303	0.0917912416	0.1427653159	-0.0103588862	-0.015743908600000002	0.051123866100000005	-0.0539980403	-0.008503425	0.0696878695	0.09648012710000001	-0.0196702182	0.0364547335	0.10638301300000001	0.0115321633	0.0065638517000000006	-0.0407901736	-0.0400654988	0.1836988979	0.0544626487	0.016488392299999998	-0.06644137509999999	0.0158832081	0.11704820380000001	0.068014835	-0.1097470528	-0.057990493399999996	0.0130227573	-0.160851289	0.1864481362	-0.0286634655	0.0611705393	-0.1076800791	-0.0143079077	0.0217280561	-0.0363331999	-0.0595017568	0.0203885003	0.037715568	0.0993984284	0.0739489975	-0.0421524135	0.0983068649	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-0.00862242	-0.00495142	2.45165600164e-05	7.43461266564e-05	-0.0293291	-0.011108100000000001	0.0008601961068099999	0.00012338988560999995	0.00490128	-0.02013212	2.40225456384e-05	0.0004053022556944	4.10479e-05	2.22563e-05	1.6849300944099996e-09	4.953428896899998e-10	-0.000390411	0.0	0.0	1.5242074892099994e-07	-9.05039e-05	-0.0002603199	6.776645033601001e-08	8.190955915209998e-09	0.0	0.0	0.0	0.0
33770.59375	77.83203125	6057.825088500977	1140453002.227539	21870.634765625	-15.36328125	478324665.05136484	236.0304107666016	21908.28515625	16.44140625	479972958.48756415	270.319839477539	1.277065	23.094467	0.02672598	-0.0682230508	-0.0154863806	-0.0399780462	-0.0833730619	0.1099433242	0.0394627879	-0.0227818679	0.0762910078	-0.0588811134	0.0362364298	0.0300739461	-0.0127396423	-0.0120226136	0.11733534150000001	-0.1087945401	-0.024676326600000003	0.049322162	-0.0810681845	-0.0854641357	0.042676293	0.0579796388	-0.0182578751	0.0423644696	0.1702693311	0.0447394304	-0.0020374588	-0.1342400956	-0.0061941033	0.0202872438	-0.1269631585	0.11207893810000001	-0.0348197021	-0.05419957190000002	-0.0455335172	-0.024092236200000002	0.0031700353000000004	-0.1264326691	-0.1035024225	-0.0257126194	0.2123446943	-0.0059271451000000005	0.028468292000000006	0.0681299669	-0.007434051600000002	-0.07707257990000001	-0.016736875800000002	-0.046121920700000006	0.0180896012	0.015581065600000001	0.10447301380000001	-0.0114834476	-0.1679927232	-0.1026915996	-0.0540001161	0.0359700863	-0.078826428	0.059887244299999996	0.0057542474	0.06117491	-0.056048294000000005	0.0074278508	-0.0581208771	-0.018481921000000002	0.042860278700000004	0.0262127997	-0.1139585265	0.0170748483	0.12875539460000002	0.13383635189999998	0.1183754717	0.05564820400000002	-0.033576123199999995	0.006133505300000001	-0.07016305639999999	0.18393176190000002	0.0787639717	-0.0406781474	0.1010313427	-0.009834341199999999	-0.1336672471	0.09575133640000001	0.0100265056	0.169359011	-0.0822887574	-0.1809635276	-0.053416144000000006	0.0749174948	0.0518959653	-0.027459186200000003	-0.019698138400000002	-0.1030458785	-0.1060850429	0.047442945	0.02728908	-0.020936033899999998	0.0661196464	-0.1006244794	0.08656555070000001	0.0014161995	-0.0845511243	-0.00516932	0.003453100000000001	1.1923899610000005e-05	2.67218692624e-05	-0.033994800000000006	-0.004665700000000004	0.0011556464270400006	2.176875649000005e-05	0.00714646	0.0022451800000000003	5.107189053160001e-05	5.0408332324000015e-06	-0.000285691	-0.0003267389	8.161934748099997e-08	1.0675830877320998e-07	-0.000390411	0.0	0.0	1.5242074892099994e-07	-9.000280000000001e-05	5.010999999999807e-07	2.5110120999998065e-13	8.100504007840003e-09	0.0	0.0	0.0	0.0
33748.39453125	-22.19921875	492.8053131103516	1138954133.4369051	21876.82421875	6.189453125	478595437.89808655	38.309329986572266	21885.01171875	-23.2734375	478953737.9298248	541.6528930664061	1.238609	22.399033	0.10790056	0.045236095999999996	0.0014474237	0.057143529699999994	0.0980813537	0.06028619950000001	0.0236361321	0.0245829	0.0807169819	0.0306191769	0.0817849333	-0.1622154652	0.0857740384	0.0093126239	-0.0063556331999999995	-0.0736848999	0.0388569513	0.0576996354	0.1360655601	0.031100547599999997	-0.046265388899999996	0.13788269820000001	0.0304073034	-0.0604505195	-0.029942508599999997	-0.0404745182	0.029508505600000002	-0.149971473	0.0442664433	0.0041451814000000005	0.08921208679999999	-0.044775378399999996	0.1178698564	-0.0287631553	-0.040051047	-0.042183248799999996	-0.1463673693	-0.0992541817	0.0411466478	-0.039370291	-0.0297399686	-0.10167490300000001	0.044445761900000005	-0.1282803103	0.1245756981	0.1051807847	0.0140470811	0.0119171947	-0.0774443232	0.0652518384	-0.0608819241	-0.12697610480000002	-0.11434840660000001	-0.0543837359	-0.0483529455	-0.0345502853	-0.0612031125	-0.0364195182	0.1606081332	-0.0588223122	0.0677637268	0.10926614009999999	-0.0013731579000000002	-0.07201138879999999	0.0579248326	0.0474421451	-0.233910686	-0.039484423	0.007242220600000002	-0.0593582353	0.0122455483	-0.061332288	0.1129073804	0.0562617087	0.0644825136	-0.0477956532	-0.0317645482	0.0895784236	0.0567201441	-0.014859356399999999	0.0161867099	-0.10656965310000001	-0.0504014602	-0.1408895964	-0.08609877699999999	0.1065034193	-0.09364545789999999	0.0248509516	0.00012307909999999999	0.0136208392	-0.0304543531	0.21068491579999998	-0.1354911315	-0.052381679699999996	0.08028313570000001	-0.08439028300000001	0.0007101178	0.0654341856	0.0845511243	-0.0042478315	-0.0904527076	-0.005286600000000001	-0.00011728000000000086	1.37545984000002e-08	2.794813956000001e-05	-0.0105464	0.023448400000000008	0.00011122655295999998	0.0005498274625600004	0.0580053	0.05085884	0.0033646148280900004	0.0025866216061456	0.000145744	0.000431435	2.1241313536000002e-08	1.86136159225e-07	-0.0006160919999999999	-0.000225681	5.0931913761e-08	3.795693524639999e-07	-7.7598e-05	1.2404800000000015e-05	1.538790630400003e-10	6.021449604e-09	0.0	0.0	0.0	0.0
33740.7578125	-7.63671875	58.31947326660156	1138438737.7617798	21856.015625	-20.80859375	477685419.00024414	432.9975738525391	21879.078125	-5.93359375	478694059.5998535	35.20753479003906	1.226304	22.176498	0.12503874999999998	-0.046703300499999996	-0.049475966399999995	-0.0780505308	-0.0681611713	-0.050968047999999995	0.0072581434	-0.0820996334	0.0050884124	-0.09176330279999999	0.014979596299999997	0.0688119561	0.0545044021	-0.1237540121	0.045376912900000003	0.08233320599999999	-0.057619727999999995	-0.0101055746	-0.0334343632	-0.0356652099	-0.3190285249	0.0350661444	-0.0343773337	-0.017084882	0.0819595994	0.021344543599999998	-0.1416146946	-0.1514128189	0.1195382006	-0.0358859766	0.0958574518	-0.0157554497	-0.0704658128	0.2494513591	0.0054019075	0.0827007371	0.0779340372	0.0039248716	0.022040470899999998	-0.0178553311	-0.19706478460000001	-0.0137474224	0.026579131000000002	-0.0148619145	-0.0760725132	0.0324560725	-0.0718074851	-0.0116786689	0.046293916799999994	-0.060193731500000014	0.076082599	0.0070301457	0.007104132900000002	0.0564031794	-0.0021817897	0.1058338876	-0.0083150718	0.0929915173	-0.08810749529999999	-0.0426684741	0.1176115407	-0.1635610673	0.0873306992	0.0321297214	-0.1078818324	0.1430212683	0.0256738391	-0.1096135801	0.31322486850000003	0.0812683652	0.0742854729	-0.1295339508	0.0027816798	-0.0552096138	0.0154586848	-0.1375270511	-0.06653034690000001	0.0646491129	-0.0737367481	0.0963327273	0.1446751167	0.0674615446	0.0660461594	-0.0896885518	0.1529319825	0.002945675	-0.047994493	-0.061731233600000004	-0.1167300503	0.10050703710000004	-0.08936458259999999	0.0304638805	0.07026775219999999	0.09292455470000001	0.06914378269999999	0.09408785289999999	0.08374327200000001	-0.0969432892	0.082490912	-0.0099026625	-0.0959136145	-0.017641900000000002	-0.0123553	0.00015265343809000006	0.00031123663561000007	0.039985	0.050531400000000004	0.001598800225	0.00255342238596	0.011150299999999998	-0.046855000000000015	0.00012432919008999996	0.0021953910250000013	0.000175316	2.957199999999998e-05	3.0735699855999993e-08	8.745031839999989e-10	-0.0007639409999999998	-0.0001478489999999998	2.1859326800999945e-08	5.836058514809996e-07	-0.000206118	-0.00012851999999999994	1.651739039999999e-08	4.248462992399998e-08	0.0	0.0	0.0	0.0
33782.85546875	42.09765625	1772.212661743164	1141281323.6224518	21864.080078125	8.064453125	478037997.6626625	65.03540420532228	21900.16015625	21.08203125	479617014.8694	444.45204162597656	1.163584	21.04228	0.06412330399999999	0.0259043704	0.0001464352	0.028555137400000007	-0.0150852446	0.047862548899999996	-0.0256913094	0.0103869015	0.0837515864	-0.007432748100000002	-0.007798765	0.0174868501	0.1426157729	-0.0105034213	0.0384434485	-0.1310770785	0.0317546991	0.0811193638	0.0617244805	-0.0054114112	-0.0332940116	-0.0218370456	0.0854966298	-0.0324945274	-0.11088744619999999	-0.11498904199999999	0.0881669555	0.10289149449999999	-0.045153018200000006	-0.0044244357	0.0158475064	-0.2467483995	0.0533332692	0.0235632729	0.1034236336	0.0440062818	0.0578710155	-0.1417560161	-0.07898974360000001	-0.13429579560000002	0.0649958191	0.0777416249	-0.0204945252	0.1056710908	-0.1007925558	-0.0456823683	0.043500599	0.0136537948	0.001226067	0.0287092623	0.0625508152	-0.101884484	-0.0602082949	-0.0631282319	0.045929855199999994	0.0166424953	-0.0626171371	-0.0663164298	0.041206203	0.07457288990000001	0.1404865433	-0.0140966779	-0.0211405104	-0.0719101053	0.1230696836	0.0517364675	-0.057221205199999986	-0.0775197076	-0.1341693792	0.0890807112	0.044721725999999996	0.0211350752	0.0936057698	-0.0201307804	0.1460731566	-0.2014284432	-0.011282911000000001	0.0215701487	-0.057343886399999995	-0.0583288995	0.0204157554	-0.05660706610000001	-0.0260343036	0.0016283907999999998	-0.0027923114	-0.12446345810000001	0.027183604700000003	0.0140897721	0.131587935	-0.09461280609999999	-0.0177167528	-0.1446799418	0.09625808220000001	-0.061935122	0.1369518115	0.0191408024	-0.1576913798	0.0502632728	0.0803860294	-0.015536046599999999	-0.1009072399	0.000183204	0.017825103999999998	0.000317734332610816	3.3563705616e-08	0.0396063	-0.0003786999999999957	0.0015686589996900006	1.4341368999999675e-07	0.0486291	0.037478800000000013	0.0023647893668100003	0.0014046604494400007	0.000217085	4.176900000000001e-05	4.7125897225e-08	1.744649361000001e-09	-0.000851603	-8.766200000000029e-05	7.68462624400005e-09	7.25227669609e-07	-0.000166735	3.9382999999999985e-05	1.5510206889999987e-09	2.7800560225e-08	0.0	0.0	0.0	0.0
