csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
33045.50390625	-68.83984375	4738.924087524414	1092005328.417984	24166.140625	5.681640625	32.28104019165039	584002352.7072754	24143.1640625	7.462890625	55.69473648071289	582892370.9487915	1.097378	18.905611	0.06352055200000001	-0.0046032607	-0.11448575539999999	0.0790372479	0.1073382252	0.0338929721	-0.0858006085	0.0944758272	0.0229081719	0.069604433	0.09816325210000001	0.0023706513	0.0781132464	0.1191930373	0.2458065402	0.0365322228	0.0176979902	0.0579585987	0.0126175301	0.1641742616	-0.039222224300000004	-0.0020201034	-0.11703993160000001	-0.0203599169	-0.1205976965	-0.0117562972	-0.0787523344	0.022566746000000002	0.08871473220000001	-0.055993615	0.0330445849	-0.12533170300000002	0.1029043198	0.0115198852	0.049654435700000006	-0.0006655284	0.0494586315	0.1058962899	0.23703992399999999	-0.0744670527	0.08356584019999999	-0.0900093635	0.1239945085	0.0684639235	-0.0761474319	-0.3230677754	0.0251363814	-0.0294730164	0.0179240078	-0.095594716	-0.0156773757	-0.11886888529999999	0.0713143967	0.0149258945	-0.0267107987	0.0266965225	-0.1110326422	-0.0768558815	-0.0337925669	-0.0455663931	0.1043656347	0.0358223737	0.0475343775	-0.2060682857	-0.1929960742	-0.0410404154	-0.0628422555	-0.0068488996	0.0352536698	0.1133848315	0.0858218367	-0.0623644158	0.1106542626	-0.0352263872	-0.05783492	-0.0363112523	-0.0408084371	0.1429735477	-0.011316274599999999	0.0025184828	0.3007811293	-0.07587893379999999	-0.032835665800000004	-0.0006727689999999999	-0.10235155800000001	0.1532793348	0.0963806016	-0.13025720470000002	0.0816206324	0.0178906026	-0.0136269923	0.1342659507	-0.1393444412	0.140761075	0.0589861858	0.0466586127	-0.0084780172	0.082490912	-0.0099026625	-0.0959136145	-0.0307061	-0.006532399999999997	0.0009428645772099998	4.2672249759999955e-05	0.0350467	0.03515044	0.0012355534321935998	0.0012282711808900002	0.000212932	0.003296762	1.0868639684644e-05	4.5340036624000006e-08	-0.00127647	0.00010734999999999998	1.6293756609e-06	1.1524022499999995e-08	-0.000192994	0.0	3.7246684036000006e-08	0.0	-0.00107487	-0.0002634689999999999	1.1553455168999995e-06	6.941591396099995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33255.0234375	209.51953125	43898.433975219734	1105896583.8286743	24220.12109375	53.98046875	2913.8910064697266	586614265.7959138	24204.73046875	61.56640625	3790.422378540039	585868977.0648347	1.162452	20.026697	0.110616202	-0.0250748639	0.0655092566	0.074297775	0.0963320283	0.018755284599999998	-0.0199936864	0.0615419237	0.150008514	-0.0389130098	0.0564704234	0.08805508279999999	-0.0783638758	0.063338387	0.0838439485	0.0558629176	-0.12634445630000002	0.1004712975	-0.13780466019999998	0.0014300757	-0.0941208224	-0.042471146200000004	-0.0351857351	-0.1272170631	-0.17789744440000002	-0.04932325519999999	0.0179149749	-0.1230444277	-0.0347410566	-0.0007405928	-0.049447122	-0.0669481482	0.1732273774	0.0665325147	0.0457377659	0.0280910158	-0.1319367296	-0.11762752550000001	-0.04463695	0.0250552268	0.0138389745	-0.0022268272	-0.0041077776	-0.08901524	-0.0919944983	0.0053977216000000005	0.0017329583999999999	-0.0054434196	-0.012162188700000002	0.0705360146	0.0563431666	-0.08013618230000001	0.0950455078	-0.0892133174	-0.0520225775	0.019827780700000002	-0.0108179965	-0.0895258224	0.083383343	-0.1252567232	-0.0001929259	-0.0999264913	0.0062741842	-0.060885706	-0.0542173887	-0.105394079	0.0713582623	0.1391074609	0.0364854678	0.08353385519999999	0.0313455133	-0.09299325369999999	0.0674260054	-0.117120006	-0.054500759800000007	0.1672186944	0.085068683	0.0602929047	0.08708063960000001	0.0263327993	0.0174657997	-0.016173012	0.0004734664	0.0357930646	0.012654800800000001	-0.162819692	0.0988017762	0.1019513974	0.0675573443	-0.1248350406	0.0055231417	-0.043321528	0.1740969207	0.0954130178	-0.0633498192	-0.1043721968	0.1545993606	0.0803860294	-0.015536046599999999	-0.1009072399	-0.0241737	0.006532399999999997	0.0005843677716900001	4.2672249759999955e-05	-0.0511702	-0.0862169	0.007433353845609999	0.00261838936804	-0.00306702	-0.003279952	1.0758085122303999e-05	9.4066116804e-06	-0.00130474	-2.8269999999999944e-05	1.7023464676e-06	7.991928999999968e-10	-0.000192994	0.0	3.7246684036000006e-08	0.0	-0.000811401	0.0002634689999999999	6.58371582801e-07	6.941591396099995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33280.4453125	25.421875	646.271728515625	1107588040.1983032	24190.947265625	-29.173828125	851.112247467041	585201929.6082497	24192.0390625	-12.69140625	161.07179260253906	585254754.0015259	1.073749	18.498531	0.10075982	0.0650421845	0.14312518300000002	-0.0191707917	0.027047695099999998	0.0151385046	-0.032583833900000005	-0.0715730312	0.063306775	-0.0317355746	0.0374328251	0.0522657319	-0.0027130761	0.1084148874	0.0250300398	0.042057940099999996	-0.060433852300000014	0.025038369900000003	-0.0390230654	0.0020734387	-0.12364263140000001	0.0203187291	-0.069203301	0.1555549367	-0.008264425300000001	0.05375971	-0.07985017330000001	-0.1828506339	0.08467902	0.0356266396	0.0417224146	-0.0167571942	0.1152280598	-0.0776203782	0.1307191459	-0.1400993433	-0.0548501304	-0.1696499353	-0.0024895147	-0.0148458542	0.0042792816	-0.0996968278	-0.0432253638	-0.1103086302	-0.0370663844	0.009964249599999999	0.0972542125	-0.1057932085	0.0736144846	0.10863227730000001	0.0680790692	0.0671083157	0.022088719500000003	-0.0206746459	-0.06495330719999999	0.0120521721	-0.014187618300000001	0.0376203806	0.022948423199999998	-0.1219672098	-0.019273587	-0.0148668828	0.0543258047	-0.1312120426	-0.0209907522	-0.0934128131	-0.0887818672	0.0264213419	0.08386704240000001	0.0415776899	0.0201388031	-0.0121121971	0.0142801645	-0.1371510616	0.1458544366	0.1423153814	-0.0337199971	0.0049543993	-0.044136986100000004	0.0632232984	-0.0812858543	0.0058531932	-0.1423237509	0.0836805263	-0.0443507079	-0.0729476862	0.1145001587	-0.0857604458	0.0767487478	-0.151601451	-0.0185881423	-0.0456395264	-0.027709208399999997	-0.0005621624	-0.04240836480000002	0.25158582469999996	-0.1556654253	0.07823761629999999	-0.0211357831	-0.10540925529999999	-0.0346687	-0.010494999999999996	0.00120191875969	0.00011014502499999995	-0.00965195	0.04151825	0.0017237650830625	9.31601388025e-05	-0.00307309	-6.069999999999947e-06	3.684489999999936e-11	9.4438821481e-06	-0.00105069	0.00025405	1.1039494761e-06	6.454140250000001e-08	-0.000538115	-0.000345121	2.8956775322500003e-07	1.19108504641e-07	-0.00118704	-0.00037563900000000015	1.4090639616000005e-06	1.4110465832100007e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33114.51953125	-165.92578125	27531.36488342285	1096571403.7855377	24195.46484375	4.517578125	20.40851211547852	585420519.0051423	24188.71484375	-3.32421875	11.050430297851562	585093925.7922517	1.162544	20.028294	0.110282674	0.1245326447	-0.0045886108	-0.0388035848	-0.042564387599999996	-0.049227592300000005	-0.0411448896	-0.1270301849	-0.038497449100000004	-0.0550622238	-0.0356140253	-0.0391972781	-0.0232931941	-0.07055476	0.014320821200000004	-0.0831612773	-0.10358701529999999	0.0840672464	0.0004494329	-0.0436763267	0.06941530809999999	0.0725393714	-0.0733806092	-0.0033004556	0.0249114069	-0.0321812587	0.104581223	-0.013448930800000002	-0.0867328081	-0.09223365160000001	-0.1573709958	0.060101101500000004	-0.1876199025	-0.10695342070000001	0.0079168186	-0.3166107761	-0.007896841199999999	-0.0677681934	-0.09719724449999999	0.06416092400000001	-0.0103469386	0.0320374725	0.23155498559999999	0.0055301374	-0.0138095893	0.0052245182	0.1580669803	0.0084775632	0.102114778	-0.0231823329	0.0001254401	0.0301719594	-0.065441519	-0.0059123948999999995	-0.05029708980000002	-0.049695213499999995	-0.012682239	0.1128023926	0.028398379900000006	-0.029972364900000006	-0.070826215	0.0115480135	-0.0714707262	0.062489879299999995	-0.1016083796	-0.0121013826	0.09110223419999999	0.0428720837	0.022141920699999998	-0.0902965218	0.037386454	0.1308132106	0.012571121000000001	0.0067796724	-0.0093696805	0.012351893000000001	0.0558874462	-0.08763661939999999	0.05920247820000001	-0.0165678877	-0.0864414148	0.0006013614	-0.0106464474	-0.171440562	0.17544206350000002	-0.14255704789999998	-0.1578882992	-0.027307151499999998	0.13824766789999998	0.010777641000000001	-0.11665106289999999	-0.09104492289999999	-0.18254440149999998	-0.1055219834	0.0355250159	0.010548258500000001	0.0007644058000000001	0.0760468362	-0.0266897442	-0.1093977275	-0.0294449	0.005223799999999997	0.00086700213601	2.728808643999997e-05	-0.0481822	-0.03853025	0.0014845801650624994	0.00232152439684	-0.0189945	-0.01592141	0.0002534912963881	0.0003607910302500001	-0.000780257	0.00027043299999999994	6.08800986049e-07	7.313400748899998e-08	-4.27372e-06	0.0005338412799999999	1.8264682638399998e-11	2.8498651223203844e-07	-0.00097917	0.0002078700000000002	9.587738888999998e-07	4.320993690000008e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33063.45703125	-51.0625	2607.37890625	1093192190.857315	24184.15234375	-11.3125	127.97265625	584873224.5857086	24197.109375	8.39453125	70.46815490722656	585500102.1057129	1.16852	20.131248	0.16759896400000002	0.12393358859999999	-0.1012285698	-0.0185449335	0.0087978122	-0.0016164295000000001	-0.0707917075	0.020470479099999998	0.0614289684	-0.0174689166	0.08354554230000001	-0.1651584822	-0.0594351537	0.040702984399999996	0.1047710451	-0.0001096044	0.0020789685000000002	-0.01106928	-0.0671805513	0.0503422825	0.057467276399999996	0.094870209	-0.049482298099999995	-0.0379049187	0.11707729089999999	-0.0734579351	-0.0779381969	-0.0475789537	0.0579644068	-0.0298137013	-0.0046808568	-0.0527099489	-0.1610311197	-0.032637937400000004	0.21131532530000002	0.0787289265	0.0705645096	-0.023544635	-0.0499564754	-0.1387858162	-0.0319542475	-0.0170242084	-0.028478953300000002	0.006625152	0.0064064334	-0.0742231987	0.1644391978	-0.0790420334	0.1321246433	-0.111016806	-0.022821779	-0.005170824	0.045678492800000005	-0.0989147109	-0.0438375836	-0.0009018725	-0.0420727657	-0.046506455700000005	0.028307520699999998	-0.0489905948	0.0800194745	-0.0822047712	-0.09733339810000001	-0.0634131006	-0.034446119500000004	0.026880129	-0.0108281686	0.076728539	-0.0283468603	-0.0304325102	0.0863073976	0.096845524	-0.0220025621	0.0482573755	-0.0335281083	0.1038361458	-0.08528232050000001	0.0048394405	-0.0285768435	-0.049548229900000004	-0.0898020798	0.1402659659	-0.0609036746	0.0225254711	0.029529644100000002	0.1559169735	0.0154031302	0.0367547382	0.0723808435	-0.0337650754	-0.0763697106	-0.0090876569	-0.14805979460000002	0.032986529300000005	0.035888929300000004	0.0851814932	0.09127992230000001	0.0738148754	-0.0321859012	-0.11285322490000001	-0.049637400000000005	-0.02019250000000001	0.002463871478760001	0.00040773705625000013	0.020983900000000003	0.06916610000000001	0.004783949389209999	0.0004403240592100002	-0.0341554	-0.0151609	0.00022985288881000005	0.0011665913491600002	-0.00116266	-0.000382403	1.3517782756e-06	1.4623205440900002e-07	-0.00049029	-0.00048601628	2.403842841e-07	2.3621182442503837e-07	-0.00137234	-0.0003931700000000002	1.8833170756000005e-06	1.5458264890000016e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33269.41796875	205.9609375	42419.907775878906	1106854171.9793854	24212.380859375	28.228515625	796.8490943908691	586239386.8794289	24244.74609375	47.63671875	2269.2569732666016	587807713.1504059	1.2023990000000002	20.714911	0.13301179999999999	-0.0551778176	-0.037803286299999996	0.1297166495	-0.0791355408	0.0010131956	0.0198847258	0.0184155828	-0.0053192534	-0.062021567699999995	0.0254958244	0.0479431152	-0.020751755900000002	-0.0676909246	0.0475557972	0.030881569100000002	0.1600395878	-0.0396129032	0.0216896657	-0.0691102254	-0.021680856000000002	-0.1502921599	-0.1396939112	0.20918934120000002	-0.030524180699999997	-0.1049483436	0.11638748550000001	0.1649067695	0.0016558142	0.0910232571	0.015037677099999999	-0.058994809	-0.0050211661	-0.0167148538	-0.0359426466	-0.0235043409	0.0983258243	0.0896959373	0.1080565384	0.0242789681	-0.0585205984	-0.031492245099999996	0.057331966399999996	0.1137872377	0.0093269811	-0.1108450247	0.135930341	-0.0138102102	-0.0565945163	0.0040695919	-0.1503233173	-0.024442036	0.0340829167	-0.03305774	0.11790193130000001	0.0014893636999999999	-0.0085019134	0.008440029699999999	0.0598798764	0.0134894933	0.041216743	-0.024782521800000002	0.0632859188	0.0356441439	0.045311028499999996	0.028122158799999998	-0.1560513422	-0.0315366428	0.0164215294	0.1548567522	-0.0552681624	0.1441472865	0.0946556326	-0.060726859	0.064679586	-0.14159211789999998	0.1218634932	0.13344475949999998	-0.10253082320000001	-0.0241333779	-0.0295071772	-0.18087412149999998	0.1460069729	-0.08289845259999999	0.014282945200000001	0.0871320461	-0.166929088	-0.111059907	0.0177236454	0.042415844	-0.050749498600000005	0.0502608797	-0.030174915	0.0080763576	0.233421963	-0.0553337067	0.07297880849999999	0.07154294259999999	-0.0376123508	-0.11575891279999999	-0.051962	-0.002324599999999996	0.0027000494440000003	5.403765159999982e-06	-0.0398661	-0.06085	0.0037027225	0.00158930592921	-0.0284129	0.005742500000000001	3.2976306250000014e-05	0.0008072928864100001	-0.001328	-0.00016533999999999993	1.763584e-06	2.7337315599999977e-08	0.000396134	0.0008864239999999999	1.56922145956e-07	7.85747507776e-07	-0.00114221	0.00023013000000000005	1.3046436841e-06	5.2959816900000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33213.57421875	-55.84375	3118.5244140625	1103141512.384415	24219.107421875	6.7265625	45.24664306640625	586565164.3123207	24211.7734375	-32.97265625	1087.196060180664	586209972.9888307	1.114777	19.20536	0.15687894999999996	-0.0726156142	0.0116814401	0.0472781949	-0.08935079380000001	0.0344378136	0.062140437300000004	-0.0389533904	-0.0702057114	-0.043314823899999993	0.11373067210000001	0.11938217960000001	0.0116212881	0.1347693274	0.0368285858	0.0129791559	0.0785033008	0.0857534485	0.0685273877	0.0580056437	0.0806232247	0.011909786	0.0033010737	-0.134475917	0.0324185216	-0.0835954276	0.023986864500000003	-0.006221811	-0.0265697121	0.08058106429999999	-0.1164965872	-0.120892529	-0.055253150300000005	-0.0450483421	0.1260026778	0.0593063996	0.0561265725	0.0460467954	-0.0314618478	0.0857144464	-0.1632600861	0.059858067599999995	-0.0283629583	0.0346738252	0.0178181053	-0.030901019100000007	0.10114435210000004	0.10978374	-0.06700390349999999	0.0018475602	-0.1114808538	0.065367608	0.1108063863	-0.0295381723	0.008531115799999999	0.0363887545	0.0443191217	0.0912781085	0.06320275410000001	-0.0317735584	0.0872336634	-0.012258075600000001	0.1492724456	-0.10050825529999999	-0.0351406976	0.031719817000000004	0.0631723161	-0.0899510839	-0.0102768473	0.09765598619999999	0.0240659662	0.0169219514	-0.0390564103	0.1065362289	-0.12208315800000001	0.024733171800000002	-0.0597415966	0.0909460021	-0.024563456299999998	-0.017634571	-0.09719684220000001	0.10505967599999999	0.09488637650000001	-0.041831302	0.0960861465	-0.0088009726	-0.0046028297	-0.0452516126	0.08720576039999997	0.0435199245	-0.0214522114	-0.0007420313000000001	0.0946867168	-0.0694141003	0.0730673974	0.11647731089999999	0.1084571627	0.069232268	-0.0429573403	-0.1181006348	-0.0665569	-0.0145949	0.004429820937609999	0.00021301110601	0.006779600000000001	0.046645700000000005	0.0021758213284900005	4.596297616000001e-05	-0.06683660000000001	-0.038423700000000005	0.0014763807216900005	0.004467131099560001	-0.00118345	0.00014455000000000002	1.4005539024999998e-06	2.089470250000001e-08	-0.000213429	-0.000609563	4.5551938041000004e-08	3.715670509690001e-07	-0.00153239	-0.00039018	2.3482191121e-06	1.5224043239999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33409.36328125	195.7890625	38333.356994628906	1116185554.8585358	24215.126953125	-3.98046875	15.844131469726562	586372373.3559607	24210.20703125	-1.56640625	2.4536285400390625	586134124.4959869	1.106707	19.066319	0.163688975	-0.0492032297	0.1371405925	0.0680990827	-0.051920670099999996	0.0264428244	0.0285199104	-0.10654059689999999	-0.0398338573	-0.0683676987	-0.09717582720000001	0.1194362608	-0.0297131559	-0.1073456091	-0.0804700908	0.0922499221	0.0568285971	0.05675563190000001	-0.0033296431	0.0226631264	-0.014588946399999999	-0.044363355599999994	0.11715398699999999	0.0869961244	0.061803011399999996	-0.0237337718	0.066564738	-0.0089609335	0.0147443476	-0.12134674029999999	-0.0043200076	-0.08809881779999999	-0.0025491198	-0.0054011282	0.1069949122	-0.1086547774	0.0486027579	-0.0478662788	0.0100422124	-0.1276787596	0.0216766564	-0.066957821	-0.0274274229	0.1356434025	0.17405023109999998	0.006200387900000001	0.0262081543	0.0613742018	-0.0633397159	0.1638617276	-0.0338019938	0.008069614000000001	-0.0283794225	0.06616436980000001	0.048896912599999995	0.0250496716	0.0339294537	0.1283101218	0.0141086922	0.0299779927	-0.1214045321	-0.0276771908	0.017559466	0.13127463720000002	0.0716984299	0.0005784316999999999	-0.0037406095	-0.0307498807	-0.0091049654	0.1446275553	-0.0422832713	0.0243891143	-0.1062422682	0.0357031377	0.1236403875	-0.0322504257	0.0113354234	0.0667187957	0.1264604109	-0.0001686037	0.1424744118	0.1387103058	-0.0142151873	0.0542847507	0.006577690400000001	-0.027061840299999997	-0.13765410039999998	-0.048044696500000005	0.0672699949	-0.0419365413	0.0607931378	-0.054356393499999996	-0.10173799970000001	0.057877901900000014	0.040500527	0.1887842722	-0.0802516046	0.0668841029	-0.0482092939	-0.1198669825	-0.0657579	0.000799000000000008	0.004324101412409999	6.384010000000127e-07	-0.07819830000000001	-0.08497790000000001	0.007221243488410001	0.0061149741228900024	-0.015377000000000004	0.051459600000000015	0.002648090432160001	0.00023645212900000009	-0.001328	-0.00014455000000000002	1.763584e-06	2.089470250000001e-08	-6.75195e-05	0.0001459095	4.55888288025e-09	2.128958219025e-08	-0.0012938	0.00023859000000000009	1.6739184399999995e-06	5.692518810000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33089.74609375	-319.6171875	102155.14654541016	1094931296.5488434	24183.14453125	-31.982421875	1022.8753089904784	584824479.4193268	24207.658203125	-2.548828125	6.4965248107910165	586010715.6793251	1.1803860000000002	20.335667	0.13008758499999998	0.14358858970000002	0.035579645099999994	-0.09775502470000001	0.0312328208	-0.0645708856	-0.0739396336	0.0097057952	0.0702922091	0.0425890261	-0.044043535	-0.0874085267	-0.05292739230000002	0.11125505769999999	-0.1174512639	-0.0201057518	0.0708893592	-0.15262848810000001	0.08752786550000001	-0.0422631807	0.0271341002	-0.1718417385	0.0041744101	0.015013086799999999	0.0508882502	0.1398907766	-0.0114285425	0.19668553149999998	0.0377848623	0.1393731043	0.0427765004	0.12143850869999999	0.07368510959999999	-0.054448163499999994	0.028534566400000006	-0.035645019	0.0462763971	-0.0207478395	0.0167686144	0.104410794	-0.1396000275	-0.0248548059	0.117180979	-0.0761785981	-0.06907084	0.11421726550000001	-0.0592547825	0.0677563404	0.14304609529999998	-0.0160407798	0.1086089604	0.058324237599999995	-0.024040605299999997	0.0738543218	-0.0059380399	-0.0547755762	-0.051030293899999996	-0.06578493120000001	-0.023930025499999997	-0.039341625899999996	-0.06022642	-0.0423491307	0.0135600725	-0.09010547699999999	0.1410339325	0.1106100318	-0.06742861480000001	-0.16969208309999995	-0.0375665335	-0.0757161248	-0.1638281291	0.013586981699999999	-0.0389968821	-0.17585593530000002	-0.046311599	-0.0946500383	-0.0330908212	-0.0991863517	-0.1598577623	0.0146960456	-0.0806024866	-0.1419280078	-0.0587169269	0.0470707962	-0.1583443139	-0.0772439237	-0.028180637999999997	-0.06908450690000001	0.017811225700000002	0.0603609212	0.028475869100000002	-0.14271564650000002	-0.1405689298	-0.17202944469999998	-0.05075778139999999	-0.0198062592	-0.0067105189	0.0644997188	-0.053356836799999995	-0.12104935019999999	-0.06524690000000001	0.0005109999999999837	0.004257157959610001	2.6112099999998324e-07	-0.00440949	0.07378881000000001	0.0054447884812161024	1.9443602060100007e-05	-0.041107300000000006	-0.025730300000000005	0.0006620483380900003	0.0016898101132900006	-0.0012005500000000005	0.00012744999999999944	1.4413203025000012e-06	1.6243502499999856e-08	-0.000187499	-0.00011997950000000002	3.515587500100001e-08	1.4395080420250005e-08	-0.00164752	-0.00035372000000000013	2.7143221504e-06	1.2511783840000005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33140.79296875	51.046875	2605.783447265625	1098312158.5975494	24188.83984375	5.6953125	32.43658447265625	585099972.9865875	24255.595703125	47.9375	2298.00390625	588333922.913456	1.1779	20.292835	0.06544122	0.021967051600000002	-0.0997354206	0.030165533300000002	-0.0294550449	-0.0675673653	-0.0155687475	-0.0047493572	0.015484216100000003	0.0001431896	-0.0763974565	-0.0750368294	0.048448147999999996	-0.0772074395	0.028131375299999997	0.0832373805	-0.0481792771	0.041981899	0.024364905299999996	0.0547188091	-0.0564509149	-0.0604737576	-0.0417745173	-0.0106463364	0.0384639101	0.0047344675	0.154862761	0.0767023318	0.0051364482	-0.085421908	0.1169733642	0.1150786103	-0.060224464299999995	0.0549805774	0.1017775408	-0.036146764500000005	-0.0810487634	-0.1142057185	0.0292854656	0.0434775037	-0.20237295489999998	0.1051671906	-0.0102002846	-0.056616105800000004	-0.0304676369	-0.0714182874	-0.0124253407	-0.1026186603	0.0476602679	-0.0841970573	-0.09200943800000001	-0.0310834377	0.0175394328	-0.034657829	-0.120451245	-0.0606966675	0.0091682461	-0.017686121399999997	-0.024185835699999998	0.035158006299999996	-0.052862393	0.0526048469	-0.1211419957	0.061580983799999996	0.0273829861	-0.1201503511	-0.0081954503	-0.0357579488	0.065477591	0.0375672598	0.0428463632	0.0712242341	-0.030834837400000002	-0.05661805690000001	-0.0591189982	-0.1295550176	0.1064990417	-0.11693606710000001	0.0145996652	0.031214416000000002	-0.0945345724	0.0121943299	-0.0198078844	-0.1450958407	-0.08155606879999999	-0.1484989231	0.0801529529	-0.0343132427	0.09446767439999999	-0.0035635498	-0.0813172721	-0.061875249199999996	-0.1011957092	0.08402614230000001	-0.0744286639	-0.1080968826	0.0561077742	0.062080407000000004	-0.0583888207	-0.1216419777	-0.0496894	0.015557500000000009	0.00246903647236	0.00024203580625000028	-0.00919206	-0.00478257	2.28729758049e-05	8.44939670436e-05	-0.05585509999999999	-0.014747799999999985	0.00021749760483999957	0.0031197921960099987	-0.00103501	0.00016554000000000048	1.0712457001e-06	2.740349160000016e-08	-0.000353846	-0.00016634699999999998	1.25206991716e-07	2.7671324408999997e-08	-0.00137234	0.0002751799999999999	1.8833170756000005e-06	7.572403239999992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
