csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46
36200.3828125	-38.99609375	1520.695327758789	1310467715.7715454	24050.642578125	31.6640625	578433408.4207191	1002.6128540039062	23214.841796875	76.021484375	538928879.6539345	5779.266086578369	1.661588	29.416601	0.31808650000000005	-0.0268316285	-0.0600126958	0.0445972091	-0.0270078284	-0.0349367474	0.18120149160000001	-0.009619849100000001	0.1206318715	-0.0589011611	-0.06448676019999999	0.022861492	0.0805685956	-0.1358240664	0.005641226	0.037176266	-0.0579354673	0.078913549	0.0436032814	0.1340848158	0.1324641357	0.0246666033	0.1335969555	-0.0648479601	-0.0067583810999999995	-0.0517733094	0.0035957533000000002	-0.0587176013	0.11943361470000001	-0.2436017525	-0.0757433517	0.10675360490000001	-0.055178662999999996	0.0770593581	0.0391516846	0.027612448300000002	0.1605806327	0.0532198537	0.0400002298	-0.0667061113	0.12273122480000001	-0.1058612465	0.0559876248	-0.2216951814	-0.0255172162	0.0761228801	-0.19921666030000001	-0.0432545142	0.0426156524	-0.0606151254	0.0338765243	-0.1525995973	0.1345566021	-0.0061100374	-0.0015823054000000001	0.06559651059999999	-0.0131283851	-0.0368186717	0.011645729399999999	0.0171610593	-0.1168050987	-0.1195415659	-0.0478741623	-0.09625497429999999	0.054978813099999996	-0.1193688126	0.042871487400000005	-0.0828980549	0.0700677404	-0.1379924454	0.091661151	0.0054799525	-0.00013581799999999998	-0.1130587083	0.2038178165	0.0595202439	0.0402257251	0.1258883139	0.25155430559999997	0.0767705732	-0.012045886100000002	0.0331563805	-0.1430413664	-0.012663209699999999	-0.0092513979	-0.1235321818	-0.1260427081	0.0886152915	0.0801794567	0.0904527076	0.0127227994	-0.07154294259999999	0.0114155	-0.0119002	0.00013031364025	0.00014161476004000004	0.088983	0.038670600000000006	0.007917974289	0.0014954153043600007	-0.0145124	-0.17563240000000002	0.030846739929760007	0.00021060975375999998	-0.000914896	-0.0008075450000000001	6.521289270250002e-07	8.370346908160001e-07	-0.000780146	-0.000522175	2.726667306250001e-07	6.08627781316e-07	0.000152907	0.000507946	2.5800913891599997e-07	2.3380550649e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36224.8515625	24.46875	598.7197265625	1312239870.7251587	24083.876953125	33.234375	580033129.0932655	1104.523681640625	23318.931640625	104.08984375	543772572.8601418	10834.695571899414	1.403806	24.852854	0.14265647000000006	0.09256247890000001	0.146585174	0.0435272555	-0.1664213333	-0.191720848	0.0522378811	0.0686647504	-0.0313449854	-0.020732018799999998	0.0890337126	0.07245265669999999	0.1362410434	-0.099288565	-0.120812381	0.2014048739	0.045631891200000003	0.0198636794	-0.1295454354	0.12351926519999999	0.0367044978	-0.0034171373	-0.1082197433	-0.019888715	-0.0734947386	0.022911865400000002	-0.1352176168	-0.013069743	-0.0386747914	-0.0427986556	-0.1159586292	-0.050521175300000006	-0.13328975880000002	-0.07803253219999999	-0.118985455	-0.040090672599999995	-0.0211494614	0.0018609392	0.0730721405	0.042171313099999996	-0.0411394152	0.1466230811	-0.0350388923	0.043687188200000004	0.14216572060000002	-0.1018248699	-0.1050108126	-0.0719833098	0.0344066084	-0.17679776219999999	-0.1546188349	-0.08451539050000001	-0.0323430041	0.0748686116	0.08740810630000001	-0.0789007279	-0.0401009886	0.0298178449	0.053682246399999994	0.0609006275	0.1030722952	-0.28856880100000004	0.0462035799	-0.08656654679999999	0.027299399199999998	0.008225785	-0.0058510548	-0.0018728565	0.0720873257	-0.14496282630000001	-0.0061427111	0.012445925600000001	0.0726275439	0.1020257932	0.025317841299999998	-0.1039856151	0.04655308019999999	0.0107504392	0.10189683050000001	0.0001745823	-0.12068409470000001	-0.0039136762	0.0833798004	-0.09580311039999999	0.0039246485	-0.1528898364	0.0897199744	-0.023012773900000002	0.0134081201	0.08853310029999999	0.007077163199999998	-0.07823761629999999	0.0137975	0.0023819999999999987	0.00019037100625	5.673923999999994e-06	0.0273682	-0.0616148	0.0007490183712400003	0.00379638357904	0.00633642	0.02084882	0.0004346732953924	4.01502184164e-05	-0.00177878	-0.0008638839999999999	7.462955654559998e-07	3.1640582884e-06	-0.000610568	0.00016957799999999998	2.8756698083999996e-08	3.7279328262400005e-07	0.00027566200000000003	0.00012275500000000005	1.5068790025000002e-08	7.598953824400003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36370.40625	145.5546875	21186.167053222656	1322806450.790039	24070.740234375	-13.13671875	579400535.4307594	172.57337951660156	23316.791015625	-2.140625	543672743.2663307	4.582275390625	1.461411	25.872686	0.11496413	-0.0096063931	0.1571505804	0.0320546086	-0.044802634699999996	-0.1996976028	-0.029530767000000006	-0.019517579099999998	0.1245769445	-0.0360044769	0.1140478857	0.09132698310000001	-0.0741947514	0.0416363474	-0.0286854512	-0.1079477792	-0.022918103500000002	0.0369520845	-0.1521425874	-0.0682856793	0.0329366667	0.06632570480000001	0.123492491	0.0965547241	-0.0038777964000000003	0.06905558190000001	-0.0346256641	-0.0514804873	-0.021033712599999997	0.18213800600000002	-0.0309962546	-0.0182559612	0.07651533690000001	0.05108678059999999	-0.08873560789999999	0.0600525059	0.12913275230000001	-0.13668806220000002	0.1837670607	0.1098719315	0.112726105	0.2162342277	0.0062937533	-0.0009009258000000001	0.0445215156	-0.1451283411	0.0171518732	0.09668192939999999	0.029985876	-0.1850484841	-0.0651684799	0.022335294500000002	0.1210499963	0.0705803554	0.0584112625	-0.0588435012	-0.0381112562	0.025497484100000002	-0.1483838482	-0.08939696359999999	0.0680800132	0.0788462749	0.1571896752	-0.079956636	0.08377853099999999	0.0654257964	0.0089593855	0.0213762411	-0.0729413131	0.0208850484	0.0331560596	-0.0031331527000000004	-0.0655529652	-0.0628486674	0.0597367901	0.055129080899999995	-0.1893439073	-0.02449006	-0.09104404599999999	-0.2841402428	-0.0195829129	0.0134915513	-0.022162298700000003	-0.2057278196	0.018447814099999998	0.0128470679	0.07872663719999999	0.1878026822	0.0189950041	0.08656555070000001	0.0014161995	-0.0845511243	0.014244799999999997	0.0004472999999999993	0.00020291432704	2.000772899999995e-07	0.0573835	0.0300153	0.0032928660722500004	0.00090091823409	0.042949199999999986	0.03661277999999999	0.0013404956593283993	0.0018446337806399995	-0.00111237	0.0006664100000000001	4.441022881000001e-07	1.2373670168999998e-06	-0.000450737	0.00015983100000000004	2.554594856100001e-08	2.03163843169e-07	0.000144128	-0.00013153400000000005	1.7301193156000013e-08	2.0772880384e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36346.04296875	-24.36328125	593.5694732666017	1321034839.4862213	24000.744140625	-69.99609375	576035719.3037453	4899.453140258789	23149.740234375	-167.05078125	535910472.91904074	27905.96351623535	1.543288	27.322227	0.06937825	-0.1634495384	0.024815652200000003	0.13092370550000001	0.1491697732	-0.1590595725	-0.0526248904	0.1151982322	0.0129735522	0.015156026299999997	0.1523956772	-0.001642332	-0.0451134471	-0.027669564599999998	0.11619621460000001	0.058668205999999994	0.0533540779	-0.0745041171	-0.0329671594	0.1094346555	0.0083092638	0.0144906767	-0.028370422200000002	0.029891814	0.0047933364	-0.066524643	-0.06808035429999999	0.0775280071	0.0227023515	0.09629231349999999	-0.053858746900000004	-0.11749592240000001	0.1129508163	-0.027483231299999997	0.0754027383	-0.10482533039999999	0.0006028883999999999	0.07040672690000001	0.0680585292	-0.0517848934	0.1795733548	-0.0799280807	-0.1147195389	0.0613537434	-0.1487435257	-0.1149613783	0.022870228500000003	0.006828180200000001	0.1384066324	-0.1117221023	0.0708073421	0.06892964160000001	-0.025711297	0.2173166089	0.0714509836	-0.0954095607	0.0274423879	-0.0895977705	-0.0469668949	0.1565635909	0.0965851214	-0.0126968152	0.0495443206	-0.0543949683	-0.0924660848	-0.054410999	0.0032522847999999997	-0.0875945825	0.0699394604	0.0413595708	0.048787964	0.1047990488	0.0381545569	0.0220808112	-0.1012653158	0.0561094313	0.0008270683	-0.0496478019	0.0206769542	-0.109651131	0.2100036536	-0.1259656851	-0.0344744712	0.0823738078	-0.042616198	0.05629274	0.0184566634	0.0708214429	0.022338333	0.0845511243	-0.0042478315	-0.0904527076	0.016725099999999996	0.0024802999999999982	0.0002797289700099999	6.151888089999988e-06	0.0299214	-0.027462100000000003	0.00089529017796	0.0007541669364100001	0.0597198	0.016770600000000004	0.0002812530243600001	0.003566454512039999	-0.00140548	-0.00029311000000000007	8.591347210000004e-08	1.9753740304e-06	-0.000610932	-0.00016019500000000002	2.5662438025000008e-08	3.7323790862399997e-07	0.000144128	0.0	0.0	2.0772880384e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35983.10546875	-362.9375	131723.62890625	1294783879.1751864	24029.080078125	28.3359375	577396689.4009438	802.9253540039062	23123.02734375	-26.712890625	534674393.5398102	713.5785255432129	1.508424	26.704994	0.07953889999999998	0.0107810325	-0.046406382	0.0168960006	0.0028190237	0.0595864026	0.0070853523	-0.0701565626	-0.0207441698	-0.08043075940000001	0.032236969500000004	-0.0839585725	-0.21035411980000002	0.0794427184	-0.0460223744	0.032214849	-0.0722478487	-0.1443286889	-0.1051245374	0.1024589825	0.2462238898	0.0822152955	-0.0710611923	0.0071419775	-0.10525899970000001	0.2407685675	-0.046585210499999995	-0.0714083553	-0.0376373453	0.0383386763	0.057795056399999996	-0.10953710400000001	-0.003746143	0.19528858010000005	0.0415044968	0.07848456820000001	-0.1002007438	-0.012445356999999999	-0.14358469570000001	0.030064702000000002	-0.053489376799999995	-0.1686783769	-0.1122759641	-0.0396336487	0.0037537064	0.042950514800000006	-0.003033803	0.005531587199999999	0.0152416236	0.0348022176	0.0028886872999999997	-0.0088128441	0.0065218743	-0.12231914099999999	0.006621062	-0.0164483746	-0.0359220881	0.08098501799999999	-0.1702603205	0.036450148700000004	0.1758558288	0.063129829	-0.08503587779999999	-0.08943220630000001	0.1207493432	-0.1738164156	0.1199162369	-0.053471644299999996	0.062669265	0.1147664867	0.0325684982	0.0239899684	-0.1981752752	0.1199923142	0.0009380575999999999	-0.1503658635	-0.1253232737	-0.1251133085	0.025273465	0.0751274647	-0.0694836702	0.0594069704	0.09055975150000001	0.047578059699999994	0.0589312491	-0.0916817469	-0.044765800300000005	-0.0174073955	0.0309260635	0.082490912	-0.0099026625	-0.0959136145	0.0243547	0.007629600000000005	0.00059315141209	5.821079616000006e-05	0.0688589	0.0389375	0.00474154810921	0.00151612890625	0.0757665	0.016046700000000004	0.00025749658089000007	0.0057405625222500005	-0.00119168	0.00021379999999999988	4.571043999999995e-08	1.4201012224000005e-06	-0.000735634	-0.00012470199999999995	1.5550588803999993e-08	5.41157381956e-07	0.000144128	0.0	0.0	2.0772880384e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36001.61328125	18.5078125	342.53912353515625	1296116158.8526766	24009.861328125	-19.21875	576473440.9957924	369.3603515625	23127.150390625	4.123046875	534865085.19058615	16.999515533447266	1.525915	27.014643	0.04230405	0.1044875453	-0.0065303274	0.0633804929	-0.08453570449999999	0.051243442300000004	-0.023436562799999998	-0.0610601917	-0.0177094752	0.10176480449999999	-0.0747020034	0.0929123065	-0.0842477995	0.0353010104	0.058083438499999994	0.2234229854	-0.1688635887	-0.07858372	0.04244035559999999	0.0586259376	-0.0870895014	-0.0181037752	-0.014884681499999997	0.1234954555	-0.1313376957	0.0524516537	0.0585790254	-0.0198103677	0.0264988219	-0.1055196584	0.0538634221	-0.0897185876	-0.057896146600000004	0.06022119030000001	-0.1142710546	0.0711487314	-0.0397636275	0.1315099958	0.0702920591	0.0332377577	0.110472721	0.0205603723	0.1175847491	0.0338353079	0.0886309741	0.0413542367	0.07013500360000001	0.0771206375	0.0568105929	0.0556728355	-0.0808451035	-0.0453908317	-0.0594642603	-0.0359628364	-0.09148411390000001	-0.0136190102	-0.210484258	-0.004958494	0.044448526399999994	-0.041205854900000005	0.154829595	-0.0653517861	-0.1767855325	-0.0201280451	-0.0469403033	0.020110553899999998	0.1617653668	0.0565527424	-0.0034731263	0.0604472227	0.1156781034	-0.0317577145	0.1149414264	-0.0528824064	0.063861823	0.0550390047	0.042142168499999993	-0.1516716668	-0.0734279326	0.069199804	-0.0256209706	0.0292234852	0.0017565788	0.16404942460000002	0.0350901304	0.17165139920000005	0.0088256419	0.0156574341	0.003192007	0.0803860294	-0.015536046599999999	-0.1009072399	0.0206744	-0.0036802999999999975	0.00042743081536000013	1.354460808999998e-05	0.0910847	0.022225800000000004	0.00829642257409	0.0004939861856400002	0.06577039999999999	-0.009996100000000008	9.992201521000015e-05	0.004325745516159999	-0.00111037	8.131000000000002e-05	6.611316100000003e-09	1.2329215369e-06	-0.000688907	4.672699999999999e-05	2.1834125289999993e-09	4.7459285464899997e-07	0.000144128	0.0	0.0	2.0772880384e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36180.56640625	178.953125	32024.220947265625	1309033385.477066	24006.947265625	-2.9140625	576333517.0144997	8.49176025390625	23142.865234375	15.71484375	535592211.25644296	246.9563140869141	1.171548	20.740974	0.13058354000000005	-0.0546604865	0.0115445187	0.0371395235	-0.0052350779	0.0431702012	-0.004101924	0.1079773867	-0.18525667850000002	-0.0223689333	0.040590598900000004	-0.11936989560000001	-0.056560822000000004	0.014982085	0.0019311960999999999	0.1929829191	-0.021251634100000003	0.17881471489999998	0.09104958939999999	-0.063752276	-0.06964583790000001	-0.0721905635	0.12575215380000002	-0.1496848201	-0.0681222567	-0.07175383980000001	-0.07946171610000001	0.019698854	0.0418901574	-0.1756543813	0.0609280767	-0.0043566096	0.053569165599999996	0.058150916799999994	-0.0065251088	-0.0115104282	0.052865072400000004	-0.054553269	-0.0661298236	-0.0175693088	0.11689838599999999	0.09692477	-0.031062405	0.08475874970000001	-0.027789661099999998	-0.025375818199999997	-0.07595282440000001	-0.062206946900000004	0.0474417859	0.0713967749	-0.0304279658	-0.0219277608	-0.1588878893	-0.0190307186	0.1248372017	-0.1926668516	0.1169664074	0.0516660709	-0.0135798657	-0.0497396999	-0.1050015789	-0.1373255791	-0.0656567829	0.1121635373	-0.0552058884	-0.0217940164	-0.041564255099999996	0.1180470802	0.1071346377	0.049995957699999996	0.11392042449999999	0.0421767792	0.1170388906	-0.22434223350000002	0.025223709900000002	-0.035165350299999995	-0.0174427254	0.09807351689999999	0.0090524251	-0.0497051589	-0.0310224951	-0.0053735604000000005	-0.151679999	0.0541877797	0.1032139862	0.0703554627	0.0095706356	-0.0746964458	-0.1571500753	0.07823761629999999	-0.0211357831	-0.10540925529999999	0.0202067	-0.00046770000000000156	0.00040831072488999997	2.1874329000000138e-07	-0.00189524	-0.09297994	3.5919346576e-06	0.008645269242403601	0.0601885	-0.005581899999999994	3.115760760999993e-05	0.00362265553225	-0.00150328	-0.00039291	1.543782681e-07	2.2598507584000004e-06	-0.000450737	0.00023817	5.672494890000001e-08	2.03163843169e-07	0.000144128	0.0	0.0	2.0772880384e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36154.12109375	-26.4453125	699.3545532226562	1307120472.0615387	24048.654296875	41.70703125	578337773.4906044	1739.4764556884766	23203.37890625	60.513671875	538396792.6670074	3661.904483795166	1.25921	22.29294	0.14889074000000002	0.0994654006	0.059252614599999996	-0.0153908871	-0.10694936619999999	0.1185415593	0.0431824905	0.003684479	-0.0663808074	-0.0102113949	0.0792384189	0.11292238859999999	-0.0952373594	0.10749519490000001	0.0401737717	-0.0117576855	-0.0700655431	-0.1534261227	-0.0923770511	-0.0443323516	0.0051874832	0.0043063228999999995	0.0557460699	-0.0201771171	0.021562544	-0.038519538900000004	-0.06483540809999999	-0.046254370700000005	-0.0916013834	-0.000307308	0.0783274719	-0.0677484556	-0.07399851959999999	-0.0608839281	-0.039384562799999995	0.012720539	-0.068473857	0.0505512108	-0.08142583889999999	0.0012432711999999999	-0.025528375	-0.0156512573	-0.0692059398	-0.0361567603	0.1231977648	0.0148861798	-0.0979117375	-0.015075463400000001	-0.0142737012	0.11466245550000001	-0.0677896623	-0.0915384891	-0.030644449	-0.0512952239	0.1050061864	-0.0299320657	-0.14259047519999998	-0.014759218400000001	-0.0411638771	-0.011599121	0.1282734786	0.1568307231	0.0245853044	-0.0382355909	0.014079230600000001	-0.0310971655	-0.06883426620000001	0.0240911237	-0.114460946	-0.07129809919999999	0.0187634476	0.0032695008	-0.0018451819	0.0566755575	-0.0390221719	-0.1015849476	0.0505003621	-0.09148771550000001	0.0463271671	0.1047916426	-0.0685380801	-0.0479895063	-0.0471957582	-0.011318029299999999	0.0978800526	-0.0386220832	0.0771212849	-0.08764613869999999	-0.0196045251	0.0760468362	-0.0266897442	-0.1093977275	0.0222758	0.0020690999999999973	0.0004962112656399999	4.281174809999989e-06	0.0621909	0.06408614	0.00386770804281	0.0041070333400996	0.036583300000000006	-0.023605199999999996	0.0005572054670399996	0.0013383378388900006	-0.0005306180000000001	0.000972662	9.46071366244e-07	2.815554619240001e-07	-0.000450737	0.0	0.0	2.03163843169e-07	0.000354072	0.00020994400000000002	4.4076483136e-08	1.2536698118399999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36173.10546875	18.984375	360.406494140625	1308493559.2533114	24073.646484375	24.9921875	579540455.0546608	624.6094360351562	23205.052734375	1.673828125	538474472.4051247	2.801700592041016	1.356341	24.012529	0.09140995	0.0387268983	0.12257084019999999	-0.0396251399	-0.0975607077	0.039632375	-0.050387105099999996	0.0506289734	0.0915161085	0.11473298009999999	-0.0147955836	0.1521712901	-0.0396525509	0.1143732135	-0.0167470147	0.05643534030000001	0.1321406711	0.033614834100000004	0.0503516189	-0.0732040162	-0.0707302744	-0.0093442478	0.0316059638	-0.1347945964	0.051399640999999996	0.08710202410000001	-0.1919074652	-0.1365669904	0.0831098613	-0.11809415720000001	-0.0277410081	-0.0049356224	0.0218130507	0.0681256195	-0.030058901800000006	-0.0870765847	-0.135217645	-0.0077829967	-0.1845530161	0.048340514800000005	-0.1630019287	-0.1976778368	0.151009326	-0.0477208945	0.0734666544	-0.067858621	0.018909901200000002	0.0810928466	-0.0466927183	0.0434897091	-0.09946943	-0.0354374581	0.038254097	0.0985158358	-0.044304971900000004	-0.09802768880000001	-0.1069147022	0.053850334900000005	-0.0030090106	0.0811242848	-0.09103697640000001	0.0524308817	-0.0470261021	0.09372288869999999	-0.10437135460000001	0.037453672400000006	-0.0034261924	-0.0269195637	0.058294468099999996	-0.08662419630000001	0.0031314241	0.0187992053	-0.13998026630000002	-0.1780335586	-0.0534703429	-0.289628399	-0.0028177851	-0.0339656888	0.0446324401	0.19801731190000002	-0.061752849699999994	0.0454805908	0.07226204580000001	0.017845738700000002	0.0060452762	0.0507118166	-0.2259797099	-0.0090153187	0.0149362754	0.0738148754	-0.0321859012	-0.11285322490000001	0.015403	-0.0068727999999999975	0.00023725240900000002	4.723537983999998e-05	0.0951926	0.0330017	0.00906163109476	0.00108911220289	0.0479689	0.011385599999999996	0.0001296318873599999	0.0023010153672100003	-0.00131164	-0.0007810219999999999	6.099953644839999e-07	1.7203994896e-06	-0.000450737	0.0	0.0	2.03163843169e-07	0.00033209699999999995	-2.1975000000000033e-05	4.829006250000014e-10	1.1028841740899996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36399.2578125	226.15234375	51144.882583618164	1324905969.3008425	24068.390625	-5.255859375	579287427.2775879	27.62405776977539	23222.912109375	17.859375	539303646.839756	318.957275390625	1.447875	25.633036	0.13651207	-0.0550734331	0.1037191658	0.0051823575	0.0112080696	-0.1077841915	0.021614950499999997	0.0466089326	-0.05801414	-0.0837723182	0.1215110884	0.1308456843	-0.0486824425	0.0238034088	0.048133048899999996	0.033287553399999996	-0.0284360104	0.035734642999999996	0.025896383999999998	-0.008843200899999999	0.0693937727	-0.039470952000000004	0.1456269399	0.0418718006	-0.12198159230000001	-0.0516841642	-0.0803602292	-0.273665645	0.0053040413	-0.1187454465	0.1808597157	-0.1264773531	-0.0192386259	-0.1409362451	0.024662298500000002	-0.053492607000000005	0.008327618299999999	0.026923479	-0.010676894499999999	-0.0072733089	-0.1738324159	0.1374866387	-0.012636037	-0.06970879320000001	-0.013326828899999999	-0.0933379469	-0.0513712957	-0.060469804	0.0047266206	-0.1175152491	-0.0012765384	-0.0118812652	-0.0411222873	0.0025971681	0.1120654874	-0.1800695279	-0.0571965404	-0.0831424764	-0.0604785257	-0.0029935857000000002	-0.0032630471000000003	-0.0318106139	-0.0849396676	-0.08254661740000001	0.088994429	0.0264706209	-0.0852694807	0.2280408898	0.030859662700000002	-0.1606848739	0.07868348	0.0644933975	-0.1400914285	-0.1020857948	0.0423798295	-0.03024138	0.114655705	0.1200435933	-0.0347258806	0.1472894888	-0.0189115911	0.0711278835	0.0303953906	-0.0829802208	-0.0880454711	0.21970385760000002	0.1533654126	-0.041372993399999995	0.0091557292	0.07154294259999999	-0.0376123508	-0.11575891279999999	0.0158559	0.00045289999999999925	0.00025140956480999995	2.051184099999992e-07	0.00930908	-0.08588352	8.665897044640002e-05	0.007375979007590402	0.0753056	0.027336700000000002	0.0007472951668899999	0.0056709333913599995	-0.00158045	-0.00026881	7.225881609999999e-08	2.4978222025e-06	-0.000450737	0.0	0.0	2.03163843169e-07	0.000144128	-0.000187969	3.5332344960999985e-08	2.0772880384e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
