csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
38432.0234375	66.96875	1477020425.5005493	4484.8134765625	23532.01171875	-29.654296875	879.3773231506348	553755575.5313873	23623.736328125	-19.4296875	377.51275634765625	558080918.1007729	1.238519	18.887991	0.032397891369999994	0.0590767998	-0.0854619308	-0.0024625437	-0.1248517398	-0.046426633099999996	0.0804799015	0.1587019134	-0.026270535600000002	0.0467968655	0.14195670470000002	0.0789918448	-0.14165418230000001	0.0316197968	-0.1802097098	0.0302606373	0.030475653300000002	0.0764001832	0.0935668511	0.0877836433	0.09416456	-0.0636918374	-0.0047595173	-0.0492947281	0.0472291212	0.0064937253	0.0086091048	-0.14151050939999998	0.0431072942	-0.0819778784	0.11977274140000001	0.1262194667	-0.09865889929999999	-0.0014493987	-0.036722681	0.0681152975	0.011698017199999999	0.006916626899999999	-0.0326458428	0.226476958	-0.0302852159	0.0256784533	-0.0180586498	-0.1460317544	-0.0521269357	-0.045400879400000003	0.0360615249	-0.0313849106	0.09231814640000001	0.1408506277	-0.0796110066	-0.0533123892	0.12903275279999998	0.010550684199999999	-0.0304627492	0.081471627	-0.1447706772	0.0453806379	0.0612571392	0.0826094458	0.0540864194	-0.0912304134	0.0664825294	0.1534301487	0.1036146676	-0.1008193116	0.117968506	0.0869569763	0.0929167818	0.11666635939999999	-0.1055535674	0.0948603702	0.0270856893	-0.1127572824	-0.0776170275	0.0616002349	-0.1544677094	-0.045856151100000006	0.0982099328	-0.0685015026	0.0095265852	0.0561999509	-0.1585263247	0.1014018247	0.00020448669999999997	-0.075626801	0.0964705952	-0.0135892526	0.0069238068000000005	-0.0222707667	-0.0642537454	0.10925444039999999	-0.0162949243	0.0345939323	0.040166185099999994	0.0853244209	0.0788734312	-0.09792795130000001	0.0803860294	-0.015536046599999999	-0.1009072399	-0.000139928	8.364000000000017e-06	6.995649600000029e-11	1.9579845184000002e-08	0.017899400000000003	0.017891267370000002	0.0003200974481048268	0.00032038852036000016	-0.00708676	-0.00439346	1.93024907716e-05	5.02221672976e-05	-0.0006167130000000001	-0.00010962900000000008	1.201851764100002e-08	3.803349243690001e-07	0.000151466	3.5029999999999968e-06	1.2271008999999977e-11	2.2941949156e-08	-0.000221024	8.896399999999997e-05	4.8851608576e-08	7.914593295999994e-09	0.0	0.0
38471.76171875	39.73828125	1480076449.744278	1579.1309967041016	23520.990234375	-11.021484375	121.47311782836914	553236981.6055641	23656.5703125	32.833984375	1078.070529937744	559633318.9502563	1.141141	17.402929	0.061683814	-0.1312181571	-0.0416965261	-0.0738019426	-0.0100124817	-0.10426569599999999	0.11065989720000001	0.0030541845000000003	0.0760877508	0.14959945460000001	-0.0026477819	0.0812332479	0.0702869468	0.031098368199999997	-0.1359501471	0.0247218058	0.0025869368	0.014574023	0.043128520999999996	-0.0188754792	-0.1597650509	-0.0362312366	0.0889817954	0.0232608619	0.0530840497	0.087029312	0.2783059884	0.0070716558	0.0100996401	-0.0094410672	-0.025455106600000003	-0.062951945	-0.0282063857	0.0871702706	0.0217547359	-0.19275663989999997	-0.007381063	-0.1217280864	-0.0631416734	-0.1090231341	0.1513097518	0.0798338582	0.1668313081	-0.09165227570000001	0.014919856	-0.1038211069	-0.037499510800000004	-0.1315088913	-0.0354284168	-0.021261047400000004	-0.0745668673	0.0176879645	0.0329764246	0.0420539831	-0.1261055727	0.023229802200000003	-0.042251524500000005	-0.102504604	0.1154075441	0.0159833376	-0.1220584767	-0.0956992032	-0.0524562493	0.037697566	-0.0954900626	-0.157654768	-0.0335248837	-0.11281061279999999	0.0753195627	-0.13905574269999998	-0.0285182137	-0.0490081637	0.057900655599999996	0.0293574419	0.0170796756	0.0994887681	-0.0688722848	0.1531298433	-0.0028192073	-0.0177020936	0.0453759179	-0.10333381400000001	0.0987554649	0.2130267386	-0.0610238996	-0.056265454400000005	-0.2291281015	-0.012361186299999999	0.042360825899999996	-0.22659066519999999	-0.0883243017	0.0949846466	0.0017208212	-0.07764279519999999	-0.1024264815	-0.0054101795	-0.0160796708	0.0466153657	0.07823761629999999	-0.0211357831	-0.10540925529999999	-0.000151972	-1.2044000000000007e-05	1.4505793600000022e-10	2.3095488784e-08	0.028712900000000006	0.0108135	0.00011693178225	0.0008244306264100003	-0.00707239	1.4370000000000528e-05	2.0649690000001518e-10	5.0018700312099985e-05	-0.00122069	-0.0006039769999999999	3.647882165289999e-07	1.4900840760999996e-06	0.000190076	3.860999999999999e-05	1.4907320999999987e-09	3.6128885776e-08	0.000153267	0.000374291	2.3490773289000004e-08	1.4009375268100002e-07	0.0	0.0
38254.2109375	-217.55078125	1463384654.4507446	47328.34242248535	23546.169921875	25.1796875	634.0166625976562	554422117.9898111	23610.076171875	-46.494140625	2161.7051124572754	557435696.8417397	1.4068969999999998	21.455822	0.087443342	-0.0757606502	0.1227557458	-0.0113735754	0.0792848973	-0.10720344230000001	0.0055034333	0.0132406625	0.0378820596	-0.0290520374	0.14242883380000002	-0.05622517690000002	-0.1258424454	0.0331573476	0.0605285835	0.035961293	0.1477611166	-0.0869715866	0.0745329182	-0.16639833710000002	-0.0560519592	-0.11413692449999999	-0.095573315	-0.0116741503	0.1429805365	-0.08564080539999999	0.0562604002	0.054025545	0.0698479377	-0.050157430700000005	-0.1083182141	0.1107907665	0.0787866473	-0.0354625893	0.1760633686	0.0509430082	-0.094717571	-0.1392407386	-0.078375091	0.1458659972	0.028693465699999997	0.016151217	-0.050839985	0.2019805342	-0.0263713393	-0.0313150202	0.0778308974	0.0084191328	-0.1258759291	0.009627522099999999	-0.07321022099999999	0.0575066107	0.0048439996	0.011426175	-0.1441976779	-0.0112038185	-0.0187874793	-0.051299553	-0.016190864	0.0949039204	0.15933311619999999	0.007060579100000001	-0.0803331595	-0.061466331900000004	0.0590671359	-0.0564077466	0.20803449780000002	-0.1007024495	-0.0018512321	-0.0954465389	0.0501445043	0.08480543730000001	-0.0601978607	0.0020270783	0.1983635097	0.1131141749	-0.0714914589	0.11472807880000001	0.0417541578	0.0120239827	0.0509311863	-0.13239542199999998	-0.0264226059	-0.0498038022	-0.0226343182	-0.004592516	0.060865690300000004	0.1963799568	-0.0512235157	-0.0006221505	0.11588071130000001	0.10180795960000001	0.01129703	0.0421913567	0.1143696258	0.043572811399999994	-0.0691712773	0.00580127	0.0760468362	-0.0266897442	-0.1093977275	0.00235693	0.0025089020000000004	6.294589245604003e-06	5.5551190249e-06	0.0130749	-0.015638000000000006	0.00024454704400000016	0.00017095301000999996	0.0133595	0.02043189	0.0004174621289721	0.00017847624025000002	-0.000679677	0.000541013	2.9269506616900003e-07	4.61960824329e-07	0.000352628	0.00016255200000000005	2.6423152704000012e-08	1.2434650638399998e-07	-0.000120459	-0.00027372599999999996	1.4510370680999997e-08	7.492592307600001e-08	0.0	0.0
38238.1640625	-16.046875	1462157190.8706665	257.502197265625	23510.783203125	-35.38671875	1252.2198638916016	552756926.8243446	23624.345703125	14.26953125	203.61952209472656	558109709.9007607	1.2762209999999998	19.462952	0.05203722299999999	-0.0023371479000000002	0.11639266300000001	0.095972263	0.0774241187	-0.08883042949999999	0.0617940375	0.0861584545	0.0071235369	0.02983424	-0.0185882711	-0.0876774162	0.0041167538	0.0293388916	0.0153642101	0.09746180199999999	0.179171715	-0.0069116598	-0.0543605798	-0.0611589924	0.1429483419	-0.048916108300000004	-0.09048604369999999	0.0748149425	-0.0078504117	0.12319238519999999	-0.0733571552	0.0476987967	0.0357949323	0.0851463873	0.06784723549999999	0.20036700100000002	-0.078027027	0.1543166316	-0.0835031163	-0.0418759871	0.057478138	0.0390261442	0.17565233870000002	0.0009576198	0.041754481	-0.0428073086	-0.0457801071	0.12752596630000002	0.0466932296	0.0332330156	-0.029012697	0.0795302586	-0.0805214076	0.0305907684	-0.021209685899999997	0.014518336699999999	0.0498418312	0.1385317803	-0.0851357484	-0.0741104961	-0.0264239851	0.011516883899999998	-0.0263576152	-0.0258721072	0.0350816083	0.0325311754	-0.1391053515	0.0915692798	0.172015344	0.0781539299	0.09194104730000001	-0.046033014000000004	-0.1266991674	0.15765405130000001	0.16848041519999998	-0.006045558100000001	0.056684952000000004	0.0415577552	-0.0670968772	-0.0438222125	0.00793836	-0.0006790275	0.12174279519999999	-0.1669649509	0.0527167947	-0.0040827928	0.02898255	0.0142131848	-0.005920217199999999	-0.0479107887	0.009870206999999999	0.0666616068	-0.1304233218	-0.0348951654	0.062158572599999996	-0.0887793	-0.013268833999999998	-0.2816503458	-0.08989794300000001	0.0635945614	-0.1474512134	-0.0739215454	0.0738148754	-0.0321859012	-0.11285322490000001	-0.000135193	-0.0024921229999999997	6.210677047129001e-06	1.8277147249000002e-08	0.0108194	-0.002255499999999999	5.087280249999995e-06	0.00011705941636	-0.0193306	-0.0326901	0.00106864263801	0.00037367209636	-0.000692785	-1.3108000000000065e-05	1.718196640000017e-10	4.79951056225e-07	0.000401925	4.929700000000001e-05	2.4301942090000013e-09	1.61543705625e-07	0.000109126	0.000229585	1.1908483876e-08	5.270927222499999e-08	0.0	0.0
38372.23046875	134.06640625	1472428071.1468658	17973.801284790043	23518.689453125	7.90625	62.5087890625	553128753.5925331	23657.771484375	33.42578125	1117.2828521728516	559690151.6069069	1.2867940000000002	19.624205	0.047207520299999986	0.1001971018	0.0197964454	0.0782905612	-0.0075193872	0.066391423	0.0763969447	0.059929888499999986	0.0375530633	0.0495616427	-0.16191613289999998	0.0182929198	0.0806049994	-0.0191055997	0.0491479329	-0.0006441187000000001	0.0483997315	0.048124664000000004	0.0629809733	-0.0637961399	0.0281437103	-0.0207469666	-0.0952580296	0.1030768292	-0.1466891789	0.0891996892	0.0406148143	0.0073730186	0.0060389089	0.0190679787	0.0983472574	-0.018048425400000002	0.024482121800000003	0.0991803774	0.1981485193	-0.023269649700000002	0.18560409149999998	0.1217265484	0.0585082335	0.0174360542	0.0340230379	-0.0141328027	-0.0540128403	0.140976926	-0.1478259441	0.0517829698	0.11625180119999999	0.07344863830000001	0.0531520783	0.053133459699999996	-0.0330487443	-0.0055024472	-0.0021865039	0.10724582140000001	0.0657177973	0.0217091029	-0.0659119112	-0.027600249	-0.042474113	-0.1615704445	-0.1120570737	0.0276190467	-0.0955850374	-0.0910571736	0.0193985006	-0.0814901384	-0.032551179900000005	-0.0381851739	-0.0965807765	0.10154592300000001	-0.007719483199999998	-0.033135577400000005	-0.050618614000000006	0.1409434254	-0.058532896699999996	0.0399646817	-0.08281455019999999	0.0430622029	0.1294916994	0.0788749079	0.1180447675	0.11794151380000001	0.0296640479	-0.046640590499999995	-0.006587191700000001	0.05562220650000002	-0.012035824099999998	0.08715686449999999	-0.1036195047	0.012064561299999998	0.0081727796	-0.1368034046	-0.1600527071	0.0381788512	0.1302691924	-0.1979018686	-0.0146785301	-0.09910055890000001	0.07154294259999999	-0.0376123508	-0.11575891279999999	-0.000146126	-1.0932999999999997e-05	1.1953048899999994e-10	2.1352807876e-08	3.06327e-05	-0.0107887673	0.00011639749985354929	9.3836230929e-10	-0.00705578	0.01227482	0.00015067120603239994	4.97840314084e-05	-0.00100001	-0.00030722499999999995	9.438720062499997e-08	1.0000200001e-06	0.00042296	2.1034999999999974e-05	4.4247122499999917e-10	1.788951616e-07	0.000263526	0.0001544	6.944595267599997e-08	2.3839359999999998e-08	0.0	0.0
38483.65625	111.42578125	1480991798.368164	12415.704727172852	23535.91015625	17.220703125	296.5526161193848	553939066.8830719	23647.7578125	-10.013671875	100.27362442016602	559216449.5586548	1.188767	18.12925	0.06320495429999999	0.08091787240000001	-0.1139934326	0.037260169700000005	-0.1425452478	0.0568898778	0.07175765860000001	-0.0301863159	0.0398146186	0.0557385034	0.12455879060000001	-0.1121700439	-0.2203699127	-0.12014481130000006	0.0074065464	-0.0279057456	0.0956175447	0.07866712099999999	-0.0723805208	0.012748618	0.0112125371	0.0006021618	0.0322703057	0.09384436689999999	-0.032552905099999994	-0.08230719709999999	-0.046352554000000004	0.01432347	-0.0443635767	0.061739935999999995	0.0569633097	-0.0001274409	-0.047970651399999995	0.0296875989	-0.1455151346	-0.2476845832	0.0334059621	0.039060192599999995	0.06112436440000001	-0.19403418239999998	0.2039577459	0.1758200484	-0.030266866099999998	0.0542565879	0.0325317529	-0.0230948679	0.052801794000000006	0.0252936681	0.1620963137	-0.0529140174	-0.1306023665	-0.0019513104999999999	0.0743931654	-0.0118493575	0.0817659283	0.12267563390000001	-0.1297896804	-0.0511180186	0.060504070300000004	0.0268733629	0.1361395072	0.07551997719999999	-0.031689008399999996	0.0835853339	0.035468585	0.056116140700000004	0.0667388858	0.20001884239999998	0.0099784767	-0.0509906462	0.09246038029999999	-0.0383877597	-0.0211805568	0.0785409504	0.08865326609999999	-0.0467104092	0.1286833727	-0.0491664408	-0.045349261200000004	-0.0947647311	0.1322409049	0.0459597121	0.023548109700000004	0.07014831349999999	-0.1797342175	0.0414032458	-0.1572695717	0.0076907606000000015	-0.10503077460000004	0.050608533899999995	-0.1201265381	-0.1103040088	-0.0775727066	-0.206606519	-0.1013780451	-0.0026133326999999997	0.061159746699999996	-0.0610243996	0.069232268	-0.0429573403	-0.1181006348	-0.000121894	2.4232000000000008e-05	5.871898240000004e-10	1.4858147236e-08	0.027933099999999995	0.027902467299999997	0.0007785476814275691	0.0007802580756099997	-0.007060600000000002	-4.820000000000865e-06	2.3232400000008346e-11	4.985207236000002e-05	-0.0007524389999999999	0.00024757100000000003	6.129140004100003e-08	5.661644487209999e-07	0.000144252	-0.000278708	7.767814926400001e-08	2.0808639504000004e-08	8.43363e-05	-0.00017918969999999998	7.11261149769e-09	3.2108948586089985e-08	0.0	0.0
38446.65234375	-37.00390625	1478145076.4411776	1369.289077758789	23566.029296875	30.119140625	907.1626319885254	555357736.8211708	23648.77734375	1.01953125	1.0394439697265625	559264669.8542633	1.01696	15.5091	0.08039749757999999	-0.07868204320000001	-0.0766707963	-0.08469800570000001	-0.0710542175	-0.09867886640000001	0.0482314194	-0.0514570637	-0.0807858099	-0.043420827300000006	0.0358098937	0.023663636600000003	-0.0028014096999999997	0.015739059399999998	0.0577552417	0.0340076719	-0.0254432506	0.1403777173	-0.1714072241	-0.16418713810000002	-0.0213885488	-0.0094986859	0.2485346769	-0.1051198608	0.0244169486	-0.0377853496	-0.0034497259	-0.047079570999999994	-0.1712578076	-0.0015535054	0.027179105099999996	-0.0669034528	0.0756923955	-0.1401679303	0.08697250710000001	0.0289197373	0.1916195112	-0.0236733449	0.07071747269999999	0.0155819371	-0.030846359500000007	0.1396053319	-0.188387941	0.0080811116	0.1946691659	-0.031528355699999996	0.0042274809	-0.09539358960000001	0.0069731443	-0.0997436	-0.0290547602	-0.023609536400000002	0.06592255080000001	-0.0637235806	-0.09293752150000001	0.1198925786	0.0141752966	0.0391637138	0.000768534	0.037677752599999996	-0.0401695931	-0.030806148999999998	0.0341907544	0.0650402464	-0.0510158442	-0.0018748941	0.011245231299999998	-0.016181951	-0.0193537924	-0.3185465723	0.0767276417	-0.1332494582	0.12314032679999999	-0.0238764649	0.006060376899999999	-0.0950458515	-0.11998059529999999	-0.1384356063	-0.054610949400000004	0.1660853493	-0.048242009599999996	0.08957985210000001	-0.020880883	-0.1871743466	-0.08622594289999999	0.08206223309999999	0.0963695217	0.0319579626	-0.2021456588	0.0475618566	0.004404878599999999	0.0031429795	0.029373716600000002	0.0164396235	-0.1553075775	0.12555193720000002	0.1788122239	0.005136083400000001	0.0668841029	-0.0482092939	-0.1198669825	-0.000120853	1.0410000000000058e-06	1.0836810000000122e-12	1.4605447608999998e-08	1.55842e-06	-0.02793154158	0.0007801710150352688	2.4286728963999998e-12	-0.00704825	1.2350000000001249e-05	1.5252250000003084e-10	4.96778280625e-05	-0.000223797	0.000528642	2.7946236416399997e-07	5.0085097208999996e-08	0.000219955	7.570299999999999e-05	5.730944208999999e-09	4.8380202025e-08	-0.00036037	-0.00044470629999999995	1.298665369e-07	1.9776369325969e-07	0.0	0.0
38332.90234375	-113.75	1469411402.0954742	12939.0625	23564.572265625	-1.45703125	2.1229400634765625	555289066.061863	23643.22265625	-5.5546875	30.85455322265625	559001977.5730133	1.364969	20.816408	0.08964062857999999	-0.08661158470000001	0.06683039190000001	-0.079079537	0.1463954948	0.033069160699999996	-0.06109981480000001	-0.10714437130000001	-0.006791578100000001	-0.0114538452	0.1675817851	0.08853838720000001	0.018669179299999998	-0.010966430400000001	0.22538632239999998	0.011992836599999999	-0.0430531679	0.025597939700000003	-0.015085978600000001	-0.0016945934	0.022695836	0.16059311939999998	-0.18999970230000002	-0.0991864995	-0.1209889275	0.0954592516	0.06465500769999999	-0.07683004410000001	-0.0895768827	0.0022693349	-0.0662102134	0.1305183857	0.0682927124	-0.0393147331	-0.100797286	0.0531644687	0.0786865692	0.1101696496	0.0727359873	0.1668510836	0.09630082400000001	0.2596083853	0.052348908799999996	-0.0089750816	-0.09340808029999999	0.060524395	0.017419703	-0.0143052509	-0.1345903507	-0.031473407099999996	-0.0141337424	-0.07068835650000001	-0.1658204515	-0.0537575835	-0.0649929273	-0.0321458175	0.0662708237	-0.0580663225	-0.09449775199999999	0.15820636300000002	0.0202848953	0.1119860356	0.16416005890000002	-0.1593845586	0.0356023852	0.0434801663	-0.011584424199999999	-0.0041019407	-0.14306936439999998	0.0294326379	-0.1564972485	0.0270430852	0.0360711771	0.10207445009999999	-0.053780348	-0.11374156029999999	-0.1631951718	-0.11801504019999999	-0.0257809692	-0.0806115175	-0.057886796799999994	-0.1525353406	-0.0013992853	0.0018467792999999999	-0.048601177300000006	-0.1170862258	0.0593185529	0.1533808349	0.0147287561	0.0297286961	-0.120294918	-0.1064030524	0.043243168	-0.0548857772	-0.0487203383	-0.0865155841	0.1133326572	0.0616663668	0.0644997188	-0.053356836799999995	-0.12104935019999999	-0.00268945	-0.002568597	6.597690548408999e-06	7.2331413025e-06	0.0412901	0.04128854158	0.0017047436658033893	0.0017048723580100002	-0.00705319	-4.9400000000001534e-06	2.440360000000151e-11	4.97474891761e-05	-0.000650395	-0.000426598	1.8198585360400005e-07	4.23013656025e-07	0.000456844	0.00023688900000000006	5.6116398321000015e-08	2.08706440336e-07	-0.00010828600000000004	0.000252084	1.1725857796000009e-08	6.3546343056e-08	0.0	0.0
38285.23046875	-47.671875	1465758872.0453033	2272.607666015625	23570.298828125	5.7265625	32.79351806640625	555558986.8471106	23689.029296875	45.806640625	2098.2483253479004	561170109.0282019	1.349284	20.577202	0.08001572	0.0458963768	0.114945423	0.08690106310000001	0.0213549456	0.007689745	-0.1418145241	-0.120201051	0.1120857866	0.0051574458	0.0627603553	0.0430877962	-0.0435586667	-0.046022443200000006	0.0156296646	-0.0273689277	-0.0548878071	0.0325579226	0.0364077669	-0.0372566061	0.0059753462	-0.0761732408	0.12069660119999999	-0.1163960476	-0.120148492	-0.05991873950000001	0.0537835521	-0.1622946614	-0.026876701800000003	-0.0977614098	-0.019029957099999998	0.09150771810000001	0.0206515595	0.1676161431	0.057788749199999996	-0.0169782082	-0.1287361662	0.054685625599999996	0.047451590599999996	0.0029125222	-0.0339528298	-0.1302178342	-0.0833839454	-0.022641169	0.0145180576	0.0746824907	-0.1495527959	0.1268354728	-0.0312496627	-0.0645418333	-0.0001751722	0.1135376782	0.0052320182	-0.061212267199999996	0.0821197657	-0.1112678127	0.09877229679999999	-0.1276423315	-0.0301386435	0.036133989500000005	0.0800086047	0.057583305999999994	0.0720996934	0.0219741562	-0.0437715215	-0.097062787	-0.0370172375	-0.0002943884	0.09702932140000001	-0.10801604050000001	0.1093738903	-0.008439796099999999	-0.117196118	-0.12246233150000001	-0.012598688500000002	-0.0719509926	-0.16115359810000002	-0.0842053636	0.0350703193	-0.06974056440000001	0.06254941879999999	0.0083350717	0.0653856031	0.11447544230000001	0.11012709789999996	0.10771324289999999	0.0794749642	-0.0947031633	0.0498030013	-0.1052854331	-0.0039399953000000005	-0.0256156819	0.1052843183	-0.0370770176	-0.037408878900000005	0.0127493878	-0.1577291526	0.022316526099999998	0.062080407000000004	-0.0583888207	-0.1216419777	-0.00338618	-0.00069673	4.854326929e-07	1.14662149924e-05	-0.0122419	-0.053532	0.002865675024	0.00014986411561000002	0.0104392	0.01749239	0.0003059837079121	0.00010897689664000002	-0.000685825	-3.543000000000003e-05	1.2552849000000022e-09	4.70355930625e-07	0.00034687300000000004	-0.00010997100000000001	1.2093620840999998e-08	1.2032087812900006e-07	-0.000128777	-2.0490999999999967e-05	1.6583515729e-08	4.1988108099999845e-10	0.0	0.0
38348.4140625	63.18359375	1470600861.1089478	3992.166519165039	23527.78125	-42.517578125	1807.7444496154785	553556490.5478517	23665.259765625	-23.76953125	564.9906158447267	560044519.7745094	1.218974	18.589920000000006	0.098957447	0.0927231748	0.0349227116	0.0688841346	-0.0111816095	0.06238479	-0.0396841832	0.0924713917	0.029007205699999997	-0.0120260145	-0.0556234029	-0.017675971000000002	0.0407087575	0.1655826173	0.0306662912	0.0403567024	-0.0558050054	-0.09138699539999999	-0.07004594	-0.0144493286	-0.1157736843	0.09174208880000001	0.014557208200000001	0.1727243832	-0.0723992536	-0.0565841742	-0.15909931789999998	-0.015298373700000001	0.0167103848	0.0201291091	-0.0928506786	0.044651343200000006	0.006842298100000001	-0.026670564	-0.0485401277	-0.1096264919	0.0167450728	-0.013364798999999998	-0.025138935	0.09298267210000001	-0.0077188933	-0.033764926699999996	0.0221779535	-0.1105334839	-0.12586362310000002	0.2645359932	-0.030727825	0.0758970328	0.0422532211	0.0686525927	0.0895476195	0.0445779815	0.0087130248	0.0349007225	0.0821430395	-0.0606969558	-0.0960993631	0.0005107363	-0.0324088634	0.0048707316999999995	0.0044258983	-0.114500571	-0.024973032000000003	-0.0628712414	0.033578577799999995	0.0770360929	-0.10899563050000001	-0.0925732206	0.0191143837	0.012293416000000001	0.0658622257	0.042316659900000005	-0.1144908791	0.04381842230000002	-0.18464003010000002	-0.0252134121	0.12214598089999999	-0.07812906730000001	-0.0155930922	-0.0324968619	0.0502569359	-0.0585496218	-0.012473793700000001	0.0302482496	-0.0670197248	0.0702441531	0.024610562599999997	0.0849015607	0.1235085012	0.0851849513	-0.020653571699999998	-0.15131674109999999	0.23915801960000002	0.1590603881	-0.1050664149	-0.0554936129	0.0635806412	-0.0913912876	0.0596274776	-0.0632943475	-0.1216419777	-0.000155153	0.003231027	1.0439535474729e-05	2.4072453409e-08	0.0261848	0.0384267	0.0014766112728900002	0.0006856437510399999	-0.00217077	-0.012609970000000002	0.00015901134340090005	4.7122423929e-06	-0.000203451	0.000482374	2.3268467587600003e-07	4.139230940099999e-08	0.000530822	0.000183949	3.3837234600999994e-08	2.81771995684e-07	-0.000356249	-0.00022747200000000002	1.26913350001e-07	5.1743510784e-08	0.0	0.0
38450.86328125	102.44921875	1478468887.0733795	10495.842422485352	23557.181640625	29.400390625	864.3829689025879	554940806.8493996	23680.46484375	15.205078125	231.19440078735352	560764415.2160797	1.312698	20.019253	0.110518457	0.0411910358	-0.1104140474	-0.026310477599999996	-0.09700182710000001	0.022982968500000003	0.0111196756	0.061354487	-0.0189050732	0.012909381599999999	0.045695445	0.0175678318	-0.0375728003	0.0308219384	-0.0825977504	-0.11035658	0.024940933199999998	-0.0710289189	0.1429936627	-0.13347387230000002	-0.0770393462	0.0661800754	0.0132966196	0.0645148624	-0.1019520173	0.0813146633	-0.0884187217	0.0636980627	0.0841425242	0.013850861499999999	-0.0702101606	0.059803212	0.1000208484	0.0952422867	-0.0106899135	0.1544776453	-0.0076499328	-0.1516440846	0.0451896867	-0.10138641400000001	-0.1475288162	-0.0487480862	0.059108008899999995	-0.041146806699999997	-0.0315517908	-0.0438618955	-0.0620582053	-0.051015854900000004	0.09658867550000001	0.08934134560000001	0.0111011228	-0.095511153	0.0448996974	-0.036965039500000005	0.0211208281	0.043074334000000006	-0.0396599645	0.0004311638	-0.008845902099999999	0.0157809101	0.0775620345	-0.09922598630000001	-0.0101789179	-0.0869516359	-0.0014087205	-0.08851857240000001	0.0437529764	-0.0158940249	0.1376180321	0.0684335826	0.0609247091	0.12702824529999998	-0.06697745990000001	0.1283270635	-0.09211132699999999	0.015913372	0.0419362798	0.1136085472	-0.0485563406	-0.06731921269999999	-0.1449984278	-0.04203589889999999	0.19405280760000002	-0.030595822	0.1499043099	-0.0531484341	0.0255011043	-0.1062198712	-0.0900212594	-0.0879170898	-0.020151388	0.0100891355	0.0621142133	-0.0738736004	0.0565084543	0.0189895459	0.0363889243	0.0503489271	0.0571422589	-0.0680627927	-0.12104935019999999	-0.00017977999999999996	-2.462699999999997e-05	6.064891289999982e-10	3.232084839999999e-08	-0.0415182	-0.067703	0.004583696209	0.0017237609312399998	-0.00702889	-0.0048581200000000005	2.3601329934400005e-05	4.9405294632100014e-05	-0.0005177140000000001	-0.0003142630000000001	9.876123316900004e-08	2.680277857960001e-07	0.000468963	-6.185899999999999e-05	3.826535880999999e-09	2.19926295369e-07	2.6283200000000006e-05	0.0003825322	6.908066022400001e-10	1.4633088403684002e-07	0.0	0.0
