csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
33208.75	127.328125	16212.451416015625	1102821076.5625	21446.095703125	-3.705078125	459935020.9075966	13.727603912353516	22284.36328125	30.09765625	905.8689117431641	496592846.85072327	1.1666530000000002	21.105293	0.105093006	-0.13952671460000002	-0.0667675047	0.0378666902	0.013336041699999999	0.00046917160000000004	0.1039390723	0.1007503884	0.0785973023	-0.12130959289999999	0.0010303235	0.0097237875	0.017744549199999998	0.12083040390000001	-0.0517247054	-0.0742569077	0.09173378230000001	0.021999292900000002	-0.1702000849	0.0008593253999999999	0.050369976600000005	-0.055296237000000005	-0.0825540405	0.047449600099999996	0.080245315	-0.0210175513	0.0539515404	-0.1471044004	0.19735474170000009	-0.040036458399999995	0.0401394039	-0.10764872699999999	0.0994316812	-0.022606042200000002	-0.0732726539	-0.029280987999999997	0.0126621704	0.09372293820000001	-0.1072511425	-0.0234315067	0.21190492519999998	0.2872780095	0.007672093299999998	-0.0463946853	0.0752817972	-0.122690705	-0.1633209835	-0.0465659162	-0.10455183359999999	-0.0743292649	0.1099104735	0.032591872599999995	-0.0651971236	-0.0445798913	0.0421571531	-0.0121146923	0.0726245833	0.1264351347	-0.0616238072	-0.0101336133	-0.0986241726	0.0079586764	0.048391830999999996	-0.0124732277	0.0478974298	-0.0654937052	0.0808259924	-0.0872272922	0.0368631945	0.010951465700000001	0.020753850600000002	-0.07685733410000001	0.1160222195	0.039628635499999995	-0.1399077019	-0.07005930469999999	-0.024322783100000002	0.015785231	-0.09366871140000001	0.0819428463	-0.1746427582	-0.0902521173	-0.1806667393	-0.1218077143	-0.0174959556	-0.1289812862	-0.0071282145	-0.0409213448	-0.05444033	-0.1725927478	0.16129449210000002	0.10540766480000001	-0.09996911060000001	0.14550497880000002	0.0014137058	0.1351816527	0.0861221235	-0.019680666200000002	0.1509164665	0.07602403519999999	-0.0121950419	0.09933977320000001	0.0393830715	-0.0352925737	0.0	-0.000974154	0.0004913060000000001	9.48976015716e-07	2.4138158563600013e-07	0.0281444	-6.580000000000473e-05	0.0007921072513600001	4.329640000000625e-09	0.149067	-0.049354000000000016	0.002435817316000001	0.022220970489	-0.00146479	-0.0005501559999999999	2.1456097441000003e-06	3.026716243359999e-07	0.00042014	0.000225448	5.0826800704000004e-08	1.765176196e-07	0.0007548659999999997	-0.0003280340000000005	1.0760630515600033e-07	5.698226779559995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32934.34375	-274.40625	75298.7900390625	1084670998.243164	21437.87109375	-8.224609375	459582317.0322418	67.64419937133789	22260.6875	-23.67578125	560.5426177978517	495538207.97265625	1.168981	21.147421	0.08117641600000003	-0.021412166099999998	-0.0970626205	-0.0157543827	0.047877486	-0.0170878496	-0.008270231500000001	0.1054580324	0.07791748700000001	-0.0386520042	-0.0182199955	-0.11715942210000001	-0.0154912133	0.1510022336	-0.0445921672	-0.024695326099999998	-0.10155618279999999	0.0996929339	0.0916975416	0.031187116400000006	-0.0648946075	-0.0155675195	0.1717284305	0.1495422805	0.0304794786	0.0342182045	-0.0185206657	-0.0695438082	-0.0368083419	-0.07334733019999999	0.0047243847	0.060071213	-0.2514395509	-0.0936133433	0.1799655829	0.19459669629999998	0.096841527	-0.0809880241	0.0260216675	-0.1492465249	-0.0192475711	0.0705257717	0.0296398285	0.0989493542	0.1261226907	-0.0005749565	-0.0163773713	0.0574058915	0.003667183	-0.0893332743	0.0191694063	0.0162824731	-0.0989902377	0.044953765300000004	-0.060366970199999995	0.0246291729	0.010605480300000001	0.1356222109	-0.0025176120000000002	-0.0321031925	-0.0890144544	-0.062042685599999994	-0.0901217839	0.011925948600000002	0.1479181391	-0.1352460391	-0.04938108	0.0407066691	-0.0615943733	-0.10639298259999999	0.0749192719	0.0364212502	-0.0456580845	0.1750711882	-0.023138616299999998	0.0055836378	0.021694011099999997	-0.1784337789	-0.11169426119999999	0.0825372815	0.029115424100000002	0.0998511018	0.2140770767	0.10522068300000001	-0.024092200600000002	0.1825756262	-0.2052270815	0.1234258095	-0.1161516498	0.0513109195	0.0702783889	-0.060741207199999994	-0.1341274224	-0.0473551406	0.1295484937	0.054763851100000004	-0.0163230924	-0.0533724571	0.0629101176	-0.0015882216	0.056700286600000004	0.097645414	0.033919124700000004	-0.0434248682	0.0	-0.00956516	-0.008591006	9.14922858256e-05	7.3805384092036e-05	-0.00016011	-0.02830451	2.5635212100000004e-08	0.0008011452863401001	0.13174300000000005	-0.01732399999999995	0.0003001209759999983	0.017356218049000015	-0.0011511	0.0003136900000000001	1.32503121e-06	9.84014161000001e-08	0.000194692	-0.000225448	5.0826800704000004e-08	3.7904974863999996e-08	0.0007548659999999997	0.0	0.0	5.698226779559995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32937.52734375	3.18359375	10.135269165039062	1084880707.520279	21414.197265625	-23.673828125	458567844.53110117	560.450138092041	22239.505859375	-21.181640625	448.6618995666504	494595620.86917496	1.290022	23.337099	0.06945164999999999	0.0760817328	-0.0689837355	0.0245884863	-0.0833867145	0.018468884799999998	-0.053801443	0.1056251498	-0.0013831376000000002	0.0271081097	-0.0589201103	-0.12007804970000001	0.0406348015	-0.1049998742	0.0168820073	0.12020072949999999	0.0162102377	-0.0051582462	-0.0319797186	-0.0775844231	0.0804131241	0.0068048121	0.0444825303	-0.0924343636	0.000201862	-0.057712748700000004	-0.029012869700000006	-0.024268737999999998	0.15632540949999998	-0.0051642403	-0.071491585	0.1096368292	0.017294823100000002	0.061326617199999996	0.0330920002	0.015188056399999999	0.0138611902	-0.24604976010000001	0.054289029800000006	-0.0050726713	0.021105349500000002	-0.0537537962	-0.010529271599999999	0.16140642560000001	0.09258836460000001	0.0633106895	-0.17381032710000002	0.0618642816	0.0831182458	-0.0468678913	-0.0085433138	0.0284085909	-0.008008275	0.015659018	-0.0637985569	-0.055148693	0.0786291895	0.0075167576	0.0697767698	-0.12697448890000002	-0.0392618197	-0.0480770578	-0.0966134998	0.033231785800000004	-0.0699996914	0.09048361529999999	-0.1264302159	-0.0820372034	0.0793298675	0.112920552	0.0096230515	0.0125171572	-0.0176060143	0.0290811069	-0.0482864423	0.005683952	-0.0166335164	0.0629107704	0.054773274299999994	-0.023244636200000002	0.024728574500000003	0.0833678065	0.1308589409	-0.18391112980000002	-0.0680987161	-0.0746853898	-0.1540438872	0.0040331665	-0.0336513166	0.1379850868	0.0232922962	0.0745872093	0.020581379099999998	-0.041208884700000004	0.21851005269999998	-0.0798543332	-0.0146873057	-0.00016073270000000001	0.0347966454	0.2233243464	0.0160945626	0.09589738589999999	0.028380616299999998	-0.051342433099999994	0.0	-0.00377901	0.00578615	1.4280916580100004e-05	3.3479531822499995e-05	-0.00014001000000000004	2.0099999999999974e-05	1.9602800100000008e-08	4.0400999999999895e-10	0.179509	0.04776599999999995	0.002281590755999995	0.032223481081000004	-0.00112388	2.721999999999989e-05	1.2631062544e-06	7.409283999999943e-10	0.000194692	0.0	0.0	3.7904974863999996e-08	0.000464498	-0.0002903679999999996	8.431357542399978e-08	2.1575839200400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32954.40625	16.87890625	284.89747619628906	1085992891.290039	21418.927734375	4.73046875	458770465.29037863	22.37733459472656	22263.390625	23.884765625	570.4820289611816	495658562.1213379	1.002029	18.127172	0.09254261	0.051330158099999995	-0.0634095339	-0.036530857	-0.009830242900000001	-0.007870659	-0.05206753	0.0933502855	0.0816238819	-0.0042016819	-0.09242818189999999	-0.0926062136	0.023823135899999997	0.11101047369999999	-0.0459676584	-0.0218004114	0.0273452251	-0.0434244767	-0.0064217803	-0.0362284201	0.0847700046	0.0605878207	-0.0405238246	-0.0123947566	0.0037258673	-0.0781295065	-0.1401486471	-0.1376586323	0.0124666974	-0.0994434261	0.026743671200000003	-0.07472705980000001	-0.1361126638	0.1042718091	0.0755349907	0.0370212399	-0.0129670497	-0.0492927413	0.0659979136	0.0572288381	-0.0682679552	0.0953186026	0.0543014904	0.0059552174	-0.09969159960000001	-0.0687710836	-0.14027423279999998	-0.2295507005	0.058750449800000014	-0.039231140299999995	-0.0132698273	-0.014169494199999999	-0.09152550710000001	0.0177491254	-0.0481077879	-0.0101743102	0.0295641448	0.0842179856	0.0881540934	-0.0732814955	-0.0956212206	-0.0167758249	-0.069840995	0.0284977105	0.0658985108	-0.09932097470000001	0.0459652771	-0.07771902	0.046887658	0.1177302939	-0.044831167000000005	0.057277422	0.0715065242	0.005273631500000001	-0.0526466502	0.09896430839999999	0.11318461630000001	0.1068702063	-0.19411522920000002	0.1079924548	-0.0223953733	-0.031001116800000002	0.0405462529	-0.0150461007	-0.1135692734	0.0239950825	-0.1613371664	-0.0232398163	-0.0475417957	0.053860634500000004	-0.0807109706	-0.0271209761	-0.008726553	0.2255439817	-0.14625591400000001	-0.0342118777	0.0032565715999999995	0.015190413	0.0074768768000000015	0.09119686939999999	0.0711758435	0.0940966498	0.022779721200000002	-0.059006117000000004	0.0	-0.00619376	-0.00241475	3.8362662937600014e-05	5.8310175625000016e-06	0.0329219	0.03306191	0.00108385149961	0.0010930898928481	0.139954	-0.039555000000000014	0.0015645980250000005	0.019587122116	-0.00129293	-0.00016905000000000002	1.6716679849000004e-06	2.8577902500000007e-08	0.000352127	0.000157435	2.4785779225e-08	1.23993424129e-07	0.000488232	2.3733999999999922e-05	5.633027559999961e-10	2.3837048582399997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33119.84765625	165.44140625	27370.85890197754	1096924308.7732086	21443.26953125	24.341796875	459813808.18983465	592.5230751037598	22231.193359375	-32.197265625	1036.6639137268066	494225958.18191916	1.349044	24.404839000000006	0.05332568000000002	0.0374421814	0.136031034	-0.0981555066	-0.09139699820000001	0.027827309100000003	0.0906256335	-0.0113772612	0.0010158445	0.0845382982	-0.16621611320000002	-0.18268742030000001	0.0049494134	-0.042753199900000004	-0.0077782608	0.0588311042	0.0664495951	0.0075392053	-0.005527517900000001	-0.07380820610000001	0.012318151999999999	0.1156920145	-0.085622313	-0.09539624630000001	0.1363553466	0.0393163269	-0.010295206099999999	-0.0793363461	-0.1303962283	-0.0754336127	0.1713012604	0.1308454981	-0.25275420239999996	-0.1681867391	0.0106448279	-0.006923421	-0.0230608961	0.10891758650000001	-0.071389945	0.0383583656	0.0494824954	0.010246938399999999	-0.07420305099999999	0.0060775863	0.0133423979	-0.11351245619999999	-0.012384437199999999	0.2098957103	-0.004294453	0.16524750859999998	-0.0964990615	0.029398878700000002	-0.11428488099999999	-0.0075101214	-0.0350200216	-0.07533261769999999	0.0891645745	-0.015391208799999999	0.0010292325	-0.011054815400000001	-0.1283359982	0.07655864379999999	-0.1877208662	0.0557781325	-0.0418941081	-0.0094749161	-0.009051899	-0.0862304814	-0.0577910589	0.14153194630000002	-0.1576560268	-0.0176816013	0.0453806342	-0.13319438779999998	-0.016410801399999998	0.0099394856	-0.0193013891	-0.1453621463	0.0364962192	-0.0809184684	0.0040490708	0.1243142525	0.0237093064	0.1676556373	-0.0254433579	0.0435875168	-0.0006071943	-0.1294565461	0.0578147137	-0.1322021782	0.08161255719999999	-0.0881138441	-0.09701839279999999	-0.0670471945	-0.0631252485	0.1052667576	-0.1414521983	-0.0511013696	0.0120253704	0.0730473845	-0.0589238167	0.09224419539999999	0.017128751299999998	-0.0663780241	0.0	-0.00587983	0.0003139300000000005	3.45724008289e-05	9.855204490000027e-08	0.0280187	-0.0049031999999999965	0.00078504754969	2.404137023999997e-05	0.174768	0.03481400000000001	0.0012120145960000008	0.030543853824000006	-0.00125736	3.5570000000000176e-05	1.5809541695999997e-06	1.2652249000000124e-09	0.000128207	-0.00022392	5.014016639999999e-08	1.6437034849e-08	0.0004946330000000001	6.401000000000117e-06	4.09728010000015e-11	2.4466180468900005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33104.45703125	-15.390625	236.871337890625	1095905075.3338776	21396.0390625	-47.23046875	457790487.5640259	2230.7171783447266	22178.15234375	-53.041015625	2813.349338531494	491870441.3825836	1.261344	22.8183	0.07218006400000003	-0.10382180070000001	0.0780771388	0.027921371299999997	0.1388558587	0.1269424118	0.1471089217	0.0376962391	-0.024655124700000003	-0.0370221161	-0.1910883351	0.0227666168	0.0145845808	0.1123914952	-0.0754186161	0.12183591839999999	0.024960608399999997	0.0766945965	-0.043014238200000006	-0.0835645015	-0.0260251629	0.0580499311	-0.0268941504	-0.0072121797999999985	0.0351345898	0.0806659545	0.14873698359999998	-0.1024723339	0.055952815999999995	0.0419506242	0.0199578295	0.1202615648	-0.0249091527	0.042399260099999996	-0.06434282549999999	0.0155531019	-0.06421383530000001	-0.1478355426	-0.0023893488	-0.013297154399999999	-0.08631846300000001	0.0397192508	-0.013569766899999999	-0.0371201034	0.1318355967	-0.0557867813	-0.0403000587	0.0789850483	-0.1103390318	0.0885849606	0.0300930187	0.1596081699	-0.13032381839999999	0.045094661200000004	0.0109031582	0.15471568089999999	0.08061524839999999	0.0390772297	-0.0921983644	-0.0362490564	-0.1516601022	0.19787273	-0.0339654433	-0.0293600644	0.0852355414	-0.0298818842	-0.0867381095	-0.09646705109999999	-0.0386716659	0.056139535899999995	-0.0074024562	-0.07237457309999999	0.028963707	-0.0388646995	-0.015926683100000002	0.0192665997	-0.12166364560000001	-0.0829830104	-0.0083318266	0.0133909519	-0.0957127076	0.090243484	0.0640567145	-0.057347886699999996	-0.050972736100000006	-0.0376309821	0.0927626955	-0.0250036529	-0.040906914100000004	0.1392443164	0.029210098900000002	0.13065396810000002	0.022252958399999998	-0.1398001849	0.0197086187	0.046852619000000005	-0.02638465	0.0494029267	0.1053689832	0.0419659472	0.0294010535	0.0903410408	0.011440128700000001	-0.0734217015	0.0	0.0007807339999999999	0.006660564	6.09545578756e-07	4.4363112798096e-05	0.0113797	-0.016638999999999998	0.00012949757209000006	0.00027685632100000004	0.168823	-0.005945000000000006	3.5343025000000066e-05	0.028501205329	-0.00150942	-0.0002520600000000001	2.2783487364e-06	6.353424360000006e-08	0.000474624	0.00034641699999999996	1.20004737889e-07	2.2526794137600002e-07	0.0007548659999999997	0.00026023299999999963	6.772121428899978e-08	5.698226779559995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33043.96484375	-60.4921875	3659.3047485351562	1091903612.594986	21440.73046875	44.69140625	459704923.03358465	1997.321792602539	22197.791015625	19.638671875	385.677433013916	492741925.973362	1.255845	22.718815	0.16853188400000002	-0.0274467698	-0.08119689440000001	0.09504862189999999	-0.10804321380000001	0.032388851	0.0403682719	0.19350359379999998	-0.0688730869	-0.045036199699999994	0.0172298475	0.029589787700000002	0.1307825853	-0.0521231875	0.09100937220000001	-0.1027771094	-0.0663170764	0.1275122125	-0.0279513267	0.09283226039999999	-0.1718845288	0.06077512440000001	-0.0561883475	-0.2212660825	-0.0973385658	0.027197446200000003	-0.058513281699999996	0.1095112278	0.12177084560000001	0.0109429078	-0.0174427026	-0.05813604400000001	0.043975035	0.006391581899999999	0.031482351400000004	-0.11059049970000001	0.0210476709	-0.0678492726	-0.0854089042	-0.1051688449	0.0316767559	0.1114876957	0.0474690761	-0.0103749033	-0.09350994609999999	-0.2181690635	0.053245537	0.0231962991	0.007011458000000001	-0.0655148728	0.0283251005	0.175200716	0.0761407674	-0.0383813779	0.019405809399999998	-0.0857954447	0.1507357355	0.0303882613	-0.0496854333	-0.16812358600000002	-0.0103580523	-0.023676667400000004	0.0905034056	0.0959333761	-0.09441942689999999	-0.042909215199999996	-0.005392824399999999	0.0500465456	-0.1425658965	-0.1813727114	-0.0076581218999999985	0.0079758993	-0.1846690991	-0.1749178144	-0.05482913019999999	0.0162142902	0.0567687805	0.1418420212	0.12289850199999999	0.0148512388	-0.050530294	-0.0224428559	-0.0543470384	0.027581371299999997	0.0086310112	-0.103595522	-0.1604463943	-0.023905993700000003	-0.0855580993	0.0153546974	0.016449021499999997	0.0323329464	0.06331542450000001	0.12015228160000001	0.0476368155	0.1383088417	-0.1727583655	-0.028527458199999998	0.1391451408	-0.1415443669	0.120441326	0.0883882321	0.0057263583	-0.0801023193	0.0	-0.00790735	-0.008688084	6.25261840225e-05	7.548280359105601e-05	-0.017859299999999998	-0.029238999999999998	0.00031895459648999995	0.000854919121	0.253809	0.084986	0.007222620196000002	0.064419008481	-0.00114344	0.0003659800000000001	1.3074550335999998e-06	1.339413604000001e-07	0.000194692	-0.000279932	7.8361924624e-08	3.7904974863999996e-08	0.00102133	0.00026646400000000033	7.100306329600017e-08	1.0431149689e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32848.48046875	-195.484375	38214.14086914063	1079022669.1058502	21409.25390625	-31.4765625	458356152.8222809	990.7739868164062	22218.642578125	20.8515625	434.7876586914063	493668078.0144692	1.08774	19.677717	0.140979658	0.030145707400000006	-0.1356687815	0.0507152397	-0.024169308799999997	0.0225967404	-0.060630056900000014	0.1547889251	0.0129118961	-0.1094357209	-0.049336951100000005	-0.0331801944	0.07628665429999999	-0.0050001934	0.0769756518	-0.0095301516	-0.07318775	0.0045722335	-0.08611892539999999	-0.0746597259	0.1045478862	-0.053441659	-0.0906565686	0.0300313018	0.1038403852	-0.0200703186	0.1456836249	0.1073400201	-0.014313111299999999	0.0250492571	0.033697848100000004	0.08493392970000001	-0.0136630976	-0.09061225199999999	-0.0451530403	0.128245742	-0.046977558899999994	0.1014783234	0.012453251399999999	-0.0152558355	0.11759703869999999	0.11437901380000001	-0.18013220219999998	-0.1112754267	0.1592878255	-0.0124151397	0.0179760101	-0.0299796958	0.0653453105	-0.1296839321	0.0372046474	0.09822327189999999	-0.033380619900000005	-0.042739358	-0.049412634500000004	0.0032968027000000004	0.0728175886	0.04476846809999999	0.0318184715	-0.1378868377	-0.12127577699999999	-0.0287000762	0.0975084527	0.0620450834	-0.0214856616	-0.0003432817	0.0058175027	0.06078964200000001	-2.01829e-05	0.015399698500000001	-0.0718876881	0.014064341299999998	0.1552947944	0.0069670274	-0.0444776579	-0.1739734977	-0.1848846211	-0.0534782442	0.11780022279999999	0.0683813528	0.0302324096	0.069492503	-0.0142087762	-0.08075764860000001	0.0650627812	0.1046693336	-0.0254119851	-0.1006525855	-0.0524839833	-0.0570334346	0.1597708257	-0.09103811279999999	-0.1576940609	-0.0755603364	-0.1368760626	0.04306862559999999	0.1247919129	-0.058948469	0.0274486127	-0.09627042150000001	-0.1327488358	0.0863868426	0.0	-0.0863868426	0.0	0.0009661680000000002	0.008873518	9.334806042240006e-07	7.8739321696324e-05	0.00388454	0.02174384	1.50896510116e-05	0.0004727945779455999	0.191038	-0.06277100000000001	0.003940198440999999	0.036495517444000015	-0.00131799	-0.0001745500000000001	1.7370976401e-06	3.046770250000003e-08	0.0007055039999999999	0.0005108119999999999	2.6092889934399985e-07	4.977358940159999e-07	0.0007548659999999997	-0.00026646400000000033	7.100306329600017e-08	5.698226779559995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32926.23046875	77.75	6045.0625	1084136652.8812408	21425.560546875	16.306640625	459054644.74780655	265.9065284729004	22251.59765625	32.955078125	1086.0371742248537	495133598.2556305	1.104044	19.972664	0.10113854799999998	0.0627130397	-0.06668267879999999	0.0462804603	-0.0577374835	0.0694097906	-0.0311531554	0.1548228357	0.0133175587	0.0084354784	0.042245947400000004	-0.07217408639999999	0.1129492362	0.1213689431	0.088581964	0.054474128200000006	0.074761093	-0.0416410246	0.0271836294	0.0651555703	0.1002180751	-0.0057528224	0.0118694008	-0.0589560002	-0.0855729432	-0.0666041595	0.025413533	-0.1013047749	0.12273323439999999	-0.0274326009	0.1165721609	0.164956973	-0.0073849901	0.0194076343	-0.0129943937	-0.0284291876	0.0582830414	-0.0833421391	-0.0315232349	-0.1654477671	0.0715736555	-0.14075904919999999	-0.0360109537	0.0647581455	0.0321425824	0.0436017564	0.22113856850000002	-0.14436238	0.09028933410000001	-0.0575924962	0.0150699204	0.0488630924	0.0253945187	0.030787720499999997	-0.0748646211	-0.014641001899999999	0.1380695405	0.0438374553	0.01800292	-0.1120871358	0.048952690599999994	0.0059383837	-0.031888245600000004	0.22078225440000002	0.038891405	-0.057246497800000004	0.04396842769999999	-0.0571916058	0.1847828037	0.0895640568	0.1081820577	0.031108898500000006	0.0052388776000000005	0.033648498900000004	0.023666824399999998	0.0978809903	-0.0162565429	0.0359759762	0.0587822899	-0.10057211529999999	-0.1300575178	0.0347971988	0.1299252371	-0.0303443035	-0.024633518599999998	0.0678097026	0.030241626299999998	-0.10580127800000001	-0.0783822631	-0.08969038439999999	-0.0172444554	-0.1434668287	0.1676816643	-0.0824053468	0.2280781586	0.0507469207	0.1503214107	0.0059431962	-0.0014534791	0.026367879599999998	0.12174625130000001	0.08433797230000001	-0.0057263583	-0.09224419539999999	0.0	-0.00573494	-0.006701108000000001	3.28895368036e-05	4.4904848427664e-05	-0.040627300000000005	-0.04451184	0.0016505775052900007	0.0019813039001856003	0.207424	0.016385999999999956	0.0002685009959999986	0.04302471577599999	-0.00147797	-0.0001599800000000001	2.1843953209e-06	2.5593600400000032e-08	0.000194692	-0.0005108119999999999	2.6092889934399985e-07	3.7904974863999996e-08	0.0007548659999999997	0.0	0.0	5.698226779559995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32882.12109375	-44.109375	1945.636962890625	1081233887.6240387	21406.806640625	-18.75390625	458251370.54910666	351.70899963378906	22211.84375	-39.75390625	1580.373062133789	493366002.77441406	1.1180310000000002	20.225698	0.14827191	0.0760143796	-0.0738227789	-0.013918233200000001	0.0742386453	0.0869829152	-0.06453645400000001	0.0716691485	0.0325773583	-0.052293252	-0.044407383200000004	-0.1567033682	-0.0987174201	0.14652423369999998	0.006506030899999999	0.08463654720000001	-0.006338895799999999	-0.042042928099999995	-0.0656350178	0.012100898700000001	-0.0220270965	0.0133788706	-0.0838107895	0.0393422213	0.0522653941	0.0761112501	0.1075090968	-0.0546713883	-0.0046760727000000005	-0.0285374173	0.0489657029	-0.0278536422	-0.0174731509	-0.0553351313	0.03663025	-0.1144400565	-0.061771329800000004	0.1166243889	-0.039014874	-0.0408705268	0.08100873509999999	-0.0232647412	0.040508424	0.0698145706	0.0247612348	0.10203368539999999	-0.041170572999999995	-0.0129871881	0.0836096154	-0.0586220308	0.007588975	-0.0114587975	-0.0947964857	-0.016926257099999998	-0.0665649366	0.1143989802	0.0419838622	0.0376260416	-0.0027084291999999997	-0.0635186446	-0.07030261759999999	-0.0680518178	-0.0985514235	0.06600761349999999	0.1851929604	-0.0224829282	0.016823096200000002	-0.025733045099999997	0.0941748356	0.0372745317	-0.0988868349	-0.0939038722	-0.0049737584	-0.046769476799999994	0.0038583369	-0.044148360899999996	-0.047296171399999996	-0.09704513710000001	-0.0597400057	-0.0021986164	-0.060929247400000004	-0.0240119517	-0.0179332001	0.0691721907	0.1098028939	-0.1344783283	0.1095527741	-0.0407899026	-0.035341621000000004	-0.0278816086	0.0474949724	-0.1145986482	-0.041517956099999996	0.0985299439	-0.034780964	-0.0442964868	0.0325475122	-0.0055825788	-0.023805849700000003	-0.135756711	0.030049072200000002	0.0822427473	-0.011440128700000001	-0.097645414	0.0	-0.017073599999999998	-0.011338659999999995	0.00029150781695999985	0.00012856521059559993	0.0256803	0.06630760000000001	0.0006594778080900001	0.004396697817760001	0.165419	-0.04200499999999996	0.0017644200249999965	0.027363445561000004	-0.00164079	-0.00016281999999999996	2.6921918241e-06	2.651035239999998e-08	0.000106391	-8.830100000000001e-05	7.797066600999997e-09	1.1319044881000002e-08	0.000433574	-0.00032129199999999966	1.0322854926399976e-07	1.87986413476e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
