csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71
18950.068359375	-52.080078125	2712.3345375061035	359105090.8249855	15590.439453125	-11.76953125	138.52186584472656	243061802.34155652	14549.20703125	-31.37890625	984.6357574462892	211679425.23817444	0.958166	27.318544	0.15398320000000001	-0.011017975800000001	-0.006213901500000001	-0.0177585504	0.014487528999999999	-0.0279857942	-0.0418920661	0.00985008	-0.0041628592	0.021168108999999997	-0.0386192581	0.0042673604	-0.0511830825	-0.0048260501	0.0472840811	-0.08900147119999999	-0.0033881606	0.0189653256	-0.0026184596	-0.0129200003	-0.0242391803	-0.0482717664	-0.0057392824	-0.0029156022	-0.00024179939999999998	0.0457356185	-0.0021631695	-0.0200502443	-0.058088637699999994	-0.0437784024	-0.0190064063	0.0157917988	-0.0277575815	-0.044587869100000004	-0.0037027187	0.009879243499999999	0.0184323032	-0.0548467805	0.0359991952	-0.0047814961	-0.035625529100000004	-0.030266309300000002	-0.0398561699	0.0152421448	-0.0490065369	0.020676301799999998	-0.0707935729	-0.0431559838	0.032930265800000004	0.0180320032	0.0020037717	0.0101507816	0.0202714619	-0.0519789085	-0.052850718399999996	0.0188532203	0.0	0.0	-0.0455656	0.0102017	0.00010407468289000002	0.00207622390336	1.09799	0.08456000000000019	1.2055820401	0.007150393600000031	1.97445	-0.031039999999999963	3.8984528025	0.0009634815999999973	0.054077199999999985	0.00024089999999998837	5.8032809999994375e-08	0.0029243435598399997	0.00423648	7.850000000000218e-06	1.79477627904e-05	6.162250000000342e-11	-0.00397318	-0.00031488	1.5786159312399994e-05	9.91494144e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18760.96875	-189.099609375	35758.66226577759	351973948.43847656	15574.4560546875	-15.9833984375	255.46902561187744	242563681.39939213	14551.876953125	2.669921875	7.1284828186035165	211757122.85889053	1.052271	30.001602	0.32967139999999995	-0.028505761600000002	-0.0088779516	-0.031034167	0.0027938861	-0.0139481344	-0.055885959000000006	-0.0129570324	0.0233272035	0.0662490661	-0.0375739867	0.0185236766	0.0034660687	0.0219545948	0.0198861229	-0.025638098199999997	-0.0022514747	0.011087541499999999	0.0115825452	-0.051229339000000006	-0.0318471111	-0.0030059082	-0.10185200380000001	-0.0013515565	-0.00739974	-0.028889031000000006	-0.0131276237	-0.0571957857	-0.028356405600000002	-0.056687526900000014	-0.031772179500000004	0.0050063312	-0.0101348258	-0.046574481900000006	-0.0191416606	0.0267320864	0.053844114699999994	-0.054860796399999995	0.011597693300000001	0.0077892395	-0.0379614525	-0.028539102	-0.0256981072	0.0099711137	0.041074133900000004	0.0227863498	0.0033027078999999997	-0.056254119299999995	0.0028242721	-0.0395193838	-0.0884388291	0.0336622579	0.0198673118	-0.0524804833	-0.0521051476	0.0204732096	0.0	0.0	-0.045988	-0.0004224000000000033	1.7842176000000282e-07	0.002114896144	1.15089	0.05289999999999995	1.3245477921	0.0027984099999999947	2.01969	0.04524000000000017	4.0791476961000015	0.0020466576000000157	0.0506107	-0.003466499999999997	1.2016622249999983e-05	0.0025614429544899998	0.00498269	0.0007462099999999998	2.48271996361e-05	5.568293640999997e-07	-0.00356371	0.00040946999999999983	1.27000289641e-05	1.676656808999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18794.998046875	34.029296875	1157.9930458068848	353251951.58203506	15602.5185546875	28.0625	787.50390625	243438585.24936768	14565.8193359375	13.9423828125	194.3900384902954	212163092.92717075	0.912773	26.024324	0.17664669999999988	-0.036331736600000004	-0.0045708371	-0.0426746225	-0.0052281366	-0.0023580108	-0.060089701100000004	-0.014616686499999997	0.0111624827	0.0274955486	-0.0174306549	0.0010925988	-0.025115598700000002	0.0578218692	-0.0081347717	0.0003191433	0.0163633491	-0.0379499327	0.0035712775	-0.0506394217	-0.0148078668	0.006528876800000001	-0.0600144362	0.022683334500000003	-0.0161646812	-0.0454496825	-0.0071406254	-0.08004209820000001	-0.0042511532	-0.054590865499999995	-0.0426421837	-0.005394749399999999	-0.0018240182999999998	-0.0579772239	-0.0225030348	0.0159476959	0.021756336499999997	-0.0252732263	0.0271047782	-0.0394266059	-0.0254844838	-0.022161132000000004	-0.0234607774	-0.0093345361	0.0296891702	0.0047195527	0.0162103208	-0.0151946605	-0.028345307599999998	-0.0048253422999999995	-0.0713524891	0.0459500826	0.0194623035	-0.0529729905	-0.0513393208	0.02207905	0.0	0.0	-0.044720800000000005	0.001267199999999996	1.6057958399999901e-06	0.0019999499526400003	1.1455799999999998	-0.005310000000000148	1.3123535363999996	2.8196100000001568e-05	2.06116	0.04146999999999945	4.248380545599999	0.0017197608999999544	0.0486286	-0.001982099999999993	3.928720409999975e-06	0.00236474073796	0.00548557	0.0005028800000000007	3.0091478224900005e-05	2.528882944000007e-07	-0.00365072	-8.701000000000021e-05	1.33277565184e-05	7.570740100000037e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18996.0234375	201.025390625	40411.20767593384	360848906.4380493	15628.4150390625	25.896484375	670.6279029846191	244247356.6331949	14573.556640625	7.7373046875	59.86588382720947	212388553.15750504	1.121329	31.970521999999995	0.3751436000000001	-0.0143995347	-0.0022126156	-0.0195334089	0.016182116200000003	-0.016318818500000002	-0.0545141091	0.0132424585	-0.0027102690000000004	-0.0082928222	-0.009946188	0.0258629484	-0.0663210714	-0.011184141399999998	-0.010233029	-0.0559650356	-0.0026071097	-0.0147454747	-0.058078858899999995	0.0201707274	-0.0329816707	-0.0585871329	0.0200560224	-0.0013782806	0.0077339194	0.0510043712	0.025973624	-0.0301632314	-0.0798246915	-0.038608295200000003	-0.019748663200000002	0.018626117299999998	-0.0184872994	-0.0553951417	0.0006188443	0.0100430801	-0.0097633131	-0.029234074300000006	0.0034746113	-0.043997489199999996	0.0160165674	-0.0046735228000000005	-0.0251024964	0.025968627299999998	0.0031716778	0.0285532645	-0.0400433517	-0.0362192995	0.0679136927	0.0528251514	0.0565139324	-0.0499907118	0.0190564545	-0.05345634480000002	-0.050553535700000006	0.0236696316	0.0	0.0	-0.0648649	-0.0201441	0.00040578476480999985	0.00420745525201	1.07118	-0.0743999999999998	1.1474265924	0.00553535999999997	2.04569	-0.01546999999999965	4.1848475761	0.0002393208999999892	0.052951300000000014	0.004322700000000007	1.8685735290000048e-05	0.0028038401716900013	0.00478135	-0.0007042200000000003	2.2861307822500007e-05	4.959258084000003e-07	-0.00337505	0.00027567	1.13909625025e-05	7.599394889999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18955.66015625	-40.36328125	1629.1944732666016	359317051.9592438	15616.86328125	-11.5517578125	133.4431085586548	243886418.7452545	14573.017578125	-0.5390625	0.29058837890625	212372841.33234024	1.049999	29.936821	0.1910798000000003	0.0009807434	0.0044949737	-0.0083456874	0.0213344271	-0.026181592200000003	-0.0408665961	0.017245446299999998	-0.0172008347	0.0034695623	-0.024908456699999998	0.012753940200000001	-0.04884673269999999	0.018525616499999998	-0.0260812633	-0.027500905	-0.039532286800000004	0.052867817000000004	0.011749879199999999	-0.0063152673	-0.0076246216	-0.0292226463	0.0084774974	-0.010720600700000001	0.0127019825	0.0327691859	-0.0287173927	-0.0177319469	-0.0256787537	-0.038301938	-0.0095371151	0.0230984523	-0.0219989942	-0.044778531100000005	0.014903014	-0.0058274534	-0.0046949506	-0.0305127406	0.0190495837	-0.057086173	0.0213806016	-0.0350327343	-0.0104944426	0.035697583399999996	-0.0347831655	-0.0209637724	-0.0596064736	-0.0105936554	0.0430499094	0.0172277373	-0.036599215299999995	0.004493431500000001	0.0186497824	-0.053930462900000004	-0.0497480978	0.025243855099999997	0.0	0.0	-0.058867099999999985	0.0059978000000000115	3.5973604840000136e-05	0.0034653354624099987	1.0800900000000002	0.008910000000000196	1.1665944081000004	7.938810000000348e-05	2.02146	-0.0242300000000002	4.086300531599998	0.0005870929000000095	0.0554221	0.002470799999999995	6.104852639999976e-06	0.00307160916841	0.0044979	-0.0002834500000000002	2.023110441e-05	8.034390250000009e-08	-0.00365964	-0.00028458999999999993	1.33929649296e-05	8.099146809999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18871.826171875	-83.833984375	7028.136936187744	356145823.0614662	15628.123046875	11.259765625	126.78232192993164	244238229.96826556	14581.068359375	8.05078125	64.81507873535156	212607554.50076675	0.8890599999999999	25.348255	0.08606619999999947	-0.0062663365000000006	0.006040793000000001	-0.0075290194999999985	0.0135524901	-0.0207556476	-0.0474610822	0.0175232648	-0.0103118441	0.0333752313	-0.037786471	-3.94326e-05	0.0077270129	0.0261116182	-0.0171045212	0.01596245	-0.0018219351	-0.0054398774	-0.0072674852	-0.044041783200000004	0.0039599145	-0.0266025615	0.009693448	-0.007660361899999998	-0.0043861245000000005	-0.0204146155	-0.0287683857	-0.0372765818	-0.0059080303	-0.0301884814	-0.0085848227	0.015479235400000001	-0.0184530668	-0.0479004751	0.0178490136	0.0052816186	0.024132564	-0.0297286921	0.0246540635	0.0047739694000000004	0.0081327871	-0.0085531612	-0.0080642404	0.010178349100000001	0.0186237401	0.0140030722	0.061421279599999996	0.013176027	0.0710542762	-0.0398909088	-0.0142075346	-0.0016148207000000001	0.0182423047	-0.054395262800000004	-0.0489233203	0.026800632799999998	0.0	0.0	-0.0646853	-0.00581820000000001	3.385145124000011e-05	0.00418418803609	1.09299	0.012899999999999691	1.1946271400999997	0.000166409999999992	1.9849	-0.0365599999999997	3.93982801	0.0013366335999999786	0.0558303	0.0004081999999999975	1.6662723999999793e-07	0.00311702239809	0.00443806	-5.984000000000025e-05	1.96963765636e-05	3.580825600000029e-09	-0.00380736	-0.00014772000000000006	1.44959901696e-05	2.1821198400000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18896.43359375	24.607421875	605.5252113342285	357075202.56300354	15613.119140625	-15.00390625	225.11720275878903	243769489.29935077	14591.13671875	10.068359375	101.3718605041504	212901270.7452545	0.839734	23.941896	0.15018490000000007	-0.0089293355	0.007984626600000001	-0.013142560900000001	0.017317868400000002	-0.021027155	-0.0396618551	-0.0022306623	-0.0099795357	0.0156199926	-0.0413054702	-0.0166560178	-0.0167106685	0.0810209075	-0.0192016946	0.0012106767	0.029465751000000002	-0.0241691548	-0.0049773877000000005	-0.0419789613	0.031254581600000005	-0.028875839599999998	0.0046977574	0.003570000300000001	0.0009220789999999999	-0.0337118214	-0.0024088186	-0.0571427059	0.025866177400000002	-0.0165501498	-0.012631622700000001	0.0191517011	-0.0211249945	-0.037635355499999995	-0.0054379368	-0.0056506691	-0.0014861962	-0.0390325222	0.0663329543	-0.0305626746	-0.0017106579	-0.0370762762	0.0053508648	-0.0158126645	-0.0083474448	0.0178923086	0.070085562	-0.0058794699	0.0523891752	0.0110874925	-0.0071956401	-0.0294925331	0.017834039	-0.054850664199999996	-0.048079523799999996	0.028338888599999997	0.0	0.0	-0.06695119999999999	-0.0022658999999999874	5.134302809999942e-06	0.0044824631814399975	1.13746	0.04447000000000023	1.2938152516000003	0.0019775809000000207	1.99117	0.006269999999999998	3.9647579689	3.931289999999997e-05	0.0543928	-0.0014375000000000013	2.066406250000004e-06	0.00295857669184	0.0046705	0.0002324400000000004	2.1813570249999998e-05	5.402835360000019e-08	-0.00353372	0.0002736399999999999	1.2487177038400003e-05	7.487884959999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19041.662109375	145.228515625	21091.32175064087	362584895.88760763	15619.4091796875	6.2900390625	39.564591407775886	243965943.1225061	14627.4033203125	36.2666015625	1315.2663888931274	213960927.89508915	1.035221	29.515482	0.1911088	-0.0160948518	0.0024776589	-0.0254767861	0.0101925044	-0.0008988621000000002	-0.0462183705	0.0028277246000000004	0.010266811899999999	-0.0065046656999999996	-3.07434e-05	0.0296345288	-0.0557714646	-0.0036594499	-0.0105407628	-0.059211216	0.0382776491	-0.030302250099999997	0.025423897400000003	0.0024382701000000002	0.044301245	-0.0061847068	-0.0638816437	0.010826042099999999	0.012017289799999999	0.041445824	0.0428223157	-0.057550997	-0.0625405825	0.0158749098	-0.0258388781	0.0095919797	-0.0032699758000000003	-0.0450245771	-0.0038114048	0.0160515728	-0.0022063852	-0.026527784	-0.0023887660999999997	-0.035838663300000004	0.011793341799999999	-0.0126191471	-0.0393189994	-0.052353937999999996	-0.0386213376	0.0570475863	-0.0135580415	-0.0568533325	0.0153097498	-0.0143704525	-0.0491875882	-0.0049807778	0.017425003	-0.0552965884	-0.0472170363	0.029857559500000002	0.0	0.0	-0.0653424	0.0016087999999999936	2.588237439999979e-06	0.0042696292377600005	1.13214	-0.0053200000000002134	1.2817409796	2.8302400000002272e-05	2.07012	0.07895000000000008	4.285396814400001	0.006233102500000012	0.052433900000000006	-0.0019588999999999926	3.837289209999971e-06	0.002749313869210001	0.00479904	0.0001285399999999999	2.30307849216e-05	1.6522531599999975e-08	-0.00351656	1.7160000000000005e-05	1.2366194233600003e-05	2.9446560000000017e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18943.083984375	-98.578125	9717.646728515623	358840430.8390846	15605.6884765625	-13.720703125	188.2576942443848	243537512.82751557	14638.783203125	11.3798828125	129.5017328262329	214293973.66809464	0.979459	27.925638	0.1997167999999995	-0.0209785505	0.006324095500000001	-0.0266656596	0.0093652407	0.0032923727000000002	-0.0459153634	-0.011363196899999999	0.022665262400000004	0.020598921	-0.0200129223	0.035462693999999996	-0.010945126000000001	-0.0268226328	-0.014443615600000001	0.0245399858	-0.0342414012	0.05643215150000001	0.0397654614	-0.0058318823	-0.0125237097	0.012821665	-0.0404558489	0.00041950230000000003	0.0015714238	0.0016387195	-0.008796379	-0.046662691799999996	-0.028691866400000002	0.0010933302999999999	-0.0274210273	0.0096279397	0.0062346813	-0.0392436758	-0.0177574319	0.0311644049	0.0128451343	-0.034966743700000004	-0.0351068892	-0.015470218999999999	0.0175955119	0.0089907299	0.009330869	0.0377443238	-0.0027050214000000003	-0.061561762699999995	-0.030746756299999997	-0.0171624208	-0.00460979	-0.032271746000000004	-0.0512173671	0.0068190116	0.0170152142	-0.0557329584	-0.046336193	0.0313555959	0.0	0.0	-0.0594761	0.005866299999999998	3.441347568999997e-05	0.00353740647121	1.1502	0.01805999999999996	1.3229600399999997	0.00032616359999999866	2.12288	0.052759999999999696	4.5066194944	0.002783617599999968	0.0507092	-0.0017247000000000096	2.974590090000033e-06	0.00257142296464	0.00525408	0.0004550400000000003	2.7605356646400005e-05	2.0706140160000032e-07	-0.00323569	0.00028087000000000034	1.0469689776099997e-05	7.888795690000019e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18857.044921875	-86.0390625	7402.720275878906	355588143.18561167	15602.6982421875	-2.990234375	8.94150161743164	243444192.4367609	14629.5751953125	-9.2080078125	84.78740787506105	214024470.3953028	0.935548	26.673666	0.07549980000000066	-0.0217936606	0.016302237600000002	-0.0259448609	0.0097622077	0.008634318299999999	-0.050200990300000005	-0.0234917987	0.0277392396	0.0236419577	-0.0397864286	0.045993026799999996	0.029746606800000002	5.2107e-05	-0.0282065927	0.0040316543	0.0158266852	-0.0177689703	-0.0196839421	-0.0409396363	-0.0594454604	0.0082619068	-0.0648829819	0.0140745278	0.0004419323	-0.0407526246	0.0016735553	-0.0477075875	-0.0054513797	-0.003597665200000001	-0.025480410699999997	0.008770779499999999	0.0102404031	-0.047369151	-0.028143872200000003	0.034144529	0.0152041825	-0.057514334199999996	-0.0330086655	0.0202253755	0.0053347143000000005	-0.0413776348	-0.0122145302	-0.0120961248	0.0884605517	0.0165610578	0.038017121699999996	-0.0350409395	-0.0376195528	-0.035582404	-0.0372373559	0.0130797781	0.0166046905	-0.0561596988	-0.0454373365	0.0328319625	0.0	0.0	-0.0615999	-0.002123800000000002	4.510526440000008e-06	0.0037945476800100007	1.1569	0.00670000000000015	1.33841761	4.489000000000201e-05	2.13796	0.015079999999999759	4.5708729615999975	0.00022740639999999283	0.0501663	-0.000542899999999992	2.947404099999913e-07	0.0025166576556900004	0.00483672	-0.0004173600000000003	2.33938603584e-05	1.7418936960000025e-07	-0.00316403	7.165999999999987e-05	1.00110858409e-05	5.13515559999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18794.208984375	-62.8359375	3948.355041503906	353222291.348362	15610.423828125	7.7255859375	59.684678077697754	243685332.0936928	14599.39453125	-30.1806640625	910.872483253479	213142320.6790924	0.947466	27.013477	0.114365	-0.0227315262	0.013658109299999999	-0.0310064712	0.0055715265	0.005342528	-0.0421690267	-0.024153912200000002	-0.0003479596	-0.010482844	-0.0317549954	-0.0043751235	-0.0070079764	0.0582567039	-0.0150886152	-0.027941898399999998	0.044185927	-0.048720631699999996	-0.0213727423	-0.0102961241	0.0061003015	0.026935578300000002	-0.0527500471	0.0193919517	0.0010983934	-0.0384441472	0.008630781700000001	-0.061447517699999996	-0.009318720899999999	-0.0098095511	-0.0317101158	0.0046083676	0.0071369856	-0.0360896609	-0.0274131842	-0.000437638	-0.018282744899999998	-0.0283619413	0.0419183851	-0.0198794047	-0.0169950402	-0.0379350314	-0.021458119900000003	-0.0418285491	0.0217160427	0.069635068	0.0123306825	-0.0318980063	-0.016856034	-0.0271498476	-0.0258225842	-0.034946426600000004	0.0161934495	-0.05657673570000001	-0.044520816100000006	0.0342856391	0.0	0.0	-0.0559314	0.0056685	3.213189225e-05	0.0031283215059600003	1.18421	0.027309999999999945	1.4023533241	0.0007458360999999969	2.08215	-0.055809999999999686	4.3353486225	0.0031147560999999647	0.0498811	-0.0002852000000000063	8.133904000000357e-08	0.00248812413721	0.00486499	2.826999999999951e-05	2.36681277001e-05	7.991928999999723e-10	-0.00336209	-0.0001980599999999999	1.13036491681e-05	3.9227763599999957e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
