csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
36874.9140625	-1616.20703125	1359759287.1167605	2612125.1678619385	23834.3046875	28.400390625	568074079.9365845	806.5821876525879	24289.392578125	-246.20703125	589974591.8142737	60617.90223693848	2.650179	80.9664	1.7029714499999995	0.0050294787	0.044988156900000006	0.1002371291	-0.0028188321000000003	-0.1374656473	0.1632969282	0.09847245810000001	-0.09442630029999999	0.1202078201	-0.176738808	0.1755525514	0.0386109591	-0.2103831795	0.0123444018	0.0748243311	0.1524331886	0.0202699316	0.1029902653	-0.0222638739	0.1370666389	-0.1523449546	-0.09004464039999999	0.119018322	-0.08984155529999999	-0.18812348269999998	0.025726640699999997	0.0810953843	0.1149005941	0.061235030999999995	0.0631602373	0.0823979615	-0.0407362986	-0.0010773469	-0.11109021890000001	0.0032316353999999998	0.1110275503	-0.259679	-0.056707999999999974	0.067433183041	0.003215797263999998	-0.501447	-0.4026949	0.251449093809	0.16216318248600994	-2.14256	-0.90801	0.8244821601000001	4.5905633536	-0.0155372	-0.004353600000000001	1.895383296000001e-05	0.00024140458384	0.00629236	0.0016696600000000008	2.7877645156000025e-06	3.959379436960001e-05	-0.00102273	-0.0006879109999999997	1.0459766529e-06	4.732215439209998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37331.9609375	457.046875	1393675307.4390259	208891.8459472656	23785.802734375	-48.501953125	565764411.7186012	2352.439456939697	24151.041015625	-138.3515625	583272782.138401	19141.15484619141	1.787266	54.60329100000001	1.0097090000000002	0.08866167960000003	-0.1109808999	0.10077217179999999	-0.0522177107	-0.1549579112	0.2225715973	0.1436738561	0.0651950148	-0.07003322690000001	-0.0406082348	0.1591249533	-0.0095403752	0.0270631627	0.14065659460000002	0.0107560377	0.1073416843	-0.10028608039999999	0.10853237369999999	-0.0486256188	0.1282857067	-0.25011041850000004	-0.0770980589	-0.0524010772	0.0768511118	-0.0736790779	-0.029437626	0.0814224412	0.0134373399	0.11413433740000001	0.0075886526	0.0834259903	0.2043678984	-0.0032316353999999998	-0.1109231287	0.0096839714	0.1103598175	-0.312764	-0.053084999999999986	0.097821319696	0.0028180172249999995	-0.725833	-0.224386	0.5268335438889999	0.05034907699599999	-2.41872	-0.27616	0.07626434559999998	5.850206438400001	-0.0225908	-0.007053599999999997	4.9753272959999956e-05	0.0005103442446399999	0.00520904	-0.0010833200000000005	1.173582222400001e-06	2.71340977216e-05	-0.00200737	-0.0009846400000000002	4.0295343169e-06	9.695159296000003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37091.98828125	-239.97265625	1375815594.6563873	57586.87574768066	23785.48046875	-0.322265625	565749081.1292878	0.10385513305664062	24052.66796875	-98.373046875	578530836.4149323	9677.256351470949	0.718824	21.960999	0.22923800000000016	0.0726584039	-0.0529250191	0.11540777320000001	-0.0420773886	-0.1179021241	0.2112710285	0.1542777758	-0.0127287844	0.0241154006	0.1085536934	0.0359872028	-0.0021688438	-0.0141090074	0.08096464169999999	0.0517799251	0.1494069782	0.0282003629	0.1236222468	-0.0567501655	0.0960391255	-0.2353390857	-0.11113170300000001	-0.0357200696	0.044128765199999996	-0.0014154605999999999	-0.011275751399999999	0.0193894308	-0.0915802797	0.036848598999999996	0.10068713480000001	0.0033504645	0.115702396	-0.0053847087	-0.1105891995	0.016103539899999998	0.1090283678	-0.28253	0.03023399999999998	0.0798232009	0.000914094755999999	-0.76749	-0.041657000000000055	0.5890409001	0.0017353056490000045	-2.32143	0.0972900000000001	0.009465344100000021	5.389037244899999	-0.0231487	-0.0005579000000000001	3.1125241000000004e-07	0.0005358623116899999	0.00478172	-0.0004273200000000001	1.8260238240000013e-07	2.28648461584e-05	-0.00179145	0.0002159200000000001	3.2092931025e-06	4.662144640000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37378.9375	286.94921875	1397184968.6289062	82339.85414123535	23747.900390625	-37.580078125	563962772.963047	1412.2622718811035	24013.072265625	-39.595703125	576627639.6341286	1567.8197059631348	0.798726	24.402117	0.2799484999999998	0.07661283719999999	-0.026775791200000003	0.1364908022	-0.0202980238	-0.09836901529999999	0.1792735156	0.1637079329	0.0748388182	-0.0280127442	0.089886146	-0.0498592651	0.014664231399999996	0.0015403791	0.0746747306	0.058675867300000004	0.0773713791	-0.022716118799999997	0.1513629963	-0.0329090835	0.0747582966	-0.21748279140000001	-0.0986618666	-0.1146051717	0.0400832704	-0.0005456358999999999	-0.0454884636	-0.010904968400000001	-0.0366658014	-0.0112405843	0.0284994778	-0.0080903859	0.0545373427	-0.007535757	-0.11008893369999999	0.0224686191	0.10704120869999999	-0.280857	0.00167299999999998	0.07888065444900001	2.7989289999999333e-06	-0.8321159999999999	-0.06462599999999985	0.6924170374559998	0.004176519875999981	-2.17164	0.14978999999999987	0.02243704409999996	4.716020289599999	-0.0227368	0.00041189999999999977	1.696616099999998e-07	0.0005169620742399999	0.00492257	0.00014085000000000052	1.9838722500000148e-08	2.42316954049e-05	-0.00106701	0.00072444	1.1385103401e-06	5.248133136000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37623.8203125	244.8828125	1415551854.9072876	59967.591857910156	23717.75	-30.150390625	562531665.0625	909.046054840088	24020.859375	7.787109375	577001685.1135254	60.63907241821289	0.8118969999999999	24.804522	0.28787199999999996	0.0792911562	0.0127953194	0.1637462092	-0.028172658599999997	-0.061169373099999994	0.1003326567	0.1964700802	0.06419461530000001	-0.0342583662	0.0946596361	-0.1281294349	0.0495295884	-0.036781462200000004	0.0560496904	0.0816752275	-0.0150684149	0.0015133971	0.175893833	-0.04738560519999999	0.0430728518	-0.1644732626	-0.1334755536	-0.08285900709999999	0.0320565909	0.0300581187	-0.0111775124	-0.17103368	0.0412857119	0.0064909426	-0.0136748463	-0.1139701177	-0.0522344729	-0.0096839714	-0.10942308369999999	0.0287576717	0.10441029119999999	-0.272825	0.008032000000000039	0.07443348062499999	6.451302400000063e-05	-0.751839	0.08027699999999982	0.565261881921	0.006444396728999971	-2.0173	0.15433999999999992	0.023820835599999972	4.06949929	-0.0230692	-0.0003324000000000035	1.1048976000000234e-07	0.0005321879886400001	0.00451647	-0.0004061000000000004	1.6491721000000028e-07	2.03985012609e-05	-0.00123297	-0.00016595999999999996	1.5202150208999995e-06	2.7542721599999975e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37508.7890625	-115.03125	1406909256.9351196	13232.1884765625	23678.796875	-38.953125	560685421.4475098	1517.345947265625	24017.865234375	-2.994140625	576857850.4165993	8.96487808227539	0.8102019999999999	24.752731	0.18750099999999992	0.0835445496	0.0488522209	0.1837205461	-0.0104313841	-0.0413323651	0.11153107779999999	0.1725764638	0.0457477576	-0.0128101633	0.1034444488	-0.1293642981	0.0726915128	0.0339399587	0.0500396716	0.11224360679999999	-0.0043278540999999995	0.017844763200000002	0.1939920534	-0.029156585699999998	0.0229308905	-0.1725963831	-0.0930328852	-0.0810595906	0.0180272312	0.1105800528	0.112196306	-0.1713637014	0.022765189900000003	0.011727222800000001	-0.0054715521	-0.0157519422	-0.0230524778	-0.0118285441	-0.1085926509	0.0349494174	0.10115143789999999	-0.269254	0.0035709999999999904	0.07249771651600001	1.2752040999999934e-05	-0.72135	0.03048899999999999	0.5203458225	0.0009295791209999992	-1.90626	0.11104000000000024	0.012329881600000056	3.6338271875999992	-0.023642700000000003	-0.0005735000000000012	3.2890225000000127e-07	0.0005589772632900002	0.0047292	0.00021273000000000038	4.525405290000017e-08	2.236533264e-05	-0.00129476	-6.179000000000015e-05	1.6764034576e-06	3.8180041000000185e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37430.421875	-78.3671875	1401036481.7404785	6141.416076660156	23680.47265625	1.67578125	560764785.2234039	2.8082427978515625	24007.21875	-10.646484375	576346552.1103517	113.34762954711914	0.601754	18.384363	0.11106200000000008	0.0798914931	0.0634778684	0.1873078234	-0.0049174021	-0.0295776721	0.1050356227	0.17127534030000002	0.0105703379	-0.0060112467	0.0790777572	-0.09367900130000001	0.0429361425	0.054868085999999996	0.04626297099999999	0.11830194779999999	0.0041358443	0.0384879017	0.19552629510000002	-0.0247355948	0.0181238033	-0.1623972821	-0.0957517329	-0.0328954842	0.027484277	0.1430424459	0.106295295	-0.17362402489999998	-0.01858483	0.0103500389	0.0030377351	0.029921681699999998	-0.0974262261	-0.013968668500000002	-0.10759888449999999	0.041022905299999995	0.0972842479	-0.27265900000000004	-0.003405000000000047	0.07434293028100003	1.159402500000032e-05	-0.6595989999999999	0.06175100000000011	0.4350708408009999	0.003813186001000014	-1.87681	0.029449999999999976	0.0008673024999999987	3.5224157760999995	-0.0237108	-6.809999999999802e-05	4.637609999999731e-09	0.00056220203664	0.00462722	-0.00010198000000000063	1.0399920400000132e-08	2.14111649284e-05	-0.00113572	0.00015904000000000005	1.2898599184e-06	2.5293721600000012e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37507.1484375	76.7265625	1406786183.9126587	5886.965393066406	23713.408203125	32.935546875	562325728.608036	1084.7502479553225	24080.572265625	73.353515625	579873960.639988	5380.738254547119	0.606228	18.521063	0.14895795000000006	0.1004805199	0.059476553499999994	0.1915876127	-0.021531754700000003	-0.0402399738	0.0912569259	0.1439296133	0.050311761399999995	0.0132986505	0.0780191896	-0.0569911362	0.1397250357	0.0218545942	0.058647139	0.1306187236	0.0046502861	0.0146317683	0.19950890129999999	-0.044249807300000006	0.0294369495	-0.13285235310000001	-0.09078443480000001	-0.0938179917	0.0283833129	0.057178127599999996	0.17207473140000001	-0.13704182310000002	0.04771654	-0.010176797	0.0278491367	-0.0119194914	-0.12186974960000001	-0.016103539899999998	-0.1064432791	0.0469575846	0.09283197900000001	-0.247325	0.02533400000000005	0.061169655624999986	0.0006418115560000026	-0.681089	-0.02149000000000012	0.4638822259210001	0.0004618201000000052	-1.80758	0.0692299999999999	0.004792792899999987	3.2673454564	-0.0240767	-0.00036589999999999887	1.3388280999999913e-07	0.00057968748289	0.00471242	8.520000000000055e-05	7.259040000000094e-09	2.22069022564e-05	-0.000928741	0.00020697899999999996	8.625598450810001e-07	4.284030644099997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38990.1328125	1482.984375	1520230456.7363892	2199242.656494141	24052.083984375	338.67578125	578502743.9914284	114701.28480529785	24023.08984375	-57.482421875	577108845.6408844	3304.2288246154785	4.462046	136.32128899999998	3.57672495	0.34542047049999997	-0.09602565810000001	0.10391396380000001	-0.3404722378	-0.1621940398	-0.47038303979999996	-0.07960011809999999	0.2935472196	0.1215883118	0.37296338240000004	0.1756586258	-0.3242016174	-0.0007390392999999999	0.3291763888	0.0319804426	-0.3108269574	-0.17934250329999998	0.045784092699999994	-0.36409286909999994	0.1647146595	0.4853217104	-0.1516937709	-0.3217745982	0.2228687664	0.3770281976	-0.1679631403	0.1450712623	0.2576229204	-0.0275479629	0.19961981969999998	0.1219784801	0.0252099334	-0.0182323554	-0.105127573	0.052733374400000005	0.08782140769999999	-0.257129	-0.009804000000000007	0.06611532264100001	9.611841600000013e-05	0.483879	1.164968	0.234138886641	1.357150441024	-0.418112	1.389468	1.930621323024	0.17481764454399998	-0.00501775	0.01905895	0.00036324357510249993	2.5177815062499995e-05	0.0044725	-0.00023992000000000024	5.756160640000012e-08	2.000325625e-05	-0.00187957	-0.0009508289999999998	3.5327833849e-06	9.040757872409996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37756.875	-1233.2578125	1425581609.765625	1520924.8320922854	23922.794921875	-129.2890625	572300116.8740883	16715.661682128906	24346.90625	323.81640625	592771843.9462892	104857.06495666504	4.113049	125.658981	1.2261669	0.019762520800000002	-0.16000081130000002	-0.046277088499999994	-0.1867462846	-0.0736205314	-0.0181013098	-0.0519894405	-0.1188112428	0.0489200202	-0.1255355598	0.23518931140000002	0.030721921	0.18738547120000001	0.13402584310000001	-0.1249544935	-0.0245338986	0.07644032419999999	-0.0653348509	-0.1740329282	0.07688729429999999	0.0619520181	0.0644420159	0.08093700179999999	-0.0157599323	-0.0099726725	0.016929714199999998	4.8396099999999996e-05	-0.24223527420000002	-0.0851964858	-0.1132891593	0.0063116989	-0.39183681369999995	-0.020354314499999998	-0.103653745	0.05833073110000001	0.0822826681	-0.184655	0.07247400000000001	0.034097469024999986	0.005252480676000001	0.372473	-0.11140599999999999	0.13873613572899998	0.012411296836	0.275713	0.6938249999999999	0.4813931306249999	0.076017658369	0.000546728	0.005564478	3.0963415412483995e-05	2.98911505984e-07	0.00501438	0.0005418799999999998	2.9363393439999976e-07	2.5144006784399995e-05	-0.00274245	-0.0008628800000000001	7.5210320025e-06	7.445618944000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36957.05859375	-799.81640625	1365824179.9018707	639706.283706665	23844.818359375	-77.9765625	568575362.5915871	6080.344299316406	24234.08984375	-112.81640625	587291110.5549469	12727.541519165039	1.09231	33.37149	0.6138758999999999	0.023001337	-0.11406454640000001	-0.0464996232	-0.1140718448	-0.0358499529	0.1001374065	-0.1404978607	-0.1402038517	0.1060918282	0.0788337375	0.0976653348	-0.019734664199999998	0.039331648	0.0813789489	-0.05939089190000001	0.18824857309999998	0.11713846509999999	-0.056129415300000006	-0.1128806432	0.046989812	-0.021339007099999998	0.1446550181	0.0600671468	-0.0019111202	0.07634472	0.060863562	0.1403823063	-0.0601233892	-0.0550580201	-0.2410183913	0.0137759882	-0.07596213980000001	-0.0224686191	-0.10202401189999999	0.0637307152	0.0762490709	-0.155763	0.028891999999999977	0.024262112169000004	0.0008347476639999986	0.660936	0.288463	0.436836396096	0.08321090236899999	0.442787	0.167074	0.027913721476	0.196060327369	-0.00126398	-0.0018107079999999998	3.278663461264e-06	1.5976454404e-06	0.00430097	-0.0007134099999999994	5.089538280999993e-07	1.8498342940900007e-05	-0.00267763	6.482000000000016e-05	7.169702416899998e-06	4.20163240000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37446.328125	489.26953125	1402227490.045166	239384.67420959476	23886.095703125	41.27734375	570545567.9388466	1703.819107055664	24211.05859375	-23.03125	586175358.2299957	530.4384765625	0.641101	19.586481	0.225919	-0.021052244900000003	-0.0977834301	-0.0623926285	-0.0988341208	-0.0357571302	0.021513100499999997	-0.06166754150000001	-0.1055806486	0.0658284205	0.0357980066	0.0203874243	-0.0119167208	0.0307401223	0.0400711587	-0.0823805873	0.0627624303	0.0955517438	-0.071005168	-0.1017092229	0.0450499	0.0038901799	0.0582792955	0.0540486425	-0.0241169701	0.011387287900000001	0.014885472700000001	0.1380628537	-0.07711960679999999	-0.0783935812	-0.1457150927	-0.0667189463	-0.05520547519999999	-0.024574474300000003	-0.100240825	0.0689150546	0.0697569027	-0.127697	0.02806600000000001	0.016306523809000002	0.0007877003560000004	0.680589	0.01965300000000003	0.46320138692100005	0.00038624040900000123	0.50889	0.06610299999999998	0.004369606608999996	0.25896903209999994	-0.00238618	-0.0011221999999999998	1.2593328399999996e-06	5.6938549924e-06	0.00391467	-0.0003863	1.4922769e-07	1.5324641208900007e-05	-0.00194419	0.0007334399999999999	3.7798747561e-06	5.379342335999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37707.69140625	261.36328125	1421869991.18898	68310.7647857666	23841.0546875	-45.041015625	568395888.6123657	2028.6930885314941	24142.228515625	-68.830078125	582847197.7006569	4737.579654693604	0.653473	19.964453	0.11746750000000016	-0.0102428838	-0.0937691378	-0.0584434374	-0.0750647629	-0.012147541299999998	0.0110811226	-0.0485057734	-0.06672948769999999	-0.0192881959	0.0355209608	0.016431331100000002	-0.017263646100000002	0.0888690902	0.0397682789	-0.0803048456	0.0185184274	0.058802503799999996	-0.0643232655	-0.0677353913	0.0187629622	-0.0014311569	0.0559722417	0.0428726036	0.027545991000000002	0.0131021617	0.0043008958	0.1255643018	-0.0347797612	-0.020204151200000003	-0.1977076519	-0.113829971	-0.0330535784	-0.0266710879	-0.09830686640000001	0.0738662073	0.0628452084	-0.136364	-0.008667000000000008	0.018595140496000005	7.511688900000014e-05	0.698196	0.01760700000000004	0.4874776544160001	0.0003100064490000014	0.5474939999999999	0.03860399999999997	0.0014902688159999975	0.29974968003599994	-0.00190901	0.0004771699999999999	2.2769120889999986e-07	3.6443191801e-06	0.00417156	0.0002568900000000001	6.599247210000004e-08	1.7401912833600007e-05	-0.00226192	-0.00031773000000000017	5.1162820864e-06	1.0095235290000014e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37701.578125	-6.11328125	1421408993.1154785	37.37220764160156	23787.583984375	-53.470703125	565849151.813694	2859.1160926818848	24180.025390625	37.796875	584673627.8912697	1428.603759765625	0.6850149999999999	20.928101	0.2202235	-0.007762151	-0.0855702518	-0.051116181	-0.0393747355	0.011883331899999999	0.0345334669	-0.058976225199999996	-0.0346023928	-0.0531777106	0.059375045700000004	-0.0091342961	-0.028031192400000002	0.107491401	0.0350753286	-0.0689307939	0.0230046703	0.028060066600000003	-0.0516122646	-0.0255356425	-0.0105021637	-0.0234836718	0.0838383938	0.0266519781	0.0549178476	0.061461260999999996	0.0093544288	0.0885964614	-0.0192438705	0.0715607997	-0.1853680936	-0.0963190976	-0.0059463946	-0.0287576717	-0.0962250449	0.0785674201	0.055555555599999994	-0.119249	0.017115000000000002	0.014220324001000003	0.0002929232250000002	0.70798	0.009784000000000015	0.5012356804000001	9.572665600000028e-05	0.654682	0.10718800000000006	0.011489267344000012	0.42860852112400005	-0.00354299	-0.0016339800000000002	2.6698906404000007e-06	1.25527781401e-05	0.00408281	-8.875000000000029e-05	7.87656250000005e-09	1.6669337496100002e-05	-0.00226192	0.0	5.1162820864e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37811.98828125	110.41015625	1429746457.7813873	12190.402603149414	23815.982421875	28.3984375	567201018.719059	806.4712524414062	24171.34375	-8.681640625	584253858.6806642	75.37088394165039	0.6882020000000001	21.025475	0.467563	-0.0301048577	-0.05808873	-0.043601901799999995	-0.0204926257	0.0144065102	-0.000768385	0.021626191099999997	-0.0352834208	-0.0438126453	0.0233785955	-0.059071114699999996	-0.0259118861	0.0784957441	-0.0030203614	-0.0542618801	-0.0280493745	0.035010304	-0.043184533600000005	-0.0153671223	-0.0135034299	-0.024829814500000002	-0.0053435086	0.0568160387	0.006473260400000001	-0.013855445	-0.03735475	0.0916870617	-0.08620893539999999	0.0278671106	-0.059550735599999995	-0.14238745419999999	0.0829117909	-0.0308334408	-0.0939984918	0.0830027857	0.0479317851	-0.114012	0.0052370000000000185	0.012998736143999998	2.7426169000000204e-05	0.8318419999999999	0.1238619999999998	0.6919611129639998	0.015341795043999953	0.7455	0.09081800000000008	0.008247909124000011	0.5557702500000001	-0.00685626	-0.00331327	1.09777580929e-05	4.70083011876e-05	0.00317568	-0.00090713	8.228848368999998e-07	1.00849434624e-05	-0.00299444	-0.00073252	8.9666709136e-06	5.365855504e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37772.58203125	-39.40625	1426767953.3075106	1552.8525390625	23782.9453125	-33.037109375	565628487.7373657	1091.4505958557131	24160.78125	-10.5625	583743350.6103517	111.56640625	0.674367	20.602795	0.255237	-0.0313283549	-0.0228814474	-0.0281914094	0.0049352961	0.0279687383	-0.0012966817999999999	0.0016187855	-0.0015772295	-0.071038821	0.0498462514	-0.0185424834	0.0036844598	0.026643804500000003	-0.0166162681	-0.035176933199999996	-0.0172222898	0.014711981899999999	-0.025710098799999997	0.0081751648	-0.0270454148	-0.0090515882	0.007786735	0.0073973284	0.0750202339	-0.0201123374	-0.0196370541	0.09157866769999999	0.0045947701	-0.0318953806	-0.0360540291	-0.10040005699999999	0.0437738224	-0.0328976148	-0.091630556	0.08715729609999999	0.040019747200000004	-0.109939	0.0040729999999999785	0.012086583721	1.6589328999999834e-05	0.72546	-0.10638199999999988	0.5262922116	0.01131712992399997	0.84165	0.09614999999999996	0.009244822499999993	0.7083747225	-0.00668977	0.00016649000000000004	2.771892010000001e-08	4.475302265290001e-05	0.00300493	-0.00017075000000000033	2.9155562500000113e-08	9.0296043049e-06	-0.00235904	0.0006353999999999999	5.565069721600002e-06	4.037331599999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37763.078125	-9.50390625	1426050069.4748535	90.32423400878906	23748.06640625	-34.87890625	563970658.0356598	1216.538101196289	24128.29296875	-32.48828125	582174521.5858308	1055.4884185791016	0.675399	20.634302	0.2569790000000001	-0.0349620931	0.0122915703	-0.016444339	0.0367476879	0.0666387699	0.0002768574	0.027973647999999997	-0.024036686499999998	-0.047660835	-0.0028802864000000003	-0.05919112150000001	-0.1351517881	0.0691694995	-0.0312507322	-0.0156822437	-0.031355744399999996	0.0292919975	-0.0127893155	0.0477092743	-0.06696944349999999	-0.0239275839	-0.004482025	0.0661915334	0.0018295796	0.0766277933	-0.1182791235	0.060676699	-0.047051242800000004	-0.0511687144	0.0011616685	-0.0411225108	-0.011204688400000001	-0.0349494174	-0.0891247992	0.09101689380000001	0.0318670259	-0.103557	0.0063820000000000135	0.010724052249	4.072992400000016e-05	0.809671	0.08421100000000004	0.655567128241	0.007091492521000007	0.92805	0.08640000000000002	0.007464960000000007	0.8612768025	-0.00757892	-0.00088915	7.905877225e-07	5.7440028366400014e-05	0.00355717	0.0005522400000000003	3.0496901760000033e-07	1.26534584089e-05	-0.00251737	-0.00015832999999999993	6.3371517169e-06	2.5068388899999977e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
