csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
30289.5546875	-30.505859375	917457123.1670533	930.6074562072754	20931.142578125	-11.6484375	135.68609619140622	438112729.62579733	20966.3125	-8.921875	439586259.84765625	79.599853515625	1.366488	25.267942	0.18812808523	-0.0760454637	-0.0762819875	-0.002600792	-0.0299285673	0.09704901140000001	0.09977220070000001	-0.08400442300000001	0.10324587140000001	0.1158741636	0.1346241364	-0.1565478245	0.06642024440000001	-0.0190360002	-0.1072448194	0.0678773167	0.0456387524	0.0329144608	0.056269066	0.0613461753	-0.0230380109	0.020298603000000002	0.0024212862	0.0170808996	0.1191560556	-0.1561795015	-0.12116441480000001	-0.1462832861	-0.08642012060000001	-0.0789078225	-0.0452680204	-0.038357557	0.0012765535	0.017695256200000002	-0.0006455431	-0.1006249421	-0.0725808285	0.0084205835	0.0029236716	-0.0664524953	0.1104455797	0.026526832900000002	0.0432743436	0.10263321439999999	-0.0378721113	0.0536787938	-0.079626313	-0.0261730894	-0.014351111000000001	0.13260365529999998	0.0194703219	-0.056677530199999986	-0.0953933205	-0.07129795400000001	-0.10329362539999999	0.0305034158	-0.0663913355	0.0302622948	0.08568409519999999	-0.045866570599999996	-0.1133318084	0.0375329125	-0.0802499438	-0.1598827542	-0.1110847728	0.0816448014	-0.0001337967	-0.0747522292	-0.037227335	-0.0285138779	-0.0793136022	-0.0635036167	-0.06840966700000001	-0.0009292892	0.008392814	0.0937867709	-0.0916856668	-0.1149368471	-0.1578775522	-0.006189448100000001	-0.045403210599999994	-0.035836789300000005	0.1042818128	0.073467137	-0.05756553480000001	-0.0030423187	0.0469510291	0.1476604004	0.0713406492	-0.0848888606	0.050121607	-0.045349296500000004	-0.0753675421	-0.1366722507	-0.0154227538	-0.0589734623	-0.0491170612	0.133434857	-0.0398390654	0.0761334587	-0.0891255634	-0.1414640923	0.0442337951	0.0544819451	-0.00031057459999999997	-0.0489305258	0.0738148754	-0.0321859012	-0.11285322490000001	-8.195229999999998e-06	-0.00273801523	6.716179475289997e-11	7.496727399711952e-06	0.013219899999999998	-0.08556770000000001	0.007321831283290002	0.00017476575600999995	-0.0501819	-0.05191547	0.0026952160253209	0.0025182230876100004	0.00010248200000000004	0.000563359	1.0502560324000009e-08	3.1737336288100004e-07	-0.000284328	5.4611000000000043e-05	2.982361321000004e-09	8.084241158399999e-08	0.000463575	0.000340168	2.14901780625e-07	1.1571426822399996e-07	0.0	0.0
30474.458984375	184.904296875	928692650.3903543	34189.59900283813	20911.6796875	-19.462890625	378.8041114807129	437298347.35260016	20923.814453125	-42.498046875	437806011.2688026	1806.0839881896973	1.276115	23.59684	0.04961253876999999	0.1550250872	-0.0363857312	-0.1098084283	0.043672437800000005	-0.023782864700000003	-0.0296069713	0.1628800625	0.0640625669	-0.079732048	0.146717696	-0.0156202419	0.1396635767	-0.057633598099999996	0.004047268	0.0668504702	-0.0009755547	0.0257837908	0.0774933493	-0.0198520176	-0.0176258565	-0.06192948	0.0658391725	-0.0136794451	-0.0157566975	-0.0900726653	0.0595274887	-0.0903659901	0.12989801869999998	-0.0753745891	-0.0353528486	0.0438275991	0.0695618277	0.1276967095	0.1200191273	0.1087792639	-0.0340088309	0.0330195531	-0.10751615949999999	0.1116019275	0.0476385817	-0.2354794756	0.0360668807	0.1000311052	0.0050413935	-0.045608794	0.0748545209	-0.0548064342	-0.0006381622	-0.0770169286	0.0715669317	0.1560049825	-0.0053193175	-0.061239263899999986	-0.0782626034	-0.056225378300000003	-0.1218771089	0.0914128737	-0.0489219944	0.0666822901	0.1649606004	0.0296297632	-0.0946543658	0.07229174099999999	-0.1064846729	-0.015744076	-0.1899030723	0.0410539517	-0.075233179	0.0540282042	-0.0374787759	0.0351836476	-0.0746881395	-0.06938172570000001	-0.035122556400000005	-0.0143978979	0.0413369227	0.0076194090000000015	-0.07001601660000001	-0.0440792178	-0.0804137039	0.0915902611	-0.034046564700000004	0.06983681280000001	-0.1444926078	0.0816205646	-0.0661804329	-0.0295529742	0.0706927704	0.0789383904	0.0618074489	0.1498542174	0.06202991820000001	-0.0065772825	-0.0487039375	-0.05724415820000001	-0.013857946999999999	0.0976926135	-0.12379394769999999	0.0964847707	0.1619971928	-0.0803001344	0.0084043859	0.037240888199999996	-0.0454368704	-0.1407778468	0.07154294259999999	-0.0376123508	-0.11575891279999999	-3.7509e-05	-2.9313770000000005e-05	1.4069250810000002e-09	8.592971116129001e-10	0.0305023	0.017282399999999996	0.00029868134975999985	0.0009303903052899998	-0.0571006	-0.006918699999999993	4.7868409689999905e-05	0.0032604785203599997	7.62045e-05	-2.627750000000004e-05	5.80712582025e-09	6.905070062500023e-10	-0.000425525	-0.00014119700000000002	1.993659280900001e-08	1.81071525625e-07	0.00012340700000000002	-0.000340168	1.5229287649000005e-08	1.1571426822399996e-07	0.0	0.0
30166.7265625	-307.732421875	910031391.4966432	94699.24347305296	20883.458984375	-28.220703125	796.4080848693848	436118859.15207285	20902.833984375	-20.98046875	436928468.5783424	440.18006896972656	1.2601950000000002	23.302458	0.071873256	-0.0097041266	0.1109624181	-0.0491571299	-0.1551510727	-0.10579565169999999	-0.0736490906	0.07901722629999999	0.0091558587	0.0891224034	-0.011927048999999999	0.0106296694	0.1601887133	-0.0643427674	-0.08997878640000001	0.0038875471999999995	0.0408625658	-0.0161425459	-0.042966520599999995	-0.0442875139	0.1629321087	0.0520089029	0.1266910262	0.1323012134	-0.032186931099999996	0.026709116800000002	0.18534347699999998	-0.0009798951	0.0627514079	-0.022565803199999998	0.0351128738	0.0549529907	-0.0023097011	-0.131252932	-0.1034070524	-0.0930835163	-0.0484537957	-0.11555391	0.0695437123	0.16861036670000001	-0.0405300703	-0.10700359	-0.10594519699999999	0.0775770108	0.0389520135	-0.1625692763	0.0326125322	-0.1187475107	0.0331209425	-0.0249398905	0.1561769596	-0.0347090235	0.11174741939999999	-0.0936738955	0.0249527513	-0.06009092200000001	0.0053640423999999996	0.0432298308	-0.1514021396	-0.1216351	0.1135355858	-0.0741657864	0.029470021800000006	-0.0923049066	0.0225530286	0.0344472563	-0.13899276259999999	-0.0623968912	-0.1539743231	0.043683645300000004	-0.06727257730000001	0.1074080483	-0.0650966613	-0.0395959218	-0.041617646	-0.0967024735	-0.0399003786	-0.0377988037	0.10551869900000001	0.0265818478	0.1340218087	0.0976670765	-0.1477935517	-0.0163123782	-0.0037375931	-0.1346970662	0.0695340317	-0.1227148053	0.0366009823	0.07730416400000001	0.1249409474	0.0443284006	0.031388434300000004	0.0636778104	0.024703337599999996	-0.0435516559	-0.0775994451	-0.052263710899999996	-0.17645487199999998	-0.0787071392	0.0498130463	0.15590016369999998	0.0631769956	0.0516935415	-0.0696584729	-0.0062128451	0.069232268	-0.0429573403	-0.1181006348	-3.7073e-05	4.3600000000000057e-07	1.3744073290000004e-09	1.9009600000000049e-13	0.0132097	-0.017292599999999998	0.0002990340147599998	0.00017449617409000004	-0.018666400000000003	0.03843419999999999	0.001477187729639999	0.00034843448896000015	1.25801e-05	-6.36244e-05	1.5825891601e-10	4.04806427536e-09	-0.000341007	8.451799999999999e-05	7.143292324000002e-09	1.16285774049e-07	0.000298185	0.000174778	8.891429422500003e-08	3.0547349284e-08	0.0	0.0
30180.765625	14.0390625	910878613.7111816	197.09527587890625	20883.724609375	0.265625	0.070556640625	436129953.560215	20900.59765625	-2.236328125	436834982.388443	5.0011634826660165	1.3741219999999998	25.4091	0.1086798286	-0.0760531504	-0.069791393	-0.017711250300000002	-0.0818212691	0.0772161599	-0.08867671	0.09744599150000001	-0.07758629110000001	0.050508069100000004	0.1010050102	0.0065096925	0.0425566746	-0.0029655308000000003	-0.1268335516	-0.0450836921	0.1648342891	0.0322086905	-0.0306222928	-0.0214356561	0.0403639535	0.23744254609999998	0.1401833741	0.0611659995	0.1554959081	0.0453891732	-0.14181789039999998	-0.0117359629	0.07024719230000001	0.0613810444	-0.0397543432	0.0237927471	-0.0335522869	0.1100737117	-0.1020122198	-0.0015114235	-0.0391627657	-0.1090790943	-0.0973253206	0.049237324400000004	0.057592588499999986	-0.101799581	0.0417524737	-0.1573260628	-0.0949497344	0.0495653726	0.00018434130000000002	0.0621129645	0.0070743513	-0.0034508089	-0.0155317981	-0.0585327039	-0.094332734	-0.06023868	0.0389984036	-0.0282777913	-0.0406867802	0.022705712799999996	0.0622163675	-0.0795193962	0.1396939785	-0.0690214381	0.06497211950000001	-0.038412935499999995	-0.1255516843	-0.0210777648	0.015036250800000001	-0.06977745519999999	-0.0166717755	0.0491134416	0.0597019009	0.1091012884	-0.134231415	-0.14061504789999998	0.0135500669	-0.021832895699999997	-0.0921100532	-0.1971304966	-0.0718118034	-0.0574318712	0.06679893419999999	-0.0394872129	-0.013795658200000002	-0.0763902776	-0.0681915865	-0.0115907628	0.1255715157	-0.1148344211	0.0301398995	-0.088259191	0.0854536349	-0.0380830196	-0.089506571	-0.0379491476	0.0408829702	0.11388496769999999	0.1619307857	0.0450154907	0.0085856243	0.06881123530000001	-0.0996296542	0.0568057682	-0.19028420100000001	-0.0681929966	0.17511541030000002	-0.026482732000000002	0.0668841029	-0.0482092939	-0.1198669825	-1.31344e-05	2.39386e-05	1.7251246336000003e-10	5.7305656996e-10	0.08760810000000001	0.07439839999999999	0.00553512192256	0.007675179185610001	-0.044556	-0.025889599999999995	0.0006702713881599998	0.001985237136	-4.04187e-05	-5.29988e-05	1.6336713096899998e-09	2.80887280144e-09	-0.000251465	8.954200000000002e-05	8.017769764000003e-09	6.323464622499999e-08	0.000323002	2.4817000000000007e-05	1.0433029200400002e-07	6.158834890000001e-10	0.0	0.0
30271.359375	90.59375	916355198.4104004	8207.2275390625	20901.13671875	17.412109375	303.1815528869629	436857516.1358795	20897.626953125	-2.970703125	436710812.27197653	8.825077056884766	1.228551	22.717329	0.11696416519999996	0.12353881130000001	0.033073415	-0.0406171173	0.06875980870000001	-0.08376621599999999	-0.0976455478	0.1045297675	-0.0479273139	-0.12581960820000002	0.0132643433	0.1244461775	0.0497408418	0.0002527822	-0.09088361980000001	-0.060321288099999995	0.0707562249	-0.020663159099999998	-0.0373722382	0.0823047868	0.04324862769999999	-0.028287765299999997	-0.0350323382	0.0448055659	-0.0358975562	-0.078269218	-0.1927024884	-0.0962695848	-0.0922871091	-0.1253412461	0.069819953	0.1231502475	-0.0060998029	-0.028024169900000003	-0.047132969299999994	0.0632866978	-0.0022054626000000003	0.06270852910000001	0.1270792209	-0.10940427429999999	0.0106400948	-0.09496554539999999	0.0009596418	0.1961762255	0.022825279100000002	0.0240033566	-0.048781295	-0.0249401065	0.1715792942	0.1526375421	0.0767962729	0.1187675075	0.0547983716	0.0024065908	0.07670096	-0.1051709087	-0.0349866867	0.0289675113	-0.0751663705	0.10148508789999999	0.1426801248	-0.053240858200000005	0.0586615968	0.09516232220000001	-0.0375898864	-0.0658156808	-0.0408721119	-0.0774389722	0.0179766156	-0.1659661449	0.08417405619999999	0.0005101776	-0.0239038371	0.1301050994	-0.0110613901	-0.0513282294	-0.10578031449999999	-0.08707293519999999	-0.066068975	0.0488482799	-0.0745473156	-0.1433317644	0.050564571100000004	-0.025283244500000003	-0.1416357592	-0.0916276025	-0.032958241400000005	0.041022147200000005	-0.08081004480000001	-0.1192983495	0.044868624100000004	-0.0306889937	-0.1138089199	0.055540084299999994	-0.0847611425	-0.1167514467	-0.045660749199999996	-0.10453790369999999	-0.1430336723	0.0303195257	0.04444720059999999	0.0262002723	0.055135383600000004	-0.0564793955	-0.054405995199999994	-0.0361001854	0.0644997188	-0.053356836799999995	-0.12104935019999999	-3.99846e-05	-2.6850200000000006e-05	1.5987682371600005e-09	7.209332400400001e-10	0.049485400000000006	-0.038122699999999995	0.00145334025529	0.0024488048131600004	-0.0233886	0.0211674	0.00044805882276	0.0005470266099600001	-0.000905101	-0.0008646823000000001	8.192078202010001e-07	7.476754799332902e-07	-0.000425525	-0.00017406000000000002	3.0296883600000006e-08	1.81071525625e-07	0.0002088	-0.00011420200000000003	4.359744e-08	1.3042096804000004e-08	0.0	0.0
30221.52734375	-49.83203125	913340714.9890287	2483.231338500977	20912.103515625	10.966796875	120.27063369750977	437316073.4482155	20935.966796875	38.33984375	438314705.7198525	1469.943618774414	1.224027	22.633673	0.1552844246	-0.0674786468	0.1029793017	-0.019458589199999998	-0.0992275509	-0.0237776379	-0.0032606389	0.0022863995000000003	0.0064362914	-0.036369674399999996	-0.1611562834	0.0987569715	0.10403285710000001	0.0174838158	0.1120947549	-0.0793325268	-0.0372368323	0.0945745365	-0.150640695	0.0600870508	0.0028611606	-0.1263914602	-0.0366587093	-0.1760858146	-0.1306331608	-0.1365189485	0.0058919184	-0.0520224839	0.0387998865	-0.009770008299999999	0.0782877241	0.0036312404999999997	0.0430680325	0.18416133010000002	0.044828973499999994	-0.0363813426	0.0243306133	0.0032729877	0.09491382609999999	0.010621675300000001	0.071422206	0.055049405999999995	0.04101185	-0.0280262128	0.0909561658	0.0426799973	0.10445207570000001	-0.14092469470000002	-0.0673401512	-0.021277325	0.045125535700000004	-0.0876441025	0.1007829209	0.0308042527	0.0314387442	-0.0730535115	-0.0265514896	0.0328126373	-0.0746260608	-0.1267466221	0.0030481308000000003	-0.010264028100000001	0.028780824700000002	-0.026007194100000002	0.1500494328	-0.007544374	-0.2077680029	0.0460561864	0.1245698922	-0.1265753834	0.0491375013	0.0458201565	0.0104349465	0.054514935	-0.0497127326	-0.051714701200000004	0.11832830300000001	0.0610516214	-0.052149609400000005	0.0651054772	-0.0850090632	0.043761590700000005	-0.029250099100000006	-0.0137666825	-0.06331278679999999	-0.0090791873	-0.022955107599999997	-0.045358780300000005	0.07460418719999999	0.2237303602	-0.07843719639999999	-0.0268164356	0.005375820799999999	-0.1454768222	-0.0120920488	-0.11020078470000001	0.0023045170000000003	0.1468744217	-0.0955081249	-0.0041978678	0.1036720007	-0.061479714299999995	0.0266871559	0.0204898691	-0.14245078349999998	-0.039601730099999996	0.062080407000000004	-0.0583888207	-0.1216419777	0.00734004	0.0073800246	5.38761872016e-05	5.446476309660516e-05	-0.0212161	-0.0707015	0.00499870210225	0.00045012289920999993	-0.0510058	-0.0276172	0.0007627097358400003	0.002601591633640001	-0.00013083799999999998	0.0007742630000000001	1.7118582244e-08	5.994831931690001e-07	-0.000293467	0.000132058	1.7439315363999997e-08	8.6122880089e-08	0.00012340700000000002	-8.539299999999999e-05	1.5229287649000005e-08	7.291964448999998e-09	0.0	0.0
30203.587890625	-17.939453125	912256721.4667091	321.82397842407227	20926.328125	14.224609375	202.3395118713379	437911208.795166	20957.0	21.033203125	439195849.0	442.39563369750977	1.237518	22.883133	0.04641475900000002	-0.0802609279	-0.0665821254	0.0235419961	-0.04657311769999999	0.0713553693	0.0608357239	-0.0163904781	0.0353796785	0.0013357485	-0.0328248367	0.14907317050000002	0.1100998753	0.0066416266000000005	-0.0941439368	-0.04174521	0.031119350299999998	0.027127714100000002	0.0252036341	0.0650237957	0.015851788000000002	0.0540339529	-0.0487409671	-0.09398670519999999	0.1469194885	-0.0583103245	0.097645059	0.16252871630000001	0.0048816099	0.0010596255	0.006245755699999999	0.0887840398	-0.0448290759	-0.1294924579	0.1509017495	-0.0213841521	-0.07086563280000001	-0.0312452608	-0.118255242	-0.0083006936	0.0719657921	0.012407812399999999	-0.016058363899999997	-0.0570770373	0.0057953689	-0.0340005098	0.0467142316	0.0841951842	-0.10199029359999999	0.0041348826000000005	0.0880583084	-0.07102220669999999	-0.0675894498	-0.0520269511	-0.0378664932	-0.0011252304	-0.034187179399999996	-0.0146068791	0.0834058868	-0.0860360884	-0.011758318799999999	0.0653384424	-0.033204044	-0.0309217143	0.08170943110000001	-0.0889060711	-0.1299833889	-0.0488926109	-0.0848296445	-0.1351198058	-0.0109983276	0.033664607799999996	-0.0444699562	-0.19102714850000002	0.0496019526	0.06919279860000001	-0.036918049700000004	0.0736301116	-0.0492558127	0.1493328791	0.1763929702	0.053473176100000006	0.12973788630000002	-3.1801999999999996e-06	0.036323206600000005	0.12632179470000002	0.0158571791	0.035084158500000004	0.05102291900000002	-0.09833646609999999	-0.0647560532	-0.08665118880000001	-0.0595977762	0.0888390557	0.0716474708	0.0980354083	-0.016929586200000003	0.0713611434	-0.1759096078	-0.07128627400000001	-0.0357570849	0.10438219300000001	0.0039658953	0.0683664987	0.030714128700000006	0.0100135992	0.0596274776	-0.0632943475	-0.1216419777	-3.7509e-05	-0.007377549000000001	1.4069250810000002e-09	5.4428229247401e-05	-0.00739714	0.013818959999999998	0.00019096365548159995	5.47176801796e-05	-0.0686065	-0.017600699999999997	0.00030978464048999986	0.0047068518422499995	-0.000110545	2.0292999999999977e-05	1.2220197025000002e-08	4.1180584899999904e-10	-0.000425525	-0.000132058	1.7439315363999997e-08	1.81071525625e-07	0.00012340700000000002	0.0	1.5229287649000005e-08	0.0	0.0	0.0
30413.080078125	209.4921875	924955439.8384438	43886.97662353516	20931.51953125	5.19140625	26.950698852539066	438128509.8871002	20956.546875	-0.453125	439176856.92407227	0.205322265625	1.221802	22.592524	0.09444439	0.1195689353	-0.011463107299999999	-0.0960894149	0.0753527193	-0.0511875343	0.0759784332	0.0609326369	-0.032469936	0.0464178555	0.1332287384	-0.0221475447	0.0579246921	-0.0489017731	0.0936507935	0.1498083667	0.0048010546	0.030797795299999996	0.0055695636	0.049190314400000004	-0.12476352980000001	-0.0574420111	0.1330788589	-0.08755791289999999	-0.12932162390000002	0.0311787763	0.0179356029	-0.0067860268999999996	-0.1068396858	0.0407617671	-0.053996924	-0.006551321999999999	-0.0998914439	-0.05172235730000002	0.050576425999999994	-0.0363813177	-0.1044058274	-0.0096504612	-0.0536221664	0.130171603	-0.0079750728	0.15174249880000001	0.0803957711	0.0531168313	0.0296062675	-0.1239394931	0.0335486108	-0.1285294252	0.0050988324	-0.0800619279	0.0695069824	0.12466218039999999	-0.0114168417	0.0358200058	-0.0188821508	-0.021860160400000002	-0.1435339944	0.1010997438	-0.0465385662	0.08521336060000001	0.0246960429	0.1054953917	0.0197756473	0.0024909137	-0.06978566809999999	-0.027269408300000002	-0.1372507586	0.0103382777	0.037262714100000004	0.1401780953	0.09184098789999999	-0.1096642803	0.0292845876	0.016426156299999998	-0.0098010133	0.0914307307	0.08255700269999999	-0.0029709371000000004	-0.0098522277	-0.1715076766	0.0132457548	0.1239364176	-0.0411290409	0.0364625897	0.1214165549	0.02687718	-0.0080297072	0.0126870299	-0.1028747686	-0.0649444941	-0.1119666616	0.0253823348	0.07923686519999999	0.0575684433	0.0602137564	0.0818731313	-0.0054732401	-0.0118530038	-0.0843882888	-0.09283444449999999	-0.0317816539	0.0848994997	0.0038025415999999998	-0.1177675888	-0.0346955746	-0.18711503350000008	0.0571422589	-0.0680627927	-0.12104935019999999	-3.7509e-05	0.0	1.4069250810000002e-09	0.0	0.0339085	0.041305640000000005	0.0017061558958096005	0.00114978637225	-0.0497698	0.0188367	0.00035482126688999986	0.00247703299204	-0.0007965859999999997	-0.0006860409999999998	6.345492553959996e-07	4.706522536809997e-07	-0.000425525	0.0	0.0	1.81071525625e-07	0.00012340700000000002	0.0	1.5229287649000005e-08	0.0	0.0	0.0
30272.033203125	-141.046875	916395994.2511023	19894.220947265625	20941.26953125	9.75	95.0625	438536769.5804596	20947.064453125	-9.482421875	438779509.20337296	89.91632461547852	1.28045	23.676996	0.1016262302	-0.0498313874	0.09274424769999999	-0.0085249772	-0.0480592983	-0.0430090327	0.162389105	-0.0968355192	-0.030992673	0.0091863478	0.0160910396	0.0357809515	0.1392967456	0.049869837400000006	-0.0917086186	0.0010348927	-0.092457761	-0.0502768591	0.03102856	0.10300197189999999	0.024137197200000002	-0.0738559179	-0.08407490960000001	0.044635481799999994	-0.04339937	0.0832936138	0.0164703394	0.048077280599999994	-0.0237757239	-0.154470889	-0.0278460425	0.0009784297	-0.053210929000000004	-0.029699146699999998	-0.030660768799999998	-0.0422999999	0.0577944857	0.0538726837	0.010006609599999999	-0.056127111900000005	-0.115610905	0.06797704610000001	0.0818640669	0.0490230454	0.0735882979	-0.054493300099999996	0.0606724446	-0.1345080655	0.17041733899999995	-0.0714835945	-0.1849804489	-0.0627755816	0.07862247309999999	0.0426135496	-0.0154492954	-0.0255061471	-0.055892358600000004	0.0064251468999999995	-0.0417981422	-0.0582342426	-0.12517592019999998	0.1213503051	0.0172125788	-0.0162790509	6.0539e-06	-0.0088941344	-0.1098486256	-0.107863531	-0.0216834425	-0.0406618215	-0.0852416469	0.054983153	0.1151955054	0.0623639511	0.0035000523999999997	0.0742232456	0.008549275799999999	0.2002660748	0.021843249300000003	-0.0734599655	-0.028641915299999997	-0.17056599649999998	-0.1136127115	-0.0460311951	0.0448982957	0.0316557131	-0.0105874982	-0.0027571059000000005	-0.1077031239	0.029257195899999998	-0.038422806600000005	-0.0492844054	0.0207340701	0.0457483262	-0.0112484286	-0.013228781299999999	-0.0064996540000000005	-0.0346991347	-0.1804496104	0.1020983432	-0.061648406100000004	-0.0155373508	-0.11200701810000001	0.0503756492	-0.0501201304	0.0003319238	0.0546260966	-0.0726838291	-0.1198669825	-3.78892e-05	-3.8020000000000024e-07	1.4355914766400002e-09	1.4455204000000014e-13	-0.0295598	-0.0634683	0.004028225104890001	0.0008737817760400001	-0.045385400000000006	0.004384399999999997	1.922296335999997e-05	0.0020598345331600005	-0.00017439200000000002	0.0006221939999999997	3.0412569664000014e-08	3.8712537363599966e-07	-0.000425526	-9.999999999615353e-10	9.999999999230703e-19	1.81072376676e-07	0.000176675	5.326799999999998e-05	3.1214055625e-08	2.8374798239999977e-09	0.0	0.0
30364.51171875	92.478515625	922003571.9181061	8552.275852203371	20933.94921875	-7.3203125	53.58697509765625	438230229.8932037	20909.65234375	-37.412109375	437213561.13648987	1399.665927886963	1.393668	25.770531	0.06804323019999999	-0.021346187000000003	-0.130196022	-0.007340645600000002	0.037491749399999996	0.0423210639	0.06403014230000001	0.024190696400000003	0.1833139319	0.0342947004	-0.0321761168	0.0965344383	0.053979699299999996	-0.0305883165	0.0205808439	0.0047626178000000005	-0.0452064137	0.1912299544	0.10949184630000001	-0.11355910609999999	-0.0031249446999999995	0.0959587063	-0.0847185476	-0.0036500698	0.070035141	-0.0490341961	-0.1377177307	0.0190937581	0.0107071061	0.04254246	-0.106948145	-0.15212539419999999	-0.1023912575	-0.1869459839	0.013937902299999999	0.1984134543	0.006492450899999999	-0.0161557113	0.0628854095	0.021792927200000003	-0.0221229749	-0.0676521989	-0.0685833415	-0.0388058809	-0.023535200699999998	-0.1435894197	0.1399149032	-0.1248551792	-0.0638924354	-0.0533678492	0.069175608	0.0005484289	-0.1269054356	-0.0979628437	-0.1376239772	-0.1388549113	0.005121482100000001	0.0057396845999999994	0.0361700878	0.026913816299999997	-0.0002469402	0.0810734183	-0.1275684183	-0.0474091071	0.0350497367	-0.1371813562	0.0007223325	0.0574198333	-0.0082497305	0.0240177153	-0.07501731019999999	-0.0105679399	-0.0509742279	-0.1316926278	0.0858944819	0.1423753689	-0.0644437618	-0.1202847228	-0.0801829257	0.036113417599999996	-0.11799819289999999	-0.040984539900000005	-0.0837217675	-0.0119106246	0.22012118960000002	-0.0622075176	-0.1724365125	0.0878714307	-0.0131675545	0.0464533519	0.1009137776	0.132152204	0.08672540570000001	0.0215319571	0.0813350943	0.0120912204	0.10644562029999999	0.0063866004	0.0366798098	-0.1051428195	0.0941651624	0.1206640471	0.0009960977	0.0051921027	0.022026683	-0.043362766	0.0520803533	-0.0771474486	-0.1181006348	-3.7509e-05	3.8020000000000024e-07	1.4069250810000002e-09	1.4455204000000014e-13	0.0214882	0.051048	0.0026058983040000002	0.00046174273924	-0.031514299999999995	0.013871100000000013	0.00019240741521000032	0.0009931511044899996	-0.000165185	9.207000000000007e-06	2.7286084225000006e-08	8.476884900000016e-11	-0.000425526	0.0	0.0	1.81072376676e-07	0.00012340700000000002	-5.326799999999998e-05	1.5229287649000005e-08	2.8374798239999977e-09	0.0	0.0
