csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41
26497.263671875	125.453125	15738.486572265625	702104982.0968666	19757.568359375	11.353515625	128.90231704711914	390361507.4753761	19914.92578125	46.28125	396604268.8726959	2141.9541015625	0.772671	22.277678	0.2439955000000001	0.0244990425	0.0085001075	0.0329370035	-0.045590077699999995	0.0122158224	0.018522606100000002	0.0098607501	-0.0749085251	-0.0620864515	0.0468470659	0.0721668966	-0.0773276046	-0.024216832400000003	0.0472423208	0.0204481233	-0.052106105199999996	0.0054411411	0.13458278769999998	-0.0368131361	0.1063911107	-0.053459118300000004	0.012368301200000001	-0.0409633213	0.055820603499999996	-0.023598677400000004	0.0494842886	0.024588796	0.0070211392	0.0188879527	0.1379420258	0.1174428179	-0.0490969609	-0.1474092092	0.0770191822	0.0472778141	0.0043422337	0.0307919357	0.010338284599999999	0.0020443477	-0.06476422820000001	-0.0583296195	-0.0160063645	-0.0284757298	-0.037766486	0.015140713	-0.0132229735	-0.0331859307	-0.09045492460000001	-0.0296258662	-0.0552404517	-0.0573446008	-0.0535330531	-0.0198234708	-0.0111775031	-0.0943555305	0.0242067253	0.0181913676	0.0821289385	-0.0675071703	-0.0404714735	-0.0409031776	-0.016553906299999997	0.0246888571	-0.0087777088	0.0772263519	0.0625053867	-0.0759828187	-0.0758499377	-0.14409911849999998	-0.0385643049	0.0265148716	0.1648829962	0.0101054323	0.004501159	-0.036553581200000004	-0.08585055800000001	0.0689150546	-0.0256239856	-0.10070086519999999	-0.0992925156	0.163949	0.005722000000000005	0.026879274601000005	3.274128400000005e-05	-0.39903	-0.049489000000000005	0.0024491611210000004	0.1592249409	-0.546085	-0.004119000000000096	1.6966161000000783e-05	0.29820882722500003	-0.00589447	0.0029646599999999983	8.789208915599989e-06	3.4744776580899994e-05	0.00330851	-1.4939999999999743e-05	2.232035999999924e-10	1.09462384201e-05	0.00397148	0.0007137100000000003	1.5772653390400007e-05	5.093819641000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26631.453125	134.189453125	18006.809329986572	709234295.5490723	19798.455078125	40.88671875	1671.7237701416016	391978823.48053366	19937.578125	22.65234375	397507021.4904785	513.1286773681642	0.719677	20.749758	0.12633599999999998	0.0398150047	-0.0004213811	0.0283898421	-0.0716121119	-0.0131538517	0.0091402592	0.016259559399999998	0.0878372368	0.0100275284	-0.0307051427	0.0355571904	-0.0538467293	-0.0185771015	0.1153623705	-0.0104388026	-0.1617099868	-0.0056859632	0.1211992407	-0.057366824500000003	-0.0096341283	0.0218472964	0.0181555774	-0.0411269068	-0.1646927038	-0.0918477185	0.12266451980000001	-0.0309683833	-0.0481799459	-0.0888593266	0.0358783325	0.0070046713	-0.0797952077	-0.0005479205	0.0974607228	-0.083087698	-0.026921220899999997	0.036671425099999995	0.0145242584	-0.0288164866	-0.10750970130000001	-0.0936736128	0.0875071568	0.0067045444999999995	-0.0691208027	0.000252375	-0.0127112375	-0.0041810744	0.0535079595	0.0546663637	0.024344308500000002	-0.0646965369	0.005453375799999999	0.0043251472	-0.032786905400000003	-0.1302766021	0.1481506427	0.10002930859999999	0.1121375022	-0.0067854898	0.0152342847	0.020684742	-0.0084229816	0.1406673943	-0.051536402800000006	0.1493957622	0.1030475599	0.059439358899999996	0.005623369699999999	0.0517938094	0.0500352665	-0.0693635193	-0.0184816886	-0.1105470657	0.0258789071	-0.0049608094	-0.0263096257	0.0672120005	-0.029796957000000002	-0.103260836	-0.09512965550000001	0.182202	0.01825299999999999	0.033197568804	0.0003331720089999997	-0.379844	0.01918599999999998	0.00036810259599999933	0.144281464336	-0.528892	0.017193000000000014	0.0002955992490000005	0.27972674766399996	-0.00501713	0.0008773399999999999	7.697254755999998e-07	2.51715934369e-05	0.00386525	0.00055674	3.099594276e-07	1.4940157562500003e-05	0.00397148	0.0	1.5772653390400007e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26509.359375	-122.09375	14906.8837890625	702746134.4729004	19760.9296875	-37.525390625	1408.154941558838	390494342.1143189	19946.03125	8.453125	397844162.62597656	71.455322265625	0.771345	22.239456	0.12053649999999998	0.052573789100000004	-0.0379582056	0.0819450196	-0.006475188000000001	0.015721954399999998	0.0021810477	0.0353020245	0.0491525055	-0.0919957292	-0.047727003600000005	0.0393380111	-0.0945962672	-0.0178479596	0.0565173844	0.1104051953	-0.1290178588	-0.005896651899999999	0.0630844134	-0.09820568910000001	-0.069791385	-0.0726563089	0.09039415279999999	-0.0555082013	0.037128512200000005	0.0091178936	0.1563688029	-0.036922830499999997	-0.1191670067	0.013771588799999998	0.131272167	0.1039703642	0.0066012686	-0.0948712469	0.055337255300000006	-0.0919970257	0.0059063164	0.0439001654	0.0736356942	0.0001395208	0.028175826	-0.10218774109999999	0.0660803754	-0.04489286309999999	-0.0050355608	0.012771513200000001	-0.0048127506	-0.022549752200000002	-0.0348646606	0.12115753259999999	0.025374589	-0.0633065936	-0.055865313300000004	-0.044831386900000006	-0.0923325992	-0.1825758722	0.0822637219	0.0702768279	0.01871003	-0.1598662212	0.0497655105	0.046875034100000004	0.0257427542	-0.023143899199999998	-0.0161289087	0.0890123427	0.1230371381	-0.0927601568	-0.1219178542	-0.0270504113	0.025658476800000003	-0.1180519316	0.08780070359999999	-0.09468798460000001	-0.0459976449	-0.0096597861	0.06514430809999999	0.0654836707	-0.0339251109	-0.1054714048	-0.0903946745	0.170407	-0.011795	0.029038545649	0.000139122025	-0.391425	-0.011581000000000008	0.00013411956100000018	0.153213530625	-0.529381	-0.0004889999999999617	2.3912099999996253e-07	0.280244243161	-0.00649594	-0.0014788100000000005	2.186879016100001e-06	4.219723648360001e-05	0.00363402	-0.00023123000000000024	5.346731290000012e-08	1.32061013604e-05	0.00419487	0.00022338999999999955	1.75969343169e-05	4.9903092099999786e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26488.763671875	-20.595703125	424.1829872131348	701654600.8644447	19796.728515625	35.798828125	1281.556095123291	391910459.92136	19936.552734375	-9.478515625	397466134.93051535	89.84225845336914	0.808004	23.2964	0.19105250000000007	0.0248414562	-0.0158344321	0.0030410926000000002	-0.086168273	0.0055310934	0.030422856600000006	0.0088422876	0.0124871325	0.048819883499999994	-0.0108045539	0.14265048800000002	-0.0781297153	0.014456362700000001	0.041448699900000004	0.0063325787	-0.0644115621	0.014030836100000001	0.0650605848	-0.0247369731	-0.0460616858	0.0592962238	-0.033518534100000004	0.019186383	-0.1723571003	-0.0747884701	0.0909655018	6.98216e-05	-0.0316643134	-0.09443469630000001	0.0798035733	0.10418629199999999	0.0763875807	0.0008061345	0.0779211224	0.1646937728	0.1070342717	0.0171209124	0.0281729975	-0.0218167357	-0.043582313	-0.0482148587	-0.0146735818	-0.044743766799999994	-0.0816158425	0.0205170676	-0.0274776271	-0.0177098483	0.0246500054	-0.0073483411	-0.000677625	-0.130332127	-0.032160920499999995	-0.0126853048	-0.028615830099999996	-0.097996771	0.0798987602	0.0345621888	0.0355236019	0.052376907800000004	0.0820840808	-0.0006268283000000001	-0.0038302282000000003	0.1100624251	-0.0657452359	0.1200776494	0.0862310016	0.051718755899999996	-0.0093026164	0.035831115	0.058146780499999995	0.0782525546	0.09934270460000001	0.04837860150000002	-0.0003220082	-0.07139917400000001	0.08627858039999999	0.0637307152	-0.0380022381	-0.1073250918	-0.0851160492	0.17966700000000002	0.009260000000000018	0.032280230889000006	8.574760000000033e-05	-0.381981	0.009444000000000008	8.918913600000015e-05	0.145909484361	-0.557493	-0.028112000000000026	0.0007902845440000013	0.310798445049	-0.00463958	0.0018563600000000005	3.4460724496000015e-06	2.15257025764e-05	0.00394577	0.0003117500000000004	9.718806250000024e-08	1.55691008929e-05	0.00491149	0.0007166200000000003	2.41227340201e-05	5.135442244000004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26679.521484375	190.7578125	36388.54302978516	711796866.6352272	19825.564453125	28.8359375	831.5112915039062	393053005.88501364	19961.45703125	24.904296875	398459766.81044006	620.2240028381348	0.79508	22.92378	0.2156975	0.0565241853	-0.0093109289	0.0525207954	-0.1055174793	-0.0183918872	-0.0093372501	0.0343306368	-0.0177819595	0.0756047142	-0.106644029	-0.0156069323	-0.09751614609999999	-0.0060006976	0.1214773867	-0.055384210999999996	-0.2219318122	0.0349298686	0.09578433	0.0156602783	0.0652015204	0.0134763696	-0.0152553006	-0.0831539798	-0.0813734441	-0.1485621435	-0.0235661065	-0.0514515063	-0.019613493	-0.1119189322	0.018243121799999998	-0.0321105346	0.1535951989	0.09540366970000001	-0.1025002162	-0.050666005099999994	-0.0282118362	0.0546472679	0.030340085699999998	-0.0174473701	-0.1161997353	-0.0900566472	0.0389273709	0.1118507038	-0.106612081	-0.004319341599999999	0.0076288116	-0.0260692465	0.024262472400000002	-0.0047418137	0.1160734492	-0.0158452023	-0.04746956	0.0056030108	-0.0342535957	-0.11709364800000001	0.19987722579999997	0.1624097683	0.0372565779	0.0700354518	-0.0174598063	-0.012333886799999999	-0.0129405656	0.0183850894	-0.046418790099999996	0.10190923660000001	0.0397939092	0.1380934083	0.1731916591	0.0371552259	0.0645466813	0.045792058499999996	0.09065687439999999	0.0175345708	-0.0895480758	0.015073423899999999	0.012010893	0.061953793099999994	-0.042022206500000006	-0.10881562460000001	-0.0793255261	0.152498	-0.027169000000000026	0.023255640004	0.0007381545610000013	-0.404006	-0.022024999999999958	0.00048510062499999834	0.16322084803599998	-0.4784310000000001	0.07906199999999998	0.006250799843999994	0.22889622176100005	-0.00393471	0.0007048699999999997	4.968417168999997e-07	1.5481942784100002e-05	0.00462397	0.0006781999999999995	4.5995523999999935e-07	2.13810985609e-05	0.00454573	-0.0003657599999999997	2.0663661232900006e-05	1.3378037759999975e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26556.640625	-122.880859375	15099.705600738524	705255161.2854004	19789.92578125	-35.638671875	1270.114933013916	391641162.4273834	19932.251953125	-29.205078125	397294667.9228554	852.9365882873535	0.682541	19.679041	0.11038049999999996	0.052287382800000004	-0.0265029854	0.031986147400000005	-0.07468413269999999	-0.0076438561	0.03536517	0.0217339896	8.73251e-05	-0.0684004177	-0.029988462200000007	0.028503064100000006	-0.0310684952	-0.031311454	0.0145638939	0.027792068	-0.0058891232	-0.0481012531	0.08752288539999999	0.1043927298	0.044927921399999994	-0.1465908472	0.0167477265	0.0019018344	0.0102082284	0.0417574654	0.0707875624	-0.006155049	-0.025986163399999998	0.0141770637	0.08883542970000001	-0.1143654149	-0.0398869256	0.09005884039999999	0.011716798899999999	0.0323465137	-0.006350543199999999	0.036408609700000004	0.050756042599999995	-0.0088489273	-0.0382861356	-0.0379579862	0.103455807	0.0211389318	-0.0775956121	-0.0027127728000000003	-0.0254641866	-0.0200092927	-0.0539097614	0.0480767994	0.001643462	-0.039693965899999996	-0.0148802211	-0.0185626058	-0.0322591589	-0.0628093561	0.0253835929	-0.0288203325	0.0516374908	0.016408139	-0.16439035400000002	0.090105215	0.005558284100000001	-0.0394012531	-0.063610051	0.0156887981	0.0896598467	0.0675365148	-0.048514008899999995	0.0181604211	0.0266968006	-0.10811228630000001	0.042637443600000005	0.0013995747	-0.0457323544	0.0028700621	-0.025822830499999998	0.0601535728	-0.04597896940000002	-0.1099379598	-0.0730579298	0.147016	-0.005481999999999987	0.021613704256000003	3.0052323999999854e-05	-0.374734	0.02927199999999996	0.0008568499839999978	0.140425570756	-0.459713	0.01871800000000001	0.0003503635240000005	0.21133604236900005	-0.00479819	-0.0008634799999999997	7.455977103999995e-07	2.30226272761e-05	0.00458734	-3.663000000000017e-05	1.3417569000000124e-09	2.10436882756e-05	0.00430767	-0.00023806	1.8556020828900006e-05	5.66725636e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26564.05078125	7.41015625	54.91041564941406	705648793.9088287	19776.470703125	-13.455078125	181.03912734985352	391108793.47156143	19893.83203125	-38.419921875	395764552.8875885	1476.0903968811035	0.7212199999999999	20.794254	0.099852	0.0650288894	-0.0358518914	0.0783690573	-0.0563081774	-0.0033365459	0.055393240499999996	0.030809117200000007	0.0403278546	-0.0772042976	-0.0187767237	0.048728845300000004	-0.025362343399999997	0.030589250099999996	0.0279068713	0.098690479	-0.0155130173	-0.12081250800000001	-0.0035631128999999997	0.0040942094	0.03780403	-0.0486063935	0.12389788380000001	0.009976882900000001	-0.122716275	-0.0079404729	0.022581735699999998	0.0070591271999999984	0.0627248614	0.0549439779	-0.08414483210000001	-0.0034029518	0.1402238361	-0.071290668	0.0360020213	0.039729514900000006	0.1396496805	0.065247771	0.0787335604	0.0412179226	0.0040978812	-0.0475879138	0.0129748049	-0.035466200499999996	-0.05648150690000001	-0.0013012439	-0.051700282599999994	-0.0180681102	-0.0347631902	0.0848218004	-0.0027063613	-0.0508139606	-0.0249712263	0.016324685800000002	-0.0651504545	-0.1238184398	-0.0244217859	-0.006891397	-0.0206301899	-0.0746211066	-0.1244581441	0.0991491162	-0.0089115102	0.07908798	-0.046663251600000004	0.0150097294	-0.0042323678	-0.0050132325	-0.011268144499999999	0.0148667981	0.0498358148	0.10433019869999999	-0.0670395871	-0.0087400986	0.028906227799999996	0.013315010700000001	0.0239973443	0.05833073110000001	-0.0498665756	-0.1106882998	-0.0663509546	0.150396	0.003379999999999994	0.022618956816	1.142439999999996e-05	-0.349215	0.025519000000000014	0.0006512193610000008	0.121951116225	-0.424181	0.035532000000000015	0.0012625230240000005	0.17992952076100002	-0.0051937	-0.00039551	1.5642816009999994e-07	2.697451969e-05	0.00436255	-0.0002247899999999999	5.0530544099999947e-08	1.90318425025e-05	0.00439579	8.811999999999969e-05	1.9322969724100006e-05	7.765134399999946e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26446.1875	-117.86328125	13891.753067016602	699400833.2851562	19769.296875	-7.173828125	51.46380996704102	390825098.9318848	19856.322265625	-37.509765625	394273533.91635513	1406.9825172424316	0.695708	20.058689	0.1303895	0.041942444100000004	-0.027170368700000003	0.0498370724	-0.0625100278	0.0100918407	0.0594039478	-0.0194172411	-0.0086342291	-0.1001858998	-0.0017856849	0.0237419027	-0.1186782992	-0.0594534193	-0.0580964012	0.08565407230000001	0.030473176499999997	-0.08213200400000001	-0.0532242579	9.9435e-06	-0.1329283832	0.0303407157	0.040028251	0.0404897515	-0.0400010535	0.0817058088	0.013406146499999999	-0.1580378408	0.1252162201	0.0506995598	-0.1261731146	0.016092560500000002	0.0093627381	0.1069607717	-0.14751636939999999	0.0661707341	-0.039960643	0.045220877199999995	0.0540084817	0.05653604690000001	0.0035760388	0.0246092145	-0.0838403643	-0.0319451034	-0.061712555599999996	0.0093951009	-0.053751228899999996	0.014162791499999999	-0.07488837429999999	0.040999452900000004	-0.0487917604	-0.0277027252	-0.1057404289	-0.0646267343	-0.0984049171	-0.0317496416	-0.017269306499999998	-0.1175735025	-0.0233575848	-0.0091888132	0.0022230454	0.0161700011	-0.114098331	0.015922066999999998	-0.0277344321	-0.0308852102	0.0513033006	0.0234739397	0.0661256512	0.1240354943	-0.20105583719999998	-0.0043916479	-0.1065583006	0.1527920064	-0.0533941985	0.0078715529	0.10972983800000001	0.0564859537	-0.0536791777	-0.1110641056	-0.059244937000000004	0.15407	0.00367400000000001	0.023737564900000004	1.3498276000000078e-05	-0.30085100000000004	0.04836399999999996	0.0023390764959999965	0.09051132420100004	-0.445795	-0.02161399999999997	0.0004671649959999985	0.198733182025	-0.00453945	0.0006542499999999996	4.2804306249999926e-07	2.06066063025e-05	0.00419482	-0.00016772999999999962	2.813335289999987e-08	1.75965148324e-05	0.00470856	0.00031276999999999954	2.21705372736e-05	9.782507289999973e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26353.83203125	-92.35546875	8529.532608032227	694524462.7313385	19800.283203125	30.986328125	960.152530670166	392051214.923954	19834.783203125	-21.5390625	393418624.7149696	463.9312133789063	0.7046140000000001	20.315458	0.08028400000000001	0.0412431045	-0.0137327877	0.056215244299999995	-0.0819465155	-0.0078181867	0.059057988600000014	-0.0042693565	-0.0516262526	-0.0551679472	-0.008782686999999999	0.0686428326	-0.1026532163	-0.0127491517	-0.0855080912	0.043616742	-0.0663457944	0.00017438509999999994	-0.0666704502	-0.0579810492	-0.058335468099999996	0.1149124992	0.054142535	-0.05739686610000001	-0.0121739333	0.1140290041	-0.0006205539	-0.0430512467	-0.1207821809	-0.00528114	-0.0101323312	-0.0370401018	-0.0759183625	0.0251129555	-0.17648764109999998	-0.0210023015	0.0814545913	0.0495729772	0.0394753079	0.08241519230000001	-0.012303075600000001	0.0881379543	-0.1009523157	0.0343690815	-0.08390779220000001	0.002478738	-0.0570011058	-0.0055196511	-0.07560195089999999	-0.0244009029	-0.0328464693	-0.0758732673	-0.0789576419	-0.0207843508	-0.1160958973	-0.0291475036	0.0309262766	0.0030608511	-0.11856630259999999	0.0093347594	0.09868129839999999	-0.059169037199999996	-0.136012733	0.0854027247	0.1124471031	-0.054535100999999996	0.009105514399999999	0.0461463155	-0.0160228095	0.0406025916	-0.026775065600000002	-0.0588337367	-0.0133107271	-0.0154300543	-0.0552232777	-0.1107048166	0.011673423799999999	0.0546199342	-0.0574110412	-0.1110641056	-0.0517826133	0.160262	0.006191999999999975	0.025683908644	3.8340863999999694e-05	-0.311797	-0.010945999999999956	0.00011981491599999905	0.097217369209	-0.398704	0.047091	0.0022175622809999995	0.158964879616	-0.00439597	0.00014348000000000052	2.058651040000015e-08	1.93245522409e-05	0.00413247	-6.235000000000008e-05	3.8875225000000106e-09	1.70773083009e-05	0.00459329	-0.00011526999999999978	2.10983130241e-05	1.3287172899999951e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26409.9296875	56.09765625	3146.947036743164	697484386.0986937	19891.201171875	90.91796875	8266.077041625977	395659884.0600014	19782.38671875	-52.396484375	391342824.2901764	2745.391574859619	1.44943	41.790043	0.5885199999999999	0.0689558691	0.0012613695	0.0995559401	-0.1737330506	-0.0332006166	-0.000698044	-0.0022167557	-0.0236226494	0.0035054544	-0.0654991115	0.2796788977	0.2730289448	0.139988893	-0.061431858099999986	0.0159148767	-0.17310290679999998	-0.1576472938	0.0238935217	-0.072866776	-0.0214575289	-0.2012059793	0.12003634	0.1348217596	0.1302550788	0.1785031211	-0.0427357251	-0.0063738026	0.19671215920000001	-0.1833225148	-0.09473774210000001	-0.0997548001	0.0802411724	-0.1505873919	-0.1388302516	-0.0034605472999999997	-0.1128248378	0.0854741902	0.029804389900000002	0.1287358897	-0.0576932178	0.13966004140000002	-0.0827591079	0.11773751810000001	-0.172454978	-0.0014452242000000002	-0.0165219785	-0.0062548295	-0.0176570522	-0.0861324102	0.0109710025	-0.30252192079999995	0.2662645137	0.0941586355	-0.2485097259	0.0514135146	0.1190368821	0.0090525116	-0.09779703320000001	-0.08873759839999999	-0.0369389679	0.1278364723	-0.0611521887	-0.023209026299999998	-0.089880921	-0.2677765713	0.1107962686	-0.1471968749	0.0707929194	-0.1628655048	0.01636673	0.0967514917	-0.0815058722	-0.015496788300000001	-0.1395954089	0.0528319244	-0.1958333758	0.052733374400000005	-0.061056553099999994	-0.1106882998	-0.0440088629	0.100588	-0.05967399999999999	0.010117945744	0.0035609862759999993	-0.225226	0.08657099999999998	0.007494538040999997	0.050726751076000005	-0.168061	0.230643	0.053196193449000014	0.028244499720999995	-0.00106175	0.00333422	1.11170230084e-05	1.1273130625e-06	0.00497406	0.0008415899999999997	7.082737280999995e-07	2.47412728836e-05	0.00453646	-5.68299999999999e-05	2.05794693316e-05	3.229648899999989e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25984.478515625	-425.451171875	181008.6996498108	675193123.7289772	19791.421875	-99.779296875	9955.908084869383	391700379.8342285	19963.38671875	181.0	398536809.2823639	32761.0	2.836402	81.779274	0.6968679999999999	0.0938544065	-0.1517980692	0.0412711944	-0.01126924	0.0312613208	0.0082033793	0.0036162364000000002	-0.0600603709	0.06689245490000001	-0.1180279375	0.1595286676	-0.1577792551	-0.033143635899999996	-0.0806346656	-0.1579997274	0.050270493799999996	0.3052582055	0.0299839068	-0.0362884572	0.18363993739999998	-0.2163085455	0.2042285711	-0.0989972554	-0.0081272841	0.1453340313	-0.0368930058	0.0476822999	-0.1698978696	-0.12970032869999998	-0.1397384494	0.0086445431	0.0015792344	0.0201815532	0.0026615453	-0.0343695057	0.0325967567	0.0205098261	0.12177240859999999	0.0628983214	0.2243240695	0.1757513261	-0.1367122922	-0.0200721523	-0.0149707999	0.0266383245	-0.029885759100000006	0.009025556	0.0011370083	-0.0725247237	0.0942733025	-0.1944846561	-0.2703558406	-0.1284224037	0.0951810842	0.2074715848	-0.0457907091	0.39141132799999995	0.0551561041	-0.1755863155	-0.0410183921	0.11996059390000001	-0.013020608700000002	0.0473266394	0.0629869364	-0.13260458449999998	-0.06766701139999999	0.1543732679	0.0223924396	-0.0792716203	0.045613090499999995	-0.0680190285	-0.055727346799999994	0.10853352699999999	0.10290620130000001	-0.0882441473	0.031562918100000004	0.0508269837	-0.0646102301	-0.1099379598	-0.035970438	0.180656	0.08006799999999999	0.032636590335999985	0.006410884623999998	-0.411821	-0.186595	0.034817694024999984	0.169596536041	-0.528453	-0.3603919999999999	0.12988239366399995	0.27926257320899994	-0.00146782	-0.0004060700000000001	1.648928449000001e-07	2.1544955524e-06	0.00466397	-0.00031008999999999984	9.61558080999999e-08	2.17526161609e-05	0.00385636	-0.0006800999999999999	1.48715124496e-05	4.6253600999999983e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
