csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93
18476.123046875	28.63671875	341367122.84326553	820.0616607666016	16811.7109375	18.4609375	282633624.6460571	340.80621337890625	15434.0927734375	37.7783203125	1427.20148563385	238211219.7390757	1.002623	35.287827	0.6167781499999999	0.031925568599999996	-0.0158591513	-0.0256270375	-0.0016545526	0.0513106526	-0.0124559952	0.0676872841	-0.0281241598	-0.0252797114	0.019714934	-0.025410425299999997	-0.0151222827	-0.0051261942	0.0641924084	-0.0373906505	-0.0264202304	0.0025327041000000002	0.047990718499999994	-0.010768208100000001	0.0686529023	-0.0187395887	0.0625679883	0.0565507094	0.0469468593	0.034365535600000004	0.0	-0.231483	-0.100258	0.010051666563999995	0.053584379289	0.182093	-0.035376999999999964	0.0012515321289999974	0.033157860649000004	-0.0196564	0.0339796	0.0011546132161600001	0.0003863740609600001	0.0188251	-0.005518900000000004	3.0458257210000042e-05	0.00035438439000999984	0.00265583	0.00024332999999999996	7.0534329889e-06	5.9209488899999977e-08	-0.0009087810000000002	-0.003181041	1.0119021843680999e-05	8.258829059610004e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18395.5078125	-80.615234375	338394707.67974854	6498.816013336182	16763.060546875	-48.650390625	281000198.8981972	2366.860507965088	15393.9501953125	-40.142578125	1611.4265785217285	236973702.61576176	1.047327	36.861202	0.38781305	0.0354185651	-0.0197145144	-0.0287065546	0.0019776559	0.0454497689	-0.0185394902	0.0626390318	-0.0132376651	-0.0345166868	0.0199609835	-0.0203688651	-0.010042924699999999	0.012958665800000001	0.037951968100000004	-0.0436926371	-0.0296832352	-0.0004229726	0.044137805	-0.021140202400000002	0.0679194223	-0.0219064027	0.062460763899999994	0.0561357684	0.0460642169	0.0329182946	0.0	-0.295108	-0.06362499999999999	0.0040481406249999975	0.08708873166399997	0.0810513	-0.1010417	0.01020942513889	0.006569313231690001	0.0288125	0.0484689	0.00234923426721	0.0008301601562500001	0.016934900000000003	-0.0018901999999999949	3.57285603999998e-06	0.00028679083801000013	0.00328677	0.00063094	1.08028570329e-05	3.980852836e-07	-0.00188119	-0.0009724089999999998	9.455792632809995e-07	3.5388758161e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18355.869140625	-39.638671875	336937931.9077492	1571.224308013916	16774.15234375	11.091796875	281372186.8513336	123.02795791625977	15383.1259765625	-10.82421875	117.16371154785156	236640564.810792	0.960163	33.793423	0.12708110000000006	0.0363638361	-0.0126567768	-0.025913098199999998	-0.0024184556	0.0550994067	-0.0199394804	0.0677256058	-0.0167254448	-0.0337648324	0.013691191799999999	-0.028364954900000006	-0.0108869181	0.0320475983	0.0514185595	-0.0361434474	-0.0257258703	0.0036018066999999997	0.053869087	-0.0163478964	0.07040859440000001	-0.0237179306	0.062350852699999994	0.0557111687	0.0451637417	0.0314483988	0.0	-0.31471	-0.01960200000000001	0.0003842384040000003	0.0990423841	0.08112180000000001	7.050000000000112e-05	4.9702500000001574e-09	0.0065807464352400005	0.0671376	0.0383251	0.00146881329001	0.004507457333760001	0.0178865	0.0009515999999999967	9.055425599999941e-07	0.00031992688225	0.00321712	-6.96500000000001e-05	1.03498610944e-05	4.8511225000000125e-09	-0.00152077	0.00036042	1.2990257639999995e-07	2.3127413929e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18316.306640625	-39.5625	335487088.95340353	1565.19140625	16764.375	-9.77734375	281044269.140625	95.59645080566406	15373.294921875	-9.8310546875	96.64963626861572	236338196.7549477	0.7797229999999999	27.442755	0.29307360000000005	0.0378462852	-0.0057369429	-0.0272829456	-0.006938204	0.0605829788	-0.0172970902	0.07549075429999999	-0.011220966	-0.0349971493	0.0197848669	-0.002559146	-0.0332664121	0.0268296579	0.06472873929999999	-0.0316637262	-0.027135331699999998	0.0087816301	0.0628371483	-0.016008206599999998	0.0760067902	-0.0184849222	0.0622382594	0.055276983200000004	0.0442457822	0.0299568597	0.0	-0.326232	-0.01152200000000003	0.00013275648400000074	0.106427317824	0.15473299999999998	0.07361119999999997	0.005418608765439996	0.023942301288999997	-0.017397799999999998	-0.08453540000000001	0.007146233853160002	0.00030268344483999995	0.0192703	0.001383800000000001	1.9149024400000026e-06	0.00037134446208999996	0.00356235	0.0003452300000000002	1.26903375225e-05	1.1918375290000012e-07	-0.00225984	-0.0007390699999999999	5.462244648999998e-07	5.1068768256e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18343.51171875	27.205078125	336484422.1759186	740.1162757873535	16763.8125	-0.5625	281025409.53515625	0.31640625	15371.529296875	-1.765625	3.117431640625	236283912.92468643	0.8552569999999999	30.101219	0.16071819999999987	0.034869424700000005	-0.0111599829	-0.0252026731	-0.00047878589999999995	0.0557222816	-0.022246140600000002	0.0792692887	-0.0238042815	-0.0316148718	0.026876323100000002	-0.0331311497	-0.021705561	0.0335756755	0.0428736359	-0.015911114	-0.026241711	0.0022812989	0.053564947599999996	-0.0230220413	0.0784024076	-0.0167772104	0.062122988899999995	0.0548332868	0.0433106938	0.0284447039	0.0	-0.33889	-0.012658000000000004	0.00016022496400000007	0.11484643210000002	0.151765	-0.002967999999999971	8.809023999999826e-06	0.023032615225000004	-0.09627	-0.0788722	0.006220823932840001	0.0092679129	0.0193512	8.089999999999833e-05	6.54480999999973e-09	0.00037446894144	0.00397989	0.00041753999999999966	1.58395244121e-05	1.7433965159999975e-07	-0.0030858	-0.0008259600000000001	6.822099216000002e-07	9.52216164e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18274.876953125	-68.634765625	333971127.65185934	4710.731052398683	16755.5390625	-8.2734375	280748089.27496344	68.44976806640625	15376.166015625	4.63671875	21.49916076660156	236426481.3400612	0.8575459999999999	30.181772	0.1083722	0.0358940776	-0.0073965048	-0.029335271099999997	-0.0027959864	0.055019757300000006	-0.0206364508	0.0747117796	-0.018066768700000003	-0.0347959946	0.017281228	-0.0074709936	-0.034304806800000004	0.0477548875	0.0583031623	-0.0055361282	-0.0294973126	0.0045305070000000005	0.054452901399999996	-0.021147522999999998	0.07365861259999999	-0.0202230494	0.062005046200000004	0.0543801557	0.042358838499999996	0.026912972	0.0	-0.341354	-0.0024639999999999662	6.071295999999834e-06	0.116522553316	0.153806	0.0020409999999999877	4.165680999999948e-06	0.023656285636	-0.058411800000000014	0.0378582	0.0014332433072400002	0.003411938379240001	0.0190685	-0.0002827000000000003	7.991929000000018e-08	0.00036360769225	0.00438524	0.0004053500000000005	1.92303298576e-05	1.6430862250000037e-07	-0.00371793	-0.0006321299999999997	3.9958833689999976e-07	1.38230034849e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18338.599609375	63.72265625	336304235.6329689	4060.576919555664	16754.345703125	-1.193359375	280708099.93982315	1.4241065979003906	15367.8408203125	-8.3251953125	69.30887699127197	236170531.4784632	0.914079	32.171478	0.20413900000000007	0.0417031479	-0.013342445900000001	-0.029919519300000006	-0.0028396032	0.054463895199999994	-0.0237512	0.0762508801	-0.0116952641	-0.0393969178	0.0132207569	-0.0182105142	-0.0080778753	0.0250468853	0.042756104	-0.0383207489	-0.029818474900000006	0.0036424001	0.054475452599999995	-0.0251164941	0.07954361929999999	-0.0250570695	0.061884436200000004	0.0539176678	0.0413905848	0.0253627182	0.0	-0.346921	-0.0055669999999999895	3.099148899999987e-05	0.120354180241	0.0696007	-0.0842053	0.0070905325480900006	0.004844257440490001	0.025654400000000004	0.08406620000000001	0.007067125982440001	0.0006581482393600002	0.0192837	0.0002152000000000022	4.6311040000000936e-08	0.00037186108569	0.00449894	0.00011369999999999957	2.02404611236e-05	1.29276899999999e-08	-0.00344082	0.0002771100000000001	7.678995210000006e-08	1.18392422724e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18323.986328125	-14.61328125	335768474.95331186	213.5479888916016	16745.015625	-9.330078125	280395548.28149414	87.05035781860352	15360.13671875	-7.7041015625	59.35318088531494	235933800.018692	0.8862469999999999	31.191921	0.34133149999999984	0.0355796033	-0.0102287187	-0.025237073199999998	-0.0076268204000000004	0.0631673338	-0.016272144	0.0854591027	-0.011589116200000001	-0.0346179359	0.013395878	-0.0417131891	-0.0085509417	0.059877023099999996	0.047911406	-0.0007344128	-0.025364550299999997	0.0078530901	0.0625496425	-0.0143294215	0.0871245325	-0.0221377806	0.0617611643	0.0534459029	0.0404063076	0.023795009500000002	0.0	-0.355761	-0.008840000000000016	7.814560000000025e-05	0.126565889121	0.191248	0.1216473	0.014798065597290001	0.036575797503999995	-0.0897628	-0.1154172	0.013321130055840005	0.008057360263840001	0.020914	0.0016302999999999975	2.6578780899999927e-06	0.00043739539599999986	0.00473165	0.00023270999999999972	2.23885117225e-05	5.4153944099999855e-08	-0.00339529	4.552999999999979e-05	2.072980899999981e-09	1.15279941841e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18218.625	-105.361328125	331918296.890625	11101.009464263916	16737.24609375	-7.76953125	280135406.80274963	60.36561584472656	15354.8837890625	-5.2529296875	27.59327030181885	235772456.1756144	0.7985949999999999	28.106972	0.12890570000000004	0.035014738399999995	-0.007060701	-0.027654472000000003	-0.0034864228999999997	0.0586647833	-0.013362051000000002	0.0890511575	-0.021412224900000002	-0.0357967874	0.0181601069	-0.0111879683	-0.06484533	0.046371651500000007	0.06258584639999999	0.0021985425	-0.0270846239	0.0047676244	0.05862361610000001	-0.0137535233	0.0885345169	-0.0208929915	0.0616352356	0.05296494190000002	0.0394063879	0.0222109246	0.0	-0.349448	0.006313000000000013	3.985396900000017e-05	0.122113904704	0.219835	0.028587	0.0008172165690000001	0.048327427225	-0.130825	-0.041062199999999986	0.0016861042688399994	0.017115180625	0.020678	-0.0002360000000000001	5.569600000000005e-08	0.000427579684	0.00483098	9.933000000000076e-05	2.3338367760400006e-05	9.866448900000152e-09	-0.00411883	-0.0007235400000000004	5.235101316000005e-07	1.6964760568900007e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18330.533203125	111.908203125	336008447.51086813	12523.44592666626	16729.96484375	-7.28125	279891723.67311096	53.0166015625	15352.3720703125	-2.51171875	6.3087310791015625	235695328.1853113	0.8260719999999999	29.074009000000004	0.07552400000000006	0.033655109700000005	-0.012324666100000001	-0.0264580658	-0.0037521816999999996	0.058482831799999996	-0.0177188379	0.0897036178	-0.0170161737	-0.0325508438	0.0329153497	-0.0396726035	-0.014209475400000001	0.0450667887	0.0117726973	-0.0102544996	-0.0260238628	0.0048682485	0.0597524233	-0.0169417574	0.0929327935	-0.017437208	0.0615066557	0.052474867800000005	0.0383912127	0.0206115539	0.0	-0.360864	-0.011415999999999982	0.00013032505599999957	0.13022282649599998	0.194265	-0.02556999999999998	0.000653824899999999	0.037738890225000016	-0.140484	-0.009659	9.3296281e-05	0.019735754256	0.0209512	0.00027320000000000117	7.463824000000068e-08	0.00043895278143999994	0.00495228	0.0001212999999999995	2.45250771984e-05	1.4713689999999887e-08	-0.00430191	-0.00018307999999999955	3.351828639999983e-08	1.85064296481e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18321.69140625	-8.841796875	335684375.9858551	78.17737197875977	16755.59765625	25.6328125	280750052.8181305	657.0410766601562	15369.2490234375	16.876953125	284.83154678344727	236213815.54443452	0.8394020000000001	29.543167	0.2729279000000001	0.0364406803	-0.007733768	-0.0271784391	-0.0053764052	0.068904557	-0.0280291113	0.087710816	-0.022223162299999998	-0.0344145011	0.0205621626	-0.021322686400000002	-0.0329148675	0.04364121730000002	0.0478062247	-0.0053033637	-0.026776106	0.006464807800000001	0.0692835079	-0.0272754923	0.0868911846	-0.022607195899999998	0.06137543	0.051975764800000004	0.0373611752	0.0189979981	0.0	-0.377119	-0.01625500000000002	0.00026422502500000064	0.14221874016099995	0.0694654	-0.12479960000000002	0.015574940160160006	0.004825441797159999	-0.08159819999999998	0.058885800000000016	0.003467537441640002	0.006658266243239997	0.0199495	-0.0010016999999999977	1.0034028899999954e-06	0.00039798255025000014	0.00535553	0.00040325	2.86817015809e-05	1.6261056249999995e-07	-0.00424711	5.4799999999999814e-05	3.0030399999999797e-09	1.80379433521e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18323.240234375	1.548828125	335741132.6866188	2.398868560791016	16766.271484375	10.673828125	281107859.48776627	113.93060684204102	15357.1162109375	-12.1328125	147.20513916015625	235841018.31623936	0.797547	28.070084	0.14432669999999992	0.033219449399999997	-0.010197865300000001	-0.025264763399999998	-0.0055996149	0.07238309400000001	-0.0179572189	0.08678639	-0.0200141198	-0.0307141719	0.0218731908	-0.0264798888	-0.0350328278	0.038346127	0.0528832172	-0.0140238029	-0.0260354207	0.0061445926	0.0730626326	-0.0163640847	0.0832751788	-0.0257011896	0.0612415642	0.0514677188	0.036316674	0.0173713675	0.0	-0.374653	0.002465999999999968	6.081155999999843e-06	0.140364870409	0.0944508	0.024985400000000005	0.0006242702131600003	0.00892095362064	-0.130003	-0.048404800000000026	0.002343024663040003	0.016900780009000003	0.0213189	0.0013693999999999998	1.8752563599999995e-06	0.0004544954972100001	0.00535554	9.999999999940612e-09	2.86818086916e-05	9.999999999881223e-17	-0.00424711	0.0	0.0	1.80379433521e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18393.28125	70.041015625	338312795.1416016	4905.743869781494	16787.607421875	21.3359375	281823762.95099264	455.2222290039063	15356.53515625	-0.5810546875	0.33762454986572266	235823172.00514218	0.7902559999999998	27.813477	0.16329770000000013	0.036791993700000004	-0.011420860500000001	-0.024967088300000002	-0.003820599	0.074041833	-0.0150779019	0.0951012235	-0.028306163	-0.0331241316	0.0262916283	-0.0509193365	-0.0177278298	0.0363290842	0.0461010748	-0.005348521700000001	-0.026368783700000002	0.0053368488	0.07361713389999999	-0.014743298200000001	0.0977138825	-0.024896190800000002	0.0611050641	0.0509508172	0.0352581136	0.0157327817	0.0	-0.367427	0.007226000000000009	5.221507600000014e-05	0.135002600329	0.219462	0.12501120000000002	0.015627800125439996	0.048163569443999986	-0.129879	0.000124000000000013	1.5376000000003218e-08	0.016868554640999997	0.0214961	0.00017719999999999542	3.139983999999838e-08	0.0004620823152099999	0.00491401	-0.00044152999999999993	2.41474942801e-05	1.949487408999999e-07	-0.00424711	0.0	0.0	1.80379433521e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18194.46875	-198.8125	331038693.09472656	39526.41015625	16730.92578125	-56.681640625	279923877.4976959	3212.8083839416504	15336.07421875	-20.4609375	418.6499633789063	235195172.4430084	0.817855	28.784840000000006	0.13482899999999984	0.0368928198	-0.0139459289	-0.0293147906	-0.0073584581000000005	0.0639926909	-0.0198299722	0.0943509008	-0.0249801559	-0.038881856299999996	0.0173234543	-0.015497602099999999	-0.07832233400000001	0.04092431	0.0649287262	0.0004816066	-0.029487377000000002	0.008589543	0.0657652558	-0.021641281000000002	0.0912316242	-0.021788853599999998	0.0609659355	0.050425149	0.0341859036	0.014083368300000001	0.0	-0.363487	0.003939999999999999	1.552359999999999e-05	0.132122799169	0.176062	-0.0434	0.0018835599999999996	0.030997827844	-0.175557	-0.045678	0.0020864796839999995	0.030820260249	0.021882	0.0003859000000000015	1.4891881000000118e-07	0.00047882192399999993	0.00487064	-4.337000000000004e-05	2.37231340096e-05	1.880956900000004e-09	-0.00465406	-0.00040694999999999973	1.6560830249999973e-07	2.16602744836e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
