csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
32714.28125	87.7421875	7698.691467285156	1070224197.7041016	21157.8671875	-10.732421875	447655343.9238892	115.18487930297852	21313.740234375	30.455078125	454275522.77841574	927.5117835998536	1.04677	20.498129	0.11623650000000002	-0.1517953639	-0.0884825549	-0.0654437601	-0.0155277226	-0.1367752094	0.0694605665	0.0585523048	-0.0800525363	0.013467255400000001	-0.0160674543	0.0152394222	-0.0576511815	0.0977465423	-0.0763723412	-0.0050813970000000005	0.021712579300000003	0.0285782796	-0.0796862398	0.061289719699999995	0.0840369178	-0.1021261775	-0.08950429060000001	0.0889164385	0.0053864814	0.0059971916	-0.09027544609999999	-0.1625187247	-0.1209994376	-0.1574060453	-0.024530260099999996	0.1459497526	-0.0253039497	-0.0255312363	0.0033771443	0.0370991862	-0.0839101455	-0.0037524758	-0.1332531342	0.058706942699999994	0.0406631846	-0.0506502999	0.0320968948	0.006833073	0.0267361373	0.1591678931	0.1105063095	0.10060973279999999	0.1188064567	0.0941496625	-0.16835346539999999	0.047519781100000005	-0.06661178059999999	-0.0397209931	-0.0306573758	-0.0785955536	-0.0192909709	-0.1293678722	-0.086130901	-0.0016121395999999998	-0.1017112184	-0.0404108388	-0.023599217000000002	-0.0105537651	0.0465746916	-0.0002635343	0.1078561132	-0.1169400977	0.0872312088	0.0242011325	-0.0313187278	0.1020095586	0.026697077000000003	0.0774165851	-0.0417991426	-0.2050088806	0.148590678	0.0008530895	-0.050521671500000004	-0.019145739	-0.039302566000000004	0.18342838050000002	-0.09148471949999999	-0.092858275	0.0059223526	0.0054781408	-0.0287675661	0.0242500452	0.045675437699999995	0.0525602906	0.0783801013	-0.0950847263	-0.0490133376	0.0104004309	0.1431826011	0.0177733034	0.0414503871	0.105413395	0.0555533411	-0.0267384869	0.0594601314	0.1514607392	-0.0200691904	-0.06946790950000001	-0.0310188605	-0.0329026777	-0.014230448799999997	-0.10818086730000001	0.0417691875	0.09754801910000001	0.0	0.0	0.165998	-0.006942000000000004	4.819136400000005e-05	0.027555336003999998	-0.229208	0.04140599999999997	0.052536307264	0.0017144568359999974	0.295356	0.044491	0.087235166736	0.0019794490810000004	-0.007751349999999999	0.0001456900000000004	6.0083426822499986e-05	2.122557610000012e-08	-0.00202973	-5.287e-05	2.7952369e-09	4.1198038729e-06	0.00484071	-0.00026939000000000043	7.257097210000023e-08	2.34324733041e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32714.1015625	-0.1796875	0.03228759765625	1070212441.0415651	21168.69140625	10.82421875	448113495.8530426	117.16371154785156	21274.748046875	-38.9921875	452614904.4580116	1520.3906860351562	1.084356	21.23415	0.05261900000000001	-0.0690965682	-0.069416142	0.0804571217	0.0491353096	-0.0938566846	0.08590220720000001	0.0281336307	0.015838636200000002	-0.0491343722	0.1176604112	-0.0819022493	-0.1047177813	0.0526774454	0.0310013604	-0.040355648	0.0329616351	-0.0190552142	-0.16983229989999998	-0.0415031794	-0.010174827	-0.0302951472	0.1062441594	0.08854895859999999	0.05480287650000002	0.0300568847	0.023312769900000002	-0.1409224496	0.0642495385	0.0179230671	0.09550227689999999	0.0487006392	-0.0813155872	0.06014687	-0.0404416635	0.1468687374	0.1530144908	-0.1064575532	0.071986439	-0.0471699182	0.0711167946	0.1051166885	0.014364132	0.0435765662	0.1210929093	0.034609252	-0.0155108543	-0.1465135683	-0.057533649699999995	0.0173526703	-0.0662275947	0.0096634894	-0.1069756737	-0.11682526189999999	0.0017944495999999996	0.13395536800000002	-0.0367305616	-0.1009839767	-0.0715382033	-0.0604854118	-0.0737590979	0.0724062671	-0.047278548600000005	-0.1132041614	-0.0379831779	0.080510012	-0.0288065309	-0.067564314	0.1054351301	-0.09656575699999999	0.0215284584	-0.0564908238	0.1194501183	0.11505962980000001	-0.015426768300000001	0.0758429088	0.015987838100000002	0.030233205899999997	-0.10904172220000001	-0.0411580789	-0.0220435785	0.0297561375	-0.1438718641	-0.0056752930000000005	-0.0078854243	0.0027479772999999996	0.0511313086	-0.1443257755	-0.0041982139	0.0151698349	0.12896270199999998	0.0155787191	0.0590916879	0.1680054174	0.0179298319	-0.0102424977	-0.0079331105	-0.0342351605	-0.1285598379	-0.0828280797	-0.1428126199	-0.022157213199999998	0.0495405525	-0.0685693461	-0.0958687909	0.0027685241999999997	-0.0164049658	-0.10698918210000001	0.047802112699999996	0.09296112869999999	0.0	0.0	0.16808399999999998	0.0020859999999999768	4.351395999999903e-06	0.028252231055999992	-0.242148	-0.012940000000000007	0.058635653903999996	0.00016744360000000018	0.291798	-0.0035580000000000056	0.08514607280400001	1.265936400000004e-05	-0.00707192	0.0006794299999999991	5.001205248639999e-05	4.6162512489999885e-07	-0.00202847	1.2599999999998895e-06	1.587599999999722e-12	4.1146905409e-06	0.0048407	-9.999999999940612e-09	9.999999999881223e-17	2.3432376489999995e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32740.591796875	26.490234375	701.7325172424316	1071946351.2095984	21132.892578125	-35.798828125	446599148.7185707	1281.556095123291	21256.72265625	-18.025390625	451848258.08473206	324.9147071838379	1.091171	21.367592	0.06776350000000005	-0.0758704816	-0.1072770368	-0.057045602599999995	0.09027046640000001	-0.10186222589999999	-0.0338676225	0.025422317799999997	0.0524717372	-0.10628775550000001	0.0051459019	0.016078316000000002	-0.0111447933	0.0637278964	-0.09029628640000001	-0.0037282262	-0.13184691199999998	0.045146012699999995	-0.1131989759	-0.0028096115000000002	-0.0255709361	-0.00046005190000000004	0.08454941029999999	0.0698892378	-0.011195096100000001	0.080127358	0.080485653	-0.0643290878	-0.177153915	-0.005138408499999999	-0.0483505559	0.0415007068	0.009554565899999999	0.08647108220000001	-0.11517576539999999	0.049197797	-0.0340154535	0.044285858600000005	-0.0300223825	0.062218898099999996	0.06517899490000001	-0.0700257933	-0.050883135499999996	-0.0308806706	-0.048372863099999996	-0.0984605742	-0.0656478928	0.1056515667	-0.001699427	-0.0534141158	-0.0859320276	0.1067969551	-0.0437532033	-0.0867963691	0.0691484388	0.0378635199	-0.010325655500000001	-0.1127079387	0.0398795419	-0.0242912462	-0.0338047909	0.0543994687	0.000587957	-0.0269491037	-0.0757315002	-0.0898686323	0.0749740609	0.0402187216	0.1567344118	0.0703967629	0.0057719982	-0.0628396747	0.1163073849	0.0596584695	0.0275145261	-0.0042412609	0.044930028399999995	0.1259031864	0.1295025725	0.055368282000000005	-0.0001546965	0.0068967599	-0.1649923233	-0.0590539752	0.12307156279999999	0.0168376895	0.0680180963	0.0304175058	-0.074849451	-0.113943153	0.0378854633	-0.0736376636	0.10300258779999999	-0.047370147599999995	-0.024075408399999998	-0.027035270400000002	-0.0124795097	0.0930481192	0.029254241099999998	-0.0259523381	-0.0105072136	-0.061254475999999995	0.0381948127	-0.1228033608	-0.0205230479	-0.037453938900000004	-0.0185731583	-0.1056325273	0.0536692229	0.08780110210000001	0.0	0.0	0.16189	-0.006193999999999977	3.836563599999972e-05	0.0262083721	-0.214457	0.027690999999999997	0.045991804849000006	0.0007667914809999997	0.28985700000000003	-0.0019409999999999703	0.08401708044900001	3.7674809999998857e-06	-0.00758031	-0.0005083900000000001	5.74610996961e-05	2.584603921000001e-07	-0.00209813	-6.966000000000002e-05	4.852515600000005e-09	4.4021494969e-06	0.004901399999999999	6.0699999999999476e-05	3.684489999999936e-09	2.4023721959999992e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32712.880859375	-27.7109375	767.8960571289062	1070132574.1196632	21150.005859375	17.11328125	447322747.8515968	292.8643951416016	21243.099609375	-13.623046875	451269281.01382834	185.58740615844727	1.171571	22.942022	0.1271855	-0.1553932625	-0.0265900961	0.0962317791	0.0025793934	-0.1203631282	0.09329520029999999	0.0754447157	0.0044896534	0.0188795088	-0.0412806841	-0.049805527599999996	-0.0811747349	0.0633932942	0.029682857200000006	-0.07925397719999999	-0.0450908362	-0.1230488218	-0.1284421544	0.023241064300000003	-0.053128435	0.0019216646	0.0217371185	0.1153087469	0.0176873197	0.0858472357	0.035808563700000004	-0.1136876162	-0.1022988573	-0.0272095401	0.0098149041	-0.1273234412	-0.029038245499999997	-0.0514459734	-0.0367221621	-0.0087205936	-0.0719335561	0.0278638648	0.0344513967	0.0893570122	-0.0317151721	-0.023865181099999997	0.0055884134	-0.0347911796	-0.08097833759999999	-0.088450139	0.023145648900000003	-0.026157453100000002	0.0656376597	-0.0369552548	-0.13666772800000002	-0.0130630476	0.0019220114	-0.0737624579	-0.0675407879	0.1140830647	0.0044255425	-0.12819571800000001	-0.1035627051	-0.0595839541	-0.0364457938	-0.0166814052	-0.0302653842	-0.0656585443	0.06194092070000001	0.0513411698	-0.009422853299999999	-0.0776376127	0.1060036925	0.0080780297	-0.1534918508	-0.000836513	0.0757258301	0.0641322961	-0.055051576100000006	-0.013944063000000001	0.0131358857	0.0978256503	0.0538527041	-0.0233816381	-0.0817585894	-0.024136464	-0.17000739969999998	-0.0315776929	0.0360577764	-0.0382840025	0.09115542189999999	0.050061673099999995	-0.0179796776	-0.0556415583	0.0576529783	-0.0226496695	-0.0706157407	0.0170811235	-0.10151729960000001	-0.0503039941	-0.0424828483	0.0343386151	0.08483349289999999	-0.01551567	-0.05715790730000001	-0.0774164604	-0.00030752220000000003	-0.028959771699999998	0.1063511476	0.13845904960000002	-0.0207341905	-0.10411299480000001	0.059350166399999994	0.0820997524	0.0	0.0	0.16275499999999998	0.0008649999999999769	7.4822499999996e-07	0.026489190024999998	-0.26715	-0.05269299999999999	0.07136912249999999	0.002776552248999999	0.332908	0.04305099999999995	0.110827736464	0.0018533886009999962	-0.00707703	0.00050328	5.00843536209e-05	2.5329075840000004e-07	-0.00205058	4.7549999999999936e-05	2.261002499999994e-09	4.2048783364000015e-06	0.0048407	-6.0699999999999476e-05	3.684489999999936e-09	2.3432376489999995e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32693.08203125	-19.798828125	391.993595123291	1068837612.7020416	21154.73046875	4.724609375	447522621.20545965	22.32193374633789	21252.80078125	9.701171875	451681541.0475006	94.11273574829102	1.039196	20.349808	0.07454200000000001	-0.049377066500000004	-0.0725733064	-0.08400816369999999	0.0644942446	-0.0983422921	-0.0483104292	0.0131370042	0.0318233334	-0.0423011483	0.0640594208	0.029514306299999998	-0.0663215895	0.0526412886	-0.0533182196	-0.1134359891	-0.0381022651	-0.061358855	-0.094223849	0.1111983675	-0.045618325599999995	-0.0799325044	-0.0400022387	0.0821436976	0.0092377816	0.0641120891	0.024591833799999997	0.0435933186	-0.011188030900000001	-0.0675674704	-0.017400525	-0.1709804816	-0.06405830900000001	-0.0430558047	0.0235366454	-0.0742258076	-0.0738932809	-0.0564049737	0.07515209269999999	-0.0139498592	0.1088351358	-0.1440374179	-0.0948272835	0.011494426	0.0195582759	0.013996436299999998	0.0380927921	0.0884638428	0.0314753598	0.0892562447	-0.0575819158	0.0669505627	-0.0797180466	-0.0891622976	0.0641619638	-0.0281914558	-0.10789723289999999	-0.106782606	0.0581895569	-0.0295814341	-0.060190687	0.028125746400000002	0.0091389332	-0.0034916465000000003	-0.0640024239	0.0108991074	0.0919134031	-0.0882554201	0.0822740595	0.12267971679999999	-0.096012765	0.0055883405	0.07487744959999999	-0.0562363334	0.010900458200000001	0.0589243854	0.044772047800000006	0.0634331363	0.0516939481	-0.053273966900000004	-0.09905448210000001	-0.1327284324	-0.0255841713	-0.0236238739	-0.044970750700000006	-0.029967913399999997	0.0068171477	0.025761738	0.0401130777	0.0079867377	-0.0161742681	0.0020974614000000003	-0.1317595545	0.0825218834	-0.014949483700000004	0.0792042809	0.17518084969999995	-0.0049869713	0.0780433645	-0.0714030509	0.0626678309	-0.0821241442	0.11507875869999999	0.0508262696	0.0427845091	0.021982031699999998	-0.0228872294	-0.1024329276	0.0648252372	0.0758922305	0.0	0.0	0.154409	-0.008345999999999992	6.965571599999986e-05	0.023842139281	-0.255803	0.011346999999999996	0.065435174809	0.0001287544089999999	0.316013	-0.01689499999999999	0.099864216169	0.0002854410249999998	-0.00747136	-0.00039433	5.58212202496e-05	1.5549614890000002e-07	-0.00168584	0.00036474000000000017	1.330352676000001e-07	2.842056505600001e-06	0.00484071	9.999999999940612e-09	9.999999999881223e-17	2.34324733041e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32766.638671875	73.556640625	5410.5793800353995	1073652609.8532145	21188.767578125	34.037109375	448963871.4798012	1158.5248146057131	21479.181640625	226.380859375	461355243.95096207	51248.293491363525	2.700969	52.891087	0.5154299499999999	-0.1067745359	-0.029087386200000002	0.1543129428	0.0930400795	0.0467948463	0.155146402	0.1046050575	-0.087014476	0.054009425800000004	-0.08432958460000001	-0.1295093547	-0.2480517971	-0.23821036350000002	0.0880917549	0.0632470473	-0.21050314239999998	-0.3721965809	0.0787607642	0.2241939298	0.1302000413	-0.0273481932	-0.0403208118	-0.1549615558	-0.1691362672	0.0025546861	-0.0119577903	0.0664482389	0.1122219881	-0.0796380974	-0.2551056506	-0.0842078767	0.0513395108	0.0474590512	0.1630501558	-0.0084560803	0.0381009562	-0.0710631081	0.0593130977	0.036450045	0.0626118363	0.0024251335999999997	-0.1293348741	-0.0309737549	0.046658075599999994	0.027068526000000002	0.0633603446	0.0173048593	-0.1125508583	0.0584971875	-0.0368722469	-0.0078443689	-0.0021741876	-0.1334346225	-0.11832261390000001	0.20584548100000002	0.4693317213	0.0417642631	-0.17529558850000002	-0.0682575665	-0.1163620359	-0.1614866683	-0.2622638213	0.0795433731	0.3400286091	-0.0401560236	-0.2232593703	0.08835272949999999	-0.1973167166	0.329437922	-0.2361380911	0.2726195374	0.1607000954	-0.19930225640000002	0.017667496100000003	0.09533582630000001	0.054952329	-0.09512602369999999	-0.109943965	0.1044873403	-0.0471044895	-0.032374762200000004	0.0474851538	-0.1156314424	0.0604630406	-0.0702672354	-0.015515986599999997	-0.0165557089	-0.0321596098	-0.1041712939	-0.0577981858	-0.0067504062	0.01248984	0.010508240700000001	-0.0787787316	0.0790708079	0.0521290924	-0.1323879828	-0.0863172075	0.046457125599999996	-0.09428805929999999	-0.0225481275	0.0476942022	-0.0754545819	-0.0134982872	0.0095411501	-0.025031444700000002	-0.1005949163	0.07007544360000001	0.0692168078	0.0	0.0	0.13616199999999998	-0.018247000000000013	0.0003329530090000005	0.01854009024399999	-0.224021	0.031782000000000005	0.050185408441	0.0010100955240000002	-0.0141966	-0.33020959999999994	0.00020154345156	0.10903837993216	-0.00733319	0.00013816999999999996	5.37756755761e-05	1.9090948899999987e-08	-0.0004766730000000001	0.001209167	1.4620848338890003e-06	2.2721714892900014e-07	0.00348422	-0.0013564899999999995	1.8400651200999993e-06	1.21397890084e-05	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32716.5	-50.138671875	2513.886417388916	1070369372.25	21243.857421875	55.08984375	451301478.1609535	3034.890884399414	21329.88671875	-149.294921875	454964067.4347077	22288.973697662357	2.9604	57.97134000000001	0.37745963	0.2509800874	-0.056099954699999996	0.0460473449	-0.09159983140000001	0.2467612407	0.1518890102	-0.0065884315	0.0440176639	-0.0732724492	0.097173204	0.0124356154	-0.0386358662	0.0575052617	-0.0117224009	-0.2335744306	-0.0058294528	0.0587011676	-0.1338781867	0.13193722619999998	-0.06814872429999999	-0.048622821	-0.14648538490000002	-0.1535389617	0.0817930682	0.21433152190000002	-0.1517990104	-0.0365552788	0.10799558460000001	0.0614120252	-0.0171892659	0.0108301489	0.1166581503	-0.0079940245	-0.0203357594	0.0609333772	0.0236106589	0.0250475977	-0.065085109	-0.20866363300000002	0.0377148528	-0.0763600888	0.00039641300000000003	0.08144851019999999	-0.1154479604	0.1619483073	-0.0440436101	-0.0419569766	0.0148079183	0.0213143552	0.2517728335	0.07695386809999999	-0.1075840095	-0.0465974512	-0.0608413719	0.0005596623	-0.1668828232	0.2357163518	-0.12806105480000002	-0.0407096555	-0.0046713648	0.1123026307	0.0789253879	-0.0270852782	-0.1103340606	0.1435095712	0.023759945	-0.1362912702	0.0868018608	0.0023457614999999998	0.0601640503	0.0885944984	0.0744600058	-0.2504785304	-0.1149450555	-0.0267704547	-0.0970386047	-0.0518333074	0.023848687	-0.0404312746	-0.0879835276	0.0861567151	-0.0324797388	0.1026418633	-0.06493864070000001	0.1537169475	-0.0398714921	-0.0457577445	0.0528136001	-0.060087523	0.013126476599999999	0.0333062077	0.1205009856	-0.028977283700000002	-0.0646836789	0.0907926324	0.11641408460000001	-0.0750734745	-0.0336551332	-0.044522838099999996	-0.1022861719	0.1858963153	-0.12261093140000001	-0.017113829	0.0188382731	-0.06870129629999999	-0.02716601	-0.0986017949	0.0750825737	0.0621146404	0.0	0.0	0.108812	-0.027349999999999985	0.0007480224999999992	0.011840051343999998	-0.10146	0.122561	0.010294131600000004	0.015021198720999997	0.00394812	0.01814472	1.55876515344e-05	0.0003292308638784	-0.00423399	0.0030992	1.7926671320099998e-05	9.60504064e-06	-5.59148e-05	0.0004207582	1.7703746286724004e-07	3.1264648590399995e-09	0.0028161	-0.0006681200000000003	4.4638433440000046e-07	7.93041921e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
32695.0703125	-21.4296875	459.23150634765625	1068967622.7393187	21191.59765625	-52.259765625	449083811.2243805	2731.083103179932	21269.099609375	-60.787109375	452374598.19351584	3695.072666168213	1.558748	30.523823	0.22891516	-0.029976254100000002	-0.0590538316	-0.064135335	0.031371988999999996	0.0860803265	-0.045238667999999996	0.2506433051	-0.0713119579	0.0334292589	-0.0489566947	0.060930777	0.0537575722	-0.0648428212	-0.0558622918	0.0148123278	-0.0662860681	-0.052294298600000004	-0.1319705668	-0.0586510867	-0.1433613155	-0.0949579232	0.0373662164	-0.0019358332000000002	-0.0724898184	0.08165753099999999	-0.1032042266	-0.0165367647	-0.042461034800000005	-0.0210153606	-0.051881850099999995	-0.0274396511	0.0512465183	0.06950528980000001	0.0338686213	0.1301390041	0.0011771941	0.1229743787	0.050644383200000004	-0.15249639539999998	-0.0765473451	0.1106299977	-0.0107225068	0.0270399927	0.0223121171	-0.1704202794	-0.0463064824	0.10908981289999999	0.0293514091	0.0075088095	-0.0404352278	0.0991126019	0.0623090355	0.1724404258	0.006541284499999999	-0.0111130351	0.2068530928	0.08927835	0.0201079825	-0.1307157226	-0.109921304	-0.0372805249	0.0323869548	0.0663079298	0.0082339649	-0.0694068208	0.1134744202	0.0256213207	0.0637772827	-0.046401825	0.0011093198	0.015088566599999999	0.153149537	-0.09489124550000001	0.08514286060000001	0.0343164835	0.029677117000000006	0.0362189418	0.011701411299999999	0.0237447303	-0.0472680859	0.0600425031	-0.037037814100000004	-0.1088906622	-0.0031996834999999998	0.140088159	0.15131601179999998	0.1228031543	0.0623378633	0.0433527408	-0.1578033914	0.077624068	0.1400442068	0.032144217999999995	0.02717229	-0.007490414599999998	-0.0774612118	-0.0013459386999999999	-0.012108491200000002	0.0025342048000000002	0.1081105507	0.0310998119	0.0753382974	-0.0779404412	0.0483986374	0.0368451242	-0.0292901022	-0.0964566367	0.07982925889999999	0.0546295156	0.0	0.0	0.121893	0.01308100000000001	0.00017111256100000024	0.014857903448999999	-0.0420769	0.059383100000000015	0.00177046551361	0.0035263525656100006	0.11564	0.11169188	0.013372609600000002	0.012475076057934402	-0.00467736	-0.0004433700000000002	2.18776965696e-05	1.965769569000002e-07	-2.49512e-05	3.09636e-05	9.587445249599998e-10	6.2256238144e-10	0.00323695	0.0004208500000000004	1.771147225000003e-07	1.04778453025e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
32552.673828125	-142.396484375	20276.75876235962	1059676573.3602943	21150.1796875	-41.41796875	447330100.8135376	1715.4481353759766	21183.275390625	-85.82421875	448731156.2750588	7365.796524047852	1.107881	21.694813	0.20080994	0.0512082307	0.0521150959	0.0225349279	-0.0152296764	0.0701615329	-0.0793418303	0.0535052986	0.09662762220000001	0.037539796800000004	0.0082985686	-0.0441115178	-0.008835633	-0.047380412999999996	0.1015920219	0.0132598125	0.025193824	-0.0325812724	-0.06932786469999999	-0.1562205378	-0.024853561200000002	-0.1644406159	0.0120702433	-0.14378653859999999	0.052909322599999996	0.014117069599999999	-0.0576939275	-5.60138e-05	0.016469888000000002	-0.042440762300000004	0.07752538839999999	-0.17362550829999998	0.028445074900000002	-0.0206573574	0.0467070687	-0.1208278894	-0.0767896681	-0.10370794779999999	0.086567893	0.057064293899999986	-0.0771975123	-0.010185364399999999	0.055898185700000005	2.3113800000000002e-05	-0.0705611362	0.0134856034	0.0185169292	-0.0654888931	0.0189374156	-0.0966357983	0.06763586049999999	-0.014544144699999999	0.0613535738	0.0831662391	-0.0038605332000000003	0.07343388599999999	0.0244921402	0.05754326570000001	0.0739815314	-0.1134063095	0.056818341200000004	0.0019951042	-0.0030001758	-0.0167684634	-0.0075555343999999984	-0.0186684615	-0.1034466701	-0.0331268584	0.1392247523	-0.1345024038	-0.045694445099999995	0.085769957	-0.0088524027	-0.0462192446	0.059245845599999986	0.048837478499999996	-0.1010214306	-0.0433577691	-0.0764253587	-0.045498154299999996	-0.0168754429	-0.11164870630000001	-0.0211658179	-0.0671475816	-0.0106610675	0.0050604652	-0.1116987226	0.0006366776	0.1102891382	-0.0562940842	-0.05644058	0.051669338700000005	-0.10690551570000001	-0.0358460821	0.0050117715000000005	-0.052379115700000006	0.0079523843	-0.0794944896	0.0707994709	0.08009454070000001	0.1477624275	0.0150272986	0.0348844761	0.1273894791	-0.0630549926	-0.1477120824	-0.0314029026	-0.0941627493	0.08429903400000001	0.0468075816	0.0	0.0	0.133932	0.012038999999999994	0.00014493752099999983	0.017937780623999998	-0.10882	-0.0667431	0.0118417924	0.004454641397609999	0.13428099999999998	0.018640999999999974	0.018031386961	0.0003474868809999991	-0.00604614	-0.00136878	3.65558088996e-05	1.8735586884e-06	-0.0004512880000000001	-0.0004263368	1.8176306703424003e-07	2.0366085894400004e-07	0.00350957	0.0002726199999999999	7.432166439999995e-08	1.23170815849e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32696.109375	143.435546875	20573.75610733032	1069035568.2619627	21163.359375	13.1796875	447887780.0354004	173.70416259765625	21185.791015625	2.515625	448837740.95773697	6.328369140625	1.046665	20.496065	0.07905568999999996	0.0129820526	-0.009177559699999999	-0.0569369496	-0.1077655832	0.0556512625	-0.0598105689	0.08380858	0.0741657364	0.028641048500000002	-0.036993126200000004	0.0269366969	0.0172971481	0.0094129752	0.019627962199999998	-0.027790825699999997	0.0204332451	0.030131658199999998	-0.0559198318	0.10939442490000001	0.0478785373	0.0123502652	-0.0193376594	-0.12699898880000002	0.0710080921	-0.0492535583	-0.0158333803	-0.09500370699999999	0.0405330464	-0.0012086864	0.024896970499999997	0.0371138689	0.1845777299	0.1138240347	0.0045060741	-0.19569274	-0.0422318196	-0.0116478224	0.1289855778	0.0719842425	-0.0833646825	0.0818221786	0.1515814008	-0.0777568163	0.15128634	-0.0352591907	-0.0126005016	0.0767200873	0.0276878856	0.045146742999999996	0.0179379142	0.058709286	0.0819332333	0.0297227358	-0.0467453399	-0.0193236305	-0.0159470257	0.058500092699999985	0.0544132228	-0.1064723525	0.008609765600000001	0.0085183052	-0.0061798612	0.0364504025	0.0519228453	0.041011400499999996	0.0812945864	0.0235665787	0.0339894698	-0.0678400237	0.0311286579	0.0441196042	0.0001938273	-0.06665706269999999	0.1141865649	-0.0439932547	-0.058934455	-0.0802615335	-0.122169204	-0.0710541533	0.0738991376	0.0156684924	-0.09018372640000001	-0.0178747449	0.0807449602	-0.0897799955	-0.017503226599999998	-0.024533887	-0.23935458420000005	0.121107312	-0.0885951443	-0.17722859030000002	0.033334449599999996	0.028580703	-0.052670434800000006	0.0041488738	-0.0104193415	0.035520686	0.0796592059	0.1254657238	-0.0010777726	0.1833758739	0.1556571909	-0.0015711054	0.0313966123	0.1215586718	-0.033503596499999996	-0.0917236698	0.0884763943	0.038697063399999995	0.0	0.0	0.13864200000000002	0.004710000000000021	2.2184100000000186e-05	0.019221604164000004	-0.14673	-0.03791	0.0215296929	0.0014371681	0.137704	0.003423000000000009	0.018962391616	1.1716929000000065e-05	-0.00620761	-0.00016146999999999952	3.85344219121e-05	2.607256089999984e-08	-3.58842e-05	0.0004154038000000001	1.7256031705444007e-07	1.2876758096399998e-09	0.00359295	8.338000000000009e-05	6.952224400000014e-09	1.29092897025e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
