csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
36315.33203125	-265.78125	1318803340.5399325	70639.6728515625	22410.287109375	-60.408203125	3649.1510047912598	502220968.32461935	23329.673828125	-124.75390625	15563.537124633789	544273680.9267006	1.922258	32.695705	0.11021638	0.1075051575	-0.024958058300000002	-0.0114067463	-0.0029545206	0.0767347774	0.031665791299999996	0.1785476361	0.041964529900000005	-0.0457044787	0.024016056299999998	0.0390851626	0.0950909678	-0.0343081548	0.07114468480000001	-0.06352427990000001	-0.088962771	0.0525419371	-0.09848073539999999	0.1940038398	0.2558657507	-0.0846714725	-0.0660484015	-0.0182092147	0.0674583098	-0.0249892294	-0.1072777439	-0.0780974358	0.0586611961	-0.022924525299999998	0.09540969140000001	0.0356368462	-0.01900524	-0.0114729197	0.0038918548	0.0183535089	0.0159689396	0.0194040867	0.0791393638	-0.0142033153	-0.1925148069	0.0940985853	0.0781827446	0.016153138600000002	0.1226451214	0.08966890720000001	-0.0826306914	-0.1124503137	-0.0552034835	-0.1595059636	0.0890769925	-0.0608284542	-0.1057762018	0.014648819799999999	0.040153096400000005	0.1878655368	-0.0260964214	0.0667713704	0.0964604986	-0.0659402798	0.049682150599999995	-0.1364278674	0.06887165190000001	-0.10102265560000001	-0.042979457400000004	-0.0549786312	0.0034630310999999997	-0.0381567909	0.0949527032	-0.0552597776	0.0601746125	0.0036026806	0.2300385629	-0.060663642999999996	-0.19530364260000002	0.0040635958	-0.0278294099	0.0030178445	-0.062323724500000004	-0.0010154279	0.0329212548	-0.0199230808	0.2379120235	-0.0410464906	-0.0613383977	-0.013053404	0.0245239225	0.048948350599999996	0.0329388504	0.0090529421	0.0113532475	0.0333654136	0.009846276800000001	0.0872656465	-0.0794499801	0.0644164546	0.0049242530999999996	-0.055057017300000004	0.1329620683	-0.043453676	0.0015815757	0.0285938565	-0.0023205793	-0.050010827	0.08026304990000001	-0.0036992265999999997	0.231475533	0.0760468362	-0.0266897442	-0.1093977275	0.0378254	0.008412000000000001	7.076174399999999e-05	0.00143076088516	-0.0526019	0.0316938	0.00276695988361	0.00100449695844	-0.00773364	0.03486656	0.0012156770062336	5.98091876496e-05	5.96966e-05	-0.0007048804	3.5636840515600005e-09	4.9685637830416e-07	0.000183712	0.0	3.3750098944000014e-08	0.0	0.00054251	0.0	0.0	2.9431710009999994e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
36176.42578125	-138.90625	1308733782.3062894	19294.9462890625	22393.880859375	-16.40625	269.1650390625	501485899.94388205	23250.36328125	-79.310546875	6290.162845611572	540579392.7100984	1.280297	21.776581	0.07065724109999999	0.0475135705	-0.0706964855	0.09135540980000001	0.0663588864	-0.0033394084000000004	0.1402765171	0.0079527691	0.0616778828	0.0714716312	0.0842116543	0.036619765	-0.13966207619999998	-0.11567487109999999	-0.0322566737	-0.0202795485	0.021004663399999998	-0.0489549145	-0.0472851611	-0.0443579541	-0.1265798266	0.0711214956	-0.11167856429999999	0.0390532694	0.0806328845	-0.22962421670000002	-0.0840460315	0.1128503955	-0.1144330799	-0.0050723713	-0.027346249	0.0148126396	-0.0729408154	-0.1193468377	0.0333487949	0.0745038783	-0.030233890899999998	-0.11729306210000001	0.1921107289	0.0288279288	-0.0356755781	-0.0410951661	-0.008916345899999999	-0.1128362101	0.0537176288	-0.0289320325	0.12076626119999999	0.1103385915	-0.0969194067	-0.0487758689	-0.2203312007	-0.0894789993	-0.0194526324	0.0052888654	-0.09559687060000001	0.0139694905	-0.1072127667	0.05859217360000001	-0.007378863199999999	0.049145000599999995	-0.1320906225	-0.013710566200000001	0.0718319776	-0.02423436	0.0247698706	0.1168751269	-0.1279967015	-0.08744656710000001	-0.0723910994	0.0513411074	0.0003193252	0.0066733188	-0.0860262306	-0.014715931100000001	0.0757425909	0.045193284900000005	-0.1103174798	-0.1523360436	0.0482066187	-0.2267106198	-0.0051629118	0.0104100348	-0.197731123	0.0497643092	-0.0273651819	-0.0627345541	-0.041984643200000005	0.0101036983	-0.0164817812	0.0492229911	-0.0071958137	0.065063587	0.0668934668	0.0867847619	0.0708819544	-0.1333290778	-0.047796058499999995	-0.1504772592	-0.08715143460000001	0.0022244643	-0.062291314199999996	0.1697529012	-0.182065659	0.024145743100000002	-0.0628168559	0.0567500941	-0.026788471	0.0738148754	-0.0321859012	-0.11285322490000001	0.0395139	0.0016884999999999956	2.851032249999985e-06	0.0015613482932099998	-0.08297169999999998	-0.03036979999999998	0.006884303000889997	0.0009223247520399988	-0.0400815	-0.03234786	0.0010463840465796	0.0016065266422499998	-9.42022e-07	-6.063862199999999e-05	8.87405448484e-13	3.6770424780588845e-09	0.000183712	0.0	3.3750098944000014e-08	0.0	0.000478127	-6.4383e-05	4.145170689e-09	2.2860542812899999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36137.30859375	-39.1171875	1305905072.3999176	1530.1543579101562	22395.259765625	1.37890625	1.9013824462890625	501547659.96982193	23230.87890625	-19.484375	379.640869140625	539673734.7568512	1.159612	19.723848	0.1131346111	0.0110952754	-0.0250746843	0.120923269	0.003237587	0.0494900946	0.1542492168	-0.08293932849999999	0.059181893099999994	0.0443285344	-0.06839334059999999	-0.0520164455	0.0872356129	-0.0523410162	-0.006071303399999999	0.0100930412	0.0938835244	-0.0974965539	0.034503142	0.0138699912	0.0627671865	-0.185577646	-0.0531995528	0.0367680721	0.0780807448	0.0762901625	0.0205432508	0.0119309228	-0.100946983	0.1082193513	0.0436257376	0.1032144448	-0.0129775357	-0.0618872517	-0.16798225239999998	-0.0130180111	0.057297210700000004	-0.0591880168	-0.004655723400000001	0.0760180042	0.0074154937	-0.1041402852	-0.0302897079	0.143704294	0.048667619599999996	0.0016773027	0.1797550004	0.008973425	-0.0401093607	-0.1816265807	-0.0865559111	-0.049045062800000004	-0.0027337312	-0.0528310478	-0.1943000291	-0.024649133599999998	-0.1216340061	-0.0324076286	-0.152626622	-0.0180016705	-0.18979304170000005	0.0216059378	0.0299184049	0.0269379885	-0.08436300070000001	-0.0971806579	0.0866957225	-0.0192692206	0.0569072315	0.0331302152	0.007231103000000002	0.0028132413	-0.007493778100000002	-0.07674949660000001	0.1808375525	0.0645431108	-0.0851010521	-0.0347690561	0.0502825981	0.0125789545	-0.1682113531	-0.1186013192	-0.0416579754	-0.11961702800000001	0.0524634261	-0.0853165874	0.0475911324	0.0747159054	-0.1243877163	-0.043190724400000005	0.052010740300000004	-0.012916668000000001	0.1807916021	0.158236087	0.034571781499999996	-0.10034828330000001	0.16525409130000002	-0.0686128731	-0.032770541800000004	-0.0873307558	-0.009923587099999999	-0.0773555696	0.0665735637	-0.2275485861	0.0350448152	0.0369249113	0.0211154139	0.07154294259999999	-0.0376123508	-0.11575891279999999	0.0294043	-0.010109599999999995	0.00010220401215999991	0.0008646128584900001	-0.0404523	0.04251939999999998	0.0016363885752900002	0.001807899376359998	-0.06099780000000001	-0.02091630000000001	0.00043749160569000025	0.0037207316048400007	0.000516182	0.000517124022	2.6644385712399997e-07	2.674172541294565e-07	-2.65672e-05	-0.0002102792	7.0581611584e-10	4.4217341952640014e-08	0.00054251	6.4383e-05	4.145170689e-09	2.9431710009999994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36068.75390625	-68.5546875	1300955008.3496244	4699.745178222656	22418.306640625	23.046875	531.158447265625	502580472.63309103	23268.76171875	37.8828125	1435.1074829101562	541435271.9239656	1.31295	22.331976	0.07985555999999999	-0.1421268621	0.08757507960000001	0.1228856002	-0.0632627719	-0.0910697183	0.0965372488	-0.11519495589999999	-0.0970854718	-0.04993673690000002	-0.062969691	-0.003725268400000001	0.0165339921	0.0212360346	-0.1534660152	0.0722395116	-0.11020156539999999	0.0341737938	-0.0007687066000000001	-0.0140572673	0.10961120419999999	-0.06820634910000001	0.0447385532	-0.0489415238	-0.0240313601	-0.0045611526	0.0401016678	0.0507978773	0.1309908528	0.022472055299999998	-0.0853494672	-0.0237820125	-0.09439162529999999	0.0945041686	-0.1032847389	-0.1472741077	-0.12349495449999999	-0.0815442899	-0.1203959047	0.1619452872	0.11158934599999999	-0.087395018	-0.0455131112	0.0020217844	-0.0698167536	-0.0267990761	-0.0566777846	-0.0492643791	0.11653756109999999	0.046768035	-0.13115695089999999	0.14520973369999998	0.013577218500000002	-0.06824808190000001	-0.13529650210000002	-0.0466666311	0.0979631161	0.0424581602	-0.0424591583	0.0813582307	-0.1121214221	0.012816386599999998	-0.12250442339999999	0.0706496558	-0.06573521389999999	-0.0529971266	0.0737710609	0.040477977799999995	-0.0430367001	-0.04738357309999999	-0.09070677630000001	-0.09958027300000001	-0.016309518000000002	-0.0241419961	-0.0066988034999999994	0.0483718932	0.025698315299999996	-0.0172142307	0.0331011243	-0.056760903700000004	0.027982544300000002	-0.044026450999999994	0.08507120130000001	-0.09184337570000001	0.1416222731	-0.145278677	-0.043020643	0.060187667199999996	-0.045752846900000005	-0.07639409280000001	0.0166510217	-0.2621245583	-0.0950605805	0.0174264171	0.2771996007	0.021388631	0.1185781642	0.13513279820000001	-0.0765255621	-0.1348401588	0.024492780800000002	-0.08973581900000001	0.0334392892	0.050012277300000005	0.005488515699999999	-0.0439128483	-0.12385664130000001	0.069232268	-0.0429573403	-0.1181006348	0.0398894	0.010485099999999995	0.00010993732200999994	0.0015911642323600001	-0.0814343	-0.040982	0.00663154521649	0.0016795243239999995	-0.0534065	0.007591300000000001	5.7627835690000025e-05	0.0028522542422500003	0.000408473	-0.000107709	1.6685019172899998e-07	1.1601228681e-08	0.000183712	0.0002102792	3.3750098944000014e-08	4.4217341952640014e-08	0.000444555	-9.795499999999994e-05	9.595182024999988e-09	1.97629148025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36185.8984375	117.14453125	1309419245.729065	13722.841201782228	22460.142578125	41.8359375	1750.2456665039062	504458004.6297035	23345.611328125	76.849609375	5905.862461090088	545017568.2838783	1.327085	22.572399	0.06241625000000001	-0.14509880349999998	0.12420883710000001	-0.0043086121	-0.0916988141	-0.217581437	-0.0153694874	-0.0352322413	-0.1054739999	-0.1088675932	0.043524233600000004	-0.0089051372	0.09519139900000001	-0.0224241925	0.1136232859	0.0943487665	-0.0425074501	-0.0828967697	0.0177352973	0.047636393	-0.0214439907	-0.0862369554	-0.0880241608	-0.0673420192	0.09368171039999999	-0.0976219366	-0.15509862970000002	0.09829697050000001	0.0056961814	-0.0047531251	0.0551481308	-0.0415419204	-0.104366215	-0.049405289000000005	-0.0504998301	0.0204770642	0.08880832699999999	0.14001832179999998	0.022822266600000002	0.0743967373	0.0542136411	-0.0228895875	-0.0995748719	0.0071246531	-0.12356895	0.0088832791	-0.06540690769999999	0.34832412659999995	0.1206031409	-0.1197466538	0.043330392599999996	0.2115315892	-0.0311467427	-0.0693215505	0.0883037503	0.0371241876	0.0139023873	0.0028027728	0.1129147299	0.20858728829999998	0.04959214519999999	-0.010994986399999998	-0.1348403754	-0.0391221317	-0.0279650734	-0.0812639392	0.146533246	0.0179907146	0.0014467988	0.0295702629	0.1244425795	0.0596953255	0.0626668943	-0.10428368910000001	0.037934073799999996	0.0200300743	0.0058722407	-0.1183216332	-0.0778404127	-0.061455463499999995	-0.0090053803	0.0679647395	-0.014955621799999999	-0.1155513065	-0.12275694960000001	-0.062096952300000015	-0.045852360099999996	-0.0533226184	-0.0016389312	0.0285316781	-0.1056628744	-0.1725187439	0.0028503051	-0.027784109799999998	0.0057064079	0.0478879672	0.018256921399999997	-0.006011885600000001	-0.0297675222	0.0428433226	-0.0172827424	0.1267889662	0.0519777837	0.0192424599	-0.21345202170000002	-0.0230192992	-0.0006153563	0.0668841029	-0.0482092939	-0.1198669825	0.029413400000000006	-0.010475999999999996	0.00010974657599999991	0.0008651480995600003	-0.0584885	0.0229458	0.00342090463225	0.0005265097376400001	-0.0365997	0.016806800000000004	0.00028246852624000016	0.0013395380400899998	0.000262675	-0.00014579800000000004	6.899815562499999e-08	2.125705680400001e-08	0.000183712	0.0	3.3750098944000014e-08	0.0	0.00054251	9.795499999999994e-05	9.595182024999988e-09	2.9431710009999994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36488.0703125	302.171875	1331379275.1299438	91307.84204101562	22443.404296875	-16.73828125	280.1700592041016	503706396.4329872	23313.20703125	-32.404296875	1050.0384559631348	543505622.0819244	1.646848	28.011253000000004	0.0585924	0.1235675023	0.0197471871	0.0244857317	0.1225931049	-0.029556492900000002	-0.0309454506	0.1276686677	0.128050842	-0.0471305444	-0.0361442752	-0.09830746630000001	0.1419575983	-0.0022354317	0.1495514999	0.1010822143	-0.0621524774	-0.0177732223	0.0650082312	0.12345241259999999	-0.1639982828	0.1027229301	0.1983191977	-0.0327119264	0.0519734369	0.14666468859999998	0.0380570649	0.1500004654	0.0080757136	-0.0128960951	0.0172879565	0.054813820199999995	-0.1056695449	0.0233591961	-0.15174082279999998	0.0205154552	-0.11595462039999999	0.025710801499999998	0.05952191	-0.0218047435	0.08004992679999999	-0.0150423228	0.0674896143	-0.0675154338	-0.0957550358	-0.1776888232	0.12179253300000001	-0.061080356900000014	0.0361609933	0.0669409557	-0.1240791461	-0.1309656887	-0.12086663630000001	-0.0616915346	0.0711346726	0.045341147000000005	-0.142867257	-0.0526070943	-0.1360969426	0.0187006101	0.1015682563	-0.0548982204	0.1253893855	-0.1111285632	-0.054874205999999995	-0.152468787	0.0238846455	-0.0586430409	-0.12126600130000001	0.1064079735	0.1270987033	0.0152889409	-0.049046449000000006	0.0077857091000000005	-0.047323680099999994	-0.013855655	-0.0139958786	0.0342725287	-0.012994168600000001	0.0014943209	-0.06720528070000001	0.044140894400000005	0.0080031557	0.022655049500000003	-0.0618562997	0.1005474132	-0.19117289	-0.0896983689	-0.0019781738	-0.1395988745	0.052398779000000006	-0.08651148630000001	0.07656780440000001	0.10177073730000001	0.0792621618	-0.059874979400000014	-0.0661982102	0.1733932318	0.0327197687	0.0196382742	-0.1801918294	0.0235677564	0.0609834079	0.0242776932	0.1244170951	0.2248165034	-0.11617832	0.0644997188	-0.053356836799999995	-0.12104935019999999	0.029413400000000006	0.0	0.0	0.0008651480995600003	-0.100266	-0.0417775	0.010053270755999998	0.0017453595062499993	-0.0499631	-0.0133634	0.00017858045955999993	0.0024963113616099995	0.000331705	6.903000000000004e-05	1.10028207025e-07	4.765140900000005e-09	0.000183712	0.0	3.3750098944000014e-08	0.0	0.00054251	0.0	0.0	2.9431710009999994e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
36173.19140625	-314.87890625	1308499776.5131989	99148.72560119627	22409.56640625	-33.837890625	1145.0028419494631	502188666.5161285	23294.888671875	-18.318359375	335.5622901916504	542651838.2350502	1.357432	23.088566	0.0821015	-0.0060336675	0.0860027715	0.0471749759	0.10295562119999999	0.0062765651	0.030000017	0.002583662	0.0821705353	-0.0341600408	-0.0657211282	-0.17218322030000002	0.0367171734	-0.029094914700000002	-0.015011450400000001	0.0041184646999999994	0.018947752800000002	0.0789362492	-0.027801198500000002	0.0368317717	0.0353239839	0.0535465868	-0.1210698034	0.07030526620000001	-0.0794487746	0.0185854952	-0.1409169992	0.0481926695	-0.1092273613	0.0786178102	0.0761402176	-0.1283862033	0.025786300800000002	-0.035338299	0.10242676869999999	-0.06485437919999999	0.0671308887	-0.0679276525	-0.09746851390000001	0.1532974298	0.0007852337	0.0423025548	-0.0637073685	0.14036387220000002	0.0310210415	-0.1104944118	-0.0970250907	-0.1210648089	-0.0637481293	0.1644915158	-0.0055953916	-0.0491771325	0.0089718352	-0.10399709230000001	-0.037591230499999996	-0.0828294337	0.0762664346	0.1154941193	-0.0555094763	-0.0116539532	-0.0349599471	0.0391880435	0.021098453	-0.034443925099999995	-0.047899442300000004	-0.18236190929999999	-0.0249167825	-0.0973220188	-0.0712888433	-0.054958674299999996	-0.020054418100000002	0.006207752800000001	-0.0280253965	0.0331406561	-0.0533597042	-0.0081958793	-0.0273553513	-0.1219209955	0.0098382423	-0.010591030900000001	-0.1133617133	-0.0237282969	-0.0136113644	-0.0033643594	0.0670386521	0.1715132537	0.1639493952	0.0056686127	-0.11215387800000001	0.025072292599999997	0.058001002999999995	0.0270584779	-0.1793474687	0.0783856718	-0.09318916869999999	-0.0563782889	-0.067711212	0.0575478112	-0.2334285392	0.036521479	-0.0821675933	-0.0600344963	0.039103473	0.0604396183	-0.0463701799	0.0911479494	0.0805196911	0.062080407000000004	-0.0583888207	-0.1216419777	0.0332835	0.003870099999999998	1.4977674009999984e-05	0.00110779137225	-0.06424690000000001	0.036019099999999984	0.004127664159610001	0.0012973755648099988	-0.07789489999999999	-0.027931799999999996	0.0007801854512399995	0.006067615446009997	4.6095e-05	-0.00028561	2.124749025e-09	8.15730721e-08	0.000183712	0.0	3.3750098944000014e-08	0.0	0.00054251	0.0	0.0	2.9431710009999994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36262.68359375	89.4921875	1314982221.4204257	8008.851623535156	22408.8828125	-0.68359375	0.4673004150390625	502158028.9043579	23281.6328125	-13.255859375	175.7178077697754	542034426.4160767	1.15355	19.620741	0.07798519999999999	-0.0072868548	0.1333146532	0.0015082483	0.1043024371	-0.0097929116	0.052327259800000005	0.0009500007	0.0296569488	-0.0949176216	0.0419723351	-0.0966646451	0.1149744212	-0.1316505807	0.023223571800000002	0.0013872558999999999	0.09540548730000001	-0.049488512400000004	0.1441125169	-0.1578052631	0.1344307037	-0.0630695251	0.0257583755	-0.0625075187	-0.08793428810000001	0.0756813952	-0.0110117505	-0.1418731632	-0.027275584199999998	-0.1081148306	0.0585991363	-0.0132131311	-0.040617028900000005	0.0415771448	-0.0047973064000000004	-0.0522992262	0.0596603609	-0.13205543039999998	0.1330470725	-0.0801499159	0.016277788799999998	0.18665716359999998	-0.0689540667	0.05722425690000001	0.14020616130000002	-0.04900353	-0.025524625800000002	0.0178668671	-0.0154719323	0.0821486037	0.03804888	-0.0418902231	-0.0142006631	-0.1552977064	-0.0101421205	0.0098864078	0.16267879710000002	-0.039441807200000005	0.0318783526	0.023409209700000003	-0.0280570179	-0.024872129	-0.012704783	-0.0486221921	0.0431689189	-0.0428845932	0.09716171119999999	-0.1429904719	-0.0103519527	0.0132669208	0.0171982088	-0.0456808914	0.054734706699999996	-0.0400926506	0.1579558564	-0.0073926217	0.1568240559	0.0944966566	0.0797134492	0.0473775829	-0.0521554965	-0.0083440815	0.0049478237	-0.0745108696	0.09910036300000001	0.2177246768	0.09385460890000001	-0.13313073150000002	-0.028440722999999998	0.0155574017	-0.1283748777	-0.047999900000000005	0.0464551331	0.08555535730000001	-0.0763470438	0.0300627867	-0.083923366	-0.059150480199999994	-0.030310795	-0.056313493	-0.0800744185	-0.0339166999	0.08464154880000001	0.036838219900000004	-0.063655968	0.10973092570000001	0.1659482063	0.0596274776	-0.0632943475	-0.1216419777	0.029413400000000006	-0.003870099999999998	1.4977674009999984e-05	0.0008651480995600003	-0.0225065	0.04174040000000001	0.0005065425422499999	0.0017422609921600007	-0.0499468	0.02794809999999999	0.0007810962936099994	0.00249468283024	0.000134627	8.853200000000001e-05	1.8124429129000006e-08	7.837915024000002e-09	0.000183712	0.0	3.3750098944000014e-08	0.0	0.00054251	0.0	0.0	2.9431710009999994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36171.4140625	-91.26953125	1308371195.2808228	8330.127334594727	22383.34375	-25.5390625	652.2437133789062	501014077.43066406	23245.306640625	-36.326171875	1319.590763092041	540344280.8166847	1.144154	19.460924	0.0848434	-0.11186296400000001	0.0853493099	0.0085404786	0.0243344277	-0.0074907921	0.0816133221	-0.0120428065	-0.09347802150000001	-0.12271892949999999	0.159443367	0.022733641800000003	-0.0204134083	-0.014240801599999997	0.1554606624	-0.0508668166	0.0168769823	-0.0591603651	-0.0012047209	-0.0262985012	0.0302782728	0.167080027	0.0010190711	0.0447153727	-0.1639317428	-0.0005205270999999999	-0.0171218977	0.0253876392	0.0302150598	-0.050713275499999995	0.0985187952	-0.0142399622	-0.1342846485	-0.0420422134	0.1073489271	-0.0277901726	-0.1441140471	0.0087680997	0.0253172519	-0.0147680125	0.0226403942	0.10030433220000001	-0.0486139039	-0.0259061423	-0.059646299000000014	0.014013697	-0.052357899000000006	-0.184288494	-0.049847864000000006	-0.0642377803	-0.08538354949999999	0.0827740765	0.0010992675	-0.08869120259999999	0.0012567285	0.1312381531	0.0696791339	-0.1494632641	0.0734139116	0.0266693427	-0.08507457880000001	-0.1092927918	-0.1290283452	-0.0205147842	0.11057953949999999	0.067230571	0.0292922108	-0.1379517344	0.0141167683	0.022582358900000002	0.1831547425	-0.0563037319	-0.023917894900000004	0.0916981634	-0.0867671151	0.0157265212	-0.023916037	-0.069594659	0.1082680607	0.0452714382	-0.0517152122	0.0299900933	-0.0314391866	-0.0463812067	0.1719152351	0.038097918599999996	-0.1286463876	0.1005950213	0.026613148399999998	0.020929390200000002	0.0619258131	0.0709082083	-0.1293061366	0.11142143289999999	-0.1042025883	0.0451553393	0.012900982	0.0019160048	0.028926326000000002	0.0010255163999999999	0.0487697174	-0.09784562289999996	-0.1035281447	-0.0675424162	0.1157014108	-0.1022596407	-0.0474793387	0.0571422589	-0.0680627927	-0.12104935019999999	0.0294328	1.939999999999581e-05	3.763599999998374e-10	0.0008662897158399999	-0.07477309999999998	-0.05226659999999998	0.0055910164836099965	0.0027317974755599983	-0.0313383	0.0186085	0.00034627627224999996	0.00098208904689	0.000134627	0.0	1.8124429129000006e-08	0.0	0.000183712	0.0	3.3750098944000014e-08	0.0	0.000263532	-0.00027897799999999993	7.782872448399997e-08	6.944911502400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36218.55078125	47.13671875	1311783420.693985	2221.8702545166016	22400.80078125	17.45703125	304.74794006347656	501795875.6412506	23294.9765625	49.669921875	2467.1011390686035	542655933.0474243	1.348072	22.929369	0.07655699999999999	-0.1267921272	-0.0501328312	-0.0414472009	-0.0514343804	0.0061892848	0.0351096996	-0.1527793665	-0.09885973449999999	0.06626310099999999	0.0219993573	-0.0996757378	0.1162596922	-0.12122107900000001	-0.1006999813	0.125230282	-0.056165869699999996	0.006370729499999999	0.0075827219	0.063660627	-0.0918615194	-0.0167202513	0.0713780331	0.12044513650000001	-0.0446948349	0.1296833537	-0.0337120811	0.0006404247	0.0081496127	-0.1559442701	0.0669945195	-0.0008253776	-0.0190978142	0.0063631982	0.10849210039999999	0.0140027381	0.07837261849999999	0.06124071070000001	0.027037738199999998	0.027433355899999998	-0.0396742759	0.0023460639	0.047448779299999994	-0.0944953272	0.1560212634	0.0035873367	0.0365003899	-0.1553174493	-0.0682375168	0.0507802302	-0.061488190899999996	0.0778986885	0.1342072309	0.0334971935	-0.0229976483	-0.04488725019999999	-0.0782000954	-0.1589953168	-0.07643294610000001	0.0128924422	-0.1022730466	0.050422617999999995	-0.0376274352	0.12397417289999994	0.0501537867	-0.0692683258	0.10291463320000001	-0.014508529	-0.14327263199999998	0.0804941971	-0.0763310521	-0.026301618199999998	0.029771764500000002	-0.0040031247	-0.0555356708	0.08892921779999999	-0.027397906	-0.06830069450000001	-0.11653239550000001	0.0892037816	-0.0837412685	0.0143563379	0.0133900926	0.0092137328	-0.0744079886	0.12901240960000002	0.0513110855	-0.1266624472	0.065353495	-0.0628342287	0.09614824150000001	0.10757128279999999	-0.0684776758	-0.0055621456	-0.06204265110000001	-0.0585870775	0.005739203399999999	-0.0485567344	-0.09147029039999999	0.0974814119	0.1241638286	-0.1408166385	-0.1336693201	-0.0271851046	0.1570762742	0.12344664890000001	0.0646299489	0.0546260966	-0.0726838291	-0.1198669825	0.0251633	-0.004269499999999999	1.822863024999999e-05	0.00063319166689	-0.0464839	0.02828919999999998	0.00216075295921	0.0008002788366399988	-0.0679089	-0.0365706	0.0013374087843599995	0.004611618699209999	0.000134627	0.0	1.8124429129000006e-08	0.0	0.000273532	8.981999999999998e-05	7.481975502399999e-08	8.067632399999995e-09	0.000204798	-5.873400000000004e-05	3.4496827560000047e-09	4.1942220804000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
