csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
34501.9453125	143.03515625	1190384230.3467407	20459.055923461918	22858.27734375	-20.17578125	407.0621490478516	522500843.12379456	24208.8515625	91.380859375	586068493.9751588	8350.461460113525	1.347269	23.528093	0.11445915000000002	0.0228303433	-0.1068438535	-0.0357690512	0.0809277756	-0.0985880242	0.0380606833	0.1614061709	0.0300557337	0.0074757061	0.0154460284	0.0145653559	-0.1200445916	0.09346619560000001	-0.016224723899999998	-0.046989394299999994	0.0647422438	0.1671453261	0.040056395099999996	-0.035727547400000004	-0.0427232998	-0.152665467	-0.08790754220000001	-0.0211742779	0.033880325600000004	0.0097002666	-0.0203209554	0.1195453885	-0.0818438628	0.0030520596999999996	0.0714707167	-0.0206572202	0.0715448243	-0.10814600960000001	-0.0232019668	-0.0188008952	0.10189217310000001	-0.0006868332	0.031152152000000002	0.118682464	0.0939133464	-0.0839101085	-0.0829700825	0.12303369210000001	-0.1877995482	-0.06440140700000001	0.1488370701	-0.11147856099999999	-0.0267395169	-0.006474637199999999	-0.0363621114	-0.1053354577	-0.0220091858	-0.041549515499999995	0.0810482125	-0.0941977016	0.0324782346	0.150332956	-0.0314862823	-0.0843742756	0.021057582000000002	0.039574807000000004	-0.0116925684	-0.1509661937	0.0387666807	-0.0453211709	0.1327312921	0.1318091994	-0.0044620303	0.022151958	0.0150582209	-0.0356183418	-0.0904889933	-0.0600158448	0.0916006101	-0.0618437143	0.1003005303	0.057066221500000014	-0.0604797827	-0.1924676827	0.0054209135	0.025305622200000003	-0.0324165285	0.0165738376	0.0645280757	0.023155705899999997	0.0440907045	0.133606676	-0.0084531196	0.0713483461	-0.0826851857	0.0069442942	-0.1250744684	-0.0833556803	0.1561865316	-0.0885522207	0.0920605475	0.0146133064	-0.0702018637	0.0	0.0	0.0	-0.0209346	-0.004109999999999999	0.00043825747715999983	1.6892099999999994e-05	-0.102058	0.028511999999999982	0.0008129341439999991	0.010415835364000002	-0.14373699999999998	0.01757500000000001	0.020660325168999998	0.00030888062500000025	-0.00166545	-0.00036709	1.3475506810000002e-07	2.7737237025e-06	-0.00100629	0.0005577400000000001	1.0126195641e-06	3.1107390760000016e-07	0.000483706	0.000360413	1.2989753056899995e-07	2.33971494436e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34426.94921875	-74.99609375	1185214832.5103912	5624.414077758789	22917.29296875	59.015625	3482.843994140625	525202317.0155182	24165.486328125	-43.365234375	583970729.4747963	1880.5435523986816	1.12305	19.612442	0.12856865	0.0033919561	0.0073406886	-0.046959861	0.1202379632	0.040678640099999996	-0.159449229	0.0073524965000000015	-0.12445646689999999	-0.0380526195	0.050962109299999996	0.0337138409	-0.0070382774	-0.15213689019999999	0.04556472	0.045057783899999995	0.0609394834	0.1237017332	0.04983575690000002	0.028315882799999997	-0.1599586342	-0.0145547612	-0.1439489574	-0.0310447319	0.08834149949999999	-0.1265411837	0.0568152131	-0.0533162641	0.0100614994	-0.0346326639	0.08146839639999999	0.0247836852	-0.0907308235	-0.00032708279999999997	0.0345245179	-0.114309859	0.0863683795	0.08225166240000001	-0.0717305473	0.0654599498	0.0362012721	-0.1759384018	-0.0081857857	-0.010566021100000001	0.1191050217	0.1502945267	-0.0797867216	0.000266584	0.005602727900000001	-0.0603644736	-0.047676097300000005	0.0481805473	0.027164003399999997	-0.08901957640000001	0.1124868168	0.0688493173	-0.1671596421	0.0099289101	0.1068317877	-0.0444513271	0.0437080967	-0.0492417719	-0.0690763276	0.0965576052	0.0646794802	-0.1538743185	0.1254489742	0.0816504563	0.0937707948	0.09371970789999999	-0.10042175539999999	-0.0628893311	-0.056378442	0.0586307433	0.1282050724	0.0494863132	-0.0260074596	-0.0615987363	0.016502593500000003	-0.0475280096	-0.014393011200000003	0.047623285099999996	0.0668982082	0.1105106518	-0.009264253299999999	0.075201289	0.18079760309999998	-0.023517543199999998	0.0261650689	0.20497299530000002	0.1042161971	-0.1676659444	0.1239791132	0.045051269500000005	-0.0705312859	-0.0721070924	0.09008998800000001	0.0087812464	-0.07723609570000001	0.0	0.0	0.0	-0.0355484	-0.014613800000000003	0.00126368874256	0.00021356315044000009	-0.0627413	0.03931670000000001	0.0015458028988900008	0.00393647072569	-0.169186	-0.025449000000000027	0.028623902596000006	0.0006476516010000012	-0.00128635	0.0003791000000000001	1.4371681000000004e-07	1.6546963224999995e-06	-0.00153897	-0.00053268	2.3684286609e-06	2.837479824e-07	0.000411703	-7.200299999999995e-05	5.184432008999994e-09	1.6949936020900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34607.5234375	180.57421875	1197680678.4771118	32607.04847717285	22902.689453125	-14.603515625	213.26266860961914	524533184.1862831	24146.1171875	-19.369140625	583034975.2324829	375.1636085510254	1.08223	18.899576	0.07087869999999999	0.0065762751	0.0734246883	0.0069631088	-0.134282016	-0.0112030822	0.0761659666	0.024614251299999997	-0.17675494579999998	-0.025631649300000003	-0.0386938383	0.065614565	0.0630893466	-0.0489109749	0.0248252729	-0.0031950427	0.06798682660000001	-0.0562210488	0.10385024970000001	-0.0689210788	-0.006645848100000001	0.1148770427	-0.050684617	-0.061451311900000014	0.043324451900000005	-0.1614000938	0.2026807064	-0.0766130026	-0.0363514446	-0.1861448163	-0.027590534700000002	-0.052127932599999996	-0.043162516399999996	-0.013464997099999999	-0.051549173	-0.1289482294	-0.0934890333	-0.1095889602	0.046528224400000005	-0.0416038002	0.1389475116	0.10774730910000001	0.0316636863	0.11485543029999999	-0.1363578538	-0.10798425880000001	-0.11632668539999999	0.0549023201	-0.0197134198	0.0147183697	-0.011198728600000001	0.0637898301	0.0569082888	-0.0430792962	-0.1479846182	-0.0335660516	0.0654544365	0.025706743900000002	0.1880809754	0.040245784	0.042499240099999995	-0.0898628374	0.0875486015	0.0724363918	0.0501406706	-0.0656350939	0.026238310499999997	-0.0741987779	0.1881039047	0.009732051700000001	-0.0714542287	-0.028656940099999997	-0.0459871278	-0.1414597931	-0.0009734562	0.056101105400000004	0.0200893286	-0.1461958024	0.047068096	0.0711103123	-0.028560775099999998	0.012412221999999999	-0.2479741775	0.045481960599999996	-0.0984999517	-0.1279327988	-0.171612605	0.179665333	-0.0159952923	-0.0203414617	0.0807536176	-0.0086125363	-0.1205232464	-0.0845033445	0.0638052917	-0.0205545064	0.0880684005	0.0029292941	-0.08387675019999999	0.0	0.0	0.0	-0.0257561	0.009792300000000006	0.0006633766872099999	9.588913929000008e-05	-0.0567805	0.005960800000000002	3.5531136640000024e-05	0.0032240251802499995	-0.147532	0.02165400000000001	0.021765691024000004	0.0004688957160000002	-0.000874951	0.00041139899999999985	1.6924913720099992e-07	7.65539252401e-07	-0.0013988500000000005	0.00014011999999999944	1.9567813225000013e-06	1.9633614399999846e-08	0.00029379	-0.00011791300000000005	1.3903475569000008e-08	8.631256409999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34462.578125	-144.9453125	1187669291.0217285	21009.143615722656	22873.552734375	-29.13671875	848.9483795166016	523199414.6922341	24114.568359375	-31.548828125	581512407.1589699	995.328556060791	0.97421	17.013161	0.09717360000000004	-0.011418004399999999	0.0102493595	0.0327298017	0.0462286139	-0.003972420900000001	0.0134860707	-0.046887579400000004	-0.035446808999999996	-0.0635129084	-0.024701674700000002	0.1776141946	0.0595021088	-0.0699252191	0.0390277833	-0.0184172574	0.0192816441	0.1423267618	-0.079138695	-0.0681888279	-0.114863163	0.011931265900000002	0.0464865884	-0.015567648100000001	-0.1856350899	-0.1614600824	-0.0848870991	-0.11929423019999999	-0.0130353657	0.011954330800000001	-0.202846422	0.199501675	-0.0408838993	-0.0057326255000000005	0.1146598353	-0.006620705300000001	-0.0064085958999999994	0.059363407699999995	0.0786221669	-0.18183982489999997	0.037908178199999996	0.1588702658	-0.046833811399999994	-0.054078996100000006	0.0444420651	-0.0868050825	0.0983810246	0.0145174272	0.0151896902	0.014050753000000001	-0.0316855897	0.122543069	0.005771595799999999	-0.0118302544	0.0360938576	-0.0003206697	0.0062131689000000006	-0.0723807734	0.034125056800000005	-0.0855882115	0.1373586493	-0.021800435099999998	0.0962240451	0.0188863642	-0.0012402767	-0.107241919	0.1295059774	0.08397703109999999	-0.030133096499999998	0.0162486205	0.0355280929	0.09125195470000001	0.0055928838	0.0615508628	-0.0325143533	0.083234665	-0.2312292841	-0.0086778488	-0.1867655597	0.12465249880000001	-0.2030463596	-0.13645896130000001	0.0098007518	0.017652713799999997	-0.0195803835	-0.10852326150000001	-0.0111534866	-0.0622049985	0.037841354	-0.1073758774	-0.0284411578	-0.053252577300000006	-0.0510121121	0.1469682327	-0.0344321313	0.027502385299999998	0.0859969301	-0.0029292941	-0.09008998800000001	0.0	0.0	0.0	-0.035586900000000005	-0.009830800000000008	0.0012664274516100006	9.664462864000015e-05	-0.084609	-0.02782850000000001	0.0007744254122500003	0.007158682881000002	-0.174553	-0.02702099999999999	0.030468749808999995	0.0007301344409999994	-0.000626499	0.000248452	6.172839630400001e-08	3.9250099700100005e-07	-0.00171086	-0.0003120099999999995	2.9270419396e-06	9.735024009999967e-08	0.000383194	8.940400000000001e-05	7.993075216000002e-09	1.4683764163599998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34504.671875	42.09375	1190572381.201416	1771.8837890625	22889.990234375	16.4375	270.19140625	523951652.92978287	24161.27734375	46.708984375	583767322.881607	2181.729221343994	1.157528	20.214537	0.07753950000000001	0.0061829874	-0.0189805228	-0.0470540309	0.013203567099999999	-0.018280305900000002	-0.0007777608999999999	0.011741898	-0.0359476752	-0.0795531361	-0.0474355093	0.1270515602	-0.12304710070000001	-0.072192319	-0.1177935782	-0.1363124084	-0.020322029199999998	0.039258511	0.1062776583	0.0345425362	-0.0171523973	-0.0382524341	-0.08305974	0.0235162327	0.0045444724	0.0166847156	-0.1222029601	-0.0032892664	0.0861678057	-0.1329537502	-0.1476736253	-0.08864468119999999	0.014072866100000001	-0.038334390499999996	0.08775681869999999	-0.0069425	0.1034813994	0.1580012475	-0.0032076233000000003	-0.0510208364	0.1034524382	0.10897017380000001	-0.011517115	0.0044990099	-0.09339242560000001	-0.0433127897	0.0387012937	-0.0216057357	-0.0186450667	-0.027874619700000002	-0.0021712774	0.0090816222	-0.07087108219999999	-0.0051232345	0.016372459	-0.0061310251000000005	-0.0045864708	0.0020430215	0.0332772055	-0.0884879084	0.1847719513	0.0405774454	-0.0771702999	-0.0801111392	-0.11006178189999999	-0.0625310804	0.10134758519999999	0.0974424607	0.028499039599999998	-0.08134297559999999	-0.0019463706	0.0280133963	-0.029597594900000006	0.0850977669	-0.0581677251	0.0241621294	0.06581692019999999	-0.0731129179	-0.1487834396	0.1252766887	0.0305509006	0.043159118200000006	-0.0942184037	-0.0674740506	0.1299339482	-0.0950200237	0.039068896299999996	0.0049976215000000004	0.0882691227	0.0441121041	0.026822946	0.1447718846	0.10673694939999999	0.024036165	0.034605835	-0.009196599	0.08387675019999999	-0.0087812464	-0.0958441479	0.0	0.0	0.0	-0.0209013	0.014685600000000004	0.0004368643416900001	0.0002156668473600001	-0.104193	-0.019584000000000004	0.0003835330560000002	0.010856181249000002	-0.164101	0.010451999999999987	0.026929138201	0.00010924430399999976	-0.0007909439999999999	-0.00016444499999999993	2.7042158024999975e-08	6.255924111359998e-07	-0.0013988500000000005	0.0003120099999999995	1.9567813225000013e-06	9.735024009999967e-08	0.0005630969999999999	0.00017990299999999992	3.2365089408999974e-08	3.17078231409e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34618.515625	113.84375	1198441624.0783694	12960.3994140625	22880.5703125	-9.419921875	88.73492813110352	523520497.8252564	24184.80859375	23.53125	584904966.7163239	553.7197265625	1.26441	22.081083	0.15415385	0.09310506269999999	-0.008303104399999999	-0.0928298115	0.0929375283	0.005718898399999999	-0.0477711396	-0.0382434945	-0.0448050528	-0.12574967	0.0309449289	0.0326569206	-0.0857611311	0.0094152028	0.0322423668	-0.1159631459	-0.0013531132	-0.0359065849	-0.047415463399999996	-0.0227974205	-0.044261210499999995	-0.0154470077	0.0482071742	0.028298516099999997	0.022003408399999997	0.0255088187	0.0103511077	-0.0383554445	-0.17643779539999999	0.046705102000000005	-0.0230887556	0.0260902354	-0.007140749100000001	-0.008325818	0.0122532826	-0.0800217755	-0.0371965623	0.0257141497	0.0548311497	-0.0311264035	0.0476542046	-0.1555267094	-0.055506291	0.1652402687	0.0972247668	0.0933767238	-0.042090183600000004	0.0047916496000000005	-0.058426679100000004	-0.1022480668	0.1034868393	0.043447926799999995	-0.0058083508	-0.1370119762	0.0935717686	0.0149405805	-0.0555364361	-0.0631568861	0.0607230627	-0.1145406266	0.0438074274	0.1057194157	-0.0472591294	-0.0506471009	0.0265922451	0.0377052352	0.0854110102	-0.1062606588	-0.026772317599999998	-0.0278812537	0.031288904	0.029046378199999997	0.0778185754	0.0537047059	-0.0381515176	0.15563400789999998	0.0403165474	0.0753777289	0.0405846964	-0.0991918134	-0.0259384349	-0.052162131699999996	-0.0469377932	0.07741635969999999	0.0324689527	0.0938706684	0.018640917	0.0343132046	-0.1310727368	-0.0018692557	0.043388091399999995	-0.1451286775	-0.1378272607	-0.2021701125	0.0910178928	-0.09707953849999999	0.0817090615	-0.0146133064	-0.10110990789999999	0.0	0.0	0.0	-0.0355708	-0.0146695	0.00126528181264	0.00021519423025	-0.0442131	0.05997990000000001	0.003597588404010001	0.00195479821161	-0.197247	-0.033146000000000016	0.038906379009	0.0010986573160000003	-0.000320862	0.0004700819999999999	2.2097708672399998e-07	1.0295242304400001e-07	-0.0015866299999999995	-0.00018777999999999894	2.517394756899998e-06	3.52613283999996e-08	0.00029379	-0.00026930699999999993	7.252626024899996e-08	8.631256409999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34556.78515625	-61.73046875	1194171400.3352206	3810.650772094727	22883.3046875	2.734375	7.476806640625	523645633.4209595	24131.390625	-53.41796875	582324013.4963379	2853.479385375977	1.329244	23.213305	0.12577395000000002	0.0070541536	0.0323381822	-0.0357726861	-0.025964542200000003	-0.0196890728	0.0316210238	-0.0290368395	-0.053357285899999995	-0.029019655800000002	-0.0328645207	0.0382619388	0.009287536400000001	-0.0304154929	-0.0359541444	-0.050841906	0.0552613491	-0.025926900699999998	0.093131324	-0.0267695742	0.0344566428	0.13807309710000001	-0.0734475188	-0.0963656935	-0.011798577099999999	-0.0211847691	0.1103260366	0.1277772395	-0.0062113853	0.1777861384	0.0613054054	0.0454355357	0.024587851	-0.1665767387	0.0641959375	0.1142472059	-0.024897131800000003	0.036844026099999996	0.1356981242	-0.10060397480000001	0.0026673611	-0.17048610390000002	-0.0677642899	-0.0065142177	0.12584834050000002	-0.0437774497	0.18538865710000002	0.0302085539	-0.0048535234	-0.0003138672	0.012937815900000002	0.051214108099999996	0.06830629769999999	0.1077255081	-0.028341558500000006	-0.0410677195	0.02997885	-0.006941339300000001	0.0333810754	0.0095764036	0.0525876398	0.0032002747999999998	0.0189033913	0.0128329327	-0.0356477478	-0.0653026896	0.054149593899999994	-0.0477636329	0.2051836612	-0.0222346975	0.0296891855	0.0643239328	0.0208441516	-0.0910140116	0.0976577248	0.010705752800000001	0.0639684316	0.12161995939999999	0.0340930505	-0.059914616799999994	-0.0693012221	0.16330536910000001	0.1103976715	-0.005834242700000001	0.0902916058	0.093460697	0.0024084549	-0.1877963848	-0.148702112	-0.10364744140000001	-0.042493069800000005	-0.0935795862	0.1305533851	0.11133632689999999	-0.0654089736	-0.0827841802	0.079495092	-0.0204122626	-0.1058604351	0.0	0.0	0.0	-0.0354838	8.69999999999968e-05	0.0012591000624400002	7.568999999999444e-09	-0.08727889999999999	-0.0430658	0.00185466312964	0.007617606385209998	-0.164703	0.03254400000000002	0.027127078209	0.0010591119360000012	-0.000822005	-0.000501143	2.51144306449e-07	6.75692220025e-07	-0.00108623	0.0005003999999999994	1.1798956129e-06	2.5040015999999943e-07	0.00029379	0.0	0.0	8.631256409999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34565.40234375	8.6171875	1194767039.185318	74.25592041015625	22877.552734375	-5.751953125	33.084964752197266	523382419.114109	24154.048828125	22.658203125	583418074.7914468	513.3941688537599	1.341956	23.435307	0.122916965	0.0184908879	-0.0115752646	0.0014680112	0.0306778659	-0.0356353642	-0.019289485	-0.0797087863	-0.0066003016000000005	-0.11195267269999999	0.039132482	-0.0367390626	-0.0713147067	0.011386785600000001	0.12083174220000001	-0.18551714239999997	0.0726471121	-0.11223756380000001	-0.0043115572	-0.017137526299999997	-0.1538396613	0.10846946730000001	-0.042829013099999994	-0.0506557549	0.0146543383	0.2053663107	0.0414289205	0.011192237399999999	-0.059860860599999996	-0.0202272961	-0.07132350259999999	0.1392085314	-0.0022762874	0.0036718983000000004	-0.10906892359999999	0.0057967052	-0.0958505976	0.07151253	0.022511749100000002	0.2600315474	0.1184746429	-0.1261467703	0.0732594973	0.0375192534	-0.11462565820000001	0.0026772889	0.0995140075	-0.006583991500000001	-0.0019236926	-0.0382959199	0.1271389037	-0.024970311000000002	-0.12577052	0.0195473015	0.0313529936	-0.0405180719	-0.0223381065	-0.10013193949999999	0.0334702366	-0.0713571004	-0.0147625132	0.1643663752	-0.029263439500000002	0.004852888	0.0669577566	-0.0040494926	0.1963860067	-0.1856977461	0.0289743883	-0.0399675293	-0.1244304451	0.1405258429	-0.021964108700000002	0.0566001287	-0.0831714436	-0.1600784617	0.0049921524	-0.1329820199	0.1453592574	-0.054255943200000004	0.0650392042	-0.0009743878999999999	0.08429067109999999	-0.0504186924	0.055810482599999996	0.1390085482	0.0367777335	0.048761804900000004	-0.0776530385	0.1082554317	-0.07334841660000001	-0.0406635087	-0.0067851077	-0.0760222569	0.1721324012	0.047070254299999996	0.07723609570000001	-0.026164978399999997	-0.1100715217	0.0	0.0	0.0	-0.0356019	-0.000118099999999996	0.0012674952836099998	1.3947609999999052e-08	-0.0482408	0.039038099999999985	0.0015239732516099994	0.0023271747846399997	-0.155335	0.009367999999999987	0.024128962225	8.775942399999977e-05	-9.76105e-05	0.0007243945	5.2474739163025e-07	9.52780971025e-09	-0.00156983	-0.00048359999999999983	2.4643662289e-06	2.3386895999999987e-07	1.39292e-05	-0.0002798608	7.832206737664e-08	1.9402261264e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34586.98828125	21.5859375	1196259758.3673248	465.9526977539063	22885.88671875	8.333984375	69.45529556274414	523763810.9034576	24146.080078125	-7.96875	583033183.139225	63.5009765625	1.5704360000000002	27.425373	0.121149035	0.025859931000000003	0.0574476987	-0.1101068202	0.06950781360000001	0.031113888500000002	-0.0672660771	-0.0615252217	-0.10356469830000001	-0.058843544299999995	-0.0037971968	-0.0324864402	-0.0347126331	-0.0859235114	0.10432065119999999	0.10374941380000001	-0.1855535113	0.022962507099999998	-0.12175630900000001	-0.0094392513	-0.1044043572	0.1877597819	0.0909459135	0.11282465369999999	0.0221952691	0.0309489972	0.0600361595	-0.0673476611	0.0589628545	-0.021114288300000002	0.1368149421	-0.1147040944	-0.018055069099999998	-0.0024841258	-0.0763812962	-0.15042247849999998	0.0237799623	-0.04185305	-0.051473953899999994	0.0327194445	-0.1411592838	-0.20697328969999998	-0.12584651619999998	-0.0814914452	-0.0676222155	-0.0348217046	0.038761065	0.0561395989	0.0104093368	-0.1241831865	0.0466310052	0.0376149812	0.1381027178	-0.044077199500000004	0.074237594	0.028488822900000002	-0.0762651097	-0.0380697436	0.1204997072	-0.0308521813	0.0641494695	-0.011564980400000001	-0.0360947829	0.08857815449999999	0.1311121206	0.104836889	-0.1377839491	-0.0321014912	-0.059383052	0.1474450913	0.0176665615	0.1392920024	0.006924703000000001	-0.0458837713	0.1055852151	0.10104736119999999	-0.08766911349999999	0.0153026454	0.1362732566	-0.0130512479	0.0160861811	0.1638565672	0.0910446502	0.1012200857	-0.0882968548	0.14097989589999999	0.06482621	0.1244749839	0.0313902343	0.08225060599999999	-0.0147018295	0.1537959372	0.0575725587	7.213449999999999e-05	-0.0207191306	-0.03220055	0.0749333519	-0.0318584222	-0.1137217091	0.0	0.0	0.0	-0.0355978	4.099999999999937e-06	0.00126720336484	1.6809999999999484e-11	-0.056672300000000016	-0.008431500000000008	7.109019225000014e-05	0.003211749587290001	-0.220888	-0.065553	0.048791508543999995	0.004297195809	-0.000424909	-0.00032729849999999996	1.0712430810225e-07	1.80547658281e-07	-0.00116521	0.0004046199999999999	1.3577143441000002e-06	1.6371734439999991e-07	-0.000197361	-0.0002112902	4.464354861603999e-08	3.8951364320999996e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34414.1640625	-172.82421875	1184334688.1206665	29868.21058654785	22852.328125	-33.55859375	1126.179214477539	522228900.732666	24105.29296875	-40.787109375	581065149.1092683	1663.588291168213	1.3957	24.373869	0.09473715	-0.0720612959	0.0182723748	-0.060187017599999997	0.0008947174000000002	-0.0576937628	0.1086896588	-0.0337567098	-0.0162043433	-0.0415819494	0.0645086778	0.0046844723	0.018635837199999998	0.10380369710000001	-0.024444647799999997	0.0324417052	0.030429810499999998	0.10473054119999999	0.1148220368	-0.029513994900000007	0.0177720571	-0.0186011463	0.214795283	-0.0809136476	-0.0271872444	0.0005875704	0.19803236920000009	-0.0616199591	0.080036772	0.0065683621999999995	0.18647810690000002	0.057557169400000004	-0.0687983373	-0.0769731343	-0.031263175899999995	-0.061726437	0.0844284631	0.0177104329	-0.019520065700000002	0.0727039894	0.046608613300000004	-0.0106783078	0.0453422557	-0.0545087657	0.0179163163	0.0743181552	0.0429354158	0.012886810700000001	0.0546035863	-0.0557129165	-0.0256313671	0.0036216668	-0.0114533546	0.1386109483	-0.0055435638	-0.0673332629	0.0971098655	-0.0362655008	0.043975054400000005	-0.1104030759	-0.07191155860000001	0.0032242217	0.0835408373	-0.019592358799999997	-0.0080517589	-0.0595584396	-0.0426194682	0.0837875658	-0.0639341671	-0.0348057207	0.048023576299999995	-0.1249695208	0.10110913140000001	-0.1953352385	0.1392507691	-0.0458809921	-0.1020122048	-0.0883899357	0.06934740190000001	0.025039654900000003	-0.0104824826	0.0784289304	0.08414068699999999	-0.0236876407	0.09979275039999999	0.0505953127	-0.0597953614	0.0086676959	-0.039857030099999996	0.189062686	0.0971202456	-0.0410546842	0.0142641772	-0.0556846562	-0.06149767900000001	0.0123827307	0.0725881652	-0.0374796963	-0.1167923968	0.0	0.0	0.0	-0.0228937	0.0127041	0.00052412149969	0.00016139415681	-0.101725	-0.04505269999999999	0.0020297457772899988	0.010347975625	-0.207246	0.013641999999999987	0.042950904516000005	0.00018610416399999962	-0.00054926	-0.00012435099999999998	1.5463171200999994e-08	3.016865476e-07	-0.00116521	0.0	1.3577143441000002e-06	0.0	0.000145055	0.000342416	1.17248717056e-07	2.1040953025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
