csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
40274.453125	59.078125	3490.224853515625	1622031574.5178225	23455.966796875	28.671875	550182378.3761023	822.076416015625	24934.578125	26.255859375	621733186.2717285	689.3701515197754	0.845626	21.198679	0.19555175	0.0535811062	-0.0223790087	-0.0425509376	-0.0341274667	-0.036024754	-0.0047814549	0.0206094612	0.030001565	-0.0335572346	-0.0374359844	0.0742094805	-0.0448082426	-0.0544633294	-0.044438169900000005	-0.0076732673	-0.129722336	-0.11625278210000001	0.0922680022	0.1154699571	0.049641587800000005	-0.0550935486	-0.026517186600000003	0.0871675653	0.0088563368	0.0053667554	0.0380596699	0.0383228294	-0.0237530443	0.0276944491	-0.016735290700000002	-0.0463131237	-0.0416429119	-0.0221497882	-0.023274780099999996	0.0022046625	-0.032558794700000004	0.0486996541	0.0368403152	-0.0215542634	-0.0435524437	-0.054780274000000004	0.0256033273	-0.0745797572	0.1650643607	0.1328203564	-0.0045086108	0.10138660529999999	-0.0170129407	0.0108257023	0.0688113164	0.0095748866	-0.0746796089	0.0067830486	0.010364502	0.0218796004	0.0164072947	0.09542615269999999	0.007535757	-0.11008893369999999	-0.0224686191	0.10704120869999999	0.0568618	0.014273600000000013	0.0032332642992400004	0.00020373565696000032	-0.0836241	-0.05983390000000001	0.003580095589210001	0.006992990100810001	-0.358887	-0.03284400000000004	0.0010787283360000027	0.128799878769	0.00341168	0.0008475800000000001	1.16395604224e-05	7.183918564000002e-07	0.00238731	0.0006550100000000001	5.6992490361000016e-06	4.2903810010000026e-07	0.0008682279999999998	0.0002694149999999997	7.258444222499988e-08	7.538198599839996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40528.81640625	254.36328125	64700.6788482666	1642584959.2915194	23455.1484375	-0.818359375	550143988.2251587	0.6697120666503906	24959.919921875	25.341796875	622997602.5064125	642.2066688537598	0.941391	23.599382	0.12107319999999998	0.014160421999999999	-0.0445177646	-0.0436925534	-0.0295142053	-0.0319121392	0.0062339673	0.030019719900000002	-0.0312313875	-0.09457372359999999	-0.04745588269999999	0.0233139769	0.045935459299999995	-0.029852861600000002	0.0180438503	0.0603549885	-0.1035768768	-0.1165221216	0.013890361499999998	0.019594369099999998	-0.042749987999999996	-0.0016715444	-0.0417628704	0.0418611699	-0.1076761908	-0.0662054415	0.0818431273	0.005294675699999999	-0.012960651399999999	0.049109724400000006	0.0074219119	-0.0451444587	-0.0361435664	-0.0329852379	-0.0336079736	-0.0423933475	-0.06416787389999999	0.0656962202	0.050961189299999994	0.0173934256	-0.0312414509	-0.044686917400000005	0.1538099248	-0.0471695795	0.0097925337	0.04455876809999999	0.0811490825	0.047412593600000004	-0.0310331541	0.0227549869	-0.016518622900000002	0.1030346921	-0.0814171189	-0.0157935052	-0.022289259199999998	0.0328619061	-0.041475032099999996	0.0392474822	0.0053847087	-0.1105891995	-0.016103539899999998	0.1090283678	0.0508765	-0.005985300000000006	0.0025884182522500003	3.582381609000007e-05	-0.142564	-0.05893989999999999	0.003473911812009999	0.020324494096	-0.341467	0.01741999999999999	0.00030345639999999967	0.116599712089	0.00299795	-0.00041372999999999963	8.9877042025e-06	1.7117251289999982e-07	0.00246216	7.485e-05	6.062231865600002e-06	5.602522500000001e-09	0.000582248	-0.0002859799999999997	8.178456039999983e-08	3.3901273350400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40209.44921875	-319.3671875	101995.40045166016	1616799806.475235	23480.353515625	25.205078125	551327001.2187233	635.2959632873535	24907.671875	-52.248046875	620392118.232666	2729.858402252197	1.081635	27.115099	0.18985775	0.0353944332	-0.0140944916	-0.017608903999999998	-0.0522398445	-0.0461311543	-0.0235894439	0.0414921368	0.0319435128	-0.0431075414	-0.0767186139	-0.0682703771	0.0516617465	0.0284133316	0.047286067599999995	0.1063587085	0.0708520235	-0.0190533458	0.065995367	0.046696263099999996	-0.09135302390000001	0.0043956889	0.023170447400000002	-0.19864259850000002	-0.0332449693	-0.0281527085	0.0924606575	0.0434663618	0.0083369703	0.0100742455	0.0094876193	-0.0142961741	-0.054086759000000005	-0.0642087559	-0.0323269173	0.0174572676	0.0378376267	0.054952711200000004	0.0958922308	0.0119353242	-0.000248894	-0.0251900216	0.1027681398	0.1185523842	-0.0637186198	0.0731137536	-0.042900381900000006	-0.11787273699999999	-0.0216009745	-0.0897666685	-0.0899721461	0.0421403687	-0.0505711466	-0.1269287082	0.0449853729	-0.010485127	0.0459499583	0.0558490265	0.0032316353999999998	-0.1109231287	-0.0096839714	0.1103598175	0.052422300000000005	0.0015458000000000069	0.0027480975372900004	2.389497640000021e-06	-0.124078	0.018486	0.00034173219600000017	0.015395350083999997	-0.37691	-0.03544299999999995	0.0012562062489999961	0.14206114809999998	0.00543597	0.00243802	2.95497698409e-05	5.9439415204e-06	0.00234915	-0.0001130100000000002	5.5185057224999984e-06	1.2771260100000044e-08	0.0007188769999999999	0.00013662899999999987	1.8667483640999964e-08	5.167841411289999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40823.375	613.92578125	376904.8648834229	1666547946.390625	23552.466796875	72.11328125	554718692.2178993	5200.3253326416025	25105.09375	197.421875	630265732.1962892	38975.396728515625	2.141325	53.680077	0.89183135	-0.09202780199999999	-0.14501019980000002	-0.1112427113	0.168550323	0.0122809231	0.0557155584	-0.135636232	-0.088833804	-0.17376389920000002	0.1822330854	0.0260409086	0.0753053293	0.08634099210000001	-0.2581965275	0.1257272461	0.1375619033	-0.0582886475	-0.1068715116	0.014098528	0.0411494489	-0.0810288567	-0.0010700719	-0.057561130499999995	-0.0245021627	0.0847178916	0.0143342751	-0.1060621567	0.041237419	0.1548049637	0.0812598746	-0.1167473589	0.1753477456	-0.0343390496	0.12282677060000001	-0.0561309104	-0.23410684690000005	-0.0934111197	-0.027900365099999998	0.1802987482	0.0387167286	0.1514452644	0.013558571299999999	0.09501907529999999	-0.1026628345	0.1187297093	-0.027792150499999998	0.007954582	0.0060087536	-0.1226809514	0.10832883300000001	-0.0130052098	-0.0015256418	-0.010861850400000001	-0.0805541112	0.08719654660000001	-0.05885885	0.0910961117	0.0010773469	-0.11109021890000001	-0.0032316353999999998	0.1110275503	0.0702165	0.017794199999999996	0.00493035687225	0.0003166335536399999	-0.145028	-0.02095	0.0004389024999999999	0.021033120784	-0.114064	0.262846	0.06908801971599997	0.013010596096000002	-0.00457594	-0.01001191	2.09392268836e-05	0.00010023834184809997	0.00180092	-0.00054823	3.2433128464e-06	3.005561329e-07	0.00196356	0.001244683	1.5492357704890002e-06	3.8555678736e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40173.46484375	-649.91015625	422383.21119689936	1613907277.5520172	23514.794921875	-37.671875	552945580.2178383	1419.170166015625	24982.322265625	-122.771484375	624116425.7835426	15072.83737564087	1.342882	33.664204	0.31703135	-0.0308114495	-0.1045466392	-0.1066702507	0.121676181	0.0329251146	-0.0527296055	-0.1141954106	-0.0821344346	0.0223202213	0.010736838	0.1571233831	0.0685805957	0.0610785954	-0.0779885291	0.0985145692	0.014090301299999997	0.0108498296	-0.2198271066	-0.05564715519999999	-0.028427494700000007	0.2013881985	0.054223704000000005	0.021850601400000003	-0.1141655208	0.0439890142	0.0454912646	0.0211603117	0.0419776158	0.0927428081	-0.1125752807	-0.10691658550000001	0.12624427900000001	0.0389699956	0.0778810907	0.040044798300000004	-0.0762830257	0.035144583199999996	-0.09752814359999999	0.19063745420000008	-0.0738707347	0.12848077060000002	0.0053417375	-0.0352615645	-0.1308879493	-0.0277033858	0.08801209460000001	-0.10210777039999999	0.11924976080000001	0.0779735151	-0.0274608512	0.0598554055	0.0037989221	0.0899876341	0.0788606609	0.0818854192	-0.131867394	-0.0337169924	-0.0010773469	-0.11109021890000001	0.0032316353999999998	0.1110275503	0.0566742	-0.013542300000000007	0.0032119649456399998	0.00018339388929000018	-0.0148936	0.13013439999999998	0.016934962063359996	0.00022181932096	-0.180976	-0.06691199999999999	0.0044772157439999976	0.032752312576	-0.00419997	0.00037596999999999983	1.76397480009e-05	1.4135344089999984e-07	0.000896787	-0.000904133	8.042269233690002e-07	8.174564816889998e-07	0.00111481	-0.0008487500000000001	7.203765625000002e-07	1.2428013360999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40316.54296875	143.078125	20471.349853515625	1625423636.951065	23513.4765625	-1.318359375	552883580.0552368	1.7380714416503906	25035.59375	53.271484375	626780954.4150392	2837.851047515869	1.347471	33.779251	0.4612452	0.048540539800000004	-0.0550549294	-0.08155435059999999	0.0663668442	-0.041362807599999996	-0.0353745812	-0.09118832240000001	0.0164515121	0.0116412403	0.062887343	0.1166677508	-0.0081341058	-0.0328063806	-0.0645703995	-0.0352369175	0.0033629084999999997	-0.1820547553	-0.0671140855	-0.014865280600000001	-0.1397351378	0.015142149799999999	0.0372501582	0.1084769822	0.0826332454	-0.0690215092	-0.0148830793	0.0383318505	-0.0166507516	0.0768466736	-0.0874945157	-0.0824763299	0.0732647196	-0.0218559631	0.0781380359	0.0547732351	-0.054891877199999994	-0.0252756675	-0.0685727099	0.0204130023	-0.0336189479	0.1216950316	-0.000280412	-0.0900409751	0.0953098297	0.1193204728	0.0963146817	-0.0106255223	-0.009824855799999999	-0.0415076261	-0.0373987715	0.0013438507999999998	-0.11142244119999999	-0.0299239689	0.0137361338	-0.12462692369999999	-0.0809993691	-0.1229095943	-0.0032316353999999998	-0.1109231287	0.0096839714	0.1103598175	0.038304000000000005	-0.01837019999999999	0.0014671964160000005	0.0003374642480399996	-0.0686745	-0.0537809	0.00289238520481	0.00471618695025	-0.321922	-0.14094600000000002	0.019865774916	0.103633774084	-0.0006999619999999999	0.003500008	4.89946801444e-07	1.2250056000063996e-05	0.00209544	0.001198653	4.3908687936e-06	1.436769014409e-06	0.0008505089999999999	-0.000264301	6.9855018601e-08	7.233655590809999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40250.234375	-66.30859375	4396.829605102539	1620081367.2424314	23503.619140625	-9.857421875	552420112.7075539	97.16876602172852	24984.388671875	-51.205078125	624219677.3073157	2621.960025787353	1.6932779999999998	42.448143	0.32615185	0.007683897199999999	-0.046798868	-0.0495261055	0.042746325599999996	-0.0336976518	-0.0168802795	-0.0429156801	-0.0642333119	0.012125388999999999	0.0981391111	0.0947737631	-0.019299443200000002	0.012018998400000001	0.0271178778	-0.0201999087	-0.10033485029999999	0.028219338599999998	0.016107821799999998	0.023482889500000003	-0.052045363600000005	0.047868960300000006	-0.1212497083	0.2305343956	-0.1344552395	0.12732800800000002	-0.0214694434	0.0296593697	0.0100199923	0.0546366955	-0.07318511	-0.049447129299999996	0.0477156783	-0.0318583985	0.0567557599	-0.0497490663	-0.054458564	-0.0559716439	-0.047774521900000005	0.0210401589	-0.0911167798	-0.0617709601	-0.051520019900000005	-0.0641478338	0.0578792664	0.0162902428	0.0785333213	0.0497629	-0.1356411978	0.1455822731	0.1536399508	0.0346958533	-0.0042093346000000005	0.010696729399999999	0.08428252119999999	0.0685640145	-0.1446661351	0.0022690887	-0.0053847087	-0.1105891995	0.016103539899999998	0.1090283678	0.0384242	0.00012019999999999392	0.0014764191456400001	1.4448039999998537e-08	-0.149852	-0.08117749999999999	0.006589786506249998	0.022455621904	-0.326841	-0.004919000000000007	2.4196561000000066e-05	0.106825039281	0.00328637	0.003986332	1.08002277769e-05	1.5890842814223995e-05	0.00223242	0.0001369800000000001	4.9836990564000005e-06	1.8763520400000024e-08	0.000175118	-0.000675391	4.5615300288100003e-07	3.0666313923999994e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40311.97265625	61.73828125	3811.6153717041016	1625055139.4382474	23495.2109375	-8.408203125	552024936.9976196	70.69787979125977	25027.01171875	42.623046875	626351315.5704497	1816.7241249084475	1.188837	29.802505	0.3665275	0.048328826799999995	0.0163193624	-0.0142516291	-0.0346230248	-0.08901254310000001	-0.028888587799999997	0.062593273	0.0338701381	0.049972753200000004	0.0708203705	-0.04610466690000002	-0.041968249400000004	-0.09986649800000001	0.1030645298	0.0028087453999999998	-0.0172230134	-0.09573784839999999	-0.0722266086	-0.0899200478	-0.17054902190000001	0.09153128619999999	-0.1042521968	0.0379696218	0.0924928448	-0.1039825343	-0.0259152354	0.0239242492	-0.0210730052	0.0069158111	-0.0557353053	-0.0154429845	-0.044361146399999996	-0.0953718583	-0.025800556000000002	-0.0187773771	0.0578986704	-0.07317231269999999	-0.0153695339	-0.12679313050000002	-0.0663996694	0.0474824874	0.0349847676	-0.1067707485	-0.011050745800000001	-0.0031865162	0.1542275234	-0.048178205599999996	-0.0706079803	0.0757503138	-0.0820047367	-0.0525931027	0.0123748131	-0.12019554310000001	-0.12574313880000001	-0.0358188103	-0.0519346498	-0.2454441343	-0.007535757	-0.11008893369999999	0.0224686191	0.10704120869999999	0.0256284	-0.0127958	0.0006568148865599999	0.00016373249764	-0.0589601	0.09089189999999997	0.008261337485609997	0.00347629339201	-0.420749	-0.093908	0.008818712464	0.17702972100099998	0.00555132	0.0022649500000000004	3.08171537424e-05	5.129998502500002e-06	0.0027786	0.0005461799999999998	7.72061796e-06	2.983125923999999e-07	-0.000392388	-0.000567506	3.22063060036e-07	1.5396834254400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40427.6875	115.71484375	13389.925064086914	1634397916.5976562	23466.01171875	-29.19921875	550653705.9845123	852.5943756103516	24886.431640625	-140.580078125	619334479.8035011	19762.758365631104	0.8542709999999999	21.415398	0.07856920000000002	0.0296701748	0.0165859373	-0.012311490100000001	-0.0408431539	-0.0549032209	-0.0021652487	0.08946432119999999	0.0353184898	-0.0162435859	0.0264353404	0.0276769306	-0.0774746472	-0.0335861379	0.0076008835	-0.0398359881	0.024234836699999998	-0.0389867906	0.0350127759	-0.1250775633	-0.1076897223	-0.031644773	-0.0794563485	-0.10711245330000001	0.0166745473	-0.0845516184	0.0771379834	0.0007854085000000001	-0.0388580838	0.0092150054	-0.0298245178	-0.0162762514	-0.052870040199999996	-0.0350208952	-0.06038821320000001	-0.0193193334	0.0006667805	-0.029514087999999997	0.005880715799999999	-0.05670383740000001	-0.0060864452	0.029741381299999998	-0.0412082333	-0.0051595916	0.0237387441	-0.05223040809999999	0.0780808258	-0.0867774029	-0.0323100268	-0.0277312269	-0.0370892462	-0.033977642200000005	-0.0270911646	-0.24037306760000002	-0.08410148140000001	-0.1086227026	0.1277115287	-0.061700199299999994	-0.0096839714	-0.10942308369999999	0.0287576717	0.10441029119999999	0.0229479	-0.002680499999999999	0.00052660611441	7.185080249999994e-06	-0.0205399	0.0384202	0.0014761117680399999	0.00042188749201	-0.432142	-0.011393000000000042	0.00012980044900000095	0.186746708164	0.00590087	0.0003495499999999997	3.48202667569e-05	1.2218520249999981e-07	0.00288727	0.00010866999999999996	8.3363280529e-06	1.1809168899999988e-08	-0.0004556780000000001	-6.329000000000003e-05	4.005624100000003e-09	2.0764243968400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40097.58984375	-330.09765625	108964.46266174316	1607816711.2776034	23456.96875	-9.04296875	550229382.9384767	81.77528381347656	24799.373046875	-87.05859375	615008903.5180702	7579.198745727539	0.7604989999999999	19.064672	0.14363810000000002	0.0374482971	0.0187641826	0.0010015739	-0.054916867300000005	-0.027837027799999997	-0.021952992999999997	0.063304663	0.0067022478	0.061697058	-0.0508036301	0.0907347417	-0.0890848439	0.0753448508	0.0015000972	-0.044884161900000004	0.1082353558	0.0676911286	0.0831248825	-0.0321511311	0.0008801463	-0.0224113723	-0.0762788252	0.04388505	0.0391558118	0.0643845456	0.0788541449	0.042228032400000004	-0.022552983500000002	-0.012071385	-0.041014882999999995	0.0048508883	-0.057221646699999996	-0.0038056332	-0.0310687641	-0.0168715826	0.0759060192	0.039584002400000005	-0.0310732742	0.0555407688	-0.0426947222	0.0107557944	-0.1096908158	0.054758264699999996	0.0789134679	-0.0257157585	0.057588828200000004	0.0436979083	-0.0364759248	0.0082017034	0.0281303633	-0.09310479880000001	-0.0418351354	-0.12865325589999999	0.071754545	-0.022080230299999996	0.0858124034	0.041378207400000006	-0.0118285441	-0.1085926509	0.0349494174	0.10115143789999999	0.0296622	0.0067143	0.0008798461088399998	4.5081824489999986e-05	-0.0847462	-0.0642063	0.004122448959689999	0.007181918414439999	-0.405893	0.026249000000000026	0.0006890100010000013	0.164749127449	0.00674117	0.0008403000000000004	4.544337296890001e-05	7.061040900000008e-07	0.0027982	-8.907000000000012e-05	7.82992324e-06	7.933464900000021e-09	-0.0004556780000000001	0.0	0.0	2.0764243968400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40206.5625	108.97265625	11875.039810180664	1616567668.0664062	23423.0859375	-33.8828125	548640954.8355104	1148.0449829101562	24833.1640625	33.791015625	616686037.3550415	1141.832736968994	0.759297	19.034523	0.1089559	0.0323845203	0.0210031806	-0.007070464499999998	-0.0557697266	-0.0090654653	0.015127168	0.0598980831	-0.0467573189	-0.0235464191	-0.0683444974	0.0793196921	-0.072560311	0.0073629093000000005	0.037403687000000005	-0.0431399628	0.0081991095	0.040008165	-0.0617740066	0.0771691053	0.0906563067	0.0269937318	-0.04796070400000002	-0.048298443200000006	-0.1151244852	0.1243512449	0.09190142960000001	0.0252455592	-0.030141565699999998	-0.0161327209	-0.0005535345	-0.0042110640000000005	-0.0627040787	0.0156414138	-0.0310206353	-0.06465220349999999	-0.011969886	0.0725060486	0.0338430626	-0.0169345002	-0.1021422945	-0.0156995983	-0.08545162740000001	-0.0028772089000000003	-0.0133290699	0.031013588199999997	0.0003272676	-0.0277489386	0.1499960447	0.0626105075	0.1053775884	-0.0245337037	0.0858771832	-0.0220822771	0.0779584311	0.09349763109999999	0.0614275776	0.004318956	-0.013968668500000002	-0.10759888449999999	0.041022905299999995	0.0972842479	0.0225621	-0.0071001000000000015	0.0005090483564099999	5.041142001000002e-05	-0.1219	-0.0371538	0.00138040485444	0.01485961	-0.391178	0.014714999999999978	0.00021653122499999932	0.15302022768400006	0.00600269	-0.0007384800000000006	3.60322872361e-05	5.453527104000008e-07	0.00253694	-0.0002612599999999997	6.4360645636e-06	6.825678759999986e-08	-0.0004556780000000001	0.0	0.0	2.0764243968400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40209.4765625	2.9140625	8.49176025390625	1616802005.4302368	23439.52734375	16.44140625	549411442.0984039	270.319839477539	24839.087890625	5.923828125	616980287.2381935	35.091739654541016	0.699944	17.546646	0.10612759999999996	0.0052999841	0.0073670135	0.0052102386	-0.053023479400000004	0.0313730037	0.0124725271	0.0404030492	-0.050468348600000004	0.0056285793	-0.0939148966	-0.0681054033	-0.0623262779	0.0492357367	0.0681867191	-0.0038434306	-0.056024605199999994	0.0409361942	-0.0476756749	-0.020323181399999998	0.0956007037	0.0009032973	-0.0728607616	0.053508767400000004	-0.062298543	0.0985790634	-0.053339419400000004	0.013064498999999999	0.005586965	-0.0101419528	0.042679246	0.0067463075	-0.064221693	0.0388208691	-0.0418342748	-0.0342723699	0.0180576696	0.0743894942	-0.030006551800000007	-0.05926766	-0.0179993172	-0.08856501289999999	0.012514835	0.0078624038	-0.0570486778	-0.064615774	0.037158118500000004	0.036218488199999996	-0.0023343859	0.0123146281	0.1099221612	-0.0257864669	0.104108983	0.0673189035	0.0653012622	0.050338965599999994	-0.0367474232	-0.0639043751	-0.016103539899999998	-0.1064432791	0.0469575846	0.09283197900000001	0.038717400000000006	0.016155300000000008	0.0014990370627600007	0.0002609937180900003	-0.0908407	0.0310593	0.00096468011649	0.00825203277649	-0.401621	-0.01044299999999998	0.00010905624899999958	0.161299427641	0.00674341	0.0007407200000000003	4.54735784281e-05	5.486661184000004e-07	0.00276562	0.00022867999999999977	7.648653984399999e-06	5.229454239999988e-08	-0.0004556780000000001	0.0	0.0	2.0764243968400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40389.671875	180.1953125	32470.350646972656	1631325594.170166	23453.255859375	13.728515625	550055210.4053078	188.47214126586914	24870.525390625	31.4375	618543033.2057228	988.31640625	0.6205510000000001	15.556354999999998	0.06825299999999995	-0.0122663046	0.00023055099999999998	0.0052598385	-0.0361957281	0.0550237768	0.030653099	-0.0088776367	-0.0194281116	-0.0128401033	-0.0486259957	-0.07020894820000001	0.0380517623	0.0018390479999999998	0.0490164436	0.0063352302	-0.037233557599999995	0.0775885011	-0.028547839300000002	-0.021735370499999997	0.0242177223	-0.0353120454	-0.0090508838	-0.0079855122	-0.1118000683	0.0197404899	-0.0245012188	-0.0081412185	0.0165365096	-0.0182955938	0.07916713759999999	0.0092972751	-0.0377505285	0.0490066552	-0.0061199226	5.14942e-05	-0.008442179000000001	0.0365238027	0.013210994299999999	-0.0214079761	0.006877513000000001	-0.0583378904	-0.0060521801	0.0146186734	-0.0813246877	-0.06014020320000001	0.0134062539	0.053372696100000006	-0.0075011711	0.0341031971	0.0223041554	0.0652514003	0.1037378643	0.043509472199999996	0.0895315239	0.0173215797	0.020612253400000002	0.0849650621	-0.0182323554	-0.105127573	0.052733374400000005	0.08782140769999999	0.0184005	-0.02031690000000001	0.00033857840025	0.0004127764256100002	-0.07817309999999998	0.012667600000000015	0.00016046808976000039	0.006111033563609997	-0.405288	-0.0036670000000000313	1.344688900000023e-05	0.16425836294400006	0.00630347	-0.00043993999999999983	3.97337340409e-05	1.935472035999998e-07	0.00257353	-0.0001920899999999998	6.623056660900001e-06	3.6898568099999915e-08	-0.0004556780000000001	0.0	0.0	2.0764243968400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40251.703125	-137.96875	19035.3759765625	1620199604.4631348	23443.40234375	-9.853515625	549593113.450943	97.09177017211914	24877.560546875	7.03515625	618893018.7634315	49.49342346191406	0.713672	17.890778	0.12030094999999998	-0.011264911200000002	0.0069317079	0.0102721676	-0.0413869819	0.0771893963	0.0433276368	-0.0030904111	-0.0624860685	-0.0038792299	-0.0588048525	-0.1250086164	0.061028283600000004	-0.0034609818	0.0303378633	-0.07657898860000001	0.0046007891	0.10349640789999999	0.056533699699999995	-0.0734587223	-0.027231692000000002	-0.07773575740000001	0.0379066708	0.0570707185	-0.21255631460000002	0.10503025869999999	-0.054733410999999996	0.014458446299999999	0.0333041212	-0.0332157693	0.0711131908	0.0103571647	-0.0434446296	0.0798432197	-0.0051541126	-0.0385735707	-9.88116e-05	0.0564746671	0.023090579500000003	-0.0606877533	0.12423092449999999	-0.0237506265	-0.0494436796	0.06874726610000001	-0.0410731534	-0.1534015942	0.0446426613	0.1020512576	-0.0368152845	0.039958883	0.07992910639999999	0.1805651016	0.07745005099999999	0.0320499357	0.0846920768	-0.1253539277	0.0224387492	-0.0089025604	-0.020354314499999998	-0.103653745	0.05833073110000001	0.0822826681	0.0257774	0.007376899999999999	0.0006644743507599999	5.441865360999998e-05	-0.116461	-0.03828790000000002	0.001465963286410001	0.013563164521000001	-0.421969	-0.016680999999999946	0.0002782557609999982	0.178057836961	0.00719609	0.0008926199999999995	5.17837112881e-05	7.96770464399999e-07	0.00269973	0.00012619999999999992	7.2885420729e-06	1.5926439999999978e-08	-0.000595961	-0.00014028299999999994	1.9679320088999985e-08	3.55169513521e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
