csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
36742.27734375	-101.9765625	10399.219299316406	1349994944.4050446	24359.376953125	-19.326171875	373.500919342041	593379245.5444374	24900.5390625	-13.455078125	620036845.6030884	181.03912734985352	1.53438	26.13953	0.101702102	-0.0932068258	-0.008509208	-0.0621351916	0.0925897703	-0.0127277008	-0.022864324	-0.0177505207	0.0885127024	-0.10278303220000001	0.011859903	-0.1763927699	-0.09488885949999999	-0.0187762827	0.0360553129	-0.0040383665000000004	-0.018718340400000002	-0.051604534900000006	0.034469645	0.0749074262	0.0969084591	-0.0409737492	-0.1017596739	-0.032184739500000004	-0.0818836653	-0.061286263099999995	0.0187095632	-0.012863074399999999	0.0542809869	0.017371035400000002	0.1131558416	0.042390900599999996	0.10893017519999999	-0.051827276500000005	-0.0452097868	0.052681300099999995	0.0023210656	-0.045420273	0.0644421924	0.1516102047	0.0917838789	-0.0249592052	0.0559131096	0.1134647141	-0.0931453659	0.0383350102	-0.0634251873	-0.0928640341	0.0049012764000000006	-0.0510294152	-0.0183736922	-0.0282575009	-0.0345253669	0.0030795068	0.0836616913	0.0469775141	0.07236864429999999	-0.0790136417	0.011054199399999999	-0.04604602519999999	-0.17474664420000002	0.0412524684	0.1179955804	-0.023782792599999998	0.0439930177	0.016975453799999998	-0.0066168484	0.0664092565	-0.0308519208	0.0019848597	-0.045702862999999996	-0.0102510667	-0.1009696603	0.0741755224	-0.0176079052	-0.0045080996	0.0043557881	-0.136443449	-0.067172809	-0.18198574780000001	-0.0092019188	-0.0072892641000000015	0.06376056990000001	-0.0275963628	-0.1511030417	0.027321538500000003	-0.0204439225	-0.0419771311	0.0092507742	0.0815268923	0.0359172262	-0.1348217163	0.0867738003	0.0233625575	-0.1920279499	0.0048316854	0.0959136145	0.0294457954	-0.049506407599999996	0.00397546	1.809000000000012e-05	1.5804282211600002e-05	3.272481000000044e-10	-0.0541408	0.024476799999999962	0.0029312262246400005	0.0005991137382399983	-0.0440176	0.022229900000000004	0.00193754910976	0.0004941684540100002	0.0007715510000000001	0.0007647182400000001	5.952909456010002e-07	5.847939865886977e-07	0.000307411	0.000202629	4.1058511641000015e-08	9.4501522921e-08	-0.000255891	-0.000132199	1.7476575601e-08	6.5480203881e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36859.6875	117.41015625	13785.144790649414	1358636562.5976562	24355.20703125	-4.169921875	17.388248443603516	593176109.5350494	24875.814453125	-24.724609375	618806144.7063026	611.3063087463379	1.69829	28.931883000000006	0.06751891	-0.086276119	0.0432161942	-0.0361758398	0.0540461304	-0.0083996599	-0.0442681421	-0.0024168267	0.06001295900000001	-0.0087819775	0.1067422548	-0.039581649100000005	-0.0813649961	0.0206057508	0.1489778005	-0.0639916932	0.046039877400000005	-0.010454168100000001	0.0593088749	-0.09072107800000001	-0.1299714766	-0.0370432758	-0.08705288109999999	0.0309908898	0.0542133126	-0.0268668875	0.1427757426	0.039728168599999995	0.1463410032	0.0323856697	0.079396175	0.0349463381	0.228405895	-0.07610574169999999	0.0531538731	-0.014700220600000001	-0.0714793762	-0.0016249354999999998	-0.0182661481	-0.0138984212	0.13492161789999998	-0.0082724533	0.0451717235	-0.0231285533	-0.022324980699999997	-0.0445902984	-0.10721484210000001	-0.0735787054	0.09472449220000001	-0.049488009699999995	-0.0884981672	-0.0125581435	-0.0817595268	-0.0051663681	0.039631836000000004	0.027635543199999998	0.0357569073	-0.0534946572	-0.0466283868	-0.1197443951	0.0015793572	0.0633008135	-0.0055865929	-0.0864245692	-0.1222743427	0.087392379	-0.024159899300000003	0.05517739309999999	0.1336820371	0.15674070939999998	-0.0127229308	0.036280367599999995	0.016797455700000002	0.0446412926	0.0761919023	0.1622931275	0.028909649	-0.0454444517	0.0367507157	-0.1857768346	-0.0668708901	-0.06997043530000001	0.045634939299999996	0.0738728021	-0.022295992400000002	0.1899247778	-0.0346639588	-0.0409547247	0.049880909800000005	0.0260541329	-0.0165274008	0.0193339716	-0.0375004817	0.0698438184	-0.1000440385	-0.023892930899999998	0.0941439642	0.02391924	-0.0571422589	0.00397115	-4.310000000000425e-06	1.5770032322499992e-05	1.857610000000366e-11	-0.0167879	0.0373529	0.00028183358641000004	0.0013952391384100002	-0.041823800000000015	0.0021937999999999892	0.0017492302464400006	4.812758439999951e-06	0.00034439199999999995	-0.00042715900000000014	1.1860584966399995e-07	1.8246481128100013e-07	0.000307411	0.0	0.0	9.4501522921e-08	-0.000123692	0.000132199	1.7476575601e-08	1.5299710863999998e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36712.6328125	-147.0546875	21625.081115722656	1347817408.0254517	24364.751953125	9.544921875	91.10553359985352	593641137.7373085	24855.546875	-20.267578125	617798210.4553223	410.7747230529785	1.320127	22.489542	0.18704311	-0.011160428	0.06522084730000001	-0.0936053091	0.0460822644	-0.0316630093	0.1126768368	-0.0051604409	0.09129970720000001	0.006458486899999999	0.056651303499999986	-0.1576939967	0.0176015214	-0.0980257782	-0.0404350256	-0.0132388156	-0.0917179516	-0.025502030499999998	-0.009556424499999999	-0.09325920550000001	-0.020153133	-0.0560541934	0.0361094458	-0.0986156119	-0.0518629549	0.0742476749	0.043505248899999995	0.0657657906	-0.0548310175	-0.09908401189999999	0.056664263799999996	0.0720435462	0.0789323525	0.1013481092	0.1729922836	0.0386429344	-0.14726724300000002	0.1357547755	0.055650997699999996	-0.07516243780000001	-0.0162618017	-0.09133171009999999	-0.092282691	-0.03860728	-0.0466102628	0.1534511592	0.0380182367	0.0023601975	0.0363562332	-0.0668423995	-0.034674208399999996	0.1437512252	0.0479077633	-0.0222778283	0.0622554942	-0.0802659465	0.0378684091	-0.0839862077	-0.10039885119999999	-0.0262827481	-0.1262876972	-0.13671133800000002	0.0998569638	0.0442507607	-0.031931287999999995	-0.0455543946	-0.0487264054	0.0935706057	0.09017547669999999	0.025193424199999998	-0.0228667058	0.1295144873	0.0516269108	-0.0494512753	0.0665948828	-0.0130769618	-0.1202688552	-0.0125390807	0.0019625138	0.0088242272	-0.0612144488	0.0635634817	0.1333494776	-0.0558204236	0.0401717619	0.08968833679999999	0.10367653869999999	0.1203519377	0.0805326205	-0.2191059107	-0.1935756673	0.11689194789999999	0.0864010201	0.051989247	-0.0003479036	0.1352443152	0.0923233333	0.0183408808	-0.0644997188	0.00394544	-2.570999999999997e-05	1.5566496793599998e-05	6.610040999999984e-10	-0.13309	-0.11630210000000002	0.017712948100000004	0.013526178464410005	-0.0192134	0.02261040000000001	0.0003691547395600001	0.0005112301881600003	0.000578044	0.00023365200000000005	3.34134865936e-07	5.459325710400002e-08	-0.000138037	-0.00044544800000000004	1.98423920704e-07	1.9054213369e-08	0.000159306	0.000282998	8.008786800400001e-08	2.5378401636000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36723.4375	10.8046875	116.74127197265624	1348610861.8164062	24354.935546875	-9.81640625	96.36183166503906	593162885.4924356	24839.53125	-16.015625	617002312.7197267	256.500244140625	1.377356	23.464491	0.1935376635	0.0412771871	0.0485613596	0.046276504100000004	-0.1024393282	-0.0038534858	-0.0151824149	-0.00447024	0.0948328533	-0.021937803999999998	0.049885546399999994	-0.1468828933	-0.0293079723	-0.2430066860000001	0.0522657951	-0.0720644373	-0.0447742014	0.07962532209999999	0.1789266851	0.0927017659	0.00073605	0.2113648684	0.0148830631	-0.002610843	-0.007613730999999999	-0.026181433100000002	-0.0243237213	-0.059566595599999994	0.09326552630000001	-0.009250002299999999	0.0402050017	-0.0251829702	-0.0567538217	0.1029649284	0.06162901849999999	0.0773842097	0.126573265	0.1549826218	-0.128172057	0.0834113743	0.011789044299999999	0.036282316	0.0461193815	0.0767242267	-0.043435785	0.10741631310000001	0.0128182204	0.0476389775	0.0439994458	0.0428832246	-0.016819155	-0.023469796299999998	0.1177636542	-0.0060147694	-0.1060278414	-0.0255752273	0.0633283524	-0.1130796768	-0.0363808254	-0.043547550899999996	-0.1241550433	-0.0902712403	0.1504973278	-0.0889459109	-0.0263501211	0.133666	-0.1441382898	-0.1485877578	-0.0509609484	-0.1119115982	0.0771772015	-0.05686051900000001	-0.0245838679	0.0916671942	0.054247080499999996	0.052402156500000005	-0.12624355310000002	0.0162063049	-0.11483368619999999	0.0477305689	0.0557324687	0.022090823199999998	-0.027562235600000002	0.0791575246	0.04002219	0.052406084299999996	0.0832026639	-0.09015069699999999	-0.050269740099999995	-0.0221629381	0.1443626926	-0.1542268373	0.0417444646	-0.09320553570000001	0.1262827902	-0.0297553084	0.0904527076	0.0127227994	-0.07154294259999999	0.00397505	2.9610000000000226e-05	1.58010225025e-05	8.767521000000134e-10	0.0321118	0.16520179999999998	0.0010311676992400005	0.027291634723240005	-0.0132023	0.006011100000000003	0.00017430072529	3.6133323210000025e-05	0.000544758	-3.3285999999999986e-05	2.96761278564e-07	1.1079577959999997e-09	-8.41793e-06	0.00012961907	1.6801103307664898e-08	7.086154548489999e-11	-0.000123692	-0.000282998	8.008786800400001e-08	1.5299710863999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36643.61328125	-79.82421875	6371.905899047852	1342754394.3058016	24353.921875	-1.013671875	1.0275306701660156	593113510.6936035	24817.07421875	-22.45703125	615887172.7789459	504.31825256347656	1.266207	21.570972	0.1531811115	-0.013774418100000001	0.0178174727	0.017088659	0.0361682523	-0.0043300256	-0.0046308019	-0.0212552653	0.0935460317	-0.08637412380000001	-0.08883991720000001	0.0247596301	0.037535249900000005	-0.04200409099999999	-0.0616846195	-0.009453799300000001	-0.016743543200000002	0.021467930899999998	0.0492909621	-0.18815301980000002	-0.113730526	-0.0425671225	-0.0553365158	0.0895468814	0.0470293211	0.1130732943	0.0006595241	-0.0237674218	0.049140162	-0.1173454782	0.0538869409	0.0016392365	0.066037896	0.11491487630000001	-0.0230826446	0.0951320787	-0.0445798342	-0.11968588699999999	-0.20729456440000002	0.1500683015	-0.1174918586	-0.0485764995	0.059768518	0.0315604659	-0.0088286452	-0.1474158823	0.1242863166	-0.0036994071999999997	0.0017614508	-0.0029993048	0.0594225104	0.0062598834	0.0211538392	0.006272591700000001	0.05064410849999999	0.006734023299999999	0.07083027830000001	-0.0740081527	0.1264581697	0.0378501183	-0.056120373200000004	-0.0725859867	-0.0010454115	0.0973454815	0.0324488656	0.025195	-0.07803128	-0.0265087793	0.1094400245	0.12642190080000001	0.07241982059999999	-0.0022933972	0.0970252538	-0.0917053202	0.0282824472	0.012928748500000002	-0.0322945313	-0.0154156705	-0.071933708	-0.1035619938	0.086718339	0.0683093572	-0.0797693131	0.018383675	-0.1188860914	0.054298157300000004	0.0484706534	-0.204924291	-0.0315213145	-0.0968039661	0.11612291429999999	0.19753300329999998	0.0510689841	0.05731501360000001	-0.0438000422	-0.021472681400000002	0.08853310029999999	0.007077163199999998	-0.07823761629999999	0.006887899999999999	0.002912849999999999	4.744316640999998e-05	8.484695122499994e-06	-0.0832918	-0.11540360000000001	0.00693752394724	0.013317990892959998	-0.0274459	-0.0142436	0.0007532774268099999	0.00020288014095999995	0.000207099	-0.00033765900000000003	4.2889995801e-08	1.14013600281e-07	6.634430000000001e-05	7.476223e-05	5.589391034572901e-09	4.401566142490001e-09	-0.000123692	0.0	0.0	1.5299710863999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36524.51171875	-119.1015625	14185.182189941406	1334039956.293106	24345.96484375	-7.95703125	63.31434631347656	592726004.1731111	24793.6953125	-23.37890625	614727327.2490845	546.5732574462892	0.990276	16.870232	0.06648485	-0.045060324000000006	-0.0556676838	0.020371614	0.0379512833	-0.028925282099999998	-0.0660502998	-0.042474081500000004	-0.0175986228	-0.1567717107	-0.041558764	0.022318488100000002	-0.013629328999999999	-0.1211878278	0.048974302000000004	-0.0053092274	0.0844195342	-0.0011077867	-0.0523817177	-0.09263007720000001	0.0665334975	0.0227027958	-0.06740655179999999	-0.0285926654	-0.07611499740000001	0.032948404	0.047647970899999996	0.0886982041	-0.034685996499999996	0.13556739810000001	0.0822937332	-0.2406186951000001	0.084681471	-0.0243957421	0.0412091359	0.0982254487	0.078913376	0.0786545599	0.0378898252	-0.0188803445	0.1284542102	0.0254430467	0.0742115924	-0.1307153797	-0.0052123774	-0.1611568745	0.1562768849	-0.0529985329	-0.052140865700000004	0.0391483739	0.0490733564	-0.027111028199999998	0.0304839948	-0.0140795324	0.0364980174	0.0633777023	0.0568798012	0.0583843451	0.1297849868	-0.0603421275	-0.0362357594	-0.0828988713	0.08854241970000001	0.0460945413	-0.0224237919	0.10646753099999999	0.1459901653	0.036486080899999995	0.0409480013	-0.0500737384	0.0657476276	-0.0946474252	-0.0653000247	-0.046268142699999994	0.0026252528	-0.0304478485	-0.06360274769999999	-0.1141432057	0.0556299246	-0.0458050896	-0.2589419392	-0.11640919279999999	-0.059681678099999996	0.1487421545	0.0528530068	-0.0211668444	0.0829511758	-0.0180391843	0.044880583700000004	0.1562523937	-0.0024460196	0.05954185400000001	0.0656255129	-0.0035832038	0.1480742217	0.09698450060000001	0.08656555070000001	0.0014161995	-0.0845511243	0.0111478	0.0042599000000000005	0.00012427344483999998	1.8146748010000005e-05	-0.0367717	0.046520099999999995	0.0013521579208899998	0.0021641197040100004	-0.0293524	-0.001906500000000002	0.0008615633857600001	3.6347422500000083e-06	0.000456152	0.00024905299999999995	2.08074647104e-07	6.202739680899997e-08	9.32583e-05	2.6913999999999993e-05	7.243633959999996e-10	8.69711051889e-09	-0.000123692	0.0	0.0	1.5299710863999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36427.875	-96.63671875	9338.655410766602	1326990077.015625	24328.521484375	-17.443359375	304.2707862854004	591876957.615696	24779.443359375	-14.251953125	614020813.2004738	203.11816787719727	1.003935	17.102922	0.076071995	-0.0400941229	-0.11990112019999999	0.0065419113	0.0204286415	-0.0585223218	-0.0429403454	-0.1370888495	0.0745930548	-0.1307662811	-0.0669329854	-0.0288497125	-0.0034140452	0.0704437212	0.144902536	-0.0104265488	-0.15844115179999999	-0.0147272872	0.1116177933	-0.18787732699999998	-0.0997224843	-0.1286226791	-0.0629225238	-0.0083716995	-0.0326639781	-0.025640162999999997	-0.023636990899999998	-0.013652519299999999	0.0224871004	0.10469610550000001	0.1457824324	-0.1084240597	0.0628564341	0.08575185490000001	-0.0934121457	0.0520678979	-0.1156391819	-0.0663594808	-0.1432766019	0.071125668	0.0152352919	0.08964404179999999	-0.06653853059999999	0.0613264746	0.0129439765	0.021239094500000003	0.1044943911	-0.0727561459	-0.099762201	0.0445846792	-0.025524320899999998	-0.07333206469999999	0.0003059953	-0.054176259500000004	0.0483862944	0.0377926925	0.17624991510000002	-0.0045554712	0.1200135366	-0.0052310439	-0.0879256748	-0.0506602443	-0.0234259011	-0.1116923458	-0.0423808166	-0.0111674815	-0.1536166346	0.161895232	0.1489486727	0.12720849039999998	-0.1241246309	-0.0044383448	-0.0230396298	-0.0466696934	0.0910380359	-0.0152411699	0.0570482981	-0.11111145630000001	-0.066545588	-0.14717635029999998	-0.0684162579	0.0809175566	-0.0545201443	0.0476044745	0.1517717152	-0.06856798830000001	-0.0070033518999999995	-0.16036796609999998	-0.0089611011	-0.1238875592	0.0447875943	0.036012954300000004	-0.0011371764	-0.179640489	0.022798621	0.1378390228	0.0845511243	-0.0042478315	-0.0904527076	0.0111101	-3.769999999999989e-05	0.00012343432201	1.4212899999999915e-09	-0.073712	-0.0369403	0.005433458944	0.0013645857640900002	-0.0214343	0.007918099999999999	0.00045942921649000005	6.269630761000001e-05	3.01148e-05	-0.0004260372	9.069011790400001e-10	1.8150769578384e-07	0.00029073900000000004	0.00019748070000000006	3.899862687249002e-08	8.452916612100003e-08	-0.000123692	0.0	0.0	1.5299710863999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36580.1328125	152.2578125	23182.44146728516	1338106116.5801392	24345.20703125	16.685546875	278.40747451782227	592689105.3944244	24784.8203125	5.376953125	614287317.9229126	28.911624908447266	1.1241390000000002	19.150719	0.05654786000000001	-0.0648481163	-0.08331668910000001	-0.1179737183	0.0338733716	-0.0297747094	0.0680309045	-0.1415554305	0.0862527375	0.0991685519	0.053039765	-0.049957309299999995	0.00028591900000000004	-0.0819036792	-0.0122508406	-0.0594361664	0.0098276205	-0.1648024503	0.0141725387	-0.10802588630000001	-0.09090008640000001	-0.0024753969000000002	0.0126327134	0.0090302035	0.0815770833	-0.08439584230000001	0.0748127153	0.029872682299999998	0.0047626197	0.23084518	-0.0935746294	-0.0112301945	0.067854144	-0.0031044223	0.058974742999999996	-0.24036098420000002	-0.0764447056	0.12523247839999999	0.0288566245	-0.0809031758	0.0540608832	0.12825119210000002	0.0455196313	-0.055690129299999995	0.1368417691	0.082959182	0.0412646769	-0.0773162703	-0.062734452	-0.0815129995	-0.10161310949999999	0.0320638438	-0.0595316827	-0.028341602200000007	0.031730616	-0.07933992320000001	0.15666974820000001	-0.0214535031	-0.1139610892	0.028518278799999998	0.0235194665	-0.024746231	0.0343732767	0.05793664730000001	-0.1022726471	0.0353662244	-0.055589080199999995	0.13243831279999999	-0.0792748339	0.09062870199999999	0.0482846672	-0.0302404971	0.1305062559	-0.044032252599999995	0.0593009507	0.145798584	0.1773945459	0.0028870996000000004	0.1263435852	0.0395838275	-0.1045770035	-0.0343553312	0.0707216616	0.0460503961	0.181321752	-0.055700118	-0.0225615232	0.11643816380000001	0.0067958075	-0.0386634996	0.0018170894	-0.06137546660000001	-0.11800143869999999	0.0674989528	0.1591648521	-0.0399416634	0.082490912	-0.0099026625	-0.0959136145	-0.00282616	-0.01393626	7.987180345599999e-06	0.0001942193427876	-0.07370989999999998	2.100000000018753e-06	0.0054331493580099975	4.410000000078765e-12	-0.00610106	0.01533324	3.72229331236e-05	0.0002351082488976	0.000110944	8.08292e-05	1.2308571136e-08	6.533359572639999e-09	-0.000173957	-0.000464696	2.15942372416e-07	3.0261037849e-08	-0.000123692	0.0	0.0	1.5299710863999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36724.55078125	144.41796875	20856.549697875977	1348692630.08461	24361.12890625	15.921875	253.506103515625	593464601.5869293	24851.7109375	66.890625	617607536.5210571	4474.355712890625	1.413038	24.072374	0.06266512999999999	0.1146799375	0.1067491161	0.0446167016	-0.0401062052	-0.037088849	-0.0344492204	0.1080325402	0.14126240199999998	-0.0378602242	-0.1311111265	0.0843864516	-0.0174035673	-0.1769806157	0.1271753109	-0.2333256948	-0.0261966056	0.07143833769999999	-0.0892734449	-0.027640941699999998	0.12460928289999999	0.023237191299999998	0.0291032893	-0.1262327755	-0.0773922388	0.040088753399999996	-0.054149377	0.0292177546	0.1275925036	-0.025587181299999998	-0.22826867920000002	-0.0764741778	-0.11108678849999999	0.07663036570000001	-0.0552549683	-0.1658798813	0.006118728100000001	-0.0706129612	-0.1210080009	-0.0983233807	0.0450690327	-0.04789385	-0.0383339011	-0.0212067011	-0.0009170878999999999	-0.0709503984	-0.026733732799999996	0.1254404922	0.067725485	0.0724877361	-0.13605637240000001	0.137276886	0.18197672190000005	-0.029436073599999998	-0.0161280774	0.05775099860000001	-0.051361920400000004	-0.2345642388	0.1653620801	0.0360913421	0.0428027125	-0.0964748926	0.14249540060000002	0.0758262303	-0.24689599780000002	0.0025335117000000002	0.0170292388	-0.035063805	0.0135497426	-0.1821532387	0.1039333592	0.0136576626	-0.054867802199999996	0.0014009046	-0.0928705831	0.0016200284	0.0245143368	-0.0649331808	0.0644397854	0.177736728	0.1344284608	-0.0315070974	-0.1694506622	-0.0062815505	0.10025569699999999	-0.0684993209	0.021756588700000003	-0.0774733708	0.0259980096	0.0012242028999999998	-0.0443515217	0.0311839424	-0.1192733663	0.1402760784	-0.0225752523	-0.0879199521	0.0803860294	-0.015536046599999999	-0.1009072399	0.00398543	0.006811589999999999	1.58836522849e-05	4.639775832809999e-05	-0.0390896	0.03462029999999998	0.0015279968281599993	0.0011985651720899991	-0.0226609	-0.01655984	0.00051351638881	0.0002742283008256	0.000204412	9.3468e-05	4.1784265744000006e-08	8.736267023999999e-09	-0.000173957	0.0	0.0	3.0261037849e-08	-0.000123692	0.0	0.0	1.5299710863999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36648.32421875	-76.2265625	5810.488830566406	1343099668.0426178	24351.376953125	-9.751953125	95.10058975219728	592989559.5131874	24883.140625	31.4296875	619170687.3635254	987.8252563476562	1.262942	21.515347	0.10408130999999997	0.0125540358	0.0907592943	0.0552447971	0.0196146809	-0.0273724597	0.065236365	-0.011492988700000002	0.0800477918	-0.0894485186	0.0647157007	0.0807903507	0.051878753	-0.09168626490000001	-0.0765839123	-0.0007291328	-0.19285306489999998	-0.0889625973	-0.10786432650000001	0.1380486536	0.0158400576	0.1673402235	-0.0173945049	-0.0410108186	-0.013235746699999999	-0.1472503121	0.021354092999999998	-0.0082652742	0.0362909254	0.0172504332	-0.06152908980000001	-0.0799739937	-0.005748900600000001	0.027810221	0.0772255226	-0.0648967306	0.008241012800000001	-0.06892468709999999	0.0477074334	-0.09248997070000001	0.0677219479	0.1618517818	-0.1073186908	0.05484542269999999	0.0395017337	0.0378278106	-0.025090086600000002	0.0478670259	0.0696808846	0.0425825032	0.0993217818	0.0180742672	-0.07764412700000001	-0.0195913746	0.023931692	-0.060485083099999996	0.0629064546	-0.0698672289	0.06649605900000001	-0.054847344699999995	0.0274693394	-0.11853570199999999	0.030680172000000002	0.0037202896999999997	0.0284406846	-0.2428524326000001	-0.0386838589	-0.028640018399999998	-0.1657040802	-0.0965131506	0.0156513237	-0.0988473909	-0.046561465999999996	0.1312121543	0.0669282863	0.0811815806	-0.0047926997	-0.014185925600000001	0.045571121799999996	-0.0098813484	0.025123924	-0.0381572113	0.033290919100000003	-0.060869042699999994	-0.030146082	-0.0190722982	-0.0812275079	0.033859784500000004	0.2130010119	-0.06735250450000001	0.055052671100000006	-0.012499445500000001	-0.1417635458	-0.031020642999999997	0.1423527309	0.0702813491	0.07823761629999999	-0.0211357831	-0.10540925529999999	0.00399525	9.819999999999794e-06	1.59620225625e-05	9.643239999999595e-11	-0.11324	-0.07415039999999999	0.012823297600000002	0.0054982818201600005	-0.029323400000000006	-0.006662500000000003	0.0008598617875600001	4.438890625000002e-05	0.000461042	0.00025663	2.12559725764e-07	6.585895689999999e-08	3.45848e-05	0.0002085418	4.3489682347240004e-08	1.1961083910399999e-09	-0.000123692	0.0	0.0	1.5299710863999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
