csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
43738.8984375	18.70703125	1913091236.52594	349.95301818847656	23841.671875	7.1875	51.66015625	568425317.795166	25125.248046875	-5.732421875	631278089.416996	32.86066055297852	1.097083	16.712734	0.168493615	-0.0422881927	-0.09417825210000001	-0.0693694908	-0.1078889239	-0.0240340844	0.033685559	-0.0671001446	0.036828493	-0.016464849099999998	0.109550047	-0.031031967400000002	-0.0536285595	0.1323870898	0.0768283089	0.1018027393	0.011367853300000001	-0.0692091285	0.0056870091	0.0803291175	-0.1200830416	0.0144898723	0.0019481014000000002	0.1283345106	0.10659074869999999	-0.016520131299999997	-0.0442647375	-0.014509474199999999	0.0691598289	0.09142688789999999	0.040875477400000006	0.1009985303	-0.0314668144	0.0087294588	0.11257895150000001	-0.1081271547	0.0189252535	-0.0648254293	0.060726847	-0.0007397231	0.0462151466	-0.06372152269999999	-0.074986871	-0.0335819204	-0.0407152142	-0.049416137400000004	0.1497672063	-0.0788592115	0.0788655317	-0.111256806	-0.0397232435	0.0351206839	-0.0239111986	-0.0493133507	0.0747908767	-0.0603600775	-0.0914266374	0.1039388862	0.0644057833	-0.1170628915	-0.0247013368	0.07789198110000001	-0.0467328447	-0.0170032199	0.047396158499999994	0.0486315104	-0.0476672185	0.0412045619	-0.1303103695	0.0135955913	-0.11535126539999999	-0.033684613100000003	-0.0348510656	-0.1177316055	0.0881571458	0.044120087800000006	0.1755606651	0.0649461058	-0.0071120552	-0.024556564	0.11949804800000001	0.047771838	-0.0764223123	-0.0155527796	0.07563600940000001	-0.0026092638	-0.0573044983	-0.064017912	0.0498791015	0.08526743310000001	-0.0754507708	-0.0482266504	-0.0465465775	0.0743830806	0.1067968184	0.065696358	0.0084904876	-0.00524483	-0.0018171	3.30185241e-06	2.75082417289e-05	-0.0921946	-0.09103403	0.008499844269160001	0.008287194618040901	-0.051004400000000005	-0.045299080000000005	0.0026014488193600005	0.0020520066488464005	-0.000347845	-0.0004220813	1.7815262380969005e-07	1.20996144025e-07	0.000259964	0.0	0.0	6.7581281296e-08	0.000113111	0.0001847868	1.2794098321000002e-08	3.4146161454239995e-08	0.0	0.0	0.0	0.0	0.0
43790.87109375	51.97265625	1917640391.1494293	2701.156997680664	23831.1953125	-10.4765625	109.75836181640624	567925870.022522	25116.982421875	-8.265625	630862805.9807777	68.320556640625	1.084946	16.527851000000002	0.1279024305	0.05659104070000001	0.04232113	-0.0603030596	0.0852747292	-0.0007977793	-0.0229980009	-0.0058416836	0.0862913093	-0.0008800422	-0.0065482541	0.0462709	-0.0180864302	0.0560287	-0.0169763543	0.0887901742	-0.0723128966	0.07359789259999999	-0.0556529461	0.0463922795	-0.051393137400000004	-0.022532444	-0.0165387422	0.18758685649999998	0.1050096129	0.022392224	0.033516373599999996	0.06632321940000001	-0.0304526393	-0.0076368925	0.0145508351	-0.0085951427	0.0966752532	0.132211436	-0.0463212266	0.09090674289999999	-0.0176976824	0.0076179413	0.0269766385	-0.0369038557	-0.0277239554	-0.09298487789999996	0.0622553793	-0.0116906104	0.0279065489	0.047698110499999995	0.1445471766	-0.0411417637	-0.0069515464	-0.0458586026	0.030549337200000002	0.0531825539	0.0361091248	0.062818579	0.0048353688	-0.026110323300000002	-0.1020627907	0.0303920606	-0.0768522982	-0.1150907966	-0.0086102597	0.1052566491	-0.10371982519999999	-0.0724254807	0.033397056099999996	-0.048737680199999994	0.0232130215	0.0025771807	0.085278084	0.0524321949	-0.033376057599999995	-0.2265266451	-0.0719889489	0.0687119935	0.11067251980000001	0.1446232225	0.0423043892	-0.038003572	-0.13737814240000001	0.15529612199999998	0.0691729903	-0.0950730459	-0.0712750274	0.0573006441	-0.0392291975	0.0126918337	-0.043088332	-0.036688910299999995	0.0920469301	0.12116164060000001	0.1569022125	0.0096156257	0.04572835150000002	0.0318459663	0.10540925529999999	0.0608580619	0.0	-0.00275019	0.00249464	6.223228729599999e-06	7.5635450361e-06	-0.0433844	0.048810200000000005	0.00188220616336	0.002382435624040001	-0.00756109	0.043443310000000006	5.7170081988100015e-05	0.0018873211837561008	-9.07399e-06	0.00033877101000000004	1.147657972164201e-07	8.233729452009998e-11	-4.27066e-05	-0.0003026706	9.160949210436e-08	1.82385368356e-09	0.000134755	2.1643999999999985e-05	1.8158910025e-08	4.684627359999994e-10	0.0	0.0	0.0	0.0	0.0
43777.4453125	-13.42578125	1916464718.0889282	180.2516021728516	23819.0078125	-12.1875	148.53515625	567345133.171936	25088.775390625	-28.20703125	629446650.6012306	795.6366119384766	0.943611	14.374785	0.0638653255	0.040218332200000005	0.0263739244	-0.0002803876	-0.0033275914	-0.0692879803	-0.013209038400000001	-0.10720775789999999	-0.027147127000000004	0.0615890526	-0.0002964342	0.06833805230000001	0.0044740006	-0.0213837943	-0.0882823661	0.1207777766	0.0094267924	0.1442333339	-0.0581062657	-0.0473733475	-0.0754143459	-0.023742610499999997	-0.0252869602	0.0527503636	0.035181528999999996	0.0900998259	-0.0325256002	0.1486564091	-0.0994137978	-0.12700184779999998	-0.1113784389	0.1059906068	-0.0145408106	0.1032010341	-0.0516882142	0.0035170739	-0.0168999942	-0.0973855191	0.0325781979	0.0929390727	0.030278452	-0.0453777136	0.0284992965	0.008912506700000001	0.0783269066	0.069601177	0.040412281099999996	-0.0828997134	-0.0458289496	0.0678950074	-0.0506817013	0.11160147599999999	0.0568169751	0.052083211500000004	-0.0465369551	-0.014806646299999997	-0.0813937299	0.10074562349999999	0.0429286228	-0.08967105189999999	-0.0102537147	0.0653196945	-0.0882550381	-0.10727496759999999	0.050249342	-0.0437544856	-0.1715875432	-0.0255146026	0.0163219072	-0.1523541437	0.1251331923	-0.07412646980000001	0.054093441299999996	-0.0674479006	0.06866991530000001	0.10796939050000001	0.0354669158	-0.028413261699999998	0.06111529	0.0695956357	-0.11759360320000001	0.09507611380000001	-0.1546082105	-0.056648461500000004	-0.0756720246	0.0928743459	0.0562131482	-0.1503420725	-0.06755222179999999	0.0800755892	-0.1066904286	0.09539560300000001	-0.0282509244	0.038411384900000005	0.10396461130000001	0.0558879609	-0.0084904876	0.000456395	0.003206585	1.0282187362225e-05	2.08296396025e-07	0.00114484	0.04452924	1.3106586256000002e-06	0.0019828532149776	-0.00137661	0.006184480000000001	1.8950550921e-06	3.824779287040001e-05	-4.56649e-05	-3.659091e-05	1.3388946946280996e-09	2.08528309201e-09	9.02629e-05	0.00013296950000000001	1.7680887930249995e-08	8.147391116410002e-09	0.000164095	2.9340000000000014e-05	2.6927169025000006e-08	8.608356000000008e-10	0.0	0.0	0.0	0.0	0.0
43793.84375	16.3984375	1917900750.399414	268.90875244140625	23846.341796875	27.333984375	747.1467018127441	568648017.0933876	25113.322265625	24.546875	630678955.2171364	602.549072265625	0.993978	15.142060999999998	0.07279508500000001	0.022308042599999998	-0.044255147599999996	0.0285200183	-0.1100757885	-0.0494970097	-0.0256543275	0.0347011445	0.0200669492	0.0423996232	-0.0057637502	-0.0009171242	0.013359266399999998	-0.0410812178	-0.0377017714	0.04826535480000002	0.0431904792	-0.019428105	-0.1155840744	0.0668233045	-0.036910289900000004	-0.1373834128	0.0793401263	-0.0463897972	-0.1048596883	0.1994430346	-0.047278428	0.1276410117	0.0693750105	0.1136363031	0.0530883925	-0.0237870632	0.0715998091	0.10687563580000001	-0.1059394324	-0.1098724666	0.014383082	-0.0215418407	0.026153653	-0.0065321049	-0.019429176399999998	-0.037888115800000004	-0.0035631971	0.0436488607	0.0167702863	0.1656803778	0.0166362751	-0.10690333119999999	-0.016635365200000002	-0.0789208597	0.0453000344	0.08465061289999999	-0.0032458592	-0.053362424400000004	-0.0781118799	0.0069322415	-0.07093529559999999	0.0577261036	-0.0593250125	0.06769186099999999	-0.06658225940000001	0.1296833594	-0.05942080440000001	-0.0176625644	-0.1794111047	-0.1967058568	0.021685387400000002	-0.0024444944	0.0104244291	-0.029677293900000002	0.1021484197	-0.0961272612	-0.0254110094	-0.0847434115	0.10183212359999999	-0.0337264516	0.026088383399999998	0.0679704026	0.089190095	-0.1492301408	-0.1665001091	-0.0419748468	0.0442790047	-0.015399280800000003	-0.0969039644	0.0393866847	-0.0127614625	-0.055020926500000004	-0.1195513173	0.1307526276	-0.023339985299999998	-0.1180207385	-0.016977037099999998	-0.0479330271	0.1024636685	0.05079681900000002	-0.0169396104	-0.00689536	-0.007351755	5.4048301580025e-05	4.75459895296e-05	-0.015040799999999997	-0.016185639999999998	0.00022622566463999995	0.00026197494220959994	-0.0242077	-0.02283109	0.0005860127392899999	0.0005212586705880999	-0.000337324	-0.00029165910000000003	8.506503061281001e-08	1.1378748097599999e-07	-0.000144929	-0.0002351919	5.531522982561001e-08	2.1004415041e-08	0.000165776	1.680999999999986e-06	2.7481682176e-08	2.825760999999953e-12	0.0	0.0	0.0	0.0	0.0
43805.0234375	11.1796875	1918880078.3599246	124.98541259765624	23852.302734375	5.9609375	35.53277587890625	568932345.7322731	25162.162109375	48.83984375	633134402.018467	2385.330337524414	1.04815	15.96731	0.03709175	0.08636389109999999	0.1013985669	0.0410653671	0.1063579874	0.0178856883	0.00018705009999999997	-0.0101173424	0.0911648437	-0.0060805745	-0.0709627487	-0.0402169186	0.0382846751	0.0299748415	-0.0426000706	0.07404606849999999	-0.0077315404	0.0808481355	-0.0672818536	0.0657811284	-0.0458228713	-0.1053407796	-0.0055101097	-0.047673515199999995	0.0640686384	0.1642479291	-0.017859846699999998	0.07199313339999999	-0.0027562834	-0.026230612400000002	-0.051864191399999995	0.1153762465	-0.1174440859	0.0400643301	-0.1055344087	0.1107342333	-0.0067151987	0.0104550111	-0.0469743225	-0.0390635712	-0.05929171730000001	-0.0601222358	0.04769416940000002	-0.047235683099999995	0.021117585499999997	0.08741814810000001	0.0816509522	-0.0644443345	-0.0164240706	-0.0669919304	0.042741027	0.0998389791	0.0551963234	0.0940611819	0.0362933435	0.0598405673	-0.0584318849	-0.00020605650000000002	-0.0374618956	-0.0336306739	-0.047994303700000004	-0.0033001540999999996	0.0519039441	0.0215736458	-0.039607560699999995	-0.0342121355	-0.0626172873	-0.10316062179999999	0.0343095691	0.0186735019	0.0161077895	-0.12210840419999999	0.15514245289999998	-0.0650830894	0.12178190550000001	0.027583723799999998	-0.0264723647	-0.0018961194	0.0899387186	0.0125993866	0.0822446935	-0.0827248188	0.08941661890000001	0.0509969064	-0.0953582097	0.0345401804	-0.06710041280000001	-0.2398966176000001	0.048604374400000004	-0.0906780383	0.028714647200000002	0.03466258	-0.009521727800000001	-0.0344020198	0.1009072399	0.0455956625	-0.025306205099999996	-0.00410006	0.0027953	7.813702089999997e-06	1.68104920036e-05	-0.010403	0.0046377999999999975	0.000108222409	2.1509188839999976e-05	0.00112435	0.02533205	1.2641629225000002e-06	0.0006417127572024999	-0.000312159	2.516500000000001e-05	6.332772250000004e-10	9.7443241281e-08	-0.000144929	0.0	0.0	2.1004415041e-08	0.000104409	-6.1367e-05	1.0901239280999997e-08	3.765908689e-09	0.0	0.0	0.0	0.0	0.0
43842.14453125	37.12109375	1922133637.0990145	1377.975601196289	23868.587890625	16.28515625	265.2063140869141	569709487.8924904	25153.2890625	-8.873046875	632687950.6616821	78.73096084594727	1.037211	15.800667	0.055229163	-0.0518513225	0.054911948200000005	0.018023743999999998	-0.020439171399999997	-0.0016211669	-0.0625437151	-0.13214894900000002	-0.014840901200000001	0.06159528349999999	-0.0772849223	-0.00044547470000000003	0.0392523927	-0.0310425572	0.0079892913	0.11279014429999999	0.013030344	0.0318876955	0.0107272848	-0.0402613417	-0.061470866799999996	-0.08884394849999999	0.0122337281	0.0288300945	-0.0160659725	0.1240826702	-0.0048728191	0.0257671461	0.1821477525	0.0768035853	-0.030087706800000006	0.22565146670000005	-0.08487390189999999	0.024845113999999998	0.19569741780000002	-0.0148671841	-0.0780190436	-0.0658818201	-0.0315400595	0.1132153265	-0.039329765499999995	-0.0106870302	0.0537912207	-0.0495537199	0.010725088899999999	0.0443273353	-0.032281352400000005	-0.046142837	-0.0116960358	0.0749367462	-0.1010827217	0.0555525399	0.056856355899999995	0.029502455499999997	0.0413139826	0.050035109	-0.0437857657	0.0613252166	-0.003386016	0.039764888	-0.11284197970000001	-0.0431908079	-0.0391413232	-0.008423054499999999	0.0009201016000000001	-0.0325764017	-0.0908074584	-0.017151378000000002	-0.1258678311	0.14862879310000002	-0.024811055800000002	-0.019561479399999998	0.0872581536	-0.1418840944	-0.0369052915	0.1290783873	0.0083069189	-0.0150513646	-0.09362813240000001	-0.1219977158	-0.0071995002	0.1268804911	0.0248499577	0.028011369700000004	-0.0938121397	-0.013752056200000001	0.0649220036	0.08251218889999999	0.1342667861	-0.066302453	0.0543171655	0.1076888254	-0.0667778304	0.0483056804	0.0992961682	0.040295756	-0.0335495105	-0.000336637	0.0037634229999999997	1.4163352676929003e-05	1.1332446976900001e-07	-0.00163741	0.00876559	2.6811115081e-06	7.68355680481e-05	-0.0176789	-0.01880325	0.00031254350520999995	0.0003535622105625	-0.000264331	4.782800000000003e-05	2.287517584000003e-09	6.987087756099999e-08	0.000183772	0.00032870100000000004	1.0804434740100002e-07	3.3772147984000005e-08	0.000205818	0.00010140899999999999	4.2361049124e-08	1.0283785281e-08	0.0	0.0	0.0	0.0	0.0
43869.40234375	27.2578125	1924524461.997818	742.9883422851562	23854.015625	-14.572265625	212.35092544555664	569014061.4377441	25162.6015625	9.3125	633156517.3931273	86.72265625	0.945995	14.411101	0.064859433	-0.0602177638	0.0187370232	0.055346821500000004	-0.04337500230000002	0.1412015409	-0.0151740101	-0.019686126499999998	0.0967552924	-0.0764410051	-0.1334641326	0.0294774246	0.0439379757	-0.2611014227	-0.0816930069	0.0583230047	-0.0653298954	-0.0091519454	-0.0147321266	-0.0282032673	-0.027729092599999998	0.015071372	-0.11805691730000001	-0.055735029000000005	-0.0650305986	-0.0338149428	0.0386550075	0.013870051000000001	0.0045965777	0.0078589605	-0.0044668929	0.09053500310000001	0.1184055482	0.0206444119	-0.09212550480000001	-0.0567423002	-0.0372177458	0.09340874980000001	-0.1464582714	-0.0190083315	-0.00774856	-0.08474403050000001	0.0733342479	-0.0906481743	0.0974338792	0.1507221707	-0.1384184756	0.0274647113	-0.0828781678	0.0146805278	-0.0872624755	-0.0611483888	0.006362692	-0.0490091655	0.1153941692	-0.1025070425	-0.0789658658	-0.1747688508	-0.038740970699999995	0.1021694293	-0.05744976230000001	-0.0539797895	-0.16028033630000002	0.0488574644	-0.0215159511	-0.031523006	-0.0182561149	0.1350772922	-0.0619812629	0.0346448345	0.11872507119999999	-0.0550397809	0.1149269419	-0.0121894423	0.0411906048	-0.0951666855	0.051389551	0.0156976799	0.0010602473	0.0261914762	-0.0928622834	-0.08799989119999999	0.09560536289999999	0.1398897059	0.1019918717	-0.1373570278	0.1576211166	-0.0719607706	0.0396095617	-0.029577657799999997	-0.0559245501	-0.0648250646	0.0725012436	0.1103655491	0.0976313259	0.0349085778	-0.041629366099999995	-0.00473251	-0.004395873	1.9323699432129e-05	2.23966509001e-05	0.0169512	0.01858861	0.00028734318144000003	0.00034553642173209995	-0.0287705	-0.011091599999999995	0.0008277416702499997	0.00012302359055999993	-0.000474093	-0.00020976200000000008	4.400009664400002e-08	2.2476417264900003e-07	-0.000144929	-0.00032870100000000004	1.0804434740100002e-07	2.1004415041e-08	0.000128614	-7.720400000000003e-05	1.6541560995999995e-08	5.960457616000002e-09	0.0	0.0	0.0	0.0	0.0
43775.3984375	-94.00390625	1916285508.3618774	8836.734390258789	23835.6875	-18.328125	335.920166015625	568139998.5976562	25146.427734375	-16.173828125	632342827.8001442	261.592716217041	0.9427120000000002	14.361085	0.089534465	0.0028558357	0.0323733358	0.10933532550000001	0.0920113192	8.92552e-05	0.011989554099999999	-0.0466833687	0.0243628313	-0.0526358887	-0.0071999199	0.0712596489	-0.0349904084	-0.145595774	0.0072547527	-0.1130156238	-0.11333912630000001	-0.021724749100000003	0.0038862785999999997	-0.18650482100000002	-0.0095712471	-0.0094475594	-0.0215134997	-0.0059276725	0.0167803773	-0.0242383164	0.0220145999	-0.0020751135	0.21163576399999998	0.011795313600000001	-0.0014779601999999998	-0.0094541765	0.015316063000000001	0.0665793643	0.0033270848	0.08416387210000001	-0.0097019074	-0.0031947155	-0.0273214973	-0.0096305658	0.0979634783	-0.0873168392	0.0369978286	-0.0625446646	0.0428129045	0.0513544349	-0.1323535751	0.10247847789999999	0.11986068529999999	0.115777429	-0.042402690599999994	-0.0124395197	0.060805795499999996	0.07045004440000001	-0.0307057556	0.0358988684	-0.0706957735	-0.0414874488	-0.029088553399999998	0.13363687800000001	-0.1057835292	-0.06447417400000001	-0.029071063799999998	-0.0185150827	0.0248466777	0.022788026099999997	-0.011532480800000001	0.1024606839	0.0469187701	0.10104966119999999	-0.027307686600000002	0.0332607298	-0.045990626900000005	0.0030577327000000003	-0.0337818204	-0.013597312299999999	0.0695538534	-0.1495588094	0.05234528769999999	0.0335723942	-0.015347143799999999	-0.0069447761	-0.0755062628	0.215643497	-0.034252191200000004	0.117675149	-0.0506266071	-0.0153625805	0.1070444071	-0.1121788433	0.0380095701	-0.0257154537	0.0416743042	0.0490791026	0.0959136145	0.0294457954	-0.049506407599999996	-0.00225093	0.00248158	6.158239296399999e-06	5.0666858649e-06	-0.00633082	-0.02328202	4.00792818724e-05	0.0005420524552804	0.008098579999999998	0.03686908	6.558699801639997e-05	0.0013593290600464	4.160470000000001e-05	0.0005156977	2.6594411778529e-07	1.7309510620900005e-09	-0.000144929	0.0	0.0	2.1004415041e-08	0.000106276	-2.2337999999999992e-05	1.1294588176e-08	4.989862439999995e-10	0.0	0.0	0.0	0.0	0.0
43801.84765625	26.44921875	1918601858.1013336	699.5611724853516	23834.865234375	-0.822265625	0.6761207580566406	568100800.740818	25126.068359375	-20.359375	631319311.1999855	414.504150390625	0.965198	14.703635	0.071576615	-0.0193736462	-0.0313394606	0.1151123867	-0.0351394657	-0.0045875334000000005	-0.0290332013	-0.09263673130000001	-0.015123088	-0.0020678757	0.0689465514	0.07978098139999999	0.0673327514	-0.0501923559	0.048217906100000006	0.0714863644	0.0462472272	-0.022844955099999998	-0.0754530938	-0.053624440499999995	0.0324566045	0.0107446939	-0.1065555333	-0.1571886147	-0.0775643954	0.0619675414	-0.031514116	-0.0065850721	-0.0031219089	0.0425584091	0.102859672	-0.1450041488	-0.1867422645	0.1022084516	-0.0254003609	-0.036805680800000004	-0.037002047999999996	-0.0446143288	0.0056597427	0.0795864071	0.0918180789	-0.0605407367	0.10908909259999999	-0.0070880809	-0.040356279700000004	0.0514744772	-0.0329882978	-0.037800974700000003	0.0140941218	0.074469299	-0.0193578148	-0.0133816603	-0.0977813967	0.06595681860000001	0.0276356067	-0.0180729689	-0.11046476220000001	0.1042066915	0.04653906309999999	0.097675195	-0.037589425499999995	0.0131180175	0.1095097103	-0.0857679266	-0.0991026944	0.047841965800000004	0.0409932906	-0.0126540972	-0.0702756718	0.0589333014	0.013260451699999998	-0.1374263907	0.1482596745	0.026988792299999998	-0.0829730669	-0.0835925763	0.033615899500000004	0.0100580177	0.0274074934	0.0492204213	0.0322960733	0.17744781140000002	-0.0429399382	-0.0928134042	-0.030188336200000002	0.1270411629	0.0695065497	0.0330265513	0.049975685	-0.022881785800000002	0.0565440635	-0.0037801709	-0.0216788337	-0.1096228527	0.0941439642	0.02391924	-0.0571422589	-0.0110291	-0.00877817	7.70562685489e-05	0.00012164104681	-0.0151126	-0.00878178	0.00022839067875999997	7.711965996839999e-05	-0.021038	-0.02913658	0.0004425974440000001	0.0008489402940964	-0.000119938	-0.0001615427	2.6096043923289998e-08	1.4385123843999997e-08	0.000148146	0.000293075	8.589295562500001e-08	2.1947237316e-08	0.00014926	4.2984e-05	2.22785476e-08	1.8476242559999994e-09	0.0	0.0	0.0	0.0	0.0
43815.671875	13.82421875	1919813101.857666	191.1090240478516	23815.181640625	-19.68359375	387.4438629150391	567162876.5759621	25163.115234375	37.046875	633182368.2984352	1372.470947265625	1.065746	16.235363	0.07713394	-0.0086143162	0.0176936972	0.0915532123	0.0047912795000000005	0.0222171185	0.018889981299999997	0.0148470598	0.077605272	-0.1073159159	-0.054585622800000004	0.1612971235	0.13547189199999998	-0.0365311356	0.052135748899999994	0.09402569599999999	-0.1200345786	-0.1293454171	-0.061972897199999995	-0.046291976900000004	0.1468265501	-0.0299971455	-0.08172112150000001	-0.0087955645	0.039696924	-0.22044690260000002	-0.0237342506	-0.10198200730000001	0.0625645851	-0.2349737049	-0.012085317	0.022124031000000002	0.0334986578	0.18715574210000002	0.0426725888	0.0073044081000000005	-0.0012293267	-0.0029920095	-0.1015918351	-0.0914025066	0.0344923789	-0.034831654	0.2051413894	-0.0182886287	-0.0246289832	0.092960482	0.012436385500000001	0.0038574845	0.0553548271	0.0434716491	-0.0630726718	-0.1787289339	-0.0194925208	0.06415620080000001	0.0157860763	-0.08265612900000001	-0.1298998141	-0.0602853258	-0.1657249416	0.023601121800000003	-0.0088892898	0.0824384703	0.0014528732	0.1965411484	0.1536927093	0.0080890526	-0.0507601187	0.044105119000000005	0.10394101160000001	-0.0854288039	0.0181920831	-0.0021978648	0.0076615438	0.14960053539999998	-0.149937923	0.1025837608	0.0516538791	-0.030312669900000002	0.0633579901	0.099578662	-0.0630102345	0.0479263588	-0.1028117317	-0.11934922619999999	0.047199558200000005	-0.06304195209999999	-0.18740101539999998	0.0676961537	-0.0946063645	0.042230866900000004	0.11919089039999999	-0.0707891893	0.1411388774	0.0193477403	0.0923233333	0.0183408808	-0.0644997188	-0.017807299999999998	-0.006778199999999997	4.594399523999997e-05	0.00031709993328999986	-0.0282527	-0.013140099999999998	0.0007982150572899999	0.00017266222800999995	-0.018203	0.002835000000000001	0.00033134920899999997	8.037225000000003e-06	-0.00069354	-0.000573602	3.29019254404e-07	4.809977316e-07	-0.000144929	-0.000293075	8.589295562500001e-08	2.1004415041e-08	-7.16758e-05	-0.0002209358	5.137420305639999e-09	4.881262772164e-08	0.0	0.0	0.0	0.0	0.0
43810.01953125	-5.65234375	1919317811.3285067	31.948989868164066	23853.6953125	38.513671875	1483.302921295166	568998780.0615845	25169.619140625	6.50390625	633509727.6841164	42.30079650878906	0.911876	13.891337	0.1228772095	0.0158591852	0.0630364514	0.054301277599999996	0.0316945729	0.0430874272	0.0111676499	-0.10468319279999999	-0.0309954028	-0.046089994100000004	-0.0183671043	0.0542910004	0.010796851699999999	-0.1313160778	0.0096375689	0.0690729504	0.0346299486	-0.1001714523	-0.087087456	-0.0361976302	0.0973446756	-0.008418102	-0.0682131467	-0.1221446108	0.026635023100000002	0.11780239070000001	-0.14740844179999998	-0.0958066124	0.0207676032	-0.0286645927	0.0001556609	-0.0394587279	-0.0915931707	-0.2063307701	-0.0413355633	0.0350820125	-0.0037635396000000004	-0.027488212	-0.0847454424	0.0804437817	0.0789554038	-0.0516197086	0.047822734699999994	-0.0424273746	-0.010413177	0.0581523247	-0.08877897119999999	0.0120401155	-0.0099110248	0.0162394672	0.0010981005	-0.0898059984	-0.0270569787	0.09051051189999999	0.0302087963	0.0105086334	-0.0728360639	-0.010541424399999999	-0.0084109223	0.08959707480000001	-0.0550371264	0.0606651869	-0.0422052419	-0.002220745	-0.0789090725	-0.08476694369999999	-0.0840315782	0.0023800834	-0.0749883365	0.0825040777	-0.0098471835	0.0122772932	0.0628315733	0.118210977	-0.1087549387	-0.12336991609999999	-0.048406014500000004	0.1293592305	0.0749399733	0.1399897195	-0.0481681798	0.0006652061	0.1326611296	0.0608541816	0.0179103706	0.0745836524	-0.1468420311	0.1357520173	0.0806929458	0.0971184731	-0.0939312925	-0.0070856016000000015	0.21059535640000002	0.045658555700000006	0.0904527076	0.0127227994	-0.07154294259999999	-0.0105179	0.007289399999999999	5.313535235999997e-05	0.00011062622041	0.0293153	0.057567999999999994	0.0008593868140900001	0.0033140746240000003	-0.00336521	0.01483779	1.13246383441e-05	0.0002201600120841	-0.000113708	0.000579832	3.3620514822399997e-07	1.2929509264e-08	6.976850000000001e-05	0.0002146975	4.609501650625e-08	4.867643592250001e-09	-2.56491e-06	6.911089e-05	6.5787633081000006e-12	4.7763151165921e-09	0.0	0.0	0.0	0.0	0.0
