csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45
33919.4375	8.109375	1150528240.3164062	65.761962890625	21426.724609375	19.44921875	378.2721099853516	459104527.48599625	21642.07421875	62.80078125	3943.938125610352	468379376.4898834	0.663248	20.370106	0.1136317	-0.0394822334	-0.0524863992	0.0172605102	0.0609214892	-0.0257670493	0.041387465400000004	0.0671337121	-0.0551506534	-0.1094740314	-0.0806522508	0.033384385600000004	0.0011925066999999999	-0.048410900000000014	0.1382537187	-0.0426998964	-0.0013321251999999998	0.0541334817	-0.0122482398	0.0611991837	0.0568647885	-0.0097889615	-0.0091017584	-0.048667104800000006	-0.008223175	-0.0076288940000000015	-0.0096499991	-0.018369291	0.0471585563	-0.015675343600000002	-0.0635361499	-0.0632538018	-0.0092273287	0.0069754001	-0.0798735151	0.0250750288	-0.0281934332	0.0745746657	-0.0276354836	-0.0796152301	-0.0895044172	-0.0760148999	-0.0005927861	-0.0347804612	-0.11411420369999999	0.050726299100000004	0.1086202454	0.022476814100000003	0.043388420700000006	0.0492473063	-0.028472027400000002	0.0426213784	0.014666821799999999	0.038049523700000004	0.0271656388	0.0109932976	-0.038227694799999996	0.0059693822	-0.0492451572	0.0181077025	0.0154382757	0.0781986819	-0.028652455299999997	-0.0835807361	0.0765483213	0.0397147891	-0.09930684570000001	-0.0566878	0.014985699999999998	0.00022457120448999995	0.0032135066688400004	0.499104	0.02570800000000001	0.24910480281599998	0.0006609012640000004	1.4316	0.01602999999999977	0.00025696089999999253	2.04947856	0.0120219	-0.0008199000000000019	0.00014452607960999995	6.722360100000029e-07	0.00320369	0.0	0.0	1.02636296161e-05	-0.00696108	0.00031825999999999903	4.84566347664e-05	1.0128942759999938e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34025.2890625	105.8515625	1157720295.7866821	11204.553283691406	21443.798828125	17.07421875	291.5289459228516	459836508.1810951	21586.177734375	-55.896484375	3124.416965484619	465963069.18002695	0.736978	22.634563	0.0947094	-0.0401826247	-0.0552505331	0.045509084000000005	0.040115956800000005	-0.0199599966	0.0200193996	0.062735099	-0.0397646886	-0.11282524630000001	-0.0780397664	0.0101228988	-0.0438703705	-0.0726295952	0.0628518589	-0.0349414112	0.012577249399999999	0.0662302692	0.0214754537	0.0239958908	0.0443086658	0.0179164128	0.0228903277	0.0429037383	0.0145587548	0.0854217952	0.0016021020000000002	0.041622279500000005	0.0775811928	-0.0006019851	-0.09160797109999999	-0.033828987799999995	-0.0178267424	0.025822282400000004	-0.047771422800000005	0.0862551519	-0.0232032029	0.0578242581	-0.0373928683	-0.0559712801	-0.091830995	-0.08186037389999999	-0.0350131946	0.0120704056	-0.1107415153	0.0020422687	0.0606020987	0.031643638599999996	0.011439572700000001	0.0340353814	0.048310352300000005	-0.042494287699999994	-0.044404526	-0.0421160796	-0.06876665480000001	-0.053639973099999995	-0.0005679616000000001	0.0429944874	-0.0572129923	-0.0711613342	-0.0254984187	0.0540163574	-0.030153796	-0.0818149717	0.0794944353	0.033873792	-0.09992290359999999	-0.0478909	0.008796900000000003	7.738544961000006e-05	0.00229353830281	0.4823520000000001	-0.016751999999999934	0.2326634519040001	0.0002806295039999978	1.43116	-0.000439999999999996	1.9359999999999644e-07	2.0482189456	0.0125143	0.0004924000000000005	0.00015660770449000001	2.424577600000005e-07	0.00263994	-0.00056375	3.1781406250000003e-07	6.9692832036e-06	-0.007279339999999999	-0.00031825999999999903	5.2988790835599984e-05	1.0128942759999938e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34083.5546875	58.265625	1161688700.1358032	3394.883056640625	21440.23828125	-3.560546875	12.677494049072266	459683817.556778	21572.09375	-14.083984375	198.35861587524414	465355228.75878906	0.766472	23.540396	0.07124830000000003	-0.0472687654	-0.0265105028	-0.0093009272	0.022667797200000003	-0.0218442733	0.0315821306	0.0688770692	-0.043153375300000005	-0.11271573550000001	-0.0381611125	0.0101635319	-0.0483272937	-0.052376258499999995	0.0820025385	-0.0010359607	-0.084251095	0.0702641869	-0.0254506576	0.055959802	0.0960265839	0.0392475169	-0.0944133499	-0.004401988	-0.0030981051	0.0139151521	0.0138167458	-0.008034611	0.08736219619999999	-0.023505169700000002	-0.053743133600000007	-0.0137384143	0.0428743575	-0.0711015962	-0.06901780269999999	0.020760401499999998	-0.022215163700000002	0.06683555940000001	-0.0336046925	-0.06198451360000001	-0.10822963990000001	-0.045426738499999994	-0.0292180096	-0.0084000093	-0.108176237	0.0211995393	0.0706007232	-0.0010922298	0.021406589	0.043477549299999994	0.0553903954	0.0476716603	0.0455846259	0.0110607838	-0.0401915484	0.0048011863	-0.0688726898	0.039257012200000004	-0.0417365777	0.0300381768	-0.0367244038	0.0542331788	-0.0316476967	-0.0799684658	0.0822640518	0.0278991106	-0.09992290359999999	-0.0567362	-0.008845299999999993	7.823933208999989e-05	0.00321899639044	0.482945	0.0005929999999998993	0.233235873025	3.516489999998804e-07	1.40621	-0.024950000000000028	0.0006225025000000014	1.9774265641	0.0131495	0.0006352000000000008	0.00017290935025	4.03479040000001e-07	0.00255664	-8.329999999999971e-05	6.938889999999949e-09	6.5364080896000015e-06	-0.00729804	-1.87000000000017e-05	5.326138784160001e-05	3.496900000000636e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34060.1328125	-23.421875	1160092647.2051392	548.584228515625	21424.974609375	-15.263671875	232.97967910766602	459029537.0123634	21561.32421875	-10.76953125	115.98280334472656	464890702.0660553	0.736341	22.615004000000006	0.11965229999999988	-0.06365444049999999	-0.0375646597	0.0280720325	0.0356299546	-0.025641495299999997	0.039430406	0.07050150849999999	-0.0435884726	-0.10187572689999999	-0.043895536500000006	0.022474832	-0.0600364897	-0.0339114732	0.077943025	0.0162107651	-0.0134742648	0.1154691195	-0.038084949	0.0610858653	0.056409034000000004	0.0075079287	-0.047624306100000006	0.024802081200000003	0.0460950991	-0.019184583	-0.06540192360000001	0.005616564300000001	0.1064552543	-0.0210581298	-0.0855174722	-0.017467233500000002	0.029641625	-0.0425208503	-0.0556054422	0.008380855	-0.0302335546	0.0799519363	-0.024475237799999997	-0.0678625041	-0.08748955679999999	-0.0560242276	-0.0348185931	-0.029811327000000002	-0.08476547960000001	0.0443006732	0.061322609199999996	-0.0473389859	0.089892365	0.0396900934	0.0614461279	-0.0546702131	0.0145459679	0.0730040371	-0.0367911816	0.012545098999999999	-0.0364940162	0.034441303	-0.10460501900000001	0.031963667	-0.046560428200000004	0.0173141973	-0.0331337888	-0.0780430407	0.0848510215	0.0218143241	-0.09930684570000001	-0.0460164	0.010719799999999995	0.00011491411203999988	0.00211750906896	0.525621	0.04267600000000005	0.276277435641	0.001821240976000004	1.38969	-0.01652000000000009	0.00027291040000000297	1.9312382961	0.0123948	-0.0007547000000000005	0.00015363106703999998	5.695720900000006e-07	0.00258059	2.394999999999958e-05	5.736024999999799e-10	6.6594447480999984e-06	-0.00708196	0.00021608000000000044	5.01541574416e-05	4.6690566400000184e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34061.66015625	1.52734375	1160196692.5998688	2.3327789306640625	21424.037109375	-0.9375	0.87890625	458989366.06387717	21556.05859375	-5.265625	27.726806640625	464663662.0971832	0.7444239999999999	22.863253	0.16497980000000012	-0.077647454	-0.029395467400000007	0.016895218400000002	0.0224066656	-0.011284779699999999	0.0586682737	0.0712025263	-0.058048847199999996	-0.101215051	-0.0561768423	0.029146950699999997	-0.0323709131	-0.0703351698	0.0323299695	0.0094810935	-0.0185132777	0.048436408	-0.0059108769	0.0937152948	0.0512632945	0.018702046200000003	-0.0180936621	0.0950835028	0.016317427199999998	0.0533920904	-0.0103354598	0.035581645	-0.024294697999999997	-0.045305508	-0.056510285599999995	-0.0200153698	0.0222709257	-0.0010603752	0.0176787758	0.0735275197	-0.0180615811	0.09473434619999999	-0.013831824099999999	-0.0731372453	-0.0841594334	-0.0707342844	-0.011623961399999999	0.028851016299999997	-0.11160668720000001	0.0126182174	0.0322342119	-0.0079016693	0.0443445432	0.0933973865	0.0372903991	-0.0471385316	-0.0321594183	-0.0170881858	-0.009063466899999999	-0.035910816400000004	-0.0460597337	0.0214444336	0.0119397993	-0.0099005272	-0.1353915585	-0.0322642172	-0.034611705699999995	-0.0760405966	0.0872496007	0.015643446499999998	-0.09807852800000001	-0.0654577	-0.019441299999999998	0.0003779641456899998	0.004284710489289999	0.4773600000000001	-0.048260999999999936	0.22787256960000005	0.0023291241209999944	1.36222	-0.027469999999999883	0.0007546008999999936	1.8556433284	0.013116999999999998	0.0007221999999999992	0.00017205568899999996	5.215728399999989e-07	0.00238079	-0.0001998	3.992003999999999e-08	5.6681610240999984e-06	-0.00755611	-0.0004741500000000005	5.70947983321e-05	2.2481822250000038e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34207.1484375	145.48828125	1170129004.2251587	21166.839981079098	21523.5546875	99.517578125	9903.74835586548	463263406.3858032	21676.5546875	120.49609375	14519.308609008789	469873023.1201782	1.246879	38.29496	0.6181730999999999	-0.0813550667	0.0678554921	-0.1341691276	-0.0722854426	0.076435822	0.0447731149	0.0165902423	0.0078493585	0.024147673799999998	0.0179845156	0.035369799	-0.1055882699	-0.0339096252	0.1592003986	0.0047907431	-0.056846409199999996	-0.0633688971	-0.0013600085	0.042882744800000004	0.0133386742	-0.047679928499999996	-0.0563430041	-0.0985278349	0.1170858641	-0.004372609600000001	0.0552936511	-0.0350993594	-0.09864106289999999	-0.1053562118	0.06738201889999999	0.057382833200000004	0.0944363977	-0.040228792400000005	-0.0458100654	-0.0360210958	0.0737310725	0.0406161896	0.0139943624	0.024820335099999997	0.026119376	0.015326290800000001	-0.0253789176	-0.1029448339	-0.1536789103	0.030716834100000007	-0.0025139697	0.007643152399999999	0.0066032742	0.0240426732	-0.08103207650000001	-0.009758326	0.0380140987	-0.055001166500000004	-0.048389475099999996	0.1203532132	-0.054031108	-0.04575184980000002	0.060345177300000004	-0.028703570699999997	-0.0408948629	-0.0561293624	-0.036081082599999995	-0.0739631095	0.089454464	0.0094108313	-0.0962455236	-0.0233056	0.0421521	0.00177679953441	0.00054315099136	0.532628	0.05526799999999993	0.283692586384	0.0030545518239999923	1.23168	-0.1305400000000001	0.017040691600000026	1.5170356223999997	0.0193105	0.006193499999999999	0.00037289541024999987	3.835944224999999e-05	0.00224033	-0.0001404599999999998	1.9729011599999945e-08	5.0190785089e-06	-0.00608581	0.0014703000000000008	3.70370833561e-05	2.161782090000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34042.4609375	-164.6875	1158889146.6812134	27121.97265625	21490.724609375	-32.830078125	1077.8140296936037	461851244.23599625	21434.619140625	-241.935546875	58532.80884170532	459442897.7036477	2.138201	65.66984599999999	0.8961847	0.037768417400000004	0.0389429961	0.0793022729	-0.0431273823	0.0560086671	-0.0028935642	-0.0017504562	0.0749842349	-0.045268552999999996	-0.028677348	0.012315018200000001	0.0096773161	0.0085303753	-0.0019999613	0.0505091045	-0.0667017912	-0.007135705300000001	0.0778059747	0.055445748200000006	0.1406222354	-0.1279050355	0.1650037403	-0.0369648579	-0.0016432543	0.0371487875	-0.0173335786	-0.0964752644	-0.0264306248	0.0090549934	-0.024486586299999998	0.0573646334	-0.0687282657	-0.0936594583	0.1287030659	0.047237429000000004	0.0513600776	-0.0046898497	0.0025203806	0.05327168	-0.0547319542	-0.0328727372	0.0185250725	0.0044669752	-0.026624614900000003	0.0471207478	0.0083686939	-0.0095661353	-0.0442784145	0.0772194955	-0.23737745429999998	-0.08906839189999999	-0.1034480419	0.1138032324	-0.1381221138	-0.005509452	0.10326794460000001	-0.0480288781	0.08698274560000001	-0.005252939599999999	-0.1282425167	0.06374913230000001	-0.0375415571	-0.0718126298	0.091460716	0.0031410759000000004	-0.0938191336	-0.0219749	0.0013306999999999972	1.7707624899999923e-06	0.0004828962300100001	0.32891	-0.203718	0.10818178809999998	0.041501023524	1.56219	0.3305100000000001	0.10923686010000004	2.4404375961	0.0235979	0.004287400000000004	0.00055686088441	1.8381798760000033e-05	0.00111411	-0.00112622	1.2683714884e-06	1.2412410921e-06	-0.00428691	0.0017989	1.83775973481e-05	3.2360412100000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34991.74609375	949.28515625	1224422294.6894686	901142.3078765869	21552.1171875	61.392578125	3769.048648834229	464493755.2637329	21641.404296875	206.78515625	42760.100845336914	468350379.9407997	2.677983	82.24797099999998	3.0813658000000004	0.202432938	-0.20098080629999998	-0.09554749109999999	-0.3061535581	-0.0734671813	-0.3770667571	0.023752324100000003	-0.0407883717	-0.11869094570000001	0.1962228151	0.3857828879	-0.0806783049	0.036682474799999996	-0.12137092810000001	0.1491552851	0.127688416	0.0532934762	-0.2699507563	-0.012214981699999999	-0.17453287550000002	-0.09038455949999999	-0.0756606787	-0.0665880503	-0.028456146800000002	-0.0192256986	0.0658938238	-0.0280289213	0.113665889	0.3198894008	-0.207659443	0.2512780578	0.2281245812	0.1523328296	-0.0735847054	-0.21636561489999998	-0.044507176100000004	-0.2723769634	-0.2133531813	-0.077931778	-0.0328690994	0.13653246	0.3658003253	-0.0777849495	-0.043966195300000004	-0.0083903416	-0.1854393459	-0.0715154949	0.31516908379999997	-0.1052439017	0.0699063908	0.0374636252	0.1046090643	-0.0768191304	-0.015880726100000003	-0.0397736955	0.0215685784	0.0816940868	-0.0689515476	-0.032076134900000004	-0.0423998845	-0.0324149453	-0.0389927688	-0.0695912797	0.0932639023	-0.0031410759000000004	-0.0908143174	-0.0986787	-0.07670379999999999	0.0058834729344399974	0.00973748583369	-1.38495	-1.71386	1.9180865025	2.9373160996	2.43419	0.8720000000000001	0.7603840000000002	5.9252809561	0.0195697	-0.0040282000000000035	0.00038297315809	1.622639524000002e-05	0.00456401	0.0034499000000000005	1.1901810010000004e-05	2.0830187280100006e-05	-0.00338897	0.0008979399999999998	1.14851176609e-05	8.062962435999997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33234.93359375	-1756.8125	1104560810.9809725	3086390.16015625	21533.12109375	-18.99609375	360.85157775878906	463675304.0381012	21597.056640625	-44.34765625	1966.714614868164	466432855.53836435	1.540734	47.320034	1.2848644000000002	0.1526978408	-0.1945892097	-0.0274181498	-0.0434166196	-0.0473754259	-0.2054267046	0.010655129499999999	-0.0093220106	0.0175071222	0.0733889087	0.17928653260000002	0.2937347291	-0.049922790999999994	0.0978644583	-0.1317290951	-0.0626180559	-0.29966427079999997	-0.24278171780000002	-0.13461050689999998	-0.09802317279999999	-0.1003200936	0.0885928747	0.0274763769	-0.2048678598	-0.0339996765	0.0664871397	0.050410038899999995	0.1505904216	0.16424230609999999	0.0819390577	-0.1976660602	0.004912756	0.0750191858	-0.0075977612	-0.2134750882	-0.0178793897	-0.17193797800000002	-0.1662004733	-0.0036113396	-0.0472446022	0.0353464374	0.3243955389	-0.00017008279999999998	-0.0197884335	-0.0117708444	-0.1304212445	0.1492449684	0.0346594581	-0.2643971938	-0.1205408611	0.1331551274	0.072574765	-0.057758452	0.1088552039	-0.062022984800000014	0.1387049021	0.051633447199999995	-0.0357376754	-0.0155902323	0.035358736	0.1553566022	-0.0404343596	-0.0673012514	0.09486001949999999	-0.0094108313	-0.0872496007	-0.058287300000000014	0.04039139999999999	0.001631465193959999	0.003397409341290001	-0.938035	0.44691499999999984	0.8799096612250001	0.19973301722499984	2.14296	-0.2912300000000001	0.08481491290000005	4.5922775616000004	0.0254063	0.005836600000000001	0.0006454800796900001	3.406589956000001e-05	0.00252698	-0.0020370300000000004	4.149491220900002e-06	6.3856279203999986e-06	-0.0056419	-0.00225293	3.1831035609999996e-05	5.075693584900001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33939.9921875	705.05859375	1151923069.687561	497107.6206207275	21536.63671875	3.515625	12.359619140625	463826721.1554108	21544.55078125	-52.505859375	2756.8652687072754	464167668.36586	1.939455	59.565826	1.5067431999999998	0.0786649809	0.0401567975	-0.0326752916	-0.0412049979	0.0633831521	-0.037014897799999995	-0.012862345	0.07755657440000001	0.058273566900000004	0.0055442472	-0.007561044399999999	0.1188245454	-0.0312791111	-0.0195904425	-0.0402404742	-0.0734227501	-0.2534721064	0.0245236678	-0.2033059889	0.0223055692	-0.1079664843	-0.011516613899999998	0.10270872439999999	-0.1873976957	0.0570205314	0.0265605356	-0.0270181938	-0.1006649642	0.0094764038	0.12325840880000001	0.0252334474	-0.0356487783	-0.0177228539	0.09141115890000001	-0.022021496	0.0691029066	-0.0443884395	-0.0222968625	0.0894151183	0.0210160456	-0.0090388647	0.051653653099999995	0.0437405103	0.0351254817	-0.0235536467	-0.08592042	0.1471320049	-0.17736447449999998	-0.2229592948	-0.1128337382	-0.0154988385	-0.0374199326	-0.0077019391	0.078877668	-0.1462850018	0.0232807848	0.0498409167	0.1462756259	0.027858943900000002	0.0515825071	-0.0064671738	-0.0418659738	-0.0649448048	0.0962455236	-0.015643446499999998	-0.08314696120000001	-0.0282333	0.03005400000000001	0.0009032429160000006	0.0007971192288899997	-0.388525	0.54951	0.150951675625	0.3019612401000001	1.60439	-0.53857	0.2900576449	2.5740672721	0.0298333	0.004426999999999997	0.0008900257888899998	1.9598328999999974e-05	-0.000392964	-0.0029199440000000003	8.526072963135999e-06	1.5442070529600002e-07	-0.00606714	-0.00042524000000000034	3.68101877796e-05	1.8082905760000032e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33612.82421875	-327.16796875	1129821951.9605865	107038.87977600098	21475.369140625	-61.267578125	3753.7161293029785	461191479.72610855	21479.806640625	-64.744140625	4191.8037452697745	461382093.31863785	1.329089	40.819862	0.8473964	0.0013950498	0.044322844400000005	0.0093003846	0.0357385669	0.0543248338	0.0411564521	-0.007665839200000002	0.0167645686	0.0298871798	-0.0442935396	0.0149263029	0.12696410589999998	-0.06812176889999999	0.0036831866	-0.064503807	-0.047158493499999996	-0.10773422949999999	0.05519127730000002	-0.1339642916	0.031155952799999997	0.018295241	-0.0435228891	0.163691063	-0.047837002	0.1052409352	0.0436270312	-0.1381557915	0.0313033068	-0.0402514074	0.1049879926	-0.0499977766	-0.0752844136	0.0080977151	0.0894802271	-0.0090136109	0.0580591312	0.0386573036	0.020991161499999998	0.0358814567	-0.0044055362	-0.0686258908	0.061584177699999985	0.0851965313	-0.0262842023	0.0002490996	0.020989477799999996	0.060057930499999995	-0.13469795810000001	-0.12139124789999994	0.0285003094	-0.004738103400000001	-0.0334247887	-0.05456339599999999	0.003929585	-0.038853201600000005	0.0509996624	0.06830165860000001	-0.052314025199999996	0.17485433820000001	0.020824438799999997	-0.042553477199999995	-0.043287258200000005	-0.06252426559999999	0.0974173387	-0.0218143241	-0.0785316931	-0.027389799999999995	0.0008435000000000005	7.11492250000001e-07	0.0007502011440399997	-0.06399439999999999	0.32453059999999995	0.00409528323136	0.10532011033636	1.45111	-0.15327999999999986	0.023494758399999958	2.1057202321000004	0.0241359	-0.005697399999999996	0.0005825416688100001	3.246036675999994e-05	-0.0010759	-0.0006829360000000001	4.664015800960001e-07	1.15756081e-06	-0.00706165	-0.0009945099999999997	4.98669007225e-05	9.890501400999994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33664.3125	51.48828125	1133285936.0976562	2651.0431060791016	21471.650390625	-3.71875	13.8291015625	461031770.49722666	21442.13671875	-37.669921875	1419.0230140686035	459765227.065567	0.8690329999999999	26.690313	0.096472	0.0055161164	0.0497876943	-0.0196150171	-0.0062267971	0.0535328308	0.0540564013	-0.0029754990000000004	0.0014558501	0.019349928500000002	-0.020053025	0.048365113700000004	0.1052039966	-0.0397889718	-0.016757332	-0.0160593123	-0.1086436636	-0.1285460504	0.05630554240000001	-0.0942483098	0.0997635932	0.021742995	0.0558297662	0.051056904900000005	-0.0276955212	0.0254253831	-0.026428344	-0.012610944099999999	0.0145406701	-0.0402462358	0.0879352254	-0.0139480545	-0.0205464253	-0.0698409484	0.04393492139999999	-0.0572749179	0.0490046378	0.051279091799999996	0.0288703797	0.011214716699999999	0.0030779121000000004	-0.0384981221	0.087850223	0.07573770490000001	-0.0024124910999999997	-0.028660922400000007	-0.0303300585	0.0934504157	-0.1484063975	-0.06960468389999999	-0.0726901633	0.0121538927	-0.0997612574	-0.0005734317	0.111038303	-0.0449114876	-0.018706857900000002	0.051125673499999996	0.0252286126	0.0235292829	0.0268920015	0.0684433883	-0.0446978621	-0.0600420225	0.0983728629	-0.0278991106	-0.0734322509	-0.033248400000000004	-0.00585860000000001	3.43231939600001e-05	0.0011054561025600003	-0.0840845	-0.020090100000000014	0.0070702031402500014	0.00040361211801000056	1.49069	0.03957999999999995	0.001566576399999996	2.2221566761	0.0237452	-0.00039070000000000077	0.00056383452304	1.526464900000006e-07	-0.0008477339999999999	0.0002281660000000001	5.205972355600006e-08	7.186529347559998e-07	-0.00706165	0.0	4.98669007225e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
