csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
30174.658203125	130.78515625	910509997.6754187	17104.757095336914	20051.150390625	-30.2578125	915.5352172851562	402048631.98746115	20836.400390625	-9.56640625	91.51612854003906	434155581.23843765	1.128105	18.300941	0.08107109449999997	-0.1454468492	0.034425093399999995	0.011352373300000001	0.0315153206	0.028982801800000006	0.0798157186	0.0086963394	0.0317999323	-0.1398306216	-0.10679640300000001	0.0758162271	0.0996391475	0.1267372375	-0.0351650132	-0.042064362800000005	-0.012582025	-0.1448968548	0.052694103099999993	-0.07266931509999999	-0.08172971400000001	0.0051248143	-0.138970697	0.0469386854	-0.053588814000000005	-0.12925271300000002	-0.0010935709	0.0434775805	0.0792511921	0.1218095691	0.0011211997999999999	-0.0866666172	0.0056746303000000005	0.1167025595	-0.1677697497	-0.0009731293	0.1451651291	0.0275007078	0.0792692391	-0.0905166117	0.0410583085	0.0638588933	0.1691159689	0.0436417319	-0.1402208525	-0.0376909474	0.10575244140000001	0.0018149381	-0.1406302585	-0.15735385	-0.0066510771	-0.0370501388	0.0193120215	0.0015503257999999998	-0.0242367286	-0.055103386399999996	-0.0099106783	0.060183938	0.031113028199999997	0.0362603186	-0.1353935008	-0.0848679876	-0.0715529022	0.1007359962	0.039294208399999996	0.0768396636	-0.0146746558	0.167727328	-0.027881668	-0.08682799960000001	-0.0577615335	0.1639596603	0.0206829521	-0.0168130609	-0.08027352900000001	-0.014545441299999996	-0.0169585961	-0.09495789980000001	-0.0407234635	-0.09593948210000001	-0.1038233658	0.011548793600000001	0.10733769509999999	-0.0149102067	0.0994704761	0.1000344986	0.0461418759	-0.0189501086	0.1843790048	0.0256193923	0.1085566466	0.1040425648	-0.0116078465	0.1141981633	0.0599557838	0.2017689061	-0.0471154742	0.1670521361	-0.0070705891	0.0275478216	0.0923233333	0.0183408808	-0.0644997188	-0.0195667	0.0003035000000000017	0.00038285574889	9.211225000000101e-08	0.008495769999999998	1.6669999999998145e-05	7.217810789289996e-05	2.7788889999993814e-10	-0.0386702	0.03554209999999998	0.0014953843680400002	0.0012632408724099985	-0.00151097	-0.0006357489999999999	2.2830303409e-06	4.0417679100099994e-07	0.000123747	0.0	1.5313320009000002e-08	0.0	-0.00026141	-0.00026842749	6.83351881e-08	7.20533173877001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30084.8671875	-89.791015625	905099233.6895143	8062.426486968994	20070.3125	19.162109375	367.1864356994629	402817443.84765625	20831.732421875	-4.66796875	21.78993225097656	433961075.69659805	1.0052450000000002	16.307817	0.0476938	0.042508232300000004	0.0612071966	0.0954979086	0.0094986463	0.0197228697	-0.0365269327	0.0028953033	-0.0098013574	-0.0047431109	-0.1611709566	0.1909373368	0.1016511531	-0.0281573161	0.008378038	-0.0552408405	-0.08348925900000001	-0.0829679706	-0.0694111685	0.21231314629999998	0.0301265645	-0.0330521465	-0.10406644429999999	0.1332998878	-0.0474678572	0.0906284493	-0.0011970748	0.0924540807	0.0389388781	-0.0993182901	-0.1355919669	0.1790979285	-0.080855897	0.0651408127	-0.0314712208	0.056020191	-0.058324281799999995	0.0549349862	-0.0572821259	-0.021844391299999998	0.0935009776	-0.0647341773	-0.1744184295	0.0779900979	0.0747752679	0.030611514300000007	-0.10295314009999999	0.1007267675	0.15132597220000002	0.011226228700000002	0.035286981099999996	-0.004923151	-0.1283304786	-0.0123001829	0.05700730110000001	-0.0494821226	-0.024089894900000002	-0.0354795219	-0.028921463900000006	-0.0087120124	-0.0350276829	-0.17618326	0.0046915253999999995	0.1560805257	0.0723985321	0.05587810940000002	-0.0355246153	0.2177314645	0.0409788785	0.1498881778	0.1589836889	-0.0067407972	-0.0840588336	0.0012646392	-0.0440423456	0.054960829800000006	-0.0227782198	0.052592426399999996	0.0195393849	0.084259907	-0.0452814758	0.08400505650000001	-0.1300499134	-0.1168661081	-0.15601580199999998	0.0382638465	-0.09282746210000001	-0.0850125258	-0.0500353787	-0.1240157699	-0.0154698709	0.0083500875	0.17127932210000002	0.056436331299999996	-0.09720456179999999	0.0217882319	0.0038693939	-0.0561752711	-0.0389724879	-0.0541650116	0.0904527076	0.0127227994	-0.07154294259999999	-0.00761646	0.01195024	5.80104629316e-05	0.00014280823605759995	0.008516229999999998	2.0459999999999923e-05	7.252617341289997e-05	4.1861159999999685e-10	-0.0253221	0.013348100000000005	0.0006412087484099999	0.00017817177361000014	-0.00175159	-0.00024062	3.0680675281e-06	5.78979844e-08	0.000123747	0.0	1.5313320009000002e-08	0.0	-5.453e-05	0.00020688	2.9735209e-09	4.27993344e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30133.017578125	48.150390625	907998748.3635902	2318.460117340088	20059.4921875	-10.8203125	117.07916259765624	402383226.8203736	20847.361328125	15.62890625	244.26271057128903	434612474.34540176	1.184495	19.215744	0.15901797	-0.06208798820000001	0.0054256233	0.0328246735	0.0005676479	0.029277293399999998	0.0632455707	-0.0351390225	0.0693019829	-0.0490359825	-0.08715768269999999	0.10430508640000001	0.1252316693	0.0749888095	-0.0109684675	-0.10530798960000001	-0.0210415476	0.1574473614	-0.0199672937	-0.0500867357	-0.1228188233	-0.3720264882	0.021273580499999997	0.06946359469999999	-0.040241658	-0.0315217305	-0.012437368999999998	0.0359060935	0.0315475769	0.06003229860000001	-0.1881259159	-0.21004657440000002	-0.0909168415	-0.0236755226	-0.0614857547	0.1039531668	0.013131859099999999	-0.0012399633999999999	0.04310055980000002	0.20249613800000002	0.0184702258	-0.0058936284999999995	0.0159789092	-0.0327536826	0.19897970980000002	-0.1610236439	0.013168186100000001	-0.10248164230000001	0.0178653284	-0.0634478015	-0.017903168100000002	0.011072803700000002	-0.048266186100000004	0.0069687825	0.0139121233	0.0518378801	-0.021157259900000003	0.04264435900000002	0.0591025662	0.0602535355	-0.0645296544	-0.0971955417	-0.1005807986	0.060349767400000004	0.0237737275	0.19728645079999999	-0.1185014466	-0.17652315079999994	0.020403508600000002	-0.0958555458	0.1999704588	0.0975230825	-0.0317114892	0.14950812019999998	-0.048080753399999995	0.16266465800000002	-0.0735562072	-0.134745237	0.0352382966	0.062132391900000014	0.015610211499999999	0.242446594	-0.0380045064	0.0723333948	0.06813046269999999	-0.0455998945	-0.087329146	-0.0725127946	-0.0207381271	-0.0218083515	0.021792822799999997	0.059684239699999996	0.0288374352	0.2124432837	0.1043884939	-0.0171543202	0.0758920846	-0.0444625837	0.025226670299999997	0.1280788672	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-0.0121623	-0.004545839999999999	0.00014792154129	2.066466130559999e-05	-0.0317502	-0.04026643	0.00100807520004	0.0016213853849449	-0.0547489	-0.029426800000000006	0.002997442051210001	0.0008659365582400003	-0.000612064	0.001139526	3.746223400960001e-07	1.2985195046759994e-06	-0.000328405	-0.000452152	1.07849844025e-07	2.04441431104e-07	-0.00015843	-0.00010390000000000002	2.510006490000001e-08	1.0795209999999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30216.421875	83.404296875	913032150.9279783	6956.276737213135	20097.62109375	38.12890625	1453.813491821289	403914373.62794495	20852.60546875	5.244140625	27.50101089477539	434831154.8353424	1.176247	19.081936	0.16723367999999994	-0.044042022699999996	-0.0302407012	0.0103483361	0.0392459483	0.0175674217	0.045730045899999995	-0.1361466203	0.0990175482	-0.0052715063	0.0747743526	0.09169187720000001	0.053538406600000005	0.0951192377	-0.049781285099999996	-0.0355304195	-0.0791560771	-0.191063631	-0.09795877509999999	-0.023745625899999998	-0.052982000099999996	-0.047199593399999996	0.006515119000000001	0.036139843399999996	-0.102498996	0.10434085789999999	0.0069375642	0.016544281	0.05180537	-0.0304367281	0.1055987691	-0.0832608323	0.0865439183	-0.10365028119999999	0.0553995433	0.2534827965	0.0956409392	0.112731466	-0.0714467495	-0.0835610844	0.0675478481	0.0046909083	0.1650989022	0.0251379329	0.0679700197	-0.0338091382	-0.17580318879999998	-0.0580189022	0.0543833795	-0.04761624019999999	-0.06410019019999999	-0.021076967000000002	-0.0116891783	-0.11046909519999999	-0.0104814144	-0.0908031207	-0.0358029934	-0.030114662099999998	0.1360451404	0.1319515543	0.0481933597	0.038443498	0.006258232900000001	0.0529667882	0.0013397866000000001	0.0710766918	-0.0302348444	0.1718009098	-0.045070476500000005	-0.0992104487	0.05631175240000001	-0.09431135880000001	-0.012130361499999999	-0.023116559	0.026061107000000003	0.096417524	-0.0613384036	0.0646205991	0.0652274548	-0.2121269285	0.059126797599999996	0.026851532799999998	-0.1517382278	0.2336680137	0.0585748813	0.051742646399999995	0.0574568631	-0.0562002637	-0.0380941294	0.1104198295	0.0791281315	0.17143856300000002	0.09513980550000001	0.0274154056	-0.13377701849999998	-0.08023472429999999	-0.0063035286	-0.1321462214	0.037207817000000004	-0.1256295228	0.08656555070000001	0.0014161995	-0.0845511243	-0.0121626	-3.000000000016878e-07	0.00014792883876	9.000000000101268e-14	0.00782203	0.03957223	6.11841533209e-05	0.0015659613871729	-0.0141903	0.0405586	0.00020136461409	0.0016450000339600002	-0.00203552	-0.0014234559999999998	4.1433416704e-06	2.0262269839359997e-06	-0.000328405	0.0	1.07849844025e-07	0.0	0.000160165	0.000318595	2.5652827225e-08	1.01502774025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30196.30859375	-20.11328125	911817052.6889801	404.5440826416016	20046.849609375	-50.771484375	2577.743625640869	401876179.26089865	20851.912109375	-0.693359375	0.4807472229003906	434802238.61709976	1.217464	19.750603	0.062245191	-0.0263126559	-0.039307446499999996	-0.048820906	-0.0683170813	-0.0014872576999999999	0.1116791727	-0.0108235406	0.11067210960000001	-0.030808446	-0.0304628525	0.0585679976	0.1079881889	0.0964938615	-0.1731388066	-0.1671082947	0.049284177199999994	0.017407296200000002	0.0364274237	-0.0456189288	-0.0042863723	0.1559112483	-0.044659659500000004	-0.059809057	-0.0770650742	0.001208065	-0.1394751772	-0.075684149	-0.0921902074	0.08490619029999999	-0.0979770216	-0.0690670442	-0.0541799884	0.0942165013	0.0400636912	0.0726014584	-0.1135653119	0.07057855910000001	0.1258833753	-0.042451377699999994	0.11468769289999999	0.13876605779999998	-0.048462157400000004	0.0341395152	0.0409570534	-0.0068993597	-0.054607683	-0.0343339561	-0.0046451029	-0.0034707628000000003	0.043251366299999996	0.12442753279999999	0.0494699632	-0.08497868410000001	-0.076591027	-0.0466086713	0.0186520081	0.0837980576	0.06968809299999999	0.11092375789999999	-0.0299908104	-0.0515561041	-0.11140193109999999	-0.0082513616	0.21107249320000002	0.0739400414	-0.1146871949	-0.0002576479	0.028817610499999997	-0.09031410050000001	-0.1693269375	-0.030460877	0.0361465777	-0.1665856835	0.1048397678	0.0187846051	-0.0286144283	-0.1108085884	-0.06266466379999999	0.0693813204	-0.0600532584	0.0136670257	0.030040789300000002	0.1732057636	-0.1350556571	-0.058757644500000004	-0.0987439464	0.0020224876	0.0803458207	-0.0215644798	0.07402331870000001	-0.08772354550000001	0.1608785337	0.06989087849999999	-0.0505978383	0.026551397400000003	0.10007788890000001	0.1172540335	0.07993599280000001	0.0249153039	0.0845511243	-0.0042478315	-0.0904527076	-0.000126139	0.012036461000000002	1.5911047320999998e-08	0.000144876393404521	-0.00622865	-0.01405068	3.87960808225e-05	0.0001974216084624	-0.0422057	-0.0280154	0.0017813211124900002	0.00078486263716	-0.0019395	9.601999999999984e-05	3.76166025e-06	9.219840399999968e-09	-0.000328405	0.0	1.07849844025e-07	0.0	0.000226998	6.683299999999997e-05	5.1528092003999993e-08	4.466649888999996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30173.02734375	-23.28125	910411579.0866852	542.0166015625	20086.30078125	39.451171875	1556.394962310791	403459479.0748444	20864.33203125	12.419921875	154.25445938110354	435320351.1102448	1.137247	18.449251	0.145867339	0.0889898657	-0.0873620478	-0.09525716990000001	-0.0313986169	0.019767250400000002	-0.0641860468	-0.054155300499999996	0.0387117566	0.2255393705	0.18032759350000002	-0.0281598071	0.14290072310000002	0.0063708529000000005	-0.08116302660000001	-0.05926941490000001	-0.1021320359	-0.0790454993	0.0868063689	0.060492276799999994	0.1842802644	0.0302841079	0.1114356012	-0.0487229505	0.1097668588	0.1023586545	0.0467504813	-0.0794394382	0.1870849487	0.0034991815000000003	-0.0386841496	-0.0285997235	0.0596908717	-0.0542846221	-0.042832422599999996	-0.0573891175	0.0882568863	0.0325238576	0.0829478899	0.22310525739999998	0.06679788219999999	0.1163109203	-0.045610083899999994	-0.0317193965	-0.1992044931	-0.0652418111	0.110318303	0.051179893600000005	0.1064630585	0.09156709980000001	-0.038171741	0.0396250517	0.0561343087	-0.0807369649	-0.0182160005	-0.09698853	-0.0365103935	-0.0727534864	0.026363150699999997	0.0569920538	0.2690082866	0.130524447	-0.058572762199999996	0.045925287599999996	0.09610438939999999	-0.0516448892	-0.08384678450000001	0.1174219183	0.09574635179999999	0.0370761951	-0.0171825091	-0.1242621219	0.0904394249	0.0988825173	0.15396431929999999	-0.051265929	0.1877660203	-0.0023850981	0.11171167369999999	-0.033514017	0.013791243500000001	0.0800389522	-0.038332540299999995	-0.0362365892	0.0273033931	0.111449794	0.0350858375	0.0313668588	0.08401186960000001	0.0360568412	0.1467171359	-0.1464398344	-0.19112302879999998	0.16801815920000002	0.1299430817	0.058497262	-0.0238301879	-0.0147680044	-0.0408726776	-0.0417028255	0.082490912	-0.0099026625	-0.0959136145	0.0108984	0.011024539	0.00011877512255999998	0.000121540460162521	0.0481436	0.05437225	0.00231780622096	0.0029563415700625	-0.0118426	0.0303631	0.00014024717476	0.00092191784161	-0.00152626	0.0004132400000000001	2.3294695876e-06	1.7076729760000005e-07	-0.000463316	-0.00013491099999999998	2.14661715856e-07	1.8200977920999995e-08	0.000680996	0.0004539980000000001	4.63755552016e-07	2.0611418400400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30079.62890625	-93.3984375	904784075.1377106	8723.268127441406	20043.978515625	-42.322265625	1791.1741676330566	401761074.73483664	20820.4609375	-43.87109375	1924.672866821289	433491593.6499634	0.937279	15.205229	0.059625696999999984	-0.0064686925	-0.0251883606	-0.1635619832	0.08372390639999999	-0.0411946344	0.0270404569	0.04308519809999999	0.0486898575	0.0336450341	0.08448884359999999	-0.0327459781	0.0798865021	-0.0602611984	0.0418578924	-0.12931087689999998	0.0044193653	-0.0931280211	0.056884276399999996	-0.005129885900000001	-0.003366475	-0.1113612706	0.10379058050000001	0.0466495021	0.0033349796000000003	-0.0461890347	0.23999804600000002	0.0409264792	-0.10456131689999999	-0.09901927869999999	0.0413491983	-0.062132128499999995	-0.04764864269999999	-0.026724539500000002	-0.049999257000000005	0.08157023769999999	-0.1214522806	0.08495333890000001	-0.0339595166	0.051035335300000005	-0.0274243596	-0.15126108789999998	0.0379906675	-0.007137514	-0.038307792599999994	0.1216197859	0.0657351241	-0.0013629653	0.0308300444	-0.0220588909	-0.0150218001	-0.034465705299999996	0.1192463483	-0.1210198739	-0.0435170016	0.0390044795	0.0520423869	0.042197997	-0.027550136	0.042998916100000006	0.09022731980000001	0.0051632904	-0.0481318275	0.070770819	-0.0808090657	-0.0299817949	-0.0567889709	0.0350315327	0.1373072243	-0.05753739030000001	0.1036652998	-0.0374935216	-0.0314592767	0.17869778649999998	0.13835797960000001	0.0028740409000000003	-0.0923460111	0.0183041703	0.0825972822	0.025503982999999997	-0.1445145582	-0.0275358425	-0.014610233500000003	0.110648797	0.0386238438	0.0727776988	-0.0364213108	-0.0978233254	-0.02111044	-0.083364352	-0.1249833283	0.0716597937	-0.0420131093	-0.1165804768	-0.0518213388	-0.09656432720000001	-0.0318383105	0.014939444599999999	-0.026047338399999998	0.0299843994	0.0803860294	-0.015536046599999999	-0.1009072399	0.0144631	0.003564700000000001	0.00020918126161	1.2707086090000004e-05	0.0659964	0.017852800000000002	0.004355524812959999	0.00031872246784000005	0.000252497	0.012095096999999999	6.375473500900001e-08	0.00014629137143940901	-0.00177626	-0.00025	3.1550995876e-06	6.25e-08	-0.000255642	0.000207674	6.5352832164e-08	4.3128490275999986e-08	0.000745584	6.458799999999997e-05	5.558955010559999e-07	4.171609743999996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30197.455078125	117.826171875	911886293.1953773	13883.006778717041	20051.185546875	7.20703125	51.94129943847656	402050041.8352089	20815.078125	-5.3828125	28.97467041015625	433267477.3498535	0.969814	15.733032	0.094409853	-0.0514344449	-0.0037126484999999996	-0.1514981352	0.0609088462	0.0195962278	-0.0153579489	0.0417021987	0.0030737992	-0.044428935	0.0596804603	0.0463644455	0.026502396400000003	0.0470629251	0.1022341524	-0.2300910596	0.027243495	-0.08690943960000001	0.0349383962	-0.0814774479	-0.0324866759	0.1105738883	0.1664399216	0.0754488246	0.057713767400000004	0.1286661741	0.0480172989	0.00011495489999999999	0.0708027287	-0.0873286008	-0.1038390268	0.082883733	-0.0451489304	-0.1084878904	-0.0052743144	-0.18756605280000002	-0.0449399269	0.0287820588	-0.0179124142	0.0017379360999999999	0.1745400989	-0.1041807768	-0.061831009900000004	0.048120410599999996	0.066946043	-0.045679979	-0.1215186667	-0.0015297489000000001	-0.16996060300000002	-0.0629391265	-0.034663141099999996	-0.048624441	0.1167873877	0.0184962867	0.034313679	-0.0854634558	-0.0142124498	0.0174301434	-0.0406794684	-0.0065910634	-0.014758856200000003	0.0055477146	0.0565452505	0.12160907720000001	-0.048428913	0.1194954173	-0.102693521	0.0256330112	0.0772188933	-0.08451141179999999	-0.09125127699999999	-0.1673760797	-0.0089767167	-0.0280956739	0.2329417209	0.0029444976	-0.0725436987	0.05679835320000001	0.0254452859	0.0194909838	0.0062330338	0.0871084931	-0.025295110699999998	-0.1800167989	-0.0049635017	0.0132842416	0.026324566	0.0914694133	-0.0319319502	-0.2508518719	0.0727811177	-0.0231171848	-0.0444039082	-0.0565649629	0.0184652495	-0.1281691777	0.0390427108	0.0612746588	-0.0079962258	-0.06982699349999999	0.07823761629999999	-0.0211357831	-0.10540925529999999	0.017524	0.003060900000000002	0.00030709057600000007	9.369108810000013e-06	0.0196273	-0.0463691	0.00038523090529	0.00215009343481	0.017417099999999998	0.017164602999999997	0.00030335537240999986	0.0002946235961476089	-0.00200125	-0.00022499	4.0050015625e-06	5.06205001e-08	-0.000328405	-7.276300000000001e-05	1.07849844025e-07	5.294454168999999e-09	0.000487032	-0.000258552	2.3720016902399997e-07	6.6849136704e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30030.029296875	-167.42578125	901802659.5711707	28031.39222717285	20011.142578125	-40.04296875	1603.4393463134766	400445827.28204733	20789.98046875	-25.09765625	629.8923492431642	432223287.89100647	0.943727	15.309837	0.03903075	0.0822747591	0.0230337496	-0.0746374003	0.136711631	-0.1137705676	0.0320346533	0.1282466853	-0.10693337230000001	-0.0286964364	0.010840414	0.0084398823	0.016562556399999998	-0.13896219070000002	0.053490047199999995	-0.1090642607	0.030265303700000006	-0.0487206632	-0.1801184252	0.08076006990000001	-0.075829146	0.0119315132	0.0691257731	0.0601564542	0.0786400782	0.2167632061	0.0365683299	0.1588320992	-0.0880745325	0.0376451225	-0.0797938848	-0.0923358176	-0.0640952964	-0.08754135939999999	-0.11362431640000001	-0.0596863655	-0.028251764300000006	0.038661309	0.06948754160000001	-0.05568902480000002	-0.0578715641	0.18977640329999998	-0.0964725085	-0.0426864747	0.0300129806	0.0191801934	0.1059445083	-0.022951711200000002	-0.04611815389999999	0.046015917	-0.005352481899999999	-0.11737343830000001	0.0259198883	-0.0502857899	-0.0236645269	0.0135906044	0.1310045222	0.0711630253	-0.0847560056	-0.13608382289999998	-0.0418167831	0.0029007837	0.0323657146	0.1124840192	-0.005887449	-0.05077927769999999	-0.0292318969	-0.0187880435	0.0142235329	-0.0600666408	0.054228604699999995	-0.1631400358	-0.1626831349	-0.0109278498	0.0223276221	0.1910371145	-0.0041923112	0.2165712973	-0.024339128199999997	0.1243276379	-0.047811737	0.0970823907	0.0600498966	0.0039006737	0.0892310781	0.023822545499999997	0.035073963900000005	-0.10148630439999999	0.0721343072	0.0345902812	-0.006633463	-0.12412122310000001	0.053997342999999996	0.0756559134	0.0043363766	0.1033073335	-0.0224778885	0.0664992214	0.1765597741	-0.06502628099999999	0.0760468362	-0.0266897442	-0.1093977275	0.0194396	0.0019155999999999965	0.00037789804815999985	3.6695233599999862e-06	0.0382145	0.0185872	0.0014603480102499998	0.00034548400383999995	0.0236756	0.0062585	0.0005605340353599999	3.9168822249999996e-05	-0.00184938	0.0001518699999999999	3.420206384400001e-06	2.306449689999997e-08	-0.000328406	-1.0000000000157452e-09	1.0785050083599999e-07	1.0000000000314906e-18	0.00058055	9.3518e-05	3.370383025e-07	8.745616324000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30055.83203125	25.802734375	903353039.0907136	665.7811012268066	20053.03515625	41.892578125	1754.9881019592285	402124218.97779846	20812.494140625	22.513671875	506.865421295166	433159912.35355	1.118263	18.141283	0.0952909	0.06924796379999999	0.0571932137	0.050971967800000004	0.0668472329	0.0124707602	-0.0101597227	0.090322094	0.0300314971	0.10494915769999999	0.1464153608	-0.0603297578	-0.0172914574	-0.0016794516	-0.0066231541000000005	0.0704675934	-0.2349722816	-0.1321149241	-0.11606010230000001	-0.051825434299999994	0.1574104274	-0.0760947952	-0.1155993515	-0.0342957053	-0.0108638498	-0.0104147137	-0.075106304	-0.0182272595	0.0209450321	0.1553925351	0.049532022300000006	0.1441962825	-0.014943236799999999	-0.060345532300000004	0.0649045413	-0.0185016358	0.0455413382	-0.0928613256	-0.0075280917000000004	0.0143195176	0.1137525739	0.12331386300000001	-0.0545059454	-0.0333102526	0.0694063911	-0.0568928182	0.0329735775	-0.0137461003	0.0394065507	0.048300470199999994	0.0204704472	-0.06090740190000001	-0.0810761775	-0.036448346	-0.0985959568	0.0124574142	0.009257335600000001	0.0446109788	-0.0739257862	0.021831060899999997	0.1762911263	0.1667024735	0.044583255599999996	-0.0508826172	-0.0132482075	-0.0696680946	-0.0831202895	0.187943467	-0.0468165993	-0.1044622474	0.0466883645	-0.0117969123	0.12022242710000001	-0.017719547	-0.215317514	-0.0624982794	0.0414784954	0.058110813399999996	-0.08033403459999999	-0.026616997599999997	0.13108186189999999	-0.058745192599999996	-0.0066330741000000006	-0.0625559472	0.0722049953	-0.0846275635	-0.009831494100000001	-0.011640086000000001	-0.017996375	-0.11216061640000001	0.1442872784	-0.0616364074	0.0200428941	0.1118043556	0.0676163768	-0.0029362648	-0.0425241784	-0.1495382335	0.0841299502	0.0500396133	0.0738148754	-0.0321859012	-0.11285322490000001	0.0236091	0.0041695	0.0005573896028099999	1.7384730249999994e-05	0.0196236	-0.0185909	0.00038508567695999985	0.00034562156281000005	0.013322399999999998	-0.010353200000000002	0.00017748634175999994	0.00010718875023999998	-0.00194659	-9.720999999999992e-05	3.7892126281e-06	9.449784099999984e-09	0.00022253	0.000550936	4.95196009e-08	3.03530476096e-07	0.00117595	0.0005953999999999999	1.3828584025000002e-06	3.545011600000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
