csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
36877.2734375	-177.10546875	31366.347061157227	1359933296.184143	23346.875	1.19140625	545076572.265625	1.4194488525390625	23866.013671875	-64.00390625	569586608.5861244	4096.500015258789	1.332595	25.177429	0.10194383500000004	0.0153990753	0.0888855939	0.0078348826	-0.0624106842	-0.2247662355	0.051741575899999996	0.24990925030000002	0.1160319118	-0.0126387123	0.1459499973	-0.1357552071	0.0753424756	-0.05784623570000001	0.0015180325	0.0080073789	0.0035731718	0.1453821213	-0.0963253353	-0.1660618335	-0.0832416592	0.04846122059999999	-0.0396002093	0.0045056439	0.0469753837	-0.034337475299999996	0.0008077147999999999	-0.048990556799999994	-0.038846757999999995	0.020806216699999998	0.0176161268	0.1014366799	0.084178571	0.0067179258	0.06744891509999999	-0.047805996600000004	-0.0046968925	0.0105442874	-0.0170152167	-0.0612590407	-0.0579021132	0.031390978300000004	-0.11387065130000001	-0.0207611886	0.0359903533	-0.020884532	-0.0583216792	-0.1011236318	-0.24068760420000002	-0.1369491235	0.2283520295	0.023794635	-0.285245858	-0.1437433384	-0.0028697421000000002	0.068039533	-0.11607306380000001	0.0910470543	0.0052469712	0.0056042637	0.0595994287	-0.0818726093	0.1002464832	-0.0496918596	0.1559486197	0.032561973	0.10182989390000001	-0.004478263499999999	-0.0075805903000000004	-0.0717315751	-0.0082186729	-0.10308346119999999	0.0665592645	-0.068099677	0.126470624	-0.09725578550000001	0.0168674127	0.0054920827	-0.0668568327	-0.0379161132	-0.1507819708	0.0572576843	-0.0464056006	0.0284449858	-0.0510717246	-0.0642921029	0.0520148078	0.113181426	-0.10038874210000001	3.719e-06	-0.030080417	-0.016103539899999998	-0.1064432791	0.0469575846	0.09283197900000001	-0.013447	-0.00013450000000000097	1.8090250000000254e-08	0.00018082180900000006	0.0915828	0.0378662	0.008387409255839999	0.0014338491024399995	0.204016	0.03309300000000001	0.0010951466490000008	0.041622528256	-0.0044305	-2.2589999999999413e-05	1.962933025e-05	5.103080999999736e-10	0.00206945	0.00041553000000000016	4.2826233025000005e-06	1.726651809000001e-07	-1.45627e-05	-0.0001788827	3.1999020359289996e-08	2.1207223128999998e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36769.38671875	-107.88671875	11639.544082641602	1351987799.6729891	23305.943359375	-40.931640625	543166995.8703957	1675.3992042541504	23797.591796875	-68.421875	566325375.3306923	4681.552978515625	1.574514	29.748140000000006	0.07704703500000003	0.0708487759	0.0190696734	0.0658010711	-0.12458619289999999	-0.1547425657	0.1094703392	0.07600513190000001	0.0222943696	0.0533547521	0.2311150138	0.0542219047	0.0288898822	-0.0400933571	0.007655684399999999	0.0667824138	0.1310865828	0.1019334569	0.07098644009999999	-0.1048230668	-0.0084487782	0.11396878630000001	-0.0085863594	0.005700396	0.06195892030000001	0.0942473516	-0.0099385725	-0.0075989486	0.0418555475	0.1374186761	-0.037208645	0.0704985891	0.09898071550000001	0.0241457951	0.0108588323	-0.0879758079	0.1272704498	-0.07337737280000001	-0.032934212000000004	0.0519389079	0.0370842824	0.0398178082	0.0253288975	0.0548548392	0.0049696676	-0.012801111100000002	-0.1431869619	-0.043414201500000006	-0.159875246	-0.0346991622	0.1556244793	0.12749260839999998	-0.07539432780000001	-0.17088492079999998	0.071768718	0.1077189534	0.0553479282	0.10951520390000001	0.0217142842	0.0153829318	0.0285807565	-0.1224132577	-0.0455195538	0.10435271060000001	0.0772245567	0.0449335543	-0.039929238	-0.0190340965	0.0235895953	-0.1753674525	0.017004891	0.0529679382	-0.0475482949	-0.1036804139	0.1220235792	-0.0431990011	-0.0757400846	0.0695714946	-0.0290278663	-0.0796707405	0.0536983162	0.0503506209	-0.0817712639	-0.1341273925	0.0151559836	0.0395195423	0.0181582933	-0.0888601609	0.1520109137	-0.042181654699999994	-0.0952234375	-0.0182323554	-0.105127573	0.052733374400000005	0.08782140769999999	-0.026904400000000002	-0.013457400000000005	0.00018110161476000007	0.0007238467393600003	0.0751088	-0.016473999999999992	0.0056413318374400005	0.00027139267599999965	0.197811	-0.006205000000000016	3.85020250000002e-05	0.039129191721	-0.00383034	0.0006001599999999998	1.4671504515599996e-05	3.601920255999997e-07	0.00203028	-3.916999999999983e-05	4.122036878400002e-06	1.5342888999999867e-09	0.00016432	0.0001788827	3.1999020359289996e-08	2.70010624e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37011.34765625	241.9609375	58545.095275878906	1369839855.3318026	23304.669921875	-1.2734375	543107640.1675453	1.62164306640625	23802.037109375	4.4453125	566536970.5560646	19.76080322265625	1.428934	26.997612	0.12249672500000006	-0.0511786609	0.0267492966	0.1911066836	0.0017445135999999998	-0.080824566	0.12396038919999999	0.1128239529	-0.0793769695	0.1015096385	0.051349563	0.06901961599999999	0.0051972355	-0.09574594300000001	0.0184417484	-0.0998200668	0.11076119	0.0889826625	0.07110073780000001	-0.12237401029999999	-0.1444768849	0.1859038171	0.047042765300000004	-0.1762183125	0.0046838415999999996	0.1598227618	-0.0031987774	0.0325226154	0.1286580548	0.0750526108	0.0006266047	0.0375236366	-0.0398251227	-0.022953435	0.0415146839	-0.09614218810000001	0.010903046999999999	0.033766439599999996	-0.0330125405	-0.024149232000000003	0.006898014	0.1650316553	-0.0707240382	-0.020956487	-0.11017529429999999	-0.12936357099999998	-0.0636401141	0.041467493700000004	-0.0931447615	-0.098089724	0.0796412166	0.14091310740000002	-0.0806091172	-0.052004006500000005	0.11064698460000001	0.0084451404	0.0827632259	0.1329742922	-0.057982277400000004	0.0315395005	-0.1102916671	-0.1865784711	-0.0237568664	0.040384255	0.1449336315	0.0431880806	-0.1974088243	0.105449915	0.0117525064	-0.0151930873	0.0427040158	-0.037053363	-0.1538603772	-0.0349091625	0.0466201245	0.0133385928	0.0328618127	0.0916857976	-0.11711082240000001	0.0323796642	-0.0616544629	0.059398795899999995	-0.0649518211	0.0579781237	-0.160620719	0.08694469699999999	0.013842108700000001	-0.1029674142	0.0180084975	-0.1043915179	-0.0222307221	-0.020354314499999998	-0.103653745	0.05833073110000001	0.0822826681	-0.0346945	-0.007790099999999991	6.068565800999985e-05	0.0012037083302499998	0.0634363	-0.011672500000000002	0.00402416415769	0.00013624725625000005	0.234379	0.03656800000000002	0.0013372186240000012	0.054933515641000005	-0.00293364	0.0008966999999999998	8.6062436496e-06	8.040708899999997e-07	0.00221022	0.00017993999999999996	4.8850724484e-06	3.2378403599999984e-08	-8.83625e-05	-0.0002526825	6.384844580625001e-08	7.80793140625e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36902.60546875	-108.7421875	11824.863342285156	1361802290.3822176	23361.32421875	56.654296875	545751469.2535553	3209.7093544006348	23825.107421875	23.0703125	567635743.6638832	532.2393188476561	1.4954379999999998	28.25411	0.27948937500000004	0.024374094300000003	0.1035240224	0.0982334007	0.0450839455	0.0171963558	0.1448161614	0.1490708823	-0.0109625868	0.1908598934	-0.1261329437	0.0903799064	-0.0046323031	0.1642678377	0.1798035967	-0.11186212460000004	0.3511948882	0.0212553893	0.055938523399999995	-0.0742229695	-0.0949016946	0.1145169664	0.1137087758	-0.0416101244	0.0565345663	0.0446969021	-0.006980818000000001	0.0919554199	-0.0109370941	-0.040054858900000004	0.10270018369999999	-0.012190018899999999	-0.0899995126	-0.0659999817	0.0079497564	-0.09341027910000001	0.080644087	0.0366114682	0.1565941132	-0.041328038	-0.0213079244	0.0053190895	0.0756200259	-0.0132709682	-0.0140755868	-0.1941394964	-0.049987629400000004	-0.1174471415	-0.024732185499999997	-0.1311615329	-0.0076912349	0.18154123390000002	-0.1018642702	0.1520319761	0.15972024529999998	-0.2013715283	-0.0019592787	0.0192163902	0.0147157466	0.1849293684	-0.1747435829	-0.29816956769999997	-0.16399463050000002	0.0999140966	0.1496023399	0.0802159238	0.011489958100000001	0.038865983300000004	0.0091413063	0.049071561	-0.0952801248	-0.0322140629	-0.0805043973	0.019800935500000002	-0.0893446869	-0.02892012	-0.06042518030000001	-0.042234568099999995	0.0837684654	-0.0099612461	0.0682735924	0.1264679148	-0.0277347424	-0.0434260509	-0.0831675963	-0.0136213306	-0.039872052799999995	0.0330340687	-0.0204894382	-0.032025595899999995	0.0870086768	-0.0224686191	-0.10202401189999999	0.0637307152	0.0762490709	-0.0346119	8.259999999999518e-05	6.822759999999203e-09	0.00119798362161	-0.0443535	-0.10778980000000002	0.0019672329622500003	0.011618640984040002	0.217105	-0.017273999999999984	0.0002983910759999995	0.04713458102500001	5.18391e-05	0.0029854790999999997	2.68729228881e-09	8.913085456536811e-06	0.00215948	-5.0740000000000066e-05	4.6633538704e-06	2.5745476000000075e-09	-3.77221e-05	5.06404e-05	2.56445011216e-09	1.4229568284100002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36777.19921875	-125.40625	15726.7275390625	1352562382.3756256	23325.169921875	-36.154296875	544063551.8843422	1307.1331825256348	23891.103515625	65.99609375	570784827.1943092	4355.484390258789	1.460948	27.602465	0.16443094999999994	0.1015948785	0.0867689758	0.0691989621	0.0883664904	0.0343484823	0.1498477056	-0.0364397993	0.1181041914	0.1767518069	-0.0450695083	-0.0313261681	-0.1474488281	0.0963320606	-0.0023897308	-0.20506604809999998	0.0648725037	0.1463875611	0.10647950390000001	-0.0903438845	0.0681921081	-0.0136687692	-0.06283717700000001	-0.1152972998	-0.0144341348	-0.0335601025	0.10759503890000001	0.0643937327	0.0617916289	-0.0914220836	0.11676593589999999	-0.1638362372	-0.0169887975	0.0625938484	0.0870952905	0.0436866611	-0.11685206640000001	-0.006643724100000001	0.006018731899999999	-0.0369700472	0.11539639900000001	-0.1647677349	-0.0886770019	0.060914354299999994	0.12158829	-0.12009771710000001	0.1487974715	0.0760215313	-0.0292988452	-0.1233000101	-0.0162106068	0.18696810260000002	0.0080239961	0.07956004030000001	0.1284715623	-0.0425617479	-0.0924465382	-0.128500397	0.0382079557	0.0642448726	-0.2207686193	-0.1209342187	0.0901524854	-0.015720341699999998	-0.1512030376	-0.0185061234	-0.005603378399999999	-0.0462375796	0.042256263499999995	-0.0709373742	-0.0423522546	-0.1406709139	-0.101250534	0.1095191002	0.0063030162	0.08645884570000001	0.0278377816	0.117751101	-0.027007207999999998	0.060129880499999996	-0.0488062561	-0.0410194507	0.057336526	0.0509884993	0.013328013	-0.117818916	-0.061227912	-0.0040227488	0.0080744877	0.0731210608	0.074401509	-0.024574474300000003	-0.100240825	0.0689150546	0.0697569027	-0.027136700000000003	0.007475199999999999	5.587861503999998e-05	0.0007364004868900003	0.06299930000000001	0.1073528	0.003968911800490001	0.011524623667840005	0.237284	0.020179	0.0004071920410000001	0.05630369665600001	0.00016676900000000002	0.00011492990000000002	2.7811899361e-08	1.3208881914010004e-08	0.00195076	-0.00020872000000000013	3.8054645776e-06	4.356403840000005e-08	0.000227107	0.00026482910000000004	7.013445220681004e-08	5.157758944900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36829.38671875	52.1875	2723.53515625	1356403726.0792391	23317.49609375	-7.673828125	543705624.0820465	58.88763809204102	23946.3515625	55.248046875	573427753.1548463	3052.3466835021973	1.4292790000000002	27.004137	0.21329029	0.1312395664	-0.09983253939999999	-0.0234253648	0.0123618257	-0.007351370699999998	0.13071593369999998	-0.0013301570999999998	0.1617805403	-0.011986716699999999	-0.024120371499999998	0.0633765805	-0.20573828370000002	0.1089290042	0.039116910899999996	-0.0755343726	-0.023121446	0.1152882533	-0.048056809400000004	0.1017263005	0.0140977829	0.0648310964	0.042052115599999995	0.064832642	-0.0668472474	0.2114855536	-0.0137864448	-0.1625308459	-0.014908189399999999	-0.10880233060000001	-0.1070472541	-0.019082131699999998	0.013153672	0.10378156449999999	-0.0015124561	0.0812863443	0.0045096224	0.0813184265	-0.1069816833	-0.0749207197	-0.023256685099999997	-0.0362786291	0.1357800615	0.1474519025	0.05849878	0.0368283167	0.10416278539999999	-6.70848e-05	-0.0059664501	-0.09440634140000001	0.021100674399999998	0.11055532720000001	-0.0669925842	0.11405865890000001	0.0428533905	0.055542428	0.0702141282	-0.210852526	0.176692215	0.0549205991	0.009374779100000001	-0.054108587300000004	0.08632801279999999	-0.0474301333	0.049633342000000004	0.007461575799999998	-0.0390549079	-0.0385913178	-0.0210435352	-0.15479868089999999	0.14961049099999998	0.0249887855	0.07415440599999999	0.043038092	-0.190994048	0.0364247781	-0.0039153055	0.0036128265999999997	0.0287409176	-0.0973281932	-0.0378734339	-0.0882290963	0.06878262339999999	-0.0317067355	-0.0306035336	0.102878855	0.1531901687	0.0051311899	-0.0746347077	0.1004116761	0.0518604033	-0.0266710879	-0.09830686640000001	0.0738662073	0.0628452084	-0.022262	0.0048747000000000035	2.3762700090000024e-05	0.000495596644	0.160495	0.0974957	0.025758645025	0.00950541151849	0.210597	-0.026687000000000044	0.0007121959690000022	0.044351096408999986	-0.000782935	-0.0009497039999999999	6.12987214225e-07	9.01937687616e-07	0.00145805	-0.0004927099999999999	2.1259098025e-06	2.427631440999999e-07	-1.51368e-05	-0.0002422438	5.868205863844e-08	2.2912271424000003e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37173.07421875	343.6875	118121.09765625	1381837446.8726962	23353.80078125	36.3046875	545400010.9303131	1318.0303344726562	23992.9765625	46.625	575662924.3286742	2173.890625	1.402475	26.497717	0.14045734	-0.0703047533	-0.19039912399999998	0.0423695338	0.0509799325	-0.0076178583	0.0962235652	0.0662851604	-0.013293302199999999	-0.0459462495	-0.11062072460000001	0.022831530299999996	-0.1710685978	0.109361014	0.0808956482	-0.0698272692	-0.1615648519	0.0546597241	0.0190301485	-0.0802574539	-0.08766186849999999	-0.12788064429999998	-0.0035438263	0.048141956	0.045517904299999995	0.15415649550000002	0.0010719669	-0.15844128119999998	0.0904461466	0.0279935796	-0.0131778012	-0.0592537703	0.0141876278	0.0409516412	0.0688332766	0.119601919	-0.046576792	-0.0312957963	-0.1341846849	0.0236695456	0.0733028736	-0.1242397951	-0.0033443702000000002	0.0349656701	-0.1045006915	0.0666549285	0.1340852309	0.0281885262	0.086442037	-0.19724254730000002	0.0112344693	0.0820300979	-0.08936148470000001	0.09567804769999999	0.010748416100000002	-0.1252506052	0.0968289659	-0.08822826539999999	0.0823593895	0.059881857699999985	0.0155419117	-0.0071527807	0.0855758885	-0.1265501302	0.0451365288	-0.1377405509	0.0032272437	0.0027925898999999997	0.09812818050000001	-0.0951865784	0.1964604107	0.002701475	0.026670729599999998	0.0054360389000000005	-0.0308701271	0.0300073488	0.051048288	0.1044645609	0.059865542699999996	0.0585315957	-0.103068085	-0.0941703966	0.07244035730000001	0.038457633399999996	0.049220726299999996	-0.021109863399999998	0.0674986579	0.07927359440000001	0.007257046800000002	0.1062259575	0.043169045499999996	-0.0287576717	-0.0962250449	0.0785674201	0.055555555599999994	-0.0188498	0.003412200000000001	1.1643108840000004e-05	0.00035531496004	0.07771739999999999	-0.0827776	0.0060399942627599994	0.006852131061760001	0.196813	-0.013783999999999965	0.00018999865599999896	0.038735356969	-0.000967252	-0.00018431699999999992	9.355764315040001e-07	3.3972756488999966e-08	0.0011225400000000002	-0.0003355099999999998	1.2600960516000004e-06	1.1256696009999988e-07	0.000274707	0.0002898438	8.400942839844001e-08	7.5463935849e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37071.734375	-101.33984375	10269.763931274414	1374313489.5705564	23318.783203125	-35.017578125	543765650.0743446	1226.2307777404785	23930.62109375	-62.35546875	572674625.9326324	3888.2044830322266	1.390935	26.279682	0.03747844399999999	-0.10017065859999999	-0.0261982373	-0.0562573092	0.0411371577	0.0075522711	0.0658661942	0.0839284627	-0.0463030694	0.11050075150000001	-0.0699771449	0.0333529845	-0.0511040487	0.1181543915	0.126923866	0.0160706182	-0.0748115646	-0.0654323622	-0.0794575233	0.1617157984	-0.0932307866	-0.0951006665	-0.00041900449999999996	0.0560304554	0.0061339814	0.1750052695	-0.026934231099999997	-0.0416788365	0.0359548553	-0.1494113933	0.0375027312	-0.12486105509999999	-0.0975766454	-0.0206293775	0.036890291	-0.11639277099999999	-0.0275025383	0.041447386600000004	-0.0084606592	0.0770283468	0.0415396315	-0.1546027615	-0.1292075587	-0.0649866503	-0.0630748116	-0.026519915499999998	0.0659899494	-0.12039605710000001	0.0019683373000000002	-0.0008299115	-0.004476505	0.1036501897	-0.0466616167	0.0750388097	0.12042504300000001	-0.12245026460000001	0.0094063423	-0.023311981800000003	0.0472205175	0.0713717726	0.0750018191	0.0376524711	-0.048387355599999994	-0.0727831054	0.0346416338	-0.078530508	0.0328820761	0.0347499114	-0.0777633855	0.0645140241	0.1246027617	0.0452138261	-0.08535020609999999	0.0766371746	-0.1407703584	0.08452695019999999	0.0714112129	0.0361151234	0.0313686894	0.1252484335	0.0428708028	-0.0873357416	0.0040267589	-0.0896630805	-0.0020437679	-0.118875766	-0.17541946100000005	-0.1631745627	0.047103171799999996	0.039246035	0.0053985019	-0.0308334408	-0.0939984918	0.0830027857	0.0479317851	-0.0189414	-9.160000000000072e-05	8.39056000000013e-09	0.00035877663395999994	0.0911867	0.013469300000000005	0.008315014256890001	0.00018142204249000008	0.192876	-0.003937000000000024	1.549996900000019e-05	0.037201151376	-0.0008867489999999998	8.0503e-05	7.863237890009998e-07	6.480733009e-09	0.00107283	-4.9710000000000125e-05	1.1509642089000003e-06	2.4710841000000118e-09	5.3091199999999986e-06	-0.00026939787999999995	7.257521774849441e-08	2.8186755174399994e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36837.59765625	-234.13671875	54820.0030670166	1357008601.0837555	23332.078125	13.294921875	544385869.6311035	176.75494766235352	23855.537109375	-75.083984375	569086650.7767677	5637.604709625244	1.4194790000000002	26.818983000000006	0.049607194	0.0085478586	0.0994892144	-0.0180663243	-0.024692590099999998	0.0069616373	0.019937130600000002	0.0507868542	0.0103415581	0.16755641529999998	0.049551176399999994	0.0630880228	0.0820670158	0.1225469201	0.18991636350000002	0.09965902410000001	-0.1252155153	-0.0102077051	-0.0456926808	0.0077859274	-0.11622988599999999	-0.038794631600000004	-0.1050944625	0.0988578493	0.0385494132	0.11666367130000001	0.10070229689999999	-0.0083118911	-0.0563243518	-0.09625384619999999	0.0736872804	0.1573477513	0.0663006765	-0.0032031724	0.0367669147	0.0096253137	-0.049133633200000006	0.0524215397	-0.0055660119999999995	0.035337500699999996	-0.0064324280000000005	-0.0224418492	-0.052863922300000005	-0.06358712820000001	0.0737845567	-0.065942646	-0.0677564913	-0.11241386310000001	0.0176667096	-0.081461768	-0.0044293205	0.0888821811	-0.0067199524	-0.0046223431	0.16287482779999998	-0.0799202157	-0.05557644900000002	0.1119742147	0.1278495931	0.1391295873	0.1914466705	0.0541904849	-0.05994630610000001	-0.0928049338	0.047964061100000004	-0.0146430202	0.09563746949999999	0.0454610869	-0.1781649264	-0.0911494442	0.0180517506	-0.1068705763	0.0717933452	-0.0652696218	-0.055690251600000004	-0.0637261171	0.0208426125	0.0023022645000000002	0.0486367137	0.0766046125	-0.056424507199999994	-0.06585686860000001	-0.044938091799999996	-0.023444909500000003	-0.0225482529	-0.0576618016	-0.022606797400000003	0.0185761242	-0.0028853390000000002	0.0173554688	0.0384945205	-0.0328976148	-0.091630556	0.08715729609999999	0.040019747200000004	-0.0129063	0.0060351000000000024	3.642243201000001e-05	0.00016657257968999994	0.100636	0.009449300000000008	0.010127604496	8.928927049000014e-05	0.19249	-0.0003859999999999697	1.4899599999997662e-07	0.037052400100000014	-0.00110654	-0.0002197910000000001	1.2244307716e-06	4.8308083681000045e-08	0.00135166	0.0002788299999999999	1.8269847556e-06	7.774616889999992e-08	0.000181424	0.00017611488	3.1016450957414406e-08	3.291466777600002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36768.75390625	-68.84375	4739.4619140625	1351941263.8183744	23302.421875	-29.65625	543002865.2404785	879.4931640625	23729.14453125	-126.392578125	563072300.1849518	15975.083805084229	1.59148	30.068686	0.09699232999999996	0.0867494061	0.0873242973	0.10609586619999999	-0.0612099505	0.0195662354	0.0722379785	0.052856184199999996	-0.007824793100000001	0.1136175319	0.0994868255	0.2076455768	0.1227154766	0.025403662	0.09016729300000001	0.1352187928	-0.09640363310000001	-0.0552231396	0.0373727709	0.0635289782	-0.0649936515	0.0719435024	-0.08716129880000001	0.0143896444	-0.0884260618	-0.012540898	0.0656202361	0.0265135873	-0.064126617	0.030410686800000006	0.025247640800000002	-0.1132112556	0.0674776392	0.0426583588	-0.0100612776	0.1800320262	0.0905138575	0.12629917529999998	-0.054396050099999996	0.005731010799999999	0.0777848474	-0.005633533100000001	0.0828237277	0.0216230834	0.0157337135	-0.114159797	-0.2240037984	-0.1181580882	0.021914945099999996	-0.030778678700000006	-0.0195498869	0.109613227	-0.0107209881	0.0049826669	0.14244052810000002	0.051381227	0.081741019	0.1451702283	0.1165959945	0.0598033212	0.1316734518	0.12160308859999999	-0.0924843424	-0.1111986134	-0.0666869257	0.0251912239	-0.06368800990000001	-0.0053090973	0.0577984176	-0.0409310013	-0.0506072362	0.0139133672	-0.0107946125	0.0489840301	-0.0025905619	0.011036128700000002	0.0011871752	-0.0116569377	0.012147098799999999	-0.1272784281	0.1159506462	-0.141767557	0.059708884299999994	-0.031113167599999998	0.0429688883	-0.028526732599999997	-0.1306450801	-0.0287236789	0.046038888	0.0755830465	0.1440341755	-0.0349494174	-0.0891247992	0.09101689380000001	0.0318670259	-0.00305283	0.00985347	9.70908710409e-05	9.3197710089e-06	0.110554	0.009917999999999995	0.012222186916000001	9.836672399999991e-05	0.244549	0.052058999999999966	0.002710139480999997	0.059804213400999985	-0.00135586	-0.0002493199999999999	1.8383563396e-06	6.216046239999997e-08	0.00145805	0.00010639000000000003	2.1259098025e-06	1.131883210000001e-08	3.38968e-05	-0.00014752719999999999	2.1764274739840005e-08	1.1489930502399998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
