csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
29060.56640625	109.384765625	844516519.852066	11965.026950836182	21044.890625	34.349609375	442887421.4182129	1179.8956642150881	20866.388671875	-16.7109375	435406176.2057533	279.25543212890625	1.126751	20.658278	0.12184565500000002	-0.0049121647999999995	0.0643554922	-0.0393841125	-0.026120880200000002	-0.1114260501	0.0002547272	0.0633146321	-0.042511273200000005	0.1020098021	-0.025644246699999998	-0.0234914761	-0.0974609191	0.0871420434	0.038911135699999995	-0.0116011066	0.051700156100000005	-0.06701964269999999	0.04815999730000002	0.0227149631	-0.0971685526	-0.0224777471	-0.011218804399999999	0.1112147566	-0.1259639407	-0.0831038714	0.0568459947	-0.0746246819	-0.0402439478	-0.07851358929999999	0.0424726691	-0.11349295400000001	0.08135123150000001	-0.0065513349	-0.18200055699999998	0.0693088896	-0.0617389384	0.08964216900000001	0.06576080940000001	0.0040144421000000005	-0.008311144	-0.1165120614	0.0805632763	0.1219843459	0.0670749221	-0.066638065	0.1060044566	0.1202982259	0.1487296157	-0.0520627513	0.0292369445	0.0783319441	0.0230665125	0.1094648993	-0.1207754152	0.11284919630000001	0.0662367204	0.0428368311	0.0927869263	0.0330753747	-0.1234774426	0.0585223086	-0.0398520246	-0.021168648300000002	-0.0512845724	-0.08392277140000001	0.027274691	-0.0071838039	-0.008406195600000001	0.0320419817	0.0355304748	0.0270121868	-0.0798720458	-0.1205163166	-0.0586300377	-0.0168203773	0.164811251	0.13035081839999998	0.07057359519999999	-0.0994727528	-0.1414602405	-0.0284539051	0.0581009907	-0.0207504407	0.0180951422	-0.1278405786	-0.1378781465	0.014923783400000001	0.1326800982	0.0183167393	-0.047475633200000006	0.0595456399	-0.0349604104	0.0106769781	0.0106554294	0.0112958532	0.1393777634	0.0051945464000000005	0.0402817218	-0.022889719	-0.1347990567	-0.021466864199999998	0.005662880699999999	-0.1211891893	-0.0169396104	-0.00766018	0.00771252	5.94829647504e-05	5.86783576324e-05	-0.0141389	-0.0610691	0.00372943497481	0.00019990849321	0.152266	0.022649	0.023184934756000003	0.0005129772010000001	0.00479549	0.0003635500000000007	1.321686025000005e-07	2.2996724340100007e-05	0.00100716	5.286699999999995e-05	1.0143712656e-06	2.7949196889999946e-09	-2.90443e-05	0.0001918837	3.6819354325689986e-08	8.435713624899998e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28914.615234375	-145.951171875	836054974.1519508	21301.74457168579	21008.986328125	-35.904296875	441377506.5353432	1289.1185340881348	20853.078125	-13.310546875	434850867.2873535	177.17065811157227	1.030658	18.896484	0.09958447499999998	0.0205854761	0.026954045899999998	-0.0024388538	-0.0202950082	-0.0084633253	-0.049406303799999995	0.0854300368	-0.0729417078	0.0444966038	-0.0366192367	-0.0050709711	-0.1092988146	0.0687416299	0.09201147550000001	-0.1622652999	-0.0184986222	-0.14492875449999998	0.09210202880000001	-0.1313343036	-0.1368283059	0.0454847506	-0.1640632335	-0.0637507144	-0.0860529089	0.0750427446	-0.018083298	0.00810018	-0.0073908386	0.0121582426	-0.11621502939999999	-0.0591945324	-0.0459918617	-0.1091322673	0.1317606238	-0.1183739641	-0.0185555026	0.0051812626	0.1275916594	-0.13805011720000002	-0.0236132298	0.1703683641	0.07049168530000001	0.09789560039999999	-0.055422306100000006	0.155525898	0.044548465700000005	-0.05248226860000002	-0.026527825499999998	-0.09869861949999999	0.028922973799999998	0.0169266377	-0.0119071245	0.10309740029999999	-0.042682074	-0.010053413800000001	0.0462482187	0.029180812400000002	0.012638515	0.0625378031	-0.08863130849999999	-0.0341490773	-0.012469418500000001	-0.0149088975	-0.1345078354	-0.0320398753	0.0702194343	0.063227188	0.0225806153	0.1575253948	-0.100715869	0.203295489	-0.0101919885	-0.0480273223	-0.0347435461	0.112825478	0.0089206265	0.0484350852	0.0774315926	-0.1288407013	0.044026678300000004	0.0483160186	-0.0270041644	0.057311154100000004	0.0171883714	-0.0054740203	-0.1067774514	-0.0338129148	-0.021351363999999998	-0.1368070167	0.1438540285	-0.0335928676	0.2091988873	0.0588693942	-0.15119426449999998	0.119509926	-0.139386962	-0.1335011208	-0.0824222236	-0.1082175221	-0.0171575718	0.0384853751	0.0028322072	-0.1215843189	-0.0084904876	-0.007657739999999999	2.440000000001122e-06	5.953600000005474e-12	5.8640981907599975e-05	0.015985099999999995	0.030124	0.0009074553759999998	0.0002555234220099998	0.16555599999999998	0.013289999999999969	0.027408789135999995	0.00017662409999999918	0.00552324	0.0007277499999999992	5.296200624999989e-07	3.05061800976e-05	0.00119619	0.00018903	1.4308705161e-06	3.573234089999999e-08	-0.000235625	-0.0002065807	4.2675585612489995e-08	5.5519140625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28963.689453125	49.07421875	838895306.7370644	2408.278945922852	21002.3671875	-6.619140625	441099427.4785767	43.81302261352539	20824.1875	-28.890625	433646785.03515625	834.668212890625	0.927312	17.00169	0.02192233000000001	0.0545295267	0.0482962248	-0.0780872826	-0.047864751	-0.0153534101	-0.0675867986	0.0348364559	-0.0171509559	-0.0175769756	-0.0544634466	0.007164149200000002	-0.0567378449	0.0954515521	0.10508215060000001	0.1288987902	0.011838501599999999	-0.1821518841	-0.054813525300000006	-0.051291000499999996	-0.0020956138	0.0157953036	0.0475024585	0.022635963	0.0402495826	0.0638817074	0.0242672625	-0.0642207836	-0.041760702999999996	0.0217398738	-0.0891359335	-0.1204436349	0.08090756	0.0408225148	0.1487802644	-0.0484576971	-0.0394987855	-0.06555811639999999	-0.0991411753	-0.0910024573	-0.020032276499999998	-0.0126677781	-0.0041939427	0.012461633100000001	0.025942155499999998	0.0556710701	-0.0243595844	0.0455008016	-0.027824311299999998	0.0468586377	0.0646819335	0.050741395700000004	0.0733140251	0.0686944245	-0.051363571100000005	0.0547413508	0.0014723989	0.0758335027	-0.0182529315	0.050869075	-0.0480645792	0.0212430431	0.0405388942	-0.056248946699999997	-0.0873148575	-0.0814362745	-0.0003984153	0.1960884315	0.047559461799999994	0.0316610184	-0.0390860541	0.021763176600000003	-0.0445454879	-0.1622229778	-0.006731106	-0.103484695	-0.1126460415	0.0235895035	-0.023977377	0.0591211503	0.0095544506	-0.0863149551	0.0637397478	0.1201433191	-0.0580829017	0.064080053	-0.0012053557	-0.038145735	0.1013509733	-0.0157035154	-0.07184189440000001	-0.024485746699999998	-0.0030230006	0.032768057	-0.152793178	0.0400056252	0.025946209100000003	-0.1259977736	0.1061402701	0.0633014546	0.1458920682	-0.04497819	0.0	-0.1217161239	-0.0	-0.007676569999999998	-1.8829999999999195e-05	3.5456889999996966e-10	5.892972696489998e-05	0.0119976	-0.0039874999999999945	1.5900156249999955e-05	0.00014394240576000002	0.171904	0.00634800000000002	0.029550985216	4.029710400000026e-05	0.00574386	0.0002206200000000004	4.8673184400000166e-08	3.29919276996e-05	0.00120693	1.0739999999999968e-05	1.4566800249e-06	1.1534759999999931e-10	-0.000235625	0.0	0.0	5.5519140625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28984.654296875	20.96484375	840110184.7093544	439.52467346191406	20998.580078125	-3.787109375	440940365.2974281	14.34219741821289	20788.583984375	-35.603515625	432165224.0754128	1267.6103248596194	0.874923	16.041179999999994	0.07437422999999999	0.0343709958	0.0756045798	-0.1143700902	-0.1065082852	0.0014472563	-0.08085966650000001	0.013775356599999998	0.0250667268	0.0185378332	-0.0339161502	-0.130821475	0.081534304	0.0967027909	0.0316580465	-0.0664548321	0.0261786474	-0.22223478649999998	0.0141886899	-0.1290376546	-0.0462883528	0.0739202515	0.086236515	0.06967783940000001	-0.0162146146	-0.023906458399999997	-0.0715413209	-0.1653915286	-0.1304890604	-0.04108887	0.07451939440000001	-0.0417542453	0.0689970474	0.0276581808	-0.07956713	0.010049903399999999	0.04630142190000002	0.050715404000000006	0.1212183303	0.09945778029999999	0.0347905282	0.0908586069	-0.0554938484	0.0449502891	0.0400677894	0.096191477	0.0413339763	0.0395740952	-0.0398484827	0.0160955095	0.068389042	0.0861625699	0.116658359	0.0896706567	-0.056967234900000004	0.017969204	-0.1491196277	0.0835354728	-0.041495186600000004	0.0273488436	-0.024695164300000003	0.0008700565	-0.030663115	0.0759982117	0.018715236899999998	-0.0583137244	0.0733397015	0.13566481	0.0664820078	0.15113106839999998	-0.0052987932	0.0352139556	-0.0644601367	-0.0668206888	-0.0381552544	-0.1160590666	0.0891805468	-0.052380479800000004	-0.024407493399999997	-0.0545772948	0.014537963700000003	-0.014659028300000003	0.16528724	0.1078296141	-0.1867757566	-0.09067334619999999	-0.0342536156	0.039630562	0.08389865789999999	-0.0659029214	-0.0093772908	0.058783477699999996	0.0891527177	-0.0943849091	-0.019100132	0.1212198535	0.058584602199999995	-0.119256943	0.0341571851	0.0865603575	-0.0540797582	-0.057472003099999995	-0.0028322072	-0.1215843189	0.0084904876	-0.0143755	-0.0066989300000000005	4.4875663144900015e-05	0.00020665500025	-0.0140922	-0.026089799999999996	0.0006806776640399999	0.00019859010084000001	0.200534	0.02862999999999999	0.040213885156	0.0008196768999999992	0.00553089	-0.00021296999999999983	4.5356220899999926e-08	3.0590744192100004e-05	0.00125307	4.614000000000007e-05	1.5701844249e-06	2.1288996000000064e-09	-0.000235625	0.0	0.0	5.5519140625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28879.423828125	-105.23046875	834021120.644474	11073.451553344728	20989.318359375	-9.26171875	440551485.1911965	85.77943420410156	20762.10546875	-26.478515625	431065023.49549866	701.1117897033691	0.8266839999999999	15.156737	0.09358925000000004	0.0180650747	0.0258371841	-0.1665464125	-0.204126012	0.033090731899999996	-0.0736682072	-0.027611147599999997	-0.0725171269	0.0558526184	-0.037282171499999996	-0.1463788972	-0.0715028093	0.0949907831	0.10158117970000001	0.135528586	0.005230412	0.0313470253	0.0461349493	0.013394845800000001	0.11635797630000001	-0.044357044500000005	0.0060078886	0.0708854728	0.029733157200000002	0.07004892360000001	-0.0190457926	0.1129391358	0.0319839668	0.0291815284	-0.1008800106	0.0068670078	-0.0301532757	-0.0354972958	-0.0493570211	-0.1255291387	-0.0166072081	-0.0358897253	-0.1272981152	0.0051526544	0.23750764219999998	0.1870670784	-0.0376739119	-0.0398601321	0.1654330664	-0.0490292216	-0.10441050449999999	0.0018349045000000002	0.1182918969	0.0328286504	0.0188215074	0.0566286021	0.1110419251	0.1447611823	-0.0960650844	-0.1001291984	-0.09949107880000001	0.0453397013	-0.0542519236	-0.0241758793	-0.0725390474	0.028466318199999997	0.0100903969	0.14294961949999999	-0.1098980158	-0.0730437502	0.0777491243	0.153471778	-0.0169703004	-0.0356143549	-0.0570934209	-0.0996349443	-0.083142445	0.0608118833	-0.0458978125	0.0024107843	-0.0390614143	-0.0192470973	0.075768507	-0.012329951899999999	-0.0303839794	-0.038733880299999995	-0.1785458423	-0.0021190313	-0.1048881081	0.017339071299999998	-0.0706708315	0.0201256542	0.0640026575	-0.053971754000000004	0.0800502276	-0.061435623099999996	-0.1408999524	0.10877216960000001	0.0838628003	0.18372368	0.0532110626	-0.0357840227	-0.0174429807	0.053164605999999996	0.0239983343	0.16693982359999998	-0.005662880699999999	-0.1211891893	0.0169396104	-0.0113405	0.0030349999999999995	9.211224999999998e-06	0.00012860694025	0.0206708	0.034763	0.0012084661690000002	0.00042728197264	0.19626	-0.004274	0.0385179876	1.8267076e-05	0.00495201	-0.0005788800000000004	3.3510205440000037e-07	2.45224030401e-05	0.000801605	-0.000451465	6.425705760250001e-07	2.03820646225e-07	-0.000235625	0.0	0.0	5.5519140625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28874.30078125	-5.123046875	833725245.6060944	26.245609283447266	20999.9921875	10.673828125	440999671.875061	113.93060684204102	20771.60546875	9.5	431459593.7494049	90.25	0.866109	15.879565	0.05582249999999998	0.0266790314	0.039681012599999996	-0.0826652019	-0.19426716649999998	0.0509495471	-0.076223475	0.0924289477	0.031383516	0.1251634327	0.0666900413	-0.0799719237	0.0916123732	-0.029653230299999996	0.08788895140000001	0.2116652745	0.0637471126	-0.085992011	0.0041026537	-0.1276649611	-0.09100633080000001	-0.0927833609	0.050428334299999995	0.0059651808999999995	-0.013762189099999999	0.0171177956	0.15548779570000001	0.0639443849	-0.1735628574	-0.04601004349999999	0.059570750599999986	-0.06051815	-0.2517572866	0.0041813513	0.1888451857	-0.0616676527	0.1307157063	-0.09917583460000001	0.0398567229	0.0214989102	-0.0362917828	0.055900879699999996	0.1903781321	-0.1038262915	-0.0039049138	0.031631221699999996	-0.1633126939	0.15054871279999998	0.027142775	-0.0758613067	0.0388039488	0.049039142	0.0145426397	0.1380598632	-0.0565287539	-0.1542462953	-0.0618339505	0.0309168908	-0.0703688106	0.0549183982	-0.0660896146	-0.0372452677	-0.1469391464	0.12445825869999999	0.0634015661	-0.0704274959	0.0199915233	0.1987952316	0.07679711389999999	-0.1458226183	-0.0216603144	0.1208487297	-0.1122375694	-0.0391161712	0.0280748754	-0.0038754609999999997	-0.0520600356	-0.0379200327	0.0011611727	-0.0692815118	-0.1810247794	-0.1604746299	-0.0818970231	-0.042918894000000006	-0.030220076800000002	0.1690409289	0.0300108854	0.028028342999999997	0.081372454	0.0784751607	0.1690881839	0.015865810600000002	0.097437853	-0.1535568183	-0.0338991771	0.0431394866	-1.2542e-06	0.0201404899	0.0196659247	-0.0035248779	0.15221131	-0.0418018161	-0.0084904876	-0.1205315909	0.025306205099999996	-0.007670149999999999	0.0036703500000000006	1.3471469122500007e-05	5.8831201022499976e-05	0.028579000000000007	0.007908200000000004	6.253962724000007e-05	0.0008167592410000002	0.17438199999999998	-0.02187800000000001	0.030409081923999992	0.00047864688400000037	0.00531161	0.00035959999999999985	1.293121599999999e-07	2.82132007921e-05	0.0007138860000000001	-8.771899999999999e-05	5.096332209960001e-07	7.694622960999998e-09	-0.000235625	0.0	0.0	5.5519140625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29082.65234375	208.3515625	845800667.3474274	43410.373596191406	21027.412109375	27.419921875	442152060.0174903	751.8521156311035	20796.16796875	24.5625	432480602.1844635	603.31640625	0.85845	15.739145	0.12943316000000002	0.0749375741	0.1739108891	-0.0242309002	-0.15163961380000002	-0.0479585509	-0.13848314890000002	-0.08411624820000001	-0.0710090233	0.12111703050000001	-0.0418947404	-0.0972136332	0.0802189928	-0.0066005097	0.1221617733	0.1058762273	0.004663685999999999	-0.0105685685	0.0834432183	-0.1398066573	0.0940646606	-0.0260073808	0.0098315256	0.0310243934	0.0468828189	0.078424843	0.1517228735	-0.0395278627	-0.023521325099999997	0.0023344729999999997	-0.0014183283999999999	0.09812868949999999	-0.010775131499999998	-0.0561453894	-0.2168696164	-0.0946948228	0.1081361203	-0.028805448199999997	-0.0032301297	0.0028650881	-0.1343209702	0.0398446955	0.0134295076	-0.045453300700000004	-0.048383485899999995	-0.0028333539	0.0705737347	-0.0751670993	-0.0214614891	0.0157204665	0.15414871089999999	0.1170252461	-0.0050897915	0.0613753758	-0.08558037480000001	-0.1205582393	-0.032411737	0.1309144301	-0.0028573068	-0.0696186059	-0.0765143112	0.093978508	0.0001104328	0.1399593385	0.010778319599999999	-0.032461982400000006	0.11426403710000001	0.1603739838	0.029930590899999998	-0.0740208921	0.0459955219	-0.1127762262	-0.1749488909	-0.0291276845	0.10568577679999999	0.077130478	0.00951177	-0.0971959349	-0.06251625450000001	-0.07777579429999999	-0.0415544885	-0.017971819	0.0634884292	0.1297353005	-0.0223794673	-0.042115157800000004	-0.0569995462	0.12224393720000001	-0.0655843537	-0.0634334549	-0.0793690032	-0.0555270331	-0.0417365304	0.008894746	-0.025807590099999996	-0.14585793449999998	-0.0677734793	0.091168625	0.0733353084	-0.0178949028	0.0176003766	0.058962642	-0.0113134968	-0.11961294800000001	0.0335495105	-0.0171766	-0.00950645	9.037259160250004e-05	0.00029503558755999997	-0.00879951	-0.03737851	0.0013971530098201002	7.74313762401e-05	0.219937	0.04555500000000001	0.048372283969	0.002075258025000001	0.00558416	0.0002725500000000008	7.428350250000041e-08	3.11828429056e-05	0.0011812	0.000467314	1.3952334400000002e-06	2.1838237459600005e-07	-0.000235625	0.0	0.0	5.5519140625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29176.625	93.97265625	851275446.390625	8830.860122680664	21043.765625	16.353515625	442840071.6799317	267.43747329711914	20849.533203125	53.365234375	434703034.7882118	2847.8482398986816	1.255216	23.013599	0.12252939	-0.0768487246	0.183735226	0.0086609575	-0.0192920506	-0.0636636953	0.025217232200000002	-0.21818502899999997	-0.0481391974	0.4028534724	0.3264582364	0.050462054699999995	0.0386827552	-0.0827502718	-0.035971728599999996	0.0323688639	-0.0772821621	-0.0355261288	-0.016247750800000002	0.0618598696	0.022369556699999998	-0.014427081299999997	0.0348363659	-0.08522441359999999	-0.1541053261	-0.0588497819	0.0191464271	0.12418902109999999	-0.0736992279	-0.0285642869	-0.0398941245	0.0757153921	-0.0706244563	0.0892033268	-0.0700691079	-0.0320433303	-0.0951665089	0.08671121130000001	-0.1304474612	0.0665389503	-0.0343363198	-0.039582031499999996	0.048584173200000004	-0.0034678718	0.0337004356	0.0944054267	0.07107436269999999	0.08722776300000001	0.0889612712	-0.0484656796	0.0190126885	0.190472085	-0.045411341200000004	0.0677269267	0.0010295762	-0.2290948328	0.054991287800000004	0.0144417752	0.0516414843	-0.386236966	-0.1458156465	-0.0885042762	-0.2927215458	0.0178861327	0.0806474298	0.009781666	-0.058055067099999996	0.0798785436	0.046453048	-0.042912567	0.10141526039999996	-0.013754483999999999	0.0430990834	0.0067091834	-0.0707187747	-0.038442523	0.045592460599999995	0.0128754663	0.11537012740000001	0.0407085349	-0.041206629700000004	-0.1447959814	-0.10234278	-0.0265525821	0.0258626073	0.17767157329999994	0.1999003466	0.1470546373	0.022280997	0.0302613202	0.0859843965	0.11166961939999999	-0.0622344946	0.18721317739999999	0.0372434189	-0.028929722400000007	0.0191853632	0.047000985999999995	0.0334802825	-0.1004441764	-0.0326546353	0.035259419300000004	-0.0141303795	-0.11843525	0.041629366099999995	-0.0249456	-0.007768999999999998	6.035736099999998e-05	0.0006222829593599999	-0.0306611	-0.02186159	0.0004779291173281	0.0009401030532100001	0.159415	-0.060521999999999986	0.025413142225	0.0036629124839999993	0.00567139	8.722999999999977e-05	7.609072899999961e-09	3.21646645321e-05	0.000944655	-0.0002365450000000001	8.923730690249998e-07	5.5953537025000046e-08	-0.0005593859999999999	-0.00032376099999999994	1.0482118512099996e-07	3.1291269699599994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29070.298828125	-106.326171875	845082273.9564857	11305.254825592041	21026.150390625	-17.615234375	442099000.24917984	310.29648208618164	20872.96484375	23.431640625	435680661.36842346	549.0417823791504	1.144727	20.987867	0.17660245	-0.0414039788	0.1389258505	-0.0686620738	0.0246775123	-0.013243381200000001	-0.021076140400000002	-0.12010617779999999	-0.1315150665	0.1411829812	0.20798987600000002	0.080308459	-0.1581480333	0.035387086	-0.0947009223	-0.0193594847	0.0375175913	0.0323858724	0.0327023075	-0.0679200713	-0.0079594842	0.1232235733	0.0523756311	-0.043118232	0.0751216453	0.031795825	0.0169960724	0.0926271781	0.164474122	-0.029185298	0.0587410917	-0.183612323	0.0013129428	0.0062682401	-0.0051688777	0.0977292532	-0.0270935011	-0.0070282792	0.0330581204	0.0941425687	-0.17109076690000002	0.08521293349999999	-0.0542934083	0.029773704300000002	0.0146175314	-0.0315545039	0.0134514819	0.0017144020999999999	-0.202432605	0.0264562695	0.0143501789	0.1445414438	0.0187151479	0.0795526387	0.06594484240000001	-0.1741511339	0.12078670970000001	0.050387041900000006	0.0187569812	-0.2849722153	-0.09999500929999999	-0.1521514469	-0.1093449001	-0.0481195778	-0.1319893636	-0.0452319395	-0.106682439	-0.0055204068000000005	-0.008455517	-0.0154111847	0.0656334031	0.059437845499999996	0.0466862819	0.0166782378	0.045331088	-0.0386485736	-0.11323660199999999	-0.1366355539	0.0251263396	0.028900513399999998	0.024797797799999997	0.12944641240000002	-0.060373863	-0.17930907170000002	-0.0578963676	-0.16575839679999999	2.7375300000000002e-05	-0.0819371396	0.0018488292999999999	-0.1056140059	0.0700952603	-0.0231556147	0.1041664639	-0.12637591509999999	-0.0183417741	-0.0434823652	-0.018662286	0.0293478842	0.050185782400000004	-0.13390724210000002	-0.0498154142	-0.030474321800000002	-0.0169396104	-0.1170010477	0.049506407599999996	-0.0281472	-0.003201599999999999	1.0250242559999992e-05	0.0007922648678399997	0.0188456	0.049506699999999994	0.00245091334489	0.00035515663936000003	0.128769	-0.030646000000000007	0.016581455361	0.0009391773160000004	0.00681394	0.00114255	1.3054205025e-06	4.64297783236e-05	0.0007138860000000001	-0.0002307689999999999	5.096332209960001e-07	5.325433136099996e-08	-0.00105103	-0.0004916440000000002	2.4171382273600017e-07	1.1046640609000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29199.740234375	129.44140625	852624829.7549782	16755.077651977543	21057.837890625	31.6875	443432536.627842	1004.09765625	20902.900390625	29.935546875	436931244.74039084	896.1369667053223	1.295987	23.76111	0.23693960000000006	-0.0163590214	0.1716414614	-0.0157495852	-0.052811593899999995	-0.1581355483	-0.06834024150000001	0.1663042824	0.0032842568	0.044494845400000003	0.0340771079	-0.1286443692	-0.056980477	-0.051110373	-0.038906965	-0.0325511922	0.0886241441	0.0392137793	-0.0179583336	0.0078680114	-0.0980815632	0.1321996922	0.047286915	0.059611042	0.023635885899999997	0.0347072966	0.0402666586	0.08727157	0.1067303222	-0.0002670639	0.10169332380000001	-0.0658545513	-0.1131731734	0.0414024201	-0.1179177043	-0.0927859964	-0.1747819103	-0.0171701375	0.005967605999999999	0.0205386959	-0.027479377200000002	-0.1081801385	0.0375084493	-0.1867723876	0.009075819300000001	-0.0999134469	-0.0063371446	0.0415760447	-0.19706159190000005	-0.0325409194	0.063321368	0.16298989390000002	-0.018712000700000002	0.0334486558	0.010789386599999999	-0.0329608081	0.0702927922	0.1056485375	0.1423540549	0.1269670867	-0.0737837759	-0.0609918709	-0.0949867164	0.1423258807	-0.024848653199999998	0.0332483171	-0.0220191495	-0.043452925	0.0180252576	-0.100156218	0.132639979	-0.0082755473	0.0039442452	0.0074717302	0.059626564800000004	-0.0924266038	0.0882986476	0.0047819238	-0.0143961854	0.054200154699999996	-0.0075587793	0.006897211899999999	-0.17097582050000001	-0.1002839105	0.0099666898	0.0106966618	-0.163812652	0.0626979128	-0.06640262870000001	-0.0782579476	-0.24490078059999998	-0.0434216553	-0.07017124799999999	-0.12083324210000004	0.04765377	-0.0248662339	0.0200793924	-0.0849822689	-0.0227434273	0.0090633577	-0.1244991626	-0.041383571699999996	-0.0197396682	-0.11531344710000001	0.0571422589	-0.0250234	0.003123799999999996	9.758126439999975e-06	0.0006261705475600001	-0.0523746	-0.0712202	0.00507231688804	0.00274309872516	0.136962	0.008193000000000006	0.018758589444	6.71252490000001e-05	0.00785424	0.0010402999999999999	1.08222409e-06	6.16890859776e-05	0.00151426	0.0008003739999999999	2.2929833476e-06	6.405985398759996e-07	0.000196348	0.0012473780000000002	1.5559518748840004e-06	3.8552537104000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
