csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
32556.708984375	-40.830078125	1667.0952796936035	1059939299.8932838	20843.33203125	-24.69140625	434444490.16493225	609.6655426025392	21257.689453125	-24.857421875	617.8914222717285	451889360.88550186	1.160569	19.283653	0.13794225	0.1529409624	-0.0031380939	0.0044102142	0.0306220051	0.1585376211	-0.0390993472	0.0557788517	-0.0360190973	-0.09366639800000001	-0.1370551686	0.0115796748	0.0877748009	0.0376254397	0.09994348619999999	-0.0772922992	0.0501471411	0.0701884316	-0.1432287935	0.058254393	0.0994126444	0.0038541733000000003	-0.1912245531	-0.055564410599999996	0.1478029507	0.08448407210000003	0.0287638975	0.08164406860000001	-0.04155137	-0.0337245564	0.15465594230000002	0.1208818643	-0.169745516	0.09928068220000001	0.0897058557	0.136871315	0.0721194611	0.0676860195	0.09113258839999999	-0.0296794212	0.08032882549999999	0.0881363528	-0.0155652603	-0.0225372454	0.024609847	-0.1583218732	0.006962026999999999	-0.0283217885	0.0837690379	0.09011105369999999	0.016398633500000002	-0.1450817569	0.037127921200000004	0.0169992196	-0.017160785300000002	0.1316359801	0.181539315	0.0380014909	-0.0102734092	-0.1457295853	0.0432497691	-0.0718969268	0.09324813	0.024937775	0.1449485737	0.0910554802	0.0051474787	-0.0725751382	0.0179755118	-0.0798706921	0.026960511200000002	0.1300504284	-0.0351890239	-0.0374050118	-0.1130026014	-0.010030901	0.2496758635	-0.0706328966	0.025278460099999997	0.0779144396	-0.0958635274	-0.1315817951	-0.0415847583	-0.0744065483	0.0394725065	0.0140547521	-0.0419097457	0.0740197554	-0.08682494550000001	0.1650419589	0.0300070789	0.063989205	-0.06145444780000001	0.029935243900000002	-0.0251068315	0.0371056639	-0.0676880513	0.0674842813	0.0140797132	-0.1498467004	0.0231996201	-0.0576479179	0.14064869800000002	0.0178005111	0.0959136145	0.0294457954	-0.049506407599999996	0.0144545	4.689999999999903e-05	2.1996099999999086e-09	0.00020893257025	-0.08414760000000003	-0.062356800000000025	0.0038883705062400025	0.007080818585760003	0.0258472	-0.008442000000000002	7.126736400000003e-05	0.0006680777478399999	-0.000179874	0.0008456760000000001	7.151678969760001e-07	3.2354655876000005e-08	-0.000182822	-0.000438414	1.9220683539600003e-07	3.3423883684000004e-08	0.000283035	-5.784099999999999e-05	3.345581280999999e-09	8.0108811225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32500.248046875	-56.4609375	3187.8374633789062	1056266123.1084024	20849.763671875	6.431640625	434712645.1730385	41.36600112915039	21272.099609375	14.41015625	207.6526031494141	452502221.79117197	1.257425	20.892984	0.1267019	0.08825133730000001	-0.15351585	0.028883561800000002	-0.0665582494	0.11893252439999999	-0.1259100412	0.082178682	-0.0950618962	0.0407419312	-0.0039924172999999995	-0.0529741529	-0.1449712763	0.0367005615	-0.0174546322	-0.0732458609	0.0945460653	-0.1290122813	-0.0949415369	-0.0710236054	0.071693482	-0.052813357000000005	-0.0356596333	0.1382862139	0.058864828	0.0012073832	-0.10935571289999999	0.027446175299999997	-0.0123750225	0.0295345706	0.10951881	-0.08252280990000001	-0.0312218298	-0.1164536207	-0.0904251341	0.1483474426	-0.1658729697	-0.1560796808	0.0109710372	-0.0265189575	0.13450531400000001	-0.11650746320000001	0.15379195980000002	0.0234049373	0.1406293494	-0.0403543692	0.0381809249	-0.0065725735	-0.023980041	0.0017193011	0.06245524650000001	-0.0750265609	-0.0725543786	-0.014178663400000001	-0.18332572219999999	-0.0001420379	-0.026912339700000003	0.0390629786	0.1283894866	-0.1288832607	0.12358041289999999	-0.0885809092	-0.0021590429	-0.0620910153	0.015446796499999997	-0.0786941312	-0.10798840800000001	0.0311093016	0.1277157152	-0.0197042765	0.0440067704	0.030512765299999998	0.14011417240000001	-0.048704140800000004	0.0664673648	-0.16037483730000002	0.0972710376	-0.1504424373	-0.058854905199999995	-0.046393306100000004	0.1308029939	0.0212034833	0.0404613429	-0.0665308901	-0.1218099429	0.1378460375	0.0175825269	0.160513768	0.0825779	0.0199322228	-0.0730450777	0.1282242093	-0.08516985560000001	-0.0028470971000000003	-0.0914633749	0.025517744900000004	0.1595537431	-0.0097955782	-0.1410547425	0.055170270599999995	-0.09354506509999999	0.0161831386	0.0754757517	-0.0523830641	0.0941439642	0.02391924	-0.0571422589	0.0144385	-1.5999999999998654e-05	2.5599999999995693e-10	0.00020847028224999997	-0.00262233	0.08152527000000001	0.006646369648572902	6.8766146289e-06	0.0104767	-0.015370499999999997	0.0002362522702499999	0.00010976124288999999	-0.00056041	-0.000380536	1.44807647296e-07	3.140593681e-07	-5.15844e-05	0.00013123760000000002	1.7223307653760003e-08	2.660950323359999e-09	0.000199006	-8.402899999999999e-05	7.0608728410000015e-09	3.9603388036000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32671.0390625	170.791015625	29169.571018218994	1067396793.4234008	20904.171875	54.408203125	436984401.779541	2960.2525672912598	21310.9296875	38.830078125	1507.7749671936035	454155724.1455689	1.460015	24.259163	0.13928269999999998	0.0413616228	0.12739649779999998	0.0373526452	-0.1685188673	0.1633406276	0.1748726796	-0.112874548	-0.0834090722	-0.1077388307	-0.0351658879	-0.0856286039	0.047458847900000004	0.1159509893	-0.0220513958	-0.0006393681	-0.0123041083	0.044184868499999995	-0.08750061640000001	0.021259232599999997	0.0475840395	0.019309115800000002	0.0038102156	0.1111187032	0.1352127726	0.024950513599999998	-0.0827464616	-0.18171423609999998	-0.0556354916	-0.0390741332	-0.21163983239999998	0.0478329666	-0.052613620800000004	-0.1156131831	0.029196950299999996	0.0190728965	0.0743929355	-0.113885672	-0.1014171658	-0.0984434523	-0.0162331163	-0.027660629300000003	-0.1945290833	-0.0772892194	-0.0016441034	-0.10761129679999999	0.0429519777	-0.10261107650000001	-0.0704506648	-0.0065100001	-0.00871523	-0.0776706154	0.2255789662	-0.0055265599	0.0121378145	-0.030484047599999998	0.024796146800000002	0.1156686253	-0.1796875886	-0.1818646615	-0.1871649662	0.0642258414	0.1201094908	0.0208689154	0.041629030299999994	-0.0208627094	-0.0179344467	-0.0362696204	0.11195036550000001	0.0236561102	-0.0764098082	0.055226575099999994	0.0656556697	-0.17027538899999994	-0.0540868825	0.050641580199999994	0.023898281400000002	0.0057705010999999995	-0.037761659100000004	-0.08468222519999999	0.1472579127	0.0325113713	0.0751301989	0.1585568767	0.0205534995	-0.0327295972	-0.1865786748	-0.014199545400000001	-0.1494297614	0.0037461846000000003	0.09906149369999999	0.0522626513	0.0047906241999999995	-0.0326098736	-0.044883776900000005	-0.1387373298	0.03132857	0.0322655841	0.0290240271	-0.0848189861	-0.1135255618	-0.0665744404	0.0678378204	0.1055493716	0.0923233333	0.0183408808	-0.0644997188	0.0144268	-1.1699999999999905e-05	1.3688999999999778e-10	0.00020813255824	-0.0938396	-0.09121727	0.0083205903462529	0.008805870528160002	-0.0107403	-0.021217	0.000450161089	0.00011535404409000001	-0.0005466609999999999	1.3749000000000076e-05	1.8903500100000202e-10	2.9883824892099993e-07	-0.000241001	-0.0001894166	3.587864835556e-08	5.8081482001e-08	0.000532575	0.00033356900000000003	1.11268277761e-07	2.83636130625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32582.7265625	-88.3125	7799.09765625	1061634070.2466432	20896.029296875	-8.142578125	436644040.3758583	66.30157852172853	21308.259765625	-2.669921875	7.1284828186035165	454041934.23935324	1.568336	26.058998000000006	0.19342298	0.18392361399999999	0.0391261256	-0.0251877844	0.0091876768	0.21032741079999998	-0.0350353797	-0.0398353264	0.1225099802	0.018302643799999997	0.0044365133	0.043774756399999996	-0.0818219054	-0.193072357	0.2057441807	-0.1559114417	0.0026801421999999996	0.11072322890000001	0.0005138858999999999	0.12102432710000001	-0.0160953123	0.0875623436	0.0812927389	0.055205482300000004	0.0022522444	-0.0628167618	0.0640156236	0.0372397227	0.1414659888	0.032527991	0.041684480600000004	0.0923085493	0.0077047817000000015	0.1360908531	0.0308014135	0.009225248299999999	0.0343050314	-0.102877975	-0.0613484415	0.1547733334	-0.0843241024	-0.1187079269	-0.0832545794	-0.0664313542	-0.0624428292	0.0789205073	0.11404967949999999	0.0096115232	0.0886961468	0.0584317695	-0.08966217470000001	-0.1833762902	-0.0052305434999999996	0.0110026909	0.0182770565	0.0574865797	0.1109098544	0.0557116048	0.12522976460000002	-0.2061697659	0.0303521022	0.0556193926	-0.1048901757	0.083436603	-0.027733887999999998	-0.0027923131	-0.0287414149	-0.0350662219	-0.042303178399999995	-0.2193515846	0.215690932	0.0700763445	-0.1257512479	-0.0683356225	0.0018930274	0.0767527507	-0.09929754369999999	0.1688942739	-0.019820911	0.026859477599999997	-0.0152381354	0.047613623	-0.0805707779	-0.0762414555	-0.0314015509	-0.1478967548	0.12018526	-0.0626716293	-0.018167108799999998	0.0806118603	0.0503880554	0.039233790899999996	-0.0274475246	-0.0221782142	-0.0751262679	-0.079413212	0.14654244630000002	0.1375579212	0.0320436287	-0.0446628881	0.0034069306	0.016743218799999997	-0.1199970125	-0.10847091630000001	0.0904527076	0.0127227994	-0.07154294259999999	0.014409299999999996	-1.750000000000189e-05	3.062500000000661e-10	0.00020762792648999995	0.058792099999999986	0.1526317	0.02329643584489	0.003456511022409999	-0.00510141	0.00563889	3.1797080432099987e-05	2.60243839881e-05	-0.000401008	0.00014565299999999993	2.121479640899998e-08	1.60807416064e-07	-0.000121992	0.00011900899999999997	1.4163142080999997e-08	1.4882048064000002e-08	9.45392e-05	-0.00043803580000000003	1.9187536208164e-07	8.93766033664e-09	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
32579.15625	-3.5703125	12.74713134765625	1061401421.9619141	20868.228515625	-27.80078125	435482961.3803444	772.8834381103516	21281.955078125	-26.3046875	691.9365844726562	452921611.9473305	1.270698	21.113525	0.14777618	0.1376155188	-0.046304417300000004	-0.0523866567	-0.0454235354	0.17275321899999999	-0.2007759709	-0.0672436169	0.0088365036	0.0111687414	-0.1310373939	0.0468346808	-0.0444779587	-0.0753801875	0.0906763896	-0.1404595444	-0.0440228393	-0.06303646	0.056923984800000015	-0.013070779199999999	-0.09320926939999999	0.0545160384	0.0731749296	0.0404610053	-0.016295764	-0.1507737905	0.07072724309999999	-0.0208576475	-0.0013654033	0.0365768238	0.0387278967	0.0836191276	0.077003818	-0.08619145519999999	0.0208348026	0.0802127064	0.112730883	0.0370199887	0.1244439215	-0.0773666078	-0.1815152284	-0.0191118266	-0.0162893094	0.0520983601	0.0170557294	-0.0087688526	-0.0357136411	-0.1262976751	0.055115816	-0.22397266850000008	-0.1145760733	-0.1310169884	0.02356007	-0.0173761947	-0.056268196	0.1408837341	0.0203299567	0.031532969300000005	-0.0147163196	-0.1848091987	0.193922485	0.0676181774	-0.0007466224000000001	0.025290326600000003	0.0765866999	0.062308595999999994	-0.0405713599	0.0088330773	-0.0253594461	-0.1364779027	0.0350751081	-0.0313612879	0.0153340519	-0.12235338789999999	0.1472124431	0.0290295407	-0.153885271	0.1159382467	0.07479300280000001	0.0742296301	-0.0106895242	0.060241374800000004	-0.125881865	-0.1003733198	0.008124632	0.053117533	0.0481547032	0.0887263501	0.0751018267	0.0488633721	0.0794383402	-0.09574901390000001	-0.026208748799999997	0.026248398	-0.0469734782	-0.034894430899999995	-0.1961789998	-0.0587925371	0.2041267059	0.0380762033	-0.050845357599999995	-0.1526863649	0.0114510336	-0.017597256699999998	0.08853310029999999	0.007077163199999998	-0.07823761629999999	0.014453799999999998	4.4499999999999394e-05	1.9802499999999467e-09	0.00020891233443999995	-0.0500851	-0.1088772	0.011854244679839998	0.00250851724201	-0.0106504	-0.005548989999999999	3.0791290020099994e-05	0.00011343102015999998	-0.000873168	-0.00047216	2.229350656e-07	7.62422356224e-07	-0.00017823400000000002	-5.6242000000000015e-05	3.1631625640000013e-09	3.1767358756000004e-08	0.000232247	0.00013770780000000002	1.8963438180840002e-08	5.3938669009000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32606.6875	27.53125	757.9697265625	1063196069.7226562	20828.091796875	-40.13671875	433809407.89905167	1610.9561920166016	21265.439453125	-16.515625	272.765869140625	452218915.1345253	1.023745	17.010228999999995	0.059949285	0.1067596901	-0.036246701	-0.0030201305	-0.0955334198	0.15006975460000002	-0.0623709981	0.0892886982	-0.1047315709	0.014509436	-0.1537595575	0.012456808100000001	0.0785948505	-0.0045621245000000005	-0.1741489653	-0.06467570269999999	-0.0177746697	-0.0854816439	0.1102285836	0.0584305305	-0.1489993924	0.0979547494	0.14207571289999998	0.02541036	0.044485294800000005	0.05988030730000001	0.0403077306	-0.0294233956	0.017200193500000002	-0.1046700134	0.1221988876	0.017452844199999998	-0.0320501463	-0.1401450082	-0.1958687733	-0.0013444553	-0.0164142507	0.0057701613	0.020578091899999998	-0.0770663661	-0.1082906394	-0.054836324400000004	-0.0374811232	-0.0005342684	0.0569705337	0.0903300552	0.11790839439999999	-0.019473644499999998	-0.039870899	0.0037418152000000004	0.0084659625	-0.121876427	0.0437030673	-0.039522395	-0.0887802458	0.059093449699999995	-0.037445826	0.0083491872	0.0495546996	-0.16703343439999999	0.0840992067	-0.1237362725	0.0345103022	-0.050195349199999996	0.10348255599999999	0.0559182041	0.077796557	0.14633820949999998	0.0358851447	0.13444321380000002	0.0111331385	-0.1319690524	0.0573249854	-0.1157298625	0.06803540179999999	0.1379741307	0.0399957928	0.1323848758	-0.12350921109999999	-0.0187123405	0.0154778939	-0.0149830907	-0.1545312181	0.00023859509999999998	-0.1197743331	0.0896119824	0.0452322212	0.0584608331	0.0541408795	-0.1915387601	0.1155744776	0.0481750903	-0.0074996383	0.0502177317	-0.0894129801	-0.012892133899999998	0.015802513400000003	-0.053323248600000005	0.0467773606	-0.0304398669	-0.0531795177	0.045602935	-0.1370352477	0.07782938860000001	0.08656555070000001	0.0014161995	-0.0845511243	0.008040139999999998	-0.00641366	4.11350345956e-05	6.464385121959996e-05	-0.0328805	0.0172046	0.00029599826116000005	0.00108112728025	-0.0159988	-0.0053484000000000005	2.8605382560000014e-05	0.00025596160144000004	-0.00112088	-0.0002477120000000001	6.136123494400004e-08	1.2563719744000002e-06	-5.15844e-05	0.0001266496	1.6040121180160002e-08	2.660950323359999e-09	-1.30439e-05	-0.00024529090000000004	6.016762562281e-08	1.7014332721000005e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32468.3671875	-138.3203125	19132.508850097656	1054194867.8223268	20810.736328125	-17.35546875	433086746.5187416	301.21229553222656	21249.642578125	-15.796875	249.541259765625	451547309.6980629	1.198726	19.91766	0.11290662	-0.0436583295	-0.0806411376	0.0294841679	-0.049079520099999996	0.013574916299999998	-0.0754195691	0.1687591018	-0.1588712478	0.0587825767	-0.0313392056	-0.0206269514	0.016942356000000002	0.0660523486	0.026322268700000002	-0.0543054495	0.09142164119999999	-0.0652102046	0.0208273026	0.1062618279	-0.22046374440000002	-0.0701150942	-0.075730319	-0.1072928815	-0.1260961202	-0.1581478781	-0.1427979774	0.0219779298	0.10479424119999999	0.04502148	-0.0326395632	-0.0167356021	-0.013953128300000001	-0.009349103000000001	-0.065087848	-0.045703492000000005	-0.0266925419	-0.0657813127	-0.0953750704	0.052084465499999996	0.0028406813	0.0726505713	0.1162883826	-0.0488947037	-0.041908419100000004	-0.11668374869999999	-0.0771592654	0.08182026860000001	-0.06641629	0.0884745739	-0.06888388940000001	0.0477552933	0.0062177202	0.010614527700000001	-0.1302047733	0.0746901759	-0.1306570656	0.1370413318	0.1224417577	-0.0214882457	0.1036276131	-0.1877498273	0.0402196266	-0.1286525098	0.027583288199999997	0.0530863461	-0.028384499	-0.029384321	0.040173597400000004	0.0320398307	-0.027727423199999997	0.013412228500000001	-0.0941642951	-0.0379861229	0.1587031958	-0.04918933440000002	-0.043145761399999996	-0.0512754454	0.1533920416	0.055529301399999995	-0.0394043058	0.1333986486	0.0585730279	-0.037793477799999996	0.021254992200000003	0.055956778799999995	0.12378215029999999	-0.1259898123	0.0792891293	-0.13805650279999998	-0.0666151942	0.0997815352	0.10964802929999999	0.0595993286	0.143942912	-0.0647405711	0.0745083654	0.1274865526	-0.0841366342	0.06449156240000001	0.0869726641	-0.0729985983	0.0057404628	0.1246004839	0.0845511243	-0.0042478315	-0.0904527076	0.00464627	-0.0033938699999999976	1.1518353576899984e-05	2.15878249129e-05	-0.0741367	-0.04125619999999999	0.0017020740384400001	0.005496250286890001	-0.06837500000000002	-0.05237620000000002	0.002743266326440002	0.0046751406250000035	-0.0008032729999999999	0.00031760700000000024	1.0087420644900016e-07	6.452475125289998e-07	-5.15844e-05	0.0	0.0	2.660950323359999e-09	-1.30439e-05	0.0	0.0	1.7014332721000005e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32470.57421875	2.20703125	4.8709869384765625	1054338190.0953523	20838.4375	27.701171875	434240477.4414063	767.354923248291	21283.982421875	34.33984375	1179.224868774414	453007907.734684	1.302912	21.648792	0.111037185	-0.0273521281	0.048528104800000006	0.1394073891	-0.1095427783	0.0756657866	0.0067130548	0.1450650075	-0.1038643794	-0.07605077219999999	0.02533716	-0.1272363051	0.0622444193	0.08600018640000001	0.069515243	0.0412798478	0.09119830460000004	0.0422951758	-0.0477123533	-0.07073023690000001	-0.0461818112	-0.0669037421	-0.0291689085	-0.1288766361	-0.1113464256	-0.19757727449999998	-0.0594848063	-0.0746794921	0.1619655229	0.0557494207	-0.09374715199999999	0.0337680301	0.059743409000000004	0.0267157715	0.1909204267	-0.0582272072	-0.09748752349999999	0.2239598189	0.0313881247	-0.1464372647	-0.0683135218	0.0955431226	0.0639353492	0.0016364635	0.0178345106	0.0012108861	-0.0893076967	-0.0047324885	-0.038495946	0.0109409694	0.1020146765	0.0109727019	0.0872911429	0.0737575977	-0.07134568549999999	-0.0682914508	-0.1598378775	0.1620374752	-0.0198418702	-0.08857575050000001	0.012935134499999999	-0.1632083677	0.09771617199999999	0.031861678399999996	0.0166965899	-0.0372204529	0.0311176476	-0.14068851529999998	0.0025539383	0.0144346074	0.0061913886	0.0324717972	-0.0021705057	0.09700082800000001	0.1154293637	0.011596469299999999	-0.1178841639	-0.12415890519999999	0.13152320039999998	0.0311780238	0.09446600210000004	0.047930281500000005	-0.025682729100000003	-0.0596057391	0.2753947993	-0.0097291254	0.0348142359	-0.09263097990000001	-0.0229762292	0.0128039762	-0.0304077938	-0.10592107449999999	0.1803596961	-0.0904357034	0.028673036699999998	0.1641065604	-0.1070625701	-0.0915690344	-0.0601710545	-0.07265345	0.046308283799999996	0.0997506055	0.12647021349999998	0.1235548918	0.082490912	-0.0099026625	-0.0959136145	0.014513299999999996	0.00986703	9.735828102089998e-05	0.00021063587688999996	-0.032427099999999986	0.041709600000000006	0.0017396907321600005	0.0010515168144099997	-0.0683498	2.520000000001688e-05	6.350400000008507e-10	0.0046716951600399995	-0.00136123	-0.0005579570000000001	3.1131601384900013e-07	1.8529471129e-06	-5.15844e-05	0.0	0.0	2.660950323359999e-09	-0.000643794	-0.0006307501	3.978456886500101e-07	4.1447071443600007e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32452.5859375	-17.98828125	323.5782623291016	1053170334.0308226	20888.12109375	49.68359375	436313602.8271637	2468.459487915039	21313.0703125	29.087890625	846.1053810119629	454246966.1455689	1.181623	19.633478	0.13380131	0.1443466209	0.1263311104	0.12187454869999999	0.0441624863	0.1419946554	0.10704196380000001	0.0082767924	0.0376253968	-0.0688841594	0.026490157	-0.15578380990000001	-0.08466275849999999	-0.017549691399999998	0.10543646820000001	-0.0749655058	0.16693556869999998	-0.0251969493	-0.12125181019999999	-0.0042729516	-0.0854375644	-0.0130341408	0.0390334063	-0.1224210145	-0.0389109407	-0.0331182687	0.068753854	-0.0301914842	0.0350355754	-0.0460885605	0.1511723428	-0.0168944398	0.090039409	0.12460124119999999	-0.0063302776	0.099905126	-0.0812887245	-0.09797723859999999	-0.0130219879	-0.06767266429999999	0.043267039199999996	-0.0096588376	0.1710608605	-0.0607044588	0.008967614799999999	0.0402014037	-0.0726285768	-0.021845339100000003	-0.030766058500000002	0.10104358050000001	0.112629655	-0.1320974446	0.0029609319	0.1210990809	0.0802810661	-0.0041729794	-0.0693170439	0.1221951651	0.1938052953	-0.1339054394	-0.1155591158	-0.0026931258	0.0083529439	0.04964119980000002	0.0589405467	-0.1285543819	-0.0245342637	-0.1249179585	0.0299158929	0.0393061817	0.1682537532	0.13038665189999998	0.06204165900000001	0.0097698204	0.1720434798	0.0404616723	0.057740004000000004	-0.09294100400000001	0.0181209453	0.1520346643	-0.04617956559999999	0.0318570779	-0.0141198305	-0.0929766806	0.0044799016999999995	-0.0840063224	0.09569493109999999	0.0434370785	0.09238469560000001	0.050779096600000004	-0.1365884433	0.1351490683	-0.0020954828	-0.063042084	0.0409287802	0.0176720279	-0.0056740307999999995	0.029957630899999997	-0.0460477693	0.078440048	0.055473054	0.037318918	0.018208746100000003	-0.022081460299999998	0.0803860294	-0.015536046599999999	-0.1009072399	-0.00161631	-0.01612961	0.0002601643187521	2.6124580161e-06	-0.11606099999999997	-0.08363389999999997	0.006994629229209997	0.013470155720999995	-0.0531888	0.015161	0.00022985592100000006	0.00282904844544	-0.00150904	-0.00014780999999999996	2.1847796099999988e-08	2.2772017216e-06	-5.15844e-05	0.0	0.0	2.660950323359999e-09	-0.000414068	0.00022972600000000006	5.277403507600001e-08	1.71452308624e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32644.11328125	191.52734375	36682.72340393066	1065638131.9190826	20882.439453125	-5.681640625	436076277.5134316	32.28104019165039	21354.833984375	41.763671875	1744.204288482666	456028934.50021744	1.157953	19.240198	0.120531725	0.1073764038	0.0014929544	-0.0891457667	-0.0219188583	0.151483647	0.1658836663	-0.0413463625	0.0596977239	0.0945921429	-0.0609717294	-0.0713477336	-0.0456238112	0.0639949967	0.1038902702	-0.0427697133	0.0847209109	-0.0309324996	0.027799399	0.0719001219	-0.0787157925	0.0630941525	-0.0669363997	-0.1548078033	-0.0635757122	0.0756134462	0.0370826124	0.0194837005	-0.11358859539999999	0.0428066774	-0.032037075299999995	-0.061252858499999986	0.06063277900000001	-0.0174834211	0.0633511264	-0.0604910445	-0.0029674399	-0.0377031778	-0.049274113099999996	-0.10446406429999999	-0.0570006121	-0.1021322108	-0.1363570922	0.1257312663	0.024914227	0.0844381522	-0.0755874395	0.043433430700000004	0.0931214483	0.0133244918	-0.0166791489	-0.11143419980000001	-0.0212388162	-0.08514694199999999	-0.0054255555	0.0325084966	0.0094411999	0.1991991428	0.0340085034	-0.1498141584	-0.16818232	0.0451716153	-0.12107542730000001	-0.0127994945	0.1070684591	0.0235070858	-0.0705650063	-0.0601894354	-0.0053242933	0.0732946357	0.015311523	-0.039098389500000004	-0.0113822307	-0.0399803195	0.015406476	0.0073343077	0.0477426609	0.0235242358	0.125910685	0.06187843730000001	-0.1624050508	0.0015626197	0.08602885369999999	-0.0102255145	-0.0152476676	-0.0145652621	-0.0421541367	-0.027608494	0.051463966900000005	-0.0232474807	-0.0318586666	-0.119334845	0.0647845865	-0.22927757629999998	0.0180086035	-0.1193555902	0.0010381579	-0.0879575384	0.1367405401	0.0519499032	-0.0006111555999999999	0.013427483600000002	-0.0647256322	0.035120168	0.07823761629999999	-0.0211357831	-0.10540925529999999	0.0145311	0.01614741	0.00026073884970810005	0.00021115286721	-0.0571384	0.058922599999999985	0.0034718727907599983	0.0032647967545599995	-0.0288601	0.0243287	0.0005918856436900001	0.00083290537201	-0.00142723	8.180999999999987e-05	6.6928760999999795e-09	2.0369854729e-06	5.62959e-05	0.00010788030000000001	1.163815912809e-08	3.169228356810001e-09	-0.000181098	0.00023297000000000004	5.427502090000001e-08	3.2796485603999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
