csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
36895.69140625	-40.8828125	1361292044.34523	1671.4043579101562	23482.025390625	6.84375	46.8369140625	551405516.4459572	23807.40625	-63.68359375	4055.600112915039	566792592.3525392	1.200157	18.862617	0.01974119	0.054636968099999995	-0.0678865675	-0.1215227633	0.028926208999999998	0.009498779300000001	-0.0505325997	0.1118709199	0.07194181820000001	-0.0793352868	-0.0751626897	0.04444566269999999	0.039569463199999995	0.0765923734	-0.0793705993	-0.0170295814	0.1460018384	0.0646346753	0.11682959820000001	-0.0749565095	-0.0061233311	-0.0774309829	-0.08762052220000001	-0.0440405158	-0.009542953	0.016479382	-0.1891520919	-0.0756028897	-0.2624034662	0.11095360650000001	0.0583787428	0.020208803799999998	-0.0308168401	0.1873620164	0.0709779453	-0.0125766854	-0.0062329601	-0.08133208360000001	-0.0278209871	0.1252438433	-0.12613992429999998	0.0111866395	-0.0080118282	-0.0377610238	0.0198255201	0.0270298896	-0.1345608387	0.0608598995	-0.0266346558	0.0315840176	0.032382868100000003	0.0735736729	0.0401103374	-0.15577210730000002	-0.0095156026	-0.030002982400000006	-0.0959268409	0.08809253	0.08349319150000001	-0.0168249861	0.0428862819	-0.1063422673	0.059061897599999996	0.031107588199999998	0.08075596809999999	0.1068252134	0.006050326500000001	-0.1380191929	-0.1561683009	-0.0520527145	0.0837235537	0.1070524199	0.024219440800000002	-0.0057257437	0.019704244	0.0700954574	0.0684044808	-0.0360217397	-0.14782928480000002	-0.20403227129999998	-0.0472881509	-0.19661119030000002	0.047734213399999996	0.017574208100000002	-0.050418827199999995	-0.029875383300000002	0.10484659019999999	-0.0543782608	-0.0473086812	-0.0009925906	-0.141306005	-0.032187464	-0.0026508703999999998	-0.19723193600000002	-0.0175667324	0.0557090754	0.0065948761	-0.0045574314	-0.0237961505	0.0432880649	0.042997565099999996	0.0403206283	0.08617076289999999	0.09510485960000001	0.0923233333	0.0183408808	-0.0644997188	0.0023466	0.0075718999999999995	5.733366961e-05	5.50653156e-06	0.0198009	-0.0059775	3.573050625e-05	0.00039207564081	-0.0176455	3.2999999999977488e-06	1.0889999999985144e-11	0.00031136367024999997	-1.3868e-06	-0.0001237698	1.92321424e-12	1.531896339204e-08	-0.000231277	0.0	0.0	5.3489050729000004e-08	9.67557e-07	0.0	0.0	9.361665482490003e-13	0.0	0.0
36787.51171875	-108.1796875	1353321018.4571686	11702.844787597656	23458.69140625	-23.333984375	544.4748268127441	550310202.4936676	23802.85546875	-4.55078125	20.70960998535156	566575928.4662018	1.077918	16.941423	0.0561497	-0.024183366499999998	0.0880458806	-0.11746007789999999	0.0294584937	-0.024519966400000003	0.0417980173	0.0044970953	0.0497769645	-0.01191407	-0.0996219683	0.0895224469	0.0320961514	-0.1713835075	0.0364114508	0.0417104196	-0.0638462757	-0.1549122385	0.0565452628	-0.1345168134	0.08117499269999999	0.1165066935	-0.083405235	-0.0267694649	-0.0096146276	0.1682726653	0.1456242163	-0.0236879146	0.0413573093	-0.055973231500000005	-0.07097486139999999	-0.0190464602	0.033451345800000004	0.1299793251	0.0153825966	0.0350090998	0.006777979599999999	-0.0900496739	0.0360138027	-0.11068939970000001	-0.0169870333	-0.0548361957	0.184405656	-0.1065640735	0.0111143879	-0.0685371874	-0.1367502625	0.0273031903	0.12923066490000001	0.0805276096	-0.0312285235	-0.0507222354	0.13090024990000002	-0.034635144799999996	-0.0015452246	-0.024859113999999998	-0.052443860700000004	-0.0011835207	0.0404159912	0.034270309900000004	-0.0341107354	0.0002410069	0.087059532	0.0446516037	0.0885431954	0.1174516621	0.0354346003	0.1781250225	0.0610043149	0.1318642287	0.0291402829	0.0075437657	-0.15386571599999999	-0.0744595744	0.12121840939999999	-0.0214663946	0.0827239909	0.0086092726	-0.0670505428	0.2278822895	0.1501226925	-0.049136659699999995	-0.0625517291	-0.054459833799999996	0.0834545004	-0.10641563220000001	-0.0111167322	-0.0360552433	-0.0029270932	0.011658175900000001	-0.08261001700000001	0.0006862586	-0.038077008100000004	-4.39425e-05	0.11631043349999999	0.026306963500000002	-0.0113480352	0.0561461089	0.09913656050000001	0.1555584437	0.0380764263	-0.042590749000000004	0.0212451855	0.176557923	0.0904527076	0.0127227994	-0.07154294259999999	-0.00251076	-0.00485736	2.35939461696e-05	6.3039157776e-06	-0.0114887	-0.031289599999999994	0.00097903906816	0.00013199022768999998	-0.0286626	-0.011017099999999995	0.00012137649240999987	0.0008215446387599997	0.00017832599999999995	0.00017971279999999998	3.180016227599999e-08	3.2296690483839985e-08	-0.000231277	0.0	0.0	5.3489050729000004e-08	9.67557e-07	0.0	0.0	9.361665482490003e-13	0.0	0.0
36840.5078125	52.99609375	1357223015.8828735	2808.585952758789	23435.3828125	-23.30859375	543.2905426025392	549217167.5684204	23831.654296875	28.798828125	829.372501373291	567947746.5257608	1.181923	18.576044	0.10931707785	0.024299659100000003	0.0719213479	0.0112199677	-0.004822503400000001	0.0625515755	-0.0262217697	-0.0160613155	0.025654379799999998	0.0917288677	-8.600139999999999e-05	-0.0222400938	-0.0674956942	0.0039702172	0.1333228338	-0.08932284189999999	0.0689728235	0.052765668200000004	0.1334420197	-0.0060596758	0.07656593980000001	-0.0833909455	-0.12715078119999998	-0.0339005327	-0.0401373518	0.0935151561	0.093940654	0.0580498412	0.0033908226	0.0021596492	-0.0409034951	0.1335778174	-0.1354682194	0.0511603359	-0.0027835713	-0.06022840030000001	0.1012370777	0.0284031677	0.0310818265	-0.0501814835	-0.0326742265	0.0474363326	0.1055850168	-0.02244494	-0.198256784	-0.1080930796	0.01414857	0.1111834141	-0.0812245258	0.0731916563	0.0337989437	-0.0408366031	0.0629968446	0.0684096864	0.0581017136	0.07509415259999999	0.05824518980000001	-0.1415007567	0.08334352860000001	-0.0692431902	0.0340123099	0.0376684644	-0.0586728204	0.08726133380000001	-0.0199893952	-0.0918911237	0.024980594	-0.016923440300000002	-0.1533016075	0.11084880609999999	0.058421473200000004	-0.0642654878	-0.0979736228	0.0702442962	-0.006023956800000001	0.1223918245	0.05673997309999999	-0.011446864099999999	-0.0629799029	0.050923077000000004	0.09095392210000001	-0.0255423141	0.047100906	0.0042739929	-0.0238320346	0.0101054489	0.0022408255	-0.1678560898	0.020078151699999998	-0.038679221	-0.0696949655	0.1265469667	0.036156297000000004	0.0157846297	-0.1113674529	0.047148335300000004	0.0209741203	-0.1626643128	0.1013759392	0.1908091461	-0.044736084800000006	-0.11065439070000001	-0.0052796536	-0.1031370135	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-0.008652029999999998	-0.006141269999999997	3.7715197212899976e-05	7.485762312089996e-05	-0.0246394	-0.013150700000000005	0.00017294091049000008	0.0006071000323600003	-0.0177544	0.010908199999999995	0.00011898882723999992	0.00031521871936000004	-0.000861235	-0.001039561	7.417257252250002e-07	1.0806870727210002e-06	-0.0006989860000000001	-0.00046770900000000007	2.187517086810001e-07	4.885814281960001e-07	-7.41006e-05	-7.5068157e-05	5.635228195376651e-09	5.49089892036e-09	0.0	0.0
36755.7734375	-84.734375	1350986880.9888306	7179.914306640625	23415.53125	-19.8515625	394.0845336914063	548287103.7197267	23812.740234375	-18.9140625	357.74176025390625	567046597.4698219	1.19962	18.854189	0.11154091	0.0158549167	0.0131233605	0.10250515619999999	-0.0350565441	-0.1285806733	-0.08876265970000001	-0.157838303	-0.0557347238	0.1079458333	-0.1109375258	0.116536599	-0.0090814271	0.0918250677	-0.0983822889	0.011476753400000001	-0.014030063899999999	0.11205768949999999	0.1156892353	0.021196905499999998	-0.0010206472	-0.0773992558	0.0460751087	-0.0366843126	0.0631628063	-0.0775148519	0.1083143126	0.137936676	-0.0358944162	0.09215999789999996	0.1246816786	-0.060142668499999996	0.0189628313	0.0972674781	0.1633940044	0.049670505	-0.0729491604	0.0693700934	-0.09545110849999999	0.06785095099999999	0.014791358400000001	-0.09339276980000001	-0.0731165255	0.0692336653	0.0181259874	0.032710594700000005	-0.13584946	-0.0160823483	0.042326595099999996	0.035315160400000004	0.031607177599999994	-0.0466730497	-0.0554298421	0.0416781678	0.0477995991	0.0279177923	-0.0716641104	-0.0594260307	-0.146246885	0.1242723589	0.0957211456	0.17734914670000002	0.0662198493	0.17762348690000002	-0.0559263577	0.10729425599999999	-0.0005558448000000001	-0.1190314608	0.032673250200000004	-0.062325619900000004	0.0334672238	0.0198546458	0.0339875167	0.0492076537	-0.1725079043	0.12042373640000001	0.1660185679	0.09839341480000001	-0.0192698226	0.027670030699999997	-0.15679859710000002	0.040893447	0.042354217	-0.045593921100000004	0.0042881696	-0.011078936000000001	0.047271201900000004	0.0175097856	-0.0149672179	0.09468346529999999	-0.0165392171	-0.030939089399999998	0.0030023422	-0.155141734	-0.041616068799999996	0.120296283	-0.15615558570000002	0.1902750573	0.0311475198	0.008508346	0.07328196599999999	-0.037190474	-0.1932884345	-0.1828573628	0.08656555070000001	0.0014161995	-0.0845511243	-0.007918919999999998	0.0007331100000000004	5.374502721000007e-07	6.270929396639998e-05	0.00515488	0.029794280000000006	0.0008876991207184002	2.65727878144e-05	-0.0178975	-0.00014310000000000017	2.0477610000000048e-08	0.00032032050625	-0.000101633	0.0007596020000000001	1.0329266688999998e-08	5.769951984040001e-07	-0.000169828	0.0005291580000000001	2.800081889640001e-07	2.8841549583999997e-08	-0.000402749	-0.0003286484	1.0800977082256001e-07	1.62206757001e-07	0.0	0.0
36749.07421875	-6.69921875	1350494455.9351962	44.87953186035156	23430.283203125	14.751953125	217.62012100219727	548978170.9786415	23817.056640625	4.31640625	18.631362915039066	567252187.0227394	1.025961	16.124818999999995	0.09837208285	-0.08794890470000001	-0.027384595600000002	0.0944545041	0.0198728228	0.008228367700000001	0.027465390200000002	-0.0872316714	-0.0745668396	0.0035677703	0.1343321541	-0.0461369	0.059631968	-0.09706350300000001	0.019439198799999998	-0.0232969538	0.11222819710000001	0.0884445551	-0.0610924749	-0.0945822059	0.0703256688	0.0638909725	-0.06656101589999999	-0.10643167140000001	0.1038407548	-0.0511788933	0.1048928897	-0.0313406966	0.032076425	-0.05456794190000002	0.0422280286	-0.10219695570000001	0.0311376511	-0.07739829200000001	0.09621980210000004	-0.068077757	-0.1308962096	-0.17872691	-0.0062553724	0.08793189009999999	0.09774532960000001	-0.1451632415	-0.0004989487000000001	-0.014878316200000003	0.1335007709	0.0722539794	0.0456802192	-0.23165046469999998	-0.0045680684	0.0462813945	-0.0623891596	-0.06551182700000001	-0.09208407380000001	0.0033719591	0.0452563594	0.0475513821	0.0213799923	-0.058150069400000004	-0.10351670460000001	-0.010868788999999998	-0.0199895198	0.10686970359999999	-0.055390476900000006	-0.15776381720000002	-0.10021157189999999	0.0151268846	-0.0713401414	0.0468788146	-0.1396009153	0.0348454609	-0.1052203314	0.06662160639999999	0.027622127200000002	-0.09435293089999999	-0.028215661200000002	0.026368351499999998	0.0621684727	-0.0411596053	0.026585575499999996	0.1491259501	-0.0106616718	0.045324107	-0.08431084949999999	0.0968236172	0.1336107013	-0.046348719000000003	0.0634755587	0.09750792050000001	-0.11931460390000001	0.1209592892	0.11932162199999999	-0.20175194289999998	-0.0920818734	-0.15070526609999998	0.0351254396	-0.0543458514	0.053126081299999996	-0.1194971151	0.0036473268	-0.052880622300000006	-0.022460352200000002	-0.16003155630000002	-0.0049498161	0.0708776536	0.0845511243	-0.0042478315	-0.0904527076	-0.000297065	0.0076218549999999986	5.809267364102497e-05	8.8247614225e-08	0.00515673	1.8500000000002891e-06	3.4225000000010687e-12	2.65918642929e-05	-0.064068	-0.046170499999999996	0.0021317150702500004	0.0041047086239999996	5.5761e-05	0.000157394	3.1092891210000005e-09	2.4772871236e-08	-0.000500275	-0.000330447	1.09195219809e-07	2.50275075625e-07	9.67557e-07	0.00040371655700000003	1.6298705839593422e-07	9.361665482490003e-13	0.0	0.0
36883.265625	134.19140625	1360375283.1643064	18007.333511352543	23466.162109375	35.87890625	1287.295913696289	550660764.143467	23856.515625	39.458984375	1557.0114479064941	569133337.7658691	1.191374	18.724588	0.099067605	0.0682516098	-0.1215752178	0.0390109705	-0.0856210646	0.0100030322	-0.0896025392	0.06055653	-0.0990518401	-0.0805899653	0.1323410649	-0.08896973050000001	0.0272300857	-0.0765868029	-0.0614615356	-0.1351946668	-0.0639209672	0.0756447671	0.1494878443	0.0241794838	0.0271904901	0.0330788391	0.0452806999	0.0265123585	-0.0709695722	0.0671006496	-0.0524545012	0.08684806390000001	-0.0380147025	-0.021016025499999997	-0.053708240899999996	0.08958940289999999	0.0035515414	0.08258923509999999	-0.0772856618	0.044807037300000005	-0.2461318772	0.0290438862	0.0692243434	0.0521577729	-0.122530895	-0.0774649297	-0.0033349393	0.0299809275	-0.1451461128	0.1549837993	0.059819157699999986	-0.061025560300000004	-0.14698821880000001	-0.0364436841	0.0602685063	0.1155324548	-0.08759254779999999	0.0335451645	0.0023692112	0.0495631949	0.0182516463	-0.0827327915	-0.0345629765	-0.0092472721	0.1201167726	-0.0287304567	-0.052026916	-0.1639207405	0.006420566999999999	-0.06439695620000001	0.0976309543	0.047798842300000005	-0.014796931499999999	-0.055833947099999996	0.0335074957	-0.0577571091	-0.1220544076	0.1175390719	0.0479375101	0.1838921207	0.024748342599999997	-0.138692605	-0.12514408259999998	-0.0514476808	0.03245626	0.0189656762	0.0593977617	-0.126873989	-0.0068098004000000005	-0.064356597	-0.0386161506	0.05091337519999999	-0.0067141834	-0.009837963	-0.1853387121	-0.2082934504	0.0838544562	0.0440139429	-0.059595656	0.0323090112	-0.0183127845	0.0171143503	0.0023527711	-0.027157559100000003	-0.0527802271	0.0182655047	-0.08480163710000001	-0.07682275549999999	0.082490912	-0.0099026625	-0.0959136145	-0.0103082	-0.010011135	0.000100222823988225	0.00010625898724	0.0241929	0.01903617	0.0003623757682689	0.0005852964104099999	-0.0283375	0.0357305	0.00127666863025	0.0008030139062500001	-0.000505877	-0.0005616379999999999	2.5591153912899993e-07	3.1543724304399995e-07	-0.000376117	0.00012415800000000005	1.5415208964000008e-08	1.4146399768900002e-07	9.67557e-07	0.0	0.0	9.361665482490003e-13	0.0	0.0
36847.578125	-35.6875	1357744013.6779785	1273.59765625	23456.79296875	-9.369140625	87.78079605102539	550221136.3787994	23817.7890625	-38.7265625	1499.7466430664062	567287075.8257446	1.1808040000000002	18.558453	0.06984091024999999	0.15105259869999998	-0.0042917649	-0.0750029234	0.0519991891	0.0040849729	-0.11053868119999999	-0.0172981717	0.1355129267	-0.1644555602	-0.051778655199999996	0.0307287566	0.0288789923	-0.008266171899999999	-0.0322131572	-0.0839744198	-0.023209335	-0.0988276216	0.052744966799999994	0.026383562200000002	0.0088951838	0.1168197942	0.0159429971	0.0392520594	-0.11372397890000001	0.070416607	-0.0389649897	-0.035990269	0.0289504331	0.1464982817	-0.0528444821	-0.17142886	-0.0283269885	0.062026760599999994	-0.12802179589999998	-0.049735870300000005	-0.003128695	-0.015040181000000001	-0.0343170013	-0.0056092228	0.1363020606	-0.0690406039	0.0083893771	0.057407061399999994	-0.0865730919	0.0099369103	0.005827165600000001	-0.0671791259	0.0135285528	0.0058538518000000005	0.1569003901	-0.000830683	0.015852161200000003	-0.17390501670000005	-0.026197188399999998	-0.026919893900000002	-0.0733666495	-0.0014069171	0.000366325	0.0076042433	0.092273811	-0.0246174683	0.0025320447	0.0027614994	0.19156725719999998	0.06701898099999999	0.0495759063	0.0583586778	-0.004114068	-0.0022261675	0.0441063522	-0.08129502549999999	0.0054738573	-0.0135030595	0.0794480243	-0.020128928600000002	-0.1502446335	0.0306071771	0.0131519006	-0.0698601392	-0.0324888917	0.0545428383	-0.0498669121	-0.07931351980000001	-0.0975367874	-0.1267064304	-0.088041613	0.0735946289	0.15262901980000002	-0.0070316776	0.0952516009	-0.0666033205	0.0281518195	-0.0734446819	0.024418310699999998	0.1217641473	-0.11627849550000001	-0.0825202319	-1.2082e-05	0.0431095732	0.0083859396	-0.0317580091	0.05900683950000001	-0.12299751800000001	0.0803860294	-0.015536046599999999	-0.1009072399	-9.8376e-06	0.0102983624	0.00010605626812173376	9.677837376e-11	-0.007876869999999998	-0.03206977	0.0010284701478529	6.204508099689996e-05	-0.0335103	-0.005172799999999997	2.6757859839999983e-05	0.00112294020609	-0.000248548	0.00025732899999999993	6.177610830400001e-08	6.621821424099997e-08	-0.000376117	0.0	0.0	1.4146399768900002e-07	-0.000187703	-0.00018867055700000002	3.559657907869025e-08	3.5232416208999994e-08	0.0	0.0
36808.640625	-38.9375	1354876024.6604006	1516.12890625	23485.439453125	28.646484375	820.6210670471191	551565866.3064003	23872.201171875	54.412109375	2960.677646636963	569881988.7904701	1.196782	18.809584	0.08674338240000001	0.007265132	0.046449410700000006	0.062290279299999994	0.22811543120000002	0.0212496615	0.0233295169	0.027291342599999997	0.1506297033	-0.06940364610000001	-0.12299028349999999	-0.16458586349999998	0.0373729969	-0.0674696308	0.0551882484	0.027617492799999997	-0.0320870234	0.0070056149	-0.026382393100000002	0.060063988	0.0053293089	-0.0035495044	-0.11033267960000001	-0.1066843386	0.0010454343	-0.048654138300000004	0.104792226	0.1140127128	-0.0298063071	-0.0750502915	0.0967272007	0.054035725599999994	0.009804993599999999	0.0404968571	-0.0713639289	-0.1509062884	-0.11365506800000001	0.0030110104	0.1644336051	-0.10036590529999999	0.0051492345000000005	-0.1118175456	-0.0700423926	0.0032694201	0.0895122088	0.018089748500000002	0.0760010958	0.0943943718	0.1354191817	-0.0323938209	0.0284068904	-0.09865323	0.023696405499999997	-0.0118611298	0.22225181219999998	-0.0216810023	0.0214274702	0.09564202990000001	0.0145332344	-0.019181864099999998	-0.0634296069	-0.1128264584	0.0718922736	0.0347697391	0.1286541621	-0.0122880198	0.1212623708	0.0874143282	-0.025131078900000003	0.042045128499999994	0.0211041914	0.056778380499999996	0.0072777166	-0.0930094416	-0.131537317	0.00041642940000000004	0.0362331246	-0.0624904054	0.07352983219999999	0.019906326499999998	0.0180914008	-0.012865026299999999	0.1120004894	0.1012569642	-0.0635756554	-0.028332551	-0.0702727359	0.032323390699999996	-0.008641033000000001	0.0768052245	-0.0673405183	0.0178061194	0.0393749104	0.0032531349	0.0552775508	0.11925110779999999	0.0447496921	-0.0231470995	-0.13300165490000002	-0.0082570245	0.011879853400000001	-0.1347053755	-0.1668742238	0.1069428634	0.07823761629999999	-0.0211357831	-0.10540925529999999	-0.00974519	-0.0097353524	9.477708635218578e-05	9.49687281361e-05	-0.0423602	-0.034483330000000006	0.0011891000478889005	0.00179438654404	-0.0673625	-0.033852200000000006	0.0011459714448400005	0.0045377064062500005	-0.000183807	6.474100000000002e-05	3.3785013249e-08	4.191397081000003e-09	-0.000433326	-5.720900000000003e-05	3.2728696810000013e-09	1.87771422276e-07	-0.000136203	5.150000000000001e-05	2.652250000000001e-09	1.8551257209e-08	0.0	0.0
36841.1171875	32.4765625	1357267915.623108	1054.7271118164062	23495.859375	10.419921875	108.57477188110352	552055407.7697754	23825.81640625	-46.384765625	2151.5464820861816	567669527.4243318	1.144463	17.987289	0.08678476	-0.0830393168	-0.011521686000000001	-0.07482841700000001	0.036192857200000005	0.1255896323	0.1128366077	0.2139506007	0.0059829898	0.0483858028	-0.1408851787	-0.0671699185	0.0224851629	-0.0737925295	0.22740533079999997	0.019863608300000002	-0.1134484505	-0.0818336997	0.1302582879	-0.0100394056	0.13718754130000002	-0.22739633899999998	-0.027081533199999997	-0.0672754544	0.0483301021	0.0467930233	-0.1525948057	-0.0020691363	0.0531455512	-0.12023859769999999	-0.0002683624	-0.1615460395	-0.0777828689	0.0511822443	0.0811772305	-0.0591157817	0.04030809	0.07861603730000001	0.0890493641	-0.039938192000000004	0.0802994124	-0.07172142719999999	-0.1202758779	0.1331086919	-0.0158673539	0.0886779558	0.135540366	-0.1178477366	-0.0927545157	-0.12296852859999999	-0.1103727525	0.08700111710000001	0.09740295630000001	0.1370386169	0.1078732332	0.0822402231	-0.0031762415999999996	-0.0093032272	0.0630729109	-0.1325635637	-0.1033435866	-0.2224309221	0.0881428023	0.08106285769999999	0.0170726505	-0.011947389099999999	0.1847643566	0.06963532089999999	-0.13321199539999998	0.1936859138	-0.0113267952	0.0728504569	-0.19362683670000005	0.16886096620000002	-0.0862338532	-0.0362871629	0.0641275526	-0.0004094651	0.2004952941	-0.056558261900000004	-0.0516464118	-0.0503401581	-0.046194861100000005	0.0646938846	0.023107485	0.025433892200000002	-0.0078047675	0.0213240969	0.062130567699999986	0.0601135893	0.12052819949999999	-0.0342607301	0.1289659189	-0.0511483701	-0.1278270671	-0.0233160585	-0.0930054255	-0.031331780499999996	-0.124169352	-0.1520844438	-0.09627270660000001	0.09411311289999999	0.0046181695	0.1217659697	0.0760468362	-0.0266897442	-0.1093977275	-0.0135723	-0.0038271099999999977	1.4646770952099984e-05	0.00018420732729	-0.0233695	0.018990700000000003	0.00036064668649000016	0.0005461335302499999	-0.0407831	0.02657940000000001	0.0007064645043600006	0.0016632612456099994	-0.000521981	-0.000338174	2.7246416436100005e-07	1.14361654276e-07	-0.000376117	5.720900000000003e-05	3.2728696810000013e-09	1.4146399768900002e-07	-0.000488571	-0.00035236800000000004	1.2416320742400006e-07	2.3870162204100004e-07	0.0	0.0
36819.90234375	-21.21484375	1355705208.6032867	450.06959533691406	23508.361328125	12.501953125	156.2988319396973	552643052.333683	23800.017578125	-25.798828125	665.579532623291	566440836.719059	1.235382	19.416245	0.03721566	-0.0564149671	-0.0730850146	0.0296417908	-0.0729589675	-0.20103348920000005	0.035401034399999996	0.1614590866	-0.1098685925	0.012492428600000001	-0.1333234697	-0.1573200984	-0.0010249297	0.0201169622	0.075817694	0.0058518403	0.0200136212	0.0461087335	0.0290441658	0.1072396763	0.0089109009	-0.0009770615	0.0087677465	0.1520385488	-0.0333417863	0.045425699999999986	-0.0181684785	0.001958134	0.0828971542	-0.0525597621	-0.0337347527	-0.0635274908	0.1093687032	-0.09459061740000001	0.060677413099999994	0.0657539914	-0.0242298698	-0.0973122638	-0.0263374196	-0.1848374313	-0.0626991962	0.0816306413	-0.0149931434	0.0721261901	0.0548607838	-0.086829951	-0.162616975	-0.0748925552	-0.0651149565	-0.0380959222	-0.0723452954	0.0661468682	-0.1042898253	0.0790918343	0.0270696792	-0.0829507454	-0.1751704122	0.0293173395	-0.059511481	0.1951049577	-0.0289780018	-0.1964065666	0.1649903238	-0.0201997059	-0.0817507479	-0.139462234	0.0180571046	0.0119083678	-0.0371330573	0.0207436369	0.0202487527	-0.0244229298	-0.0041553421999999994	0.1628590338	-0.0582977557	-0.0826951126	-0.029717489700000002	-0.0767131774	-0.0351538103	0.07450250230000001	0.0461469159	0.0020171012	-0.0392419011	0.061649837400000004	0.0122377389	0.106596756	0.065017242	0.09971281550000001	0.09930530580000001	0.0730016479	-0.013937813700000001	-0.0921916165	0.0913716659	0.0718022532	0.1334348799	0.0929246104	-0.0369849196	0.0783556019	0.14241920730000002	-0.0146408834	-0.0027104235999999998	0.053992299900000006	-0.0342724623	0.066186588	0.0738148754	-0.0321859012	-0.11285322490000001	-0.00599574	0.007576559999999999	5.7404261433599976e-05	3.59488981476e-05	-0.0200548	0.003314699999999997	1.098723608999998e-05	0.0004021950030400001	-0.0369472	0.0038358999999999963	1.4714128809999969e-05	0.00136509558784	-0.000577271	-5.528999999999994e-05	3.33241807441e-07	3.056984099999993e-09	-0.000294547	8.156999999999999e-05	6.6536648999999994e-09	8.675793520899997e-08	-0.000175661	0.00031291	9.79126681e-08	3.0856786921e-08	0.0	0.0
