csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
34291.546875	50.59375	2559.7275390625	1175910187.0803225	22750.263671875	-54.060546875	517574497.13983536	2922.5427284240723	23060.24609375	-10.494140625	110.1269874572754	531774949.9043121	1.057387	22.383009	0.08636236620000001	-0.08455481710000001	0.2289553669	-0.08143485219999999	0.1577473223	-0.050474282599999996	0.1073247985	-0.0630594107	-0.1342461394	-0.1195807339	-0.024151618700000002	-0.1386963257	0.0341713575	-0.1256625544	0.006409277099999999	0.1215378974	0.0498216118	-0.019613256000000003	0.20562254859999998	0.0346040278	0.0513155173	0.051717989400000004	0.0601532006	-0.0702604272	0.2050401532	-0.19589305199999998	-0.0130019318	0.08738173880000001	0.0350347666	-0.0471545079	0.010098473299999999	0.1608954409	0.0363789936	0.02604462	0.08705143779999999	-0.0029047552000000003	-0.0383840601	-0.2344760844	-0.0565840804	0.1663248407	-0.0906640799	-0.0712546101	0.141742196	-0.0266711108	-0.12695130699999999	0.001718044	-0.0925992402	0.1582593789	-0.153358632	-0.1184118591	0.0043128316	0.0925010108	-0.1185580583	0.0352377579	-0.2129510788	-0.027023987000000003	0.0764321852	-0.027468322599999997	0.029739998599999998	-0.1640226639	-0.07209140900000001	-0.09574423609999999	-0.1353950012	0.1359741291	-0.063206512	0.01859433	-0.1444088165	-0.0663994603	-0.055140147300000004	0.1264181303	-0.0533445733	-0.048308055499999995	-0.0342441632	0.15470496109999998	-0.1159762139	0.18865216140000002	0.1129998406	-0.0013404801999999999	-0.086985334	-0.049253832000000004	0.0151576865	-0.08487105240000001	0.0137188617	0.0970937674	0.055273133099999996	-0.1684673301	0.0564730413	-0.0373050526	-0.0394719149	-0.023213309300000002	0.0137655895	-0.033723583700000004	-0.15493990289999998	0.1009072399	0.0455956625	-0.025306205099999996	-3.68428e-05	-2.00512e-05	4.0205062144e-10	1.35739191184e-09	-0.0505828	-0.04551958	0.0020720321633764	0.002558619655840001	-0.0260059	-0.0032342	1.0460049639999998e-05	0.0006763068348100001	0.000234835	0.0002692759	7.250951032081e-08	5.5147477225e-08	-0.000262477	-0.0001920428	6.8894175529e-08	3.6880437031840015e-08	-0.00019969	0.000290452	3.9876096100000005e-08	8.436236430399997e-08	0.0	0.0	0.0
34100.70703125	-190.83984375	36419.845962524414	1162858220.0311432	22777.8125	27.548828125	518828742.28515625	758.937931060791	23107.80078125	47.5546875	2261.448303222656	533970456.9459381	1.260466	26.681847	0.1002341309	-0.0821552624	-0.0712989714	-0.0425079668	-0.11675679539999999	0.0712459526	-0.1073160552	-0.0973133383	0.04480539099999999	-0.0755211106	-0.0753748131	-0.1299312395	0.1136914067	-0.0283335722	0.0275004808	0.054692911399999995	0.1252614326	0.0227676723	0.0681034367	0.0362334058	-0.0221073118	0.0421674328	0.1410747196	0.0362485816	0.090039425	-0.0976387308	-0.1265184842	0.0399582927	0.042884537300000004	-0.049396902	-0.109891751	-0.1729381278	0.07100618610000001	0.10538775560000001	-0.046720291799999994	-0.007175610400000002	0.0920321301	-0.0186611267	0.0243012127	-0.0247292243	0.0986394834	-0.0274440442	-0.1805690884	0.027520577999999997	0.0018113681	0.0622344793	-0.0631097375	0.0324636643	0.09798724269999999	0.0662326582	0.13705931640000002	0.0216753964	0.09828097359999999	-0.1404415899	0.0980601266	0.005615543000000001	0.10405912630000001	0.0219124313	-0.050978883200000005	-0.11872816859999999	-0.0433688192	-0.1702590845	-0.0339303964	-0.031105884	-0.11556133240000001	-0.0104747616	0.0538226419	0.0734510063	0.0279592375	0.103904145	0.042721635599999995	-0.059225588600000004	-0.1003729251	0.0761908823	0.17280522829999995	-0.10349151050000001	0.0630717351	-0.0432931583	-0.0209209053	0.0400161992	0.0060724879	-0.10902445699999999	-0.0997911149	-0.0638663537	-8.67958e-05	-0.1580154285	0.033341701800000005	-0.026402649900000002	-0.08357936120000001	0.038792051200000004	-0.0069633166	0.044509207	-0.0221744156	0.0992961682	0.040295756	-0.0335495105	-3.05669e-05	6.275899999999999e-06	3.938692080999999e-11	9.3433537561e-10	-0.00857345	0.04200935	0.0017647854874225	7.350404490249999e-05	-0.052442	-0.026436099999999997	0.0006988673832099997	0.0027501633639999998	-7.288059999999998e-05	-0.00030771559999999995	9.468889048335995e-08	5.311581856359996e-09	4.91265e-05	0.0003116035	2.41341300225e-09	9.709674121224999e-08	-0.000183361	1.6329000000000013e-05	3.3621256321e-08	2.6663624100000043e-10	0.0	0.0	0.0
34287.0078125	186.30078125	34707.98109436035	1175598904.734436	22791.39453125	13.58203125	519447664.6790924	184.47157287597656	23084.302734375	-23.498046875	552.1582069396974	532885032.73227316	1.297309	27.461737	0.09769949289999999	0.1365169173	-0.0434347509	0.11727026460000001	-0.0040154744	0.046999381500000006	0.0134799584	0.0944740441	0.09842473119999999	0.10165690220000001	0.1853971835	0.0227327779	0.002498742	-0.0382204727	0.0782490492	0.0693649396	-0.07047791490000001	0.0233586214	0.0201506651	0.09388181849999999	-0.024714700299999996	0.1076996559	0.0125952399	-0.0208370514	0.0706095924	0.0433532371	-0.1730218657	0.0566792156	0.0503383078	-0.0796641139	-0.0151759868	-0.014237578700000001	0.0465687791	-0.0437030847	-0.023863043900000002	-0.0194932095	-0.1003110723	-0.0300831023	-0.0520865546	0.043894163300000004	-0.0215122357	0.035124607099999997	0.095646281	-0.2058482852	0.0584068478	0.0650849123	0.1384452941	-0.054495550499999997	0.009227544300000001	-0.09642084449999999	-0.0274297273	-0.1091484484	-0.0121572182	-0.0117402117	0.044209821600000004	-0.0011583872	-0.1190868399	-0.1021692589	0.2112672765	0.0032790459000000003	0.11551138289999999	0.0505220197	-0.0173665679	-0.029757174100000002	-0.059342813099999996	-0.15196691539999999	-0.042351804699999995	0.0487515316	-0.0850069343	0.0515134918	-0.0033289507	-0.1095235209	0.142554282	0.044582797300000004	0.015484611799999999	0.07180108190000001	0.07417159059999999	0.0479866584	0.009113076500000001	-0.0746894661	-0.0087890421	0.08081757839999999	0.0763890956	0.0432816528	0.06509379400000001	0.0630317168	-0.0204935834	-0.1924887643	0.11996015689999999	0.058462457999999995	-0.0774408413	-0.0633432584	0.0004520676	0.0976313259	0.0349085778	-0.041629366099999995	-4.85668e-05	-1.7999900000000007e-05	3.239964000100001e-10	2.3587340622400002e-09	0.00573597	0.01430942	0.0002047595007364	3.29013518409e-05	0.0180999	0.07054189999999999	0.004976159655609999	0.0003276063800100001	-3.60594e-06	6.927465999999998e-05	4.798978518115597e-09	1.30028032836e-11	0.00010228	5.315350000000001e-05	1.04611984e-08	2.825294562250001e-09	-4.91857e-05	0.00013417530000000002	2.4192330844900003e-09	1.8003011130089996e-08	0.0	0.0	0.0
34088.6640625	-198.34375	39340.2431640625	1162037017.565979	22775.62890625	-15.765625	518729272.07521063	248.554931640625	23028.359375	-55.943359375	3129.6594581604004	530305335.5041504	1.139089	24.112513	0.091270987	-0.07984313629999999	0.139407408	-0.0720661048	0.1332638203	0.0030658041999999997	0.1269388796	-0.006370875	-0.0110000273	-0.0325876751	-0.1033234625	-0.1800040776	0.173466297	0.085813973	-0.0699598884	-0.0103760478	0.0127913426	0.11841613349999999	0.2063466966	0.0610520268	0.0335656569	-0.0265673166	0.1310015241	0.051135401799999994	0.0216748946	0.1597081072	0.1126921985	-0.0079151873	0.0247919782	-0.0804153804	0.0011746452	-0.0332431525	0.04898342730000002	-0.1259222264	-0.0648303562	0.0468917321	-0.1455000433	0.07452143	0.07503712559999999	0.0354563127	-0.11480907289999999	0.09663225140000001	0.07315597900000001	0.1194863303	-0.028453740499999998	-0.0098904145	-0.0894321906	0.0050989962	-0.1480811223	-0.0370738915	0.0810048797	0.07891452389999999	-0.1071431931	-0.0026674005	-0.0228504763	0.066969599	0.0574666187	-0.0010148523	-0.0923456564	0.0051338125	-0.0923390864	-0.18331100879999998	0.0084418021	-0.06930755150000001	-0.082460292	0.09253903	-0.0242082506	-0.0467348041	0.0258100533	-0.0751269696	0.1180909621	-0.057848877300000004	0.08038413900000001	0.06839739660000001	-0.1203623551	0.0884313416	-0.1405230629	-0.06942053570000001	0.0069976095999999995	0.0435879609	0.2104591435	0.1495856549	0.1006556377	-0.1127326773	-0.0417876587	0.07379532559999999	-0.109028581	-0.0357257969	0.0566623845	0.044579731100000006	-0.033564276000000004	0.188840885	0.0566873036	0.0959136145	0.0294457954	-0.049506407599999996	-2.54718e-05	2.3095000000000005e-05	5.333790250000003e-10	6.4881259524e-10	0.0200322	0.01429623	0.0002043821922129	0.00040128903683999995	-0.0024675	-0.020567400000000003	0.00042301794276000014	6.088556250000002e-06	0.000419309	0.0004229149400000001	1.7885704647520362e-07	1.7582003748100002e-07	-0.000358184	-0.000460464	1.28295777856e-07	2.12027095296e-07	-0.000293492	-0.0002443063	8.613755406399999e-08	5.968556821969e-08	0.0	0.0	0.0
34229.1796875	140.515625	19744.640869140625	1171636742.0791626	22775.20703125	-0.421875	518710055.3162994	0.177978515625	23076.107421875	47.748046875	2279.875980377197	532506733.74591446	1.083137	22.928087	0.06637207385	0.0079164601	0.0284261648	0.018268804399999998	0.0478815099	0.002350861	-0.0734683936	-0.124345657	0.049789169800000005	-0.039682244	0.0667148634	-0.026936198300000002	0.21136357739999997	0.0399252902	-0.054839266799999994	-0.0945058232	0.2140373581	0.0186818005	0.10263811140000001	-0.10295916199999999	-0.0170088464	0.0690379109	-0.0297844463	-0.1221609293	0.0401765683	0.22339511059999997	-0.19891957	-0.0094194212	0.06624216349999999	0.10741206449999999	-0.0122516278	-0.09160343539999999	-0.06813021080000001	0.12281271869999999	0.1757902087	0.0885545215	-0.002791091	0.0548090584	0.0824375999	0.0822746636	-0.0338763488	0.0090514606	-0.1314331471	-0.0766455515	0.1499926785	0.0392082081	0.0084974674	0.1247225876	0.0386457071	0.0045354747	0.1118328426	-0.0157279788	-0.0386204494	-0.0345611605	0.0462364359	-0.061989020599999986	-0.0171380579	0.10095934990000001	-0.0417140546	0.19338710920000002	-0.1607111695	-0.1416111976	0.11089885449999999	0.0367458304	-0.087286589	-0.08512115869999999	0.1789126395	0.1610501827	-0.0197771588	-0.0002522467	-0.0645033735	-0.1531252973	-0.12174837220000001	0.0324474871	0.2088532314	0.1163425641	0.13541595720000002	-0.052434845300000005	-0.0710214582	-0.1019364474	0.0166766452	0.1151220102	0.1029539374	-0.0008789051	-0.143781713	0.0771036631	0.0891477948	0.0797617409	-0.06179249940000001	0.029806341099999998	-0.0514956342	0.0859034378	0.0640780037	0.0941439642	0.02391924	-0.0571422589	-2.90539e-05	-3.5821000000000017e-06	1.2831440410000006e-11	8.441291052100001e-10	0.0355916	0.0155594	0.00024209492836000006	0.00126676199056	-0.00878076	-0.00631326	3.98572518276e-05	7.710174617760001e-05	-1.92435e-07	-0.00041950143499999996	1.7598145396705926e-07	3.703122922500001e-14	5.66352e-05	0.0004148192	3.20754587904e-09	1.7207496868863998e-07	-0.000237896	5.5596000000000035e-05	5.659450681599998e-08	3.0909152160000045e-09	0.0	0.0	0.0
34211.0625	-18.1171875	328.23248291015625	1170396797.3789062	22799.900390625	24.693359375	519835457.82242197	609.7619972229004	23023.78125	-52.326171875	2738.028263092041	530094503.0478516	1.193424	25.262669	0.07362864784999999	0.026412911299999998	-0.0885458023	0.0304171137	-0.065554352	-0.0093575221	-0.063309172	0.11514255359999999	0.0375006825	-0.0884640577	-0.033862305499999995	-0.1165697655	-0.004565259	0.0584906764	-0.1773738049	-0.0086460188	0.0252953317	-0.09462199439999999	-0.0303039898	-0.10229173960000001	0.0236427906	0.0380167342	-0.0505322741	-0.016181518500000002	0.0494247606	-0.1112916798	0.0015488220999999999	-0.0282745306	0.0352248242	0.0094207691	0.0669128546	0.0061000622999999995	-0.156859987	-0.050872025599999995	0.024185701	0.0336333702	-0.0843659574	-0.0136428824	0.0170315103	-0.034372717000000004	-0.0227731031	0.07387224889999999	0.0630414349	0.015889669199999998	0.0706460886	-0.0478981662	0.014972496299999999	-0.055359451799999994	0.0762061734	-0.1564361425	-0.0250424011	-0.045032771500000006	0.0586426137	0.009268384499999999	-0.0703005079	0.0364980469	0.10843267949999999	-0.12760571210000002	-0.0792682742	0.0886669078	-0.028519639	0.0191330525	-0.0019508059	-0.007475151899999998	-0.0135485314	0.0688866565	0.029903013399999998	-0.1118578161	0.09947887400000001	0.0447070797	-0.0114494826	0.066230789	0.0515067589	-0.0171048589	-0.043506301500000004	0.041890088	0.11228360820000001	0.0788066499	-0.0822808013	-0.0487650858	-0.1549153265	0.08425820199999999	0.1600594035	-0.0092986072	-0.0233604698	-0.0612078164	0.075365232	0.013905701299999998	-0.0229526938	0.0047415773	-0.1055867099	-0.0805506061	-0.0403683836	0.0923233333	0.0183408808	-0.0644997188	-0.00518798	-0.0051589261	2.6614518505261208e-05	2.69151364804e-05	0.035596800000000005	5.2000000000038135e-06	2.704000000003965e-11	0.0012671321702400005	-0.0358697	-0.02708894	0.0007338106703235999	0.0012866353780899998	0.000452471	0.000452663435	2.0490418538599922e-07	2.04730005841e-07	-0.000194118	-0.0002507532	3.7681797924e-08	6.287716731023999e-08	-0.000361991	-0.000124095	1.3103748408099998e-07	1.5399569025000003e-08	0.0	0.0	0.0
34076.85546875	-134.20703125	18011.527236938477	1161232078.6380768	22765.4375	-34.462890625	518265144.5664063	1187.6908302307131	23033.576171875	9.794921875	95.94049453735352	530545631.2655678	1.234277	26.127466	0.13188864	-0.080838204	0.0367892689	-0.0774011267	-0.119902904	0.049278841799999994	0.1193390517	-0.052932507999999996	0.05780952900000001	-0.032075361600000005	-0.1629232724	-0.0736665537	-0.09905744529999999	0.0749312758	0.06967422870000001	0.13113562210000002	-0.0163885248	0.1476585208	-0.0606620088	-0.0625990642	-0.0031488198	0.0075101972	-0.0260313742	0.0712978848	0.0041309528000000005	0.0534489494	0.0308257638	-0.0491198576	0.047006506399999995	-0.012230499399999999	0.1242545159	0.1280806816	0.13598565740000002	-0.0508681469	-0.0172738801	-0.0442706243	-0.0836451126	-0.2129299529	0.06463241559999999	0.12320218179999999	0.1036115775	0.05282019	-0.0758955437	0.065140318	0.1086381101	-0.0117264576	-0.0749023016	-0.0629664679	-0.0715530795	0.024772217200000002	0.1330950484	0.0667981126	0.1057342188	-0.07905065139999999	-0.0949177273	0.20861575100000002	-0.0336167315	0.008317981700000001	-0.09855488220000001	-0.0443297115	0.0350799968	0.0641129521	-0.13774108699999998	-0.12395144220000001	0.0777955249	-0.0037538683	-0.040891670299999995	0.1408390388	-0.1209662369	0.1239013153	0.0573305904	-0.0010885505	0.018609632	-0.059724128700000004	-0.1098867633	0.0684469798	-0.0977626866	-0.0017494662	0.0400834828	0.0283947108	0.0864582688	0.08952954810000001	0.08562132880000001	-0.017275445900000002	-0.051487139	0.0645732137	-0.1146539125	0.024142603500000002	-0.0916974958	0.0589726347	0.055210975700000005	-0.0192692626	0.0611423972	0.0904527076	0.0127227994	-0.07154294259999999	-0.00700624	-0.0018182600000000004	3.306069427600001e-06	4.9087398937600015e-05	-0.00520067	-0.04079747	0.0016644335584009005	2.70469684489e-05	-0.09727690000000004	-0.06140720000000005	0.0037708442118400045	0.009462795273610007	0.0006553080000000001	0.0002028370000000001	4.1142848569000045e-08	4.294285748640001e-07	-3.74358e-05	0.0001566822	1.4014391216399998e-09	2.454931179684e-08	-0.0005597859999999999	-0.000197795	3.1336036579599995e-07	3.912286202499999e-08	0.0	0.0	0.0
34256.05078125	179.1953125	32110.960021972656	1173477015.1275787	22786.4453125	21.0078125	519222089.9795532	441.32818603515625	23047.2421875	13.666015625	186.75998306274414	531175372.4492798	1.102602	23.340136	0.1435189342	0.0563080288	0.0154919954	0.0726582796	0.08577778300000001	-0.0631537214	-0.05359707389999999	-0.1247649814	0.009623460799999999	0.06068245	-0.00042399580000000004	-0.0751400576	0.11776370369999999	0.062436886	-0.0727654236	0.10835458070000001	-0.0341636742	0.0134024045	-0.17731531379999999	-0.0322284689	0.048039669199999996	-0.2049765652	-0.17631089149999998	-0.07551839910000001	0.0091369251	0.0683274431	-0.21088582820000001	-0.030518939199999998	-0.1258435878	-0.033604569300000005	-0.0046049325	0.0365850847	0.0062583693	0.039790721099999996	-0.12590090339999999	0.0065289316	0.0065433776	0.0698566013	0.0654670999	-0.0082497658	-0.065730352	-0.1104163063	0.0681901758	-0.0776888986	0.1314468849	0.1052319342	0.0577091721	0.121895335	0.0317374885	0.054481281900000005	-0.0185684677	-0.0677994485	-0.06591062660000001	0.0424270053	0.021791987999999998	-0.12101796109999999	-0.1129435576	-0.0015523276	-0.08985237210000001	-0.0240961939	-0.136237208	-0.1150334565	0.0211661353	-0.0160990192	0.0359517553	-0.061417605599999994	0.0080251723	0.06697684129999999	-0.0613401208	0.0965381482	-0.1222599209	0.1716845348	0.1321088642	-0.1842425946	0.04392734190000002	0.0353713088	-0.08815736199999999	-0.1059391226	-0.10538859619999999	-0.1576888745	0.08281832559999999	0.0432270508	-0.084028395	-0.056646432300000014	0.0502895746	0.0424353946	0.0359529337	-0.0669184716	0.0474812203	0.0048789405	-0.0183296062	-0.080061985	0.0192590671	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-7.89408e-05	0.0069272992000000005	4.798747420632065e-05	6.23164990464e-09	-0.00939413	-0.00419346	1.7585106771600006e-05	8.824967845690001e-05	0.00277002	0.10004692000000004	0.010009386201486408	7.6730108004e-06	0.000113553	-0.0005417550000000001	2.934984800250001e-07	1.2894283808999995e-08	6.783430000000001e-05	0.0001052701	4.601492256490001e-09	1.1081793954010002e-08	-0.0005597859999999999	0.0	3.1336036579599995e-07	0.0	0.0	0.0	0.0
34112.9765625	-143.07421875	20470.232070922848	1163695169.9536743	22791.58203125	5.13671875	519456211.4871979	26.38587951660156	22978.841796875	-68.400390625	4678.613437652588	528027170.3258095	1.0498440000000002	22.223333	0.0679598959	0.0465142345	-0.1336243203	0.0573297547	0.07879376769999999	-0.043912529900000004	-0.11841192460000001	0.1318484722	-0.050694644500000004	0.09309401269999999	0.0345837625	0.0054828052	0.22785062190000002	-0.0194655562	-0.08297538360000001	-0.057755344199999996	-0.0320428987	-0.018282186699999998	-0.16055674179999999	0.0229873226	0.09056235929999999	-0.0206623574	0.0668251512	-0.0919277673	0.190301257	0.0599391017	0.010716942	-0.0953188493	0.0764728455	0.06821331809999999	0.0940224947	0.08551835699999999	0.044848408099999994	0.0832321499	0.027750588399999998	0.024779765899999997	0.0245690748	0.0032989434	-0.030540135299999997	-0.0154468495	0.0415750671	-0.0724776389	-0.0166130983	-0.019261329599999998	0.0957122517	-0.029281828399999998	0.0424708925	-0.05779356240000001	0.1157275972	0.0046755277	-0.09070241820000001	-0.0850988003	-0.0841042163	0.0593203972	0.011329608500000001	-0.1409522604	-0.0685363856	-0.045507514900000004	0.0991974409	0.1107566124	-0.0846101762	0.046961693	-0.0087373678	-0.1592347462	-0.0534737193	-0.10521077919999999	0.014615720700000001	-0.0708597946	-0.06227601570000001	-0.0418016649	-0.0133155217	0.0437010214	-0.026778382799999997	-0.0866465857	0.0513542395	0.020243128200000002	-0.08655801140000001	0.0273731565	-0.06987892	-0.0367937587	-0.057092422999999996	0.0348572967	-0.0339551289	0.07771408469999999	-0.08096645200000001	-0.2082579267	0.0179033078	-0.0401919451	0.016735788600000003	0.07945245570000001	-0.0113754264	0.0977280615	-0.0797413541	0.08656555070000001	0.0014161995	-0.0845511243	-2.25699e-05	5.63709e-05	3.17767836681e-09	5.094003860099998e-10	0.028472000000000008	0.037866130000000005	0.0014338438011769006	0.0008106547840000003	0.0063983	0.00362828	1.31644157584e-05	4.0938242890000003e-05	0.000229049	0.00011549600000000005	1.3339326016000008e-08	5.246344440100001e-08	-0.00011129600000000005	-0.00017913030000000005	1.2386799616000012e-08	3.208766437809002e-08	-0.00032623	0.00023355599999999994	1.064260129e-07	5.454840513599997e-08	0.0	0.0	0.0
33999.44921875	-113.52734375	12888.457778930664	1155962547.17836	22758.35546875	-33.2265625	517942743.64198303	1104.0044555664062	23022.216796875	43.375	1881.390625	530022466.2423134	1.185831	25.101948	0.1446708101	-0.0342567173	-0.010880369099999999	-0.046256516799999994	-0.0696882815	0.077597933	0.07281856910000001	0.030060427	-0.019845887	-0.08513377230000001	-0.0164515836	0.0428084975	0.2148452173	0.2482086802	0.0119570176	0.0047318558	-0.11081981310000001	-0.04350182599999999	-0.0260762437	0.1183990127	0.031132079	-0.0407668355	-0.0699722155	-0.0696419185	0.015037063	-0.0240150659	-0.0166338211	0.136709669	0.08748459619999999	0.060889715999999997	0.0017564892999999999	-0.0567909239	0.1260486318	0.1849195335	-0.014961126200000001	-0.07920271599999999	0.0661929165	-0.018705366100000002	-0.0010850526	0.0696279195	-0.023369440699999997	0.0530191541	-0.05442415019999999	0.1015047229	0.0870626522	-0.0623272438	-0.0415752634	-0.1081342291	-0.060389422400000003	0.0326407346	-0.0051095914	0.0507228022	0.024350993900000003	-0.1038120981	-0.044470929900000004	0.08038041	-0.0315232856	0.20283821510000002	0.051855278	0.1552180313	0.0998497268	-0.1641657042	-0.0103827773	-0.0373467476	-0.012167376200000002	0.0427630196	-0.1276376633	-0.1101809789	-0.1089037152	0.20233533620000002	-0.032623502799999995	0.049910595700000004	-0.0793601169	-0.09423052330000001	0.1092952258	-0.050151883200000004	-0.1279382754	0.0723326724	0.0705754299	-0.0024234898000000003	-0.0395477053	-0.0661713331	-0.0889825858	0.0031277465000000004	-0.0390779916	-0.19078657870000001	-0.12886595509999998	-0.0840945724	0.0206958042	0.1629502725	-0.1166870692	-0.008327140600000001	0.014423146100000001	0.0845511243	-0.0042478315	-0.0904527076	-0.008278769999999998	-0.008256200099999998	6.816484009123996e-05	6.853803271289996e-05	-0.0123721	-0.040844100000000015	0.0016682405048100007	0.00015306885841	-0.0403665	-0.0467648	0.00218694651904	0.00162945432225	0.000708285	0.000479236	2.2966714369600001e-07	5.01667641225e-07	2.76212e-05	0.00013891720000000005	7.629306894399999e-10	1.9297988455840013e-08	-0.000684191	-0.000357961	4.6811732448100007e-07	1.28136077521e-07	0.0	0.0	0.0
34264.65625	265.20703125	70334.76942443848	1174066667.930664	22795.35546875	37.0	519628230.9466705	1369.0	23060.724609375	38.5078125	1482.8516235351562	531797019.50943375	1.1450840000000002	24.239414	0.135592055	0.09964288869999999	0.1468401075	0.10697375960000001	-0.07825226730000001	-0.0355562062	0.04899457559999999	-0.1282163849	0.0066334415	0.1189456417	0.1301286084	0.022840030299999998	0.0558372228	-0.1501773344	0.0438698691	-0.049610536399999995	0.071587368	-0.1264466691	0.095713601	0.0410426887	0.0610368259	-0.0616761192	-0.0997329822	-0.0097652169	0.0923378929	0.0075865813	0.15610234679999999	0.0325881698	-0.017987333799999998	-0.0791286486	-0.0036009161	-0.0532621978	0.09349137539999999	-0.0698768489	0.1339733602	0.1121553676	-0.12178720009999999	0.0168831445	-0.08917003529999999	-0.0215907608	-0.015359726	-0.08449921390000001	-0.0846392856	-0.051670200199999995	-0.07855160950000001	-0.0497977812	0.101482003	0.0928836249	-0.1029362233	0.0360989876	0.0006592319999999999	-0.1191530149	0.0912668789	-0.0711513937	0.081675258	-0.1186714331	-0.10747269890000001	0.0227273429	0.027527745899999997	-0.0790272381	-0.0455371912	0.0062180165	0.072181039	0.202396965	-0.0037945482	-0.0829697945	0.07092319379999999	-0.0838422857	-0.0092148643	0.1108320448	0.0872171591	0.0956636113	0.023438559700000004	0.15787708179999999	-0.0156350634	0.06004719150000001	-0.1612075066	-0.0383364974	-0.0013558888	0.0781847238	0.14331730980000001	0.0916668767	-0.0938009982	0.0584411348	-0.0687916942	-0.0330457855	0.0465969468	-0.045080731	0.1381123547	-0.018991601299999997	0.0725824801	0.0914251273	-0.0301572389	0.082490912	-0.0099026625	-0.0959136145	-0.0068542	0.0014245699999999974	2.0293996848999925e-06	4.698005764000001e-05	0.0181923	0.0305644	0.00093418254736	0.00033095977929000007	0.017110900000000002	0.0574774	0.00330365151076	0.0002927828988100001	6.56611e-05	-0.0006426239	4.1296547685121e-07	4.31138005321e-09	0.000183106	0.0001554848	3.3527807236000004e-08	2.4175523031040003e-08	-0.0005597859999999999	0.00012440500000000007	3.1336036579599995e-07	1.5476604025000015e-08	0.0	0.0	0.0
