csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
36053.74609375	66.3203125	1299872607.3925936	4398.383850097656	23924.10546875	47.447265625	572362822.4798738	2251.2430152893066	24543.69921875	19.224609375	369.5856056213379	602393171.3404694	1.351083	21.994089	0.11773883	-0.036984937999999995	0.038405949	0.0442844113	0.07791649860000001	0.1556952854	0.1204706017	-0.0937015466	-0.0207767802	-0.0508534391	0.0241956167	-0.12014465699999999	-0.0028736756	-0.0197375059	-0.08422431609999999	0.0617393611	-0.0547864741	0.0219615934	0.0160834867	0.030918588900000002	-0.0027358455	-0.0980627899	0.27887219809999997	-0.0900851469	0.050408372699999995	0.0003172645	-0.0474551062	-0.0510905174	0.0393929569	-0.1488761493	-0.0530063495	-0.0046147108000000004	0.045929970300000005	0.0191925172	0.09698878	0.0978190899	-0.0363982819	0.0487669045	0.07798331650000001	0.0159882475	0.1426705583	0.0240447092	-0.0065305847	0.0584634338	-0.027521946800000002	-0.005248731899999999	-0.0855107715	0.15275108	0.0361847765	0.10678125960000001	-0.042449011200000004	-0.034885851	-0.0291616973	0.032809402599999996	0.1407559764	-0.0184190347	-0.0721720482	0.0743853058	0.023730972700000002	-0.1649927595	-0.09948765720000001	0.1014187244	-0.0080065186	-0.013866922	0.0636924516	0.0545644574	0.1135520943	-0.0027376060999999997	0.10870194970000001	-0.029848722999999997	-0.0394646808	-0.0344651246	-0.1558861568	0.1117930999	0.0369298514	0.19395178780000005	0.0205693485	0.0768097446	-0.0007652229	0.059571288099999994	0.0406852437	0.0265399631	0.1299561377	-0.12834346300000002	-0.0691189495	0.0018485243	-0.0027645484	-0.0131905831	0.0496315414	0.07202237809999999	-0.031007726200000002	-0.0597477534	0.06778562519999999	-0.0541330495	-0.051580762300000006	0.0889438068	0.1190220526	-0.1230722566	0.0218739994	0.0195683805	-0.063265556	0.1416958897	-0.0213740065	0.1131519924	-0.0071663744999999985	0.0959136145	0.0294457954	-0.049506407599999996	0.00105976	-0.00028089999999999994	1.1230912576000005e-06	7.890480999999996e-08	0.016177	0.07190419999999999	0.0051702139776399975	0.00026169532900000003	-0.00303552	0.01141148	9.2143816704e-06	0.0001302218757904	0.000167668	-0.0006098049999999999	2.8112558224e-08	3.71862138025e-07	0.0007268389999999997	0.0	5.282949319209996e-07	0.0	0.000400047	-7.304000000000002e-05	5.334841600000003e-09	1.6003760220899993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35926.01171875	-127.734375	1290678318.0157626	16316.070556640625	23920.19140625	-3.9140625	572175556.9116364	15.31988525390625	24481.703125	-61.99609375	3843.515640258789	599353787.9006348	1.360269	22.143625	0.10775772	-0.0316982192	-0.0352241997	-0.0012707877	0.0767043154	-0.013917771899999999	0.1116518545	0.06256737009999999	-0.09072913769999999	-0.0895253759	-0.09699879939999999	-0.10962708759999999	-0.0341607751	-0.000292029	0.0294093101	0.125397489	0.0813929686	0.0240106525	0.1101082423	-0.0824408315	-0.0019556614999999998	0.1467733751	0.07146998780000001	0.12559177800000002	0.1264204018	0.00046531199999999995	0.163112025	-0.0696713367	-0.0782621822	0.0754566597	-0.0317614248	-0.0353233242	-0.0778392965	0.10048857609999999	-0.0353285543	-0.006967781899999999	-0.0739566296	0.0167840196	0.0165923277	0.0900973742	0.0727606387	0.0264448955	0.055561984800000006	0.0758086484	-0.019054866200000003	0.1052581759	-0.0349990572	0.0270691121	0.1206615416	0.0038063382	0.0481120417	-0.0371069717	0.025818423700000002	0.0071748025	0.1107751549	-0.0943872241	0.0698077849	0.1123723008	-0.0015366523	0.002032206	-0.1354612601	-0.0877265175	-0.0095165414	-0.1143864218	0.041425223399999996	0.0752789788	0.1012993348	-0.0311094596	-0.15307056300000002	0.0559881294	-0.0418854552	-0.031107893900000006	-0.0061347062	0.1223427215	-0.0188493756	-0.0982821172	0.0516780777	-0.1721466198	-0.0505644875	-0.0758085186	0.160556232	0.1466232381	-0.0243949527	0.020061220600000002	0.0303762141	-0.1044158583	-0.0982406634	-0.020549984099999998	-0.0777812521	-0.0835158672	0.0317572199	0.057523301299999996	0.11069857550000001	0.0507582129	-0.0375873109	-0.0184040501	0.00023274169999999998	-0.053121556699999996	0.0597678103	-0.0804730539	-0.018726862900000002	0.1306010514	0.0094711958	0.047742505899999996	-0.0699117239	0.0941439642	0.02391924	-0.0571422589	0.008952700000000001	0.007892940000000001	8.015083729000001e-05	6.229850184360002e-05	-0.05664119999999999	-0.07281819999999999	0.0053024902512399975	0.0032082255374399986	-0.01444	-0.01140448	0.0002085136	0.0001300621640704	0.000345384	0.00017771600000000002	1.19290107456e-07	3.1582976656e-08	0.0007268389999999997	0.0	5.282949319209996e-07	0.0	0.000535173	0.00013512600000000006	1.8259035876000018e-08	2.86410139929e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35987.0390625	61.02734375	1295066980.4859009	3724.336685180664	23943.232421875	23.041015625	573278378.8079263	530.8884010314941	24466.998046875	-14.705078125	216.23932266235352	598633993.4257852	1.106107	18.006165	0.05704819000000001	-0.0979890674	-0.010291042299999999	-0.0026719807000000003	-0.080500881	0.2114164252	0.0857733158	0.06419132820000001	-0.12395398390000001	0.0251782416	0.0661789485	0.0252698581	0.1139687259	-0.0002810253	0.1859248341	-0.08667332400000001	-0.083814398	-0.1012876984	-0.0851838009	0.042348797699999996	0.0382572446	0.1493539052	-0.0209659466	-0.059234076	0.0190901134	-0.0122407105	0.11466877560000001	0.155451971	-0.0155026293	-0.1023610049	0.010747515	-0.0367510084	-0.0455803466	0.019231903	-0.0314137472	0.0156931904	-0.1201338226	0.0495108744	0.09412474609999999	-0.0392655082	-0.0820164395	-0.024528223199999998	-0.1273978916	-0.0513790591	-0.1151161209	0.0764818113	-0.0020796962	-0.0032939943	-0.025900441899999998	0.021199346	0.0365564127	-0.1102454167	-0.0339844748	-0.0055135009	-0.0024558805	-0.1612827502	0.1244932419	0.026820682999999998	-0.0059539401	-0.2186407356	-0.0850326778	-0.0287609788	-0.14377480550000002	-0.0022844225	0.010052660500000001	-0.051064751900000004	-0.0801103098	0.11515870619999999	-0.0446254466	-0.05479147400000002	0.1631544478	0.018606009	0.09506393099999999	-0.024806475699999997	-0.1598110845	-0.0358219093	-0.0516849303	0.07021314320000001	0.1055198109	0.055327637699999994	0.1344764392	0.0992991124	-0.0980538111	-0.054734614699999996	-0.0451976736	0.009174220600000001	-0.09347494070000001	0.0641115032	-0.0070549084	0.123639241	0.0166139178	-0.0738155837	-0.027005057000000002	-0.029545581499999998	0.1134280456	0.1188965015	0.09629752890000001	-0.0349484608	-0.0380804067	-0.08786797240000001	0.050074918899999994	-0.044884671699999996	-0.0010188066000000001	0.0617704071	-0.0203995627	0.0923233333	0.0183408808	-0.0644997188	0.0191761	0.010223399999999995	0.00036772281120999985	0.00010451790755999996	-0.0298353	0.026805899999999987	0.0007185562748099993	0.0008901451260900002	-0.00602846	0.008411539999999999	3.63423299716e-05	7.075400517159997e-05	0.000561215	0.000215831	3.14962276225e-07	4.658302056099999e-08	0.0007268389999999997	0.0	5.282949319209996e-07	0.0	0.000518857	-1.6316000000000052e-05	2.662118560000017e-10	2.6921258644899996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36110.20703125	123.16796875	1303947051.839737	15170.348526000977	23877.248046875	-65.984375	570122974.291996	4353.937744140625	24465.4296875	-1.568359375	2.45975112915039	598557249.7940062	1.2421700000000002	20.221115	0.05405172	-0.04708719769999999	0.08866630269999999	-0.0482815538	-0.1283588134	-0.0244379381	0.049387296100000005	0.012797950700000001	-0.0154216593	0.058780455499999995	0.140973093	0.014848511000000003	-0.016107875900000002	-0.1709781216	-0.0704606623	0.0013357387	-0.0038581098	-0.0133567007	0.1136822232	-0.0487520553	-0.1002915288	0.0825657467	-0.0572799369	0.09718152210000001	0.0793624126	-0.0050604244	0.0182515427	0.1007231241	-0.009743249	0.1780726578	-0.0385877691	0.0679026505	-0.1624271357	0.014345163400000001	-0.0993135697	0.0016069879000000001	0.11999272119999999	0.0111900718	-0.0446321987	0.0092064203	-0.0813944192	0.1121362171	-0.0990823958	0.09210705279999999	-0.0335707045	-0.013879561200000001	-0.0375185181	0.0431880128	-0.0406611798	0.10292680119999999	-0.22517418620000001	-0.0450920032	-0.1255807568	0.0138720882	-0.1474406142	0.0157327565	0.1363884758	0.09455730289999999	-0.0098891377	0.0272099389	-0.0563338745	0.0073378905	-0.053063689299999994	0.1156949284	0.0249024397	0.022418598199999997	-0.1287828917	0.0607463259	-0.0420026996	0.022398411899999998	0.0484610812	0.0663814856	0.0156325726	0.0527147816	0.0733970034	-0.1505433416	0.09923045259999999	-0.0194291485	0.0390559739	0.0014210801000000002	-0.0084719332	-0.0549230663	0.0317479179	0.1779430596	-0.0222065083	-0.11973493449999999	-0.0619849716	-0.1069434745	0.016285108700000002	-0.0890301497	-0.08579073890000001	0.09309364960000001	-0.059579694100000004	0.034100894799999996	0.058399575499999995	-0.04390191190000002	0.0896821306	-0.055691116500000006	-0.048416163600000006	0.0159190327	0.0329672607	0.08253428389999999	-0.08814915599999999	-0.09810116529999999	0.1707608053	0.0904527076	0.0127227994	-0.07154294259999999	0.0191721	-4.000000000000531e-06	0.00036756941840999983	1.600000000000425e-11	-0.00284074	0.02699456	0.0007287062695936	8.0698037476e-06	0.0185289	0.02455736	0.00034332013521000003	0.0006030639301696	0.000527812	-3.3402999999999985e-05	2.78585507344e-07	1.1157604089999997e-09	0.0007268389999999997	0.0	5.282949319209996e-07	0.0	0.00053537	1.651300000000001e-05	2.726791690000003e-10	2.8662103689999994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35847.5703125	-262.63671875	1285048297.3096313	68978.0460357666	23899.837890625	22.58984375	571202251.1981544	510.30104064941406	24420.78125	-44.6484375	1993.4829711914065	596374556.8603517	1.104414	17.978603	0.061294939999999985	0.069506703	0.06203777200000001	0.1639223152	-0.0358602875	0.051442101399999995	0.0777613653	-0.0893119785	0.0032583495	0.072123993	0.09777877539999999	-0.10808680179999999	0.2230891645	0.0089841817	-0.0279994239	-0.029379163700000002	-0.0635391649	0.1849720363	0.0049321167	-0.0353129575	-0.1048185357	-0.053779989	-0.0608100834	-0.0607366402	-0.0580967866	0.12522260429999998	0.16263433630000002	0.1253621278	0.029806145299999996	-0.0229647853	-0.1025388725	-0.1620094656	-0.0199589776	0.22437829739999998	0.001634367	0.0380595695	0.0365450764	-0.09635842730000001	-0.044460718600000004	0.07017222740000001	0.0737797972	0.0381144375	0.0558233899	0.11529573470000001	-0.1085021397	-0.1992735782	-0.026924568599999997	-0.0116085657	-0.0432479113	-0.045899785199999994	-0.0960715957	0.0709723512	-0.062429698099999986	0.16464633210000001	-0.0181916929	0.0534439691	0.1653900259	-0.1455477193	0.0126492994	-0.06677915570000001	-0.0663124316	0.08969734089999999	-0.0220281314	0.1089697783	0.1454657826	0.0964662341	0.0664462305	0.09679733859999999	0.1358845792	-0.0537742073	-0.0181436395	-0.0977785196	0.0316898542	-0.1653109591	0.0874943661	0.0805144756	-0.057147456	-0.12208389060000001	0.0434993142	0.0065177346	0.1038725441	-0.031176093199999998	-0.1613878319	0.0979979772	0.0175665006	0.09171263869999999	-0.1333831113	-0.1789629504	0.0306347453	0.041450878999999996	-0.0629283024	-0.0728981219	0.0547516146	0.058499580999999995	-0.0699310197	0.0883146543	-0.0377595385	-0.0298810802	0.012757291200000001	-0.0871523151	-0.0906683517	0.0758861401	-0.016379448600000002	-0.1065391451	0.1183671926	0.08853310029999999	0.007077163199999998	-0.07823761629999999	0.0110523	-0.008119799999999998	0.00012215333528999998	6.593115203999998e-05	0.0137391	0.01657984	0.0002748910944256	0.00018876286881	-0.0134655	-0.0319944	0.00018131969025	0.0010236416313600001	0.000527812	0.0	2.78585507344e-07	0.0	0.000639412	-8.742699999999973e-05	4.08847705744e-07	7.643480328999953e-09	0.000530779	-4.59099999999997e-06	2.1077280999999726e-11	2.81726346841e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35851.3515625	3.78125	1285319408.8579712	14.2978515625	23888.71484375	-11.123046875	570670696.8860017	123.72217178344728	24399.92578125	-20.85546875	434.95057678222656	595356378.1305084	1.270049	20.674952	0.05968165	0.0134331401	-0.0384576594	0.0535529848	-0.0666262371	0.1296730405	0.0029718761	-0.0994950843	-0.0593766957	0.0184864225	0.1247639257	-0.0322441789	-0.1099565511	0.0646021145	0.0037905322999999998	-0.08850139369999999	0.0376263503	-0.024754948500000002	0.0372807191	0.0338927492	-0.014365176200000001	-0.0730457875	0.024112185499999998	0.05750193980000001	-0.011342350400000001	-0.1268731533	-0.0301579699	0.055177464800000006	-0.229324045	0.0366405195	-0.0327310821	-0.10218270730000001	-0.159621546	0.0847217942	-0.0234500013	0.0880239071	-0.0637737122	0.0530786928	-0.0817156589	0.1159892377	-0.022873339500000003	-0.09660120900000001	0.0890341124	-0.0245018998	0.17459731120000002	0.057913265	0.0232203422	-0.0570645882	0.0147615818	-0.143272804	-0.1195632281	-0.0165247844	0.0361196039	0.0409908004	0.0207176114	-0.1761265677	-0.1821353982	-0.076777002	-0.0333032593	-0.1259602202	0.0198639676	0.1241233132	-0.0953580359	0.046748167400000006	0.0169406734	-0.0321951174	-0.0945704915	-0.0858923078	-0.0091865046	0.0619641896	0.0248691165	-0.009176874	0.0281182107	-0.0015535231	-0.0218619112	-0.0064744353	-0.0871314793	0.0773978654	-0.0548753646	-0.025972991299999998	0.0524388537	0.0784495966	0.07719691669999999	0.2672236148	-0.0052047738	-0.0737441055	-0.0579776757	-0.0586193029	0.0108186897	-0.0323988827	0.21574400829999998	-0.033987155899999996	0.16162836390000002	0.0492491806	-0.0791444582	-0.10416649929999999	0.045629033099999994	0.017445289699999998	-0.0323408017	-0.0318497441	0.07844899940000001	-0.0576257608	0.1279850098	-0.0807428051	-0.0456537537	0.08656555070000001	0.0014161995	-0.0845511243	0.0191514	0.008099100000000003	0.0003667761219600001	6.559542081000006e-05	-0.024047400000000003	-0.0377865	0.00142781958225	0.0005782774467600003	-0.0134669	-1.3999999999986246e-06	0.00018135739561	1.9599999999961494e-12	0.000527813	1.0000000000157452e-09	2.78586562969e-07	1.0000000000314906e-18	0.0006265919999999999	-1.2820000000000086e-05	3.926175344639999e-07	1.6435240000000212e-10	0.000793851	0.00026307200000000005	6.920687718400002e-08	6.301994102010001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35803.3515625	-48.0	1281879983.1079712	2304.0	23833.634765625	-55.080078125	568042146.1412086	3033.8150062561035	24359.021484375	-40.904296875	1673.1615028381348	593361927.6762428	1.108607	18.046858	0.04470463	-0.0258102281	-0.0544796055	0.1713863266	-0.0536079538	-0.0266278321	-0.0427823563	-0.06577844769999999	-0.0251686598	-0.1651542598	0.2063697711	-0.027629655099999997	-0.047920346600000004	0.08628643119999999	0.0333097879	-0.0865289848	0.20327486260000002	-0.0187776321	-0.09098947019999999	0.1000597484	-0.0547532104	-0.099089861	-0.0076144324	0.0421641229	-0.0624968948	0.0958684048	-0.0804013908	-0.022114189	-0.0761918719	0.0793084046	-0.0346417927	-0.0228665206	0.05951745	0.0238913844	-0.0299385956	-0.0330725089	-0.0034284545000000002	-0.0393890044	0.1147396289	-0.1455350825	0.0007158229	0.1119112791	-0.1160469183	0.12595718390000002	-0.0492047125	0.0068676486	0.0449496486	0.0082025761	0.2299156477	0.0376811355	-0.0025777945	-0.0686742667	0.0663524549	0.126312722	0.0336627589	-0.1526011037	-0.1005688117	-0.0965307955	0.0301648773	0.034056469900000004	0.061258967000000004	0.1495567904	-0.0002552638	-0.0526097208	0.2076550508	-0.10512972640000001	-0.13106968800000002	-0.0539083918	-0.0216050362	-0.0505463645	-0.10539945279999999	0.0454890674	0.050415641100000005	-0.0973725285	-0.017601981000000003	0.10006997289999996	0.063989553	0.0966502675	-0.11404620929999999	-0.08594391230000001	0.034179891000000004	0.0358519147	-0.0063431527	0.0584498054	-0.127124954	-0.1542264264	0.0125966725	0.0076268816000000005	0.1145846807	-0.05176628690000002	-0.1206083906	-0.0614028994	-0.008793921	-0.0215113364	0.0486998139	0.0374000064	-0.0343835589	-0.14504478310000002	0.06605423719999999	0.0158368953	0.0016520371	0.0312583913	-0.18538261539999998	-0.034403811	-0.0044953236	0.0845511243	-0.0042478315	-0.0904527076	0.00553646	-0.01361494	3.06523893316e-05	0.0001853665912036001	-0.0246812	-0.0006337999999999969	4.01702439999996e-07	0.0006091616334400001	-0.00117701	0.012289889999999998	1.3853525401000002e-06	0.00015104139621209995	0.000527812	-1.0000000000157452e-09	2.78585507344e-07	1.0000000000314906e-18	0.0007268389999999997	0.0001002469999999998	5.282949319209996e-07	1.0049461008999964e-08	0.000530779	-0.00026307200000000005	6.920687718400002e-08	2.81726346841e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35884.51171875	81.16015625	1287698181.293106	6586.970962524414	23846.140625	12.505859375	568638422.7072754	156.39651870727542	24379.078125	20.056640625	402.2688331604004	594339450.2248535	1.234391	20.094479	0.06085412	0.1184667007	0.009828087	-0.0535188797	-0.0937708399	-0.1400642699	0.030987978	-0.12155633460000001	0.044852921399999995	0.0014173554	0.1272396712	0.028801833	0.0290178004	0.0192236216	-0.12868854300000002	0.1194142143	0.0883854543	-0.0288518548	0.0539504434	0.057700765700000003	-0.0407766033	-0.23451498329999998	-0.0756424819	-0.1819631968	-0.0436430094	0.0823430305	-0.0984769054	-0.0368455552	-0.0715463482	-0.08578594460000001	0.17609052050000001	-0.10434295699999999	-0.0075182111	0.1455473026	0.0141202764	-0.0822841074	-0.0953172109	0.0269098796	0.09558546529999999	-0.07155298809999999	0.0794636692	-0.0305520104	0.0404970481	0.012169001399999999	-0.0545867848	0.0817041526	0.0049101998	0.019606184199999998	-0.0977573983	0.0443701201	0.10747455189999999	0.1174390826	-0.0014074501999999998	-0.0285766613	-0.055191565899999996	-0.06169824240000001	-0.08285165650000001	0.0680670516	-0.08686608470000001	0.12542302119999998	-0.046888940999999996	0.14758881029999998	0.0473349542	0.09260103789999999	0.1344877725	-0.0962600595	0.0655640102	-0.0465704608	0.0881702486	0.056122668	-0.1404647408	0.0326641152	-0.0701086391	0.0035379804999999998	0.21347262320000002	0.054720592400000004	-0.12559223220000001	0.0060964337	-0.0658017059	0.1231406847	-0.0618599623	0.0727666463	-0.0157381139	0.0510058843	0.034775383199999996	0.0734984848	-0.0024159107	0.0819407198	0.1141673857	-0.07100132320000001	-0.0040143419	-0.081255281	0.0036141564	-0.1192952389	0.1173619055	0.0519342305	-0.0653358483	0.0865443424	-0.10235592810000001	-0.0240766706	-0.0052942423999999995	-0.0061447396999999996	-0.0473340413	-0.0297576959	-0.0812953589	0.082490912	-0.0099026625	-0.0959136145	0.0191657	0.01362924	0.0003673240564900001	0.00018575618297760006	-0.00229847	0.02238273	0.0005009866022529	5.2829643409e-06	0.00262299	0.0038	6.8800765401e-06	1.444e-05	0.000106969	-0.000420843	1.1442366961e-08	1.77108830649e-07	0.0007268389999999997	0.0	5.282949319209996e-07	0.0	0.000530779	0.0	0.0	2.81726346841e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35773.44921875	-111.0625	1279739669.006485	12334.87890625	23845.099609375	-1.041015625	568588775.3810158	1.0837135314941406	24416.076171875	36.998046875	1368.8554725646973	596144775.6308023	1.039647	16.924257	0.10134827	0.0823624682	-0.0179144302	0.0304741795	-0.0286723784	-0.11884396380000001	0.0008610746000000001	-0.0943420643	-0.0083974485	0.0203171134	-0.0198088452	-0.1557574966	-0.0111222044	-0.077002036	-0.11345035349999999	0.050676619000000006	-0.0455489866	-0.0185990569	-0.0843012657	-0.029493939	-0.0161824503	-0.0593830812	0.0356178674	-0.0622047168	0.07188866969999999	-0.0989085319	-0.046299167599999996	-0.0031687404	-0.1564346629	-0.0270980458	0.00019520990000000002	-0.1445465183	-0.09691917539999999	0.088046775	0.043766684699999996	0.15212039619999998	0.1817528768	-0.0167781083	0.12476837029999999	-0.0607991414	-0.0414724871	-0.050357906699999996	0.0575127752	-0.0416958062	0.0199769263	0.09799321189999999	0.09882852369999999	-0.1679808927	0.023976688	0.0308643392	0.0903144166	0.0666701705	0.0193698844	0.044174102400000005	-0.0089763732	-0.07288706959999999	-0.046385487999999996	0.0580538002	0.0991369299	0.12425554650000001	-0.0094503469	0.0851359885	-0.0013800432000000001	0.0156287717	0.0103373633	0.14780654199999999	0.0692046387	-0.016197830700000002	0.0669889108	-0.0475269676	0.019418635	0.040633299	-0.1357159895	0.0707312688	-0.014387463999999999	-0.0530111901	-0.11474130199999999	-0.0275851256	0.0366687749	-0.0158235852	-0.008252435	0.0056067908	0.050035743	0.1153267909	-0.1083565176	-0.0809257184	-0.0802189579	-0.2196151701	0.1413310469	-0.0028332088	-0.0154002549	-0.0933858932	0.0977551006	-0.0559910758	0.0492604521	0.0120924395	-0.0080692353	0.0514861262	-0.0398777238	0.076711272	0.0885879585	0.0417721411	-0.0784095708	0.0184897277	-0.1193612997	0.0803860294	-0.015536046599999999	-0.1009072399	0.0191241	-4.1600000000002746e-05	0.00036573120080999987	1.7305600000002284e-09	-0.07020700000000002	-0.06790853000000002	0.004611568446760903	0.004929022849000003	-0.013484800000000005	-0.016107790000000004	0.00018183983104000013	0.0002594608986841001	0.000106969	0.0	1.1442366961e-08	0.0	0.000821835	9.49960000000003e-05	6.754127672250001e-07	9.024240016000056e-09	0.0007815899999999998	0.00025081099999999976	6.290615772099988e-08	6.108829280999996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35988.57421875	215.125	1295177474.2984774	46278.765625	23882.982421875	37.8828125	570396849.3635902	1435.1074829101562	24532.927734375	116.8515625	13654.287658691406	601864543.2200661	1.241676	20.21306	0.05784328000000001	0.0016050925	0.0044827494	-0.0960012546	0.13479194560000002	-0.062027920199999996	0.0565756397	0.0559460316	-0.0702830378	0.0623981449	-0.1148642716	-0.1491109966	-0.0999013782	0.149112424	0.0653734339	0.0726754375	-0.0551197433	-0.2409851089	-0.08464889	-0.0629907824	0.0308898354	0.0829516879	0.06814509889999999	-0.048021411900000005	-9.151790000000001e-05	-0.0239862893	-0.0812090789	0.19982533800000002	-0.045540941200000004	-0.025361557799999997	-0.17651404899999998	-0.0602925493	0.1507466156	-0.0101960859	0.0155075341	-0.014431663899999999	0.035540309	0.1171920399	0.1496562665	-0.019110381699999998	-0.0284080933	0.0893131241	0.012176665900000001	-0.1471707599	-0.1339843615	-0.0189402231	-0.1265362494	0.09806956160000001	-0.1615885172	-0.0269199023	-0.1657978247	0.0220487326	0.028935893100000002	-0.1340579617	0.0935689955	0.0291851649	-0.0456136162	-0.018877103899999997	0.11926139949999999	0.0578485288	-0.0523629896	-0.0883731478	-0.0725990308	-0.04446273110000002	0.0196763128	0.0732046861	0.0737834005	-0.1404745863	-0.08242618759999999	-0.0072783255	0.211419017	0.16011158279999999	-0.0475233965	0.042535384	-0.1979222433	0.0202869191	0.0113639525	0.0982268849	0.0207205367	-0.0237974616	0.026068171400000003	-0.17188961190000002	-0.035328499	-0.1019986449	-0.181421742	-0.0142215376	-0.1004025909	0.0378889303	0.0259409821	-0.0256863702	-0.0345552861	0.0238779498	0.0379977094	-0.0887074351	0.0308688854	0.19660281629999998	0.0468830392	0.056810508499999995	-0.028112488999999997	-0.0031866523	-0.0421742501	0.0051639643	0.1131675892	0.039571472999999996	0.19829594550000001	0.07823761629999999	-0.0211357831	-0.10540925529999999	-0.00132443	-0.02044853	1.7541148249e-06	0.0004181423791609	-0.0421097	0.02809730000000002	0.0007894582672900009	0.00177322683409	-0.0134855	-6.999999999941081e-07	0.00018185871025	4.899999999917512e-13	0.000106969	0.0	1.1442366961e-08	0.0	0.0007268389999999997	-9.49960000000003e-05	5.282949319209996e-07	9.024240016000056e-09	0.000690651	-9.093899999999972e-05	8.269901720999951e-09	4.76998803801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
