csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
39451.6640625	-99.90234375	9980.478286743164	1556433797.300354	22674.060546875	-27.6953125	514113021.6833534	767.0303344726562	23514.478515625	-17.369140625	301.6870460510254	552930699.8617897	1.218859	23.017288	0.11237275	0.048596869699999996	-0.046512214	-0.1260147233	0.0020805478	-0.0964214735	-0.0243712942	-0.1020228633	-0.0289138394	0.0308388341	-0.06752592519999999	-0.0179100725	-0.0188060571	0.1105299842	-0.032988838	-0.012247367	0.0754091106	-0.0902046411	0.0336547856	0.0583774793	-0.1473269656	-0.23074744940000005	-0.0399443844	-0.0825904412	-0.0131108531	0.0409182034	-0.0376604676	-0.014018913400000001	-0.036465563799999996	-0.0373519365	-0.0328793884	0.055269154699999996	0.0034796176	-0.1468598523	0.10939856740000001	-0.0137056932	0.08671550880000001	0.131772199	-0.033254023	-0.0421217373	-0.0280984351	-0.0330264365	0.060362792	-0.0473293137	0.0469013936	0.0734814667	-0.0528937871	-0.0624731383	0.0303395128	-0.0520969647	0.038652031499999996	0.04903465059999999	0.0200252237	-0.1199788316	-0.0171930295	-0.049268294299999994	-0.0242065656	0.032949678999999996	0.07163419530000001	0.058836395599999994	-0.10195828529999999	-0.0295465069	0.0520145588	0.0337391529	0.07727537150000001	0.07332733	-0.2005185477	0.15855591460000001	0.0196822133	-0.1033089586	-0.0050653768	0.0494742212	0.0512335571	0.0181308381	0.0806085073	-0.0532027387	0.0342819845	-0.053506114	0.0853672847	-0.0660150702	-0.10423704460000001	0.1651965508	0.0320889322	-0.1057867799	-0.08476683300000001	0.0036079416999999997	0.0795484642	-0.024575944	0.050292388	0.0401144462	-0.0302539538	-0.0026868985	-0.045196000099999994	0.026158686299999998	0.0123963251	0.0098616496	0.0663462089	0.0844195428	0.017168754799999998	-0.05833073110000001	-0.1058053206	-0.007443600000000002	0.002952599999999999	5.540718096000001e-05	8.717846759999992e-06	-0.0628239	-0.0355569	0.00394684241121	0.0012642931376099999	-0.0456117	-0.030210200000000003	0.00208042717689	0.0009126561840399999	-0.00137847	0.0006436500000000003	4.142853225000002e-07	1.9001795409e-06	0.00059824	0.00022941099999999998	3.578910976e-07	5.2629406921e-08	-0.000267152	0.0	0.0	7.137019110399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39485.9609375	34.296875	1176.275634765625	1559141111.1577759	22665.673828125	-8.38671875	513732770.0829506	70.33705139160156	23537.03515625	22.556640625	508.8020362854004	553992023.9465486	1.24814	23.570238	0.13504844	0.141688623	0.0459795596	0.0145284634	0.0110740841	-0.135499347	-0.050357233200000004	-0.0518677062	0.0178246047	-0.091700726	-0.1040622026	0.0020065912	-0.0597030995	-0.0716945394	-0.08531781390000001	0.150075543	0.021184928999999998	-0.0127722477	-0.0016239089000000002	0.0525055972	0.029959084100000002	-0.08445123210000001	-0.0170206185	-0.0986191292	-0.1042632864	-0.0146815317	0.0691763073	-0.071704824	-0.11603251369999999	-0.0284643654	0.014954712	0.0060898829	0.1312143097	-0.0803070033	0.0434060484	-0.06865338809999999	0.0682656255	0.0604583587	0.0172139426	0.0845369186	-0.045196197699999996	-0.0613475508	0.0329553958	0.0691450163	-0.1295925278	0.10152851660000001	0.0556878756	0.0067863774	0.0595617247	0.0393919096	0.1262649552	0.0059159682	0.0282373059	-0.1703462948	0.0324907057	-0.030331812799999996	-0.0067079847	-0.0427795681	0.064016683	-0.0497399233	0.0305756111	0.10545931050000001	-0.10222347890000001	0.1559234005	0.0559349263	-0.028247100299999998	-0.10398450210000001	-0.0361039652	0.0324078361	-0.0581546829	-0.1488760095	0.08541815929999999	-0.0815802637	0.0476405954	0.0749221717	-0.07119620360000001	0.068727841	0.0535315438	0.0348098077	-0.0314671485	0.0181368261	0.0064255899	-0.0730251153	-0.0659397157	-0.0344402855	-0.011508483500000001	0.0942777417	-0.0636167187	0.054593770800000004	-0.05101399400000002	-0.003911192	0.0446166056	0.1111968566	-0.0944810288	0.0502893949	0.1362333995	-0.0512566728	0.0830027857	0.0128992127	-0.0637307152	-0.1081160967	-0.0129415	-0.005497899999999999	0.00016748242225000001	3.0226904409999987e-05	0.0122912	0.0751151	0.00015107359744	0.00564227824801	-0.035623199999999994	0.009988500000000004	0.0012690123782399994	9.977013225000008e-05	-0.00164476	-0.0002662900000000002	7.091036410000009e-08	2.7052354576e-06	0.000326227	-0.000272013	1.06424055529e-07	7.399107216899999e-08	8.348379999999999e-05	0.0003506358	1.2294546424163998e-07	6.9695448624399976e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39437.6015625	-48.359375	2338.629150390625	1555324417.0025024	22665.498046875	-0.17578125	513724801.7128944	0.0308990478515625	23497.15234375	-39.8828125	1590.6387329101562	552116168.2653961	1.4501190000000002	27.38448	0.07015171	-0.018507144399999998	-0.1057798907	0.0105538357	0.005838951899999999	-0.0025419217	0.0193663201	-0.11794895789999996	0.038558632	-0.0097693349	-0.1284363222	-0.1336652892	0.013489951299999999	0.062626628	0.0060555274	-0.0687203046	-0.0655297137	0.0630868642	-0.030689214399999998	-0.0618506472	-0.0031199784999999996	0.0372438947	-0.1486898652	0.1581854247	-0.0097453532	0.1263972953	-0.0019646304	0.0439404599	-0.09027945400000001	0.0921481447	-0.12296724869999999	-0.0127606357	-0.0486108119	0.1096346489	0.0627577038	0.0979610537	-0.051834508700000004	0.0967531041	-0.0789699629	-0.0397412995	-0.1729681368	0.058076038899999995	-6.7783000000000025e-06	-0.0307939484	-0.0999699255	-0.0187313508	-0.0554994361	-0.0922749116	-0.079764059	0.0189663297	0.0870250004	0.0808353559	-2.4104e-05	-0.0280203342	0.0648379874	-0.086751396	-0.0228163566	-0.03148735	0.1650815318	-0.0014738852	-0.0648042522	-0.110788955	-0.0994258119	-0.0387712258	-0.1157909832	0.0652110566	0.0699106568	0.0097018275	0.058913575999999995	0.0855176591	0.0335114478	-0.0540700686	0.19943197280000002	-0.0360674161	0.0006970046000000001	-0.0415628223	-0.0986411459	-0.07454550480000001	0.0334381386	0.0012289304	0.1166043475	0.0939951112	0.1372228412	-0.0002989268	0.0334209198	-0.0382145878	-0.0618553582	-0.0306516352	0.1218067544	-0.0168890652	0.0022391219	0.09930802550000001	0.012353136	-0.0744382675	-0.0374484246	-0.1762084454	-0.0413240436	0.0815548146	0.008610269	-0.0689150546	-0.10977664990000001	-0.00626833	0.00667317	3.92919609889e-05	4.45311978489e-05	0.012779	0.0004878	0.00016330284100000002	2.3794884000000004e-07	0.012835	0.048458199999999986	0.00016473722499999995	0.0023481971472399995	-0.00161318	3.158000000000002e-05	9.972964000000014e-10	2.6023497124000003e-06	0.000363363	3.713600000000001e-05	1.32032669769e-07	1.3790824960000004e-09	-0.000138451	-0.0002219348	4.925505545103998e-08	1.9168679401e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39386.1171875	-51.484375	2650.640869140625	1551266227.107483	22671.3046875	5.806640625	513988056.2334595	33.71707534790039	23501.935546875	4.783203125	22.87903213500977	552340974.4494667	1.289387	24.349167	0.08248581	0.0854768333	-0.0971887908	-0.0288796026	0.0040031819	-0.0608000179	-0.008601295600000001	-0.10831664449999999	0.0061628613	-0.0089982769	-0.0710043351	0.012848343799999998	-0.1345815146	0.0518892794	-0.0332497334	0.041158580699999996	0.050705931100000004	0.110438834	-0.084745839	0.0105741391	-0.07909062019999999	-0.060321933700000004	0.0751943092	-0.06555121650000001	0.0409069914	-0.0015063735999999999	-0.0104570844	-0.0035316093	-0.0768963914	0.1404225045	-0.0672024701	0.10109444279999999	0.05999321940000001	0.08163418530000001	-0.11759617929999999	0.031108529300000007	-0.013381918500000001	-0.1249523443	-0.1278404699	-0.014970664199999999	-0.009439639100000001	0.038269315299999995	-0.0284938051	0.0410146147	0.058145427300000004	0.0685691053	-0.0409813518	-0.0618106448	0.035029486299999996	0.0097652966	0.1074265357	-0.0016735720000000001	0.015246603999999999	-0.0865376633	0.0376878638	-0.0490205187	0.0123505482	0.0286310859	0.13252952070000001	0.1328600793	-0.06308792440000001	0.0496369467	-0.1020546742	-0.0080177068	-0.0037738817	0.0549548929	-0.053654723	-0.07497027839999999	0.037750391099999996	0.0092176966	0.0042475119	-0.0530767299	0.0095279039	-0.11184881029999999	0.0780741401	-0.09756253179999999	-0.0158803949	0.010181923	0.0620928718	-0.062168660599999995	0.0599960493	-0.11318499289999999	-0.0804337937	0.0933726113	-0.014331410900000001	0.0046417183	0.0370483613	0.1019668941	0.0608694041	0.1591760225	0.1402412904	0.0554764887	0.025883964900000004	0.053465548499999994	-0.16608793119999998	0.0227004775	-0.0374343252	0.080076174	0.0043083746000000004	-0.0738662073	-0.11077699349999999	-0.00407747	0.00219086	1.66257616009e-05	4.7998675396000005e-06	-0.0198172	-0.0325962	0.00039272141584	0.0010625122544400002	-0.0116759	-0.024510900000000002	0.00013632664081000002	0.0006007842188099999	-0.0013843	0.0002288800000000001	5.238605440000005e-08	1.91628649e-06	0.00059824	0.000234877	3.578910976e-07	5.5167205129e-08	-0.000138451	0.0	0.0	1.9168679401e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39579.02734375	192.91015625	37214.32838439941	1566499405.4773102	22683.33984375	12.03515625	514533906.46705633	144.84498596191406	23544.8359375	42.900390625	1840.443515777588	554359299.3237915	1.306391	24.670263	0.21748697	-0.033161894	-0.0515047566	0.2128864389	0.0050557065	0.1041539184	-0.0082858316	0.017526438999999998	0.0387417234	-0.1621426378	-0.1106744903	-0.053907959299999995	-0.0903680424	0.0061601862	0.04433963690000002	0.14136187890000002	-0.1952075892000001	-0.1082994744	-0.1227962791	0.0044328427	-0.080387908	-0.0435689768	-0.0438405825	0.0792832179	-0.0772858336	-0.0139581428	-0.170178898	-0.008761873199999999	-0.0051554556	0.0486189279	-0.0789560758	0.0689838354	0.0675498213	0.0463408563	-0.1127265114	0.09797010689999999	0.09068933970000001	0.0907864208	-0.0181235107	0.0462533341	0.0104362798	-0.061119415	-0.0568857129	0.0499901268	-0.06428403320000001	-0.1046956567	0.0783907967	-0.0051658510999999996	-0.08459584839999999	0.034288253500000004	0.17643866719999998	-0.056829141799999996	-0.0194746799	0.088489144	0.0324500297	-0.051227850899999997	-0.0042119581	-0.1763669096	0.0797083624	-0.0345138198	0.0088664813	0.1385682909	-0.006354555600000001	0.1262685506	-0.031322872	0.226603468	-0.028977754100000006	-0.0682800924	-0.025428407000000004	0.0760138728	0.0243071856	0.0006294234	-0.011789128400000001	-0.029618445	0.0970765384	-0.0434620066	-0.054661691799999995	-0.1153224931	0.0049465389	0.0460012759	0.10328116039999999	0.0775047218	-0.0376077887	0.0285553945	-0.08676660720000001	0.1011511651	-0.0724647078	-0.020265915	0.0727167768	-0.045920238499999995	0.1595144654	0.1332392517	-0.1934013009	0.0216005225	0.0785397197	-0.1092896917	0.08265188700000001	0.0785674201	0.0	-0.0785674201	-0.11111111109999999	0.0058516	0.00992907	3.4241222560000004e-05	9.85864310649e-05	0.0526647	0.07248189999999999	0.00277357062609	0.0052536258276099975	0.0625981	0.074274	0.0039185221236100005	0.005516627076000001	-0.00260034	-0.00121604	1.4787532816000004e-06	6.7617681156e-06	0.00059824	0.0	3.578910976e-07	0.0	-0.000138451	0.0	0.0	1.9168679401e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39291.45703125	-287.5703125	82696.68463134767	1543818595.638565	22648.482421875	-34.857421875	512953756.01398087	1215.0398597717285	23511.072265625	-33.763671875	1139.985538482666	552770519.0794411	1.381093	26.080973	0.07778695	-0.058622120800000004	-0.15527807130000001	0.0175766664	-0.0377792517	0.0006732199000000001	0.057233548899999986	-0.124813445	0.071550188	0.0406773759	-0.0694507644	0.0346844214	0.0141710403	0.028162326	0.05223730099999999	0.1522912541	-0.0937722571	0.0948530619	-0.0717214332	-0.200281426	0.1009600841	0.0674117204	-0.0192542849	0.0842503755	-0.06601006200000001	-0.0740609389	-0.1265056282	0.0640735625	0.092053577	0.0918146134	0.022954450699999997	0.1067890814	0.0612140412	0.0173023261	-0.1632620622	-0.0432769696	0.1000405368	-0.026315611000000003	0.0816312612	-0.0259866306	0.062831735	-0.0458800172	-0.0507472037	0.0819524292	-0.0902344302	-0.0265437393	-0.1289185546	-0.0825266301	-0.061433722	0.0357049583	0.0652829994	0.1098823956	-0.038411428500000004	-0.0397196281	0.1051115019	-0.0434118121	0.0315569281	0.048451355300000006	0.0859743385	-0.029299510499999997	-0.0588031766	0.0785707839	-0.022507618700000002	0.0822155579	-0.09688063539999996	0.020918901299999997	0.2539543776	-0.08643224220000001	0.008859462700000001	-0.0668167103	0.13292190210000002	0.046495510700000006	-0.0266806968	-0.0152509438	0.1767258648	0.0566955659	-0.10347772849999999	-0.0497345638	-0.034449362000000004	-0.030694361400000002	0.016104278899999998	-0.0304288983	-0.16331706880000002	0.08733274699999999	-0.0790821326	0.0645628436	-0.0213391091	-0.0645699995	0.0405540575	-0.0906249574	-0.0373790579	-0.1244192525	0.011513391000000001	0.09917811650000001	0.0868187948	0.10670408140000001	0.1013252517	0.0770291202	-0.0043083746000000004	-0.0830027857	-0.11077699349999999	0.015312799999999996	0.009461199999999998	0.00023448184383999994	8.951430543999996e-05	0.0212912	-0.0313735	0.00045331519744	0.00098429650225	0.05772180000000001	-0.004876299999999993	0.0033318061952400013	2.377830168999993e-05	-0.00238161	0.00021872999999999988	4.7842812899999956e-08	5.6720661921e-06	0.00059824	0.0	3.578910976e-07	0.0	0.000284338	0.000422789	1.7875053852099996e-07	8.0848098244e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39474.50390625	183.046875	33506.158447265625	1558236458.6445465	22653.896484375	5.4140625	513199025.92477804	29.31207275390625	23593.212890625	82.140625	6747.082275390625	556639694.5023537	1.206102	22.77639	0.11545288999999995	-0.1194256946	-0.08139165599999999	-0.042503726799999995	-0.0274108084	0.12078735859999999	0.0530298854	-0.1680452833	-0.12886218359999999	-0.06881292259999999	0.013280796000000001	0.0152057978	0.0453681335	0.0082531271	-0.0680864633	0.1453905242	-0.0700287326	0.1086356436	-0.09915524880000001	-0.0691264298	-0.1671173487	0.0105544101	0.0439199345	0.0834100349	0.0014704944	-0.1037176542	-0.1195833889	-0.0794018601	0.06000357360000001	-0.0455554482	-0.0557849556	-0.16745897699999998	0.0959391567	0.0364726408	0.0464803805	-0.037101786	-0.0307895323	-0.0202820666	0.0346676078	0.0703409167	0.0057814714	0.1010718164	0.1663175997	0.0407589034	-0.09408547939999999	-0.09984806539999999	-0.11704052449999999	-0.027309772799999996	0.0357236814	-0.0636067084	0.0797755282	-0.0266935449	-0.054199007699999996	0.0819717915	-0.0064379534	-0.18515137780000002	-0.11489271289999999	0.0853231022	-0.028442995699999998	-0.026289511600000003	-0.0630314332	0.0400668733	-0.0814937431	0.0391768901	-0.139479266	0.181577039	0.0782640731	-0.0540400834	-0.118177288	-0.0428252291	0.0987154289	0.0219123894	-0.1930488152	0.0950966413	-0.1217963496	-0.06530294980000001	-0.0451443205	-0.0684426518	0.08505042619999999	0.008132727099999999	0.088948402	-0.0820271132	-0.0480546208	-0.0038614827	0.0689911799	-0.0461631254	0.031784839599999996	-0.0395520751	-0.0688638385	-0.1401246193	-0.1475129238	0.10618871519999999	0.0579078964	-0.075504519	0.0879312008	0.0411174358	0.06651725650000001	0.0754618528	-0.008610269	-0.08715729609999999	-0.10977664990000001	0.0116985	-0.003614299999999997	0.00013685490225	1.3063164489999983e-05	-0.008924849999999998	-0.03021605	7.965294752249997e-05	0.0009130096776024998	0.0869152	0.029193399999999987	0.00755425199104	0.0008522546035599992	-0.00281748	-0.00043586999999999966	1.899826568999997e-07	7.938193550399999e-06	7.55102e-05	-0.0005227298	5.7017903040399994e-09	2.7324644380804005e-07	0.000194355	-8.998299999999998e-05	8.096940288999994e-09	3.7773866025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39565.1953125	90.69140625	8224.931167602539	1565404680.116272	22689.337890625	35.44140625	514806053.91495126	1256.093276977539	23645.69921875	52.486328125	2754.814640045166	559119091.5435944	1.45157	27.411871	0.17469546000000002	-0.2276772494	0.004142643	0.0369671765	-0.0030093867	0.2494569144	0.0695399655	0.0097561391	-0.017950284099999998	-0.0760206845	-0.0262416711	0.11341762080000001	-0.1606869336	0.0539002896	0.2169297622	0.0452035081	-0.2678328197	-0.0651793131	-0.0788174104	-0.1504067313	-0.0172191744	-0.0713307588	0.0677315764	-0.10755772109999999	-0.14907939650000002	-0.006664149	0.1462336115	-0.039739665099999995	-0.0635335745	-0.1092049366	0.07144345120000001	-0.0740142942	0.1282064077	-0.0163107251	0.0825968243	0.1509928127	-0.115160523	0.049258396600000004	-0.008359427800000001	-0.2032141618	-0.0375843775	0.0603982825	0.0200571594	0.07931936469999999	0.1153163041	-0.2529664779	-0.0291710132	0.0532751112	0.0470240151	-0.0425216842	0.12053043150000001	-0.16372163369999998	-0.0497545729	0.2275860707	0.0156724378	-0.0080585407	0.0035767933	-0.0520492609	0.059279955599999996	0.054376636799999996	0.0444600817	0.2546408195	0.1447752115	0.0222012792	-0.11771749	0.2085913685	0.0657714566	-0.08047918400000001	0.3195405033	-0.054919519900000005	-0.110015695	0.112246916	0.022366403700000002	0.0322553819	-0.1277679299	-0.06820841679999999	-0.0357749312	0.0518525059	0.038329153	-0.10465071349999999	-0.021819291600000002	0.0601876597	0.0502202703	-0.0134601295	0.0502988135	-0.0612727891	0.0520776029	-0.1627223959	0.0110701754	0.0614588264	-0.0823509664	-0.0707427637	-0.0809276567	-0.014388091	-0.026979913900000003	0.1102393869	0.017924873799999998	0.0738662073	-0.0128992127	-0.09101689380000001	-0.1081160967	0.0414985	0.0298	0.0017221255022500002	0.00088804	-0.0127611	-0.0038362500000000033	0.00016284567321	1.4716814062500021e-05	0.183792	0.0968768	0.033779499264000014	0.009385114378240002	-0.00298441	-0.00016693000000000006	2.786562490000001e-08	8.9067030481e-06	-0.000384947	-0.0004604572	1.4818419280899993e-07	2.1202083303184e-07	0.000450616	0.000256261	6.566970012100001e-08	2.0305477945599998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39317.62109375	-247.57421875	61292.99378967285	1545875328.471695	22672.232421875	-17.10546875	514030122.9915199	292.59706115722656	23698.634765625	52.935546875	2802.1721229553223	561625289.7544899	1.587049	29.970293	0.17087083400000005	-0.18547064929999998	-0.0228140732	0.0162717766	-0.0204601709	0.10435311650000001	0.0910171421	-0.06081269950000001	-0.0499871595	-0.0299018678	-0.0126585152	0.1547913869	0.18434985739999998	0.0850741926	0.2076655508	0.12282640140000001	-0.061749253899999995	-0.0072722197	-0.1088452498	-0.0402760777	-0.0012915905	-0.001869765	0.1793357323	-0.0828338978	0.0197352457	-0.1186539073	-0.09778257609999999	0.0886376566	-0.0333204849	0.0825211032	0.1144430565	0.0536311289	-0.0975718047	-0.027882576200000002	0.06688589519999999	0.0040836169	-0.04990623809999999	0.0021365997	0.1086978021	0.0235965104	-0.0839776795	0.0378690493	0.060114212	-0.048991512300000005	-0.0183707619	-0.12293348220000001	-0.1385187416	0.043635060700000006	0.056195000999999994	0.053633225599999994	-0.0080560031	0.17622043989999994	-0.048182085300000004	0.1025964512	0.024125500600000002	-0.0824291628	-0.07725597099999999	0.0170384085	0.0224245065	-0.1142829769	-0.0731364489	0.1624849159	0.1892426497	0.0297140052	-0.013311461799999999	0.0756386651	0.0414780035	-0.1193668287	0.0352285737	-0.0370228611	0.011582971999999999	0.05880879400000001	-0.039160977	-0.1233338565	-0.031944366200000004	0.0098122497	-0.0529826575	0.0957672285	0.0986504309	0.0017287193	-0.17098642079999998	-0.1311658573	0.014622974399999999	-0.018821564	0.0175342772	0.015945453000000002	-0.016212148899999997	0.1134575047	0.06619742599999999	0.0656346663	0.017827325	0.2153238954	-0.0580900038	-0.0021743763	-0.049411311799999996	-0.1497365312	-0.0561353883	0.07224278370000001	-0.017168754799999998	-0.09456851919999999	-0.1058053206	0.00950992	-0.03198858	9.04385784064e-05	0.0010232692504164	-0.000265056	0.012496044	7.0254683136e-08	0.00015615111564993604	0.098012	-0.08578000000000001	0.009606352144	0.007358208400000002	-0.00322526	-0.00024085000000000035	5.800872250000018e-08	1.04023020676e-05	5.11112e-05	0.0004360582	2.6123547654399997e-09	1.9014675378724e-07	0.000585832	0.000135216	1.8283366656000002e-08	3.4319913222399996e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39492.11328125	174.4921875	30447.52349853516	1559627011.4190824	22682.171875	9.939453125	514480920.967041	98.79272842407228	23741.611328125	42.9765625	1846.9849243164065	563664108.4557532	1.304551	24.635515	0.213711776	-0.2464611998	0.057907473499999994	-0.0718422791	-0.0273947424	0.2352736907	0.09500031099999999	-0.052517531900000004	-0.1628449333	-0.0651547033	0.0024690738	0.1116860903	0.0191527497	0.0034497365000000003	0.1049718918	0.0780840894	0.0505400645	0.0973737348	-0.08738346550000001	0.0046685632	0.0331741386	0.09227627599999999	0.1203943074	0.0164806416	0.1690562559	0.054348294500000005	0.21940010899999998	-0.1275828473	-0.18503577079999997	-0.08170101980000001	-0.16526147289999998	0.0459542462	-0.057200194100000004	0.0164599116	0.0368647389	-0.0063161031000000005	0.0873086694	-0.153937631	-0.045650147099999996	0.0162635498	0.028400911600000002	-0.0983784732	-0.09411810109999999	-0.052870434699999996	-0.0202250444	-0.21920646859999998	-0.1097739672	0.0871030344	0.1435328372	-0.0783183692	0.0056387377	-0.05757739	-0.07943433009999999	0.213511987	-0.0208032542	-0.0878955673	-0.1506265931	0.0559885521	0.0488236288	-7.11077e-05	0.0250020135	0.10982934949999999	0.0194871471	-0.0286663295	-0.0471714518	-0.0369092024	0.052615175	-0.17015182850000002	-0.0051524747	0.1049803401	0.0083914329	-0.0963192977	0.1641122866	0.09114941900000001	0.0043621597	-0.0787712468	0.2547335355	0.0391021694	-0.0079130526	-0.0277292248	-0.0671242639	0.0365406216	0.0185090444	0.0677567095	0.1934427372	0.027780680099999996	0.0048050443	0.1486023619	-0.0710837416	0.0422566347	0.09334556029999999	-0.0793518503	0.0806611968	0.047642141299999996	-0.0464722525	0.0782957007	-0.032791155	0.07059219259999999	-0.0214124734	-0.09780015460000001	-0.10285821880000001	0.0297443	0.02023438	0.0008847233824899998	0.0004094301339843999	0.0801949	0.080459956	0.00643122198601	0.0064738045195219356	0.157734	0.059721999999999976	0.024880014755999998	0.0035667172839999976	-0.00405913	-0.00083387	6.953391769e-07	1.64765363569e-05	0.00028315	0.00023203880000000006	8.017392250000001e-08	5.384200470544002e-08	0.000585832	0.0	0.0	3.4319913222399996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
