csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
32850.1640625	77.05859375	5938.026870727539	1079133278.9331665	22890.177734375	-29.916015625	894.9679908752441	523960236.71127695	22334.748046875	34.15234375	498840970.3173866	1166.382583618164	1.018489	16.895231	0.07997844999999998	-0.0269142006	-0.0329592267	-0.1100764639	0.0052071522	0.0144969529	-0.0558749904	0.049907464400000004	-0.0155043677	0.12909471179999998	0.0322484011	0.0888079357	-0.0574692787	0.0485446151	-0.0371839753	-0.1008903018	0.080287455	0.2249189415	0.0037807225	-0.0894920767	-0.1996151012	0.0422236088	0.0504653687	-0.0174196352	0.010588230300000001	-0.053081774299999995	-0.0055415385	0.1313453316	-0.124711813	0.09373559599999999	0.1223540263	0.0386907563	0.055158382400000004	-0.008769917	0.057362412599999996	0.0079249186	0.123649911	-0.0110018561	0.0915638606	-0.145085372	0.0345366356	0.0993061051	0.027136867400000004	0.0645824741	0.09759386869999999	-0.0404642794	0.08657418759999999	0.0796254168	-0.060234067999999995	0.0812982542	0.0696414418	-0.06466420469999999	-0.0503173609	0.0039232862	0.17169149039999998	-0.0015500726000000002	0.0061904247	0.0339542057	-0.08057838980000001	0.0007990828	-0.10881339470000001	0.0389963557	0.0536826029	-0.0673207857	0.1096976004	-0.2184413771	0.0799881179	-0.0773178996	-0.014914396699999999	-0.0342446214	-0.18364611690000002	0.053457771900000006	-0.1239977772	0.0684162062	-0.0215647666	0.0785162146	0.023490393999999998	-0.09433095550000001	-0.1060147445	-0.1311936948	0.046368653499999996	-0.1044828627	-0.0184430958	0.0250713365	-0.0885448581	-0.1213564202	-0.0161231701	-0.14959531199999998	-0.0267891206	0.0689617526	0.1357764375	0.0851366855	0.0778976471	0.0562551436	-0.0523518174	-0.1001668151	-0.0063225904000000005	-0.1262754647	-0.0055093199	-0.0834855568	0.0803860294	-0.015536046599999999	-0.1009072399	0.0137072	-0.0036809999999999994	1.3549760999999988e-05	0.00018788733184000006	0.06291530000000001	0.04077610000000001	0.0016626903312100007	0.0039583349740900005	0.00645762	-0.0034478999999999994	1.1888014409999995e-05	4.17008560644e-05	-0.000687938	-0.00014801799999999998	4.7325869184400005e-07	2.1909328323999992e-08	0.00017264	0.000286783	8.2244489089e-08	2.98045696e-08	0.00045158	0.000206668	2.039244964e-07	4.2711662223999984e-08	0.0	0.0	0.0	0.0	0.0
32778.9453125	-71.21875	5072.1103515625	1074459255.7998657	22901.849609375	11.671875	136.232666015625	524494715.5304298	22307.1875	-27.560546875	497610614.16015625	759.5837440490723	1.04529	17.339825	0.07057680000000001	-0.007581656	0.07158164139999999	-0.0569148442	-0.07898246589999999	0.12857279230000002	-0.058763992699999996	-0.014601086000000001	0.0473533692	0.028447812200000002	0.012887163799999999	-0.060283051	-0.045960084299999995	0.059485871600000004	-0.1301194576	-0.0365744495	-0.07940950620000001	0.062674831	-0.021798993500000002	-0.0374268639	0.0704654381	0.0168808038	0.132514626	-0.013239678500000001	-0.0034200262	0.044718943600000005	0.1534226403	0.0797861334	-0.0050764321	-0.027223472999999998	0.072373042	0.0938535329	0.031227880899999998	0.0446569478	-0.1240802126	0.1426900194	-0.0992964867	0.0234298577	0.0755556503	-0.0648747132	-0.0543949075	0.0801962212	0.0844978406	0.0716945399	0.0155379873	-0.1185033482	-0.04559793559999999	0.1447382484	-0.005973424000000001	-0.038390463900000005	0.0396857288	-0.0949594165	-0.0295983987	0.0822688548	0.1265837542	0.0311726513	-0.1179399593	0.0730030348	0.0016794825	-0.0291192516	-0.012725761200000001	0.0160314311	-0.0176780518	0.0492722201	0.1641036914	-0.0710061927	-0.0127749648	0.07526044259999999	0.0361080252	-0.0164944843	0.11234486980000001	0.016938083200000002	-0.053817598700000004	0.0108020174	-0.10860253369999999	-0.049944570199999996	-0.0939782888	-0.0807597122	0.0023224675	-0.0751758162	0.19228720359999998	0.0300964823	0.019978236599999998	-0.1026452585	0.0844156196	-0.0109643694	0.1653994618	0.0172062901	-0.050978443899999996	0.0872067091	0.0940575692	0.08922241300000001	0.030620503599999998	-0.026291892999999997	-0.0923194331	0.0312276712	-0.0371585169	-0.09970010929999999	-0.08668983220000001	-0.021771702400000002	0.07823761629999999	-0.0211357831	-0.10540925529999999	0.0141034	0.0003961999999999976	1.5697443999999812e-07	0.00019890589156	0.0267076	-0.03620770000000001	0.0013109975392900006	0.0007132958977599999	0.00645282	-4.800000000000117e-06	2.304000000000112e-11	4.16388859524e-05	-0.0013673	-0.0006793620000000001	1.8695092900000003e-06	4.6153272704400005e-07	0.00017264	0.0	0.0	2.98045696e-08	0.00045158	0.0	2.039244964e-07	0.0	0.0	0.0	0.0	0.0	0.0
32784.6796875	5.734375	32.883056640625	1074835222.211975	22900.58203125	-1.267578125	1.6067543029785156	524436657.3700104	22238.2109375	-68.9765625	494538025.7007446	4757.766174316406	1.351102	22.412809	0.06666374	0.1285268763	0.1124668875	0.0750088978	-0.10791175630000001	0.027883603700000002	-0.0002164971	0.1248368379	0.0073173343000000005	-0.11722149230000001	0.079091673	-0.1920062661	0.039745206899999996	0.08160773889999999	-0.1186380684	-0.0083189345	-0.10377345130000001	-0.0607911603	-0.08651072369999999	-0.1213170424	0.019129508700000002	0.1637023115	-0.0880536348	-0.22117676579999998	-0.0467581137	-0.0216267244	0.1076568777	0.058450153399999996	-0.082195715	-0.0350811325	0.0431495466	0.0770258618	-0.0787051248	0.0049615297999999995	-0.0350967323	-0.0344559335	-0.0328586999	-0.07481344820000001	0.08488447449999999	0.2524563019	0.0380468889	-0.0046978985	-0.0383192542	-0.0831344793	0.018324969	0.0366543146	-0.0171468957	-0.0464141495	0.1566457916	-0.1108970686	-0.0878656519	-0.0952559109	0.0003350429	-0.0682250804	0.076207476	0.0281127113	-0.011657726399999999	0.039725241099999996	-0.0708615229	0.055080604000000005	-0.0098959661	0.012456606499999998	-0.2003546173	0.040022465699999996	0.0318522438	0.0438942605	-0.053059533799999996	0.22236861300000002	0.038255582999999996	0.11896653039999999	0.0267620513	-0.0156349945	-0.21625452420000002	0.048050759500000005	0.0782499348	-0.1025202389	-0.1218325609	-0.0506375424	0.048756819800000004	-0.0943030325	0.0047196859	-0.0451074939	-0.042128981399999994	-6.80257e-05	0.1650099393	0.0634794422	-0.0792285246	-0.005079025300000001	0.2113257334	-0.0215068292	-0.09648660699999999	-0.0389467568	-0.09743924109999999	-0.1001673396	0.0723538106	-0.02677339	-0.01739762	0.025962036400000003	-0.0300579835	0.0012238727	0.0760468362	-0.0266897442	-0.1093977275	0.00946094	-0.004642459999999999	2.1552434851599993e-05	8.950938568359999e-05	0.012249	-0.0144586	0.00020905111396	0.00015003800099999998	0.0313364	0.02488358	0.0006191925536164001	0.00098196996496	-0.00123062	0.00013668000000000013	1.5144255844e-06	1.868142240000004e-08	0.000263259	9.0619e-05	8.211803161000002e-09	6.930530108099999e-08	0.000225297	-0.000226283	5.0758738209e-08	5.1203996088999994e-08	0.0	0.0	0.0	0.0	0.0
32596.3125	-188.3671875	35482.19732666016	1062519588.5976562	22877.810546875	-22.771484375	518.5405006408691	523394215.418705	22244.275390625	6.064453125	494807787.65396506	36.777591705322266	1.430618	23.73185	0.060946300000000016	-0.05645873940000001	-0.1398077667	0.14844289970000002	0.0349541056	-0.020519715600000002	-0.1064830855	0.057569491699999996	-0.1631878105	-0.0712428574	0.022664769700000004	0.0534877441	-0.047257142	-0.0803218817	-0.0938144175	-0.0923166711	-0.16931479730000001	0.06045117570000001	-0.021748366800000002	0.0871123609	0.11966570550000001	0.11073095109999999	-0.012726514199999999	-0.0436530716	-0.1071475365	-0.022581863599999998	-0.1371206938	-0.11393096539999999	0.07749540889999999	-0.007727324499999999	-0.0641073963	0.0453557507	-0.0341188058	-0.0083057841	0.0084272501	0.1399083617	0.058009363200000004	0.1419661495	0.0022650121	-0.10715119109999999	0.0209345378	0.03539415	0.0057591013	0.0109551859	0.0507886473	0.0061136936	-0.048682317	0.1005740235	-0.0525066541	0.0585960651	-0.10764344949999999	0.1011865637	0.1183632333	-0.046170718	0.012532610900000001	-0.1149009536	0.0402493462	0.11338182460000001	-0.011908659399999999	0.1627681956	0.0250006294	-0.0833286798	-0.0564133021	-0.0067109334	0.0557305467	-0.06833070570000001	-0.2076484283	0.0606473647	0.0326230474	-0.0534793533	0.09596894199999999	0.048686442999999996	-0.0545164962	-0.0222132153	0.0857556292	0.0966107592	-0.005558645500000001	0.16128210070000001	-0.0467999339	0.0969974508	0.0345735253	0.0070955843999999995	0.12091720449999999	-0.0849889759	-0.1066027903	-0.108771702	0.0682091522	0.0890688815	0.0292955965	0.08682743470000001	0.0263573166	-0.030979212000000002	-0.0533569126	-0.0096751231	-0.0160817547	0.007587984599999998	0.0746636642	-0.0364829365	-0.0484505624	-0.1028494622	0.0738148754	-0.0321859012	-0.11285322490000001	0.00944557	-1.5369999999998926e-05	2.3623689999996696e-10	8.921879262490001e-05	-0.0115931	-0.0238421	0.0005684457324099999	0.00013439996761000002	0.0139231	-0.0174133	0.00030322301689	0.00019385271361	-0.00140096	-0.00017033999999999994	1.9626889216e-06	2.9015715599999982e-08	0.000283237	1.9977999999999977e-05	3.9912048399999913e-10	8.022319816900001e-08	2.21044e-05	-0.00020319259999999998	4.886044993600002e-10	4.128723269476e-08	0.0	0.0	0.0	0.0	0.0
32673.984375	77.671875	6032.920166015625	1067589254.9377439	22923.150390625	45.33984375	2055.701431274414	525470823.83121115	22314.017578125	69.7421875	497915380.4768715	4863.972717285156	1.179308	19.562998	0.08326253999999997	-0.1406364621	-0.0571611633	0.0011259938	0.0777419587	0.1577441368	-0.0404590236	-0.0975571359	-0.0189576072	0.042275819400000005	-0.054042629800000005	0.0769302659	-0.063786106	-0.1376362153	-0.098211776	0.12228414	-0.0213030843	-0.072338926	-0.011174173999999999	-0.0718665654	-0.0127843744	0.060314880599999995	-0.0612928737	-0.0575507688	-0.0102981944	0.136769406	0.0289094827	0.1410670214	0.062121067099999996	0.0143370402	0.028664272400000006	-0.0522702187	0.0542495222	0.0704073596	-0.08056174740000001	0.000660604	-0.1417978251	0.1143861272	-0.045186010199999994	0.0564583106	-0.08495143849999999	-0.057626195899999996	0.0750137858	-0.1249477483	0.14446719449999998	-0.0655020778	0.034073917	0.022179791299999998	-0.1290217785	0.0503129094	0.0011985856	0.0525453926	0.1168503963	-0.027655544700000003	0.0643703666	-0.0035623778	-0.1661195222	0.0385858272	0.0461092478	0.0203259866	0.0272246571	-0.013154933999999998	0.0502854513	0.0688516186	0.0985637283	0.1234292106	-0.1109752978	-0.1332055323	0.021040436800000003	0.044570743200000006	-0.05296671519999999	0.0046154337	-0.0732869641	0.0757798792	-0.0222476257	-0.1615797117	0.0206727958	0.059757624	-0.1318409798	-0.0554897811	-0.0437817404	0.025645549700000003	-0.027708248300000002	-0.0412299169	-0.0019215254	0.031978180499999995	0.133127514	0.0569272108	-0.0169506297	-0.0794180385	-0.008961279	0.1042333927	-0.0113046265	-0.20358040510000008	-0.0079736396	-0.1454223289	-0.17237851170000001	0.07215105349999999	-0.0647600471	0.04470205730000002	0.07154294259999999	-0.0376123508	-0.11575891279999999	0.00944041	-5.160000000000582e-06	2.6625600000005996e-11	8.912134096809999e-05	-0.063415	-0.051821900000000004	0.0026855093196100003	0.004021462225	0.0142792	0.00035610000000000155	1.2680721000000108e-07	0.00020389555263999998	-0.0008767369999999999	0.000524223	7.686677671689998e-07	2.74809753729e-07	0.000283237	0.0	0.0	8.022319816900001e-08	0.000119469	9.73646e-05	1.4272841960999998e-08	9.479865333159998e-09	0.0	0.0	0.0	0.0	0.0
32720.0	46.015625	2117.437744140625	1070598400.0	22950.775390625	27.625	763.140625	526738091.0309182	22350.509765625	36.4921875	499545286.78329855	1331.6797485351562	1.317086	21.84853	0.20438464	-0.0667648421	0.0656446516	-0.0836055755	-0.0334777186	-0.0200306013	-0.0022949471	0.0933941172	0.1400622149	0.1839365034	0.0222337188	0.049629222	-0.0581123449	0.017680491899999998	-0.0885592897	-0.017887026	-0.2902037139	-0.0509584833	-0.017508601699999998	-0.0777989522	-0.012981233899999998	-0.0230912933	0.0050658941	0.0237827343	-0.06291423	0.11507165189999999	0.037801157	0.112472528	0.006407781600000001	-0.0822310342	-0.0294581629	-0.0917584836	0.0154602801	-0.006006802800000001	0.041439592000000004	0.044663437400000006	-0.0595255658	-0.2081447243	-0.016063256	0.05806737610000001	0.0303776379	-0.0156062051	0.0928128149	-0.0304383832	-0.102130425	-0.0463659688	0.0655835278	-0.0289181557	-0.0819045802	-0.0444081956	0.0418868405	-0.1028245444	-0.010985158200000001	-0.0430080241	0.18979098989999998	0.015251872	0.030115532799999997	-0.08429061060000001	-0.16568561	-0.13683344449999998	-0.0420810075	0.042743378	0.0718011809	0.024305227599999996	0.20114907780000002	-0.0150373744	-0.21021870829999997	0.0952136616	0.0905208707	0.034901057799999996	-0.0376111296	0.0079907363	0.05392951940000002	0.0504970154	-0.0630965082	-0.17732378969999998	-0.0652865153	0.05185238599999999	-0.012926857	-0.0241320037	0.1178398949	0.0412760876	0.0251562342	0.1068754386	0.0989858117	0.0907171034	-0.0166966852	-0.0313447328	-0.08677168939999999	0.0852729938	-0.0388246427	-0.0680031654	-0.0345331667	0.0187530152	-0.0066677528	0.0041906262	-0.0696548104	0.1277991908	0.0511150192	-0.0423551308	0.069232268	-0.0429573403	-0.1181006348	0.00944557	5.160000000000582e-06	2.6625600000005996e-11	8.921879262490001e-05	0.08679159999999997	0.15020659999999994	0.02256202268355999	0.0075327818305599955	0.0112852	-0.002994	8.964036000000001e-06	0.00012735573904000002	-0.00180295	-0.000926213	3.2506287025e-06	8.578705213690001e-07	0.000283237	0.0	0.0	8.022319816900001e-08	2.21044e-05	-9.73646e-05	4.886044993600002e-10	9.479865333159998e-09	0.0	0.0	0.0	0.0	0.0
32852.65625	132.65625	17597.6806640625	1079297022.680664	22945.1875	-5.587890625	31.22452163696289	526481629.41015625	22292.0625	-58.447265625	496936050.5039063	3416.0828590393066	1.457727	24.181557	0.10634444	0.0951630383	0.18878676960000002	-0.0075794978	-0.0380804599	0.0886244009	0.0832977332	0.1226734757	0.2093996084	-0.0025631526999999998	-0.0788096591	-0.0930369636	-0.0805180755	0.0294554015	-0.1293297486	-0.072703811	-0.0658509731	0.0824891849	0.0969244957	0.0075366697	-0.1344755209	0.1298068222	-0.172834968	-0.015374156699999999	0.0624233922	0.0872965236	-0.030068796600000006	0.059836744000000004	0.0507261036	-0.0132033277	-0.1441209087	-0.0250787107	0.0189088829	-0.049638987300000006	-0.08964911710000001	-0.0472759901	-0.0505984243	0.004023291599999999	-0.1080671979	0.011841675500000001	-0.0053440574	0.0940628461	-0.12501341359999998	0.047284943499999996	0.0094471465	-0.0722133816	0.0804542295	0.1509971352	0.1398629146	-0.1459800801	0.0324246328	-0.08287962530000001	-0.0076301262	0.0376391613	0.050188192300000004	0.016129428	-0.0908732593	-0.08032185780000001	-0.1679956226	-0.11554218449999999	0.10459467630000001	-0.007415299300000002	-0.0485190326	0.1451980753	0.12437201310000001	-0.0632557624	0.056589161	0.044327703600000004	0.1018485217	-0.136172341	-0.0795852129	-0.1278539068	-0.1451126948	0.060872257699999995	0.0842718763	-0.1017055614	0.10418740550000001	0.088293391	-0.0093373529	0.09048753300000001	0.0072379499	0.0070741613	0.0634299552	0.0127601359	-0.0058406628	0.20625343559999998	0.0348073969	0.0411630784	0.026663545099999998	-0.04587074	0.1472336574	-0.0588995994	0.07807724070000001	0.06630038349999999	-0.021820107400000004	-0.0037330058	-0.0899031041	-0.1632835442	-0.0342076596	0.0703176524	0.0668841029	-0.0482092939	-0.1198669825	0.00944816	2.5900000000002306e-06	6.708100000001198e-12	8.92677273856e-05	0.0226646	-0.06412699999999996	0.004112272128999996	0.00051368409316	0.0228592	0.011574	0.00013395747599999995	0.00052254302464	-0.00124637	0.0005565800000000001	1.5534381768999996e-06	3.097812964000001e-07	0.000227	-5.6237e-05	3.1626001690000002e-09	5.1529e-08	2.21044e-05	0.0	4.886044993600002e-10	0.0	0.0	0.0	0.0	0.0	0.0
32785.63671875	-67.01953125	4491.6175689697275	1074897975.0538485	22906.29296875	-38.89453125	1512.7845611572266	524698257.5702057	22255.115234375	-36.947265625	495290154.09531015	1365.1004371643064	1.3203	21.90184	0.016320240000000003	0.1412148178	-0.1185478609	0.088048057	-0.0436321081	0.1121762683	0.0740250657	0.0275834537	-0.057858201799999995	-0.098162264	0.086751011	0.09437447800000001	0.014933127099999999	0.0901309801	-0.0341478989	-0.0808857328	-0.1969232736	-0.0407273659	-0.0279252313	-0.0054456166000000005	-0.043204881699999996	0.0361899546	0.0378025278	0.0656159238	-0.0329184988	-0.13787561	0.0240677452	0.0146694583	0.06296635910000001	-0.053794924800000005	-0.0229501723	0.08114094150000001	0.0660664437	-0.0050355574	-0.0714006219	-0.10165022259999999	-0.0309882369	0.0997356465	0.0221145243	0.0190102792	-0.07901286469999999	-0.08794126470000001	0.183577475	-0.0193744658	-0.005635215600000001	0.0352554255	0.0211211511	0.2059880832	0.1205136617	0.1145380889	-0.1052722115	0.0423829627	-0.025020494900000002	0.0272750998	0.0626822718	-0.033701869	-0.1142976461	-0.0326044901	-0.005237032	0.0340925804	0.031681096	-0.10289853130000001	-0.08395644529999999	-0.16202984480000002	0.0442178668	-0.0627858053	-0.142361811	0.1682535647	0.0360063932	0.0251103835	0.0255754768	-0.005988867199999999	0.0572992414	0.10660100730000001	-0.023583633599999997	0.10875802539999999	0.0805599654	-0.0365240627	-0.0030371841999999997	0.1258440332	0.0994034396	0.0457747483	-0.155859936	-0.0347203314	0.0231036698	0.0189849188	0.055923004400000004	-0.1011608391	0.0963023554	-0.0320890354	0.0595277543	0.050423950099999996	-0.03441055	-0.0523737159	-0.11579289960000001	-0.030545857200000002	-0.0415858986	0.0092023688	0.0060996446	0.017176791299999997	0.0644997188	-0.053356836799999995	-0.12104935019999999	0.00665717	-0.002790990000000001	7.789625180100005e-06	4.43179124089e-05	0.030468900000000007	0.0078043000000000045	6.090709849000006e-05	0.0009283538672100002	0.0235199	0.0006607000000000003	4.365244900000002e-07	0.0005531856960099999	-0.00130201	-5.564000000000002e-05	1.6952300401e-06	3.0958096000000035e-09	0.000272645	4.564500000000003e-05	2.0834660250000025e-09	7.4335296025e-08	2.21044e-05	0.0	4.886044993600002e-10	0.0	0.0	0.0	0.0	0.0	0.0
32562.12109375	-223.515625	49959.23461914063	1060291730.1240387	22881.505859375	-24.787109375	614.4007911682129	523563310.39261246	22237.916015625	-17.19921875	494524908.71799093	295.8131256103516	1.237725	20.532045	0.058916850000000014	-0.1309356989	-0.0423866124	0.089342567	-0.0247951025	-0.0332631756	-0.1112277545	0.0400696548	-0.0146689098	0.0737301017	0.050563320700000004	0.0232542389	-0.0344230148	0.0038112214	-0.128293245	-0.1506318673	-0.08980011619999999	0.0014922673000000001	-0.0960498428	0.0135033557	0.0761453415	0.0531357958	0.0419121751	0.0868391681	-0.11627121550000001	0.057440662	0.1201824244	0.0802620367	-0.1354898616	-0.10969270380000001	0.0080414365	0.0420535812	0.048127375599999994	0.0825949982	0.0457361881	0.0303854158	0.0194739803	0.1122709818	-0.0709517695	-0.0199976075	0.0886607599	-0.0021254149	0.055107068099999997	0.0679785148	-0.0255071201	0.069103252	0.0467795206	-0.0665159655	-0.12236271230000001	0.013917346399999999	-0.1104097366	-0.0083478909	0.0055290388	-0.0064209054	0.0283318041	-0.0044352604	0.0569290838	0.06587283570000001	-0.0631236028	-0.001073378	-0.06565920389999999	0.0026664546999999998	-0.010842352	0.0464420925	0.12747069619999998	-0.1453883675	-0.12687695640000002	0.0157218142	-0.050343966100000005	-0.0193360765	0.1013388378	0.0176502531	0.0529989756	0.1484814368	-0.0480727545	-0.09868290789999999	-0.081557985	-0.0067970222	0.0515089607	-0.0292701874	0.050016389	-0.1440532347	-0.062180031	0.0178435828	-0.0626125845	0.0498900098	0.07569866809999999	-0.0359041183	0.1088081536	0.0625716265	0.0928502165	0.0556213905	0.019944171	0.044003977400000005	-0.0670194991	0.056198995099999996	0.1431799507	0.0780758108	0.0636374195	0.1339079222	0.062080407000000004	-0.0583888207	-0.1216419777	0.00942349	0.00276632	7.6525263424e-06	8.880216378009999e-05	-0.00205358	-0.032522480000000006	0.0010577117053504003	4.217190816400002e-06	0.0311658	0.0076459000000000015	5.845978681000001e-05	0.0009713070896400001	-0.00159504	-0.00029303000000000017	2.5441526016e-06	8.586658090000008e-08	0.00024603200000000003	-2.6612999999999984e-05	7.082517689999993e-10	6.053174502400002e-08	2.21044e-05	0.0	4.886044993600002e-10	0.0	0.0	0.0	0.0	0.0	0.0
32582.751953125	20.630859375	425.6323585510254	1061635724.8388711	22883.1015625	1.595703125	2.5462684631347656	523636337.11968994	22302.830078125	64.9140625	497416229.4937172	4213.835510253906	1.207824	20.036034	0.17209129	-0.1107804109	0.05178561809999999	0.0472099745	-0.0871690117	-0.12586602759999999	-0.0659765635	-0.06931617309999999	0.0242943829	0.0414575051	0.0051517867	-0.09107752429999999	-0.123963844	0.0102679881	0.1491412815	0.0582705027	-0.1179397838	-0.151206124	0.10496417890000001	0.1399274854	0.0461921668	-0.0122138773	-0.0638404964	0.1575892741	0.11072981039999999	-0.050042990999999995	0.1104816553	-0.0028969856	0.0332091146	0.049790439000000006	-0.06930000809999999	0.0488399324	-0.0063190708	0.0547086121	-0.027448643	0.0175609906	0.0686543403	0.1263644968	-0.1385231787	-0.061415409000000004	0.0807464242	-0.0995102875	-0.1505066198	0.0051050416	-0.1022327849	0.052243709699999995	-0.0346842511	0.0735668361	-0.0995966752	-0.0594849057	-0.048823907699999995	-0.0433866306	0.0465263945	-0.0548267554	-0.1460978732	-0.15218364439999998	0.1264934107	0.0287994344	0.060570811399999994	-0.07270896889999999	-0.0220632125	-0.0471984557	0.2067401736	0.0506599084	-0.0370516275	0.1042309988	-0.0164308035	0.0638855295	0.06259966410000001	-0.05806067190000001	0.1630383687	-0.21071442469999999	0.1016548671	0.0319007947	-0.0153117771	0.032955314	0.1221393443	-0.1684062718	0.0083867053	0.10156078369999999	-0.0171652115	-0.0549188052	0.009397950799999999	0.04723099099999999	-0.09509082699999999	0.0421290934	-0.045743035300000005	0.1098885025	0.0186805874	-0.0536755716	0.171324691	-0.013901962	-0.1248070297	0.0986577827	0.0792497122	0.050572628700000004	0.0634349533	0.0031170915000000004	0.0514902613	-0.0468999196	0.0596274776	-0.0632943475	-0.1216419777	0.00941151	-1.1979999999999975e-05	1.4352039999999944e-10	8.857652048009999e-05	0.0273884	0.02944198	0.0008668301863203999	0.00075012445456	-0.0184368	-0.049602600000000004	0.0024604179267600002	0.00033991559424	-0.000149016	0.001446024	2.2205768256e-08	2.0909854085759997e-06	-7.3367e-05	-0.00031939900000000005	1.0201572120100003e-07	5.382716689000001e-09	0.000117376	9.52716e-05	1.3777125376000002e-08	9.07667776656e-09	0.0	0.0	0.0	0.0	0.0
